CAN Message; 0x24:06e1f9fb5ad98c58
1739209661.5590389;-38.13080360867914
1739209661.5590441;-38.13080360867914
1739209661.5590494;-33.981070128970906
1739209661.5590546;-45.120503652039325
1739209661.5590599;-45.120503652039325
1739209661.5590649;-33.981070128970906
1739209661.55907;-32.816014438256545
1739209661.5590754;-27.267205301931607
1739209661.5590806;-45.120503652039325
1739209661.5590858;-45.120503652039325
1739209661.559091;-33.981070128970906
1739209661.5590963;-30.49652367304973
1739209661.5591013;-45.120503652039325
1739209661.5591066;-45.120503652039325
1739209661.5591118;-45.120503652039325
1739209661.559117;-32.81601443825658
1739209661.5591223;-38.13080360867914
1739209661.5591276;-35.57807855764607
1739209661.5591326;-38.13080360867914
1739209661.5591378;-45.120503652039325
1739209661.559143;-45.120503652039325
1739209661.5591483;-45.120503652039325
1739209661.5591536;-38.13080360867914
1739209661.5591588;-31.141103565318915
1739209661.5591638;-35.57807855764607
1739209661.559169;-32.816014438256545
1739209661.5591743;-38.13080360867914
1739209661.5591795;-38.13080360867914
1739209661.5591848;-33.981070128970906
1739209661.55919;-45.120503652039325
1739209661.559195;-45.120503652039325
1739209661.5592003;-38.13080360867914
1739209661.5592055;-38.13080360867914
1739209661.5592108;-45.120503652039325
1739209661.559216;-45.120503652039325
1739209661.5592213;-45.120503652039325
1739209661.5592263;-45.120503652039325
1739209661.5592315;-45.120503652039325
1739209661.5592368;-45.120503652039325
1739209661.559242;-45.120503652039325
1739209661.5592473;-45.120503652039325
1739209661.5592525;-38.13080360867914
1739209661.5592575;-35.57807855764607
1739209661.5592628;-38.13080360867914
1739209661.559268;-38.13080360867914
1739209661.5592732;-38.13080360867914
1739209661.5592785;-45.120503652039325
1739209661.5592837;-33.981070128970906
1739209661.5592887;-45.120503652039325
1739209661.559294;-38.13080360867914
1739209661.5592992;-45.120503652039325
1739209661.5593045;-38.13080360867914
1739209661.5593097;-32.816014438256545
1739209661.559315;-38.13080360867914
1739209661.55932;-45.120503652039325
1739209661.5593252;-33.981070128970906
1739209661.5593305;-45.120503652039325
1739209661.5593357;-38.13080360867914
1739209661.559341;-45.120503652039325
1739209661.5593462;-38.13080360867914
1739209661.5593514;-38.13080360867914
1739209661.5593565;-33.981070128970906
1739209661.5593617;-45.120503652039325
1739209661.559367;-38.13080360867914
1739209661.5593722;-35.57807855764607
1739209661.5593774;-45.120503652039325
1739209661.5593827;-45.120503652039325
1739209661.5593877;-38.13080360867914
1739209661.559393;-38.13080360867914
1739209661.5593982;-45.120503652039325
1739209661.5594034;-45.120503652039325
1739209661.5594087;-38.13080360867914
1739209661.559414;-38.13080360867914
1739209661.559419;-45.120503652039325
1739209661.5594242;-33.981070128970906
1739209661.5594294;-45.120503652039325
1739209661.5594347;-45.120503652039325
1739209661.55944;-45.120503652039325
1739209661.5594451;-45.120503652039325
1739209661.5594501;-45.120503652039325
1739209661.5594554;-45.120503652039325
1739209661.5594606;-38.13080360867914
1739209661.559466;-38.13080360867914
1739209661.5594711;-35.57807855764607
1739209661.5594764;-45.120503652039325
1739209661.5594814;-45.120503652039325
1739209661.5594866;-38.13080360867914
1739209661.5594919;-38.13080360867914
1739209661.559497;-30.49652367304973
1739209661.5595024;-38.13080360867914
1739209661.5595076;-45.120503652039325
1739209661.5595126;-38.13080360867914
1739209661.5595179;-35.57807855764607
1739209661.559523;-45.120503652039325
1739209661.5595284;-35.57807855764607
1739209661.5595336;-33.981070128970906
1739209661.5595388;-45.120503652039325
1739209661.5595438;-45.120503652039325
1739209661.559549;-35.57807855764607
1739209661.5595543;-38.13080360867914
1739209661.5595596;-45.120503652039325
1739209661.5595648;-38.13080360867914
1739209661.55957;-35.57807855764607
1739209661.5595753;-38.13080360867914
1739209661.5595803;-45.120503652039325
1739209661.5595856;-45.120503652039325
1739209661.5595908;-35.57807855764607
1739209661.559596;-35.57807855764607
1739209661.5596013;-45.120503652039325
1739209661.5596066;-38.13080360867914
1739209661.5596116;-38.13080360867914
1739209661.5596168;-38.13080360867914
1739209661.559622;-29.438486411369333
1739209661.5596273;-38.13080360867914
1739209661.5596325;-45.120503652039325
1739209661.5596378;-45.120503652039325
1739209661.5596428;-35.57807855764607
1739209661.559648;-45.120503652039325
1739209661.5596533;-45.120503652039325
1739209661.5596585;-38.13080360867914
1739209661.5596638;-33.981070128970956
1739209661.559669;-45.120503652039325
1739209661.559674;-45.120503652039325
1739209661.5596793;-45.120503652039325
1739209661.5596845;-45.120503652039325
1739209661.5596898;-38.13080360867914
1739209661.559695;-45.120503652039325
1739209661.5597003;-38.13080360867914
1739209661.5597053;-29.438486411369333
1739209661.5597105;-38.13080360867914
1739209661.5597157;-45.120503652039325
1739209661.559721;-33.981070128970906
1739209661.5597262;-35.57807855764607
1739209661.5597315;-35.57807855764607
1739209661.5597365;-38.13080360867914
1739209661.5597417;-45.120503652039325
1739209661.559747;-45.120503652039325
1739209661.5597522;-38.13080360867914
1739209661.5597575;-45.120503652039325
1739209661.5597627;-45.120503652039325
1739209661.5597677;-45.120503652039325
1739209661.559773;-38.13080360867914
1739209661.5597782;-45.120503652039325
1739209661.5597835;-38.13080360867914
1739209661.5597887;-45.120503652039325
1739209661.559794;-38.13080360867914
1739209661.559799;-45.120503652039325
1739209661.5598042;-45.120503652039325
1739209661.5598094;-45.120503652039325
1739209661.5598147;-38.13080360867914
1739209661.55982;-45.120503652039325
1739209661.5598252;-45.120503652039325
1739209661.5598304;-26.991370085610736
1739209661.5598354;-32.816014438256545
1739209661.5598407;-45.120503652039325
1739209661.559846;-45.120503652039325
1739209661.5598512;-35.57807855764607
1739209661.5598564;-35.57807855764607
1739209661.5598617;-45.120503652039325
1739209661.5598667;-38.13080360867914
1739209661.559872;-38.13080360867914
1739209661.5598772;-45.120503652039325
1739209661.5598824;-45.120503652039325
1739209661.5598876;-45.120503652039325
1739209661.559893;-45.120503652039325
1739209661.559898;-45.120503652039325
1739209661.5599031;-45.120503652039325
1739209661.5599084;-38.13080360867914
1739209661.5599136;-30.49652367304973
1739209661.5599189;-30.49652367304973
1739209661.5599241;-38.13080360867914
1739209661.5599291;-35.57807855764607
1739209661.5599344;-35.57807855764607
1739209661.5599396;-35.57807855764607
1739209661.5599449;-45.120503652039325
1739209661.55995;-38.13080360867914
1739209661.5599554;-45.120503652039325
1739209661.5599604;-38.13080360867914
1739209661.5599656;-38.13080360867914
1739209661.5599709;-35.57807855764607
1739209661.559976;-38.13080360867914
1739209661.5599813;-45.120503652039325
1739209661.5599866;-45.120503652039325
1739209661.5599916;-45.120503652039325
1739209661.5599968;-33.981070128970906
1739209661.560002;-32.816014438256545
1739209661.5600073;-38.13080360867914
1739209661.5600126;-38.13080360867914
1739209661.5600178;-45.120503652039325
1739209661.5600228;-38.13080360867914
1739209661.560028;-38.13080360867914
1739209661.5600333;-45.120503652039325
1739209661.5600386;-45.120503652039325
1739209661.5600438;-38.13080360867914
1739209661.560049;-38.13080360867914
1739209661.560054;-45.120503652039325
1739209661.5600593;-45.120503652039325
1739209661.5600646;-38.13080360867914
1739209661.5600698;-45.120503652039325
1739209661.560075;-45.120503652039325
1739209661.5600803;-45.120503652039325
1739209661.5600855;-45.120503652039325
1739209661.5600905;-38.13080360867914
1739209661.5600958;-38.13080360867914
1739209661.560101;-45.120503652039325
1739209661.5601063;-45.120503652039325
1739209661.5601115;-32.816014438256545
1739209661.5601168;-35.57807855764607
1739209661.5601218;-45.120503652039325
1739209661.560127;-35.57807855764607
1739209661.5601323;-38.13080360867914
1739209661.5601375;-38.13080360867914
1739209661.5601428;-38.13080360867914
1739209661.5545435;-45.120503652039325
1739209661.5545444;-45.120503652039325
1739209661.5545456;-38.13080360867914
1739209661.5545468;-38.13080360867914
1739209661.554548;-45.120503652039325
1739209661.554549;-38.13080360867914
1739209661.5545502;-38.13080360867914
1739209661.5545514;-45.120503652039325
1739209661.5545526;-45.120503652039325
1739209661.5545535;-35.57807855764607
1739209661.5545547;-32.816014438256545
1739209661.554556;-45.120503652039325
1739209661.5545568;-38.13080360867914
1739209661.554558;-35.57807855764607
1739209661.5545592;-31.141103565318915
1739209661.5545604;-35.57807855764607
1739209661.5545614;-45.120503652039325
1739209661.5545626;-35.57807855764607
1739209661.5545638;-33.981070128970906
1739209661.554565;-45.120503652039325
1739209661.554566;-38.13080360867914
1739209661.554567;-35.57807855764607
1739209661.5545683;-33.981070128970906
1739209661.5545692;-45.120503652039325
1739209661.5545704;-38.13080360867914
1739209661.5545716;-38.13080360867914
1739209661.5545728;-38.13080360867914
1739209661.5545738;-38.13080360867914
1739209661.554575;-38.13080360867914
1739209661.5545762;-38.13080360867914
1739209661.5545774;-38.13080360867914
1739209661.5545783;-45.120503652039325
1739209661.5545795;-38.13080360867914
1739209661.5545807;-35.57807855764607
1739209661.5545816;-38.13080360867914
1739209661.5545828;-45.120503652039325
1739209661.554584;-45.120503652039325
1739209661.5545852;-38.13080360867914
1739209661.5545862;-29.438486411369347
1739209661.5545874;-38.13080360867914
1739209661.5545886;-35.57807855764607
1739209661.5545897;-45.120503652039325
1739209661.5545907;-38.13080360867914
1739209661.554592;-38.13080360867914
1739209661.554593;-45.120503652039325
1739209661.554594;-38.13080360867914
1739209661.5545952;-33.981070128970906
1739209661.5545964;-38.13080360867914
1739209661.5545976;-45.120503652039325
1739209661.5545986;-45.120503652039325
1739209661.5545998;-38.13080360867914
1739209661.554601;-45.120503652039325
1739209661.5546021;-38.13080360867914
1739209661.554603;-45.120503652039325
1739209661.5546043;-38.13080360867914
1739209661.5546055;-45.120503652039325
1739209661.5546064;-45.120503652039325
1739209661.5546076;-45.120503652039325
1739209661.5546088;-38.13080360867914
1739209661.55461;-35.57807855764607
1739209661.554611;-38.13080360867914
1739209661.5546122;-45.120503652039325
1739209661.5546134;-38.13080360867914
1739209661.5546145;-38.13080360867914
1739209661.5546155;-38.13080360867914
1739209661.5546167;-45.120503652039325
1739209661.554618;-45.120503652039325
1739209661.5546188;-32.816014438256545
1739209661.55462;-38.13080360867914
1739209661.5546212;-45.120503652039325
1739209661.5546224;-28.992665084841942
1739209661.5546234;-31.141103565318915
1739209661.5546246;-45.120503652039325
1739209661.5546257;-45.120503652039325
1739209661.554627;-33.981070128970906
1739209661.554628;-35.57807855764607
1739209661.554629;-33.981070128970906
1739209661.5546303;-45.120503652039325
1739209661.5546312;-38.13080360867914
1739209661.5546324;-45.120503652039325
1739209661.5546336;-45.120503652039325
1739209661.5546348;-45.120503652039325
1739209661.5546358;-38.13080360867914
1739209661.554637;-32.816014438256545
1739209661.5546381;-38.13080360867914
1739209661.5546393;-45.120503652039325
1739209661.5546403;-33.981070128970906
1739209661.5546415;-30.49652367304973
1739209661.5546427;-33.981070128970906
1739209661.5546436;-45.120503652039325
1739209661.5546448;-45.120503652039325
1739209661.554646;-45.120503652039325
1739209661.5546472;-38.13080360867914
1739209661.5546482;-45.120503652039325
1739209661.5546494;-38.13080360867914
1739209661.5546505;-33.981070128970906
1739209661.5546517;-45.120503652039325
1739209661.5546527;-45.120503652039325
1739209661.554654;-38.13080360867914
1739209661.554655;-35.57807855764607
1739209661.554656;-38.13080360867914
1739209661.5546572;-45.120503652039325
1739209661.5546584;-45.120503652039325
1739209661.5546596;-38.13080360867914
1739209661.5546606;-38.13080360867914
1739209661.5546618;-38.13080360867914
1739209661.554663;-45.120503652039325
1739209661.5546641;-38.13080360867914
1739209661.554665;-33.981070128970906
1739209661.5546663;-45.120503652039325
1739209661.5546675;-38.13080360867914
1739209661.5546684;-33.981070128970906
1739209661.5546696;-38.13080360867914
1739209661.5546708;-38.13080360867914
1739209661.554672;-32.816014438256545
1739209661.554673;-38.13080360867914
1739209661.5546741;-45.120503652039325
1739209661.5546753;-45.120503652039325
1739209661.5546765;-38.13080360867914
1739209661.5546775;-45.120503652039325
1739209661.5546787;-45.120503652039325
1739209661.5546799;-38.13080360867914
1739209661.5546808;-38.13080360867914
1739209661.554682;-38.13080360867914
1739209661.5546832;-38.13080360867914
1739209661.5546844;-38.13080360867914
1739209661.5546854;-38.13080360867914
1739209661.5546865;-38.13080360867914
1739209661.5546877;-38.13080360867914
1739209661.554689;-45.120503652039325
1739209661.55469;-45.120503652039325
1739209661.554691;-45.120503652039325
1739209661.5546923;-38.13080360867914
1739209661.5546932;-45.120503652039325
1739209661.5546944;-38.13080360867914
1739209661.5546956;-45.120503652039325
1739209661.5546968;-45.120503652039325
1739209661.5546978;-38.13080360867914
1739209661.554699;-38.13080360867914
1739209661.5547001;-38.13080360867914
1739209661.5547013;-38.13080360867914
1739209661.5547023;-32.816014438256545
1739209661.5547035;-45.120503652039325
1739209661.5547047;-32.816014438256545
1739209661.5547056;-35.57807855764607
1739209661.5547068;-45.120503652039325
1739209661.554708;-38.13080360867914
1739209661.5547092;-45.120503652039325
1739209661.5547101;-38.13080360867914
1739209661.5547113;-38.13080360867914
1739209661.5547125;-38.13080360867914
1739209661.5547137;-45.120503652039325
1739209661.5547147;-38.13080360867914
1739209661.5547159;-45.120503652039325
1739209661.554717;-45.120503652039325
1739209661.554718;-45.120503652039325
1739209661.5547192;-45.120503652039325
1739209661.5547204;-45.120503652039325
1739209661.5547216;-45.120503652039325
1739209661.5547225;-35.57807855764607
1739209661.5547237;-33.981070128970906
1739209661.554725;-45.120503652039325
1739209661.5547261;-45.120503652039325
1739209661.554727;-32.816014438256545
1739209661.5547283;-32.816014438256545
1739209661.5547295;-45.120503652039325
1739209661.5547304;-45.120503652039325
1739209661.5547316;-35.57807855764607
1739209661.5547328;-35.57807855764607
1739209661.554734;-45.120503652039325
1739209661.554735;-45.120503652039325
1739209661.5547361;-45.120503652039325
1739209661.5547373;-38.13080360867914
1739209661.5547385;-45.120503652039325
1739209661.5547395;-45.120503652039325
1739209661.5547407;-45.120503652039325
1739209661.5547419;-45.120503652039325
1739209661.554743;-45.120503652039325
1739209661.554744;-38.13080360867914
1739209661.5547452;-35.57807855764607
1739209661.5547464;-33.981070128970906
1739209661.5547473;-38.13080360867914
1739209661.5547485;-35.57807855764607
1739209661.5547497;-30.49652367304973
1739209661.554751;-28.992665084841942
1739209661.5547519;-45.120503652039325
1739209661.554753;-45.120503652039325
1739209661.5547543;-45.120503652039325
1739209661.5547554;-35.57807855764607
1739209661.5547564;-38.13080360867914
1739209661.5547576;-33.981070128970906
1739209661.5547588;-38.13080360867914
1739209661.5547597;-30.49652367304976
1739209661.554761;-38.13080360867914
1739209661.5547621;-45.120503652039325
1739209661.5547633;-45.120503652039325
1739209661.5547643;-38.13080360867914
1739209661.5547655;-38.13080360867914
1739209661.5547667;-45.120503652039325
1739209661.5547678;-38.13080360867914
1739209661.5547688;-28.992665084841942
1739209661.55477;-35.57807855764607
1739209661.5547712;-45.120503652039325
1739209661.5547721;-38.13080360867914
1739209661.5547733;-33.981070128970906
1739209661.5547745;-38.13080360867914
1739209661.5547757;-35.57807855764607
1739209661.5547767;-45.120503652039325
1739209661.5547779;-38.13080360867914
1739209661.554779;-45.120503652039325
1739209661.5547802;-45.120503652039325
1739209661.5547812;-45.120503652039325
1739209661.5547824;-45.120503652039325
1739209661.560148;-38.13080360867914
1739209661.560153;-38.13080360867914
1739209661.5601583;-38.13080360867914
1739209661.5601635;-45.120503652039325
1739209661.5601687;-45.120503652039325
1739209661.560174;-38.13080360867914
1739209661.5601792;-38.13080360867914
1739209661.5601842;-45.120503652039325
1739209661.5601895;-45.120503652039325
1739209661.5601947;-38.13080360867914
1739209661.5602;-45.120503652039325
1739209661.5602052;-45.120503652039325
1739209661.5602105;-45.120503652039325
1739209661.5602155;-38.13080360867914
1739209661.5602207;-45.120503652039325
1739209661.560226;-45.120503652039325
1739209661.5602312;-38.13080360867914
1739209661.5602365;-38.13080360867914
1739209661.5602417;-45.120503652039325
1739209661.5602467;-45.120503652039325
1739209661.560252;-45.120503652039325
1739209661.5602572;-38.13080360867914
1739209661.5602624;-38.13080360867914
1739209661.5602677;-45.120503652039325
1739209661.560273;-45.120503652039325
1739209661.560278;-45.120503652039325
1739209661.5602832;-38.13080360867914
1739209661.5602884;-38.13080360867914
1739209661.5602937;-45.120503652039325
1739209661.560299;-38.13080360867914
1739209661.5603042;-38.13080360867914
1739209661.5603094;-45.120503652039325
1739209661.5603144;-38.13080360867914
1739209661.5603197;-35.57807855764607
1739209661.560325;-38.13080360867914
1739209661.5603302;-45.120503652039325
1739209661.5603354;-38.13080360867914
1739209661.5603406;-31.141103565318915
1739209661.5603456;-45.120503652039325
1739209661.560351;-45.120503652039325
1739209661.5603561;-38.13080360867914
1739209661.5603614;-35.57807855764607
1739209661.5603666;-45.120503652039325
1739209661.5603719;-45.120503652039325
1739209661.560377;-45.120503652039325
1739209661.5603821;-45.120503652039325
1739209661.5603874;-45.120503652039325
1739209661.5603926;-45.120503652039325
1739209661.5603979;-45.120503652039325
1739209661.560403;-38.13080360867914
1739209661.560408;-38.13080360867914
1739209661.5604134;-45.120503652039325
1739209661.5604186;-38.13080360867914
1739209661.5604239;-38.13080360867914
1739209661.560429;-45.120503652039325
1739209661.5604343;-45.120503652039325
1739209661.5604393;-38.13080360867914
1739209661.5604446;-38.13080360867914
1739209661.5604498;-38.13080360867914
1739209661.560455;-45.120503652039325
1739209661.5604603;-38.13080360867914
1739209661.5604656;-32.816014438256545
1739209661.5604706;-38.13080360867914
1739209661.5604758;-45.120503652039325
1739209661.560481;-45.120503652039325
1739209661.5604863;-38.13080360867914
1739209661.5604916;-38.13080360867914
1739209661.5604968;-45.120503652039325
1739209661.5605018;-45.120503652039325
1739209661.560507;-45.120503652039325
1739209661.5605123;-38.13080360867914
1739209661.5605175;-45.120503652039325
1739209661.5605228;-45.120503652039325
1739209661.560528;-38.13080360867914
1739209661.560533;-35.57807855764607
1739209661.5605383;-38.13080360867914
1739209661.5605435;-38.13080360867914
1739209661.5605488;-25.826314394896354
1739209661.560554;-35.57807855764607
1739209661.5605593;-38.13080360867914
1739209661.5605645;-45.120503652039325
1739209661.5605695;-32.816014438256545
1739209661.5605748;-38.13080360867914
1739209661.56058;-45.120503652039325
1739209661.5605853;-45.120503652039325
1739209661.5605905;-33.981070128970956
1739209661.5605958;-38.13080360867914
1739209661.5606008;-45.120503652039325
1739209661.560606;-45.120503652039325
1739209661.5606112;-45.120503652039325
1739209661.5606165;-45.120503652039325
1739209661.5606217;-45.120503652039325
1739209661.560627;-38.13080360867914
1739209661.560632;-26.991370085610736
1739209661.5606372;-33.981070128970906
1739209661.5606425;-45.120503652039325
1739209661.5606477;-38.13080360867914
1739209661.560653;-35.57807855764607
1739209661.5606582;-45.120503652039325
1739209661.5606632;-45.120503652039325
1739209661.5606685;-45.120503652039325
1739209661.5606737;-45.120503652039325
1739209661.560679;-45.120503652039325
1739209661.5606842;-45.120503652039325
1739209661.5606894;-45.120503652039325
1739209661.5606945;-45.120503652039325
1739209661.5606997;-38.13080360867914
1739209661.560705;-38.13080360867914
1739209661.5607102;-38.13080360867914
1739209661.5607154;-32.816014438256545
1739209661.5607207;-45.120503652039325
1739209661.5607257;-38.13080360867914
1739209661.560731;-35.57807855764607
1739209661.5607362;-38.13080360867914
1739209661.5607414;-38.13080360867914
1739209661.5607467;-35.57807855764607
1739209661.560752;-38.13080360867914
1739209661.560757;-45.120503652039325
1739209661.5607622;-38.13080360867914
1739209661.5607674;-45.120503652039325
1739209661.5607727;-45.120503652039325
1739209661.560778;-45.120503652039325
1739209661.5607831;-38.13080360867914
1739209661.5607884;-45.120503652039325
1739209661.5607934;-33.981070128970906
1739209661.5607986;-33.981070128970956
1739209661.560804;-45.120503652039325
1739209661.5608091;-38.13080360867914
1739209661.5608144;-33.981070128970906
1739209661.5608196;-38.13080360867914
1739209661.5608246;-45.120503652039325
1739209661.5608299;-45.120503652039325
1739209661.5608351;-45.120503652039325
1739209661.5608404;-27.8777449560314
1739209661.5608456;-29.438486411369333
1739209661.5608509;-45.120503652039325
1739209661.5608559;-45.120503652039325
1739209661.560861;-31.141103565318893
1739209661.5608664;-38.13080360867914
1739209661.5608716;-45.120503652039325
1739209661.5608768;-38.13080360867914
1739209661.560882;-45.120503652039325
1739209661.560887;-45.120503652039325
1739209661.5608923;-45.120503652039325
1739209661.5608976;-38.13080360867914
1739209661.5609028;-35.57807855764607
1739209661.560908;-35.57807855764607
1739209661.5609133;-45.120503652039325
1739209661.5609183;-45.120503652039325
1739209661.5609236;-29.438486411369333
1739209661.5609288;-31.141103565318915
1739209661.560934;-45.120503652039325
1739209661.5609393;-45.120503652039325
1739209661.5609446;-35.57807855764607
1739209661.5609496;-38.13080360867914
1739209661.5609548;-45.120503652039325
1739209661.56096;-45.120503652039325
1739209661.5609653;-35.57807855764607
1739209661.5609705;-38.13080360867914
1739209661.5609758;-38.13080360867914
1739209661.5609808;-38.13080360867914
1739209661.560986;-35.57807855764607
1739209661.5609913;-33.981070128970906
1739209661.5609965;-45.120503652039325
1739209661.5610018;-45.120503652039325
1739209661.561007;-33.981070128970906
1739209661.561012;-45.120503652039325
1739209661.5610173;-45.120503652039325
1739209661.5610225;-45.120503652039325
1739209661.5610278;-45.120503652039325
1739209661.5610325;-38.13080360867914
1739209661.5610373;-38.13080360867914
1739209661.5610418;-38.13080360867914
1739209661.5610466;-35.57807855764607
1739209661.5610514;-32.816014438256545
1739209661.5610561;-45.120503652039325
1739209661.561061;-38.13080360867914
1739209661.5610657;-35.57807855764607
1739209661.5610702;-35.57807855764607
1739209661.561075;-45.120503652039325
1739209661.5610797;-45.120503652039325
1739209661.5610845;-38.13080360867914
1739209661.5610893;-45.120503652039325
1739209661.5610938;-45.120503652039325
1739209661.5610986;-45.120503652039325
1739209661.5611033;-45.120503652039325
1739209661.561108;-38.13080360867914
1739209661.5611129;-38.13080360867914
1739209661.5611174;-45.120503652039325
1739209661.5611222;-38.13080360867914
1739209661.561127;-31.141103565318915
1739209661.5611317;-45.120503652039325
1739209661.5611365;-38.13080360867914
1739209661.5611413;-38.13080360867914
1739209661.5611458;-32.816014438256545
1739209661.5611506;-38.13080360867914
1739209661.5611553;-45.120503652039325
1739209661.56116;-38.13080360867914
1739209661.5611649;-38.13080360867914
1739209661.5611694;-38.13080360867914
1739209661.5611742;-45.120503652039325
1739209661.561179;-38.13080360867914
1739209661.5611837;-38.13080360867914
1739209661.5611885;-38.13080360867914
1739209661.5611932;-38.13080360867914
1739209661.5611978;-35.57807855764607
1739209661.5612025;-38.13080360867914
1739209661.5612073;-38.13080360867914
1739209661.561212;-35.57807855764607
1739209661.5612168;-38.13080360867914
1739209661.5612214;-45.120503652039325
1739209661.5612261;-38.13080360867914
1739209661.561231;-38.13080360867914
1739209661.5612357;-38.13080360867914
1739209661.5612404;-35.57807855764607
1739209661.5612452;-38.13080360867914
1739209661.5612497;-45.120503652039325
1739209661.5612545;-38.13080360867914
1739209661.5612593;-35.57807855764607
1739209661.561264;-38.13080360867914
1739209661.5612688;-38.13080360867914
1739209661.5612733;-38.13080360867914
1739209661.561278;-45.120503652039325
1739209661.5612829;-38.13080360867914
1739209661.5612876;-38.13080360867914
1739209661.5612924;-45.120503652039325
1739209661.561297;-33.981070128970906
1739209661.5613017;-45.120503652039325
1739209661.5613065;-38.13080360867914
1739209661.5613112;-45.120503652039325
1739209661.561316;-38.13080360867914
1739209661.5613208;-27.8777449560314
1739209661.5613253;-33.981070128970906
1739209661.56133;-38.13080360867914
1739209661.5613348;-35.57807855764607
1739209661.5613396;-30.49652367304973
1739209661.5613444;-38.13080360867914
1739209661.561349;-38.13080360867914
1739209661.5613537;-45.120503652039325
1739209661.5613585;-45.120503652039325
1739209661.5613632;-45.120503652039325
1739209661.561368;-45.120503652039325
1739209661.5613728;-38.13080360867914
1739209661.5613773;-45.120503652039325
1739209661.561382;-38.13080360867914
1739209661.5613868;-45.120503652039325
1739209661.5613916;-38.13080360867914
1739209661.5613964;-30.49652367304973
1739209661.561401;-45.120503652039325
1739209661.5614057;-38.13080360867914
1739209661.5614104;-38.13080360867914
1739209661.5614152;-32.816014438256545
1739209661.56142;-35.57807855764607
1739209661.5614245;-38.13080360867914
1739209661.5614293;-45.120503652039325
1739209661.561434;-45.120503652039325
1739209661.5614388;-38.13080360867914
1739209661.5614436;-38.13080360867914
1739209661.5614483;-38.13080360867914
1739209661.5614529;-45.120503652039325
1739209661.5614576;-45.120503652039325
1739209661.5614624;-45.120503652039325
1739209661.5614672;-45.120503652039325
1739209661.561472;-45.120503652039325
1739209661.5614765;-45.120503652039325
1739209661.5614812;-45.120503652039325
1739209661.561486;-35.57807855764607
1739209661.5614908;-45.120503652039325
1739209661.5614955;-45.120503652039325
1739209661.5615003;-45.120503652039325
1739209661.5615048;-38.13080360867914
1739209661.5615096;-29.438486411369333
1739209661.5615144;-38.13080360867914
1739209661.5615191;-38.13080360867914
1739209661.561524;-38.13080360867914
1739209661.5615284;-45.120503652039325
1739209661.5615332;-45.120503652039325
1739209661.561538;-45.120503652039325
1739209661.5615427;-45.120503652039325
1739209661.5615475;-31.141103565318943
1739209661.5615523;-38.13080360867914
1739209661.5615568;-35.57807855764607
1739209661.5615616;-38.13080360867914
1739209661.5615664;-45.120503652039325
1739209661.5615711;-38.13080360867914
1739209661.561576;-38.13080360867914
1739209661.5615804;-38.13080360867914
1739209661.5615852;-29.438486411369333
1739209661.56159;-38.13080360867914
1739209661.5615947;-38.13080360867914
1739209661.5615995;-38.13080360867914
1739209661.561604;-38.13080360867914
1739209661.5616088;-38.13080360867914
1739209661.5616136;-35.57807855764607
1739209661.5616183;-38.13080360867914
1739209661.561623;-45.120503652039325
1739209661.5616279;-38.13080360867914
1739209661.5616324;-38.13080360867914
1739209661.5616372;-45.120503652039325
1739209661.561642;-45.120503652039325
1739209661.5616467;-38.13080360867914
1739209661.5616515;-38.13080360867914
1739209661.561656;-33.981070128970906
1739209661.5616608;-38.13080360867914
1739209661.5616655;-38.13080360867914
1739209661.5616703;-32.816014438256545
1739209661.561675;-38.13080360867914
1739209661.5616798;-45.120503652039325
1739209661.5616844;-45.120503652039325
1739209661.5616891;-35.57807855764607
1739209661.561694;-38.13080360867914
1739209661.5616987;-30.49652367304973
1739209661.5617034;-31.141103565318893
1739209661.561708;-38.13080360867914
1739209661.5617127;-38.13080360867914
1739209661.5617175;-45.120503652039325
1739209661.5617223;-38.13080360867914
1739209661.561727;-38.13080360867914
1739209661.5617316;-33.981070128970906
1739209661.5617363;-45.120503652039325
1739209661.561741;-45.120503652039325
1739209661.561746;-38.13080360867914
1739209661.5617507;-38.13080360867914
1739209661.5617554;-38.13080360867914
1739209661.56176;-38.13080360867914
1739209661.5617647;-35.57807855764607
1739209661.5617695;-33.981070128970906
1739209661.5617743;-45.120503652039325
1739209661.561779;-45.120503652039325
1739209661.5617836;-38.13080360867914
1739209661.5617883;-38.13080360867914
1739209661.561793;-45.120503652039325
1739209661.5617979;-45.120503652039325
1739209661.5618026;-45.120503652039325
1739209661.5618074;-45.120503652039325
1739209661.561812;-38.13080360867914
1739209661.5618167;-33.981070128970906
1739209661.5618215;-33.981070128970906
1739209661.5618262;-38.13080360867914
1739209661.561831;-35.57807855764607
1739209661.5618355;-38.13080360867914
1739209661.5618403;-45.120503652039325
1739209661.561845;-38.13080360867914
1739209661.5618498;-38.13080360867914
1739209661.5618546;-45.120503652039325
1739209661.5618594;-38.13080360867914
1739209661.561864;-38.13080360867914
1739209661.5618687;-45.120503652039325
1739209661.5618734;-38.13080360867914
1739209661.5618782;-38.13080360867914
1739209661.561883;-45.120503652039325
1739209661.5618875;-38.13080360867914
1739209661.5618923;-35.57807855764607
1739209661.561897;-45.120503652039325
1739209661.5619018;-38.13080360867914
1739209661.5619066;-35.57807855764607
1739209661.561911;-38.13080360867914
1739209661.5619159;-45.120503652039325
1739209661.5619206;-38.13080360867914
1739209661.5619254;-45.120503652039325
