CAN Message; 0x39:07d79c5f55c1c9a2
1739209873.5403862;-28.992665084841942
1739209873.5403912;-24.438645034577675
1739209873.5403962;-26.487275050834715
1739209873.5404012;-33.981070128970956
1739209873.5404062;-38.13080360867914
1739209873.5404112;-31.141103565318915
1739209873.5404162;-35.57807855764607
1739209873.5404212;-38.13080360867914
1739209873.5404263;-45.120503652039325
1739209873.5404313;-35.57807855764607
1739209873.5404363;-45.120503652039325
1739209873.5404413;-28.58837851428586
1739209873.5404463;-32.816014438256545
1739209873.5404513;-24.589719217205094
1739209873.5404563;-27.877744956031417
1739209873.5404613;-28.58837851428586
1739209873.5404663;-31.141103565318893
1739209873.5404713;-26.991370085610747
1739209873.5404763;-28.992665084841942
1739209873.5404813;-25.826314394896357
1739209873.5404863;-9.60966500018149
1739209873.5404913;-12.712515940865977
1739209873.5404963;-27.267205301931607
1739209873.5405014;-27.267205301931607
1739209873.5405064;-45.120503652039325
1739209873.5405114;-38.13080360867914
1739209873.5405164;-33.981070128970906
1739209873.5405214;-38.13080360867914
1739209873.5405264;-31.141103565318915
1739209873.5405314;-23.16150712794695
1739209873.5405364;-20.954098578656478
1739209873.5405414;-45.120503652039325
1739209873.5405464;-27.267205301931607
1739209873.5405514;-33.981070128970906
1739209873.5405564;-19.84420464332591
1739209873.5405614;-10.561401248211864
1739209873.5405664;-30.49652367304976
1739209873.5405715;-33.981070128970906
1739209873.5405765;-33.981070128970956
1739209873.5405815;-18.836614351536173
1739209873.5405865;-23.506823629689542
1739209873.5405915;-27.877744956031414
1739209873.5405965;-33.981070128970906
1739209873.5406015;-38.13080360867914
1739209873.5406065;-38.13080360867914
1739209873.5406115;-32.816014438256545
1739209873.5406165;-33.981070128970906
1739209873.5406215;-38.13080360867914
1739209873.5406265;-45.120503652039325
1739209873.5406315;-45.120503652039325
1739209873.5406365;-35.57807855764607
1739209873.5406415;-45.120503652039325
1739209873.5406466;-38.13080360867914
1739209873.5406516;-32.816014438256545
1739209873.5406566;-38.13080360867914
1739209873.5406616;-33.981070128970906
1739209873.5406666;-30.49652367304973
1739209873.5406716;-26.03565346325281
1739209873.5406766;-18.636903542229973
1739209873.5406816;-8.60675421290886
1739209873.5406866;-38.13080360867914
1739209873.5406919;-30.49652367304973
1739209873.5406969;-45.120503652039325
1739209873.5407019;-45.120503652039325
1739209873.5407069;-45.120503652039325
1739209873.5407119;-35.57807855764607
1739209873.540717;-32.816014438256545
1739209873.540722;-33.981070128970906
1739209873.540727;-22.175841390423358
1739209873.540732;-38.13080360867914
1739209873.540737;-33.981070128970906
1739209873.540742;-33.981070128970906
1739209873.540747;-38.13080360867914
1739209873.540752;-38.13080360867914
1739209873.540757;-45.120503652039325
1739209873.540762;-33.981070128970906
1739209873.540767;-35.57807855764607
1739209873.540772;-38.13080360867914
1739209873.540777;-45.120503652039325
1739209873.540782;-45.120503652039325
1739209873.540787;-33.981070128970906
1739209873.540792;-27.877744956031414
1739209873.540797;-20.001670042250552
1739209873.540802;-9.465567353350666
1739209873.540807;-33.981070128970956
1739209873.540812;-27.267205301931607
1739209873.540817;-32.816014438256545
1739209873.540822;-38.13080360867914
1739209873.540827;-45.120503652039325
1739209873.540832;-38.13080360867914
1739209873.540837;-38.13080360867914
1739209873.540842;-45.120503652039325
1739209873.540847;-38.13080360867914
1739209873.540852;-30.49652367304976
1739209873.540857;-38.13080360867914
1739209873.540862;-38.13080360867914
1739209873.540867;-45.120503652039325
1739209873.540872;-38.13080360867914
1739209873.540877;-45.120503652039325
1739209873.540882;-38.13080360867914
1739209873.540887;-29.438486411369333
1739209873.5408921;-38.13080360867914
1739209873.5408971;-20.4518274484982
1739209873.5409021;-33.981070128970906
1739209873.5409071;-38.13080360867914
1739209873.5409122;-45.120503652039325
1739209873.5409172;-22.54371790334745
1739209873.5409222;-21.676580915188183
1739209873.5409272;-45.120503652039325
1739209873.5409322;-25.826314394896357
1739209873.5409372;-26.487275050834715
1739209873.5409422;-31.141103565318915
1739209873.5409472;-31.141103565318915
1739209873.5409522;-38.13080360867914
1739209873.5409572;-38.13080360867914
1739209873.5409622;-38.13080360867914
1739209873.5409672;-32.816014438256545
1739209873.5409722;-38.13080360867914
1739209873.5409772;-29.438486411369333
1739209873.5409822;-38.13080360867914
1739209873.5409873;-38.13080360867914
1739209873.5409923;-38.13080360867914
1739209873.5409973;-29.438486411369333
1739209873.5410023;-45.120503652039325
1739209873.5410073;-29.438486411369333
1739209873.5410123;-45.120503652039325
1739209873.5410173;-45.120503652039325
1739209873.5410223;-30.49652367304973
1739209873.5410273;-45.120503652039325
1739209873.5410323;-33.981070128970906
1739209873.5410373;-45.120503652039325
1739209873.5410423;-30.49652367304976
1739209873.5410473;-33.981070128970956
1739209873.5410523;-30.49652367304973
1739209873.5410573;-38.13080360867914
1739209873.5410624;-31.141103565318915
1739209873.5410674;-27.267205301931607
1739209873.5410724;-28.992665084841967
1739209873.5410774;-25.826314394896364
1739209873.5410824;-28.58837851428586
1739209873.5410874;-20.888044912671212
1739209873.5410924;-31.141103565318915
1739209873.5410974;-27.87774495603143
1739209873.5411024;-24.15140352195873
1739209873.5411074;-38.13080360867914
1739209873.5411124;-20.27750525857144
1739209873.5411174;-24.74623867263306
1739209873.5411224;-32.81601443825658
1739209873.5411274;-32.81601443825658
1739209873.5411325;-32.81601443825658
1739209873.5411375;-31.141103565318915
1739209873.5411425;-45.120503652039325
1739209873.5411475;-38.13080360867914
1739209873.5411525;-30.49652367304973
1739209873.5411575;-31.141103565318915
1739209873.5411625;-19.89606131697609
1739209873.5411675;-29.438486411369333
1739209873.5411725;-32.816014438256545
1739209873.5411775;-22.264930561961556
1739209873.5411825;-24.589719217205094
1739209873.5411875;-26.03565346325281
1739209873.5411925;-31.141103565318915
1739209873.5411975;-45.120503652039325
1739209873.5412025;-22.44878636800916
1739209873.5412076;-11.84691430817599
1739209873.5412126;-12.507874964114354
1739209873.5412176;-24.589719217205094
1739209873.5412226;-38.13080360867914
1739209873.5412276;-38.13080360867914
1739209873.5412326;-17.85323156177357
1739209873.5412376;-22.54371790334745
1739209873.5412426;-25.826314394896354
1739209873.5412476;-29.438486411369347
1739209873.5412526;-31.141103565318943
1739209873.5412576;-32.81601443825658
1739209873.5412626;-45.120503652039325
1739209873.5412676;-32.816014438256545
1739209873.5412726;-38.13080360867914
1739209873.5412776;-28.58837851428586
1739209873.5412827;-31.141103565318915
1739209873.5412877;-28.992665084841942
1739209873.5412927;-32.816014438256545
1739209873.5412977;-30.49652367304973
1739209873.5413027;-31.141103565318893
1739209873.5413077;-45.120503652039325
1739209873.5413127;-25.62660358559016
1739209873.5413177;-32.81601443825658
1739209873.5413227;-35.57807855764607
1739209873.5413277;-26.991370085610722
1739209873.5413327;-30.49652367304976
1739209873.5413377;-26.487275050834725
1739209873.5413427;-22.54371790334745
1739209873.5413477;-28.992665084841967
1739209873.5413527;-30.49652367304973
1739209873.5413578;-25.077289914212862
1739209873.5413628;-38.13080360867914
1739209873.5413678;-45.120503652039325
1739209873.5413728;-33.981070128970906
1739209873.5413778;-38.13080360867914
1739209873.5413828;-31.141103565318915
1739209873.5413878;-45.120503652039325
1739209873.5413928;-38.13080360867914
1739209873.5413978;-45.120503652039325
1739209873.5414028;-28.992665084841942
1739209873.5414078;-27.8777449560314
1739209873.5414128;-38.13080360867914
1739209873.5414178;-45.120503652039325
1739209873.5414228;-28.588378514285886
1739209873.5414279;-26.991370085610754
1739209873.5414329;-25.252786309376837
1739209873.5414379;-28.21854285175415
1739209873.5414429;-31.141103565318893
1739209873.5414479;-28.58837851428586
1739209873.541453;-38.13080360867914
1739209873.541458;-28.21854285175415
1739209873.541463;-38.13080360867914
1739209873.541468;-31.141103565318893
1739209873.541473;-26.991370085610722
1739209873.541478;-38.13080360867914
1739209873.541483;-45.120503652039325
1739209873.541488;-38.13080360867914
1739209873.541493;-33.981070128970906
1739209873.541498;-35.57807855764607
1739209873.541503;-24.15140352195873
1739209873.541508;-28.992665084841942
1739209873.541513;-26.991370085610747
1739209873.541518;-30.49652367304976
1739209873.541523;-16.738311432963037
1739209873.541528;-26.487275050834725
1739209873.541533;-23.38864096791655
1739209873.541538;-38.13080360867914
1739209873.5415432;-30.49652367304973
1739209873.5415483;-28.992665084841942
1739209873.5415533;-33.981070128970956
1739209873.5415583;-38.13080360867914
1739209873.5415633;-30.49652367304973
1739209873.5415683;-19.692249382447496
1739209873.5415733;-33.981070128970956
1739209873.5415783;-26.991370085610736
1739209873.5415833;-33.981070128970906
1739209873.5415883;-26.487275050834725
1739209873.5415933;-13.25376497704184
1739209873.5415983;-16.306657084333562
1739209873.5416033;-31.141103565318943
1739209873.5416083;-28.58837851428586
1739209873.5416133;-30.49652367304973
1739209873.5416183;-45.120503652039325
1739209873.5416234;-28.992665084841942
1739209873.5416284;-33.981070128970906
1739209873.5416334;-33.981070128970906
1739209873.5416384;-28.218542851754165
1739209873.5416434;-17.331758932011894
1739209873.5416484;-38.13080360867914
1739209873.5416534;-45.120503652039325
1739209873.5416584;-33.981070128970906
1739209873.5416634;-29.438486411369333
1739209873.5416684;-28.992665084841942
1739209873.5416734;-31.141103565318943
1739209873.5416784;-21.4469444417791
1739209873.5416834;-27.8777449560314
1739209873.5416884;-15.440346512102872
1739209873.5416934;-13.9378563911445
1739209873.5416985;-31.141103565318915
1739209873.5417035;-26.035653463252796
1739209873.5417085;-32.81601443825658
1739209873.5417135;-21.522148828640407
1739209873.5417185;-33.981070128970906
1739209873.5417235;-45.120503652039325
1739209873.5417285;-31.141103565318943
1739209873.5417335;-32.816014438256545
1739209873.5417385;-7.425991858018913
1739209873.5417435;-19.497575007474538
1739209873.5417485;-23.50682362968953
1739209873.5417535;-35.57807855764607
1739209873.5417585;-31.141103565318893
1739209873.5417635;-45.120503652039325
1739209873.5417686;-33.981070128970906
1739209873.5417736;-28.58837851428586
1739209873.5417786;-32.81601443825658
1739209873.5417836;-28.58837851428586
1739209873.5417886;-24.15140352195872
1739209873.5417936;-28.588378514285886
1739209873.5417986;-33.981070128970956
1739209873.5418036;-38.13080360867914
1739209873.5418086;-31.141103565318943
1739209873.5418136;-26.991370085610722
1739209873.5418186;-31.141103565318915
1739209873.5418236;-31.141103565318915
1739209873.5418286;-33.981070128970906
1739209873.5418336;-23.50682362968953
1739209873.5418386;-32.816014438256545
1739209873.5418437;-31.14110356531892
1739209873.5418487;-38.13080360867914
1739209873.5418537;-33.981070128970906
1739209873.5418587;-45.120503652039325
1739209873.5418637;-31.141103565318915
1739209873.5418687;-28.992665084841942
1739209873.5418737;-28.992665084841967
1739209873.5418787;-32.816014438256545
1739209873.5418837;-31.141103565318915
1739209873.5418887;-45.120503652039325
1739209873.5418937;-33.981070128970906
1739209873.5418987;-31.141103565318915
1739209873.5419037;-21.522148828640407
1739209873.5419087;-19.497575007474538
1739209873.5419137;-28.218542851754165
1739209873.5419188;-28.58837851428586
1739209873.5419238;-31.141103565318915
1739209873.5419288;-23.75329798047522
1739209873.5419338;-33.981070128970956
1739209873.5419388;-31.141103565318915
1739209873.5419438;-38.13080360867914
1739209873.5419488;-19.35709014998136
1739209873.5419538;-13.833280808655024
1739209873.5419588;-16.084178491196923
1739209873.5419638;-26.487275050834725
1739209873.5419688;-28.992665084841942
1739209873.541972;-33.981070128970906
1739209873.541975;-45.120503652039325
1739209873.5419781;-33.981070128970906
1739209873.5419812;-28.58837851428586
1739209873.5419846;-45.120503652039325
1739209873.5419877;-31.141103565318915
1739209873.5419908;-25.826314394896354
1739209873.5419939;-33.981070128970906
1739209873.541997;-28.992665084841942
1739209873.542;-27.8777449560314
1739209873.5420032;-30.49652367304973
1739209873.5420063;-24.438645034577675
1739209873.5420094;-45.120503652039325
1739209873.5420125;-31.141103565318915
1739209873.5420158;-38.13080360867914
1739209873.542019;-17.245898906855142
1739209873.542022;-16.261240254024976
1739209873.542025;-31.141103565318943
1739209873.5420282;-31.141103565318893
1739209873.5420313;-31.141103565318943
1739209873.5420344;-33.981070128970906
1739209873.5420375;-33.981070128970906
1739209873.5420406;-32.816014438256545
1739209873.5420437;-25.826314394896354
1739209873.542047;-33.981070128970906
1739209873.5420501;-21.522148828640407
1739209873.5420532;-45.120503652039325
1739209873.5420563;-38.13080360867914
1739209873.5420594;-38.13080360867914
1739209873.5420625;-22.264930561961556
1739209873.5420656;-23.38864096791655
1739209873.5420687;-45.120503652039325
1739209873.5420718;-38.13080360867914
1739209873.542075;-27.877744956031414
1739209873.5420783;-19.64275659816106
1739209873.5420814;-10.160899703222244
1739209873.5420845;-26.487275050834715
1739209873.5420876;-32.816014438256545
1739209873.5420907;-21.522148828640407
1739209873.5420938;-20.695705961394808
1739209873.5420969;-17.724780207538373
1739209873.5421;-28.58837851428586
1739209873.542103;-35.57807855764607
1739209873.5421062;-23.38864096791655
1739209873.5421095;-12.565366523843956
1739209873.5421126;-15.440346512102872
1739209873.5421157;-28.992665084841942
1739209873.5421188;-30.49652367304976
1739209873.542122;-32.816014438256545
1739209873.542125;-21.522148828640407
1739209873.542128;-38.13080360867914
1739209873.5421312;-45.120503652039325
1739209873.5421343;-38.13080360867914
1739209873.5421374;-38.13080360867914
1739209873.5421407;-18.67611775736091
1739209873.5421438;-33.981070128970906
1739209873.542147;-31.141103565318915
1739209873.54215;-45.120503652039325
1739209873.5421531;-28.58837851428586
1739209873.5421562;-23.50682362968953
1739209873.5421593;-26.991370085610722
1739209873.5421624;-38.13080360867914
1739209873.5421655;-35.57807855764607
1739209873.5421686;-38.13080360867914
1739209873.542172;-38.13080360867914
1739209873.542175;-38.13080360867914
1739209873.5421782;-35.57807855764607
1739209873.5421813;-38.13080360867914
1739209873.5421844;-33.981070128970906
1739209873.5421875;-45.120503652039325
1739209873.5421906;-45.120503652039325
1739209873.5421937;-38.13080360867914
1739209873.5421968;-33.981070128970906
1739209873.5422;-38.13080360867914
1739209873.5422032;-33.981070128970906
1739209873.5422063;-38.13080360867914
1739209873.5422094;-29.438486411369347
1739209873.5422125;-32.816014438256545
1739209873.5422156;-38.13080360867914
1739209873.5422187;-38.13080360867914
1739209873.5422218;-45.120503652039325
1739209873.542225;-45.120503652039325
1739209873.542228;-45.120503652039325
1739209873.5422313;-38.13080360867914
1739209873.5422344;-33.981070128970906
1739209873.5422375;-38.13080360867914
1739209873.5422406;-38.13080360867914
1739209873.5422437;-45.120503652039325
1739209873.5422468;-38.13080360867914
1739209873.54225;-45.120503652039325
1739209873.542253;-38.13080360867914
1739209873.542256;-45.120503652039325
1739209873.5422592;-33.981070128970906
1739209873.5422626;-38.13080360867914
1739209873.5422657;-38.13080360867914
1739209873.5422688;-35.57807855764607
1739209873.5422719;-35.57807855764607
1739209873.542275;-38.13080360867914
1739209873.542278;-38.13080360867914
1739209873.5422812;-45.120503652039325
1739209873.5422843;-45.120503652039325
1739209873.5422873;-45.120503652039325
1739209873.5422904;-45.120503652039325
1739209873.5422938;-45.120503652039325
1739209873.542297;-38.13080360867914
1739209873.5423;-35.57807855764607
1739209873.542303;-33.981070128970906
1739209873.5423062;-45.120503652039325
1739209873.5423093;-45.120503652039325
1739209873.5423124;-38.13080360867914
1739209873.5423155;-45.120503652039325
1739209873.5423186;-45.120503652039325
1739209873.5423217;-38.13080360867914
1739209873.542325;-38.13080360867914
1739209873.5423281;-33.981070128970906
1739209873.5423312;-45.120503652039325
1739209873.5423343;-35.57807855764607
1739209873.5423374;-32.816014438256545
1739209873.5423405;-45.120503652039325
1739209873.5423436;-45.120503652039325
1739209873.5423467;-38.13080360867914
1739209873.5423498;-35.57807855764607
1739209873.542353;-38.13080360867914
1739209873.5423563;-45.120503652039325
1739209873.5423594;-45.120503652039325
1739209873.5423625;-45.120503652039325
1739209873.5423656;-33.981070128970906
1739209873.5423687;-45.120503652039325
1739209873.5423717;-45.120503652039325
1739209873.5423748;-45.120503652039325
1739209873.542378;-45.120503652039325
1739209873.542381;-45.120503652039325
1739209873.5423844;-45.120503652039325
1739209873.5423875;-45.120503652039325
1739209873.5423906;-38.13080360867914
1739209873.5423937;-38.13080360867914
1739209873.5423968;-35.57807855764607
1739209873.5424;-38.13080360867914
1739209873.542403;-38.13080360867914
1739209873.542406;-45.120503652039325
1739209873.5424092;-38.13080360867914
1739209873.5424123;-30.49652367304973
1739209873.5424156;-45.120503652039325
1739209873.5424187;-31.141103565318893
1739209873.5424218;-38.13080360867914
1739209873.542425;-38.13080360867914
1739209873.542428;-38.13080360867914
1739209873.542431;-45.120503652039325
1739209873.5424342;-45.120503652039325
1739209873.5424373;-33.981070128970956
1739209873.5424404;-38.13080360867914
1739209873.5424435;-45.120503652039325
1739209873.5424469;-38.13080360867914
1739209873.54245;-35.57807855764607
1739209873.542453;-38.13080360867914
1739209873.5424562;-45.120503652039325
1739209873.5424592;-33.981070128970906
1739209873.5424623;-29.438486411369333
1739209873.5424654;-38.13080360867914
1739209873.5424685;-45.120503652039325
1739209873.5424716;-38.13080360867914
1739209873.5424747;-32.816014438256545
1739209873.542478;-38.13080360867914
1739209873.5424812;-38.13080360867914
1739209873.5424843;-45.120503652039325
1739209873.5424874;-45.120503652039325
1739209873.5424905;-38.13080360867914
1739209873.5424936;-38.13080360867914
1739209873.5424967;-45.120503652039325
1739209873.5424998;-45.120503652039325
1739209873.5425029;-45.120503652039325
1739209873.542506;-45.120503652039325
1739209873.5425093;-38.13080360867914
1739209873.5425124;-45.120503652039325
1739209873.5425155;-38.13080360867914
1739209873.5425186;-38.13080360867914
1739209873.5425217;-38.13080360867914
1739209873.5425248;-45.120503652039325
1739209873.542528;-45.120503652039325
1739209873.542531;-35.57807855764607
1739209873.542534;-38.13080360867914
1739209873.5425372;-27.8777449560314
1739209873.5425406;-35.57807855764607
1739209873.5425436;-38.13080360867914
1739209873.5425467;-38.13080360867914
1739209873.5425498;-35.57807855764607
1739209873.542553;-45.120503652039325
1739209873.542556;-45.120503652039325
1739209873.5425591;-38.13080360867914
1739209873.5425622;-38.13080360867914
1739209873.5425653;-45.120503652039325
1739209873.5425687;-45.120503652039325
1739209873.5425718;-45.120503652039325
1739209873.542575;-38.13080360867914
1739209873.542578;-38.13080360867914
1739209873.542581;-45.120503652039325
1739209873.5425842;-38.13080360867914
1739209873.5425873;-45.120503652039325
1739209873.5425904;-45.120503652039325
1739209873.5425935;-38.13080360867914
1739209873.5425966;-45.120503652039325
1739209873.5426;-45.120503652039325
1739209873.542603;-38.13080360867914
1739209873.542606;-38.13080360867914
1739209873.5426092;-33.981070128970906
1739209873.5426123;-35.57807855764607
1739209873.5426154;-35.57807855764607
1739209873.5426185;-45.120503652039325
1739209873.5426216;-38.13080360867914
1739209873.5426247;-32.816014438256545
1739209873.5426278;-45.120503652039325
1739209873.5426311;-45.120503652039325
1739209873.5426342;-38.13080360867914
1739209873.5426373;-45.120503652039325
1739209873.5426404;-38.13080360867914
1739209873.5426435;-38.13080360867914
1739209873.5426466;-38.13080360867914
1739209873.5426497;-45.120503652039325
1739209873.5426528;-35.57807855764607
1739209873.542656;-32.816014438256545
1739209873.542659;-38.13080360867914
1739209873.5426624;-38.13080360867914
1739209873.5426655;-38.13080360867914
1739209873.5426686;-45.120503652039325
1739209873.5426717;-38.13080360867914
1739209873.5426748;-45.120503652039325
1739209873.5426779;-45.120503652039325
1739209873.542681;-45.120503652039325
1739209873.542684;-45.120503652039325
1739209873.5426872;-45.120503652039325
1739209873.5426903;-38.13080360867914
1739209873.5426936;-38.13080360867914
1739209873.5426967;-45.120503652039325
1739209873.5426998;-32.816014438256545
1739209873.542703;-35.57807855764607
1739209873.542706;-45.120503652039325
1739209873.542709;-38.13080360867914
1739209873.5427122;-45.120503652039325
1739209873.5427153;-38.13080360867914
1739209873.5427184;-45.120503652039325
1739209873.5427215;-45.120503652039325
1739209873.5427248;-38.13080360867914
1739209873.542728;-38.13080360867914
1739209873.542731;-45.120503652039325
1739209873.5427341;-45.120503652039325
1739209873.5427372;-45.120503652039325
1739209873.5427403;-38.13080360867914
1739209873.5427434;-35.57807855764607
1739209873.5427465;-45.120503652039325
1739209873.5427496;-38.13080360867914
1739209873.5427527;-38.13080360867914
1739209873.542756;-45.120503652039325
1739209873.5427592;-38.13080360867914
1739209873.5427623;-38.13080360867914
1739209873.5427654;-33.981070128970906
1739209873.5427685;-38.13080360867914
1739209873.5427716;-38.13080360867914
1739209873.5427747;-32.816014438256545
1739209873.5427778;-35.57807855764607
1739209873.5427809;-45.120503652039325
1739209873.5427842;-45.120503652039325
1739209873.5427873;-35.57807855764607
1739209873.5427904;-30.49652367304973
1739209873.5427935;-45.120503652039325
1739209873.5427966;-38.13080360867914
1739209873.5427997;-35.57807855764607
1739209873.5428028;-38.13080360867914
1739209873.542806;-35.57807855764607
1739209873.542809;-38.13080360867914
1739209873.542812;-45.120503652039325
1739209873.5428154;-31.141103565318915
1739209873.5428185;-38.13080360867914
1739209873.5428216;-38.13080360867914
1739209873.5428247;-38.13080360867914
1739209873.5428278;-38.13080360867914
1739209873.542831;-45.120503652039325
1739209873.542834;-45.120503652039325
1739209873.5428371;-45.120503652039325
1739209873.5428402;-33.981070128970906
1739209873.5428433;-45.120503652039325
1739209873.5428467;-38.13080360867914
1739209873.5428498;-35.57807855764607
1739209873.5428529;-38.13080360867914
1739209873.542856;-35.57807855764607
1739209873.542859;-38.13080360867914
1739209873.5428622;-38.13080360867914
1739209873.5428653;-38.13080360867914
1739209873.5428684;-38.13080360867914
1739209873.5428715;-38.13080360867914
1739209873.5428746;-45.120503652039325
1739209873.542878;-45.120503652039325
1739209873.542881;-45.120503652039325
1739209873.542884;-45.120503652039325
1739209873.5428872;-45.120503652039325
1739209873.5428903;-27.267205301931607
1739209873.5428934;-33.981070128970906
1739209873.5428965;-38.13080360867914
1739209873.5428996;-45.120503652039325
1739209873.5429027;-38.13080360867914
1739209873.5429058;-45.120503652039325
1739209873.5429091;-45.120503652039325
1739209873.5429122;-45.120503652039325
1739209873.5429153;-35.57807855764607
1739209873.5429184;-45.120503652039325
1739209873.5429215;-38.13080360867914
1739209873.5429246;-32.816014438256545
1739209873.5429277;-38.13080360867914
1739209873.5429308;-38.13080360867914
1739209873.542934;-38.13080360867914
1739209873.542937;-45.120503652039325
1739209873.5429404;-31.141103565318915
1739209873.5429435;-38.13080360867914
1739209873.5429466;-45.120503652039325
1739209873.5429497;-35.57807855764607
1739209873.5429528;-38.13080360867914
1739209873.5429559;-45.120503652039325
1739209873.542959;-33.981070128970906
1739209873.542962;-45.120503652039325
1739209873.5429652;-38.13080360867914
1739209873.5429683;-45.120503652039325
1739209873.5429716;-45.120503652039325
1739209873.5429747;-38.13080360867914
1739209873.5429778;-38.13080360867914
1739209873.542981;-45.120503652039325
1739209873.542984;-38.13080360867914
1739209873.542987;-38.13080360867914
1739209873.5429902;-45.120503652039325
1739209873.5429933;-38.13080360867914
1739209873.5429964;-38.13080360867914
1739209873.5429997;-38.13080360867914
1739209873.5430028;-45.120503652039325
1739209873.543006;-38.13080360867914
1739209873.543009;-38.13080360867914
1739209873.5430121;-45.120503652039325
1739209873.5430152;-35.57807855764607
1739209873.5430183;-32.816014438256545
1739209873.5430214;-38.13080360867914
1739209873.5430245;-45.120503652039325
1739209873.5430276;-35.57807855764607
1739209873.543031;-45.120503652039325
1739209873.543034;-45.120503652039325
1739209873.5430372;-45.120503652039325
1739209873.5430403;-45.120503652039325
1739209873.5430434;-38.13080360867914
1739209873.5430465;-35.57807855764607
1739209873.5430496;-45.120503652039325
1739209873.5430527;-45.120503652039325
1739209873.5430558;-35.57807855764607
1739209873.5430589;-38.13080360867914
1739209873.5430622;-45.120503652039325
1739209873.5430653;-38.13080360867914
1739209873.5430684;-38.13080360867914
1739209873.5430715;-45.120503652039325
1739209873.5430746;-45.120503652039325
1739209873.5430777;-45.120503652039325
1739209873.5430808;-45.120503652039325
1739209873.543084;-45.120503652039325
1739209873.543087;-38.13080360867914
1739209873.54309;-45.120503652039325
1739209873.5430934;-45.120503652039325
1739209873.5430965;-38.13080360867914
1739209873.5430996;-38.13080360867914
1739209873.5431027;-38.13080360867914
1739209873.5431058;-38.13080360867914
1739209873.543109;-45.120503652039325
1739209873.543112;-32.816014438256545
1739209873.5431151;-38.13080360867914
1739209873.5431182;-33.981070128970906
1739209873.5431213;-32.816014438256545
1739209873.5431247;-38.13080360867914
1739209873.5431278;-45.120503652039325
1739209873.5431309;-38.13080360867914
1739209873.543134;-38.13080360867914
1739209873.543137;-45.120503652039325
1739209873.5431402;-38.13080360867914
1739209873.5431433;-38.13080360867914
1739209873.5431464;-45.120503652039325
1739209873.5431495;-45.120503652039325
1739209873.5431526;-33.981070128970906
1739209873.543156;-45.120503652039325
1739209873.543159;-45.120503652039325
1739209873.543162;-35.57807855764607
1739209873.5431652;-38.13080360867914
1739209873.5431683;-45.120503652039325
1739209873.5431714;-38.13080360867914
1739209873.5431745;-32.816014438256545
1739209873.5431776;-35.57807855764607
1739209873.5431807;-31.141103565318893
1739209873.543184;-38.13080360867914
1739209873.5431871;-45.120503652039325
1739209873.5431902;-38.13080360867914
1739209873.5431933;-33.981070128970906
1739209873.5431964;-31.141103565318915
1739209873.5431995;-45.120503652039325
1739209873.5432026;-38.13080360867914
1739209873.5432057;-45.120503652039325
1739209873.5432088;-45.120503652039325
1739209873.543212;-38.13080360867914
1739209873.5432153;-38.13080360867914
1739209873.5432184;-38.13080360867914
1739209873.5432215;-33.981070128970956
1739209873.5432246;-45.120503652039325
1739209873.5432277;-38.13080360867914
1739209873.5432308;-45.120503652039325
1739209873.5432339;-45.120503652039325
1739209873.543237;-45.120503652039325
1739209873.54324;-45.120503652039325
1739209873.5432432;-38.13080360867914
1739209873.5432465;-33.981070128970906
1739209873.5432496;-45.120503652039325
1739209873.5432527;-45.120503652039325
1739209873.5432558;-45.120503652039325
1739209873.543259;-45.120503652039325
1739209873.543262;-33.981070128970906
1739209873.543265;-38.13080360867914
1739209873.5432682;-38.13080360867914
1739209873.5432713;-31.141103565318915
1739209873.5432744;-45.120503652039325
1739209873.5432777;-38.13080360867914
1739209873.5432808;-38.13080360867914
1739209873.543284;-38.13080360867914
1739209873.543287;-38.13080360867914
1739209873.5432901;-38.13080360867914
1739209873.5432932;-38.13080360867914
1739209873.5432963;-38.13080360867914
1739209873.5432994;-35.57807855764607
1739209873.5433025;-38.13080360867914
1739209873.5433056;-45.120503652039325
1739209873.543309;-38.13080360867914
1739209873.543312;-45.120503652039325
1739209873.5433152;-38.13080360867914
1739209873.5433183;-45.120503652039325
1739209873.5433214;-38.13080360867914
1739209873.5433245;-45.120503652039325
1739209873.5433276;-38.13080360867914
1739209873.5433307;-38.13080360867914
1739209873.5433338;-38.13080360867914
1739209873.5433369;-45.120503652039325
1739209873.5433402;-45.120503652039325
1739209873.5433433;-45.120503652039325
1739209873.5433464;-45.120503652039325
1739209873.5433495;-35.57807855764607
1739209873.5433526;-45.120503652039325
1739209873.5433557;-38.13080360867914
1739209873.5433588;-32.816014438256545
1739209873.543362;-33.981070128970906
1739209873.543365;-45.120503652039325
1739209873.5433683;-38.13080360867914
1739209873.5433714;-38.13080360867914
1739209873.5433745;-45.120503652039325
1739209873.5433776;-45.120503652039325
1739209873.5433807;-45.120503652039325
1739209873.5433838;-45.120503652039325
1739209873.543387;-38.13080360867914
1739209873.54339;-32.816014438256545
1739209873.5433931;-33.981070128970906
1739209873.5433962;-38.13080360867914
1739209873.5433996;-45.120503652039325
1739209873.5434027;-45.120503652039325
1739209873.5434058;-45.120503652039325
1739209873.5434089;-38.13080360867914
1739209873.543412;-35.57807855764607
1739209873.543415;-31.141103565318915
1739209873.5434182;-45.120503652039325
1739209873.5434213;-33.981070128970906
1739209873.5434244;-32.816014438256545
1739209873.5434275;-33.981070128970906
1739209873.5434308;-45.120503652039325
