CAN Message; 0x39:0f323b8982d291a1
Timestamp;Amplitude
1739209799.1693149;-28.992665084841942
1739209799.1693177;-31.141103565318915
1739209799.1693206;-45.120503652039325
1739209799.1693232;-38.13080360867914
1739209799.169326;-45.120503652039325
1739209799.169329;-45.120503652039325
1739209799.1693316;-38.13080360867914
1739209799.1693344;-38.13080360867914
1739209799.1693373;-33.981070128970956
1739209799.16934;-45.120503652039325
1739209799.1693428;-31.141103565318915
1739209799.1693456;-38.13080360867914
1739209799.1693482;-45.120503652039325
1739209799.169351;-38.13080360867914
1739209799.169354;-38.13080360867914
1739209799.1693566;-45.120503652039325
1739209799.1693594;-35.57807855764607
1739209799.1693623;-38.13080360867914
1739209799.169365;-45.120503652039325
1739209799.1693678;-33.981070128970906
1739209799.1693704;-45.120503652039325
1739209799.1693733;-45.120503652039325
1739209799.1693761;-45.120503652039325
1739209799.1693788;-38.13080360867914
1739209799.1693816;-33.981070128970906
1739209799.1693845;-31.141103565318915
1739209799.169387;-45.120503652039325
1739209799.16939;-38.13080360867914
1739209799.1693928;-30.49652367304973
1739209799.1693954;-35.57807855764607
1739209799.1693983;-38.13080360867914
1739209799.1694012;-45.120503652039325
1739209799.1694038;-38.13080360867914
1739209799.1694067;-32.816014438256545
1739209799.1694095;-45.120503652039325
1739209799.1694121;-45.120503652039325
1739209799.169415;-38.13080360867914
1739209799.1694179;-45.120503652039325
1739209799.1694205;-45.120503652039325
1739209799.1694233;-38.13080360867914
1739209799.1694262;-38.13080360867914
1739209799.1694288;-38.13080360867914
1739209799.1694317;-35.57807855764607
1739209799.1694343;-45.120503652039325
1739209799.1694372;-38.13080360867914
1739209799.16944;-32.816014438256545
1739209799.1694427;-38.13080360867914
1739209799.1694455;-38.13080360867914
1739209799.1694484;-45.120503652039325
1739209799.169451;-33.981070128970906
1739209799.1694539;-32.816014438256545
1739209799.1694567;-38.13080360867914
1739209799.1694593;-45.120503652039325
1739209799.1694622;-38.13080360867914
1739209799.169465;-45.120503652039325
1739209799.1694677;-45.120503652039325
1739209799.1694705;-45.120503652039325
1739209799.1694734;-31.141103565318915
1739209799.169476;-35.57807855764607
1739209799.169479;-35.57807855764607
1739209799.1694818;-45.120503652039325
1739209799.1694844;-45.120503652039325
1739209799.1694872;-38.13080360867914
1739209799.16949;-38.13080360867914
1739209799.1694927;-45.120503652039325
1739209799.1694956;-38.13080360867914
1739209799.1694984;-31.141103565318893
1739209799.169501;-45.120503652039325
1739209799.169504;-45.120503652039325
1739209799.1695065;-38.13080360867914
1739209799.1695094;-38.13080360867914
1739209799.1695123;-45.120503652039325
1739209799.169515;-45.120503652039325
1739209799.1695178;-38.13080360867914
1739209799.1695206;-38.13080360867914
1739209799.1695232;-38.13080360867914
1739209799.169526;-45.120503652039325
1739209799.169529;-38.13080360867914
1739209799.1695316;-45.120503652039325
1739209799.1695344;-45.120503652039325
1739209799.1695373;-45.120503652039325
1739209799.16954;-38.13080360867914
1739209799.1695428;-38.13080360867914
1739209799.1695457;-45.120503652039325
1739209799.1695483;-45.120503652039325
1739209799.1695511;-38.13080360867914
1739209799.169554;-38.13080360867914
1739209799.1695566;-38.13080360867914
1739209799.1695595;-45.120503652039325
1739209799.1695623;-38.13080360867914
1739209799.169565;-35.57807855764607
1739209799.1695678;-38.13080360867914
1739209799.1695707;-45.120503652039325
1739209799.1695733;-45.120503652039325
1739209799.1695762;-35.57807855764607
1739209799.1695788;-35.57807855764607
1739209799.1695817;-45.120503652039325
1739209799.1695845;-38.13080360867914
1739209799.1695871;-45.120503652039325
1739209799.16959;-45.120503652039325
1739209799.1695929;-45.120503652039325
1739209799.1695955;-38.13080360867914
1739209799.1695983;-45.120503652039325
1739209799.1696012;-38.13080360867914
1739209799.1696038;-45.120503652039325
1739209799.1696067;-35.57807855764607
1739209799.1696095;-31.141103565318893
1739209799.1696122;-38.13080360867914
1739209799.169615;-38.13080360867914
1739209799.169618;-45.120503652039325
1739209799.1696205;-30.49652367304973
1739209799.1696234;-38.13080360867914
1739209799.1696262;-45.120503652039325
1739209799.1696289;-45.120503652039325
1739209799.1696317;-45.120503652039325
1739209799.1696346;-45.120503652039325
1739209799.1696372;-45.120503652039325
1739209799.16964;-33.981070128970906
1739209799.1696427;-45.120503652039325
1739209799.1696455;-45.120503652039325
1739209799.1696484;-45.120503652039325
1739209799.169651;-45.120503652039325
1739209799.169654;-31.141103565318893
1739209799.1696568;-33.981070128970906
1739209799.1696594;-45.120503652039325
1739209799.1696622;-38.13080360867914
1739209799.169665;-35.57807855764607
1739209799.1696677;-38.13080360867914
1739209799.1696706;-38.13080360867914
1739209799.1696734;-38.13080360867914
1739209799.169676;-45.120503652039325
1739209799.169679;-45.120503652039325
1739209799.1696818;-45.120503652039325
1739209799.1696844;-45.120503652039325
1739209799.1696873;-38.13080360867914
1739209799.1696901;-45.120503652039325
1739209799.1696928;-45.120503652039325
1739209799.1696956;-38.13080360867914
1739209799.1696985;-38.13080360867914
1739209799.169701;-35.57807855764607
1739209799.169704;-32.816014438256545
1739209799.1697068;-45.120503652039325
1739209799.1697094;-45.120503652039325
1739209799.1697123;-45.120503652039325
1739209799.169715;-45.120503652039325
1739209799.1697178;-35.57807855764607
1739209799.1697206;-25.077289914212862
1739209799.1697233;-38.13080360867914
1739209799.1697261;-45.120503652039325
1739209799.169729;-33.981070128970906
1739209799.1697316;-31.141103565318893
1739209799.1697345;-38.13080360867914
1739209799.1697373;-45.120503652039325
1739209799.16974;-45.120503652039325
1739209799.1697428;-45.120503652039325
1739209799.1697457;-33.981070128970906
1739209799.1697483;-45.120503652039325
1739209799.1697512;-45.120503652039325
1739209799.169754;-45.120503652039325
1739209799.1697567;-45.120503652039325
1739209799.1697595;-38.13080360867914
1739209799.1697624;-38.13080360867914
1739209799.169765;-32.816014438256545
1739209799.1697679;-33.981070128970906
1739209799.1697707;-38.13080360867914
1739209799.1697733;-38.13080360867914
1739209799.1697762;-38.13080360867914
1739209799.169779;-38.13080360867914
1739209799.1697817;-45.120503652039325
1739209799.1697845;-38.13080360867914
1739209799.1697872;-30.49652367304973
1739209799.16979;-38.13080360867914
1739209799.169793;-45.120503652039325
1739209799.1697955;-38.13080360867914
1739209799.1697984;-35.57807855764607
1739209799.1698012;-38.13080360867914
1739209799.1698039;-45.120503652039325
1739209799.1698067;-38.13080360867914
1739209799.1698096;-38.13080360867914
1739209799.1698122;-45.120503652039325
1739209799.169815;-45.120503652039325
1739209799.169818;-45.120503652039325
1739209799.1698205;-45.120503652039325
1739209799.1698234;-45.120503652039325
1739209799.1698263;-33.981070128970906
1739209799.169829;-45.120503652039325
1739209799.1698318;-28.992665084841942
1739209799.1698346;-30.49652367304973
1739209799.1698372;-38.13080360867914
1739209799.16984;-38.13080360867914
1739209799.169843;-38.13080360867914
1739209799.1698456;-33.981070128970906
1739209799.1698484;-45.120503652039325
1739209799.169851;-33.981070128970906
1739209799.169854;-35.57807855764607
1739209799.1698568;-38.13080360867914
1739209799.1698594;-45.120503652039325
1739209799.1698623;-45.120503652039325
1739209799.1698651;-45.120503652039325
1739209799.1698678;-45.120503652039325
1739209799.1698706;-45.120503652039325
1739209799.1698735;-45.120503652039325
1739209799.169876;-33.981070128970906
1739209799.169879;-32.816014438256545
1739209799.1698818;-38.13080360867914
1739209799.1698844;-38.13080360867914
1739209799.1698873;-45.120503652039325
1739209799.1698902;-45.120503652039325
1739209799.1698928;-38.13080360867914
1739209799.1698956;-45.120503652039325
1739209799.1698985;-45.120503652039325
1739209799.1699011;-38.13080360867914
1739209799.169904;-38.13080360867914
1739209799.1699069;-45.120503652039325
1739209799.1699095;-33.981070128970906
1739209799.1699123;-33.981070128970906
1739209799.1699152;-45.120503652039325
1739209799.1699178;-33.981070128970906
1739209799.1699207;-33.981070128970906
1739209799.1699233;-45.120503652039325
1739209799.1699262;-45.120503652039325
1739209799.169929;-38.13080360867914
1739209799.1699317;-38.13080360867914
1739209799.1699345;-45.120503652039325
1739209799.1699374;-45.120503652039325
1739209799.16994;-38.13080360867914
1739209799.1699429;-33.981070128970906
1739209799.1699457;-33.981070128970906
1739209799.1699483;-38.13080360867914
1739209799.1699512;-33.981070128970906
1739209799.169954;-32.816014438256545
1739209799.1699567;-38.13080360867914
1739209799.1699595;-45.120503652039325
1739209799.1699624;-38.13080360867914
1739209799.169965;-38.13080360867914
1739209799.169968;-38.13080360867914
1739209799.1699708;-38.13080360867914
1739209799.1699734;-35.57807855764607
1739209799.1699762;-38.13080360867914
1739209799.169979;-38.13080360867914
1739209799.1699817;-35.57807855764607
1739209799.1699846;-38.13080360867914
1739209799.1699874;-45.120503652039325
1739209799.16999;-45.120503652039325
1739209799.169993;-38.13080360867914
1739209799.1699955;-45.120503652039325
1739209799.1699984;-38.13080360867914
1739209799.1700013;-33.981070128970906
1739209799.170004;-35.57807855764607
1739209799.1700068;-45.120503652039325
1739209799.1700096;-45.120503652039325
1739209799.1700122;-38.13080360867914
1739209799.170015;-32.816014438256545
1739209799.170018;-38.13080360867914
1739209799.1700206;-38.13080360867914
1739209799.1700234;-33.981070128970906
1739209799.1700263;-35.57807855764607
1739209799.170029;-45.120503652039325
1739209799.1700318;-45.120503652039325
1739209799.1700346;-45.120503652039325
1739209799.1700373;-45.120503652039325
1739209799.1700401;-45.120503652039325
1739209799.170043;-45.120503652039325
1739209799.1700456;-38.13080360867914
1739209799.1700485;-45.120503652039325
1739209799.1700513;-38.13080360867914
1739209799.170054;-45.120503652039325
1739209799.1700568;-35.57807855764607
1739209799.1700594;-38.13080360867914
1739209799.1700623;-45.120503652039325
1739209799.1700652;-38.13080360867914
1739209799.1700678;-33.981070128970906
1739209799.1700706;-38.13080360867914
1739209799.1700735;-45.120503652039325
1739209799.1700761;-38.13080360867914
1739209799.170079;-45.120503652039325
1739209799.1700819;-38.13080360867914
1739209799.1700845;-35.57807855764607
1739209799.1700873;-38.13080360867914
1739209799.1700902;-45.120503652039325
1739209799.1700928;-45.120503652039325
1739209799.1700957;-38.13080360867914
1739209799.1700985;-35.57807855764607
1739209799.1701012;-38.13080360867914
1739209799.170104;-45.120503652039325
1739209799.170107;-45.120503652039325
1739209799.1701095;-38.13080360867914
1739209799.1701124;-45.120503652039325
1739209799.1701152;-45.120503652039325
1739209799.1701179;-45.120503652039325
1739209799.1701207;-45.120503652039325
1739209799.1701236;-45.120503652039325
1739209799.1701262;-45.120503652039325
1739209799.170129;-45.120503652039325
1739209799.1701317;-35.57807855764607
1739209799.1701345;-38.13080360867914
1739209799.1701374;-45.120503652039325
1739209799.17014;-38.13080360867914
1739209799.170143;-38.13080360867914
1739209799.1701458;-38.13080360867914
1739209799.1701484;-45.120503652039325
1739209799.1701512;-45.120503652039325
1739209799.170154;-32.816014438256545
1739209799.1701567;-38.13080360867914
1739209799.1701596;-45.120503652039325
1739209799.1701624;-38.13080360867914
1739209799.170165;-35.57807855764607
1739209799.170168;-38.13080360867914
1739209799.1701708;-31.141103565318893
1739209799.1701734;-45.120503652039325
1739209799.1701763;-38.13080360867914
1739209799.1701791;-38.13080360867914
1739209799.1701818;-35.57807855764607
1739209799.1701846;-38.13080360867914
1739209799.1701875;-35.57807855764607
1739209799.17019;-45.120503652039325
1739209799.170193;-32.81601443825658
1739209799.1701958;-38.13080360867914
1739209799.1701984;-35.57807855764607
1739209799.1702013;-38.13080360867914
1739209799.170204;-45.120503652039325
1739209799.1702068;-38.13080360867914
1739209799.1702096;-35.57807855764607
1739209799.1702123;-35.57807855764607
1739209799.1702151;-31.141103565318893
1739209799.170218;-45.120503652039325
1739209799.1702206;-45.120503652039325
1739209799.1702235;-38.13080360867914
1739209799.1702263;-35.57807855764607
1739209799.170229;-38.13080360867914
1739209799.1702318;-38.13080360867914
1739209799.1702347;-33.981070128970906
1739209799.1702373;-32.816014438256545
1739209799.1702402;-35.57807855764607
1739209799.170243;-38.13080360867914
1739209799.1702456;-38.13080360867914
1739209799.1702485;-38.13080360867914
1739209799.1702514;-45.120503652039325
1739209799.170254;-45.120503652039325
1739209799.1702569;-45.120503652039325
1739209799.1702597;-45.120503652039325
1739209799.1702623;-38.13080360867914
1739209799.1702652;-35.57807855764607
1739209799.1702678;-38.13080360867914
1739209799.1702707;-45.120503652039325
1739209799.1702735;-38.13080360867914
1739209799.1702762;-45.120503652039325
1739209799.170279;-38.13080360867914
1739209799.170282;-26.487275050834715
1739209799.1702845;-33.981070128970906
1739209799.1702874;-45.120503652039325
1739209799.1702902;-38.13080360867914
1739209799.1702929;-35.57807855764607
1739209799.1702957;-45.120503652039325
1739209799.1702986;-45.120503652039325
1739209799.1703012;-33.981070128970906
1739209799.170304;-38.13080360867914
1739209799.170307;-38.13080360867914
1739209799.1703095;-38.13080360867914
1739209799.1703124;-45.120503652039325
1739209799.1703153;-45.120503652039325
1739209799.170318;-35.57807855764607
1739209799.1703207;-35.57807855764607
1739209799.1703236;-38.13080360867914
1739209799.1703262;-35.57807855764607
1739209799.170329;-38.13080360867914
1739209799.170332;-45.120503652039325
1739209799.1703346;-45.120503652039325
1739209799.1703374;-45.120503652039325
1739209799.17034;-45.120503652039325
1739209799.170343;-32.816014438256545
1739209799.1703458;-45.120503652039325
1739209799.1703484;-38.13080360867914
1739209799.1703513;-32.816014438256545
1739209799.1703541;-38.13080360867914
1739209799.1703568;-38.13080360867914
1739209799.1703596;-45.120503652039325
1739209799.1703625;-33.981070128970906
1739209799.170365;-35.57807855764607
1739209799.170368;-35.57807855764607
1739209799.1703708;-45.120503652039325
1739209799.1703734;-38.13080360867914
1739209799.1703763;-35.57807855764607
1739209799.1703792;-38.13080360867914
1739209799.1703818;-45.120503652039325
1739209799.1703846;-38.13080360867914
1739209799.1703875;-35.57807855764607
1739209799.1703901;-38.13080360867914
1739209799.170393;-33.981070128970906
1739209799.1703959;-38.13080360867914
