CAN Message; 0x1b8:030003b7f50f848d
1739209659.2578888;-45.120503652039325
1739209659.2578926;-33.981070128970906
1739209659.2578964;-26.991370085610736
1739209659.2579005;-38.13080360867914
1739209659.2579043;-45.120503652039325
1739209659.257908;-35.57807855764607
1739209659.257912;-31.141103565318893
1739209659.257916;-38.13080360867914
1739209659.2579198;-20.822980852015213
1739209659.2579236;-20.822980852015213
1739209659.2579274;-29.438486411369375
1739209659.2579315;-31.141103565318915
1739209659.2579353;-38.13080360867914
1739209659.257939;-45.120503652039325
1739209659.2579432;-38.13080360867914
1739209659.257947;-38.13080360867914
1739209659.2579508;-45.120503652039325
1739209659.2579546;-30.49652367304973
1739209659.2579587;-15.851936562542374
1739209659.2579625;-22.54371790334745
1739209659.2579663;-28.992665084841942
1739209659.25797;-45.120503652039325
1739209659.2579741;-45.120503652039325
1739209659.257978;-32.816014438256545
1739209659.2579818;-45.120503652039325
1739209659.2579858;-32.816014438256545
1739209659.2579896;-24.746238672633048
1739209659.2579935;-45.120503652039325
1739209659.2579973;-45.120503652039325
1739209659.2580013;-45.120503652039325
1739209659.2580051;-45.120503652039325
1739209659.258009;-45.120503652039325
1739209659.2580128;-38.13080360867914
1739209659.2580168;-38.13080360867914
1739209659.2580206;-45.120503652039325
1739209659.2580245;-38.13080360867914
1739209659.2580285;-45.120503652039325
1739209659.2580323;-35.57807855764607
1739209659.2580361;-30.49652367304973
1739209659.25804;-45.120503652039325
1739209659.258044;-38.13080360867914
1739209659.2580478;-45.120503652039325
1739209659.2580516;-31.141103565318915
1739209659.2580554;-32.816014438256545
1739209659.2580595;-38.13080360867914
1739209659.2580633;-45.120503652039325
1739209659.2580671;-38.13080360867914
1739209659.2580712;-25.077289914212862
1739209659.258075;-31.141103565318943
1739209659.2580788;-38.13080360867914
1739209659.2580826;-45.120503652039325
1739209659.2580867;-38.13080360867914
1739209659.2580905;-45.120503652039325
1739209659.2580943;-45.120503652039325
1739209659.2580981;-38.13080360867914
1739209659.2581022;-38.13080360867914
1739209659.258106;-45.120503652039325
1739209659.2581098;-45.120503652039325
1739209659.2581139;-45.120503652039325
1739209659.2581177;-45.120503652039325
1739209659.2581215;-45.120503652039325
1739209659.2581253;-35.57807855764607
1739209659.2581294;-38.13080360867914
1739209659.2581332;-45.120503652039325
1739209659.258137;-45.120503652039325
1739209659.2581408;-45.120503652039325
1739209659.2581449;-38.13080360867914
1739209659.2581487;-45.120503652039325
1739209659.2581525;-45.120503652039325
1739209659.2581565;-45.120503652039325
1739209659.2581604;-31.141103565318915
1739209659.2581642;-18.52134165134079
1739209659.258168;-33.981070128970906
1739209659.258172;-45.120503652039325
1739209659.2581758;-24.438645034577675
1739209659.2581797;-27.267205301931607
1739209659.2581835;-12.41371529059223
1739209659.2581875;-31.141103565318943
1739209659.2581913;-30.49652367304973
1739209659.2581952;-45.120503652039325
1739209659.2581992;-35.57807855764607
1739209659.258203;-45.120503652039325
1739209659.2582068;-27.267205301931607
1739209659.2582107;-26.991370085610722
1739209659.2582147;-38.13080360867914
1739209659.2582185;-38.13080360867914
1739209659.2582223;-33.981070128970906
1739209659.2582262;-32.816014438256545
1739209659.2582302;-45.120503652039325
1739209659.258234;-45.120503652039325
1739209659.2582378;-45.120503652039325
1739209659.258242;-32.816014438256545
1739209659.2582457;-45.120503652039325
1739209659.2582495;-38.13080360867914
1739209659.2582533;-30.49652367304973
1739209659.2582574;-19.69224938244749
1739209659.2582612;-45.120503652039325
1739209659.258265;-35.57807855764607
1739209659.2582688;-45.120503652039325
1739209659.258273;-45.120503652039325
1739209659.2582767;-38.13080360867914
1739209659.2582805;-38.13080360867914
1739209659.2582846;-38.13080360867914
1739209659.2582884;-38.13080360867914
1739209659.2582922;-45.120503652039325
1739209659.258296;-38.13080360867914
1739209659.2583;-35.57807855764607
1739209659.2583039;-31.141103565318893
1739209659.2583077;-38.13080360867914
1739209659.2583115;-20.888044912671212
1739209659.2583156;-18.192034459266992
1739209659.2583194;-38.13080360867914
1739209659.2583232;-45.120503652039325
1739209659.2583272;-38.13080360867914
1739209659.258331;-24.151403521958734
1739209659.2583349;-45.120503652039325
1739209659.2583387;-45.120503652039325
1739209659.2583427;-45.120503652039325
1739209659.2583466;-45.120503652039325
1739209659.2583504;-33.981070128970906
1739209659.2583542;-38.13080360867914
1739209659.2583582;-45.120503652039325
1739209659.258362;-45.120503652039325
1739209659.2583659;-31.141103565318915
1739209659.25837;-45.120503652039325
1739209659.2583737;-38.13080360867914
1739209659.2583776;-28.21854285175415
1739209659.2583814;-28.992665084841942
1739209659.2583854;-45.120503652039325
1739209659.2583892;-45.120503652039325
1739209659.258393;-35.57807855764607
1739209659.2583969;-45.120503652039325
1739209659.258401;-45.120503652039325
1739209659.2584047;-45.120503652039325
1739209659.2584085;-45.120503652039325
1739209659.2584126;-33.981070128970906
1739209659.2584164;-45.120503652039325
1739209659.2584202;-45.120503652039325
1739209659.258424;-45.120503652039325
1739209659.258428;-38.13080360867914
1739209659.258432;-45.120503652039325
1739209659.2584357;-45.120503652039325
1739209659.2584395;-38.13080360867914
1739209659.2584436;-38.13080360867914
1739209659.2584474;-45.120503652039325
1739209659.2584512;-45.120503652039325
1739209659.2584553;-32.816014438256545
1739209659.258459;-28.218542851754165
1739209659.258463;-38.13080360867914
1739209659.2584667;-33.981070128970906
1739209659.2584708;-38.13080360867914
1739209659.2584746;-33.981070128970906
1739209659.2584784;-33.981070128970956
1739209659.2584822;-15.872543694060166
1739209659.2584863;-32.816014438256545
1739209659.25849;-38.13080360867914
1739209659.258494;-28.992665084841942
1739209659.258498;-38.13080360867914
1739209659.2585018;-38.13080360867914
1739209659.2585056;-33.981070128970906
1739209659.2585094;-45.120503652039325
1739209659.2585135;-38.13080360867914
1739209659.2585173;-32.816014438256545
1739209659.258521;-38.13080360867914
1739209659.258525;-45.120503652039325
1739209659.258529;-33.981070128970906
1739209659.2585328;-32.816014438256545
1739209659.2585366;-10.598037906834918
1739209659.2585406;-17.217652011706875
1739209659.2585444;-35.57807855764607
1739209659.2585483;-26.991370085610722
1739209659.258552;-26.991370085610722
1739209659.2585561;-20.51152522447382
1739209659.25856;-33.981070128970906
1739209659.2585638;-38.13080360867914
1739209659.2585676;-33.981070128970906
1739209659.2585716;-45.120503652039325
1739209659.2585754;-18.636903542229977
1739209659.2585793;-33.981070128970906
1739209659.2585833;-38.13080360867914
1739209659.2585871;-30.49652367304973
1739209659.258591;-33.981070128970906
1739209659.2585948;-31.141103565318893
1739209659.2585988;-38.13080360867914
1739209659.2586026;-45.120503652039325
1739209659.2586064;-35.57807855764607
1739209659.2586102;-18.48349439814281
1739209659.2586143;-20.6957059613948
1739209659.258618;-33.981070128970906
1739209659.258622;-38.13080360867914
1739209659.258626;-35.57807855764607
1739209659.2586298;-32.816014438256545
1739209659.2586336;-38.13080360867914
1739209659.2586374;-45.120503652039325
1739209659.2586415;-35.57807855764607
1739209659.2586453;-45.120503652039325
1739209659.258649;-38.13080360867914
1739209659.258653;-33.981070128970906
1739209659.258657;-45.120503652039325
1739209659.2586608;-35.57807855764607
1739209659.2586646;-26.035653463252796
1739209659.2586687;-45.120503652039325
1739209659.2586725;-38.13080360867914
1739209659.2586763;-38.13080360867914
1739209659.25868;-38.13080360867914
1739209659.2586842;-24.589719217205094
1739209659.258688;-27.267205301931607
1739209659.2586918;-45.120503652039325
1739209659.2586956;-45.120503652039325
1739209659.2586997;-38.13080360867914
1739209659.2587035;-45.120503652039325
1739209659.2587073;-38.13080360867914
1739209659.2587113;-45.120503652039325
1739209659.2587152;-45.120503652039325
1739209659.258719;-35.57807855764607
1739209659.2587228;-38.13080360867914
1739209659.2587268;-38.13080360867914
1739209659.2587306;-45.120503652039325
1739209659.2587345;-38.13080360867914
1739209659.2587383;-45.120503652039325
1739209659.2587423;-27.8777449560314
1739209659.2587461;-32.816014438256545
1739209659.25875;-45.120503652039325
1739209659.258754;-38.13080360867914
1739209659.2587578;-35.57807855764607
1739209659.2587616;-38.13080360867914
1739209659.2587655;-45.120503652039325
1739209659.2587695;-38.13080360867914
1739209659.2587733;-38.13080360867914
1739209659.2587771;-32.816014438256545
1739209659.258781;-26.991370085610736
1739209659.258785;-38.13080360867914
1739209659.2587888;-45.120503652039325
1739209659.2587926;-45.120503652039325
1739209659.2587967;-32.816014438256545
1739209659.2588005;-38.13080360867914
1739209659.2588043;-38.13080360867914
1739209659.2588081;-45.120503652039325
1739209659.2588122;-45.120503652039325
1739209659.258816;-45.120503652039325
1739209659.2588198;-35.57807855764607
1739209659.2588236;-38.13080360867914
1739209659.2588277;-45.120503652039325
1739209659.2588315;-45.120503652039325
1739209659.2588353;-24.15140352195872
1739209659.2588394;-27.267205301931607
1739209659.2588432;-45.120503652039325
1739209659.258847;-45.120503652039325
1739209659.2588508;-33.981070128970906
1739209659.2588549;-35.57807855764607
1739209659.2588587;-45.120503652039325
1739209659.2588625;-33.981070128970906
1739209659.2588663;-45.120503652039325
1739209659.2588704;-18.836614351536173
1739209659.2588742;-21.676580915188183
1739209659.258878;-45.120503652039325
1739209659.2588818;-32.816014438256545
1739209659.2588859;-33.981070128970906
1739209659.2588897;-45.120503652039325
1739209659.2588935;-38.13080360867914
1739209659.2588975;-38.13080360867914
1739209659.2589014;-45.120503652039325
1739209659.2589052;-30.49652367304973
1739209659.258909;-13.60680514956469
1739209659.258913;-22.264930561961556
1739209659.2589169;-28.992665084841942
1739209659.2589207;-38.13080360867914
1739209659.2589245;-45.120503652039325
1739209659.2589285;-31.141103565318915
1739209659.2589324;-27.267205301931607
1739209659.2589362;-45.120503652039325
1739209659.2589402;-45.120503652039325
1739209659.258944;-45.120503652039325
1739209659.2589478;-29.438486411369347
1739209659.2589517;-45.120503652039325
1739209659.2589557;-45.120503652039325
1739209659.2589595;-35.57807855764607
1739209659.2589633;-31.141103565318943
1739209659.2589672;-25.826314394896357
1739209659.2589712;-35.57807855764607
1739209659.258975;-38.13080360867914
1739209659.2589788;-38.13080360867914
1739209659.258983;-45.120503652039325
1739209659.2589867;-33.981070128970906
1739209659.2589905;-45.120503652039325
1739209659.2589943;-45.120503652039325
1739209659.2589984;-38.13080360867914
1739209659.2590022;-38.13080360867914
1739209659.259006;-45.120503652039325
1739209659.2590098;-28.58837851428586
1739209659.259014;-45.120503652039325
1739209659.2590177;-29.438486411369333
1739209659.2590215;-16.91848905718289
1739209659.2590256;-45.120503652039325
1739209659.2590294;-38.13080360867914
1739209659.2590332;-38.13080360867914
1739209659.259037;-38.13080360867914
1739209659.259041;-31.14110356531892
1739209659.259045;-45.120503652039325
1739209659.2590487;-45.120503652039325
1739209659.2590525;-26.991370085610722
1739209659.2590566;-23.38864096791655
1739209659.2590604;-15.97707208084489
1739209659.2590642;-30.49652367304973
1739209659.2590683;-33.981070128970906
1739209659.259072;-38.13080360867914
1739209659.2590759;-18.335319861638148
1739209659.2590797;-24.438645034577675
1739209659.2590837;-45.120503652039325
1739209659.2590876;-31.141103565318915
1739209659.2590914;-33.981070128970906
1739209659.2590952;-45.120503652039325
1739209659.2590992;-38.13080360867914
1739209659.259103;-31.141103565318915
1739209659.2591069;-38.13080360867914
1739209659.259111;-38.13080360867914
1739209659.2591147;-45.120503652039325
1739209659.2591186;-33.981070128970906
1739209659.2591224;-32.816014438256545
1739209659.2591264;-38.13080360867914
1739209659.2591302;-45.120503652039325
1739209659.259134;-33.981070128970906
1739209659.2591379;-33.981070128970906
1739209659.259142;-33.981070128970956
1739209659.2591457;-28.58837851428586
1739209659.2591496;-19.22100763878221
1739209659.2591536;-11.043196371775936
1739209659.2591574;-28.58837851428586
1739209659.2591612;-45.120503652039325
1739209659.259165;-38.13080360867914
1739209659.259169;-38.13080360867914
1739209659.259173;-38.13080360867914
1739209659.2591767;-35.57807855764607
1739209659.2591805;-30.49652367304976
1739209659.2591846;-33.981070128970956
1739209659.2591884;-30.49652367304973
1739209659.2591922;-45.120503652039325
1739209659.2591963;-45.120503652039325
1739209659.2592;-33.981070128970906
1739209659.259204;-33.981070128970906
1739209659.2592077;-15.534864819819614
1739209659.2592118;-31.14110356531892
1739209659.2592156;-27.8777449560314
1739209659.2592194;-33.981070128970956
1739209659.2592232;-25.826314394896357
1739209659.2592273;-20.888044912671212
1739209659.259231;-38.13080360867914
1739209659.259235;-38.13080360867914
1739209659.259239;-25.62660358559016
1739209659.2592428;-17.217652011706875
1739209659.2592466;-10.307510918710737
1739209659.2592504;-25.826314394896357
1739209659.2592545;-38.13080360867914
1739209659.2592583;-38.13080360867914
1739209659.259262;-18.0533258286717
1739209659.259266;-25.252786309376837
1739209659.25927;-45.120503652039325
1739209659.2592738;-35.57807855764607
1739209659.2592776;-33.981070128970956
1739209659.2592816;-35.57807855764607
1739209659.2592854;-45.120503652039325
1739209659.2592893;-45.120503652039325
1739209659.259293;-38.13080360867914
1739209659.2592971;-33.981070128970906
1739209659.259301;-11.608340198645877
1739209659.2593048;-26.991370085610722
1739209659.2593086;-24.151403521958727
1739209659.2593126;-45.120503652039325
1739209659.2593164;-45.120503652039325
1739209659.2593203;-45.120503652039325
1739209659.2593243;-45.120503652039325
1739209659.2593281;-38.13080360867914
1739209659.259332;-45.120503652039325
1739209659.2593358;-38.13080360867914
1739209659.2593398;-35.57807855764607
1739209659.2593436;-38.13080360867914
1739209659.2593474;-45.120503652039325
1739209659.2593513;-28.58837851428586
1739209659.2593553;-18.836614351536173
1739209659.2593591;-18.263086266016654
1739209659.259363;-28.58837851428586
1739209659.259367;-45.120503652039325
1739209659.2593708;-45.120503652039325
1739209659.2593746;-18.67611775736091
1739209659.2593784;-31.141103565318915
1739209659.2593825;-38.13080360867914
1739209659.2593863;-28.58837851428586
1739209659.25939;-38.13080360867914
1739209659.259394;-22.175841390423358
1739209659.259398;-31.141103565318893
1739209659.2594018;-38.13080360867914
1739209659.2594056;-38.13080360867914
1739209659.2594097;-35.57807855764607
1739209659.2594135;-23.273589343863303
1739209659.2594173;-45.120503652039325
1739209659.259421;-38.13080360867914
1739209659.2594252;-45.120503652039325
1739209659.259429;-45.120503652039325
1739209659.2594328;-45.120503652039325
1739209659.2594366;-38.13080360867914
1739209659.2594407;-35.57807855764607
1739209659.2594445;-45.120503652039325
1739209659.2594483;-32.816014438256545
1739209659.2594523;-38.13080360867914
1739209659.2594562;-32.816014438256545
1739209659.25946;-45.120503652039325
1739209659.2594638;-38.13080360867914
1739209659.2594678;-38.13080360867914
1739209659.2594717;-45.120503652039325
1739209659.2594755;-38.13080360867914
1739209659.2594793;-45.120503652039325
1739209659.2594833;-33.981070128970906
1739209659.2594872;-45.120503652039325
1739209659.259491;-35.57807855764607
1739209659.259495;-38.13080360867914
1739209659.2594988;-38.13080360867914
1739209659.2595026;-45.120503652039325
1739209659.2595065;-45.120503652039325
1739209659.2595105;-38.13080360867914
1739209659.2595143;-38.13080360867914
1739209659.2595181;-45.120503652039325
1739209659.259522;-45.120503652039325
1739209659.259526;-38.13080360867914
1739209659.2595298;-35.57807855764607
1739209659.2595415;-35.57807855764607
1739209659.259553;-45.120503652039325
1739209659.2595646;-38.13080360867914
1739209659.2595763;-38.13080360867914
1739209659.2595878;-45.120503652039325
1739209659.2595994;-45.120503652039325
1739209659.259611;-45.120503652039325
1739209659.2596226;-45.120503652039325
1739209659.2596343;-35.57807855764607
1739209659.2596457;-35.57807855764607
1739209659.2596574;-45.120503652039325
1739209659.259669;-45.120503652039325
1739209659.2596805;-45.120503652039325
1739209659.2596922;-45.120503652039325
1739209659.2597036;-38.13080360867914
1739209659.2597153;-45.120503652039325
1739209659.259727;-38.13080360867914
1739209659.2597384;-38.13080360867914
1739209659.2597501;-38.13080360867914
1739209659.2597618;-38.13080360867914
1739209659.2597733;-45.120503652039325
1739209659.259785;-45.120503652039325
1739209659.2597966;-45.120503652039325
1739209659.259808;-33.981070128970906
1739209659.2598197;-45.120503652039325
1739209659.2598312;-38.13080360867914
1739209659.2598429;-45.120503652039325
1739209659.2598546;-45.120503652039325
1739209659.259866;-35.57807855764607
1739209659.2598777;-38.13080360867914
1739209659.2598894;-45.120503652039325
1739209659.2599008;-38.13080360867914
1739209659.2599125;-45.120503652039325
1739209659.259924;-45.120503652039325
1739209659.2599356;-38.13080360867914
1739209659.2599473;-38.13080360867914
1739209659.2599587;-38.13080360867914
1739209659.2599704;-38.13080360867914
1739209659.259982;-38.13080360867914
1739209659.2599936;-28.992665084841942
1739209659.2600052;-45.120503652039325
1739209659.260017;-38.13080360867914
1739209659.2600284;-45.120503652039325
1739209659.26004;-45.120503652039325
1739209659.2600515;-45.120503652039325
1739209659.2600632;-38.13080360867914
1739209659.2600749;-38.13080360867914
1739209659.2600863;-30.49652367304973
1739209659.260098;-38.13080360867914
1739209659.2601097;-45.120503652039325
1739209659.260121;-35.57807855764607
1739209659.2601328;-45.120503652039325
1739209659.2601442;-45.120503652039325
1739209659.260156;-38.13080360867914
1739209659.2601676;-32.816014438256545
1739209659.260179;-30.49652367304973
1739209659.2601907;-45.120503652039325
1739209659.2602024;-38.13080360867914
1739209659.2602139;-38.13080360867914
1739209659.2602255;-45.120503652039325
1739209659.2602372;-45.120503652039325
1739209659.2602487;-45.120503652039325
1739209659.2602603;-45.120503652039325
1739209659.2602718;-28.992665084841942
1739209659.2602835;-38.13080360867914
1739209659.2602952;-45.120503652039325
1739209659.2603066;-38.13080360867914
1739209659.2603183;-35.57807855764607
1739209659.26033;-38.13080360867914
1739209659.2603414;-45.120503652039325
1739209659.260353;-35.57807855764607
1739209659.2603645;-29.438486411369347
1739209659.2603762;-38.13080360867914
1739209659.260388;-38.13080360867914
1739209659.2603993;-38.13080360867914
1739209659.260411;-38.13080360867914
1739209659.2604227;-45.120503652039325
1739209659.2604342;-45.120503652039325
1739209659.2604458;-45.120503652039325
1739209659.2604575;-31.141103565318915
1739209659.260469;-33.981070128970906
1739209659.2604806;-38.13080360867914
1739209659.260492;-45.120503652039325
1739209659.2605038;-33.981070128970906
1739209659.2605155;-45.120503652039325
1739209659.260527;-45.120503652039325
1739209659.2605386;-38.13080360867914
1739209659.2605503;-31.14110356531892
1739209659.2605617;-38.13080360867914
1739209659.2605734;-38.13080360867914
1739209659.2605848;-45.120503652039325
1739209659.2605965;-38.13080360867914
1739209659.2606082;-45.120503652039325
1739209659.2606196;-35.57807855764607
1739209659.2606313;-33.981070128970906
1739209659.260643;-33.981070128970906
1739209659.2606544;-33.981070128970906
1739209659.2606661;-45.120503652039325
1739209659.2606778;-38.13080360867914
1739209659.2606893;-32.816014438256545
1739209659.260701;-35.57807855764607
1739209659.2607124;-38.13080360867914
1739209659.260724;-45.120503652039325
1739209659.2607358;-33.981070128970906
1739209659.2607472;-38.13080360867914
1739209659.2607589;-45.120503652039325
1739209659.2607706;-35.57807855764607
1739209659.260782;-35.57807855764607
1739209659.2607937;-45.120503652039325
1739209659.2608054;-45.120503652039325
1739209659.2608168;-38.13080360867914
1739209659.2608285;-38.13080360867914
1739209659.26084;-33.981070128970956
1739209659.2608516;-38.13080360867914
1739209659.2608633;-38.13080360867914
1739209659.2608747;-45.120503652039325
1739209659.2608864;-45.120503652039325
1739209659.260898;-38.13080360867914
1739209659.2609096;-38.13080360867914
1739209659.2609212;-30.49652367304973
1739209659.2609327;-28.58837851428586
1739209659.2609444;-38.13080360867914
1739209659.260956;-38.13080360867914
1739209659.2609675;-38.13080360867914
1739209659.2609792;-38.13080360867914
1739209659.2609909;-45.120503652039325
1739209659.2610023;-38.13080360867914
1739209659.261014;-45.120503652039325
1739209659.2610257;-38.13080360867914
1739209659.261037;-38.13080360867914
1739209659.2610488;-35.57807855764607
1739209659.2610602;-38.13080360867914
1739209659.261072;-45.120503652039325
1739209659.2610836;-45.120503652039325
1739209659.261095;-45.120503652039325
1739209659.2611067;-38.13080360867914
1739209659.2611184;-35.57807855764607
1739209659.2611299;-38.13080360867914
1739209659.2611415;-45.120503652039325
1739209659.261153;-38.13080360867914
1739209659.2611647;-45.120503652039325
1739209659.2611763;-38.13080360867914
1739209659.2611878;-38.13080360867914
1739209659.2611995;-45.120503652039325
1739209659.2612112;-45.120503652039325
1739209659.2612226;-45.120503652039325
1739209659.2612343;-45.120503652039325
1739209659.261246;-38.13080360867914
1739209659.2612574;-35.57807855764607
1739209659.261269;-45.120503652039325
1739209659.2612805;-45.120503652039325
1739209659.2612922;-38.13080360867914
1739209659.261304;-45.120503652039325
1739209659.2613153;-38.13080360867914
1739209659.261327;-38.13080360867914
1739209659.2613387;-38.13080360867914
1739209659.2613502;-33.981070128970906
1739209659.2613618;-33.981070128970906
1739209659.2613733;-45.120503652039325
1739209659.261385;-35.57807855764607
1739209659.2613966;-35.57807855764607
1739209659.261408;-45.120503652039325
1739209659.2614198;-45.120503652039325
1739209659.2614315;-38.13080360867914
1739209659.261443;-35.57807855764607
1739209659.2614546;-45.120503652039325
1739209659.2614663;-45.120503652039325
1739209659.2614777;-45.120503652039325
1739209659.2614894;-45.120503652039325
1739209659.2615008;-38.13080360867914
1739209659.2615125;-38.13080360867914
1739209659.2615242;-45.120503652039325
1739209659.2615356;-45.120503652039325
1739209659.2615473;-38.13080360867914
1739209659.261559;-38.13080360867914
1739209659.2615705;-38.13080360867914
1739209659.2615821;-35.57807855764607
1739209659.2615936;-38.13080360867914
1739209659.2616053;-35.57807855764607
1739209659.261617;-38.13080360867914
1739209659.2616284;-38.13080360867914
1739209659.26164;-38.13080360867914
1739209659.2616518;-32.816014438256545
1739209659.2616632;-33.981070128970906
1739209659.261675;-45.120503652039325
1739209659.2616866;-45.120503652039325
1739209659.261698;-35.57807855764607
1739209659.2617097;-45.120503652039325
1739209659.2617211;-45.120503652039325
1739209659.2617328;-38.13080360867914
1739209659.2617445;-38.13080360867914
1739209659.261756;-45.120503652039325
1739209659.2617676;-32.816014438256545
1739209659.2617793;-30.49652367304973
1739209659.2617908;-45.120503652039325
1739209659.2618024;-45.120503652039325
1739209659.2618139;-35.57807855764607
1739209659.2618256;-33.981070128970906
1739209659.2618372;-45.120503652039325
1739209659.2618487;-38.13080360867914
1739209659.2618604;-38.13080360867914
1739209659.261872;-45.120503652039325
1739209659.2618835;-45.120503652039325
1739209659.2618952;-45.120503652039325
1739209659.2619069;-45.120503652039325
1739209659.2619183;-33.981070128970906
1739209659.26193;-45.120503652039325
1739209659.2619414;-45.120503652039325
1739209659.261953;-38.13080360867914
1739209659.2619648;-38.13080360867914
1739209659.2619762;-38.13080360867914
1739209659.261988;-38.13080360867914
1739209659.2619996;-45.120503652039325
1739209659.262011;-33.981070128970906
1739209659.2620227;-38.13080360867914
1739209659.2620342;-33.981070128970906
1739209659.2620459;-45.120503652039325
1739209659.2620575;-38.13080360867914
1739209659.262069;-35.57807855764607
1739209659.2620807;-38.13080360867914
1739209659.2620924;-45.120503652039325
1739209659.2621038;-45.120503652039325
1739209659.2621155;-38.13080360867914
1739209659.2621272;-38.13080360867914
1739209659.2621386;-38.13080360867914
1739209659.2621503;-38.13080360867914
1739209659.2621617;-38.13080360867914
1739209659.2621734;-45.120503652039325
1739209659.262185;-45.120503652039325
1739209659.2621965;-45.120503652039325
1739209659.2622082;-38.13080360867914
1739209659.26222;-38.13080360867914
1739209659.2622313;-45.120503652039325
1739209659.262243;-33.981070128970906
1739209659.2622545;-38.13080360867914
1739209659.2622662;-45.120503652039325
1739209659.2622778;-45.120503652039325
1739209659.2622893;-35.57807855764607
1739209659.262301;-35.57807855764607
1739209659.2623127;-38.13080360867914
1739209659.262324;-45.120503652039325
1739209659.2623358;-38.13080360867914
1739209659.2623475;-38.13080360867914
1739209659.262359;-45.120503652039325
1739209659.2623706;-35.57807855764607
1739209659.262382;-45.120503652039325
1739209659.2623937;-38.13080360867914
1739209659.2624054;-38.13080360867914
1739209659.2624168;-45.120503652039325
1739209659.2624285;-31.141103565318915
1739209659.2624402;-38.13080360867914
1739209659.2624516;-45.120503652039325
1739209659.2624633;-45.120503652039325
1739209659.2624748;-38.13080360867914
1739209659.2624865;-35.57807855764607
1739209659.2624981;-38.13080360867914
1739209659.2625096;-45.120503652039325
1739209659.2625213;-45.120503652039325
1739209659.262533;-38.13080360867914
1739209659.2625444;-38.13080360867914
1739209659.262556;-45.120503652039325
1739209659.2625678;-45.120503652039325
1739209659.2625792;-32.816014438256545
1739209659.262591;-38.13080360867914
1739209659.2626023;-45.120503652039325
1739209659.262614;-38.13080360867914
1739209659.2626257;-35.57807855764607
1739209659.2626371;-38.13080360867914
1739209659.2626488;-45.120503652039325
1739209659.2626605;-38.13080360867914
1739209659.262672;-35.57807855764607
1739209659.2626836;-38.13080360867914
1739209659.262695;-45.120503652039325
1739209659.2627068;-35.57807855764607
1739209659.2627184;-38.13080360867914
1739209659.26273;-45.120503652039325
1739209659.2627416;-45.120503652039325
1739209659.2627532;-45.120503652039325
1739209659.2627647;-38.13080360867914
1739209659.2627764;-38.13080360867914
1739209659.262788;-33.981070128970906
1739209659.2627995;-38.13080360867914
1739209659.2628112;-38.13080360867914
1739209659.2628226;-38.13080360867914
1739209659.2628343;-45.120503652039325
1739209659.262846;-38.13080360867914
1739209659.2628574;-45.120503652039325
1739209659.2628691;-38.13080360867914
1739209659.2628808;-45.120503652039325
1739209659.2628922;-33.981070128970906
1739209659.262904;-31.141103565318915
1739209659.2629154;-45.120503652039325
1739209659.262927;-45.120503652039325
1739209659.2629387;-38.13080360867914
1739209659.2629502;-38.13080360867914
1739209659.2629619;-38.13080360867914
1739209659.2629735;-28.58837851428586
1739209659.262985;-38.13080360867914
1739209659.2629967;-33.981070128970956
1739209659.2630084;-38.13080360867914
1739209659.2630198;-35.57807855764607
1739209659.2630315;-38.13080360867914
1739209659.263043;-45.120503652039325
1739209659.2630546;-38.13080360867914
1739209659.2630663;-38.13080360867914
1739209659.2630777;-33.981070128970906
1739209659.2630894;-27.8777449560314
1739209659.263101;-35.57807855764607
1739209659.2631125;-35.57807855764607
1739209659.2631242;-38.13080360867914
1739209659.263136;-38.13080360867914
1739209659.2631474;-45.120503652039325
1739209659.263159;-45.120503652039325
1739209659.2631705;-45.120503652039325
1739209659.2631822;-45.120503652039325
1739209659.2631938;-45.120503652039325
1739209659.2632053;-35.57807855764607
1739209659.263217;-38.13080360867914
1739209659.2632287;-45.120503652039325
1739209659.26324;-38.13080360867914
1739209659.2632518;-38.13080360867914
1739209659.2632632;-35.57807855764607
1739209659.263275;-32.816014438256545
1739209659.2632866;-45.120503652039325
1739209659.263298;-45.120503652039325
1739209659.2633097;-38.13080360867914
1739209659.2633214;-32.816014438256545
1739209659.2633328;-45.120503652039325
1739209659.2633445;-45.120503652039325
1739209659.2633562;-45.120503652039325
1739209659.2633677;-45.120503652039325
1739209659.2633793;-38.13080360867914
1739209659.2633908;-45.120503652039325
1739209659.2634025;-45.120503652039325
1739209659.2634141;-45.120503652039325
1739209659.2634256;-45.120503652039325
1739209659.2634373;-45.120503652039325
1739209659.263449;-45.120503652039325
1739209659.2634604;-35.57807855764607
1739209659.263472;-38.13080360867914
1739209659.2634835;-45.120503652039325
1739209659.2634952;-38.13080360867914
1739209659.263507;-29.438486411369333
1739209659.2635183;-33.981070128970906
1739209659.26353;-45.120503652039325
1739209659.2635417;-38.13080360867914
1739209659.2635531;-38.13080360867914
1739209659.2635648;-38.13080360867914
1739209659.2635765;-45.120503652039325
1739209659.263588;-45.120503652039325
1739209659.2635996;-38.13080360867914
1739209659.263611;-38.13080360867914
1739209659.2636228;-45.120503652039325
1739209659.2636344;-38.13080360867914
1739209659.263646;-38.13080360867914
1739209659.2636576;-38.13080360867914
1739209659.2636693;-45.120503652039325
1739209659.2636807;-33.981070128970906
1739209659.2636924;-38.13080360867914
1739209659.2637038;-38.13080360867914
1739209659.2637155;-45.120503652039325
1739209659.2637272;-45.120503652039325
