CAN Message; 0x39:051e0933d41b336c
1739209757.6995592;-45.120503652039325
1739209757.699574;-38.13080360867914
1739209757.6995888;-45.120503652039325
1739209757.6996036;-45.120503652039325
1739209757.6996183;-38.13080360867914
1739209757.6996331;-45.120503652039325
1739209757.699648;-31.141103565318893
1739209757.6996627;-29.438486411369333
1739209757.6996775;-45.120503652039325
1739209757.6996922;-45.120503652039325
1739209757.699707;-35.57807855764607
1739209757.6997218;-38.13080360867914
1739209757.6997366;-45.120503652039325
1739209757.6997514;-38.13080360867914
1739209757.6997662;-45.120503652039325
1739209757.699781;-45.120503652039325
1739209757.6997957;-38.13080360867914
1739209757.6998105;-38.13080360867914
1739209757.6998253;-38.13080360867914
1739209757.69984;-45.120503652039325
1739209757.6998549;-38.13080360867914
1739209757.6998696;-45.120503652039325
1739209757.6998844;-32.816014438256545
1739209757.6998992;-26.991370085610736
1739209757.699914;-45.120503652039325
1739209757.6999288;-45.120503652039325
1739209757.6999435;-35.57807855764607
1739209757.6999583;-35.57807855764607
1739209757.699973;-45.120503652039325
1739209757.699988;-38.13080360867914
1739209757.7000027;-38.13080360867914
1739209757.7000175;-33.981070128970956
1739209757.7000322;-45.120503652039325
1739209757.700047;-45.120503652039325
1739209757.7000618;-45.120503652039325
1739209757.7000763;-45.120503652039325
1739209757.7000911;-35.57807855764607
1739209757.700106;-45.120503652039325
1739209757.7001207;-35.57807855764607
1739209757.7001355;-26.991370085610722
1739209757.7001503;-38.13080360867914
1739209757.700165;-38.13080360867914
1739209757.7001798;-38.13080360867914
1739209757.7001946;-35.57807855764607
1739209757.7002094;-45.120503652039325
1739209757.7002242;-45.120503652039325
1739209757.700239;-45.120503652039325
1739209757.7002537;-45.120503652039325
1739209757.7002685;-45.120503652039325
1739209757.7002833;-45.120503652039325
1739209757.700298;-38.13080360867914
1739209757.7003129;-45.120503652039325
1739209757.7003276;-38.13080360867914
1739209757.7003424;-38.13080360867914
1739209757.7003572;-38.13080360867914
1739209757.700372;-45.120503652039325
1739209757.7003868;-38.13080360867914
1739209757.7004015;-38.13080360867914
1739209757.7004163;-38.13080360867914
1739209757.700431;-45.120503652039325
1739209757.700446;-45.120503652039325
1739209757.7004607;-45.120503652039325
1739209757.7004755;-45.120503652039325
1739209757.7004902;-33.981070128970906
1739209757.700505;-45.120503652039325
1739209757.7005198;-45.120503652039325
1739209757.7005346;-32.816014438256545
1739209757.7005494;-32.816014438256545
1739209757.7005641;-45.120503652039325
1739209757.700579;-45.120503652039325
1739209757.7005937;-38.13080360867914
1739209757.7006085;-45.120503652039325
1739209757.7006233;-38.13080360867914
1739209757.700638;-38.13080360867914
1739209757.7006528;-45.120503652039325
1739209757.7006676;-38.13080360867914
1739209757.7006824;-45.120503652039325
1739209757.7006972;-45.120503652039325
1739209757.700712;-38.13080360867914
1739209757.7007267;-28.992665084841942
1739209757.7007415;-38.13080360867914
1739209757.7007563;-45.120503652039325
1739209757.700771;-38.13080360867914
1739209757.7007859;-35.57807855764607
1739209757.7008007;-33.981070128970906
1739209757.7008154;-45.120503652039325
1739209757.7008302;-38.13080360867914
1739209757.700845;-38.13080360867914
1739209757.7008598;-45.120503652039325
1739209757.7008746;-38.13080360867914
1739209757.7008893;-33.981070128970906
1739209757.7009041;-38.13080360867914
1739209757.7009187;-38.13080360867914
1739209757.7009335;-45.120503652039325
1739209757.7009482;-38.13080360867914
1739209757.700963;-33.981070128970906
1739209757.7009778;-35.57807855764607
1739209757.7009926;-45.120503652039325
1739209757.7010074;-38.13080360867914
1739209757.7010221;-38.13080360867914
1739209757.701037;-38.13080360867914
1739209757.7010517;-38.13080360867914
1739209757.7010665;-45.120503652039325
1739209757.7010813;-38.13080360867914
1739209757.701096;-38.13080360867914
1739209757.7011108;-45.120503652039325
1739209757.7011256;-45.120503652039325
1739209757.7011404;-45.120503652039325
1739209757.7011552;-45.120503652039325
1739209757.70117;-38.13080360867914
1739209757.7011847;-45.120503652039325
1739209757.7011995;-45.120503652039325
1739209757.7012143;-38.13080360867914
1739209757.701229;-38.13080360867914
1739209757.7012439;-45.120503652039325
1739209757.7012587;-38.13080360867914
1739209757.7012734;-38.13080360867914
1739209757.7012882;-45.120503652039325
1739209757.701303;-45.120503652039325
1739209757.7013178;-45.120503652039325
1739209757.7013326;-33.981070128970906
1739209757.7013474;-33.981070128970906
1739209757.7013621;-45.120503652039325
1739209757.701377;-45.120503652039325
1739209757.7013917;-35.57807855764607
1739209757.7014065;-38.13080360867914
1739209757.7014213;-45.120503652039325
1739209757.701436;-38.13080360867914
1739209757.7014508;-45.120503652039325
1739209757.7014656;-45.120503652039325
1739209757.7014804;-38.13080360867914
1739209757.7014952;-35.57807855764607
1739209757.70151;-45.120503652039325
1739209757.7015247;-45.120503652039325
1739209757.7015395;-38.13080360867914
1739209757.7015543;-38.13080360867914
1739209757.701569;-35.57807855764607
1739209757.7015839;-35.57807855764607
1739209757.7015986;-38.13080360867914
1739209757.7016134;-38.13080360867914
1739209757.7016282;-38.13080360867914
1739209757.701643;-45.120503652039325
1739209757.7016578;-45.120503652039325
1739209757.7016726;-35.57807855764607
1739209757.7016873;-45.120503652039325
1739209757.701702;-45.120503652039325
1739209757.701717;-35.57807855764607
1739209757.7017317;-35.57807855764607
1739209757.7017465;-45.120503652039325
1739209757.701761;-38.13080360867914
1739209757.7017758;-38.13080360867914
1739209757.7017906;-45.120503652039325
1739209757.7018054;-31.141103565318893
1739209757.7018201;-38.13080360867914
1739209757.701835;-38.13080360867914
1739209757.7018497;-30.49652367304973
1739209757.7018645;-38.13080360867914
1739209757.7018793;-35.57807855764607
1739209757.701894;-38.13080360867914
1739209757.7019088;-35.57807855764607
1739209757.7019236;-45.120503652039325
1739209757.7019384;-45.120503652039325
1739209757.7019532;-38.13080360867914
1739209757.701968;-38.13080360867914
1739209757.7019827;-45.120503652039325
1739209757.7019975;-45.120503652039325
1739209757.7020123;-32.816014438256545
1739209757.702027;-45.120503652039325
1739209757.7020419;-35.57807855764607
1739209757.7020566;-35.57807855764607
1739209757.7020714;-38.13080360867914
1739209757.7020862;-45.120503652039325
1739209757.702101;-38.13080360867914
1739209757.7021158;-45.120503652039325
1739209757.7021306;-45.120503652039325
1739209757.7021453;-38.13080360867914
1739209757.7021601;-38.13080360867914
1739209757.702175;-45.120503652039325
1739209757.7021897;-35.57807855764607
1739209757.7022045;-35.57807855764607
1739209757.7022192;-45.120503652039325
1739209757.702234;-45.120503652039325
1739209757.7022488;-45.120503652039325
1739209757.7022636;-45.120503652039325
1739209757.7022784;-45.120503652039325
1739209757.7022932;-45.120503652039325
1739209757.702308;-32.816014438256545
1739209757.7023227;-38.13080360867914
1739209757.7023375;-35.57807855764607
1739209757.7023523;-38.13080360867914
1739209757.702367;-38.13080360867914
1739209757.7023818;-38.13080360867914
1739209757.7023966;-35.57807855764607
1739209757.7024114;-38.13080360867914
1739209757.7024262;-45.120503652039325
1739209757.702441;-38.13080360867914
1739209757.7024558;-45.120503652039325
1739209757.7024705;-45.120503652039325
1739209757.7024853;-45.120503652039325
1739209757.7025;-33.981070128970906
1739209757.702515;-45.120503652039325
1739209757.7025297;-38.13080360867914
1739209757.7025445;-38.13080360867914
1739209757.7025592;-38.13080360867914
1739209757.702574;-38.13080360867914
1739209757.7025886;-38.13080360867914
1739209757.7026033;-38.13080360867914
1739209757.7026181;-45.120503652039325
1739209757.702633;-35.57807855764607
1739209757.7026477;-28.21854285175415
1739209757.7026625;-38.13080360867914
1739209757.7026772;-33.981070128970906
1739209757.702692;-45.120503652039325
1739209757.7027068;-45.120503652039325
1739209757.7027216;-38.13080360867914
1739209757.7027364;-38.13080360867914
1739209757.7027512;-45.120503652039325
1739209757.702766;-31.141103565318943
1739209757.7027807;-38.13080360867914
1739209757.7027955;-38.13080360867914
1739209757.7028103;-38.13080360867914
1739209757.702825;-45.120503652039325
1739209757.7028399;-35.57807855764607
1739209757.7028546;-38.13080360867914
1739209757.7028694;-38.13080360867914
1739209757.7028842;-26.991370085610722
1739209757.702899;-38.13080360867914
1739209757.7029138;-38.13080360867914
1739209757.7029285;-38.13080360867914
1739209757.7029433;-35.57807855764607
1739209757.702958;-38.13080360867914
1739209757.702973;-38.13080360867914
1739209757.7029877;-45.120503652039325
1739209757.7030025;-38.13080360867914
1739209757.7030172;-45.120503652039325
1739209757.703032;-38.13080360867914
1739209757.7030468;-38.13080360867914
1739209757.7030616;-45.120503652039325
1739209757.7030764;-45.120503652039325
1739209757.7030911;-45.120503652039325
1739209757.703106;-45.120503652039325
1739209757.7031207;-45.120503652039325
1739209757.7031355;-45.120503652039325
1739209757.7031503;-38.13080360867914
1739209757.703165;-45.120503652039325
1739209757.7031798;-38.13080360867914
1739209757.7031946;-45.120503652039325
1739209757.7032094;-45.120503652039325
1739209757.7032242;-35.57807855764607
1739209757.703239;-27.267205301931607
1739209757.7032537;-38.13080360867914
1739209757.7032685;-45.120503652039325
1739209757.7032833;-38.13080360867914
1739209757.703298;-33.981070128970906
1739209757.7033129;-38.13080360867914
1739209757.7033277;-38.13080360867914
1739209757.7033424;-45.120503652039325
1739209757.7033572;-32.81601443825658
1739209757.703372;-45.120503652039325
1739209757.7033868;-45.120503652039325
1739209757.7034016;-45.120503652039325
1739209757.7034163;-45.120503652039325
1739209757.703431;-32.816014438256545
1739209757.7034457;-35.57807855764607
1739209757.7034605;-45.120503652039325
1739209757.7034752;-31.141103565318915
1739209757.70349;-38.13080360867914
1739209757.7035048;-45.120503652039325
1739209757.7035196;-45.120503652039325
1739209757.7035344;-45.120503652039325
1739209757.7035491;-38.13080360867914
1739209757.703564;-38.13080360867914
1739209757.7035787;-38.13080360867914
1739209757.7035935;-45.120503652039325
1739209757.7036083;-38.13080360867914
1739209757.703623;-32.816014438256545
1739209757.7036378;-45.120503652039325
1739209757.7036526;-45.120503652039325
1739209757.7036674;-33.981070128970906
1739209757.7036822;-38.13080360867914
1739209757.703697;-38.13080360867914
1739209757.7037117;-38.13080360867914
1739209757.7037265;-38.13080360867914
1739209757.7037413;-35.57807855764607
1739209757.703756;-38.13080360867914
1739209757.7037709;-45.120503652039325
1739209757.7037857;-45.120503652039325
1739209757.7038004;-38.13080360867914
1739209757.7038152;-45.120503652039325
1739209757.70383;-38.13080360867914
1739209757.7038448;-35.57807855764607
1739209757.7038596;-38.13080360867914
1739209757.7038743;-45.120503652039325
1739209757.7038891;-45.120503652039325
1739209757.703904;-33.981070128970906
1739209757.7039187;-38.13080360867914
1739209757.7039335;-38.13080360867914
1739209757.7039483;-38.13080360867914
1739209757.703963;-45.120503652039325
1739209757.7039778;-45.120503652039325
1739209757.7039926;-45.120503652039325
1739209757.7040074;-45.120503652039325
1739209757.7040222;-45.120503652039325
1739209757.704037;-38.13080360867914
1739209757.7040517;-33.981070128970906
1739209757.7040665;-38.13080360867914
1739209757.7040813;-35.57807855764607
1739209757.704096;-35.57807855764607
1739209757.7041109;-38.13080360867914
1739209757.7041256;-35.57807855764607
1739209757.7041404;-38.13080360867914
1739209757.7041552;-35.57807855764607
1739209757.70417;-38.13080360867914
1739209757.7041848;-38.13080360867914
1739209757.7041996;-38.13080360867914
1739209757.7042143;-38.13080360867914
1739209757.704229;-38.13080360867914
1739209757.704244;-45.120503652039325
1739209757.7042587;-45.120503652039325
1739209757.7042732;-45.120503652039325
1739209757.704288;-45.120503652039325
1739209757.7043028;-45.120503652039325
1739209757.7043176;-45.120503652039325
1739209757.7043324;-38.13080360867914
1739209757.7043471;-45.120503652039325
1739209757.704362;-45.120503652039325
1739209757.7043767;-38.13080360867914
1739209757.7043915;-38.13080360867914
1739209757.7044063;-38.13080360867914
1739209757.704421;-45.120503652039325
1739209757.7044358;-32.816014438256545
1739209757.7044506;-38.13080360867914
1739209757.7044654;-45.120503652039325
1739209757.7044802;-45.120503652039325
1739209757.704495;-35.57807855764607
1739209757.7045097;-35.57807855764607
1739209757.7045245;-45.120503652039325
1739209757.7045393;-45.120503652039325
1739209757.704554;-45.120503652039325
1739209757.7045689;-45.120503652039325
1739209757.7045836;-45.120503652039325
1739209757.7045984;-45.120503652039325
1739209757.7046132;-38.13080360867914
1739209757.704628;-38.13080360867914
1739209757.7046428;-45.120503652039325
1739209757.7046576;-45.120503652039325
1739209757.7046723;-45.120503652039325
1739209757.704687;-38.13080360867914
1739209757.704702;-45.120503652039325
1739209757.7047167;-45.120503652039325
1739209757.7047315;-28.992665084841942
1739209757.7047462;-35.57807855764607
1739209757.704761;-45.120503652039325
1739209757.7047758;-45.120503652039325
1739209757.7047906;-29.438486411369333
1739209757.7048054;-31.141103565318893
1739209757.7048202;-45.120503652039325
1739209757.704835;-45.120503652039325
1739209757.7048497;-45.120503652039325
1739209757.7048645;-45.120503652039325
1739209757.7048793;-45.120503652039325
1739209757.704894;-38.13080360867914
1739209757.7049088;-45.120503652039325
1739209757.7049236;-38.13080360867914
1739209757.7049384;-38.13080360867914
1739209757.7049532;-45.120503652039325
1739209757.704968;-35.57807855764607
1739209757.7049828;-45.120503652039325
1739209757.7049975;-38.13080360867914
1739209757.7050123;-45.120503652039325
1739209757.705027;-29.438486411369333
1739209757.705042;-27.8777449560314
1739209757.7050567;-45.120503652039325
1739209757.7050714;-45.120503652039325
1739209757.7050862;-35.57807855764607
1739209757.705101;-38.13080360867914
1739209757.7051156;-38.13080360867914
1739209757.7051303;-38.13080360867914
1739209757.7051451;-45.120503652039325
1739209757.70516;-45.120503652039325
1739209757.7051747;-38.13080360867914
1739209757.7051895;-38.13080360867914
1739209757.7052042;-45.120503652039325
1739209757.705219;-45.120503652039325
1739209757.7052338;-45.120503652039325
1739209757.7052486;-45.120503652039325
1739209757.7052634;-38.13080360867914
1739209757.7052782;-38.13080360867914
1739209757.705293;-38.13080360867914
1739209757.7053077;-38.13080360867914
1739209757.7053225;-45.120503652039325
1739209757.7053373;-45.120503652039325
1739209757.705352;-33.981070128970906
1739209757.7053668;-45.120503652039325
1739209757.7053816;-38.13080360867914
1739209757.7053964;-33.981070128970906
1739209757.7054112;-35.57807855764607
1739209757.705426;-35.57807855764607
1739209757.7054408;-45.120503652039325
1739209757.7054555;-45.120503652039325
1739209757.7054703;-38.13080360867914
1739209757.705485;-33.981070128970906
1739209757.7055;-45.120503652039325
1739209757.7055147;-33.981070128970956
1739209757.7055295;-38.13080360867914
1739209757.679821;-45.120503652039325
1739209757.679825;-45.120503652039325
1739209757.6798291;-33.981070128970906
1739209757.679833;-38.13080360867914
1739209757.679837;-38.13080360867914
1739209757.679841;-35.57807855764607
1739209757.679845;-33.981070128970906
1739209757.679849;-38.13080360867914
1739209757.679853;-45.120503652039325
1739209757.679857;-38.13080360867914
1739209757.679861;-38.13080360867914
1739209757.679865;-38.13080360867914
1739209757.679869;-38.13080360867914
1739209757.679873;-45.120503652039325
1739209757.679877;-45.120503652039325
1739209757.6798809;-45.120503652039325
1739209757.679885;-45.120503652039325
1739209757.679889;-45.120503652039325
1739209757.679893;-38.13080360867914
1739209757.6798968;-31.141103565318915
1739209757.679901;-45.120503652039325
1739209757.679905;-45.120503652039325
1739209757.6799088;-38.13080360867914
1739209757.6799128;-38.13080360867914
1739209757.6799169;-35.57807855764607
1739209757.679921;-45.120503652039325
1739209757.6799247;-38.13080360867914
1739209757.6799288;-33.981070128970906
1739209757.6799328;-32.816014438256545
1739209757.679937;-45.120503652039325
1739209757.6799407;-45.120503652039325
1739209757.6799448;-38.13080360867914
1739209757.6799488;-35.57807855764607
1739209757.6799529;-38.13080360867914
1739209757.6799567;-31.141103565318915
1739209757.6799607;-28.992665084841942
1739209757.6799648;-45.120503652039325
1739209757.6799688;-45.120503652039325
1739209757.6799726;-38.13080360867914
1739209757.6799767;-38.13080360867914
1739209757.6799808;-45.120503652039325
1739209757.6799848;-38.13080360867914
1739209757.6799886;-45.120503652039325
1739209757.6799927;-31.141103565318915
1739209757.6799967;-35.57807855764607
1739209757.6800008;-45.120503652039325
1739209757.6800046;-45.120503652039325
1739209757.6800086;-38.13080360867914
1739209757.6800127;-38.13080360867914
1739209757.6800168;-38.13080360867914
1739209757.6800206;-38.13080360867914
1739209757.6800246;-27.267205301931607
1739209757.6800287;-35.57807855764607
1739209757.6800327;-45.120503652039325
1739209757.6800365;-38.13080360867914
1739209757.6800406;-38.13080360867914
1739209757.6800447;-45.120503652039325
1739209757.6800487;-45.120503652039325
1739209757.6800525;-45.120503652039325
1739209757.6800566;-32.816014438256545
1739209757.6800606;-38.13080360867914
1739209757.6800647;-38.13080360867914
1739209757.6800685;-45.120503652039325
1739209757.6800725;-38.13080360867914
1739209757.6800766;-38.13080360867914
1739209757.6800807;-45.120503652039325
1739209757.6800845;-38.13080360867914
1739209757.6800885;-28.992665084841942
1739209757.6800926;-35.57807855764607
1739209757.6800966;-45.120503652039325
1739209757.6801004;-38.13080360867914
1739209757.6801045;-38.13080360867914
1739209757.6801085;-45.120503652039325
1739209757.6801126;-45.120503652039325
1739209757.6801164;-38.13080360867914
1739209757.6801205;-38.13080360867914
1739209757.6801245;-38.13080360867914
1739209757.6801286;-38.13080360867914
1739209757.6801324;-45.120503652039325
1739209757.6801364;-45.120503652039325
1739209757.6801405;-38.13080360867914
1739209757.6801445;-38.13080360867914
1739209757.6801484;-45.120503652039325
1739209757.6801524;-28.992665084841942
1739209757.6801565;-38.13080360867914
1739209757.6801603;-38.13080360867914
1739209757.6801643;-38.13080360867914
1739209757.6801684;-35.57807855764607
1739209757.6801724;-35.57807855764607
1739209757.6801763;-45.120503652039325
1739209757.6801803;-45.120503652039325
1739209757.6801844;-45.120503652039325
1739209757.6801884;-38.13080360867914
1739209757.6801922;-38.13080360867914
1739209757.6801963;-38.13080360867914
1739209757.6802003;-45.120503652039325
1739209757.6802044;-35.57807855764607
1739209757.6802082;-45.120503652039325
1739209757.6802123;-45.120503652039325
1739209757.6802163;-45.120503652039325
1739209757.6802204;-45.120503652039325
1739209757.6802242;-45.120503652039325
1739209757.6802282;-45.120503652039325
1739209757.6802323;-45.120503652039325
1739209757.6802363;-38.13080360867914
1739209757.6802402;-38.13080360867914
1739209757.6802442;-45.120503652039325
1739209757.6802483;-29.438486411369333
1739209757.6802523;-32.816014438256545
1739209757.6802561;-45.120503652039325
1739209757.6802602;-38.13080360867914
1739209757.6802642;-35.57807855764607
1739209757.6802683;-45.120503652039325
1739209757.680272;-45.120503652039325
1739209757.6802762;-38.13080360867914
1739209757.6802802;-45.120503652039325
1739209757.6802843;-38.13080360867914
1739209757.680288;-38.13080360867914
1739209757.6802921;-38.13080360867914
1739209757.6802962;-45.120503652039325
1739209757.6803002;-45.120503652039325
1739209757.680304;-45.120503652039325
1739209757.680308;-45.120503652039325
1739209757.6803122;-27.8777449560314
1739209757.6803162;-29.438486411369333
1739209757.68032;-45.120503652039325
1739209757.680324;-38.13080360867914
1739209757.6803281;-35.57807855764607
1739209757.6803322;-38.13080360867914
1739209757.680336;-38.13080360867914
1739209757.68034;-38.13080360867914
1739209757.680344;-38.13080360867914
1739209757.6803482;-45.120503652039325
1739209757.680352;-38.13080360867914
1739209757.680356;-33.981070128970906
1739209757.68036;-45.120503652039325
1739209757.6803641;-45.120503652039325
1739209757.680368;-33.981070128970906
1739209757.680372;-38.13080360867914
1739209757.680376;-38.13080360867914
1739209757.68038;-45.120503652039325
1739209757.680384;-45.120503652039325
1739209757.680388;-38.13080360867914
1739209757.680392;-45.120503652039325
1739209757.680396;-45.120503652039325
1739209757.6804;-38.13080360867914
1739209757.680404;-45.120503652039325
1739209757.680408;-35.57807855764607
1739209757.6804118;-35.57807855764607
1739209757.6804159;-45.120503652039325
1739209757.68042;-45.120503652039325
1739209757.680424;-32.816014438256545
1739209757.6804278;-35.57807855764607
1739209757.6804318;-45.120503652039325
1739209757.680436;-38.13080360867914
1739209757.68044;-45.120503652039325
1739209757.6804438;-38.13080360867914
1739209757.6804478;-45.120503652039325
1739209757.6804519;-38.13080360867914
1739209757.680456;-38.13080360867914
1739209757.6804597;-38.13080360867914
1739209757.6804638;-38.13080360867914
1739209757.6804678;-45.120503652039325
1739209757.680472;-38.13080360867914
1739209757.6804757;-38.13080360867914
1739209757.6804798;-38.13080360867914
1739209757.6804838;-38.13080360867914
1739209757.6804879;-38.13080360867914
1739209757.6804917;-33.981070128970906
1739209757.6804957;-45.120503652039325
1739209757.6804998;-33.981070128970906
1739209757.6805038;-45.120503652039325
1739209757.6805077;-45.120503652039325
1739209757.6805117;-38.13080360867914
1739209757.6805158;-35.57807855764607
1739209757.6805198;-45.120503652039325
1739209757.6805236;-45.120503652039325
1739209757.6805277;-38.13080360867914
1739209757.6805317;-35.57807855764607
1739209757.6805358;-35.57807855764607
1739209757.6805396;-35.57807855764607
1739209757.6805437;-38.13080360867914
1739209757.6805477;-38.13080360867914
1739209757.6805518;-45.120503652039325
1739209757.6805556;-45.120503652039325
1739209757.6805596;-45.120503652039325
1739209757.6805637;-38.13080360867914
1739209757.6805677;-45.120503652039325
1739209757.6805716;-45.120503652039325
1739209757.6805756;-45.120503652039325
1739209757.6805797;-45.120503652039325
1739209757.6805837;-45.120503652039325
1739209757.6805875;-38.13080360867914
1739209757.6805916;-35.57807855764607
1739209757.6805956;-38.13080360867914
1739209757.6805997;-38.13080360867914
1739209757.6806035;-38.13080360867914
1739209757.6806076;-38.13080360867914
1739209757.6806116;-45.120503652039325
1739209757.6806157;-45.120503652039325
1739209757.6806195;-45.120503652039325
1739209757.6806235;-38.13080360867914
1739209757.6806276;-38.13080360867914
1739209757.6806316;-38.13080360867914
1739209757.6806355;-35.57807855764607
1739209757.6806395;-38.13080360867914
1739209757.6806436;-38.13080360867914
1739209757.6806476;-38.13080360867914
1739209757.6806514;-38.13080360867914
1739209757.6806555;-33.981070128970906
1739209757.6806595;-38.13080360867914
1739209757.6806636;-38.13080360867914
1739209757.6806674;-45.120503652039325
1739209757.6806715;-38.13080360867914
1739209757.6806755;-38.13080360867914
1739209757.6806793;-38.13080360867914
1739209757.6806834;-45.120503652039325
1739209757.6806874;-38.13080360867914
1739209757.6806915;-45.120503652039325
1739209757.6806953;-45.120503652039325
1739209757.6806993;-38.13080360867914
1739209757.6807034;-28.992665084841942
1739209757.6807075;-38.13080360867914
1739209757.6807113;-45.120503652039325
1739209757.6807153;-45.120503652039325
1739209757.6807194;-33.981070128970906
1739209757.6807234;-45.120503652039325
1739209757.6807272;-45.120503652039325
1739209757.6807313;-45.120503652039325
1739209757.6807353;-38.13080360867914
1739209757.6807394;-38.13080360867914
1739209757.6807432;-38.13080360867914
1739209757.6807473;-45.120503652039325
1739209757.6807513;-45.120503652039325
1739209757.6807554;-38.13080360867914
1739209757.6807592;-38.13080360867914
1739209757.6807632;-38.13080360867914
1739209757.6807673;-33.981070128970906
1739209757.6807714;-45.120503652039325
1739209757.6807752;-45.120503652039325
1739209757.6807792;-45.120503652039325
1739209757.6807833;-33.981070128970906
1739209757.6807873;-38.13080360867914
1739209757.6807911;-38.13080360867914
1739209757.6807952;-38.13080360867914
1739209757.6807992;-45.120503652039325
1739209757.6808033;-35.57807855764607
1739209757.680807;-45.120503652039325
1739209757.6808112;-45.120503652039325
1739209757.6808152;-35.57807855764607
1739209757.6808193;-32.816014438256545
1739209757.680823;-45.120503652039325
1739209757.6808271;-45.120503652039325
1739209757.6808312;-38.13080360867914
1739209757.6808352;-35.57807855764607
1739209757.680839;-38.13080360867914
1739209757.680843;-38.13080360867914
1739209757.6808472;-33.981070128970906
1739209757.6808512;-45.120503652039325
1739209757.680855;-38.13080360867914
1739209757.680859;-45.120503652039325
1739209757.6808631;-33.981070128970906
1739209757.6808672;-35.57807855764607
1739209757.680871;-45.120503652039325
1739209757.680875;-45.120503652039325
1739209757.680879;-45.120503652039325
1739209757.6808832;-45.120503652039325
1739209757.680887;-38.13080360867914
1739209757.680891;-38.13080360867914
1739209757.680895;-38.13080360867914
1739209757.6808991;-38.13080360867914
1739209757.680903;-38.13080360867914
1739209757.680907;-45.120503652039325
1739209757.680911;-45.120503652039325
1739209757.680915;-38.13080360867914
1739209757.680919;-38.13080360867914
1739209757.680923;-38.13080360867914
1739209757.680927;-28.58837851428586
1739209757.6809309;-35.57807855764607
1739209757.680935;-38.13080360867914
1739209757.680939;-45.120503652039325
1739209757.680943;-35.57807855764607
1739209757.6809468;-35.57807855764607
1739209757.6809509;-38.13080360867914
1739209757.680955;-38.13080360867914
1739209757.680959;-31.141103565318943
1739209757.6809628;-45.120503652039325
1739209757.6809669;-38.13080360867914
1739209757.680971;-45.120503652039325
1739209757.680975;-45.120503652039325
1739209757.6809788;-45.120503652039325
1739209757.6809828;-45.120503652039325
1739209757.680987;-38.13080360867914
1739209757.680991;-30.49652367304973
1739209757.6809947;-33.981070128970906
1739209757.6809988;-38.13080360867914
1739209757.6810029;-38.13080360867914
1739209757.681007;-35.57807855764607
1739209757.6810107;-38.13080360867914
1739209757.6810148;-38.13080360867914
1739209757.6810188;-32.816014438256545
1739209757.681023;-45.120503652039325
1739209757.6810267;-45.120503652039325
1739209757.6810308;-33.981070128970906
1739209757.6810348;-38.13080360867914
1739209757.6810389;-45.120503652039325
1739209757.6810427;-38.13080360867914
1739209757.6810467;-38.13080360867914
1739209757.6810508;-45.120503652039325
1739209757.6810548;-29.438486411369333
1739209757.6810586;-29.438486411369333
1739209757.6810627;-45.120503652039325
1739209757.6810668;-45.120503652039325
1739209757.6810708;-35.57807855764607
1739209757.6810746;-35.57807855764607
1739209757.6810787;-45.120503652039325
1739209757.6810827;-45.120503652039325
1739209757.6810868;-35.57807855764607
1739209757.6810906;-38.13080360867914
1739209757.6810946;-38.13080360867914
1739209757.6810987;-45.120503652039325
1739209757.6811028;-45.120503652039325
1739209757.6811066;-33.981070128970906
1739209757.6811106;-45.120503652039325
1739209757.6811147;-45.120503652039325
1739209757.6811187;-45.120503652039325
1739209757.6811225;-45.120503652039325
1739209757.6811266;-45.120503652039325
1739209757.6811306;-45.120503652039325
1739209757.6811347;-38.13080360867914
1739209757.6811385;-38.13080360867914
1739209757.6811426;-38.13080360867914
1739209757.6811466;-45.120503652039325
1739209757.6811507;-32.816014438256545
1739209757.6811545;-26.991370085610736
1739209757.6811585;-45.120503652039325
1739209757.6811626;-45.120503652039325
1739209757.6811666;-35.57807855764607
1739209757.6811705;-32.816014438256545
1739209757.6811745;-45.120503652039325
1739209757.6811786;-38.13080360867914
1739209757.6811824;-38.13080360867914
1739209757.6811864;-45.120503652039325
1739209757.6811905;-38.13080360867914
1739209757.6811945;-45.120503652039325
1739209757.6811984;-45.120503652039325
1739209757.6812024;-38.13080360867914
1739209757.6812065;-38.13080360867914
1739209757.6812105;-45.120503652039325
1739209757.6812143;-32.816014438256545
1739209757.6812184;-27.8777449560314
1739209757.6812224;-45.120503652039325
1739209757.6812265;-38.13080360867914
1739209757.6812303;-38.13080360867914
1739209757.6812344;-32.816014438256545
1739209757.6812384;-45.120503652039325
1739209757.6812425;-45.120503652039325
1739209757.6812463;-38.13080360867914
1739209757.6812503;-38.13080360867914
1739209757.6812544;-45.120503652039325
1739209757.6812584;-38.13080360867914
1739209757.6812623;-38.13080360867914
1739209757.6812663;-38.13080360867914
1739209757.6812704;-38.13080360867914
1739209757.6812744;-45.120503652039325
1739209757.6812782;-38.13080360867914
1739209757.6812823;-31.141103565318915
1739209757.6812863;-38.13080360867914
1739209757.6812904;-38.13080360867914
1739209757.6812942;-38.13080360867914
1739209757.6812983;-45.120503652039325
1739209757.6813023;-45.120503652039325
1739209757.6813064;-38.13080360867914
1739209757.6813102;-38.13080360867914
1739209757.6813142;-38.13080360867914
1739209757.6813183;-45.120503652039325
1739209757.6813223;-45.120503652039325
1739209757.6813262;-33.981070128970906
1739209757.6813302;-31.141103565318915
1739209757.6813343;-45.120503652039325
1739209757.6813383;-45.120503652039325
