CAN Message; 0x98:0000170cb77b8a0e
1739209913.9455004;-38.13080360867914
1739209913.9455037;-45.120503652039325
1739209913.945507;-45.120503652039325
1739209913.9455101;-35.57807855764607
1739209913.9455135;-38.13080360867914
1739209913.9455168;-45.120503652039325
1739209913.94552;-38.13080360867914
1739209913.9455233;-38.13080360867914
1739209913.9455266;-45.120503652039325
1739209913.94553;-45.120503652039325
1739209913.945533;-38.13080360867914
1739209913.9455364;-35.57807855764607
1739209913.9455397;-38.13080360867914
1739209913.9455428;-45.120503652039325
1739209913.9455462;-38.13080360867914
1739209913.9455495;-35.57807855764607
1739209913.9455528;-33.981070128970906
1739209913.945556;-45.120503652039325
1739209913.9455593;-45.120503652039325
1739209913.9455626;-32.816014438256545
1739209913.9455657;-45.120503652039325
1739209913.945569;-45.120503652039325
1739209913.9455724;-38.13080360867914
1739209913.9455757;-35.57807855764607
1739209913.9455788;-38.13080360867914
1739209913.9455822;-45.120503652039325
1739209913.9455855;-45.120503652039325
1739209913.9455886;-33.981070128970906
1739209913.945592;-33.981070128970906
1739209913.9455953;-45.120503652039325
1739209913.9455986;-38.13080360867914
1739209913.9456017;-35.57807855764607
1739209913.945605;-35.57807855764607
1739209913.9456084;-45.120503652039325
1739209913.9456115;-38.13080360867914
1739209913.9456148;-35.57807855764607
1739209913.9456182;-38.13080360867914
1739209913.9456215;-45.120503652039325
1739209913.9456246;-38.13080360867914
1739209913.945628;-38.13080360867914
1739209913.9456313;-38.13080360867914
1739209913.9456344;-38.13080360867914
1739209913.9456377;-38.13080360867914
1739209913.945641;-35.57807855764607
1739209913.9456444;-38.13080360867914
1739209913.9456475;-45.120503652039325
1739209913.9456508;-38.13080360867914
1739209913.9456542;-38.13080360867914
1739209913.9456573;-45.120503652039325
1739209913.9456606;-45.120503652039325
1739209913.945664;-45.120503652039325
1739209913.9456673;-38.13080360867914
1739209913.9456704;-38.13080360867914
1739209913.9456737;-45.120503652039325
1739209913.945677;-38.13080360867914
1739209913.9456801;-35.57807855764607
1739209913.9456835;-38.13080360867914
1739209913.9456868;-45.120503652039325
1739209913.9456902;-38.13080360867914
1739209913.9456933;-32.816014438256545
1739209913.9456966;-45.120503652039325
1739209913.9457;-45.120503652039325
1739209913.945703;-35.57807855764607
1739209913.9457064;-38.13080360867914
1739209913.9457097;-28.58837851428586
1739209913.945713;-33.981070128970906
1739209913.9457161;-45.120503652039325
1739209913.9457195;-35.57807855764607
1739209913.9457228;-33.981070128970906
1739209913.945726;-45.120503652039325
1739209913.9457293;-38.13080360867914
1739209913.9457326;-35.57807855764607
1739209913.945736;-33.981070128970956
1739209913.945739;-45.120503652039325
1739209913.9457424;-38.13080360867914
1739209913.9457457;-38.13080360867914
1739209913.9457488;-45.120503652039325
1739209913.9457521;-45.120503652039325
1739209913.9457555;-38.13080360867914
1739209913.9457588;-45.120503652039325
1739209913.945762;-32.816014438256545
1739209913.9457653;-35.57807855764607
1739209913.9457686;-38.13080360867914
1739209913.9457717;-38.13080360867914
1739209913.945775;-38.13080360867914
1739209913.9457784;-38.13080360867914
1739209913.9457817;-45.120503652039325
1739209913.9457848;-38.13080360867914
1739209913.9457881;-38.13080360867914
1739209913.9457915;-38.13080360867914
1739209913.9457948;-45.120503652039325
1739209913.945798;-45.120503652039325
1739209913.9458013;-45.120503652039325
1739209913.9458046;-45.120503652039325
1739209913.9458077;-45.120503652039325
1739209913.945811;-33.981070128970906
1739209913.9458144;-45.120503652039325
1739209913.9458177;-38.13080360867914
1739209913.9458208;-33.981070128970906
1739209913.9458241;-32.816014438256545
1739209913.9458275;-38.13080360867914
1739209913.9458306;-38.13080360867914
1739209913.945834;-35.57807855764607
1739209913.9458373;-45.120503652039325
1739209913.9458406;-32.816014438256545
1739209913.9458437;-29.438486411369333
1739209913.945847;-45.120503652039325
1739209913.9458504;-38.13080360867914
1739209913.9458535;-38.13080360867914
1739209913.9458568;-33.981070128970906
1739209913.9458601;-45.120503652039325
1739209913.9458635;-45.120503652039325
1739209913.9458666;-45.120503652039325
1739209913.94587;-38.13080360867914
1739209913.9458733;-38.13080360867914
1739209913.9458764;-45.120503652039325
1739209913.9458797;-45.120503652039325
1739209913.945883;-45.120503652039325
1739209913.9458864;-45.120503652039325
1739209913.9458895;-38.13080360867914
1739209913.9458928;-38.13080360867914
1739209913.9458961;-45.120503652039325
1739209913.9458992;-38.13080360867914
1739209913.9459026;-38.13080360867914
1739209913.945906;-38.13080360867914
1739209913.9459093;-45.120503652039325
1739209913.9459124;-45.120503652039325
1739209913.9459157;-45.120503652039325
1739209913.945919;-35.57807855764607
1739209913.9459221;-35.57807855764607
1739209913.9459255;-45.120503652039325
1739209913.9459288;-45.120503652039325
1739209913.9459321;-38.13080360867914
1739209913.9459352;-38.13080360867914
1739209913.9459386;-45.120503652039325
1739209913.945942;-33.981070128970906
1739209913.945945;-45.120503652039325
1739209913.9459484;-45.120503652039325
1739209913.9459517;-45.120503652039325
1739209913.945955;-45.120503652039325
1739209913.9459581;-45.120503652039325
1739209913.9459615;-38.13080360867914
1739209913.9459648;-38.13080360867914
1739209913.945968;-38.13080360867914
1739209913.9459713;-45.120503652039325
1739209913.9459746;-38.13080360867914
1739209913.945978;-45.120503652039325
1739209913.945981;-45.120503652039325
1739209913.9459844;-35.57807855764607
1739209913.9459877;-38.13080360867914
1739209913.9459908;-45.120503652039325
1739209913.9459941;-45.120503652039325
1739209913.9459975;-38.13080360867914
1739209913.9460008;-45.120503652039325
1739209913.946004;-45.120503652039325
1739209913.9460073;-45.120503652039325
1739209913.9460106;-38.13080360867914
1739209913.9460137;-32.816014438256545
1739209913.946017;-45.120503652039325
1739209913.9460204;-45.120503652039325
1739209913.9460237;-45.120503652039325
1739209913.9460268;-38.13080360867914
1739209913.9460301;-32.816014438256545
1739209913.9460335;-35.57807855764607
1739209913.9460366;-38.13080360867914
1739209913.94604;-45.120503652039325
1739209913.9460433;-33.981070128970906
1739209913.9460466;-38.13080360867914
1739209913.9460497;-38.13080360867914
1739209913.946053;-38.13080360867914
1739209913.9460564;-45.120503652039325
1739209913.9460595;-45.120503652039325
1739209913.9460628;-38.13080360867914
1739209913.9460661;-31.141103565318893
1739209913.9460695;-45.120503652039325
1739209913.9460726;-45.120503652039325
1739209913.946076;-45.120503652039325
1739209913.9460793;-38.13080360867914
1739209913.9460824;-33.981070128970906
1739209913.9460857;-45.120503652039325
1739209913.946089;-38.13080360867914
1739209913.9460924;-35.57807855764607
1739209913.9460955;-38.13080360867914
1739209913.9460988;-45.120503652039325
1739209913.9461021;-45.120503652039325
1739209913.9461055;-45.120503652039325
1739209913.9461086;-45.120503652039325
1739209913.946112;-45.120503652039325
1739209913.9461153;-45.120503652039325
1739209913.9461184;-38.13080360867914
1739209913.9461217;-38.13080360867914
1739209913.946125;-45.120503652039325
1739209913.9461284;-45.120503652039325
1739209913.9461315;-45.120503652039325
1739209913.9461348;-38.13080360867914
1739209913.9461381;-45.120503652039325
1739209913.9461412;-45.120503652039325
1739209913.9461446;-38.13080360867914
1739209913.946148;-38.13080360867914
1739209913.9461513;-45.120503652039325
1739209913.9461544;-38.13080360867914
1739209913.9461577;-45.120503652039325
1739209913.946161;-31.141103565318915
1739209913.9461641;-38.13080360867914
1739209913.9461675;-45.120503652039325
1739209913.9461708;-45.120503652039325
1739209913.9461741;-45.120503652039325
1739209913.9461772;-35.57807855764607
1739209913.9461806;-38.13080360867914
1739209913.946184;-45.120503652039325
1739209913.946187;-31.141103565318915
1739209913.9461904;-45.120503652039325
1739209913.9461937;-45.120503652039325
1739209913.946197;-45.120503652039325
1739209913.9462001;-33.981070128970906
1739209913.9462035;-45.120503652039325
1739209913.9462068;-45.120503652039325
1739209913.94621;-38.13080360867914
1739209913.9462132;-33.981070128970906
1739209913.9462166;-45.120503652039325
1739209913.94622;-38.13080360867914
1739209913.946223;-45.120503652039325
1739209913.9462264;-38.13080360867914
1739209913.9462297;-38.13080360867914
1739209913.9462328;-45.120503652039325
1739209913.9462361;-38.13080360867914
1739209913.9462395;-38.13080360867914
1739209913.9462428;-38.13080360867914
1739209913.946246;-38.13080360867914
1739209913.9462492;-38.13080360867914
1739209913.9462526;-45.120503652039325
1739209913.9462557;-35.57807855764607
1739209913.946259;-45.120503652039325
1739209913.9462624;-38.13080360867914
1739209913.9462657;-28.992665084841942
1739209913.9462688;-45.120503652039325
1739209913.9462721;-45.120503652039325
1739209913.9462755;-38.13080360867914
1739209913.9462786;-38.13080360867914
1739209913.946282;-45.120503652039325
1739209913.9462852;-38.13080360867914
1739209913.9462886;-45.120503652039325
1739209913.9462917;-32.81601443825658
1739209913.946295;-38.13080360867914
1739209913.9462984;-38.13080360867914
1739209913.9463015;-45.120503652039325
1739209913.9463048;-33.981070128970906
1739209913.9463081;-35.57807855764607
1739209913.9463115;-38.13080360867914
1739209913.9463146;-45.120503652039325
1739209913.946318;-27.267205301931607
1739209913.9463212;-38.13080360867914
1739209913.9463243;-38.13080360867914
1739209913.9463277;-35.57807855764607
1739209913.946331;-45.120503652039325
1739209913.9463344;-45.120503652039325
1739209913.9463375;-45.120503652039325
1739209913.9463408;-38.13080360867914
1739209913.9463441;-38.13080360867914
1739209913.9463472;-45.120503652039325
1739209913.9463506;-38.13080360867914
1739209913.946354;-45.120503652039325
1739209913.9463573;-33.981070128970906
1739209913.9463603;-45.120503652039325
1739209913.9463637;-45.120503652039325
1739209913.946367;-38.13080360867914
1739209913.9463701;-35.57807855764607
1739209913.9463735;-45.120503652039325
1739209913.9463768;-33.981070128970906
1739209913.9463801;-45.120503652039325
1739209913.9463832;-38.13080360867914
1739209913.9463866;-35.57807855764607
1739209913.94639;-45.120503652039325
1739209913.946393;-45.120503652039325
1739209913.9463964;-38.13080360867914
1739209913.9463997;-38.13080360867914
1739209913.946403;-45.120503652039325
1739209913.9464061;-45.120503652039325
1739209913.9464095;-38.13080360867914
1739209913.9464128;-38.13080360867914
1739209913.9464161;-35.57807855764607
1739209913.9464192;-45.120503652039325
1739209913.9464226;-38.13080360867914
1739209913.946426;-45.120503652039325
1739209913.946429;-45.120503652039325
1739209913.9464324;-38.13080360867914
1739209913.9464357;-35.57807855764607
1739209913.946439;-38.13080360867914
1739209913.9464421;-45.120503652039325
1739209913.9464455;-45.120503652039325
1739209913.9464488;-38.13080360867914
1739209913.946452;-35.57807855764607
1739209913.9464552;-35.57807855764607
1739209913.9464586;-45.120503652039325
1739209913.946462;-45.120503652039325
1739209913.946465;-38.13080360867914
1739209913.9464684;-38.13080360867914
1739209913.9464717;-38.13080360867914
1739209913.9464748;-45.120503652039325
1739209913.9464781;-45.120503652039325
1739209913.9464815;-45.120503652039325
1739209913.9464848;-38.13080360867914
1739209913.946488;-33.981070128970906
1739209913.9464912;-38.13080360867914
1739209913.9464946;-38.13080360867914
1739209913.9464977;-38.13080360867914
1739209913.946501;-45.120503652039325
1739209913.9465044;-30.49652367304973
1739209913.9465077;-38.13080360867914
1739209913.9465108;-38.13080360867914
1739209913.9465141;-35.57807855764607
1739209913.9465175;-32.816014438256545
1739209913.9465206;-38.13080360867914
1739209913.946524;-35.57807855764607
1739209913.9465272;-38.13080360867914
1739209913.9465306;-45.120503652039325
1739209913.9465337;-38.13080360867914
1739209913.946537;-45.120503652039325
1739209913.9465404;-45.120503652039325
1739209913.9465435;-45.120503652039325
1739209913.9465468;-38.13080360867914
1739209913.9465501;-38.13080360867914
1739209913.9465535;-45.120503652039325
1739209913.9465566;-45.120503652039325
1739209913.94656;-45.120503652039325
1739209913.9465632;-38.13080360867914
1739209913.9465663;-38.13080360867914
1739209913.9465697;-38.13080360867914
1739209913.946573;-38.13080360867914
1739209913.9465764;-33.981070128970906
1739209913.9465795;-38.13080360867914
1739209913.9465828;-28.58837851428586
1739209913.9465861;-35.57807855764607
1739209913.9465892;-38.13080360867914
1739209913.9465926;-45.120503652039325
1739209913.946596;-38.13080360867914
1739209913.9465992;-38.13080360867914
1739209913.9466023;-45.120503652039325
1739209913.9466057;-38.13080360867914
1739209913.946609;-38.13080360867914
1739209913.9466121;-33.981070128970906
1739209913.9466155;-33.981070128970906
1739209913.9466188;-38.13080360867914
1739209913.9466221;-45.120503652039325
1739209913.9466252;-45.120503652039325
1739209913.9466286;-45.120503652039325
1739209913.946632;-45.120503652039325
1739209913.946635;-38.13080360867914
1739209913.9466383;-38.13080360867914
1739209913.9466417;-45.120503652039325
1739209913.946645;-45.120503652039325
1739209913.9466481;-38.13080360867914
1739209913.9466515;-38.13080360867914
1739209913.9466548;-45.120503652039325
1739209913.946658;-45.120503652039325
1739209913.9466612;-31.141103565318915
1739209913.9466646;-33.981070128970906
1739209913.946668;-45.120503652039325
1739209913.946671;-33.981070128970906
1739209913.9466743;-35.57807855764607
1739209913.9466777;-45.120503652039325
1739209913.9466808;-45.120503652039325
1739209913.9466841;-38.13080360867914
1739209913.9466875;-35.57807855764607
1739209913.9466908;-38.13080360867914
1739209913.946694;-38.13080360867914
1739209913.9466972;-45.120503652039325
1739209913.9467006;-45.120503652039325
1739209913.946704;-33.981070128970906
1739209913.946707;-35.57807855764607
1739209913.9467103;-38.13080360867914
1739209913.9467137;-31.141103565318915
1739209913.9467168;-26.991370085610722
1739209913.9467201;-45.120503652039325
1739209913.9467235;-45.120503652039325
1739209913.9467268;-33.981070128970906
1739209913.94673;-38.13080360867914
1739209913.9467332;-45.120503652039325
1739209913.9467366;-33.981070128970906
1739209913.9467397;-38.13080360867914
1739209913.946743;-38.13080360867914
1739209913.9467463;-38.13080360867914
1739209913.9467497;-33.981070128970906
1739209913.9467528;-38.13080360867914
1739209913.9467561;-33.981070128970906
1739209913.9467595;-45.120503652039325
1739209913.9467626;-38.13080360867914
1739209913.946766;-35.57807855764607
1739209913.9467692;-45.120503652039325
1739209913.9467726;-38.13080360867914
1739209913.9467757;-38.13080360867914
1739209913.946779;-38.13080360867914
1739209913.9467824;-38.13080360867914
1739209913.9467854;-45.120503652039325
1739209913.9467888;-38.13080360867914
1739209913.9467921;-38.13080360867914
1739209913.9467955;-38.13080360867914
1739209913.9467986;-45.120503652039325
1739209913.946802;-38.13080360867914
1739209913.9468052;-35.57807855764607
1739209913.9468083;-38.13080360867914
1739209913.9468117;-45.120503652039325
1739209913.946815;-45.120503652039325
1739209913.9468184;-45.120503652039325
1739209913.9468215;-38.13080360867914
1739209913.9468248;-45.120503652039325
1739209913.9468281;-38.13080360867914
1739209913.9468312;-33.981070128970906
1739209913.9468346;-45.120503652039325
1739209913.946838;-45.120503652039325
1739209913.9468412;-45.120503652039325
1739209913.9468443;-38.13080360867914
1739209913.9468477;-33.981070128970906
1739209913.946851;-45.120503652039325
1739209913.946854;-38.13080360867914
1739209913.9468575;-35.57807855764607
1739209913.9468608;-35.57807855764607
1739209913.9468641;-33.981070128970906
1739209913.9468672;-38.13080360867914
1739209913.9468706;-35.57807855764607
1739209913.946874;-45.120503652039325
1739209913.946877;-45.120503652039325
1739209913.9468803;-38.13080360867914
1739209913.9468837;-35.57807855764607
1739209913.946887;-38.13080360867914
1739209913.94689;-45.120503652039325
1739209913.9468935;-38.13080360867914
1739209913.9468968;-35.57807855764607
1739209913.9469;-38.13080360867914
1739209913.9469032;-45.120503652039325
1739209913.9469066;-38.13080360867914
1739209913.94691;-32.816014438256545
1739209913.946913;-38.13080360867914
1739209913.9469163;-45.120503652039325
1739209913.9469197;-33.981070128970906
1739209913.9469228;-32.816014438256545
1739209913.946926;-38.13080360867914
1739209913.9469295;-45.120503652039325
1739209913.9469328;-38.13080360867914
1739209913.946936;-35.57807855764607
1739209913.9469392;-38.13080360867914
1739209913.9469426;-45.120503652039325
1739209913.9469457;-45.120503652039325
1739209913.946949;-38.13080360867914
1739209913.9469523;-38.13080360867914
1739209913.9469557;-45.120503652039325
1739209913.9469588;-45.120503652039325
1739209913.946962;-45.120503652039325
1739209913.9469655;-45.120503652039325
1739209913.9469686;-45.120503652039325
1739209913.946972;-38.13080360867914
1739209913.9469752;-45.120503652039325
1739209913.9469786;-45.120503652039325
1739209913.9469817;-32.816014438256545
1739209913.946985;-45.120503652039325
1739209913.9469883;-45.120503652039325
1739209913.9469914;-38.13080360867914
1739209913.9469948;-38.13080360867914
1739209913.9469981;-38.13080360867914
1739209913.9470015;-45.120503652039325
1739209913.9470046;-45.120503652039325
1739209913.947008;-45.120503652039325
1739209913.9470112;-45.120503652039325
1739209913.9470146;-38.13080360867914
1739209913.9470177;-35.57807855764607
1739209913.947021;-45.120503652039325
1739209913.9470243;-38.13080360867914
1739209913.9470274;-35.57807855764607
1739209913.9470308;-45.120503652039325
1739209913.9470341;-35.57807855764607
1739209913.9470375;-38.13080360867914
1739209913.9470406;-35.57807855764607
1739209913.947044;-38.13080360867914
1739209913.9470472;-45.120503652039325
1739209913.9470503;-30.49652367304973
1739209913.9470537;-33.981070128970906
1739209913.947057;-45.120503652039325
1739209913.9470603;-45.120503652039325
1739209913.9470634;-38.13080360867914
1739209913.9470668;-35.57807855764607
1739209913.9470701;-33.981070128970906
1739209913.9470732;-45.120503652039325
1739209913.9470766;-33.981070128970906
1739209913.94708;-32.816014438256545
1739209913.9470832;-38.13080360867914
1739209913.9470863;-38.13080360867914
1739209913.9470897;-38.13080360867914
1739209913.947093;-38.13080360867914
1739209913.947096;-38.13080360867914
1739209913.9470994;-38.13080360867914
1739209913.9471028;-38.13080360867914
1739209913.9471061;-35.57807855764607
1739209913.9471092;-45.120503652039325
1739209913.9471126;-45.120503652039325
1739209913.947116;-33.981070128970906
1739209913.947119;-35.57807855764607
1739209913.9471223;-45.120503652039325
1739209913.9471257;-45.120503652039325
1739209913.947129;-38.13080360867914
1739209913.947132;-38.13080360867914
1739209913.9471354;-38.13080360867914
1739209913.9471388;-45.120503652039325
1739209913.947142;-38.13080360867914
1739209913.9471452;-45.120503652039325
1739209913.9471486;-45.120503652039325
1739209913.947152;-45.120503652039325
1739209913.947155;-45.120503652039325
1739209913.9471583;-38.13080360867914
1739209913.9471617;-38.13080360867914
1739209913.9471648;-27.8777449560314
1739209913.947168;-35.57807855764607
1739209913.9471714;-45.120503652039325
1739209913.9471748;-38.13080360867914
1739209913.947178;-38.13080360867914
1739209913.9471812;-38.13080360867914
1739209913.9471846;-45.120503652039325
1739209913.9471877;-45.120503652039325
1739209913.947191;-33.981070128970956
1739209913.9471943;-38.13080360867914
1739209913.9471977;-35.57807855764607
1739209913.9472008;-45.120503652039325
1739209913.947204;-45.120503652039325
1739209913.9472075;-38.13080360867914
1739209913.9472106;-38.13080360867914
1739209913.947214;-38.13080360867914
1739209913.9472172;-45.120503652039325
1739209913.9472206;-38.13080360867914
1739209913.9472237;-35.57807855764607
1739209913.947227;-45.120503652039325
1739209913.9472303;-45.120503652039325
1739209913.9472334;-38.13080360867914
1739209913.9472368;-32.816014438256545
1739209913.94724;-45.120503652039325
1739209913.9472435;-31.141103565318915
1739209913.9472466;-32.816014438256545
1739209913.94725;-38.13080360867914
1739209913.9472532;-45.120503652039325
1739209913.9472563;-45.120503652039325
1739209913.9472597;-33.981070128970906
1739209913.947263;-45.120503652039325
1739209913.9472663;-38.13080360867914
1739209913.9472694;-32.81601443825658
1739209913.9472728;-38.13080360867914
1739209913.947276;-32.816014438256545
1739209913.9472792;-45.120503652039325
1739209913.9472826;-45.120503652039325
1739209913.947286;-45.120503652039325
1739209913.9472892;-38.13080360867914
1739209913.9472923;-45.120503652039325
1739209913.9472957;-33.981070128970906
1739209913.947299;-33.981070128970906
1739209913.947302;-35.57807855764607
1739209913.9473054;-38.13080360867914
1739209913.9473088;-45.120503652039325
1739209913.947312;-38.13080360867914
1739209913.9473152;-45.120503652039325
1739209913.9473186;-38.13080360867914
1739209913.947322;-45.120503652039325
1739209913.9473252;-33.981070128970906
1739209913.9473283;-32.816014438256545
1739209913.9473317;-45.120503652039325
1739209913.947335;-45.120503652039325
1739209913.947338;-45.120503652039325
1739209913.9473414;-38.13080360867914
1739209913.9473448;-45.120503652039325
1739209913.947348;-45.120503652039325
1739209913.9473512;-45.120503652039325
1739209913.9473546;-45.120503652039325
1739209913.947358;-38.13080360867914
1739209913.947361;-45.120503652039325
1739209913.9473643;-45.120503652039325
1739209913.9473677;-38.13080360867914
1739209913.947371;-45.120503652039325
1739209913.947374;-38.13080360867914
1739209913.9473774;-35.57807855764607
1739209913.9473808;-38.13080360867914
1739209913.9473839;-45.120503652039325
1739209913.9473872;-38.13080360867914
1739209913.9473906;-33.981070128970906
1739209913.947394;-38.13080360867914
1739209913.947397;-45.120503652039325
1739209913.9474003;-38.13080360867914
1739209913.9474037;-45.120503652039325
1739209913.9474068;-45.120503652039325
1739209913.94741;-45.120503652039325
1739209913.9474134;-45.120503652039325
1739209913.9474168;-45.120503652039325
1739209913.94742;-45.120503652039325
1739209913.9474232;-33.981070128970906
1739209913.9474266;-35.57807855764607
1739209913.9474297;-45.120503652039325
1739209913.947433;-38.13080360867914
1739209913.9474363;-35.57807855764607
1739209913.9474397;-45.120503652039325
1739209913.9474428;-38.13080360867914
1739209913.947446;-45.120503652039325
1739209913.9474494;-45.120503652039325
1739209913.9474525;-38.13080360867914
1739209913.947456;-33.981070128970906
1739209913.9474592;-38.13080360867914
1739209913.9474626;-45.120503652039325
1739209913.9474657;-45.120503652039325
1739209913.947469;-35.57807855764607
1739209913.9474723;-38.13080360867914
1739209913.9474754;-45.120503652039325
1739209913.9474788;-38.13080360867914
1739209913.947482;-45.120503652039325
1739209913.9474854;-45.120503652039325
1739209913.9474885;-45.120503652039325
1739209913.947492;-45.120503652039325
1739209913.9474952;-38.13080360867914
1739209913.9474983;-38.13080360867914
1739209913.9475017;-38.13080360867914
1739209913.947505;-45.120503652039325
1739209913.9475083;-33.981070128970906
1739209913.9475114;-38.13080360867914
1739209913.9475148;-45.120503652039325
1739209913.947518;-45.120503652039325
1739209913.9475212;-38.13080360867914
1739209913.9475245;-35.57807855764607
1739209913.947528;-38.13080360867914
1739209913.9475312;-45.120503652039325
1739209913.9475343;-31.141103565318915
1739209913.9475377;-38.13080360867914
1739209913.947541;-45.120503652039325
1739209913.947544;-45.120503652039325
1739209913.9475474;-33.981070128970906
1739209913.9475508;-38.13080360867914
1739209913.947554;-38.13080360867914
1739209913.9475572;-38.13080360867914
1739209913.9475605;-33.981070128970956
1739209913.947564;-45.120503652039325
1739209913.947567;-38.13080360867914
1739209913.9475703;-45.120503652039325
1739209913.9475737;-45.120503652039325
1739209913.947577;-45.120503652039325
1739209913.94758;-38.13080360867914
1739209913.9475834;-45.120503652039325
1739209913.9475868;-32.816014438256545
1739209913.9475899;-29.438486411369333
1739209913.9475932;-45.120503652039325
1739209913.9475965;-38.13080360867914
1739209913.9476;-38.13080360867914
1739209913.947603;-38.13080360867914
1739209913.9476063;-38.13080360867914
1739209913.9476097;-38.13080360867914
1739209913.947613;-45.120503652039325
1739209913.947616;-45.120503652039325
1739209913.9476194;-38.13080360867914
1739209913.9476228;-45.120503652039325
1739209913.9476259;-45.120503652039325
1739209913.9476292;-45.120503652039325
1739209913.9476326;-45.120503652039325
1739209913.947636;-45.120503652039325
1739209913.947639;-38.13080360867914
1739209913.9476423;-45.120503652039325
1739209913.9476457;-33.981070128970906
1739209913.9476488;-32.816014438256545
1739209913.947652;-38.13080360867914
1739209913.9476554;-45.120503652039325
1739209913.9476588;-38.13080360867914
1739209913.9476619;-45.120503652039325
1739209913.9476652;-32.816014438256545
1739209913.9476686;-29.438486411369333
1739209913.9476717;-38.13080360867914
1739209913.947675;-38.13080360867914
1739209913.9476783;-45.120503652039325
1739209913.9476817;-45.120503652039325
1739209913.9476848;-45.120503652039325
1739209913.947688;-45.120503652039325
1739209913.9476914;-45.120503652039325
1739209913.9476945;-45.120503652039325
1739209913.9476979;-45.120503652039325
1739209913.9477012;-45.120503652039325
1739209913.9477046;-45.120503652039325
1739209913.9477077;-38.13080360867914
1739209913.947711;-38.13080360867914
1739209913.9477143;-45.120503652039325
1739209913.9477174;-33.981070128970906
1739209913.9477208;-31.141103565318893
1739209913.947724;-45.120503652039325
1739209913.9477274;-38.13080360867914
1739209913.9477305;-38.13080360867914
1739209913.9477339;-45.120503652039325
1739209913.9477372;-38.13080360867914
1739209913.9477403;-45.120503652039325
1739209913.9477437;-45.120503652039325
1739209913.947747;-38.13080360867914
1739209913.9477503;-45.120503652039325
1739209913.9477534;-45.120503652039325
1739209913.9477568;-33.981070128970906
1739209913.94776;-32.816014438256545
1739209913.9477632;-45.120503652039325
1739209913.9477665;-45.120503652039325
1739209913.9477699;-45.120503652039325
1739209913.9477732;-45.120503652039325
1739209913.9477763;-38.13080360867914
1739209913.9477797;-45.120503652039325
1739209913.947783;-38.13080360867914
1739209913.947786;-33.981070128970906
1739209913.9477894;-38.13080360867914
1739209913.9477928;-45.120503652039325
1739209913.947796;-35.57807855764607
1739209913.9477992;-35.57807855764607
1739209913.9478025;-38.13080360867914
1739209913.947806;-38.13080360867914
1739209913.947809;-45.120503652039325
1739209913.9478123;-45.120503652039325
1739209913.9478157;-35.57807855764607
1739209913.947819;-38.13080360867914
1739209913.947822;-38.13080360867914
1739209913.9478254;-38.13080360867914
1739209913.9478288;-38.13080360867914
1739209913.9478319;-38.13080360867914
1739209913.9478352;-45.120503652039325
1739209913.9478385;-38.13080360867914
1739209913.947842;-38.13080360867914
1739209913.947845;-38.13080360867914
1739209913.9478483;-45.120503652039325
1739209913.9478517;-38.13080360867914
1739209913.9478548;-33.981070128970906
1739209913.947858;-45.120503652039325
1739209913.9478614;-38.13080360867914
1739209913.9478648;-45.120503652039325
1739209913.9478679;-38.13080360867914
1739209913.9478712;-35.57807855764607
1739209913.9478745;-45.120503652039325
1739209913.9478776;-38.13080360867914
1739209913.947881;-38.13080360867914
1739209913.9478843;-38.13080360867914
1739209913.9478877;-45.120503652039325
1739209913.9478908;-38.13080360867914
1739209913.947894;-38.13080360867914
1739209913.9478974;-45.120503652039325
1739209913.9479005;-45.120503652039325
1739209913.9479039;-38.13080360867914
1739209913.9479072;-45.120503652039325
1739209913.9479105;-45.120503652039325
1739209913.9479136;-38.13080360867914
1739209913.947917;-38.13080360867914
1739209913.9479203;-33.981070128970906
1739209913.9479237;-45.120503652039325
1739209913.9479268;-45.120503652039325
1739209913.94793;-38.13080360867914
1739209913.9479334;-33.981070128970906
1739209913.9479365;-35.57807855764607
1739209913.9479399;-38.13080360867914
1739209913.9479432;-45.120503652039325
1739209913.9479465;-45.120503652039325
1739209913.9479496;-45.120503652039325
1739209913.947953;-38.13080360867914
1739209913.9479563;-38.13080360867914
1739209913.9479594;-28.992665084841942
1739209913.9479628;-45.120503652039325
1739209913.947966;-45.120503652039325
1739209913.9479694;-45.120503652039325
1739209913.9479725;-38.13080360867914
1739209913.9479759;-45.120503652039325
1739209913.9479792;-45.120503652039325
1739209913.9479823;-38.13080360867914
1739209913.9479856;-31.141103565318915
1739209913.947989;-45.120503652039325
1739209913.9479923;-45.120503652039325
1739209913.9479954;-45.120503652039325
1739209913.9479988;-38.13080360867914
1739209913.948002;-45.120503652039325
1739209913.9480052;-38.13080360867914
1739209913.9480085;-38.13080360867914
1739209913.9480119;-33.981070128970906
1739209913.9480152;-45.120503652039325
1739209913.9480183;-38.13080360867914
1739209913.9480217;-45.120503652039325
1739209913.948025;-33.981070128970906
1739209913.948028;-32.816014438256545
1739209913.9480314;-45.120503652039325
1739209913.9480348;-45.120503652039325
1739209913.948038;-38.13080360867914
1739209913.9480412;-38.13080360867914
1739209913.9480445;-38.13080360867914
1739209913.9480479;-45.120503652039325
1739209913.948051;-38.13080360867914
1739209913.9480543;-38.13080360867914
1739209913.9480577;-38.13080360867914
1739209913.948061;-38.13080360867914
1739209913.948064;-38.13080360867914
1739209913.9480674;-45.120503652039325
1739209913.948075;-45.120503652039325
