CAN Message; 0x1a7:0000df2bc3f70406
1739209766.1654816;-45.120503652039325
1739209766.165485;-38.13080360867914
1739209766.165488;-45.120503652039325
1739209766.1654913;-45.120503652039325
1739209766.1654944;-35.57807855764607
1739209766.1654975;-45.120503652039325
1739209766.1655009;-45.120503652039325
1739209766.165504;-38.13080360867914
1739209766.1655073;-35.57807855764607
1739209766.1655104;-45.120503652039325
1739209766.1655138;-38.13080360867914
1739209766.1655169;-33.981070128970906
1739209766.1655202;-31.141103565318915
1739209766.1655233;-33.981070128970906
1739209766.1655264;-45.120503652039325
1739209766.1655297;-38.13080360867914
1739209766.1655328;-32.816014438256545
1739209766.1655362;-38.13080360867914
1739209766.1655393;-35.57807855764607
1739209766.1655426;-38.13080360867914
1739209766.1655457;-45.120503652039325
1739209766.165549;-45.120503652039325
1739209766.1655521;-38.13080360867914
1739209766.1655552;-45.120503652039325
1739209766.1655586;-45.120503652039325
1739209766.1655617;-38.13080360867914
1739209766.165565;-45.120503652039325
1739209766.165568;-45.120503652039325
1739209766.1655715;-45.120503652039325
1739209766.1655746;-38.13080360867914
1739209766.165578;-35.57807855764607
1739209766.165581;-38.13080360867914
1739209766.165584;-45.120503652039325
1739209766.1655874;-45.120503652039325
1739209766.1655905;-38.13080360867914
1739209766.1655939;-38.13080360867914
1739209766.165597;-35.57807855764607
1739209766.1656003;-33.981070128970906
1739209766.1656034;-38.13080360867914
1739209766.1656067;-38.13080360867914
1739209766.1656098;-35.57807855764607
1739209766.165613;-35.57807855764607
1739209766.1656163;-38.13080360867914
1739209766.1656194;-33.981070128970906
1739209766.1656227;-35.57807855764607
1739209766.1656258;-45.120503652039325
1739209766.1656291;-45.120503652039325
1739209766.1656322;-45.120503652039325
1739209766.1656356;-45.120503652039325
1739209766.1656387;-45.120503652039325
1739209766.1656418;-33.981070128970906
1739209766.1656451;-35.57807855764607
1739209766.1656482;-35.57807855764607
1739209766.1656516;-45.120503652039325
1739209766.1656547;-45.120503652039325
1739209766.165658;-35.57807855764607
1739209766.165661;-38.13080360867914
1739209766.1656642;-33.981070128970906
1739209766.1656675;-45.120503652039325
1739209766.1656706;-45.120503652039325
1739209766.165674;-45.120503652039325
1739209766.165677;-28.992665084841942
1739209766.1656804;-38.13080360867914
1739209766.1656835;-38.13080360867914
1739209766.1656868;-38.13080360867914
1739209766.16569;-38.13080360867914
1739209766.165693;-45.120503652039325
1739209766.1656964;-45.120503652039325
1739209766.1656995;-35.57807855764607
1739209766.1657028;-33.981070128970956
1739209766.165706;-45.120503652039325
1739209766.1657093;-45.120503652039325
1739209766.1657124;-45.120503652039325
1739209766.1657157;-45.120503652039325
1739209766.1657188;-45.120503652039325
1739209766.165722;-33.981070128970906
1739209766.1657252;-38.13080360867914
1739209766.1657283;-35.57807855764607
1739209766.1657317;-35.57807855764607
1739209766.1657348;-38.13080360867914
1739209766.165738;-38.13080360867914
1739209766.1657412;-38.13080360867914
1739209766.1657445;-38.13080360867914
1739209766.1657476;-45.120503652039325
1739209766.1657507;-45.120503652039325
1739209766.165754;-35.57807855764607
1739209766.1657572;-38.13080360867914
1739209766.1657605;-38.13080360867914
1739209766.1657636;-45.120503652039325
1739209766.165767;-35.57807855764607
1739209766.16577;-38.13080360867914
1739209766.1657734;-38.13080360867914
1739209766.1657765;-32.816014438256545
1739209766.1657796;-38.13080360867914
1739209766.165783;-45.120503652039325
1739209766.165786;-33.981070128970906
1739209766.1657894;-33.981070128970906
1739209766.1657925;-45.120503652039325
1739209766.1657958;-38.13080360867914
1739209766.165799;-38.13080360867914
1739209766.1658022;-38.13080360867914
1739209766.1658053;-29.438486411369333
1739209766.1658084;-30.49652367304973
1739209766.1658118;-45.120503652039325
1739209766.1658149;-45.120503652039325
1739209766.1658182;-45.120503652039325
1739209766.1658213;-45.120503652039325
1739209766.1658247;-38.13080360867914
1739209766.1658278;-35.57807855764607
1739209766.1658309;-45.120503652039325
1739209766.1658342;-38.13080360867914
1739209766.1658373;-38.13080360867914
1739209766.1658406;-38.13080360867914
1739209766.1658437;-45.120503652039325
1739209766.165847;-38.13080360867914
1739209766.1658502;-33.981070128970906
1739209766.1658535;-45.120503652039325
1739209766.1658566;-35.57807855764607
1739209766.1658597;-35.57807855764607
1739209766.165863;-45.120503652039325
1739209766.1658661;-45.120503652039325
1739209766.1658695;-45.120503652039325
1739209766.1658726;-45.120503652039325
1739209766.165876;-38.13080360867914
1739209766.165879;-38.13080360867914
1739209766.1658823;-45.120503652039325
1739209766.1658854;-35.57807855764607
1739209766.1658885;-38.13080360867914
1739209766.165892;-45.120503652039325
1739209766.165895;-35.57807855764607
1739209766.1658983;-38.13080360867914
1739209766.1659014;-45.120503652039325
1739209766.1659048;-31.141103565318915
1739209766.1659079;-45.120503652039325
1739209766.1659112;-45.120503652039325
1739209766.1659143;-45.120503652039325
1739209766.1659174;-45.120503652039325
1739209766.1659207;-45.120503652039325
1739209766.1659238;-45.120503652039325
1739209766.1659272;-32.816014438256545
1739209766.1659303;-38.13080360867914
1739209766.1659336;-45.120503652039325
1739209766.1659367;-32.816014438256545
1739209766.16594;-45.120503652039325
1739209766.1659431;-38.13080360867914
1739209766.1659462;-33.981070128970906
1739209766.1659496;-38.13080360867914
1739209766.1659527;-45.120503652039325
1739209766.165956;-38.13080360867914
1739209766.1659591;-45.120503652039325
1739209766.1659625;-45.120503652039325
1739209766.1659656;-35.57807855764607
1739209766.165969;-35.57807855764607
1739209766.165972;-45.120503652039325
1739209766.165975;-45.120503652039325
1739209766.1659784;-35.57807855764607
1739209766.1659815;-35.57807855764607
1739209766.1659849;-38.13080360867914
1739209766.165988;-38.13080360867914
1739209766.1659913;-38.13080360867914
1739209766.1659944;-45.120503652039325
1739209766.1659975;-38.13080360867914
1739209766.1660008;-38.13080360867914
1739209766.166004;-38.13080360867914
1739209766.1660073;-45.120503652039325
1739209766.1660104;-45.120503652039325
1739209766.1660137;-45.120503652039325
1739209766.1660168;-38.13080360867914
1739209766.1660202;-38.13080360867914
1739209766.1660233;-45.120503652039325
1739209766.1660264;-38.13080360867914
1739209766.1660297;-38.13080360867914
1739209766.1660328;-38.13080360867914
1739209766.1660361;-38.13080360867914
1739209766.1660392;-38.13080360867914
1739209766.1660426;-38.13080360867914
1739209766.1660457;-38.13080360867914
1739209766.166049;-38.13080360867914
1739209766.166052;-45.120503652039325
1739209766.1660552;-45.120503652039325
1739209766.1660585;-38.13080360867914
1739209766.1660616;-38.13080360867914
1739209766.166065;-38.13080360867914
1739209766.166068;-38.13080360867914
1739209766.1660714;-38.13080360867914
1739209766.1660745;-45.120503652039325
1739209766.1660779;-38.13080360867914
1739209766.166081;-38.13080360867914
1739209766.166084;-45.120503652039325
1739209766.1660874;-45.120503652039325
1739209766.1660905;-38.13080360867914
1739209766.1660938;-33.981070128970906
1739209766.166097;-38.13080360867914
1739209766.1661003;-45.120503652039325
1739209766.1661034;-45.120503652039325
1739209766.1661067;-38.13080360867914
1739209766.1661098;-38.13080360867914
1739209766.166113;-38.13080360867914
1739209766.1661162;-38.13080360867914
1739209766.1661193;-38.13080360867914
1739209766.1661227;-45.120503652039325
1739209766.1661258;-45.120503652039325
1739209766.166129;-45.120503652039325
1739209766.1661322;-38.13080360867914
1739209766.1661355;-45.120503652039325
1739209766.1661386;-45.120503652039325
1739209766.1661417;-33.981070128970906
1739209766.166145;-33.981070128970906
1739209766.1661482;-45.120503652039325
1739209766.1661515;-38.13080360867914
1739209766.1661546;-38.13080360867914
1739209766.166158;-38.13080360867914
1739209766.166161;-45.120503652039325
1739209766.1661642;-38.13080360867914
1739209766.1661675;-38.13080360867914
1739209766.1661706;-45.120503652039325
1739209766.166174;-45.120503652039325
1739209766.166177;-45.120503652039325
1739209766.1661804;-45.120503652039325
1739209766.1661835;-45.120503652039325
1739209766.1661868;-45.120503652039325
1739209766.16619;-45.120503652039325
1739209766.166193;-45.120503652039325
1739209766.1661963;-33.981070128970906
1739209766.1661994;-38.13080360867914
1739209766.1662028;-45.120503652039325
1739209766.166206;-38.13080360867914
1739209766.1662092;-45.120503652039325
1739209766.1662123;-45.120503652039325
1739209766.1662157;-38.13080360867914
1739209766.1662188;-38.13080360867914
1739209766.1662219;-38.13080360867914
1739209766.1662252;-45.120503652039325
1739209766.1662283;-33.981070128970906
1739209766.1662316;-45.120503652039325
1739209766.1662347;-38.13080360867914
1739209766.166238;-33.981070128970906
1739209766.1662412;-33.981070128970906
1739209766.1662445;-45.120503652039325
1739209766.1662476;-28.992665084841942
1739209766.166248;-38.13080360867914
1739209766.1662483;-45.120503652039325
1739209766.1662488;-35.57807855764607
1739209766.166249;-38.13080360867914
1739209766.1662495;-45.120503652039325
1739209766.1662498;-45.120503652039325
1739209766.1662502;-38.13080360867914
1739209766.1662505;-32.81601443825658
1739209766.166251;-38.13080360867914
1739209766.1662514;-45.120503652039325
1739209766.1662517;-45.120503652039325
1739209766.1662521;-45.120503652039325
1739209766.1662524;-45.120503652039325
1739209766.1662529;-38.13080360867914
1739209766.166253;-35.57807855764607
1739209766.1662536;-30.49652367304973
1739209766.166254;-38.13080360867914
1739209766.1662543;-45.120503652039325
1739209766.1662548;-45.120503652039325
1739209766.166255;-33.981070128970906
1739209766.1662555;-35.57807855764607
1739209766.1662557;-38.13080360867914
1739209766.1662562;-45.120503652039325
1739209766.1662564;-38.13080360867914
1739209766.166257;-45.120503652039325
1739209766.1662574;-38.13080360867914
1739209766.1662576;-38.13080360867914
1739209766.166258;-38.13080360867914
1739209766.1662583;-35.57807855764607
1739209766.1662588;-38.13080360867914
1739209766.166259;-38.13080360867914
1739209766.1662595;-45.120503652039325
1739209766.16626;-38.13080360867914
1739209766.1662602;-38.13080360867914
1739209766.1662607;-45.120503652039325
1739209766.166261;-45.120503652039325
1739209766.1662614;-38.13080360867914
1739209766.1662617;-38.13080360867914
1739209766.1662621;-45.120503652039325
1739209766.1662624;-28.58837851428586
1739209766.1662629;-31.141103565318893
1739209766.1662633;-45.120503652039325
1739209766.1662636;-45.120503652039325
1739209766.166264;-32.816014438256545
1739209766.1662643;-38.13080360867914
1739209766.1662648;-45.120503652039325
1739209766.166265;-35.57807855764607
1739209766.1662655;-45.120503652039325
1739209766.166266;-45.120503652039325
1739209766.1662662;-38.13080360867914
1739209766.1662667;-45.120503652039325
1739209766.166267;-45.120503652039325
1739209766.1662674;-38.13080360867914
1739209766.1662676;-38.13080360867914
1739209766.166268;-45.120503652039325
1739209766.1662683;-29.438486411369333
1739209766.1662688;-29.438486411369333
1739209766.1662693;-38.13080360867914
1739209766.1662695;-35.57807855764607
1739209766.16627;-35.57807855764607
1739209766.1662703;-38.13080360867914
1739209766.1662707;-45.120503652039325
1739209766.166271;-38.13080360867914
1739209766.1662714;-45.120503652039325
1739209766.1662717;-45.120503652039325
1739209766.1662722;-35.57807855764607
1739209766.1662726;-38.13080360867914
1739209766.1662729;-45.120503652039325
1739209766.1662734;-38.13080360867914
1739209766.1662736;-32.816014438256545
1739209766.166274;-45.120503652039325
1739209766.1662743;-38.13080360867914
1739209766.1662748;-35.57807855764607
1739209766.1662753;-45.120503652039325
1739209766.1662755;-45.120503652039325
1739209766.166276;-45.120503652039325
1739209766.1662762;-45.120503652039325
1739209766.1662767;-38.13080360867914
1739209766.166277;-38.13080360867914
1739209766.1662774;-45.120503652039325
1739209766.1662776;-45.120503652039325
1739209766.1662781;-38.13080360867914
1739209766.1662786;-38.13080360867914
1739209766.1662788;-45.120503652039325
1739209766.1662793;-45.120503652039325
1739209766.1662796;-45.120503652039325
1739209766.16628;-38.13080360867914
1739209766.1662803;-45.120503652039325
1739209766.1662807;-45.120503652039325
1739209766.1662812;-38.13080360867914
1739209766.1662815;-35.57807855764607
1739209766.166282;-45.120503652039325
1739209766.1662822;-45.120503652039325
1739209766.1662827;-35.57807855764607
1739209766.166283;-33.981070128970906
1739209766.1662834;-33.981070128970906
1739209766.1662836;-35.57807855764607
1739209766.166284;-33.981070128970906
1739209766.1662846;-45.120503652039325
1739209766.1662848;-38.13080360867914
1739209766.1662853;-38.13080360867914
1739209766.1662855;-38.13080360867914
1739209766.166286;-33.981070128970906
1739209766.1662862;-45.120503652039325
1739209766.1662867;-45.120503652039325
1739209766.1662872;-38.13080360867914
1739209766.1662874;-33.981070128970906
1739209766.166288;-45.120503652039325
1739209766.1662881;-38.13080360867914
1739209766.1662886;-35.57807855764607
1739209766.1662889;-35.57807855764607
1739209766.1662893;-38.13080360867914
1739209766.1662896;-38.13080360867914
1739209766.16629;-38.13080360867914
1739209766.1662905;-38.13080360867914
1739209766.1662908;-38.13080360867914
1739209766.1662912;-38.13080360867914
1739209766.1662915;-38.13080360867914
1739209766.166292;-45.120503652039325
1739209766.1662922;-38.13080360867914
1739209766.1662927;-45.120503652039325
1739209766.1662931;-45.120503652039325
1739209766.1662934;-45.120503652039325
1739209766.1662939;-33.981070128970906
1739209766.166294;-32.816014438256545
1739209766.1662946;-38.13080360867914
1739209766.1662948;-45.120503652039325
1739209766.1662953;-45.120503652039325
1739209766.1662955;-38.13080360867914
1739209766.166296;-38.13080360867914
1739209766.1662965;-45.120503652039325
1739209766.1662967;-45.120503652039325
1739209766.1662972;-45.120503652039325
1739209766.1662974;-38.13080360867914
1739209766.166298;-38.13080360867914
1739209766.1662982;-45.120503652039325
1739209766.1662986;-38.13080360867914
1739209766.1662989;-33.981070128970906
1739209766.1662993;-45.120503652039325
1739209766.1662998;-45.120503652039325
1739209766.1663;-45.120503652039325
1739209766.1663005;-38.13080360867914
1739209766.1663008;-38.13080360867914
1739209766.1663013;-45.120503652039325
1739209766.1663015;-45.120503652039325
1739209766.166302;-38.13080360867914
1739209766.1663024;-35.57807855764607
1739209766.1663027;-45.120503652039325
1739209766.1663032;-45.120503652039325
1739209766.1663034;-38.13080360867914
1739209766.1663039;-38.13080360867914
