CAN Message; 0x1bb:0000bbe6c8d7a90e
1739209586.973737;-38.13080360867914
1739209586.973741;-45.120503652039325
1739209586.973745;-33.981070128970906
1739209586.9737492;-38.13080360867914
1739209586.9737532;-38.13080360867914
1739209586.9737573;-32.816014438256545
1739209586.9737613;-31.14110356531892
1739209586.971674;-38.13080360867914
1739209586.971675;-45.120503652039325
1739209586.9716759;-45.120503652039325
1739209586.9716768;-38.13080360867914
1739209586.9716778;-38.13080360867914
1739209586.9716787;-38.13080360867914
1739209586.9716794;-45.120503652039325
1739209586.9716804;-45.120503652039325
1739209586.9716814;-45.120503652039325
1739209586.9716823;-38.13080360867914
1739209586.9716833;-33.981070128970906
1739209586.9716842;-45.120503652039325
1739209586.9716852;-45.120503652039325
1739209586.9716861;-45.120503652039325
1739209586.971687;-45.120503652039325
1739209586.971688;-45.120503652039325
1739209586.971689;-33.981070128970906
1739209586.97169;-45.120503652039325
1739209586.971691;-45.120503652039325
1739209586.9716918;-38.13080360867914
1739209586.9716928;-38.13080360867914
1739209586.9716938;-45.120503652039325
1739209586.9716947;-45.120503652039325
1739209586.9716957;-45.120503652039325
1739209586.9716966;-33.981070128970906
1739209586.9716976;-32.816014438256545
1739209586.9716985;-38.13080360867914
1739209586.9716995;-45.120503652039325
1739209586.9717004;-38.13080360867914
1739209586.9717014;-45.120503652039325
1739209586.9717023;-45.120503652039325
1739209586.9717033;-45.120503652039325
1739209586.9717042;-28.58837851428586
1739209586.9717052;-38.13080360867914
1739209586.9717062;-45.120503652039325
1739209586.971707;-38.13080360867914
1739209586.9717078;-45.120503652039325
1739209586.9717088;-45.120503652039325
1739209586.9717097;-38.13080360867914
1739209586.9717107;-38.13080360867914
1739209586.9717116;-30.49652367304973
1739209586.9717126;-45.120503652039325
1739209586.9717135;-45.120503652039325
1739209586.9717145;-45.120503652039325
1739209586.9717155;-45.120503652039325
1739209586.9717164;-45.120503652039325
1739209586.9717174;-38.13080360867914
1739209586.9717183;-45.120503652039325
1739209586.9717193;-27.267205301931607
1739209586.9717202;-38.13080360867914
1739209586.9717212;-38.13080360867914
1739209586.9717221;-45.120503652039325
1739209586.971723;-33.981070128970906
1739209586.971724;-31.141103565318893
1739209586.971725;-45.120503652039325
1739209586.971726;-45.120503652039325
1739209586.971727;-32.816014438256545
1739209586.9717278;-45.120503652039325
1739209586.9717288;-38.13080360867914
1739209586.9717298;-38.13080360867914
1739209586.9717307;-45.120503652039325
1739209586.9717317;-45.120503652039325
1739209586.9717326;-38.13080360867914
1739209586.9717336;-45.120503652039325
1739209586.9717345;-31.141103565318915
1739209586.9717355;-30.49652367304973
1739209586.9717362;-38.13080360867914
1739209586.9717371;-45.120503652039325
1739209586.971738;-33.981070128970906
1739209586.971739;-32.816014438256545
1739209586.97174;-38.13080360867914
1739209586.971741;-45.120503652039325
1739209586.971742;-45.120503652039325
1739209586.9717429;-38.13080360867914
1739209586.9717438;-38.13080360867914
1739209586.9717448;-45.120503652039325
1739209586.9717457;-45.120503652039325
1739209586.9717467;-45.120503652039325
1739209586.9717476;-35.57807855764607
1739209586.9717486;-35.57807855764607
1739209586.9717495;-45.120503652039325
1739209586.9717505;-45.120503652039325
1739209586.9717515;-45.120503652039325
1739209586.9717524;-45.120503652039325
1739209586.9717534;-38.13080360867914
1739209586.9717543;-45.120503652039325
1739209586.9717553;-45.120503652039325
1739209586.9717562;-45.120503652039325
1739209586.9717572;-33.981070128970906
1739209586.9717581;-30.49652367304973
1739209586.971759;-45.120503652039325
1739209586.97176;-38.13080360867914
1739209586.971761;-38.13080360867914
1739209586.971762;-45.120503652039325
1739209586.971763;-45.120503652039325
1739209586.9717638;-38.13080360867914
1739209586.9717646;-45.120503652039325
1739209586.9717655;-38.13080360867914
1739209586.9717665;-38.13080360867914
1739209586.9717674;-35.57807855764607
1739209586.9717684;-38.13080360867914
1739209586.9717693;-38.13080360867914
1739209586.9717703;-38.13080360867914
1739209586.9717712;-45.120503652039325
1739209586.9717722;-38.13080360867914
1739209586.9717731;-29.438486411369333
1739209586.971774;-38.13080360867914
1739209586.971775;-45.120503652039325
1739209586.971776;-38.13080360867914
1739209586.971777;-45.120503652039325
1739209586.971778;-45.120503652039325
1739209586.9717789;-38.13080360867914
1739209586.9717798;-45.120503652039325
1739209586.9717808;-45.120503652039325
1739209586.9717817;-33.981070128970906
1739209586.9717827;-45.120503652039325
1739209586.9717836;-45.120503652039325
1739209586.9717846;-45.120503652039325
1739209586.9717855;-38.13080360867914
1739209586.9717865;-45.120503652039325
1739209586.9717875;-33.981070128970906
1739209586.9717884;-29.438486411369333
1739209586.9717894;-35.57807855764607
1739209586.9717903;-45.120503652039325
1739209586.9717913;-38.13080360867914
1739209586.9717922;-38.13080360867914
1739209586.9717932;-45.120503652039325
1739209586.971794;-35.57807855764607
1739209586.9717948;-38.13080360867914
1739209586.9717958;-45.120503652039325
1739209586.9717968;-45.120503652039325
1739209586.9717977;-45.120503652039325
1739209586.9717987;-38.13080360867914
1739209586.9717996;-38.13080360867914
1739209586.9718006;-38.13080360867914
1739209586.9718015;-45.120503652039325
1739209586.9718025;-45.120503652039325
1739209586.9718034;-35.57807855764607
1739209586.9718044;-38.13080360867914
1739209586.9718053;-45.120503652039325
1739209586.9718063;-38.13080360867914
1739209586.9718072;-45.120503652039325
1739209586.9718082;-38.13080360867914
1739209586.9718091;-45.120503652039325
1739209586.97181;-33.981070128970906
1739209586.971811;-32.816014438256545
1739209586.971812;-45.120503652039325
1739209586.971813;-45.120503652039325
1739209586.971814;-38.13080360867914
1739209586.9718149;-38.13080360867914
1739209586.9718158;-35.57807855764607
1739209586.9718168;-38.13080360867914
1739209586.9718177;-38.13080360867914
1739209586.9718187;-45.120503652039325
1739209586.9718196;-45.120503652039325
1739209586.9718206;-38.13080360867914
1739209586.9718215;-38.13080360867914
1739209586.9718223;-38.13080360867914
1739209586.9718232;-38.13080360867914
1739209586.9718242;-45.120503652039325
1739209586.9718251;-38.13080360867914
1739209586.971826;-32.816014438256545
1739209586.971827;-38.13080360867914
1739209586.971828;-45.120503652039325
1739209586.971829;-45.120503652039325
1739209586.97183;-35.57807855764607
1739209586.9718308;-45.120503652039325
1739209586.9718318;-45.120503652039325
1739209586.9718328;-38.13080360867914
1739209586.9718337;-45.120503652039325
1739209586.9718347;-38.13080360867914
1739209586.9718356;-38.13080360867914
1739209586.9718366;-38.13080360867914
1739209586.9718375;-45.120503652039325
1739209586.9718385;-38.13080360867914
1739209586.9718394;-45.120503652039325
1739209586.9718404;-45.120503652039325
1739209586.9718413;-29.438486411369333
1739209586.9718423;-33.981070128970906
1739209586.9718432;-45.120503652039325
1739209586.9718442;-38.13080360867914
1739209586.9718451;-33.981070128970906
1739209586.971846;-35.57807855764607
1739209586.971847;-45.120503652039325
1739209586.971848;-38.13080360867914
1739209586.971849;-45.120503652039325
1739209586.97185;-45.120503652039325
1739209586.9718506;-45.120503652039325
1739209586.9718516;-38.13080360867914
1739209586.9718525;-45.120503652039325
1739209586.9718535;-38.13080360867914
1739209586.9718544;-45.120503652039325
1739209586.9718554;-38.13080360867914
1739209586.9718564;-33.981070128970906
1739209586.9718573;-33.981070128970906
1739209586.9718583;-45.120503652039325
1739209586.9718592;-45.120503652039325
1739209586.9718602;-38.13080360867914
1739209586.9718611;-33.981070128970906
1739209586.971862;-38.13080360867914
1739209586.971863;-45.120503652039325
1739209586.971864;-45.120503652039325
1739209586.971865;-45.120503652039325
1739209586.971866;-45.120503652039325
1739209586.9718668;-38.13080360867914
1739209586.9718678;-35.57807855764607
1739209586.9718688;-38.13080360867914
1739209586.9718697;-45.120503652039325
1739209586.9718707;-38.13080360867914
1739209586.9718716;-38.13080360867914
1739209586.9718726;-33.981070128970906
1739209586.9718735;-45.120503652039325
1739209586.9718745;-45.120503652039325
1739209586.9718754;-45.120503652039325
1739209586.9718764;-35.57807855764607
1739209586.9718773;-33.981070128970906
1739209586.9718783;-38.13080360867914
1739209586.971879;-45.120503652039325
1739209586.97188;-45.120503652039325
1739209586.971881;-38.13080360867914
1739209586.9718819;-45.120503652039325
1739209586.9718828;-35.57807855764607
1739209586.9718838;-38.13080360867914
1739209586.9718847;-45.120503652039325
1739209586.9718857;-33.981070128970906
1739209586.9718866;-38.13080360867914
1739209586.9718876;-38.13080360867914
1739209586.9718885;-45.120503652039325
1739209586.9718895;-38.13080360867914
1739209586.9718904;-35.57807855764607
1739209586.9718914;-38.13080360867914
1739209586.9718924;-45.120503652039325
1739209586.9718933;-45.120503652039325
1739209586.9718943;-38.13080360867914
1739209586.9718952;-38.13080360867914
1739209586.9718962;-38.13080360867914
1739209586.9718971;-38.13080360867914
1739209586.971898;-45.120503652039325
1739209586.971899;-45.120503652039325
1739209586.9719;-38.13080360867914
1739209586.971901;-45.120503652039325
1739209586.971902;-38.13080360867914
1739209586.9719028;-45.120503652039325
1739209586.9719038;-45.120503652039325
1739209586.9719048;-38.13080360867914
1739209586.9719057;-35.57807855764607
1739209586.9719067;-38.13080360867914
1739209586.9719074;-45.120503652039325
1739209586.9719083;-38.13080360867914
1739209586.9719093;-45.120503652039325
1739209586.9719102;-35.57807855764607
1739209586.9719112;-33.981070128970906
1739209586.9719121;-38.13080360867914
1739209586.971913;-38.13080360867914
1739209586.971914;-38.13080360867914
1739209586.971915;-35.57807855764607
1739209586.971916;-38.13080360867914
1739209586.971917;-45.120503652039325
1739209586.9719179;-45.120503652039325
1739209586.9719188;-38.13080360867914
1739209586.9719198;-38.13080360867914
1739209586.9719207;-45.120503652039325
1739209586.9719217;-38.13080360867914
1739209586.9719226;-45.120503652039325
1739209586.9719236;-38.13080360867914
1739209586.9719245;-35.57807855764607
1739209586.9719255;-38.13080360867914
1739209586.9719265;-35.57807855764607
1739209586.9719274;-38.13080360867914
1739209586.9719284;-32.816014438256545
1739209586.9719293;-33.981070128970906
1739209586.9719303;-35.57807855764607
1739209586.9719312;-45.120503652039325
1739209586.9719322;-45.120503652039325
1739209586.9719331;-45.120503652039325
1739209586.971934;-45.120503652039325
1739209586.971935;-45.120503652039325
1739209586.9719357;-45.120503652039325
1739209586.9719367;-38.13080360867914
1739209586.9719377;-45.120503652039325
1739209586.9719386;-38.13080360867914
1739209586.9719396;-45.120503652039325
1739209586.9719405;-35.57807855764607
1739209586.9719415;-31.141103565318893
1739209586.9719424;-38.13080360867914
1739209586.9719434;-38.13080360867914
1739209586.9719443;-38.13080360867914
1739209586.9719453;-38.13080360867914
1739209586.9719462;-38.13080360867914
1739209586.9719472;-38.13080360867914
1739209586.9719481;-45.120503652039325
1739209586.971949;-45.120503652039325
1739209586.97195;-38.13080360867914
1739209586.971951;-38.13080360867914
1739209586.971952;-38.13080360867914
1739209586.971953;-45.120503652039325
1739209586.9719539;-45.120503652039325
1739209586.9719548;-35.57807855764607
1739209586.9719558;-35.57807855764607
1739209586.9719567;-29.438486411369333
1739209586.9719577;-38.13080360867914
1739209586.9719586;-45.120503652039325
1739209586.9719596;-45.120503652039325
1739209586.9719605;-38.13080360867914
1739209586.9719615;-45.120503652039325
1739209586.9719625;-38.13080360867914
1739209586.9719634;-45.120503652039325
1739209586.9719641;-45.120503652039325
1739209586.971965;-38.13080360867914
1739209586.971966;-38.13080360867914
1739209586.971967;-45.120503652039325
1739209586.971968;-45.120503652039325
1739209586.971969;-45.120503652039325
1739209586.9719698;-45.120503652039325
1739209586.9719708;-45.120503652039325
1739209586.9719718;-32.816014438256545
1739209586.9719727;-38.13080360867914
1739209586.9719737;-38.13080360867914
1739209586.9719746;-38.13080360867914
1739209586.9719756;-35.57807855764607
1739209586.9719765;-38.13080360867914
1739209586.9719775;-45.120503652039325
1739209586.9719784;-38.13080360867914
1739209586.9719794;-45.120503652039325
1739209586.9719803;-45.120503652039325
1739209586.9719813;-38.13080360867914
1739209586.9719822;-38.13080360867914
1739209586.9719832;-45.120503652039325
1739209586.9719841;-45.120503652039325
1739209586.971985;-45.120503652039325
1739209586.971986;-45.120503652039325
1739209586.971987;-32.816014438256545
1739209586.971988;-33.981070128970906
1739209586.971989;-45.120503652039325
1739209586.9719899;-35.57807855764607
1739209586.9719908;-31.141103565318893
1739209586.9719918;-38.13080360867914
1739209586.9719925;-45.120503652039325
1739209586.9719934;-38.13080360867914
1739209586.9719944;-32.816014438256545
1739209586.9719954;-35.57807855764607
1739209586.9719963;-38.13080360867914
1739209586.9719973;-45.120503652039325
1739209586.9719982;-45.120503652039325
1739209586.9719992;-45.120503652039325
1739209586.9720001;-38.13080360867914
1739209586.972001;-33.981070128970906
1739209586.972002;-38.13080360867914
1739209586.972003;-45.120503652039325
1739209586.972004;-38.13080360867914
1739209586.972005;-38.13080360867914
1739209586.9720058;-45.120503652039325
1739209586.9720068;-38.13080360867914
1739209586.9720078;-45.120503652039325
1739209586.9720087;-45.120503652039325
1739209586.9720097;-33.981070128970906
1739209586.9720106;-31.141103565318915
1739209586.9720116;-35.57807855764607
1739209586.9720125;-38.13080360867914
1739209586.9720135;-45.120503652039325
1739209586.9720144;-35.57807855764607
1739209586.9720154;-35.57807855764607
1739209586.9720163;-33.981070128970906
1739209586.9720173;-38.13080360867914
1739209586.9720182;-35.57807855764607
1739209586.9720192;-33.981070128970906
1739209586.9720201;-38.13080360867914
1739209586.9720209;-45.120503652039325
1739209586.9720218;-45.120503652039325
1739209586.9720228;-38.13080360867914
1739209586.9720237;-33.981070128970906
1739209586.9720247;-31.141103565318915
1739209586.9720256;-28.992665084841942
1739209586.9720266;-45.120503652039325
1739209586.9720275;-38.13080360867914
1739209586.9720285;-35.57807855764607
1739209586.9720294;-38.13080360867914
1739209586.9720304;-45.120503652039325
1739209586.9720314;-45.120503652039325
1739209586.9720323;-45.120503652039325
1739209586.9720333;-31.14110356531892
1739209586.9720342;-35.57807855764607
1739209586.9720352;-38.13080360867914
1739209586.9737651;-38.13080360867914
1739209586.9737692;-38.13080360867914
1739209586.9737732;-38.13080360867914
1739209586.9737773;-38.13080360867914
1739209586.9737813;-45.120503652039325
1739209586.9737854;-38.13080360867914
1739209586.9737895;-45.120503652039325
1739209586.9737935;-33.981070128970906
1739209586.9737976;-35.57807855764607
1739209586.9738016;-38.13080360867914
1739209586.9738057;-45.120503652039325
1739209586.9738097;-38.13080360867914
1739209586.9738138;-45.120503652039325
1739209586.9738178;-38.13080360867914
1739209586.9738219;-38.13080360867914
1739209586.973826;-45.120503652039325
1739209586.97383;-45.120503652039325
1739209586.973834;-38.13080360867914
1739209586.973838;-45.120503652039325
1739209586.9738421;-45.120503652039325
1739209586.9738462;-45.120503652039325
1739209586.9738503;-45.120503652039325
1739209586.9738543;-35.57807855764607
1739209586.9738584;-45.120503652039325
1739209586.9738624;-45.120503652039325
1739209586.9738665;-38.13080360867914
1739209586.9738705;-38.13080360867914
1739209586.9738746;-45.120503652039325
1739209586.9738786;-45.120503652039325
1739209586.9738827;-33.981070128970906
1739209586.9738867;-45.120503652039325
1739209586.9738908;-33.981070128970906
1739209586.9738948;-32.816014438256545
1739209586.973899;-38.13080360867914
1739209586.973903;-45.120503652039325
1739209586.973907;-45.120503652039325
1739209586.973911;-35.57807855764607
1739209586.973915;-38.13080360867914
1739209586.9739192;-38.13080360867914
1739209586.9739232;-45.120503652039325
1739209586.9739273;-45.120503652039325
1739209586.9739313;-38.13080360867914
1739209586.9739354;-45.120503652039325
1739209586.9739394;-45.120503652039325
1739209586.9739435;-45.120503652039325
1739209586.9739475;-45.120503652039325
1739209586.9739516;-38.13080360867914
1739209586.9739556;-32.816014438256545
1739209586.9739597;-29.438486411369333
1739209586.9739637;-38.13080360867914
1739209586.9739678;-45.120503652039325
1739209586.9739718;-38.13080360867914
1739209586.973976;-35.57807855764607
1739209586.97398;-38.13080360867914
1739209586.973984;-45.120503652039325
1739209586.973988;-45.120503652039325
1739209586.973992;-45.120503652039325
1739209586.9739962;-38.13080360867914
1739209586.9740002;-45.120503652039325
1739209586.9740043;-38.13080360867914
1739209586.9740083;-45.120503652039325
1739209586.9740124;-38.13080360867914
1739209586.9740164;-38.13080360867914
1739209586.9740205;-35.57807855764607
1739209586.9740245;-26.991370085610736
1739209586.9740286;-38.13080360867914
1739209586.9740326;-35.57807855764607
1739209586.9740367;-38.13080360867914
1739209586.9740407;-38.13080360867914
1739209586.9740448;-45.120503652039325
1739209586.9740489;-35.57807855764607
1739209586.974053;-45.120503652039325
1739209586.974057;-45.120503652039325
1739209586.974061;-45.120503652039325
1739209586.974065;-45.120503652039325
1739209586.974069;-38.13080360867914
1739209586.9740732;-35.57807855764607
1739209586.9740772;-38.13080360867914
1739209586.9740813;-45.120503652039325
1739209586.9740853;-45.120503652039325
1739209586.9740894;-31.141103565318893
1739209586.9740934;-38.13080360867914
1739209586.9740975;-33.981070128970906
1739209586.9741015;-33.981070128970906
1739209586.9741056;-45.120503652039325
1739209586.9741096;-38.13080360867914
1739209586.9741137;-38.13080360867914
1739209586.9741178;-45.120503652039325
1739209586.9741218;-45.120503652039325
1739209586.9741259;-45.120503652039325
1739209586.97413;-45.120503652039325
1739209586.974134;-45.120503652039325
1739209586.974138;-38.13080360867914
1739209586.974142;-45.120503652039325
1739209586.9741461;-45.120503652039325
1739209586.9741502;-38.13080360867914
1739209586.9741542;-35.57807855764607
1739209586.9741583;-38.13080360867914
1739209586.9741623;-38.13080360867914
1739209586.9741664;-38.13080360867914
1739209586.9741704;-38.13080360867914
1739209586.9741745;-45.120503652039325
1739209586.9741786;-35.57807855764607
1739209586.9741826;-38.13080360867914
1739209586.9741867;-35.57807855764607
1739209586.9741907;-35.57807855764607
1739209586.9741948;-45.120503652039325
1739209586.9741988;-45.120503652039325
1739209586.9742029;-32.816014438256545
1739209586.974207;-38.13080360867914
1739209586.974211;-45.120503652039325
1739209586.974215;-38.13080360867914
1739209586.974219;-38.13080360867914
1739209586.9742231;-45.120503652039325
1739209586.9742272;-45.120503652039325
1739209586.9742312;-45.120503652039325
1739209586.9742353;-45.120503652039325
1739209586.9742393;-38.13080360867914
1739209586.9742434;-45.120503652039325
1739209586.9742475;-45.120503652039325
1739209586.9742515;-32.816014438256545
1739209586.9742556;-33.981070128970906
1739209586.9742596;-45.120503652039325
1739209586.9742637;-45.120503652039325
1739209586.9742677;-45.120503652039325
1739209586.9742718;-38.13080360867914
1739209586.9742758;-45.120503652039325
1739209586.9742799;-33.981070128970906
1739209586.974284;-35.57807855764607
1739209586.974288;-38.13080360867914
1739209586.974292;-45.120503652039325
1739209586.974296;-38.13080360867914
1739209586.9743001;-32.816014438256545
1739209586.9743042;-38.13080360867914
1739209586.9743083;-45.120503652039325
1739209586.9743123;-38.13080360867914
1739209586.9743164;-45.120503652039325
1739209586.9743204;-38.13080360867914
1739209586.9743245;-45.120503652039325
1739209586.9743285;-38.13080360867914
1739209586.9743326;-45.120503652039325
1739209586.9743366;-45.120503652039325
1739209586.9743407;-38.13080360867914
1739209586.9743447;-38.13080360867914
1739209586.9743488;-45.120503652039325
1739209586.9743528;-38.13080360867914
1739209586.974357;-45.120503652039325
1739209586.974361;-38.13080360867914
1739209586.974365;-30.49652367304973
1739209586.974369;-35.57807855764607
1739209586.974373;-45.120503652039325
1739209586.9743772;-45.120503652039325
1739209586.9743812;-45.120503652039325
1739209586.9743853;-33.981070128970906
1739209586.9743893;-45.120503652039325
1739209586.9743934;-38.13080360867914
1739209586.9743974;-38.13080360867914
1739209586.9744015;-45.120503652039325
1739209586.9744055;-35.57807855764607
1739209586.9744096;-38.13080360867914
1739209586.9744136;-38.13080360867914
1739209586.9744177;-33.981070128970906
1739209586.9744217;-38.13080360867914
1739209586.9744258;-45.120503652039325
1739209586.9744298;-35.57807855764607
1739209586.974434;-38.13080360867914
1739209586.974438;-45.120503652039325
1739209586.974442;-45.120503652039325
1739209586.974446;-38.13080360867914
1739209586.97445;-38.13080360867914
1739209586.9744542;-45.120503652039325
1739209586.974458;-38.13080360867914
1739209586.974462;-45.120503652039325
1739209586.974466;-38.13080360867914
1739209586.9744701;-45.120503652039325
1739209586.9744742;-45.120503652039325
1739209586.9744782;-45.120503652039325
1739209586.9744823;-45.120503652039325
1739209586.9744864;-45.120503652039325
1739209586.9744904;-38.13080360867914
1739209586.9744945;-35.57807855764607
1739209586.9744985;-45.120503652039325
1739209586.9745026;-45.120503652039325
1739209586.9745066;-45.120503652039325
1739209586.9745107;-45.120503652039325
1739209586.9745147;-33.981070128970906
1739209586.9745188;-38.13080360867914
1739209586.9745228;-45.120503652039325
1739209586.974527;-45.120503652039325
1739209586.974531;-38.13080360867914
1739209586.974535;-35.57807855764607
1739209586.974539;-38.13080360867914
1739209586.974543;-38.13080360867914
1739209586.9745471;-38.13080360867914
1739209586.9745512;-38.13080360867914
1739209586.9745553;-38.13080360867914
1739209586.9745593;-35.57807855764607
1739209586.9745634;-38.13080360867914
1739209586.9745674;-45.120503652039325
1739209586.9745715;-33.981070128970906
1739209586.9745755;-38.13080360867914
1739209586.9745796;-32.816014438256545
1739209586.9745836;-32.816014438256545
1739209586.9745877;-38.13080360867914
1739209586.9745917;-35.57807855764607
1739209586.9745958;-33.981070128970906
1739209586.9745998;-38.13080360867914
1739209586.974604;-45.120503652039325
1739209586.974608;-45.120503652039325
1739209586.974612;-45.120503652039325
1739209586.974616;-35.57807855764607
1739209586.97462;-45.120503652039325
1739209586.9746242;-45.120503652039325
1739209586.9746282;-45.120503652039325
1739209586.9746323;-45.120503652039325
1739209586.9746363;-45.120503652039325
1739209586.9746404;-35.57807855764607
1739209586.9746444;-38.13080360867914
1739209586.9746485;-45.120503652039325
1739209586.9746525;-38.13080360867914
1739209586.9746566;-35.57807855764607
1739209586.9746606;-45.120503652039325
1739209586.9746647;-45.120503652039325
1739209586.9746687;-33.981070128970906
1739209586.9746728;-45.120503652039325
1739209586.9746768;-33.981070128970906
1739209586.974681;-28.21854285175415
1739209586.974685;-38.13080360867914
1739209586.974689;-45.120503652039325
1739209586.974693;-38.13080360867914
1739209586.974697;-45.120503652039325
1739209586.9747012;-45.120503652039325
1739209586.9747052;-35.57807855764607
1739209586.9747093;-45.120503652039325
1739209586.9747133;-45.120503652039325
1739209586.9747174;-45.120503652039325
1739209586.9747214;-38.13080360867914
1739209586.9747255;-45.120503652039325
1739209586.9747295;-45.120503652039325
1739209586.9747336;-33.981070128970906
1739209586.9747376;-45.120503652039325
1739209586.9747417;-35.57807855764607
1739209586.9747458;-26.991370085610736
1739209586.9747498;-38.13080360867914
1739209586.9747539;-38.13080360867914
1739209586.974758;-33.981070128970906
1739209586.974762;-33.981070128970906
1739209586.974766;-45.120503652039325
1739209586.97477;-38.13080360867914
1739209586.9747741;-45.120503652039325
1739209586.9747782;-45.120503652039325
1739209586.9747822;-38.13080360867914
1739209586.9747863;-38.13080360867914
1739209586.9747903;-38.13080360867914
1739209586.9747944;-35.57807855764607
1739209586.9747984;-38.13080360867914
1739209586.9748025;-45.120503652039325
1739209586.9748065;-45.120503652039325
1739209586.9748106;-45.120503652039325
1739209586.9748147;-45.120503652039325
1739209586.9748187;-33.981070128970906
1739209586.9748228;-38.13080360867914
1739209586.9748268;-38.13080360867914
1739209586.9748309;-33.981070128970906
1739209586.974835;-45.120503652039325
1739209586.974839;-38.13080360867914
1739209586.974843;-35.57807855764607
1739209586.974847;-38.13080360867914
1739209586.9748511;-38.13080360867914
1739209586.9748552;-45.120503652039325
1739209586.9748592;-45.120503652039325
1739209586.9748633;-45.120503652039325
1739209586.9748673;-45.120503652039325
1739209586.9748714;-45.120503652039325
1739209586.9748755;-45.120503652039325
1739209586.9748795;-38.13080360867914
1739209586.9748836;-38.13080360867914
1739209586.9748876;-38.13080360867914
1739209586.9748917;-45.120503652039325
1739209586.9748957;-38.13080360867914
1739209586.9748998;-45.120503652039325
1739209586.9749038;-45.120503652039325
1739209586.9749079;-38.13080360867914
1739209586.974912;-38.13080360867914
1739209586.974916;-38.13080360867914
1739209586.97492;-38.13080360867914
1739209586.974924;-45.120503652039325
1739209586.9749281;-45.120503652039325
1739209586.9749322;-38.13080360867914
1739209586.9749362;-45.120503652039325
1739209586.9749403;-45.120503652039325
1739209586.9749444;-45.120503652039325
1739209586.9749484;-45.120503652039325
1739209586.9749525;-45.120503652039325
1739209586.9749565;-33.981070128970906
1739209586.9749606;-38.13080360867914
1739209586.9749646;-45.120503652039325
1739209586.9749687;-45.120503652039325
1739209586.9749727;-45.120503652039325
1739209586.9749768;-35.57807855764607
1739209586.9749808;-35.57807855764607
1739209586.974985;-38.13080360867914
1739209586.974989;-45.120503652039325
1739209586.974993;-38.13080360867914
1739209586.974997;-45.120503652039325
1739209586.975001;-45.120503652039325
1739209586.9750051;-35.57807855764607
1739209586.9750092;-38.13080360867914
1739209586.9750133;-45.120503652039325
1739209586.9750173;-38.13080360867914
1739209586.9750214;-35.57807855764607
1739209586.9750254;-35.57807855764607
1739209586.9750295;-38.13080360867914
1739209586.9750335;-45.120503652039325
1739209586.9750376;-45.120503652039325
1739209586.9750416;-38.13080360867914
1739209586.9750457;-45.120503652039325
1739209586.9750497;-38.13080360867914
1739209586.9750538;-45.120503652039325
1739209586.9750578;-38.13080360867914
1739209586.975062;-45.120503652039325
1739209586.975066;-45.120503652039325
1739209586.97507;-35.57807855764607
1739209586.975074;-38.13080360867914
1739209586.975078;-45.120503652039325
1739209586.9750822;-45.120503652039325
1739209586.9750862;-45.120503652039325
1739209586.9750903;-45.120503652039325
1739209586.9750943;-38.13080360867914
1739209586.9750984;-35.57807855764607
1739209586.9751024;-35.57807855764607
1739209586.9751065;-33.981070128970906
1739209586.9751105;-45.120503652039325
1739209586.9751146;-45.120503652039325
1739209586.9751186;-38.13080360867914
1739209586.9751227;-38.13080360867914
1739209586.9751267;-45.120503652039325
1739209586.9751308;-45.120503652039325
1739209586.9751348;-45.120503652039325
1739209586.975139;-45.120503652039325
1739209586.975143;-35.57807855764607
1739209586.9751468;-45.120503652039325
1739209586.9751508;-45.120503652039325
1739209586.9751549;-38.13080360867914
1739209586.975159;-38.13080360867914
1739209586.975163;-33.981070128970906
1739209586.975167;-45.120503652039325
1739209586.975171;-31.141103565318915
1739209586.9751751;-38.13080360867914
1739209586.9751792;-45.120503652039325
1739209586.9751832;-33.981070128970906
1739209586.9751873;-33.981070128970906
1739209586.9751914;-38.13080360867914
1739209586.9751954;-33.981070128970906
1739209586.9751995;-38.13080360867914
1739209586.9752035;-32.816014438256545
1739209586.9752076;-38.13080360867914
1739209586.9752116;-45.120503652039325
1739209586.9752157;-45.120503652039325
1739209586.9752197;-45.120503652039325
1739209586.9752238;-38.13080360867914
1739209586.9752278;-38.13080360867914
1739209586.975232;-45.120503652039325
1739209586.975236;-28.992665084841942
1739209586.97524;-32.816014438256545
1739209586.975244;-35.57807855764607
1739209586.975248;-38.13080360867914
1739209586.9752522;-38.13080360867914
1739209586.9752562;-38.13080360867914
1739209586.9752603;-45.120503652039325
1739209586.9752643;-45.120503652039325
1739209586.9752684;-38.13080360867914
1739209586.9752724;-45.120503652039325
1739209586.9752765;-38.13080360867914
1739209586.9752805;-31.141103565318893
1739209586.9752846;-38.13080360867914
1739209586.9752886;-35.57807855764607
1739209586.9752927;-38.13080360867914
1739209586.9752967;-45.120503652039325
1739209586.9753008;-28.992665084841942
1739209586.9753048;-30.49652367304973
1739209586.975309;-38.13080360867914
1739209586.975313;-45.120503652039325
1739209586.975317;-38.13080360867914
1739209586.975321;-35.57807855764607
1739209586.975325;-38.13080360867914
1739209586.9753292;-45.120503652039325
1739209586.9753332;-35.57807855764607
1739209586.9753373;-45.120503652039325
1739209586.9753413;-38.13080360867914
1739209586.9753454;-35.57807855764607
1739209586.9753494;-45.120503652039325
1739209586.9753535;-45.120503652039325
1739209586.9753575;-38.13080360867914
1739209586.9753616;-45.120503652039325
1739209586.9753656;-31.141103565318915
