CAN Message; 0x1b8:020090acba12d4c2
1739209814.254092;-45.120503652039325
1739209814.2540925;-45.120503652039325
1739209814.2540927;-38.13080360867914
1739209814.2540932;-38.13080360867914
1739209814.2540934;-45.120503652039325
1739209814.254094;-38.13080360867914
1739209814.2540941;-35.57807855764607
1739209814.2540946;-38.13080360867914
1739209814.2540948;-45.120503652039325
1739209814.254095;-38.13080360867914
1739209814.2540956;-31.141103565318893
1739209814.2540958;-45.120503652039325
1739209814.2540963;-45.120503652039325
1739209814.2540965;-45.120503652039325
1739209814.254097;-45.120503652039325
1739209814.2540972;-38.13080360867914
1739209814.2540977;-38.13080360867914
1739209814.254098;-38.13080360867914
1739209814.2540984;-38.13080360867914
1739209814.2540987;-31.141103565318915
1739209814.2540991;-45.120503652039325
1739209814.2540994;-33.981070128970906
1739209814.2540998;-31.141103565318893
1739209814.2541;-45.120503652039325
1739209814.2541006;-45.120503652039325
1739209814.2541008;-45.120503652039325
1739209814.2541013;-38.13080360867914
1739209814.2541015;-38.13080360867914
1739209814.254102;-38.13080360867914
1739209814.2541022;-33.981070128970906
1739209814.2541025;-45.120503652039325
1739209814.254103;-35.57807855764607
1739209814.2541032;-35.57807855764607
1739209814.2541037;-45.120503652039325
1739209814.254104;-38.13080360867914
1739209814.2541044;-33.981070128970906
1739209814.2541046;-38.13080360867914
1739209814.254105;-38.13080360867914
1739209814.2541053;-32.816014438256545
1739209814.2541058;-45.120503652039325
1739209814.254106;-45.120503652039325
1739209814.2541065;-45.120503652039325
1739209814.2541068;-38.13080360867914
1739209814.2541072;-38.13080360867914
1739209814.2541075;-45.120503652039325
1739209814.254108;-38.13080360867914
1739209814.2541082;-38.13080360867914
1739209814.2541087;-45.120503652039325
1739209814.254109;-45.120503652039325
1739209814.2541094;-38.13080360867914
1739209814.2541096;-32.816014438256545
1739209814.2541099;-45.120503652039325
1739209814.2541103;-38.13080360867914
1739209814.2541106;-35.57807855764607
1739209814.254111;-45.120503652039325
1739209814.2541113;-33.981070128970906
1739209814.2541118;-38.13080360867914
1739209814.254112;-38.13080360867914
1739209814.2541125;-45.120503652039325
1739209814.2541127;-38.13080360867914
1739209814.2541132;-31.141103565318893
1739209814.2541134;-45.120503652039325
1739209814.254114;-45.120503652039325
1739209814.2541142;-33.981070128970906
1739209814.2541146;-45.120503652039325
1739209814.2541149;-38.13080360867914
1739209814.2541153;-35.57807855764607
1739209814.2541156;-38.13080360867914
1739209814.254116;-38.13080360867914
1739209814.2541163;-45.120503652039325
1739209814.2541168;-38.13080360867914
1739209814.254117;-33.981070128970906
1739209814.2541173;-33.981070128970906
1739209814.2541177;-33.981070128970906
1739209814.254118;-38.13080360867914
1739209814.2541184;-32.816014438256545
1739209814.2541187;-38.13080360867914
1739209814.2541192;-38.13080360867914
1739209814.2541194;-38.13080360867914
1739209814.2541199;-45.120503652039325
1739209814.25412;-45.120503652039325
1739209814.2541206;-45.120503652039325
1739209814.2541208;-45.120503652039325
1739209814.2541213;-38.13080360867914
1739209814.2541215;-35.57807855764607
1739209814.254122;-38.13080360867914
1739209814.2541223;-45.120503652039325
1739209814.2541227;-38.13080360867914
1739209814.254123;-38.13080360867914
1739209814.2541234;-45.120503652039325
1739209814.2541237;-33.981070128970906
1739209814.2541242;-38.13080360867914
1739209814.2541244;-45.120503652039325
1739209814.2541246;-33.981070128970906
1739209814.254125;-32.816014438256545
1739209814.2541254;-38.13080360867914
1739209814.2541258;-45.120503652039325
1739209814.254126;-33.981070128970906
1739209814.2541265;-38.13080360867914
1739209814.2541268;-45.120503652039325
1739209814.2541273;-45.120503652039325
1739209814.2541275;-45.120503652039325
1739209814.254128;-38.13080360867914
1739209814.2541282;-33.981070128970906
1739209814.2541287;-38.13080360867914
1739209814.254129;-38.13080360867914
1739209814.2541294;-35.57807855764607
1739209814.2541296;-38.13080360867914
1739209814.2541301;-45.120503652039325
1739209814.2541304;-45.120503652039325
1739209814.2541308;-45.120503652039325
1739209814.254131;-29.438486411369354
1739209814.2541316;-45.120503652039325
1739209814.2541318;-31.141103565318915
1739209814.2541323;-35.57807855764607
1739209814.2541325;-45.120503652039325
1739209814.2541327;-45.120503652039325
1739209814.2541332;-38.13080360867914
1739209814.2541335;-38.13080360867914
1739209814.254134;-31.141103565318915
1739209814.2541342;-38.13080360867914
1739209814.2541347;-45.120503652039325
1739209814.254135;-38.13080360867914
1739209814.2541354;-33.981070128970906
1739209814.2541356;-38.13080360867914
1739209814.254136;-45.120503652039325
1739209814.2541363;-38.13080360867914
1739209814.2541368;-35.57807855764607
1739209814.254137;-45.120503652039325
1739209814.2541375;-45.120503652039325
1739209814.2541378;-45.120503652039325
1739209814.2541382;-45.120503652039325
1739209814.2541385;-38.13080360867914
1739209814.254139;-33.981070128970906
1739209814.2541392;-38.13080360867914
1739209814.2541397;-33.981070128970906
1739209814.25414;-32.816014438256545
1739209814.2541401;-38.13080360867914
1739209814.2541406;-45.120503652039325
1739209814.2541409;-38.13080360867914
1739209814.2541413;-38.13080360867914
1739209814.2541416;-38.13080360867914
1739209814.254142;-38.13080360867914
1739209814.2541423;-45.120503652039325
1739209814.2541428;-45.120503652039325
1739209814.254143;-45.120503652039325
1739209814.2541435;-45.120503652039325
1739209814.2541437;-45.120503652039325
1739209814.2541442;-45.120503652039325
1739209814.2541444;-45.120503652039325
1739209814.254145;-45.120503652039325
1739209814.2541451;-33.981070128970906
1739209814.2541456;-38.13080360867914
1739209814.2541459;-38.13080360867914
1739209814.2541463;-45.120503652039325
1739209814.2541466;-35.57807855764607
1739209814.254147;-45.120503652039325
1739209814.2541473;-45.120503652039325
1739209814.2493832;-35.57807855764607
1739209814.2493887;-45.120503652039325
1739209814.249394;-38.13080360867914
1739209814.2493994;-38.13080360867914
1739209814.249405;-38.13080360867914
1739209814.2494104;-35.57807855764607
1739209814.2494159;-45.120503652039325
1739209814.2494211;-35.57807855764607
1739209814.2494266;-38.13080360867914
1739209814.249432;-45.120503652039325
1739209814.2494376;-45.120503652039325
1739209814.249443;-45.120503652039325
1739209814.2494485;-35.57807855764607
1739209814.2494538;-38.13080360867914
1739209814.2494593;-45.120503652039325
1739209814.2494648;-45.120503652039325
1739209814.2494702;-30.49652367304973
1739209814.2494757;-33.981070128970906
1739209814.2494812;-45.120503652039325
1739209814.2494864;-45.120503652039325
1739209814.249492;-38.13080360867914
1739209814.2494974;-38.13080360867914
1739209814.249503;-45.120503652039325
1739209814.2495084;-45.120503652039325
1739209814.2495139;-45.120503652039325
1739209814.249519;-45.120503652039325
1739209814.2495246;-45.120503652039325
1739209814.24953;-45.120503652039325
1739209814.2495356;-38.13080360867914
1739209814.249541;-45.120503652039325
1739209814.2495465;-38.13080360867914
1739209814.2495518;-45.120503652039325
1739209814.2495573;-33.981070128970906
1739209814.2495627;-35.57807855764607
1739209814.2495682;-38.13080360867914
1739209814.2495737;-38.13080360867914
1739209814.2495792;-45.120503652039325
1739209814.2495844;-35.57807855764607
1739209814.24959;-45.120503652039325
1739209814.2495954;-38.13080360867914
1739209814.249601;-45.120503652039325
1739209814.2496064;-38.13080360867914
1739209814.2496119;-38.13080360867914
1739209814.249617;-38.13080360867914
1739209814.2496226;-45.120503652039325
1739209814.249628;-45.120503652039325
1739209814.2496336;-38.13080360867914
1739209814.249639;-38.13080360867914
1739209814.2496445;-45.120503652039325
1739209814.2496498;-38.13080360867914
1739209814.2496552;-35.57807855764607
1739209814.2496607;-38.13080360867914
1739209814.2496662;-45.120503652039325
1739209814.2496717;-38.13080360867914
1739209814.2496772;-45.120503652039325
1739209814.2496824;-38.13080360867914
1739209814.249688;-45.120503652039325
1739209814.2496934;-35.57807855764607
1739209814.2496989;-35.57807855764607
1739209814.2497044;-38.13080360867914
1739209814.2497098;-45.120503652039325
1739209814.249715;-45.120503652039325
1739209814.2497206;-38.13080360867914
1739209814.249726;-38.13080360867914
1739209814.2497315;-45.120503652039325
1739209814.249737;-38.13080360867914
1739209814.2497425;-38.13080360867914
1739209814.2497478;-45.120503652039325
1739209814.2497532;-38.13080360867914
1739209814.2497587;-45.120503652039325
1739209814.2497642;-45.120503652039325
1739209814.2497697;-45.120503652039325
1739209814.2497752;-31.141103565318915
1739209814.2497804;-28.992665084841942
1739209814.249786;-45.120503652039325
1739209814.2497914;-38.13080360867914
1739209814.2497969;-32.816014438256545
1739209814.2498024;-33.981070128970906
1739209814.2498076;-45.120503652039325
1739209814.249813;-38.13080360867914
1739209814.2498186;-45.120503652039325
1739209814.249824;-38.13080360867914
1739209814.2498295;-35.57807855764607
1739209814.249835;-38.13080360867914
1739209814.2498403;-35.57807855764607
1739209814.2498457;-38.13080360867914
1739209814.2498512;-45.120503652039325
1739209814.2498567;-38.13080360867914
1739209814.2498622;-38.13080360867914
1739209814.2498677;-32.816014438256545
1739209814.249873;-38.13080360867914
1739209814.2498784;-38.13080360867914
1739209814.249884;-35.57807855764607
1739209814.2498894;-38.13080360867914
1739209814.2498949;-45.120503652039325
1739209814.2499003;-45.120503652039325
1739209814.2499056;-33.981070128970906
1739209814.249911;-31.141103565318915
1739209814.2499166;-45.120503652039325
1739209814.249922;-45.120503652039325
1739209814.2499275;-45.120503652039325
1739209814.249933;-38.13080360867914
1739209814.2499382;-38.13080360867914
1739209814.2499437;-45.120503652039325
1739209814.2499492;-38.13080360867914
1739209814.2499547;-28.58837851428586
1739209814.2499602;-38.13080360867914
1739209814.2499657;-38.13080360867914
1739209814.249971;-35.57807855764607
1739209814.2499764;-45.120503652039325
1739209814.2499819;-38.13080360867914
1739209814.2499874;-38.13080360867914
1739209814.2499928;-32.816014438256545
1739209814.2499983;-33.981070128970906
1739209814.2500036;-45.120503652039325
1739209814.250009;-38.13080360867914
1739209814.2500145;-33.981070128970906
1739209814.25002;-38.13080360867914
1739209814.2500255;-38.13080360867914
1739209814.250031;-38.13080360867914
1739209814.2500362;-38.13080360867914
1739209814.2500417;-45.120503652039325
1739209814.2500472;-45.120503652039325
1739209814.2500527;-45.120503652039325
1739209814.2500582;-45.120503652039325
1739209814.2500637;-38.13080360867914
1739209814.250069;-35.57807855764607
1739209814.2500744;-38.13080360867914
1739209814.2500799;-38.13080360867914
1739209814.2500854;-38.13080360867914
1739209814.2500908;-45.120503652039325
1739209814.2500963;-45.120503652039325
1739209814.2501016;-45.120503652039325
1739209814.250107;-45.120503652039325
1739209814.2501125;-38.13080360867914
1739209814.250118;-45.120503652039325
1739209814.2501235;-45.120503652039325
1739209814.250129;-38.13080360867914
1739209814.2501342;-35.57807855764607
1739209814.2501397;-38.13080360867914
1739209814.2501452;-45.120503652039325
1739209814.2501507;-38.13080360867914
1739209814.2501562;-38.13080360867914
1739209814.2501616;-45.120503652039325
1739209814.250167;-45.120503652039325
1739209814.2501724;-33.981070128970906
1739209814.2501779;-35.57807855764607
1739209814.2501833;-33.981070128970906
1739209814.2501888;-45.120503652039325
1739209814.2501943;-38.13080360867914
1739209814.2501996;-38.13080360867914
1739209814.250205;-38.13080360867914
1739209814.2502105;-45.120503652039325
1739209814.250216;-45.120503652039325
1739209814.2502215;-38.13080360867914
1739209814.2502267;-35.57807855764607
1739209814.2502322;-38.13080360867914
1739209814.2502377;-33.981070128970906
1739209814.2502432;-31.141103565318893
1739209814.2502487;-38.13080360867914
1739209814.2502542;-45.120503652039325
1739209814.2502594;-38.13080360867914
1739209814.250265;-35.57807855764607
1739209814.2502704;-45.120503652039325
1739209814.2502759;-45.120503652039325
1739209814.2502813;-45.120503652039325
1739209814.2502868;-38.13080360867914
1739209814.250292;-38.13080360867914
1739209814.2502975;-38.13080360867914
1739209814.250303;-38.13080360867914
1739209814.2503085;-45.120503652039325
1739209814.250314;-45.120503652039325
1739209814.2503195;-38.13080360867914
1739209814.2503247;-35.57807855764607
1739209814.2503302;-38.13080360867914
1739209814.2503357;-45.120503652039325
1739209814.2503412;-45.120503652039325
1739209814.2503467;-38.13080360867914
1739209814.2503521;-32.816014438256545
1739209814.2503574;-33.981070128970906
1739209814.2503629;-38.13080360867914
1739209814.2503684;-38.13080360867914
1739209814.2503738;-38.13080360867914
1739209814.2503793;-35.57807855764607
1739209814.2503848;-38.13080360867914
1739209814.25039;-45.120503652039325
1739209814.2503955;-45.120503652039325
1739209814.250401;-33.981070128970906
1739209814.2504065;-38.13080360867914
1739209814.250412;-38.13080360867914
1739209814.2504175;-45.120503652039325
1739209814.2504227;-45.120503652039325
1739209814.2504282;-33.981070128970906
1739209814.2504337;-35.57807855764607
1739209814.2504392;-31.141103565318915
1739209814.2504447;-35.57807855764607
1739209814.2504501;-38.13080360867914
1739209814.2504554;-38.13080360867914
1739209814.2504609;-38.13080360867914
1739209814.2504663;-38.13080360867914
1739209814.2504718;-35.57807855764607
1739209814.2504773;-35.57807855764607
1739209814.2504828;-45.120503652039325
1739209814.250488;-45.120503652039325
1739209814.2504935;-35.57807855764607
1739209814.250499;-45.120503652039325
1739209814.2505045;-45.120503652039325
1739209814.25051;-38.13080360867914
1739209814.2505155;-38.13080360867914
1739209814.2505207;-38.13080360867914
1739209814.2505262;-38.13080360867914
1739209814.2505317;-45.120503652039325
1739209814.2505372;-45.120503652039325
1739209814.2505426;-38.13080360867914
1739209814.2541523;-45.120503652039325
1739209814.2541573;-45.120503652039325
1739209814.2541623;-31.141103565318893
1739209814.2541673;-38.13080360867914
1739209814.2541723;-45.120503652039325
1739209814.2541773;-33.981070128970906
1739209814.2541823;-45.120503652039325
1739209814.2541873;-45.120503652039325
1739209814.2541924;-30.49652367304973
1739209814.2541974;-45.120503652039325
1739209814.2542024;-38.13080360867914
1739209814.2542074;-33.981070128970906
1739209814.2542124;-35.57807855764607
1739209814.2542174;-38.13080360867914
1739209814.2542224;-38.13080360867914
1739209814.2542274;-32.816014438256545
1739209814.2542324;-35.57807855764607
1739209814.2542374;-33.981070128970906
1739209814.2542424;-32.816014438256545
1739209814.2542474;-45.120503652039325
1739209814.2542524;-45.120503652039325
1739209814.2542574;-38.13080360867914
1739209814.2542624;-45.120503652039325
1739209814.2542675;-33.981070128970906
1739209814.2542725;-32.816014438256545
1739209814.2542775;-38.13080360867914
1739209814.2542825;-38.13080360867914
1739209814.2542875;-45.120503652039325
1739209814.2542925;-45.120503652039325
1739209814.2542975;-38.13080360867914
1739209814.2543025;-45.120503652039325
1739209814.2543075;-45.120503652039325
1739209814.2543125;-45.120503652039325
1739209814.2543175;-45.120503652039325
1739209814.2543225;-45.120503652039325
1739209814.2543275;-35.57807855764607
1739209814.2543325;-38.13080360867914
1739209814.2543375;-45.120503652039325
1739209814.2543426;-38.13080360867914
1739209814.2543478;-38.13080360867914
1739209814.2543528;-38.13080360867914
1739209814.2543578;-31.141103565318915
1739209814.2543628;-32.816014438256545
1739209814.2543678;-38.13080360867914
1739209814.2543728;-45.120503652039325
1739209814.2543778;-38.13080360867914
1739209814.2543828;-33.981070128970906
1739209814.2543879;-45.120503652039325
1739209814.2543929;-45.120503652039325
1739209814.2543979;-45.120503652039325
1739209814.2544029;-45.120503652039325
1739209814.254408;-38.13080360867914
1739209814.254413;-38.13080360867914
1739209814.254418;-45.120503652039325
1739209814.254423;-38.13080360867914
1739209814.254428;-32.816014438256545
1739209814.254433;-33.981070128970906
1739209814.254438;-45.120503652039325
1739209814.254443;-45.120503652039325
1739209814.254448;-45.120503652039325
1739209814.254453;-45.120503652039325
1739209814.254458;-45.120503652039325
1739209814.254463;-45.120503652039325
1739209814.254468;-38.13080360867914
1739209814.254473;-32.816014438256545
1739209814.254478;-38.13080360867914
1739209814.254483;-45.120503652039325
1739209814.254488;-45.120503652039325
1739209814.254493;-38.13080360867914
1739209814.254498;-35.57807855764607
1739209814.254503;-32.816014438256545
1739209814.254508;-38.13080360867914
1739209814.254513;-45.120503652039325
1739209814.254518;-38.13080360867914
1739209814.254523;-32.816014438256545
1739209814.254528;-33.981070128970906
1739209814.254533;-45.120503652039325
1739209814.254538;-38.13080360867914
1739209814.254543;-32.816014438256545
1739209814.254548;-33.981070128970906
1739209814.254553;-45.120503652039325
1739209814.254558;-45.120503652039325
1739209814.254563;-38.13080360867914
1739209814.254568;-45.120503652039325
1739209814.254573;-45.120503652039325
1739209814.254578;-38.13080360867914
1739209814.2545831;-45.120503652039325
1739209814.2545881;-45.120503652039325
1739209814.2545931;-38.13080360867914
1739209814.2545981;-45.120503652039325
1739209814.2546031;-45.120503652039325
1739209814.2546082;-38.13080360867914
1739209814.2546132;-33.981070128970906
1739209814.2546182;-45.120503652039325
1739209814.2546232;-38.13080360867914
1739209814.2546282;-35.57807855764607
1739209814.2546332;-35.57807855764607
1739209814.2546382;-45.120503652039325
1739209814.2546432;-38.13080360867914
1739209814.2546482;-31.141103565318915
1739209814.2546532;-35.57807855764607
1739209814.2546582;-38.13080360867914
1739209814.2546632;-45.120503652039325
1739209814.2546682;-38.13080360867914
1739209814.2546732;-35.57807855764607
1739209814.2546782;-38.13080360867914
1739209814.2546833;-38.13080360867914
1739209814.2546883;-30.49652367304973
1739209814.2546933;-45.120503652039325
1739209814.2546983;-38.13080360867914
1739209814.2547033;-35.57807855764607
1739209814.2547083;-38.13080360867914
1739209814.2547133;-38.13080360867914
1739209814.2547183;-38.13080360867914
1739209814.2547233;-38.13080360867914
1739209814.2547283;-30.49652367304973
1739209814.2547333;-45.120503652039325
1739209814.2547383;-45.120503652039325
1739209814.2547436;-38.13080360867914
1739209814.2547486;-33.981070128970906
1739209814.2547536;-45.120503652039325
1739209814.2547586;-45.120503652039325
1739209814.2547636;-35.57807855764607
1739209814.2547686;-33.981070128970906
1739209814.2547736;-45.120503652039325
1739209814.2547786;-38.13080360867914
1739209814.2547836;-45.120503652039325
1739209814.2547886;-33.981070128970906
1739209814.2547936;-45.120503652039325
1739209814.2547987;-38.13080360867914
1739209814.2548037;-38.13080360867914
1739209814.2548087;-38.13080360867914
1739209814.2548137;-45.120503652039325
1739209814.2548187;-45.120503652039325
1739209814.2548237;-38.13080360867914
1739209814.2548287;-38.13080360867914
1739209814.2548337;-38.13080360867914
1739209814.2548387;-45.120503652039325
1739209814.2548437;-38.13080360867914
1739209814.2548487;-38.13080360867914
1739209814.2548537;-45.120503652039325
1739209814.2548587;-45.120503652039325
1739209814.2548637;-45.120503652039325
1739209814.2548687;-38.13080360867914
1739209814.2548738;-32.816014438256545
1739209814.2548788;-38.13080360867914
1739209814.2548838;-45.120503652039325
1739209814.2548888;-28.992665084841942
1739209814.2548938;-33.981070128970906
1739209814.2548988;-38.13080360867914
1739209814.2549038;-45.120503652039325
1739209814.2549088;-33.981070128970906
1739209814.2549138;-35.57807855764607
1739209814.2549188;-38.13080360867914
1739209814.2549238;-45.120503652039325
1739209814.2549288;-35.57807855764607
1739209814.2549338;-38.13080360867914
1739209814.2549388;-38.13080360867914
1739209814.2549438;-45.120503652039325
1739209814.2549489;-45.120503652039325
1739209814.2549539;-38.13080360867914
1739209814.2549589;-45.120503652039325
1739209814.2549639;-45.120503652039325
1739209814.254969;-28.992665084841942
1739209814.254974;-30.49652367304973
1739209814.254979;-38.13080360867914
1739209814.254984;-45.120503652039325
1739209814.254989;-33.981070128970906
1739209814.254994;-45.120503652039325
1739209814.254999;-45.120503652039325
1739209814.255004;-45.120503652039325
1739209814.255009;-38.13080360867914
1739209814.255014;-38.13080360867914
1739209814.255019;-38.13080360867914
1739209814.255024;-45.120503652039325
1739209814.255029;-33.981070128970906
1739209814.255034;-32.816014438256545
1739209814.255039;-38.13080360867914
1739209814.255044;-45.120503652039325
1739209814.255049;-45.120503652039325
1739209814.255054;-38.13080360867914
1739209814.255059;-38.13080360867914
1739209814.255064;-45.120503652039325
1739209814.255069;-45.120503652039325
1739209814.255074;-45.120503652039325
1739209814.255079;-45.120503652039325
1739209814.255084;-45.120503652039325
1739209814.255089;-38.13080360867914
1739209814.255094;-33.981070128970906
1739209814.255099;-38.13080360867914
1739209814.255104;-35.57807855764607
1739209814.255109;-38.13080360867914
1739209814.255114;-45.120503652039325
1739209814.255119;-45.120503652039325
1739209814.255124;-32.816014438256545
1739209814.255129;-38.13080360867914
1739209814.2551343;-45.120503652039325
1739209814.2551394;-45.120503652039325
1739209814.2551444;-45.120503652039325
1739209814.2551494;-38.13080360867914
1739209814.2551544;-35.57807855764607
1739209814.2551594;-38.13080360867914
1739209814.2551644;-38.13080360867914
1739209814.2551694;-45.120503652039325
1739209814.2551744;-45.120503652039325
1739209814.2551794;-45.120503652039325
1739209814.2551844;-38.13080360867914
1739209814.2551894;-38.13080360867914
1739209814.2551944;-45.120503652039325
1739209814.2551994;-38.13080360867914
1739209814.2552044;-35.57807855764607
1739209814.2552094;-38.13080360867914
1739209814.2552145;-45.120503652039325
1739209814.2552195;-38.13080360867914
1739209814.2552245;-35.57807855764607
1739209814.2552295;-35.57807855764607
1739209814.2552345;-38.13080360867914
1739209814.2552395;-45.120503652039325
1739209814.2552445;-45.120503652039325
1739209814.2552495;-38.13080360867914
1739209814.2552545;-32.816014438256545
1739209814.2552595;-38.13080360867914
1739209814.2552645;-45.120503652039325
1739209814.2552695;-38.13080360867914
1739209814.2552745;-38.13080360867914
1739209814.2552795;-33.981070128970906
1739209814.2552845;-45.120503652039325
1739209814.2552896;-38.13080360867914
1739209814.2552946;-45.120503652039325
1739209814.2552996;-45.120503652039325
1739209814.2553046;-45.120503652039325
1739209814.2553096;-38.13080360867914
1739209814.2553146;-35.57807855764607
1739209814.2553196;-45.120503652039325
1739209814.2553246;-38.13080360867914
1739209814.2553296;-38.13080360867914
1739209814.2553346;-33.981070128970906
1739209814.2553396;-33.981070128970906
1739209814.2553446;-45.120503652039325
1739209814.2553496;-45.120503652039325
1739209814.2553546;-38.13080360867914
1739209814.2553596;-38.13080360867914
1739209814.2553647;-45.120503652039325
1739209814.2553697;-45.120503652039325
1739209814.2553747;-45.120503652039325
1739209814.2553797;-45.120503652039325
1739209814.2553847;-45.120503652039325
1739209814.2553897;-45.120503652039325
1739209814.2553947;-45.120503652039325
1739209814.2553997;-38.13080360867914
1739209814.2554047;-45.120503652039325
1739209814.2554097;-38.13080360867914
1739209814.2554147;-45.120503652039325
1739209814.2554197;-38.13080360867914
1739209814.2554247;-45.120503652039325
1739209814.2554297;-38.13080360867914
1739209814.2554348;-32.816014438256545
1739209814.2554398;-38.13080360867914
1739209814.2554448;-38.13080360867914
1739209814.2554498;-45.120503652039325
1739209814.2554548;-33.981070128970906
1739209814.2554598;-31.141103565318915
1739209814.2554648;-38.13080360867914
1739209814.2554698;-45.120503652039325
1739209814.2554748;-45.120503652039325
1739209814.2554798;-38.13080360867914
1739209814.2554848;-38.13080360867914
1739209814.2554898;-33.981070128970906
1739209814.2554948;-38.13080360867914
1739209814.2554998;-30.49652367304973
1739209814.2555048;-32.816014438256545
1739209814.2555099;-38.13080360867914
1739209814.2555149;-38.13080360867914
1739209814.2555199;-38.13080360867914
1739209814.2555249;-33.981070128970906
1739209814.25553;-45.120503652039325
1739209814.2555351;-31.141103565318915
1739209814.2555401;-28.992665084841942
1739209814.2555451;-45.120503652039325
1739209814.2555501;-38.13080360867914
1739209814.2555552;-38.13080360867914
1739209814.2555602;-38.13080360867914
1739209814.2555652;-45.120503652039325
1739209814.2555702;-38.13080360867914
1739209814.2555752;-38.13080360867914
1739209814.2555802;-45.120503652039325
1739209814.2555852;-45.120503652039325
1739209814.2555902;-38.13080360867914
1739209814.2555952;-38.13080360867914
1739209814.2556002;-45.120503652039325
1739209814.2556052;-45.120503652039325
1739209814.2556102;-45.120503652039325
1739209814.2556152;-38.13080360867914
1739209814.2556202;-38.13080360867914
1739209814.2556252;-45.120503652039325
1739209814.2556303;-45.120503652039325
1739209814.2556353;-35.57807855764607
1739209814.2556403;-38.13080360867914
1739209814.2556453;-45.120503652039325
1739209814.2556503;-33.981070128970906
1739209814.2556553;-33.981070128970906
1739209814.2556603;-27.877744956031414
1739209814.2556653;-45.120503652039325
1739209814.2556703;-33.981070128970906
1739209814.2556753;-38.13080360867914
1739209814.2556803;-31.141103565318915
1739209814.2556853;-33.981070128970906
1739209814.2556903;-38.13080360867914
1739209814.2556953;-31.141103565318893
1739209814.2557003;-31.141103565318915
1739209814.2557054;-45.120503652039325
1739209814.2557104;-45.120503652039325
1739209814.2557154;-38.13080360867914
1739209814.2557204;-45.120503652039325
1739209814.2557254;-38.13080360867914
1739209814.2557304;-35.57807855764607
1739209814.2557354;-38.13080360867914
1739209814.2557404;-30.49652367304973
1739209814.2557454;-38.13080360867914
1739209814.2557504;-45.120503652039325
1739209814.2557554;-45.120503652039325
1739209814.2557604;-33.981070128970906
1739209814.2557654;-38.13080360867914
1739209814.2557704;-45.120503652039325
1739209814.2557755;-45.120503652039325
1739209814.2557805;-38.13080360867914
1739209814.2557855;-38.13080360867914
1739209814.2557905;-45.120503652039325
1739209814.2557955;-45.120503652039325
1739209814.2558005;-38.13080360867914
1739209814.2558055;-35.57807855764607
1739209814.2558105;-38.13080360867914
1739209814.2558155;-38.13080360867914
1739209814.2558205;-45.120503652039325
1739209814.2558255;-38.13080360867914
1739209814.2558305;-35.57807855764607
1739209814.2558355;-35.57807855764607
1739209814.2558405;-38.13080360867914
1739209814.2558455;-38.13080360867914
1739209814.2558506;-32.816014438256545
1739209814.2558556;-38.13080360867914
1739209814.2558606;-38.13080360867914
1739209814.2558656;-45.120503652039325
1739209814.2558706;-38.13080360867914
1739209814.2558756;-38.13080360867914
1739209814.2558806;-38.13080360867914
1739209814.2558856;-35.57807855764607
1739209814.2558906;-38.13080360867914
1739209814.2558956;-33.981070128970906
1739209814.2559006;-38.13080360867914
1739209814.2559056;-38.13080360867914
1739209814.2559106;-45.120503652039325
1739209814.2559156;-35.57807855764607
1739209814.2559206;-38.13080360867914
1739209814.255926;-45.120503652039325
1739209814.255931;-38.13080360867914
1739209814.255936;-38.13080360867914
1739209814.255941;-38.13080360867914
1739209814.255946;-45.120503652039325
1739209814.255951;-45.120503652039325
1739209814.255956;-38.13080360867914
1739209814.255961;-33.981070128970906
1739209814.255966;-35.57807855764607
1739209814.255971;-38.13080360867914
1739209814.255976;-38.13080360867914
1739209814.255981;-45.120503652039325
1739209814.255986;-35.57807855764607
1739209814.255991;-38.13080360867914
1739209814.255996;-38.13080360867914
1739209814.256001;-45.120503652039325
1739209814.256006;-33.981070128970906
1739209814.256011;-38.13080360867914
1739209814.256016;-45.120503652039325
1739209814.256021;-38.13080360867914
1739209814.256026;-45.120503652039325
1739209814.256031;-38.13080360867914
1739209814.256036;-45.120503652039325
1739209814.256041;-38.13080360867914
1739209814.256046;-45.120503652039325
1739209814.256051;-38.13080360867914
1739209814.256056;-38.13080360867914
1739209814.256061;-38.13080360867914
1739209814.256066;-38.13080360867914
1739209814.256071;-45.120503652039325
1739209814.256076;-38.13080360867914
1739209814.256081;-38.13080360867914
1739209814.256086;-32.816014438256545
1739209814.256091;-45.120503652039325
1739209814.2560961;-35.57807855764607
1739209814.2561011;-45.120503652039325
1739209814.2561061;-35.57807855764607
1739209814.2561111;-38.13080360867914
1739209814.2561162;-35.57807855764607
1739209814.2561212;-38.13080360867914
1739209814.2561262;-45.120503652039325
1739209814.2561312;-38.13080360867914
1739209814.2561362;-35.57807855764607
1739209814.2561412;-38.13080360867914
1739209814.2561462;-32.81601443825658
1739209814.2561512;-45.120503652039325
1739209814.2561562;-45.120503652039325
1739209814.2561612;-45.120503652039325
1739209814.2561662;-45.120503652039325
1739209814.2561712;-45.120503652039325
1739209814.2561762;-45.120503652039325
1739209814.2561812;-45.120503652039325
1739209814.2561862;-27.8777449560314
1739209814.2561913;-35.57807855764607
1739209814.2561963;-45.120503652039325
1739209814.2562013;-35.57807855764607
1739209814.2562063;-35.57807855764607
1739209814.2562113;-45.120503652039325
1739209814.2562163;-38.13080360867914
1739209814.2562213;-38.13080360867914
