CAN Message; 0x150:07009cbbe4af4d4c
1739209782.1703157;-38.13080360867914
1739209782.1703181;-38.13080360867914
1739209782.1703205;-26.991370085610722
1739209782.170323;-38.13080360867914
1739209782.1703253;-45.120503652039325
1739209782.170328;-45.120503652039325
1739209782.1703303;-38.13080360867914
1739209782.1703327;-38.13080360867914
1739209782.170335;-45.120503652039325
1739209782.1703374;-45.120503652039325
1739209782.1703398;-33.981070128970906
1739209782.1703422;-45.120503652039325
1739209782.1703446;-38.13080360867914
1739209782.170347;-38.13080360867914
1739209782.1703494;-45.120503652039325
1739209782.1703517;-45.120503652039325
1739209782.1703541;-38.13080360867914
1739209782.1703565;-38.13080360867914
1739209782.170359;-38.13080360867914
1739209782.1703615;-45.120503652039325
1739209782.170364;-38.13080360867914
1739209782.1703663;-45.120503652039325
1739209782.1703687;-38.13080360867914
1739209782.170371;-38.13080360867914
1739209782.1703734;-45.120503652039325
1739209782.1703758;-45.120503652039325
1739209782.1703782;-38.13080360867914
1739209782.1703806;-45.120503652039325
1739209782.170383;-45.120503652039325
1739209782.1703854;-38.13080360867914
1739209782.1703877;-38.13080360867914
1739209782.1703901;-38.13080360867914
1739209782.1703925;-45.120503652039325
1739209782.1703951;-45.120503652039325
1739209782.1703975;-38.13080360867914
1739209782.1704;-45.120503652039325
1739209782.1704023;-38.13080360867914
1739209782.1704047;-35.57807855764607
1739209782.170407;-35.57807855764607
1739209782.1704094;-45.120503652039325
1739209782.1704118;-38.13080360867914
1739209782.1704142;-38.13080360867914
1739209782.1704166;-38.13080360867914
1739209782.170419;-38.13080360867914
1739209782.1704214;-38.13080360867914
1739209782.1704237;-45.120503652039325
1739209782.1704261;-33.981070128970906
1739209782.1704288;-35.57807855764607
1739209782.1704311;-45.120503652039325
1739209782.1704335;-38.13080360867914
1739209782.170436;-31.141103565318915
1739209782.1704383;-45.120503652039325
1739209782.1704407;-45.120503652039325
1739209782.170443;-38.13080360867914
1739209782.1704454;-45.120503652039325
1739209782.1704478;-45.120503652039325
1739209782.1704502;-38.13080360867914
1739209782.1704526;-35.57807855764607
1739209782.170455;-33.981070128970906
1739209782.1704574;-45.120503652039325
1739209782.1704597;-45.120503652039325
1739209782.1704624;-45.120503652039325
1739209782.1704648;-38.13080360867914
1739209782.1704671;-45.120503652039325
1739209782.1704695;-38.13080360867914
1739209782.170472;-45.120503652039325
1739209782.1704743;-45.120503652039325
1739209782.1704767;-31.141103565318893
1739209782.170479;-45.120503652039325
1739209782.1704814;-45.120503652039325
1739209782.1704838;-45.120503652039325
1739209782.1704862;-35.57807855764607
1739209782.1704886;-38.13080360867914
1739209782.170491;-45.120503652039325
1739209782.1704934;-38.13080360867914
1739209782.170496;-45.120503652039325
1739209782.1704984;-38.13080360867914
1739209782.1705008;-45.120503652039325
1739209782.1705031;-45.120503652039325
1739209782.1705055;-45.120503652039325
1739209782.170508;-38.13080360867914
1739209782.1705103;-35.57807855764607
1739209782.1705127;-38.13080360867914
1739209782.170515;-45.120503652039325
1739209782.1705174;-45.120503652039325
1739209782.1705198;-45.120503652039325
1739209782.1705222;-38.13080360867914
1739209782.1705246;-45.120503652039325
1739209782.170527;-45.120503652039325
1739209782.1705296;-35.57807855764607
1739209782.170532;-38.13080360867914
1739209782.1705344;-28.21854285175415
1739209782.1705368;-35.57807855764607
1739209782.1705391;-45.120503652039325
1739209782.1705415;-38.13080360867914
1739209782.170544;-38.13080360867914
1739209782.1705463;-45.120503652039325
1739209782.1705487;-45.120503652039325
1739209782.170551;-38.13080360867914
1739209782.1705534;-45.120503652039325
1739209782.1705558;-45.120503652039325
1739209782.1705582;-38.13080360867914
1739209782.1705606;-38.13080360867914
1739209782.1705632;-45.120503652039325
1739209782.1705656;-38.13080360867914
1739209782.170568;-45.120503652039325
1739209782.1705704;-38.13080360867914
1739209782.1705728;-38.13080360867914
1739209782.1705751;-38.13080360867914
1739209782.1705775;-38.13080360867914
1739209782.17058;-45.120503652039325
1739209782.1705823;-45.120503652039325
1739209782.1705847;-33.981070128970906
1739209782.170587;-45.120503652039325
1739209782.1705894;-45.120503652039325
1739209782.1705918;-25.826314394896354
1739209782.1705942;-30.49652367304973
1739209782.1705968;-45.120503652039325
1739209782.1705992;-38.13080360867914
1739209782.1706016;-35.57807855764607
1739209782.170604;-38.13080360867914
1739209782.1706064;-45.120503652039325
1739209782.1706088;-45.120503652039325
1739209782.1706111;-45.120503652039325
1739209782.1706135;-45.120503652039325
1739209782.170616;-45.120503652039325
1739209782.1706183;-45.120503652039325
1739209782.1706207;-35.57807855764607
1739209782.170623;-38.13080360867914
1739209782.1706254;-45.120503652039325
1739209782.1706278;-38.13080360867914
1739209782.1706305;-35.57807855764607
1739209782.1706328;-33.981070128970906
1739209782.1706352;-45.120503652039325
1739209782.1706376;-38.13080360867914
1739209782.17064;-38.13080360867914
1739209782.1706424;-45.120503652039325
1739209782.1706448;-45.120503652039325
1739209782.1706471;-45.120503652039325
1739209782.1706495;-35.57807855764607
1739209782.170652;-33.981070128970906
1739209782.1706543;-45.120503652039325
1739209782.1706567;-38.13080360867914
1739209782.170659;-38.13080360867914
1739209782.1706614;-38.13080360867914
1739209782.170664;-45.120503652039325
1739209782.1706665;-33.981070128970906
1739209782.1706688;-45.120503652039325
1739209782.1706712;-45.120503652039325
1739209782.1706736;-45.120503652039325
1739209782.170676;-38.13080360867914
1739209782.1706784;-38.13080360867914
1739209782.1706808;-38.13080360867914
1739209782.1706831;-38.13080360867914
1739209782.1706855;-38.13080360867914
1739209782.170688;-35.57807855764607
1739209782.1706903;-35.57807855764607
1739209782.1706927;-45.120503652039325
1739209782.170695;-45.120503652039325
1739209782.1706977;-38.13080360867914
1739209782.1707;-45.120503652039325
1739209782.1707025;-45.120503652039325
1739209782.1707048;-38.13080360867914
1739209782.1707072;-38.13080360867914
1739209782.1707096;-38.13080360867914
1739209782.170712;-38.13080360867914
1739209782.1707144;-38.13080360867914
1739209782.1707168;-35.57807855764607
1739209782.1707191;-33.981070128970906
1739209782.1707215;-45.120503652039325
1739209782.170724;-45.120503652039325
1739209782.1707263;-38.13080360867914
1739209782.1707287;-45.120503652039325
1739209782.1707313;-45.120503652039325
1739209782.1707337;-38.13080360867914
1739209782.170736;-45.120503652039325
1739209782.1707385;-45.120503652039325
1739209782.1707408;-38.13080360867914
1739209782.1707432;-45.120503652039325
1739209782.1707456;-45.120503652039325
1739209782.170748;-38.13080360867914
1739209782.1707504;-38.13080360867914
1739209782.1707528;-45.120503652039325
1739209782.1707551;-45.120503652039325
1739209782.1707575;-35.57807855764607
1739209782.17076;-38.13080360867914
1739209782.1707623;-45.120503652039325
1739209782.170765;-33.981070128970906
1739209782.1707673;-45.120503652039325
1739209782.1707697;-45.120503652039325
1739209782.170772;-45.120503652039325
1739209782.1707745;-38.13080360867914
1739209782.1707768;-38.13080360867914
1739209782.1707792;-45.120503652039325
1739209782.1707816;-38.13080360867914
1739209782.170784;-38.13080360867914
1739209782.1707864;-35.57807855764607
1739209782.1707888;-35.57807855764607
1739209782.1707911;-35.57807855764607
1739209782.1707935;-38.13080360867914
1739209782.170796;-38.13080360867914
1739209782.1707985;-35.57807855764607
1739209782.170801;-38.13080360867914
1739209782.1708033;-45.120503652039325
1739209782.1708057;-33.981070128970906
1739209782.170808;-33.981070128970906
1739209782.1708105;-38.13080360867914
1739209782.1708128;-45.120503652039325
1739209782.1708152;-45.120503652039325
1739209782.1708183;-38.13080360867914
1739209782.1708214;-38.13080360867914
1739209782.1708248;-45.120503652039325
1739209782.1708279;-38.13080360867914
1739209782.170831;-38.13080360867914
1739209782.170834;-38.13080360867914
1739209782.1708374;-45.120503652039325
1739209782.1708405;-45.120503652039325
1739209782.1708436;-38.13080360867914
1739209782.1708467;-38.13080360867914
1739209782.17085;-45.120503652039325
1739209782.1708531;-31.141103565318915
1739209782.1708562;-28.992665084841942
1739209782.1708593;-38.13080360867914
1739209782.1708624;-45.120503652039325
1739209782.1708658;-38.13080360867914
1739209782.1708689;-33.981070128970906
1739209782.170872;-45.120503652039325
1739209782.170875;-38.13080360867914
1739209782.1708784;-45.120503652039325
1739209782.1708815;-45.120503652039325
1739209782.1708846;-38.13080360867914
1739209782.1708877;-38.13080360867914
1739209782.170891;-35.57807855764607
1739209782.1708941;-38.13080360867914
1739209782.1708972;-45.120503652039325
1739209782.1709003;-38.13080360867914
1739209782.1709034;-38.13080360867914
1739209782.1709068;-38.13080360867914
1739209782.17091;-38.13080360867914
1739209782.170913;-45.120503652039325
1739209782.170916;-45.120503652039325
1739209782.1709194;-45.120503652039325
1739209782.1709225;-38.13080360867914
1739209782.1709256;-45.120503652039325
1739209782.1709287;-32.816014438256545
1739209782.1709318;-28.992665084841942
1739209782.1709352;-45.120503652039325
1739209782.1709383;-38.13080360867914
1739209782.1709414;-45.120503652039325
1739209782.1709445;-45.120503652039325
1739209782.1709478;-45.120503652039325
1739209782.170951;-32.816014438256545
1739209782.170954;-38.13080360867914
1739209782.170957;-38.13080360867914
1739209782.1709604;-45.120503652039325
1739209782.1709635;-45.120503652039325
1739209782.1709666;-38.13080360867914
1739209782.1709697;-38.13080360867914
1739209782.1709728;-45.120503652039325
1739209782.1709762;-33.981070128970906
1739209782.1709793;-45.120503652039325
1739209782.1709824;-45.120503652039325
1739209782.1709855;-38.13080360867914
1739209782.1709888;-35.57807855764607
1739209782.170992;-38.13080360867914
1739209782.170995;-38.13080360867914
1739209782.170998;-38.13080360867914
1739209782.1710014;-45.120503652039325
1739209782.1710045;-35.57807855764607
1739209782.1710076;-30.49652367304973
1739209782.1710107;-45.120503652039325
1739209782.1710138;-38.13080360867914
1739209782.1710172;-38.13080360867914
1739209782.1710203;-38.13080360867914
1739209782.1710234;-45.120503652039325
1739209782.1710265;-38.13080360867914
1739209782.1710298;-45.120503652039325
1739209782.171033;-38.13080360867914
1739209782.171036;-35.57807855764607
1739209782.171039;-35.57807855764607
1739209782.1710424;-38.13080360867914
1739209782.1710455;-38.13080360867914
1739209782.1710486;-35.57807855764607
1739209782.1710517;-38.13080360867914
1739209782.1710548;-45.120503652039325
1739209782.1710582;-38.13080360867914
1739209782.1710613;-38.13080360867914
1739209782.1710644;-45.120503652039325
1739209782.1710675;-45.120503652039325
1739209782.1710708;-45.120503652039325
1739209782.171074;-38.13080360867914
1739209782.171077;-38.13080360867914
1739209782.17108;-45.120503652039325
1739209782.1710835;-45.120503652039325
1739209782.1710865;-45.120503652039325
1739209782.1710896;-38.13080360867914
1739209782.1710927;-45.120503652039325
1739209782.1710958;-38.13080360867914
1739209782.1710992;-45.120503652039325
1739209782.1711023;-38.13080360867914
1739209782.1711054;-45.120503652039325
1739209782.1711085;-33.981070128970906
1739209782.1711118;-31.141103565318915
1739209782.171115;-45.120503652039325
1739209782.171118;-45.120503652039325
1739209782.1711211;-38.13080360867914
1739209782.1711242;-38.13080360867914
1739209782.1711276;-45.120503652039325
1739209782.1711307;-38.13080360867914
1739209782.1711338;-38.13080360867914
1739209782.1711369;-45.120503652039325
1739209782.1711402;-45.120503652039325
1739209782.1711433;-38.13080360867914
1739209782.1711464;-38.13080360867914
1739209782.1711495;-45.120503652039325
1739209782.1711528;-45.120503652039325
1739209782.171156;-45.120503652039325
1739209782.171159;-45.120503652039325
1739209782.1711621;-45.120503652039325
1739209782.1711652;-45.120503652039325
1739209782.1711686;-38.13080360867914
1739209782.1711717;-35.57807855764607
1739209782.1711748;-38.13080360867914
1739209782.1711779;-45.120503652039325
1739209782.1711812;-33.981070128970906
1739209782.1711843;-45.120503652039325
1739209782.1711874;-31.141103565318915
1739209782.1711905;-45.120503652039325
1739209782.1711938;-38.13080360867914
1739209782.171197;-38.13080360867914
1739209782.1712;-38.13080360867914
1739209782.1712031;-45.120503652039325
1739209782.1712062;-45.120503652039325
1739209782.1712096;-45.120503652039325
1739209782.1712127;-32.81601443825658
1739209782.1712158;-45.120503652039325
1739209782.1712189;-45.120503652039325
1739209782.1712222;-38.13080360867914
1739209782.1712253;-45.120503652039325
1739209782.1712284;-38.13080360867914
1739209782.1712315;-33.981070128970906
1739209782.1712348;-33.981070128970906
1739209782.171238;-27.267205301931607
1739209782.171241;-45.120503652039325
1739209782.1712441;-35.57807855764607
1739209782.1712472;-45.120503652039325
1739209782.1712506;-38.13080360867914
1739209782.1712537;-45.120503652039325
1739209782.1712568;-38.13080360867914
1739209782.1712599;-38.13080360867914
1739209782.1712632;-38.13080360867914
1739209782.1712663;-38.13080360867914
1739209782.1712694;-38.13080360867914
1739209782.1712725;-45.120503652039325
1739209782.1712759;-45.120503652039325
1739209782.171279;-38.13080360867914
1739209782.171282;-33.981070128970906
1739209782.1712852;-45.120503652039325
1739209782.1712883;-33.981070128970906
1739209782.1712916;-38.13080360867914
1739209782.1712947;-38.13080360867914
1739209782.1712978;-45.120503652039325
1739209782.171301;-38.13080360867914
1739209782.1713042;-35.57807855764607
1739209782.1713073;-45.120503652039325
1739209782.1713104;-45.120503652039325
1739209782.1713135;-45.120503652039325
1739209782.1713166;-45.120503652039325
1739209782.17132;-45.120503652039325
1739209782.171323;-45.120503652039325
1739209782.1713262;-38.13080360867914
1739209782.1713293;-35.57807855764607
1739209782.1713326;-45.120503652039325
1739209782.1713357;-45.120503652039325
1739209782.1713388;-31.141103565318915
1739209782.171342;-33.981070128970906
1739209782.1713452;-33.981070128970906
1739209782.1713483;-45.120503652039325
1739209782.1713514;-38.13080360867914
1739209782.1713545;-45.120503652039325
1739209782.1713576;-45.120503652039325
1739209782.171361;-45.120503652039325
1739209782.171364;-32.816014438256545
1739209782.1713672;-33.981070128970906
1739209782.1713703;-38.13080360867914
1739209782.1713736;-45.120503652039325
1739209782.1713767;-38.13080360867914
1739209782.1713798;-45.120503652039325
1739209782.171383;-45.120503652039325
1739209782.1713862;-45.120503652039325
1739209782.1713893;-28.992665084841942
1739209782.1713924;-33.981070128970906
1739209782.1713955;-45.120503652039325
1739209782.1713986;-45.120503652039325
1739209782.171402;-38.13080360867914
1739209782.171405;-45.120503652039325
1739209782.1714082;-38.13080360867914
1739209782.1714113;-45.120503652039325
1739209782.1714146;-33.981070128970906
1739209782.1714177;-38.13080360867914
1739209782.1714208;-38.13080360867914
1739209782.171424;-35.57807855764607
1739209782.1714272;-33.981070128970906
1739209782.1714303;-45.120503652039325
1739209782.1714334;-38.13080360867914
1739209782.1714365;-38.13080360867914
1739209782.1714396;-38.13080360867914
1739209782.171443;-45.120503652039325
1739209782.171446;-45.120503652039325
1739209782.1714492;-35.57807855764607
1739209782.1714523;-38.13080360867914
1739209782.1714556;-45.120503652039325
1739209782.1714587;-45.120503652039325
1739209782.1714618;-38.13080360867914
1739209782.171465;-35.57807855764607
1739209782.1714683;-38.13080360867914
1739209782.1714714;-45.120503652039325
1739209782.1714745;-45.120503652039325
1739209782.1714776;-38.13080360867914
1739209782.1714807;-45.120503652039325
1739209782.171484;-45.120503652039325
1739209782.171487;-38.13080360867914
1739209782.1714902;-38.13080360867914
1739209782.1714933;-45.120503652039325
1739209782.1714966;-38.13080360867914
1739209782.1714997;-45.120503652039325
1739209782.1715028;-45.120503652039325
1739209782.171506;-38.13080360867914
1739209782.171509;-38.13080360867914
1739209782.1715124;-45.120503652039325
1739209782.1715155;-38.13080360867914
1739209782.1715186;-35.57807855764607
1739209782.1715217;-38.13080360867914
1739209782.171525;-45.120503652039325
1739209782.171528;-45.120503652039325
1739209782.1715312;-38.13080360867914
1739209782.1715343;-33.981070128970906
1739209782.1715376;-45.120503652039325
1739209782.1715407;-45.120503652039325
1739209782.1715438;-45.120503652039325
1739209782.171547;-38.13080360867914
1739209782.17155;-45.120503652039325
1739209782.1715534;-38.13080360867914
1739209782.1715565;-33.981070128970906
1739209782.1715596;-38.13080360867914
1739209782.1715627;-38.13080360867914
1739209782.171566;-45.120503652039325
1739209782.171569;-29.438486411369333
1739209782.1715722;-31.141103565318915
1739209782.1715753;-45.120503652039325
1739209782.1715786;-45.120503652039325
1739209782.1715817;-38.13080360867914
1739209782.1715848;-38.13080360867914
1739209782.171588;-45.120503652039325
1739209782.171591;-38.13080360867914
1739209782.1715944;-35.57807855764607
1739209782.1715975;-38.13080360867914
1739209782.1716006;-38.13080360867914
1739209782.1716037;-38.13080360867914
1739209782.171607;-45.120503652039325
1739209782.17161;-45.120503652039325
1739209782.1716132;-45.120503652039325
1739209782.1716163;-45.120503652039325
1739209782.1716197;-35.57807855764607
1739209782.1716228;-38.13080360867914
1739209782.1716259;-45.120503652039325
1739209782.171629;-38.13080360867914
1739209782.171632;-32.816014438256545
1739209782.1716354;-38.13080360867914
1739209782.1716385;-45.120503652039325
1739209782.1716416;-45.120503652039325
1739209782.1716447;-28.58837851428586
1739209782.171648;-32.816014438256545
1739209782.1716511;-45.120503652039325
1739209782.1716542;-38.13080360867914
1739209782.1716573;-45.120503652039325
1739209782.1716607;-38.13080360867914
1739209782.1716638;-45.120503652039325
1739209782.1716669;-38.13080360867914
1739209782.17167;-33.981070128970956
1739209782.171673;-45.120503652039325
1739209782.1716764;-35.57807855764607
1739209782.1716795;-38.13080360867914
1739209782.1716826;-45.120503652039325
1739209782.1716857;-45.120503652039325
1739209782.171689;-38.13080360867914
1739209782.1716921;-45.120503652039325
1739209782.1716952;-33.981070128970906
1739209782.1716983;-32.816014438256545
1739209782.1717014;-38.13080360867914
1739209782.1717048;-38.13080360867914
1739209782.1717079;-38.13080360867914
1739209782.171711;-45.120503652039325
1739209782.171714;-45.120503652039325
1739209782.1717174;-45.120503652039325
1739209782.1717205;-45.120503652039325
1739209782.1717236;-38.13080360867914
1739209782.1717267;-38.13080360867914
1739209782.17173;-38.13080360867914
1739209782.1717331;-38.13080360867914
1739209782.1717362;-38.13080360867914
1739209782.1717393;-45.120503652039325
1739209782.1717424;-45.120503652039325
1739209782.1717458;-45.120503652039325
1739209782.1717489;-38.13080360867914
1739209782.171752;-38.13080360867914
1739209782.171755;-38.13080360867914
1739209782.1717584;-45.120503652039325
1739209782.1717615;-45.120503652039325
1739209782.1717646;-35.57807855764607
1739209782.1717677;-45.120503652039325
1739209782.171771;-33.981070128970906
1739209782.1717741;-31.141103565318915
1739209782.1717772;-35.57807855764607
1739209782.1717803;-38.13080360867914
1739209782.1717834;-45.120503652039325
1739209782.1717868;-33.981070128970906
1739209782.17179;-45.120503652039325
1739209782.171793;-45.120503652039325
1739209782.171796;-38.13080360867914
1739209782.1717994;-45.120503652039325
1739209782.1718025;-45.120503652039325
1739209782.1718056;-45.120503652039325
1739209782.1718087;-35.57807855764607
1739209782.171812;-33.981070128970906
1739209782.1718152;-45.120503652039325
1739209782.1718183;-38.13080360867914
1739209782.1718214;-38.13080360867914
1739209782.1718245;-45.120503652039325
1739209782.1718278;-45.120503652039325
1739209782.171831;-45.120503652039325
1739209782.171834;-45.120503652039325
1739209782.171837;-38.13080360867914
1739209782.1718404;-38.13080360867914
1739209782.1718435;-38.13080360867914
1739209782.1718466;-38.13080360867914
1739209782.1718497;-32.816014438256545
1739209782.171853;-45.120503652039325
1739209782.1718562;-38.13080360867914
1739209782.1718593;-32.816014438256545
1739209782.1718624;-32.816014438256545
1739209782.1718655;-38.13080360867914
1739209782.1718688;-45.120503652039325
1739209782.171872;-35.57807855764607
1739209782.171875;-45.120503652039325
1739209782.171878;-45.120503652039325
1739209782.1718814;-38.13080360867914
1739209782.1718845;-38.13080360867914
1739209782.1718876;-38.13080360867914
1739209782.1718907;-45.120503652039325
1739209782.1718938;-45.120503652039325
1739209782.1718972;-45.120503652039325
1739209782.1719003;-33.981070128970906
1739209782.1719034;-45.120503652039325
1739209782.1719065;-38.13080360867914
1739209782.1719098;-32.816014438256545
1739209782.171913;-45.120503652039325
1739209782.171916;-45.120503652039325
1739209782.171919;-38.13080360867914
1739209782.1719224;-38.13080360867914
1739209782.1719255;-38.13080360867914
1739209782.1719286;-38.13080360867914
1739209782.1719317;-45.120503652039325
1739209782.1719348;-45.120503652039325
1739209782.1719382;-38.13080360867914
1739209782.1719413;-35.57807855764607
1739209782.1719444;-38.13080360867914
1739209782.1719475;-45.120503652039325
1739209782.1719508;-45.120503652039325
1739209782.171954;-45.120503652039325
1739209782.171957;-38.13080360867914
1739209782.17196;-45.120503652039325
1739209782.1719635;-45.120503652039325
1739209782.1719666;-45.120503652039325
1739209782.1719697;-45.120503652039325
1739209782.1719728;-45.120503652039325
1739209782.1719759;-38.13080360867914
1739209782.1719792;-32.816014438256545
1739209782.1719823;-38.13080360867914
1739209782.1719854;-45.120503652039325
1739209782.1719885;-33.981070128970906
1739209782.1719918;-38.13080360867914
1739209782.171995;-45.120503652039325
1739209782.171998;-45.120503652039325
1739209782.1720011;-38.13080360867914
1739209782.1720045;-33.981070128970906
1739209782.1720076;-38.13080360867914
1739209782.1720107;-38.13080360867914
1739209782.1720138;-38.13080360867914
1739209782.1720169;-38.13080360867914
1739209782.1720202;-38.13080360867914
1739209782.1720233;-38.13080360867914
1739209782.1720264;-38.13080360867914
1739209782.1720295;-38.13080360867914
1739209782.1720328;-38.13080360867914
1739209782.172036;-38.13080360867914
1739209782.172039;-45.120503652039325
1739209782.1720421;-45.120503652039325
1739209782.1720455;-45.120503652039325
1739209782.1720486;-38.13080360867914
1739209782.1720517;-35.57807855764607
1739209782.1720548;-31.141103565318915
1739209782.1720579;-38.13080360867914
1739209782.1720612;-38.13080360867914
1739209782.1720643;-38.13080360867914
1739209782.1720674;-33.981070128970906
1739209782.1720705;-45.120503652039325
1739209782.1720738;-35.57807855764607
1739209782.172077;-38.13080360867914
1739209782.17208;-45.120503652039325
1739209782.1720831;-45.120503652039325
1739209782.1720862;-45.120503652039325
1739209782.1720896;-45.120503652039325
1739209782.1720927;-38.13080360867914
1739209782.1720958;-38.13080360867914
1739209782.1720989;-45.120503652039325
1739209782.1721022;-45.120503652039325
1739209782.1721053;-45.120503652039325
1739209782.1721084;-45.120503652039325
1739209782.1721115;-38.13080360867914
1739209782.1721148;-38.13080360867914
1739209782.172118;-45.120503652039325
1739209782.172121;-38.13080360867914
1739209782.1721241;-38.13080360867914
1739209782.1721272;-38.13080360867914
1739209782.1721306;-26.487275050834715
1739209782.1721337;-38.13080360867914
1739209782.1721368;-38.13080360867914
1739209782.17214;-38.13080360867914
1739209782.1721432;-45.120503652039325
1739209782.1721463;-45.120503652039325
1739209782.1721494;-35.57807855764607
1739209782.1721525;-38.13080360867914
1739209782.1721559;-38.13080360867914
1739209782.172159;-45.120503652039325
1739209782.172162;-35.57807855764607
1739209782.1721652;-38.13080360867914
1739209782.1721683;-45.120503652039325
1739209782.1721716;-38.13080360867914
1739209782.1721747;-35.57807855764607
1739209782.1721778;-38.13080360867914
1739209782.172181;-45.120503652039325
1739209782.1721842;-45.120503652039325
1739209782.1721873;-35.57807855764607
1739209782.1721904;-38.13080360867914
1739209782.1721935;-45.120503652039325
1739209782.1721969;-38.13080360867914
1739209782.1722;-38.13080360867914
1739209782.172203;-38.13080360867914
1739209782.1722062;-35.57807855764607
1739209782.1722093;-38.13080360867914
1739209782.1722126;-35.57807855764607
1739209782.1722157;-38.13080360867914
1739209782.1722188;-38.13080360867914
1739209782.172222;-32.816014438256545
1739209782.1722252;-35.57807855764607
1739209782.1722283;-38.13080360867914
1739209782.1722314;-45.120503652039325
1739209782.1722345;-38.13080360867914
1739209782.1722379;-45.120503652039325
1739209782.172241;-38.13080360867914
1739209782.172244;-38.13080360867914
1739209782.1722472;-35.57807855764607
1739209782.1722503;-38.13080360867914
1739209782.1722536;-38.13080360867914
1739209782.1722567;-35.57807855764607
1739209782.1722598;-38.13080360867914
1739209782.172263;-45.120503652039325
1739209782.1722662;-33.981070128970906
1739209782.1722693;-45.120503652039325
1739209782.1722724;-45.120503652039325
1739209782.1722755;-35.57807855764607
1739209782.1722786;-45.120503652039325
1739209782.172282;-45.120503652039325
1739209782.172285;-38.13080360867914
1739209782.1722882;-38.13080360867914
1739209782.1722913;-38.13080360867914
1739209782.1722946;-38.13080360867914
1739209782.1722977;-45.120503652039325
1739209782.1723008;-45.120503652039325
1739209782.172304;-45.120503652039325
1739209782.1723073;-45.120503652039325
1739209782.1723104;-38.13080360867914
1739209782.1723135;-45.120503652039325
1739209782.1723166;-38.13080360867914
1739209782.1723197;-45.120503652039325
1739209782.172323;-38.13080360867914
1739209782.172326;-38.13080360867914
1739209782.1723292;-45.120503652039325
1739209782.1723323;-45.120503652039325
1739209782.1723356;-38.13080360867914
1739209782.1723387;-35.57807855764607
1739209782.1723418;-38.13080360867914
1739209782.172345;-38.13080360867914
1739209782.1723483;-38.13080360867914
1739209782.1723514;-35.57807855764607
1739209782.1723545;-35.57807855764607
1739209782.1723576;-45.120503652039325
1739209782.1723607;-38.13080360867914
1739209782.172364;-45.120503652039325
1739209782.172367;-45.120503652039325
1739209782.1723702;-38.13080360867914
1739209782.1723733;-38.13080360867914
1739209782.1723766;-35.57807855764607
1739209782.1723797;-35.57807855764607
1739209782.1723828;-33.981070128970906
1739209782.172386;-33.981070128970906
1739209782.1723893;-45.120503652039325
1739209782.1723924;-38.13080360867914
1739209782.1723955;-38.13080360867914
1739209782.1723986;-38.13080360867914
1739209782.1724017;-45.120503652039325
1739209782.172405;-45.120503652039325
1739209782.172408;-38.13080360867914
1739209782.1724112;-33.981070128970906
1739209782.1724143;-38.13080360867914
1739209782.1724176;-45.120503652039325
1739209782.1724207;-38.13080360867914
1739209782.1724238;-38.13080360867914
1739209782.172427;-45.120503652039325
1739209782.17243;-38.13080360867914
1739209782.1724334;-38.13080360867914
1739209782.1724365;-30.49652367304973
1739209782.1724396;-38.13080360867914
1739209782.1724427;-38.13080360867914
1739209782.172446;-35.57807855764607
1739209782.172449;-38.13080360867914
1739209782.1724522;-38.13080360867914
1739209782.1724553;-38.13080360867914
1739209782.1724586;-35.57807855764607
1739209782.1724617;-33.981070128970906
1739209782.1724648;-38.13080360867914
1739209782.172468;-45.120503652039325
1739209782.172471;-45.120503652039325
1739209782.1724744;-38.13080360867914
1739209782.1724775;-45.120503652039325
1739209782.1724806;-45.120503652039325
1739209782.1724837;-45.120503652039325
1739209782.172487;-38.13080360867914
1739209782.1724901;-45.120503652039325
1739209782.1724932;-38.13080360867914
1739209782.1724963;-38.13080360867914
1739209782.1724997;-38.13080360867914
1739209782.1725028;-38.13080360867914
1739209782.1725059;-45.120503652039325
1739209782.172509;-38.13080360867914
1739209782.172512;-38.13080360867914
1739209782.1725154;-38.13080360867914
1739209782.1725185;-38.13080360867914
1739209782.1725216;-45.120503652039325
1739209782.1725247;-38.13080360867914
1739209782.172528;-38.13080360867914
1739209782.1725311;-35.57807855764607
1739209782.1725342;-45.120503652039325
1739209782.1725373;-30.49652367304973
1739209782.1725407;-31.141103565318915
1739209782.1725438;-38.13080360867914
1739209782.1725469;-45.120503652039325
1739209782.17255;-38.13080360867914
1739209782.172553;-38.13080360867914
1739209782.1725564;-38.13080360867914
1739209782.1725595;-38.13080360867914
1739209782.1725626;-38.13080360867914
1739209782.1725657;-38.13080360867914
1739209782.172569;-35.57807855764607
1739209782.1725721;-45.120503652039325
1739209782.1725752;-45.120503652039325
1739209782.1725783;-38.13080360867914
1739209782.1725817;-45.120503652039325
1739209782.1725848;-45.120503652039325
1739209782.1725879;-38.13080360867914
1739209782.172591;-32.816014438256545
1739209782.172594;-38.13080360867914
1739209782.1725974;-45.120503652039325
1739209782.1726005;-45.120503652039325
1739209782.1726036;-45.120503652039325
1739209782.1726067;-45.120503652039325
1739209782.17261;-45.120503652039325
1739209782.1726131;-38.13080360867914
1739209782.1726162;-38.13080360867914
1739209782.1726193;-45.120503652039325
1739209782.1726224;-45.120503652039325
1739209782.1726258;-45.120503652039325
1739209782.1726289;-45.120503652039325
1739209782.172632;-45.120503652039325
1739209782.172635;-35.57807855764607
