CAN Message; 0x1a7:0000cfb879748b76
Timestamp;Amplitude
1739209868.8111076;-45.120503652039325
1739209868.8111112;-38.13080360867914
1739209868.8111145;-45.120503652039325
1739209868.8111181;-38.13080360867914
1739209868.8111215;-38.13080360867914
1739209868.811125;-38.13080360867914
1739209868.8111286;-38.13080360867914
1739209868.811132;-45.120503652039325
1739209868.8111355;-45.120503652039325
1739209868.8111389;-45.120503652039325
1739209868.8111424;-45.120503652039325
1739209868.8111458;-35.57807855764607
1739209868.8111494;-32.816014438256545
1739209868.811153;-45.120503652039325
1739209868.8111563;-33.981070128970906
1739209868.8111598;-38.13080360867914
1739209868.8111632;-38.13080360867914
1739209868.8111668;-45.120503652039325
1739209868.81117;-45.120503652039325
1739209868.8111737;-38.13080360867914
1739209868.8111773;-38.13080360867914
1739209868.8111806;-35.57807855764607
1739209868.8111842;-38.13080360867914
1739209868.8111875;-45.120503652039325
1739209868.811191;-45.120503652039325
1739209868.8111944;-38.13080360867914
1739209868.811198;-38.13080360867914
1739209868.8112016;-38.13080360867914
1739209868.811205;-38.13080360867914
1739209868.8112085;-45.120503652039325
1739209868.8112118;-45.120503652039325
1739209868.8112154;-38.13080360867914
1739209868.8112187;-35.57807855764607
1739209868.8112223;-38.13080360867914
1739209868.811226;-38.13080360867914
1739209868.8112292;-45.120503652039325
1739209868.8112328;-38.13080360867914
1739209868.8112361;-38.13080360867914
1739209868.8112397;-35.57807855764607
1739209868.811243;-38.13080360867914
1739209868.8112466;-38.13080360867914
1739209868.8112502;-33.981070128970906
1739209868.8112535;-45.120503652039325
1739209868.8112571;-32.816014438256545
1739209868.8112605;-33.981070128970906
1739209868.811264;-33.981070128970906
1739209868.8112674;-38.13080360867914
1739209868.811271;-38.13080360867914
1739209868.8112745;-38.13080360867914
1739209868.8112779;-45.120503652039325
1739209868.8112814;-45.120503652039325
1739209868.8112848;-38.13080360867914
1739209868.8112884;-45.120503652039325
1739209868.8112917;-38.13080360867914
1739209868.8112953;-45.120503652039325
1739209868.8112988;-45.120503652039325
1739209868.8113022;-45.120503652039325
1739209868.8113058;-38.13080360867914
1739209868.811309;-45.120503652039325
1739209868.8113127;-45.120503652039325
1739209868.811316;-45.120503652039325
1739209868.8113196;-28.21854285175415
1739209868.8113232;-29.438486411369333
1739209868.8113265;-45.120503652039325
1739209868.81133;-38.13080360867914
1739209868.8113334;-35.57807855764607
1739209868.811337;-35.57807855764607
1739209868.8113403;-45.120503652039325
1739209868.811344;-35.57807855764607
1739209868.8113475;-45.120503652039325
1739209868.8113508;-45.120503652039325
1739209868.8113544;-38.13080360867914
1739209868.8113577;-38.13080360867914
1739209868.8113613;-45.120503652039325
1739209868.8113647;-38.13080360867914
1739209868.8113682;-45.120503652039325
1739209868.8113718;-45.120503652039325
1739209868.8113751;-45.120503652039325
1739209868.8113787;-45.120503652039325
1739209868.811382;-45.120503652039325
1739209868.8113856;-38.13080360867914
1739209868.811389;-38.13080360867914
1739209868.8113925;-45.120503652039325
1739209868.8113961;-38.13080360867914
1739209868.8113995;-38.13080360867914
1739209868.811403;-33.981070128970906
1739209868.8114064;-29.438486411369333
1739209868.81141;-31.141103565318915
1739209868.8114133;-45.120503652039325
1739209868.8114169;-45.120503652039325
1739209868.8114204;-32.816014438256545
1739209868.8114238;-45.120503652039325
1739209868.8114274;-45.120503652039325
1739209868.8114307;-45.120503652039325
1739209868.8114343;-38.13080360867914
1739209868.8114376;-45.120503652039325
1739209868.8114412;-45.120503652039325
1739209868.8114448;-45.120503652039325
1739209868.811448;-45.120503652039325
1739209868.8114517;-35.57807855764607
1739209868.811455;-38.13080360867914
1739209868.8114586;-35.57807855764607
1739209868.811462;-30.49652367304973
1739209868.8114655;-38.13080360867914
1739209868.811469;-33.981070128970906
1739209868.8114724;-38.13080360867914
1739209868.811476;-38.13080360867914
1739209868.8114793;-38.13080360867914
1739209868.811483;-33.981070128970906
1739209868.8114862;-45.120503652039325
1739209868.8114898;-45.120503652039325
1739209868.8114934;-38.13080360867914
1739209868.8114967;-38.13080360867914
1739209868.8115003;-45.120503652039325
1739209868.8115036;-38.13080360867914
1739209868.8115072;-38.13080360867914
1739209868.8115106;-38.13080360867914
1739209868.8115141;-38.13080360867914
1739209868.8115175;-45.120503652039325
1739209868.811521;-45.120503652039325
1739209868.8115246;-45.120503652039325
1739209868.811528;-38.13080360867914
1739209868.8115315;-38.13080360867914
1739209868.811535;-45.120503652039325
1739209868.8115385;-45.120503652039325
1739209868.8115418;-35.57807855764607
1739209868.8115454;-32.816014438256545
1739209868.811549;-45.120503652039325
1739209868.8115523;-38.13080360867914
1739209868.8115559;-45.120503652039325
1739209868.8115592;-32.816014438256545
1739209868.8115628;-38.13080360867914
1739209868.811566;-38.13080360867914
1739209868.8115697;-45.120503652039325
1739209868.814393;-45.120503652039325
1739209868.8144023;-35.57807855764607
1739209868.8144119;-38.13080360867914
1739209868.8144212;-45.120503652039325
1739209868.8144307;-38.13080360867914
1739209868.8144403;-38.13080360867914
1739209868.8144495;-45.120503652039325
1739209868.814459;-32.816014438256545
1739209868.8144684;-35.57807855764607
1739209868.814478;-45.120503652039325
1739209868.8144872;-45.120503652039325
1739209868.8144968;-33.981070128970906
1739209868.8145063;-38.13080360867914
1739209868.8145156;-45.120503652039325
1739209868.8145251;-45.120503652039325
1739209868.8145344;-33.981070128970956
1739209868.814544;-45.120503652039325
1739209868.8145535;-38.13080360867914
1739209868.8145628;-38.13080360867914
1739209868.8145723;-38.13080360867914
1739209868.8145816;-38.13080360867914
1739209868.8145912;-45.120503652039325
1739209868.8146005;-45.120503652039325
1739209868.81461;-26.991370085610736
1739209868.8146195;-32.816014438256545
1739209868.8146288;-45.120503652039325
1739209868.8146384;-45.120503652039325
1739209868.8146477;-38.13080360867914
1739209868.8146572;-38.13080360867914
1739209868.8146667;-45.120503652039325
1739209868.814676;-38.13080360867914
1739209868.8146856;-45.120503652039325
1739209868.814695;-45.120503652039325
1739209868.8147044;-45.120503652039325
1739209868.814714;-45.120503652039325
1739209868.8147233;-45.120503652039325
1739209868.8147328;-38.13080360867914
1739209868.814742;-45.120503652039325
1739209868.8147516;-45.120503652039325
1739209868.814761;-32.816014438256545
1739209868.8147705;-38.13080360867914
1739209868.81478;-38.13080360867914
1739209868.8147893;-38.13080360867914
1739209868.8147988;-38.13080360867914
1739209868.8148081;-45.120503652039325
1739209868.8148177;-35.57807855764607
1739209868.8148272;-38.13080360867914
1739209868.8148365;-45.120503652039325
1739209868.814846;-45.120503652039325
1739209868.8148553;-45.120503652039325
1739209868.8148649;-45.120503652039325
1739209868.8148744;-45.120503652039325
1739209868.8148837;-38.13080360867914
1739209868.8148932;-45.120503652039325
1739209868.8149025;-38.13080360867914
1739209868.814912;-35.57807855764607
1739209868.8149214;-38.13080360867914
1739209868.814931;-45.120503652039325
1739209868.8149405;-45.120503652039325
1739209868.8149498;-45.120503652039325
1739209868.8149593;-38.13080360867914
1739209868.8149686;-38.13080360867914
1739209868.8149781;-38.13080360867914
1739209868.8149877;-31.141103565318893
1739209868.814997;-31.141103565318893
1739209868.8150065;-38.13080360867914
1739209868.8150158;-38.13080360867914
1739209868.8150253;-35.57807855764607
1739209868.8150346;-35.57807855764607
1739209868.8150442;-38.13080360867914
1739209868.8150537;-35.57807855764607
1739209868.815063;-45.120503652039325
1739209868.8150725;-45.120503652039325
1739209868.8150818;-35.57807855764607
1739209868.8150914;-35.57807855764607
1739209868.815101;-45.120503652039325
1739209868.8151102;-38.13080360867914
1739209868.8151197;-38.13080360867914
1739209868.815129;-38.13080360867914
1739209868.8151386;-38.13080360867914
1739209868.815148;-32.816014438256545
1739209868.8151574;-45.120503652039325
1739209868.815167;-45.120503652039325
1739209868.8151762;-35.57807855764607
1739209868.8151858;-38.13080360867914
1739209868.815195;-45.120503652039325
1739209868.8152046;-45.120503652039325
1739209868.8152142;-45.120503652039325
1739209868.8152235;-38.13080360867914
1739209868.815233;-38.13080360867914
1739209868.8152423;-38.13080360867914
1739209868.8152518;-38.13080360867914
1739209868.8152614;-38.13080360867914
1739209868.8152707;-38.13080360867914
1739209868.8152802;-45.120503652039325
1739209868.8152895;-38.13080360867914
1739209868.815299;-38.13080360867914
1739209868.8153086;-33.981070128970906
1739209868.8153179;-38.13080360867914
1739209868.8153274;-38.13080360867914
1739209868.8153367;-38.13080360867914
1739209868.8153462;-38.13080360867914
1739209868.8153555;-45.120503652039325
1739209868.815365;-45.120503652039325
1739209868.8153746;-38.13080360867914
1739209868.815384;-35.57807855764607
1739209868.8153934;-35.57807855764607
1739209868.8154027;-38.13080360867914
1739209868.8154123;-32.816014438256545
1739209868.8154218;-45.120503652039325
1739209868.815431;-45.120503652039325
1739209868.8154407;-38.13080360867914
1739209868.81545;-33.981070128970906
1739209868.8154595;-33.981070128970906
1739209868.8154688;-45.120503652039325
1739209868.8154783;-45.120503652039325
1739209868.8154879;-45.120503652039325
1739209868.8154972;-38.13080360867914
1739209868.8155067;-38.13080360867914
1739209868.815516;-45.120503652039325
1739209868.8155255;-38.13080360867914
1739209868.815535;-33.981070128970906
1739209868.8155444;-38.13080360867914
1739209868.815554;-38.13080360867914
1739209868.8155632;-38.13080360867914
1739209868.8155727;-38.13080360867914
1739209868.8155823;-38.13080360867914
1739209868.8155916;-45.120503652039325
1739209868.815601;-35.57807855764607
1739209868.8156104;-35.57807855764607
1739209868.81562;-45.120503652039325
1739209868.8156292;-45.120503652039325
1739209868.8156388;-38.13080360867914
1739209868.8156483;-35.57807855764607
1739209868.8156576;-38.13080360867914
1739209868.8156672;-45.120503652039325
1739209868.8156765;-38.13080360867914
1739209868.815686;-38.13080360867914
1739209868.8156955;-45.120503652039325
1739209868.8157048;-38.13080360867914
1739209868.8157144;-45.120503652039325
1739209868.8157237;-45.120503652039325
1739209868.8157332;-38.13080360867914
1739209868.8157427;-38.13080360867914
1739209868.815752;-33.981070128970906
1739209868.8157616;-31.141103565318915
1739209868.8157709;-45.120503652039325
1739209868.8157804;-38.13080360867914
1739209868.8157897;-38.13080360867914
1739209868.8157992;-45.120503652039325
1739209868.8158088;-45.120503652039325
1739209868.815818;-45.120503652039325
1739209868.8158276;-38.13080360867914
1739209868.815837;-32.816014438256545
1739209868.8158464;-45.120503652039325
1739209868.815856;-38.13080360867914
1739209868.8158653;-33.981070128970906
1739209868.8158748;-33.981070128970906
1739209868.815884;-38.13080360867914
1739209868.8158937;-38.13080360867914
1739209868.815903;-38.13080360867914
1739209868.8159125;-33.981070128970906
1739209868.815922;-38.13080360867914
1739209868.8159313;-38.13080360867914
1739209868.8159409;-38.13080360867914
1739209868.8159502;-45.120503652039325
1739209868.8159597;-45.120503652039325
1739209868.8159692;-35.57807855764607
1739209868.8159785;-35.57807855764607
1739209868.815988;-33.981070128970906
1739209868.8159974;-45.120503652039325
1739209868.816007;-38.13080360867914
1739209868.8160164;-35.57807855764607
1739209868.8160257;-33.981070128970906
1739209868.8160353;-33.981070128970906
1739209868.8160446;-45.120503652039325
1739209868.816054;-45.120503652039325
1739209868.8160634;-33.981070128970956
1739209868.816073;-45.120503652039325
1739209868.8160825;-38.13080360867914
1739209868.8160918;-38.13080360867914
1739209868.8161013;-38.13080360867914
1739209868.8161106;-45.120503652039325
1739209868.8161201;-45.120503652039325
1739209868.8161297;-45.120503652039325
1739209868.816139;-28.58837851428586
1739209868.8161485;-38.13080360867914
1739209868.8161578;-45.120503652039325
1739209868.8161674;-35.57807855764607
1739209868.816177;-38.13080360867914
1739209868.8161862;-45.120503652039325
1739209868.8161957;-38.13080360867914
1739209868.816205;-38.13080360867914
1739209868.8162146;-38.13080360867914
1739209868.8162239;-45.120503652039325
1739209868.8162334;-38.13080360867914
1739209868.816243;-38.13080360867914
1739209868.8162522;-38.13080360867914
1739209868.8162618;-38.13080360867914
1739209868.816271;-45.120503652039325
1739209868.8162806;-45.120503652039325
1739209868.8162901;-45.120503652039325
1739209868.8162994;-45.120503652039325
1739209868.816309;-45.120503652039325
1739209868.8163183;-38.13080360867914
1739209868.8163278;-45.120503652039325
1739209868.816337;-38.13080360867914
1739209868.8163466;-38.13080360867914
1739209868.8163562;-45.120503652039325
1739209868.8163655;-31.141103565318893
1739209868.816375;-32.816014438256545
1739209868.8163843;-45.120503652039325
1739209868.8163939;-45.120503652039325
1739209868.8164034;-38.13080360867914
1739209868.8164127;-45.120503652039325
1739209868.8164222;-35.57807855764607
1739209868.8164315;-35.57807855764607
1739209868.816441;-45.120503652039325
1739209868.8164506;-45.120503652039325
1739209868.81646;-33.981070128970906
1739209868.8164694;-38.13080360867914
1739209868.8164787;-38.13080360867914
1739209868.8164883;-35.57807855764607
1739209868.8164976;-30.49652367304973
1739209868.816507;-35.57807855764607
1739209868.8165166;-35.57807855764607
1739209868.816526;-38.13080360867914
1739209868.8165355;-45.120503652039325
1739209868.8165448;-38.13080360867914
1739209868.8165543;-38.13080360867914
1739209868.8165638;-45.120503652039325
1739209868.8165731;-45.120503652039325
1739209868.8165827;-38.13080360867914
1739209868.816592;-38.13080360867914
1739209868.8166015;-45.120503652039325
1739209868.816611;-38.13080360867914
1739209868.8166203;-45.120503652039325
1739209868.81663;-45.120503652039325
1739209868.8166392;-38.13080360867914
1739209868.8166487;-45.120503652039325
1739209868.816658;-45.120503652039325
1739209868.8166676;-45.120503652039325
1739209868.816677;-45.120503652039325
1739209868.8166864;-38.13080360867914
1739209868.816696;-35.57807855764607
1739209868.8167052;-45.120503652039325
1739209868.8167148;-45.120503652039325
1739209868.8167243;-32.816014438256545
1739209868.8167336;-38.13080360867914
1739209868.8167431;-45.120503652039325
1739209868.8167524;-38.13080360867914
1739209868.816762;-38.13080360867914
1739209868.8167713;-38.13080360867914
1739209868.8167808;-35.57807855764607
1739209868.8167903;-38.13080360867914
1739209868.8167996;-45.120503652039325
1739209868.8168092;-38.13080360867914
1739209868.8168185;-35.57807855764607
1739209868.816828;-31.141103565318915
1739209868.8168375;-45.120503652039325
1739209868.8168468;-45.120503652039325
1739209868.8168564;-45.120503652039325
1739209868.8168657;-33.981070128970906
1739209868.8168752;-45.120503652039325
1739209868.8168848;-45.120503652039325
1739209868.816894;-45.120503652039325
1739209868.8169036;-45.120503652039325
1739209868.816913;-45.120503652039325
1739209868.8169224;-38.13080360867914
1739209868.8169317;-45.120503652039325
1739209868.8169413;-45.120503652039325
1739209868.8169508;-32.816014438256545
1739209868.81696;-32.816014438256545
1739209868.8169696;-45.120503652039325
1739209868.816979;-38.13080360867914
1739209868.8169885;-45.120503652039325
1739209868.816998;-38.13080360867914
1739209868.8170073;-45.120503652039325
1739209868.8170168;-45.120503652039325
1739209868.8170261;-38.13080360867914
1739209868.8170357;-38.13080360867914
1739209868.8170452;-38.13080360867914
1739209868.8170545;-27.267205301931607
1739209868.817064;-38.13080360867914
1739209868.8170733;-38.13080360867914
1739209868.817083;-38.13080360867914
1739209868.8170922;-33.981070128970906
1739209868.8171017;-45.120503652039325
1739209868.8171113;-45.120503652039325
1739209868.8171206;-45.120503652039325
1739209868.81713;-29.438486411369347
1739209868.8171394;-31.141103565318915
1739209868.817149;-33.981070128970906
1739209868.8171585;-45.120503652039325
1739209868.8171678;-45.120503652039325
1739209868.8171773;-38.13080360867914
1739209868.8171866;-38.13080360867914
1739209868.8171961;-45.120503652039325
1739209868.8172054;-38.13080360867914
1739209868.817215;-35.57807855764607
1739209868.8172245;-45.120503652039325
1739209868.8172338;-45.120503652039325
1739209868.8172433;-38.13080360867914
1739209868.8172526;-38.13080360867914
1739209868.8172622;-45.120503652039325
1739209868.8172717;-45.120503652039325
1739209868.817281;-33.981070128970906
1739209868.8172905;-38.13080360867914
1739209868.8172998;-38.13080360867914
1739209868.8173094;-45.120503652039325
1739209868.817319;-33.981070128970906
1739209868.8173282;-38.13080360867914
1739209868.8173378;-38.13080360867914
1739209868.817347;-38.13080360867914
1739209868.8173566;-31.141103565318915
1739209868.817366;-33.981070128970906
1739209868.8173754;-45.120503652039325
1739209868.817385;-45.120503652039325
1739209868.8173943;-38.13080360867914
1739209868.8174038;-45.120503652039325
1739209868.817413;-38.13080360867914
1739209868.8174226;-38.13080360867914
1739209868.8174322;-33.981070128970906
1739209868.8174415;-33.981070128970906
1739209868.817451;-38.13080360867914
1739209868.8174603;-45.120503652039325
1739209868.8174698;-33.981070128970906
1739209868.8174794;-38.13080360867914
1739209868.8174887;-38.13080360867914
1739209868.8174982;-45.120503652039325
1739209868.8175075;-45.120503652039325
1739209868.817517;-45.120503652039325
1739209868.8175263;-45.120503652039325
1739209868.8175359;-45.120503652039325
1739209868.8175454;-45.120503652039325
1739209868.8175547;-38.13080360867914
1739209868.8175642;-45.120503652039325
1739209868.8175735;-38.13080360867914
1739209868.817583;-38.13080360867914
1739209868.8175926;-45.120503652039325
1739209868.817602;-45.120503652039325
1739209868.8176115;-45.120503652039325
1739209868.8176208;-33.981070128970906
1739209868.8176303;-45.120503652039325
1739209868.8176396;-38.13080360867914
1739209868.8176491;-38.13080360867914
1739209868.8176587;-45.120503652039325
1739209868.817668;-35.57807855764607
1739209868.8176775;-38.13080360867914
1739209868.8176868;-45.120503652039325
1739209868.8176963;-45.120503652039325
1739209868.8177059;-38.13080360867914
1739209868.8177152;-35.57807855764607
1739209868.8177247;-45.120503652039325
1739209868.817734;-45.120503652039325
1739209868.8177435;-35.57807855764607
1739209868.817753;-38.13080360867914
1739209868.8177624;-45.120503652039325
1739209868.817772;-45.120503652039325
1739209868.8177812;-45.120503652039325
1739209868.8177907;-38.13080360867914
1739209868.8178;-38.13080360867914
1739209868.8178096;-45.120503652039325
1739209868.817819;-45.120503652039325
1739209868.8178284;-38.13080360867914
1739209868.817838;-32.816014438256545
1739209868.8178473;-35.57807855764607
1739209868.8178568;-45.120503652039325
1739209868.8178663;-45.120503652039325
1739209868.8178756;-38.13080360867914
1739209868.8178852;-45.120503652039325
1739209868.8178945;-31.141103565318893
1739209868.817904;-35.57807855764607
1739209868.8179135;-45.120503652039325
1739209868.8179228;-45.120503652039325
1739209868.8179324;-38.13080360867914
1739209868.8179417;-38.13080360867914
1739209868.8179512;-45.120503652039325
1739209868.8179605;-38.13080360867914
1739209868.81797;-45.120503652039325
1739209868.8179796;-38.13080360867914
1739209868.8179889;-45.120503652039325
1739209868.8179984;-45.120503652039325
1739209868.8180077;-45.120503652039325
1739209868.8180172;-45.120503652039325
1739209868.8180268;-45.120503652039325
1739209868.818036;-45.120503652039325
1739209868.8180456;-32.816014438256545
1739209868.818055;-38.13080360867914
1739209868.8180645;-35.57807855764607
1739209868.8180737;-35.57807855764607
1739209868.8180833;-38.13080360867914
1739209868.8180928;-38.13080360867914
1739209868.8181021;-33.981070128970906
1739209868.8181117;-38.13080360867914
1739209868.818121;-45.120503652039325
1739209868.8181305;-38.13080360867914
1739209868.81814;-38.13080360867914
1739209868.8181493;-45.120503652039325
1739209868.8181589;-45.120503652039325
1739209868.8181682;-38.13080360867914
1739209868.8181777;-45.120503652039325
1739209868.8181872;-45.120503652039325
1739209868.8181965;-45.120503652039325
1739209868.818206;-45.120503652039325
1739209868.8182154;-38.13080360867914
1739209868.818225;-45.120503652039325
1739209868.8182342;-32.816014438256545
1739209868.8182437;-33.981070128970906
1739209868.8182533;-38.13080360867914
1739209868.8182626;-45.120503652039325
1739209868.818272;-38.13080360867914
1739209868.8182814;-31.141103565318893
1739209868.818291;-45.120503652039325
1739209868.8183005;-45.120503652039325
1739209868.8183098;-45.120503652039325
1739209868.8183193;-45.120503652039325
1739209868.8183286;-45.120503652039325
1739209868.8183382;-32.816014438256545
1739209868.8183477;-45.120503652039325
1739209868.818357;-38.13080360867914
1739209868.8183665;-35.57807855764607
1739209868.8183758;-38.13080360867914
1739209868.8183854;-35.57807855764607
1739209868.8183947;-38.13080360867914
1739209868.8184042;-38.13080360867914
1739209868.8184137;-45.120503652039325
1739209868.818423;-32.816014438256545
1739209868.8184326;-26.487275050834715
1739209868.8184419;-45.120503652039325
1739209868.8184514;-38.13080360867914
1739209868.818461;-38.13080360867914
1739209868.8184702;-38.13080360867914
1739209868.8184798;-45.120503652039325
1739209868.818489;-45.120503652039325
1739209868.8184986;-45.120503652039325
1739209868.818508;-38.13080360867914
1739209868.8185174;-38.13080360867914
1739209868.818527;-38.13080360867914
1739209868.8185363;-38.13080360867914
1739209868.8185458;-38.13080360867914
1739209868.818555;-35.57807855764607
1739209868.8185647;-38.13080360867914
1739209868.8185742;-32.816014438256545
1739209868.8185835;-26.991370085610722
1739209868.818593;-35.57807855764607
1739209868.8186023;-35.57807855764607
1739209868.8186119;-45.120503652039325
1739209868.8186214;-38.13080360867914
1739209868.8186307;-38.13080360867914
1739209868.8186402;-38.13080360867914
1739209868.8186495;-45.120503652039325
1739209868.818659;-31.141103565318943
1739209868.8186684;-38.13080360867914
1739209868.818678;-38.13080360867914
1739209868.8186874;-38.13080360867914
1739209868.8186967;-38.13080360867914
1739209868.8187063;-38.13080360867914
1739209868.8187156;-38.13080360867914
1739209868.818725;-35.57807855764607
1739209868.8187346;-28.58837851428586
1739209868.818744;-35.57807855764607
1739209868.8187535;-38.13080360867914
1739209868.8187628;-35.57807855764607
1739209868.8187723;-33.981070128970906
1739209868.8187819;-38.13080360867914
1739209868.8187912;-38.13080360867914
1739209868.8188007;-45.120503652039325
1739209868.81881;-38.13080360867914
1739209868.8188195;-38.13080360867914
1739209868.8188288;-38.13080360867914
1739209868.8188384;-45.120503652039325
1739209868.818848;-45.120503652039325
1739209868.8188572;-45.120503652039325
1739209868.8188667;-38.13080360867914
1739209868.818876;-45.120503652039325
1739209868.8188856;-38.13080360867914
1739209868.818895;-45.120503652039325
1739209868.8189044;-38.13080360867914
1739209868.818914;-38.13080360867914
1739209868.8189232;-38.13080360867914
1739209868.8189328;-45.120503652039325
1739209868.818942;-45.120503652039325
1739209868.8189516;-45.120503652039325
1739209868.8189611;-28.992665084841942
1739209868.8189704;-38.13080360867914
1739209868.81898;-38.13080360867914
1739209868.8189893;-38.13080360867914
1739209868.8189988;-38.13080360867914
1739209868.8190084;-35.57807855764607
1739209868.8190176;-38.13080360867914
1739209868.8190272;-45.120503652039325
1739209868.8190365;-30.49652367304973
1739209868.819046;-33.981070128970906
1739209868.8190556;-38.13080360867914
1739209868.8190649;-38.13080360867914
1739209868.8190744;-38.13080360867914
1739209868.8190837;-38.13080360867914
1739209868.8190932;-45.120503652039325
1739209868.8191025;-33.981070128970906
1739209868.819112;-28.58837851428586
1739209868.8191216;-33.981070128970906
1739209868.819131;-45.120503652039325
1739209868.8191404;-45.120503652039325
1739209868.8191497;-33.981070128970906
1739209868.8191593;-38.13080360867914
1739209868.8191688;-38.13080360867914
1739209868.819178;-35.57807855764607
1739209868.8191876;-33.981070128970906
1739209868.819197;-38.13080360867914
1739209868.8192065;-45.120503652039325
1739209868.8192158;-45.120503652039325
1739209868.8192253;-45.120503652039325
1739209868.8192348;-38.13080360867914
1739209868.8192441;-35.57807855764607
1739209868.8192537;-38.13080360867914
1739209868.819263;-38.13080360867914
1739209868.8192725;-38.13080360867914
1739209868.819282;-38.13080360867914
1739209868.8192914;-45.120503652039325
1739209868.819301;-38.13080360867914
1739209868.8193102;-35.57807855764607
1739209868.8193197;-38.13080360867914
1739209868.8193293;-45.120503652039325
1739209868.8193386;-38.13080360867914
1739209868.819348;-38.13080360867914
1739209868.8193574;-45.120503652039325
1739209868.819367;-45.120503652039325
1739209868.8193762;-38.13080360867914
1739209868.8193858;-38.13080360867914
1739209868.8193953;-45.120503652039325
1739209868.8194046;-35.57807855764607
1739209868.8194141;-35.57807855764607
1739209868.8194234;-45.120503652039325
1739209868.819433;-45.120503652039325
1739209868.8194425;-38.13080360867914
1739209868.8194518;-35.57807855764607
1739209868.8194613;-38.13080360867914
1739209868.8194706;-45.120503652039325
1739209868.8194802;-38.13080360867914
1739209868.8194897;-38.13080360867914
1739209868.819499;-38.13080360867914
1739209868.8195086;-45.120503652039325
1739209868.8195179;-45.120503652039325
1739209868.8195274;-45.120503652039325
1739209868.8195367;-33.981070128970906
1739209868.8195462;-32.816014438256545
1739209868.8195558;-38.13080360867914
1739209868.819565;-35.57807855764607
1739209868.8195746;-33.981070128970906
1739209868.819584;-45.120503652039325
1739209868.8195934;-38.13080360867914
1739209868.819603;-35.57807855764607
1739209868.8196123;-45.120503652039325
1739209868.8196218;-45.120503652039325
1739209868.819631;-38.13080360867914
1739209868.8196406;-45.120503652039325
1739209868.81965;-45.120503652039325
1739209868.8196595;-45.120503652039325
1739209868.819669;-45.120503652039325
1739209868.8196783;-45.120503652039325
1739209868.8196878;-45.120503652039325
1739209868.8196971;-45.120503652039325
1739209868.8197067;-35.57807855764607
1739209868.8197162;-35.57807855764607
1739209868.8197255;-45.120503652039325
1739209868.819735;-45.120503652039325
1739209868.8197443;-45.120503652039325
1739209868.819754;-45.120503652039325
1739209868.8197634;-45.120503652039325
1739209868.8197727;-45.120503652039325
1739209868.8197823;-45.120503652039325
1739209868.8197916;-45.120503652039325
1739209868.819801;-38.13080360867914
1739209868.8198104;-45.120503652039325
1739209868.81982;-45.120503652039325
1739209868.8198295;-45.120503652039325
1739209868.8198388;-35.57807855764607
1739209868.8198483;-38.13080360867914
1739209868.8198576;-45.120503652039325
1739209868.8198671;-45.120503652039325
1739209868.8198767;-45.120503652039325
1739209868.819886;-35.57807855764607
1739209868.8198955;-38.13080360867914
1739209868.8199048;-38.13080360867914
1739209868.8199143;-38.13080360867914
1739209868.8199239;-35.57807855764607
1739209868.8199332;-45.120503652039325
1739209868.8199427;-45.120503652039325
1739209868.819952;-38.13080360867914
1739209868.8199615;-45.120503652039325
1739209868.8199708;-45.120503652039325
1739209868.8199804;-45.120503652039325
1739209868.81999;-35.57807855764607
1739209868.8199992;-38.13080360867914
1739209868.8200088;-45.120503652039325
1739209868.820018;-45.120503652039325
1739209868.8200276;-38.13080360867914
1739209868.8200371;-30.49652367304973
1739209868.8200464;-38.13080360867914
1739209868.820056;-35.57807855764607
1739209868.8200653;-45.120503652039325
1739209868.8200748;-45.120503652039325
1739209868.820084;-38.13080360867914
1739209868.8200936;-38.13080360867914
1739209868.8201032;-45.120503652039325
1739209868.8201125;-45.120503652039325
1739209868.820122;-38.13080360867914
1739209868.8201313;-45.120503652039325
1739209868.8201408;-45.120503652039325
1739209868.8201504;-45.120503652039325
1739209868.8201597;-45.120503652039325
1739209868.8201692;-45.120503652039325
1739209868.8201785;-45.120503652039325
1739209868.820188;-45.120503652039325
1739209868.8201976;-38.13080360867914
1739209868.8202069;-45.120503652039325
1739209868.8202164;-35.57807855764607
1739209868.8202257;-38.13080360867914
1739209868.8202353;-38.13080360867914
1739209868.8202446;-35.57807855764607
1739209868.820254;-38.13080360867914
1739209868.8202636;-32.816014438256545
1739209868.820273;-33.981070128970906
1739209868.8202825;-35.57807855764607
1739209868.8202918;-45.120503652039325
1739209868.8203013;-45.120503652039325
1739209868.8203108;-38.13080360867914
1739209868.8203201;-38.13080360867914
1739209868.8203297;-45.120503652039325
1739209868.820339;-38.13080360867914
1739209868.8203485;-45.120503652039325
1739209868.820358;-45.120503652039325
1739209868.8203673;-38.13080360867914
1739209868.8203769;-45.120503652039325
1739209868.8203862;-45.120503652039325
1739209868.8203957;-38.13080360867914
1739209868.820405;-35.57807855764607
1739209868.8204145;-28.58837851428586
1739209868.820424;-45.120503652039325
1739209868.8204334;-45.120503652039325
1739209868.820443;-38.13080360867914
1739209868.8204522;-38.13080360867914
1739209868.8204618;-38.13080360867914
1739209868.8204713;-38.13080360867914
1739209868.8204806;-45.120503652039325
1739209868.8204901;-38.13080360867914
1739209868.8204994;-38.13080360867914
1739209868.820509;-45.120503652039325
1739209868.8205183;-45.120503652039325
1739209868.8205278;-45.120503652039325
1739209868.8205373;-35.57807855764607
