CAN Message; 0x24:0d992ea885a4f601
1739209623.45868;-38.13080360867914
1739209623.4586978;-45.120503652039325
1739209623.4587157;-38.13080360867914
1739209623.4587336;-45.120503652039325
1739209623.4587517;-45.120503652039325
1739209623.4587696;-38.13080360867914
1739209623.4587874;-32.816014438256545
1739209623.4588056;-38.13080360867914
1739209623.4588234;-38.13080360867914
1739209623.4588413;-33.981070128970906
1739209623.4588594;-45.120503652039325
1739209623.4588773;-45.120503652039325
1739209623.4588952;-45.120503652039325
1739209623.458913;-38.13080360867914
1739209623.4589312;-38.13080360867914
1739209623.458949;-45.120503652039325
1739209623.458967;-45.120503652039325
1739209623.458985;-38.13080360867914
1739209623.459003;-38.13080360867914
1739209623.4590209;-38.13080360867914
1739209623.459039;-35.57807855764607
1739209623.4590569;-38.13080360867914
1739209623.4590747;-38.13080360867914
1739209623.4590926;-33.981070128970906
1739209623.4591107;-38.13080360867914
1739209623.4591286;-38.13080360867914
1739209623.4591465;-35.57807855764607
1739209623.4591646;-45.120503652039325
1739209623.4591825;-45.120503652039325
1739209623.4592004;-38.13080360867914
1739209623.4592185;-35.57807855764607
1739209623.4592364;-38.13080360867914
1739209623.4592543;-45.120503652039325
1739209623.4630122;-38.13080360867914
1739209623.4630158;-45.120503652039325
1739209623.4630191;-45.120503652039325
1739209623.4630225;-38.13080360867914
1739209623.4630258;-38.13080360867914
1739209623.4630291;-45.120503652039325
1739209623.4630325;-45.120503652039325
1739209623.4630358;-33.981070128970906
1739209623.4630392;-29.438486411369333
1739209623.4630427;-31.141103565318915
1739209623.463046;-38.13080360867914
1739209623.4630494;-45.120503652039325
1739209623.4630527;-38.13080360867914
1739209623.463056;-38.13080360867914
1739209623.4630594;-45.120503652039325
1739209623.4630628;-38.13080360867914
1739209623.463066;-45.120503652039325
1739209623.4630697;-38.13080360867914
1739209623.463073;-38.13080360867914
1739209623.4630764;-45.120503652039325
1739209623.4630797;-45.120503652039325
1739209623.463083;-45.120503652039325
1739209623.4630864;-45.120503652039325
1739209623.4630897;-33.981070128970906
1739209623.463093;-45.120503652039325
1739209623.4630966;-38.13080360867914
1739209623.4631;-38.13080360867914
1739209623.4631033;-38.13080360867914
1739209623.4631066;-38.13080360867914
1739209623.46311;-45.120503652039325
1739209623.4631133;-45.120503652039325
1739209623.4631166;-45.120503652039325
1739209623.46312;-32.816014438256545
1739209623.4631236;-33.981070128970906
1739209623.463127;-45.120503652039325
1739209623.4631302;-45.120503652039325
1739209623.4631336;-33.981070128970906
1739209623.463137;-32.816014438256545
1739209623.4631402;-45.120503652039325
1739209623.4631436;-33.981070128970906
1739209623.463147;-45.120503652039325
1739209623.4631505;-45.120503652039325
1739209623.4631538;-38.13080360867914
1739209623.4631572;-38.13080360867914
1739209623.4631605;-45.120503652039325
1739209623.4631639;-45.120503652039325
1739209623.4631672;-38.13080360867914
1739209623.4631705;-38.13080360867914
1739209623.4631739;-38.13080360867914
1739209623.4631772;-38.13080360867914
1739209623.4631808;-35.57807855764607
1739209623.463184;-38.13080360867914
1739209623.4631875;-45.120503652039325
1739209623.4631908;-38.13080360867914
1739209623.4631941;-35.57807855764607
1739209623.4631975;-38.13080360867914
1739209623.4632008;-45.120503652039325
1739209623.4632041;-38.13080360867914
1739209623.4632077;-38.13080360867914
1739209623.463211;-45.120503652039325
1739209623.4632144;-45.120503652039325
1739209623.4632177;-38.13080360867914
1739209623.463221;-38.13080360867914
1739209623.4632244;-45.120503652039325
1739209623.4632277;-45.120503652039325
1739209623.463231;-45.120503652039325
1739209623.4632347;-45.120503652039325
1739209623.463238;-45.120503652039325
1739209623.4632413;-45.120503652039325
1739209623.4632447;-45.120503652039325
1739209623.463248;-38.13080360867914
1739209623.4632514;-38.13080360867914
1739209623.4632547;-45.120503652039325
1739209623.463258;-33.981070128970906
1739209623.4632616;-30.49652367304973
1739209623.463265;-45.120503652039325
1739209623.4632683;-38.13080360867914
1739209623.4632716;-35.57807855764607
1739209623.463275;-32.816014438256545
1739209623.4632783;-45.120503652039325
1739209623.4632816;-45.120503652039325
1739209623.463285;-45.120503652039325
1739209623.4632885;-45.120503652039325
1739209623.463292;-38.13080360867914
1739209623.4632952;-38.13080360867914
1739209623.4632986;-45.120503652039325
1739209623.463302;-45.120503652039325
1739209623.4633052;-45.120503652039325
1739209623.4633086;-45.120503652039325
1739209623.463312;-33.981070128970906
1739209623.4633155;-32.816014438256545
1739209623.4633188;-38.13080360867914
1739209623.4633222;-45.120503652039325
1739209623.4633255;-38.13080360867914
1739209623.4633288;-38.13080360867914
1739209623.4633322;-45.120503652039325
1739209623.4633355;-38.13080360867914
1739209623.4633389;-38.13080360867914
1739209623.4633424;-45.120503652039325
1739209623.4633458;-45.120503652039325
1739209623.463349;-38.13080360867914
1739209623.4633524;-38.13080360867914
1739209623.4633558;-45.120503652039325
1739209623.463359;-38.13080360867914
1739209623.4633625;-35.57807855764607
1739209623.4633658;-45.120503652039325
1739209623.4633691;-45.120503652039325
1739209623.4633727;-45.120503652039325
1739209623.463376;-38.13080360867914
1739209623.4633794;-35.57807855764607
1739209623.4633827;-45.120503652039325
1739209623.463386;-33.981070128970906
1739209623.4633894;-38.13080360867914
1739209623.4633927;-33.981070128970906
1739209623.463396;-27.8777449560314
1739209623.4633996;-45.120503652039325
1739209623.463403;-45.120503652039325
1739209623.4634063;-38.13080360867914
1739209623.4634097;-35.57807855764607
1739209623.463413;-45.120503652039325
1739209623.4634163;-35.57807855764607
1739209623.4634197;-45.120503652039325
1739209623.463423;-31.141103565318943
1739209623.4634266;-45.120503652039325
1739209623.46343;-38.13080360867914
1739209623.4634333;-38.13080360867914
1739209623.4634366;-45.120503652039325
1739209623.46344;-38.13080360867914
1739209623.4634433;-45.120503652039325
1739209623.4634466;-33.981070128970906
1739209623.46345;-28.58837851428586
1739209623.4634535;-38.13080360867914
1739209623.4634569;-38.13080360867914
1739209623.4634602;-35.57807855764607
1739209623.4634635;-38.13080360867914
1739209623.463467;-45.120503652039325
1739209623.4634702;-38.13080360867914
1739209623.4634736;-45.120503652039325
1739209623.463477;-45.120503652039325
1739209623.4634805;-38.13080360867914
1739209623.4634838;-32.816014438256545
1739209623.4634871;-38.13080360867914
1739209623.4634905;-45.120503652039325
1739209623.4634938;-38.13080360867914
1739209623.4634972;-35.57807855764607
1739209623.4635005;-38.13080360867914
1739209623.4635038;-45.120503652039325
1739209623.4635074;-45.120503652039325
1739209623.4635108;-45.120503652039325
1739209623.463514;-45.120503652039325
1739209623.4635174;-45.120503652039325
1739209623.4635208;-38.13080360867914
1739209623.463524;-38.13080360867914
1739209623.4635274;-38.13080360867914
1739209623.4635308;-32.816014438256545
1739209623.4635344;-38.13080360867914
1739209623.4635377;-45.120503652039325
1739209623.463541;-45.120503652039325
1739209623.4635444;-45.120503652039325
1739209623.4635477;-45.120503652039325
1739209623.463551;-35.57807855764607
1739209623.4635544;-38.13080360867914
1739209623.4635577;-38.13080360867914
1739209623.4635613;-45.120503652039325
1739209623.4635646;-35.57807855764607
1739209623.463568;-38.13080360867914
1739209623.4635713;-45.120503652039325
1739209623.4635746;-38.13080360867914
1739209623.463578;-45.120503652039325
1739209623.4635813;-38.13080360867914
1739209623.4635847;-26.991370085610736
1739209623.463588;-32.816014438256545
1739209623.4635916;-45.120503652039325
1739209623.463595;-33.981070128970906
1739209623.4635983;-31.141103565318893
1739209623.4636016;-45.120503652039325
1739209623.463605;-45.120503652039325
1739209623.4636083;-45.120503652039325
1739209623.4636116;-45.120503652039325
1739209623.463615;-45.120503652039325
1739209623.4636185;-45.120503652039325
1739209623.4636219;-38.13080360867914
1739209623.4636252;-35.57807855764607
1739209623.4636285;-38.13080360867914
1739209623.4636319;-38.13080360867914
1739209623.4636352;-38.13080360867914
1739209623.4636385;-45.120503652039325
1739209623.463642;-45.120503652039325
1739209623.4636455;-35.57807855764607
1739209623.4636488;-38.13080360867914
1739209623.4636521;-45.120503652039325
1739209623.4636555;-45.120503652039325
1739209623.4636588;-45.120503652039325
1739209623.4636621;-45.120503652039325
1739209623.4636655;-38.13080360867914
1739209623.4636688;-35.57807855764607
1739209623.4636724;-45.120503652039325
1739209623.4636757;-38.13080360867914
1739209623.463679;-38.13080360867914
1739209623.4636824;-38.13080360867914
1739209623.4636858;-45.120503652039325
1739209623.463689;-38.13080360867914
1739209623.4636924;-45.120503652039325
1739209623.4636958;-45.120503652039325
1739209623.4636993;-32.816014438256545
1739209623.4637027;-45.120503652039325
1739209623.463706;-45.120503652039325
1739209623.4637094;-38.13080360867914
1739209623.4637127;-38.13080360867914
1739209623.463716;-38.13080360867914
1739209623.4637194;-45.120503652039325
1739209623.4637227;-38.13080360867914
1739209623.4637263;-45.120503652039325
1739209623.4637296;-38.13080360867914
1739209623.463733;-38.13080360867914
1739209623.4637363;-38.13080360867914
1739209623.4637396;-38.13080360867914
1739209623.463743;-45.120503652039325
1739209623.4637463;-45.120503652039325
1739209623.4637496;-45.120503652039325
1739209623.4637532;-45.120503652039325
1739209623.4637566;-38.13080360867914
1739209623.46376;-45.120503652039325
1739209623.4637632;-38.13080360867914
1739209623.4637666;-38.13080360867914
1739209623.46377;-45.120503652039325
1739209623.4637733;-45.120503652039325
1739209623.4637766;-33.981070128970906
1739209623.4637802;-33.981070128970906
1739209623.4637835;-45.120503652039325
1739209623.4637868;-38.13080360867914
1739209623.4637902;-38.13080360867914
1739209623.4637935;-45.120503652039325
1739209623.4637969;-38.13080360867914
1739209623.4638002;-45.120503652039325
1739209623.4638035;-38.13080360867914
1739209623.4638069;-45.120503652039325
1739209623.4638104;-38.13080360867914
1739209623.4638138;-38.13080360867914
1739209623.4638171;-33.981070128970906
1739209623.4638205;-45.120503652039325
1739209623.4638238;-45.120503652039325
1739209623.4638271;-45.120503652039325
1739209623.4638305;-45.120503652039325
1739209623.4638338;-33.981070128970906
1739209623.4638374;-45.120503652039325
1739209623.4638407;-45.120503652039325
1739209623.463844;-45.120503652039325
1739209623.4638474;-38.13080360867914
1739209623.4638507;-45.120503652039325
1739209623.463854;-45.120503652039325
1739209623.4638574;-31.141103565318915
1739209623.4638608;-38.13080360867914
1739209623.4638643;-45.120503652039325
1739209623.4638677;-45.120503652039325
1739209623.463871;-38.13080360867914
1739209623.4638743;-38.13080360867914
1739209623.4638777;-45.120503652039325
1739209623.463881;-45.120503652039325
1739209623.4638844;-45.120503652039325
1739209623.4638877;-38.13080360867914
1739209623.4638913;-38.13080360867914
1739209623.4638946;-38.13080360867914
1739209623.463898;-45.120503652039325
1739209623.4639013;-45.120503652039325
1739209623.4639046;-38.13080360867914
1739209623.463908;-38.13080360867914
1739209623.4639113;-35.57807855764607
1739209623.4639146;-38.13080360867914
1739209623.4639182;-45.120503652039325
1739209623.4639215;-38.13080360867914
1739209623.463925;-35.57807855764607
1739209623.4639282;-45.120503652039325
1739209623.4639316;-45.120503652039325
1739209623.463935;-32.816014438256545
1739209623.4639382;-38.13080360867914
1739209623.4639416;-45.120503652039325
1739209623.4639452;-45.120503652039325
1739209623.4639485;-45.120503652039325
1739209623.4639518;-38.13080360867914
1739209623.4639552;-38.13080360867914
1739209623.4639585;-45.120503652039325
1739209623.4639618;-38.13080360867914
1739209623.4639652;-45.120503652039325
1739209623.4639685;-45.120503652039325
1739209623.463972;-35.57807855764607
1739209623.4639754;-38.13080360867914
1739209623.4639788;-38.13080360867914
1739209623.463982;-38.13080360867914
1739209623.4639854;-45.120503652039325
1739209623.4639888;-38.13080360867914
1739209623.463992;-32.816014438256545
1739209623.4639955;-30.49652367304973
1739209623.463999;-45.120503652039325
1739209623.4640024;-45.120503652039325
1739209623.4640057;-45.120503652039325
1739209623.464009;-45.120503652039325
1739209623.4640124;-38.13080360867914
1739209623.4640157;-38.13080360867914
1739209623.464019;-45.120503652039325
1739209623.4640224;-33.981070128970956
1739209623.4640257;-38.13080360867914
1739209623.4640293;-45.120503652039325
1739209623.4640326;-38.13080360867914
1739209623.464036;-45.120503652039325
1739209623.4640393;-45.120503652039325
1739209623.4640427;-38.13080360867914
1739209623.464046;-32.816014438256545
1739209623.4640493;-32.816014438256545
1739209623.4640527;-45.120503652039325
1739209623.4640563;-45.120503652039325
1739209623.4640596;-38.13080360867914
1739209623.464063;-35.57807855764607
1739209623.4640663;-45.120503652039325
1739209623.4640696;-45.120503652039325
1739209623.464073;-38.13080360867914
1739209623.4640763;-35.57807855764607
1739209623.4640796;-38.13080360867914
1739209623.4640832;-45.120503652039325
1739209623.4640865;-38.13080360867914
1739209623.4640899;-31.141103565318893
1739209623.4640932;-45.120503652039325
1739209623.4640965;-45.120503652039325
1739209623.4641;-45.120503652039325
1739209623.4641032;-45.120503652039325
1739209623.4641066;-38.13080360867914
1739209623.4641101;-38.13080360867914
1739209623.4641135;-45.120503652039325
1739209623.4641168;-45.120503652039325
1739209623.4641201;-38.13080360867914
1739209623.4641235;-45.120503652039325
1739209623.4641268;-38.13080360867914
1739209623.4641302;-26.991370085610736
1739209623.4641335;-38.13080360867914
1739209623.464137;-38.13080360867914
1739209623.4641404;-38.13080360867914
1739209623.4641438;-38.13080360867914
1739209623.464147;-38.13080360867914
1739209623.4641504;-45.120503652039325
1739209623.4641538;-45.120503652039325
1739209623.464157;-45.120503652039325
1739209623.4641604;-45.120503652039325
1739209623.464164;-45.120503652039325
1739209623.4641674;-38.13080360867914
1739209623.4641707;-35.57807855764607
1739209623.464174;-45.120503652039325
1739209623.4641774;-45.120503652039325
1739209623.4641807;-45.120503652039325
1739209623.464184;-45.120503652039325
1739209623.4641874;-45.120503652039325
1739209623.464191;-38.13080360867914
1739209623.4641943;-45.120503652039325
1739209623.4641976;-45.120503652039325
1739209623.464201;-38.13080360867914
1739209623.4642043;-45.120503652039325
1739209623.4642076;-38.13080360867914
1739209623.464211;-38.13080360867914
1739209623.4642143;-38.13080360867914
1739209623.464218;-45.120503652039325
1739209623.4642212;-38.13080360867914
1739209623.4642246;-45.120503652039325
1739209623.464228;-38.13080360867914
1739209623.4642313;-38.13080360867914
1739209623.4642346;-38.13080360867914
1739209623.464238;-38.13080360867914
1739209623.4642413;-45.120503652039325
1739209623.4642446;-38.13080360867914
1739209623.4642482;-45.120503652039325
1739209623.4642515;-35.57807855764607
1739209623.4642549;-45.120503652039325
1739209623.4642582;-38.13080360867914
1739209623.4642615;-38.13080360867914
1739209623.4642649;-32.816014438256545
1739209623.4642682;-31.141103565318915
1739209623.4642715;-45.120503652039325
1739209623.4642751;-45.120503652039325
1739209623.4642785;-45.120503652039325
1739209623.4642818;-38.13080360867914
1739209623.4642851;-38.13080360867914
1739209623.4642885;-45.120503652039325
1739209623.4642918;-45.120503652039325
1739209623.4642951;-45.120503652039325
1739209623.4642985;-45.120503652039325
1739209623.464302;-45.120503652039325
1739209623.4643054;-45.120503652039325
1739209623.4643087;-45.120503652039325
1739209623.464312;-38.13080360867914
1739209623.4643154;-45.120503652039325
1739209623.4643188;-38.13080360867914
1739209623.464322;-35.57807855764607
1739209623.4643254;-45.120503652039325
1739209623.464329;-38.13080360867914
1739209623.4643323;-32.816014438256545
1739209623.4643357;-33.981070128970906
1739209623.464339;-45.120503652039325
1739209623.4643424;-38.13080360867914
1739209623.4643457;-38.13080360867914
1739209623.464349;-38.13080360867914
1739209623.4643524;-45.120503652039325
1739209623.464356;-33.981070128970906
1739209623.4643593;-45.120503652039325
1739209623.4643626;-45.120503652039325
1739209623.464366;-45.120503652039325
1739209623.4643693;-38.13080360867914
1739209623.4643726;-38.13080360867914
1739209623.464376;-38.13080360867914
1739209623.4643793;-45.120503652039325
1739209623.464383;-45.120503652039325
1739209623.4643862;-38.13080360867914
1739209623.4643896;-38.13080360867914
1739209623.464393;-38.13080360867914
1739209623.4643962;-45.120503652039325
1739209623.4643996;-45.120503652039325
1739209623.464403;-28.58837851428586
1739209623.4644063;-45.120503652039325
1739209623.4644098;-38.13080360867914
1739209623.4644132;-45.120503652039325
1739209623.4644165;-38.13080360867914
1739209623.4644198;-35.57807855764607
1739209623.4644232;-38.13080360867914
1739209623.4644265;-45.120503652039325
1739209623.4644299;-30.49652367304973
1739209623.4644332;-35.57807855764607
1739209623.4644368;-38.13080360867914
1739209623.46444;-45.120503652039325
1739209623.4644434;-38.13080360867914
1739209623.4644468;-38.13080360867914
1739209623.4644501;-33.981070128970906
1739209623.4644535;-45.120503652039325
1739209623.4644568;-38.13080360867914
1739209623.4644601;-38.13080360867914
1739209623.4644635;-45.120503652039325
1739209623.464467;-35.57807855764607
1739209623.4644704;-45.120503652039325
1739209623.4644737;-45.120503652039325
1739209623.464477;-38.13080360867914
1739209623.4644804;-35.57807855764607
1739209623.4644837;-30.49652367304973
1739209623.464487;-38.13080360867914
1739209623.4644904;-33.981070128970906
1739209623.464494;-38.13080360867914
1739209623.4644973;-38.13080360867914
1739209623.4645007;-33.981070128970906
1739209623.464504;-38.13080360867914
1739209623.4645073;-45.120503652039325
1739209623.4645107;-31.141103565318915
1739209623.464514;-35.57807855764607
1739209623.4645174;-38.13080360867914
1739209623.464521;-35.57807855764607
1739209623.4645243;-38.13080360867914
1739209623.4645276;-45.120503652039325
1739209623.464531;-38.13080360867914
1739209623.4645343;-38.13080360867914
1739209623.4645376;-45.120503652039325
1739209623.464541;-45.120503652039325
1739209623.4645443;-38.13080360867914
1739209623.4645479;-45.120503652039325
1739209623.4645512;-38.13080360867914
1739209623.4645545;-45.120503652039325
1739209623.464558;-38.13080360867914
1739209623.4645612;-45.120503652039325
1739209623.4645646;-38.13080360867914
1739209623.464568;-38.13080360867914
1739209623.4645712;-33.981070128970906
1739209623.4645748;-45.120503652039325
1739209623.4645782;-38.13080360867914
1739209623.4645815;-35.57807855764607
1739209623.4645848;-45.120503652039325
1739209623.4645882;-45.120503652039325
1739209623.4645915;-33.981070128970906
1739209623.4645948;-45.120503652039325
1739209623.4645982;-45.120503652039325
1739209623.4646018;-35.57807855764607
1739209623.464605;-38.13080360867914
1739209623.4646084;-45.120503652039325
1739209623.4646118;-38.13080360867914
1739209623.464615;-35.57807855764607
1739209623.4646184;-45.120503652039325
1739209623.4646218;-38.13080360867914
1739209623.4646251;-38.13080360867914
1739209623.4646287;-35.57807855764607
1739209623.464632;-38.13080360867914
1739209623.4646354;-45.120503652039325
1739209623.4646387;-38.13080360867914
1739209623.464642;-38.13080360867914
1739209623.4646454;-45.120503652039325
1739209623.4646487;-45.120503652039325
1739209623.464652;-38.13080360867914
1739209623.4646556;-35.57807855764607
1739209623.464659;-38.13080360867914
1739209623.4646623;-38.13080360867914
1739209623.4646657;-38.13080360867914
1739209623.464669;-45.120503652039325
1739209623.4646723;-45.120503652039325
1739209623.4646757;-45.120503652039325
1739209623.464679;-45.120503652039325
1739209623.4646823;-35.57807855764607
1739209623.464686;-38.13080360867914
1739209623.4646893;-45.120503652039325
1739209623.4646926;-45.120503652039325
1739209623.464696;-45.120503652039325
1739209623.4646993;-45.120503652039325
1739209623.4647026;-31.141103565318893
1739209623.464706;-38.13080360867914
1739209623.4647093;-45.120503652039325
1739209623.4647129;-45.120503652039325
1739209623.4647162;-35.57807855764607
1739209623.4647195;-45.120503652039325
1739209623.4647229;-45.120503652039325
1739209623.4647262;-45.120503652039325
1739209623.4647295;-38.13080360867914
1739209623.464733;-38.13080360867914
1739209623.4647362;-45.120503652039325
1739209623.4647398;-45.120503652039325
1739209623.4647431;-45.120503652039325
1739209623.4647465;-38.13080360867914
1739209623.4647498;-45.120503652039325
1739209623.4647532;-38.13080360867914
1739209623.4647565;-45.120503652039325
1739209623.4647598;-45.120503652039325
1739209623.4647632;-38.13080360867914
1739209623.4647667;-45.120503652039325
1739209623.46477;-38.13080360867914
1739209623.4647734;-45.120503652039325
1739209623.4647768;-45.120503652039325
1739209623.46478;-45.120503652039325
1739209623.4647834;-26.487275050834715
1739209623.4647868;-32.816014438256545
1739209623.46479;-45.120503652039325
1739209623.4647937;-45.120503652039325
1739209623.464797;-38.13080360867914
1739209623.4648004;-45.120503652039325
1739209623.4648037;-45.120503652039325
1739209623.464807;-38.13080360867914
1739209623.4648104;-38.13080360867914
1739209623.4648137;-45.120503652039325
1739209623.464817;-38.13080360867914
1739209623.4648206;-38.13080360867914
1739209623.464824;-38.13080360867914
1739209623.4648273;-45.120503652039325
1739209623.4648306;-38.13080360867914
1739209623.464834;-33.981070128970906
1739209623.4648373;-27.8777449560314
1739209623.4648407;-32.816014438256545
1739209623.464844;-38.13080360867914
1739209623.4648476;-38.13080360867914
1739209623.464851;-45.120503652039325
1739209623.4648542;-38.13080360867914
1739209623.4648576;-38.13080360867914
1739209623.464861;-45.120503652039325
1739209623.4648643;-45.120503652039325
1739209623.4648676;-45.120503652039325
1739209623.464871;-38.13080360867914
1739209623.4648743;-38.13080360867914
1739209623.4648778;-45.120503652039325
1739209623.4648812;-38.13080360867914
1739209623.4648845;-38.13080360867914
1739209623.4648879;-38.13080360867914
1739209623.4648912;-45.120503652039325
1739209623.4648945;-38.13080360867914
1739209623.4648979;-32.816014438256545
1739209623.4649012;-38.13080360867914
1739209623.4649048;-45.120503652039325
1739209623.4649081;-38.13080360867914
1739209623.4649115;-32.816014438256545
1739209623.4649148;-45.120503652039325
1739209623.4649181;-31.141103565318915
1739209623.4649215;-29.438486411369333
1739209623.4649248;-38.13080360867914
1739209623.4649282;-45.120503652039325
1739209623.4649317;-32.816014438256545
1739209623.464935;-35.57807855764607
1739209623.4649384;-45.120503652039325
1739209623.4649417;-45.120503652039325
1739209623.464945;-45.120503652039325
1739209623.4649484;-38.13080360867914
1739209623.4649518;-35.57807855764607
1739209623.464955;-45.120503652039325
1739209623.4649587;-45.120503652039325
1739209623.464962;-45.120503652039325
1739209623.4649653;-45.120503652039325
1739209623.4649687;-45.120503652039325
1739209623.464972;-45.120503652039325
1739209623.4649754;-45.120503652039325
1739209623.4649787;-38.13080360867914
1739209623.464982;-38.13080360867914
1739209623.4649856;-45.120503652039325
1739209623.464989;-45.120503652039325
1739209623.4649923;-45.120503652039325
1739209623.4649956;-45.120503652039325
1739209623.464999;-38.13080360867914
1739209623.4650023;-33.981070128970906
1739209623.4650056;-45.120503652039325
1739209623.465009;-38.13080360867914
1739209623.4650126;-38.13080360867914
1739209623.465016;-35.57807855764607
1739209623.4650192;-45.120503652039325
1739209623.4650226;-38.13080360867914
1739209623.465026;-38.13080360867914
1739209623.4650292;-45.120503652039325
1739209623.4650326;-38.13080360867914
1739209623.465036;-35.57807855764607
1739209623.4650395;-38.13080360867914
1739209623.4650428;-45.120503652039325
1739209623.4650462;-45.120503652039325
1739209623.4650495;-45.120503652039325
1739209623.4650528;-35.57807855764607
1739209623.4650562;-38.13080360867914
1739209623.4650595;-45.120503652039325
1739209623.4650629;-38.13080360867914
1739209623.4650664;-38.13080360867914
1739209623.4650698;-45.120503652039325
1739209623.465073;-45.120503652039325
1739209623.4650764;-45.120503652039325
1739209623.4650798;-38.13080360867914
1739209623.4650831;-33.981070128970906
1739209623.4650865;-45.120503652039325
1739209623.4650898;-45.120503652039325
1739209623.4650931;-35.57807855764607
1739209623.4650967;-33.981070128970906
1739209623.4651;-45.120503652039325
1739209623.4651034;-38.13080360867914
1739209623.4651067;-38.13080360867914
1739209623.46511;-38.13080360867914
1739209623.4651134;-45.120503652039325
1739209623.4651167;-33.981070128970906
1739209623.46512;-38.13080360867914
1739209623.4651237;-38.13080360867914
1739209623.465127;-45.120503652039325
1739209623.4651303;-38.13080360867914
1739209623.4651337;-38.13080360867914
1739209623.465137;-45.120503652039325
1739209623.4651403;-45.120503652039325
1739209623.4651437;-38.13080360867914
1739209623.465147;-35.57807855764607
1739209623.4651506;-38.13080360867914
1739209623.465154;-45.120503652039325
1739209623.4651573;-38.13080360867914
1739209623.4651606;-35.57807855764607
1739209623.465164;-32.816014438256545
1739209623.4651673;-33.981070128970906
1739209623.4651706;-45.120503652039325
1739209623.465174;-35.57807855764607
1739209623.4651775;-35.57807855764607
1739209623.4651809;-45.120503652039325
1739209623.4651842;-45.120503652039325
1739209623.4651875;-33.981070128970906
1739209623.465191;-32.816014438256545
1739209623.4651942;-38.13080360867914
1739209623.4651976;-38.13080360867914
1739209623.465201;-35.57807855764607
1739209623.4652045;-38.13080360867914
1739209623.4652078;-45.120503652039325
1739209623.4652112;-38.13080360867914
1739209623.4652145;-45.120503652039325
1739209623.4652178;-38.13080360867914
1739209623.4652212;-45.120503652039325
1739209623.4652245;-45.120503652039325
1739209623.4652278;-45.120503652039325
1739209623.4652314;-38.13080360867914
1739209623.4652348;-45.120503652039325
1739209623.465238;-38.13080360867914
1739209623.4652414;-45.120503652039325
1739209623.4652448;-32.816014438256545
1739209623.465248;-30.49652367304973
1739209623.4652514;-45.120503652039325
1739209623.4652548;-45.120503652039325
1739209623.4652584;-38.13080360867914
1739209623.4652617;-38.13080360867914
1739209623.465265;-45.120503652039325
1739209623.4652684;-38.13080360867914
1739209623.4652717;-45.120503652039325
1739209623.465275;-45.120503652039325
1739209623.4652784;-35.57807855764607
1739209623.4652817;-38.13080360867914
1739209623.4652853;-45.120503652039325
1739209623.4652886;-45.120503652039325
1739209623.465292;-45.120503652039325
1739209623.4652953;-38.13080360867914
1739209623.4652987;-38.13080360867914
1739209623.465302;-33.981070128970906
1739209623.4653053;-45.120503652039325
1739209623.4653087;-45.120503652039325
1739209623.465312;-45.120503652039325
1739209623.4653156;-45.120503652039325
1739209623.465319;-45.120503652039325
1739209623.4653223;-45.120503652039325
1739209623.4653256;-33.981070128970906
1739209623.465329;-38.13080360867914
1739209623.4653323;-38.13080360867914
1739209623.4653356;-38.13080360867914
1739209623.465339;-38.13080360867914
1739209623.4653425;-45.120503652039325
1739209623.4653459;-38.13080360867914
1739209623.4653492;-35.57807855764607
1739209623.4653525;-45.120503652039325
1739209623.4653559;-45.120503652039325
1739209623.4653592;-38.13080360867914
1739209623.4653625;-38.13080360867914
1739209623.465366;-45.120503652039325
1739209623.4653695;-38.13080360867914
1739209623.4653728;-38.13080360867914
1739209623.4653761;-38.13080360867914
1739209623.4653795;-33.981070128970906
1739209623.4653828;-45.120503652039325
1739209623.4653862;-45.120503652039325
1739209623.4653895;-38.13080360867914
1739209623.4653928;-38.13080360867914
1739209623.4653964;-38.13080360867914
1739209623.4653997;-45.120503652039325
1739209623.465403;-45.120503652039325
1739209623.4654064;-38.13080360867914
1739209623.4654098;-45.120503652039325
1739209623.465413;-45.120503652039325
1739209623.4654164;-32.816014438256545
1739209623.4654198;-38.13080360867914
1739209623.4654233;-35.57807855764607
1739209623.4654267;-38.13080360867914
1739209623.46543;-38.13080360867914
1739209623.4654334;-45.120503652039325
1739209623.4654367;-33.981070128970906
1739209623.46544;-35.57807855764607
1739209623.4654434;-38.13080360867914
1739209623.4654467;-38.13080360867914
1739209623.4654503;-45.120503652039325
1739209623.4654536;-38.13080360867914
1739209623.465457;-35.57807855764607
1739209623.4654603;-38.13080360867914
1739209623.4654636;-45.120503652039325
1739209623.465467;-45.120503652039325
1739209623.4654703;-45.120503652039325
1739209623.4654737;-38.13080360867914
1739209623.4654772;-45.120503652039325
1739209623.4654806;-45.120503652039325
1739209623.465484;-45.120503652039325
1739209623.4654872;-45.120503652039325
1739209623.4654906;-45.120503652039325
1739209623.465494;-38.13080360867914
1739209623.4654973;-35.57807855764607
1739209623.4655006;-38.13080360867914
1739209623.4655042;-38.13080360867914
1739209623.4655075;-32.816014438256545
1739209623.4655108;-38.13080360867914
1739209623.4655142;-45.120503652039325
1739209623.4655175;-31.141103565318893
1739209623.4655209;-45.120503652039325
1739209623.4655242;-45.120503652039325
1739209623.4655275;-35.57807855764607
1739209623.4655309;-38.13080360867914
1739209623.4655344;-45.120503652039325
1739209623.4655378;-45.120503652039325
1739209623.4655411;-45.120503652039325
1739209623.4655445;-45.120503652039325
