CAN Message; 0x1bb:0000be3b9efb30d5
1739209805.0127776;-45.120503652039325
1739209805.0127816;-45.120503652039325
1739209805.012786;-38.13080360867914
1739209805.01279;-45.120503652039325
1739209805.0127943;-45.120503652039325
1739209805.0127985;-45.120503652039325
1739209805.0128026;-45.120503652039325
1739209805.012807;-45.120503652039325
1739209805.012811;-38.13080360867914
1739209805.0128152;-45.120503652039325
1739209805.0128195;-45.120503652039325
1739209805.0128236;-45.120503652039325
1739209805.0128279;-45.120503652039325
1739209805.012832;-35.57807855764607
1739209805.0128362;-38.13080360867914
1739209805.0128403;-45.120503652039325
1739209805.0128446;-45.120503652039325
1739209805.0128489;-35.57807855764607
1739209805.012853;-38.13080360867914
1739209805.0128572;-45.120503652039325
1739209805.0128613;-38.13080360867914
1739209805.0128655;-45.120503652039325
1739209805.0128698;-38.13080360867914
1739209805.012874;-45.120503652039325
1739209805.0128782;-33.981070128970906
1739209805.0128822;-38.13080360867914
1739209805.0128865;-38.13080360867914
1739209805.0128908;-45.120503652039325
1739209805.0128949;-38.13080360867914
1739209805.0128992;-35.57807855764607
1739209805.0129032;-38.13080360867914
1739209805.0129075;-45.120503652039325
1739209805.0129118;-38.13080360867914
1739209805.0129158;-32.816014438256545
1739209805.0129201;-38.13080360867914
1739209805.0129242;-45.120503652039325
1739209805.0129285;-45.120503652039325
1739209805.0129328;-45.120503652039325
1739209805.0129368;-45.120503652039325
1739209805.0129411;-38.13080360867914
1739209805.0129452;-38.13080360867914
1739209805.0129495;-38.13080360867914
1739209805.0129538;-38.13080360867914
1739209805.0129578;-38.13080360867914
1739209805.012962;-38.13080360867914
1739209805.0129662;-45.120503652039325
1739209805.0129704;-45.120503652039325
1739209805.0129747;-32.816014438256545
1739209805.0129788;-38.13080360867914
1739209805.012983;-38.13080360867914
1739209805.0129871;-38.13080360867914
1739209805.0129914;-32.816014438256545
1739209805.0129957;-38.13080360867914
1739209805.0129998;-33.981070128970906
1739209805.013004;-32.816014438256545
1739209805.013008;-38.13080360867914
1739209805.0130124;-38.13080360867914
1739209805.0130167;-45.120503652039325
1739209805.0130208;-38.13080360867914
1739209805.013025;-38.13080360867914
1739209805.013029;-33.981070128970906
1739209805.0130334;-38.13080360867914
1739209805.0130377;-45.120503652039325
1739209805.0130417;-35.57807855764607
1739209805.013046;-38.13080360867914
1739209805.01305;-45.120503652039325
1739209805.0130544;-38.13080360867914
1739209805.0130587;-32.816014438256545
1739209805.0130627;-45.120503652039325
1739209805.013067;-29.438486411369333
1739209805.013071;-31.141103565318915
1739209805.0130754;-38.13080360867914
1739209805.0130796;-35.57807855764607
1739209805.0130837;-32.816014438256545
1739209805.013088;-33.981070128970906
1739209805.013092;-45.120503652039325
1739209805.0130963;-45.120503652039325
1739209805.0131006;-45.120503652039325
1739209805.0131047;-45.120503652039325
1739209805.013109;-45.120503652039325
1739209805.013113;-38.13080360867914
1739209805.0131173;-38.13080360867914
1739209805.0131216;-45.120503652039325
1739209805.0131257;-38.13080360867914
1739209805.01313;-45.120503652039325
1739209805.013134;-30.49652367304973
1739209805.0131383;-31.141103565318915
1739209805.0131426;-45.120503652039325
1739209805.0131466;-45.120503652039325
1739209805.013151;-35.57807855764607
1739209805.013155;-35.57807855764607
1739209805.0131593;-45.120503652039325
1739209805.0131636;-38.13080360867914
1739209805.0131676;-35.57807855764607
1739209805.013172;-30.49652367304973
1739209805.013176;-38.13080360867914
1739209805.0131803;-45.120503652039325
1739209805.0131845;-38.13080360867914
1739209805.0131886;-35.57807855764607
1739209805.013193;-45.120503652039325
1739209805.013197;-38.13080360867914
1739209805.0132012;-38.13080360867914
1739209805.0132055;-33.981070128970956
1739209805.0132096;-35.57807855764607
1739209805.0132139;-45.120503652039325
1739209805.013218;-38.13080360867914
1739209805.0132222;-45.120503652039325
1739209805.0132265;-38.13080360867914
1739209805.0132306;-38.13080360867914
1739209805.0132349;-38.13080360867914
1739209805.013239;-27.267205301931607
1739209805.0132432;-38.13080360867914
1739209805.0132475;-38.13080360867914
1739209805.0132515;-38.13080360867914
1739209805.0132558;-35.57807855764607
1739209805.01326;-38.13080360867914
1739209805.0132642;-33.981070128970906
1739209805.0132685;-45.120503652039325
1739209805.0132725;-29.438486411369354
1739209805.0132768;-38.13080360867914
1739209805.0132809;-45.120503652039325
1739209805.0132852;-45.120503652039325
1739209805.0132895;-38.13080360867914
1739209805.0132935;-35.57807855764607
1739209805.0132978;-38.13080360867914
1739209805.0133018;-45.120503652039325
1739209805.0133061;-31.141103565318915
1739209805.0133104;-38.13080360867914
1739209805.0133145;-45.120503652039325
1739209805.0133188;-45.120503652039325
1739209805.0133228;-45.120503652039325
1739209805.0133271;-38.13080360867914
1739209805.0133314;-33.981070128970906
1739209805.0133355;-38.13080360867914
1739209805.0133398;-38.13080360867914
1739209805.0133438;-45.120503652039325
1739209805.013348;-38.13080360867914
1739209805.0133524;-45.120503652039325
1739209805.0133564;-45.120503652039325
1739209805.0133607;-45.120503652039325
1739209805.0133648;-45.120503652039325
1739209805.013369;-38.13080360867914
1739209805.0133734;-38.13080360867914
1739209805.0133774;-45.120503652039325
1739209805.0133817;-45.120503652039325
1739209805.0133858;-38.13080360867914
1739209805.01339;-45.120503652039325
1739209805.0133944;-45.120503652039325
1739209805.0133984;-45.120503652039325
1739209805.0134027;-35.57807855764607
1739209805.0134068;-38.13080360867914
1739209805.013411;-35.57807855764607
1739209805.0134153;-38.13080360867914
1739209805.0134194;-45.120503652039325
1739209805.0134237;-35.57807855764607
1739209805.0134277;-33.981070128970906
1739209805.013432;-38.13080360867914
1739209805.0134363;-45.120503652039325
1739209805.0134404;-45.120503652039325
1739209805.0134447;-45.120503652039325
1739209805.0134487;-45.120503652039325
1739209805.013453;-45.120503652039325
1739209805.0134573;-45.120503652039325
1739209805.0134614;-45.120503652039325
1739209805.0134656;-38.13080360867914
1739209805.0134697;-45.120503652039325
1739209805.013474;-45.120503652039325
1739209805.0134783;-45.120503652039325
1739209805.0134823;-38.13080360867914
1739209805.0134866;-32.816014438256545
1739209805.0134907;-38.13080360867914
1739209805.013495;-38.13080360867914
1739209805.0134993;-38.13080360867914
1739209805.0135033;-38.13080360867914
1739209805.0135076;-38.13080360867914
1739209805.0135117;-35.57807855764607
1739209805.013516;-45.120503652039325
1739209805.0135202;-45.120503652039325
1739209805.0135243;-38.13080360867914
1739209805.0135286;-35.57807855764607
1739209805.0135326;-45.120503652039325
1739209805.013537;-38.13080360867914
1739209805.0135412;-45.120503652039325
1739209805.0135453;-45.120503652039325
1739209805.0135496;-38.13080360867914
1739209805.0135536;-45.120503652039325
1739209805.013558;-38.13080360867914
1739209805.0135622;-45.120503652039325
1739209805.0135663;-45.120503652039325
1739209805.0135705;-35.57807855764607
1739209805.0135746;-33.981070128970906
1739209805.013579;-32.816014438256545
1739209805.0135832;-45.120503652039325
1739209805.0135872;-45.120503652039325
1739209805.0135915;-38.13080360867914
1739209805.0135956;-38.13080360867914
1739209805.0135999;-38.13080360867914
1739209805.0136042;-45.120503652039325
1739209805.0136082;-38.13080360867914
1739209805.0136125;-45.120503652039325
1739209805.0136166;-38.13080360867914
1739209805.0136209;-38.13080360867914
1739209805.0136251;-45.120503652039325
1739209805.0136292;-45.120503652039325
1739209805.0136335;-38.13080360867914
1739209805.0136375;-38.13080360867914
1739209805.0136418;-38.13080360867914
1739209805.0136461;-31.141103565318893
1739209805.0136502;-38.13080360867914
1739209805.0136545;-45.120503652039325
1739209805.0136585;-45.120503652039325
1739209805.0136628;-38.13080360867914
1739209805.013667;-35.57807855764607
1739209805.0136712;-45.120503652039325
1739209805.0136755;-45.120503652039325
1739209805.0136795;-45.120503652039325
1739209805.0136838;-45.120503652039325
1739209805.013688;-38.13080360867914
1739209805.0136921;-35.57807855764607
1739209805.0136964;-45.120503652039325
1739209805.0137005;-45.120503652039325
1739209805.0137048;-45.120503652039325
1739209805.013709;-45.120503652039325
1739209805.0137131;-33.981070128970906
1739209805.0137174;-45.120503652039325
1739209805.0137215;-45.120503652039325
1739209805.0137258;-38.13080360867914
1739209805.01373;-30.49652367304973
1739209805.013734;-38.13080360867914
1739209805.0137384;-38.13080360867914
1739209805.0137424;-38.13080360867914
1739209805.0137467;-35.57807855764607
1739209805.013751;-38.13080360867914
1739209805.013755;-45.120503652039325
1739209805.0137594;-45.120503652039325
1739209805.0137634;-38.13080360867914
1739209805.0137677;-33.981070128970906
1739209805.013772;-45.120503652039325
1739209805.013776;-45.120503652039325
1739209805.0137804;-38.13080360867914
1739209805.0137844;-45.120503652039325
1739209805.0137887;-45.120503652039325
1739209805.013793;-38.13080360867914
1739209805.013797;-35.57807855764607
1739209805.0138013;-38.13080360867914
1739209805.0138054;-38.13080360867914
1739209805.0138097;-45.120503652039325
1739209805.013814;-26.991370085610736
1739209805.013818;-30.49652367304973
1739209805.0138223;-45.120503652039325
1739209805.0138264;-45.120503652039325
1739209805.0138307;-33.981070128970906
1739209805.013835;-33.981070128970906
1739209805.013839;-45.120503652039325
1739209805.0138433;-45.120503652039325
1739209805.0138474;-45.120503652039325
1739209805.0138516;-45.120503652039325
1739209805.013856;-38.13080360867914
1739209805.01386;-45.120503652039325
1739209805.0138643;-45.120503652039325
1739209805.0138683;-45.120503652039325
1739209805.0138726;-45.120503652039325
1739209805.013877;-45.120503652039325
1739209805.013881;-38.13080360867914
1739209805.0138853;-38.13080360867914
1739209805.0138893;-38.13080360867914
1739209805.0138936;-45.120503652039325
1739209805.013898;-45.120503652039325
1739209805.013902;-38.13080360867914
1739209805.0139062;-35.57807855764607
1739209805.0139103;-38.13080360867914
1739209805.0139146;-35.57807855764607
1739209805.0139189;-35.57807855764607
1739209805.013923;-35.57807855764607
1739209805.0139272;-35.57807855764607
1739209805.0139313;-32.816014438256545
1739209805.0139356;-33.981070128970906
1739209805.0139399;-33.981070128970906
1739209805.013944;-33.981070128970906
1739209805.0139482;-45.120503652039325
1739209805.0139523;-38.13080360867914
1739209805.0139565;-45.120503652039325
1739209805.0139608;-38.13080360867914
1739209805.013965;-45.120503652039325
1739209805.0139692;-45.120503652039325
1739209805.0139732;-38.13080360867914
1739209805.0139775;-45.120503652039325
1739209805.0139818;-32.816014438256545
1739209805.0139859;-27.267205301931607
1739209805.0139902;-45.120503652039325
1739209805.0139942;-45.120503652039325
1739209805.0139985;-32.816014438256545
1739209805.0140028;-35.57807855764607
1739209805.0140069;-45.120503652039325
1739209805.0140111;-38.13080360867914
1739209805.0140152;-38.13080360867914
1739209805.0140195;-38.13080360867914
1739209805.0140238;-45.120503652039325
1739209805.0140278;-38.13080360867914
1739209805.0140321;-33.981070128970906
1739209805.0140362;-38.13080360867914
1739209805.0140405;-38.13080360867914
1739209805.0140448;-45.120503652039325
1739209805.0140488;-38.13080360867914
1739209805.014053;-31.141103565318915
1739209805.0140572;-45.120503652039325
1739209805.0140615;-45.120503652039325
1739209805.0140657;-38.13080360867914
1739209805.0140698;-38.13080360867914
1739209805.014074;-45.120503652039325
1739209805.0140781;-45.120503652039325
1739209805.0140824;-32.816014438256545
1739209805.0140867;-33.981070128970906
1739209805.0140908;-45.120503652039325
1739209805.014095;-45.120503652039325
1739209805.0140991;-35.57807855764607
1739209805.0141034;-33.981070128970906
1739209805.0141077;-35.57807855764607
1739209805.0141118;-35.57807855764607
1739209805.014116;-35.57807855764607
1739209805.01412;-45.120503652039325
1739209805.0141244;-45.120503652039325
1739209805.0141287;-38.13080360867914
1739209805.0141327;-45.120503652039325
1739209805.014137;-45.120503652039325
1739209805.014141;-45.120503652039325
1739209805.0141454;-45.120503652039325
1739209805.0141497;-45.120503652039325
1739209805.0141537;-45.120503652039325
1739209805.014158;-35.57807855764607
1739209805.014162;-38.13080360867914
1739209805.0141664;-45.120503652039325
1739209805.0141706;-38.13080360867914
1739209805.0141747;-38.13080360867914
1739209805.014179;-38.13080360867914
1739209805.014183;-45.120503652039325
1739209805.0141873;-38.13080360867914
1739209805.0141916;-38.13080360867914
1739209805.0141957;-38.13080360867914
1739209805.0142;-45.120503652039325
1739209805.014204;-38.13080360867914
1739209805.0142083;-45.120503652039325
1739209805.0142126;-38.13080360867914
1739209805.0142167;-45.120503652039325
1739209805.014221;-38.13080360867914
1739209805.014225;-38.13080360867914
1739209805.0142293;-45.120503652039325
1739209805.0142336;-45.120503652039325
1739209805.0142376;-45.120503652039325
1739209805.014242;-35.57807855764607
1739209805.014246;-38.13080360867914
1739209805.0142503;-45.120503652039325
1739209805.0142546;-33.981070128970906
1739209805.0142586;-45.120503652039325
1739209805.014263;-45.120503652039325
1739209805.014267;-45.120503652039325
1739209805.0142713;-38.13080360867914
1739209805.0142756;-45.120503652039325
1739209805.0142796;-45.120503652039325
1739209805.014284;-45.120503652039325
1739209805.014288;-38.13080360867914
1739209805.0142922;-38.13080360867914
1739209805.0142965;-45.120503652039325
1739209805.0143006;-45.120503652039325
1739209805.0143049;-38.13080360867914
1739209805.014309;-38.13080360867914
1739209805.0143132;-45.120503652039325
1739209805.0143175;-45.120503652039325
1739209805.0143216;-38.13080360867914
1739209805.0143259;-45.120503652039325
1739209805.01433;-45.120503652039325
1739209805.0143342;-38.13080360867914
1739209805.0143385;-38.13080360867914
1739209805.0143425;-38.13080360867914
1739209805.0143468;-38.13080360867914
1739209805.014351;-38.13080360867914
1739209805.0143552;-45.120503652039325
1739209805.0143595;-45.120503652039325
1739209805.0143635;-45.120503652039325
1739209805.0143678;-38.13080360867914
1739209805.0143719;-33.981070128970906
1739209805.0143762;-45.120503652039325
1739209805.0143805;-45.120503652039325
1739209805.0143845;-38.13080360867914
1739209805.0143888;-45.120503652039325
1739209805.0143929;-35.57807855764607
1739209805.0143971;-38.13080360867914
1739209805.0144014;-45.120503652039325
1739209805.0144055;-45.120503652039325
1739209805.0144098;-35.57807855764607
1739209805.0144138;-38.13080360867914
1739209805.0144181;-45.120503652039325
1739209805.0144224;-38.13080360867914
1739209805.0144265;-45.120503652039325
1739209805.0144308;-45.120503652039325
1739209805.0144348;-45.120503652039325
1739209805.014439;-45.120503652039325
1739209805.0144434;-38.13080360867914
1739209805.0144475;-38.13080360867914
1739209805.0144517;-45.120503652039325
1739209805.0144558;-45.120503652039325
1739209805.01446;-31.141103565318893
1739209805.0144644;-35.57807855764607
1739209805.0144684;-45.120503652039325
1739209805.0144727;-45.120503652039325
1739209805.0144768;-35.57807855764607
1739209805.014481;-45.120503652039325
1739209805.0144854;-45.120503652039325
1739209805.0144894;-45.120503652039325
1739209805.0144937;-45.120503652039325
1739209805.0144978;-38.13080360867914
1739209805.014502;-35.57807855764607
1739209805.0145063;-38.13080360867914
1739209805.0145104;-45.120503652039325
1739209805.0145147;-45.120503652039325
1739209805.0145187;-45.120503652039325
1739209805.014523;-33.981070128970906
1739209805.0145273;-45.120503652039325
1739209805.0145314;-45.120503652039325
1739209805.0145357;-45.120503652039325
1739209805.0145397;-38.13080360867914
1739209805.014544;-38.13080360867914
1739209805.0145483;-45.120503652039325
1739209805.0145524;-45.120503652039325
1739209805.0145566;-38.13080360867914
1739209805.0145607;-26.991370085610736
1739209805.014565;-32.816014438256545
1739209805.0145693;-45.120503652039325
1739209805.0145733;-45.120503652039325
1739209805.0145776;-31.141103565318893
1739209805.0145817;-32.816014438256545
1739209805.014586;-45.120503652039325
1739209805.0145903;-45.120503652039325
1739209805.0145943;-45.120503652039325
1739209805.0145986;-45.120503652039325
1739209805.0146027;-45.120503652039325
1739209805.014607;-45.120503652039325
1739209805.0146112;-45.120503652039325
1739209805.0146153;-38.13080360867914
1739209805.0146196;-45.120503652039325
1739209805.0146236;-38.13080360867914
1739209805.014628;-38.13080360867914
1739209805.0146322;-45.120503652039325
1739209805.0146363;-45.120503652039325
1739209805.0146406;-45.120503652039325
1739209805.0146446;-38.13080360867914
1739209805.014649;-38.13080360867914
1739209805.0146532;-45.120503652039325
1739209805.0146573;-45.120503652039325
1739209805.0146616;-29.438486411369333
1739209805.0146656;-30.49652367304973
1739209805.01467;-45.120503652039325
1739209805.0146742;-38.13080360867914
1739209805.0146782;-35.57807855764607
1739209805.0146825;-35.57807855764607
1739209805.0146866;-45.120503652039325
1739209805.0146909;-45.120503652039325
1739209805.0146952;-45.120503652039325
1739209805.0146992;-45.120503652039325
1739209805.0147035;-38.13080360867914
1739209805.0147076;-38.13080360867914
1739209805.0147119;-38.13080360867914
1739209805.0147161;-45.120503652039325
1739209805.0147202;-45.120503652039325
1739209805.0147245;-45.120503652039325
1739209805.0147285;-33.981070128970906
1739209805.0147328;-28.992665084841942
1739209805.0147371;-35.57807855764607
1739209805.0147412;-38.13080360867914
1739209805.0147455;-30.49652367304973
1739209805.0147495;-32.816014438256545
1739209805.0147538;-45.120503652039325
1739209805.014758;-38.13080360867914
1739209805.0147622;-45.120503652039325
1739209805.0147665;-33.981070128970956
1739209805.0147705;-38.13080360867914
1739209805.0147748;-38.13080360867914
1739209805.014779;-38.13080360867914
1739209805.0147831;-38.13080360867914
1739209805.0147874;-38.13080360867914
1739209805.0147915;-45.120503652039325
1739209805.0147958;-38.13080360867914
1739209805.0148;-38.13080360867914
1739209805.0148041;-45.120503652039325
1739209805.0148084;-38.13080360867914
1739209805.0148125;-38.13080360867914
1739209805.0148168;-45.120503652039325
1739209805.014821;-45.120503652039325
1739209805.014825;-45.120503652039325
1739209805.0148294;-38.13080360867914
1739209805.0148335;-33.981070128970906
1739209805.0148377;-45.120503652039325
1739209805.014842;-45.120503652039325
1739209805.014846;-33.981070128970906
1739209805.0148504;-32.816014438256545
1739209805.0148544;-33.981070128970906
1739209805.0148587;-45.120503652039325
1739209805.014863;-45.120503652039325
1739209805.014867;-45.120503652039325
1739209805.0148714;-45.120503652039325
1739209805.0148754;-45.120503652039325
1739209805.0148797;-45.120503652039325
1739209805.014884;-38.13080360867914
1739209805.014888;-38.13080360867914
1739209805.0148923;-38.13080360867914
1739209805.0148964;-35.57807855764607
1739209805.0149007;-35.57807855764607
1739209805.014905;-33.981070128970906
1739209805.014909;-38.13080360867914
1739209805.0149133;-45.120503652039325
1739209805.0149174;-38.13080360867914
1739209805.0149217;-33.981070128970906
1739209805.014926;-45.120503652039325
1739209805.01493;-45.120503652039325
1739209805.0149343;-38.13080360867914
1739209805.0149384;-45.120503652039325
1739209805.0149426;-32.816014438256545
1739209805.014947;-38.13080360867914
1739209805.014951;-38.13080360867914
1739209805.0149553;-38.13080360867914
1739209805.0149593;-45.120503652039325
1739209805.0149636;-38.13080360867914
1739209805.014968;-38.13080360867914
1739209805.014972;-45.120503652039325
1739209805.0149763;-45.120503652039325
1739209805.0149803;-45.120503652039325
1739209805.0149846;-45.120503652039325
1739209805.014989;-45.120503652039325
1739209805.014993;-38.13080360867914
1739209805.0149972;-38.13080360867914
1739209805.0150013;-33.981070128970906
1739209805.0150056;-33.981070128970906
1739209805.0150096;-38.13080360867914
1739209805.015014;-45.120503652039325
1739209805.0150182;-38.13080360867914
1739209805.0150223;-33.981070128970906
1739209805.0150266;-45.120503652039325
1739209805.0150306;-45.120503652039325
1739209805.015035;-38.13080360867914
1739209805.0150392;-38.13080360867914
1739209805.0150433;-38.13080360867914
1739209805.0150476;-45.120503652039325
1739209805.0150516;-45.120503652039325
1739209805.015056;-38.13080360867914
1739209805.0150602;-38.13080360867914
1739209805.0150642;-45.120503652039325
1739209805.0150685;-38.13080360867914
1739209805.0150726;-31.141103565318915
1739209805.0150769;-38.13080360867914
1739209805.0150812;-45.120503652039325
1739209805.0150852;-38.13080360867914
1739209805.0150895;-38.13080360867914
1739209805.0150936;-45.120503652039325
1739209805.0150979;-38.13080360867914
1739209805.0151021;-45.120503652039325
1739209805.0151062;-38.13080360867914
1739209805.0151105;-45.120503652039325
1739209805.0151145;-35.57807855764607
1739209805.0151188;-38.13080360867914
1739209805.0151231;-45.120503652039325
1739209805.0151272;-38.13080360867914
1739209805.0151315;-38.13080360867914
1739209805.0151355;-38.13080360867914
1739209805.0151398;-45.120503652039325
1739209805.015144;-38.13080360867914
1739209805.0151482;-38.13080360867914
1739209805.0151525;-38.13080360867914
1739209805.0151565;-45.120503652039325
1739209805.0151608;-38.13080360867914
1739209805.015165;-35.57807855764607
1739209805.0151691;-35.57807855764607
1739209805.0151734;-26.991370085610722
1739209805.0151775;-38.13080360867914
1739209805.0151818;-38.13080360867914
1739209805.015186;-45.120503652039325
1739209805.0151901;-38.13080360867914
1739209805.0151944;-45.120503652039325
1739209805.0151985;-32.816014438256545
1739209805.0152028;-38.13080360867914
1739209805.015207;-28.992665084841967
1739209805.015211;-38.13080360867914
1739209805.0152154;-45.120503652039325
1739209805.0152194;-33.981070128970906
1739209805.0152237;-45.120503652039325
1739209805.015228;-38.13080360867914
1739209805.015232;-38.13080360867914
1739209805.0152364;-38.13080360867914
1739209805.0152404;-33.981070128970906
1739209805.0152447;-45.120503652039325
1739209805.015249;-45.120503652039325
1739209805.015253;-38.13080360867914
1739209805.0152574;-38.13080360867914
1739209805.0152614;-38.13080360867914
1739209805.0152657;-45.120503652039325
1739209805.01527;-38.13080360867914
1739209805.015274;-32.816014438256545
1739209805.0152783;-38.13080360867914
1739209805.0152824;-45.120503652039325
1739209805.0152867;-38.13080360867914
1739209805.015291;-32.816014438256545
1739209805.015295;-45.120503652039325
1739209805.0152993;-45.120503652039325
1739209805.0153034;-35.57807855764607
1739209805.0153077;-38.13080360867914
1739209805.015312;-45.120503652039325
1739209805.015316;-38.13080360867914
1739209805.0153203;-45.120503652039325
1739209805.0153244;-45.120503652039325
1739209805.0153286;-38.13080360867914
1739209805.015333;-45.120503652039325
1739209805.015337;-45.120503652039325
1739209805.0153413;-32.816014438256545
1739209805.0153453;-32.816014438256545
1739209805.0160658;-31.141103565318915
1739209805.0160687;-38.13080360867914
1739209805.0160718;-38.13080360867914
1739209805.0160747;-38.13080360867914
1739209805.0160775;-38.13080360867914
1739209805.0160804;-45.120503652039325
1739209805.0160835;-38.13080360867914
1739209805.0160863;-38.13080360867914
1739209805.0160892;-38.13080360867914
1739209805.016092;-45.120503652039325
1739209805.016095;-35.57807855764607
1739209805.016098;-33.981070128970906
1739209805.016101;-33.981070128970906
1739209805.0161037;-45.120503652039325
1739209805.0161066;-38.13080360867914
1739209805.0161095;-45.120503652039325
1739209805.0161126;-33.981070128970906
1739209805.0161154;-45.120503652039325
1739209805.0161183;-45.120503652039325
1739209805.0161211;-38.13080360867914
1739209805.0161242;-38.13080360867914
1739209805.016127;-45.120503652039325
1739209805.01613;-45.120503652039325
1739209805.0161328;-38.13080360867914
1739209805.0161357;-38.13080360867914
1739209805.0161388;-35.57807855764607
1739209805.0161417;-38.13080360867914
1739209805.0161445;-45.120503652039325
1739209805.0161474;-38.13080360867914
1739209805.0161505;-45.120503652039325
1739209805.0161533;-38.13080360867914
1739209805.0161562;-38.13080360867914
1739209805.016159;-35.57807855764607
1739209805.016162;-45.120503652039325
1739209805.016165;-33.981070128970906
1739209805.0161679;-38.13080360867914
1739209805.0161707;-38.13080360867914
1739209805.0161736;-38.13080360867914
1739209805.0161765;-38.13080360867914
1739209805.0161796;-45.120503652039325
1739209805.0161824;-38.13080360867914
1739209805.0161853;-32.816014438256545
1739209805.0161881;-35.57807855764607
1739209805.0161912;-45.120503652039325
1739209805.016194;-38.13080360867914
1739209805.016197;-35.57807855764607
1739209805.0161998;-33.981070128970906
1739209805.0162027;-45.120503652039325
1739209805.0162058;-38.13080360867914
1739209805.0162086;-35.57807855764607
1739209805.0162115;-33.981070128970906
1739209805.0162144;-45.120503652039325
1739209805.0162172;-45.120503652039325
1739209805.0162203;-38.13080360867914
1739209805.0162232;-38.13080360867914
1739209805.016226;-45.120503652039325
1739209805.016229;-45.120503652039325
1739209805.016232;-45.120503652039325
1739209805.0162349;-45.120503652039325
1739209805.0162377;-38.13080360867914
1739209805.0162406;-38.13080360867914
1739209805.0162435;-45.120503652039325
1739209805.0162466;-33.981070128970906
1739209805.0162494;-38.13080360867914
1739209805.0162523;-38.13080360867914
1739209805.0162551;-38.13080360867914
1739209805.0162582;-38.13080360867914
1739209805.016261;-38.13080360867914
1739209805.016264;-38.13080360867914
1739209805.0162668;-38.13080360867914
1739209805.0162697;-28.992665084841942
1739209805.0162728;-45.120503652039325
1739209805.0162756;-38.13080360867914
1739209805.0162785;-45.120503652039325
1739209805.0162814;-38.13080360867914
1739209805.0162842;-45.120503652039325
1739209805.0162873;-38.13080360867914
1739209805.0162902;-45.120503652039325
1739209805.016293;-31.14110356531892
1739209805.016296;-38.13080360867914
1739209805.016299;-38.13080360867914
1739209805.0163019;-45.120503652039325
1739209805.0163047;-38.13080360867914
1739209805.0163076;-45.120503652039325
1739209805.0163105;-38.13080360867914
1739209805.0163136;-45.120503652039325
1739209805.0163164;-28.992665084841942
1739209805.0163193;-38.13080360867914
1739209805.0163221;-45.120503652039325
1739209805.0163252;-45.120503652039325
1739209805.016328;-38.13080360867914
1739209805.016331;-35.57807855764607
1739209805.0163338;-38.13080360867914
1739209805.0163367;-45.120503652039325
1739209805.0163398;-38.13080360867914
1739209805.0163426;-45.120503652039325
1739209805.0163455;-45.120503652039325
1739209805.0163484;-45.120503652039325
1739209805.0163512;-45.120503652039325
1739209805.0163543;-38.13080360867914
1739209805.0163572;-38.13080360867914
1739209805.01636;-45.120503652039325
1739209805.016363;-45.120503652039325
1739209805.016366;-45.120503652039325
1739209805.0163689;-38.13080360867914
1739209805.0163717;-35.57807855764607
1739209805.0163746;-38.13080360867914
1739209805.0163774;-45.120503652039325
1739209805.0163805;-45.120503652039325
1739209805.0163834;-38.13080360867914
1739209805.0163863;-33.981070128970906
1739209805.0163891;-38.13080360867914
1739209805.016392;-38.13080360867914
1739209805.016395;-45.120503652039325
1739209805.016398;-45.120503652039325
1739209805.0164008;-32.816014438256545
1739209805.0164037;-38.13080360867914
1739209805.0164068;-45.120503652039325
1739209805.0164096;-33.981070128970906
1739209805.0164125;-38.13080360867914
1739209805.0164154;-38.13080360867914
1739209805.0164182;-45.120503652039325
1739209805.0164213;-45.120503652039325
1739209805.0164242;-45.120503652039325
1739209805.016427;-45.120503652039325
1739209805.01643;-35.57807855764607
1739209805.016433;-45.120503652039325
1739209805.0164359;-38.13080360867914
1739209805.0164387;-35.57807855764607
1739209805.0164416;-38.13080360867914
1739209805.0164444;-45.120503652039325
1739209805.0164475;-45.120503652039325
1739209805.0164504;-45.120503652039325
1739209805.0164533;-45.120503652039325
1739209805.0164561;-45.120503652039325
1739209805.016459;-38.13080360867914
1739209805.016462;-38.13080360867914
1739209805.016465;-45.120503652039325
1739209805.0164678;-38.13080360867914
1739209805.0164707;-45.120503652039325
1739209805.0164738;-45.120503652039325
1739209805.0164766;-38.13080360867914
1739209805.0164795;-33.981070128970906
1739209805.0164824;-45.120503652039325
1739209805.0164852;-45.120503652039325
1739209805.0164883;-38.13080360867914
1739209805.0164912;-38.13080360867914
1739209805.016494;-45.120503652039325
1739209805.016497;-45.120503652039325
1739209805.0165;-38.13080360867914
1739209805.0165029;-38.13080360867914
1739209805.0165057;-35.57807855764607
1739209805.0165086;-35.57807855764607
1739209805.0165114;-45.120503652039325
1739209805.0165145;-45.120503652039325
1739209805.0165174;-32.816014438256545
1739209805.0165203;-35.57807855764607
1739209805.0165231;-45.120503652039325
1739209805.016526;-33.981070128970906
1739209805.016529;-33.981070128970906
1739209805.016532;-38.13080360867914
1739209805.0165348;-45.120503652039325
1739209805.0165377;-45.120503652039325
1739209805.0165408;-38.13080360867914
1739209805.0165436;-38.13080360867914
1739209805.0165465;-45.120503652039325
1739209805.0165493;-38.13080360867914
1739209805.0165522;-38.13080360867914
1739209805.0165553;-38.13080360867914
1739209805.0165582;-35.57807855764607
1739209805.016561;-33.981070128970906
1739209805.016564;-33.981070128970906
1739209805.016567;-45.120503652039325
