CAN Message; 0x98:000049d5086b3d3e
1739209748.7057912;-31.141103565318915
1739209748.705794;-45.120503652039325
1739209748.7057972;-38.13080360867914
1739209748.7058;-45.120503652039325
1739209748.7058032;-45.120503652039325
1739209748.705806;-33.981070128970906
1739209748.7058089;-45.120503652039325
1739209748.705812;-45.120503652039325
1739209748.7058148;-45.120503652039325
1739209748.705818;-45.120503652039325
1739209748.7058208;-45.120503652039325
1739209748.705824;-45.120503652039325
1739209748.7058268;-35.57807855764607
1739209748.7058299;-38.13080360867914
1739209748.7058327;-45.120503652039325
1739209748.7058358;-45.120503652039325
1739209748.7058387;-38.13080360867914
1739209748.7058415;-38.13080360867914
1739209748.7058446;-45.120503652039325
1739209748.7058475;-45.120503652039325
1739209748.7058506;-35.57807855764607
1739209748.7058535;-38.13080360867914
1739209748.7058566;-45.120503652039325
1739209748.7058594;-38.13080360867914
1739209748.7058625;-33.981070128970906
1739209748.7058654;-38.13080360867914
1739209748.7058685;-38.13080360867914
1739209748.7058713;-38.13080360867914
1739209748.7058742;-38.13080360867914
1739209748.7058773;-45.120503652039325
1739209748.7058802;-45.120503652039325
1739209748.7058833;-38.13080360867914
1739209748.7058861;-45.120503652039325
1739209748.7058892;-45.120503652039325
1739209748.705892;-35.57807855764607
1739209748.7058952;-38.13080360867914
1739209748.705898;-38.13080360867914
1739209748.7059011;-38.13080360867914
1739209748.705904;-35.57807855764607
1739209748.7059069;-32.816014438256545
1739209748.70591;-33.981070128970906
1739209748.7059128;-38.13080360867914
1739209748.705916;-38.13080360867914
1739209748.7059188;-45.120503652039325
1739209748.705922;-45.120503652039325
1739209748.7059247;-38.13080360867914
1739209748.7059278;-45.120503652039325
1739209748.7059307;-45.120503652039325
1739209748.7059338;-38.13080360867914
1739209748.7059367;-45.120503652039325
1739209748.7059395;-45.120503652039325
1739209748.7059426;-38.13080360867914
1739209748.7059455;-32.816014438256545
1739209748.7059486;-38.13080360867914
1739209748.7059515;-45.120503652039325
1739209748.7059546;-45.120503652039325
1739209748.7059574;-32.816014438256545
1739209748.7059605;-32.816014438256545
1739209748.7059634;-45.120503652039325
1739209748.7059665;-45.120503652039325
1739209748.7059693;-38.13080360867914
1739209748.7059722;-32.816014438256545
1739209748.7059753;-45.120503652039325
1739209748.7059782;-45.120503652039325
1739209748.7059813;-38.13080360867914
1739209748.705984;-45.120503652039325
1739209748.7059872;-45.120503652039325
1739209748.70599;-38.13080360867914
1739209748.7059932;-45.120503652039325
1739209748.705996;-45.120503652039325
1739209748.7059991;-38.13080360867914
1739209748.706002;-38.13080360867914
1739209748.7060049;-45.120503652039325
1739209748.706008;-38.13080360867914
1739209748.7060108;-38.13080360867914
1739209748.706014;-45.120503652039325
1739209748.7060168;-35.57807855764607
1739209748.7060199;-38.13080360867914
1739209748.7060227;-45.120503652039325
1739209748.7060258;-45.120503652039325
1739209748.7060287;-33.981070128970906
1739209748.7060318;-31.141103565318915
1739209748.7060347;-38.13080360867914
1739209748.7060375;-38.13080360867914
1739209748.7060406;-38.13080360867914
1739209748.7060435;-35.57807855764607
1739209748.7060466;-45.120503652039325
1739209748.7060494;-33.981070128970906
1739209748.7060525;-38.13080360867914
1739209748.7060554;-38.13080360867914
1739209748.7060585;-32.816014438256545
1739209748.7060614;-45.120503652039325
1739209748.7060645;-45.120503652039325
1739209748.7060673;-45.120503652039325
1739209748.7060702;-45.120503652039325
1739209748.7060733;-38.13080360867914
1739209748.7060761;-33.981070128970906
1739209748.7060792;-31.141103565318915
1739209748.706082;-45.120503652039325
1739209748.7060852;-33.981070128970906
1739209748.706088;-38.13080360867914
1739209748.7060912;-38.13080360867914
1739209748.706094;-38.13080360867914
1739209748.7060971;-38.13080360867914
1739209748.7061;-45.120503652039325
1739209748.7061028;-45.120503652039325
1739209748.706106;-38.13080360867914
1739209748.7061088;-38.13080360867914
1739209748.706112;-45.120503652039325
1739209748.7061148;-45.120503652039325
1739209748.7061179;-38.13080360867914
1739209748.7061207;-38.13080360867914
1739209748.7061238;-45.120503652039325
1739209748.7061267;-45.120503652039325
1739209748.7061298;-38.13080360867914
1739209748.7061327;-38.13080360867914
1739209748.7061355;-38.13080360867914
1739209748.7061386;-45.120503652039325
1739209748.7061415;-45.120503652039325
1739209748.7061446;-38.13080360867914
1739209748.7061474;-45.120503652039325
1739209748.7061505;-31.141103565318915
1739209748.7061534;-35.57807855764607
1739209748.7061565;-38.13080360867914
1739209748.7061594;-35.57807855764607
1739209748.7061625;-38.13080360867914
1739209748.7061653;-45.120503652039325
1739209748.7061682;-45.120503652039325
1739209748.7061713;-45.120503652039325
1739209748.7061741;-31.14110356531892
1739209748.7061772;-45.120503652039325
1739209748.70618;-38.13080360867914
1739209748.7061832;-45.120503652039325
1739209748.706186;-45.120503652039325
1739209748.7061892;-38.13080360867914
1739209748.706192;-38.13080360867914
1739209748.7061949;-35.57807855764607
1739209748.706198;-31.141103565318915
1739209748.7062008;-45.120503652039325
1739209748.706204;-38.13080360867914
1739209748.7062068;-35.57807855764607
1739209748.70621;-38.13080360867914
1739209748.7062128;-35.57807855764607
1739209748.7062159;-33.981070128970906
1739209748.7062187;-45.120503652039325
1739209748.7062218;-38.13080360867914
1739209748.7062247;-35.57807855764607
1739209748.7062275;-38.13080360867914
1739209748.7062306;-38.13080360867914
1739209748.7062335;-38.13080360867914
1739209748.7062366;-45.120503652039325
1739209748.7062395;-38.13080360867914
1739209748.7062426;-38.13080360867914
1739209748.7062454;-31.141103565318915
1739209748.7062485;-45.120503652039325
1739209748.7062514;-38.13080360867914
1739209748.7062545;-38.13080360867914
1739209748.7062573;-45.120503652039325
1739209748.7062602;-45.120503652039325
1739209748.7062633;-38.13080360867914
1739209748.7062662;-38.13080360867914
1739209748.7062693;-38.13080360867914
1739209748.7062721;-45.120503652039325
1739209748.7062752;-45.120503652039325
1739209748.706278;-35.57807855764607
1739209748.7062812;-38.13080360867914
1739209748.706284;-38.13080360867914
1739209748.7062871;-38.13080360867914
1739209748.70629;-35.57807855764607
1739209748.7062929;-38.13080360867914
1739209748.706296;-45.120503652039325
1739209748.7062988;-38.13080360867914
1739209748.706302;-32.816014438256545
1739209748.7063048;-33.981070128970906
1739209748.706308;-45.120503652039325
1739209748.7063107;-38.13080360867914
1739209748.7063138;-33.981070128970906
1739209748.7063167;-33.981070128970906
1739209748.7063198;-38.13080360867914
1739209748.7063227;-38.13080360867914
1739209748.7063255;-38.13080360867914
1739209748.7063286;-38.13080360867914
1739209748.7063315;-35.57807855764607
1739209748.7063346;-38.13080360867914
1739209748.7063375;-38.13080360867914
1739209748.7063406;-38.13080360867914
1739209748.7063434;-38.13080360867914
1739209748.7063465;-45.120503652039325
1739209748.7063494;-38.13080360867914
1739209748.7063525;-33.981070128970906
1739209748.7063553;-45.120503652039325
1739209748.7063582;-38.13080360867914
1739209748.7063613;-45.120503652039325
1739209748.7063642;-45.120503652039325
1739209748.7063673;-45.120503652039325
1739209748.70637;-38.13080360867914
1739209748.7063732;-45.120503652039325
1739209748.706376;-45.120503652039325
1739209748.7063792;-38.13080360867914
1739209748.706382;-38.13080360867914
1739209748.7063851;-45.120503652039325
1739209748.706388;-38.13080360867914
1739209748.7063909;-38.13080360867914
1739209748.706394;-45.120503652039325
1739209748.7063968;-45.120503652039325
1739209748.7064;-45.120503652039325
1739209748.7064028;-45.120503652039325
1739209748.7064059;-38.13080360867914
1739209748.7064087;-45.120503652039325
1739209748.7064118;-38.13080360867914
1739209748.7064147;-45.120503652039325
1739209748.7064178;-45.120503652039325
1739209748.7064207;-45.120503652039325
1739209748.7064235;-35.57807855764607
1739209748.7064266;-45.120503652039325
1739209748.7064295;-38.13080360867914
1739209748.7064326;-45.120503652039325
1739209748.7064354;-38.13080360867914
1739209748.7064385;-38.13080360867914
1739209748.7064414;-38.13080360867914
1739209748.7064445;-35.57807855764607
1739209748.7064474;-38.13080360867914
1739209748.7064505;-38.13080360867914
1739209748.7064533;-38.13080360867914
1739209748.7064562;-38.13080360867914
1739209748.7064593;-33.981070128970906
1739209748.7064621;-45.120503652039325
1739209748.7064652;-45.120503652039325
1739209748.706468;-45.120503652039325
1739209748.7064712;-45.120503652039325
1739209748.706474;-45.120503652039325
1739209748.7064772;-45.120503652039325
1739209748.70648;-38.13080360867914
1739209748.7064831;-45.120503652039325
1739209748.706486;-38.13080360867914
1739209748.7064927;-38.13080360867914
1739209748.7064993;-45.120503652039325
1739209748.7065063;-45.120503652039325
1739209748.706513;-35.57807855764607
1739209748.7065196;-38.13080360867914
1739209748.7065263;-38.13080360867914
1739209748.706533;-38.13080360867914
1739209748.7065396;-38.13080360867914
1739209748.7065465;-35.57807855764607
1739209748.7065532;-35.57807855764607
1739209748.70656;-38.13080360867914
1739209748.7065666;-45.120503652039325
1739209748.7065732;-38.13080360867914
1739209748.7065802;-45.120503652039325
1739209748.7065868;-38.13080360867914
1739209748.7065935;-45.120503652039325
1739209748.7066002;-45.120503652039325
1739209748.7066069;-38.13080360867914
1739209748.7066135;-45.120503652039325
1739209748.7066205;-32.816014438256545
1739209748.7066271;-38.13080360867914
1739209748.7066338;-45.120503652039325
1739209748.7066405;-45.120503652039325
1739209748.7066472;-30.49652367304973
1739209748.7066538;-27.8777449560314
1739209748.7066607;-45.120503652039325
1739209748.7066674;-45.120503652039325
1739209748.706674;-45.120503652039325
1739209748.7066808;-45.120503652039325
1739209748.7066875;-45.120503652039325
1739209748.7066944;-38.13080360867914
1739209748.706701;-45.120503652039325
1739209748.7067077;-38.13080360867914
1739209748.7067144;-38.13080360867914
1739209748.706721;-45.120503652039325
1739209748.7067277;-45.120503652039325
1739209748.7067347;-45.120503652039325
1739209748.7067413;-38.13080360867914
1739209748.706748;-45.120503652039325
1739209748.7067547;-32.816014438256545
1739209748.7067614;-30.49652367304973
1739209748.7067683;-45.120503652039325
1739209748.706775;-45.120503652039325
1739209748.7067816;-38.13080360867914
1739209748.7067883;-33.981070128970906
1739209748.706795;-45.120503652039325
1739209748.7068017;-35.57807855764607
1739209748.7068086;-38.13080360867914
1739209748.7068152;-45.120503652039325
1739209748.706822;-32.816014438256545
1739209748.7068286;-35.57807855764607
1739209748.7068353;-38.13080360867914
1739209748.7068422;-45.120503652039325
1739209748.7068489;-35.57807855764607
1739209748.7068555;-45.120503652039325
1739209748.7068622;-33.981070128970906
1739209748.706869;-30.49652367304973
1739209748.7068756;-35.57807855764607
1739209748.7068825;-38.13080360867914
1739209748.7068892;-38.13080360867914
1739209748.7068958;-35.57807855764607
1739209748.7069025;-35.57807855764607
1739209748.7069092;-35.57807855764607
1739209748.7069159;-45.120503652039325
1739209748.7069228;-45.120503652039325
1739209748.7069294;-38.13080360867914
1739209748.7069361;-45.120503652039325
1739209748.7069428;-45.120503652039325
1739209748.7069495;-38.13080360867914
1739209748.7069564;-38.13080360867914
1739209748.706963;-45.120503652039325
1739209748.7069697;-45.120503652039325
1739209748.7069764;-38.13080360867914
1739209748.706983;-45.120503652039325
1739209748.7069898;-38.13080360867914
1739209748.7069967;-45.120503652039325
1739209748.7070034;-45.120503652039325
1739209748.70701;-32.816014438256545
1739209748.7070167;-32.816014438256545
1739209748.7070234;-45.120503652039325
1739209748.7070303;-31.141103565318915
1739209748.707037;-35.57807855764607
1739209748.7070436;-38.13080360867914
1739209748.7070503;-45.120503652039325
1739209748.707057;-35.57807855764607
1739209748.7070637;-38.13080360867914
1739209748.7070706;-38.13080360867914
1739209748.7070773;-45.120503652039325
1739209748.707084;-38.13080360867914
1739209748.7070906;-45.120503652039325
1739209748.7070973;-38.13080360867914
1739209748.7071042;-45.120503652039325
1739209748.707111;-38.13080360867914
1739209748.7071176;-38.13080360867914
1739209748.7071242;-38.13080360867914
1739209748.707131;-35.57807855764607
1739209748.7071376;-33.981070128970906
1739209748.7071445;-38.13080360867914
1739209748.7071512;-35.57807855764607
1739209748.7071579;-38.13080360867914
1739209748.7071645;-38.13080360867914
1739209748.7071712;-45.120503652039325
1739209748.707178;-38.13080360867914
1739209748.7071848;-38.13080360867914
1739209748.7071915;-45.120503652039325
1739209748.7071981;-35.57807855764607
1739209748.7072048;-38.13080360867914
1739209748.7072115;-45.120503652039325
1739209748.7072184;-38.13080360867914
1739209748.707225;-32.816014438256545
1739209748.7072318;-38.13080360867914
1739209748.7072384;-38.13080360867914
1739209748.707245;-33.981070128970906
1739209748.7072518;-38.13080360867914
1739209748.7072587;-38.13080360867914
1739209748.7072654;-45.120503652039325
1739209748.707272;-38.13080360867914
1739209748.7072787;-45.120503652039325
1739209748.7072854;-38.13080360867914
1739209748.7072923;-45.120503652039325
1739209748.707299;-45.120503652039325
1739209748.7073057;-33.981070128970906
1739209748.7073123;-38.13080360867914
1739209748.707319;-45.120503652039325
1739209748.7073257;-45.120503652039325
1739209748.7073326;-33.981070128970906
1739209748.7073393;-45.120503652039325
1739209748.707346;-45.120503652039325
1739209748.7073526;-38.13080360867914
1739209748.7073593;-38.13080360867914
1739209748.7073662;-38.13080360867914
1739209748.707373;-45.120503652039325
1739209748.7073796;-38.13080360867914
1739209748.7073863;-45.120503652039325
1739209748.707393;-45.120503652039325
1739209748.7073996;-45.120503652039325
1739209748.7074065;-38.13080360867914
1739209748.7074132;-45.120503652039325
1739209748.7074199;-38.13080360867914
1739209748.7074265;-45.120503652039325
1739209748.7074332;-38.13080360867914
1739209748.7074401;-38.13080360867914
1739209748.7074468;-38.13080360867914
1739209748.7074535;-45.120503652039325
1739209748.7074602;-45.120503652039325
1739209748.7074668;-45.120503652039325
1739209748.7074735;-38.13080360867914
1739209748.7074804;-45.120503652039325
1739209748.707487;-45.120503652039325
1739209748.7074938;-45.120503652039325
1739209748.7075005;-38.13080360867914
1739209748.7075071;-38.13080360867914
1739209748.7075138;-38.13080360867914
1739209748.7075207;-45.120503652039325
1739209748.7075274;-38.13080360867914
1739209748.707534;-45.120503652039325
1739209748.7075408;-38.13080360867914
1739209748.7075474;-38.13080360867914
1739209748.7075543;-45.120503652039325
1739209748.707561;-35.57807855764607
1739209748.7075677;-45.120503652039325
1739209748.7075744;-35.57807855764607
1739209748.707581;-38.13080360867914
1739209748.7075877;-35.57807855764607
1739209748.7075946;-38.13080360867914
1739209748.7076013;-38.13080360867914
1739209748.707608;-33.981070128970906
1739209748.7076147;-45.120503652039325
1739209748.7076213;-45.120503652039325
1739209748.7076283;-45.120503652039325
1739209748.707635;-45.120503652039325
1739209748.7076416;-38.13080360867914
1739209748.7076483;-45.120503652039325
1739209748.707655;-45.120503652039325
1739209748.7076616;-45.120503652039325
1739209748.7076685;-32.816014438256545
1739209748.7076752;-38.13080360867914
1739209748.707682;-32.816014438256545
1739209748.7076886;-35.57807855764607
1739209748.7076952;-38.13080360867914
1739209748.7077022;-38.13080360867914
1739209748.7077088;-35.57807855764607
1739209748.7077155;-38.13080360867914
1739209748.7077222;-38.13080360867914
1739209748.7077289;-33.981070128970906
1739209748.7077355;-45.120503652039325
1739209748.7077425;-45.120503652039325
1739209748.7077491;-45.120503652039325
1739209748.7077558;-38.13080360867914
1739209748.7077625;-45.120503652039325
1739209748.7077692;-45.120503652039325
1739209748.707776;-45.120503652039325
1739209748.7077827;-45.120503652039325
1739209748.7077894;-45.120503652039325
1739209748.707796;-45.120503652039325
1739209748.7078028;-38.13080360867914
1739209748.7078094;-38.13080360867914
1739209748.7078164;-32.816014438256545
1739209748.707823;-38.13080360867914
1739209748.7078297;-38.13080360867914
1739209748.7078364;-38.13080360867914
1739209748.707843;-32.816014438256545
1739209748.7078497;-35.57807855764607
1739209748.7078567;-45.120503652039325
1739209748.7078633;-38.13080360867914
1739209748.70787;-38.13080360867914
1739209748.7078767;-38.13080360867914
1739209748.7078834;-45.120503652039325
1739209748.7078903;-38.13080360867914
1739209748.707897;-38.13080360867914
1739209748.7079036;-45.120503652039325
1739209748.7079103;-38.13080360867914
1739209748.707917;-45.120503652039325
1739209748.7079237;-38.13080360867914
1739209748.7079306;-45.120503652039325
1739209748.7079372;-38.13080360867914
1739209748.707944;-45.120503652039325
1739209748.7079506;-28.21854285175415
1739209748.7079573;-28.58837851428586
1739209748.7079642;-45.120503652039325
1739209748.7079709;-33.981070128970906
1739209748.7079775;-33.981070128970906
1739209748.7079842;-32.816014438256545
1739209748.707991;-45.120503652039325
1739209748.7079976;-38.13080360867914
1739209748.7080045;-45.120503652039325
1739209748.7080112;-45.120503652039325
1739209748.7080178;-38.13080360867914
1739209748.7080245;-38.13080360867914
1739209748.7080312;-45.120503652039325
1739209748.708038;-45.120503652039325
1739209748.7080448;-45.120503652039325
1739209748.7080514;-45.120503652039325
1739209748.708058;-35.57807855764607
1739209748.7080648;-38.13080360867914
1739209748.7080715;-38.13080360867914
1739209748.7080784;-38.13080360867914
1739209748.708085;-38.13080360867914
1739209748.7080917;-38.13080360867914
1739209748.7080984;-38.13080360867914
1739209748.708105;-38.13080360867914
1739209748.7081118;-38.13080360867914
1739209748.7081187;-30.49652367304973
1739209748.7081254;-38.13080360867914
1739209748.708132;-45.120503652039325
1739209748.7081387;-45.120503652039325
1739209748.7081454;-38.13080360867914
1739209748.7081523;-38.13080360867914
1739209748.708159;-33.981070128970906
1739209748.7081656;-45.120503652039325
1739209748.7081723;-32.81601443825658
1739209748.708179;-35.57807855764607
1739209748.7081857;-38.13080360867914
1739209748.7081926;-45.120503652039325
1739209748.7081993;-45.120503652039325
1739209748.708206;-38.13080360867914
1739209748.7082126;-38.13080360867914
1739209748.7082193;-33.981070128970906
1739209748.7082262;-27.267205301931607
1739209748.7082329;-38.13080360867914
1739209748.7082396;-38.13080360867914
1739209748.7082462;-38.13080360867914
1739209748.708253;-35.57807855764607
1739209748.7082596;-38.13080360867914
1739209748.7082665;-33.981070128970906
1739209748.7082732;-45.120503652039325
1739209748.7082798;-31.14110356531892
1739209748.7082865;-38.13080360867914
1739209748.7082932;-45.120503652039325
1739209748.7083;-45.120503652039325
1739209748.7083068;-45.120503652039325
1739209748.7083135;-38.13080360867914
1739209748.7083201;-45.120503652039325
1739209748.7083268;-45.120503652039325
1739209748.7083335;-33.981070128970906
1739209748.7083404;-45.120503652039325
1739209748.708347;-45.120503652039325
1739209748.7083538;-35.57807855764607
1739209748.7083604;-38.13080360867914
1739209748.708367;-45.120503652039325
1739209748.7083738;-45.120503652039325
1739209748.7083807;-35.57807855764607
1739209748.7083874;-45.120503652039325
1739209748.708394;-45.120503652039325
1739209748.7084007;-38.13080360867914
1739209748.7084074;-38.13080360867914
1739209748.7084143;-33.981070128970906
1739209748.708421;-45.120503652039325
1739209748.7084277;-45.120503652039325
1739209748.7084343;-38.13080360867914
1739209748.708441;-38.13080360867914
1739209748.7084477;-45.120503652039325
1739209748.7084546;-38.13080360867914
1739209748.7084613;-38.13080360867914
1739209748.708468;-45.120503652039325
1739209748.7084746;-45.120503652039325
1739209748.7084813;-45.120503652039325
1739209748.7084882;-45.120503652039325
1739209748.708495;-33.981070128970906
1739209748.7085016;-38.13080360867914
1739209748.7085083;-45.120503652039325
1739209748.708515;-45.120503652039325
1739209748.7085216;-33.981070128970906
1739209748.7085285;-35.57807855764607
1739209748.7085352;-45.120503652039325
1739209748.7085419;-38.13080360867914
1739209748.7085485;-33.981070128970906
1739209748.7085552;-45.120503652039325
1739209748.7085621;-38.13080360867914
1739209748.7085688;-38.13080360867914
1739209748.7085755;-45.120503652039325
1739209748.7085822;-45.120503652039325
1739209748.7085888;-45.120503652039325
1739209748.7085955;-45.120503652039325
1739209748.7086024;-45.120503652039325
1739209748.708609;-38.13080360867914
1739209748.7086158;-38.13080360867914
1739209748.7086225;-45.120503652039325
1739209748.7086291;-38.13080360867914
1739209748.7086358;-33.981070128970906
1739209748.7086427;-38.13080360867914
1739209748.7086494;-45.120503652039325
1739209748.708656;-38.13080360867914
1739209748.7086627;-35.57807855764607
1739209748.7086694;-38.13080360867914
1739209748.7086763;-45.120503652039325
1739209748.708683;-38.13080360867914
1739209748.7086897;-45.120503652039325
1739209748.7086964;-45.120503652039325
1739209748.708703;-45.120503652039325
1739209748.7087097;-45.120503652039325
1739209748.7087166;-45.120503652039325
1739209748.7087233;-45.120503652039325
1739209748.70873;-45.120503652039325
1739209748.7087367;-38.13080360867914
1739209748.7087433;-35.57807855764607
1739209748.7087502;-38.13080360867914
1739209748.708757;-38.13080360867914
1739209748.7087636;-45.120503652039325
1739209748.7087703;-32.816014438256545
1739209748.708777;-38.13080360867914
1739209748.7087836;-45.120503652039325
1739209748.7087905;-45.120503652039325
1739209748.7087972;-38.13080360867914
1739209748.708804;-38.13080360867914
1739209748.7088106;-45.120503652039325
1739209748.7088172;-45.120503652039325
1739209748.7088242;-45.120503652039325
1739209748.7088308;-45.120503652039325
1739209748.7088375;-38.13080360867914
1739209748.7088442;-38.13080360867914
1739209748.7088509;-45.120503652039325
1739209748.7088575;-45.120503652039325
1739209748.7088645;-38.13080360867914
1739209748.7088711;-45.120503652039325
1739209748.7088778;-35.57807855764607
1739209748.7088845;-38.13080360867914
1739209748.7088912;-35.57807855764607
1739209748.708898;-45.120503652039325
1739209748.7089047;-38.13080360867914
1739209748.7089114;-45.120503652039325
1739209748.708918;-45.120503652039325
1739209748.7089248;-45.120503652039325
1739209748.7089314;-45.120503652039325
1739209748.7089384;-45.120503652039325
1739209748.708945;-35.57807855764607
1739209748.7089517;-32.816014438256545
1739209748.7089584;-45.120503652039325
1739209748.708965;-38.13080360867914
1739209748.7089717;-38.13080360867914
1739209748.7089787;-38.13080360867914
1739209748.7089853;-45.120503652039325
1739209748.708992;-45.120503652039325
1739209748.7089987;-38.13080360867914
1739209748.7090054;-45.120503652039325
1739209748.7090123;-38.13080360867914
1739209748.709019;-38.13080360867914
1739209748.7090256;-35.57807855764607
1739209748.7090323;-38.13080360867914
1739209748.709039;-32.816014438256545
1739209748.7090456;-35.57807855764607
1739209748.7090526;-45.120503652039325
1739209748.7090592;-38.13080360867914
1739209748.709066;-45.120503652039325
1739209748.7090726;-38.13080360867914
1739209748.7090793;-38.13080360867914
1739209748.7090862;-35.57807855764607
1739209748.7090929;-38.13080360867914
1739209748.7090995;-45.120503652039325
1739209748.7091062;-45.120503652039325
1739209748.709113;-45.120503652039325
1739209748.7091196;-45.120503652039325
1739209748.7091265;-45.120503652039325
1739209748.7091331;-38.13080360867914
1739209748.7091398;-45.120503652039325
1739209748.7091465;-30.49652367304973
1739209748.7091532;-30.49652367304973
1739209748.70916;-45.120503652039325
1739209748.7091668;-45.120503652039325
1739209748.7091734;-35.57807855764607
1739209748.70918;-35.57807855764607
1739209748.7091868;-38.13080360867914
1739209748.7091935;-38.13080360867914
1739209748.7092004;-45.120503652039325
1739209748.709207;-45.120503652039325
1739209748.7092137;-38.13080360867914
1739209748.7092204;-45.120503652039325
1739209748.709227;-45.120503652039325
1739209748.7092338;-45.120503652039325
1739209748.7092407;-45.120503652039325
1739209748.7092474;-45.120503652039325
1739209748.709254;-32.816014438256545
1739209748.7092607;-32.816014438256545
1739209748.7092674;-38.13080360867914
1739209748.7092743;-45.120503652039325
1739209748.709281;-35.57807855764607
1739209748.7092876;-38.13080360867914
1739209748.7092943;-38.13080360867914
1739209748.709301;-38.13080360867914
1739209748.7093077;-45.120503652039325
1739209748.7093146;-38.13080360867914
1739209748.7093213;-33.981070128970906
1739209748.709328;-38.13080360867914
1739209748.7093346;-45.120503652039325
1739209748.7093413;-38.13080360867914
1739209748.7093482;-38.13080360867914
1739209748.7093549;-33.981070128970906
1739209748.7093616;-45.120503652039325
1739209748.7093682;-30.49652367304976
1739209748.709375;-35.57807855764607
1739209748.7093816;-38.13080360867914
1739209748.7093885;-45.120503652039325
1739209748.7093952;-45.120503652039325
1739209748.7094018;-38.13080360867914
1739209748.7094085;-45.120503652039325
1739209748.7094152;-33.981070128970906
1739209748.709422;-30.49652367304973
1739209748.7094288;-38.13080360867914
1739209748.7094355;-38.13080360867914
1739209748.7094421;-38.13080360867914
1739209748.7094488;-38.13080360867914
1739209748.7094555;-32.816014438256545
1739209748.7094624;-38.13080360867914
1739209748.709469;-45.120503652039325
1739209748.7094758;-32.816014438256545
1739209748.7094824;-45.120503652039325
1739209748.709489;-38.13080360867914
1739209748.709496;-38.13080360867914
1739209748.7095027;-45.120503652039325
1739209748.7095094;-38.13080360867914
1739209748.709516;-38.13080360867914
1739209748.7095227;-38.13080360867914
1739209748.7095294;-31.141103565318915
1739209748.7095363;-38.13080360867914
1739209748.709543;-45.120503652039325
1739209748.7095497;-38.13080360867914
1739209748.7095563;-38.13080360867914
1739209748.709563;-45.120503652039325
1739209748.7095697;-38.13080360867914
1739209748.7095766;-38.13080360867914
1739209748.7095833;-38.13080360867914
1739209748.70959;-38.13080360867914
1739209748.7095966;-38.13080360867914
1739209748.7096033;-35.57807855764607
1739209748.7096102;-38.13080360867914
1739209748.709617;-45.120503652039325
1739209748.7096236;-45.120503652039325
1739209748.7096303;-45.120503652039325
1739209748.709637;-45.120503652039325
1739209748.7096436;-45.120503652039325
1739209748.7096505;-45.120503652039325
1739209748.7096572;-45.120503652039325
1739209748.7096639;-45.120503652039325
1739209748.7096705;-45.120503652039325
1739209748.7096772;-38.13080360867914
1739209748.7096841;-45.120503652039325
1739209748.7096908;-38.13080360867914
1739209748.7096975;-38.13080360867914
1739209748.7097042;-38.13080360867914
1739209748.7097108;-38.13080360867914
1739209748.7097175;-33.981070128970906
1739209748.7097244;-35.57807855764607
1739209748.709731;-45.120503652039325
1739209748.7097378;-38.13080360867914
1739209748.7097445;-38.13080360867914
1739209748.7097511;-45.120503652039325
1739209748.709758;-45.120503652039325
1739209748.7097647;-45.120503652039325
1739209748.7097714;-38.13080360867914
1739209748.709778;-45.120503652039325
1739209748.7097847;-45.120503652039325
1739209748.7097914;-45.120503652039325
1739209748.7097983;-38.13080360867914
1739209748.709805;-35.57807855764607
1739209748.7098117;-38.13080360867914
1739209748.7098184;-45.120503652039325
1739209748.709825;-38.13080360867914
1739209748.7098317;-32.816014438256545
1739209748.7098386;-45.120503652039325
1739209748.7098453;-45.120503652039325
1739209748.709852;-38.13080360867914
1739209748.7098587;-45.120503652039325
1739209748.7098653;-45.120503652039325
1739209748.7098722;-38.13080360867914
1739209748.709879;-38.13080360867914
1739209748.7098856;-45.120503652039325
1739209748.7098923;-38.13080360867914
1739209748.709899;-38.13080360867914
1739209748.7099056;-45.120503652039325
1739209748.7099125;-38.13080360867914
1739209748.7099192;-45.120503652039325
1739209748.709926;-45.120503652039325
1739209748.7099326;-33.981070128970906
1739209748.7099392;-45.120503652039325
1739209748.7099462;-38.13080360867914
1739209748.7099528;-35.57807855764607
1739209748.7099595;-32.816014438256545
1739209748.7099662;-32.816014438256545
1739209748.7099729;-38.13080360867914
1739209748.7099795;-35.57807855764607
1739209748.7099864;-38.13080360867914
1739209748.7099931;-38.13080360867914
1739209748.7099998;-38.13080360867914
1739209748.7100065;-32.816014438256545
1739209748.7100132;-33.981070128970906
1739209748.71002;-45.120503652039325
1739209748.7100267;-45.120503652039325
1739209748.7100334;-38.13080360867914
1739209748.71004;-45.120503652039325
1739209748.7100468;-45.120503652039325
1739209748.7100534;-45.120503652039325
1739209748.7100604;-45.120503652039325
1739209748.710067;-45.120503652039325
1739209748.7100737;-31.141103565318893
1739209748.7100804;-35.57807855764607
1739209748.710087;-45.120503652039325
1739209748.7100937;-45.120503652039325
1739209748.7101007;-32.816014438256545
1739209748.7101073;-45.120503652039325
1739209748.710114;-35.57807855764607
1739209748.7101207;-38.13080360867914
1739209748.7101274;-38.13080360867914
1739209748.7101343;-38.13080360867914
1739209748.710141;-45.120503652039325
1739209748.7101476;-45.120503652039325
1739209748.7101543;-45.120503652039325
1739209748.710161;-45.120503652039325
1739209748.7101676;-45.120503652039325
1739209748.7101746;-45.120503652039325
1739209748.7101812;-45.120503652039325
