CAN Message; 0x1d3:000037c020b333a5
Timestamp;Amplitude
1739209775.6384184;-25.826314394896357
1739209775.638427;-45.120503652039325
1739209775.6384356;-38.13080360867914
1739209775.6384442;-45.120503652039325
1739209775.6384528;-30.49652367304973
1739209775.6384614;-33.981070128970906
1739209775.6384697;-45.120503652039325
1739209775.6384783;-45.120503652039325
1739209775.6384869;-38.13080360867914
1739209775.6384954;-38.13080360867914
1739209775.638504;-33.981070128970906
1739209775.6385126;-38.13080360867914
1739209775.6385212;-38.13080360867914
1739209775.6385298;-32.816014438256545
1739209775.6385381;-38.13080360867914
1739209775.6385467;-45.120503652039325
1739209775.6385553;-35.57807855764607
1739209775.6385639;-35.57807855764607
1739209775.6385725;-45.120503652039325
1739209775.638581;-38.13080360867914
1739209775.6385896;-45.120503652039325
1739209775.6385982;-27.877744956031417
1739209775.6386065;-23.75329798047523
1739209775.6386151;-45.120503652039325
1739209775.6386237;-32.816014438256545
1739209775.6386323;-45.120503652039325
1739209775.6386409;-38.13080360867914
1739209775.6386495;-38.13080360867914
1739209775.638658;-33.981070128970906
1739209775.6386664;-45.120503652039325
1739209775.638675;-45.120503652039325
1739209775.6386836;-45.120503652039325
1739209775.6386921;-35.57807855764607
1739209775.6387007;-35.57807855764607
1739209775.6387093;-38.13080360867914
1739209775.638718;-45.120503652039325
1739209775.6387265;-32.816014438256545
1739209775.6387348;-31.141103565318893
1739209775.6387434;-35.57807855764607
1739209775.638752;-35.57807855764607
1739209775.6387606;-29.438486411369333
1739209775.6387691;-22.740042620751332
1739209775.6387777;-45.120503652039325
1739209775.6387863;-38.13080360867914
1739209775.638795;-28.992665084841942
1739209775.6388032;-21.021172418726344
1739209775.6388118;-23.273589343863303
1739209775.6388204;-31.141103565318915
1739209775.638829;-28.992665084841942
1739209775.6388376;-28.588378514285886
1739209775.6388462;-11.08415175413381
1739209775.6388547;-11.921119252236203
1739209775.6388633;-31.141103565318943
1739209775.6388717;-25.077289914212862
1739209775.6388803;-45.120503652039325
1739209775.6388888;-38.13080360867914
1739209775.6388974;-45.120503652039325
1739209775.638906;-26.991370085610722
1739209775.6389146;-38.13080360867914
1739209775.6389232;-38.13080360867914
1739209775.6389318;-38.13080360867914
1739209775.63894;-30.49652367304973
1739209775.6389487;-33.981070128970906
1739209775.6389573;-45.120503652039325
1739209775.6389658;-45.120503652039325
1739209775.6389744;-45.120503652039325
1739209775.638983;-38.13080360867914
1739209775.6389916;-32.816014438256545
1739209775.639;-45.120503652039325
1739209775.6390085;-33.981070128970906
1739209775.639017;-33.981070128970906
1739209775.6390257;-38.13080360867914
1739209775.6390343;-35.57807855764607
1739209775.6390429;-38.13080360867914
1739209775.6390514;-38.13080360867914
1739209775.63906;-38.13080360867914
1739209775.6390684;-38.13080360867914
1739209775.639077;-31.141103565318943
1739209775.6390855;-38.13080360867914
1739209775.639094;-33.981070128970906
1739209775.6391027;-33.981070128970906
1739209775.6391113;-38.13080360867914
1739209775.6391199;-33.981070128970906
1739209775.6391284;-33.981070128970906
1739209775.6391368;-38.13080360867914
1739209775.6391454;-31.141103565318943
1739209775.639154;-33.981070128970906
1739209775.6391625;-35.57807855764607
1739209775.6391711;-38.13080360867914
1739209775.6391797;-27.877744956031417
1739209775.6391883;-35.57807855764607
1739209775.6391969;-33.981070128970906
1739209775.6392052;-45.120503652039325
1739209775.6392138;-45.120503652039325
1739209775.6392224;-45.120503652039325
1739209775.639231;-45.120503652039325
1739209775.6392395;-45.120503652039325
1739209775.6392481;-45.120503652039325
1739209775.6392567;-45.120503652039325
1739209775.6392653;-45.120503652039325
1739209775.6392736;-45.120503652039325
1739209775.6392822;-38.13080360867914
1739209775.6392908;-45.120503652039325
1739209775.6392994;-20.001670042250545
1739209775.639308;-45.120503652039325
1739209775.6393166;-27.267205301931607
1739209775.6393251;-28.992665084841942
1739209775.6393337;-31.141103565318915
1739209775.639342;-9.244516354826843
1739209775.6393507;-23.506823629689542
1739209775.6393592;-33.981070128970956
1739209775.6393678;-26.991370085610736
1739209775.6393764;-24.151403521958734
1739209775.639385;-20.001670042250552
1739209775.6393936;-26.035653463252796
1739209775.639402;-45.120503652039325
1739209775.6394105;-45.120503652039325
1739209775.639419;-45.120503652039325
1739209775.6394277;-31.141103565318915
1739209775.6394362;-45.120503652039325
1739209775.6394448;-32.816014438256545
1739209775.6394534;-38.13080360867914
1739209775.639462;-18.83661435153617
1739209775.6394703;-22.002965041481755
1739209775.639479;-45.120503652039325
1739209775.6394875;-28.58837851428586
1739209775.639496;-38.13080360867914
1739209775.6395047;-23.38864096791655
1739209775.6395133;-38.13080360867914
1739209775.6395218;-33.981070128970906
1739209775.6395304;-31.14110356531892
1739209775.6395388;-45.120503652039325
1739209775.6395473;-45.120503652039325
1739209775.639556;-38.13080360867914
1739209775.6395645;-38.13080360867914
1739209775.639573;-38.13080360867914
1739209775.6395817;-38.13080360867914
1739209775.6395903;-45.120503652039325
1739209775.6395988;-45.120503652039325
1739209775.6396072;-38.13080360867914
1739209775.6396158;-45.120503652039325
1739209775.6396244;-38.13080360867914
1739209775.639633;-45.120503652039325
1739209775.6396415;-35.57807855764607
1739209775.63965;-45.120503652039325
1739209775.6396587;-45.120503652039325
1739209775.6396673;-24.589719217205094
1739209775.6396756;-38.13080360867914
1739209775.6396842;-45.120503652039325
1739209775.6396928;-45.120503652039325
1739209775.6397014;-30.49652367304973
1739209775.639705;-9.718460653618694
1739209775.6397083;-18.087589870852675
1739209775.6397119;-27.267205301931607
1739209775.6397154;-30.49652367304973
1739209775.6397188;-38.13080360867914
1739209775.6397223;-45.120503652039325
1739209775.639726;-45.120503652039325
1739209775.6397295;-31.141103565318915
1739209775.6397328;-45.120503652039325
1739209775.6397364;-45.120503652039325
1739209775.63974;-38.13080360867914
1739209775.6397433;-26.991370085610722
1739209775.639747;-45.120503652039325
1739209775.6397505;-32.816014438256545
1739209775.6397538;-38.13080360867914
1739209775.6397574;-31.141103565318915
1739209775.639761;-38.13080360867914
1739209775.6397645;-38.13080360867914
1739209775.639768;-35.57807855764607
1739209775.6397715;-38.13080360867914
1739209775.639775;-38.13080360867914
1739209775.6397784;-38.13080360867914
1739209775.639782;-38.13080360867914
1739209775.6397855;-35.57807855764607
1739209775.6397889;-26.991370085610722
1739209775.6397924;-38.13080360867914
1739209775.639796;-38.13080360867914
1739209775.6397994;-33.981070128970906
1739209775.639803;-38.13080360867914
1739209775.6398065;-45.120503652039325
1739209775.63981;-45.120503652039325
1739209775.6398134;-45.120503652039325
1739209775.639817;-45.120503652039325
1739209775.6398206;-45.120503652039325
1739209775.639824;-38.13080360867914
1739209775.6398275;-32.816014438256545
1739209775.639831;-45.120503652039325
1739209775.6398344;-38.13080360867914
1739209775.639838;-35.57807855764607
1739209775.6398416;-38.13080360867914
1739209775.6398451;-45.120503652039325
1739209775.6398485;-38.13080360867914
1739209775.639852;-45.120503652039325
1739209775.6398556;-32.816014438256545
1739209775.639859;-35.57807855764607
1739209775.6398625;-38.13080360867914
1739209775.639866;-45.120503652039325
1739209775.6398695;-28.58837851428586
1739209775.639873;-20.954098578656478
1739209775.6398766;-33.981070128970906
1739209775.63988;-45.120503652039325
1739209775.6398835;-28.21854285175415
1739209775.639887;-25.077289914212862
1739209775.6398907;-20.888044912671223
1739209775.639894;-38.13080360867914
1739209775.6398976;-35.57807855764607
1739209775.6399012;-35.57807855764607
1739209775.6399045;-45.120503652039325
1739209775.639908;-38.13080360867914
1739209775.6399117;-38.13080360867914
1739209775.639915;-38.13080360867914
1739209775.6399186;-38.13080360867914
1739209775.6399221;-45.120503652039325
1739209775.6399255;-32.816014438256545
1739209775.639929;-28.21854285175415
1739209775.6399326;-45.120503652039325
1739209775.6399362;-38.13080360867914
1739209775.6399395;-45.120503652039325
1739209775.6399431;-30.49652367304976
1739209775.6399467;-33.981070128970906
1739209775.63995;-45.120503652039325
1739209775.6399536;-32.816014438256545
1739209775.6399572;-25.826314394896354
1739209775.6399605;-38.13080360867914
1739209775.639964;-38.13080360867914
1739209775.6399677;-35.57807855764607
1739209775.6399713;-28.992665084841967
1739209775.6399746;-20.4518274484982
1739209775.6399782;-38.13080360867914
1739209775.6399817;-33.981070128970906
1739209775.639985;-26.991370085610722
1739209775.6399887;-38.13080360867914
1739209775.6399922;-45.120503652039325
1739209775.6399956;-38.13080360867914
1739209775.6399992;-38.13080360867914
1739209775.6400027;-33.981070128970906
1739209775.640006;-45.120503652039325
1739209775.6400096;-45.120503652039325
1739209775.6400132;-38.13080360867914
1739209775.6400168;-32.816014438256545
1739209775.6400201;-38.13080360867914
1739209775.6400237;-32.81601443825658
1739209775.6400273;-33.981070128970956
1739209775.6400306;-33.981070128970906
1739209775.6400342;-38.13080360867914
1739209775.6400378;-38.13080360867914
1739209775.640041;-38.13080360867914
1739209775.6400447;-38.13080360867914
1739209775.6400483;-38.13080360867914
1739209775.6400518;-38.13080360867914
1739209775.6400552;-38.13080360867914
1739209775.6400588;-13.153216425806427
1739209775.6400623;-31.141103565318943
1739209775.6400657;-33.981070128970906
1739209775.6400692;-45.120503652039325
1739209775.6400728;-45.120503652039325
1739209775.6400762;-45.120503652039325
1739209775.6400797;-33.981070128970906
1739209775.6400833;-28.992665084841942
1739209775.6400867;-45.120503652039325
1739209775.6400902;-20.10991102986178
1739209775.6400938;-22.54371790334745
1739209775.6400974;-32.816014438256545
1739209775.6401007;-45.120503652039325
1739209775.6401043;-45.120503652039325
1739209775.6401079;-45.120503652039325
1739209775.6401112;-25.826314394896357
1739209775.6401148;-31.141103565318915
1739209775.6401184;-38.13080360867914
1739209775.6401217;-32.816014438256545
1739209775.6401253;-19.497575007474538
1739209775.6401289;-31.14110356531892
1739209775.6401324;-38.13080360867914
1739209775.6401358;-45.120503652039325
1739209775.6401393;-38.13080360867914
1739209775.640143;-33.981070128970906
1739209775.6401463;-38.13080360867914
1739209775.6401498;-45.120503652039325
1739209775.6401534;-33.981070128970906
1739209775.6401567;-24.151403521958727
1739209775.6401603;-23.50682362968953
1739209775.640164;-45.120503652039325
1739209775.6401672;-38.13080360867914
1739209775.6401708;-45.120503652039325
1739209775.6401744;-45.120503652039325
1739209775.640178;-38.13080360867914
1739209775.6401813;-38.13080360867914
1739209775.6401849;-32.81601443825658
1739209775.6401885;-23.75329798047522
1739209775.6401918;-11.15328086700156
1739209775.6401954;-15.384607417766727
1739209775.640199;-26.487275050834715
1739209775.6402023;-38.13080360867914
1739209775.6402059;-45.120503652039325
1739209775.6402094;-38.13080360867914
1739209775.640213;-45.120503652039325
1739209775.6402164;-38.13080360867914
1739209775.64022;-33.981070128970906
1739209775.6402235;-31.141103565318915
1739209775.6402268;-31.141103565318893
1739209775.6402304;-38.13080360867914
1739209775.640234;-38.13080360867914
1739209775.6402373;-35.57807855764607
1739209775.640241;-31.141103565318915
1739209775.6402445;-45.120503652039325
1739209775.6402478;-38.13080360867914
1739209775.6402514;-38.13080360867914
1739209775.640255;-38.13080360867914
1739209775.6402586;-45.120503652039325
1739209775.640262;-38.13080360867914
1739209775.6402655;-33.981070128970906
1739209775.640269;-45.120503652039325
1739209775.6402724;-25.252786309376837
1739209775.640276;-13.087454490654466
1739209775.6402795;-17.788531000973595
1739209775.6402829;-28.992665084841942
1739209775.6402864;-38.13080360867914
1739209775.64029;-28.58837851428586
1739209775.6402936;-18.087589870852675
1739209775.640297;-45.120503652039325
1739209775.6403005;-33.981070128970906
1739209775.640304;-33.981070128970906
1739209775.6403074;-28.218542851754165
1739209775.640311;-8.583555698888471
1739209775.6403146;-38.13080360867914
1739209775.640318;-35.57807855764607
1739209775.6403215;-45.120503652039325
1739209775.640325;-35.57807855764607
1739209775.6403284;-45.120503652039325
1739209775.640332;-45.120503652039325
1739209775.6403356;-45.120503652039325
1739209775.6403391;-22.54371790334745
1739209775.6403425;-25.252786309376837
1739209775.640346;-33.981070128970906
1739209775.6403496;-38.13080360867914
1739209775.640353;-45.120503652039325
1739209775.6403565;-35.57807855764607
1739209775.64036;-21.598678470925673
1739209775.6403635;-28.992665084841967
1739209775.640367;-28.58837851428586
1739209775.6403706;-45.120503652039325
1739209775.6403742;-32.816014438256545
1739209775.6403775;-21.300333226290604
1739209775.640381;-33.981070128970906
1739209775.6403847;-45.120503652039325
1739209775.640388;-38.13080360867914
1739209775.6403916;-38.13080360867914
1739209775.6403952;-38.13080360867914
1739209775.6403985;-38.13080360867914
1739209775.640402;-38.13080360867914
1739209775.6404057;-45.120503652039325
1739209775.640409;-27.8777449560314
1739209775.6404126;-29.438486411369333
1739209775.6404161;-45.120503652039325
1739209775.6404197;-45.120503652039325
1739209775.640423;-38.13080360867914
1739209775.6404266;-32.816014438256545
1739209775.6404302;-38.13080360867914
1739209775.6404335;-45.120503652039325
1739209775.6404371;-38.13080360867914
1739209775.6404407;-31.141103565318893
1739209775.640444;-31.141103565318943
1739209775.6404476;-38.13080360867914
1739209775.6404512;-45.120503652039325
1739209775.6404545;-38.13080360867914
1739209775.640458;-38.13080360867914
1739209775.6404617;-45.120503652039325
1739209775.6404653;-38.13080360867914
1739209775.6404686;-45.120503652039325
1739209775.6404722;-38.13080360867914
1739209775.6404757;-45.120503652039325
1739209775.640479;-45.120503652039325
1739209775.6404827;-29.438486411369375
1739209775.6404862;-33.981070128970906
1739209775.6404896;-45.120503652039325
1739209775.6404932;-26.487275050834715
1739209775.6404967;-28.58837851428586
1739209775.6405003;-45.120503652039325
1739209775.6405036;-33.981070128970906
1739209775.6405072;-30.49652367304973
1739209775.6405108;-15.459086324648965
1739209775.6405141;-15.347841527766366
1739209775.6405177;-29.438486411369347
1739209775.6405213;-38.13080360867914
1739209775.6405246;-35.57807855764607
1739209775.6405282;-16.763597937115033
1739209775.6405318;-33.981070128970906
1739209775.640535;-28.992665084841942
1739209775.6405387;-24.151403521958727
1739209775.6405423;-38.13080360867914
1739209775.6405458;-8.720661171623405
1739209775.6405492;-20.888044912671212
1739209775.6405528;-31.141103565318943
1739209775.6405563;-33.981070128970906
1739209775.6405597;-38.13080360867914
1739209775.6405632;-38.13080360867914
1739209775.6405668;-38.13080360867914
1739209775.6405702;-45.120503652039325
1739209775.6405737;-45.120503652039325
1739209775.6405773;-35.57807855764607
1739209775.640581;-32.816014438256545
1739209775.6405842;-38.13080360867914
1739209775.6405878;-38.13080360867914
1739209775.6405914;-38.13080360867914
1739209775.6405947;-24.438645034577675
1739209775.6405983;-32.81601443825658
1739209775.6406019;-38.13080360867914
1739209775.6406052;-33.981070128970906
1739209775.6406088;-28.58837851428586
1739209775.6406124;-13.310647844171985
1739209775.6406157;-16.517123586329355
1739209775.6406193;-38.13080360867914
1739209775.6406229;-35.57807855764607
1739209775.6406264;-33.981070128970906
1739209775.6406298;-35.57807855764607
1739209775.6406333;-45.120503652039325
1739209775.640637;-38.13080360867914
1739209775.6406403;-31.141103565318915
1739209775.6406438;-24.74623867263306
1739209775.6406474;-19.89606131697609
1739209775.6406507;-45.120503652039325
1739209775.6406543;-38.13080360867914
1739209775.640658;-30.49652367304973
1739209775.6406615;-45.120503652039325
1739209775.6406648;-18.83661435153617
1739209775.6406684;-33.981070128970906
1739209775.640672;-45.120503652039325
1739209775.6406753;-38.13080360867914
1739209775.640679;-35.57807855764607
1739209775.6406825;-45.120503652039325
1739209775.6406858;-38.13080360867914
1739209775.6406894;-45.120503652039325
1739209775.640693;-45.120503652039325
1739209775.6406963;-45.120503652039325
1739209775.6406999;-45.120503652039325
1739209775.6407034;-45.120503652039325
1739209775.640707;-38.13080360867914
1739209775.6407104;-45.120503652039325
1739209775.640714;-45.120503652039325
1739209775.6407175;-45.120503652039325
1739209775.6407208;-45.120503652039325
1739209775.6407244;-38.13080360867914
1739209775.640728;-33.981070128970906
1739209775.6407313;-45.120503652039325
1739209775.640735;-28.992665084841942
1739209775.6407385;-31.141103565318915
1739209775.640742;-38.13080360867914
1739209775.6407454;-33.981070128970906
1739209775.640749;-45.120503652039325
1739209775.6407526;-38.13080360867914
1739209775.640756;-38.13080360867914
1739209775.6407595;-38.13080360867914
1739209775.640763;-45.120503652039325
1739209775.6407664;-33.981070128970906
1739209775.64077;-38.13080360867914
1739209775.6407735;-38.13080360867914
1739209775.6407769;-38.13080360867914
1739209775.6407804;-32.816014438256545
1739209775.640784;-32.816014438256545
1739209775.6407876;-38.13080360867914
1739209775.640791;-45.120503652039325
1739209775.6407945;-38.13080360867914
1739209775.640798;-38.13080360867914
1739209775.6408014;-45.120503652039325
1739209775.640805;-38.13080360867914
1739209775.6408086;-45.120503652039325
1739209775.640812;-33.981070128970906
1739209775.6408155;-45.120503652039325
1739209775.640819;-38.13080360867914
1739209775.6408224;-33.981070128970906
1739209775.640826;-38.13080360867914
1739209775.6408296;-45.120503652039325
1739209775.6408331;-38.13080360867914
1739209775.6408365;-33.981070128970906
1739209775.64084;-38.13080360867914
1739209775.6408436;-33.981070128970906
1739209775.640847;-38.13080360867914
1739209775.6408505;-45.120503652039325
1739209775.6408541;-45.120503652039325
1739209775.6408575;-45.120503652039325
1739209775.640861;-38.13080360867914
1739209775.6408646;-38.13080360867914
1739209775.6408682;-38.13080360867914
1739209775.6408715;-45.120503652039325
1739209775.640875;-45.120503652039325
1739209775.6408787;-38.13080360867914
1739209775.640882;-45.120503652039325
1739209775.6408856;-38.13080360867914
1739209775.6408892;-45.120503652039325
1739209775.6408925;-45.120503652039325
1739209775.640896;-45.120503652039325
1739209775.6408997;-38.13080360867914
1739209775.640903;-38.13080360867914
1739209775.6409066;-32.816014438256545
1739209775.6409101;-38.13080360867914
1739209775.6409137;-38.13080360867914
1739209775.640917;-38.13080360867914
1739209775.6409206;-35.57807855764607
1739209775.6409242;-38.13080360867914
1739209775.6409276;-45.120503652039325
1739209775.6409311;-38.13080360867914
1739209775.6409347;-45.120503652039325
1739209775.640938;-45.120503652039325
1739209775.6409416;-45.120503652039325
1739209775.6409452;-38.13080360867914
1739209775.6409488;-45.120503652039325
1739209775.640952;-38.13080360867914
1739209775.6409557;-38.13080360867914
1739209775.6409593;-45.120503652039325
1739209775.6409626;-45.120503652039325
1739209775.6409662;-45.120503652039325
1739209775.6409698;-45.120503652039325
1739209775.640973;-38.13080360867914
1739209775.6409767;-33.981070128970906
1739209775.6409802;-38.13080360867914
1739209775.6409836;-38.13080360867914
1739209775.6409872;-45.120503652039325
1739209775.6409907;-32.816014438256545
1739209775.6409943;-35.57807855764607
1739209775.6409976;-45.120503652039325
1739209775.6410012;-45.120503652039325
1739209775.6410048;-45.120503652039325
1739209775.6410081;-35.57807855764607
1739209775.6410117;-45.120503652039325
1739209775.6410153;-45.120503652039325
1739209775.6410186;-45.120503652039325
1739209775.6410222;-45.120503652039325
1739209775.6410258;-45.120503652039325
1739209775.6410294;-45.120503652039325
1739209775.6410327;-38.13080360867914
1739209775.6410363;-38.13080360867914
1739209775.6410398;-38.13080360867914
1739209775.6410432;-45.120503652039325
1739209775.6410468;-27.8777449560314
1739209775.6410503;-28.21854285175415
1739209775.6410537;-45.120503652039325
1739209775.6410573;-45.120503652039325
1739209775.6410608;-33.981070128970906
1739209775.6410642;-35.57807855764607
1739209775.6410677;-45.120503652039325
1739209775.6410713;-45.120503652039325
1739209775.641075;-45.120503652039325
1739209775.6410782;-45.120503652039325
1739209775.6410818;-38.13080360867914
1739209775.6410854;-45.120503652039325
1739209775.6410887;-33.981070128970906
1739209775.6410923;-35.57807855764607
1739209775.6410959;-45.120503652039325
1739209775.6410992;-45.120503652039325
1739209775.6411028;-38.13080360867914
1739209775.6411064;-45.120503652039325
1739209775.64111;-38.13080360867914
1739209775.6411133;-38.13080360867914
1739209775.6411169;-38.13080360867914
1739209775.6411204;-38.13080360867914
1739209775.6411238;-38.13080360867914
1739209775.6411273;-45.120503652039325
1739209775.641131;-35.57807855764607
1739209775.6411343;-29.438486411369333
1739209775.6411378;-45.120503652039325
1739209775.6411414;-45.120503652039325
1739209775.6411448;-38.13080360867914
1739209775.6411483;-32.816014438256545
1739209775.641152;-45.120503652039325
1739209775.6411555;-45.120503652039325
1739209775.6411588;-45.120503652039325
1739209775.6411624;-45.120503652039325
1739209775.641166;-30.49652367304973
1739209775.6411693;-32.816014438256545
1739209775.641173;-45.120503652039325
1739209775.6411765;-38.13080360867914
1739209775.6411798;-38.13080360867914
1739209775.6411834;-33.981070128970906
1739209775.641187;-38.13080360867914
1739209775.6411905;-35.57807855764607
1739209775.6411939;-38.13080360867914
1739209775.6411974;-45.120503652039325
1739209775.641201;-45.120503652039325
1739209775.6412044;-45.120503652039325
1739209775.641208;-45.120503652039325
1739209775.6412115;-45.120503652039325
1739209775.6412148;-45.120503652039325
1739209775.6412184;-38.13080360867914
1739209775.641222;-38.13080360867914
1739209775.6412253;-45.120503652039325
1739209775.641229;-38.13080360867914
1739209775.6412325;-35.57807855764607
1739209775.641236;-38.13080360867914
1739209775.6412394;-38.13080360867914
1739209775.641243;-38.13080360867914
1739209775.6412466;-45.120503652039325
1739209775.64125;-45.120503652039325
1739209775.6412535;-45.120503652039325
1739209775.641257;-45.120503652039325
1739209775.6412604;-45.120503652039325
1739209775.641264;-38.13080360867914
1739209775.6412675;-45.120503652039325
1739209775.641271;-33.981070128970906
1739209775.6412745;-32.816014438256545
1739209775.641278;-45.120503652039325
1739209775.6412816;-38.13080360867914
1739209775.641285;-33.981070128970906
1739209775.6412885;-45.120503652039325
1739209775.641292;-45.120503652039325
1739209775.6412954;-38.13080360867914
1739209775.641299;-35.57807855764607
1739209775.6413026;-32.816014438256545
1739209775.641306;-45.120503652039325
1739209775.6413095;-45.120503652039325
1739209775.641313;-38.13080360867914
1739209775.6413167;-33.981070128970906
1739209775.64132;-38.13080360867914
1739209775.6413236;-45.120503652039325
1739209775.6413271;-38.13080360867914
1739209775.6413305;-33.981070128970906
1739209775.641334;-33.981070128970906
1739209775.6413376;-38.13080360867914
1739209775.641341;-35.57807855764607
1739209775.6413445;-45.120503652039325
1739209775.6413481;-38.13080360867914
1739209775.6413515;-38.13080360867914
1739209775.641355;-38.13080360867914
1739209775.6413586;-35.57807855764607
1739209775.6413622;-38.13080360867914
1739209775.6413655;-45.120503652039325
1739209775.641369;-38.13080360867914
1739209775.6413727;-32.816014438256545
1739209775.641376;-38.13080360867914
1739209775.6413796;-45.120503652039325
1739209775.6413832;-38.13080360867914
1739209775.6413865;-32.816014438256545
1739209775.64139;-38.13080360867914
1739209775.6413937;-38.13080360867914
1739209775.6413972;-33.981070128970906
1739209775.6414006;-38.13080360867914
1739209775.6414042;-38.13080360867914
1739209775.6414077;-45.120503652039325
1739209775.641411;-38.13080360867914
1739209775.6414146;-38.13080360867914
1739209775.6414182;-33.981070128970906
1739209775.6414216;-38.13080360867914
1739209775.6414251;-35.57807855764607
1739209775.6414287;-45.120503652039325
1739209775.641432;-35.57807855764607
1739209775.6414356;-35.57807855764607
1739209775.6414392;-38.13080360867914
1739209775.6414428;-38.13080360867914
1739209775.641446;-28.992665084841942
1739209775.6414497;-38.13080360867914
1739209775.6414533;-38.13080360867914
1739209775.6414566;-35.57807855764607
1739209775.6414602;-38.13080360867914
1739209775.6414638;-38.13080360867914
1739209775.641467;-38.13080360867914
1739209775.6414707;-38.13080360867914
1739209775.6414742;-30.49652367304973
1739209775.6414778;-35.57807855764607
1739209775.6414812;-38.13080360867914
1739209775.6414847;-45.120503652039325
1739209775.6414883;-38.13080360867914
1739209775.6414917;-45.120503652039325
1739209775.6414952;-45.120503652039325
1739209775.6414988;-38.13080360867914
1739209775.6415021;-31.141103565318915
1739209775.6415057;-45.120503652039325
1739209775.6415093;-45.120503652039325
1739209775.6415126;-45.120503652039325
1739209775.6415162;-33.981070128970906
1739209775.6415198;-38.13080360867914
1739209775.6415234;-35.57807855764607
1739209775.6415267;-35.57807855764607
1739209775.6415303;-31.141103565318915
1739209775.6415339;-33.981070128970906
1739209775.6415372;-45.120503652039325
1739209775.6415408;-35.57807855764607
1739209775.6415443;-33.981070128970906
1739209775.6415477;-38.13080360867914
1739209775.6415513;-45.120503652039325
1739209775.6415548;-45.120503652039325
1739209775.6415584;-35.57807855764607
1739209775.6415617;-45.120503652039325
1739209775.6415653;-45.120503652039325
1739209775.641569;-45.120503652039325
1739209775.6415722;-38.13080360867914
1739209775.6415758;-38.13080360867914
1739209775.6415794;-45.120503652039325
1739209775.6415827;-45.120503652039325
1739209775.6415863;-28.992665084841942
1739209775.6415899;-38.13080360867914
1739209775.6415932;-45.120503652039325
1739209775.6415968;-38.13080360867914
1739209775.6416004;-45.120503652039325
1739209775.641604;-45.120503652039325
1739209775.6416073;-45.120503652039325
1739209775.6416109;-45.120503652039325
1739209775.6416144;-45.120503652039325
1739209775.6416178;-45.120503652039325
1739209775.6416214;-38.13080360867914
1739209775.641625;-38.13080360867914
1739209775.6416283;-35.57807855764607
1739209775.6416318;-35.57807855764607
1739209775.6416354;-45.120503652039325
1739209775.641639;-38.13080360867914
1739209775.6416423;-45.120503652039325
1739209775.641646;-38.13080360867914
1739209775.6416495;-38.13080360867914
1739209775.6416528;-38.13080360867914
1739209775.6416564;-38.13080360867914
1739209775.64166;-45.120503652039325
1739209775.6416633;-45.120503652039325
1739209775.641667;-38.13080360867914
1739209775.6416705;-38.13080360867914
1739209775.6416738;-45.120503652039325
1739209775.6416774;-35.57807855764607
1739209775.641681;-35.57807855764607
1739209775.6416845;-38.13080360867914
1739209775.6416879;-45.120503652039325
1739209775.6416914;-38.13080360867914
1739209775.641695;-35.57807855764607
1739209775.6416984;-45.120503652039325
1739209775.641702;-38.13080360867914
1739209775.6417055;-35.57807855764607
1739209775.6417089;-38.13080360867914
1739209775.6417124;-45.120503652039325
1739209775.641716;-38.13080360867914
1739209775.6417193;-38.13080360867914
1739209775.641723;-38.13080360867914
1739209775.6417265;-35.57807855764607
1739209775.64173;-38.13080360867914
1739209775.6417334;-45.120503652039325
1739209775.641737;-38.13080360867914
1739209775.6417406;-38.13080360867914
1739209775.641744;-45.120503652039325
1739209775.6417475;-38.13080360867914
1739209775.641751;-38.13080360867914
1739209775.6417544;-38.13080360867914
1739209775.641758;-45.120503652039325
1739209775.6417615;-38.13080360867914
1739209775.641765;-33.981070128970906
1739209775.6417685;-38.13080360867914
1739209775.641772;-38.13080360867914
1739209775.6417756;-38.13080360867914
1739209775.641779;-38.13080360867914
1739209775.6417825;-45.120503652039325
1739209775.641786;-45.120503652039325
1739209775.6417894;-38.13080360867914
1739209775.641793;-35.57807855764607
1739209775.6417966;-45.120503652039325
1739209775.6418;-45.120503652039325
1739209775.6418035;-33.981070128970906
1739209775.641807;-45.120503652039325
1739209775.6418107;-45.120503652039325
1739209775.641814;-45.120503652039325
1739209775.6418176;-38.13080360867914
1739209775.6418211;-45.120503652039325
1739209775.6418245;-38.13080360867914
1739209775.641828;-38.13080360867914
1739209775.6418316;-45.120503652039325
1739209775.641835;-45.120503652039325
1739209775.6418386;-45.120503652039325
1739209775.6418421;-31.141103565318915
1739209775.6418457;-45.120503652039325
1739209775.641849;-45.120503652039325
1739209775.6418526;-38.13080360867914
1739209775.6418562;-45.120503652039325
1739209775.6418595;-38.13080360867914
1739209775.641863;-45.120503652039325
1739209775.6418667;-45.120503652039325
1739209775.64187;-45.120503652039325
1739209775.6418736;-45.120503652039325
1739209775.6418772;-45.120503652039325
1739209775.6418805;-38.13080360867914
1739209775.641884;-38.13080360867914
1739209775.6418877;-45.120503652039325
1739209775.6418912;-45.120503652039325
1739209775.6418946;-38.13080360867914
1739209775.6418982;-38.13080360867914
1739209775.6419017;-38.13080360867914
1739209775.641905;-45.120503652039325
1739209775.6419086;-35.57807855764607
1739209775.6419122;-30.49652367304973
1739209775.6419156;-38.13080360867914
1739209775.6419191;-45.120503652039325
1739209775.6419227;-31.141103565318915
1739209775.6419263;-32.816014438256545
