CAN Message; 0x98:0000c5a533c071f3
1739209883.519768;-38.13080360867914
1739209883.5197728;-38.13080360867914
1739209883.5197775;-45.120503652039325
1739209883.5197823;-38.13080360867914
1739209883.519787;-38.13080360867914
1739209883.5197918;-45.120503652039325
1739209883.5197966;-45.120503652039325
1739209883.5198014;-38.13080360867914
1739209883.519806;-38.13080360867914
1739209883.5198107;-33.981070128970906
1739209883.5198154;-45.120503652039325
1739209883.5198202;-45.120503652039325
1739209883.519825;-35.57807855764607
1739209883.5198298;-35.57807855764607
1739209883.5198345;-38.13080360867914
1739209883.519839;-38.13080360867914
1739209883.5198438;-35.57807855764607
1739209883.5198486;-38.13080360867914
1739209883.5198534;-45.120503652039325
1739209883.5198581;-45.120503652039325
1739209883.519863;-38.13080360867914
1739209883.5198677;-38.13080360867914
1739209883.5198722;-45.120503652039325
1739209883.519877;-38.13080360867914
1739209883.5198817;-38.13080360867914
1739209883.5198865;-45.120503652039325
1739209883.5198913;-45.120503652039325
1739209883.519896;-38.13080360867914
1739209883.5199008;-38.13080360867914
1739209883.5199056;-38.13080360867914
1739209883.51991;-38.13080360867914
1739209883.5199149;-38.13080360867914
1739209883.5199196;-45.120503652039325
1739209883.5199244;-35.57807855764607
1739209883.5199292;-33.981070128970906
1739209883.519934;-45.120503652039325
1739209883.5199387;-45.120503652039325
1739209883.5199432;-45.120503652039325
1739209883.519948;-32.816014438256545
1739209883.5199528;-45.120503652039325
1739209883.5199575;-45.120503652039325
1739209883.5199623;-38.13080360867914
1739209883.519967;-45.120503652039325
1739209883.5199718;-45.120503652039325
1739209883.5199764;-38.13080360867914
1739209883.5199811;-45.120503652039325
1739209883.519986;-45.120503652039325
1739209883.5199907;-45.120503652039325
1739209883.5199955;-45.120503652039325
1739209883.5200002;-45.120503652039325
1739209883.520005;-30.49652367304973
1739209883.5200095;-38.13080360867914
1739209883.5200143;-45.120503652039325
1739209883.520019;-38.13080360867914
1739209883.5200238;-38.13080360867914
1739209883.5200286;-45.120503652039325
1739209883.5200334;-38.13080360867914
1739209883.5200381;-38.13080360867914
1739209883.520043;-45.120503652039325
1739209883.5200474;-45.120503652039325
1739209883.5200522;-45.120503652039325
1739209883.520057;-45.120503652039325
1739209883.5200617;-45.120503652039325
1739209883.5200665;-45.120503652039325
1739209883.5200713;-45.120503652039325
1739209883.520076;-45.120503652039325
1739209883.5200806;-45.120503652039325
1739209883.5200853;-45.120503652039325
1739209883.52009;-35.57807855764607
1739209883.5200949;-35.57807855764607
1739209883.5200996;-38.13080360867914
1739209883.5201044;-45.120503652039325
1739209883.5201092;-45.120503652039325
1739209883.5201137;-38.13080360867914
1739209883.5201185;-27.8777449560314
1739209883.5201232;-38.13080360867914
1739209883.520128;-32.816014438256545
1739209883.5201328;-38.13080360867914
1739209883.5201375;-33.981070128970906
1739209883.5201423;-35.57807855764607
1739209883.520147;-45.120503652039325
1739209883.5201516;-33.981070128970906
1739209883.5201564;-32.81601443825658
1739209883.5201612;-45.120503652039325
1739209883.520166;-38.13080360867914
1739209883.5201707;-33.981070128970906
1739209883.5201755;-45.120503652039325
1739209883.5201802;-38.13080360867914
1739209883.5201848;-38.13080360867914
1739209883.5201895;-38.13080360867914
1739209883.5201943;-25.826314394896354
1739209883.520199;-35.57807855764607
1739209883.5202038;-38.13080360867914
1739209883.5202086;-45.120503652039325
1739209883.5202134;-35.57807855764607
1739209883.520218;-35.57807855764607
1739209883.5202227;-45.120503652039325
1739209883.5202274;-38.13080360867914
1739209883.5202322;-45.120503652039325
1739209883.520237;-45.120503652039325
1739209883.5202417;-45.120503652039325
1739209883.5202465;-45.120503652039325
1739209883.5202513;-45.120503652039325
1739209883.5202558;-45.120503652039325
1739209883.5202606;-45.120503652039325
1739209883.5202653;-45.120503652039325
1739209883.52027;-38.13080360867914
1739209883.5202749;-33.981070128970906
1739209883.5202796;-45.120503652039325
1739209883.5202844;-45.120503652039325
1739209883.520289;-35.57807855764607
1739209883.5202937;-33.981070128970906
1739209883.5202985;-38.13080360867914
1739209883.5203032;-45.120503652039325
1739209883.520308;-35.57807855764607
1739209883.5203128;-33.981070128970906
1739209883.5203176;-45.120503652039325
1739209883.520322;-35.57807855764607
1739209883.5203269;-35.57807855764607
1739209883.5203316;-45.120503652039325
1739209883.5203364;-38.13080360867914
1739209883.5203412;-45.120503652039325
1739209883.520346;-45.120503652039325
1739209883.5203507;-38.13080360867914
1739209883.5203555;-32.816014438256545
1739209883.52036;-45.120503652039325
1739209883.5203648;-45.120503652039325
1739209883.5203695;-45.120503652039325
1739209883.5203743;-35.57807855764607
1739209883.520379;-38.13080360867914
1739209883.5203838;-32.816014438256545
1739209883.5203886;-31.141103565318893
1739209883.5203931;-38.13080360867914
1739209883.520398;-45.120503652039325
1739209883.5204027;-45.120503652039325
1739209883.5204074;-45.120503652039325
1739209883.5204122;-38.13080360867914
1739209883.520417;-38.13080360867914
1739209883.5204217;-45.120503652039325
1739209883.5204263;-38.13080360867914
1739209883.520431;-38.13080360867914
1739209883.5204358;-33.981070128970906
1739209883.5204406;-45.120503652039325
1739209883.5204453;-45.120503652039325
1739209883.52045;-45.120503652039325
1739209883.520455;-38.13080360867914
1739209883.5204597;-45.120503652039325
1739209883.5204642;-45.120503652039325
1739209883.520469;-35.57807855764607
1739209883.5204737;-35.57807855764607
1739209883.5204785;-45.120503652039325
1739209883.5204833;-45.120503652039325
1739209883.520488;-45.120503652039325
1739209883.5204928;-45.120503652039325
1739209883.5204973;-38.13080360867914
1739209883.520502;-38.13080360867914
1739209883.5205069;-38.13080360867914
1739209883.5205116;-45.120503652039325
1739209883.5205152;-38.13080360867914
1739209883.5205185;-35.57807855764607
1739209883.520522;-38.13080360867914
1739209883.5205255;-38.13080360867914
1739209883.520529;-32.816014438256545
1739209883.5205324;-45.120503652039325
1739209883.520536;-38.13080360867914
1739209883.5205393;-38.13080360867914
1739209883.5205429;-45.120503652039325
1739209883.5205462;-45.120503652039325
1739209883.5205498;-33.981070128970906
1739209883.520553;-38.13080360867914
1739209883.5205567;-45.120503652039325
1739209883.52056;-45.120503652039325
1739209883.5205636;-45.120503652039325
1739209883.520567;-38.13080360867914
1739209883.5205705;-38.13080360867914
1739209883.5205739;-35.57807855764607
1739209883.5205774;-45.120503652039325
1739209883.5205808;-45.120503652039325
1739209883.5205843;-38.13080360867914
1739209883.5205877;-32.816014438256545
1739209883.5205913;-33.981070128970906
1739209883.5205946;-45.120503652039325
1739209883.5205982;-38.13080360867914
1739209883.5206015;-33.981070128970906
1739209883.520605;-45.120503652039325
1739209883.5206084;-45.120503652039325
1739209883.520612;-35.57807855764607
1739209883.5206153;-38.13080360867914
1739209883.520619;-38.13080360867914
1739209883.5206223;-38.13080360867914
1739209883.5206258;-35.57807855764607
1739209883.5206292;-33.981070128970906
1739209883.5206327;-45.120503652039325
1739209883.520636;-45.120503652039325
1739209883.5206397;-45.120503652039325
1739209883.520643;-45.120503652039325
1739209883.5206466;-45.120503652039325
1739209883.52065;-45.120503652039325
1739209883.5206535;-45.120503652039325
1739209883.5206568;-38.13080360867914
1739209883.5206604;-38.13080360867914
1739209883.5206637;-45.120503652039325
1739209883.5206673;-45.120503652039325
1739209883.5206707;-45.120503652039325
1739209883.5206742;-45.120503652039325
1739209883.5206776;-45.120503652039325
1739209883.5206811;-38.13080360867914
1739209883.5206845;-38.13080360867914
1739209883.520688;-38.13080360867914
1739209883.5206914;-38.13080360867914
1739209883.520695;-45.120503652039325
1739209883.5206983;-45.120503652039325
1739209883.520702;-38.13080360867914
1739209883.5207052;-38.13080360867914
1739209883.5207088;-45.120503652039325
1739209883.5207121;-38.13080360867914
1739209883.5207157;-45.120503652039325
1739209883.520719;-38.13080360867914
1739209883.5207226;-45.120503652039325
1739209883.520726;-33.981070128970906
1739209883.5207295;-28.992665084841942
1739209883.5207329;-45.120503652039325
1739209883.5207365;-45.120503652039325
1739209883.52074;-35.57807855764607
1739209883.5207434;-35.57807855764607
1739209883.520747;-38.13080360867914
1739209883.5207503;-45.120503652039325
1739209883.5207539;-45.120503652039325
1739209883.5207572;-38.13080360867914
1739209883.5207608;-45.120503652039325
1739209883.520764;-45.120503652039325
1739209883.5207677;-45.120503652039325
1739209883.520771;-45.120503652039325
1739209883.5207746;-45.120503652039325
1739209883.520778;-45.120503652039325
1739209883.5207815;-33.981070128970906
1739209883.5207849;-25.62660358559016
1739209883.5207884;-35.57807855764607
1739209883.5207918;-45.120503652039325
1739209883.5207953;-38.13080360867914
1739209883.5207987;-30.49652367304973
1739209883.5208023;-33.981070128970906
1739209883.5208056;-45.120503652039325
1739209883.5208092;-45.120503652039325
1739209883.5208125;-33.981070128970956
1739209883.520816;-45.120503652039325
1739209883.5208194;-45.120503652039325
1739209883.520823;-45.120503652039325
1739209883.5208263;-45.120503652039325
1739209883.52083;-38.13080360867914
1739209883.5208333;-45.120503652039325
1739209883.5208368;-38.13080360867914
1739209883.5208402;-27.8777449560314
1739209883.5208437;-35.57807855764607
1739209883.520847;-45.120503652039325
1739209883.5208507;-38.13080360867914
1739209883.520854;-38.13080360867914
1739209883.5208576;-38.13080360867914
1739209883.520861;-45.120503652039325
1739209883.5208645;-45.120503652039325
1739209883.5208678;-45.120503652039325
1739209883.5208714;-45.120503652039325
1739209883.5208747;-45.120503652039325
1739209883.5208783;-38.13080360867914
1739209883.5208817;-45.120503652039325
1739209883.5208852;-45.120503652039325
1739209883.5208886;-35.57807855764607
1739209883.5208921;-45.120503652039325
1739209883.5208955;-45.120503652039325
1739209883.520899;-45.120503652039325
1739209883.5209024;-45.120503652039325
1739209883.520906;-45.120503652039325
1739209883.5209093;-45.120503652039325
1739209883.520913;-38.13080360867914
1739209883.5209162;-45.120503652039325
1739209883.5209198;-45.120503652039325
1739209883.5209231;-28.21854285175415
1739209883.5209267;-32.816014438256545
1739209883.52093;-45.120503652039325
1739209883.5209336;-45.120503652039325
1739209883.520937;-32.816014438256545
1739209883.5209405;-38.13080360867914
1739209883.5209439;-45.120503652039325
1739209883.5209475;-38.13080360867914
1739209883.5209508;-38.13080360867914
1739209883.5209544;-45.120503652039325
1739209883.520958;-45.120503652039325
1739209883.5209613;-45.120503652039325
1739209883.5209649;-45.120503652039325
1739209883.5209682;-38.13080360867914
1739209883.5209718;-35.57807855764607
1739209883.520975;-35.57807855764607
1739209883.5209787;-31.141103565318893
1739209883.520982;-30.49652367304973
1739209883.5209856;-45.120503652039325
1739209883.520989;-33.981070128970906
1739209883.5209925;-38.13080360867914
1739209883.5209959;-45.120503652039325
1739209883.5209994;-38.13080360867914
1739209883.5210028;-35.57807855764607
1739209883.5210063;-45.120503652039325
1739209883.5210097;-45.120503652039325
1739209883.5210133;-45.120503652039325
1739209883.5210166;-45.120503652039325
1739209883.5210202;-45.120503652039325
1739209883.5210235;-38.13080360867914
1739209883.521027;-38.13080360867914
1739209883.5210304;-45.120503652039325
1739209883.521034;-35.57807855764607
1739209883.5210373;-33.981070128970906
1739209883.521041;-45.120503652039325
1739209883.5210443;-33.981070128970906
1739209883.5210478;-45.120503652039325
1739209883.5210512;-38.13080360867914
1739209883.5210547;-45.120503652039325
1739209883.521058;-38.13080360867914
1739209883.5210617;-35.57807855764607
1739209883.521065;-35.57807855764607
1739209883.5210686;-45.120503652039325
1739209883.521072;-38.13080360867914
1739209883.5210755;-35.57807855764607
1739209883.5210788;-35.57807855764607
1739209883.5210824;-45.120503652039325
1739209883.5210857;-45.120503652039325
1739209883.5210893;-38.13080360867914
1739209883.5210927;-45.120503652039325
1739209883.5210962;-45.120503652039325
1739209883.5210996;-38.13080360867914
1739209883.5211031;-38.13080360867914
1739209883.5211065;-38.13080360867914
1739209883.52111;-38.13080360867914
1739209883.5211134;-38.13080360867914
1739209883.521117;-38.13080360867914
1739209883.5211203;-38.13080360867914
1739209883.521124;-45.120503652039325
1739209883.5211272;-38.13080360867914
1739209883.5211308;-45.120503652039325
1739209883.5211341;-38.13080360867914
1739209883.5211377;-45.120503652039325
1739209883.521141;-38.13080360867914
1739209883.5211446;-38.13080360867914
1739209883.521148;-38.13080360867914
1739209883.5211515;-35.57807855764607
1739209883.5211549;-38.13080360867914
1739209883.5211585;-45.120503652039325
1739209883.5211618;-38.13080360867914
1739209883.5211654;-45.120503652039325
1739209883.5211687;-45.120503652039325
1739209883.5211723;-45.120503652039325
1739209883.5211759;-33.981070128970906
1739209883.5211792;-45.120503652039325
1739209883.5211828;-45.120503652039325
1739209883.521186;-45.120503652039325
1739209883.5211897;-45.120503652039325
1739209883.521193;-38.13080360867914
1739209883.5211966;-45.120503652039325
1739209883.5212;-35.57807855764607
1739209883.5212035;-33.981070128970906
1739209883.5212069;-38.13080360867914
1739209883.5212104;-38.13080360867914
1739209883.5212138;-38.13080360867914
1739209883.5212173;-33.981070128970906
1739209883.5212207;-33.981070128970906
1739209883.5212243;-38.13080360867914
1739209883.5212276;-45.120503652039325
1739209883.5212312;-45.120503652039325
1739209883.5212345;-38.13080360867914
1739209883.521238;-38.13080360867914
1739209883.5212414;-45.120503652039325
1739209883.521245;-45.120503652039325
1739209883.5212483;-38.13080360867914
1739209883.521252;-32.816014438256545
1739209883.5212553;-38.13080360867914
1739209883.5212588;-35.57807855764607
1739209883.5212622;-38.13080360867914
1739209883.5212657;-38.13080360867914
1739209883.521269;-45.120503652039325
1739209883.5212727;-38.13080360867914
1739209883.521276;-32.816014438256545
1739209883.5212796;-38.13080360867914
1739209883.521283;-45.120503652039325
1739209883.5212865;-45.120503652039325
1739209883.5212898;-38.13080360867914
1739209883.5212934;-45.120503652039325
1739209883.5212967;-35.57807855764607
1739209883.5213003;-38.13080360867914
1739209883.5213037;-45.120503652039325
1739209883.5213072;-33.981070128970906
1739209883.5213106;-35.57807855764607
1739209883.5213141;-45.120503652039325
1739209883.5213175;-38.13080360867914
1739209883.521321;-35.57807855764607
1739209883.5213244;-35.57807855764607
1739209883.521328;-35.57807855764607
1739209883.5213313;-38.13080360867914
1739209883.521335;-45.120503652039325
1739209883.5213382;-38.13080360867914
1739209883.5213418;-45.120503652039325
1739209883.5213451;-45.120503652039325
1739209883.5213487;-38.13080360867914
1739209883.521352;-45.120503652039325
1739209883.5213556;-38.13080360867914
1739209883.521359;-38.13080360867914
1739209883.5213625;-45.120503652039325
1739209883.521366;-45.120503652039325
1739209883.5213695;-45.120503652039325
1739209883.5213728;-45.120503652039325
1739209883.5213764;-38.13080360867914
1739209883.5213797;-45.120503652039325
1739209883.5213833;-38.13080360867914
1739209883.5213866;-38.13080360867914
1739209883.5213902;-33.981070128970906
1739209883.5213935;-45.120503652039325
1739209883.521397;-38.13080360867914
1739209883.5214007;-30.49652367304973
1739209883.521404;-35.57807855764607
1739209883.5214076;-45.120503652039325
1739209883.521411;-45.120503652039325
1739209883.5214145;-45.120503652039325
1739209883.5214179;-45.120503652039325
1739209883.5214214;-45.120503652039325
1739209883.5214248;-45.120503652039325
1739209883.5214283;-33.981070128970956
1739209883.5214317;-38.13080360867914
1739209883.5214353;-38.13080360867914
1739209883.5214386;-38.13080360867914
1739209883.5214422;-45.120503652039325
1739209883.5214455;-38.13080360867914
1739209883.521449;-38.13080360867914
1739209883.5214524;-35.57807855764607
1739209883.521456;-30.49652367304973
1739209883.5214593;-38.13080360867914
1739209883.521463;-38.13080360867914
1739209883.5214663;-45.120503652039325
1739209883.5214698;-45.120503652039325
1739209883.5214732;-45.120503652039325
1739209883.5214767;-45.120503652039325
1739209883.52148;-45.120503652039325
1739209883.5214837;-33.981070128970956
1739209883.521487;-45.120503652039325
1739209883.5214906;-32.816014438256545
1739209883.521494;-38.13080360867914
1739209883.5214975;-45.120503652039325
1739209883.5215008;-38.13080360867914
1739209883.5215044;-38.13080360867914
1739209883.5215077;-45.120503652039325
1739209883.5215113;-38.13080360867914
1739209883.5215147;-45.120503652039325
1739209883.5215182;-45.120503652039325
1739209883.5215216;-33.981070128970906
1739209883.5215251;-45.120503652039325
1739209883.5215285;-45.120503652039325
1739209883.521532;-45.120503652039325
1739209883.5215354;-45.120503652039325
1739209883.521539;-35.57807855764607
1739209883.5215423;-35.57807855764607
1739209883.521546;-45.120503652039325
1739209883.5215492;-45.120503652039325
1739209883.5215528;-45.120503652039325
1739209883.5215561;-45.120503652039325
1739209883.5215597;-45.120503652039325
1739209883.521563;-45.120503652039325
1739209883.5215666;-45.120503652039325
1739209883.52157;-45.120503652039325
1739209883.5215735;-45.120503652039325
1739209883.521577;-45.120503652039325
1739209883.5215805;-45.120503652039325
1739209883.5215838;-45.120503652039325
1739209883.5215874;-33.981070128970906
1739209883.5215907;-45.120503652039325
1739209883.5215943;-28.21854285175415
1739209883.5215976;-31.141103565318893
1739209883.5216012;-45.120503652039325
1739209883.5216045;-38.13080360867914
1739209883.521608;-32.816014438256545
1739209883.5216115;-38.13080360867914
1739209883.521615;-38.13080360867914
1739209883.5216184;-38.13080360867914
1739209883.521622;-38.13080360867914
1739209883.5216255;-45.120503652039325
1739209883.5216289;-45.120503652039325
1739209883.5216324;-45.120503652039325
1739209883.5216358;-38.13080360867914
1739209883.5216393;-33.981070128970906
1739209883.5216427;-45.120503652039325
1739209883.5216463;-45.120503652039325
1739209883.5216496;-32.816014438256545
1739209883.5216532;-35.57807855764607
1739209883.5216565;-45.120503652039325
1739209883.52166;-38.13080360867914
1739209883.5216634;-45.120503652039325
1739209883.521667;-45.120503652039325
1739209883.5216703;-38.13080360867914
1739209883.521674;-38.13080360867914
1739209883.5216773;-38.13080360867914
1739209883.5216808;-35.57807855764607
1739209883.5216842;-45.120503652039325
1739209883.5216877;-38.13080360867914
1739209883.521691;-35.57807855764607
1739209883.5216947;-38.13080360867914
1739209883.521698;-38.13080360867914
1739209883.5217016;-33.981070128970906
1739209883.521705;-45.120503652039325
1739209883.5217085;-45.120503652039325
1739209883.5217118;-45.120503652039325
1739209883.5217154;-33.981070128970906
1739209883.5217187;-45.120503652039325
1739209883.5217223;-45.120503652039325
1739209883.5217257;-38.13080360867914
1739209883.5217292;-45.120503652039325
1739209883.5217326;-38.13080360867914
1739209883.5217361;-33.981070128970906
1739209883.5217395;-45.120503652039325
1739209883.521743;-45.120503652039325
1739209883.5217464;-38.13080360867914
1739209883.52175;-33.981070128970906
1739209883.5217533;-38.13080360867914
1739209883.521757;-38.13080360867914
1739209883.5217602;-45.120503652039325
1739209883.5217638;-45.120503652039325
1739209883.5217671;-35.57807855764607
1739209883.5217707;-38.13080360867914
1739209883.521774;-45.120503652039325
1739209883.5217776;-45.120503652039325
1739209883.521781;-45.120503652039325
1739209883.5217845;-38.13080360867914
1739209883.521788;-45.120503652039325
1739209883.5217915;-45.120503652039325
1739209883.5217948;-38.13080360867914
1739209883.5217984;-32.816014438256545
1739209883.5218017;-45.120503652039325
1739209883.5218053;-45.120503652039325
1739209883.5218086;-33.981070128970906
1739209883.5218122;-38.13080360867914
1739209883.5218155;-38.13080360867914
1739209883.521819;-38.13080360867914
1739209883.5218225;-45.120503652039325
1739209883.521826;-45.120503652039325
1739209883.5218294;-38.13080360867914
1739209883.521833;-38.13080360867914
1739209883.5218363;-45.120503652039325
1739209883.5218399;-35.57807855764607
1739209883.5218434;-38.13080360867914
1739209883.5218468;-38.13080360867914
1739209883.5218503;-38.13080360867914
1739209883.5218537;-45.120503652039325
1739209883.5218573;-38.13080360867914
1739209883.5218606;-38.13080360867914
1739209883.5218642;-45.120503652039325
1739209883.5218675;-38.13080360867914
1739209883.521871;-35.57807855764607
1739209883.5218744;-38.13080360867914
1739209883.521878;-45.120503652039325
1739209883.5218813;-35.57807855764607
1739209883.521885;-38.13080360867914
1739209883.5218883;-45.120503652039325
1739209883.5218918;-45.120503652039325
1739209883.5218952;-38.13080360867914
1739209883.5218987;-38.13080360867914
1739209883.521902;-33.981070128970906
1739209883.5219057;-38.13080360867914
1739209883.521909;-45.120503652039325
1739209883.5219126;-45.120503652039325
1739209883.521916;-38.13080360867914
1739209883.5219195;-38.13080360867914
1739209883.5219228;-45.120503652039325
1739209883.5219264;-45.120503652039325
1739209883.5219297;-29.438486411369347
1739209883.5219333;-33.981070128970906
1739209883.5219367;-38.13080360867914
1739209883.5219402;-45.120503652039325
1739209883.5219436;-45.120503652039325
1739209883.5219471;-45.120503652039325
1739209883.5219505;-38.13080360867914
1739209883.521954;-38.13080360867914
1739209883.5219574;-31.141103565318915
1739209883.521961;-27.267205301931607
1739209883.5219643;-33.981070128970906
1739209883.521968;-45.120503652039325
1739209883.5219712;-33.981070128970906
1739209883.5219748;-38.13080360867914
1739209883.5219781;-45.120503652039325
1739209883.5219817;-38.13080360867914
1739209883.521985;-32.816014438256545
1739209883.5219886;-32.816014438256545
1739209883.521992;-35.57807855764607
1739209883.5219955;-38.13080360867914
1739209883.521999;-38.13080360867914
1739209883.5220025;-45.120503652039325
1739209883.5220058;-38.13080360867914
1739209883.5220094;-45.120503652039325
1739209883.5220127;-38.13080360867914
1739209883.5220163;-32.816014438256545
1739209883.5220196;-33.981070128970906
1739209883.5220232;-45.120503652039325
1739209883.5220265;-38.13080360867914
1739209883.52203;-32.816014438256545
1739209883.5220335;-38.13080360867914
1739209883.522037;-45.120503652039325
1739209883.5220404;-45.120503652039325
1739209883.522044;-38.13080360867914
1739209883.5220473;-38.13080360867914
1739209883.5220509;-45.120503652039325
1739209883.5220542;-45.120503652039325
1739209883.5220578;-35.57807855764607
1739209883.5220613;-38.13080360867914
1739209883.5220647;-45.120503652039325
1739209883.5220683;-45.120503652039325
1739209883.5220716;-45.120503652039325
1739209883.5220752;-38.13080360867914
1739209883.5220785;-38.13080360867914
1739209883.522082;-38.13080360867914
1739209883.5220854;-45.120503652039325
1739209883.522089;-38.13080360867914
1739209883.5220923;-45.120503652039325
1739209883.522096;-38.13080360867914
1739209883.5220993;-25.252786309376837
1739209883.5221028;-38.13080360867914
1739209883.5221062;-45.120503652039325
1739209883.5221097;-38.13080360867914
1739209883.522113;-38.13080360867914
1739209883.5221167;-45.120503652039325
1739209883.52212;-45.120503652039325
1739209883.5221236;-45.120503652039325
1739209883.522127;-33.981070128970956
1739209883.5221305;-45.120503652039325
1739209883.5221338;-32.816014438256545
1739209883.5221374;-45.120503652039325
1739209883.5221407;-45.120503652039325
1739209883.5221443;-38.13080360867914
1739209883.5221477;-45.120503652039325
1739209883.5221512;-35.57807855764607
1739209883.5221546;-27.8777449560314
1739209883.5221581;-35.57807855764607
1739209883.5221615;-35.57807855764607
1739209883.522165;-38.13080360867914
1739209883.5221684;-38.13080360867914
1739209883.522172;-45.120503652039325
1739209883.5221753;-45.120503652039325
1739209883.522179;-45.120503652039325
1739209883.5221822;-45.120503652039325
1739209883.5221858;-38.13080360867914
1739209883.5221891;-45.120503652039325
1739209883.5221927;-45.120503652039325
1739209883.522196;-38.13080360867914
1739209883.5221996;-33.981070128970906
1739209883.522203;-38.13080360867914
1739209883.5222065;-38.13080360867914
1739209883.52221;-30.49652367304973
1739209883.5222135;-35.57807855764607
1739209883.5222168;-45.120503652039325
1739209883.5222204;-38.13080360867914
1739209883.5222237;-33.981070128970906
1739209883.5222273;-45.120503652039325
1739209883.5222306;-45.120503652039325
1739209883.5222342;-38.13080360867914
1739209883.5222375;-33.981070128970906
1739209883.522241;-45.120503652039325
1739209883.5222445;-45.120503652039325
1739209883.522248;-45.120503652039325
1739209883.5222514;-35.57807855764607
1739209883.522255;-35.57807855764607
1739209883.5222583;-45.120503652039325
1739209883.5222619;-45.120503652039325
1739209883.5222652;-45.120503652039325
1739209883.5222688;-33.981070128970906
1739209883.522272;-38.13080360867914
1739209883.5222757;-45.120503652039325
1739209883.522279;-45.120503652039325
1739209883.5222826;-38.13080360867914
1739209883.5222862;-38.13080360867914
1739209883.5222895;-38.13080360867914
1739209883.522293;-32.816014438256545
1739209883.5222964;-33.981070128970906
1739209883.5223;-45.120503652039325
1739209883.5223033;-45.120503652039325
1739209883.522307;-30.49652367304973
1739209883.5223103;-38.13080360867914
1739209883.5223138;-38.13080360867914
1739209883.5223172;-35.57807855764607
1739209883.5223207;-45.120503652039325
1739209883.522324;-38.13080360867914
1739209883.5223277;-35.57807855764607
1739209883.522331;-38.13080360867914
1739209883.5223346;-45.120503652039325
1739209883.522338;-38.13080360867914
1739209883.5223415;-35.57807855764607
1739209883.5223448;-38.13080360867914
1739209883.5223484;-45.120503652039325
1739209883.5223517;-38.13080360867914
1739209883.5223553;-38.13080360867914
1739209883.5223587;-33.981070128970906
1739209883.5223622;-45.120503652039325
1739209883.5223656;-38.13080360867914
1739209883.5223691;-35.57807855764607
1739209883.5223725;-38.13080360867914
1739209883.522376;-45.120503652039325
1739209883.5223794;-38.13080360867914
1739209883.522383;-33.981070128970906
1739209883.5223863;-45.120503652039325
1739209883.52239;-38.13080360867914
1739209883.5223932;-35.57807855764607
1739209883.5223968;-38.13080360867914
1739209883.5224001;-38.13080360867914
1739209883.5224037;-38.13080360867914
1739209883.522407;-38.13080360867914
1739209883.5224106;-45.120503652039325
1739209883.522414;-45.120503652039325
1739209883.5224175;-45.120503652039325
1739209883.522421;-38.13080360867914
1739209883.5224245;-45.120503652039325
1739209883.5224278;-45.120503652039325
1739209883.5224314;-38.13080360867914
1739209883.5224347;-33.981070128970906
1739209883.5224383;-45.120503652039325
1739209883.5224416;-45.120503652039325
1739209883.5224452;-38.13080360867914
1739209883.5224485;-30.49652367304973
1739209883.522452;-45.120503652039325
1739209883.5224555;-45.120503652039325
1739209883.522459;-33.981070128970906
1739209883.5224624;-38.13080360867914
1739209883.522466;-38.13080360867914
1739209883.5224693;-38.13080360867914
1739209883.5224729;-38.13080360867914
1739209883.5224762;-38.13080360867914
1739209883.5224798;-38.13080360867914
1739209883.522483;-33.981070128970906
1739209883.5224867;-45.120503652039325
1739209883.52249;-38.13080360867914
1739209883.5224936;-45.120503652039325
1739209883.522497;-45.120503652039325
1739209883.5225005;-45.120503652039325
1739209883.5225039;-35.57807855764607
1739209883.5225074;-45.120503652039325
1739209883.522511;-45.120503652039325
1739209883.5225143;-33.981070128970906
1739209883.522518;-38.13080360867914
1739209883.5225213;-38.13080360867914
1739209883.5225248;-38.13080360867914
1739209883.5225282;-38.13080360867914
1739209883.5225317;-45.120503652039325
1739209883.522535;-45.120503652039325
1739209883.5225387;-38.13080360867914
1739209883.522542;-45.120503652039325
1739209883.5225456;-33.981070128970906
1739209883.522549;-33.981070128970906
1739209883.5225525;-45.120503652039325
1739209883.5225558;-45.120503652039325
1739209883.5225594;-33.981070128970906
1739209883.5225627;-38.13080360867914
1739209883.5225663;-45.120503652039325
1739209883.5225697;-35.57807855764607
1739209883.5225732;-38.13080360867914
1739209883.5225766;-38.13080360867914
1739209883.5225801;-33.981070128970906
1739209883.5225835;-38.13080360867914
1739209883.522587;-38.13080360867914
1739209883.5225904;-45.120503652039325
1739209883.522594;-38.13080360867914
1739209883.5225973;-38.13080360867914
1739209883.522601;-45.120503652039325
1739209883.5226042;-45.120503652039325
1739209883.5226078;-33.981070128970906
1739209883.5226111;-38.13080360867914
1739209883.5226147;-38.13080360867914
1739209883.522618;-45.120503652039325
1739209883.5226216;-45.120503652039325
1739209883.522625;-35.57807855764607
1739209883.5226285;-35.57807855764607
1739209883.522632;-33.981070128970906
1739209883.5226355;-45.120503652039325
1739209883.5226388;-38.13080360867914
1739209883.5226424;-38.13080360867914
1739209883.5226457;-45.120503652039325
1739209883.5226493;-45.120503652039325
1739209883.5226526;-31.141103565318915
1739209883.5226562;-38.13080360867914
1739209883.5226595;-31.141103565318943
1739209883.522663;-38.13080360867914
1739209883.5226665;-32.816014438256545
1739209883.52267;-38.13080360867914
1739209883.5226734;-45.120503652039325
1739209883.522677;-45.120503652039325
1739209883.5226803;-38.13080360867914
1739209883.5226839;-32.816014438256545
1739209883.5226872;-31.141103565318915
