CAN Message; 0x1d3:00004b26ad21d818
Timestamp;Amplitude
1739209807.1521482;-32.816014438256545
1739209807.152151;-38.13080360867914
1739209807.1521537;-45.120503652039325
1739209807.1521564;-38.13080360867914
1739209807.1521592;-45.120503652039325
1739209807.1521618;-45.120503652039325
1739209807.1521645;-45.120503652039325
1739209807.152167;-45.120503652039325
1739209807.15217;-45.120503652039325
1739209807.1521726;-32.816014438256545
1739209807.1521752;-38.13080360867914
1739209807.152178;-45.120503652039325
1739209807.1521807;-35.57807855764607
1739209807.1521833;-35.57807855764607
1739209807.152186;-38.13080360867914
1739209807.1521888;-38.13080360867914
1739209807.1521914;-38.13080360867914
1739209807.152194;-45.120503652039325
1739209807.152197;-45.120503652039325
1739209807.1521995;-38.13080360867914
1739209807.1522021;-35.57807855764607
1739209807.1522048;-45.120503652039325
1739209807.1522076;-38.13080360867914
1739209807.1522102;-38.13080360867914
1739209807.1522129;-33.981070128970906
1739209807.1522155;-38.13080360867914
1739209807.1522183;-38.13080360867914
1739209807.152221;-32.816014438256545
1739209807.1522236;-45.120503652039325
1739209807.1522264;-33.981070128970906
1739209807.152229;-38.13080360867914
1739209807.1522317;-45.120503652039325
1739209807.1522343;-45.120503652039325
1739209807.1522372;-38.13080360867914
1739209807.1522398;-38.13080360867914
1739209807.1522424;-38.13080360867914
1739209807.1522453;-38.13080360867914
1739209807.152248;-35.57807855764607
1739209807.1522505;-38.13080360867914
1739209807.1522532;-38.13080360867914
1739209807.152256;-38.13080360867914
1739209807.1522586;-45.120503652039325
1739209807.1522613;-38.13080360867914
1739209807.152264;-33.981070128970906
1739209807.1522667;-45.120503652039325
1739209807.1522694;-38.13080360867914
1739209807.152272;-35.57807855764607
1739209807.1522748;-38.13080360867914
1739209807.1522775;-45.120503652039325
1739209807.15228;-32.816014438256545
1739209807.152283;-38.13080360867914
1739209807.1522856;-45.120503652039325
1739209807.1522882;-45.120503652039325
1739209807.1522908;-38.13080360867914
1739209807.1522937;-38.13080360867914
1739209807.1522963;-45.120503652039325
1739209807.152299;-45.120503652039325
1739209807.1523018;-45.120503652039325
1739209807.1523044;-38.13080360867914
1739209807.152307;-45.120503652039325
1739209807.1523097;-45.120503652039325
1739209807.1523125;-32.816014438256545
1739209807.1523151;-45.120503652039325
1739209807.1523178;-45.120503652039325
1739209807.1523206;-45.120503652039325
1739209807.1523232;-38.13080360867914
1739209807.1523259;-38.13080360867914
1739209807.1523285;-45.120503652039325
1739209807.1523314;-33.981070128970906
1739209807.152334;-27.267205301931607
1739209807.1523366;-33.981070128970906
1739209807.1523395;-45.120503652039325
1739209807.152342;-45.120503652039325
1739209807.1523447;-38.13080360867914
1739209807.1523473;-35.57807855764607
1739209807.1523502;-38.13080360867914
1739209807.1523528;-45.120503652039325
1739209807.1523554;-45.120503652039325
1739209807.1523583;-38.13080360867914
1739209807.152361;-32.816014438256545
1739209807.1523635;-45.120503652039325
1739209807.1523662;-45.120503652039325
1739209807.152369;-45.120503652039325
1739209807.1523716;-38.13080360867914
1739209807.1523743;-33.981070128970906
1739209807.152377;-30.49652367304973
1739209807.1523798;-33.981070128970906
1739209807.1523824;-45.120503652039325
1739209807.152385;-38.13080360867914
1739209807.1523879;-38.13080360867914
1739209807.1523905;-45.120503652039325
1739209807.152393;-45.120503652039325
1739209807.1523957;-33.981070128970906
1739209807.1523986;-28.992665084841942
1739209807.1524012;-28.992665084841942
1739209807.1524038;-38.13080360867914
1739209807.1524067;-38.13080360867914
1739209807.1524093;-33.981070128970906
1739209807.152412;-38.13080360867914
1739209807.1524146;-45.120503652039325
1739209807.1524174;-38.13080360867914
1739209807.15242;-33.981070128970906
1739209807.1524227;-33.981070128970906
1739209807.1524255;-45.120503652039325
1739209807.1524282;-38.13080360867914
1739209807.1524308;-38.13080360867914
1739209807.1524334;-45.120503652039325
1739209807.1524363;-45.120503652039325
1739209807.1524389;-45.120503652039325
1739209807.1524415;-33.981070128970906
1739209807.1524444;-32.816014438256545
1739209807.152447;-38.13080360867914
1739209807.1524496;-45.120503652039325
1739209807.1524522;-45.120503652039325
1739209807.152455;-35.57807855764607
1739209807.1524577;-38.13080360867914
1739209807.1524603;-38.13080360867914
1739209807.1524632;-38.13080360867914
1739209807.1524658;-33.981070128970906
1739209807.1524684;-45.120503652039325
1739209807.152471;-45.120503652039325
1739209807.152474;-45.120503652039325
1739209807.1524765;-45.120503652039325
1739209807.1524792;-45.120503652039325
1739209807.152482;-45.120503652039325
1739209807.1524847;-38.13080360867914
1739209807.1524873;-38.13080360867914
1739209807.15249;-45.120503652039325
1739209807.1524928;-45.120503652039325
1739209807.1524954;-45.120503652039325
1739209807.152498;-38.13080360867914
1739209807.1525009;-35.57807855764607
1739209807.1525035;-38.13080360867914
1739209807.152506;-45.120503652039325
1739209807.1525087;-38.13080360867914
1739209807.1525116;-45.120503652039325
1739209807.1525142;-38.13080360867914
1739209807.1525168;-45.120503652039325
1739209807.1525195;-38.13080360867914
1739209807.1525223;-35.57807855764607
1739209807.152525;-38.13080360867914
1739209807.1525276;-38.13080360867914
1739209807.1525304;-33.981070128970906
1739209807.152533;-45.120503652039325
1739209807.1525357;-45.120503652039325
1739209807.1525383;-38.13080360867914
1739209807.1525412;-38.13080360867914
1739209807.1525438;-45.120503652039325
1739209807.1525464;-35.57807855764607
1739209807.1525493;-38.13080360867914
1739209807.152552;-45.120503652039325
1739209807.1525545;-45.120503652039325
1739209807.1525571;-45.120503652039325
1739209807.15256;-45.120503652039325
1739209807.1525626;-38.13080360867914
1739209807.1525652;-35.57807855764607
1739209807.152568;-45.120503652039325
1739209807.1525707;-38.13080360867914
1739209807.1525733;-38.13080360867914
1739209807.152576;-45.120503652039325
1739209807.1525788;-38.13080360867914
1739209807.1525815;-38.13080360867914
1739209807.152584;-45.120503652039325
1739209807.152587;-45.120503652039325
1739209807.1525896;-45.120503652039325
1739209807.1525922;-38.13080360867914
1739209807.1525948;-38.13080360867914
1739209807.1525977;-45.120503652039325
1739209807.1526003;-45.120503652039325
1739209807.152603;-45.120503652039325
1739209807.1526058;-33.981070128970906
1739209807.1526084;-38.13080360867914
1739209807.152611;-38.13080360867914
1739209807.1526136;-38.13080360867914
1739209807.1526165;-38.13080360867914
1739209807.1526191;-30.49652367304973
1739209807.1526217;-33.981070128970906
1739209807.1526246;-38.13080360867914
1739209807.1526272;-38.13080360867914
1739209807.1526299;-38.13080360867914
1739209807.1526325;-45.120503652039325
1739209807.1526353;-38.13080360867914
1739209807.152638;-45.120503652039325
1739209807.1526406;-45.120503652039325
1739209807.1526434;-38.13080360867914
1739209807.152646;-38.13080360867914
1739209807.1526487;-45.120503652039325
1739209807.1526513;-45.120503652039325
1739209807.1526542;-38.13080360867914
1739209807.1526568;-45.120503652039325
1739209807.1526594;-35.57807855764607
1739209807.1526623;-38.13080360867914
1739209807.152665;-38.13080360867914
1739209807.1526675;-35.57807855764607
1739209807.1526701;-38.13080360867914
1739209807.152673;-35.57807855764607
1739209807.1526756;-38.13080360867914
1739209807.1526783;-45.120503652039325
1739209807.1526809;-35.57807855764607
1739209807.1526837;-30.49652367304973
1739209807.1526864;-38.13080360867914
1739209807.152689;-45.120503652039325
1739209807.1526918;-38.13080360867914
1739209807.1526945;-35.57807855764607
1739209807.152697;-45.120503652039325
1739209807.1526997;-38.13080360867914
1739209807.1527026;-38.13080360867914
1739209807.1527052;-33.981070128970956
1739209807.1527078;-45.120503652039325
1739209807.1527107;-45.120503652039325
1739209807.1548946;-45.120503652039325
1739209807.1548996;-45.120503652039325
1739209807.1549046;-45.120503652039325
1739209807.1549094;-38.13080360867914
1739209807.1549144;-35.57807855764607
1739209807.1549194;-45.120503652039325
1739209807.1549244;-33.981070128970906
1739209807.1549294;-38.13080360867914
1739209807.1549344;-32.816014438256545
1739209807.1549392;-38.13080360867914
1739209807.1549442;-45.120503652039325
1739209807.1549492;-45.120503652039325
1739209807.1549542;-38.13080360867914
1739209807.1549592;-45.120503652039325
1739209807.1549642;-38.13080360867914
1739209807.154969;-45.120503652039325
1739209807.154974;-45.120503652039325
1739209807.154979;-45.120503652039325
1739209807.154984;-45.120503652039325
1739209807.154989;-38.13080360867914
1739209807.154994;-35.57807855764607
1739209807.1549988;-45.120503652039325
1739209807.1550038;-45.120503652039325
1739209807.1550088;-45.120503652039325
1739209807.1550138;-38.13080360867914
1739209807.1550188;-45.120503652039325
1739209807.1550238;-45.120503652039325
1739209807.1550286;-45.120503652039325
1739209807.1550336;-38.13080360867914
1739209807.1550386;-45.120503652039325
1739209807.1550436;-38.13080360867914
1739209807.1550486;-45.120503652039325
1739209807.1550536;-38.13080360867914
1739209807.1550584;-38.13080360867914
1739209807.1550634;-38.13080360867914
1739209807.1550684;-45.120503652039325
1739209807.1550734;-45.120503652039325
1739209807.1550784;-38.13080360867914
1739209807.1550834;-45.120503652039325
1739209807.1550882;-45.120503652039325
1739209807.1550932;-38.13080360867914
1739209807.1550982;-45.120503652039325
1739209807.1551032;-38.13080360867914
1739209807.1551082;-45.120503652039325
1739209807.1551132;-28.992665084841942
1739209807.155118;-38.13080360867914
1739209807.155123;-45.120503652039325
1739209807.155128;-45.120503652039325
1739209807.155133;-38.13080360867914
1739209807.155138;-38.13080360867914
1739209807.155143;-45.120503652039325
1739209807.1551478;-45.120503652039325
1739209807.1551528;-38.13080360867914
1739209807.1551578;-45.120503652039325
1739209807.1551628;-45.120503652039325
1739209807.1551678;-45.120503652039325
1739209807.1551728;-45.120503652039325
1739209807.1551776;-38.13080360867914
1739209807.1551826;-38.13080360867914
1739209807.1551876;-45.120503652039325
1739209807.1551926;-28.58837851428586
1739209807.1551976;-32.816014438256545
1739209807.1552026;-45.120503652039325
1739209807.1552076;-45.120503652039325
1739209807.1552124;-38.13080360867914
1739209807.1552174;-32.816014438256545
1739209807.1552224;-45.120503652039325
1739209807.1552274;-38.13080360867914
1739209807.1552324;-38.13080360867914
1739209807.1552374;-45.120503652039325
1739209807.1552422;-35.57807855764607
1739209807.1552472;-38.13080360867914
1739209807.1552522;-45.120503652039325
1739209807.1552572;-45.120503652039325
1739209807.1552622;-45.120503652039325
1739209807.1552672;-38.13080360867914
1739209807.155272;-33.981070128970956
1739209807.155277;-45.120503652039325
1739209807.155282;-38.13080360867914
1739209807.155287;-45.120503652039325
1739209807.155292;-38.13080360867914
1739209807.155297;-31.141103565318915
1739209807.1553018;-45.120503652039325
1739209807.1553068;-45.120503652039325
1739209807.1553118;-29.438486411369333
1739209807.1553168;-32.816014438256545
1739209807.1553218;-38.13080360867914
1739209807.1553268;-45.120503652039325
1739209807.1553316;-45.120503652039325
1739209807.1553366;-45.120503652039325
1739209807.1553416;-45.120503652039325
1739209807.1553466;-45.120503652039325
1739209807.1553516;-35.57807855764607
1739209807.1553566;-35.57807855764607
1739209807.1553614;-45.120503652039325
1739209807.1553664;-45.120503652039325
1739209807.1553714;-33.981070128970906
1739209807.1553764;-38.13080360867914
1739209807.1553814;-45.120503652039325
1739209807.1553864;-35.57807855764607
1739209807.1553912;-45.120503652039325
1739209807.1553962;-45.120503652039325
1739209807.1554012;-38.13080360867914
1739209807.1554062;-38.13080360867914
1739209807.1554112;-45.120503652039325
1739209807.1554163;-33.981070128970906
1739209807.155421;-38.13080360867914
1739209807.155426;-45.120503652039325
1739209807.155431;-45.120503652039325
1739209807.155436;-45.120503652039325
1739209807.155441;-38.13080360867914
1739209807.155446;-38.13080360867914
1739209807.1554508;-45.120503652039325
1739209807.1554558;-45.120503652039325
1739209807.1554608;-35.57807855764607
1739209807.1554658;-35.57807855764607
1739209807.1554708;-38.13080360867914
1739209807.1554759;-38.13080360867914
1739209807.1554806;-38.13080360867914
1739209807.1554856;-38.13080360867914
1739209807.1554906;-38.13080360867914
1739209807.1554956;-38.13080360867914
1739209807.1555007;-38.13080360867914
1739209807.1555057;-38.13080360867914
1739209807.1555104;-45.120503652039325
1739209807.1555154;-38.13080360867914
1739209807.1555204;-38.13080360867914
1739209807.1555254;-45.120503652039325
1739209807.1555305;-45.120503652039325
1739209807.1555355;-45.120503652039325
1739209807.1555405;-35.57807855764607
1739209807.1555452;-45.120503652039325
1739209807.1555502;-38.13080360867914
1739209807.1555552;-38.13080360867914
1739209807.1555603;-38.13080360867914
1739209807.1555653;-33.981070128970906
1739209807.1555703;-38.13080360867914
1739209807.155575;-45.120503652039325
1739209807.15558;-38.13080360867914
1739209807.155585;-38.13080360867914
1739209807.15559;-38.13080360867914
1739209807.155595;-38.13080360867914
1739209807.1556;-38.13080360867914
1739209807.1556048;-38.13080360867914
1739209807.1556098;-45.120503652039325
1739209807.1556149;-33.981070128970906
1739209807.1556199;-38.13080360867914
1739209807.1556249;-45.120503652039325
1739209807.1556299;-45.120503652039325
1739209807.1556346;-38.13080360867914
1739209807.1556396;-45.120503652039325
1739209807.1556447;-45.120503652039325
1739209807.1556497;-38.13080360867914
1739209807.1556547;-38.13080360867914
1739209807.1556597;-45.120503652039325
1739209807.1556644;-45.120503652039325
1739209807.1556695;-45.120503652039325
1739209807.1556745;-38.13080360867914
1739209807.1556795;-45.120503652039325
1739209807.1556845;-45.120503652039325
1739209807.1556895;-38.13080360867914
1739209807.1556942;-31.141103565318915
1739209807.1556993;-38.13080360867914
1739209807.1557043;-45.120503652039325
1739209807.1557093;-45.120503652039325
1739209807.1557143;-31.141103565318915
1739209807.1557193;-31.141103565318915
1739209807.155724;-38.13080360867914
1739209807.155729;-38.13080360867914
1739209807.155734;-33.981070128970906
1739209807.155739;-38.13080360867914
1739209807.155744;-45.120503652039325
1739209807.155749;-38.13080360867914
1739209807.1557539;-33.981070128970906
1739209807.1557589;-33.981070128970906
1739209807.1557639;-38.13080360867914
1739209807.1557689;-38.13080360867914
1739209807.1557739;-38.13080360867914
1739209807.155779;-45.120503652039325
1739209807.1557837;-45.120503652039325
1739209807.1557887;-38.13080360867914
1739209807.1557937;-33.981070128970906
1739209807.1557987;-30.49652367304973
1739209807.1558037;-45.120503652039325
1739209807.1558087;-38.13080360867914
1739209807.1558135;-38.13080360867914
1739209807.1558185;-38.13080360867914
1739209807.1558235;-45.120503652039325
1739209807.1558285;-38.13080360867914
1739209807.1558335;-35.57807855764607
1739209807.1558385;-38.13080360867914
1739209807.1558433;-45.120503652039325
1739209807.1558483;-38.13080360867914
1739209807.1558533;-35.57807855764607
1739209807.1558583;-45.120503652039325
1739209807.1558633;-38.13080360867914
1739209807.1558683;-35.57807855764607
1739209807.1558733;-38.13080360867914
1739209807.155878;-38.13080360867914
1739209807.155883;-45.120503652039325
1739209807.155888;-38.13080360867914
1739209807.155893;-35.57807855764607
1739209807.155898;-45.120503652039325
1739209807.155903;-45.120503652039325
1739209807.1559079;-31.141103565318915
1739209807.1559129;-38.13080360867914
1739209807.155918;-31.14110356531892
1739209807.155923;-45.120503652039325
1739209807.155928;-35.57807855764607
1739209807.155933;-38.13080360867914
1739209807.1559377;-38.13080360867914
1739209807.1559427;-38.13080360867914
1739209807.1559477;-38.13080360867914
1739209807.1559527;-35.57807855764607
1739209807.1559577;-27.267205301931607
1739209807.1559627;-38.13080360867914
1739209807.1559675;-45.120503652039325
1739209807.1559725;-45.120503652039325
1739209807.1559775;-38.13080360867914
1739209807.1559825;-38.13080360867914
1739209807.1559875;-38.13080360867914
1739209807.1559925;-45.120503652039325
1739209807.1559973;-45.120503652039325
1739209807.1560023;-45.120503652039325
1739209807.1560073;-45.120503652039325
1739209807.1560123;-45.120503652039325
1739209807.1560173;-33.981070128970906
1739209807.1560223;-38.13080360867914
1739209807.156027;-45.120503652039325
1739209807.156032;-45.120503652039325
1739209807.156037;-45.120503652039325
1739209807.156042;-38.13080360867914
1739209807.156047;-45.120503652039325
1739209807.156052;-45.120503652039325
1739209807.156057;-33.981070128970906
1739209807.156062;-38.13080360867914
1739209807.156067;-45.120503652039325
1739209807.156072;-45.120503652039325
1739209807.156077;-38.13080360867914
1739209807.156082;-38.13080360867914
1739209807.1560867;-45.120503652039325
1739209807.1560917;-38.13080360867914
1739209807.1560967;-38.13080360867914
1739209807.1561017;-45.120503652039325
1739209807.1561067;-35.57807855764607
1739209807.1561117;-38.13080360867914
1739209807.1561165;-45.120503652039325
1739209807.1561215;-45.120503652039325
1739209807.1561265;-38.13080360867914
1739209807.1561315;-38.13080360867914
1739209807.1561365;-38.13080360867914
1739209807.1561415;-38.13080360867914
1739209807.1561463;-38.13080360867914
1739209807.1561513;-38.13080360867914
1739209807.1561563;-38.13080360867914
1739209807.1561613;-38.13080360867914
1739209807.1561663;-38.13080360867914
1739209807.1561713;-35.57807855764607
1739209807.1561763;-45.120503652039325
1739209807.156181;-45.120503652039325
1739209807.156186;-38.13080360867914
1739209807.156191;-35.57807855764607
1739209807.156196;-45.120503652039325
1739209807.1562011;-45.120503652039325
1739209807.1562061;-45.120503652039325
1739209807.156211;-45.120503652039325
1739209807.156216;-38.13080360867914
1739209807.156221;-45.120503652039325
1739209807.156226;-35.57807855764607
1739209807.156231;-38.13080360867914
1739209807.156236;-38.13080360867914
1739209807.1562407;-28.58837851428586
1739209807.1562457;-38.13080360867914
1739209807.1562507;-38.13080360867914
1739209807.1562557;-38.13080360867914
1739209807.1562607;-30.49652367304973
1739209807.1562657;-45.120503652039325
1739209807.1562705;-38.13080360867914
1739209807.1562755;-45.120503652039325
1739209807.1562805;-45.120503652039325
1739209807.1562855;-45.120503652039325
1739209807.1562905;-45.120503652039325
1739209807.1562955;-45.120503652039325
1739209807.1563003;-45.120503652039325
1739209807.1563053;-45.120503652039325
1739209807.1563103;-45.120503652039325
1739209807.1563153;-38.13080360867914
1739209807.1563203;-45.120503652039325
1739209807.1563253;-38.13080360867914
1739209807.15633;-38.13080360867914
1739209807.156335;-38.13080360867914
1739209807.1563401;-32.816014438256545
1739209807.1563451;-45.120503652039325
1739209807.1563501;-45.120503652039325
1739209807.1563551;-38.13080360867914
1739209807.15636;-26.991370085610722
1739209807.156365;-38.13080360867914
1739209807.15637;-45.120503652039325
1739209807.156375;-45.120503652039325
1739209807.15638;-33.981070128970906
1739209807.156385;-38.13080360867914
1739209807.1563897;-38.13080360867914
1739209807.1563947;-45.120503652039325
1739209807.1563997;-33.981070128970956
1739209807.1564047;-45.120503652039325
1739209807.1564097;-33.981070128970906
1739209807.1564147;-45.120503652039325
1739209807.1564195;-45.120503652039325
1739209807.1564245;-45.120503652039325
1739209807.1564295;-45.120503652039325
1739209807.1564345;-45.120503652039325
1739209807.1564395;-31.141103565318915
1739209807.1564445;-38.13080360867914
1739209807.1564493;-45.120503652039325
1739209807.1564543;-38.13080360867914
1739209807.1564593;-35.57807855764607
1739209807.1564643;-38.13080360867914
1739209807.1564693;-35.57807855764607
1739209807.1564744;-45.120503652039325
1739209807.1564794;-45.120503652039325
1739209807.1564841;-45.120503652039325
1739209807.1564891;-45.120503652039325
1739209807.1564941;-33.981070128970906
1739209807.1564991;-45.120503652039325
1739209807.1565042;-45.120503652039325
1739209807.1565092;-33.981070128970906
1739209807.156514;-38.13080360867914
1739209807.156519;-35.57807855764607
1739209807.156524;-45.120503652039325
1739209807.156529;-38.13080360867914
1739209807.156534;-45.120503652039325
1739209807.156539;-45.120503652039325
1739209807.1565437;-45.120503652039325
1739209807.1565487;-38.13080360867914
1739209807.1565537;-45.120503652039325
1739209807.1565588;-28.992665084841942
1739209807.1565638;-31.141103565318915
1739209807.1565688;-35.57807855764607
1739209807.1565735;-45.120503652039325
1739209807.1565785;-38.13080360867914
1739209807.1565835;-45.120503652039325
1739209807.1565886;-45.120503652039325
1739209807.1565936;-38.13080360867914
1739209807.1565986;-32.816014438256545
1739209807.1566033;-38.13080360867914
1739209807.1566083;-45.120503652039325
1739209807.1566133;-45.120503652039325
1739209807.1566184;-45.120503652039325
1739209807.1566234;-38.13080360867914
1739209807.1566284;-35.57807855764607
1739209807.1566331;-38.13080360867914
1739209807.1566381;-31.141103565318915
1739209807.1566432;-33.981070128970906
1739209807.1566482;-45.120503652039325
1739209807.1566532;-45.120503652039325
1739209807.1566582;-45.120503652039325
1739209807.156663;-38.13080360867914
1739209807.156668;-38.13080360867914
1739209807.156673;-38.13080360867914
1739209807.156678;-38.13080360867914
1739209807.156683;-38.13080360867914
1739209807.156688;-45.120503652039325
1739209807.1566927;-45.120503652039325
1739209807.1566978;-45.120503652039325
1739209807.1567028;-45.120503652039325
1739209807.1567078;-38.13080360867914
1739209807.1567128;-45.120503652039325
1739209807.1567178;-45.120503652039325
1739209807.1567225;-38.13080360867914
1739209807.1567276;-33.981070128970906
1739209807.1567326;-38.13080360867914
1739209807.1567376;-38.13080360867914
1739209807.1567426;-38.13080360867914
1739209807.1567476;-33.981070128970906
1739209807.1567523;-45.120503652039325
1739209807.1567574;-45.120503652039325
1739209807.1567624;-38.13080360867914
1739209807.1567674;-38.13080360867914
1739209807.1567724;-45.120503652039325
1739209807.1567774;-45.120503652039325
1739209807.1567822;-38.13080360867914
1739209807.1567872;-45.120503652039325
1739209807.1567922;-38.13080360867914
1739209807.1567972;-38.13080360867914
1739209807.1568022;-45.120503652039325
1739209807.1568072;-45.120503652039325
1739209807.1568122;-38.13080360867914
1739209807.156817;-33.981070128970906
1739209807.156822;-45.120503652039325
1739209807.156827;-38.13080360867914
1739209807.156832;-38.13080360867914
1739209807.156837;-45.120503652039325
1739209807.156842;-45.120503652039325
1739209807.1568468;-32.816014438256545
1739209807.1568518;-38.13080360867914
1739209807.1568568;-38.13080360867914
1739209807.1568618;-33.981070128970906
1739209807.1568668;-33.981070128970906
1739209807.1568718;-38.13080360867914
1739209807.1568766;-45.120503652039325
1739209807.1568816;-30.49652367304973
1739209807.1568866;-35.57807855764607
1739209807.1568916;-45.120503652039325
1739209807.1568966;-45.120503652039325
1739209807.1569016;-38.13080360867914
1739209807.1569064;-38.13080360867914
1739209807.1569114;-45.120503652039325
1739209807.1569164;-38.13080360867914
1739209807.1569214;-45.120503652039325
1739209807.1569264;-38.13080360867914
1739209807.1569314;-35.57807855764607
1739209807.1569362;-35.57807855764607
1739209807.1569412;-38.13080360867914
1739209807.1569462;-45.120503652039325
1739209807.1569512;-45.120503652039325
1739209807.1569562;-38.13080360867914
1739209807.1569612;-45.120503652039325
1739209807.156966;-45.120503652039325
1739209807.156971;-35.57807855764607
1739209807.156976;-35.57807855764607
1739209807.156981;-38.13080360867914
1739209807.156986;-45.120503652039325
1739209807.156991;-38.13080360867914
1739209807.1569958;-45.120503652039325
1739209807.1570008;-29.438486411369333
1739209807.1570058;-33.981070128970906
1739209807.1570108;-38.13080360867914
1739209807.1570158;-45.120503652039325
1739209807.1570208;-35.57807855764607
1739209807.1570256;-38.13080360867914
1739209807.1570306;-38.13080360867914
1739209807.1570356;-35.57807855764607
1739209807.1570406;-38.13080360867914
1739209807.1570456;-45.120503652039325
1739209807.1570506;-45.120503652039325
1739209807.1570554;-45.120503652039325
1739209807.1570604;-45.120503652039325
1739209807.1570654;-38.13080360867914
1739209807.1570704;-38.13080360867914
1739209807.1570754;-45.120503652039325
1739209807.1570804;-29.438486411369333
1739209807.1570852;-31.141103565318893
1739209807.1570902;-45.120503652039325
1739209807.1570952;-45.120503652039325
1739209807.1571002;-38.13080360867914
1739209807.1571052;-35.57807855764607
1739209807.1571102;-38.13080360867914
1739209807.157115;-35.57807855764607
1739209807.15712;-45.120503652039325
1739209807.157125;-45.120503652039325
1739209807.15713;-35.57807855764607
1739209807.157135;-35.57807855764607
1739209807.15714;-45.120503652039325
1739209807.157145;-45.120503652039325
1739209807.1571498;-38.13080360867914
1739209807.1571548;-45.120503652039325
1739209807.1571598;-45.120503652039325
1739209807.1571648;-45.120503652039325
1739209807.1571698;-45.120503652039325
1739209807.1571748;-45.120503652039325
1739209807.1571796;-33.981070128970906
1739209807.1571846;-45.120503652039325
1739209807.1571896;-38.13080360867914
1739209807.1571946;-33.981070128970906
1739209807.1571996;-38.13080360867914
1739209807.1572046;-31.141103565318893
1739209807.1572094;-45.120503652039325
1739209807.1572144;-45.120503652039325
1739209807.1572194;-45.120503652039325
1739209807.1572244;-33.981070128970906
1739209807.1572294;-45.120503652039325
1739209807.1572344;-33.981070128970906
1739209807.1572392;-45.120503652039325
1739209807.1572442;-38.13080360867914
1739209807.1572492;-45.120503652039325
1739209807.1572542;-38.13080360867914
1739209807.1572592;-45.120503652039325
1739209807.1572642;-45.120503652039325
1739209807.157269;-38.13080360867914
1739209807.157274;-45.120503652039325
1739209807.157279;-32.816014438256545
1739209807.157284;-25.252786309376837
1739209807.157289;-38.13080360867914
1739209807.157294;-45.120503652039325
1739209807.1572988;-38.13080360867914
1739209807.1573038;-35.57807855764607
1739209807.1573088;-45.120503652039325
1739209807.1573138;-45.120503652039325
1739209807.1573188;-33.981070128970906
1739209807.1573238;-45.120503652039325
1739209807.1573286;-38.13080360867914
1739209807.1573336;-45.120503652039325
1739209807.1573386;-38.13080360867914
1739209807.1573436;-38.13080360867914
1739209807.1573486;-35.57807855764607
1739209807.1573536;-45.120503652039325
1739209807.1573584;-33.981070128970906
1739209807.1573634;-38.13080360867914
1739209807.1573684;-45.120503652039325
1739209807.1573734;-45.120503652039325
1739209807.1573784;-45.120503652039325
1739209807.1573834;-45.120503652039325
1739209807.1573882;-38.13080360867914
1739209807.1573932;-45.120503652039325
1739209807.1573982;-38.13080360867914
1739209807.1574032;-33.981070128970906
1739209807.1574082;-38.13080360867914
1739209807.1574132;-45.120503652039325
1739209807.157418;-38.13080360867914
1739209807.157423;-35.57807855764607
1739209807.157428;-45.120503652039325
1739209807.157433;-38.13080360867914
1739209807.157438;-38.13080360867914
1739209807.157443;-45.120503652039325
1739209807.157448;-38.13080360867914
1739209807.1574528;-45.120503652039325
1739209807.1574578;-45.120503652039325
1739209807.1574628;-38.13080360867914
1739209807.1574678;-32.816014438256545
1739209807.1574728;-38.13080360867914
1739209807.1574779;-45.120503652039325
1739209807.1574826;-45.120503652039325
1739209807.1574876;-45.120503652039325
1739209807.1574926;-45.120503652039325
1739209807.1574976;-38.13080360867914
1739209807.1575027;-45.120503652039325
1739209807.1575077;-45.120503652039325
1739209807.1575124;-45.120503652039325
1739209807.1575174;-45.120503652039325
1739209807.1575224;-35.57807855764607
1739209807.1575274;-38.13080360867914
1739209807.1575325;-45.120503652039325
1739209807.1575375;-45.120503652039325
1739209807.1575422;-38.13080360867914
1739209807.1575472;-33.981070128970906
1739209807.1575522;-45.120503652039325
1739209807.1575572;-45.120503652039325
1739209807.1575623;-45.120503652039325
1739209807.1575673;-33.981070128970906
1739209807.157572;-45.120503652039325
1739209807.157577;-38.13080360867914
1739209807.157582;-33.981070128970906
1739209807.157587;-38.13080360867914
1739209807.157592;-38.13080360867914
1739209807.157597;-38.13080360867914
1739209807.1576018;-45.120503652039325
1739209807.1576068;-45.120503652039325
1739209807.1576118;-38.13080360867914
1739209807.1576169;-38.13080360867914
1739209807.1576219;-38.13080360867914
1739209807.1576269;-45.120503652039325
1739209807.1576316;-45.120503652039325
1739209807.1576366;-38.13080360867914
1739209807.1576416;-35.57807855764607
1739209807.1576467;-38.13080360867914
1739209807.1576517;-45.120503652039325
1739209807.1576567;-45.120503652039325
1739209807.1576614;-38.13080360867914
1739209807.1576664;-38.13080360867914
1739209807.1576715;-45.120503652039325
1739209807.1576765;-45.120503652039325
1739209807.1576815;-33.981070128970906
1739209807.1576865;-31.14110356531892
1739209807.1576912;-45.120503652039325
1739209807.1576962;-45.120503652039325
1739209807.1577013;-38.13080360867914
1739209807.1577063;-38.13080360867914
1739209807.1577113;-45.120503652039325
1739209807.1577163;-38.13080360867914
1739209807.157721;-38.13080360867914
1739209807.157726;-31.141103565318915
1739209807.157731;-38.13080360867914
1739209807.157736;-45.120503652039325
1739209807.157741;-38.13080360867914
1739209807.157746;-38.13080360867914
1739209807.157751;-38.13080360867914
