CAN Message; 0x1d3:00007f7efe5b9a39
1739209654.790477;-38.13080360867914
1739209654.7904816;-38.13080360867914
1739209654.790486;-38.13080360867914
1739209654.7904906;-32.816014438256545
1739209654.7904952;-30.49652367304973
1739209654.7904997;-38.13080360867914
1739209654.7905045;-45.120503652039325
1739209654.790509;-30.49652367304973
1739209654.7905135;-35.57807855764607
1739209654.790518;-38.13080360867914
1739209654.7905226;-45.120503652039325
1739209654.790527;-45.120503652039325
1739209654.7905316;-35.57807855764607
1739209654.7905364;-38.13080360867914
1739209654.790541;-45.120503652039325
1739209654.7905455;-38.13080360867914
1739209654.79055;-35.57807855764607
1739209654.7905545;-38.13080360867914
1739209654.790559;-45.120503652039325
1739209654.7905638;-38.13080360867914
1739209654.7905684;-38.13080360867914
1739209654.790573;-38.13080360867914
1739209654.7905774;-45.120503652039325
1739209654.790582;-38.13080360867914
1739209654.7905865;-45.120503652039325
1739209654.790591;-45.120503652039325
1739209654.7905958;-45.120503652039325
1739209654.7906003;-35.57807855764607
1739209654.7906048;-38.13080360867914
1739209654.7906094;-38.13080360867914
1739209654.790614;-45.120503652039325
1739209654.7906184;-38.13080360867914
1739209654.790623;-38.13080360867914
1739209654.7906277;-45.120503652039325
1739209654.7906322;-35.57807855764607
1739209654.7906368;-38.13080360867914
1739209654.7906413;-38.13080360867914
1739209654.7906458;-38.13080360867914
1739209654.7906504;-45.120503652039325
1739209654.7906551;-38.13080360867914
1739209654.7906597;-45.120503652039325
1739209654.7906642;-45.120503652039325
1739209654.7906687;-45.120503652039325
1739209654.7906733;-45.120503652039325
1739209654.7906778;-33.981070128970906
1739209654.7906823;-45.120503652039325
1739209654.790687;-45.120503652039325
1739209654.7906916;-38.13080360867914
1739209654.7906961;-45.120503652039325
1739209654.7907007;-45.120503652039325
1739209654.7907052;-45.120503652039325
1739209654.7907097;-45.120503652039325
1739209654.7907145;-45.120503652039325
1739209654.790719;-45.120503652039325
1739209654.7907236;-45.120503652039325
1739209654.790728;-45.120503652039325
1739209654.7907326;-45.120503652039325
1739209654.7907372;-38.13080360867914
1739209654.7907417;-38.13080360867914
1739209654.7907465;-45.120503652039325
1739209654.790751;-38.13080360867914
1739209654.7907555;-38.13080360867914
1739209654.79076;-35.57807855764607
1739209654.7907646;-38.13080360867914
1739209654.790769;-35.57807855764607
1739209654.7907739;-38.13080360867914
1739209654.7907784;-32.816014438256545
1739209654.790783;-45.120503652039325
1739209654.7907875;-38.13080360867914
1739209654.790792;-38.13080360867914
1739209654.7907965;-45.120503652039325
1739209654.790801;-45.120503652039325
1739209654.7908058;-45.120503652039325
1739209654.7908103;-45.120503652039325
1739209654.7908149;-45.120503652039325
1739209654.7908194;-38.13080360867914
1739209654.790824;-45.120503652039325
1739209654.7908285;-45.120503652039325
1739209654.7908332;-45.120503652039325
1739209654.7908378;-38.13080360867914
1739209654.7908423;-32.816014438256545
1739209654.7908468;-38.13080360867914
1739209654.7908514;-45.120503652039325
1739209654.790856;-38.13080360867914
1739209654.7908604;-32.816014438256545
1739209654.7908652;-33.981070128970906
1739209654.7908697;-38.13080360867914
1739209654.7908742;-45.120503652039325
1739209654.7908788;-45.120503652039325
1739209654.7908833;-38.13080360867914
1739209654.7908878;-45.120503652039325
1739209654.7908926;-38.13080360867914
1739209654.7908971;-45.120503652039325
1739209654.7909017;-45.120503652039325
1739209654.7909062;-45.120503652039325
1739209654.79091;-45.120503652039325
1739209654.7909138;-45.120503652039325
1739209654.7909174;-45.120503652039325
1739209654.7909212;-38.13080360867914
1739209654.790925;-38.13080360867914
1739209654.7909288;-35.57807855764607
1739209654.7909324;-45.120503652039325
1739209654.7909362;-38.13080360867914
1739209654.79094;-45.120503652039325
1739209654.7909439;-29.438486411369333
1739209654.7909474;-38.13080360867914
1739209654.7909513;-45.120503652039325
1739209654.790955;-45.120503652039325
1739209654.790959;-38.13080360867914
1739209654.7909625;-38.13080360867914
1739209654.7909663;-45.120503652039325
1739209654.79097;-38.13080360867914
1739209654.790974;-45.120503652039325
1739209654.7909775;-45.120503652039325
1739209654.7909813;-38.13080360867914
1739209654.790985;-38.13080360867914
1739209654.790989;-38.13080360867914
1739209654.7909925;-45.120503652039325
1739209654.7909963;-38.13080360867914
1739209654.7910001;-45.120503652039325
1739209654.791004;-27.8777449560314
1739209654.7910078;-32.816014438256545
1739209654.7910113;-45.120503652039325
1739209654.7910151;-38.13080360867914
1739209654.791019;-32.816014438256545
1739209654.7910228;-35.57807855764607
1739209654.7910264;-38.13080360867914
1739209654.7910302;-45.120503652039325
1739209654.791034;-38.13080360867914
1739209654.7910378;-45.120503652039325
1739209654.7910414;-45.120503652039325
1739209654.7910452;-45.120503652039325
1739209654.791049;-45.120503652039325
1739209654.7910528;-45.120503652039325
1739209654.7910564;-38.13080360867914
1739209654.7910602;-45.120503652039325
1739209654.791064;-27.8777449560314
1739209654.7910678;-33.981070128970906
1739209654.7910714;-45.120503652039325
1739209654.7910752;-38.13080360867914
1739209654.791079;-32.816014438256545
1739209654.7910829;-35.57807855764607
1739209654.7910864;-45.120503652039325
1739209654.7910903;-38.13080360867914
1739209654.791094;-38.13080360867914
1739209654.7910979;-45.120503652039325
1739209654.7911017;-45.120503652039325
1739209654.7911053;-45.120503652039325
1739209654.791109;-45.120503652039325
1739209654.791113;-45.120503652039325
1739209654.7911167;-45.120503652039325
1739209654.7911203;-45.120503652039325
1739209654.791124;-31.141103565318893
1739209654.791128;-33.981070128970906
1739209654.7911317;-45.120503652039325
1739209654.7911353;-38.13080360867914
1739209654.7911391;-35.57807855764607
1739209654.791143;-38.13080360867914
1739209654.7911468;-38.13080360867914
1739209654.7911503;-45.120503652039325
1739209654.7911541;-33.981070128970906
1739209654.791158;-27.267205301931607
1739209654.7911618;-45.120503652039325
1739209654.7911654;-38.13080360867914
1739209654.7911692;-45.120503652039325
1739209654.791173;-45.120503652039325
1739209654.7911768;-45.120503652039325
1739209654.7911804;-38.13080360867914
1739209654.7911842;-38.13080360867914
1739209654.791188;-35.57807855764607
1739209654.7911918;-38.13080360867914
1739209654.7911956;-35.57807855764607
1739209654.7911992;-38.13080360867914
1739209654.791203;-38.13080360867914
1739209654.7912068;-38.13080360867914
1739209654.7912107;-38.13080360867914
1739209654.7912142;-30.49652367304973
1739209654.791218;-28.992665084841942
1739209654.7912219;-45.120503652039325
1739209654.7912257;-38.13080360867914
1739209654.7912292;-38.13080360867914
1739209654.791233;-35.57807855764607
1739209654.7912369;-38.13080360867914
1739209654.7912407;-45.120503652039325
1739209654.7912443;-33.981070128970906
1739209654.791248;-45.120503652039325
1739209654.791252;-45.120503652039325
1739209654.7912557;-45.120503652039325
1739209654.7912593;-45.120503652039325
1739209654.791263;-45.120503652039325
1739209654.791267;-45.120503652039325
1739209654.7912707;-38.13080360867914
1739209654.7912743;-38.13080360867914
1739209654.7912781;-45.120503652039325
1739209654.791282;-45.120503652039325
1739209654.7912858;-38.13080360867914
1739209654.7912893;-38.13080360867914
1739209654.7912931;-45.120503652039325
1739209654.791297;-38.13080360867914
1739209654.7913008;-38.13080360867914
1739209654.7913046;-45.120503652039325
1739209654.7913082;-33.981070128970906
1739209654.791312;-38.13080360867914
1739209654.7913158;-38.13080360867914
1739209654.7913196;-45.120503652039325
1739209654.7913232;-35.57807855764607
1739209654.791327;-38.13080360867914
1739209654.7913308;-45.120503652039325
1739209654.7913346;-38.13080360867914
1739209654.7913382;-38.13080360867914
1739209654.791342;-38.13080360867914
1739209654.7913458;-38.13080360867914
1739209654.7913496;-45.120503652039325
1739209654.7913532;-45.120503652039325
1739209654.791357;-38.13080360867914
1739209654.7913609;-35.57807855764607
1739209654.7913647;-38.13080360867914
1739209654.7913682;-33.981070128970906
1739209654.791372;-35.57807855764607
1739209654.7913759;-45.120503652039325
1739209654.7913797;-45.120503652039325
1739209654.7913833;-35.57807855764607
1739209654.791387;-33.981070128970906
1739209654.791391;-38.13080360867914
1739209654.7913947;-45.120503652039325
1739209654.7913985;-38.13080360867914
1739209654.791402;-45.120503652039325
1739209654.791406;-38.13080360867914
1739209654.7914097;-45.120503652039325
1739209654.7914135;-45.120503652039325
1739209654.7914171;-38.13080360867914
1739209654.791421;-35.57807855764607
1739209654.7914248;-38.13080360867914
1739209654.7914286;-38.13080360867914
1739209654.7914321;-35.57807855764607
1739209654.791436;-45.120503652039325
1739209654.7914398;-45.120503652039325
1739209654.7914436;-38.13080360867914
1739209654.7914472;-35.57807855764607
1739209654.791451;-38.13080360867914
1739209654.7914548;-38.13080360867914
1739209654.7914586;-38.13080360867914
1739209654.7914622;-32.816014438256545
1739209654.791466;-45.120503652039325
1739209654.7914698;-45.120503652039325
1739209654.7914736;-38.13080360867914
1739209654.7914772;-45.120503652039325
1739209654.791481;-45.120503652039325
1739209654.7914848;-45.120503652039325
1739209654.7914886;-45.120503652039325
1739209654.7914925;-45.120503652039325
1739209654.791496;-45.120503652039325
1739209654.7914999;-45.120503652039325
1739209654.7915037;-33.981070128970906
1739209654.7915075;-45.120503652039325
1739209654.791511;-45.120503652039325
1739209654.7915149;-45.120503652039325
1739209654.7915187;-38.13080360867914
1739209654.7915225;-35.57807855764607
1739209654.791526;-38.13080360867914
1739209654.79153;-38.13080360867914
1739209654.7915337;-45.120503652039325
1739209654.7915375;-35.57807855764607
1739209654.791541;-38.13080360867914
1739209654.791545;-38.13080360867914
1739209654.7915487;-38.13080360867914
1739209654.7915525;-45.120503652039325
1739209654.7915561;-45.120503652039325
1739209654.79156;-38.13080360867914
1739209654.7915637;-38.13080360867914
1739209654.7915676;-45.120503652039325
1739209654.7915711;-38.13080360867914
1739209654.791575;-45.120503652039325
1739209654.7915788;-45.120503652039325
1739209654.7915826;-32.816014438256545
1739209654.7915864;-45.120503652039325
1739209654.79159;-45.120503652039325
1739209654.7915938;-38.13080360867914
1739209654.7915976;-45.120503652039325
1739209654.7916014;-45.120503652039325
1739209654.791605;-45.120503652039325
1739209654.7916088;-38.13080360867914
1739209654.7916126;-45.120503652039325
1739209654.7916164;-33.981070128970906
1739209654.79162;-35.57807855764607
1739209654.7916238;-45.120503652039325
1739209654.7916276;-45.120503652039325
1739209654.7916315;-45.120503652039325
1739209654.791635;-45.120503652039325
1739209654.7916389;-38.13080360867914
1739209654.7916427;-45.120503652039325
1739209654.7916465;-45.120503652039325
1739209654.79165;-45.120503652039325
1739209654.7916539;-38.13080360867914
1739209654.7916577;-35.57807855764607
1739209654.7916615;-38.13080360867914
1739209654.791665;-35.57807855764607
1739209654.791669;-38.13080360867914
1739209654.7916727;-31.141103565318893
1739209654.7916765;-38.13080360867914
1739209654.7916803;-45.120503652039325
1739209654.791684;-33.981070128970906
1739209654.7916877;-45.120503652039325
1739209654.7916915;-45.120503652039325
1739209654.7916954;-45.120503652039325
1739209654.791699;-38.13080360867914
1739209654.7917027;-38.13080360867914
1739209654.7917066;-45.120503652039325
1739209654.7917104;-35.57807855764607
1739209654.791714;-38.13080360867914
1739209654.7917178;-35.57807855764607
1739209654.7917216;-38.13080360867914
1739209654.7917254;-45.120503652039325
1739209654.791729;-45.120503652039325
1739209654.7917328;-30.49652367304973
1739209654.7917366;-35.57807855764607
1739209654.7917404;-38.13080360867914
1739209654.791744;-38.13080360867914
1739209654.7917478;-38.13080360867914
1739209654.7917516;-38.13080360867914
1739209654.7917554;-45.120503652039325
1739209654.791759;-35.57807855764607
1739209654.7917628;-38.13080360867914
1739209654.7917666;-45.120503652039325
1739209654.7917705;-45.120503652039325
1739209654.7917743;-45.120503652039325
1739209654.7917778;-45.120503652039325
1739209654.7917817;-38.13080360867914
1739209654.7917855;-38.13080360867914
1739209654.7917893;-38.13080360867914
1739209654.7917929;-27.8777449560314
1739209654.7917967;-31.141103565318915
1739209654.7918005;-45.120503652039325
1739209654.7918043;-33.981070128970906
1739209654.791808;-32.816014438256545
1739209654.7918117;-31.141103565318915
1739209654.7918155;-45.120503652039325
1739209654.7918193;-35.57807855764607
1739209654.791823;-38.13080360867914
1739209654.7918267;-45.120503652039325
1739209654.7918305;-38.13080360867914
1739209654.7918344;-45.120503652039325
1739209654.791838;-38.13080360867914
1739209654.7918417;-45.120503652039325
1739209654.7918456;-45.120503652039325
1739209654.7918494;-38.13080360867914
1739209654.791853;-32.816014438256545
1739209654.7918568;-45.120503652039325
1739209654.7918606;-45.120503652039325
1739209654.7918644;-38.13080360867914
1739209654.7918682;-45.120503652039325
1739209654.7918718;-45.120503652039325
1739209654.7918756;-45.120503652039325
1739209654.7918794;-45.120503652039325
1739209654.7918832;-33.981070128970906
1739209654.7918868;-31.141103565318915
1739209654.7918906;-38.13080360867914
1739209654.7918944;-38.13080360867914
1739209654.7918983;-45.120503652039325
1739209654.7919018;-38.13080360867914
1739209654.7919056;-45.120503652039325
1739209654.7919095;-38.13080360867914
1739209654.7919133;-38.13080360867914
1739209654.7919168;-32.816014438256545
1739209654.7919207;-38.13080360867914
1739209654.7919245;-45.120503652039325
1739209654.7919283;-35.57807855764607
1739209654.7919319;-45.120503652039325
1739209654.7919357;-38.13080360867914
1739209654.7919395;-45.120503652039325
1739209654.7919433;-33.981070128970906
1739209654.791947;-28.992665084841942
1739209654.7919507;-45.120503652039325
1739209654.7919545;-45.120503652039325
1739209654.7919583;-38.13080360867914
1739209654.791962;-33.981070128970906
1739209654.7919657;-38.13080360867914
1739209654.7919695;-38.13080360867914
1739209654.7919734;-38.13080360867914
1739209654.7919772;-32.816014438256545
1739209654.7919807;-45.120503652039325
1739209654.7919846;-45.120503652039325
1739209654.7919884;-45.120503652039325
1739209654.7919922;-45.120503652039325
1739209654.7919958;-33.981070128970906
1739209654.7919996;-33.981070128970906
1739209654.7920034;-35.57807855764607
1739209654.7920072;-31.141103565318915
1739209654.7920108;-45.120503652039325
1739209654.7920146;-45.120503652039325
1739209654.7920184;-45.120503652039325
1739209654.7920222;-38.13080360867914
1739209654.7920258;-45.120503652039325
1739209654.7920296;-38.13080360867914
1739209654.7920334;-38.13080360867914
1739209654.7920372;-45.120503652039325
1739209654.7920408;-45.120503652039325
1739209654.7920446;-38.13080360867914
1739209654.7920485;-38.13080360867914
1739209654.7920523;-33.981070128970906
1739209654.7920558;-45.120503652039325
1739209654.7920597;-38.13080360867914
1739209654.7920635;-38.13080360867914
1739209654.7920673;-38.13080360867914
1739209654.792071;-45.120503652039325
1739209654.7920747;-38.13080360867914
1739209654.7920785;-38.13080360867914
1739209654.7920823;-38.13080360867914
1739209654.7920861;-45.120503652039325
1739209654.7920897;-45.120503652039325
1739209654.7920935;-45.120503652039325
1739209654.7920973;-33.981070128970906
1739209654.7921011;-38.13080360867914
1739209654.7921047;-45.120503652039325
1739209654.7921085;-45.120503652039325
1739209654.7921124;-35.57807855764607
1739209654.7921162;-32.816014438256545
1739209654.7921197;-45.120503652039325
1739209654.7921236;-35.57807855764607
1739209654.7921274;-45.120503652039325
1739209654.7921312;-45.120503652039325
1739209654.7921348;-45.120503652039325
1739209654.7921386;-45.120503652039325
1739209654.7921424;-45.120503652039325
1739209654.7921462;-45.120503652039325
1739209654.7921498;-38.13080360867914
1739209654.7921536;-38.13080360867914
1739209654.7921574;-45.120503652039325
1739209654.7921612;-38.13080360867914
1739209654.792165;-38.13080360867914
1739209654.7921686;-45.120503652039325
1739209654.7921724;-45.120503652039325
1739209654.7921762;-38.13080360867914
1739209654.79218;-45.120503652039325
1739209654.7921836;-45.120503652039325
1739209654.7921875;-45.120503652039325
1739209654.7921913;-45.120503652039325
1739209654.792195;-38.13080360867914
1739209654.7921987;-35.57807855764607
1739209654.7922025;-45.120503652039325
1739209654.7922063;-45.120503652039325
1739209654.79221;-45.120503652039325
1739209654.7922137;-38.13080360867914
1739209654.7922175;-38.13080360867914
1739209654.7922213;-45.120503652039325
1739209654.7922251;-38.13080360867914
1739209654.7922287;-38.13080360867914
1739209654.7922325;-35.57807855764607
1739209654.7922363;-38.13080360867914
1739209654.7922401;-45.120503652039325
1739209654.7922437;-38.13080360867914
1739209654.7922475;-38.13080360867914
1739209654.7922513;-35.57807855764607
1739209654.7922552;-45.120503652039325
1739209654.792259;-45.120503652039325
1739209654.7922626;-45.120503652039325
1739209654.7922664;-45.120503652039325
1739209654.7922702;-38.13080360867914
1739209654.792274;-45.120503652039325
1739209654.7922776;-45.120503652039325
1739209654.7922814;-45.120503652039325
1739209654.7922852;-45.120503652039325
1739209654.792289;-45.120503652039325
1739209654.7922926;-33.981070128970906
1739209654.7922964;-38.13080360867914
1739209654.7923002;-30.49652367304973
1739209654.792304;-38.13080360867914
1739209654.7923076;-38.13080360867914
1739209654.7923114;-28.21854285175415
1739209654.7923152;-38.13080360867914
1739209654.792319;-45.120503652039325
1739209654.7923226;-45.120503652039325
1739209654.7923265;-32.816014438256545
1739209654.7923303;-45.120503652039325
1739209654.792334;-45.120503652039325
1739209654.7923377;-45.120503652039325
1739209654.7923415;-45.120503652039325
1739209654.7923453;-45.120503652039325
1739209654.792349;-45.120503652039325
1739209654.792353;-38.13080360867914
1739209654.7923565;-38.13080360867914
1739209654.7923603;-45.120503652039325
1739209654.7923641;-45.120503652039325
1739209654.792368;-45.120503652039325
1739209654.7923715;-35.57807855764607
1739209654.7923753;-38.13080360867914
1739209654.7923791;-38.13080360867914
1739209654.792383;-38.13080360867914
1739209654.7923865;-35.57807855764607
1739209654.7923903;-38.13080360867914
1739209654.7923942;-45.120503652039325
1739209654.792398;-38.13080360867914
1739209654.7924016;-38.13080360867914
1739209654.7924054;-45.120503652039325
1739209654.7924092;-45.120503652039325
1739209654.792413;-45.120503652039325
1739209654.7924166;-45.120503652039325
1739209654.7924204;-45.120503652039325
1739209654.7924242;-45.120503652039325
1739209654.792428;-45.120503652039325
1739209654.7924316;-38.13080360867914
1739209654.7924354;-33.981070128970906
1739209654.7924392;-45.120503652039325
1739209654.792443;-38.13080360867914
1739209654.7924469;-32.816014438256545
1739209654.7924504;-38.13080360867914
1739209654.7924542;-38.13080360867914
1739209654.792458;-45.120503652039325
1739209654.7924619;-38.13080360867914
1739209654.7924654;-38.13080360867914
1739209654.7924693;-45.120503652039325
1739209654.792473;-38.13080360867914
1739209654.792477;-45.120503652039325
1739209654.7924805;-38.13080360867914
1739209654.7924843;-38.13080360867914
1739209654.792488;-38.13080360867914
1739209654.792492;-45.120503652039325
1739209654.7924955;-38.13080360867914
1739209654.7924993;-35.57807855764607
1739209654.792503;-45.120503652039325
1739209654.792507;-45.120503652039325
1739209654.7925105;-38.13080360867914
1739209654.7925143;-45.120503652039325
1739209654.7925181;-45.120503652039325
1739209654.792522;-31.141103565318915
1739209654.7925255;-28.58837851428586
1739209654.7925293;-38.13080360867914
1739209654.7925332;-45.120503652039325
1739209654.792537;-38.13080360867914
1739209654.7925406;-38.13080360867914
1739209654.7925444;-38.13080360867914
1739209654.7925482;-33.981070128970906
1739209654.792552;-38.13080360867914
1739209654.7925558;-30.49652367304976
1739209654.7925594;-33.981070128970906
1739209654.7925632;-38.13080360867914
1739209654.792567;-45.120503652039325
1739209654.7925708;-45.120503652039325
1739209654.7925744;-32.816014438256545
1739209654.7925782;-38.13080360867914
1739209654.792582;-38.13080360867914
1739209654.7925858;-38.13080360867914
1739209654.7925894;-38.13080360867914
1739209654.7925932;-45.120503652039325
1739209654.792597;-38.13080360867914
1739209654.7926009;-38.13080360867914
1739209654.7926044;-45.120503652039325
1739209654.7926083;-38.13080360867914
1739209654.792612;-45.120503652039325
1739209654.792616;-45.120503652039325
1739209654.7926195;-35.57807855764607
1739209654.7926233;-38.13080360867914
1739209654.792627;-45.120503652039325
1739209654.792631;-38.13080360867914
1739209654.7926345;-38.13080360867914
1739209654.7926383;-45.120503652039325
1739209654.792642;-38.13080360867914
1739209654.792646;-33.981070128970906
1739209654.7926497;-32.816014438256545
1739209654.7926533;-38.13080360867914
1739209654.7926571;-38.13080360867914
1739209654.792661;-33.981070128970906
1739209654.7926648;-38.13080360867914
1739209654.7926683;-45.120503652039325
1739209654.7926722;-38.13080360867914
1739209654.792676;-27.267205301931607
1739209654.7926798;-45.120503652039325
1739209654.7926834;-45.120503652039325
1739209654.7926872;-45.120503652039325
1739209654.792691;-33.981070128970906
1739209654.7926948;-27.8777449560314
1739209654.7926984;-38.13080360867914
1739209654.7927022;-45.120503652039325
1739209654.792706;-27.877744956031414
1739209654.7927098;-38.13080360867914
1739209654.7927134;-38.13080360867914
1739209654.7927172;-38.13080360867914
1739209654.792721;-45.120503652039325
1739209654.7927248;-38.13080360867914
1739209654.7927284;-45.120503652039325
1739209654.7927322;-45.120503652039325
1739209654.792736;-31.141103565318915
1739209654.7927399;-38.13080360867914
1739209654.7927437;-45.120503652039325
1739209654.7927473;-45.120503652039325
1739209654.792751;-38.13080360867914
1739209654.792755;-38.13080360867914
1739209654.7927587;-38.13080360867914
1739209654.7927623;-45.120503652039325
1739209654.792766;-33.981070128970906
1739209654.79277;-35.57807855764607
1739209654.7927737;-38.13080360867914
1739209654.7927773;-45.120503652039325
1739209654.792781;-38.13080360867914
1739209654.792785;-35.57807855764607
1739209654.7927887;-45.120503652039325
1739209654.7927923;-45.120503652039325
1739209654.7927961;-38.13080360867914
1739209654.7928;-45.120503652039325
1739209654.7928038;-45.120503652039325
1739209654.7928073;-45.120503652039325
1739209654.7928112;-31.141103565318915
1739209654.792815;-33.981070128970906
1739209654.7928188;-45.120503652039325
1739209654.7928224;-45.120503652039325
1739209654.7928262;-45.120503652039325
1739209654.79283;-45.120503652039325
1739209654.7928338;-38.13080360867914
1739209654.7928376;-38.13080360867914
1739209654.7928412;-38.13080360867914
1739209654.792845;-45.120503652039325
1739209654.7928488;-38.13080360867914
1739209654.7928526;-38.13080360867914
1739209654.7928562;-38.13080360867914
1739209654.79286;-45.120503652039325
1739209654.7928638;-45.120503652039325
1739209654.7928677;-45.120503652039325
1739209654.7928712;-45.120503652039325
1739209654.792875;-45.120503652039325
1739209654.7928789;-38.13080360867914
1739209654.7928827;-32.816014438256545
1739209654.7928863;-31.141103565318915
1739209654.79289;-45.120503652039325
1739209654.792894;-33.981070128970906
1739209654.7928977;-35.57807855764607
1739209654.7929013;-38.13080360867914
1739209654.792905;-35.57807855764607
1739209654.792909;-38.13080360867914
1739209654.7929127;-35.57807855764607
1739209654.7929163;-33.981070128970906
1739209654.79292;-38.13080360867914
1739209654.792924;-38.13080360867914
1739209654.7929277;-38.13080360867914
1739209654.7929316;-38.13080360867914
1739209654.7929351;-45.120503652039325
1739209654.792939;-45.120503652039325
1739209654.7929428;-32.816014438256545
1739209654.7929466;-38.13080360867914
1739209654.7929502;-45.120503652039325
1739209654.792954;-38.13080360867914
1739209654.7929578;-35.57807855764607
1739209654.7929616;-38.13080360867914
1739209654.7929652;-35.57807855764607
1739209654.792969;-38.13080360867914
1739209654.7929728;-35.57807855764607
1739209654.7929766;-45.120503652039325
1739209654.7929802;-45.120503652039325
1739209654.792984;-38.13080360867914
1739209654.7929878;-45.120503652039325
1739209654.7929916;-45.120503652039325
1739209654.7929952;-45.120503652039325
1739209654.792999;-45.120503652039325
1739209654.7930028;-45.120503652039325
1739209654.7930067;-38.13080360867914
1739209654.7930102;-45.120503652039325
1739209654.793014;-45.120503652039325
1739209654.7930179;-45.120503652039325
1739209654.7930217;-35.57807855764607
1739209654.7930255;-38.13080360867914
1739209654.793029;-38.13080360867914
1739209654.793033;-35.57807855764607
1739209654.7930367;-38.13080360867914
1739209654.7930405;-35.57807855764607
1739209654.793044;-38.13080360867914
1739209654.793048;-35.57807855764607
1739209654.7930517;-45.120503652039325
1739209654.7930555;-38.13080360867914
1739209654.793059;-35.57807855764607
1739209654.793063;-32.816014438256545
1739209654.7930667;-38.13080360867914
1739209654.7930706;-38.13080360867914
1739209654.7930741;-38.13080360867914
1739209654.793078;-38.13080360867914
1739209654.7930818;-38.13080360867914
1739209654.7930856;-38.13080360867914
1739209654.7930892;-45.120503652039325
1739209654.793093;-45.120503652039325
1739209654.7930968;-45.120503652039325
1739209654.7931006;-38.13080360867914
1739209654.7931042;-33.981070128970906
1739209654.793108;-45.120503652039325
1739209654.7931118;-38.13080360867914
1739209654.7931156;-32.816014438256545
1739209654.7931194;-38.13080360867914
1739209654.793123;-45.120503652039325
1739209654.7931268;-38.13080360867914
1739209654.7931306;-38.13080360867914
1739209654.7931345;-45.120503652039325
1739209654.793138;-45.120503652039325
1739209654.7931418;-38.13080360867914
1739209654.7931457;-45.120503652039325
1739209654.7931495;-45.120503652039325
1739209654.793153;-45.120503652039325
1739209654.7931569;-38.13080360867914
1739209654.7931607;-45.120503652039325
1739209654.7931645;-45.120503652039325
1739209654.793168;-45.120503652039325
1739209654.793172;-45.120503652039325
1739209654.7931757;-32.816014438256545
1739209654.7931795;-45.120503652039325
1739209654.793183;-45.120503652039325
1739209654.793187;-45.120503652039325
1739209654.7931907;-32.816014438256545
1739209654.7931945;-35.57807855764607
1739209654.793198;-45.120503652039325
1739209654.793202;-45.120503652039325
1739209654.7932057;-45.120503652039325
1739209654.7932096;-38.13080360867914
1739209654.7932131;-38.13080360867914
1739209654.793217;-38.13080360867914
1739209654.7932208;-38.13080360867914
1739209654.7932246;-32.81601443825658
1739209654.7932284;-33.981070128970906
1739209654.793232;-45.120503652039325
1739209654.7932358;-45.120503652039325
1739209654.7932396;-38.13080360867914
1739209654.7932434;-35.57807855764607
1739209654.793247;-45.120503652039325
1739209654.7932508;-38.13080360867914
1739209654.7932546;-33.981070128970906
1739209654.7932584;-32.816014438256545
1739209654.793262;-35.57807855764607
1739209654.7932658;-38.13080360867914
1739209654.7932696;-35.57807855764607
1739209654.7932734;-38.13080360867914
1739209654.793277;-33.981070128970906
1739209654.7932808;-45.120503652039325
1739209654.7932847;-31.14110356531892
1739209654.7932885;-38.13080360867914
1739209654.793292;-38.13080360867914
1739209654.7932959;-45.120503652039325
1739209654.7932997;-45.120503652039325
1739209654.7933035;-38.13080360867914
1739209654.793307;-38.13080360867914
1739209654.7933109;-35.57807855764607
1739209654.7933147;-33.981070128970906
1739209654.7933185;-45.120503652039325
1739209654.7933223;-35.57807855764607
1739209654.793326;-35.57807855764607
1739209654.7933297;-38.13080360867914
1739209654.7933335;-45.120503652039325
1739209654.7933373;-45.120503652039325
1739209654.793341;-45.120503652039325
1739209654.7933447;-45.120503652039325
1739209654.7933486;-45.120503652039325
1739209654.7933524;-45.120503652039325
1739209654.793356;-45.120503652039325
1739209654.7933598;-38.13080360867914
1739209654.7933636;-45.120503652039325
1739209654.7933674;-45.120503652039325
1739209654.793371;-38.13080360867914
1739209654.7933748;-33.981070128970906
1739209654.7933786;-45.120503652039325
1739209654.7933824;-35.57807855764607
1739209654.793386;-38.13080360867914
1739209654.7933898;-45.120503652039325
1739209654.7933936;-45.120503652039325
1739209654.7933974;-38.13080360867914
1739209654.793401;-38.13080360867914
1739209654.7934048;-28.58837851428586
1739209654.7934086;-45.120503652039325
1739209654.7934124;-38.13080360867914
1739209654.7934163;-45.120503652039325
1739209654.7934198;-38.13080360867914
1739209654.7934237;-45.120503652039325
1739209654.7934275;-45.120503652039325
1739209654.7934313;-45.120503652039325
1739209654.7934349;-28.58837851428586
1739209654.7934387;-38.13080360867914
1739209654.7934425;-38.13080360867914
1739209654.7934463;-45.120503652039325
1739209654.7934499;-33.981070128970906
1739209654.7934537;-38.13080360867914
1739209654.7934575;-33.981070128970906
1739209654.7934613;-45.120503652039325
1739209654.793465;-28.218542851754165
1739209654.7934687;-38.13080360867914
1739209654.7934725;-45.120503652039325
1739209654.7934763;-45.120503652039325
1739209654.79348;-38.13080360867914
1739209654.7934837;-35.57807855764607
1739209654.7934875;-38.13080360867914
1739209654.7934914;-45.120503652039325
1739209654.793495;-28.992665084841942
1739209654.7934988;-32.816014438256545
1739209654.7935026;-38.13080360867914
1739209654.7935064;-45.120503652039325
