CAN Message; 0x150:0400e7f2a067f80c
1739209813.2883916;-45.120503652039325
1739209813.2884016;-38.13080360867914
1739209813.2884116;-35.57807855764607
1739209813.2884214;-38.13080360867914
1739209813.2884314;-45.120503652039325
1739209813.2884414;-33.981070128970956
1739209813.2884512;-38.13080360867914
1739209813.2884612;-38.13080360867914
1739209813.288471;-45.120503652039325
1739209813.288481;-45.120503652039325
1739209813.288491;-38.13080360867914
1739209813.2885008;-45.120503652039325
1739209813.2885108;-38.13080360867914
1739209813.2885208;-33.981070128970906
1739209813.2885306;-38.13080360867914
1739209813.2885406;-38.13080360867914
1739209813.2885506;-38.13080360867914
1739209813.2885604;-38.13080360867914
1739209813.2885704;-45.120503652039325
1739209813.2885804;-45.120503652039325
1739209813.2885902;-38.13080360867914
1739209813.2886002;-31.141103565318915
1739209813.28861;-45.120503652039325
1739209813.28862;-45.120503652039325
1739209813.28863;-45.120503652039325
1739209813.2886398;-38.13080360867914
1739209813.2886498;-45.120503652039325
1739209813.2886598;-45.120503652039325
1739209813.2886696;-45.120503652039325
1739209813.2886796;-32.81601443825658
1739209813.2886896;-45.120503652039325
1739209813.2886994;-38.13080360867914
1739209813.2887094;-45.120503652039325
1739209813.2887194;-45.120503652039325
1739209813.2887292;-38.13080360867914
1739209813.2887392;-35.57807855764607
1739209813.2887492;-38.13080360867914
1739209813.288759;-45.120503652039325
1739209813.288769;-45.120503652039325
1739209813.2887788;-38.13080360867914
1739209813.2887888;-38.13080360867914
1739209813.2887988;-45.120503652039325
1739209813.2888086;-45.120503652039325
1739209813.2888186;-38.13080360867914
1739209813.2888286;-45.120503652039325
1739209813.2888384;-38.13080360867914
1739209813.2888484;-38.13080360867914
1739209813.2888584;-45.120503652039325
1739209813.2888682;-45.120503652039325
1739209813.2888782;-45.120503652039325
1739209813.2888882;-29.438486411369333
1739209813.288898;-33.981070128970906
1739209813.288908;-38.13080360867914
1739209813.2889178;-27.267205301931607
1739209813.2889278;-45.120503652039325
1739209813.2889378;-38.13080360867914
1739209813.2889476;-38.13080360867914
1739209813.2889576;-38.13080360867914
1739209813.2889676;-45.120503652039325
1739209813.2889774;-38.13080360867914
1739209813.2889874;-45.120503652039325
1739209813.2889974;-33.981070128970956
1739209813.2890072;-45.120503652039325
1739209813.2890172;-38.13080360867914
1739209813.2890272;-38.13080360867914
1739209813.289037;-38.13080360867914
1739209813.289047;-45.120503652039325
1739209813.2890568;-38.13080360867914
1739209813.2890668;-35.57807855764607
1739209813.2890768;-33.981070128970906
1739209813.2890866;-38.13080360867914
1739209813.2890966;-45.120503652039325
1739209813.2891066;-45.120503652039325
1739209813.2891164;-45.120503652039325
1739209813.2891264;-45.120503652039325
1739209813.2891364;-45.120503652039325
1739209813.2891462;-38.13080360867914
1739209813.2891562;-38.13080360867914
1739209813.2891662;-35.57807855764607
1739209813.289176;-45.120503652039325
1739209813.289186;-38.13080360867914
1739209813.289196;-35.57807855764607
1739209813.2892058;-38.13080360867914
1739209813.2892158;-38.13080360867914
1739209813.2892256;-35.57807855764607
1739209813.2892356;-38.13080360867914
1739209813.2892456;-45.120503652039325
1739209813.2892554;-45.120503652039325
1739209813.2892654;-45.120503652039325
1739209813.2892754;-45.120503652039325
1739209813.2892852;-38.13080360867914
1739209813.2892952;-38.13080360867914
1739209813.2893052;-38.13080360867914
1739209813.289315;-38.13080360867914
1739209813.289325;-38.13080360867914
1739209813.289335;-38.13080360867914
1739209813.2893448;-45.120503652039325
1739209813.2893548;-38.13080360867914
1739209813.2893646;-33.981070128970906
1739209813.2893746;-35.57807855764607
1739209813.2893846;-38.13080360867914
1739209813.2893944;-45.120503652039325
1739209813.2894044;-38.13080360867914
1739209813.2894144;-38.13080360867914
1739209813.2894242;-38.13080360867914
1739209813.2894342;-45.120503652039325
1739209813.2894442;-38.13080360867914
1739209813.289454;-45.120503652039325
1739209813.289464;-38.13080360867914
1739209813.289474;-38.13080360867914
1739209813.2894838;-45.120503652039325
1739209813.2894938;-45.120503652039325
1739209813.2895036;-35.57807855764607
1739209813.2895136;-35.57807855764607
1739209813.2895236;-45.120503652039325
1739209813.2895334;-45.120503652039325
1739209813.2895434;-45.120503652039325
1739209813.2895534;-38.13080360867914
1739209813.2895632;-45.120503652039325
1739209813.2895732;-45.120503652039325
1739209813.2895832;-32.816014438256545
1739209813.289593;-38.13080360867914
1739209813.289603;-45.120503652039325
1739209813.289613;-38.13080360867914
1739209813.2896228;-38.13080360867914
1739209813.2896328;-38.13080360867914
1739209813.2896428;-38.13080360867914
1739209813.2896526;-38.13080360867914
1739209813.2896626;-38.13080360867914
1739209813.2896724;-38.13080360867914
1739209813.2896824;-38.13080360867914
1739209813.2896924;-38.13080360867914
1739209813.2897022;-45.120503652039325
1739209813.2897122;-38.13080360867914
1739209813.2897222;-33.981070128970906
1739209813.289732;-45.120503652039325
1739209813.289742;-45.120503652039325
1739209813.289752;-38.13080360867914
1739209813.2897618;-35.57807855764607
1739209813.2897718;-45.120503652039325
1739209813.2897818;-45.120503652039325
1739209813.2897916;-38.13080360867914
1739209813.2898016;-45.120503652039325
1739209813.2898114;-38.13080360867914
1739209813.2898214;-38.13080360867914
1739209813.2898314;-38.13080360867914
1739209813.2898412;-45.120503652039325
1739209813.2898512;-38.13080360867914
1739209813.2898612;-31.141103565318915
1739209813.289871;-33.981070128970906
1739209813.289881;-27.8777449560314
1739209813.289891;-38.13080360867914
1739209813.2899008;-45.120503652039325
1739209813.2899108;-38.13080360867914
1739209813.2899208;-33.981070128970906
1739209813.2899306;-45.120503652039325
1739209813.2899406;-45.120503652039325
1739209813.2899506;-45.120503652039325
1739209813.2899604;-45.120503652039325
1739209813.2899704;-45.120503652039325
1739209813.2899802;-45.120503652039325
1739209813.2899902;-38.13080360867914
1739209813.2900002;-38.13080360867914
1739209813.29001;-38.13080360867914
1739209813.29002;-38.13080360867914
1739209813.29003;-38.13080360867914
1739209813.2900398;-38.13080360867914
1739209813.2900498;-45.120503652039325
1739209813.2900598;-45.120503652039325
1739209813.2900696;-45.120503652039325
1739209813.2900796;-32.816014438256545
1739209813.2900896;-38.13080360867914
1739209813.2900994;-45.120503652039325
1739209813.2901094;-45.120503652039325
1739209813.2901192;-29.438486411369333
1739209813.2901292;-32.816014438256545
1739209813.2901392;-45.120503652039325
1739209813.290149;-45.120503652039325
1739209813.290159;-45.120503652039325
1739209813.290169;-45.120503652039325
1739209813.2901788;-38.13080360867914
1739209813.2901888;-35.57807855764607
1739209813.2901988;-35.57807855764607
1739209813.2902086;-45.120503652039325
1739209813.2902186;-38.13080360867914
1739209813.2902286;-35.57807855764607
1739209813.2902384;-45.120503652039325
1739209813.2902484;-45.120503652039325
1739209813.2902582;-38.13080360867914
1739209813.2902682;-45.120503652039325
1739209813.2902782;-28.21854285175415
1739209813.290288;-32.816014438256545
1739209813.290298;-45.120503652039325
1739209813.290308;-38.13080360867914
1739209813.2903178;-35.57807855764607
1739209813.2903278;-38.13080360867914
1739209813.2903378;-38.13080360867914
1739209813.2903476;-33.981070128970906
1739209813.2903576;-45.120503652039325
1739209813.2903676;-45.120503652039325
1739209813.2903774;-35.57807855764607
1739209813.2903874;-45.120503652039325
1739209813.2903974;-45.120503652039325
1739209813.2904072;-45.120503652039325
1739209813.2904172;-45.120503652039325
1739209813.290427;-38.13080360867914
1739209813.290437;-45.120503652039325
1739209813.290447;-45.120503652039325
1739209813.2904568;-38.13080360867914
1739209813.2904668;-45.120503652039325
1739209813.2904768;-45.120503652039325
1739209813.2904866;-38.13080360867914
1739209813.2904966;-38.13080360867914
1739209813.2905066;-45.120503652039325
1739209813.2905164;-29.438486411369333
1739209813.2905264;-28.58837851428586
1739209813.2905364;-45.120503652039325
1739209813.2905462;-38.13080360867914
1739209813.2905562;-32.816014438256545
1739209813.290566;-30.49652367304973
1739209813.290576;-45.120503652039325
1739209813.290586;-38.13080360867914
1739209813.2905958;-38.13080360867914
1739209813.2906058;-45.120503652039325
1739209813.2906158;-38.13080360867914
1739209813.2906256;-45.120503652039325
1739209813.2906356;-33.981070128970906
1739209813.2906456;-33.981070128970906
1739209813.2906554;-45.120503652039325
1739209813.2906654;-45.120503652039325
1739209813.2906754;-32.816014438256545
1739209813.2906852;-28.992665084841942
1739209813.2906952;-45.120503652039325
1739209813.290705;-38.13080360867914
1739209813.290715;-38.13080360867914
1739209813.290725;-38.13080360867914
1739209813.2907348;-45.120503652039325
1739209813.2907448;-45.120503652039325
1739209813.2907548;-45.120503652039325
1739209813.2907646;-38.13080360867914
1739209813.2907746;-45.120503652039325
1739209813.290775;-45.120503652039325
1739209813.2907755;-38.13080360867914
1739209813.2907763;-33.981070128970906
1739209813.2907767;-45.120503652039325
1739209813.2907772;-45.120503652039325
1739209813.2907777;-45.120503652039325
1739209813.2907782;-38.13080360867914
1739209813.2907786;-38.13080360867914
1739209813.2907794;-33.981070128970906
1739209813.2907798;-33.981070128970906
1739209813.2907803;-45.120503652039325
1739209813.2907808;-38.13080360867914
1739209813.2907813;-33.981070128970906
1739209813.2907817;-32.816014438256545
1739209813.2907825;-33.981070128970906
1739209813.290783;-45.120503652039325
1739209813.2907834;-38.13080360867914
1739209813.290784;-35.57807855764607
1739209813.2907844;-38.13080360867914
1739209813.2907848;-45.120503652039325
1739209813.2907856;-45.120503652039325
1739209813.290786;-45.120503652039325
1739209813.2907865;-45.120503652039325
1739209813.290787;-45.120503652039325
1739209813.2907875;-38.13080360867914
1739209813.290788;-38.13080360867914
1739209813.2907887;-45.120503652039325
1739209813.2907891;-45.120503652039325
1739209813.2907896;-45.120503652039325
1739209813.29079;-38.13080360867914
1739209813.2907906;-31.141103565318915
1739209813.290791;-35.57807855764607
1739209813.2907917;-38.13080360867914
1739209813.2907922;-38.13080360867914
1739209813.2907927;-33.981070128970906
1739209813.2907932;-45.120503652039325
1739209813.2907937;-45.120503652039325
1739209813.2907941;-38.13080360867914
1739209813.2907948;-45.120503652039325
1739209813.2907953;-45.120503652039325
1739209813.2907958;-45.120503652039325
1739209813.2907963;-38.13080360867914
1739209813.2907968;-45.120503652039325
1739209813.2907972;-45.120503652039325
1739209813.290798;-38.13080360867914
1739209813.2907984;-45.120503652039325
1739209813.290799;-38.13080360867914
1739209813.2907994;-38.13080360867914
1739209813.2907999;-38.13080360867914
1739209813.2908003;-38.13080360867914
1739209813.290801;-38.13080360867914
1739209813.2908015;-38.13080360867914
1739209813.290802;-45.120503652039325
1739209813.2908025;-45.120503652039325
1739209813.290803;-38.13080360867914
1739209813.2908034;-45.120503652039325
1739209813.2908041;-38.13080360867914
1739209813.2908046;-45.120503652039325
1739209813.290805;-45.120503652039325
1739209813.2908056;-38.13080360867914
1739209813.290806;-38.13080360867914
1739209813.2908065;-45.120503652039325
1739209813.2908072;-38.13080360867914
1739209813.2908077;-45.120503652039325
1739209813.2908082;-38.13080360867914
1739209813.2908087;-45.120503652039325
1739209813.2908092;-38.13080360867914
1739209813.2908096;-35.57807855764607
1739209813.2908103;-38.13080360867914
1739209813.2908108;-38.13080360867914
1739209813.2908113;-38.13080360867914
1739209813.2908118;-32.816014438256545
1739209813.2908123;-45.120503652039325
1739209813.2908127;-38.13080360867914
1739209813.2908134;-38.13080360867914
1739209813.290814;-45.120503652039325
1739209813.2908144;-45.120503652039325
1739209813.2908149;-45.120503652039325
1739209813.2908154;-45.120503652039325
1739209813.2908158;-45.120503652039325
1739209813.2908165;-45.120503652039325
1739209813.290817;-38.13080360867914
1739209813.2908175;-38.13080360867914
1739209813.290818;-45.120503652039325
1739209813.2908185;-45.120503652039325
1739209813.290819;-32.816014438256545
1739209813.2908196;-38.13080360867914
1739209813.2908201;-35.57807855764607
1739209813.2908206;-45.120503652039325
1739209813.290821;-45.120503652039325
1739209813.2908216;-38.13080360867914
1739209813.290822;-38.13080360867914
1739209813.2908227;-45.120503652039325
1739209813.2908232;-35.57807855764607
1739209813.2908237;-38.13080360867914
1739209813.2908242;-45.120503652039325
1739209813.2908247;-45.120503652039325
1739209813.2908251;-38.13080360867914
1739209813.2908258;-35.57807855764607
1739209813.2908263;-45.120503652039325
1739209813.2908268;-45.120503652039325
1739209813.2908273;-33.981070128970906
1739209813.2908278;-38.13080360867914
1739209813.2908282;-38.13080360867914
1739209813.290829;-38.13080360867914
1739209813.2908294;-45.120503652039325
1739209813.29083;-38.13080360867914
1739209813.2908304;-33.981070128970906
1739209813.2908309;-38.13080360867914
1739209813.2908313;-45.120503652039325
1739209813.290832;-38.13080360867914
1739209813.2908325;-35.57807855764607
1739209813.290833;-33.981070128970906
1739209813.2908335;-38.13080360867914
1739209813.290834;-38.13080360867914
1739209813.2908344;-38.13080360867914
1739209813.2908351;-38.13080360867914
1739209813.2908356;-38.13080360867914
1739209813.290836;-38.13080360867914
1739209813.2908366;-45.120503652039325
1739209813.290837;-45.120503652039325
1739209813.2908375;-45.120503652039325
1739209813.2908382;-38.13080360867914
1739209813.2908387;-38.13080360867914
1739209813.2908392;-27.267205301931607
1739209813.2908397;-22.002965041481755
1739209813.2908401;-25.826314394896354
1739209813.2908406;-24.746238672633048
1739209813.2908413;-33.981070128970906
1739209813.2908418;-45.120503652039325
1739209813.2908423;-31.141103565318893
1739209813.2908428;-31.141103565318915
1739209813.2908432;-38.13080360867914
1739209813.2908437;-38.13080360867914
1739209813.2908444;-35.57807855764607
1739209813.290845;-45.120503652039325
1739209813.2908454;-32.81601443825658
1739209813.2908459;-24.151403521958734
1739209813.2908463;-23.50682362968953
1739209813.2908468;-38.13080360867914
1739209813.2908475;-32.816014438256545
1739209813.290848;-32.81601443825658
1739209813.2908485;-38.13080360867914
1739209813.290849;-45.120503652039325
1739209813.2908494;-38.13080360867914
1739209813.29085;-45.120503652039325
1739209813.2908506;-33.981070128970906
1739209813.290851;-45.120503652039325
1739209813.2908516;-31.141103565318915
1739209813.290852;-25.62660358559016
