CAN Message; 0x62:0148b15c5a1ac395
Timestamp;Amplitude
1739209815.8203783;-24.151403521958727
1739209815.8203807;-28.588378514285886
1739209815.8203828;-33.981070128970956
1739209815.8203852;-30.49652367304973
1739209815.8203876;-33.981070128970906
1739209815.8203897;-33.981070128970956
1739209815.8203921;-27.8777449560314
1739209815.8203943;-32.816014438256545
1739209815.8203967;-45.120503652039325
1739209815.8203988;-35.57807855764607
1739209815.8204012;-38.13080360867914
1739209815.8204033;-33.981070128970906
1739209815.8204057;-33.981070128970906
1739209815.8204079;-38.13080360867914
1739209815.8204103;-45.120503652039325
1739209815.8204124;-29.438486411369333
1739209815.8204148;-33.981070128970906
1739209815.820417;-45.120503652039325
1739209815.8204193;-45.120503652039325
1739209815.8204215;-28.58837851428586
1739209815.8204238;-26.035653463252796
1739209815.820426;-38.13080360867914
1739209815.8204284;-26.991370085610736
1739209815.8204305;-32.816014438256545
1739209815.820433;-35.57807855764607
1739209815.8204353;-45.120503652039325
1739209815.8204374;-31.141103565318915
1739209815.8204398;-31.141103565318893
1739209815.820442;-33.981070128970906
1739209815.8204443;-26.991370085610736
1739209815.8204465;-28.992665084841942
1739209815.8204489;-33.981070128970956
1739209815.820451;-45.120503652039325
1739209815.8204534;-31.141103565318943
1739209815.8204556;-33.981070128970906
1739209815.820458;-38.13080360867914
1739209815.82046;-33.981070128970906
1739209815.8204625;-31.141103565318893
1739209815.8204646;-32.816014438256545
1739209815.820467;-38.13080360867914
1739209815.8204691;-38.13080360867914
1739209815.8204715;-45.120503652039325
1739209815.8204737;-30.49652367304976
1739209815.820476;-28.58837851428586
1739209815.8204782;-32.816014438256545
1739209815.8204806;-28.992665084841967
1739209815.8204827;-24.589719217205094
1739209815.820485;-45.120503652039325
1739209815.8204875;-33.981070128970906
1739209815.8204896;-45.120503652039325
1739209815.820492;-45.120503652039325
1739209815.8204942;-26.035653463252796
1739209815.8204966;-29.438486411369347
1739209815.8204987;-45.120503652039325
1739209815.820501;-38.13080360867914
1739209815.8205032;-38.13080360867914
1739209815.8205056;-38.13080360867914
1739209815.8205078;-45.120503652039325
1739209815.8205101;-38.13080360867914
1739209815.8205123;-38.13080360867914
1739209815.8205147;-29.438486411369347
1739209815.8205168;-38.13080360867914
1739209815.8205192;-31.141103565318915
1739209815.8205214;-32.816014438256545
1739209815.8205237;-38.13080360867914
1739209815.820526;-38.13080360867914
1739209815.8205283;-38.13080360867914
1739209815.8205304;-45.120503652039325
1739209815.8205328;-26.991370085610754
1739209815.8205352;-38.13080360867914
1739209815.8205373;-30.49652367304973
1739209815.8205397;-30.49652367304973
1739209815.8205419;-32.816014438256545
1739209815.8205442;-33.981070128970906
1739209815.8205464;-33.981070128970956
1739209815.8205488;-38.13080360867914
1739209815.820551;-45.120503652039325
1739209815.8205533;-35.57807855764607
1739209815.8205554;-28.58837851428586
1739209815.8205578;-31.141103565318915
1739209815.82056;-35.57807855764607
1739209815.8205624;-33.981070128970906
1739209815.8205645;-35.57807855764607
1739209815.820567;-31.141103565318915
1739209815.820569;-23.273589343863303
1739209815.8205714;-25.077289914212862
1739209815.8205736;-31.141103565318943
1739209815.820576;-38.13080360867914
1739209815.820578;-28.58837851428586
1739209815.8205805;-29.438486411369333
1739209815.8205826;-33.981070128970906
1739209815.820585;-45.120503652039325
1739209815.8205874;-45.120503652039325
1739209815.8205895;-29.438486411369333
1739209815.820592;-38.13080360867914
1739209815.820594;-28.992665084841942
1739209815.8205965;-28.58837851428586
1739209815.8205986;-30.49652367304976
1739209815.820601;-23.506823629689542
1739209815.8206031;-22.54371790334745
1739209815.8206055;-28.992665084841967
1739209815.8206077;-29.438486411369354
1739209815.82061;-31.141103565318915
1739209815.8206122;-38.13080360867914
1739209815.8206146;-38.13080360867914
1739209815.8206167;-32.816014438256545
1739209815.820619;-38.13080360867914
1739209815.8206213;-38.13080360867914
1739209815.8206236;-28.992665084841942
1739209815.8206258;-31.141103565318915
1739209815.8206282;-45.120503652039325
1739209815.8206303;-45.120503652039325
1739209815.8206327;-45.120503652039325
1739209815.8206348;-45.120503652039325
1739209815.8206372;-45.120503652039325
1739209815.8206396;-45.120503652039325
1739209815.8206418;-45.120503652039325
1739209815.8206441;-38.13080360867914
1739209815.8206463;-38.13080360867914
1739209815.8206487;-45.120503652039325
1739209815.8206508;-38.13080360867914
1739209815.8206532;-35.57807855764607
1739209815.8206553;-38.13080360867914
1739209815.8206577;-38.13080360867914
1739209815.8206599;-45.120503652039325
1739209815.8206623;-35.57807855764607
1739209815.8206644;-35.57807855764607
1739209815.8206668;-45.120503652039325
1739209815.820669;-38.13080360867914
1739209815.8206713;-35.57807855764607
1739209815.8206735;-38.13080360867914
1739209815.8206758;-45.120503652039325
1739209815.820678;-38.13080360867914
1739209815.8206804;-38.13080360867914
1739209815.8206825;-45.120503652039325
1739209815.820685;-38.13080360867914
1739209815.8206873;-38.13080360867914
1739209815.8206894;-45.120503652039325
1739209815.8206918;-45.120503652039325
1739209815.820694;-38.13080360867914
1739209815.8206964;-45.120503652039325
1739209815.8206985;-45.120503652039325
1739209815.820701;-38.13080360867914
1739209815.820703;-35.57807855764607
1739209815.8207054;-38.13080360867914
1739209815.8207076;-38.13080360867914
1739209815.82071;-38.13080360867914
1739209815.820712;-38.13080360867914
1739209815.8207145;-33.981070128970906
1739209815.8207166;-45.120503652039325
1739209815.820719;-45.120503652039325
1739209815.8207211;-45.120503652039325
1739209815.8207235;-45.120503652039325
1739209815.8207257;-45.120503652039325
1739209815.820728;-38.13080360867914
1739209815.8207302;-35.57807855764607
1739209815.8207326;-33.981070128970906
1739209815.8207347;-45.120503652039325
1739209815.8207371;-45.120503652039325
1739209815.8207395;-45.120503652039325
1739209815.8207417;-33.981070128970906
1739209815.820744;-45.120503652039325
1739209815.8207462;-45.120503652039325
1739209815.8207486;-38.13080360867914
1739209815.8207507;-45.120503652039325
1739209815.820753;-35.57807855764607
1739209815.8207552;-38.13080360867914
1739209815.8207576;-45.120503652039325
1739209815.8207598;-45.120503652039325
1739209815.8207622;-45.120503652039325
1739209815.8207643;-32.816014438256545
1739209815.8207667;-45.120503652039325
1739209815.8207688;-38.13080360867914
1739209815.8207712;-45.120503652039325
1739209815.8207734;-45.120503652039325
1739209815.8207757;-35.57807855764607
1739209815.820778;-38.13080360867914
1739209815.8207803;-38.13080360867914
1739209815.8207824;-45.120503652039325
1739209815.8207848;-38.13080360867914
1739209815.820787;-45.120503652039325
1739209815.8207893;-38.13080360867914
1739209815.8207917;-45.120503652039325
1739209815.8207939;-45.120503652039325
1739209815.8207963;-38.13080360867914
1739209815.8207984;-32.816014438256545
1739209815.8208008;-33.981070128970906
1739209815.820803;-45.120503652039325
1739209815.8208053;-45.120503652039325
1739209815.8208075;-30.49652367304973
1739209815.8208098;-31.141103565318915
1739209815.820812;-45.120503652039325
1739209815.8208144;-38.13080360867914
1739209815.8208165;-45.120503652039325
1739209815.820819;-38.13080360867914
1739209815.820821;-38.13080360867914
1739209815.8208234;-45.120503652039325
1739209815.8208256;-45.120503652039325
1739209815.820828;-45.120503652039325
1739209815.82083;-38.13080360867914
1739209815.8208325;-45.120503652039325
1739209815.8208346;-45.120503652039325
1739209815.820837;-45.120503652039325
1739209815.8208394;-31.141103565318893
1739209815.8208416;-45.120503652039325
1739209815.820844;-33.981070128970906
1739209815.820846;-30.49652367304973
1739209815.8208485;-35.57807855764607
1739209815.8208506;-38.13080360867914
1739209815.820853;-38.13080360867914
1739209815.8208551;-32.816014438256545
1739209815.8208575;-45.120503652039325
1739209815.8208597;-45.120503652039325
1739209815.820862;-45.120503652039325
1739209815.8208642;-45.120503652039325
1739209815.8208666;-38.13080360867914
1739209815.8208687;-38.13080360867914
1739209815.820871;-38.13080360867914
1739209815.8208733;-45.120503652039325
1739209815.8208756;-45.120503652039325
1739209815.8208778;-45.120503652039325
1739209815.8208802;-45.120503652039325
1739209815.8208823;-45.120503652039325
1739209815.8208847;-45.120503652039325
1739209815.8208869;-45.120503652039325
1739209815.8208892;-38.13080360867914
1739209815.8208916;-45.120503652039325
1739209815.8208938;-38.13080360867914
1739209815.8208961;-35.57807855764607
1739209815.8208983;-33.981070128970906
1739209815.8209007;-31.141103565318915
1739209815.8209028;-35.57807855764607
1739209815.8209052;-35.57807855764607
1739209815.8209074;-45.120503652039325
1739209815.8209097;-35.57807855764607
1739209815.820912;-38.13080360867914
1739209815.8209143;-38.13080360867914
1739209815.8209164;-45.120503652039325
1739209815.8209188;-31.14110356531892
1739209815.820921;-38.13080360867914
1739209815.8209233;-45.120503652039325
1739209815.8209255;-45.120503652039325
1739209815.8209279;-38.13080360867914
1739209815.82093;-35.57807855764607
1739209815.8209324;-35.57807855764607
1739209815.8209345;-38.13080360867914
1739209815.820937;-38.13080360867914
1739209815.8209393;-45.120503652039325
1739209815.8209414;-38.13080360867914
1739209815.8209438;-45.120503652039325
1739209815.820946;-45.120503652039325
1739209815.8209484;-33.981070128970906
1739209815.8209505;-45.120503652039325
1739209815.820953;-38.13080360867914
1739209815.820955;-31.141103565318915
1739209815.8209574;-45.120503652039325
1739209815.8209596;-38.13080360867914
1739209815.820962;-35.57807855764607
1739209815.820964;-33.981070128970906
1739209815.8209665;-38.13080360867914
1739209815.8209686;-38.13080360867914
1739209815.820971;-38.13080360867914
1739209815.8209732;-38.13080360867914
1739209815.8209755;-45.120503652039325
1739209815.8209777;-38.13080360867914
1739209815.82098;-38.13080360867914
1739209815.8209822;-45.120503652039325
1739209815.8209846;-38.13080360867914
1739209815.8209867;-38.13080360867914
1739209815.8209891;-38.13080360867914
1739209815.8209915;-33.981070128970906
1739209815.8209937;-45.120503652039325
1739209815.820996;-38.13080360867914
1739209815.8209982;-38.13080360867914
1739209815.8210006;-38.13080360867914
1739209815.8210027;-45.120503652039325
1739209815.821005;-38.13080360867914
1739209815.8210073;-38.13080360867914
1739209815.8210096;-38.13080360867914
1739209815.8210118;-35.57807855764607
1739209815.8210142;-38.13080360867914
1739209815.8210163;-32.816014438256545
1739209815.8210187;-31.141103565318915
1739209815.8210208;-45.120503652039325
1739209815.8210232;-45.120503652039325
1739209815.8210254;-38.13080360867914
1739209815.8210278;-45.120503652039325
1739209815.82103;-38.13080360867914
1739209815.8210323;-38.13080360867914
1739209815.8210344;-45.120503652039325
1739209815.8210368;-38.13080360867914
1739209815.821039;-45.120503652039325
1739209815.8210413;-33.981070128970906
1739209815.8210437;-45.120503652039325
1739209815.8210459;-45.120503652039325
1739209815.8210483;-35.57807855764607
1739209815.8210504;-38.13080360867914
1739209815.8210528;-45.120503652039325
1739209815.821055;-38.13080360867914
1739209815.8210573;-33.981070128970906
1739209815.8210595;-33.981070128970906
1739209815.8210618;-45.120503652039325
1739209815.821064;-45.120503652039325
1739209815.8210664;-35.57807855764607
1739209815.8210685;-38.13080360867914
1739209815.821071;-45.120503652039325
1739209815.821073;-45.120503652039325
1739209815.8210754;-38.13080360867914
1739209815.8210776;-45.120503652039325
1739209815.82108;-45.120503652039325
1739209815.821082;-45.120503652039325
1739209815.8210845;-38.13080360867914
1739209815.8210866;-38.13080360867914
1739209815.821089;-45.120503652039325
1739209815.8210914;-38.13080360867914
1739209815.8210936;-38.13080360867914
1739209815.821096;-38.13080360867914
1739209815.821098;-45.120503652039325
1739209815.8211005;-38.13080360867914
1739209815.8211026;-25.826314394896354
1739209815.821105;-38.13080360867914
1739209815.8211071;-45.120503652039325
1739209815.8211095;-38.13080360867914
1739209815.8211117;-32.816014438256545
1739209815.821114;-38.13080360867914
1739209815.8211162;-45.120503652039325
1739209815.8211186;-45.120503652039325
1739209815.8211207;-45.120503652039325
1739209815.8211231;-45.120503652039325
1739209815.8211253;-38.13080360867914
1739209815.8211277;-38.13080360867914
1739209815.8211298;-45.120503652039325
1739209815.8211322;-38.13080360867914
1739209815.8211343;-45.120503652039325
1739209815.8211367;-45.120503652039325
1739209815.8211389;-30.49652367304973
1739209815.8211412;-38.13080360867914
1739209815.8211446;-45.120503652039325
1739209815.8211482;-45.120503652039325
1739209815.8211515;-32.816014438256545
1739209815.821155;-35.57807855764607
1739209815.8211584;-35.57807855764607
1739209815.8211617;-33.981070128970906
1739209815.8211653;-35.57807855764607
1739209815.8211687;-45.120503652039325
1739209815.8211722;-45.120503652039325
1739209815.8211756;-45.120503652039325
1739209815.821179;-45.120503652039325
1739209815.8211825;-45.120503652039325
1739209815.8211858;-45.120503652039325
1739209815.8211894;-45.120503652039325
1739209815.8211927;-38.13080360867914
1739209815.821196;-38.13080360867914
1739209815.8211997;-35.57807855764607
1739209815.821203;-38.13080360867914
1739209815.8212066;-45.120503652039325
1739209815.82121;-38.13080360867914
1739209815.8212132;-38.13080360867914
1739209815.8212168;-38.13080360867914
1739209815.8212202;-28.21854285175415
1739209815.8212237;-35.57807855764607
1739209815.821227;-38.13080360867914
1739209815.8212304;-45.120503652039325
1739209815.821234;-35.57807855764607
1739209815.8212373;-38.13080360867914
1739209815.821241;-35.57807855764607
1739209815.8212442;-31.141103565318915
1739209815.8212476;-35.57807855764607
1739209815.8212512;-45.120503652039325
1739209815.8212545;-45.120503652039325
1739209815.821258;-45.120503652039325
1739209815.8212614;-38.13080360867914
1739209815.8212647;-45.120503652039325
1739209815.8212683;-45.120503652039325
1739209815.8212717;-45.120503652039325
1739209815.8212752;-38.13080360867914
1739209815.8212786;-33.981070128970906
1739209815.821282;-45.120503652039325
1739209815.8212855;-45.120503652039325
1739209815.8212888;-45.120503652039325
1739209815.8212924;-35.57807855764607
1739209815.8212957;-33.981070128970906
1739209815.821299;-45.120503652039325
1739209815.8213027;-35.57807855764607
1739209815.821306;-33.981070128970906
1739209815.8213096;-45.120503652039325
1739209815.821313;-45.120503652039325
1739209815.8213162;-38.13080360867914
1739209815.8213198;-38.13080360867914
1739209815.8213232;-45.120503652039325
1739209815.8213267;-38.13080360867914
1739209815.82133;-45.120503652039325
1739209815.8213334;-38.13080360867914
1739209815.821337;-45.120503652039325
1739209815.8213403;-38.13080360867914
1739209815.821344;-38.13080360867914
1739209815.8213472;-38.13080360867914
1739209815.8213506;-45.120503652039325
1739209815.8213542;-38.13080360867914
1739209815.8213575;-35.57807855764607
1739209815.821361;-33.981070128970906
1739209815.8213644;-45.120503652039325
1739209815.8213677;-38.13080360867914
1739209815.8213713;-38.13080360867914
1739209815.8213747;-45.120503652039325
1739209815.8213782;-45.120503652039325
1739209815.8213816;-38.13080360867914
1739209815.821385;-35.57807855764607
1739209815.8213885;-38.13080360867914
1739209815.8213918;-45.120503652039325
1739209815.8213954;-45.120503652039325
1739209815.8213987;-38.13080360867914
1739209815.8214023;-35.57807855764607
1739209815.8214056;-45.120503652039325
1739209815.821409;-45.120503652039325
1739209815.8214126;-45.120503652039325
1739209815.821416;-33.981070128970906
1739209815.8214195;-38.13080360867914
1739209815.8214228;-38.13080360867914
1739209815.8214262;-45.120503652039325
1739209815.8214297;-45.120503652039325
1739209815.821433;-35.57807855764607
1739209815.8214366;-45.120503652039325
1739209815.82144;-45.120503652039325
1739209815.8214433;-38.13080360867914
1739209815.821447;-35.57807855764607
1739209815.8214502;-35.57807855764607
1739209815.8214538;-45.120503652039325
1739209815.8214571;-45.120503652039325
1739209815.8214605;-45.120503652039325
1739209815.821464;-38.13080360867914
1739209815.8214674;-45.120503652039325
1739209815.821471;-33.981070128970906
1739209815.8214743;-38.13080360867914
1739209815.8214777;-45.120503652039325
1739209815.8214812;-35.57807855764607
1739209815.8214846;-35.57807855764607
1739209815.8214881;-45.120503652039325
1739209815.8214915;-38.13080360867914
1739209815.8214948;-38.13080360867914
1739209815.8214984;-30.49652367304973
1739209815.8215017;-38.13080360867914
1739209815.8215053;-45.120503652039325
1739209815.8215086;-45.120503652039325
1739209815.821512;-38.13080360867914
1739209815.8215156;-45.120503652039325
1739209815.821519;-45.120503652039325
1739209815.8215225;-35.57807855764607
1739209815.8215258;-38.13080360867914
1739209815.8215292;-45.120503652039325
1739209815.8215327;-38.13080360867914
1739209815.821536;-45.120503652039325
1739209815.8215396;-38.13080360867914
1739209815.821543;-38.13080360867914
1739209815.8215463;-45.120503652039325
1739209815.82155;-38.13080360867914
1739209815.8215532;-31.141103565318915
1739209815.8215568;-33.981070128970906
1739209815.8215601;-45.120503652039325
1739209815.8215635;-45.120503652039325
1739209815.821567;-38.13080360867914
1739209815.8215704;-45.120503652039325
1739209815.821574;-45.120503652039325
1739209815.8215773;-45.120503652039325
1739209815.8215806;-38.13080360867914
1739209815.8215842;-38.13080360867914
1739209815.8215876;-38.13080360867914
1739209815.8215911;-45.120503652039325
1739209815.8215945;-38.13080360867914
1739209815.8215978;-38.13080360867914
1739209815.8216014;-38.13080360867914
1739209815.8216047;-38.13080360867914
1739209815.8216083;-38.13080360867914
1739209815.8216116;-31.141103565318893
1739209815.821615;-45.120503652039325
1739209815.8216186;-45.120503652039325
1739209815.821622;-45.120503652039325
1739209815.8216255;-38.13080360867914
1739209815.8216288;-38.13080360867914
1739209815.8216321;-45.120503652039325
1739209815.8216357;-33.981070128970906
1739209815.821639;-38.13080360867914
1739209815.8216426;-45.120503652039325
1739209815.821646;-38.13080360867914
1739209815.8216493;-33.981070128970906
1739209815.821653;-45.120503652039325
1739209815.8216562;-38.13080360867914
1739209815.8216598;-38.13080360867914
1739209815.8216631;-38.13080360867914
1739209815.8216665;-45.120503652039325
1739209815.82167;-38.13080360867914
1739209815.8216734;-38.13080360867914
1739209815.821677;-45.120503652039325
1739209815.8216803;-38.13080360867914
1739209815.8216836;-45.120503652039325
1739209815.8216872;-35.57807855764607
1739209815.8216906;-38.13080360867914
1739209815.8216941;-45.120503652039325
1739209815.8216975;-45.120503652039325
1739209815.8217008;-38.13080360867914
1739209815.8217044;-38.13080360867914
1739209815.8217077;-45.120503652039325
1739209815.8217113;-35.57807855764607
1739209815.8217146;-38.13080360867914
1739209815.821718;-45.120503652039325
1739209815.8217216;-45.120503652039325
1739209815.821725;-38.13080360867914
1739209815.8217285;-35.57807855764607
1739209815.8217318;-35.57807855764607
1739209815.8217351;-38.13080360867914
1739209815.8217387;-38.13080360867914
1739209815.821742;-35.57807855764607
1739209815.8217456;-38.13080360867914
1739209815.821749;-33.981070128970906
1739209815.8217523;-33.981070128970906
1739209815.821756;-33.981070128970906
1739209815.8217592;-38.13080360867914
1739209815.8217628;-45.120503652039325
1739209815.8217661;-33.981070128970906
1739209815.8217695;-38.13080360867914
1739209815.821773;-45.120503652039325
1739209815.8217764;-45.120503652039325
1739209815.82178;-38.13080360867914
1739209815.8217833;-38.13080360867914
1739209815.8217866;-45.120503652039325
1739209815.8217902;-45.120503652039325
1739209815.8217936;-45.120503652039325
1739209815.8217971;-45.120503652039325
1739209815.8218005;-38.13080360867914
1739209815.8218038;-38.13080360867914
1739209815.8218074;-38.13080360867914
1739209815.8218107;-38.13080360867914
1739209815.8218143;-38.13080360867914
1739209815.8218176;-35.57807855764607
1739209815.821821;-45.120503652039325
1739209815.8218246;-45.120503652039325
1739209815.821828;-38.13080360867914
1739209815.8218315;-31.141103565318893
1739209815.8218348;-33.981070128970906
1739209815.8218381;-45.120503652039325
1739209815.8218417;-45.120503652039325
1739209815.821845;-45.120503652039325
1739209815.8218486;-38.13080360867914
1739209815.821852;-45.120503652039325
1739209815.8218553;-45.120503652039325
1739209815.821859;-45.120503652039325
1739209815.8218622;-45.120503652039325
1739209815.8218658;-38.13080360867914
1739209815.8218691;-33.981070128970906
1739209815.8218725;-38.13080360867914
1739209815.821876;-38.13080360867914
1739209815.8218794;-45.120503652039325
1739209815.821883;-45.120503652039325
1739209815.8218863;-27.8777449560314
1739209815.8218896;-30.49652367304973
1739209815.8218932;-45.120503652039325
1739209815.8218966;-38.13080360867914
1739209815.8219001;-32.816014438256545
1739209815.8219035;-35.57807855764607
1739209815.821907;-38.13080360867914
1739209815.8219104;-38.13080360867914
1739209815.8219137;-45.120503652039325
1739209815.8219173;-45.120503652039325
1739209815.8219206;-38.13080360867914
1739209815.8219242;-38.13080360867914
1739209815.8219275;-45.120503652039325
1739209815.821931;-38.13080360867914
1739209815.8219345;-38.13080360867914
1739209815.8219378;-38.13080360867914
1739209815.8219414;-45.120503652039325
1739209815.8219447;-45.120503652039325
1739209815.821948;-38.13080360867914
1739209815.8219516;-38.13080360867914
1739209815.821955;-45.120503652039325
1739209815.8219585;-45.120503652039325
1739209815.8219619;-35.57807855764607
1739209815.8219652;-38.13080360867914
1739209815.8219688;-33.981070128970906
1739209815.8219721;-28.58837851428586
1739209815.8219757;-38.13080360867914
1739209815.821979;-35.57807855764607
1739209815.8219824;-45.120503652039325
1739209815.821986;-38.13080360867914
1739209815.8219893;-38.13080360867914
1739209815.8219929;-38.13080360867914
1739209815.8219962;-45.120503652039325
1739209815.8219995;-38.13080360867914
1739209815.8220031;-38.13080360867914
1739209815.8220065;-45.120503652039325
1739209815.82201;-38.13080360867914
1739209815.8220134;-35.57807855764607
1739209815.8220167;-38.13080360867914
1739209815.8220203;-45.120503652039325
1739209815.8220236;-45.120503652039325
1739209815.8220272;-45.120503652039325
1739209815.8220305;-45.120503652039325
1739209815.822034;-45.120503652039325
1739209815.8220375;-38.13080360867914
1739209815.8220408;-38.13080360867914
1739209815.8220444;-33.981070128970906
1739209815.8220477;-38.13080360867914
1739209815.822051;-38.13080360867914
1739209815.8220546;-33.981070128970906
1739209815.822058;-45.120503652039325
1739209815.8220615;-38.13080360867914
1739209815.8220649;-32.816014438256545
1739209815.8220682;-32.816014438256545
1739209815.8220718;-38.13080360867914
1739209815.8220751;-45.120503652039325
1739209815.8220787;-35.57807855764607
1739209815.822082;-38.13080360867914
1739209815.8220854;-38.13080360867914
1739209815.822089;-45.120503652039325
1739209815.8220923;-38.13080360867914
1739209815.8220959;-38.13080360867914
1739209815.8220992;-38.13080360867914
1739209815.8221025;-45.120503652039325
1739209815.8221061;-38.13080360867914
1739209815.8221095;-45.120503652039325
1739209815.822113;-45.120503652039325
1739209815.8221164;-35.57807855764607
1739209815.8221197;-45.120503652039325
1739209815.8221233;-38.13080360867914
1739209815.8221266;-45.120503652039325
1739209815.8221302;-45.120503652039325
1739209815.8221335;-45.120503652039325
1739209815.8221369;-35.57807855764607
1739209815.8221405;-38.13080360867914
1739209815.8221438;-45.120503652039325
1739209815.8221474;-45.120503652039325
1739209815.8221507;-35.57807855764607
1739209815.822154;-35.57807855764607
1739209815.8221576;-38.13080360867914
1739209815.822161;-45.120503652039325
1739209815.8221645;-45.120503652039325
1739209815.8221679;-45.120503652039325
1739209815.8221712;-45.120503652039325
1739209815.8221748;-45.120503652039325
1739209815.8221781;-45.120503652039325
1739209815.8221817;-45.120503652039325
1739209815.822185;-45.120503652039325
1739209815.8221884;-45.120503652039325
1739209815.822192;-38.13080360867914
1739209815.8221953;-33.981070128970906
1739209815.8221989;-38.13080360867914
1739209815.8222022;-45.120503652039325
1739209815.8222055;-33.981070128970906
1739209815.8222091;-30.49652367304973
1739209815.8222125;-38.13080360867914
1739209815.822216;-45.120503652039325
1739209815.8222194;-38.13080360867914
1739209815.8222227;-38.13080360867914
1739209815.8222263;-38.13080360867914
1739209815.8222296;-38.13080360867914
1739209815.8222332;-45.120503652039325
1739209815.8222365;-35.57807855764607
1739209815.8222399;-38.13080360867914
1739209815.8222435;-38.13080360867914
1739209815.8222468;-45.120503652039325
1739209815.8222504;-38.13080360867914
1739209815.8222537;-38.13080360867914
1739209815.822257;-45.120503652039325
1739209815.8222606;-38.13080360867914
1739209815.822264;-45.120503652039325
1739209815.8222675;-45.120503652039325
1739209815.8222709;-38.13080360867914
1739209815.8222742;-30.49652367304973
1739209815.8222778;-26.991370085610722
1739209815.8222811;-45.120503652039325
1739209815.8222847;-38.13080360867914
1739209815.822288;-38.13080360867914
1739209815.8222914;-35.57807855764607
1739209815.822295;-45.120503652039325
1739209815.8222983;-38.13080360867914
1739209815.8223019;-33.981070128970906
1739209815.8223052;-38.13080360867914
1739209815.8223085;-38.13080360867914
1739209815.822312;-35.57807855764607
1739209815.8223155;-38.13080360867914
1739209815.822319;-45.120503652039325
1739209815.8223224;-45.120503652039325
1739209815.8223257;-38.13080360867914
1739209815.8223293;-38.13080360867914
1739209815.8223326;-45.120503652039325
1739209815.8223362;-33.981070128970906
1739209815.8223395;-45.120503652039325
1739209815.8223429;-38.13080360867914
1739209815.8223464;-45.120503652039325
1739209815.8223498;-38.13080360867914
1739209815.8223534;-38.13080360867914
1739209815.8223567;-32.816014438256545
1739209815.82236;-28.58837851428586
1739209815.8223636;-45.120503652039325
1739209815.822367;-45.120503652039325
1739209815.8223705;-45.120503652039325
1739209815.8223739;-38.13080360867914
1739209815.8223772;-38.13080360867914
1739209815.8223808;-35.57807855764607
1739209815.822384;-38.13080360867914
1739209815.8223877;-33.981070128970956
1739209815.822391;-38.13080360867914
1739209815.8223944;-35.57807855764607
1739209815.822398;-38.13080360867914
1739209815.8224013;-45.120503652039325
1739209815.8224049;-38.13080360867914
1739209815.8224082;-38.13080360867914
1739209815.8224118;-38.13080360867914
1739209815.822415;-45.120503652039325
1739209815.8224185;-45.120503652039325
1739209815.822422;-45.120503652039325
1739209815.8224254;-45.120503652039325
1739209815.822429;-45.120503652039325
1739209815.8224323;-38.13080360867914
1739209815.8224356;-45.120503652039325
1739209815.8224392;-45.120503652039325
1739209815.8224425;-32.816014438256545
1739209815.822446;-45.120503652039325
1739209815.8224494;-45.120503652039325
1739209815.8224528;-38.13080360867914
1739209815.8224564;-38.13080360867914
1739209815.8224597;-45.120503652039325
1739209815.8224633;-45.120503652039325
1739209815.8224666;-45.120503652039325
1739209815.82247;-45.120503652039325
1739209815.8224735;-38.13080360867914
1739209815.8224769;-45.120503652039325
1739209815.8224804;-38.13080360867914
1739209815.8224838;-38.13080360867914
1739209815.822487;-33.981070128970906
1739209815.8224907;-45.120503652039325
1739209815.822494;-38.13080360867914
1739209815.8224976;-32.816014438256545
1739209815.822501;-33.981070128970906
1739209815.8225043;-45.120503652039325
1739209815.8225079;-38.13080360867914
1739209815.8225112;-38.13080360867914
1739209815.8225148;-38.13080360867914
1739209815.822518;-45.120503652039325
1739209815.8225214;-38.13080360867914
1739209815.822525;-38.13080360867914
1739209815.8225284;-45.120503652039325
1739209815.822532;-45.120503652039325
1739209815.8225353;-45.120503652039325
1739209815.8225386;-32.816014438256545
1739209815.8225422;-38.13080360867914
1739209815.8225455;-45.120503652039325
1739209815.822549;-45.120503652039325
1739209815.8225524;-38.13080360867914
1739209815.8225558;-31.141103565318915
1739209815.8225594;-45.120503652039325
1739209815.8225627;-38.13080360867914
1739209815.8225663;-38.13080360867914
1739209815.8225696;-33.981070128970906
1739209815.822573;-38.13080360867914
1739209815.8225765;-45.120503652039325
1739209815.8225799;-45.120503652039325
1739209815.8225834;-38.13080360867914
1739209815.8225868;-45.120503652039325
1739209815.82259;-45.120503652039325
1739209815.8225937;-35.57807855764607
1739209815.822597;-38.13080360867914
1739209815.8226006;-45.120503652039325
1739209815.822604;-45.120503652039325
1739209815.8226073;-38.13080360867914
1739209815.8226109;-31.141103565318915
1739209815.8226142;-38.13080360867914
1739209815.8226178;-45.120503652039325
1739209815.822621;-38.13080360867914
1739209815.8226244;-35.57807855764607
1739209815.822628;-45.120503652039325
1739209815.8226314;-45.120503652039325
1739209815.822635;-45.120503652039325
1739209815.8226383;-33.981070128970906
1739209815.8226416;-38.13080360867914
1739209815.8226452;-45.120503652039325
1739209815.8226485;-45.120503652039325
1739209815.822652;-45.120503652039325
1739209815.8226554;-38.13080360867914
1739209815.8226588;-38.13080360867914
1739209815.8226624;-38.13080360867914
1739209815.8226657;-30.49652367304973
1739209815.8226693;-45.120503652039325
1739209815.8226726;-38.13080360867914
1739209815.822676;-45.120503652039325
1739209815.8226795;-38.13080360867914
