CAN Message; 0x77:1fa54a9f3646b5be
1739209774.9425237;-38.13080360867914
1739209774.9425302;-45.120503652039325
1739209774.9425368;-38.13080360867914
1739209774.9425433;-45.120503652039325
1739209774.9425497;-45.120503652039325
1739209774.9425561;-45.120503652039325
1739209774.9425628;-45.120503652039325
1739209774.9425693;-38.13080360867914
1739209774.9425757;-38.13080360867914
1739209774.9425824;-45.120503652039325
1739209774.9425888;-38.13080360867914
1739209774.9425952;-32.816014438256545
1739209774.942602;-38.13080360867914
1739209774.9426084;-45.120503652039325
1739209774.9426148;-38.13080360867914
1739209774.9426215;-45.120503652039325
1739209774.942628;-38.13080360867914
1739209774.9426343;-38.13080360867914
1739209774.9426408;-45.120503652039325
1739209774.9426475;-45.120503652039325
1739209774.942654;-45.120503652039325
1739209774.9426603;-45.120503652039325
1739209774.942667;-45.120503652039325
1739209774.9426734;-45.120503652039325
1739209774.94268;-45.120503652039325
1739209774.9426866;-45.120503652039325
1739209774.942693;-35.57807855764607
1739209774.9426994;-38.13080360867914
1739209774.942706;-38.13080360867914
1739209774.9427125;-28.21854285175415
1739209774.942719;-35.57807855764607
1739209774.9427254;-45.120503652039325
1739209774.942732;-38.13080360867914
1739209774.9427385;-38.13080360867914
1739209774.942745;-45.120503652039325
1739209774.9427516;-45.120503652039325
1739209774.942758;-38.13080360867914
1739209774.9427645;-38.13080360867914
1739209774.9427712;-45.120503652039325
1739209774.9427776;-45.120503652039325
1739209774.942784;-45.120503652039325
1739209774.9427907;-45.120503652039325
1739209774.9427972;-38.13080360867914
1739209774.9428036;-38.13080360867914
1739209774.94281;-45.120503652039325
1739209774.9428167;-45.120503652039325
1739209774.9428232;-38.13080360867914
1739209774.9428296;-38.13080360867914
1739209774.9428363;-38.13080360867914
1739209774.9428427;-45.120503652039325
1739209774.9428492;-45.120503652039325
1739209774.9428558;-45.120503652039325
1739209774.9428623;-33.981070128970906
1739209774.9428687;-45.120503652039325
1739209774.9428754;-38.13080360867914
1739209774.9428818;-38.13080360867914
1739209774.9428883;-45.120503652039325
1739209774.9428947;-45.120503652039325
1739209774.9429014;-45.120503652039325
1739209774.9429078;-38.13080360867914
1739209774.9429142;-38.13080360867914
1739209774.942921;-38.13080360867914
1739209774.9429274;-45.120503652039325
1739209774.9429338;-45.120503652039325
1739209774.9429405;-38.13080360867914
1739209774.942947;-38.13080360867914
1739209774.9429533;-38.13080360867914
1739209774.94296;-38.13080360867914
1739209774.9429665;-38.13080360867914
1739209774.942973;-38.13080360867914
1739209774.9429793;-38.13080360867914
1739209774.942986;-45.120503652039325
1739209774.9429924;-45.120503652039325
1739209774.942999;-45.120503652039325
1739209774.9430056;-45.120503652039325
1739209774.943012;-45.120503652039325
1739209774.9430184;-38.13080360867914
1739209774.943025;-32.816014438256545
1739209774.9430315;-35.57807855764607
1739209774.943038;-38.13080360867914
1739209774.9430447;-38.13080360867914
1739209774.943051;-33.981070128970906
1739209774.9430575;-38.13080360867914
1739209774.943064;-35.57807855764607
1739209774.9430707;-38.13080360867914
1739209774.943077;-32.816014438256545
1739209774.9430835;-38.13080360867914
1739209774.9430902;-33.981070128970906
1739209774.9430966;-27.267205301931607
1739209774.943103;-35.57807855764607
1739209774.9431098;-33.981070128970906
1739209774.9431162;-45.120503652039325
1739209774.9431226;-38.13080360867914
1739209774.9431293;-35.57807855764607
1739209774.9431357;-33.981070128970906
1739209774.9431422;-45.120503652039325
1739209774.9431486;-32.816014438256545
1739209774.9431553;-45.120503652039325
1739209774.9431617;-38.13080360867914
1739209774.9431682;-45.120503652039325
1739209774.9431748;-38.13080360867914
1739209774.9431813;-33.981070128970906
1739209774.9431877;-38.13080360867914
1739209774.9431944;-38.13080360867914
1739209774.9432008;-31.141103565318915
1739209774.9432073;-38.13080360867914
1739209774.943214;-38.13080360867914
1739209774.9432204;-38.13080360867914
1739209774.9432268;-33.981070128970906
1739209774.9432333;-45.120503652039325
1739209774.94324;-38.13080360867914
1739209774.9432464;-45.120503652039325
1739209774.9432528;-31.141103565318915
1739209774.9432595;-38.13080360867914
1739209774.943266;-45.120503652039325
1739209774.9432724;-45.120503652039325
1739209774.943279;-45.120503652039325
1739209774.9432855;-38.13080360867914
1739209774.943292;-38.13080360867914
1739209774.9432986;-45.120503652039325
1739209774.943305;-45.120503652039325
1739209774.9433115;-45.120503652039325
1739209774.943318;-38.13080360867914
1739209774.9433246;-45.120503652039325
1739209774.943331;-38.13080360867914
1739209774.9433374;-35.57807855764607
1739209774.943344;-38.13080360867914
1739209774.9433506;-45.120503652039325
1739209774.943357;-38.13080360867914
1739209774.9433637;-35.57807855764607
1739209774.94337;-45.120503652039325
1739209774.9433765;-45.120503652039325
1739209774.9433832;-45.120503652039325
1739209774.9433897;-32.816014438256545
1739209774.943396;-45.120503652039325
1739209774.9434025;-45.120503652039325
1739209774.9434092;-31.141103565318915
1739209774.9434156;-33.981070128970906
1739209774.943422;-38.13080360867914
1739209774.9434288;-45.120503652039325
1739209774.9434352;-38.13080360867914
1739209774.9434416;-45.120503652039325
1739209774.9434483;-38.13080360867914
1739209774.9434547;-38.13080360867914
1739209774.9434612;-45.120503652039325
1739209774.9434679;-38.13080360867914
1739209774.9434743;-38.13080360867914
1739209774.9434807;-45.120503652039325
1739209774.9434872;-45.120503652039325
1739209774.9434938;-33.981070128970906
1739209774.9435003;-45.120503652039325
1739209774.9435067;-45.120503652039325
1739209774.9435134;-28.992665084841942
1739209774.9435198;-32.816014438256545
1739209774.9435263;-38.13080360867914
1739209774.943533;-45.120503652039325
1739209774.9435394;-31.141103565318915
1739209774.9435458;-31.141103565318915
1739209774.9435525;-38.13080360867914
1739209774.943559;-38.13080360867914
1739209774.9435654;-45.120503652039325
1739209774.9435718;-38.13080360867914
1739209774.9435785;-33.981070128970906
1739209774.943585;-38.13080360867914
1739209774.9435914;-45.120503652039325
1739209774.943598;-38.13080360867914
1739209774.9436045;-38.13080360867914
1739209774.943611;-45.120503652039325
1739209774.9436176;-28.992665084841942
1739209774.943624;-28.992665084841942
1739209774.9436305;-45.120503652039325
1739209774.9436371;-45.120503652039325
1739209774.9436436;-35.57807855764607
1739209774.94365;-33.981070128970906
1739209774.9436564;-45.120503652039325
1739209774.9436631;-35.57807855764607
1739209774.9436696;-38.13080360867914
1739209774.943676;-45.120503652039325
1739209774.9436827;-38.13080360867914
1739209774.943689;-38.13080360867914
1739209774.9436955;-38.13080360867914
1739209774.9437022;-38.13080360867914
1739209774.9437087;-38.13080360867914
1739209774.943715;-38.13080360867914
1739209774.9437218;-33.981070128970906
1739209774.9437282;-30.49652367304973
1739209774.9437346;-45.120503652039325
1739209774.943741;-38.13080360867914
1739209774.9437478;-38.13080360867914
1739209774.9437542;-45.120503652039325
1739209774.9437606;-45.120503652039325
1739209774.9437673;-35.57807855764607
1739209774.9437737;-45.120503652039325
1739209774.9437802;-38.13080360867914
1739209774.9437869;-33.981070128970906
1739209774.9437933;-32.816014438256545
1739209774.9437997;-45.120503652039325
1739209774.9438064;-45.120503652039325
1739209774.9438128;-45.120503652039325
1739209774.9438193;-45.120503652039325
1739209774.9438257;-45.120503652039325
1739209774.9438324;-45.120503652039325
1739209774.9438388;-45.120503652039325
1739209774.9438453;-45.120503652039325
1739209774.943852;-45.120503652039325
1739209774.9438584;-45.120503652039325
1739209774.9438648;-45.120503652039325
1739209774.9438715;-45.120503652039325
1739209774.943878;-45.120503652039325
1739209774.9438844;-45.120503652039325
1739209774.943891;-38.13080360867914
1739209774.9438975;-38.13080360867914
1739209774.943904;-45.120503652039325
1739209774.9439104;-45.120503652039325
1739209774.943917;-38.13080360867914
1739209774.9439235;-38.13080360867914
1739209774.94393;-38.13080360867914
1739209774.9439366;-35.57807855764607
1739209774.943943;-38.13080360867914
1739209774.9439495;-45.120503652039325
1739209774.9439561;-38.13080360867914
1739209774.9439626;-45.120503652039325
1739209774.943969;-33.981070128970906
1739209774.9439757;-45.120503652039325
1739209774.9439821;-45.120503652039325
1739209774.9439886;-31.141103565318893
1739209774.943995;-38.13080360867914
1739209774.9440017;-45.120503652039325
1739209774.944008;-33.981070128970906
1739209774.9440145;-31.141103565318915
1739209774.9440212;-45.120503652039325
1739209774.9440277;-45.120503652039325
1739209774.944034;-45.120503652039325
1739209774.9440408;-45.120503652039325
1739209774.9440472;-45.120503652039325
1739209774.9440536;-38.13080360867914
1739209774.9440603;-38.13080360867914
1739209774.9440668;-45.120503652039325
1739209774.9440732;-38.13080360867914
1739209774.9440796;-45.120503652039325
1739209774.9440863;-38.13080360867914
1739209774.9440928;-38.13080360867914
1739209774.9440992;-45.120503652039325
1739209774.9441059;-45.120503652039325
1739209774.9441123;-45.120503652039325
1739209774.9441187;-38.13080360867914
1739209774.9441254;-45.120503652039325
1739209774.9441319;-45.120503652039325
1739209774.9441383;-45.120503652039325
1739209774.944145;-45.120503652039325
1739209774.9441514;-38.13080360867914
1739209774.9441578;-45.120503652039325
1739209774.9441643;-45.120503652039325
1739209774.944171;-38.13080360867914
1739209774.9441774;-35.57807855764607
1739209774.9441838;-45.120503652039325
1739209774.9441905;-38.13080360867914
1739209774.944197;-38.13080360867914
1739209774.9442034;-33.981070128970906
1739209774.94421;-45.120503652039325
1739209774.9442165;-35.57807855764607
1739209774.944223;-38.13080360867914
1739209774.9442296;-38.13080360867914
1739209774.944236;-35.57807855764607
1739209774.9442425;-38.13080360867914
1739209774.944249;-35.57807855764607
1739209774.9442556;-38.13080360867914
1739209774.944262;-45.120503652039325
1739209774.9442685;-45.120503652039325
1739209774.9442751;-45.120503652039325
1739209774.9442816;-38.13080360867914
1739209774.944288;-38.13080360867914
1739209774.9442947;-38.13080360867914
1739209774.9443011;-45.120503652039325
1739209774.9443076;-33.981070128970906
1739209774.9443142;-45.120503652039325
1739209774.9443207;-45.120503652039325
1739209774.944327;-45.120503652039325
1739209774.9443336;-38.13080360867914
1739209774.9443402;-45.120503652039325
1739209774.9443467;-45.120503652039325
1739209774.944353;-32.816014438256545
1739209774.9443598;-45.120503652039325
1739209774.9443662;-38.13080360867914
1739209774.9443727;-45.120503652039325
1739209774.9443793;-35.57807855764607
1739209774.9443858;-45.120503652039325
1739209774.9443922;-45.120503652039325
1739209774.9443989;-38.13080360867914
1739209774.9444053;-38.13080360867914
1739209774.9444118;-33.981070128970906
1739209774.9444182;-38.13080360867914
1739209774.9444249;-38.13080360867914
1739209774.9444313;-38.13080360867914
1739209774.9444377;-33.981070128970906
1739209774.9444444;-45.120503652039325
1739209774.9444509;-45.120503652039325
1739209774.9444573;-38.13080360867914
1739209774.944464;-28.992665084841942
1739209774.9444704;-35.57807855764607
1739209774.9444768;-38.13080360867914
1739209774.9444835;-45.120503652039325
1739209774.94449;-33.981070128970906
1739209774.9444964;-38.13080360867914
1739209774.9445028;-45.120503652039325
1739209774.9445095;-45.120503652039325
1739209774.944516;-31.141103565318915
1739209774.9445224;-38.13080360867914
1739209774.944529;-38.13080360867914
1739209774.9445355;-45.120503652039325
1739209774.944542;-38.13080360867914
1739209774.9445486;-45.120503652039325
1739209774.944555;-38.13080360867914
1739209774.9445615;-45.120503652039325
1739209774.9445682;-38.13080360867914
1739209774.9445746;-38.13080360867914
1739209774.944581;-45.120503652039325
1739209774.9445875;-45.120503652039325
1739209774.9445941;-45.120503652039325
1739209774.9446006;-38.13080360867914
1739209774.944607;-38.13080360867914
1739209774.9446137;-45.120503652039325
1739209774.9446201;-45.120503652039325
1739209774.9446266;-38.13080360867914
1739209774.9446332;-38.13080360867914
1739209774.9446397;-45.120503652039325
1739209774.9446461;-45.120503652039325
1739209774.9446528;-38.13080360867914
1739209774.9446592;-38.13080360867914
1739209774.9446657;-45.120503652039325
1739209774.944672;-28.992665084841942
1739209774.9446788;-32.816014438256545
1739209774.9446852;-38.13080360867914
1739209774.9446917;-35.57807855764607
1739209774.9446983;-45.120503652039325
1739209774.9447048;-45.120503652039325
1739209774.9447112;-45.120503652039325
1739209774.944718;-38.13080360867914
1739209774.9447243;-38.13080360867914
1739209774.9447308;-38.13080360867914
1739209774.9447374;-38.13080360867914
1739209774.9447439;-45.120503652039325
1739209774.9447503;-38.13080360867914
1739209774.9447567;-33.981070128970906
1739209774.9447634;-45.120503652039325
1739209774.9447699;-38.13080360867914
1739209774.9447763;-28.58837851428586
1739209774.944783;-28.58837851428586
1739209774.9447894;-45.120503652039325
1739209774.9447958;-45.120503652039325
1739209774.9448025;-38.13080360867914
1739209774.944809;-38.13080360867914
1739209774.9448154;-45.120503652039325
1739209774.944822;-38.13080360867914
1739209774.9448285;-45.120503652039325
1739209774.944835;-38.13080360867914
1739209774.9448414;-38.13080360867914
1739209774.944848;-45.120503652039325
1739209774.9448545;-45.120503652039325
1739209774.944861;-38.13080360867914
1739209774.9448676;-45.120503652039325
1739209774.944874;-45.120503652039325
1739209774.9448805;-33.981070128970906
1739209774.9448872;-31.141103565318915
1739209774.9448936;-45.120503652039325
1739209774.9449;-45.120503652039325
1739209774.9449067;-38.13080360867914
1739209774.9449131;-45.120503652039325
1739209774.9449196;-38.13080360867914
1739209774.944926;-45.120503652039325
1739209774.9449327;-38.13080360867914
1739209774.9449391;-35.57807855764607
1739209774.9449456;-38.13080360867914
1739209774.9449522;-45.120503652039325
1739209774.9449587;-38.13080360867914
1739209774.9449651;-33.981070128970906
1739209774.9449718;-45.120503652039325
1739209774.9449782;-45.120503652039325
1739209774.9449847;-45.120503652039325
1739209774.9449914;-38.13080360867914
1739209774.9449978;-38.13080360867914
1739209774.9450042;-45.120503652039325
1739209774.9450107;-45.120503652039325
1739209774.9450173;-38.13080360867914
1739209774.9450238;-38.13080360867914
1739209774.9450302;-45.120503652039325
1739209774.945037;-38.13080360867914
1739209774.9450433;-35.57807855764607
1739209774.9450498;-45.120503652039325
1739209774.9450564;-38.13080360867914
