CAN Message; 0x39:035c2ab98cd3052b
1739209730.8567748;-31.141103565318893
1739209730.8567774;-38.13080360867914
1739209730.85678;-45.120503652039325
1739209730.8567827;-45.120503652039325
1739209730.8567853;-38.13080360867914
1739209730.856788;-45.120503652039325
1739209730.8567905;-35.57807855764607
1739209730.8567932;-45.120503652039325
1739209730.8567958;-38.13080360867914
1739209730.8567984;-38.13080360867914
1739209730.856801;-45.120503652039325
1739209730.856804;-38.13080360867914
1739209730.8568065;-35.57807855764607
1739209730.8568091;-45.120503652039325
1739209730.8568118;-33.981070128970906
1739209730.8568144;-35.57807855764607
1739209730.856817;-35.57807855764607
1739209730.8568196;-38.13080360867914
1739209730.8568223;-38.13080360867914
1739209730.8568249;-35.57807855764607
1739209730.8568275;-45.120503652039325
1739209730.8568301;-33.981070128970906
1739209730.8568327;-38.13080360867914
1739209730.8568354;-45.120503652039325
1739209730.8568382;-38.13080360867914
1739209730.8568408;-38.13080360867914
1739209730.8568435;-45.120503652039325
1739209730.856846;-45.120503652039325
1739209730.8568487;-35.57807855764607
1739209730.8568513;-45.120503652039325
1739209730.856854;-33.981070128970906
1739209730.8568566;-33.981070128970906
1739209730.8568592;-38.13080360867914
1739209730.8568618;-45.120503652039325
1739209730.8568645;-38.13080360867914
1739209730.856867;-38.13080360867914
1739209730.8568697;-45.120503652039325
1739209730.8568726;-33.981070128970906
1739209730.8568752;-38.13080360867914
1739209730.8568778;-38.13080360867914
1739209730.8568804;-38.13080360867914
1739209730.856883;-38.13080360867914
1739209730.8568857;-38.13080360867914
1739209730.8568883;-45.120503652039325
1739209730.856891;-45.120503652039325
1739209730.8568935;-45.120503652039325
1739209730.8568962;-30.49652367304973
1739209730.8568988;-31.141103565318915
1739209730.8569014;-45.120503652039325
1739209730.856904;-38.13080360867914
1739209730.856907;-32.816014438256545
1739209730.8569095;-38.13080360867914
1739209730.8569121;-45.120503652039325
1739209730.8569148;-38.13080360867914
1739209730.8569174;-35.57807855764607
1739209730.85692;-38.13080360867914
1739209730.8569226;-45.120503652039325
1739209730.8569252;-45.120503652039325
1739209730.8569279;-45.120503652039325
1739209730.8569305;-38.13080360867914
1739209730.856933;-45.120503652039325
1739209730.8569357;-38.13080360867914
1739209730.8569384;-38.13080360867914
1739209730.8569412;-38.13080360867914
1739209730.8569438;-38.13080360867914
1739209730.8569465;-45.120503652039325
1739209730.856949;-45.120503652039325
1739209730.8569517;-45.120503652039325
1739209730.8569543;-35.57807855764607
1739209730.856957;-38.13080360867914
1739209730.8569596;-38.13080360867914
1739209730.8569622;-35.57807855764607
1739209730.8569648;-35.57807855764607
1739209730.8569674;-45.120503652039325
1739209730.85697;-38.13080360867914
1739209730.8569727;-35.57807855764607
1739209730.8569756;-38.13080360867914
1739209730.8569782;-38.13080360867914
1739209730.8569808;-38.13080360867914
1739209730.8569834;-45.120503652039325
1739209730.856986;-38.13080360867914
1739209730.8569887;-38.13080360867914
1739209730.8569913;-38.13080360867914
1739209730.856994;-45.120503652039325
1739209730.8569965;-38.13080360867914
1739209730.8569992;-45.120503652039325
1739209730.8570018;-35.57807855764607
1739209730.8570044;-45.120503652039325
1739209730.857007;-38.13080360867914
1739209730.85701;-38.13080360867914
1739209730.8570125;-45.120503652039325
1739209730.8570151;-45.120503652039325
1739209730.8570178;-45.120503652039325
1739209730.8570204;-45.120503652039325
1739209730.857023;-45.120503652039325
1739209730.8570256;-38.13080360867914
1739209730.8570282;-35.57807855764607
1739209730.8570309;-38.13080360867914
1739209730.8570335;-45.120503652039325
1739209730.857036;-38.13080360867914
1739209730.8570387;-38.13080360867914
1739209730.8570414;-35.57807855764607
1739209730.8570442;-35.57807855764607
1739209730.8570468;-45.120503652039325
1739209730.8570495;-45.120503652039325
1739209730.857052;-45.120503652039325
1739209730.8570547;-38.13080360867914
1739209730.8570573;-35.57807855764607
1739209730.85706;-45.120503652039325
1739209730.8570626;-33.981070128970906
1739209730.8570652;-38.13080360867914
1739209730.8570678;-33.981070128970906
1739209730.8570704;-33.981070128970906
1739209730.857073;-45.120503652039325
1739209730.8570757;-38.13080360867914
1739209730.8570786;-33.981070128970906
1739209730.8570812;-38.13080360867914
1739209730.8570838;-38.13080360867914
1739209730.8570864;-32.816014438256545
1739209730.857089;-45.120503652039325
1739209730.8570917;-45.120503652039325
1739209730.8570943;-33.981070128970906
1739209730.857097;-35.57807855764607
1739209730.8570995;-45.120503652039325
1739209730.8571022;-45.120503652039325
1739209730.8571048;-38.13080360867914
1739209730.8571074;-45.120503652039325
1739209730.85711;-38.13080360867914
1739209730.857113;-32.816014438256545
1739209730.8571155;-38.13080360867914
1739209730.8571181;-32.816014438256545
1739209730.8571208;-31.141103565318915
1739209730.8571234;-38.13080360867914
1739209730.857126;-45.120503652039325
1739209730.8571286;-38.13080360867914
1739209730.8571312;-45.120503652039325
1739209730.8571339;-38.13080360867914
1739209730.8571365;-45.120503652039325
1739209730.857139;-45.120503652039325
1739209730.8571417;-45.120503652039325
1739209730.8571444;-38.13080360867914
1739209730.8571472;-38.13080360867914
1739209730.8571498;-45.120503652039325
1739209730.8571525;-38.13080360867914
1739209730.857155;-45.120503652039325
1739209730.8571577;-45.120503652039325
1739209730.8571603;-45.120503652039325
1739209730.857163;-38.13080360867914
1739209730.8571656;-35.57807855764607
1739209730.8571682;-38.13080360867914
1739209730.8571708;-45.120503652039325
1739209730.8571734;-38.13080360867914
1739209730.857176;-26.991370085610736
1739209730.8571787;-38.13080360867914
1739209730.8571815;-45.120503652039325
1739209730.8571842;-45.120503652039325
1739209730.8571868;-38.13080360867914
1739209730.8571894;-45.120503652039325
1739209730.857192;-38.13080360867914
1739209730.8571947;-45.120503652039325
1739209730.8571973;-35.57807855764607
1739209730.8572;-45.120503652039325
1739209730.8572025;-38.13080360867914
1739209730.8572052;-38.13080360867914
1739209730.8572078;-45.120503652039325
1739209730.8572104;-45.120503652039325
1739209730.857213;-38.13080360867914
1739209730.857216;-38.13080360867914
1739209730.8572185;-28.21854285175415
1739209730.8572211;-38.13080360867914
1739209730.8572237;-45.120503652039325
1739209730.8572264;-45.120503652039325
1739209730.857229;-32.816014438256545
1739209730.8572316;-45.120503652039325
1739209730.8572342;-45.120503652039325
1739209730.8572369;-35.57807855764607
1739209730.8572395;-35.57807855764607
1739209730.857242;-38.13080360867914
1739209730.8572447;-45.120503652039325
1739209730.8572474;-38.13080360867914
1739209730.8572502;-35.57807855764607
1739209730.8572528;-45.120503652039325
1739209730.8572555;-45.120503652039325
1739209730.857258;-45.120503652039325
1739209730.8572607;-45.120503652039325
1739209730.8572633;-45.120503652039325
1739209730.857266;-38.13080360867914
1739209730.8572686;-33.981070128970906
1739209730.8572712;-38.13080360867914
1739209730.8572738;-33.981070128970906
1739209730.8572764;-45.120503652039325
1739209730.857279;-45.120503652039325
1739209730.8572817;-28.58837851428586
1739209730.8572845;-38.13080360867914
1739209730.8572872;-45.120503652039325
1739209730.8572898;-45.120503652039325
1739209730.8572924;-32.816014438256545
1739209730.857295;-38.13080360867914
1739209730.8572977;-45.120503652039325
1739209730.8573003;-38.13080360867914
1739209730.857303;-45.120503652039325
1739209730.8573055;-45.120503652039325
1739209730.8573081;-45.120503652039325
1739209730.8573108;-33.981070128970906
1739209730.8573134;-38.13080360867914
1739209730.8573163;-45.120503652039325
1739209730.8573189;-45.120503652039325
1739209730.8573215;-38.13080360867914
1739209730.8573241;-28.58837851428586
1739209730.8573267;-30.49652367304973
1739209730.8573294;-38.13080360867914
1739209730.857332;-38.13080360867914
1739209730.8573346;-35.57807855764607
1739209730.8573372;-38.13080360867914
1739209730.8573399;-45.120503652039325
1739209730.8573425;-38.13080360867914
1739209730.857345;-38.13080360867914
1739209730.8573477;-38.13080360867914
1739209730.8573506;-33.981070128970906
1739209730.8573532;-38.13080360867914
1739209730.8573558;-45.120503652039325
1739209730.8573585;-45.120503652039325
1739209730.857361;-38.13080360867914
1739209730.8573637;-38.13080360867914
1739209730.8573663;-38.13080360867914
1739209730.857369;-38.13080360867914
1739209730.8573716;-45.120503652039325
1739209730.8573742;-45.120503652039325
1739209730.8573768;-38.13080360867914
1739209730.8573794;-45.120503652039325
1739209730.857382;-45.120503652039325
1739209730.857385;-38.13080360867914
1739209730.8573875;-38.13080360867914
1739209730.8573902;-38.13080360867914
1739209730.8573928;-45.120503652039325
1739209730.8573954;-45.120503652039325
1739209730.857398;-35.57807855764607
1739209730.8574007;-38.13080360867914
1739209730.8574033;-38.13080360867914
1739209730.857406;-38.13080360867914
1739209730.8574085;-38.13080360867914
1739209730.8574111;-45.120503652039325
1739209730.8574138;-45.120503652039325
1739209730.8574164;-45.120503652039325
1739209730.8574193;-45.120503652039325
1739209730.8574219;-45.120503652039325
1739209730.8574245;-38.13080360867914
1739209730.8574271;-38.13080360867914
1739209730.8574297;-35.57807855764607
1739209730.8574324;-33.981070128970906
1739209730.857435;-45.120503652039325
1739209730.8574376;-45.120503652039325
1739209730.8574402;-45.120503652039325
1739209730.8574429;-38.13080360867914
1739209730.8574455;-45.120503652039325
1739209730.857448;-38.13080360867914
1739209730.8574507;-38.13080360867914
1739209730.8574536;-45.120503652039325
1739209730.8574562;-38.13080360867914
1739209730.8574588;-38.13080360867914
1739209730.8574615;-38.13080360867914
1739209730.857464;-38.13080360867914
1739209730.8574667;-45.120503652039325
1739209730.8574693;-38.13080360867914
1739209730.857472;-45.120503652039325
1739209730.8574746;-45.120503652039325
1739209730.8574772;-38.13080360867914
1739209730.8574798;-38.13080360867914
1739209730.8574824;-45.120503652039325
1739209730.857485;-45.120503652039325
1739209730.857488;-38.13080360867914
1739209730.8574905;-45.120503652039325
1739209730.8574932;-38.13080360867914
1739209730.8574958;-38.13080360867914
1739209730.8574984;-35.57807855764607
1739209730.857501;-38.13080360867914
1739209730.8575037;-45.120503652039325
1739209730.8575063;-35.57807855764607
1739209730.857509;-38.13080360867914
1739209730.8575115;-45.120503652039325
1739209730.8575141;-33.981070128970906
1739209730.8575168;-45.120503652039325
1739209730.8575194;-38.13080360867914
1739209730.8575222;-38.13080360867914
1739209730.8575249;-31.141103565318893
1739209730.8575275;-38.13080360867914
1739209730.85753;-45.120503652039325
1739209730.8575327;-38.13080360867914
1739209730.8575354;-45.120503652039325
1739209730.857538;-31.141103565318915
1739209730.8575406;-30.49652367304973
1739209730.8575432;-38.13080360867914
1739209730.8575459;-38.13080360867914
1739209730.8575485;-35.57807855764607
1739209730.857551;-33.981070128970906
1739209730.8575537;-45.120503652039325
1739209730.8575566;-38.13080360867914
1739209730.8575592;-45.120503652039325
1739209730.8575618;-45.120503652039325
1739209730.8575644;-38.13080360867914
1739209730.857567;-35.57807855764607
1739209730.8575697;-38.13080360867914
1739209730.8575723;-45.120503652039325
1739209730.857575;-38.13080360867914
1739209730.8575776;-38.13080360867914
1739209730.8575802;-45.120503652039325
1739209730.8575828;-45.120503652039325
1739209730.8575854;-38.13080360867914
1739209730.857588;-45.120503652039325
1739209730.857591;-38.13080360867914
1739209730.8575935;-38.13080360867914
1739209730.8575962;-45.120503652039325
1739209730.8575988;-45.120503652039325
1739209730.8576014;-38.13080360867914
1739209730.857604;-33.981070128970906
1739209730.8576066;-45.120503652039325
1739209730.8576093;-45.120503652039325
1739209730.857612;-45.120503652039325
1739209730.8576145;-45.120503652039325
1739209730.8576171;-38.13080360867914
1739209730.8576198;-31.141103565318893
1739209730.8576224;-45.120503652039325
1739209730.8576252;-31.141103565318943
1739209730.8576279;-38.13080360867914
1739209730.8576305;-35.57807855764607
1739209730.857633;-38.13080360867914
1739209730.8576357;-45.120503652039325
1739209730.8576384;-38.13080360867914
1739209730.857641;-38.13080360867914
1739209730.8576436;-32.816014438256545
1739209730.8576462;-30.49652367304973
1739209730.8576488;-45.120503652039325
1739209730.8576515;-35.57807855764607
1739209730.857654;-35.57807855764607
1739209730.8576567;-38.13080360867914
1739209730.8576596;-38.13080360867914
1739209730.8576622;-38.13080360867914
1739209730.8576648;-45.120503652039325
1739209730.8576674;-45.120503652039325
1739209730.85767;-45.120503652039325
1739209730.8576727;-45.120503652039325
1739209730.8576753;-38.13080360867914
1739209730.857678;-45.120503652039325
1739209730.8576806;-45.120503652039325
1739209730.8576832;-38.13080360867914
1739209730.8576858;-45.120503652039325
1739209730.8576884;-45.120503652039325
1739209730.857691;-38.13080360867914
1739209730.857694;-32.816014438256545
1739209730.8576965;-45.120503652039325
1739209730.8576992;-45.120503652039325
1739209730.8577018;-38.13080360867914
1739209730.8577044;-38.13080360867914
1739209730.857707;-38.13080360867914
1739209730.8577096;-28.21854285175415
1739209730.8577123;-35.57807855764607
1739209730.857715;-45.120503652039325
1739209730.8577175;-35.57807855764607
1739209730.8577201;-35.57807855764607
1739209730.8577228;-45.120503652039325
1739209730.8577254;-45.120503652039325
1739209730.8577282;-38.13080360867914
1739209730.8577309;-33.981070128970956
1739209730.8577335;-45.120503652039325
1739209730.857736;-35.57807855764607
1739209730.8577387;-38.13080360867914
1739209730.8577414;-45.120503652039325
1739209730.857744;-35.57807855764607
1739209730.867556;-38.13080360867914
1739209730.8675668;-45.120503652039325
1739209730.8675773;-38.13080360867914
1739209730.867588;-45.120503652039325
1739209730.8675985;-38.13080360867914
1739209730.8676093;-33.981070128970906
1739209730.8676198;-45.120503652039325
1739209730.8676302;-45.120503652039325
1739209730.867641;-45.120503652039325
1739209730.8676515;-38.13080360867914
1739209730.8676622;-45.120503652039325
1739209730.8676727;-38.13080360867914
1739209730.8676832;-45.120503652039325
1739209730.867694;-38.13080360867914
1739209730.8677044;-38.13080360867914
1739209730.8677151;-45.120503652039325
1739209730.8677256;-45.120503652039325
1739209730.8677363;-38.13080360867914
1739209730.8677468;-35.57807855764607
1739209730.8677573;-45.120503652039325
1739209730.867768;-45.120503652039325
1739209730.8677785;-31.141103565318915
1739209730.8677893;-38.13080360867914
1739209730.8677998;-45.120503652039325
1739209730.8678105;-45.120503652039325
1739209730.867821;-45.120503652039325
1739209730.8678315;-45.120503652039325
1739209730.8678422;-45.120503652039325
1739209730.8678527;-45.120503652039325
1739209730.8678634;-45.120503652039325
1739209730.867874;-38.13080360867914
1739209730.8678846;-38.13080360867914
1739209730.8678951;-45.120503652039325
1739209730.8679056;-38.13080360867914
1739209730.8679163;-38.13080360867914
1739209730.8679268;-45.120503652039325
1739209730.8679376;-45.120503652039325
1739209730.867948;-38.13080360867914
1739209730.8679585;-45.120503652039325
1739209730.8679693;-45.120503652039325
1739209730.8679798;-35.57807855764607
1739209730.8679905;-38.13080360867914
1739209730.868001;-45.120503652039325
1739209730.8680117;-38.13080360867914
1739209730.8680222;-38.13080360867914
1739209730.8680327;-38.13080360867914
1739209730.8680434;-45.120503652039325
1739209730.868054;-45.120503652039325
1739209730.8680646;-35.57807855764607
1739209730.8680751;-38.13080360867914
1739209730.8680859;-35.57807855764607
1739209730.8680964;-33.981070128970906
1739209730.8681068;-35.57807855764607
1739209730.8681176;-38.13080360867914
1739209730.868128;-45.120503652039325
1739209730.8681388;-38.13080360867914
1739209730.8681493;-35.57807855764607
1739209730.8681598;-38.13080360867914
1739209730.8681705;-45.120503652039325
1739209730.868181;-38.13080360867914
1739209730.8681917;-45.120503652039325
1739209730.8682022;-38.13080360867914
1739209730.868213;-45.120503652039325
1739209730.8682234;-38.13080360867914
1739209730.868234;-35.57807855764607
1739209730.8682446;-33.981070128970906
1739209730.8682551;-38.13080360867914
1739209730.8682659;-45.120503652039325
1739209730.8682764;-45.120503652039325
1739209730.868287;-45.120503652039325
1739209730.8682976;-32.816014438256545
1739209730.868308;-38.13080360867914
1739209730.8683188;-38.13080360867914
1739209730.8683293;-45.120503652039325
1739209730.86834;-38.13080360867914
1739209730.8683505;-35.57807855764607
1739209730.868361;-45.120503652039325
1739209730.8683717;-33.981070128970906
1739209730.8683822;-45.120503652039325
1739209730.868393;-38.13080360867914
1739209730.8684034;-38.13080360867914
1739209730.8684142;-38.13080360867914
1739209730.8684247;-38.13080360867914
1739209730.8684351;-45.120503652039325
1739209730.8684459;-35.57807855764607
1739209730.8684564;-45.120503652039325
1739209730.868467;-33.981070128970906
1739209730.8684776;-38.13080360867914
1739209730.8684883;-45.120503652039325
1739209730.8684988;-45.120503652039325
1739209730.8685093;-45.120503652039325
1739209730.86852;-35.57807855764607
1739209730.8685305;-38.13080360867914
1739209730.8685412;-38.13080360867914
1739209730.8685517;-45.120503652039325
1739209730.8685622;-38.13080360867914
1739209730.868573;-35.57807855764607
1739209730.8685834;-38.13080360867914
1739209730.8685942;-45.120503652039325
1739209730.8686047;-45.120503652039325
1739209730.8686154;-38.13080360867914
1739209730.8686259;-45.120503652039325
1739209730.8686364;-31.141103565318915
1739209730.868647;-32.816014438256545
1739209730.8686576;-45.120503652039325
1739209730.8686683;-45.120503652039325
1739209730.8686788;-45.120503652039325
1739209730.8686895;-38.13080360867914
1739209730.8687;-45.120503652039325
1739209730.8687105;-45.120503652039325
1739209730.8687212;-45.120503652039325
1739209730.8687317;-45.120503652039325
1739209730.8687425;-35.57807855764607
1739209730.868753;-38.13080360867914
1739209730.8687637;-45.120503652039325
1739209730.8687742;-38.13080360867914
1739209730.8687847;-45.120503652039325
1739209730.8687954;-45.120503652039325
1739209730.868806;-38.13080360867914
1739209730.8688166;-45.120503652039325
1739209730.868827;-35.57807855764607
1739209730.8688376;-38.13080360867914
1739209730.8688483;-33.981070128970906
1739209730.8688588;-33.981070128970906
1739209730.8688695;-45.120503652039325
1739209730.86888;-38.13080360867914
1739209730.8688908;-35.57807855764607
1739209730.8689013;-33.981070128970906
1739209730.8689117;-45.120503652039325
1739209730.8689225;-45.120503652039325
1739209730.868933;-45.120503652039325
1739209730.8689437;-45.120503652039325
1739209730.8689542;-45.120503652039325
1739209730.868965;-45.120503652039325
1739209730.8689754;-38.13080360867914
1739209730.868986;-32.816014438256545
1739209730.8689966;-45.120503652039325
1739209730.869007;-38.13080360867914
1739209730.8690178;-35.57807855764607
1739209730.8690283;-45.120503652039325
1739209730.8690388;-45.120503652039325
1739209730.8690495;-45.120503652039325
1739209730.86906;-31.141103565318915
1739209730.8690708;-28.992665084841942
1739209730.8690813;-38.13080360867914
1739209730.869092;-45.120503652039325
1739209730.8691025;-45.120503652039325
1739209730.869113;-38.13080360867914
1739209730.8691237;-45.120503652039325
1739209730.8691342;-38.13080360867914
1739209730.869145;-38.13080360867914
1739209730.8691554;-38.13080360867914
1739209730.8691661;-38.13080360867914
1739209730.8691766;-35.57807855764607
1739209730.869187;-45.120503652039325
1739209730.8691978;-45.120503652039325
1739209730.8692083;-45.120503652039325
1739209730.869219;-38.13080360867914
1739209730.8692296;-38.13080360867914
1739209730.8692403;-38.13080360867914
1739209730.8692508;-45.120503652039325
1739209730.8692613;-38.13080360867914
1739209730.869272;-38.13080360867914
1739209730.8692825;-45.120503652039325
1739209730.8692932;-45.120503652039325
1739209730.8693037;-45.120503652039325
1739209730.8693142;-38.13080360867914
1739209730.869325;-33.981070128970906
1739209730.8693354;-45.120503652039325
1739209730.8693461;-45.120503652039325
1739209730.8693566;-38.13080360867914
1739209730.8693674;-38.13080360867914
1739209730.8693779;-45.120503652039325
1739209730.8693883;-45.120503652039325
1739209730.869399;-45.120503652039325
1739209730.8694096;-28.992665084841942
1739209730.8694203;-38.13080360867914
1739209730.8694308;-38.13080360867914
1739209730.8694415;-38.13080360867914
1739209730.869452;-38.13080360867914
1739209730.8694625;-38.13080360867914
1739209730.8694732;-38.13080360867914
1739209730.8694837;-45.120503652039325
1739209730.8694944;-31.14110356531892
1739209730.869505;-38.13080360867914
1739209730.8695154;-38.13080360867914
1739209730.8695261;-45.120503652039325
1739209730.8695366;-45.120503652039325
1739209730.8695474;-35.57807855764607
1739209730.8695579;-45.120503652039325
1739209730.8695686;-45.120503652039325
1739209730.869579;-31.141103565318915
1739209730.8695896;-38.13080360867914
1739209730.8696003;-45.120503652039325
1739209730.8696108;-45.120503652039325
1739209730.8696215;-45.120503652039325
1739209730.869632;-45.120503652039325
1739209730.8696427;-45.120503652039325
1739209730.8696532;-45.120503652039325
1739209730.8696637;-45.120503652039325
1739209730.8696744;-38.13080360867914
1739209730.869685;-35.57807855764607
1739209730.8696957;-45.120503652039325
1739209730.8697062;-31.141103565318915
1739209730.8697166;-33.981070128970906
1739209730.8697274;-38.13080360867914
1739209730.8697379;-38.13080360867914
1739209730.8697486;-33.981070128970906
1739209730.869759;-35.57807855764607
1739209730.8697698;-35.57807855764607
1739209730.8697803;-38.13080360867914
1739209730.8697908;-45.120503652039325
1739209730.8698015;-35.57807855764607
1739209730.869812;-38.13080360867914
1739209730.8698227;-45.120503652039325
1739209730.8698332;-38.13080360867914
1739209730.869844;-38.13080360867914
1739209730.8698545;-45.120503652039325
1739209730.869865;-45.120503652039325
1739209730.8698757;-38.13080360867914
1739209730.8698862;-45.120503652039325
1739209730.869897;-45.120503652039325
1739209730.8699074;-38.13080360867914
1739209730.8699179;-45.120503652039325
1739209730.8699286;-38.13080360867914
1739209730.869939;-45.120503652039325
1739209730.8699498;-45.120503652039325
1739209730.8699603;-45.120503652039325
1739209730.869971;-32.816014438256545
1739209730.8699815;-38.13080360867914
1739209730.869992;-45.120503652039325
1739209730.8700027;-33.981070128970906
1739209730.8700132;-33.981070128970906
1739209730.870024;-45.120503652039325
1739209730.8700345;-45.120503652039325
1739209730.8700452;-38.13080360867914
1739209730.8700557;-45.120503652039325
1739209730.8700662;-45.120503652039325
1739209730.870077;-38.13080360867914
1739209730.8700874;-45.120503652039325
1739209730.870098;-38.13080360867914
1739209730.8701086;-38.13080360867914
1739209730.8701193;-38.13080360867914
1739209730.8701298;-38.13080360867914
1739209730.8701403;-35.57807855764607
1739209730.870151;-35.57807855764607
1739209730.8701615;-45.120503652039325
1739209730.8701723;-35.57807855764607
1739209730.8701828;-38.13080360867914
1739209730.8701932;-38.13080360867914
1739209730.870204;-38.13080360867914
1739209730.8702145;-45.120503652039325
1739209730.8702252;-45.120503652039325
1739209730.8702357;-35.57807855764607
1739209730.8702464;-38.13080360867914
1739209730.870257;-45.120503652039325
1739209730.8702674;-45.120503652039325
1739209730.8702781;-45.120503652039325
1739209730.8702886;-45.120503652039325
1739209730.8702993;-45.120503652039325
1739209730.8703098;-38.13080360867914
1739209730.8703206;-38.13080360867914
1739209730.870331;-35.57807855764607
1739209730.8703415;-38.13080360867914
1739209730.8703523;-45.120503652039325
1739209730.8703628;-45.120503652039325
1739209730.8703735;-33.981070128970906
1739209730.870384;-45.120503652039325
1739209730.8703945;-45.120503652039325
1739209730.8704052;-38.13080360867914
1739209730.8704157;-35.57807855764607
1739209730.8704264;-45.120503652039325
1739209730.870437;-45.120503652039325
1739209730.8704476;-45.120503652039325
1739209730.8704581;-38.13080360867914
1739209730.8704686;-45.120503652039325
1739209730.8704793;-38.13080360867914
1739209730.8704898;-45.120503652039325
1739209730.8705006;-45.120503652039325
1739209730.870511;-45.120503652039325
1739209730.8705218;-31.141103565318915
1739209730.8705323;-33.981070128970906
1739209730.8705428;-38.13080360867914
1739209730.8705535;-38.13080360867914
1739209730.870564;-38.13080360867914
1739209730.8705747;-35.57807855764607
1739209730.8705852;-38.13080360867914
1739209730.870596;-33.981070128970906
1739209730.8706064;-38.13080360867914
1739209730.870617;-38.13080360867914
1739209730.8706276;-38.13080360867914
1739209730.8706381;-45.120503652039325
1739209730.8706489;-35.57807855764607
1739209730.8706594;-45.120503652039325
1739209730.8706698;-45.120503652039325
1739209730.8706806;-45.120503652039325
1739209730.870691;-38.13080360867914
1739209730.8707018;-33.981070128970906
1739209730.8707123;-45.120503652039325
1739209730.870723;-38.13080360867914
1739209730.8707335;-35.57807855764607
1739209730.870744;-38.13080360867914
1739209730.8707547;-45.120503652039325
1739209730.8707652;-45.120503652039325
1739209730.870776;-32.816014438256545
1739209730.8707864;-45.120503652039325
1739209730.8707972;-45.120503652039325
1739209730.8708076;-38.13080360867914
1739209730.8708181;-45.120503652039325
1739209730.8708289;-45.120503652039325
1739209730.8708394;-45.120503652039325
1739209730.87085;-38.13080360867914
1739209730.8708606;-32.816014438256545
1739209730.870871;-38.13080360867914
1739209730.8708818;-45.120503652039325
1739209730.8708923;-45.120503652039325
1739209730.870903;-33.981070128970906
1739209730.8709135;-31.141103565318915
1739209730.8709242;-45.120503652039325
1739209730.8709347;-38.13080360867914
1739209730.8709452;-35.57807855764607
1739209730.870956;-33.981070128970906
1739209730.8709664;-45.120503652039325
1739209730.8709772;-38.13080360867914
1739209730.8709877;-38.13080360867914
1739209730.8709984;-45.120503652039325
1739209730.8710089;-45.120503652039325
1739209730.8710194;-45.120503652039325
1739209730.87103;-38.13080360867914
1739209730.8710406;-33.981070128970906
1739209730.8710513;-45.120503652039325
1739209730.8710618;-33.981070128970906
1739209730.8710723;-31.141103565318893
1739209730.871083;-35.57807855764607
1739209730.8710935;-45.120503652039325
1739209730.8711042;-45.120503652039325
1739209730.8711147;-32.816014438256545
1739209730.8711255;-28.992665084841942
1739209730.871136;-45.120503652039325
1739209730.8711464;-33.981070128970906
1739209730.8711572;-35.57807855764607
1739209730.8711677;-38.13080360867914
1739209730.8711784;-45.120503652039325
1739209730.8711889;-45.120503652039325
1739209730.8711996;-38.13080360867914
1739209730.87121;-30.49652367304973
1739209730.8712206;-45.120503652039325
1739209730.8712313;-45.120503652039325
1739209730.8712418;-38.13080360867914
1739209730.8712525;-38.13080360867914
1739209730.871263;-45.120503652039325
1739209730.8712735;-45.120503652039325
1739209730.8712842;-38.13080360867914
1739209730.8712947;-31.141103565318915
1739209730.8713055;-45.120503652039325
1739209730.871316;-45.120503652039325
1739209730.8713267;-45.120503652039325
1739209730.8713372;-38.13080360867914
1739209730.8713477;-35.57807855764607
1739209730.8713584;-38.13080360867914
1739209730.871369;-45.120503652039325
1739209730.8713796;-33.981070128970906
1739209730.87139;-38.13080360867914
1739209730.8714008;-45.120503652039325
1739209730.8714113;-35.57807855764607
1739209730.8714218;-38.13080360867914
1739209730.8714325;-38.13080360867914
1739209730.871443;-35.57807855764607
1739209730.8714538;-45.120503652039325
1739209730.8714643;-33.981070128970906
1739209730.871475;-45.120503652039325
1739209730.8714855;-38.13080360867914
1739209730.871496;-38.13080360867914
1739209730.8715067;-38.13080360867914
1739209730.8715172;-45.120503652039325
1739209730.871528;-38.13080360867914
1739209730.8715384;-32.816014438256545
1739209730.871549;-28.218542851754165
1739209730.8715596;-45.120503652039325
1739209730.87157;-33.981070128970906
1739209730.8715808;-35.57807855764607
1739209730.8715913;-33.981070128970906
1739209730.871602;-35.57807855764607
1739209730.8716125;-38.13080360867914
1739209730.871623;-38.13080360867914
1739209730.8716338;-31.141103565318915
1739209730.8716443;-33.981070128970906
1739209730.871655;-38.13080360867914
1739209730.8716655;-35.57807855764607
1739209730.8716762;-38.13080360867914
1739209730.8716867;-45.120503652039325
1739209730.8716972;-45.120503652039325
1739209730.871708;-45.120503652039325
1739209730.8717184;-45.120503652039325
1739209730.8717291;-38.13080360867914
1739209730.8717396;-35.57807855764607
1739209730.87175;-38.13080360867914
1739209730.8717608;-38.13080360867914
1739209730.8717713;-35.57807855764607
1739209730.871782;-38.13080360867914
1739209730.8717926;-45.120503652039325
1739209730.8718033;-45.120503652039325
1739209730.8718138;-45.120503652039325
1739209730.8718243;-45.120503652039325
1739209730.871835;-38.13080360867914
1739209730.8718455;-38.13080360867914
1739209730.8718562;-38.13080360867914
1739209730.8718667;-38.13080360867914
1739209730.8718774;-33.981070128970906
1739209730.871888;-32.816014438256545
1739209730.8718984;-38.13080360867914
1739209730.8719091;-33.981070128970906
1739209730.8719196;-45.120503652039325
1739209730.8719304;-33.981070128970906
1739209730.8719409;-38.13080360867914
1739209730.8719516;-38.13080360867914
1739209730.871962;-38.13080360867914
1739209730.8719726;-45.120503652039325
