CAN Message; 0x150:010080a427d8e63b
1739209720.8608618;-33.981070128970906
1739209720.8608644;-33.981070128970906
1739209720.8608668;-31.141103565318915
1739209720.8608692;-24.74623867263306
1739209720.8608718;-10.045993043019594
1739209720.8608742;-14.239142765033781
1739209720.8608768;-25.25278630937684
1739209720.8608792;-32.816014438256545
1739209720.8608816;-45.120503652039325
1739209720.8608842;-35.57807855764607
1739209720.8608866;-35.57807855764607
1739209720.860889;-45.120503652039325
1739209720.8608916;-35.57807855764607
1739209720.860894;-38.13080360867914
1739209720.8608966;-28.588378514285886
1739209720.860899;-33.981070128970906
1739209720.8609014;-38.13080360867914
1739209720.860904;-38.13080360867914
1739209720.8609064;-33.981070128970906
1739209720.8609087;-38.13080360867914
1739209720.8609114;-33.981070128970906
1739209720.8609138;-25.826314394896357
1739209720.8609164;-38.13080360867914
1739209720.8609188;-45.120503652039325
1739209720.8609211;-35.57807855764607
1739209720.8609238;-33.981070128970906
1739209720.8609262;-45.120503652039325
1739209720.8609285;-38.13080360867914
1739209720.8609312;-38.13080360867914
1739209720.8609335;-28.588378514285886
1739209720.8609362;-38.13080360867914
1739209720.8609385;-38.13080360867914
1739209720.860941;-38.13080360867914
1739209720.8609436;-38.13080360867914
1739209720.860946;-45.120503652039325
1739209720.8609483;-38.13080360867914
1739209720.860951;-35.57807855764607
1739209720.8609533;-22.448786368009163
1739209720.860956;-20.51152522447382
1739209720.8609583;-29.438486411369333
1739209720.8609607;-45.120503652039325
1739209720.8609633;-35.57807855764607
1739209720.8609657;-38.13080360867914
1739209720.860968;-38.13080360867914
1739209720.8609707;-45.120503652039325
1739209720.8609731;-30.49652367304973
1739209720.8609757;-35.57807855764607
1739209720.8609781;-45.120503652039325
1739209720.8609805;-45.120503652039325
1739209720.8609831;-45.120503652039325
1739209720.8609855;-38.13080360867914
1739209720.860988;-31.141103565318915
1739209720.8609905;-17.88594693168744
1739209720.860993;-16.261240254024976
1739209720.8609955;-31.141103565318915
1739209720.860998;-45.120503652039325
1739209720.8610003;-33.981070128970906
1739209720.861003;-31.141103565318943
1739209720.8610053;-45.120503652039325
1739209720.861008;-45.120503652039325
1739209720.8610103;-38.13080360867914
1739209720.8610127;-38.13080360867914
1739209720.8610153;-45.120503652039325
1739209720.8610177;-33.981070128970906
1739209720.86102;-35.57807855764607
1739209720.8610227;-32.816014438256545
1739209720.861025;-45.120503652039325
1739209720.8610277;-45.120503652039325
1739209720.86103;-45.120503652039325
1739209720.8610325;-38.13080360867914
1739209720.861035;-31.141103565318915
1739209720.8610375;-35.57807855764607
1739209720.8610399;-38.13080360867914
1739209720.8610425;-45.120503652039325
1739209720.861045;-33.981070128970906
1739209720.8610475;-45.120503652039325
1739209720.86105;-45.120503652039325
1739209720.8610523;-45.120503652039325
1739209720.861055;-45.120503652039325
1739209720.8610573;-35.57807855764607
1739209720.8610597;-38.13080360867914
1739209720.8610623;-9.66866996988523
1739209720.8610647;-18.192034459266992
1739209720.8610673;-32.81601443825658
1739209720.8610697;-29.438486411369333
1739209720.861072;-33.981070128970956
1739209720.8610747;-20.82298085201522
1739209720.861077;-32.816014438256545
1739209720.8610795;-38.13080360867914
1739209720.861082;-32.816014438256545
1739209720.8610845;-25.62660358559016
1739209720.861087;-14.325073578010233
1739209720.8610895;-32.816014438256545
1739209720.8610919;-32.816014438256545
1739209720.8610945;-24.746238672633048
1739209720.8610969;-45.120503652039325
1739209720.8610992;-45.120503652039325
1739209720.8611019;-38.13080360867914
1739209720.8611042;-31.141103565318915
1739209720.8611069;-45.120503652039325
1739209720.8611093;-33.981070128970906
1739209720.8611116;-45.120503652039325
1739209720.8611143;-31.141103565318943
1739209720.8611166;-38.13080360867914
1739209720.861119;-38.13080360867914
1739209720.8611217;-24.589719217205094
1739209720.861124;-38.13080360867914
1739209720.8611267;-32.816014438256545
1739209720.861129;-38.13080360867914
1739209720.8611314;-38.13080360867914
1739209720.861134;-12.116723003332266
1739209720.8611364;-28.992665084841942
1739209720.8611388;-33.981070128970906
1739209720.8611414;-32.816014438256545
1739209720.8611438;-21.598678470925666
1739209720.8611465;-19.403415333952413
1739209720.8611488;-38.13080360867914
1739209720.8611512;-26.991370085610736
1739209720.8611538;-32.81601443825658
1739209720.8611562;-13.911475475894019
1739209720.8611586;-9.399923752776246
1739209720.8611612;-31.141103565318943
1739209720.8611636;-31.141103565318915
1739209720.8611662;-45.120503652039325
1739209720.8611686;-24.151403521958727
1739209720.861171;-32.81601443825658
1739209720.8611736;-45.120503652039325
1739209720.861176;-38.13080360867914
1739209720.8611784;-45.120503652039325
1739209720.861181;-18.192034459266992
1739209720.8611834;-19.89606131697609
1739209720.861186;-38.13080360867914
1739209720.8611884;-32.816014438256545
1739209720.8611908;-45.120503652039325
1739209720.8611934;-35.57807855764607
1739209720.8611958;-38.13080360867914
1739209720.8611982;-45.120503652039325
1739209720.8612008;-45.120503652039325
1739209720.8612032;-38.13080360867914
1739209720.8612058;-38.13080360867914
1739209720.8612082;-38.13080360867914
1739209720.8612106;-38.13080360867914
1739209720.8612132;-45.120503652039325
1739209720.8612156;-21.598678470925666
1739209720.861218;-24.151403521958727
1739209720.8612206;-45.120503652039325
1739209720.861223;-32.816014438256545
1739209720.8612256;-45.120503652039325
1739209720.861228;-33.981070128970906
1739209720.8612304;-31.141103565318915
1739209720.861233;-31.141103565318893
1739209720.8612354;-33.981070128970906
1739209720.8612378;-45.120503652039325
1739209720.8612404;-38.13080360867914
1739209720.8612428;-45.120503652039325
1739209720.8612454;-33.981070128970906
1739209720.8612478;-45.120503652039325
1739209720.8612502;-45.120503652039325
1739209720.8612528;-38.13080360867914
1739209720.8612552;-38.13080360867914
1739209720.8612576;-33.981070128970906
1739209720.8612602;-38.13080360867914
1739209720.8612626;-33.981070128970906
1739209720.8612652;-38.13080360867914
1739209720.8612676;-45.120503652039325
1739209720.86127;-45.120503652039325
1739209720.8612726;-33.981070128970906
1739209720.861275;-30.49652367304973
1739209720.8612773;-45.120503652039325
1739209720.86128;-38.13080360867914
1739209720.8612823;-45.120503652039325
1739209720.861285;-35.57807855764607
1739209720.8612874;-38.13080360867914
1739209720.8612897;-45.120503652039325
1739209720.8612924;-31.141103565318915
1739209720.8612947;-28.992665084841942
1739209720.8612971;-45.120503652039325
1739209720.8612998;-35.57807855764607
1739209720.8613021;-35.57807855764607
1739209720.8613048;-38.13080360867914
1739209720.8613071;-38.13080360867914
1739209720.8613095;-38.13080360867914
1739209720.8613122;-45.120503652039325
1739209720.8613145;-45.120503652039325
1739209720.8613172;-38.13080360867914
1739209720.8613195;-38.13080360867914
1739209720.861322;-45.120503652039325
1739209720.8613245;-45.120503652039325
1739209720.861327;-38.13080360867914
1739209720.8613293;-38.13080360867914
1739209720.861332;-33.981070128970906
1739209720.8613343;-31.14110356531892
1739209720.861337;-38.13080360867914
1739209720.8613393;-45.120503652039325
1739209720.8613417;-38.13080360867914
1739209720.8613443;-38.13080360867914
1739209720.8613467;-38.13080360867914
1739209720.861349;-45.120503652039325
1739209720.8613517;-38.13080360867914
1739209720.861354;-26.991370085610722
1739209720.8613567;-35.57807855764607
1739209720.8613591;-45.120503652039325
1739209720.8613615;-38.13080360867914
1739209720.8613641;-38.13080360867914
1739209720.8613665;-45.120503652039325
1739209720.861369;-33.981070128970906
1739209720.8613715;-45.120503652039325
1739209720.861374;-38.13080360867914
1739209720.8613765;-45.120503652039325
1739209720.861379;-38.13080360867914
1739209720.8613813;-45.120503652039325
1739209720.861384;-35.57807855764607
1739209720.8613863;-38.13080360867914
1739209720.8613887;-38.13080360867914
1739209720.8613913;-45.120503652039325
1739209720.8613937;-45.120503652039325
1739209720.8613963;-45.120503652039325
1739209720.8613987;-45.120503652039325
1739209720.861401;-38.13080360867914
1739209720.8614037;-38.13080360867914
1739209720.861406;-38.13080360867914
1739209720.8614085;-38.13080360867914
1739209720.861411;-38.13080360867914
1739209720.8614135;-30.49652367304973
1739209720.861416;-38.13080360867914
1739209720.8614185;-45.120503652039325
1739209720.8614209;-33.981070128970906
1739209720.8614235;-45.120503652039325
1739209720.8614259;-45.120503652039325
1739209720.8614283;-35.57807855764607
1739209720.861431;-35.57807855764607
1739209720.8614333;-45.120503652039325
1739209720.861436;-45.120503652039325
1739209720.8614383;-38.13080360867914
1739209720.8614407;-45.120503652039325
1739209720.8614433;-38.13080360867914
1739209720.8614457;-38.13080360867914
1739209720.861448;-45.120503652039325
1739209720.8614507;-38.13080360867914
1739209720.861453;-35.57807855764607
1739209720.8614557;-38.13080360867914
1739209720.861458;-38.13080360867914
1739209720.8614604;-45.120503652039325
1739209720.861463;-45.120503652039325
1739209720.8614655;-38.13080360867914
1739209720.8614678;-38.13080360867914
1739209720.8614705;-31.141103565318915
1739209720.8614728;-38.13080360867914
1739209720.8614755;-45.120503652039325
1739209720.8614779;-38.13080360867914
1739209720.8614802;-33.981070128970906
1739209720.8614829;-35.57807855764607
1739209720.8614852;-38.13080360867914
1739209720.8614876;-38.13080360867914
1739209720.8614902;-45.120503652039325
1739209720.8614926;-45.120503652039325
1739209720.8614953;-33.981070128970906
1739209720.8614976;-45.120503652039325
1739209720.8615;-45.120503652039325
1739209720.8615026;-45.120503652039325
1739209720.861505;-35.57807855764607
1739209720.8615074;-38.13080360867914
1739209720.86151;-38.13080360867914
1739209720.8615124;-45.120503652039325
1739209720.861515;-38.13080360867914
1739209720.8615174;-45.120503652039325
1739209720.8615198;-45.120503652039325
1739209720.8615224;-45.120503652039325
1739209720.8615248;-45.120503652039325
1739209720.8615272;-33.981070128970906
1739209720.8615298;-38.13080360867914
1739209720.8615322;-38.13080360867914
1739209720.8615348;-38.13080360867914
1739209720.8615372;-45.120503652039325
1739209720.8615396;-45.120503652039325
1739209720.8615422;-35.57807855764607
1739209720.8615446;-35.57807855764607
1739209720.861547;-38.13080360867914
1739209720.8615496;-38.13080360867914
1739209720.861552;-35.57807855764607
1739209720.8615546;-30.49652367304973
1739209720.861557;-38.13080360867914
1739209720.8615594;-38.13080360867914
1739209720.861562;-45.120503652039325
1739209720.8615644;-45.120503652039325
1739209720.8615668;-45.120503652039325
1739209720.8615694;-45.120503652039325
1739209720.8615718;-45.120503652039325
1739209720.8615744;-33.981070128970956
1739209720.8615768;-35.57807855764607
1739209720.8615792;-38.13080360867914
1739209720.8615818;-45.120503652039325
1739209720.8615842;-38.13080360867914
1739209720.8615866;-38.13080360867914
1739209720.8615892;-45.120503652039325
1739209720.8615916;-45.120503652039325
1739209720.8615942;-31.141103565318915
1739209720.8615966;-38.13080360867914
1739209720.861599;-38.13080360867914
1739209720.8616016;-45.120503652039325
1739209720.861604;-45.120503652039325
1739209720.8616064;-33.981070128970906
1739209720.861609;-35.57807855764607
1739209720.8616114;-45.120503652039325
1739209720.861614;-35.57807855764607
1739209720.8616164;-32.816014438256545
1739209720.8616188;-28.992665084841942
1739209720.8616214;-26.991370085610768
1739209720.8616238;-32.816014438256545
1739209720.8616261;-33.981070128970906
1739209720.8616288;-31.141103565318915
1739209720.8616312;-45.120503652039325
1739209720.8616338;-45.120503652039325
1739209720.8616362;-45.120503652039325
1739209720.8616385;-38.13080360867914
1739209720.8616412;-45.120503652039325
1739209720.8616436;-38.13080360867914
1739209720.8616462;-45.120503652039325
1739209720.8616486;-25.826314394896357
1739209720.861651;-24.589719217205094
1739209720.8616536;-27.267205301931607
1739209720.861656;-28.992665084841942
1739209720.8616583;-31.14110356531892
1739209720.861661;-38.13080360867914
1739209720.8616633;-28.992665084841942
1739209720.861666;-33.981070128970906
1739209720.8616683;-33.981070128970906
1739209720.8616707;-38.13080360867914
1739209720.8616734;-38.13080360867914
1739209720.8616757;-33.981070128970906
1739209720.8616781;-31.141103565318943
1739209720.8616807;-22.54371790334745
1739209720.8616831;-22.44878636800916
1739209720.8616858;-38.13080360867914
1739209720.8616881;-35.57807855764607
1739209720.8616905;-45.120503652039325
1739209720.8616931;-24.15140352195873
1739209720.8616955;-31.141103565318915
1739209720.861698;-38.13080360867914
1739209720.8617005;-32.816014438256545
1739209720.861703;-29.438486411369333
1739209720.8617055;-45.120503652039325
1739209720.861708;-31.141103565318915
1739209720.8617103;-29.438486411369375
1739209720.861713;-25.826314394896357
1739209720.8617153;-33.981070128970906
1739209720.8617177;-33.981070128970956
1739209720.8617203;-38.13080360867914
1739209720.8617227;-45.120503652039325
1739209720.8617253;-33.981070128970906
1739209720.8617277;-45.120503652039325
1739209720.86173;-38.13080360867914
1739209720.8617327;-45.120503652039325
1739209720.861735;-45.120503652039325
1739209720.8617375;-38.13080360867914
1739209720.86174;-24.589719217205094
1739209720.8617425;-23.506823629689542
1739209720.861745;-27.877744956031417
1739209720.8617475;-33.981070128970906
1739209720.86175;-32.81601443825658
1739209720.8617525;-38.13080360867914
1739209720.861755;-28.992665084841942
1739209720.8617573;-45.120503652039325
1739209720.86176;-35.57807855764607
1739209720.8617623;-38.13080360867914
1739209720.861765;-33.981070128970906
1739209720.8617673;-35.57807855764607
1739209720.8617697;-27.267205301931607
1739209720.8617723;-21.4469444417791
1739209720.8617747;-25.252786309376837
1739209720.861777;-35.57807855764607
1739209720.8617797;-38.13080360867914
1739209720.861782;-31.141103565318893
1739209720.8617847;-33.981070128970906
1739209720.861787;-45.120503652039325
1739209720.8617895;-45.120503652039325
1739209720.861792;-45.120503652039325
1739209720.8617945;-33.981070128970906
1739209720.8617969;-30.49652367304973
1739209720.8617995;-45.120503652039325
1739209720.8618019;-23.50682362968953
1739209720.8618045;-21.522148828640407
1739209720.8618069;-30.49652367304973
1739209720.8618093;-32.816014438256545
1739209720.8618119;-26.487275050834715
1739209720.8618143;-45.120503652039325
1739209720.8618166;-30.49652367304973
1739209720.8618193;-38.13080360867914
1739209720.8618217;-45.120503652039325
1739209720.8618243;-33.981070128970906
1739209720.8618267;-45.120503652039325
1739209720.861829;-32.81601443825658
1739209720.8618317;-25.252786309376837
1739209720.861834;-24.438645034577675
1739209720.8618364;-27.267205301931607
1739209720.861839;-33.981070128970906
1739209720.8618414;-31.141103565318943
1739209720.861844;-33.981070128970906
1739209720.8618464;-28.992665084841942
1739209720.8618488;-45.120503652039325
1739209720.8618515;-38.13080360867914
1739209720.8618538;-32.816014438256545
1739209720.8618562;-35.57807855764607
1739209720.8618588;-33.981070128970906
1739209720.8618612;-31.141103565318943
1739209720.8618639;-24.589719217205094
1739209720.8618662;-28.58837851428586
1739209720.8618686;-38.13080360867914
1739209720.8618712;-27.267205301931607
1739209720.8618736;-33.981070128970906
1739209720.861876;-35.57807855764607
1739209720.8618786;-38.13080360867914
1739209720.861881;-35.57807855764607
1739209720.8618836;-33.981070128970906
1739209720.861886;-45.120503652039325
1739209720.8618884;-45.120503652039325
1739209720.861891;-38.13080360867914
1739209720.8618934;-38.13080360867914
1739209720.8618958;-35.57807855764607
1739209720.8618984;-35.57807855764607
1739209720.8619008;-38.13080360867914
1739209720.8619034;-38.13080360867914
1739209720.8619058;-45.120503652039325
1739209720.8619082;-45.120503652039325
1739209720.8619108;-45.120503652039325
1739209720.8619132;-45.120503652039325
1739209720.8619156;-45.120503652039325
1739209720.8619182;-45.120503652039325
1739209720.8619206;-38.13080360867914
1739209720.8619232;-38.13080360867914
1739209720.8619256;-45.120503652039325
1739209720.861928;-35.57807855764607
1739209720.8619306;-45.120503652039325
1739209720.861933;-38.13080360867914
1739209720.8619354;-35.57807855764607
1739209720.861938;-38.13080360867914
1739209720.8619404;-35.57807855764607
1739209720.861943;-45.120503652039325
1739209720.8619454;-38.13080360867914
1739209720.8619478;-45.120503652039325
1739209720.8619504;-38.13080360867914
1739209720.8619528;-45.120503652039325
1739209720.8619554;-45.120503652039325
1739209720.8619578;-38.13080360867914
1739209720.8619602;-38.13080360867914
1739209720.8619628;-45.120503652039325
1739209720.8619652;-45.120503652039325
1739209720.8619676;-45.120503652039325
1739209720.8619702;-45.120503652039325
1739209720.8619726;-33.981070128970906
1739209720.8619752;-38.13080360867914
1739209720.8619776;-35.57807855764607
1739209720.86198;-33.981070128970906
1739209720.8619826;-38.13080360867914
1739209720.861985;-35.57807855764607
1739209720.8619874;-45.120503652039325
1739209720.86199;-45.120503652039325
1739209720.8619924;-45.120503652039325
1739209720.861995;-33.981070128970906
1739209720.8619974;-45.120503652039325
1739209720.8619998;-38.13080360867914
1739209720.8620024;-38.13080360867914
1739209720.8620048;-45.120503652039325
1739209720.8620071;-38.13080360867914
1739209720.8620098;-38.13080360867914
1739209720.8620121;-45.120503652039325
1739209720.8620148;-33.981070128970956
1739209720.8620172;-38.13080360867914
1739209720.8620195;-45.120503652039325
1739209720.8620222;-38.13080360867914
1739209720.8620245;-38.13080360867914
1739209720.862027;-32.816014438256545
1739209720.8620296;-35.57807855764607
1739209720.862032;-38.13080360867914
1739209720.8620346;-28.992665084841942
1739209720.862037;-45.120503652039325
1739209720.8620393;-45.120503652039325
1739209720.862042;-33.981070128970906
1739209720.8620443;-38.13080360867914
1739209720.8620467;-45.120503652039325
1739209720.8620493;-38.13080360867914
1739209720.8620517;-35.57807855764607
1739209720.8620543;-35.57807855764607
1739209720.8620567;-38.13080360867914
1739209720.862059;-45.120503652039325
1739209720.8620617;-38.13080360867914
1739209720.8620641;-33.981070128970906
1739209720.8620665;-38.13080360867914
1739209720.8620691;-38.13080360867914
1739209720.8620715;-38.13080360867914
1739209720.8620741;-38.13080360867914
1739209720.8620765;-38.13080360867914
1739209720.862079;-45.120503652039325
1739209720.8620815;-45.120503652039325
1739209720.862084;-45.120503652039325
1739209720.8620863;-33.981070128970906
1739209720.862089;-30.49652367304973
1739209720.8620913;-30.49652367304973
1739209720.862094;-23.16150712794696
1739209720.8620963;-31.141103565318893
1739209720.8620987;-38.13080360867914
1739209720.8621013;-27.8777449560314
1739209720.8621037;-27.267205301931607
1739209720.862106;-45.120503652039325
1739209720.8621087;-31.141103565318893
1739209720.862111;-25.62660358559016
1739209720.8621137;-25.826314394896357
1739209720.862116;-38.13080360867914
1739209720.8621185;-45.120503652039325
1739209720.862121;-25.62660358559016
1739209720.8621235;-33.981070128970906
1739209720.8621259;-31.141103565318915
1739209720.8621285;-38.13080360867914
1739209720.8621309;-27.8777449560314
1739209720.8621335;-27.267205301931607
1739209720.862136;-31.141103565318915
1739209720.8621383;-38.13080360867914
1739209720.862141;-38.13080360867914
1739209720.8621433;-45.120503652039325
1739209720.8621457;-29.438486411369333
1739209720.8621483;-45.120503652039325
1739209720.8621507;-26.487275050834715
1739209720.8621533;-23.38864096791655
1739209720.8621557;-31.141103565318915
1739209720.862158;-45.120503652039325
1739209720.8621607;-38.13080360867914
1739209720.862163;-27.267205301931607
1739209720.8621655;-32.816014438256545
1739209720.862168;-28.992665084841942
1739209720.8621705;-28.21854285175415
1739209720.862173;-25.25278630937684
1739209720.8621755;-31.14110356531892
1739209720.8621778;-45.120503652039325
1739209720.8621805;-30.49652367304976
1739209720.8621829;-29.438486411369333
1739209720.8621852;-38.13080360867914
1739209720.8621879;-30.49652367304973
1739209720.8621902;-28.58837851428586
1739209720.8621929;-28.992665084841967
1739209720.8621953;-24.589719217205094
1739209720.8621976;-29.438486411369333
1739209720.8622003;-35.57807855764607
1739209720.8622026;-38.13080360867914
1739209720.862205;-38.13080360867914
1739209720.8622077;-31.141103565318915
1739209720.86221;-28.992665084841942
1739209720.8622127;-24.151403521958727
1739209720.862215;-25.826314394896364
1739209720.8622174;-45.120503652039325
1739209720.86222;-45.120503652039325
1739209720.8622224;-31.141103565318915
1739209720.8622248;-32.816014438256545
1739209720.8622274;-45.120503652039325
1739209720.8622298;-33.981070128970956
1739209720.8622324;-38.13080360867914
1739209720.8622348;-28.588378514285886
1739209720.8622372;-28.992665084841967
1739209720.8622398;-24.74623867263306
1739209720.8622422;-25.62660358559016
1739209720.8622446;-31.141103565318943
1739209720.8622472;-31.14110356531892
1739209720.8622496;-26.487275050834715
1739209720.8622522;-33.981070128970906
1739209720.8622546;-27.267205301931607
1739209720.862257;-32.81601443825658
1739209720.8622596;-35.57807855764607
1739209720.862262;-33.981070128970906
1739209720.8622644;-32.816014438256545
1739209720.862267;-45.120503652039325
1739209720.8622694;-26.991370085610722
1739209720.862272;-38.13080360867914
1739209720.8622744;-33.981070128970906
1739209720.8622768;-31.141103565318915
1739209720.8622794;-38.13080360867914
1739209720.8622818;-29.438486411369347
1739209720.8622844;-28.992665084841942
1739209720.8622868;-33.981070128970906
1739209720.8622892;-38.13080360867914
1739209720.8622918;-24.589719217205094
1739209720.8622942;-25.62660358559016
1739209720.8622966;-38.13080360867914
1739209720.8622992;-31.141103565318893
1739209720.8623016;-27.267205301931607
1739209720.8623042;-28.992665084841942
1739209720.8623066;-24.292649948874775
1739209720.862309;-31.141103565318943
1739209720.8623116;-32.816014438256545
1739209720.862314;-29.438486411369333
1739209720.8623164;-26.991370085610747
1739209720.862319;-33.981070128970956
1739209720.8623214;-45.120503652039325
1739209720.862324;-35.57807855764607
1739209720.8623264;-45.120503652039325
1739209720.8623288;-30.49652367304973
1739209720.8623314;-22.448786368009156
1739209720.8623338;-26.991370085610722
1739209720.8623362;-31.141103565318943
1739209720.8623388;-27.267205301931607
1739209720.8623412;-33.981070128970906
1739209720.8623438;-31.141103565318915
1739209720.8623462;-25.62660358559016
1739209720.8623486;-25.62660358559016
1739209720.8623512;-31.141103565318915
1739209720.8623536;-21.300333226290604
1739209720.862356;-26.991370085610722
1739209720.8623586;-45.120503652039325
1739209720.862361;-45.120503652039325
1739209720.8623636;-38.13080360867914
1739209720.862366;-45.120503652039325
1739209720.8623683;-28.58837851428586
1739209720.862371;-45.120503652039325
1739209720.8623734;-25.826314394896357
1739209720.8623757;-31.14110356531892
1739209720.8623784;-24.15140352195872
1739209720.8623807;-28.992665084841942
1739209720.8623834;-45.120503652039325
1739209720.8623857;-45.120503652039325
1739209720.8623881;-29.438486411369354
1739209720.8623908;-38.13080360867914
1739209720.8623931;-28.992665084841967
1739209720.8623955;-27.267205301931607
1739209720.8623981;-38.13080360867914
1739209720.8624005;-45.120503652039325
1739209720.8624032;-38.13080360867914
1739209720.8624055;-27.267205301931607
1739209720.862408;-35.57807855764607
1739209720.8624105;-28.58837851428586
1739209720.862413;-32.816014438256545
1739209720.8624153;-38.13080360867914
1739209720.862418;-26.991370085610722
1739209720.8624203;-29.438486411369354
1739209720.862423;-30.49652367304976
1739209720.8624253;-28.58837851428586
1739209720.8624277;-33.981070128970906
1739209720.8624303;-31.141103565318915
1739209720.8624327;-27.8777449560314
1739209720.862435;-32.81601443825658
1739209720.8624377;-28.992665084841967
1739209720.86244;-24.589719217205094
1739209720.8624427;-38.13080360867914
1739209720.862445;-45.120503652039325
1739209720.8624475;-38.13080360867914
1739209720.8624501;-33.981070128970906
1739209720.8624525;-31.141103565318915
1739209720.862455;-29.438486411369333
1739209720.8624575;-45.120503652039325
1739209720.86246;-28.992665084841942
1739209720.8624625;-29.438486411369333
1739209720.862465;-27.267205301931607
1739209720.8624673;-28.992665084841967
1739209720.86247;-28.992665084841967
1739209720.8624723;-33.981070128970906
1739209720.8624747;-45.120503652039325
1739209720.8624773;-31.141103565318915
1739209720.8624797;-32.816014438256545
1739209720.8624823;-38.13080360867914
1739209720.8624847;-38.13080360867914
1739209720.862487;-38.13080360867914
1739209720.8624897;-31.141103565318893
1739209720.862492;-33.981070128970906
1739209720.8624945;-28.992665084841942
1739209720.862497;-38.13080360867914
1739209720.8624995;-30.49652367304976
1739209720.862502;-24.589719217205094
1739209720.8625045;-30.49652367304973
1739209720.8625069;-26.487275050834715
1739209720.8625095;-31.141103565318915
1739209720.8625119;-45.120503652039325
1739209720.8625143;-33.981070128970906
1739209720.8625169;-31.141103565318915
1739209720.8625193;-45.120503652039325
1739209720.862522;-26.991370085610736
1739209720.8625243;-31.141103565318915
1739209720.8625267;-31.141103565318915
1739209720.8625293;-26.991370085610722
1739209720.8625317;-30.49652367304973
1739209720.862534;-30.49652367304973
1739209720.8625367;-33.981070128970956
1739209720.862539;-28.992665084841942
1739209720.8625417;-31.141103565318915
1739209720.862544;-33.981070128970906
1739209720.8625464;-32.816014438256545
1739209720.862549;-38.13080360867914
1739209720.8625515;-38.13080360867914
1739209720.8625538;-24.589719217205094
1739209720.8625565;-38.13080360867914
1739209720.8625588;-38.13080360867914
1739209720.8625615;-30.49652367304973
1739209720.8625638;-33.981070128970906
1739209720.8625662;-45.120503652039325
1739209720.8625689;-45.120503652039325
1739209720.8625712;-33.981070128970906
1739209720.8625736;-38.13080360867914
1739209720.8625762;-30.49652367304973
1739209720.8625786;-31.141103565318915
1739209720.8625813;-38.13080360867914
1739209720.8625836;-30.49652367304973
1739209720.8625863;-45.120503652039325
1739209720.8625886;-38.13080360867914
1739209720.8625913;-25.62660358559016
1739209720.8625937;-25.077289914212862
1739209720.8625963;-33.981070128970906
1739209720.8625987;-38.13080360867914
1739209720.8626013;-33.981070128970906
1739209720.8626037;-45.120503652039325
1739209720.8626063;-45.120503652039325
1739209720.8626087;-45.120503652039325
1739209720.8626113;-32.816014438256545
1739209720.8626137;-38.13080360867914
1739209720.8626163;-33.981070128970956
1739209720.8626187;-25.62660358559016
1739209720.8626213;-28.992665084841942
1739209720.8626237;-32.81601443825658
1739209720.8626263;-31.141103565318915
1739209720.8626287;-32.81601443825658
1739209720.8626313;-28.992665084841967
1739209720.8626337;-29.438486411369333
1739209720.8626363;-35.57807855764607
1739209720.8626387;-31.141103565318943
1739209720.8626413;-24.438645034577675
1739209720.8626437;-27.267205301931607
1739209720.8626463;-35.57807855764607
1739209720.8626487;-45.120503652039325
1739209720.8626513;-28.58837851428586
1739209720.8626537;-45.120503652039325
1739209720.8626564;-30.49652367304973
1739209720.8626587;-31.141103565318915
1739209720.8626614;-33.981070128970956
1739209720.8626637;-28.992665084841942
1739209720.8626664;-28.992665084841942
1739209720.862669;-28.21854285175415
1739209720.8626714;-45.120503652039325
1739209720.862674;-38.13080360867914
1739209720.8626764;-28.992665084841967
1739209720.862679;-29.438486411369333
1739209720.8626814;-28.588378514285886
1739209720.862684;-27.267205301931607
1739209720.8626864;-28.992665084841942
1739209720.862689;-32.816014438256545
1739209720.8626914;-45.120503652039325
1739209720.862694;-45.120503652039325
1739209720.8626964;-30.49652367304973
1739209720.862699;-30.49652367304973
1739209720.8627014;-45.120503652039325
1739209720.862704;-38.13080360867914
1739209720.8627064;-27.8777449560314
1739209720.862709;-32.816014438256545
1739209720.8627114;-32.816014438256545
1739209720.862714;-32.81601443825658
1739209720.8627164;-32.816014438256545
1739209720.862719;-38.13080360867914
1739209720.8627214;-32.816014438256545
1739209720.862724;-31.141103565318915
1739209720.8627264;-35.57807855764607
1739209720.862729;-45.120503652039325
1739209720.8627315;-35.57807855764607
1739209720.862734;-31.141103565318915
1739209720.8627365;-28.21854285175415
1739209720.862739;-33.981070128970906
1739209720.8627415;-33.981070128970906
1739209720.862744;-26.487275050834715
1739209720.8627467;-38.13080360867914
1739209720.862749;-33.981070128970906
1739209720.8627517;-26.487275050834715
1739209720.862754;-28.992665084841967
1739209720.8627567;-33.981070128970906
1739209720.862759;-32.816014438256545
1739209720.8627617;-45.120503652039325
1739209720.8627641;-30.49652367304973
1739209720.8627667;-30.49652367304973
1739209720.8627691;-45.120503652039325
1739209720.8627717;-32.816014438256545
1739209720.8627741;-33.981070128970906
1739209720.8627768;-38.13080360867914
1739209720.8627791;-38.13080360867914
1739209720.8627818;-38.13080360867914
1739209720.8627841;-38.13080360867914
1739209720.8627868;-33.981070128970906
1739209720.8627892;-33.981070128970906
1739209720.8627918;-33.981070128970906
1739209720.8627942;-45.120503652039325
1739209720.8627968;-29.438486411369333
1739209720.8627992;-25.077289914212862
1739209720.8628018;-38.13080360867914
1739209720.8628042;-31.141103565318943
1739209720.8628068;-38.13080360867914
