CAN Message; 0x98:0000d4d82fe064d0
1739209625.346624;-45.120503652039325
1739209625.346627;-38.13080360867914
1739209625.34663;-45.120503652039325
1739209625.3466332;-45.120503652039325
1739209625.3466363;-38.13080360867914
1739209625.3466392;-38.13080360867914
1739209625.3466423;-38.13080360867914
1739209625.3466454;-32.816014438256545
1739209625.3466485;-38.13080360867914
1739209625.3466516;-45.120503652039325
1739209625.3466544;-45.120503652039325
1739209625.3466575;-31.141103565318893
1739209625.3466606;-35.57807855764607
1739209625.3466637;-45.120503652039325
1739209625.3466668;-45.120503652039325
1739209625.3466697;-45.120503652039325
1739209625.3466728;-45.120503652039325
1739209625.3466759;-38.13080360867914
1739209625.346679;-35.57807855764607
1739209625.346682;-38.13080360867914
1739209625.346685;-45.120503652039325
1739209625.346688;-38.13080360867914
1739209625.3466911;-38.13080360867914
1739209625.3466942;-45.120503652039325
1739209625.346697;-45.120503652039325
1739209625.3467002;-45.120503652039325
1739209625.3467033;-45.120503652039325
1739209625.3467064;-35.57807855764607
1739209625.3467095;-33.981070128970906
1739209625.3467124;-45.120503652039325
1739209625.3467155;-38.13080360867914
1739209625.3467185;-35.57807855764607
1739209625.3467216;-38.13080360867914
1739209625.3467247;-45.120503652039325
1739209625.3467276;-45.120503652039325
1739209625.3467307;-38.13080360867914
1739209625.3467338;-35.57807855764607
1739209625.346737;-45.120503652039325
1739209625.34674;-45.120503652039325
1739209625.3467429;-45.120503652039325
1739209625.346746;-45.120503652039325
1739209625.346749;-38.13080360867914
1739209625.3467522;-35.57807855764607
1739209625.3467553;-38.13080360867914
1739209625.3467581;-45.120503652039325
1739209625.3467612;-38.13080360867914
1739209625.3467643;-38.13080360867914
1739209625.3467674;-45.120503652039325
1739209625.3467705;-38.13080360867914
1739209625.3467734;-38.13080360867914
1739209625.3467765;-45.120503652039325
1739209625.3467796;-30.49652367304973
1739209625.3467827;-29.438486411369333
1739209625.3467855;-45.120503652039325
1739209625.3467886;-38.13080360867914
1739209625.3467917;-32.816014438256545
1739209625.3467948;-38.13080360867914
1739209625.346798;-45.120503652039325
1739209625.3468008;-38.13080360867914
1739209625.346804;-45.120503652039325
1739209625.346807;-45.120503652039325
1739209625.34681;-38.13080360867914
1739209625.3468132;-45.120503652039325
1739209625.346816;-38.13080360867914
1739209625.3468192;-33.981070128970906
1739209625.3468223;-45.120503652039325
1739209625.3468254;-45.120503652039325
1739209625.3468285;-45.120503652039325
1739209625.3468313;-38.13080360867914
1739209625.3468344;-45.120503652039325
1739209625.3468375;-45.120503652039325
1739209625.3468406;-38.13080360867914
1739209625.3468437;-33.981070128970906
1739209625.3468466;-38.13080360867914
1739209625.3468497;-38.13080360867914
1739209625.3468528;-32.816014438256545
1739209625.3468559;-31.141103565318915
1739209625.3468587;-45.120503652039325
1739209625.3468618;-38.13080360867914
1739209625.346865;-38.13080360867914
1739209625.346868;-31.141103565318915
1739209625.3468711;-33.981070128970906
1739209625.346874;-38.13080360867914
1739209625.346877;-45.120503652039325
1739209625.3468802;-45.120503652039325
1739209625.3468833;-45.120503652039325
1739209625.3468864;-45.120503652039325
1739209625.3468893;-45.120503652039325
1739209625.3468924;-38.13080360867914
1739209625.3468955;-45.120503652039325
1739209625.3468986;-45.120503652039325
1739209625.3469017;-45.120503652039325
1739209625.3469045;-45.120503652039325
1739209625.3469076;-45.120503652039325
1739209625.3469107;-45.120503652039325
1739209625.3469138;-45.120503652039325
1739209625.346917;-45.120503652039325
1739209625.3469198;-35.57807855764607
1739209625.3469229;-38.13080360867914
1739209625.346926;-45.120503652039325
1739209625.346929;-38.13080360867914
1739209625.346932;-35.57807855764607
1739209625.346935;-38.13080360867914
1739209625.3469381;-45.120503652039325
1739209625.3469412;-35.57807855764607
1739209625.3469443;-38.13080360867914
1739209625.3469472;-45.120503652039325
1739209625.3469503;-45.120503652039325
1739209625.3469534;-38.13080360867914
1739209625.3469565;-38.13080360867914
1739209625.3469596;-38.13080360867914
1739209625.3469625;-38.13080360867914
1739209625.3469656;-45.120503652039325
1739209625.3469687;-45.120503652039325
1739209625.3469718;-38.13080360867914
1739209625.3469748;-38.13080360867914
1739209625.3469777;-38.13080360867914
1739209625.3469808;-38.13080360867914
1739209625.346984;-45.120503652039325
1739209625.346987;-35.57807855764607
1739209625.34699;-38.13080360867914
1739209625.346993;-38.13080360867914
1739209625.346996;-38.13080360867914
1739209625.3469992;-33.981070128970906
1739209625.3470023;-45.120503652039325
1739209625.3470051;-45.120503652039325
1739209625.3470082;-38.13080360867914
1739209625.3470113;-45.120503652039325
1739209625.3470144;-38.13080360867914
1739209625.3470175;-38.13080360867914
1739209625.3470204;-38.13080360867914
1739209625.3470235;-45.120503652039325
1739209625.3470266;-45.120503652039325
1739209625.3470297;-38.13080360867914
1739209625.3470328;-45.120503652039325
1739209625.3470356;-45.120503652039325
1739209625.3470387;-33.981070128970906
1739209625.3470418;-45.120503652039325
1739209625.347045;-45.120503652039325
1739209625.347048;-38.13080360867914
1739209625.347051;-31.141103565318915
1739209625.347054;-31.141103565318915
1739209625.347057;-45.120503652039325
1739209625.3470602;-45.120503652039325
1739209625.3470633;-38.13080360867914
1739209625.3470662;-45.120503652039325
1739209625.3470693;-45.120503652039325
1739209625.3470724;-38.13080360867914
1739209625.3470755;-33.981070128970906
1739209625.3470783;-35.57807855764607
1739209625.3470814;-38.13080360867914
1739209625.3470845;-45.120503652039325
1739209625.3470876;-45.120503652039325
1739209625.3470907;-45.120503652039325
1739209625.3470936;-38.13080360867914
1739209625.3470967;-35.57807855764607
1739209625.3470998;-38.13080360867914
1739209625.3471029;-33.981070128970906
1739209625.347106;-38.13080360867914
1739209625.3471088;-38.13080360867914
1739209625.347112;-38.13080360867914
1739209625.347115;-45.120503652039325
1739209625.3471203;-45.120503652039325
1739209625.3471258;-33.981070128970906
1739209625.347131;-38.13080360867914
1739209625.3471365;-45.120503652039325
1739209625.3471417;-38.13080360867914
1739209625.3471472;-35.57807855764607
1739209625.3471525;-38.13080360867914
1739209625.347158;-38.13080360867914
1739209625.3471632;-45.120503652039325
1739209625.3471687;-45.120503652039325
1739209625.347174;-45.120503652039325
1739209625.3471792;-38.13080360867914
1739209625.3471847;-38.13080360867914
1739209625.34719;-45.120503652039325
1739209625.3471954;-45.120503652039325
1739209625.3472006;-45.120503652039325
1739209625.347206;-33.981070128970906
1739209625.3472114;-45.120503652039325
1739209625.3472168;-38.13080360867914
1739209625.347222;-26.991370085610722
1739209625.3472273;-45.120503652039325
1739209625.3472328;-45.120503652039325
1739209625.347238;-38.13080360867914
1739209625.3472435;-38.13080360867914
1739209625.3472488;-45.120503652039325
1739209625.3472543;-38.13080360867914
1739209625.3472595;-45.120503652039325
1739209625.347265;-33.981070128970956
1739209625.3472703;-45.120503652039325
1739209625.3472757;-32.816014438256545
1739209625.347281;-35.57807855764607
1739209625.3472862;-45.120503652039325
1739209625.3472917;-45.120503652039325
1739209625.347297;-32.816014438256545
1739209625.3473024;-38.13080360867914
1739209625.3473077;-29.438486411369333
1739209625.3473132;-38.13080360867914
1739209625.3473184;-38.13080360867914
1739209625.347324;-38.13080360867914
1739209625.3473291;-38.13080360867914
1739209625.3473346;-38.13080360867914
1739209625.3473399;-38.13080360867914
1739209625.347345;-38.13080360867914
1739209625.3473506;-45.120503652039325
1739209625.3473558;-38.13080360867914
1739209625.3473613;-33.981070128970906
1739209625.3473666;-38.13080360867914
1739209625.347372;-35.57807855764607
1739209625.3473773;-38.13080360867914
1739209625.3473828;-38.13080360867914
1739209625.347388;-38.13080360867914
1739209625.3473935;-45.120503652039325
1739209625.3473988;-45.120503652039325
1739209625.347404;-45.120503652039325
1739209625.3474095;-45.120503652039325
1739209625.3474147;-45.120503652039325
1739209625.3474202;-33.981070128970906
1739209625.3474255;-45.120503652039325
1739209625.347431;-45.120503652039325
1739209625.3474362;-35.57807855764607
1739209625.3474417;-35.57807855764607
1739209625.347447;-38.13080360867914
1739209625.3474522;-45.120503652039325
1739209625.3474576;-38.13080360867914
1739209625.347463;-45.120503652039325
1739209625.3474684;-35.57807855764607
1739209625.3474736;-38.13080360867914
1739209625.347479;-45.120503652039325
1739209625.3474844;-45.120503652039325
1739209625.3474898;-35.57807855764607
1739209625.347495;-35.57807855764607
1739209625.3475006;-45.120503652039325
1739209625.3475058;-38.13080360867914
1739209625.347511;-32.816014438256545
1739209625.3475165;-38.13080360867914
1739209625.3475218;-38.13080360867914
1739209625.3475273;-38.13080360867914
1739209625.3475325;-35.57807855764607
1739209625.347538;-35.57807855764607
1739209625.3475432;-45.120503652039325
1739209625.3475487;-38.13080360867914
1739209625.347554;-38.13080360867914
1739209625.3475595;-38.13080360867914
1739209625.3475647;-38.13080360867914
1739209625.34757;-45.120503652039325
1739209625.3475754;-45.120503652039325
1739209625.3475807;-45.120503652039325
1739209625.3475862;-35.57807855764607
1739209625.3475914;-35.57807855764607
1739209625.347597;-45.120503652039325
1739209625.3476021;-45.120503652039325
1739209625.3476076;-45.120503652039325
1739209625.3476129;-38.13080360867914
1739209625.3476183;-35.57807855764607
1739209625.3476236;-35.57807855764607
1739209625.3476288;-45.120503652039325
1739209625.3476343;-38.13080360867914
1739209625.3476396;-45.120503652039325
1739209625.347645;-45.120503652039325
1739209625.3476503;-45.120503652039325
1739209625.3476558;-38.13080360867914
1739209625.347661;-38.13080360867914
1739209625.3476665;-45.120503652039325
1739209625.3476717;-38.13080360867914
1739209625.347677;-35.57807855764607
1739209625.3476825;-45.120503652039325
1739209625.3476877;-45.120503652039325
1739209625.3476932;-45.120503652039325
1739209625.3476985;-38.13080360867914
1739209625.347704;-38.13080360867914
1739209625.3477092;-38.13080360867914
1739209625.3477147;-38.13080360867914
1739209625.34772;-38.13080360867914
1739209625.3477254;-38.13080360867914
1739209625.3477306;-33.981070128970906
1739209625.347736;-38.13080360867914
1739209625.3477414;-33.981070128970906
1739209625.3477466;-45.120503652039325
1739209625.347752;-45.120503652039325
1739209625.3477573;-45.120503652039325
1739209625.3477628;-45.120503652039325
1739209625.347768;-45.120503652039325
1739209625.3477736;-45.120503652039325
1739209625.3477788;-38.13080360867914
1739209625.3477843;-38.13080360867914
1739209625.3477895;-45.120503652039325
1739209625.3477948;-38.13080360867914
1739209625.3478003;-38.13080360867914
1739209625.3478055;-38.13080360867914
1739209625.347811;-45.120503652039325
1739209625.3478162;-45.120503652039325
1739209625.3478217;-38.13080360867914
1739209625.347827;-33.981070128970906
1739209625.3478324;-38.13080360867914
1739209625.3478377;-38.13080360867914
1739209625.347843;-38.13080360867914
1739209625.3478484;-38.13080360867914
1739209625.3478537;-38.13080360867914
1739209625.3478591;-35.57807855764607
1739209625.3478644;-38.13080360867914
1739209625.3478699;-30.49652367304973
1739209625.347875;-33.981070128970906
1739209625.3478806;-33.981070128970906
1739209625.3478858;-45.120503652039325
1739209625.3478913;-33.981070128970906
1739209625.3478966;-45.120503652039325
1739209625.3479018;-45.120503652039325
1739209625.3479073;-33.981070128970906
1739209625.3479125;-30.49652367304973
1739209625.347918;-38.13080360867914
1739209625.3479233;-38.13080360867914
1739209625.3479288;-35.57807855764607
1739209625.347934;-38.13080360867914
1739209625.3479395;-45.120503652039325
1739209625.3479447;-38.13080360867914
1739209625.3479502;-38.13080360867914
1739209625.3479555;-45.120503652039325
1739209625.3479607;-38.13080360867914
1739209625.3479662;-38.13080360867914
1739209625.3479714;-45.120503652039325
1739209625.347977;-45.120503652039325
1739209625.3479822;-38.13080360867914
1739209625.3479877;-38.13080360867914
1739209625.347993;-38.13080360867914
1739209625.3479984;-31.141103565318915
1739209625.3480036;-33.981070128970906
1739209625.348009;-45.120503652039325
1739209625.3480144;-38.13080360867914
1739209625.3480196;-35.57807855764607
1739209625.348025;-45.120503652039325
1739209625.3480303;-38.13080360867914
1739209625.3480358;-38.13080360867914
1739209625.348041;-38.13080360867914
1739209625.3480465;-32.81601443825658
1739209625.3480518;-38.13080360867914
1739209625.3480573;-38.13080360867914
1739209625.3480625;-38.13080360867914
1739209625.3480678;-38.13080360867914
1739209625.3480732;-38.13080360867914
1739209625.3480785;-45.120503652039325
1739209625.348084;-33.981070128970906
1739209625.3480892;-31.141103565318915
1739209625.3480947;-45.120503652039325
1739209625.3481;-45.120503652039325
1739209625.3481054;-45.120503652039325
1739209625.3481107;-45.120503652039325
1739209625.3481162;-45.120503652039325
1739209625.3481214;-38.13080360867914
1739209625.3481266;-45.120503652039325
1739209625.3481321;-38.13080360867914
1739209625.3481374;-45.120503652039325
1739209625.3481429;-38.13080360867914
1739209625.348148;-45.120503652039325
1739209625.3481536;-38.13080360867914
1739209625.3481588;-38.13080360867914
1739209625.3481643;-38.13080360867914
1739209625.3481696;-38.13080360867914
1739209625.348175;-30.49652367304973
1739209625.3481803;-38.13080360867914
1739209625.3481855;-45.120503652039325
1739209625.348191;-45.120503652039325
1739209625.3481963;-38.13080360867914
1739209625.3482018;-38.13080360867914
1739209625.348207;-45.120503652039325
1739209625.3482125;-38.13080360867914
1739209625.3482177;-38.13080360867914
1739209625.3482232;-38.13080360867914
1739209625.3482285;-38.13080360867914
1739209625.3482337;-38.13080360867914
1739209625.3482392;-33.981070128970906
1739209625.3482444;-38.13080360867914
1739209625.34825;-38.13080360867914
1739209625.3482552;-45.120503652039325
1739209625.3482606;-45.120503652039325
1739209625.348266;-38.13080360867914
1739209625.3482714;-45.120503652039325
1739209625.3482766;-45.120503652039325
1739209625.348282;-32.816014438256545
1739209625.3482873;-31.141103565318915
1739209625.3482926;-45.120503652039325
1739209625.348298;-38.13080360867914
1739209625.3483033;-33.981070128970906
1739209625.3483088;-45.120503652039325
1739209625.348314;-38.13080360867914
1739209625.3483195;-38.13080360867914
1739209625.3483248;-45.120503652039325
1739209625.3483303;-45.120503652039325
1739209625.3483355;-35.57807855764607
1739209625.348341;-38.13080360867914
1739209625.3483462;-45.120503652039325
1739209625.3483515;-45.120503652039325
1739209625.348357;-35.57807855764607
1739209625.3483622;-38.13080360867914
1739209625.3483677;-45.120503652039325
1739209625.348373;-38.13080360867914
1739209625.3483784;-38.13080360867914
1739209625.3483837;-38.13080360867914
1739209625.3483891;-38.13080360867914
1739209625.3483944;-38.13080360867914
1739209625.3483999;-38.13080360867914
1739209625.3484051;-45.120503652039325
1739209625.3484104;-45.120503652039325
1739209625.3484159;-45.120503652039325
1739209625.348421;-45.120503652039325
1739209625.3484266;-45.120503652039325
1739209625.3484318;-45.120503652039325
1739209625.3484373;-45.120503652039325
1739209625.3484426;-38.13080360867914
1739209625.348448;-45.120503652039325
1739209625.3484533;-35.57807855764607
1739209625.3484585;-38.13080360867914
1739209625.348464;-45.120503652039325
1739209625.3484693;-38.13080360867914
1739209625.3484747;-35.57807855764607
1739209625.34848;-28.992665084841942
1739209625.3484855;-45.120503652039325
1739209625.3484907;-45.120503652039325
1739209625.3484962;-38.13080360867914
1739209625.3485014;-31.141103565318915
1739209625.348507;-38.13080360867914
1739209625.3485122;-45.120503652039325
1739209625.3485174;-38.13080360867914
1739209625.348523;-45.120503652039325
1739209625.3485281;-45.120503652039325
1739209625.3485336;-45.120503652039325
1739209625.3485389;-45.120503652039325
1739209625.3485444;-38.13080360867914
1739209625.3485496;-38.13080360867914
1739209625.348555;-38.13080360867914
1739209625.3485603;-45.120503652039325
1739209625.3485658;-35.57807855764607
1739209625.348571;-35.57807855764607
1739209625.3485763;-38.13080360867914
1739209625.3485818;-38.13080360867914
1739209625.348587;-35.57807855764607
1739209625.3485925;-45.120503652039325
1739209625.3485978;-45.120503652039325
1739209625.3486032;-45.120503652039325
1739209625.3486085;-38.13080360867914
1739209625.348614;-45.120503652039325
1739209625.3486192;-45.120503652039325
1739209625.3486247;-45.120503652039325
1739209625.34863;-45.120503652039325
1739209625.3486352;-38.13080360867914
1739209625.3486407;-45.120503652039325
1739209625.348646;-45.120503652039325
1739209625.3486514;-38.13080360867914
1739209625.3486567;-45.120503652039325
1739209625.3486621;-38.13080360867914
1739209625.3486674;-32.816014438256545
1739209625.3486729;-28.992665084841942
1739209625.348678;-45.120503652039325
1739209625.3486834;-45.120503652039325
1739209625.3486888;-38.13080360867914
1739209625.348694;-27.267205301931607
1739209625.3486996;-38.13080360867914
1739209625.3487048;-38.13080360867914
1739209625.3487103;-45.120503652039325
1739209625.3487155;-45.120503652039325
1739209625.348721;-32.816014438256545
1739209625.3487263;-38.13080360867914
1739209625.3487318;-45.120503652039325
1739209625.348737;-31.14110356531892
1739209625.3487422;-38.13080360867914
1739209625.3487477;-45.120503652039325
1739209625.348753;-38.13080360867914
1739209625.3487585;-45.120503652039325
1739209625.3487637;-38.13080360867914
1739209625.3487692;-45.120503652039325
1739209625.3487744;-45.120503652039325
1739209625.34878;-28.992665084841942
1739209625.3487852;-38.13080360867914
1739209625.3487906;-45.120503652039325
1739209625.348796;-38.13080360867914
1739209625.3488011;-38.13080360867914
1739209625.3488066;-38.13080360867914
1739209625.3488119;-45.120503652039325
1739209625.3488173;-38.13080360867914
1739209625.3488226;-38.13080360867914
1739209625.348828;-38.13080360867914
1739209625.3488333;-45.120503652039325
1739209625.3488388;-35.57807855764607
1739209625.348844;-32.816014438256545
1739209625.3488493;-45.120503652039325
1739209625.3488548;-45.120503652039325
1739209625.34886;-38.13080360867914
1739209625.3488655;-38.13080360867914
1739209625.3488708;-45.120503652039325
1739209625.3488762;-38.13080360867914
1739209625.3488815;-35.57807855764607
1739209625.348887;-33.981070128970906
1739209625.3488922;-45.120503652039325
1739209625.3488977;-38.13080360867914
1739209625.348903;-38.13080360867914
1739209625.3489082;-33.981070128970906
1739209625.3489137;-33.981070128970906
1739209625.348919;-38.13080360867914
1739209625.3489244;-38.13080360867914
1739209625.3489296;-45.120503652039325
1739209625.3489351;-38.13080360867914
1739209625.3489404;-38.13080360867914
1739209625.3489459;-45.120503652039325
1739209625.348951;-31.141103565318915
1739209625.3489566;-28.992665084841942
1739209625.3489618;-38.13080360867914
1739209625.348967;-35.57807855764607
1739209625.3489726;-38.13080360867914
1739209625.3489778;-45.120503652039325
1739209625.3489833;-33.981070128970906
1739209625.3489885;-35.57807855764607
1739209625.348994;-33.981070128970906
1739209625.3489993;-35.57807855764607
1739209625.3490047;-35.57807855764607
1739209625.34901;-45.120503652039325
1739209625.3490155;-38.13080360867914
1739209625.3490207;-35.57807855764607
1739209625.349026;-45.120503652039325
1739209625.3490314;-38.13080360867914
1739209625.3490367;-38.13080360867914
1739209625.3490422;-32.816014438256545
1739209625.3490474;-38.13080360867914
1739209625.349053;-45.120503652039325
1739209625.3490582;-45.120503652039325
1739209625.3490636;-45.120503652039325
1739209625.3490689;-45.120503652039325
1739209625.3490741;-45.120503652039325
1739209625.3490796;-38.13080360867914
1739209625.3490849;-33.981070128970906
1739209625.3490903;-45.120503652039325
1739209625.3490956;-45.120503652039325
1739209625.349101;-38.13080360867914
1739209625.3491063;-38.13080360867914
1739209625.3491118;-45.120503652039325
1739209625.349117;-45.120503652039325
1739209625.3491225;-38.13080360867914
1739209625.3491278;-38.13080360867914
1739209625.349133;-38.13080360867914
1739209625.3491385;-38.13080360867914
1739209625.3491437;-38.13080360867914
1739209625.3491492;-38.13080360867914
1739209625.3491545;-38.13080360867914
1739209625.34916;-35.57807855764607
1739209625.3491652;-35.57807855764607
1739209625.3491707;-45.120503652039325
1739209625.349176;-45.120503652039325
1739209625.3491814;-35.57807855764607
1739209625.3491867;-38.13080360867914
1739209625.349192;-45.120503652039325
1739209625.3491974;-45.120503652039325
1739209625.3492026;-38.13080360867914
1739209625.349208;-45.120503652039325
1739209625.3492134;-45.120503652039325
1739209625.3492188;-45.120503652039325
1739209625.349224;-45.120503652039325
1739209625.3492296;-45.120503652039325
1739209625.3492348;-35.57807855764607
1739209625.3492403;-35.57807855764607
1739209625.3492455;-45.120503652039325
1739209625.3492508;-38.13080360867914
1739209625.3492563;-38.13080360867914
1739209625.3492615;-45.120503652039325
1739209625.349267;-38.13080360867914
1739209625.3492723;-45.120503652039325
1739209625.3492777;-45.120503652039325
1739209625.349283;-45.120503652039325
1739209625.3492885;-45.120503652039325
1739209625.3492937;-38.13080360867914
1739209625.349299;-38.13080360867914
1739209625.3493044;-45.120503652039325
1739209625.3493097;-45.120503652039325
1739209625.3493152;-45.120503652039325
1739209625.3493204;-32.816014438256545
1739209625.349326;-45.120503652039325
1739209625.3493311;-45.120503652039325
1739209625.3493366;-45.120503652039325
1739209625.3493419;-32.816014438256545
1739209625.3493474;-30.49652367304973
1739209625.3493526;-45.120503652039325
1739209625.3493578;-38.13080360867914
1739209625.3493633;-38.13080360867914
1739209625.3493686;-33.981070128970906
1739209625.349374;-45.120503652039325
1739209625.3493793;-45.120503652039325
1739209625.3493848;-45.120503652039325
1739209625.34939;-45.120503652039325
1739209625.3493955;-38.13080360867914
1739209625.3494008;-45.120503652039325
1739209625.3494062;-38.13080360867914
1739209625.3494115;-45.120503652039325
1739209625.3494167;-45.120503652039325
1739209625.3494222;-38.13080360867914
1739209625.3494275;-38.13080360867914
1739209625.349433;-35.57807855764607
1739209625.3494382;-45.120503652039325
1739209625.3494437;-38.13080360867914
1739209625.349449;-38.13080360867914
1739209625.3494544;-45.120503652039325
1739209625.3494596;-35.57807855764607
1739209625.349465;-32.816014438256545
1739209625.3494704;-45.120503652039325
1739209625.3494756;-38.13080360867914
1739209625.349481;-38.13080360867914
1739209625.3494864;-45.120503652039325
1739209625.3494918;-45.120503652039325
1739209625.349497;-45.120503652039325
1739209625.3495026;-38.13080360867914
1739209625.3495078;-45.120503652039325
1739209625.3495133;-45.120503652039325
1739209625.3495185;-45.120503652039325
1739209625.3495238;-35.57807855764607
1739209625.3495293;-38.13080360867914
1739209625.3495345;-32.816014438256545
1739209625.34954;-32.816014438256545
1739209625.3495452;-38.13080360867914
1739209625.3495507;-33.981070128970906
1739209625.349556;-35.57807855764607
1739209625.3495615;-28.992665084841942
1739209625.3495667;-38.13080360867914
1739209625.3495722;-38.13080360867914
1739209625.3495774;-38.13080360867914
1739209625.3495827;-38.13080360867914
1739209625.3495882;-38.13080360867914
1739209625.3495934;-35.57807855764607
1739209625.349599;-45.120503652039325
1739209625.3496041;-30.49652367304976
1739209625.3496096;-35.57807855764607
1739209625.3496149;-38.13080360867914
1739209625.3496203;-45.120503652039325
1739209625.3496256;-38.13080360867914
1739209625.349631;-38.13080360867914
1739209625.3496363;-38.13080360867914
1739209625.3496416;-38.13080360867914
1739209625.349647;-38.13080360867914
1739209625.3496523;-45.120503652039325
1739209625.3496578;-38.13080360867914
1739209625.349663;-45.120503652039325
1739209625.3496685;-45.120503652039325
1739209625.3496737;-45.120503652039325
1739209625.3496792;-45.120503652039325
1739209625.3496845;-38.13080360867914
1739209625.3496897;-33.981070128970906
1739209625.3496952;-35.57807855764607
1739209625.3497005;-38.13080360867914
1739209625.349706;-38.13080360867914
1739209625.3497112;-38.13080360867914
1739209625.3497167;-45.120503652039325
1739209625.349722;-38.13080360867914
1739209625.3497274;-33.981070128970906
1739209625.3497326;-35.57807855764607
1739209625.3497381;-45.120503652039325
1739209625.3497434;-45.120503652039325
1739209625.3497486;-35.57807855764607
1739209625.349754;-45.120503652039325
1739209625.3497593;-45.120503652039325
1739209625.3497648;-45.120503652039325
1739209625.34977;-38.13080360867914
1739209625.3497756;-27.267205301931607
1739209625.3497808;-38.13080360867914
1739209625.3497863;-38.13080360867914
1739209625.3497915;-45.120503652039325
1739209625.349797;-35.57807855764607
1739209625.3498023;-32.816014438256545
1739209625.3498075;-38.13080360867914
1739209625.349813;-38.13080360867914
1739209625.3498182;-38.13080360867914
1739209625.3498237;-38.13080360867914
1739209625.349829;-45.120503652039325
1739209625.3498344;-45.120503652039325
1739209625.3498397;-45.120503652039325
1739209625.3498452;-38.13080360867914
1739209625.3498504;-38.13080360867914
1739209625.349856;-45.120503652039325
1739209625.3498611;-33.981070128970906
1739209625.3498664;-45.120503652039325
1739209625.3498719;-45.120503652039325
1739209625.349877;-38.13080360867914
1739209625.3498826;-38.13080360867914
1739209625.3498878;-32.816014438256545
1739209625.3498933;-38.13080360867914
1739209625.3498986;-38.13080360867914
1739209625.349904;-33.981070128970906
1739209625.3499093;-33.981070128970906
1739209625.3499146;-35.57807855764607
1739209625.34992;-45.120503652039325
1739209625.3499253;-38.13080360867914
1739209625.3499308;-35.57807855764607
1739209625.349936;-45.120503652039325
1739209625.3499415;-38.13080360867914
1739209625.3499467;-38.13080360867914
1739209625.3499522;-38.13080360867914
1739209625.3499575;-38.13080360867914
1739209625.349963;-38.13080360867914
1739209625.3499682;-38.13080360867914
1739209625.3499734;-45.120503652039325
1739209625.349979;-45.120503652039325
1739209625.3499842;-45.120503652039325
1739209625.3499897;-33.981070128970906
1739209625.349995;-45.120503652039325
1739209625.3500004;-45.120503652039325
1739209625.3500056;-45.120503652039325
1739209625.350011;-45.120503652039325
1739209625.3500164;-32.816014438256545
1739209625.3500218;-38.13080360867914
1739209625.350027;-45.120503652039325
1739209625.3500323;-45.120503652039325
1739209625.3500378;-35.57807855764607
1739209625.350043;-38.13080360867914
1739209625.3500485;-45.120503652039325
1739209625.3500538;-45.120503652039325
1739209625.3500593;-45.120503652039325
1739209625.3500645;-45.120503652039325
1739209625.35007;-45.120503652039325
1739209625.3500752;-45.120503652039325
1739209625.3500805;-45.120503652039325
1739209625.350086;-45.120503652039325
1739209625.3500912;-45.120503652039325
1739209625.3500967;-38.13080360867914
1739209625.350102;-38.13080360867914
1739209625.3501074;-45.120503652039325
1739209625.3501127;-33.981070128970906
1739209625.3501182;-38.13080360867914
1739209625.3501234;-31.141103565318915
1739209625.350129;-38.13080360867914
1739209625.3501341;-45.120503652039325
1739209625.3501394;-33.981070128970906
1739209625.3501449;-38.13080360867914
1739209625.35015;-45.120503652039325
1739209625.3501556;-45.120503652039325
1739209625.3501608;-38.13080360867914
1739209625.3501663;-45.120503652039325
1739209625.3501716;-45.120503652039325
1739209625.350177;-38.13080360867914
1739209625.3501823;-35.57807855764607
1739209625.3501878;-38.13080360867914
1739209625.350193;-45.120503652039325
1739209625.3501983;-45.120503652039325
1739209625.3502038;-45.120503652039325
1739209625.350209;-30.49652367304973
1739209625.3502145;-33.981070128970906
1739209625.3502197;-45.120503652039325
1739209625.3502252;-38.13080360867914
1739209625.3502305;-32.816014438256545
1739209625.350236;-35.57807855764607
1739209625.3502412;-38.13080360867914
1739209625.3502467;-45.120503652039325
1739209625.350252;-31.141103565318893
1739209625.3502572;-35.57807855764607
1739209625.3502626;-45.120503652039325
1739209625.350268;-45.120503652039325
1739209625.3502734;-45.120503652039325
1739209625.3502786;-38.13080360867914
1739209625.350284;-45.120503652039325
1739209625.3502893;-33.981070128970906
1739209625.3502948;-32.81601443825658
1739209625.3503;-45.120503652039325
1739209625.3503053;-32.816014438256545
1739209625.3503108;-38.13080360867914
1739209625.350316;-45.120503652039325
1739209625.3503215;-38.13080360867914
1739209625.3503268;-38.13080360867914
1739209625.3503323;-45.120503652039325
1739209625.3503375;-29.438486411369333
1739209625.350343;-29.438486411369333
1739209625.3503482;-45.120503652039325
1739209625.3503537;-45.120503652039325
1739209625.350359;-35.57807855764607
1739209625.3503642;-33.981070128970906
1739209625.3503697;-45.120503652039325
1739209625.350375;-45.120503652039325
1739209625.3503804;-33.981070128970906
1739209625.3503857;-33.981070128970906
1739209625.3503911;-45.120503652039325
1739209625.3503964;-38.13080360867914
1739209625.3504019;-35.57807855764607
1739209625.3504071;-32.816014438256545
1739209625.3504126;-45.120503652039325
1739209625.3504179;-38.13080360867914
1739209625.350423;-45.120503652039325
1739209625.3504286;-38.13080360867914
1739209625.3504338;-38.13080360867914
1739209625.3504393;-38.13080360867914
1739209625.3504446;-45.120503652039325
1739209625.35045;-45.120503652039325
1739209625.3504553;-32.816014438256545
1739209625.3504608;-38.13080360867914
