CAN Message; 0x1d3:0000c33116568b7d
1739209716.3926325;-45.120503652039325
1739209716.3926473;-45.120503652039325
1739209716.3926618;-32.816014438256545
1739209716.3926764;-45.120503652039325
1739209716.392691;-38.13080360867914
1739209716.3927054;-45.120503652039325
1739209716.39272;-45.120503652039325
1739209716.3927345;-38.13080360867914
1739209716.392749;-38.13080360867914
1739209716.3927639;-45.120503652039325
1739209716.3927784;-45.120503652039325
1739209716.392793;-45.120503652039325
1739209716.3928075;-38.13080360867914
1739209716.392822;-45.120503652039325
1739209716.3928366;-45.120503652039325
1739209716.392851;-33.981070128970906
1739209716.3928657;-45.120503652039325
1739209716.3928804;-45.120503652039325
1739209716.392895;-45.120503652039325
1739209716.3929095;-38.13080360867914
1739209716.392924;-45.120503652039325
1739209716.3929386;-33.981070128970906
1739209716.3929532;-26.991370085610736
1739209716.3929677;-38.13080360867914
1739209716.3929822;-45.120503652039325
1739209716.392997;-38.13080360867914
1739209716.3930116;-35.57807855764607
1739209716.393026;-45.120503652039325
1739209716.3930407;-38.13080360867914
1739209716.3930552;-45.120503652039325
1739209716.3930697;-38.13080360867914
1739209716.3930843;-45.120503652039325
1739209716.3930988;-45.120503652039325
1739209716.3931134;-45.120503652039325
1739209716.3931282;-45.120503652039325
1739209716.3931427;-38.13080360867914
1739209716.3931572;-38.13080360867914
1739209716.3931718;-35.57807855764607
1739209716.3931863;-32.816014438256545
1739209716.3932009;-45.120503652039325
1739209716.3932154;-45.120503652039325
1739209716.39323;-45.120503652039325
1739209716.3932447;-35.57807855764607
1739209716.3932593;-38.13080360867914
1739209716.3932738;-45.120503652039325
1739209716.3932884;-38.13080360867914
1739209716.393303;-35.57807855764607
1739209716.3933175;-35.57807855764607
1739209716.393332;-38.13080360867914
1739209716.3933465;-38.13080360867914
1739209716.3933613;-35.57807855764607
1739209716.3933759;-38.13080360867914
1739209716.3933904;-31.141103565318893
1739209716.393405;-38.13080360867914
1739209716.3934195;-31.141103565318943
1739209716.393434;-45.120503652039325
1739209716.3934486;-35.57807855764607
1739209716.3934631;-38.13080360867914
1739209716.393478;-45.120503652039325
1739209716.3934925;-38.13080360867914
1739209716.393507;-38.13080360867914
1739209716.3935215;-45.120503652039325
1739209716.393536;-28.58837851428586
1739209716.3935506;-45.120503652039325
1739209716.3935652;-45.120503652039325
1739209716.3935797;-38.13080360867914
1739209716.3935943;-38.13080360867914
1739209716.393609;-38.13080360867914
1739209716.3936236;-45.120503652039325
1739209716.3936381;-38.13080360867914
1739209716.3936527;-38.13080360867914
1739209716.3936672;-45.120503652039325
1739209716.3936818;-45.120503652039325
1739209716.3936963;-38.13080360867914
1739209716.3937109;-35.57807855764607
1739209716.3937256;-33.981070128970906
1739209716.3937402;-45.120503652039325
1739209716.3937547;-33.981070128970906
1739209716.3937693;-45.120503652039325
1739209716.3937838;-38.13080360867914
1739209716.3937984;-45.120503652039325
1739209716.393813;-38.13080360867914
1739209716.3938274;-45.120503652039325
1739209716.3938422;-33.981070128970906
1739209716.3938568;-45.120503652039325
1739209716.3938713;-45.120503652039325
1739209716.3938859;-32.816014438256545
1739209716.3939004;-35.57807855764607
1739209716.393915;-45.120503652039325
1739209716.3939295;-38.13080360867914
1739209716.393944;-45.120503652039325
1739209716.3939588;-33.981070128970906
1739209716.3939734;-35.57807855764607
1739209716.393988;-38.13080360867914
1739209716.3940024;-45.120503652039325
1739209716.394017;-38.13080360867914
1739209716.3940315;-32.816014438256545
1739209716.394046;-35.57807855764607
1739209716.3940606;-45.120503652039325
1739209716.3940752;-38.13080360867914
1739209716.39409;-35.57807855764607
1739209716.3941045;-45.120503652039325
1739209716.394119;-45.120503652039325
1739209716.3941336;-45.120503652039325
1739209716.394148;-33.981070128970906
1739209716.3941627;-33.981070128970906
1739209716.3941772;-45.120503652039325
1739209716.3941917;-45.120503652039325
1739209716.3942065;-38.13080360867914
1739209716.394221;-45.120503652039325
1739209716.3942356;-45.120503652039325
1739209716.3942502;-33.981070128970906
1739209716.3942647;-35.57807855764607
1739209716.3942792;-45.120503652039325
1739209716.3942938;-38.13080360867914
1739209716.3943083;-38.13080360867914
1739209716.394323;-38.13080360867914
1739209716.3943377;-38.13080360867914
1739209716.3943522;-45.120503652039325
1739209716.3943667;-45.120503652039325
1739209716.3943813;-35.57807855764607
1739209716.3943958;-38.13080360867914
1739209716.3944104;-45.120503652039325
1739209716.394425;-45.120503652039325
1739209716.3944397;-32.816014438256545
1739209716.3944542;-33.981070128970906
1739209716.3944688;-45.120503652039325
1739209716.3944833;-31.141103565318915
1739209716.3944979;-35.57807855764607
1739209716.3945124;-38.13080360867914
1739209716.394527;-45.120503652039325
1739209716.3945415;-33.981070128970906
1739209716.394556;-38.13080360867914
1739209716.3945708;-45.120503652039325
1739209716.3945854;-45.120503652039325
1739209716.3946;-38.13080360867914
1739209716.3946145;-38.13080360867914
1739209716.394629;-38.13080360867914
1739209716.3946435;-45.120503652039325
1739209716.394658;-38.13080360867914
1739209716.3946726;-45.120503652039325
1739209716.3946874;-45.120503652039325
1739209716.394702;-45.120503652039325
1739209716.3947165;-38.13080360867914
1739209716.394731;-35.57807855764607
1739209716.3947456;-38.13080360867914
1739209716.3947601;-35.57807855764607
1739209716.3947747;-33.981070128970906
1739209716.3947892;-38.13080360867914
1739209716.394804;-31.141103565318915
1739209716.3948185;-38.13080360867914
1739209716.394833;-45.120503652039325
1739209716.3948476;-32.816014438256545
1739209716.3948622;-45.120503652039325
1739209716.3948767;-45.120503652039325
1739209716.3948913;-33.981070128970906
1739209716.3949058;-45.120503652039325
1739209716.3949203;-38.13080360867914
1739209716.3949351;-35.57807855764607
1739209716.3949497;-38.13080360867914
1739209716.3949642;-45.120503652039325
1739209716.3949788;-45.120503652039325
1739209716.3949933;-45.120503652039325
1739209716.3950078;-38.13080360867914
1739209716.3950224;-45.120503652039325
1739209716.395037;-38.13080360867914
1739209716.3950517;-38.13080360867914
1739209716.3950663;-30.49652367304973
1739209716.3950808;-33.981070128970906
1739209716.3950953;-38.13080360867914
1739209716.39511;-38.13080360867914
1739209716.3951244;-45.120503652039325
1739209716.395139;-38.13080360867914
1739209716.3951535;-45.120503652039325
1739209716.3951683;-35.57807855764607
1739209716.3951828;-35.57807855764607
1739209716.3951974;-45.120503652039325
1739209716.395212;-33.981070128970906
1739209716.3952265;-45.120503652039325
1739209716.395241;-38.13080360867914
1739209716.3952556;-45.120503652039325
1739209716.39527;-38.13080360867914
1739209716.395285;-45.120503652039325
1739209716.3952994;-31.141103565318915
1739209716.395314;-33.981070128970906
1739209716.3953285;-38.13080360867914
1739209716.395343;-38.13080360867914
1739209716.3953576;-35.57807855764607
1739209716.3953722;-32.816014438256545
1739209716.3953867;-38.13080360867914
1739209716.3954012;-33.981070128970906
1739209716.395416;-45.120503652039325
1739209716.3954306;-38.13080360867914
1739209716.395445;-38.13080360867914
1739209716.3954597;-38.13080360867914
1739209716.3954742;-45.120503652039325
1739209716.3954887;-38.13080360867914
1739209716.3955033;-35.57807855764607
1739209716.3955178;-45.120503652039325
1739209716.3955326;-32.816014438256545
1739209716.3955472;-30.49652367304973
1739209716.3955617;-45.120503652039325
1739209716.3955762;-45.120503652039325
1739209716.3955908;-45.120503652039325
1739209716.3956053;-38.13080360867914
1739209716.3956199;-35.57807855764607
1739209716.3956344;-45.120503652039325
1739209716.3956492;-32.816014438256545
1739209716.3956637;-29.438486411369333
1739209716.3956783;-38.13080360867914
1739209716.3956928;-45.120503652039325
1739209716.3957074;-38.13080360867914
1739209716.395722;-38.13080360867914
1739209716.3957365;-45.120503652039325
1739209716.395751;-45.120503652039325
1739209716.3957658;-45.120503652039325
1739209716.3957803;-45.120503652039325
1739209716.3957949;-33.981070128970906
1739209716.3958094;-38.13080360867914
1739209716.395824;-38.13080360867914
1739209716.3958385;-38.13080360867914
1739209716.395853;-35.57807855764607
1739209716.3958676;-45.120503652039325
1739209716.3958821;-33.981070128970906
1739209716.395897;-28.21854285175415
1739209716.3959115;-38.13080360867914
1739209716.395926;-45.120503652039325
1739209716.3959405;-38.13080360867914
1739209716.395955;-38.13080360867914
1739209716.3959696;-45.120503652039325
1739209716.3959842;-45.120503652039325
1739209716.3959987;-45.120503652039325
1739209716.3960135;-45.120503652039325
1739209716.396028;-45.120503652039325
1739209716.3960426;-45.120503652039325
1739209716.3960571;-38.13080360867914
1739209716.3960717;-45.120503652039325
1739209716.3960862;-38.13080360867914
1739209716.3961008;-38.13080360867914
1739209716.3961153;-45.120503652039325
1739209716.39613;-45.120503652039325
1739209716.3961446;-38.13080360867914
1739209716.3961592;-45.120503652039325
1739209716.3961737;-45.120503652039325
1739209716.3961883;-45.120503652039325
1739209716.3962028;-38.13080360867914
1739209716.3962173;-35.57807855764607
1739209716.396232;-35.57807855764607
1739209716.3962467;-31.141103565318893
1739209716.3962612;-38.13080360867914
1739209716.3962758;-38.13080360867914
1739209716.3962903;-38.13080360867914
1739209716.3963048;-38.13080360867914
1739209716.3963194;-38.13080360867914
1739209716.396334;-32.816014438256545
1739209716.3963485;-38.13080360867914
1739209716.396363;-45.120503652039325
1739209716.3963778;-38.13080360867914
1739209716.3963923;-32.816014438256545
1739209716.396407;-45.120503652039325
1739209716.3964214;-45.120503652039325
1739209716.396436;-45.120503652039325
1739209716.3964505;-45.120503652039325
1739209716.396465;-45.120503652039325
1739209716.3964796;-33.981070128970906
1739209716.3964944;-45.120503652039325
1739209716.396509;-45.120503652039325
1739209716.3965235;-38.13080360867914
1739209716.396538;-38.13080360867914
1739209716.3965526;-38.13080360867914
1739209716.396567;-45.120503652039325
1739209716.3965816;-38.13080360867914
1739209716.3965962;-45.120503652039325
1739209716.396611;-45.120503652039325
1739209716.3966255;-45.120503652039325
1739209716.39664;-45.120503652039325
1739209716.3966546;-38.13080360867914
1739209716.3966691;-33.981070128970906
1739209716.3966837;-38.13080360867914
1739209716.3966982;-38.13080360867914
1739209716.3967128;-35.57807855764607
1739209716.3967276;-38.13080360867914
1739209716.396742;-45.120503652039325
1739209716.3967566;-38.13080360867914
1739209716.3967712;-38.13080360867914
1739209716.3967857;-45.120503652039325
1739209716.3968003;-45.120503652039325
1739209716.3968148;-33.981070128970906
1739209716.3968294;-38.13080360867914
1739209716.396844;-38.13080360867914
1739209716.3968587;-45.120503652039325
1739209716.3968732;-38.13080360867914
1739209716.3968878;-31.141103565318893
1739209716.3969023;-33.981070128970906
1739209716.3969169;-45.120503652039325
1739209716.3969314;-38.13080360867914
1739209716.396946;-32.816014438256545
1739209716.3969605;-33.981070128970906
1739209716.3969753;-45.120503652039325
1739209716.3969898;-38.13080360867914
1739209716.3970044;-38.13080360867914
1739209716.397019;-45.120503652039325
1739209716.3970335;-45.120503652039325
1739209716.397048;-38.13080360867914
1739209716.3970625;-32.816014438256545
1739209716.397077;-32.816014438256545
1739209716.3970919;-38.13080360867914
1739209716.3971064;-45.120503652039325
1739209716.397121;-38.13080360867914
1739209716.3971355;-35.57807855764607
1739209716.39715;-38.13080360867914
1739209716.3971646;-45.120503652039325
1739209716.3971791;-35.57807855764607
1739209716.3971937;-33.981070128970906
1739209716.3972085;-45.120503652039325
1739209716.397223;-45.120503652039325
1739209716.3972375;-45.120503652039325
1739209716.397252;-45.120503652039325
1739209716.3972666;-35.57807855764607
1739209716.3972812;-38.13080360867914
1739209716.3972957;-45.120503652039325
1739209716.3973103;-31.141103565318915
1739209716.3973248;-35.57807855764607
1739209716.3973396;-45.120503652039325
1739209716.3973541;-38.13080360867914
1739209716.3973687;-35.57807855764607
1739209716.3973832;-38.13080360867914
1739209716.3973978;-38.13080360867914
1739209716.3974123;-45.120503652039325
1739209716.3974268;-38.13080360867914
1739209716.3974414;-38.13080360867914
1739209716.3974562;-45.120503652039325
1739209716.3974707;-45.120503652039325
1739209716.3974853;-45.120503652039325
1739209716.3974998;-38.13080360867914
1739209716.3975143;-38.13080360867914
1739209716.397529;-45.120503652039325
1739209716.3975434;-33.981070128970906
1739209716.397558;-32.816014438256545
1739209716.3975728;-45.120503652039325
1739209716.3975873;-45.120503652039325
1739209716.3976018;-38.13080360867914
1739209716.3976164;-38.13080360867914
1739209716.397631;-45.120503652039325
1739209716.3976455;-45.120503652039325
1739209716.39766;-38.13080360867914
1739209716.3976746;-38.13080360867914
1739209716.3976893;-38.13080360867914
1739209716.397704;-33.981070128970906
1739209716.3977184;-38.13080360867914
1739209716.397733;-45.120503652039325
1739209716.3977475;-33.981070128970906
1739209716.397762;-38.13080360867914
1739209716.3977766;-45.120503652039325
1739209716.3977911;-38.13080360867914
1739209716.3978057;-38.13080360867914
1739209716.3978205;-45.120503652039325
1739209716.397835;-33.981070128970906
1739209716.3978496;-32.816014438256545
1739209716.397864;-38.13080360867914
1739209716.3978786;-38.13080360867914
1739209716.3978932;-31.141103565318915
1739209716.3979077;-31.141103565318915
1739209716.3979223;-45.120503652039325
1739209716.397937;-45.120503652039325
1739209716.3979516;-38.13080360867914
1739209716.3979661;-35.57807855764607
1739209716.3979807;-38.13080360867914
1739209716.3979952;-45.120503652039325
1739209716.3980098;-38.13080360867914
1739209716.3980243;-38.13080360867914
1739209716.3980389;-38.13080360867914
1739209716.3980536;-45.120503652039325
1739209716.3980682;-45.120503652039325
1739209716.3980827;-45.120503652039325
1739209716.3980973;-38.13080360867914
1739209716.3981118;-38.13080360867914
1739209716.3981264;-31.141103565318915
1739209716.398141;-26.487275050834715
1739209716.3981555;-38.13080360867914
1739209716.39817;-35.57807855764607
1739209716.3981848;-38.13080360867914
1739209716.3981993;-33.981070128970906
1739209716.3982139;-45.120503652039325
1739209716.3982284;-38.13080360867914
1739209716.398243;-38.13080360867914
1739209716.3982575;-45.120503652039325
1739209716.398272;-35.57807855764607
1739209716.3982866;-35.57807855764607
1739209716.3983014;-38.13080360867914
1739209716.398316;-38.13080360867914
1739209716.3983305;-38.13080360867914
1739209716.398345;-35.57807855764607
1739209716.3983595;-38.13080360867914
1739209716.398374;-38.13080360867914
1739209716.3983886;-38.13080360867914
1739209716.3984032;-38.13080360867914
1739209716.398418;-38.13080360867914
1739209716.3984325;-45.120503652039325
1739209716.398447;-33.981070128970906
1739209716.3984616;-38.13080360867914
1739209716.3984761;-35.57807855764607
1739209716.3984907;-32.816014438256545
1739209716.3985052;-45.120503652039325
1739209716.3985198;-45.120503652039325
1739209716.3985345;-35.57807855764607
1739209716.398549;-38.13080360867914
1739209716.3985636;-38.13080360867914
1739209716.3985782;-38.13080360867914
1739209716.3985927;-45.120503652039325
1739209716.3986073;-45.120503652039325
1739209716.3986218;-45.120503652039325
1739209716.3986363;-45.120503652039325
1739209716.398651;-45.120503652039325
1739209716.3986657;-38.13080360867914
1739209716.3986802;-38.13080360867914
1739209716.3986948;-38.13080360867914
1739209716.3987093;-33.981070128970906
1739209716.3987238;-45.120503652039325
1739209716.3987384;-33.981070128970906
1739209716.398753;-45.120503652039325
1739209716.3987675;-45.120503652039325
1739209716.3987823;-45.120503652039325
1739209716.3987968;-38.13080360867914
1739209716.3988113;-38.13080360867914
1739209716.398826;-38.13080360867914
1739209716.3988404;-32.816014438256545
1739209716.398855;-45.120503652039325
1739209716.3988695;-38.13080360867914
1739209716.398884;-35.57807855764607
1739209716.3988988;-38.13080360867914
1739209716.3989134;-38.13080360867914
1739209716.398928;-35.57807855764607
1739209716.3989425;-45.120503652039325
1739209716.398957;-45.120503652039325
1739209716.3989716;-38.13080360867914
1739209716.398986;-38.13080360867914
1739209716.3990006;-38.13080360867914
1739209716.3990154;-38.13080360867914
1739209716.39903;-35.57807855764607
1739209716.3990445;-38.13080360867914
1739209716.399059;-45.120503652039325
1739209716.3990736;-45.120503652039325
1739209716.3990881;-45.120503652039325
1739209716.3991027;-45.120503652039325
1739209716.3991172;-45.120503652039325
1739209716.3991318;-45.120503652039325
1739209716.3991466;-38.13080360867914
1739209716.399161;-35.57807855764607
1739209716.3991756;-45.120503652039325
1739209716.3991902;-45.120503652039325
1739209716.3992047;-38.13080360867914
1739209716.3992193;-45.120503652039325
1739209716.3992338;-45.120503652039325
1739209716.3992484;-45.120503652039325
1739209716.3992631;-38.13080360867914
1739209716.3992777;-35.57807855764607
1739209716.3992922;-45.120503652039325
1739209716.3993068;-38.13080360867914
1739209716.3993213;-38.13080360867914
1739209716.3993359;-38.13080360867914
1739209716.3993504;-38.13080360867914
1739209716.399365;-45.120503652039325
1739209716.3993797;-38.13080360867914
1739209716.3993943;-38.13080360867914
1739209716.3994088;-38.13080360867914
1739209716.3994234;-45.120503652039325
1739209716.399438;-33.981070128970906
1739209716.3994524;-35.57807855764607
1739209716.399467;-38.13080360867914
1739209716.3994815;-45.120503652039325
1739209716.3994963;-38.13080360867914
1739209716.3995109;-35.57807855764607
1739209716.3995254;-38.13080360867914
1739209716.39954;-45.120503652039325
1739209716.3995545;-38.13080360867914
1739209716.399569;-35.57807855764607
1739209716.3995836;-45.120503652039325
1739209716.3995981;-45.120503652039325
1739209716.3996127;-35.57807855764607
1739209716.3996274;-38.13080360867914
1739209716.399642;-45.120503652039325
1739209716.3996565;-45.120503652039325
1739209716.399671;-45.120503652039325
1739209716.3996856;-45.120503652039325
1739209716.3997002;-45.120503652039325
1739209716.3997147;-45.120503652039325
1739209716.3997293;-45.120503652039325
1739209716.399744;-35.57807855764607
1739209716.3997586;-38.13080360867914
1739209716.3997731;-45.120503652039325
1739209716.3997877;-27.877744956031414
1739209716.3998022;-38.13080360867914
1739209716.3998168;-38.13080360867914
1739209716.3998313;-35.57807855764607
1739209716.3998458;-45.120503652039325
1739209716.3998606;-45.120503652039325
1739209716.3998752;-38.13080360867914
1739209716.3998897;-38.13080360867914
1739209716.3999043;-31.141103565318915
1739209716.3999188;-45.120503652039325
1739209716.3999333;-45.120503652039325
1739209716.399948;-38.13080360867914
1739209716.3999624;-38.13080360867914
1739209716.3999772;-45.120503652039325
1739209716.3999918;-38.13080360867914
1739209716.4000063;-45.120503652039325
1739209716.4000208;-33.981070128970906
1739209716.4000354;-38.13080360867914
1739209716.40005;-38.13080360867914
1739209716.4000645;-38.13080360867914
1739209716.400079;-45.120503652039325
1739209716.4000936;-45.120503652039325
1739209716.4001083;-45.120503652039325
1739209716.400123;-33.981070128970906
1739209716.4001374;-33.981070128970906
1739209716.400152;-45.120503652039325
1739209716.4001665;-38.13080360867914
1739209716.400181;-35.57807855764607
1739209716.4001956;-38.13080360867914
1739209716.4002101;-45.120503652039325
1739209716.400225;-45.120503652039325
1739209716.4002395;-45.120503652039325
1739209716.400254;-29.438486411369347
1739209716.4002686;-38.13080360867914
1739209716.400283;-33.981070128970906
1739209716.4002976;-35.57807855764607
1739209716.4003122;-38.13080360867914
1739209716.4003267;-45.120503652039325
1739209716.4003415;-33.981070128970906
1739209716.400356;-35.57807855764607
1739209716.4003706;-31.141103565318915
1739209716.4003851;-45.120503652039325
1739209716.4003997;-45.120503652039325
1739209716.4004142;-45.120503652039325
1739209716.4004288;-38.13080360867914
1739209716.4004433;-45.120503652039325
1739209716.400458;-38.13080360867914
1739209716.4004726;-35.57807855764607
1739209716.4004872;-33.981070128970906
1739209716.4005017;-45.120503652039325
1739209716.4005163;-38.13080360867914
1739209716.4005308;-45.120503652039325
1739209716.4005454;-45.120503652039325
1739209716.40056;-38.13080360867914
1739209716.4005744;-45.120503652039325
1739209716.4005892;-38.13080360867914
1739209716.4006038;-35.57807855764607
1739209716.4006183;-45.120503652039325
1739209716.4006329;-38.13080360867914
1739209716.4006474;-45.120503652039325
1739209716.400662;-45.120503652039325
1739209716.4006765;-38.13080360867914
1739209716.400691;-38.13080360867914
1739209716.4007058;-38.13080360867914
1739209716.4007204;-35.57807855764607
1739209716.400735;-35.57807855764607
1739209716.4007494;-38.13080360867914
1739209716.400764;-38.13080360867914
1739209716.4007785;-31.141103565318915
1739209716.400793;-33.981070128970906
1739209716.4008076;-45.120503652039325
1739209716.4008224;-45.120503652039325
1739209716.400837;-45.120503652039325
1739209716.4008515;-38.13080360867914
1739209716.400866;-33.981070128970906
1739209716.4008806;-45.120503652039325
1739209716.400895;-38.13080360867914
1739209716.4009097;-32.816014438256545
1739209716.4009242;-35.57807855764607
1739209716.400939;-45.120503652039325
1739209716.4009535;-33.981070128970906
1739209716.400968;-38.13080360867914
1739209716.4009826;-45.120503652039325
1739209716.4009972;-38.13080360867914
1739209716.4010117;-35.57807855764607
1739209716.4010262;-45.120503652039325
1739209716.4010408;-45.120503652039325
1739209716.4010553;-45.120503652039325
1739209716.40107;-45.120503652039325
1739209716.4010847;-38.13080360867914
1739209716.4010992;-38.13080360867914
1739209716.4011137;-45.120503652039325
1739209716.4011283;-45.120503652039325
1739209716.4011428;-31.141103565318893
1739209716.4011574;-33.981070128970906
1739209716.401172;-45.120503652039325
1739209716.4011867;-33.981070128970906
1739209716.4012012;-31.141103565318893
1739209716.4012158;-38.13080360867914
1739209716.4012303;-45.120503652039325
1739209716.4012449;-45.120503652039325
1739209716.4012594;-38.13080360867914
1739209716.401274;-38.13080360867914
1739209716.4012885;-45.120503652039325
1739209716.4013033;-45.120503652039325
1739209716.4013178;-45.120503652039325
1739209716.4013324;-45.120503652039325
1739209716.401347;-45.120503652039325
1739209716.4013615;-38.13080360867914
1739209716.401376;-38.13080360867914
1739209716.4013906;-45.120503652039325
1739209716.401405;-45.120503652039325
1739209716.4014199;-45.120503652039325
1739209716.4014344;-31.141103565318915
1739209716.401449;-33.981070128970906
1739209716.4014635;-45.120503652039325
1739209716.401478;-38.13080360867914
1739209716.4014926;-32.816014438256545
1739209716.4015071;-35.57807855764607
1739209716.4015217;-45.120503652039325
1739209716.4015362;-45.120503652039325
1739209716.401551;-45.120503652039325
1739209716.4015656;-45.120503652039325
1739209716.40158;-45.120503652039325
1739209716.4015946;-38.13080360867914
1739209716.4016092;-45.120503652039325
1739209716.4016237;-45.120503652039325
1739209716.4016383;-35.57807855764607
1739209716.4016528;-38.13080360867914
1739209716.4016676;-45.120503652039325
1739209716.4016821;-45.120503652039325
1739209716.4016967;-45.120503652039325
1739209716.4017112;-38.13080360867914
1739209716.4017258;-35.57807855764607
1739209716.4017403;-45.120503652039325
1739209716.4017549;-45.120503652039325
1739209716.4017694;-38.13080360867914
1739209716.4017842;-28.58837851428586
1739209716.4017987;-32.816014438256545
1739209716.4018133;-38.13080360867914
1739209716.4018278;-45.120503652039325
1739209716.4018424;-45.120503652039325
1739209716.401857;-35.57807855764607
1739209716.4018714;-35.57807855764607
1739209716.401886;-33.981070128970906
1739209716.4019008;-38.13080360867914
1739209716.4019153;-35.57807855764607
1739209716.4019299;-35.57807855764607
1739209716.4019444;-38.13080360867914
1739209716.401959;-45.120503652039325
1739209716.4019735;-45.120503652039325
1739209716.401988;-38.13080360867914
1739209716.4020026;-45.120503652039325
1739209716.402017;-33.981070128970906
1739209716.402032;-33.981070128970906
1739209716.4020464;-35.57807855764607
1739209716.402061;-38.13080360867914
1739209716.4020755;-45.120503652039325
1739209716.40209;-38.13080360867914
1739209716.4021046;-38.13080360867914
1739209716.4021192;-38.13080360867914
1739209716.4021337;-38.13080360867914
1739209716.4021485;-38.13080360867914
1739209716.402163;-33.981070128970906
1739209716.4021776;-33.981070128970906
1739209716.402192;-38.13080360867914
1739209716.4022067;-35.57807855764607
1739209716.4022212;-38.13080360867914
1739209716.4022357;-38.13080360867914
1739209716.4022503;-38.13080360867914
1739209716.402265;-31.14110356531892
1739209716.4022796;-38.13080360867914
1739209716.4022942;-38.13080360867914
1739209716.4023087;-45.120503652039325
1739209716.4023232;-45.120503652039325
1739209716.4023378;-38.13080360867914
1739209716.4023523;-38.13080360867914
1739209716.4023669;-33.981070128970906
1739209716.4023814;-28.992665084841942
1739209716.4023962;-45.120503652039325
1739209716.4024107;-45.120503652039325
1739209716.4024253;-45.120503652039325
1739209716.4024398;-38.13080360867914
1739209716.4024544;-45.120503652039325
1739209716.402469;-38.13080360867914
1739209716.4024835;-45.120503652039325
1739209716.402498;-38.13080360867914
1739209716.4025128;-38.13080360867914
1739209716.4025273;-38.13080360867914
1739209716.4025419;-35.57807855764607
1739209716.4025564;-38.13080360867914
1739209716.402571;-45.120503652039325
1739209716.4025855;-38.13080360867914
1739209716.4026;-38.13080360867914
1739209716.4026146;-45.120503652039325
1739209716.4026294;-45.120503652039325
1739209716.402644;-38.13080360867914
1739209716.4026585;-33.981070128970906
1739209716.402673;-45.120503652039325
1739209716.4026875;-45.120503652039325
1739209716.402702;-45.120503652039325
1739209716.4027166;-45.120503652039325
1739209716.4027312;-33.981070128970906
1739209716.402746;-45.120503652039325
1739209716.4027605;-45.120503652039325
1739209716.402775;-38.13080360867914
1739209716.4027896;-35.57807855764607
1739209716.4028041;-30.49652367304973
1739209716.4028187;-35.57807855764607
1739209716.4028332;-38.13080360867914
1739209716.4028478;-33.981070128970906
1739209716.4028623;-45.120503652039325
1739209716.402877;-45.120503652039325
1739209716.4028916;-45.120503652039325
1739209716.4029062;-45.120503652039325
1739209716.4029207;-38.13080360867914
1739209716.4029353;-38.13080360867914
1739209716.4029498;-45.120503652039325
1739209716.4029644;-38.13080360867914
1739209716.402979;-38.13080360867914
1739209716.4029937;-45.120503652039325
1739209716.4030082;-45.120503652039325
1739209716.4030228;-38.13080360867914
1739209716.4030373;-35.57807855764607
1739209716.4030519;-38.13080360867914
1739209716.4030664;-45.120503652039325
1739209716.403081;-38.13080360867914
1739209716.4030955;-35.57807855764607
1739209716.4031103;-38.13080360867914
1739209716.4031248;-38.13080360867914
1739209716.4031394;-45.120503652039325
1739209716.403154;-45.120503652039325
1739209716.4031684;-38.13080360867914
1739209716.403183;-45.120503652039325
1739209716.4031975;-45.120503652039325
1739209716.403212;-33.981070128970906
1739209716.4032269;-45.120503652039325
1739209716.4032414;-45.120503652039325
1739209716.403256;-38.13080360867914
1739209716.4032705;-45.120503652039325
1739209716.403285;-45.120503652039325
1739209716.4032996;-45.120503652039325
1739209716.403314;-33.981070128970906
1739209716.4033287;-31.141103565318893
1739209716.4033432;-45.120503652039325
1739209716.403358;-45.120503652039325
1739209716.4033725;-38.13080360867914
1739209716.403387;-32.816014438256545
1739209716.4034016;-45.120503652039325
1739209716.4034162;-38.13080360867914
1739209716.4034307;-45.120503652039325
1739209716.4034452;-45.120503652039325
1739209716.4034598;-45.120503652039325
1739209716.4034746;-45.120503652039325
1739209716.403489;-45.120503652039325
1739209716.4035037;-45.120503652039325
1739209716.4035182;-38.13080360867914
1739209716.4035327;-45.120503652039325
1739209716.4035473;-45.120503652039325
1739209716.4035618;-38.13080360867914
1739209716.4035764;-38.13080360867914
1739209716.4035912;-45.120503652039325
1739209716.4036057;-45.120503652039325
1739209716.4036202;-32.816014438256545
1739209716.4036348;-45.120503652039325
1739209716.4036493;-45.120503652039325
1739209716.4036639;-38.13080360867914
1739209716.4036784;-35.57807855764607
1739209716.403693;-38.13080360867914
1739209716.4037077;-38.13080360867914
1739209716.4037223;-45.120503652039325
1739209716.4037368;-38.13080360867914
1739209716.4037514;-38.13080360867914
1739209716.403766;-45.120503652039325
1739209716.4037805;-45.120503652039325
1739209716.403795;-45.120503652039325
1739209716.4038095;-38.13080360867914
1739209716.403824;-38.13080360867914
1739209716.4038389;-38.13080360867914
1739209716.4038534;-38.13080360867914
1739209716.403868;-45.120503652039325
1739209716.4038825;-45.120503652039325
1739209716.403897;-38.13080360867914
1739209716.4039116;-28.21854285175415
1739209716.4039261;-45.120503652039325
1739209716.4039407;-45.120503652039325
1739209716.4039555;-33.981070128970906
1739209716.40397;-35.57807855764607
1739209716.4039845;-38.13080360867914
1739209716.403999;-38.13080360867914
1739209716.4040136;-45.120503652039325
1739209716.4040282;-31.141103565318943
1739209716.4040427;-45.120503652039325
1739209716.4040573;-45.120503652039325
1739209716.404072;-45.120503652039325
1739209716.4040866;-45.120503652039325
