CAN Message; 0x98:00009e6fc9f50a66
1739209585.2106872;-38.13080360867914
1739209585.2106879;-45.120503652039325
1739209585.2106886;-45.120503652039325
1739209585.2106893;-45.120503652039325
1739209585.21069;-38.13080360867914
1739209585.2106907;-38.13080360867914
1739209585.2106915;-35.57807855764607
1739209585.2106922;-45.120503652039325
1739209585.210693;-35.57807855764607
1739209585.2106936;-38.13080360867914
1739209585.2106943;-35.57807855764607
1739209585.210695;-38.13080360867914
1739209585.2106957;-45.120503652039325
1739209585.2106965;-45.120503652039325
1739209585.2106972;-38.13080360867914
1739209585.210698;-38.13080360867914
1739209585.2106986;-38.13080360867914
1739209585.2106993;-38.13080360867914
1739209585.2107;-45.120503652039325
1739209585.2107008;-31.141103565318915
1739209585.2107015;-35.57807855764607
1739209585.2107022;-38.13080360867914
1739209585.210703;-45.120503652039325
1739209585.2107036;-38.13080360867914
1739209585.2107043;-38.13080360867914
1739209585.210705;-38.13080360867914
1739209585.2107058;-31.141103565318893
1739209585.2107065;-45.120503652039325
1739209585.2107072;-45.120503652039325
1739209585.210708;-38.13080360867914
1739209585.2107086;-32.816014438256545
1739209585.2107093;-38.13080360867914
1739209585.21071;-45.120503652039325
1739209585.2107108;-45.120503652039325
1739209585.2107115;-38.13080360867914
1739209585.2107122;-38.13080360867914
1739209585.210713;-45.120503652039325
1739209585.2107136;-35.57807855764607
1739209585.2107143;-38.13080360867914
1739209585.210715;-38.13080360867914
1739209585.2107158;-35.57807855764607
1739209585.2107165;-45.120503652039325
1739209585.2107172;-45.120503652039325
1739209585.210718;-45.120503652039325
1739209585.2107186;-33.981070128970906
1739209585.2107193;-45.120503652039325
1739209585.21072;-28.992665084841942
1739209585.2107208;-33.981070128970906
1739209585.2107215;-45.120503652039325
1739209585.2107222;-33.981070128970906
1739209585.210723;-38.13080360867914
1739209585.2107236;-45.120503652039325
1739209585.2107244;-45.120503652039325
1739209585.210725;-38.13080360867914
1739209585.2107258;-45.120503652039325
1739209585.2107265;-38.13080360867914
1739209585.2107272;-33.981070128970906
1739209585.210728;-35.57807855764607
1739209585.2107286;-38.13080360867914
1739209585.2107294;-38.13080360867914
1739209585.21073;-38.13080360867914
1739209585.2107308;-45.120503652039325
1739209585.2107315;-31.141103565318915
1739209585.2107322;-31.141103565318915
1739209585.210733;-38.13080360867914
1739209585.2107337;-38.13080360867914
1739209585.2107344;-33.981070128970906
1739209585.210735;-33.981070128970906
1739209585.2107358;-38.13080360867914
1739209585.2107365;-45.120503652039325
1739209585.2107372;-38.13080360867914
1739209585.210738;-32.816014438256545
1739209585.2107387;-38.13080360867914
1739209585.2107394;-38.13080360867914
1739209585.21074;-38.13080360867914
1739209585.2107408;-38.13080360867914
1739209585.2107415;-33.981070128970906
1739209585.2107422;-45.120503652039325
1739209585.210743;-33.981070128970906
1739209585.2107437;-33.981070128970906
1739209585.2107444;-45.120503652039325
1739209585.210745;-38.13080360867914
1739209585.2107458;-38.13080360867914
1739209585.2107465;-33.981070128970906
1739209585.2107472;-33.981070128970906
1739209585.210748;-45.120503652039325
1739209585.2107487;-38.13080360867914
1739209585.2107494;-31.141103565318915
1739209585.21075;-32.816014438256545
1739209585.2107508;-38.13080360867914
1739209585.2107515;-45.120503652039325
1739209585.2107522;-38.13080360867914
1739209585.210753;-38.13080360867914
1739209585.2107537;-45.120503652039325
1739209585.2107544;-45.120503652039325
1739209585.210755;-33.981070128970906
1739209585.2107558;-45.120503652039325
1739209585.2107565;-45.120503652039325
1739209585.2107573;-32.816014438256545
1739209585.210758;-45.120503652039325
1739209585.2107587;-45.120503652039325
1739209585.2107594;-45.120503652039325
1739209585.21076;-38.13080360867914
1739209585.2107608;-33.981070128970906
1739209585.2107615;-38.13080360867914
1739209585.2107623;-38.13080360867914
1739209585.210763;-45.120503652039325
1739209585.2107637;-35.57807855764607
1739209585.2107644;-35.57807855764607
1739209585.2107651;-38.13080360867914
1739209585.2107658;-38.13080360867914
1739209585.2107666;-28.58837851428586
1739209585.2107673;-38.13080360867914
1739209585.210768;-45.120503652039325
1739209585.2107687;-45.120503652039325
1739209585.2107694;-45.120503652039325
1739209585.2107701;-45.120503652039325
1739209585.2107708;-33.981070128970906
1739209585.2107716;-38.13080360867914
1739209585.2107723;-38.13080360867914
1739209585.210773;-45.120503652039325
1739209585.2107737;-45.120503652039325
1739209585.2107744;-38.13080360867914
1739209585.2107751;-35.57807855764607
1739209585.2107759;-35.57807855764607
1739209585.2107766;-38.13080360867914
1739209585.2107773;-45.120503652039325
1739209585.210778;-31.141103565318915
1739209585.2107787;-38.13080360867914
1739209585.2107794;-45.120503652039325
1739209585.2107801;-45.120503652039325
1739209585.2107809;-45.120503652039325
1739209585.2107816;-45.120503652039325
1739209585.2107823;-45.120503652039325
1739209585.210783;-45.120503652039325
1739209585.2107837;-45.120503652039325
1739209585.2107844;-38.13080360867914
1739209585.2107852;-38.13080360867914
1739209585.2107859;-38.13080360867914
1739209585.2107866;-38.13080360867914
1739209585.2107873;-45.120503652039325
1739209585.210788;-45.120503652039325
1739209585.2107887;-45.120503652039325
1739209585.2107894;-45.120503652039325
1739209585.2107902;-38.13080360867914
1739209585.2107909;-38.13080360867914
1739209585.2107916;-45.120503652039325
1739209585.2107923;-38.13080360867914
1739209585.210793;-31.141103565318893
1739209585.2107937;-45.120503652039325
1739209585.2107944;-45.120503652039325
1739209585.2107952;-33.981070128970906
1739209585.2107959;-38.13080360867914
1739209585.2107966;-45.120503652039325
1739209585.2107973;-33.981070128970906
1739209585.210798;-38.13080360867914
1739209585.2107987;-45.120503652039325
1739209585.2107995;-38.13080360867914
1739209585.2108002;-45.120503652039325
1739209585.210801;-45.120503652039325
1739209585.2108016;-45.120503652039325
1739209585.2108023;-45.120503652039325
1739209585.210803;-45.120503652039325
1739209585.2108037;-38.13080360867914
1739209585.2108045;-32.816014438256545
1739209585.2108052;-38.13080360867914
1739209585.210806;-38.13080360867914
1739209585.2108066;-38.13080360867914
1739209585.2108073;-38.13080360867914
1739209585.210808;-38.13080360867914
1739209585.2108088;-38.13080360867914
1739209585.2108095;-45.120503652039325
1739209585.2108102;-45.120503652039325
1739209585.210811;-38.13080360867914
1739209585.2108116;-45.120503652039325
1739209585.2108123;-45.120503652039325
1739209585.210813;-45.120503652039325
1739209585.2108138;-45.120503652039325
1739209585.2108145;-38.13080360867914
1739209585.2108152;-38.13080360867914
1739209585.210816;-38.13080360867914
1739209585.2108166;-45.120503652039325
1739209585.2108173;-45.120503652039325
1739209585.210818;-45.120503652039325
1739209585.2108188;-30.49652367304973
1739209585.2108195;-38.13080360867914
1739209585.2108202;-38.13080360867914
1739209585.210821;-45.120503652039325
1739209585.2108216;-38.13080360867914
1739209585.2108223;-35.57807855764607
1739209585.210823;-32.816014438256545
1739209585.2108238;-45.120503652039325
1739209585.2108245;-45.120503652039325
1739209585.2108252;-38.13080360867914
1739209585.210826;-38.13080360867914
1739209585.2108266;-45.120503652039325
1739209585.2108274;-45.120503652039325
1739209585.210828;-45.120503652039325
1739209585.2108288;-45.120503652039325
1739209585.2108295;-33.981070128970906
1739209585.2108302;-32.816014438256545
1739209585.210831;-38.13080360867914
1739209585.2108316;-45.120503652039325
1739209585.210832;-33.981070128970906
1739209585.2108328;-32.816014438256545
1739209585.2108335;-45.120503652039325
1739209585.2108343;-38.13080360867914
1739209585.210835;-38.13080360867914
1739209585.2108357;-38.13080360867914
1739209585.2108364;-33.981070128970906
1739209585.2108371;-38.13080360867914
1739209585.2108378;-45.120503652039325
1739209585.2108386;-45.120503652039325
1739209585.2108393;-45.120503652039325
1739209585.21084;-45.120503652039325
1739209585.2108407;-38.13080360867914
1739209585.2108414;-45.120503652039325
1739209585.2108421;-45.120503652039325
1739209585.2108428;-45.120503652039325
1739209585.2108436;-38.13080360867914
1739209585.2108443;-38.13080360867914
1739209585.210845;-45.120503652039325
1739209585.2108457;-45.120503652039325
1739209585.2108464;-45.120503652039325
1739209585.2108471;-26.991370085610722
1739209585.2108479;-33.981070128970906
1739209585.2108486;-45.120503652039325
1739209585.2108493;-38.13080360867914
1739209585.21085;-38.13080360867914
1739209585.2108507;-38.13080360867914
1739209585.2108514;-38.13080360867914
1739209585.2108521;-33.981070128970906
1739209585.2108529;-35.57807855764607
1739209585.2108536;-45.120503652039325
1739209585.2108543;-45.120503652039325
1739209585.210855;-35.57807855764607
1739209585.2108557;-38.13080360867914
1739209585.2108564;-45.120503652039325
1739209585.2108572;-38.13080360867914
1739209585.2108579;-38.13080360867914
1739209585.2108586;-31.141103565318915
1739209585.2108593;-38.13080360867914
1739209585.21086;-45.120503652039325
1739209585.2108607;-45.120503652039325
1739209585.2108614;-38.13080360867914
1739209585.2108622;-45.120503652039325
1739209585.2108629;-32.816014438256545
1739209585.2108636;-35.57807855764607
1739209585.2108643;-45.120503652039325
1739209585.210865;-45.120503652039325
1739209585.2108657;-45.120503652039325
1739209585.2108665;-45.120503652039325
1739209585.2108672;-38.13080360867914
1739209585.210868;-45.120503652039325
1739209585.2108686;-45.120503652039325
1739209585.2108693;-38.13080360867914
1739209585.21087;-38.13080360867914
1739209585.2108707;-45.120503652039325
1739209585.2108715;-38.13080360867914
1739209585.2108722;-45.120503652039325
1739209585.210873;-45.120503652039325
1739209585.2108736;-45.120503652039325
1739209585.2108743;-45.120503652039325
1739209585.210875;-38.13080360867914
1739209585.2108757;-31.141103565318915
1739209585.2108765;-28.992665084841942
1739209585.2108772;-35.57807855764607
1739209585.210878;-38.13080360867914
1739209585.2108786;-38.13080360867914
1739209585.2108793;-35.57807855764607
1739209585.21088;-38.13080360867914
1739209585.2108808;-38.13080360867914
1739209585.2108815;-38.13080360867914
1739209585.2108822;-33.981070128970906
1739209585.210883;-38.13080360867914
1739209585.2108836;-35.57807855764607
1739209585.2108843;-38.13080360867914
1739209585.210885;-45.120503652039325
1739209585.2108858;-38.13080360867914
1739209585.2108865;-38.13080360867914
1739209585.2108872;-38.13080360867914
1739209585.210888;-38.13080360867914
1739209585.2108886;-45.120503652039325
1739209585.2108893;-45.120503652039325
1739209585.21089;-45.120503652039325
1739209585.2108908;-38.13080360867914
1739209585.2108915;-35.57807855764607
1739209585.2108922;-38.13080360867914
1739209585.210893;-45.120503652039325
1739209585.2108936;-38.13080360867914
1739209585.2108943;-38.13080360867914
1739209585.210895;-35.57807855764607
1739209585.2108958;-45.120503652039325
1739209585.2108965;-38.13080360867914
1739209585.2108972;-38.13080360867914
1739209585.210898;-38.13080360867914
1739209585.2108986;-35.57807855764607
1739209585.2108994;-38.13080360867914
1739209585.2109;-38.13080360867914
1739209585.2109008;-45.120503652039325
1739209585.2109015;-45.120503652039325
1739209585.2109022;-45.120503652039325
1739209585.210903;-45.120503652039325
1739209585.2109036;-45.120503652039325
1739209585.2109044;-38.13080360867914
1739209585.210905;-35.57807855764607
1739209585.2109058;-38.13080360867914
1739209585.2109065;-38.13080360867914
1739209585.2109072;-35.57807855764607
1739209585.210908;-45.120503652039325
1739209585.2109087;-38.13080360867914
1739209585.2109094;-45.120503652039325
1739209585.21091;-45.120503652039325
1739209585.2109108;-45.120503652039325
1739209585.2109115;-38.13080360867914
1739209585.2109122;-35.57807855764607
1739209585.210913;-35.57807855764607
1739209585.2109137;-38.13080360867914
1739209585.2109144;-45.120503652039325
1739209585.210915;-38.13080360867914
1739209585.2109158;-38.13080360867914
1739209585.2109165;-45.120503652039325
1739209585.2109172;-45.120503652039325
1739209585.210918;-45.120503652039325
1739209585.2109187;-45.120503652039325
1739209585.2109194;-33.981070128970906
1739209585.21092;-38.13080360867914
1739209585.2109208;-38.13080360867914
1739209585.2109215;-45.120503652039325
1739209585.2109222;-35.57807855764607
1739209585.210923;-38.13080360867914
1739209585.2109237;-38.13080360867914
1739209585.2109244;-45.120503652039325
1739209585.210925;-38.13080360867914
1739209585.2109258;-38.13080360867914
1739209585.2109265;-45.120503652039325
1739209585.2109272;-35.57807855764607
1739209585.210928;-45.120503652039325
1739209585.2109287;-45.120503652039325
1739209585.2109294;-38.13080360867914
1739209585.21093;-38.13080360867914
1739209585.2109308;-45.120503652039325
1739209585.2109315;-45.120503652039325
1739209585.2109323;-45.120503652039325
1739209585.210933;-45.120503652039325
1739209585.2109337;-32.816014438256545
1739209585.2109344;-35.57807855764607
1739209585.210935;-38.13080360867914
1739209585.2109358;-38.13080360867914
1739209585.2109365;-45.120503652039325
1739209585.2109373;-33.981070128970906
1739209585.210938;-45.120503652039325
1739209585.2109387;-38.13080360867914
1739209585.2109394;-38.13080360867914
1739209585.2109401;-45.120503652039325
1739209585.2109408;-38.13080360867914
1739209585.2109416;-38.13080360867914
1739209585.2109423;-45.120503652039325
1739209585.210943;-38.13080360867914
1739209585.2109437;-38.13080360867914
1739209585.2109444;-45.120503652039325
1739209585.2109451;-45.120503652039325
1739209585.2109458;-45.120503652039325
1739209585.2109466;-45.120503652039325
1739209585.2109473;-45.120503652039325
1739209585.210948;-32.816014438256545
1739209585.2109487;-32.816014438256545
1739209585.2109494;-38.13080360867914
1739209585.2109501;-38.13080360867914
1739209585.2109509;-38.13080360867914
1739209585.2109516;-32.816014438256545
1739209585.2109523;-38.13080360867914
1739209585.210953;-38.13080360867914
1739209585.2109537;-38.13080360867914
1739209585.2109544;-45.120503652039325
1739209585.2109551;-38.13080360867914
1739209585.2109559;-38.13080360867914
1739209585.2109566;-45.120503652039325
1739209585.2109573;-38.13080360867914
1739209585.210958;-45.120503652039325
1739209585.2109587;-45.120503652039325
1739209585.2109594;-38.13080360867914
1739209585.2109601;-45.120503652039325
1739209585.2109609;-38.13080360867914
1739209585.2109616;-38.13080360867914
1739209585.2109623;-33.981070128970906
1739209585.210963;-29.438486411369333
1739209585.2109637;-35.57807855764607
1739209585.2109644;-38.13080360867914
1739209585.2109652;-38.13080360867914
1739209585.2109659;-35.57807855764607
1739209585.2109666;-45.120503652039325
1739209585.2109673;-33.981070128970906
1739209585.210968;-45.120503652039325
1739209585.2109687;-38.13080360867914
1739209585.2109694;-45.120503652039325
1739209585.2109702;-45.120503652039325
1739209585.2109709;-33.981070128970906
1739209585.2109716;-45.120503652039325
1739209585.2109723;-38.13080360867914
1739209585.210973;-45.120503652039325
1739209585.2109737;-38.13080360867914
1739209585.2109745;-45.120503652039325
1739209585.2109752;-38.13080360867914
1739209585.210976;-38.13080360867914
1739209585.2109766;-38.13080360867914
1739209585.2109773;-35.57807855764607
1739209585.210978;-38.13080360867914
1739209585.2109787;-45.120503652039325
1739209585.2109795;-33.981070128970906
1739209585.2109802;-32.816014438256545
1739209585.210981;-38.13080360867914
1739209585.2109816;-45.120503652039325
1739209585.2109823;-45.120503652039325
1739209585.210983;-38.13080360867914
1739209585.2109838;-38.13080360867914
1739209585.2109845;-45.120503652039325
1739209585.2109852;-38.13080360867914
1739209585.210986;-32.81601443825658
1739209585.2109866;-45.120503652039325
1739209585.2109873;-45.120503652039325
1739209585.210988;-38.13080360867914
1739209585.2109888;-45.120503652039325
1739209585.2109895;-35.57807855764607
1739209585.2109902;-38.13080360867914
1739209585.210991;-45.120503652039325
1739209585.2109916;-31.141103565318915
1739209585.2109923;-35.57807855764607
1739209585.210993;-38.13080360867914
1739209585.2109938;-38.13080360867914
1739209585.2109945;-38.13080360867914
1739209585.2109952;-38.13080360867914
1739209585.210996;-45.120503652039325
1739209585.2109966;-33.981070128970906
1739209585.2109973;-38.13080360867914
1739209585.210998;-45.120503652039325
1739209585.2109988;-35.57807855764607
1739209585.2109995;-35.57807855764607
1739209585.2110002;-35.57807855764607
1739209585.211001;-32.816014438256545
1739209585.2110016;-38.13080360867914
1739209585.2110023;-45.120503652039325
1739209585.211003;-45.120503652039325
1739209585.2110038;-45.120503652039325
1739209585.2110045;-33.981070128970906
1739209585.2110052;-38.13080360867914
1739209585.211006;-45.120503652039325
1739209585.2110066;-45.120503652039325
1739209585.2110074;-38.13080360867914
1739209585.211008;-45.120503652039325
1739209585.2110088;-38.13080360867914
1739209585.2110095;-38.13080360867914
1739209585.2110102;-45.120503652039325
1739209585.211011;-38.13080360867914
1739209585.2110116;-35.57807855764607
1739209585.2110124;-38.13080360867914
1739209585.211013;-45.120503652039325
1739209585.2110138;-38.13080360867914
1739209585.2110145;-38.13080360867914
1739209585.2110152;-38.13080360867914
1739209585.2110157;-35.57807855764607
1739209585.2110164;-38.13080360867914
1739209585.2110171;-45.120503652039325
1739209585.2110178;-45.120503652039325
1739209585.2110186;-38.13080360867914
1739209585.2110193;-38.13080360867914
1739209585.21102;-45.120503652039325
1739209585.2110207;-38.13080360867914
1739209585.2110214;-35.57807855764607
1739209585.2110221;-38.13080360867914
1739209585.2110229;-45.120503652039325
1739209585.2110236;-38.13080360867914
1739209585.2110243;-45.120503652039325
1739209585.211025;-45.120503652039325
1739209585.2110257;-45.120503652039325
1739209585.2110264;-45.120503652039325
1739209585.2110271;-32.816014438256545
1739209585.2110279;-38.13080360867914
1739209585.2110286;-38.13080360867914
1739209585.2110293;-38.13080360867914
1739209585.21103;-33.981070128970906
1739209585.2110307;-45.120503652039325
1739209585.2110314;-45.120503652039325
1739209585.2110322;-38.13080360867914
1739209585.2110329;-33.981070128970906
1739209585.2110336;-38.13080360867914
1739209585.2110343;-45.120503652039325
1739209585.211035;-38.13080360867914
1739209585.2110357;-45.120503652039325
1739209585.2110364;-45.120503652039325
1739209585.2110372;-45.120503652039325
1739209585.2110379;-33.981070128970906
1739209585.2110386;-33.981070128970906
1739209585.2110393;-45.120503652039325
1739209585.21104;-38.13080360867914
1739209585.2110407;-35.57807855764607
1739209585.2110415;-38.13080360867914
1739209585.2110422;-45.120503652039325
1739209585.211043;-32.816014438256545
1739209585.2110436;-45.120503652039325
1739209585.2110443;-45.120503652039325
1739209585.211045;-38.13080360867914
1739209585.2110457;-45.120503652039325
1739209585.2110465;-38.13080360867914
1739209585.2110472;-38.13080360867914
1739209585.211048;-33.981070128970906
1739209585.2110486;-45.120503652039325
1739209585.2110493;-31.141103565318915
1739209585.21105;-33.981070128970906
1739209585.2110507;-45.120503652039325
1739209585.2110515;-45.120503652039325
1739209585.2110522;-38.13080360867914
1739209585.211053;-38.13080360867914
1739209585.2110536;-45.120503652039325
1739209585.2110543;-38.13080360867914
1739209585.211055;-45.120503652039325
1739209585.2110558;-45.120503652039325
1739209585.2110565;-38.13080360867914
1739209585.2110572;-35.57807855764607
1739209585.211058;-45.120503652039325
1739209585.2110586;-45.120503652039325
1739209585.2110593;-45.120503652039325
1739209585.21106;-45.120503652039325
1739209585.2110608;-45.120503652039325
1739209585.2110615;-45.120503652039325
1739209585.2110622;-33.981070128970906
1739209585.211063;-45.120503652039325
1739209585.2110636;-31.141103565318915
1739209585.2110643;-32.816014438256545
1739209585.211065;-45.120503652039325
1739209585.2110658;-45.120503652039325
1739209585.2110665;-31.141103565318915
1739209585.2110672;-31.141103565318893
1739209585.211068;-45.120503652039325
1739209585.2110686;-38.13080360867914
1739209585.2110693;-38.13080360867914
1739209585.21107;-35.57807855764607
1739209585.2110708;-38.13080360867914
1739209585.2110715;-38.13080360867914
1739209585.2110722;-45.120503652039325
1739209585.211073;-45.120503652039325
1739209585.2110736;-38.13080360867914
1739209585.2110744;-45.120503652039325
1739209585.211075;-38.13080360867914
1739209585.2110758;-38.13080360867914
1739209585.2110765;-38.13080360867914
1739209585.2110772;-45.120503652039325
1739209585.211078;-28.58837851428586
1739209585.2110786;-26.991370085610736
1739209585.2110794;-45.120503652039325
1739209585.21108;-38.13080360867914
1739209585.2110808;-38.13080360867914
1739209585.2110815;-45.120503652039325
1739209585.2110822;-45.120503652039325
1739209585.211083;-38.13080360867914
1739209585.2110837;-38.13080360867914
1739209585.2110844;-45.120503652039325
1739209585.211085;-38.13080360867914
1739209585.2110858;-38.13080360867914
1739209585.2110865;-38.13080360867914
1739209585.2110872;-38.13080360867914
1739209585.211088;-45.120503652039325
1739209585.2110887;-45.120503652039325
1739209585.2110894;-45.120503652039325
1739209585.21109;-45.120503652039325
1739209585.2110908;-38.13080360867914
1739209585.2110915;-35.57807855764607
1739209585.2110922;-38.13080360867914
1739209585.211093;-45.120503652039325
1739209585.2110937;-45.120503652039325
1739209585.2110944;-45.120503652039325
1739209585.211095;-38.13080360867914
1739209585.2110958;-29.438486411369333
1739209585.2110965;-45.120503652039325
1739209585.2110972;-45.120503652039325
1739209585.211098;-45.120503652039325
1739209585.2110987;-35.57807855764607
1739209585.2110994;-45.120503652039325
1739209585.2111;-38.13080360867914
1739209585.2111008;-38.13080360867914
1739209585.2111015;-45.120503652039325
1739209585.2111022;-45.120503652039325
1739209585.211103;-45.120503652039325
1739209585.2111037;-45.120503652039325
1739209585.2111044;-38.13080360867914
1739209585.211105;-35.57807855764607
1739209585.2111058;-38.13080360867914
1739209585.2111065;-45.120503652039325
1739209585.2081525;-45.120503652039325
1739209585.2081585;-38.13080360867914
1739209585.2081642;-38.13080360867914
1739209585.2081702;-38.13080360867914
1739209585.208176;-45.120503652039325
1739209585.2081816;-45.120503652039325
1739209585.2081876;-45.120503652039325
1739209585.2081933;-27.267205301931607
1739209585.2081993;-38.13080360867914
1739209585.208205;-45.120503652039325
1739209585.208211;-45.120503652039325
1739209585.2082167;-38.13080360867914
1739209585.2082226;-45.120503652039325
1739209585.2082283;-38.13080360867914
1739209585.2082343;-38.13080360867914
1739209585.20824;-38.13080360867914
1739209585.208246;-45.120503652039325
1739209585.2082517;-33.981070128970906
1739209585.2082577;-35.57807855764607
1739209585.2082634;-45.120503652039325
1739209585.2082691;-45.120503652039325
1739209585.208275;-45.120503652039325
1739209585.2082808;-38.13080360867914
1739209585.2082868;-38.13080360867914
1739209585.2082925;-38.13080360867914
1739209585.2082984;-38.13080360867914
1739209585.2083042;-45.120503652039325
1739209585.2083101;-38.13080360867914
1739209585.2083158;-35.57807855764607
1739209585.2083218;-45.120503652039325
1739209585.2083275;-45.120503652039325
1739209585.2083335;-28.992665084841942
1739209585.2083392;-32.816014438256545
1739209585.2083452;-38.13080360867914
1739209585.208351;-32.816014438256545
1739209585.2083566;-35.57807855764607
1739209585.2083626;-45.120503652039325
1739209585.2083683;-38.13080360867914
1739209585.2083743;-33.981070128970906
1739209585.20838;-38.13080360867914
1739209585.208386;-45.120503652039325
1739209585.2083917;-45.120503652039325
1739209585.2083976;-45.120503652039325
1739209585.2084033;-38.13080360867914
1739209585.2084093;-32.816014438256545
1739209585.208415;-38.13080360867914
1739209585.208421;-45.120503652039325
1739209585.2084267;-31.141103565318915
1739209585.2084327;-31.141103565318893
1739209585.2084384;-45.120503652039325
1739209585.208444;-45.120503652039325
1739209585.20845;-45.120503652039325
1739209585.2084558;-45.120503652039325
1739209585.2084618;-35.57807855764607
1739209585.2084675;-32.816014438256545
1739209585.2084734;-38.13080360867914
1739209585.2084792;-38.13080360867914
1739209585.2084851;-32.816014438256545
1739209585.2084908;-38.13080360867914
1739209585.2084968;-45.120503652039325
1739209585.2085025;-45.120503652039325
1739209585.2085085;-45.120503652039325
1739209585.2085142;-38.13080360867914
1739209585.2085202;-35.57807855764607
1739209585.208526;-35.57807855764607
1739209585.2085316;-38.13080360867914
1739209585.2085376;-45.120503652039325
1739209585.2085433;-45.120503652039325
1739209585.2085493;-38.13080360867914
1739209585.208555;-38.13080360867914
1739209585.208561;-45.120503652039325
1739209585.2085667;-38.13080360867914
1739209585.2085726;-35.57807855764607
1739209585.2085783;-38.13080360867914
1739209585.2085843;-32.816014438256545
1739209585.20859;-35.57807855764607
1739209585.208596;-38.13080360867914
1739209585.2086017;-38.13080360867914
1739209585.2086077;-38.13080360867914
1739209585.2086134;-45.120503652039325
1739209585.208619;-45.120503652039325
1739209585.208625;-38.13080360867914
1739209585.2086308;-38.13080360867914
1739209585.2086368;-45.120503652039325
1739209585.2086425;-38.13080360867914
1739209585.2086484;-38.13080360867914
1739209585.2086542;-45.120503652039325
1739209585.2086601;-32.816014438256545
1739209585.2086658;-32.816014438256545
1739209585.2086718;-45.120503652039325
1739209585.2086775;-45.120503652039325
1739209585.2086835;-38.13080360867914
1739209585.2086892;-38.13080360867914
1739209585.2086952;-45.120503652039325
1739209585.208701;-33.981070128970906
1739209585.2087066;-38.13080360867914
1739209585.2087126;-45.120503652039325
1739209585.2087183;-38.13080360867914
1739209585.2087243;-35.57807855764607
1739209585.20873;-45.120503652039325
1739209585.208736;-33.981070128970906
1739209585.2087417;-38.13080360867914
1739209585.2087476;-45.120503652039325
1739209585.2087533;-38.13080360867914
1739209585.2087593;-30.49652367304973
1739209585.208765;-38.13080360867914
1739209585.208771;-45.120503652039325
1739209585.2087767;-33.981070128970906
1739209585.2087827;-38.13080360867914
1739209585.2087884;-33.981070128970906
1739209585.208794;-45.120503652039325
1739209585.2088;-38.13080360867914
1739209585.2088058;-45.120503652039325
1739209585.2088118;-45.120503652039325
1739209585.2088175;-38.13080360867914
1739209585.2088234;-38.13080360867914
1739209585.2088292;-38.13080360867914
1739209585.2088351;-38.13080360867914
1739209585.2088408;-45.120503652039325
1739209585.2088468;-38.13080360867914
1739209585.2088525;-38.13080360867914
1739209585.2088585;-38.13080360867914
1739209585.2088642;-45.120503652039325
1739209585.2088702;-38.13080360867914
1739209585.208876;-45.120503652039325
1739209585.2088819;-45.120503652039325
1739209585.2088876;-35.57807855764607
1739209585.2088933;-38.13080360867914
1739209585.2088993;-38.13080360867914
1739209585.208905;-33.981070128970906
1739209585.208911;-33.981070128970906
1739209585.2089167;-38.13080360867914
1739209585.2089226;-35.57807855764607
1739209585.2089283;-45.120503652039325
1739209585.2089343;-45.120503652039325
1739209585.20894;-33.981070128970906
1739209585.208946;-33.981070128970906
1739209585.2089517;-38.13080360867914
1739209585.2089577;-45.120503652039325
1739209585.2089634;-45.120503652039325
1739209585.2089694;-45.120503652039325
1739209585.208975;-38.13080360867914
1739209585.2089808;-38.13080360867914
1739209585.2089868;-38.13080360867914
1739209585.2089925;-38.13080360867914
1739209585.2089984;-38.13080360867914
1739209585.2090042;-32.816014438256545
1739209585.2090101;-45.120503652039325
1739209585.2090158;-45.120503652039325
1739209585.2090218;-33.981070128970906
1739209585.2090275;-45.120503652039325
1739209585.2090335;-45.120503652039325
1739209585.2090392;-33.981070128970906
1739209585.2090452;-33.981070128970906
1739209585.209051;-38.13080360867914
1739209585.2090569;-38.13080360867914
1739209585.2090626;-38.13080360867914
1739209585.2090683;-38.13080360867914
1739209585.2090743;-35.57807855764607
1739209585.20908;-38.13080360867914
1739209585.209086;-45.120503652039325
1739209585.2090917;-31.141103565318915
1739209585.2090976;-31.141103565318893
1739209585.2091033;-45.120503652039325
1739209585.2091093;-33.981070128970906
1739209585.209115;-35.57807855764607
1739209585.209121;-38.13080360867914
1739209585.2091267;-45.120503652039325
1739209585.2091327;-45.120503652039325
1739209585.2091384;-45.120503652039325
1739209585.2091444;-45.120503652039325
1739209585.20915;-45.120503652039325
1739209585.2091558;-38.13080360867914
1739209585.2091618;-38.13080360867914
1739209585.2091675;-45.120503652039325
1739209585.2091734;-45.120503652039325
1739209585.2091792;-45.120503652039325
1739209585.2091851;-33.981070128970906
1739209585.2091908;-45.120503652039325
1739209585.2091968;-45.120503652039325
1739209585.2092025;-45.120503652039325
1739209585.2092085;-33.981070128970906
1739209585.2092142;-38.13080360867914
1739209585.2092202;-38.13080360867914
1739209585.209226;-45.120503652039325
1739209585.2092319;-38.13080360867914
1739209585.2092376;-45.120503652039325
1739209585.2092433;-38.13080360867914
1739209585.2092493;-38.13080360867914
1739209585.209255;-33.981070128970906
1739209585.209261;-45.120503652039325
1739209585.2092667;-38.13080360867914
1739209585.2092726;-38.13080360867914
1739209585.2092783;-33.981070128970906
1739209585.2092843;-35.57807855764607
1739209585.20929;-38.13080360867914
1739209585.209296;-38.13080360867914
1739209585.2093017;-31.141103565318915
