CAN Message; 0x1d3:00000d9b77e89f99
Timestamp;Amplitude
1739209677.037351;-45.120503652039325
1739209677.0373528;-35.57807855764607
1739209677.0373547;-38.13080360867914
1739209677.0373564;-38.13080360867914
1739209677.0373583;-45.120503652039325
1739209677.0373602;-45.120503652039325
1739209677.0373619;-45.120503652039325
1739209677.0373638;-38.13080360867914
1739209677.0373657;-38.13080360867914
1739209677.0373676;-38.13080360867914
1739209677.0373693;-38.13080360867914
1739209677.0373712;-45.120503652039325
1739209677.037373;-45.120503652039325
1739209677.037375;-32.816014438256545
1739209677.0373766;-31.141103565318893
1739209677.0373785;-38.13080360867914
1739209677.0373805;-38.13080360867914
1739209677.0373824;-45.120503652039325
1739209677.037384;-38.13080360867914
1739209677.037386;-38.13080360867914
1739209677.0373878;-45.120503652039325
1739209677.0373898;-38.13080360867914
1739209677.0373914;-38.13080360867914
1739209677.0373933;-45.120503652039325
1739209677.0373952;-45.120503652039325
1739209677.0373971;-35.57807855764607
1739209677.0373988;-38.13080360867914
1739209677.0374007;-45.120503652039325
1739209677.0374026;-45.120503652039325
1739209677.0374045;-38.13080360867914
1739209677.0374062;-38.13080360867914
1739209677.037408;-38.13080360867914
1739209677.03741;-45.120503652039325
1739209677.037412;-45.120503652039325
1739209677.0374136;-33.981070128970906
1739209677.0374155;-38.13080360867914
1739209677.0374174;-45.120503652039325
1739209677.0374193;-33.981070128970906
1739209677.037421;-32.816014438256545
1739209677.037423;-45.120503652039325
1739209677.0374248;-45.120503652039325
1739209677.0374267;-38.13080360867914
1739209677.0374284;-38.13080360867914
1739209677.0374303;-45.120503652039325
1739209677.0374322;-45.120503652039325
1739209677.037434;-38.13080360867914
1739209677.0374358;-45.120503652039325
1739209677.0374377;-38.13080360867914
1739209677.0374396;-45.120503652039325
1739209677.0374415;-45.120503652039325
1739209677.0374432;-33.981070128970906
1739209677.037445;-38.13080360867914
1739209677.037447;-45.120503652039325
1739209677.037449;-38.13080360867914
1739209677.0374506;-35.57807855764607
1739209677.0374525;-38.13080360867914
1739209677.0374544;-45.120503652039325
1739209677.037456;-38.13080360867914
1739209677.037458;-35.57807855764607
1739209677.0374599;-45.120503652039325
1739209677.0374618;-38.13080360867914
1739209677.0374634;-45.120503652039325
1739209677.0374653;-45.120503652039325
1739209677.0374672;-45.120503652039325
1739209677.0374691;-45.120503652039325
1739209677.0374708;-33.981070128970906
1739209677.0374727;-33.981070128970906
1739209677.0374746;-38.13080360867914
1739209677.0374765;-38.13080360867914
1739209677.0374782;-38.13080360867914
1739209677.03748;-32.816014438256545
1739209677.037482;-38.13080360867914
1739209677.037484;-45.120503652039325
1739209677.0374856;-38.13080360867914
1739209677.0374875;-33.981070128970906
1739209677.0374894;-45.120503652039325
1739209677.0374913;-45.120503652039325
1739209677.037493;-45.120503652039325
1739209677.037495;-38.13080360867914
1739209677.0374968;-45.120503652039325
1739209677.0374987;-45.120503652039325
1739209677.0375004;-45.120503652039325
1739209677.0375023;-32.816014438256545
1739209677.0375042;-38.13080360867914
1739209677.037506;-45.120503652039325
1739209677.0375078;-38.13080360867914
1739209677.0375097;-38.13080360867914
1739209677.0375116;-33.981070128970906
1739209677.0375135;-45.120503652039325
1739209677.0375152;-35.57807855764607
1739209677.037517;-45.120503652039325
1739209677.037519;-45.120503652039325
1739209677.037521;-38.13080360867914
1739209677.0375226;-38.13080360867914
1739209677.0375245;-38.13080360867914
1739209677.0375264;-38.13080360867914
1739209677.0375283;-45.120503652039325
1739209677.03753;-33.981070128970906
1739209677.0375319;-32.816014438256545
1739209677.0375338;-38.13080360867914
1739209677.0375357;-45.120503652039325
1739209677.0375373;-45.120503652039325
1739209677.0375392;-31.141103565318915
1739209677.0375412;-33.981070128970906
1739209677.037543;-45.120503652039325
1739209677.0375447;-38.13080360867914
1739209677.0375466;-33.981070128970906
1739209677.0375485;-38.13080360867914
1739209677.0375502;-45.120503652039325
1739209677.037552;-38.13080360867914
1739209677.037554;-31.141103565318915
1739209677.037556;-30.49652367304973
1739209677.0375576;-45.120503652039325
1739209677.0375595;-38.13080360867914
1739209677.0375614;-38.13080360867914
1739209677.0375633;-45.120503652039325
1739209677.037565;-45.120503652039325
1739209677.037567;-38.13080360867914
1739209677.0375688;-38.13080360867914
1739209677.0375707;-33.981070128970906
1739209677.0375724;-45.120503652039325
1739209677.0375743;-45.120503652039325
1739209677.0375762;-38.13080360867914
1739209677.037578;-38.13080360867914
1739209677.0375798;-45.120503652039325
1739209677.0375817;-38.13080360867914
1739209677.0375836;-38.13080360867914
1739209677.0375855;-32.816014438256545
1739209677.0375872;-45.120503652039325
1739209677.037589;-45.120503652039325
1739209677.037591;-45.120503652039325
1739209677.037593;-45.120503652039325
1739209677.0375946;-45.120503652039325
1739209677.0375965;-38.13080360867914
1739209677.0375984;-38.13080360867914
1739209677.0376003;-38.13080360867914
1739209677.037602;-38.13080360867914
1739209677.0376039;-45.120503652039325
1739209677.0376058;-45.120503652039325
1739209677.0376077;-38.13080360867914
1739209677.0376093;-45.120503652039325
1739209677.0376112;-45.120503652039325
1739209677.0379252;-38.13080360867914
1739209677.037927;-45.120503652039325
1739209677.0379288;-33.981070128970906
1739209677.0379305;-45.120503652039325
1739209677.0379324;-38.13080360867914
1739209677.037934;-33.981070128970906
1739209677.037936;-31.141103565318915
1739209677.0379376;-35.57807855764607
1739209677.0379395;-38.13080360867914
1739209677.0379412;-45.120503652039325
1739209677.0379431;-38.13080360867914
1739209677.0379448;-38.13080360867914
1739209677.0379467;-38.13080360867914
1739209677.0379484;-35.57807855764607
1739209677.0379503;-45.120503652039325
1739209677.037952;-38.13080360867914
1739209677.0379539;-38.13080360867914
1739209677.0379555;-45.120503652039325
1739209677.0379574;-38.13080360867914
1739209677.037959;-45.120503652039325
1739209677.037961;-45.120503652039325
1739209677.0379627;-45.120503652039325
1739209677.0379646;-33.981070128970906
1739209677.0379663;-45.120503652039325
1739209677.0379682;-38.13080360867914
1739209677.0379698;-38.13080360867914
1739209677.0379717;-33.981070128970906
1739209677.0379734;-35.57807855764607
1739209677.0379753;-38.13080360867914
1739209677.037977;-45.120503652039325
1739209677.037979;-45.120503652039325
1739209677.0379806;-38.13080360867914
1739209677.0379825;-45.120503652039325
1739209677.0379841;-45.120503652039325
1739209677.037986;-38.13080360867914
1739209677.0379877;-38.13080360867914
1739209677.0379896;-38.13080360867914
1739209677.0379913;-45.120503652039325
1739209677.0379932;-38.13080360867914
1739209677.0379949;-38.13080360867914
1739209677.0379968;-45.120503652039325
1739209677.0379984;-45.120503652039325
1739209677.0380003;-30.49652367304973
1739209677.038002;-31.141103565318893
1739209677.038004;-38.13080360867914
1739209677.0380056;-45.120503652039325
1739209677.0380075;-33.981070128970906
1739209677.0380094;-35.57807855764607
1739209677.038011;-38.13080360867914
1739209677.038013;-45.120503652039325
1739209677.0380147;-38.13080360867914
1739209677.0380166;-38.13080360867914
1739209677.0380182;-45.120503652039325
1739209677.0380201;-45.120503652039325
1739209677.0380218;-33.981070128970906
1739209677.0380237;-45.120503652039325
1739209677.0380254;-45.120503652039325
1739209677.0380273;-38.13080360867914
1739209677.038029;-45.120503652039325
1739209677.0380309;-45.120503652039325
1739209677.0380325;-38.13080360867914
1739209677.0380344;-45.120503652039325
1739209677.038036;-45.120503652039325
1739209677.038038;-38.13080360867914
1739209677.0380397;-38.13080360867914
1739209677.0380416;-45.120503652039325
1739209677.0380433;-29.438486411369333
1739209677.0380452;-26.991370085610736
1739209677.0380468;-45.120503652039325
1739209677.0380487;-45.120503652039325
1739209677.0380504;-38.13080360867914
1739209677.0380523;-38.13080360867914
1739209677.038054;-45.120503652039325
1739209677.038056;-45.120503652039325
1739209677.0380576;-45.120503652039325
1739209677.0380595;-45.120503652039325
1739209677.0380611;-38.13080360867914
1739209677.038063;-45.120503652039325
1739209677.0380647;-38.13080360867914
1739209677.0380666;-35.57807855764607
1739209677.0380683;-45.120503652039325
1739209677.0380702;-45.120503652039325
1739209677.0380719;-45.120503652039325
1739209677.0380738;-38.13080360867914
1739209677.0380754;-35.57807855764607
1739209677.0380774;-38.13080360867914
1739209677.038079;-38.13080360867914
1739209677.038081;-45.120503652039325
1739209677.0380826;-45.120503652039325
1739209677.0380845;-45.120503652039325
1739209677.0380862;-32.816014438256545
1739209677.038088;-32.816014438256545
1739209677.0380898;-45.120503652039325
1739209677.0380917;-38.13080360867914
1739209677.0380936;-38.13080360867914
1739209677.0380952;-38.13080360867914
1739209677.0380971;-45.120503652039325
1739209677.0380988;-45.120503652039325
1739209677.0381007;-45.120503652039325
1739209677.0381024;-45.120503652039325
1739209677.0381043;-35.57807855764607
1739209677.038106;-35.57807855764607
1739209677.0381079;-45.120503652039325
1739209677.0381095;-38.13080360867914
1739209677.0381114;-35.57807855764607
1739209677.038113;-38.13080360867914
1739209677.038115;-35.57807855764607
1739209677.0381167;-32.816014438256545
1739209677.0381186;-45.120503652039325
1739209677.0381203;-38.13080360867914
1739209677.0381222;-33.981070128970906
1739209677.0381238;-45.120503652039325
1739209677.0381258;-45.120503652039325
1739209677.0381274;-32.816014438256545
1739209677.0381293;-38.13080360867914
1739209677.038131;-38.13080360867914
1739209677.038133;-38.13080360867914
1739209677.0381346;-45.120503652039325
1739209677.0381365;-35.57807855764607
1739209677.0381382;-32.816014438256545
1739209677.03814;-38.13080360867914
1739209677.0381417;-38.13080360867914
1739209677.0381436;-45.120503652039325
1739209677.0381453;-38.13080360867914
1739209677.0381472;-33.981070128970906
1739209677.0381489;-38.13080360867914
1739209677.0381508;-45.120503652039325
1739209677.0381525;-38.13080360867914
1739209677.0381544;-35.57807855764607
1739209677.038156;-38.13080360867914
1739209677.038158;-45.120503652039325
1739209677.0381596;-33.981070128970906
1739209677.0381615;-38.13080360867914
1739209677.0381632;-45.120503652039325
1739209677.038165;-38.13080360867914
1739209677.0381668;-38.13080360867914
1739209677.0381687;-45.120503652039325
1739209677.0381703;-45.120503652039325
1739209677.0381722;-45.120503652039325
1739209677.0381742;-38.13080360867914
1739209677.0381758;-38.13080360867914
1739209677.0381777;-45.120503652039325
1739209677.0381794;-45.120503652039325
1739209677.0381813;-33.981070128970906
1739209677.038183;-38.13080360867914
1739209677.038185;-45.120503652039325
1739209677.0381866;-38.13080360867914
1739209677.0381885;-38.13080360867914
1739209677.0381901;-33.981070128970906
1739209677.038192;-38.13080360867914
1739209677.0381937;-38.13080360867914
1739209677.0381956;-45.120503652039325
1739209677.0381973;-45.120503652039325
1739209677.0381992;-45.120503652039325
1739209677.0382009;-38.13080360867914
1739209677.0382028;-38.13080360867914
1739209677.0382044;-31.141103565318915
1739209677.0382063;-45.120503652039325
1739209677.038208;-45.120503652039325
1739209677.03821;-35.57807855764607
1739209677.0382116;-45.120503652039325
1739209677.0382135;-45.120503652039325
1739209677.0382152;-38.13080360867914
1739209677.038217;-33.981070128970906
1739209677.0382187;-30.49652367304973
1739209677.0382206;-45.120503652039325
1739209677.0382223;-45.120503652039325
1739209677.0382242;-38.13080360867914
1739209677.038226;-38.13080360867914
1739209677.0382278;-45.120503652039325
1739209677.0382295;-38.13080360867914
1739209677.0382314;-38.13080360867914
1739209677.038233;-33.981070128970906
1739209677.038235;-45.120503652039325
1739209677.0382366;-38.13080360867914
1739209677.0382385;-38.13080360867914
1739209677.0382402;-38.13080360867914
1739209677.038242;-38.13080360867914
1739209677.0382438;-45.120503652039325
1739209677.0382457;-38.13080360867914
1739209677.0382473;-38.13080360867914
1739209677.0382493;-45.120503652039325
1739209677.038251;-45.120503652039325
1739209677.0382528;-45.120503652039325
1739209677.0382545;-38.13080360867914
1739209677.0382564;-38.13080360867914
1739209677.0382583;-35.57807855764607
1739209677.03826;-38.13080360867914
1739209677.038262;-31.14110356531892
1739209677.0382636;-45.120503652039325
1739209677.0382655;-38.13080360867914
1739209677.0382671;-38.13080360867914
1739209677.038269;-38.13080360867914
1739209677.0382707;-38.13080360867914
1739209677.0382726;-45.120503652039325
1739209677.0382743;-45.120503652039325
1739209677.0382762;-28.992665084841942
1739209677.0382779;-38.13080360867914
1739209677.0382798;-45.120503652039325
1739209677.0382814;-45.120503652039325
1739209677.0382833;-45.120503652039325
1739209677.038285;-45.120503652039325
1739209677.038287;-38.13080360867914
1739209677.0382886;-35.57807855764607
1739209677.0382905;-38.13080360867914
1739209677.0382922;-45.120503652039325
1739209677.038294;-45.120503652039325
1739209677.0382957;-38.13080360867914
1739209677.0382977;-35.57807855764607
1739209677.0382993;-38.13080360867914
1739209677.0383012;-38.13080360867914
1739209677.038303;-38.13080360867914
1739209677.0383048;-45.120503652039325
1739209677.0383065;-32.816014438256545
1739209677.0383084;-38.13080360867914
1739209677.03831;-45.120503652039325
1739209677.038312;-45.120503652039325
1739209677.0383136;-33.981070128970906
1739209677.0383155;-45.120503652039325
1739209677.0383172;-45.120503652039325
1739209677.038319;-31.141103565318915
1739209677.0383208;-45.120503652039325
1739209677.0383227;-45.120503652039325
1739209677.0383244;-38.13080360867914
1739209677.0383263;-38.13080360867914
1739209677.038328;-45.120503652039325
1739209677.0383298;-35.57807855764607
1739209677.0383315;-38.13080360867914
1739209677.0383334;-45.120503652039325
1739209677.038335;-38.13080360867914
1739209677.038337;-38.13080360867914
1739209677.0383387;-45.120503652039325
1739209677.0383406;-33.981070128970906
1739209677.0383425;-35.57807855764607
1739209677.0383441;-35.57807855764607
1739209677.038346;-38.13080360867914
1739209677.0383477;-33.981070128970906
1739209677.0383496;-32.816014438256545
1739209677.0383513;-45.120503652039325
1739209677.0383532;-45.120503652039325
1739209677.0383549;-45.120503652039325
1739209677.0383568;-33.981070128970906
1739209677.0383584;-45.120503652039325
1739209677.0383604;-45.120503652039325
1739209677.038362;-45.120503652039325
1739209677.038364;-45.120503652039325
1739209677.0383656;-45.120503652039325
1739209677.0383675;-45.120503652039325
1739209677.0383692;-38.13080360867914
1739209677.038371;-45.120503652039325
1739209677.0383728;-45.120503652039325
1739209677.0383747;-45.120503652039325
1739209677.0383763;-35.57807855764607
1739209677.0383782;-32.816014438256545
1739209677.03838;-45.120503652039325
1739209677.0383818;-45.120503652039325
1739209677.0383835;-38.13080360867914
1739209677.0383854;-32.816014438256545
1739209677.038387;-45.120503652039325
1739209677.038389;-45.120503652039325
1739209677.0383906;-45.120503652039325
1739209677.0383925;-45.120503652039325
1739209677.0383942;-45.120503652039325
1739209677.0383961;-45.120503652039325
1739209677.0383978;-45.120503652039325
1739209677.0383997;-45.120503652039325
1739209677.0384014;-45.120503652039325
1739209677.0384033;-38.13080360867914
1739209677.038405;-45.120503652039325
1739209677.0384068;-45.120503652039325
1739209677.0384085;-45.120503652039325
1739209677.0384104;-45.120503652039325
1739209677.038412;-33.981070128970906
1739209677.038414;-35.57807855764607
1739209677.0384157;-38.13080360867914
1739209677.0384176;-35.57807855764607
1739209677.0384192;-35.57807855764607
1739209677.0384212;-28.58837851428586
1739209677.0384228;-38.13080360867914
1739209677.0384247;-45.120503652039325
1739209677.0384266;-45.120503652039325
1739209677.0384283;-38.13080360867914
1739209677.0384302;-45.120503652039325
1739209677.038432;-45.120503652039325
1739209677.0384338;-45.120503652039325
1739209677.0384355;-33.981070128970956
1739209677.0384374;-45.120503652039325
1739209677.038439;-45.120503652039325
1739209677.038441;-38.13080360867914
1739209677.0384426;-45.120503652039325
1739209677.0384445;-45.120503652039325
1739209677.0384462;-45.120503652039325
1739209677.038448;-45.120503652039325
1739209677.0384498;-29.438486411369333
1739209677.0384517;-38.13080360867914
1739209677.0384533;-45.120503652039325
1739209677.0384552;-38.13080360867914
1739209677.038457;-45.120503652039325
1739209677.0384588;-38.13080360867914
1739209677.0384605;-45.120503652039325
1739209677.0384624;-38.13080360867914
1739209677.038464;-38.13080360867914
1739209677.038466;-35.57807855764607
1739209677.0384676;-45.120503652039325
1739209677.0384696;-38.13080360867914
1739209677.0384712;-32.816014438256545
1739209677.0384731;-38.13080360867914
1739209677.0384748;-45.120503652039325
1739209677.0384767;-33.981070128970906
1739209677.0384784;-33.981070128970956
1739209677.0384803;-45.120503652039325
1739209677.038482;-45.120503652039325
1739209677.0384839;-45.120503652039325
1739209677.0384855;-45.120503652039325
1739209677.0384874;-38.13080360867914
1739209677.038489;-45.120503652039325
1739209677.038491;-45.120503652039325
1739209677.0384927;-27.267205301931607
1739209677.0384946;-32.816014438256545
1739209677.0384963;-45.120503652039325
1739209677.0384982;-35.57807855764607
1739209677.0384998;-32.816014438256545
1739209677.0385017;-45.120503652039325
1739209677.0385034;-38.13080360867914
1739209677.0385053;-38.13080360867914
1739209677.0385072;-45.120503652039325
1739209677.038509;-45.120503652039325
1739209677.0385108;-45.120503652039325
1739209677.0385125;-38.13080360867914
1739209677.0385144;-38.13080360867914
1739209677.038516;-38.13080360867914
1739209677.038518;-35.57807855764607
1739209677.0385196;-45.120503652039325
1739209677.0385215;-35.57807855764607
1739209677.0385232;-38.13080360867914
1739209677.038525;-45.120503652039325
1739209677.0385268;-38.13080360867914
1739209677.0385287;-45.120503652039325
1739209677.0385303;-45.120503652039325
1739209677.0385323;-38.13080360867914
1739209677.038534;-45.120503652039325
1739209677.0385358;-38.13080360867914
1739209677.0385375;-35.57807855764607
1739209677.0385394;-33.981070128970906
1739209677.038541;-38.13080360867914
1739209677.038543;-45.120503652039325
1739209677.0385447;-33.981070128970906
1739209677.0385466;-45.120503652039325
1739209677.0385482;-38.13080360867914
1739209677.0385501;-45.120503652039325
1739209677.0385518;-45.120503652039325
1739209677.0385537;-38.13080360867914
1739209677.0385554;-45.120503652039325
1739209677.0385573;-45.120503652039325
1739209677.038559;-45.120503652039325
1739209677.0385609;-45.120503652039325
1739209677.0385625;-38.13080360867914
1739209677.0385644;-45.120503652039325
1739209677.038566;-45.120503652039325
1739209677.038568;-45.120503652039325
1739209677.0385697;-38.13080360867914
1739209677.0385716;-35.57807855764607
1739209677.0385733;-45.120503652039325
1739209677.0385752;-45.120503652039325
1739209677.0385768;-38.13080360867914
1739209677.0385787;-35.57807855764607
1739209677.0385804;-38.13080360867914
1739209677.0385823;-45.120503652039325
1739209677.038584;-38.13080360867914
1739209677.038586;-32.816014438256545
1739209677.0385876;-35.57807855764607
1739209677.0385895;-38.13080360867914
1739209677.0385914;-45.120503652039325
1739209677.038593;-38.13080360867914
1739209677.038595;-45.120503652039325
1739209677.0385966;-38.13080360867914
1739209677.0385985;-38.13080360867914
1739209677.0386002;-45.120503652039325
1739209677.038602;-45.120503652039325
1739209677.0386038;-38.13080360867914
1739209677.0386057;-38.13080360867914
1739209677.0386074;-38.13080360867914
1739209677.0386093;-45.120503652039325
1739209677.038611;-38.13080360867914
1739209677.0386128;-38.13080360867914
1739209677.0386145;-45.120503652039325
1739209677.0386164;-33.981070128970906
1739209677.038618;-38.13080360867914
1739209677.03862;-38.13080360867914
1739209677.0386217;-45.120503652039325
1739209677.0386236;-31.141103565318915
1739209677.0386252;-32.816014438256545
1739209677.0386271;-45.120503652039325
1739209677.0386288;-45.120503652039325
1739209677.0386307;-38.13080360867914
1739209677.0386324;-38.13080360867914
1739209677.0386343;-38.13080360867914
1739209677.038636;-45.120503652039325
1739209677.0386379;-33.981070128970956
1739209677.0386395;-38.13080360867914
1739209677.0386415;-38.13080360867914
1739209677.0386431;-45.120503652039325
1739209677.038645;-45.120503652039325
1739209677.0386467;-38.13080360867914
1739209677.0386486;-45.120503652039325
1739209677.0386503;-45.120503652039325
1739209677.0386522;-26.991370085610722
1739209677.0386539;-31.141103565318893
1739209677.0386558;-38.13080360867914
1739209677.0386574;-45.120503652039325
1739209677.0386593;-35.57807855764607
1739209677.038661;-35.57807855764607
1739209677.038663;-45.120503652039325
1739209677.0386646;-45.120503652039325
1739209677.0386665;-45.120503652039325
1739209677.0386682;-45.120503652039325
1739209677.03867;-45.120503652039325
1739209677.0386717;-45.120503652039325
1739209677.0386736;-45.120503652039325
1739209677.0386755;-45.120503652039325
1739209677.0386772;-38.13080360867914
1739209677.0386791;-45.120503652039325
1739209677.0386808;-38.13080360867914
1739209677.0386827;-38.13080360867914
1739209677.0386844;-32.816014438256545
1739209677.0386863;-32.816014438256545
1739209677.038688;-38.13080360867914
1739209677.0386899;-35.57807855764607
1739209677.0386915;-38.13080360867914
1739209677.0386934;-45.120503652039325
1739209677.038695;-30.49652367304973
1739209677.038697;-26.991370085610736
1739209677.0386987;-45.120503652039325
1739209677.0387006;-45.120503652039325
1739209677.0387022;-38.13080360867914
1739209677.0387042;-32.816014438256545
1739209677.0387058;-38.13080360867914
1739209677.0387077;-45.120503652039325
1739209677.0387094;-45.120503652039325
1739209677.0387113;-45.120503652039325
1739209677.038713;-38.13080360867914
1739209677.038715;-45.120503652039325
1739209677.0387166;-45.120503652039325
1739209677.0387185;-38.13080360867914
1739209677.0387201;-38.13080360867914
1739209677.038722;-45.120503652039325
1739209677.0387237;-38.13080360867914
1739209677.0387256;-29.438486411369333
1739209677.0387273;-45.120503652039325
1739209677.0387292;-38.13080360867914
1739209677.0387309;-38.13080360867914
1739209677.0387328;-45.120503652039325
1739209677.0387344;-45.120503652039325
1739209677.0387363;-45.120503652039325
1739209677.038738;-45.120503652039325
1739209677.03874;-38.13080360867914
1739209677.0387416;-38.13080360867914
1739209677.0387435;-45.120503652039325
1739209677.0387452;-35.57807855764607
1739209677.038747;-32.816014438256545
1739209677.0387487;-45.120503652039325
1739209677.0387506;-38.13080360867914
1739209677.0387523;-45.120503652039325
1739209677.0387542;-45.120503652039325
1739209677.038756;-38.13080360867914
1739209677.0387578;-45.120503652039325
1739209677.0387597;-38.13080360867914
1739209677.0387614;-33.981070128970906
1739209677.0387633;-33.981070128970906
1739209677.038765;-45.120503652039325
1739209677.0387669;-38.13080360867914
1739209677.0387685;-29.438486411369333
1739209677.0387704;-45.120503652039325
1739209677.038772;-45.120503652039325
1739209677.038774;-38.13080360867914
1739209677.0387757;-38.13080360867914
1739209677.0387776;-45.120503652039325
1739209677.0387793;-45.120503652039325
1739209677.0387812;-38.13080360867914
1739209677.0387828;-35.57807855764607
1739209677.0387847;-38.13080360867914
1739209677.0387864;-45.120503652039325
1739209677.0387883;-45.120503652039325
1739209677.03879;-38.13080360867914
1739209677.038792;-38.13080360867914
1739209677.0387936;-38.13080360867914
1739209677.0387955;-38.13080360867914
1739209677.0387971;-33.981070128970906
1739209677.038799;-33.981070128970906
1739209677.0388007;-45.120503652039325
1739209677.0388026;-45.120503652039325
1739209677.0388043;-45.120503652039325
1739209677.0388062;-38.13080360867914
1739209677.0388079;-45.120503652039325
1739209677.0388098;-33.981070128970906
1739209677.0388114;-32.816014438256545
1739209677.0388134;-45.120503652039325
1739209677.038815;-45.120503652039325
1739209677.038817;-35.57807855764607
1739209677.0388186;-35.57807855764607
1739209677.0388205;-45.120503652039325
1739209677.0388222;-45.120503652039325
1739209677.038824;-33.981070128970906
1739209677.0388258;-38.13080360867914
1739209677.0388277;-33.981070128970906
1739209677.0388293;-45.120503652039325
1739209677.0388312;-38.13080360867914
1739209677.038833;-33.981070128970906
1739209677.0388348;-38.13080360867914
1739209677.0388365;-45.120503652039325
1739209677.0388384;-45.120503652039325
1739209677.0388403;-38.13080360867914
1739209677.038842;-45.120503652039325
1739209677.0388439;-38.13080360867914
1739209677.0388455;-38.13080360867914
1739209677.0388474;-38.13080360867914
1739209677.038849;-38.13080360867914
1739209677.038851;-38.13080360867914
1739209677.0388527;-38.13080360867914
1739209677.0388546;-45.120503652039325
1739209677.0388563;-33.981070128970906
1739209677.0388582;-38.13080360867914
1739209677.0388598;-38.13080360867914
1739209677.0388618;-35.57807855764607
1739209677.0388634;-38.13080360867914
1739209677.0388653;-31.141103565318893
1739209677.038867;-38.13080360867914
1739209677.038869;-38.13080360867914
1739209677.0388706;-33.981070128970906
1739209677.0388725;-45.120503652039325
1739209677.0388741;-38.13080360867914
1739209677.038876;-45.120503652039325
1739209677.0388777;-45.120503652039325
1739209677.0388796;-45.120503652039325
1739209677.0388813;-38.13080360867914
1739209677.0388832;-38.13080360867914
1739209677.0388849;-28.992665084841942
1739209677.0388868;-38.13080360867914
1739209677.0388885;-38.13080360867914
1739209677.0388904;-45.120503652039325
1739209677.038892;-33.981070128970906
1739209677.038894;-38.13080360867914
1739209677.0388956;-45.120503652039325
1739209677.0388975;-38.13080360867914
1739209677.0388992;-38.13080360867914
1739209677.038901;-35.57807855764607
1739209677.0389028;-45.120503652039325
1739209677.0389047;-45.120503652039325
1739209677.0389063;-45.120503652039325
1739209677.0389082;-45.120503652039325
1739209677.03891;-45.120503652039325
1739209677.0389118;-45.120503652039325
1739209677.0389135;-45.120503652039325
1739209677.0389154;-38.13080360867914
1739209677.038917;-35.57807855764607
1739209677.038919;-38.13080360867914
1739209677.0389206;-38.13080360867914
1739209677.0389225;-45.120503652039325
1739209677.0389245;-45.120503652039325
1739209677.0389261;-45.120503652039325
1739209677.038928;-31.141103565318915
1739209677.0389297;-38.13080360867914
1739209677.0389316;-45.120503652039325
1739209677.0389333;-45.120503652039325
1739209677.0389352;-45.120503652039325
1739209677.0389369;-45.120503652039325
1739209677.0389388;-45.120503652039325
1739209677.0389404;-45.120503652039325
1739209677.0389423;-32.81601443825658
1739209677.038944;-45.120503652039325
1739209677.038946;-45.120503652039325
1739209677.0389476;-45.120503652039325
1739209677.0389495;-45.120503652039325
1739209677.0389512;-45.120503652039325
1739209677.038953;-45.120503652039325
1739209677.0389547;-45.120503652039325
1739209677.0389566;-27.267205301931607
1739209677.0389583;-32.816014438256545
1739209677.0389602;-38.13080360867914
1739209677.038962;-35.57807855764607
1739209677.0389638;-33.981070128970906
1739209677.0389655;-38.13080360867914
1739209677.0389674;-45.120503652039325
1739209677.038969;-45.120503652039325
1739209677.038971;-32.81601443825658
1739209677.0389726;-45.120503652039325
1739209677.0389745;-33.981070128970906
1739209677.0389762;-45.120503652039325
1739209677.038978;-45.120503652039325
1739209677.0389798;-38.13080360867914
1739209677.0389817;-38.13080360867914
1739209677.0389833;-45.120503652039325
1739209677.0389853;-45.120503652039325
1739209677.038987;-45.120503652039325
1739209677.0389888;-38.13080360867914
1739209677.0389905;-45.120503652039325
1739209677.0389924;-38.13080360867914
1739209677.038994;-38.13080360867914
1739209677.038996;-38.13080360867914
1739209677.0389977;-38.13080360867914
1739209677.0389996;-32.816014438256545
1739209677.0390012;-38.13080360867914
1739209677.0390031;-45.120503652039325
1739209677.0390048;-33.981070128970906
1739209677.0390067;-38.13080360867914
1739209677.0390086;-45.120503652039325
1739209677.0390103;-45.120503652039325
1739209677.0390122;-32.816014438256545
1739209677.0390139;-38.13080360867914
1739209677.0390158;-45.120503652039325
1739209677.0390174;-33.981070128970906
1739209677.0390193;-35.57807855764607
1739209677.039021;-38.13080360867914
1739209677.039023;-38.13080360867914
1739209677.0390246;-38.13080360867914
1739209677.0390265;-38.13080360867914
1739209677.0390282;-38.13080360867914
1739209677.03903;-45.120503652039325
1739209677.0390317;-45.120503652039325
1739209677.0390337;-38.13080360867914
1739209677.0390353;-38.13080360867914
1739209677.0390372;-45.120503652039325
1739209677.039039;-38.13080360867914
1739209677.0390408;-38.13080360867914
1739209677.0390425;-38.13080360867914
1739209677.0390444;-45.120503652039325
1739209677.039046;-38.13080360867914
1739209677.039048;-38.13080360867914
1739209677.0390496;-35.57807855764607
1739209677.0390515;-38.13080360867914
1739209677.0390532;-45.120503652039325
1739209677.039055;-45.120503652039325
1739209677.0390568;-38.13080360867914
1739209677.0390587;-32.816014438256545
1739209677.0390604;-38.13080360867914
1739209677.0390623;-38.13080360867914
1739209677.039064;-38.13080360867914
1739209677.0390658;-33.981070128970906
1739209677.0390675;-38.13080360867914
1739209677.0390694;-38.13080360867914
1739209677.039071;-38.13080360867914
1739209677.039073;-45.120503652039325
1739209677.0390747;-45.120503652039325
1739209677.0390766;-45.120503652039325
