CAN Message; 0x150:0500abbdd9c03c1c
1739209906.113324;-33.981070128970906
1739209906.1133287;-45.120503652039325
1739209906.1133332;-45.120503652039325
1739209906.113338;-38.13080360867914
1739209906.1133425;-38.13080360867914
1739209906.1133473;-33.981070128970906
1739209906.1133518;-45.120503652039325
1739209906.1133566;-38.13080360867914
1739209906.1133614;-38.13080360867914
1739209906.113366;-45.120503652039325
1739209906.1133707;-45.120503652039325
1739209906.1133752;-38.13080360867914
1739209906.11338;-38.13080360867914
1739209906.1133847;-38.13080360867914
1739209906.1133893;-38.13080360867914
1739209906.113394;-38.13080360867914
1739209906.1133986;-38.13080360867914
1739209906.1134033;-33.981070128970906
1739209906.113408;-45.120503652039325
1739209906.1134126;-38.13080360867914
1739209906.1134174;-45.120503652039325
1739209906.113422;-38.13080360867914
1739209906.1134267;-38.13080360867914
1739209906.1134312;-33.981070128970906
1739209906.113436;-31.141103565318915
1739209906.1134408;-38.13080360867914
1739209906.1134453;-45.120503652039325
1739209906.11345;-38.13080360867914
1739209906.1134546;-45.120503652039325
1739209906.1134593;-45.120503652039325
1739209906.113464;-38.13080360867914
1739209906.1134686;-38.13080360867914
1739209906.1134734;-32.81601443825658
1739209906.113478;-38.13080360867914
1739209906.1134827;-35.57807855764607
1739209906.1134875;-38.13080360867914
1739209906.113492;-38.13080360867914
1739209906.1134968;-33.981070128970906
1739209906.1135013;-45.120503652039325
1739209906.113506;-33.981070128970906
1739209906.1135106;-31.141103565318915
1739209906.1135154;-45.120503652039325
1739209906.1135201;-33.981070128970906
1739209906.1135247;-45.120503652039325
1739209906.1135294;-45.120503652039325
1739209906.113534;-45.120503652039325
1739209906.1135387;-33.981070128970906
1739209906.1135435;-38.13080360867914
1739209906.113548;-38.13080360867914
1739209906.1135528;-38.13080360867914
1739209906.1135573;-35.57807855764607
1739209906.113562;-45.120503652039325
1739209906.1135666;-38.13080360867914
1739209906.1135714;-38.13080360867914
1739209906.1135762;-38.13080360867914
1739209906.1135807;-38.13080360867914
1739209906.1135855;-38.13080360867914
1739209906.11359;-38.13080360867914
1739209906.1135948;-45.120503652039325
1739209906.1135995;-45.120503652039325
1739209906.113604;-35.57807855764607
1739209906.1136088;-38.13080360867914
1739209906.1136134;-45.120503652039325
1739209906.1136181;-38.13080360867914
1739209906.113623;-26.991370085610722
1739209906.1136274;-35.57807855764607
1739209906.1136322;-45.120503652039325
1739209906.1136367;-38.13080360867914
1739209906.1136415;-31.141103565318915
1739209906.113646;-45.120503652039325
1739209906.1136508;-45.120503652039325
1739209906.1136556;-45.120503652039325
1739209906.11366;-33.981070128970956
1739209906.1136649;-38.13080360867914
1739209906.1136694;-38.13080360867914
1739209906.1136742;-38.13080360867914
1739209906.113679;-35.57807855764607
1739209906.1136835;-35.57807855764607
1739209906.1136882;-45.120503652039325
1739209906.1136928;-38.13080360867914
1739209906.1136975;-27.8777449560314
1739209906.1137023;-33.981070128970906
1739209906.1137068;-45.120503652039325
1739209906.1137116;-45.120503652039325
1739209906.1137161;-38.13080360867914
1739209906.113721;-45.120503652039325
1739209906.1137254;-45.120503652039325
1739209906.1137302;-45.120503652039325
1739209906.113735;-45.120503652039325
1739209906.1137395;-45.120503652039325
1739209906.1137443;-45.120503652039325
1739209906.1137488;-45.120503652039325
1739209906.1137536;-35.57807855764607
1739209906.1137583;-38.13080360867914
1739209906.1137629;-38.13080360867914
1739209906.1137676;-45.120503652039325
1739209906.1137722;-38.13080360867914
1739209906.113777;-38.13080360867914
1739209906.1137815;-38.13080360867914
1739209906.1137862;-38.13080360867914
1739209906.113791;-45.120503652039325
1739209906.1137955;-38.13080360867914
1739209906.1138003;-38.13080360867914
1739209906.1138048;-45.120503652039325
1739209906.1138096;-35.57807855764607
1739209906.1138144;-35.57807855764607
1739209906.113819;-38.13080360867914
1739209906.1138237;-38.13080360867914
1739209906.1138282;-45.120503652039325
1739209906.113833;-38.13080360867914
1739209906.1138377;-45.120503652039325
1739209906.1138422;-45.120503652039325
1739209906.113847;-45.120503652039325
1739209906.1138515;-45.120503652039325
1739209906.1138563;-45.120503652039325
1739209906.1138608;-33.981070128970906
1739209906.1138656;-45.120503652039325
1739209906.1138704;-38.13080360867914
1739209906.113875;-45.120503652039325
1739209906.1138797;-45.120503652039325
1739209906.1138842;-32.816014438256545
1739209906.113889;-35.57807855764607
1739209906.1138937;-38.13080360867914
1739209906.1138983;-45.120503652039325
1739209906.113903;-31.141103565318893
1739209906.1139076;-33.981070128970906
1739209906.1139123;-38.13080360867914
1739209906.113917;-38.13080360867914
1739209906.1139216;-45.120503652039325
1739209906.1139264;-45.120503652039325
1739209906.113931;-45.120503652039325
1739209906.1139357;-45.120503652039325
1739209906.1139402;-45.120503652039325
1739209906.113945;-45.120503652039325
1739209906.1139498;-45.120503652039325
1739209906.1139543;-45.120503652039325
1739209906.113959;-32.816014438256545
1739209906.1139636;-38.13080360867914
1739209906.1139684;-45.120503652039325
1739209906.1139731;-45.120503652039325
1739209906.1139777;-45.120503652039325
1739209906.1139824;-38.13080360867914
1739209906.113987;-45.120503652039325
1739209906.1139917;-38.13080360867914
1739209906.1139963;-45.120503652039325
1739209906.114001;-45.120503652039325
1739209906.1140058;-35.57807855764607
1739209906.1140103;-38.13080360867914
1739209906.114015;-45.120503652039325
1739209906.1140196;-38.13080360867914
1739209906.1140244;-35.57807855764607
1739209906.1083026;-25.077289914212862
1739209906.108305;-29.438486411369354
1739209906.1083076;-45.120503652039325
1739209906.10831;-33.981070128970906
1739209906.1083124;-33.981070128970906
1739209906.108315;-45.120503652039325
1739209906.1083174;-45.120503652039325
1739209906.1083198;-27.8777449560314
1739209906.1083224;-45.120503652039325
1739209906.1083248;-26.991370085610736
1739209906.1083272;-20.001670042250552
1739209906.1083295;-31.141103565318943
1739209906.1083322;-26.991370085610747
1739209906.1083345;-25.826314394896357
1739209906.108337;-33.981070128970906
1739209906.1083395;-38.13080360867914
1739209906.108342;-45.120503652039325
1739209906.1083443;-45.120503652039325
1739209906.1083467;-38.13080360867914
1739209906.1083493;-38.13080360867914
1739209906.1083517;-33.981070128970906
1739209906.108354;-38.13080360867914
1739209906.1083567;-38.13080360867914
1739209906.108359;-35.57807855764607
1739209906.1083615;-30.49652367304973
1739209906.1083639;-45.120503652039325
1739209906.1083665;-45.120503652039325
1739209906.1083689;-32.816014438256545
1739209906.1083713;-26.991370085610722
1739209906.1083739;-38.13080360867914
1739209906.1083763;-35.57807855764607
1739209906.1083786;-38.13080360867914
1739209906.1083813;-45.120503652039325
1739209906.1083837;-35.57807855764607
1739209906.108386;-21.522148828640407
1739209906.1083884;-19.642756598161068
1739209906.108391;-27.267205301931607
1739209906.1083934;-24.15140352195872
1739209906.1083958;-31.14110356531892
1739209906.1083984;-38.13080360867914
1739209906.1084008;-38.13080360867914
1739209906.1084032;-45.120503652039325
1739209906.1084056;-45.120503652039325
1739209906.1084082;-33.981070128970906
1739209906.1084106;-30.49652367304973
1739209906.108413;-33.981070128970906
1739209906.1084156;-26.03565346325281
1739209906.108418;-27.267205301931607
1739209906.1084204;-35.57807855764607
1739209906.1084228;-25.826314394896354
1739209906.1084254;-24.292649948874775
1739209906.1084278;-38.13080360867914
1739209906.1084301;-31.141103565318915
1739209906.1084328;-31.141103565318915
1739209906.1084352;-33.981070128970906
1739209906.1084375;-38.13080360867914
1739209906.1084402;-38.13080360867914
1739209906.1084425;-30.49652367304973
1739209906.108445;-45.120503652039325
1739209906.1084473;-25.826314394896364
1739209906.10845;-33.981070128970956
1739209906.1084523;-31.141103565318943
1739209906.1084547;-28.992665084841967
1739209906.1084573;-31.141103565318893
1739209906.1084597;-45.120503652039325
1739209906.108462;-33.981070128970906
1739209906.1084645;-38.13080360867914
1739209906.108467;-35.57807855764607
1739209906.1084695;-35.57807855764607
1739209906.1084719;-28.992665084841942
1739209906.1084745;-38.13080360867914
1739209906.1084769;-24.438645034577675
1739209906.1084793;-23.75329798047522
1739209906.1084816;-23.16150712794695
1739209906.1084843;-27.877744956031417
1739209906.1084867;-38.13080360867914
1739209906.108489;-38.13080360867914
1739209906.1084917;-33.981070128970956
1739209906.108494;-38.13080360867914
1739209906.1084964;-38.13080360867914
1739209906.108499;-33.981070128970906
1739209906.1085014;-38.13080360867914
1739209906.1085038;-38.13080360867914
1739209906.1085062;-45.120503652039325
1739209906.1085088;-38.13080360867914
1739209906.1085112;-30.49652367304973
1739209906.1085136;-22.448786368009156
1739209906.1085162;-28.58837851428586
1739209906.1085186;-38.13080360867914
1739209906.108521;-31.141103565318915
1739209906.1085234;-45.120503652039325
1739209906.108526;-38.13080360867914
1739209906.1085284;-45.120503652039325
1739209906.1085308;-32.816014438256545
1739209906.1085334;-45.120503652039325
1739209906.1085358;-25.077289914212862
1739209906.1085382;-19.22100763878221
1739209906.1085405;-27.267205301931607
1739209906.1085432;-33.981070128970956
1739209906.1085455;-25.62660358559016
1739209906.108548;-33.981070128970906
1739209906.1085505;-31.141103565318943
1739209906.108553;-45.120503652039325
1739209906.1085553;-45.120503652039325
1739209906.108558;-45.120503652039325
1739209906.1085603;-45.120503652039325
1739209906.1085627;-45.120503652039325
1739209906.108565;-45.120503652039325
1739209906.1085677;-35.57807855764607
1739209906.10857;-26.991370085610722
1739209906.1085725;-38.13080360867914
1739209906.108575;-38.13080360867914
1739209906.1085775;-33.981070128970906
1739209906.1085799;-33.981070128970906
1739209906.1085823;-45.120503652039325
1739209906.108585;-38.13080360867914
1739209906.1085873;-38.13080360867914
1739209906.1085896;-38.13080360867914
1739209906.1085923;-45.120503652039325
1739209906.1085947;-35.57807855764607
1739209906.108597;-38.13080360867914
1739209906.1085994;-45.120503652039325
1739209906.108602;-38.13080360867914
1739209906.1086044;-38.13080360867914
1739209906.1086068;-45.120503652039325
1739209906.1086094;-28.21854285175415
1739209906.1086118;-38.13080360867914
1739209906.1086142;-32.816014438256545
1739209906.1086168;-35.57807855764607
1739209906.1086192;-45.120503652039325
1739209906.1086216;-38.13080360867914
1739209906.108624;-33.981070128970906
1739209906.1086266;-33.981070128970906
1739209906.108629;-33.981070128970956
1739209906.1086314;-45.120503652039325
1739209906.108634;-33.981070128970906
1739209906.1086364;-45.120503652039325
1739209906.1086388;-45.120503652039325
1739209906.1086411;-45.120503652039325
1739209906.1086438;-45.120503652039325
1739209906.1086462;-45.120503652039325
1739209906.1086485;-31.141103565318893
1739209906.1086512;-33.981070128970906
1739209906.1086535;-33.981070128970906
1739209906.108656;-33.981070128970906
1739209906.1086586;-45.120503652039325
1739209906.108661;-38.13080360867914
1739209906.1086633;-45.120503652039325
1739209906.1086657;-45.120503652039325
1739209906.1086683;-45.120503652039325
1739209906.1086707;-45.120503652039325
1739209906.108673;-38.13080360867914
1739209906.1086757;-38.13080360867914
1739209906.108678;-45.120503652039325
1739209906.1086805;-45.120503652039325
1739209906.1086829;-38.13080360867914
1739209906.1086855;-38.13080360867914
1739209906.1086879;-45.120503652039325
1739209906.1086903;-38.13080360867914
1739209906.108693;-38.13080360867914
1739209906.1086953;-38.13080360867914
1739209906.1086977;-45.120503652039325
1739209906.1087;-45.120503652039325
1739209906.1087027;-38.13080360867914
1739209906.108705;-38.13080360867914
1739209906.1087074;-38.13080360867914
1739209906.10871;-45.120503652039325
1739209906.1087124;-38.13080360867914
1739209906.1087148;-35.57807855764607
1739209906.1087174;-45.120503652039325
1739209906.1087198;-38.13080360867914
1739209906.1087222;-45.120503652039325
1739209906.1087246;-38.13080360867914
1739209906.1087272;-45.120503652039325
1739209906.1087296;-45.120503652039325
1739209906.108732;-38.13080360867914
1739209906.1087346;-38.13080360867914
1739209906.108737;-45.120503652039325
1739209906.1087394;-45.120503652039325
1739209906.1087418;-35.57807855764607
1739209906.1087444;-38.13080360867914
1739209906.1087468;-38.13080360867914
1739209906.1087492;-35.57807855764607
1739209906.1087518;-38.13080360867914
1739209906.1087542;-38.13080360867914
1739209906.1087565;-38.13080360867914
1739209906.108759;-32.816014438256545
1739209906.1087615;-38.13080360867914
1739209906.108764;-38.13080360867914
1739209906.1087663;-45.120503652039325
1739209906.108769;-45.120503652039325
1739209906.1087713;-38.13080360867914
1739209906.1087737;-38.13080360867914
1739209906.1087763;-45.120503652039325
1739209906.1087787;-45.120503652039325
1739209906.108781;-35.57807855764607
1739209906.1087835;-45.120503652039325
1739209906.108786;-38.13080360867914
1739209906.1087885;-38.13080360867914
1739209906.1087909;-45.120503652039325
1739209906.1087935;-38.13080360867914
1739209906.108796;-38.13080360867914
1739209906.1087983;-33.981070128970906
1739209906.1088006;-33.981070128970906
1739209906.1088033;-38.13080360867914
1739209906.1088057;-45.120503652039325
1739209906.108808;-45.120503652039325
1739209906.1088107;-35.57807855764607
1739209906.108813;-38.13080360867914
1739209906.1088154;-45.120503652039325
1739209906.1088178;-38.13080360867914
1739209906.1088204;-38.13080360867914
1739209906.1088228;-38.13080360867914
1739209906.1140249;-38.13080360867914
1739209906.1140254;-38.13080360867914
1739209906.1140258;-33.981070128970906
1739209906.1140265;-33.981070128970906
1739209906.114027;-45.120503652039325
1739209906.1140275;-38.13080360867914
1739209906.114028;-33.981070128970906
1739209906.1140285;-35.57807855764607
1739209906.114029;-38.13080360867914
1739209906.1140294;-45.120503652039325
1739209906.11403;-45.120503652039325
1739209906.1140306;-45.120503652039325
1739209906.114031;-38.13080360867914
1739209906.1140316;-45.120503652039325
1739209906.114032;-38.13080360867914
1739209906.1140325;-38.13080360867914
1739209906.114033;-38.13080360867914
1739209906.1140335;-35.57807855764607
1739209906.114034;-38.13080360867914
1739209906.1140347;-38.13080360867914
1739209906.1140351;-45.120503652039325
1739209906.1140356;-38.13080360867914
1739209906.114036;-45.120503652039325
1739209906.1140366;-45.120503652039325
1739209906.114037;-45.120503652039325
1739209906.1140375;-45.120503652039325
1739209906.114038;-38.13080360867914
1739209906.1140387;-33.981070128970906
1739209906.1140392;-45.120503652039325
1739209906.1140397;-45.120503652039325
1739209906.1140401;-45.120503652039325
1739209906.1140406;-38.13080360867914
1739209906.114041;-38.13080360867914
1739209906.1140416;-45.120503652039325
1739209906.1140423;-45.120503652039325
1739209906.1140428;-35.57807855764607
1739209906.1140432;-35.57807855764607
1739209906.1140437;-38.13080360867914
1739209906.1140442;-45.120503652039325
1739209906.1140447;-45.120503652039325
1739209906.1140451;-38.13080360867914
1739209906.1140456;-45.120503652039325
1739209906.1140463;-38.13080360867914
1739209906.1140468;-33.981070128970906
1739209906.1140473;-45.120503652039325
1739209906.1140478;-38.13080360867914
1739209906.1140482;-38.13080360867914
1739209906.1140487;-38.13080360867914
1739209906.1140492;-45.120503652039325
1739209906.1140497;-45.120503652039325
1739209906.1140504;-45.120503652039325
1739209906.1140509;-33.981070128970906
1739209906.1140513;-38.13080360867914
1739209906.1140518;-45.120503652039325
1739209906.1140523;-38.13080360867914
1739209906.1140528;-45.120503652039325
1739209906.1140532;-45.120503652039325
1739209906.1140537;-38.13080360867914
1739209906.1140544;-33.981070128970906
1739209906.114055;-32.816014438256545
1739209906.1140554;-35.57807855764607
1739209906.1140559;-38.13080360867914
1739209906.1140563;-38.13080360867914
1739209906.1140568;-38.13080360867914
1739209906.1140573;-45.120503652039325
1739209906.114058;-45.120503652039325
1739209906.1140585;-45.120503652039325
1739209906.114059;-45.120503652039325
1739209906.1140594;-38.13080360867914
1739209906.11406;-35.57807855764607
1739209906.1140604;-38.13080360867914
1739209906.1140609;-38.13080360867914
1739209906.1140614;-38.13080360867914
1739209906.114062;-45.120503652039325
1739209906.1140625;-38.13080360867914
1739209906.114063;-35.57807855764607
1739209906.1140635;-35.57807855764607
1739209906.114064;-45.120503652039325
1739209906.1140645;-38.13080360867914
1739209906.114065;-33.981070128970906
1739209906.1140654;-38.13080360867914
1739209906.1140661;-45.120503652039325
1739209906.1140666;-45.120503652039325
1739209906.114067;-38.13080360867914
1739209906.1140676;-38.13080360867914
1739209906.114068;-45.120503652039325
1739209906.1140685;-45.120503652039325
1739209906.114069;-45.120503652039325
1739209906.1140695;-45.120503652039325
1739209906.1140702;-45.120503652039325
1739209906.1140707;-38.13080360867914
1739209906.1140711;-38.13080360867914
1739209906.1140716;-45.120503652039325
1739209906.114072;-45.120503652039325
1739209906.1140726;-38.13080360867914
1739209906.114073;-31.141103565318915
1739209906.1140738;-45.120503652039325
1739209906.1140742;-45.120503652039325
1739209906.1140747;-38.13080360867914
1739209906.1140752;-32.816014438256545
1739209906.1140757;-38.13080360867914
1739209906.1140761;-33.981070128970906
1739209906.1140766;-38.13080360867914
1739209906.114077;-45.120503652039325
1739209906.1140778;-38.13080360867914
1739209906.1140783;-38.13080360867914
1739209906.1140788;-33.981070128970906
1739209906.1140792;-33.981070128970956
1739209906.1140797;-45.120503652039325
1739209906.1140802;-35.57807855764607
1739209906.1140807;-35.57807855764607
1739209906.1140811;-45.120503652039325
1739209906.1140819;-38.13080360867914
1739209906.1140823;-38.13080360867914
1739209906.1140828;-38.13080360867914
1739209906.1140833;-31.141103565318893
1739209906.1140838;-38.13080360867914
1739209906.1140842;-45.120503652039325
1739209906.1140847;-38.13080360867914
1739209906.1140852;-45.120503652039325
1739209906.114086;-45.120503652039325
1739209906.1140864;-45.120503652039325
1739209906.1140869;-45.120503652039325
1739209906.1140873;-38.13080360867914
1739209906.1140878;-45.120503652039325
1739209906.1140883;-32.816014438256545
1739209906.1140888;-33.981070128970906
1739209906.1140895;-45.120503652039325
1739209906.11409;-45.120503652039325
1739209906.1140904;-45.120503652039325
1739209906.114091;-45.120503652039325
1739209906.1140914;-28.21854285175415
1739209906.1140919;-35.57807855764607
1739209906.1140924;-38.13080360867914
1739209906.1140928;-38.13080360867914
1739209906.1140935;-45.120503652039325
1739209906.114094;-45.120503652039325
1739209906.1140945;-45.120503652039325
1739209906.114095;-35.57807855764607
1739209906.1140954;-45.120503652039325
1739209906.114096;-38.13080360867914
1739209906.1140964;-35.57807855764607
1739209906.1140969;-45.120503652039325
1739209906.1140976;-45.120503652039325
1739209906.114098;-45.120503652039325
1739209906.1140985;-35.57807855764607
1739209906.114099;-45.120503652039325
1739209906.1140995;-31.141103565318893
1739209906.1141;-30.49652367304973
1739209906.1141005;-45.120503652039325
1739209906.114101;-45.120503652039325
1739209906.1141016;-38.13080360867914
1739209906.1141021;-35.57807855764607
1739209906.1141026;-45.120503652039325
1739209906.114103;-45.120503652039325
1739209906.1141036;-45.120503652039325
1739209906.114104;-38.13080360867914
1739209906.1141045;-38.13080360867914
1739209906.114105;-45.120503652039325
1739209906.1141057;-33.981070128970906
1739209906.1141062;-45.120503652039325
1739209906.1141067;-38.13080360867914
1739209906.1141071;-45.120503652039325
1739209906.1141076;-31.141103565318893
1739209906.114108;-27.8777449560314
1739209906.1141086;-38.13080360867914
1739209906.1141093;-45.120503652039325
1739209906.1141098;-38.13080360867914
1739209906.1141102;-38.13080360867914
1739209906.1141107;-45.120503652039325
1739209906.1141112;-38.13080360867914
1739209906.1141117;-45.120503652039325
1739209906.1141121;-38.13080360867914
1739209906.1141126;-38.13080360867914
1739209906.1141133;-38.13080360867914
1739209906.1141138;-33.981070128970906
1739209906.1141143;-38.13080360867914
1739209906.1141148;-45.120503652039325
1739209906.1141152;-33.981070128970906
1739209906.1141157;-32.816014438256545
1739209906.1141162;-26.991370085610722
1739209906.1141167;-38.13080360867914
1739209906.1141174;-33.981070128970906
1739209906.1141179;-45.120503652039325
1739209906.1141183;-38.13080360867914
1739209906.1141188;-38.13080360867914
1739209906.1141193;-38.13080360867914
1739209906.1141198;-45.120503652039325
1739209906.1141202;-30.49652367304976
1739209906.1141207;-45.120503652039325
1739209906.1141214;-38.13080360867914
1739209906.114122;-45.120503652039325
1739209906.1141224;-38.13080360867914
1739209906.1141229;-38.13080360867914
1739209906.1141233;-38.13080360867914
1739209906.1141238;-38.13080360867914
1739209906.1141243;-33.981070128970906
1739209906.114125;-35.57807855764607
1739209906.1141255;-38.13080360867914
1739209906.114126;-38.13080360867914
1739209906.1141264;-35.57807855764607
1739209906.114127;-38.13080360867914
1739209906.1141274;-38.13080360867914
1739209906.1141279;-45.120503652039325
1739209906.1141284;-35.57807855764607
1739209906.114129;-45.120503652039325
1739209906.1141295;-38.13080360867914
1739209906.11413;-45.120503652039325
1739209906.1141305;-38.13080360867914
1739209906.114131;-35.57807855764607
1739209906.1141315;-35.57807855764607
1739209906.114132;-38.13080360867914
1739209906.1141324;-38.13080360867914
1739209906.1141331;-38.13080360867914
1739209906.1141336;-35.57807855764607
1739209906.114134;-45.120503652039325
1739209906.1141346;-45.120503652039325
1739209906.114135;-33.981070128970906
1739209906.1141355;-35.57807855764607
1739209906.114136;-35.57807855764607
1739209906.1141365;-33.981070128970906
1739209906.1141372;-38.13080360867914
1739209906.1141376;-45.120503652039325
1739209906.1141381;-45.120503652039325
1739209906.1141386;-38.13080360867914
1739209906.114139;-45.120503652039325
1739209906.1141396;-38.13080360867914
1739209906.11414;-38.13080360867914
1739209906.1141407;-30.49652367304973
1739209906.1141412;-31.141103565318915
1739209906.1141417;-45.120503652039325
1739209906.1141422;-38.13080360867914
1739209906.1141427;-38.13080360867914
1739209906.1141431;-45.120503652039325
1739209906.1141436;-38.13080360867914
1739209906.114144;-45.120503652039325
1739209906.1141448;-31.141103565318915
1739209906.1141453;-38.13080360867914
1739209906.1141458;-38.13080360867914
1739209906.1141462;-35.57807855764607
1739209906.1141467;-33.981070128970906
1739209906.1141472;-38.13080360867914
1739209906.1141477;-38.13080360867914
1739209906.1141481;-45.120503652039325
1739209906.1141489;-31.141103565318915
1739209906.1141493;-33.981070128970906
1739209906.1141498;-45.120503652039325
1739209906.1141503;-45.120503652039325
1739209906.1141508;-38.13080360867914
1739209906.1141512;-45.120503652039325
1739209906.1141517;-33.981070128970906
1739209906.1141522;-38.13080360867914
1739209906.114153;-35.57807855764607
1739209906.1141534;-33.981070128970906
1739209906.1141539;-38.13080360867914
1739209906.1141543;-45.120503652039325
1739209906.1141548;-45.120503652039325
1739209906.1141553;-38.13080360867914
1739209906.1141558;-38.13080360867914
1739209906.1141565;-38.13080360867914
1739209906.114157;-31.141103565318915
1739209906.1141574;-28.992665084841942
1739209906.114158;-45.120503652039325
1739209906.1141584;-45.120503652039325
1739209906.1141589;-33.981070128970906
1739209906.1141593;-45.120503652039325
1739209906.1141598;-45.120503652039325
1739209906.1141605;-45.120503652039325
1739209906.114161;-38.13080360867914
1739209906.1141615;-38.13080360867914
1739209906.114162;-45.120503652039325
1739209906.1141624;-45.120503652039325
1739209906.114163;-45.120503652039325
1739209906.1141634;-32.816014438256545
1739209906.1141639;-38.13080360867914
1739209906.1141646;-38.13080360867914
1739209906.114165;-38.13080360867914
1739209906.1141655;-38.13080360867914
1739209906.114166;-45.120503652039325
1739209906.1141665;-45.120503652039325
1739209906.114167;-45.120503652039325
1739209906.1141675;-38.13080360867914
1739209906.114168;-38.13080360867914
1739209906.1141686;-45.120503652039325
1739209906.1141691;-38.13080360867914
1739209906.1141696;-31.141103565318915
1739209906.11417;-45.120503652039325
1739209906.1141706;-38.13080360867914
1739209906.114171;-38.13080360867914
1739209906.1141715;-33.981070128970906
1739209906.1141722;-45.120503652039325
1739209906.1141727;-45.120503652039325
1739209906.1141732;-45.120503652039325
1739209906.1141737;-45.120503652039325
1739209906.1141741;-33.981070128970906
1739209906.1141746;-45.120503652039325
1739209906.114175;-45.120503652039325
1739209906.1141756;-35.57807855764607
1739209906.1141763;-38.13080360867914
1739209906.1141768;-45.120503652039325
1739209906.1141772;-38.13080360867914
1739209906.1141777;-31.141103565318915
1739209906.1141782;-38.13080360867914
1739209906.1141787;-38.13080360867914
1739209906.1141791;-38.13080360867914
1739209906.1141796;-33.981070128970906
1739209906.1141803;-45.120503652039325
1739209906.1141808;-45.120503652039325
1739209906.1141813;-45.120503652039325
1739209906.1141818;-38.13080360867914
1739209906.1141822;-38.13080360867914
1739209906.1141827;-38.13080360867914
1739209906.1141832;-38.13080360867914
1739209906.1141837;-38.13080360867914
1739209906.1141844;-35.57807855764607
1739209906.1141849;-45.120503652039325
1739209906.1141853;-38.13080360867914
1739209906.1141858;-38.13080360867914
1739209906.1141863;-38.13080360867914
1739209906.1141868;-33.981070128970906
1739209906.1141872;-45.120503652039325
1739209906.114188;-38.13080360867914
1739209906.1141884;-45.120503652039325
1739209906.114189;-38.13080360867914
1739209906.1141894;-45.120503652039325
1739209906.1141899;-45.120503652039325
1739209906.1141903;-45.120503652039325
1739209906.1141908;-45.120503652039325
1739209906.1141913;-45.120503652039325
1739209906.114192;-35.57807855764607
1739209906.1141925;-38.13080360867914
1739209906.114193;-45.120503652039325
1739209906.1141934;-38.13080360867914
1739209906.114194;-35.57807855764607
1739209906.1141944;-32.816014438256545
1739209906.1141949;-38.13080360867914
1739209906.1141953;-35.57807855764607
1739209906.114196;-45.120503652039325
1739209906.1141965;-33.981070128970906
1739209906.114197;-45.120503652039325
1739209906.1141975;-45.120503652039325
1739209906.114198;-33.981070128970906
1739209906.1141984;-45.120503652039325
1739209906.114199;-45.120503652039325
1739209906.1141994;-38.13080360867914
1739209906.1142;-38.13080360867914
1739209906.1142006;-45.120503652039325
1739209906.114201;-45.120503652039325
1739209906.1142015;-45.120503652039325
1739209906.114202;-35.57807855764607
1739209906.1142025;-31.141103565318915
1739209906.114203;-45.120503652039325
1739209906.1142037;-38.13080360867914
1739209906.1142042;-38.13080360867914
1739209906.1142046;-33.981070128970906
1739209906.1142051;-45.120503652039325
1739209906.1142056;-38.13080360867914
1739209906.114206;-33.981070128970906
1739209906.1142066;-45.120503652039325
1739209906.114207;-45.120503652039325
1739209906.1142077;-45.120503652039325
1739209906.1142082;-38.13080360867914
1739209906.1142087;-45.120503652039325
1739209906.1142092;-38.13080360867914
1739209906.1142097;-38.13080360867914
1739209906.1142101;-35.57807855764607
1739209906.1142106;-31.141103565318915
1739209906.114211;-45.120503652039325
1739209906.1142118;-45.120503652039325
1739209906.1142123;-35.57807855764607
1739209906.1142128;-31.141103565318915
1739209906.1142132;-45.120503652039325
1739209906.1142137;-45.120503652039325
1739209906.1142142;-35.57807855764607
1739209906.1142147;-33.981070128970906
1739209906.1142151;-45.120503652039325
1739209906.1142159;-38.13080360867914
1739209906.1142163;-38.13080360867914
1739209906.1142168;-45.120503652039325
1739209906.1142173;-45.120503652039325
1739209906.1142178;-38.13080360867914
1739209906.1142182;-45.120503652039325
1739209906.1142187;-31.14110356531892
1739209906.1142192;-38.13080360867914
1739209906.11422;-38.13080360867914
1739209906.1142204;-38.13080360867914
1739209906.1142209;-38.13080360867914
1739209906.1142213;-38.13080360867914
1739209906.1142218;-38.13080360867914
1739209906.1142223;-45.120503652039325
1739209906.1142228;-28.992665084841942
1739209906.1142235;-45.120503652039325
1739209906.114224;-38.13080360867914
1739209906.1142244;-45.120503652039325
1739209906.114225;-45.120503652039325
1739209906.1142254;-35.57807855764607
1739209906.1142259;-45.120503652039325
1739209906.1142263;-45.120503652039325
1739209906.1142268;-29.438486411369347
1739209906.1142275;-33.981070128970906
1739209906.114228;-38.13080360867914
1739209906.1142285;-45.120503652039325
1739209906.114229;-38.13080360867914
1739209906.1142294;-45.120503652039325
1739209906.11423;-45.120503652039325
1739209906.1142304;-45.120503652039325
1739209906.1142309;-33.981070128970906
1739209906.1142316;-38.13080360867914
1739209906.114232;-45.120503652039325
1739209906.1142325;-45.120503652039325
1739209906.114233;-45.120503652039325
1739209906.1142335;-38.13080360867914
1739209906.114234;-38.13080360867914
1739209906.1142344;-45.120503652039325
1739209906.114235;-38.13080360867914
1739209906.1142356;-32.816014438256545
1739209906.114236;-38.13080360867914
1739209906.1142366;-45.120503652039325
1739209906.114237;-45.120503652039325
1739209906.1142375;-32.816014438256545
1739209906.114238;-35.57807855764607
1739209906.1142385;-45.120503652039325
