CAN Message; 0x1a7:00002f5165aca9d1
1739209743.4548233;-23.273589343863314
1739209743.4548266;-33.981070128970906
1739209743.45483;-45.120503652039325
1739209743.4548333;-32.816014438256545
1739209743.4548366;-28.992665084841942
1739209743.45484;-45.120503652039325
1739209743.4548433;-45.120503652039325
1739209743.4548466;-33.981070128970906
1739209743.45485;-29.438486411369354
1739209743.4548533;-20.954098578656478
1739209743.4548566;-15.811013340364063
1739209743.45486;-38.13080360867914
1739209743.4548635;-31.141103565318915
1739209743.454867;-35.57807855764607
1739209743.4548702;-45.120503652039325
1739209743.4548736;-45.120503652039325
1739209743.454877;-38.13080360867914
1739209743.4548802;-38.13080360867914
1739209743.4548836;-45.120503652039325
1739209743.454887;-35.57807855764607
1739209743.4548903;-38.13080360867914
1739209743.4548936;-45.120503652039325
1739209743.454897;-45.120503652039325
1739209743.4549003;-32.816014438256545
1739209743.4549036;-33.981070128970906
1739209743.454907;-33.981070128970956
1739209743.4549103;-38.13080360867914
1739209743.4549136;-38.13080360867914
1739209743.454917;-38.13080360867914
1739209743.4549203;-45.120503652039325
1739209743.4549236;-45.120503652039325
1739209743.454927;-27.267205301931607
1739209743.4549303;-27.877744956031417
1739209743.4549336;-16.39894092455636
1739209743.454937;-9.33525759928936
1739209743.4549406;-31.141103565318943
1739209743.454944;-31.141103565318893
1739209743.4549472;-31.141103565318915
1739209743.4549506;-19.00327057196587
1739209743.454954;-26.487275050834725
1739209743.4549572;-33.981070128970906
1739209743.4549606;-28.58837851428586
1739209743.454964;-32.81601443825658
1739209743.4549673;-11.287737147962783
1739209743.4549706;-15.75034257739115
1739209743.454974;-38.13080360867914
1739209743.4549773;-31.141103565318893
1739209743.4549806;-45.120503652039325
1739209743.454984;-38.13080360867914
1739209743.4549873;-33.981070128970906
1739209743.4549906;-38.13080360867914
1739209743.454994;-38.13080360867914
1739209743.4549973;-45.120503652039325
1739209743.4550006;-31.141103565318943
1739209743.455004;-45.120503652039325
1739209743.4550073;-45.120503652039325
1739209743.4550107;-45.120503652039325
1739209743.455014;-33.981070128970906
1739209743.4550173;-32.816014438256545
1739209743.455021;-45.120503652039325
1739209743.4550242;-38.13080360867914
1739209743.4550276;-25.826314394896357
1739209743.455031;-19.00327057196588
1739209743.4550343;-19.642756598161057
1739209743.4550376;-28.992665084841942
1739209743.455041;-33.981070128970956
1739209743.4550443;-38.13080360867914
1739209743.4550476;-35.57807855764607
1739209743.455051;-33.981070128970906
1739209743.4550543;-23.75329798047522
1739209743.4550576;-38.13080360867914
1739209743.455061;-38.13080360867914
1739209743.4550643;-32.816014438256545
1739209743.4550676;-45.120503652039325
1739209743.455071;-38.13080360867914
1739209743.4550743;-45.120503652039325
1739209743.4550776;-24.589719217205094
1739209743.455081;-20.822980852015213
1739209743.4550843;-45.120503652039325
1739209743.4550877;-45.120503652039325
1739209743.455091;-38.13080360867914
1739209743.4550943;-25.826314394896354
1739209743.455098;-32.816014438256545
1739209743.4551013;-45.120503652039325
1739209743.4551046;-35.57807855764607
1739209743.455108;-28.58837851428586
1739209743.4551113;-12.906361273615905
1739209743.4551146;-11.838747037656066
1739209743.455118;-25.62660358559016
1739209743.4551213;-30.49652367304973
1739209743.4551246;-38.13080360867914
1739209743.455128;-16.663323472372703
1739209743.4551313;-28.21854285175415
1739209743.4551346;-45.120503652039325
1739209743.4551404;-38.13080360867914
1739209743.4551463;-28.992665084841942
1739209743.455152;-9.814665055588112
1739209743.455158;-19.403415333952406
1739209743.4551637;-32.816014438256545
1739209743.4551697;-33.981070128970906
1739209743.4551754;-30.49652367304973
1739209743.4551814;-23.506823629689542
1739209743.455187;-45.120503652039325
1739209743.455193;-38.13080360867914
1739209743.4551988;-45.120503652039325
1739209743.4552047;-35.57807855764607
1739209743.4552104;-25.826314394896357
1739209743.4552164;-45.120503652039325
1739209743.4552221;-45.120503652039325
1739209743.455228;-33.981070128970906
1739209743.4552338;-35.57807855764607
1739209743.4552398;-45.120503652039325
1739209743.4552455;-45.120503652039325
1739209743.4552515;-28.21854285175415
1739209743.4552572;-35.57807855764607
1739209743.455263;-21.522148828640407
1739209743.4552689;-30.49652367304973
1739209743.4552746;-35.57807855764607
1739209743.4552805;-30.49652367304973
1739209743.4552863;-38.13080360867914
1739209743.4552922;-38.13080360867914
1739209743.455298;-45.120503652039325
1739209743.455304;-38.13080360867914
1739209743.4553096;-38.13080360867914
1739209743.4553156;-32.816014438256545
1739209743.4553213;-33.981070128970956
1739209743.4553273;-28.992665084841967
1739209743.455333;-38.13080360867914
1739209743.455339;-31.141103565318915
1739209743.4553447;-23.506823629689542
1739209743.4553506;-15.047294122811843
1739209743.4553564;-29.438486411369333
1739209743.4553623;-38.13080360867914
1739209743.455368;-32.816014438256545
1739209743.4553738;-24.151403521958727
1739209743.4553797;-26.991370085610722
1739209743.4553854;-33.981070128970906
1739209743.4553914;-45.120503652039325
1739209743.4553971;-45.120503652039325
1739209743.455403;-28.58837851428586
1739209743.4554088;-38.13080360867914
1739209743.4554148;-32.816014438256545
1739209743.4554205;-23.506823629689542
1739209743.4554265;-38.13080360867914
1739209743.4554322;-22.175841390423358
1739209743.4554381;-38.13080360867914
1739209743.4554439;-32.816014438256545
1739209743.4554498;-38.13080360867914
1739209743.4554555;-38.13080360867914
1739209743.4554615;-45.120503652039325
1739209743.4554672;-35.57807855764607
1739209743.4554732;-32.816014438256545
1739209743.455479;-45.120503652039325
1739209743.4554849;-45.120503652039325
1739209743.4554906;-38.13080360867914
1739209743.4554963;-45.120503652039325
1739209743.4555023;-38.13080360867914
1739209743.455508;-45.120503652039325
1739209743.455514;-45.120503652039325
1739209743.4555197;-38.13080360867914
1739209743.4555256;-38.13080360867914
1739209743.4555314;-45.120503652039325
1739209743.4555373;-38.13080360867914
1739209743.455543;-45.120503652039325
1739209743.455549;-45.120503652039325
1739209743.4555547;-45.120503652039325
1739209743.4555607;-35.57807855764607
1739209743.4555664;-38.13080360867914
1739209743.4555724;-33.981070128970906
1739209743.455578;-45.120503652039325
1739209743.455584;-33.981070128970906
1739209743.4555898;-38.13080360867914
1739209743.4555957;-45.120503652039325
1739209743.4556015;-38.13080360867914
1739209743.4556074;-38.13080360867914
1739209743.4556131;-45.120503652039325
1739209743.4556189;-45.120503652039325
1739209743.4556248;-45.120503652039325
1739209743.4556305;-28.992665084841942
1739209743.4556365;-38.13080360867914
1739209743.4556422;-38.13080360867914
1739209743.4556482;-45.120503652039325
1739209743.455654;-38.13080360867914
1739209743.4556599;-38.13080360867914
1739209743.4556656;-38.13080360867914
1739209743.4556715;-33.981070128970906
1739209743.4556773;-45.120503652039325
1739209743.4556832;-45.120503652039325
1739209743.455689;-33.981070128970906
1739209743.455695;-38.13080360867914
1739209743.4557006;-33.981070128970906
1739209743.4557066;-33.981070128970906
1739209743.4557123;-38.13080360867914
1739209743.4557183;-45.120503652039325
1739209743.455724;-33.981070128970906
1739209743.45573;-28.58837851428586
1739209743.4557357;-45.120503652039325
1739209743.4557414;-45.120503652039325
1739209743.4557474;-38.13080360867914
1739209743.455753;-33.981070128970906
1739209743.455759;-38.13080360867914
1739209743.4557648;-38.13080360867914
1739209743.4557707;-38.13080360867914
1739209743.4557765;-35.57807855764607
1739209743.4557824;-45.120503652039325
1739209743.4557881;-45.120503652039325
1739209743.455794;-33.981070128970906
1739209743.4557998;-38.13080360867914
1739209743.4558058;-45.120503652039325
1739209743.4558115;-38.13080360867914
1739209743.4558175;-45.120503652039325
1739209743.4558232;-38.13080360867914
1739209743.4558291;-33.981070128970906
1739209743.4558349;-35.57807855764607
1739209743.4558408;-30.49652367304973
1739209743.4558465;-31.141103565318915
1739209743.4558523;-45.120503652039325
1739209743.4558582;-38.13080360867914
1739209743.455864;-38.13080360867914
1739209743.45587;-38.13080360867914
1739209743.4558756;-45.120503652039325
1739209743.4558816;-30.49652367304973
1739209743.4558873;-33.981070128970906
1739209743.4558933;-45.120503652039325
1739209743.455899;-38.13080360867914
1739209743.455905;-45.120503652039325
1739209743.4559107;-45.120503652039325
1739209743.4559166;-45.120503652039325
1739209743.4559224;-38.13080360867914
1739209743.4559283;-35.57807855764607
1739209743.455934;-35.57807855764607
1739209743.45594;-30.49652367304973
1739209743.4559457;-38.13080360867914
1739209743.4559517;-45.120503652039325
1739209743.4559574;-33.981070128970906
1739209743.4559634;-38.13080360867914
1739209743.455969;-45.120503652039325
1739209743.4559748;-45.120503652039325
1739209743.4559808;-45.120503652039325
1739209743.4559865;-38.13080360867914
1739209743.4559925;-38.13080360867914
1739209743.4559982;-38.13080360867914
1739209743.4560041;-38.13080360867914
1739209743.4560099;-38.13080360867914
1739209743.4560158;-38.13080360867914
1739209743.4560215;-38.13080360867914
1739209743.4560275;-45.120503652039325
1739209743.4560332;-45.120503652039325
1739209743.4560392;-45.120503652039325
1739209743.456045;-38.13080360867914
1739209743.4560509;-38.13080360867914
1739209743.4560566;-38.13080360867914
1739209743.4560626;-35.57807855764607
1739209743.4560683;-38.13080360867914
1739209743.4560742;-45.120503652039325
1739209743.45608;-32.816014438256545
1739209743.456086;-45.120503652039325
1739209743.4560916;-45.120503652039325
1739209743.4560974;-38.13080360867914
1739209743.4561033;-35.57807855764607
1739209743.456109;-38.13080360867914
1739209743.456115;-45.120503652039325
1739209743.4561207;-38.13080360867914
1739209743.4561267;-45.120503652039325
1739209743.4561324;-45.120503652039325
1739209743.4561384;-45.120503652039325
1739209743.456144;-45.120503652039325
1739209743.45615;-45.120503652039325
1739209743.4561558;-38.13080360867914
1739209743.4561617;-38.13080360867914
1739209743.4561675;-45.120503652039325
1739209743.4561734;-28.21854285175415
1739209743.4561791;-33.981070128970906
1739209743.456185;-38.13080360867914
1739209743.4561908;-45.120503652039325
1739209743.4561968;-38.13080360867914
1739209743.4562025;-45.120503652039325
1739209743.4562085;-45.120503652039325
1739209743.4562142;-45.120503652039325
1739209743.45622;-45.120503652039325
1739209743.4562259;-45.120503652039325
1739209743.4562316;-35.57807855764607
1739209743.4562376;-35.57807855764607
1739209743.4562433;-45.120503652039325
1739209743.4562492;-45.120503652039325
1739209743.456255;-38.13080360867914
1739209743.456261;-45.120503652039325
1739209743.4562666;-27.8777449560314
1739209743.4562726;-32.816014438256545
1739209743.4562783;-38.13080360867914
1739209743.4562843;-38.13080360867914
1739209743.45629;-38.13080360867914
1739209743.456296;-38.13080360867914
1739209743.4563017;-38.13080360867914
1739209743.4563076;-38.13080360867914
1739209743.4563134;-38.13080360867914
1739209743.4563193;-38.13080360867914
1739209743.456325;-45.120503652039325
1739209743.4563308;-38.13080360867914
1739209743.4563367;-45.120503652039325
1739209743.4563425;-33.981070128970906
1739209743.4563484;-38.13080360867914
1739209743.4563541;-45.120503652039325
1739209743.45636;-33.981070128970906
1739209743.4563658;-32.816014438256545
1739209743.4563718;-38.13080360867914
1739209743.4563775;-45.120503652039325
1739209743.4563835;-45.120503652039325
1739209743.4563892;-45.120503652039325
1739209743.4563951;-38.13080360867914
1739209743.4564009;-38.13080360867914
1739209743.4564068;-38.13080360867914
1739209743.4564126;-38.13080360867914
1739209743.4564185;-45.120503652039325
1739209743.4564242;-38.13080360867914
1739209743.4564302;-35.57807855764607
1739209743.456436;-38.13080360867914
1739209743.4564419;-45.120503652039325
1739209743.4564476;-45.120503652039325
1739209743.4564533;-45.120503652039325
1739209743.4564593;-45.120503652039325
1739209743.456465;-45.120503652039325
1739209743.456471;-38.13080360867914
1739209743.4564767;-38.13080360867914
1739209743.4564826;-45.120503652039325
1739209743.4564884;-38.13080360867914
1739209743.4564943;-45.120503652039325
1739209743.4565;-38.13080360867914
1739209743.456506;-33.981070128970906
1739209743.4565117;-45.120503652039325
1739209743.4565177;-45.120503652039325
1739209743.4565234;-32.816014438256545
1739209743.4565294;-35.57807855764607
1739209743.456535;-45.120503652039325
1739209743.456541;-38.13080360867914
1739209743.4565468;-33.981070128970906
1739209743.4565527;-45.120503652039325
1739209743.4565585;-45.120503652039325
1739209743.4565644;-45.120503652039325
1739209743.4565701;-38.13080360867914
1739209743.4565759;-33.981070128970906
1739209743.4565818;-33.981070128970906
1739209743.4565876;-38.13080360867914
1739209743.4565935;-35.57807855764607
1739209743.4565992;-35.57807855764607
1739209743.4566052;-45.120503652039325
1739209743.456611;-45.120503652039325
1739209743.4566169;-45.120503652039325
1739209743.4566226;-45.120503652039325
1739209743.4566286;-38.13080360867914
1739209743.4566343;-38.13080360867914
1739209743.4566402;-45.120503652039325
1739209743.456646;-38.13080360867914
1739209743.456652;-33.981070128970906
1739209743.4566576;-45.120503652039325
1739209743.4566636;-45.120503652039325
1739209743.4566693;-38.13080360867914
1739209743.4566753;-45.120503652039325
1739209743.456681;-38.13080360867914
1739209743.456687;-45.120503652039325
1739209743.4566927;-38.13080360867914
1739209743.4566984;-38.13080360867914
1739209743.4567044;-33.981070128970906
1739209743.45671;-45.120503652039325
1739209743.456716;-38.13080360867914
1739209743.4567218;-38.13080360867914
1739209743.4567277;-45.120503652039325
1739209743.4567335;-45.120503652039325
1739209743.4567394;-33.981070128970906
1739209743.4567451;-38.13080360867914
1739209743.456751;-38.13080360867914
1739209743.4567568;-38.13080360867914
1739209743.4567628;-38.13080360867914
1739209743.4567685;-38.13080360867914
1739209743.4567745;-45.120503652039325
1739209743.4567802;-45.120503652039325
1739209743.4567862;-45.120503652039325
1739209743.4567919;-45.120503652039325
1739209743.4567978;-45.120503652039325
1739209743.4568036;-45.120503652039325
1739209743.4568093;-38.13080360867914
1739209743.4568152;-38.13080360867914
1739209743.456821;-38.13080360867914
1739209743.456827;-35.57807855764607
1739209743.4568326;-35.57807855764607
1739209743.4568386;-45.120503652039325
1739209743.4568443;-38.13080360867914
1739209743.4568503;-38.13080360867914
1739209743.456856;-38.13080360867914
1739209743.456862;-45.120503652039325
1739209743.4568677;-35.57807855764607
1739209743.4568737;-38.13080360867914
1739209743.4568794;-38.13080360867914
1739209743.4568853;-38.13080360867914
1739209743.456891;-45.120503652039325
1739209743.456897;-33.981070128970906
1739209743.4569027;-33.981070128970906
1739209743.4569087;-38.13080360867914
1739209743.4569144;-45.120503652039325
1739209743.4569204;-38.13080360867914
1739209743.456926;-38.13080360867914
1739209743.4569318;-35.57807855764607
1739209743.4569378;-32.816014438256545
1739209743.4569435;-38.13080360867914
1739209743.4569495;-38.13080360867914
1739209743.4569552;-45.120503652039325
1739209743.4569612;-45.120503652039325
1739209743.4569669;-38.13080360867914
1739209743.4569728;-38.13080360867914
1739209743.4569786;-31.141103565318915
1739209743.4569845;-45.120503652039325
1739209743.4569902;-35.57807855764607
1739209743.4569962;-35.57807855764607
1739209743.457002;-33.981070128970906
1739209743.457008;-38.13080360867914
1739209743.4570136;-38.13080360867914
1739209743.4570196;-45.120503652039325
1739209743.4570253;-31.141103565318943
1739209743.4570312;-45.120503652039325
1739209743.457037;-35.57807855764607
1739209743.457043;-45.120503652039325
1739209743.4570487;-45.120503652039325
1739209743.4570544;-38.13080360867914
1739209743.4570603;-35.57807855764607
1739209743.457066;-33.981070128970906
1739209743.457072;-28.58837851428586
1739209743.4570777;-45.120503652039325
1739209743.4570837;-45.120503652039325
1739209743.4570894;-38.13080360867914
1739209743.4570954;-38.13080360867914
1739209743.457101;-45.120503652039325
1739209743.457107;-45.120503652039325
1739209743.4571128;-45.120503652039325
1739209743.4571187;-38.13080360867914
1739209743.4571245;-45.120503652039325
1739209743.4571304;-45.120503652039325
1739209743.4571362;-45.120503652039325
1739209743.457142;-45.120503652039325
1739209743.4571478;-38.13080360867914
1739209743.4571538;-45.120503652039325
1739209743.4571595;-45.120503652039325
1739209743.4571655;-29.438486411369333
1739209743.4571712;-35.57807855764607
1739209743.457177;-38.13080360867914
1739209743.457183;-38.13080360867914
1739209743.4571886;-38.13080360867914
1739209743.4571946;-38.13080360867914
1739209743.4572003;-45.120503652039325
1739209743.4572062;-45.120503652039325
1739209743.457212;-38.13080360867914
1739209743.457218;-38.13080360867914
1739209743.4572237;-45.120503652039325
1739209743.4572296;-45.120503652039325
1739209743.4572353;-38.13080360867914
1739209743.4572413;-38.13080360867914
1739209743.457247;-45.120503652039325
1739209743.457253;-45.120503652039325
1739209743.4572587;-45.120503652039325
1739209743.4572647;-38.13080360867914
1739209743.4572704;-38.13080360867914
1739209743.4572763;-38.13080360867914
1739209743.457282;-38.13080360867914
1739209743.4572878;-38.13080360867914
1739209743.4572937;-33.981070128970906
1739209743.4572995;-38.13080360867914
1739209743.4573054;-35.57807855764607
1739209743.4573112;-35.57807855764607
1739209743.457317;-45.120503652039325
1739209743.4573228;-45.120503652039325
1739209743.4573288;-35.57807855764607
1739209743.4573345;-38.13080360867914
1739209743.4573405;-38.13080360867914
1739209743.4573462;-35.57807855764607
1739209743.4573522;-45.120503652039325
1739209743.457358;-38.13080360867914
1739209743.4573638;-33.981070128970906
1739209743.4573696;-38.13080360867914
1739209743.4573755;-45.120503652039325
1739209743.4573812;-45.120503652039325
1739209743.4573872;-38.13080360867914
1739209743.457393;-45.120503652039325
1739209743.457399;-27.8777449560314
1739209743.4574046;-29.438486411369333
1739209743.4574103;-45.120503652039325
1739209743.4574163;-38.13080360867914
1739209743.457422;-38.13080360867914
1739209743.457428;-45.120503652039325
1739209743.4574337;-45.120503652039325
1739209743.4574397;-45.120503652039325
1739209743.4574454;-45.120503652039325
1739209743.4574513;-45.120503652039325
1739209743.457457;-38.13080360867914
1739209743.457463;-45.120503652039325
1739209743.4574687;-45.120503652039325
1739209743.4574747;-38.13080360867914
1739209743.4574804;-45.120503652039325
1739209743.4574864;-45.120503652039325
1739209743.457492;-38.13080360867914
1739209743.457498;-33.981070128970906
1739209743.4575038;-35.57807855764607
1739209743.4575098;-35.57807855764607
1739209743.4575155;-45.120503652039325
1739209743.4575214;-45.120503652039325
1739209743.4575272;-38.13080360867914
1739209743.457533;-38.13080360867914
1739209743.4575388;-45.120503652039325
1739209743.4575446;-45.120503652039325
1739209743.4575505;-30.49652367304973
1739209743.4575562;-35.57807855764607
1739209743.4575622;-38.13080360867914
1739209743.457568;-33.981070128970906
1739209743.457574;-38.13080360867914
1739209743.4575796;-35.57807855764607
1739209743.4575856;-45.120503652039325
1739209743.4575913;-45.120503652039325
1739209743.4575973;-35.57807855764607
1739209743.457603;-38.13080360867914
1739209743.457609;-45.120503652039325
1739209743.4576147;-38.13080360867914
1739209743.4576206;-35.57807855764607
1739209743.4576263;-35.57807855764607
1739209743.4576323;-38.13080360867914
1739209743.457638;-35.57807855764607
1739209743.457644;-38.13080360867914
1739209743.4576497;-38.13080360867914
1739209743.4576554;-45.120503652039325
1739209743.4576614;-38.13080360867914
1739209743.457667;-45.120503652039325
1739209743.457673;-45.120503652039325
1739209743.4576788;-45.120503652039325
1739209743.4576848;-45.120503652039325
1739209743.4576905;-35.57807855764607
1739209743.4576964;-35.57807855764607
1739209743.4577022;-45.120503652039325
1739209743.4577081;-45.120503652039325
1739209743.4577138;-45.120503652039325
1739209743.4577198;-45.120503652039325
1739209743.4577255;-45.120503652039325
1739209743.4577315;-38.13080360867914
1739209743.4577372;-45.120503652039325
1739209743.4577432;-38.13080360867914
1739209743.457749;-35.57807855764607
1739209743.4577549;-35.57807855764607
1739209743.4577606;-38.13080360867914
1739209743.4577663;-38.13080360867914
1739209743.4577723;-38.13080360867914
1739209743.457778;-45.120503652039325
1739209743.457784;-45.120503652039325
1739209743.4577897;-45.120503652039325
1739209743.4577956;-38.13080360867914
1739209743.4578013;-33.981070128970906
1739209743.4578073;-45.120503652039325
1739209743.457813;-45.120503652039325
1739209743.457819;-35.57807855764607
1739209743.4578247;-38.13080360867914
1739209743.4578307;-45.120503652039325
1739209743.4578364;-45.120503652039325
1739209743.4578424;-45.120503652039325
1739209743.457848;-45.120503652039325
1739209743.457854;-45.120503652039325
1739209743.4578598;-38.13080360867914
1739209743.4578657;-38.13080360867914
1739209743.4578714;-32.816014438256545
1739209743.4578774;-38.13080360867914
1739209743.4578831;-45.120503652039325
1739209743.4578888;-45.120503652039325
1739209743.4578948;-38.13080360867914
1739209743.4579005;-45.120503652039325
1739209743.4579065;-38.13080360867914
1739209743.4579122;-38.13080360867914
1739209743.4579182;-45.120503652039325
1739209743.457924;-38.13080360867914
1739209743.4579298;-38.13080360867914
1739209743.4579356;-35.57807855764607
1739209743.4579415;-38.13080360867914
1739209743.4579473;-45.120503652039325
1739209743.4579532;-45.120503652039325
1739209743.457959;-45.120503652039325
1739209743.457965;-38.13080360867914
1739209743.4579706;-32.816014438256545
1739209743.4579766;-38.13080360867914
1739209743.4579823;-38.13080360867914
1739209743.4579883;-38.13080360867914
1739209743.457994;-29.438486411369333
1739209743.458;-38.13080360867914
1739209743.4580057;-45.120503652039325
1739209743.4580114;-45.120503652039325
1739209743.4580173;-45.120503652039325
1739209743.458023;-38.13080360867914
1739209743.458029;-38.13080360867914
1739209743.4580348;-38.13080360867914
1739209743.4580407;-38.13080360867914
1739209743.4580464;-38.13080360867914
1739209743.4580524;-45.120503652039325
1739209743.458058;-38.13080360867914
1739209743.458064;-30.49652367304973
1739209743.4580698;-45.120503652039325
1739209743.4580758;-45.120503652039325
1739209743.4580815;-45.120503652039325
1739209743.4580874;-32.816014438256545
1739209743.4580932;-38.13080360867914
1739209743.4580991;-35.57807855764607
1739209743.4581048;-35.57807855764607
1739209743.4581108;-45.120503652039325
1739209743.4581165;-45.120503652039325
1739209743.4581223;-45.120503652039325
1739209743.4581282;-45.120503652039325
1739209743.458134;-45.120503652039325
1739209743.45814;-38.13080360867914
1739209743.4581456;-45.120503652039325
1739209743.4581516;-38.13080360867914
1739209743.4581573;-45.120503652039325
1739209743.4581633;-38.13080360867914
1739209743.458169;-45.120503652039325
1739209743.458175;-38.13080360867914
1739209743.4581807;-33.981070128970906
1739209743.4581866;-38.13080360867914
1739209743.4581923;-45.120503652039325
1739209743.4581983;-45.120503652039325
1739209743.458204;-27.8777449560314
1739209743.45821;-38.13080360867914
1739209743.4582157;-38.13080360867914
1739209743.4582217;-45.120503652039325
1739209743.4582274;-38.13080360867914
1739209743.4582334;-35.57807855764607
1739209743.458239;-45.120503652039325
1739209743.4582448;-45.120503652039325
1739209743.4582508;-38.13080360867914
1739209743.4582565;-45.120503652039325
1739209743.4582624;-45.120503652039325
1739209743.4582682;-38.13080360867914
1739209743.4582741;-45.120503652039325
1739209743.4582798;-38.13080360867914
1739209743.4582858;-35.57807855764607
1739209743.4582915;-35.57807855764607
1739209743.4582975;-27.8777449560314
1739209743.4583032;-35.57807855764607
1739209743.4583092;-45.120503652039325
1739209743.458315;-38.13080360867914
1739209743.4583209;-35.57807855764607
1739209743.4583266;-38.13080360867914
1739209743.4583325;-38.13080360867914
1739209743.4583383;-33.981070128970906
1739209743.4583442;-45.120503652039325
1739209743.45835;-45.120503652039325
1739209743.458356;-38.13080360867914
1739209743.4583616;-38.13080360867914
1739209743.4583673;-45.120503652039325
1739209743.4583733;-45.120503652039325
1739209743.458379;-38.13080360867914
1739209743.458385;-38.13080360867914
1739209743.4583907;-38.13080360867914
1739209743.4583967;-35.57807855764607
1739209743.4584024;-38.13080360867914
1739209743.4584084;-45.120503652039325
1739209743.458414;-38.13080360867914
1739209743.45842;-45.120503652039325
1739209743.4584258;-38.13080360867914
1739209743.4584317;-38.13080360867914
1739209743.4584374;-38.13080360867914
1739209743.4584434;-38.13080360867914
1739209743.4584491;-45.120503652039325
1739209743.458455;-38.13080360867914
1739209743.4584608;-45.120503652039325
1739209743.4584668;-45.120503652039325
1739209743.4584725;-45.120503652039325
1739209743.4584785;-45.120503652039325
1739209743.4584842;-45.120503652039325
1739209743.45849;-45.120503652039325
1739209743.4584959;-38.13080360867914
1739209743.4585016;-38.13080360867914
1739209743.4585075;-35.57807855764607
1739209743.4585133;-35.57807855764607
1739209743.4585192;-45.120503652039325
1739209743.458525;-38.13080360867914
1739209743.458531;-32.816014438256545
1739209743.4585366;-30.49652367304973
1739209743.4585426;-45.120503652039325
1739209743.4585483;-38.13080360867914
1739209743.4585543;-35.57807855764607
1739209743.45856;-35.57807855764607
1739209743.458566;-38.13080360867914
1739209743.4585717;-33.981070128970906
1739209743.4585776;-45.120503652039325
1739209743.4585834;-38.13080360867914
1739209743.4585893;-45.120503652039325
1739209743.458595;-45.120503652039325
1739209743.4586008;-45.120503652039325
1739209743.4586067;-45.120503652039325
1739209743.4586124;-38.13080360867914
1739209743.4586184;-45.120503652039325
1739209743.4586241;-38.13080360867914
1739209743.45863;-31.141103565318915
1739209743.4586358;-45.120503652039325
1739209743.4586418;-45.120503652039325
1739209743.4586475;-35.57807855764607
1739209743.4586535;-45.120503652039325
1739209743.4586592;-45.120503652039325
1739209743.4586651;-38.13080360867914
1739209743.4586709;-45.120503652039325
1739209743.4586768;-45.120503652039325
1739209743.4586825;-45.120503652039325
1739209743.4586885;-45.120503652039325
1739209743.4586942;-38.13080360867914
1739209743.4587002;-38.13080360867914
1739209743.458706;-45.120503652039325
1739209743.4587119;-45.120503652039325
1739209743.4587176;-45.120503652039325
1739209743.4587233;-45.120503652039325
1739209743.4587293;-45.120503652039325
1739209743.458735;-45.120503652039325
1739209743.458741;-38.13080360867914
1739209743.4587467;-45.120503652039325
1739209743.4587526;-38.13080360867914
1739209743.4587584;-38.13080360867914
1739209743.4587643;-38.13080360867914
1739209743.45877;-38.13080360867914
1739209743.458776;-38.13080360867914
1739209743.4587817;-32.816014438256545
1739209743.4587877;-38.13080360867914
1739209743.4587934;-32.816014438256545
1739209743.4587994;-38.13080360867914
1739209743.458805;-45.120503652039325
1739209743.458811;-33.981070128970906
1739209743.4588168;-45.120503652039325
1739209743.4588227;-45.120503652039325
1739209743.4588284;-45.120503652039325
1739209743.4588344;-45.120503652039325
1739209743.4588401;-38.13080360867914
1739209743.4588459;-38.13080360867914
1739209743.4588518;-45.120503652039325
1739209743.4588575;-45.120503652039325
1739209743.4588635;-38.13080360867914
1739209743.4588692;-32.816014438256545
1739209743.4588752;-38.13080360867914
1739209743.458881;-45.120503652039325
1739209743.438345;-38.13080360867914
1739209743.4383473;-45.120503652039325
1739209743.4383497;-38.13080360867914
1739209743.438352;-45.120503652039325
1739209743.4383543;-38.13080360867914
1739209743.4383566;-45.120503652039325
1739209743.438359;-38.13080360867914
1739209743.4383612;-45.120503652039325
1739209743.4383636;-45.120503652039325
1739209743.438366;-45.120503652039325
1739209743.438368;-45.120503652039325
1739209743.4383705;-38.13080360867914
1739209743.4383729;-38.13080360867914
1739209743.4383752;-38.13080360867914
1739209743.4383774;-45.120503652039325
1739209743.4383798;-31.141103565318893
1739209743.4383821;-35.57807855764607
1739209743.4383843;-45.120503652039325
1739209743.4383867;-38.13080360867914
1739209743.438389;-38.13080360867914
1739209743.4383912;-35.57807855764607
1739209743.4383936;-45.120503652039325
1739209743.438396;-32.816014438256545
1739209743.4383981;-35.57807855764607
1739209743.4384005;-45.120503652039325
1739209743.438403;-38.13080360867914
1739209743.4384053;-45.120503652039325
1739209743.4384074;-38.13080360867914
1739209743.4384098;-38.13080360867914
1739209743.4384122;-38.13080360867914
1739209743.4384143;-38.13080360867914
1739209743.4384167;-29.438486411369333
1739209743.438419;-31.141103565318893
1739209743.4384212;-45.120503652039325
1739209743.4384236;-45.120503652039325
1739209743.438426;-32.816014438256545
1739209743.4384284;-38.13080360867914
1739209743.4384305;-35.57807855764607
1739209743.438433;-31.141103565318915
1739209743.4384353;-45.120503652039325
1739209743.4384375;-45.120503652039325
1739209743.4384398;-32.816014438256545
1739209743.4384422;-45.120503652039325
1739209743.4384444;-45.120503652039325
1739209743.4384468;-45.120503652039325
1739209743.4384491;-45.120503652039325
1739209743.4384513;-45.120503652039325
1739209743.4384537;-45.120503652039325
1739209743.438456;-45.120503652039325
1739209743.4384584;-35.57807855764607
1739209743.4384606;-45.120503652039325
