CAN Message; 0x39:0ca327b8bae4772a
1739209635.2215836;-35.57807855764607
1739209635.2215905;-45.120503652039325
1739209635.2215974;-33.981070128970906
1739209635.221604;-38.13080360867914
1739209635.221611;-32.816014438256545
1739209635.221618;-38.13080360867914
1739209635.2216246;-38.13080360867914
1739209635.2216315;-38.13080360867914
1739209635.2216384;-45.120503652039325
1739209635.2216454;-38.13080360867914
1739209635.221652;-45.120503652039325
1739209635.221659;-33.981070128970906
1739209635.2216659;-35.57807855764607
1739209635.2216725;-45.120503652039325
1739209635.2216794;-45.120503652039325
1739209635.2216864;-33.981070128970906
1739209635.221693;-38.13080360867914
1739209635.2217;-45.120503652039325
1739209635.2217069;-38.13080360867914
1739209635.2217138;-38.13080360867914
1739209635.2217205;-35.57807855764607
1739209635.2217274;-38.13080360867914
1739209635.2217343;-38.13080360867914
1739209635.221741;-38.13080360867914
1739209635.2217479;-35.57807855764607
1739209635.2217548;-38.13080360867914
1739209635.2217615;-45.120503652039325
1739209635.2217684;-38.13080360867914
1739209635.2217753;-35.57807855764607
1739209635.2217822;-38.13080360867914
1739209635.221789;-45.120503652039325
1739209635.2217958;-33.981070128970906
1739209635.2218027;-32.816014438256545
1739209635.2218094;-45.120503652039325
1739209635.2218163;-45.120503652039325
1739209635.2218232;-38.13080360867914
1739209635.22183;-35.57807855764607
1739209635.2218368;-45.120503652039325
1739209635.2218437;-45.120503652039325
1739209635.2218504;-45.120503652039325
1739209635.2218573;-38.13080360867914
1739209635.2218642;-45.120503652039325
1739209635.2218711;-45.120503652039325
1739209635.2218778;-35.57807855764607
1739209635.2218847;-35.57807855764607
1739209635.2218916;-38.13080360867914
1739209635.2218983;-45.120503652039325
1739209635.2219052;-38.13080360867914
1739209635.2219121;-33.981070128970906
1739209635.2219188;-45.120503652039325
1739209635.2219257;-33.981070128970906
1739209635.2219326;-30.49652367304973
1739209635.2219396;-45.120503652039325
1739209635.2219462;-45.120503652039325
1739209635.2219532;-35.57807855764607
1739209635.22196;-38.13080360867914
1739209635.2219667;-38.13080360867914
1739209635.2219737;-45.120503652039325
1739209635.2219806;-38.13080360867914
1739209635.2219872;-31.141103565318915
1739209635.2219942;-32.816014438256545
1739209635.222001;-38.13080360867914
1739209635.222008;-45.120503652039325
1739209635.2220147;-35.57807855764607
1739209635.2220216;-35.57807855764607
1739209635.2220285;-38.13080360867914
1739209635.2220352;-38.13080360867914
1739209635.222042;-28.992665084841942
1739209635.222049;-32.816014438256545
1739209635.2220557;-45.120503652039325
1739209635.2220626;-38.13080360867914
1739209635.2220695;-45.120503652039325
1739209635.2220762;-33.981070128970906
1739209635.222083;-45.120503652039325
1739209635.22209;-38.13080360867914
1739209635.222097;-32.816014438256545
1739209635.2221036;-38.13080360867914
1739209635.2221105;-35.57807855764607
1739209635.2221174;-45.120503652039325
1739209635.222124;-38.13080360867914
1739209635.222131;-45.120503652039325
1739209635.222138;-38.13080360867914
1739209635.2221446;-38.13080360867914
1739209635.2221515;-33.981070128970906
1739209635.2221584;-45.120503652039325
1739209635.2221653;-45.120503652039325
1739209635.222172;-35.57807855764607
1739209635.222179;-38.13080360867914
1739209635.2221859;-45.120503652039325
1739209635.2221925;-33.981070128970906
1739209635.2221994;-35.57807855764607
1739209635.2222064;-38.13080360867914
1739209635.222213;-38.13080360867914
1739209635.22222;-38.13080360867914
1739209635.2222269;-38.13080360867914
1739209635.2222338;-38.13080360867914
1739209635.2222404;-45.120503652039325
1739209635.2222474;-45.120503652039325
1739209635.2222543;-45.120503652039325
1739209635.222261;-45.120503652039325
1739209635.2222679;-45.120503652039325
1739209635.2222748;-45.120503652039325
1739209635.2222815;-45.120503652039325
1739209635.2222884;-38.13080360867914
1739209635.2222953;-35.57807855764607
1739209635.2223022;-45.120503652039325
1739209635.2223089;-45.120503652039325
1739209635.2223158;-28.992665084841942
1739209635.2223227;-38.13080360867914
1739209635.2223294;-38.13080360867914
1739209635.2223363;-45.120503652039325
1739209635.2223432;-33.981070128970906
1739209635.22235;-33.981070128970906
1739209635.2223568;-38.13080360867914
1739209635.2223637;-45.120503652039325
1739209635.2223704;-35.57807855764607
1739209635.2223773;-33.981070128970906
1739209635.2223842;-45.120503652039325
1739209635.2223911;-45.120503652039325
1739209635.2223978;-45.120503652039325
1739209635.2224047;-33.981070128970906
1739209635.2224116;-45.120503652039325
1739209635.2224183;-45.120503652039325
1739209635.2224252;-27.267205301931607
1739209635.2224321;-31.141103565318893
1739209635.2224388;-45.120503652039325
1739209635.2224457;-45.120503652039325
1739209635.2224526;-38.13080360867914
1739209635.2224596;-45.120503652039325
1739209635.2224662;-38.13080360867914
1739209635.2224731;-38.13080360867914
1739209635.22248;-45.120503652039325
1739209635.2224867;-45.120503652039325
1739209635.2224936;-45.120503652039325
1739209635.2225006;-45.120503652039325
1739209635.2225072;-45.120503652039325
1739209635.2225142;-45.120503652039325
1739209635.222521;-45.120503652039325
1739209635.222528;-45.120503652039325
1739209635.2225347;-38.13080360867914
1739209635.2225416;-45.120503652039325
1739209635.2225485;-35.57807855764607
1739209635.2225552;-38.13080360867914
1739209635.222562;-45.120503652039325
1739209635.222569;-45.120503652039325
1739209635.2225757;-38.13080360867914
1739209635.2225826;-45.120503652039325
1739209635.2225895;-45.120503652039325
1739209635.2225962;-45.120503652039325
1739209635.222603;-45.120503652039325
1739209635.22261;-45.120503652039325
1739209635.222617;-33.981070128970906
1739209635.2226236;-38.13080360867914
1739209635.2226305;-45.120503652039325
1739209635.2226374;-45.120503652039325
1739209635.222644;-45.120503652039325
1739209635.222651;-35.57807855764607
1739209635.222658;-38.13080360867914
1739209635.2226646;-38.13080360867914
1739209635.2226715;-38.13080360867914
1739209635.2226784;-38.13080360867914
1739209635.2226853;-38.13080360867914
1739209635.222692;-45.120503652039325
1739209635.222699;-35.57807855764607
1739209635.2227058;-35.57807855764607
1739209635.2227125;-38.13080360867914
1739209635.2227194;-45.120503652039325
1739209635.2227263;-35.57807855764607
1739209635.222733;-38.13080360867914
1739209635.22274;-45.120503652039325
1739209635.2227468;-38.13080360867914
1739209635.2227538;-45.120503652039325
1739209635.2227604;-45.120503652039325
1739209635.2227674;-32.816014438256545
1739209635.2227743;-35.57807855764607
1739209635.222781;-45.120503652039325
1739209635.2227879;-33.981070128970906
1739209635.2227948;-32.816014438256545
1739209635.2228014;-38.13080360867914
1739209635.2228084;-38.13080360867914
1739209635.2228153;-35.57807855764607
1739209635.2228222;-38.13080360867914
1739209635.2228289;-38.13080360867914
1739209635.2228358;-38.13080360867914
1739209635.2228427;-38.13080360867914
1739209635.2228494;-38.13080360867914
1739209635.2228563;-32.816014438256545
1739209635.2228632;-45.120503652039325
1739209635.2228699;-45.120503652039325
1739209635.2228768;-45.120503652039325
1739209635.2228837;-45.120503652039325
1739209635.2228904;-35.57807855764607
1739209635.2228973;-32.816014438256545
1739209635.2229042;-38.13080360867914
1739209635.2229111;-45.120503652039325
1739209635.2229178;-38.13080360867914
1739209635.2229247;-35.57807855764607
1739209635.2229316;-38.13080360867914
1739209635.2229383;-35.57807855764607
1739209635.2229452;-45.120503652039325
1739209635.2229521;-45.120503652039325
1739209635.2229588;-45.120503652039325
1739209635.2229657;-45.120503652039325
1739209635.2229726;-45.120503652039325
1739209635.2229795;-33.981070128970906
1739209635.2229862;-45.120503652039325
1739209635.2229931;-38.13080360867914
1739209635.223;-45.120503652039325
1739209635.2230067;-38.13080360867914
1739209635.2230136;-38.13080360867914
1739209635.2230206;-33.981070128970906
1739209635.2230272;-45.120503652039325
1739209635.2230341;-38.13080360867914
1739209635.223041;-35.57807855764607
1739209635.223048;-45.120503652039325
1739209635.2230546;-45.120503652039325
1739209635.2230616;-45.120503652039325
1739209635.2230685;-38.13080360867914
1739209635.2230752;-38.13080360867914
1739209635.223082;-38.13080360867914
1739209635.223089;-33.981070128970906
1739209635.2230957;-38.13080360867914
1739209635.2231026;-38.13080360867914
1739209635.2231095;-45.120503652039325
1739209635.2231162;-45.120503652039325
1739209635.223123;-38.13080360867914
1739209635.22313;-33.981070128970906
1739209635.223137;-38.13080360867914
1739209635.2231436;-45.120503652039325
1739209635.2231505;-38.13080360867914
1739209635.2231574;-33.981070128970906
1739209635.223164;-38.13080360867914
1739209635.223171;-38.13080360867914
1739209635.223178;-38.13080360867914
1739209635.2231846;-45.120503652039325
1739209635.2231915;-45.120503652039325
1739209635.2231984;-45.120503652039325
1739209635.2232053;-45.120503652039325
1739209635.223212;-45.120503652039325
1739209635.223219;-45.120503652039325
1739209635.2232258;-45.120503652039325
1739209635.2232325;-45.120503652039325
1739209635.2232394;-38.13080360867914
1739209635.2232463;-45.120503652039325
1739209635.223253;-38.13080360867914
1739209635.22326;-31.141103565318915
1739209635.2232668;-45.120503652039325
1739209635.2232738;-33.981070128970906
1739209635.2232804;-32.816014438256545
1739209635.2232873;-38.13080360867914
1739209635.2232943;-45.120503652039325
1739209635.223301;-45.120503652039325
1739209635.2233078;-38.13080360867914
1739209635.2233148;-30.49652367304973
1739209635.2233214;-45.120503652039325
1739209635.2233284;-35.57807855764607
1739209635.2233353;-35.57807855764607
1739209635.223342;-38.13080360867914
1739209635.2233489;-45.120503652039325
1739209635.2233558;-38.13080360867914
1739209635.2233627;-33.981070128970906
1739209635.2233694;-31.141103565318915
1739209635.2233763;-45.120503652039325
1739209635.2233832;-38.13080360867914
1739209635.2233899;-35.57807855764607
1739209635.2233968;-38.13080360867914
1739209635.2234037;-45.120503652039325
1739209635.2234104;-38.13080360867914
1739209635.2234173;-38.13080360867914
1739209635.2234242;-33.981070128970906
1739209635.223431;-45.120503652039325
1739209635.2234378;-38.13080360867914
1739209635.2234447;-45.120503652039325
1739209635.2234516;-38.13080360867914
1739209635.2234583;-45.120503652039325
1739209635.2234652;-45.120503652039325
1739209635.223472;-45.120503652039325
1739209635.2234788;-45.120503652039325
1739209635.2234857;-45.120503652039325
1739209635.2234926;-38.13080360867914
1739209635.2234995;-33.981070128970906
1739209635.2235062;-38.13080360867914
1739209635.2235131;-38.13080360867914
1739209635.22352;-38.13080360867914
1739209635.2235267;-32.816014438256545
1739209635.2235336;-32.816014438256545
1739209635.2235405;-45.120503652039325
1739209635.2235472;-35.57807855764607
1739209635.2235541;-35.57807855764607
1739209635.223561;-45.120503652039325
1739209635.223568;-45.120503652039325
1739209635.2235746;-45.120503652039325
1739209635.2235816;-38.13080360867914
1739209635.2235885;-35.57807855764607
1739209635.2235951;-45.120503652039325
1739209635.223602;-35.57807855764607
1739209635.223609;-35.57807855764607
1739209635.2236156;-38.13080360867914
1739209635.2236226;-38.13080360867914
1739209635.2236295;-38.13080360867914
1739209635.2236362;-45.120503652039325
1739209635.223643;-28.992665084841942
1739209635.22365;-38.13080360867914
1739209635.223657;-45.120503652039325
1739209635.2236636;-35.57807855764607
1739209635.2236705;-38.13080360867914
1739209635.2236774;-45.120503652039325
1739209635.223684;-45.120503652039325
1739209635.223691;-35.57807855764607
1739209635.223698;-38.13080360867914
1739209635.2237046;-45.120503652039325
1739209635.2237115;-38.13080360867914
1739209635.2237184;-45.120503652039325
1739209635.2237253;-38.13080360867914
1739209635.223732;-35.57807855764607
1739209635.223739;-45.120503652039325
1739209635.2237458;-45.120503652039325
1739209635.2237525;-31.141103565318915
1739209635.2237594;-35.57807855764607
1739209635.2237663;-45.120503652039325
1739209635.223773;-45.120503652039325
1739209635.22378;-45.120503652039325
1739209635.2237868;-45.120503652039325
1739209635.2237937;-38.13080360867914
1739209635.2238004;-45.120503652039325
1739209635.2238073;-45.120503652039325
1739209635.2238142;-45.120503652039325
1739209635.223821;-45.120503652039325
1739209635.2238278;-45.120503652039325
1739209635.2238348;-38.13080360867914
1739209635.2238414;-35.57807855764607
1739209635.2238483;-45.120503652039325
1739209635.2238553;-35.57807855764607
1739209635.223862;-38.13080360867914
1739209635.2238688;-45.120503652039325
1739209635.2238758;-45.120503652039325
1739209635.2238827;-38.13080360867914
1739209635.2238894;-45.120503652039325
1739209635.2238963;-45.120503652039325
1739209635.2239032;-45.120503652039325
1739209635.2239099;-45.120503652039325
1739209635.2239168;-35.57807855764607
1739209635.2239237;-35.57807855764607
1739209635.2239304;-38.13080360867914
1739209635.2239373;-38.13080360867914
1739209635.2239442;-35.57807855764607
1739209635.223951;-38.13080360867914
1739209635.2239578;-38.13080360867914
1739209635.2239647;-45.120503652039325
1739209635.2239716;-45.120503652039325
1739209635.2239783;-38.13080360867914
1739209635.2239852;-38.13080360867914
1739209635.223992;-35.57807855764607
1739209635.2239988;-45.120503652039325
1739209635.2240057;-38.13080360867914
1739209635.2240126;-38.13080360867914
1739209635.2240195;-45.120503652039325
1739209635.2240262;-35.57807855764607
1739209635.224033;-38.13080360867914
1739209635.22404;-38.13080360867914
1739209635.2240467;-38.13080360867914
1739209635.2240536;-38.13080360867914
1739209635.2240605;-38.13080360867914
1739209635.2240672;-38.13080360867914
1739209635.2240741;-35.57807855764607
1739209635.224081;-45.120503652039325
1739209635.2240877;-45.120503652039325
1739209635.2240946;-38.13080360867914
1739209635.2241015;-38.13080360867914
1739209635.2241085;-38.13080360867914
1739209635.2241151;-38.13080360867914
1739209635.224122;-35.57807855764607
1739209635.224129;-45.120503652039325
1739209635.2241356;-45.120503652039325
1739209635.2241426;-35.57807855764607
1739209635.2241495;-45.120503652039325
1739209635.2241561;-45.120503652039325
1739209635.224163;-45.120503652039325
1739209635.22417;-45.120503652039325
1739209635.224177;-45.120503652039325
1739209635.2241836;-45.120503652039325
1739209635.2241905;-45.120503652039325
1739209635.2241974;-45.120503652039325
1739209635.224204;-38.13080360867914
1739209635.224211;-38.13080360867914
1739209635.224218;-38.13080360867914
1739209635.2242246;-38.13080360867914
1739209635.2242315;-38.13080360867914
1739209635.2242384;-38.13080360867914
1739209635.2242453;-45.120503652039325
1739209635.224252;-38.13080360867914
1739209635.224259;-38.13080360867914
1739209635.2242658;-45.120503652039325
1739209635.2242725;-45.120503652039325
1739209635.2242794;-45.120503652039325
1739209635.2242863;-45.120503652039325
1739209635.224293;-38.13080360867914
1739209635.2243;-38.13080360867914
1739209635.2243068;-38.13080360867914
1739209635.2243137;-45.120503652039325
1739209635.2243204;-45.120503652039325
1739209635.2243273;-38.13080360867914
1739209635.2243342;-35.57807855764607
1739209635.224341;-38.13080360867914
1739209635.2243478;-38.13080360867914
1739209635.2243547;-38.13080360867914
1739209635.2243614;-38.13080360867914
1739209635.2243683;-35.57807855764607
1739209635.2243752;-35.57807855764607
1739209635.224382;-35.57807855764607
1739209635.2243888;-38.13080360867914
1739209635.2243958;-45.120503652039325
1739209635.2244027;-38.13080360867914
1739209635.2244093;-45.120503652039325
1739209635.2244163;-45.120503652039325
1739209635.2244232;-38.13080360867914
1739209635.2244298;-45.120503652039325
1739209635.2244368;-38.13080360867914
1739209635.2244437;-35.57807855764607
1739209635.2244503;-38.13080360867914
1739209635.2244573;-38.13080360867914
1739209635.2244642;-45.120503652039325
1739209635.224471;-38.13080360867914
1739209635.2244778;-33.981070128970906
1739209635.2244847;-35.57807855764607
1739209635.2244916;-38.13080360867914
1739209635.2244983;-45.120503652039325
1739209635.2245052;-38.13080360867914
1739209635.224512;-33.981070128970906
1739209635.2245188;-38.13080360867914
1739209635.2245257;-45.120503652039325
1739209635.2245326;-31.141103565318915
1739209635.2245395;-38.13080360867914
1739209635.2245462;-38.13080360867914
1739209635.224553;-38.13080360867914
1739209635.22456;-28.992665084841942
1739209635.2245667;-38.13080360867914
1739209635.2245736;-33.981070128970906
1739209635.2245805;-45.120503652039325
1739209635.2245872;-38.13080360867914
1739209635.224594;-45.120503652039325
1739209635.224601;-38.13080360867914
1739209635.2246077;-38.13080360867914
1739209635.2246146;-45.120503652039325
1739209635.2246215;-38.13080360867914
1739209635.2246284;-45.120503652039325
1739209635.2246351;-45.120503652039325
1739209635.224642;-31.141103565318915
1739209635.224649;-35.57807855764607
1739209635.2246556;-38.13080360867914
1739209635.2246625;-38.13080360867914
1739209635.2246695;-33.981070128970906
1739209635.2246761;-38.13080360867914
1739209635.224683;-38.13080360867914
1739209635.22469;-45.120503652039325
1739209635.2246969;-45.120503652039325
1739209635.2247036;-38.13080360867914
1739209635.2247105;-38.13080360867914
1739209635.2247174;-45.120503652039325
1739209635.224724;-38.13080360867914
1739209635.224731;-38.13080360867914
1739209635.224738;-38.13080360867914
1739209635.2247446;-45.120503652039325
1739209635.2247515;-45.120503652039325
1739209635.2247584;-45.120503652039325
1739209635.2247653;-45.120503652039325
1739209635.224772;-45.120503652039325
1739209635.224779;-38.13080360867914
1739209635.2247858;-32.816014438256545
1739209635.2247925;-38.13080360867914
1739209635.2247994;-38.13080360867914
1739209635.2248063;-33.981070128970906
1739209635.224813;-45.120503652039325
1739209635.22482;-33.981070128970906
1739209635.2248268;-38.13080360867914
1739209635.2248335;-38.13080360867914
1739209635.2248404;-38.13080360867914
1739209635.2248473;-45.120503652039325
1739209635.2248542;-45.120503652039325
1739209635.224861;-38.13080360867914
1739209635.2248678;-45.120503652039325
1739209635.2248747;-32.816014438256545
1739209635.2248814;-35.57807855764607
1739209635.2248883;-45.120503652039325
1739209635.2248952;-30.49652367304973
1739209635.224902;-45.120503652039325
1739209635.2249088;-45.120503652039325
1739209635.2249157;-25.826314394896357
1739209635.2249227;-32.816014438256545
1739209635.2249293;-38.13080360867914
1739209635.2249362;-38.13080360867914
1739209635.2249432;-33.981070128970906
1739209635.2249498;-32.816014438256545
1739209635.2249568;-38.13080360867914
1739209635.2249637;-38.13080360867914
1739209635.2249703;-45.120503652039325
1739209635.2249773;-45.120503652039325
1739209635.2249842;-38.13080360867914
1739209635.224991;-45.120503652039325
1739209635.2249978;-45.120503652039325
1739209635.2250047;-45.120503652039325
1739209635.2250116;-45.120503652039325
1739209635.2250183;-45.120503652039325
1739209635.2250252;-45.120503652039325
1739209635.225032;-45.120503652039325
1739209635.2250388;-38.13080360867914
1739209635.2250457;-45.120503652039325
1739209635.2250526;-38.13080360867914
1739209635.2250595;-38.13080360867914
1739209635.2250662;-38.13080360867914
1739209635.225073;-45.120503652039325
1739209635.22508;-29.438486411369333
1739209635.2250867;-30.49652367304973
1739209635.2250936;-38.13080360867914
1739209635.2251005;-35.57807855764607
1739209635.2251072;-35.57807855764607
1739209635.225114;-38.13080360867914
1739209635.225121;-38.13080360867914
1739209635.2251277;-38.13080360867914
1739209635.2251346;-45.120503652039325
1739209635.2251415;-38.13080360867914
1739209635.2251484;-32.816014438256545
1739209635.225155;-35.57807855764607
1739209635.225162;-45.120503652039325
1739209635.225169;-38.13080360867914
1739209635.2251756;-35.57807855764607
1739209635.2251825;-35.57807855764607
1739209635.2251894;-35.57807855764607
1739209635.2251961;-35.57807855764607
1739209635.225203;-45.120503652039325
1739209635.22521;-45.120503652039325
1739209635.2252169;-45.120503652039325
1739209635.2252235;-45.120503652039325
1739209635.2252305;-35.57807855764607
1739209635.2252374;-35.57807855764607
1739209635.225244;-45.120503652039325
1739209635.225251;-45.120503652039325
1739209635.2252579;-45.120503652039325
1739209635.2252645;-45.120503652039325
1739209635.2252715;-35.57807855764607
1739209635.2252784;-38.13080360867914
1739209635.2252853;-45.120503652039325
1739209635.225292;-38.13080360867914
1739209635.225299;-45.120503652039325
1739209635.2253058;-45.120503652039325
1739209635.2253125;-45.120503652039325
1739209635.2253194;-45.120503652039325
1739209635.2253263;-45.120503652039325
1739209635.225333;-38.13080360867914
1739209635.22534;-35.57807855764607
1739209635.2253468;-38.13080360867914
1739209635.2253535;-35.57807855764607
1739209635.2253604;-29.438486411369333
1739209635.2253673;-45.120503652039325
1739209635.2253742;-45.120503652039325
1739209635.225381;-32.816014438256545
1739209635.2253878;-33.981070128970906
1739209635.2253947;-45.120503652039325
1739209635.2254014;-45.120503652039325
1739209635.2254083;-45.120503652039325
1739209635.2254152;-38.13080360867914
1739209635.225422;-38.13080360867914
1739209635.2254288;-45.120503652039325
1739209635.2254357;-45.120503652039325
1739209635.2254426;-33.981070128970906
1739209635.2254493;-38.13080360867914
1739209635.2254562;-45.120503652039325
1739209635.2254632;-38.13080360867914
1739209635.2254698;-38.13080360867914
1739209635.2254767;-45.120503652039325
1739209635.2254837;-38.13080360867914
1739209635.2254903;-38.13080360867914
1739209635.2254972;-38.13080360867914
1739209635.2255042;-45.120503652039325
1739209635.225511;-45.120503652039325
1739209635.2255177;-45.120503652039325
1739209635.2255247;-45.120503652039325
1739209635.2255316;-45.120503652039325
1739209635.2255383;-38.13080360867914
1739209635.2255452;-45.120503652039325
1739209635.225552;-38.13080360867914
1739209635.2255588;-38.13080360867914
1739209635.2255657;-31.141103565318915
1739209635.2255726;-38.13080360867914
1739209635.2255793;-45.120503652039325
1739209635.2255862;-35.57807855764607
1739209635.225593;-35.57807855764607
1739209635.2256;-45.120503652039325
1739209635.2256067;-45.120503652039325
1739209635.2256136;-38.13080360867914
1739209635.2256205;-35.57807855764607
1739209635.2256272;-45.120503652039325
1739209635.225634;-38.13080360867914
1739209635.225641;-33.981070128970906
1739209635.2256477;-33.981070128970906
1739209635.2256546;-38.13080360867914
1739209635.2256615;-35.57807855764607
1739209635.2256684;-38.13080360867914
1739209635.225675;-45.120503652039325
1739209635.225682;-38.13080360867914
1739209635.225689;-38.13080360867914
1739209635.2256956;-33.981070128970906
1739209635.2257025;-35.57807855764607
1739209635.2257094;-38.13080360867914
1739209635.225716;-45.120503652039325
1739209635.225723;-45.120503652039325
1739209635.22573;-45.120503652039325
1739209635.2257369;-45.120503652039325
1739209635.2257435;-45.120503652039325
1739209635.2257504;-38.13080360867914
1739209635.2257574;-45.120503652039325
1739209635.225764;-45.120503652039325
1739209635.225771;-45.120503652039325
1739209635.2257779;-33.981070128970906
1739209635.2257845;-45.120503652039325
1739209635.2257915;-45.120503652039325
1739209635.2257984;-38.13080360867914
1739209635.2258053;-33.981070128970906
1739209635.225812;-45.120503652039325
1739209635.2258189;-38.13080360867914
1739209635.2258258;-38.13080360867914
1739209635.2258325;-45.120503652039325
1739209635.2258394;-45.120503652039325
1739209635.2258463;-45.120503652039325
1739209635.225853;-38.13080360867914
1739209635.2258599;-33.981070128970906
1739209635.2258668;-38.13080360867914
1739209635.2258735;-38.13080360867914
1739209635.2258804;-35.57807855764607
1739209635.2258873;-38.13080360867914
1739209635.2258942;-45.120503652039325
1739209635.225901;-38.13080360867914
1739209635.2259078;-38.13080360867914
1739209635.2259147;-32.816014438256545
1739209635.2259214;-45.120503652039325
1739209635.2259283;-35.57807855764607
1739209635.2259352;-35.57807855764607
1739209635.225942;-45.120503652039325
1739209635.2259488;-38.13080360867914
1739209635.2259557;-45.120503652039325
1739209635.2259626;-38.13080360867914
1739209635.2259693;-33.981070128970906
1739209635.2259762;-45.120503652039325
1739209635.2259831;-38.13080360867914
1739209635.2259898;-35.57807855764607
1739209635.2259967;-35.57807855764607
1739209635.2260036;-38.13080360867914
1739209635.2260103;-45.120503652039325
1739209635.2260172;-45.120503652039325
1739209635.2260242;-38.13080360867914
1739209635.226031;-45.120503652039325
1739209635.2260377;-38.13080360867914
1739209635.2260447;-35.57807855764607
1739209635.2260516;-45.120503652039325
1739209635.2260582;-45.120503652039325
1739209635.2260652;-38.13080360867914
1739209635.226072;-38.13080360867914
1739209635.2260787;-33.981070128970906
1739209635.2260857;-45.120503652039325
1739209635.2260926;-45.120503652039325
1739209635.2260993;-45.120503652039325
1739209635.2261062;-35.57807855764607
1739209635.226113;-38.13080360867914
1739209635.22612;-45.120503652039325
1739209635.2261267;-45.120503652039325
1739209635.2261336;-45.120503652039325
1739209635.2261405;-45.120503652039325
1739209635.2261472;-45.120503652039325
1739209635.226154;-45.120503652039325
1739209635.226161;-45.120503652039325
1739209635.2261677;-45.120503652039325
1739209635.2261746;-45.120503652039325
1739209635.2261815;-38.13080360867914
1739209635.2261884;-35.57807855764607
1739209635.226195;-45.120503652039325
1739209635.226202;-38.13080360867914
1739209635.226209;-35.57807855764607
1739209635.2262156;-38.13080360867914
1739209635.2262225;-38.13080360867914
1739209635.2262294;-33.981070128970906
1739209635.226236;-32.816014438256545
1739209635.226243;-38.13080360867914
1739209635.22625;-45.120503652039325
1739209635.2262568;-45.120503652039325
1739209635.2262635;-33.981070128970906
1739209635.2262704;-38.13080360867914
1739209635.2262774;-45.120503652039325
1739209635.226284;-45.120503652039325
1739209635.226291;-35.57807855764607
1739209635.2262979;-45.120503652039325
1739209635.2263045;-45.120503652039325
1739209635.2263114;-38.13080360867914
1739209635.2263184;-38.13080360867914
1739209635.226325;-31.141103565318915
1739209635.226332;-35.57807855764607
1739209635.2263389;-35.57807855764607
1739209635.2263458;-38.13080360867914
1739209635.2263525;-32.816014438256545
1739209635.2263594;-32.816014438256545
1739209635.2263663;-38.13080360867914
1739209635.226373;-38.13080360867914
1739209635.2263799;-38.13080360867914
1739209635.2263868;-38.13080360867914
1739209635.2263935;-45.120503652039325
1739209635.2264004;-38.13080360867914
1739209635.2264073;-45.120503652039325
1739209635.2264142;-45.120503652039325
1739209635.2264209;-33.981070128970906
1739209635.2264278;-45.120503652039325
1739209635.2264347;-38.13080360867914
1739209635.2264414;-45.120503652039325
1739209635.2264483;-45.120503652039325
1739209635.2264552;-45.120503652039325
1739209635.226462;-30.49652367304973
1739209635.2264688;-28.21854285175415
1739209635.2264757;-45.120503652039325
1739209635.2264826;-45.120503652039325
1739209635.2264893;-38.13080360867914
1739209635.2264962;-35.57807855764607
1739209635.2265031;-45.120503652039325
1739209635.2265098;-38.13080360867914
1739209635.2265167;-45.120503652039325
1739209635.2265236;-45.120503652039325
1739209635.2265303;-38.13080360867914
1739209635.2265372;-45.120503652039325
1739209635.2265441;-45.120503652039325
1739209635.226551;-45.120503652039325
1739209635.2265577;-38.13080360867914
1739209635.2265646;-45.120503652039325
1739209635.2265716;-32.816014438256545
1739209635.2265782;-29.438486411369333
1739209635.2265851;-45.120503652039325
1739209635.226592;-38.13080360867914
1739209635.2265987;-35.57807855764607
1739209635.2266057;-35.57807855764607
1739209635.2266126;-45.120503652039325
1739209635.2266192;-45.120503652039325
1739209635.2266262;-45.120503652039325
1739209635.226633;-45.120503652039325
1739209635.22664;-45.120503652039325
1739209635.2266467;-45.120503652039325
1739209635.2266536;-38.13080360867914
1739209635.2266605;-45.120503652039325
1739209635.2266672;-45.120503652039325
1739209635.226674;-38.13080360867914
1739209635.226681;-38.13080360867914
1739209635.2266877;-45.120503652039325
1739209635.2266946;-45.120503652039325
1739209635.2267015;-38.13080360867914
1739209635.2267084;-38.13080360867914
1739209635.226715;-45.120503652039325
1739209635.226722;-45.120503652039325
1739209635.226729;-45.120503652039325
1739209635.2267356;-38.13080360867914
1739209635.2267425;-38.13080360867914
1739209635.2267494;-38.13080360867914
1739209635.226756;-45.120503652039325
1739209635.226763;-38.13080360867914
1739209635.22677;-35.57807855764607
1739209635.2267768;-45.120503652039325
1739209635.2267835;-45.120503652039325
1739209635.2267904;-38.13080360867914
1739209635.2267973;-38.13080360867914
1739209635.226804;-45.120503652039325
1739209635.226811;-32.816014438256545
1739209635.2268178;-38.13080360867914
1739209635.2268245;-45.120503652039325
1739209635.2268314;-45.120503652039325
1739209635.2268384;-38.13080360867914
1739209635.226845;-45.120503652039325
1739209635.226852;-28.992665084841942
1739209635.2268589;-35.57807855764607
1739209635.2268658;-38.13080360867914
1739209635.2268724;-45.120503652039325
1739209635.2268794;-38.13080360867914
1739209635.2268863;-38.13080360867914
1739209635.226893;-38.13080360867914
1739209635.2268999;-38.13080360867914
1739209635.2269068;-33.981070128970956
1739209635.2269135;-45.120503652039325
1739209635.2269204;-45.120503652039325
1739209635.2269273;-45.120503652039325
1739209635.2269342;-45.120503652039325
1739209635.2269409;-38.13080360867914
1739209635.2269478;-35.57807855764607
1739209635.2269547;-45.120503652039325
1739209635.2269614;-38.13080360867914
