CAN Message; 0x77:9a1019e04b13557c
1739209919.4262664;-45.120503652039325
1739209919.42627;-38.13080360867914
1739209919.4262733;-45.120503652039325
1739209919.4262767;-45.120503652039325
1739209919.4262803;-38.13080360867914
1739209919.4262836;-38.13080360867914
1739209919.426287;-38.13080360867914
1739209919.4262905;-45.120503652039325
1739209919.4262938;-38.13080360867914
1739209919.4262972;-32.816014438256545
1739209919.4263008;-38.13080360867914
1739209919.426304;-45.120503652039325
1739209919.4263074;-45.120503652039325
1739209919.426311;-32.816014438256545
1739209919.4263144;-31.141103565318915
1739209919.4263177;-38.13080360867914
1739209919.4263213;-38.13080360867914
1739209919.4263246;-45.120503652039325
1739209919.426328;-38.13080360867914
1739209919.4263315;-45.120503652039325
1739209919.4263349;-38.13080360867914
1739209919.4263382;-35.57807855764607
1739209919.4263418;-38.13080360867914
1739209919.426345;-45.120503652039325
1739209919.4263484;-45.120503652039325
1739209919.426352;-38.13080360867914
1739209919.4263554;-38.13080360867914
1739209919.4263587;-45.120503652039325
1739209919.4263623;-33.981070128970906
1739209919.4263656;-38.13080360867914
1739209919.4263692;-35.57807855764607
1739209919.4263725;-45.120503652039325
1739209919.4263759;-38.13080360867914
1739209919.4263794;-38.13080360867914
1739209919.4263828;-45.120503652039325
1739209919.426386;-38.13080360867914
1739209919.4263897;-38.13080360867914
1739209919.426393;-45.120503652039325
1739209919.4263964;-33.981070128970906
1739209919.4264;-38.13080360867914
1739209919.4264033;-45.120503652039325
1739209919.4264066;-45.120503652039325
1739209919.4264102;-38.13080360867914
1739209919.4264135;-38.13080360867914
1739209919.4264169;-45.120503652039325
1739209919.4264205;-45.120503652039325
1739209919.4264238;-27.267205301931607
1739209919.4264271;-35.57807855764607
1739209919.4264307;-38.13080360867914
1739209919.426434;-38.13080360867914
1739209919.4264374;-33.981070128970906
1739209919.426441;-45.120503652039325
1739209919.4264443;-38.13080360867914
1739209919.4264476;-45.120503652039325
1739209919.4264512;-45.120503652039325
1739209919.4264545;-45.120503652039325
1739209919.426458;-45.120503652039325
1739209919.4264615;-45.120503652039325
1739209919.4264648;-33.981070128970906
1739209919.4264684;-45.120503652039325
1739209919.4264717;-45.120503652039325
1739209919.426475;-45.120503652039325
1739209919.4264786;-38.13080360867914
1739209919.426482;-38.13080360867914
1739209919.4264853;-45.120503652039325
1739209919.4264889;-45.120503652039325
1739209919.4264922;-45.120503652039325
1739209919.4264956;-35.57807855764607
1739209919.4264991;-45.120503652039325
1739209919.4265025;-38.13080360867914
1739209919.4265058;-28.992665084841942
1739209919.4265094;-38.13080360867914
1739209919.4265127;-38.13080360867914
1739209919.426516;-38.13080360867914
1739209919.4265196;-38.13080360867914
1739209919.426523;-45.120503652039325
1739209919.4265263;-38.13080360867914
1739209919.42653;-35.57807855764607
1739209919.4265332;-38.13080360867914
1739209919.4265366;-45.120503652039325
1739209919.4265401;-45.120503652039325
1739209919.4265435;-45.120503652039325
1739209919.4265468;-38.13080360867914
1739209919.4265504;-45.120503652039325
1739209919.4265537;-38.13080360867914
1739209919.426557;-38.13080360867914
1739209919.4265606;-38.13080360867914
1739209919.426564;-33.981070128970906
1739209919.4265673;-38.13080360867914
1739209919.426571;-45.120503652039325
1739209919.4265742;-45.120503652039325
1739209919.4265776;-35.57807855764607
1739209919.4265811;-38.13080360867914
1739209919.4265845;-35.57807855764607
1739209919.426588;-35.57807855764607
1739209919.4265914;-45.120503652039325
1739209919.4265947;-45.120503652039325
1739209919.4265983;-45.120503652039325
1739209919.4266016;-38.13080360867914
1739209919.426605;-45.120503652039325
1739209919.4266086;-45.120503652039325
1739209919.426612;-45.120503652039325
1739209919.4266152;-45.120503652039325
1739209919.4266188;-45.120503652039325
1739209919.4266222;-45.120503652039325
1739209919.4266255;-45.120503652039325
1739209919.426629;-38.13080360867914
1739209919.4266324;-38.13080360867914
1739209919.4266357;-45.120503652039325
1739209919.4266393;-45.120503652039325
1739209919.4266427;-38.13080360867914
1739209919.426646;-31.141103565318893
1739209919.4266496;-45.120503652039325
1739209919.426653;-35.57807855764607
1739209919.4266562;-45.120503652039325
1739209919.4266598;-35.57807855764607
1739209919.4266632;-45.120503652039325
1739209919.4266665;-45.120503652039325
1739209919.42667;-38.13080360867914
1739209919.4266734;-45.120503652039325
1739209919.4266768;-38.13080360867914
1739209919.4266803;-35.57807855764607
1739209919.4266837;-45.120503652039325
1739209919.4266872;-45.120503652039325
1739209919.4266906;-38.13080360867914
1739209919.426694;-45.120503652039325
1739209919.4266975;-45.120503652039325
1739209919.4267008;-38.13080360867914
1739209919.4267042;-45.120503652039325
1739209919.4267077;-45.120503652039325
1739209919.426711;-32.816014438256545
1739209919.4267144;-35.57807855764607
1739209919.426718;-38.13080360867914
1739209919.4267213;-38.13080360867914
1739209919.4267247;-35.57807855764607
1739209919.4267282;-26.991370085610736
1739209919.4267316;-45.120503652039325
1739209919.426735;-45.120503652039325
1739209919.4267385;-45.120503652039325
1739209919.4267418;-38.13080360867914
1739209919.426746;-45.120503652039325
1739209919.42675;-45.120503652039325
1739209919.426754;-38.13080360867914
1739209919.426758;-30.49652367304976
1739209919.426762;-38.13080360867914
1739209919.4267662;-38.13080360867914
1739209919.4267702;-38.13080360867914
1739209919.4267743;-45.120503652039325
1739209919.4267783;-45.120503652039325
1739209919.4267824;-38.13080360867914
1739209919.4267864;-38.13080360867914
1739209919.4267907;-32.816014438256545
1739209919.4267948;-38.13080360867914
1739209919.4267988;-45.120503652039325
1739209919.4268029;-35.57807855764607
1739209919.426807;-31.141103565318893
1739209919.426811;-45.120503652039325
1739209919.426815;-45.120503652039325
1739209919.426819;-45.120503652039325
1739209919.4268231;-28.58837851428586
1739209919.4268272;-35.57807855764607
1739209919.4268312;-45.120503652039325
1739209919.4268353;-45.120503652039325
1739209919.4268394;-31.141103565318915
1739209919.4268434;-38.13080360867914
1739209919.4268475;-45.120503652039325
1739209919.4268515;-45.120503652039325
1739209919.4268556;-38.13080360867914
1739209919.4268596;-45.120503652039325
1739209919.4268637;-38.13080360867914
1739209919.4268677;-38.13080360867914
1739209919.4268718;-45.120503652039325
1739209919.4268758;-38.13080360867914
1739209919.42688;-45.120503652039325
1739209919.4268842;-38.13080360867914
1739209919.4268882;-32.816014438256545
1739209919.4268923;-38.13080360867914
1739209919.4268963;-45.120503652039325
1739209919.4269004;-38.13080360867914
1739209919.4269044;-38.13080360867914
1739209919.4269085;-45.120503652039325
1739209919.4269125;-45.120503652039325
1739209919.4269166;-38.13080360867914
1739209919.4269207;-35.57807855764607
1739209919.4269247;-38.13080360867914
1739209919.4269288;-45.120503652039325
1739209919.4269328;-45.120503652039325
1739209919.4269369;-32.816014438256545
1739209919.426941;-33.981070128970906
1739209919.426945;-45.120503652039325
1739209919.426949;-38.13080360867914
1739209919.426953;-45.120503652039325
1739209919.4269571;-38.13080360867914
1739209919.4269612;-38.13080360867914
1739209919.4269652;-45.120503652039325
1739209919.4269693;-45.120503652039325
1739209919.4269733;-38.13080360867914
1739209919.4269774;-45.120503652039325
1739209919.4269817;-38.13080360867914
1739209919.4269857;-38.13080360867914
1739209919.4269898;-38.13080360867914
1739209919.4269938;-38.13080360867914
1739209919.426998;-45.120503652039325
1739209919.427002;-45.120503652039325
1739209919.427006;-45.120503652039325
1739209919.42701;-45.120503652039325
1739209919.427014;-45.120503652039325
1739209919.4270182;-38.13080360867914
1739209919.4270222;-35.57807855764607
1739209919.4270263;-45.120503652039325
1739209919.4270303;-38.13080360867914
1739209919.4270344;-35.57807855764607
1739209919.4270384;-38.13080360867914
1739209919.4270425;-45.120503652039325
1739209919.4270465;-38.13080360867914
1739209919.4270506;-38.13080360867914
1739209919.4270546;-32.816014438256545
1739209919.4270587;-45.120503652039325
1739209919.4270627;-45.120503652039325
1739209919.4270668;-45.120503652039325
1739209919.4270709;-38.13080360867914
1739209919.4270751;-38.13080360867914
1739209919.4270792;-45.120503652039325
1739209919.4270833;-45.120503652039325
1739209919.4270873;-38.13080360867914
1739209919.4270914;-45.120503652039325
1739209919.4270954;-38.13080360867914
1739209919.4270995;-35.57807855764607
1739209919.4271035;-38.13080360867914
1739209919.4271076;-45.120503652039325
1739209919.4271116;-38.13080360867914
1739209919.4271157;-32.816014438256545
1739209919.4271197;-33.981070128970906
1739209919.4271238;-45.120503652039325
1739209919.4271278;-38.13080360867914
1739209919.427132;-35.57807855764607
1739209919.427136;-38.13080360867914
1739209919.42714;-45.120503652039325
1739209919.427144;-45.120503652039325
1739209919.427148;-45.120503652039325
1739209919.4271522;-29.438486411369354
1739209919.4271562;-45.120503652039325
1739209919.4271603;-38.13080360867914
1739209919.4271643;-45.120503652039325
1739209919.4271686;-45.120503652039325
1739209919.4271727;-45.120503652039325
1739209919.4271767;-38.13080360867914
1739209919.4271808;-45.120503652039325
1739209919.4271848;-33.981070128970906
1739209919.4271889;-35.57807855764607
1739209919.427193;-38.13080360867914
1739209919.427197;-38.13080360867914
1739209919.427201;-38.13080360867914
1739209919.427205;-32.816014438256545
1739209919.4272091;-38.13080360867914
1739209919.4272132;-45.120503652039325
1739209919.4272172;-28.992665084841942
1739209919.4272213;-32.816014438256545
1739209919.4272254;-38.13080360867914
1739209919.4272294;-45.120503652039325
1739209919.4272335;-27.267205301931607
1739209919.4272375;-35.57807855764607
1739209919.4272416;-38.13080360867914
1739209919.4272456;-38.13080360867914
1739209919.4272497;-27.877744956031417
1739209919.4272537;-45.120503652039325
1739209919.4272578;-45.120503652039325
1739209919.4272618;-45.120503652039325
1739209919.4272661;-38.13080360867914
1739209919.4272702;-35.57807855764607
1739209919.4272742;-38.13080360867914
1739209919.4272783;-45.120503652039325
1739209919.4272823;-45.120503652039325
1739209919.4272864;-45.120503652039325
1739209919.4272904;-38.13080360867914
1739209919.4272945;-45.120503652039325
1739209919.4272985;-45.120503652039325
1739209919.4273026;-32.816014438256545
1739209919.4273067;-38.13080360867914
1739209919.4273107;-45.120503652039325
1739209919.4273148;-33.981070128970906
1739209919.4273188;-38.13080360867914
1739209919.4273229;-45.120503652039325
1739209919.427327;-45.120503652039325
1739209919.427331;-45.120503652039325
1739209919.427335;-45.120503652039325
1739209919.427339;-45.120503652039325
1739209919.4273431;-38.13080360867914
1739209919.4273472;-45.120503652039325
1739209919.4273512;-45.120503652039325
1739209919.4273553;-45.120503652039325
1739209919.4273596;-45.120503652039325
1739209919.4273636;-38.13080360867914
1739209919.4273677;-33.981070128970906
1739209919.4273717;-45.120503652039325
1739209919.4273758;-45.120503652039325
1739209919.4273798;-38.13080360867914
1739209919.427384;-32.816014438256545
1739209919.427388;-45.120503652039325
1739209919.427392;-35.57807855764607
1739209919.427396;-38.13080360867914
1739209919.4274;-38.13080360867914
1739209919.4274042;-38.13080360867914
1739209919.4274082;-38.13080360867914
1739209919.4274123;-38.13080360867914
1739209919.4274163;-45.120503652039325
1739209919.4274204;-38.13080360867914
1739209919.4274244;-35.57807855764607
1739209919.4274285;-38.13080360867914
1739209919.4274325;-45.120503652039325
1739209919.4274366;-35.57807855764607
1739209919.4274406;-35.57807855764607
1739209919.4274447;-38.13080360867914
1739209919.4274487;-38.13080360867914
1739209919.427453;-45.120503652039325
1739209919.427457;-38.13080360867914
1739209919.4274611;-38.13080360867914
1739209919.4274652;-45.120503652039325
1739209919.4274693;-38.13080360867914
1739209919.4274733;-35.57807855764607
1739209919.4274774;-38.13080360867914
1739209919.4274814;-30.49652367304973
1739209919.4274855;-38.13080360867914
1739209919.4274895;-45.120503652039325
1739209919.4274936;-45.120503652039325
1739209919.4274976;-45.120503652039325
1739209919.4275017;-38.13080360867914
1739209919.4275057;-35.57807855764607
1739209919.4275098;-45.120503652039325
1739209919.4275138;-33.981070128970956
1739209919.427518;-45.120503652039325
1739209919.427522;-45.120503652039325
1739209919.427526;-38.13080360867914
1739209919.42753;-45.120503652039325
1739209919.427534;-45.120503652039325
1739209919.4275382;-45.120503652039325
1739209919.4275422;-45.120503652039325
1739209919.4275465;-32.816014438256545
1739209919.4275506;-38.13080360867914
1739209919.4275546;-45.120503652039325
1739209919.4275587;-45.120503652039325
1739209919.4275627;-45.120503652039325
1739209919.4275668;-38.13080360867914
1739209919.4275708;-38.13080360867914
1739209919.4275749;-45.120503652039325
1739209919.427579;-45.120503652039325
1739209919.427583;-38.13080360867914
1739209919.427587;-45.120503652039325
1739209919.427591;-45.120503652039325
1739209919.4275951;-33.981070128970906
1739209919.4275992;-45.120503652039325
1739209919.4276032;-45.120503652039325
1739209919.4276073;-38.13080360867914
1739209919.4276114;-33.981070128970956
1739209919.4276154;-45.120503652039325
1739209919.4276195;-33.981070128970906
1739209919.4276235;-45.120503652039325
1739209919.4276276;-45.120503652039325
1739209919.4276316;-45.120503652039325
1739209919.4276357;-35.57807855764607
1739209919.4276397;-38.13080360867914
1739209919.427644;-33.981070128970906
1739209919.427648;-35.57807855764607
1739209919.4276521;-35.57807855764607
1739209919.4276562;-35.57807855764607
1739209919.4276602;-45.120503652039325
1739209919.4276643;-38.13080360867914
1739209919.4276683;-38.13080360867914
1739209919.4276724;-45.120503652039325
1739209919.4276764;-38.13080360867914
1739209919.4276805;-38.13080360867914
1739209919.4276845;-32.816014438256545
1739209919.4276886;-45.120503652039325
1739209919.4276927;-38.13080360867914
1739209919.4276967;-32.816014438256545
1739209919.4277008;-38.13080360867914
1739209919.4277048;-38.13080360867914
1739209919.4277089;-45.120503652039325
1739209919.427713;-45.120503652039325
1739209919.427717;-38.13080360867914
1739209919.427721;-45.120503652039325
1739209919.427725;-45.120503652039325
1739209919.4277291;-38.13080360867914
1739209919.4277332;-38.13080360867914
1739209919.4277375;-38.13080360867914
1739209919.4277415;-38.13080360867914
1739209919.4277456;-35.57807855764607
1739209919.4277496;-38.13080360867914
1739209919.4277537;-45.120503652039325
1739209919.4277577;-45.120503652039325
1739209919.4277618;-38.13080360867914
1739209919.4277658;-38.13080360867914
1739209919.42777;-38.13080360867914
1739209919.427774;-38.13080360867914
1739209919.427778;-38.13080360867914
1739209919.427782;-35.57807855764607
1739209919.427786;-45.120503652039325
1739209919.4277902;-38.13080360867914
1739209919.4277942;-35.57807855764607
1739209919.4277983;-38.13080360867914
1739209919.4278023;-45.120503652039325
1739209919.4278064;-38.13080360867914
1739209919.4278104;-38.13080360867914
1739209919.4278145;-45.120503652039325
1739209919.4278185;-45.120503652039325
1739209919.4278226;-45.120503652039325
1739209919.4278266;-45.120503652039325
1739209919.427831;-45.120503652039325
1739209919.427835;-45.120503652039325
1739209919.427839;-45.120503652039325
1739209919.427843;-31.141103565318915
1739209919.4278471;-38.13080360867914
1739209919.4278512;-45.120503652039325
1739209919.4278553;-45.120503652039325
1739209919.4278593;-33.981070128970906
1739209919.4278634;-45.120503652039325
1739209919.4278674;-38.13080360867914
1739209919.4278715;-38.13080360867914
1739209919.4278755;-38.13080360867914
1739209919.4278796;-38.13080360867914
1739209919.4278836;-45.120503652039325
1739209919.4278877;-38.13080360867914
1739209919.4278917;-33.981070128970906
1739209919.4278958;-38.13080360867914
1739209919.4278998;-38.13080360867914
1739209919.427904;-35.57807855764607
1739209919.427908;-35.57807855764607
1739209919.427912;-45.120503652039325
1739209919.427916;-45.120503652039325
1739209919.42792;-38.13080360867914
1739209919.4279244;-38.13080360867914
1739209919.4279284;-45.120503652039325
1739209919.4279325;-33.981070128970906
1739209919.4279366;-38.13080360867914
1739209919.4279406;-31.141103565318915
1739209919.4279447;-33.981070128970906
1739209919.4279487;-45.120503652039325
1739209919.4279528;-45.120503652039325
1739209919.4279568;-38.13080360867914
1739209919.4279609;-38.13080360867914
1739209919.427965;-45.120503652039325
1739209919.427969;-45.120503652039325
1739209919.427973;-45.120503652039325
1739209919.427977;-45.120503652039325
1739209919.4279811;-38.13080360867914
1739209919.4279852;-35.57807855764607
1739209919.4279892;-45.120503652039325
1739209919.4279933;-45.120503652039325
1739209919.4279974;-45.120503652039325
1739209919.4280014;-38.13080360867914
1739209919.4280055;-38.13080360867914
1739209919.4280095;-45.120503652039325
1739209919.4280136;-35.57807855764607
1739209919.4280176;-35.57807855764607
1739209919.428022;-45.120503652039325
1739209919.428026;-45.120503652039325
1739209919.42803;-33.981070128970906
1739209919.428034;-38.13080360867914
1739209919.4280381;-30.49652367304973
1739209919.4280422;-32.816014438256545
1739209919.4280462;-38.13080360867914
1739209919.4280503;-35.57807855764607
1739209919.4280543;-38.13080360867914
1739209919.4280584;-45.120503652039325
1739209919.4280624;-45.120503652039325
1739209919.4280665;-35.57807855764607
1739209919.4280705;-45.120503652039325
1739209919.4280746;-45.120503652039325
1739209919.4280787;-38.13080360867914
1739209919.4280827;-38.13080360867914
1739209919.4280868;-45.120503652039325
1739209919.4280908;-38.13080360867914
1739209919.4280949;-35.57807855764607
1739209919.428099;-38.13080360867914
1739209919.428103;-45.120503652039325
1739209919.428107;-45.120503652039325
1739209919.428111;-38.13080360867914
1739209919.4281154;-38.13080360867914
1739209919.4281194;-45.120503652039325
1739209919.4281235;-38.13080360867914
1739209919.4281275;-38.13080360867914
1739209919.4281316;-45.120503652039325
1739209919.4281356;-33.981070128970906
1739209919.4281397;-31.141103565318893
1739209919.4281437;-45.120503652039325
1739209919.4281478;-45.120503652039325
1739209919.4281518;-35.57807855764607
1739209919.428156;-38.13080360867914
1739209919.42816;-45.120503652039325
1739209919.428164;-38.13080360867914
1739209919.428168;-38.13080360867914
1739209919.428172;-45.120503652039325
1739209919.4281762;-45.120503652039325
1739209919.4281802;-45.120503652039325
1739209919.4281843;-38.13080360867914
1739209919.4281883;-38.13080360867914
1739209919.4281924;-45.120503652039325
1739209919.4281964;-38.13080360867914
1739209919.4282005;-45.120503652039325
1739209919.4282045;-33.981070128970906
1739209919.4282088;-35.57807855764607
1739209919.428213;-38.13080360867914
1739209919.428217;-45.120503652039325
1739209919.428221;-45.120503652039325
1739209919.428225;-38.13080360867914
1739209919.428229;-38.13080360867914
1739209919.4282331;-38.13080360867914
1739209919.4282372;-45.120503652039325
1739209919.4282413;-45.120503652039325
1739209919.4282453;-38.13080360867914
1739209919.4282494;-38.13080360867914
1739209919.4282534;-45.120503652039325
1739209919.4282575;-45.120503652039325
1739209919.4282615;-38.13080360867914
1739209919.4282656;-45.120503652039325
1739209919.4282696;-45.120503652039325
1739209919.4282737;-38.13080360867914
1739209919.4282777;-35.57807855764607
1739209919.4282818;-38.13080360867914
1739209919.4282858;-38.13080360867914
1739209919.42829;-38.13080360867914
1739209919.428294;-38.13080360867914
1739209919.428298;-45.120503652039325
1739209919.4283023;-28.992665084841942
1739209919.4283063;-38.13080360867914
1739209919.4283104;-38.13080360867914
1739209919.4283144;-45.120503652039325
1739209919.4283185;-38.13080360867914
1739209919.4283226;-38.13080360867914
1739209919.4283266;-35.57807855764607
1739209919.4283307;-38.13080360867914
1739209919.4283347;-33.981070128970956
1739209919.4283388;-38.13080360867914
1739209919.4283428;-38.13080360867914
1739209919.4283469;-38.13080360867914
1739209919.428351;-45.120503652039325
1739209919.428355;-38.13080360867914
1739209919.428359;-35.57807855764607
1739209919.428363;-45.120503652039325
1739209919.4283671;-45.120503652039325
1739209919.4283712;-38.13080360867914
1739209919.4283752;-38.13080360867914
1739209919.4283793;-38.13080360867914
1739209919.4283834;-38.13080360867914
1739209919.4283874;-45.120503652039325
1739209919.4283915;-38.13080360867914
1739209919.4283955;-45.120503652039325
1739209919.4283998;-38.13080360867914
1739209919.4284039;-32.816014438256545
1739209919.428408;-38.13080360867914
1739209919.428412;-45.120503652039325
1739209919.428416;-45.120503652039325
1739209919.42842;-38.13080360867914
1739209919.4284241;-45.120503652039325
1739209919.4284282;-38.13080360867914
1739209919.4284322;-35.57807855764607
1739209919.4284363;-33.981070128970906
1739209919.4284403;-35.57807855764607
1739209919.4284444;-45.120503652039325
1739209919.4284484;-45.120503652039325
1739209919.4284525;-45.120503652039325
1739209919.4284565;-38.13080360867914
1739209919.4284606;-45.120503652039325
1739209919.4284647;-33.981070128970906
1739209919.4284687;-31.141103565318915
1739209919.4284728;-38.13080360867914
1739209919.4284768;-45.120503652039325
1739209919.4284809;-45.120503652039325
1739209919.428485;-45.120503652039325
1739209919.428489;-38.13080360867914
1739209919.4284933;-38.13080360867914
1739209919.4284973;-45.120503652039325
1739209919.4285014;-35.57807855764607
1739209919.4285054;-35.57807855764607
1739209919.4285095;-45.120503652039325
1739209919.4285135;-45.120503652039325
1739209919.4285176;-31.141103565318915
1739209919.4285216;-45.120503652039325
1739209919.4285257;-45.120503652039325
1739209919.4285297;-45.120503652039325
1739209919.4285338;-45.120503652039325
1739209919.4285378;-38.13080360867914
1739209919.428542;-38.13080360867914
1739209919.428546;-45.120503652039325
1739209919.42855;-45.120503652039325
1739209919.428554;-31.141103565318915
1739209919.428558;-38.13080360867914
1739209919.4285622;-45.120503652039325
1739209919.4285662;-33.981070128970906
1739209919.4285703;-45.120503652039325
1739209919.4285743;-45.120503652039325
1739209919.4285784;-45.120503652039325
1739209919.4285824;-38.13080360867914
1739209919.4285867;-35.57807855764607
1739209919.4285908;-35.57807855764607
1739209919.4285948;-45.120503652039325
1739209919.4285989;-28.992665084841942
1739209919.428603;-23.75329798047522
1739209919.428607;-25.826314394896364
1739209919.428611;-45.120503652039325
1739209919.428615;-45.120503652039325
1739209919.4286191;-38.13080360867914
1739209919.4286232;-45.120503652039325
1739209919.4286273;-45.120503652039325
1739209919.4286313;-38.13080360867914
1739209919.4286354;-38.13080360867914
1739209919.4286394;-33.981070128970906
1739209919.4286435;-45.120503652039325
1739209919.4286475;-38.13080360867914
1739209919.4286516;-26.487275050834715
1739209919.4286556;-28.992665084841942
1739209919.4286597;-45.120503652039325
1739209919.4286637;-45.120503652039325
1739209919.4286678;-35.57807855764607
1739209919.4286718;-45.120503652039325
1739209919.428676;-45.120503652039325
1739209919.42868;-35.57807855764607
1739209919.4286842;-32.816014438256545
1739209919.4286883;-45.120503652039325
1739209919.4286923;-38.13080360867914
1739209919.4286964;-45.120503652039325
1739209919.4287004;-38.13080360867914
1739209919.4287045;-28.992665084841942
1739209919.4287086;-32.816014438256545
1739209919.4287126;-45.120503652039325
1739209919.4287167;-33.981070128970906
1739209919.4287207;-38.13080360867914
1739209919.4287248;-45.120503652039325
1739209919.4287288;-38.13080360867914
1739209919.4287329;-38.13080360867914
1739209919.428737;-35.57807855764607
1739209919.428741;-45.120503652039325
1739209919.428745;-32.816014438256545
1739209919.428749;-33.981070128970906
1739209919.4287531;-25.826314394896357
1739209919.4287572;-32.816014438256545
1739209919.4287612;-33.981070128970906
1739209919.4287653;-30.49652367304973
1739209919.4287694;-45.120503652039325
1739209919.4287734;-45.120503652039325
1739209919.4287777;-45.120503652039325
1739209919.4287817;-38.13080360867914
1739209919.4287858;-33.981070128970906
1739209919.4287899;-30.49652367304973
1739209919.428794;-45.120503652039325
1739209919.428798;-45.120503652039325
1739209919.428802;-31.141103565318915
1739209919.428806;-45.120503652039325
1739209919.4288101;-45.120503652039325
1739209919.4288142;-45.120503652039325
1739209919.4288182;-38.13080360867914
1739209919.4288223;-45.120503652039325
1739209919.4288263;-35.57807855764607
1739209919.4288304;-26.991370085610736
1739209919.4288344;-45.120503652039325
1739209919.4288385;-38.13080360867914
1739209919.4288425;-31.141103565318915
1739209919.4288466;-32.816014438256545
1739209919.4288507;-32.816014438256545
1739209919.4288547;-31.141103565318943
1739209919.4288588;-33.981070128970906
1739209919.4288628;-45.120503652039325
1739209919.4288669;-45.120503652039325
1739209919.4288712;-45.120503652039325
1739209919.4288752;-33.981070128970906
1739209919.4288793;-32.816014438256545
1739209919.4288833;-45.120503652039325
1739209919.4288874;-45.120503652039325
1739209919.4288914;-38.13080360867914
1739209919.4288955;-45.120503652039325
1739209919.4288995;-28.992665084841967
1739209919.4289036;-26.035653463252824
1739209919.4289076;-33.981070128970906
1739209919.4289117;-33.981070128970906
1739209919.4289157;-31.141103565318915
1739209919.4289198;-45.120503652039325
1739209919.4289238;-38.13080360867914
1739209919.428928;-26.991370085610736
1739209919.428932;-45.120503652039325
1739209919.428936;-45.120503652039325
1739209919.42894;-38.13080360867914
1739209919.428944;-32.816014438256545
1739209919.4289482;-31.141103565318915
1739209919.4289522;-38.13080360867914
1739209919.4289563;-31.141103565318915
1739209919.4289603;-32.816014438256545
1739209919.4289646;-45.120503652039325
1739209919.4289687;-45.120503652039325
1739209919.4289727;-32.816014438256545
1739209919.4289768;-32.816014438256545
1739209919.4289808;-45.120503652039325
1739209919.4289849;-38.13080360867914
1739209919.428989;-45.120503652039325
1739209919.428993;-33.981070128970906
1739209919.428997;-38.13080360867914
1739209919.429001;-28.992665084841967
1739209919.4290051;-26.991370085610722
1739209919.4290092;-32.816014438256545
1739209919.4290133;-38.13080360867914
1739209919.4290173;-45.120503652039325
1739209919.4290214;-45.120503652039325
1739209919.4290254;-35.57807855764607
1739209919.4290295;-38.13080360867914
1739209919.4290335;-38.13080360867914
1739209919.4290376;-45.120503652039325
1739209919.4290416;-45.120503652039325
1739209919.4290457;-38.13080360867914
1739209919.4290497;-45.120503652039325
1739209919.4290538;-45.120503652039325
1739209919.4290578;-38.13080360867914
1739209919.4290621;-38.13080360867914
1739209919.4290662;-45.120503652039325
1739209919.4290702;-38.13080360867914
1739209919.4290743;-32.816014438256545
1739209919.4290783;-45.120503652039325
1739209919.4290824;-45.120503652039325
1739209919.4290864;-45.120503652039325
1739209919.4290905;-33.981070128970906
1739209919.4290946;-33.981070128970906
1739209919.4290986;-38.13080360867914
1739209919.4291027;-35.57807855764607
1739209919.4291067;-45.120503652039325
1739209919.4291108;-38.13080360867914
1739209919.4291148;-45.120503652039325
1739209919.4291189;-38.13080360867914
1739209919.429123;-45.120503652039325
1739209919.429127;-45.120503652039325
1739209919.429131;-45.120503652039325
1739209919.429135;-45.120503652039325
1739209919.4291391;-45.120503652039325
1739209919.4291432;-38.13080360867914
1739209919.4291472;-38.13080360867914
1739209919.4291513;-45.120503652039325
1739209919.4291556;-38.13080360867914
1739209919.4291596;-38.13080360867914
1739209919.4291637;-45.120503652039325
1739209919.4291677;-45.120503652039325
1739209919.4291718;-38.13080360867914
1739209919.4291759;-45.120503652039325
1739209919.42918;-45.120503652039325
1739209919.429184;-45.120503652039325
1739209919.429188;-33.981070128970906
1739209919.429192;-31.141103565318915
1739209919.4291961;-38.13080360867914
1739209919.4292002;-45.120503652039325
1739209919.4292042;-45.120503652039325
1739209919.4292083;-38.13080360867914
1739209919.4292123;-38.13080360867914
1739209919.4292164;-38.13080360867914
1739209919.4292204;-38.13080360867914
1739209919.4292245;-33.981070128970906
1739209919.4292285;-45.120503652039325
1739209919.4292326;-38.13080360867914
1739209919.4292367;-45.120503652039325
1739209919.4292407;-38.13080360867914
1739209919.4292448;-38.13080360867914
1739209919.429249;-45.120503652039325
1739209919.429253;-38.13080360867914
1739209919.4292572;-33.981070128970906
1739209919.4292612;-45.120503652039325
1739209919.4292653;-45.120503652039325
1739209919.4292693;-38.13080360867914
1739209919.4292734;-45.120503652039325
1739209919.4292774;-45.120503652039325
1739209919.4292815;-45.120503652039325
1739209919.4292855;-38.13080360867914
1739209919.4292896;-30.49652367304973
1739209919.4292936;-45.120503652039325
1739209919.4292977;-38.13080360867914
1739209919.4293017;-35.57807855764607
1739209919.4293058;-38.13080360867914
1739209919.4293098;-45.120503652039325
1739209919.429314;-38.13080360867914
1739209919.429318;-45.120503652039325
1739209919.429322;-38.13080360867914
1739209919.429326;-38.13080360867914
1739209919.42933;-45.120503652039325
1739209919.4293342;-38.13080360867914
1739209919.4293382;-38.13080360867914
1739209919.4293423;-45.120503652039325
1739209919.4293466;-45.120503652039325
1739209919.4293506;-38.13080360867914
1739209919.4293547;-38.13080360867914
1739209919.4293587;-38.13080360867914
1739209919.4293628;-31.141103565318915
1739209919.4293668;-45.120503652039325
