CAN Message; 0x1d3:00008dbd91f933a3
Timestamp;Amplitude
1739209644.1965427;-45.120503652039325
1739209644.1965463;-38.13080360867914
1739209644.19655;-35.57807855764607
1739209644.1965535;-45.120503652039325
1739209644.196557;-38.13080360867914
1739209644.1965604;-45.120503652039325
1739209644.196564;-38.13080360867914
1739209644.1965675;-45.120503652039325
1739209644.196571;-45.120503652039325
1739209644.1965747;-38.13080360867914
1739209644.1965783;-45.120503652039325
1739209644.1965818;-38.13080360867914
1739209644.1965852;-45.120503652039325
1739209644.1965888;-32.816014438256545
1739209644.1965923;-26.991370085610736
1739209644.196596;-38.13080360867914
1739209644.1965995;-45.120503652039325
1739209644.196603;-35.57807855764607
1739209644.1966066;-32.816014438256545
1739209644.19661;-45.120503652039325
1739209644.1966136;-38.13080360867914
1739209644.1966171;-45.120503652039325
1739209644.1966207;-45.120503652039325
1739209644.1966243;-45.120503652039325
1739209644.1966279;-45.120503652039325
1739209644.1966314;-38.13080360867914
1739209644.1966348;-45.120503652039325
1739209644.1966383;-45.120503652039325
1739209644.196642;-45.120503652039325
1739209644.1966455;-38.13080360867914
1739209644.196649;-29.438486411369333
1739209644.1966527;-45.120503652039325
1739209644.1966562;-45.120503652039325
1739209644.1966598;-35.57807855764607
1739209644.1966631;-32.816014438256545
1739209644.1966667;-45.120503652039325
1739209644.1966703;-45.120503652039325
1739209644.1966739;-45.120503652039325
1739209644.1966774;-45.120503652039325
1739209644.196681;-45.120503652039325
1739209644.1966846;-45.120503652039325
1739209644.196688;-45.120503652039325
1739209644.1966915;-45.120503652039325
1739209644.196695;-38.13080360867914
1739209644.1966987;-45.120503652039325
1739209644.1967022;-38.13080360867914
1739209644.1967058;-31.141103565318893
1739209644.1967094;-45.120503652039325
1739209644.1967127;-45.120503652039325
1739209644.1967163;-38.13080360867914
1739209644.19672;-35.57807855764607
1739209644.1967235;-38.13080360867914
1739209644.196727;-45.120503652039325
1739209644.1967306;-38.13080360867914
1739209644.1967342;-45.120503652039325
1739209644.1967375;-45.120503652039325
1739209644.196741;-45.120503652039325
1739209644.1967447;-45.120503652039325
1739209644.1967483;-38.13080360867914
1739209644.1967518;-45.120503652039325
1739209644.1967554;-38.13080360867914
1739209644.196759;-35.57807855764607
1739209644.1967626;-38.13080360867914
1739209644.196766;-38.13080360867914
1739209644.1967695;-45.120503652039325
1739209644.196773;-45.120503652039325
1739209644.1967766;-45.120503652039325
1739209644.1967802;-38.13080360867914
1739209644.1967838;-45.120503652039325
1739209644.1967874;-45.120503652039325
1739209644.1967907;-28.58837851428586
1739209644.1967943;-35.57807855764607
1739209644.1967978;-45.120503652039325
1739209644.1968014;-38.13080360867914
1739209644.196805;-32.816014438256545
1739209644.1968086;-38.13080360867914
1739209644.1968122;-45.120503652039325
1739209644.1968155;-45.120503652039325
1739209644.196819;-38.13080360867914
1739209644.1968226;-45.120503652039325
1739209644.1968262;-45.120503652039325
1739209644.1968298;-38.13080360867914
1739209644.1968334;-38.13080360867914
1739209644.196837;-45.120503652039325
1739209644.1968403;-45.120503652039325
1739209644.1968439;-38.13080360867914
1739209644.1968474;-28.58837851428586
1739209644.196851;-33.981070128970906
1739209644.1968546;-45.120503652039325
1739209644.1968582;-45.120503652039325
1739209644.1968617;-38.13080360867914
1739209644.1968653;-38.13080360867914
1739209644.1968687;-45.120503652039325
1739209644.1968722;-35.57807855764607
1739209644.1968758;-35.57807855764607
1739209644.1968794;-45.120503652039325
1739209644.196883;-45.120503652039325
1739209644.1968865;-38.13080360867914
1739209644.19689;-38.13080360867914
1739209644.1968935;-38.13080360867914
1739209644.196897;-38.13080360867914
1739209644.1969006;-38.13080360867914
1739209644.1969042;-27.267205301931607
1739209644.1969078;-27.267205301931607
1739209644.1969113;-45.120503652039325
1739209644.196915;-45.120503652039325
1739209644.1969182;-35.57807855764607
1739209644.1969218;-35.57807855764607
1739209644.1969254;-45.120503652039325
1739209644.196929;-38.13080360867914
1739209644.1969326;-38.13080360867914
1739209644.1969361;-38.13080360867914
1739209644.1969397;-38.13080360867914
1739209644.1969433;-45.120503652039325
1739209644.1969466;-45.120503652039325
1739209644.1969502;-38.13080360867914
1739209644.1969538;-45.120503652039325
1739209644.1969573;-33.981070128970906
1739209644.196961;-33.981070128970906
1739209644.1969645;-31.141103565318915
1739209644.196968;-45.120503652039325
1739209644.1969714;-38.13080360867914
1739209644.196975;-35.57807855764607
1739209644.1969786;-45.120503652039325
1739209644.1969821;-45.120503652039325
1739209644.1969857;-38.13080360867914
1739209644.1969893;-35.57807855764607
1739209644.1969929;-38.13080360867914
1739209644.1969962;-45.120503652039325
1739209644.1969998;-38.13080360867914
1739209644.1970034;-38.13080360867914
1739209644.197007;-35.57807855764607
1739209644.1970105;-38.13080360867914
1739209644.197014;-45.120503652039325
1739209644.1970177;-38.13080360867914
1739209644.197021;-45.120503652039325
1739209644.1970246;-45.120503652039325
1739209644.1970282;-45.120503652039325
1739209644.1970317;-38.13080360867914
1739209644.1970353;-45.120503652039325
1739209644.197039;-45.120503652039325
1739209644.1970425;-38.13080360867914
1739209644.197046;-38.13080360867914
1739209644.1970494;-38.13080360867914
1739209644.197053;-45.120503652039325
1739209644.1970565;-38.13080360867914
1739209644.19706;-38.13080360867914
1739209644.1970637;-38.13080360867914
1739209644.1970673;-45.120503652039325
1739209644.1970708;-45.120503652039325
1739209644.1970742;-38.13080360867914
1739209644.1970778;-35.57807855764607
1739209644.1970813;-35.57807855764607
1739209644.197085;-38.13080360867914
1739209644.1970885;-45.120503652039325
1739209644.197092;-33.981070128970906
1739209644.1970956;-32.816014438256545
1739209644.197099;-33.981070128970906
1739209644.1971025;-38.13080360867914
1739209644.1971061;-45.120503652039325
1739209644.1971097;-38.13080360867914
1739209644.1971133;-45.120503652039325
1739209644.1971169;-38.13080360867914
1739209644.1971204;-38.13080360867914
1739209644.1971238;-45.120503652039325
1739209644.1971273;-45.120503652039325
1739209644.197131;-38.13080360867914
1739209644.1971345;-32.816014438256545
1739209644.197138;-33.981070128970906
1739209644.1971416;-38.13080360867914
1739209644.1971452;-38.13080360867914
1739209644.1971488;-38.13080360867914
1739209644.1971521;-38.13080360867914
1739209644.1971557;-45.120503652039325
1739209644.1971593;-38.13080360867914
1739209644.1971629;-45.120503652039325
1739209644.1971664;-45.120503652039325
1739209644.19717;-38.13080360867914
1739209644.1971736;-35.57807855764607
1739209644.197177;-38.13080360867914
1739209644.1971805;-45.120503652039325
1739209644.197184;-38.13080360867914
1739209644.1971877;-38.13080360867914
1739209644.1971912;-38.13080360867914
1739209644.1971948;-45.120503652039325
1739209644.1971984;-38.13080360867914
1739209644.1972017;-38.13080360867914
1739209644.1972053;-45.120503652039325
1739209644.197209;-45.120503652039325
1739209644.1972125;-38.13080360867914
1739209644.197216;-35.57807855764607
1739209644.1972196;-38.13080360867914
1739209644.1972232;-32.816014438256545
1739209644.1972265;-38.13080360867914
1739209644.19723;-35.57807855764607
1739209644.1972337;-45.120503652039325
1739209644.1972373;-45.120503652039325
1739209644.1972408;-38.13080360867914
1739209644.1972444;-35.57807855764607
1739209644.197248;-45.120503652039325
1739209644.1972516;-45.120503652039325
1739209644.197255;-33.981070128970906
1739209644.1972585;-38.13080360867914
1739209644.197262;-45.120503652039325
1739209644.1972656;-45.120503652039325
1739209644.1972692;-38.13080360867914
1739209644.1972728;-45.120503652039325
1739209644.1972764;-32.816014438256545
1739209644.1972797;-29.438486411369333
1739209644.1972833;-45.120503652039325
1739209644.1972868;-35.57807855764607
1739209644.1972904;-38.13080360867914
1739209644.197294;-38.13080360867914
1739209644.1972976;-38.13080360867914
1739209644.1973011;-35.57807855764607
1739209644.1973045;-45.120503652039325
1739209644.197308;-45.120503652039325
1739209644.1973116;-38.13080360867914
1739209644.1973152;-35.57807855764607
1739209644.1973188;-45.120503652039325
1739209644.1973224;-45.120503652039325
1739209644.197326;-38.13080360867914
1739209644.1973293;-32.816014438256545
1739209644.1973329;-38.13080360867914
1739209644.1973364;-45.120503652039325
1739209644.19734;-33.981070128970906
1739209644.1973436;-35.57807855764607
1739209644.1973472;-38.13080360867914
1739209644.1973507;-45.120503652039325
1739209644.1973543;-45.120503652039325
1739209644.1973577;-45.120503652039325
1739209644.1973612;-38.13080360867914
1739209644.1973648;-26.991370085610736
1739209644.1973684;-38.13080360867914
1739209644.197372;-45.120503652039325
1739209644.1973755;-38.13080360867914
1739209644.197379;-32.816014438256545
1739209644.1973825;-45.120503652039325
1739209644.197386;-45.120503652039325
1739209644.1973896;-45.120503652039325
1739209644.1973932;-33.981070128970956
1739209644.1973968;-38.13080360867914
1739209644.1974003;-35.57807855764607
1739209644.197404;-45.120503652039325
1739209644.1974072;-45.120503652039325
1739209644.1974108;-38.13080360867914
1739209644.1974144;-38.13080360867914
1739209644.197418;-38.13080360867914
1739209644.1974216;-35.57807855764607
1739209644.1974251;-38.13080360867914
1739209644.1974287;-35.57807855764607
1739209644.197432;-38.13080360867914
1739209644.1974356;-45.120503652039325
1739209644.1974392;-38.13080360867914
1739209644.1974428;-38.13080360867914
1739209644.1974463;-45.120503652039325
1739209644.19745;-45.120503652039325
1739209644.1974535;-33.981070128970906
1739209644.197457;-38.13080360867914
1739209644.1974604;-38.13080360867914
1739209644.197464;-33.981070128970906
1739209644.1974676;-45.120503652039325
1739209644.1974711;-32.816014438256545
1739209644.1974747;-33.981070128970906
1739209644.1974783;-45.120503652039325
1739209644.1974819;-38.13080360867914
1739209644.1974852;-38.13080360867914
1739209644.1974888;-45.120503652039325
1739209644.1974924;-45.120503652039325
1739209644.197496;-35.57807855764607
1739209644.1974995;-38.13080360867914
1739209644.197503;-45.120503652039325
1739209644.1975067;-32.816014438256545
1739209644.19751;-38.13080360867914
1739209644.1975136;-45.120503652039325
1739209644.1975172;-45.120503652039325
1739209644.1975207;-45.120503652039325
1739209644.1975243;-38.13080360867914
1739209644.197528;-45.120503652039325
1739209644.1975315;-45.120503652039325
1739209644.197535;-45.120503652039325
1739209644.1975384;-38.13080360867914
1739209644.197542;-38.13080360867914
1739209644.1975455;-38.13080360867914
1739209644.197549;-38.13080360867914
1739209644.1975527;-38.13080360867914
1739209644.1975563;-45.120503652039325
1739209644.1975598;-38.13080360867914
1739209644.1975632;-35.57807855764607
1739209644.1975667;-38.13080360867914
1739209644.1975703;-45.120503652039325
1739209644.197574;-45.120503652039325
1739209644.1975775;-38.13080360867914
1739209644.197581;-45.120503652039325
1739209644.1975846;-45.120503652039325
1739209644.197588;-45.120503652039325
1739209644.1975915;-38.13080360867914
1739209644.1975951;-33.981070128970906
1739209644.1975987;-45.120503652039325
1739209644.1976023;-45.120503652039325
1739209644.1976058;-33.981070128970906
1739209644.1976094;-32.816014438256545
1739209644.1976128;-45.120503652039325
1739209644.1976163;-38.13080360867914
1739209644.19762;-38.13080360867914
1739209644.1976235;-38.13080360867914
1739209644.197627;-45.120503652039325
1739209644.1976306;-38.13080360867914
1739209644.1976342;-38.13080360867914
1739209644.1976378;-38.13080360867914
1739209644.1976411;-45.120503652039325
1739209644.1976447;-45.120503652039325
1739209644.1976483;-45.120503652039325
1739209644.1976519;-38.13080360867914
1739209644.1976554;-35.57807855764607
1739209644.197659;-38.13080360867914
1739209644.1976626;-38.13080360867914
1739209644.197666;-45.120503652039325
1739209644.1976695;-38.13080360867914
1739209644.197673;-38.13080360867914
1739209644.1976767;-38.13080360867914
1739209644.1976802;-38.13080360867914
1739209644.1976838;-38.13080360867914
1739209644.1976874;-38.13080360867914
1739209644.1976907;-45.120503652039325
1739209644.1976943;-38.13080360867914
1739209644.1976979;-35.57807855764607
1739209644.1977015;-45.120503652039325
1739209644.197705;-45.120503652039325
1739209644.1977086;-35.57807855764607
1739209644.1977122;-45.120503652039325
1739209644.1977155;-38.13080360867914
1739209644.197719;-38.13080360867914
1739209644.1977227;-45.120503652039325
1739209644.1977262;-38.13080360867914
1739209644.1977298;-38.13080360867914
1739209644.1977334;-45.120503652039325
1739209644.197737;-31.141103565318915
1739209644.1977406;-38.13080360867914
1739209644.197744;-45.120503652039325
1739209644.1977475;-45.120503652039325
1739209644.197751;-38.13080360867914
1739209644.1977546;-45.120503652039325
1739209644.1977582;-45.120503652039325
1739209644.1977618;-38.13080360867914
1739209644.1977654;-35.57807855764607
1739209644.1977687;-45.120503652039325
1739209644.1977723;-38.13080360867914
1739209644.1977758;-38.13080360867914
1739209644.1977794;-45.120503652039325
1739209644.197783;-45.120503652039325
1739209644.1977866;-38.13080360867914
1739209644.1977901;-38.13080360867914
1739209644.1977935;-38.13080360867914
1739209644.197797;-45.120503652039325
1739209644.1978006;-38.13080360867914
1739209644.1978042;-35.57807855764607
1739209644.1978078;-45.120503652039325
1739209644.1978114;-45.120503652039325
1739209644.197815;-38.13080360867914
1739209644.1978183;-38.13080360867914
1739209644.1978219;-38.13080360867914
1739209644.1978254;-45.120503652039325
1739209644.197829;-45.120503652039325
1739209644.1978326;-38.13080360867914
1739209644.1978362;-45.120503652039325
1739209644.1978397;-45.120503652039325
1739209644.1978433;-38.13080360867914
1739209644.1978467;-38.13080360867914
1739209644.1978502;-45.120503652039325
1739209644.1978538;-45.120503652039325
1739209644.1978574;-45.120503652039325
1739209644.197861;-45.120503652039325
1739209644.1978645;-45.120503652039325
1739209644.197868;-45.120503652039325
1739209644.1978714;-38.13080360867914
1739209644.197875;-38.13080360867914
1739209644.1978786;-32.816014438256545
1739209644.1978822;-30.49652367304973
1739209644.1978858;-38.13080360867914
1739209644.1978893;-32.816014438256545
1739209644.197893;-35.57807855764607
1739209644.1978962;-33.981070128970906
1739209644.1978998;-45.120503652039325
1739209644.1979034;-45.120503652039325
1739209644.197907;-45.120503652039325
1739209644.1979105;-38.13080360867914
1739209644.1979141;-38.13080360867914
1739209644.1979177;-45.120503652039325
1739209644.197921;-45.120503652039325
1739209644.1979246;-45.120503652039325
1739209644.1979282;-38.13080360867914
1739209644.1979318;-45.120503652039325
1739209644.1979353;-32.816014438256545
1739209644.197939;-29.438486411369333
1739209644.1979425;-45.120503652039325
1739209644.197946;-45.120503652039325
1739209644.1979494;-38.13080360867914
1739209644.197953;-38.13080360867914
1739209644.1979566;-45.120503652039325
1739209644.1979601;-38.13080360867914
1739209644.1979637;-45.120503652039325
1739209644.1979673;-45.120503652039325
1739209644.1979709;-45.120503652039325
1739209644.1979742;-45.120503652039325
1739209644.1979778;-45.120503652039325
1739209644.1979814;-45.120503652039325
1739209644.197985;-38.13080360867914
1739209644.1979885;-45.120503652039325
1739209644.197992;-38.13080360867914
1739209644.1979957;-26.991370085610736
1739209644.197999;-38.13080360867914
1739209644.1980026;-45.120503652039325
1739209644.1980062;-45.120503652039325
1739209644.1980097;-45.120503652039325
1739209644.1980133;-38.13080360867914
1739209644.198017;-45.120503652039325
1739209644.1980205;-45.120503652039325
1739209644.198024;-45.120503652039325
1739209644.1980274;-45.120503652039325
1739209644.198031;-45.120503652039325
1739209644.1980345;-38.13080360867914
1739209644.198038;-35.57807855764607
1739209644.1980417;-38.13080360867914
1739209644.1980453;-45.120503652039325
1739209644.1980488;-33.981070128970906
1739209644.1980522;-45.120503652039325
1739209644.1980557;-38.13080360867914
1739209644.1980593;-45.120503652039325
1739209644.198063;-38.13080360867914
1739209644.1980665;-38.13080360867914
1739209644.19807;-38.13080360867914
1739209644.1980736;-38.13080360867914
1739209644.198077;-38.13080360867914
1739209644.1980805;-29.438486411369333
1739209644.198084;-38.13080360867914
1739209644.1980877;-45.120503652039325
1739209644.1980913;-35.57807855764607
1739209644.1980948;-32.816014438256545
1739209644.1980984;-45.120503652039325
1739209644.1981018;-45.120503652039325
1739209644.1981053;-38.13080360867914
1739209644.198109;-45.120503652039325
1739209644.1981125;-45.120503652039325
1739209644.198116;-45.120503652039325
1739209644.1981196;-38.13080360867914
1739209644.1981232;-38.13080360867914
1739209644.1981268;-33.981070128970906
1739209644.1981301;-45.120503652039325
1739209644.1981337;-38.13080360867914
1739209644.1981373;-35.57807855764607
1739209644.1981409;-38.13080360867914
1739209644.1981444;-45.120503652039325
1739209644.198148;-38.13080360867914
1739209644.1981516;-38.13080360867914
1739209644.198155;-45.120503652039325
1739209644.1981585;-45.120503652039325
1739209644.198162;-45.120503652039325
1739209644.1981657;-45.120503652039325
1739209644.1981692;-45.120503652039325
1739209644.1981728;-45.120503652039325
1739209644.1981764;-38.13080360867914
1739209644.1981797;-35.57807855764607
1739209644.1981833;-45.120503652039325
1739209644.1981869;-45.120503652039325
1739209644.1981905;-38.13080360867914
1739209644.198194;-38.13080360867914
1739209644.1981976;-33.981070128970906
1739209644.1982012;-35.57807855764607
1739209644.1982045;-33.981070128970906
1739209644.198208;-45.120503652039325
1739209644.1982117;-38.13080360867914
1739209644.1982152;-45.120503652039325
1739209644.1982188;-38.13080360867914
1739209644.1982224;-33.981070128970906
1739209644.198226;-33.981070128970906
1739209644.1982296;-45.120503652039325
1739209644.198233;-45.120503652039325
1739209644.1982365;-45.120503652039325
1739209644.19824;-33.981070128970906
1739209644.1982436;-33.981070128970906
1739209644.1982472;-38.13080360867914
1739209644.1982508;-38.13080360867914
1739209644.1982543;-33.981070128970906
1739209644.1982577;-45.120503652039325
1739209644.1982613;-38.13080360867914
1739209644.1982648;-35.57807855764607
1739209644.1982684;-38.13080360867914
1739209644.198272;-45.120503652039325
1739209644.1982756;-33.981070128970906
1739209644.1982791;-32.816014438256545
1739209644.1982825;-30.49652367304973
1739209644.198286;-45.120503652039325
1739209644.1982896;-38.13080360867914
1739209644.1982932;-38.13080360867914
1739209644.1982968;-38.13080360867914
1739209644.1983004;-45.120503652039325
1739209644.198304;-45.120503652039325
1739209644.1983073;-33.981070128970906
1739209644.1983109;-28.992665084841942
1739209644.1983144;-38.13080360867914
1739209644.198318;-45.120503652039325
1739209644.1983216;-35.57807855764607
1739209644.1983252;-38.13080360867914
1739209644.1983287;-45.120503652039325
1739209644.1983323;-38.13080360867914
1739209644.1983356;-38.13080360867914
1739209644.1983392;-30.49652367304973
1739209644.1983428;-45.120503652039325
1739209644.1983464;-45.120503652039325
1739209644.19835;-38.13080360867914
1739209644.1983535;-33.981070128970906
1739209644.198357;-38.13080360867914
1739209644.1983604;-38.13080360867914
1739209644.198364;-45.120503652039325
1739209644.1983676;-38.13080360867914
1739209644.1983712;-35.57807855764607
1739209644.1983747;-38.13080360867914
1739209644.1983783;-45.120503652039325
1739209644.198382;-38.13080360867914
1739209644.1983852;-45.120503652039325
1739209644.1983888;-45.120503652039325
1739209644.1983924;-45.120503652039325
1739209644.198396;-33.981070128970906
1739209644.1983995;-38.13080360867914
1739209644.1984031;-38.13080360867914
1739209644.1984067;-35.57807855764607
1739209644.19841;-38.13080360867914
1739209644.1984136;-45.120503652039325
1739209644.1984172;-45.120503652039325
1739209644.1984208;-45.120503652039325
1739209644.1984243;-32.81601443825658
1739209644.198428;-38.13080360867914
1739209644.1984315;-38.13080360867914
1739209644.198435;-38.13080360867914
1739209644.1984384;-33.981070128970906
1739209644.198442;-45.120503652039325
1739209644.1984456;-45.120503652039325
1739209644.1984491;-45.120503652039325
1739209644.1984527;-28.992665084841942
1739209644.1984563;-32.816014438256545
1739209644.1984599;-38.13080360867914
1739209644.1984632;-35.57807855764607
1739209644.1984668;-45.120503652039325
1739209644.1984704;-45.120503652039325
1739209644.198474;-38.13080360867914
1739209644.1984775;-38.13080360867914
1739209644.198481;-45.120503652039325
1739209644.1984847;-38.13080360867914
1739209644.198488;-45.120503652039325
1739209644.1984916;-38.13080360867914
1739209644.1984951;-45.120503652039325
1739209644.1984987;-45.120503652039325
1739209644.1985023;-45.120503652039325
1739209644.1985059;-45.120503652039325
1739209644.1985095;-45.120503652039325
1739209644.198513;-38.13080360867914
1739209644.1985164;-45.120503652039325
1739209644.19852;-38.13080360867914
1739209644.1985235;-45.120503652039325
1739209644.198527;-32.816014438256545
1739209644.1985307;-38.13080360867914
1739209644.1985343;-45.120503652039325
1739209644.1985378;-38.13080360867914
1739209644.1985412;-35.57807855764607
1739209644.1985447;-38.13080360867914
1739209644.1985483;-45.120503652039325
1739209644.198552;-38.13080360867914
1739209644.1985555;-45.120503652039325
1739209644.198559;-45.120503652039325
1739209644.1985626;-45.120503652039325
1739209644.198566;-45.120503652039325
1739209644.1985695;-38.13080360867914
1739209644.198573;-38.13080360867914
1739209644.1985767;-45.120503652039325
1739209644.1985803;-45.120503652039325
1739209644.1985838;-32.816014438256545
1739209644.1985874;-38.13080360867914
1739209644.1985908;-45.120503652039325
1739209644.1985943;-38.13080360867914
1739209644.198598;-38.13080360867914
1739209644.1986015;-38.13080360867914
1739209644.198605;-45.120503652039325
1739209644.1986086;-45.120503652039325
1739209644.1986122;-38.13080360867914
1739209644.1986158;-38.13080360867914
1739209644.1986191;-45.120503652039325
1739209644.1986227;-35.57807855764607
1739209644.1986263;-45.120503652039325
1739209644.1986299;-38.13080360867914
1739209644.1986334;-38.13080360867914
1739209644.198637;-33.981070128970906
1739209644.1986406;-38.13080360867914
1739209644.198644;-45.120503652039325
1739209644.1986475;-45.120503652039325
1739209644.198651;-45.120503652039325
1739209644.1986547;-32.816014438256545
1739209644.1986582;-38.13080360867914
1739209644.1986618;-45.120503652039325
1739209644.1986654;-45.120503652039325
1739209644.1986687;-38.13080360867914
1739209644.1986723;-38.13080360867914
1739209644.1986759;-45.120503652039325
1739209644.1986794;-38.13080360867914
1739209644.198683;-45.120503652039325
1739209644.1986866;-45.120503652039325
1739209644.1986902;-45.120503652039325
1739209644.1986935;-45.120503652039325
1739209644.198697;-45.120503652039325
1739209644.1987007;-45.120503652039325
1739209644.1987042;-45.120503652039325
1739209644.1987078;-38.13080360867914
1739209644.1987114;-45.120503652039325
1739209644.198715;-45.120503652039325
1739209644.1987185;-45.120503652039325
1739209644.198722;-45.120503652039325
1739209644.1987255;-35.57807855764607
1739209644.198729;-38.13080360867914
1739209644.1987326;-38.13080360867914
1739209644.1987362;-45.120503652039325
1739209644.1987398;-31.141103565318915
1739209644.1987433;-33.981070128970906
1739209644.1987467;-45.120503652039325
1739209644.1987503;-33.981070128970906
1739209644.1987538;-38.13080360867914
1739209644.1987574;-35.57807855764607
1739209644.1987598;-45.120503652039325
1739209644.1987622;-38.13080360867914
1739209644.1987648;-38.13080360867914
1739209644.1987672;-45.120503652039325
1739209644.1987696;-45.120503652039325
1739209644.198772;-38.13080360867914
1739209644.1987743;-45.120503652039325
1739209644.1987767;-45.120503652039325
1739209644.1987793;-38.13080360867914
1739209644.1987817;-45.120503652039325
1739209644.198784;-32.816014438256545
1739209644.1987865;-38.13080360867914
1739209644.198789;-38.13080360867914
1739209644.1987913;-38.13080360867914
1739209644.198794;-38.13080360867914
1739209644.1987963;-35.57807855764607
1739209644.1987987;-38.13080360867914
1739209644.198801;-38.13080360867914
1739209644.1988034;-30.49652367304973
1739209644.198806;-33.981070128970906
1739209644.1988084;-45.120503652039325
1739209644.1988108;-35.57807855764607
1739209644.1988132;-32.816014438256545
1739209644.1988156;-38.13080360867914
1739209644.198818;-45.120503652039325
1739209644.1988206;-38.13080360867914
1739209644.198823;-38.13080360867914
1739209644.1988254;-38.13080360867914
1739209644.1988277;-45.120503652039325
1739209644.1988301;-38.13080360867914
1739209644.1988328;-38.13080360867914
1739209644.1988351;-45.120503652039325
1739209644.1988375;-45.120503652039325
1739209644.19884;-33.981070128970906
1739209644.1988423;-33.981070128970906
1739209644.1988447;-31.141103565318915
1739209644.1988473;-38.13080360867914
1739209644.1988497;-45.120503652039325
1739209644.198852;-38.13080360867914
1739209644.1988544;-35.57807855764607
1739209644.1988568;-45.120503652039325
1739209644.1988592;-38.13080360867914
1739209644.1988618;-45.120503652039325
1739209644.1988642;-38.13080360867914
1739209644.1988666;-38.13080360867914
1739209644.198869;-38.13080360867914
1739209644.1988714;-38.13080360867914
1739209644.198874;-35.57807855764607
1739209644.1988764;-38.13080360867914
1739209644.1988788;-38.13080360867914
1739209644.1988811;-38.13080360867914
1739209644.1988835;-38.13080360867914
1739209644.198886;-38.13080360867914
1739209644.1988885;-45.120503652039325
1739209644.198891;-38.13080360867914
1739209644.1988933;-45.120503652039325
1739209644.1988957;-38.13080360867914
1739209644.198898;-45.120503652039325
1739209644.1989005;-38.13080360867914
1739209644.198903;-35.57807855764607
1739209644.1989055;-38.13080360867914
1739209644.1989079;-38.13080360867914
1739209644.1989102;-38.13080360867914
1739209644.1989126;-38.13080360867914
1739209644.1989152;-38.13080360867914
1739209644.1989176;-45.120503652039325
1739209644.19892;-45.120503652039325
1739209644.1989224;-38.13080360867914
1739209644.1989248;-38.13080360867914
1739209644.1989272;-45.120503652039325
1739209644.1989298;-45.120503652039325
1739209644.1989322;-45.120503652039325
1739209644.1989346;-38.13080360867914
1739209644.198937;-45.120503652039325
1739209644.1989393;-45.120503652039325
1739209644.198942;-45.120503652039325
1739209644.1989443;-45.120503652039325
1739209644.1989467;-38.13080360867914
1739209644.198949;-35.57807855764607
1739209644.1989515;-38.13080360867914
1739209644.1989539;-38.13080360867914
1739209644.1989565;-35.57807855764607
1739209644.1989589;-45.120503652039325
1739209644.1989613;-35.57807855764607
1739209644.1989636;-35.57807855764607
1739209644.198966;-45.120503652039325
1739209644.1989684;-38.13080360867914
1739209644.198971;-38.13080360867914
1739209644.1989734;-38.13080360867914
1739209644.1989758;-45.120503652039325
1739209644.1989782;-38.13080360867914
1739209644.1989806;-45.120503652039325
1739209644.1989832;-45.120503652039325
1739209644.1989856;-38.13080360867914
1739209644.198988;-38.13080360867914
1739209644.1989903;-38.13080360867914
1739209644.1989927;-45.120503652039325
1739209644.198995;-45.120503652039325
1739209644.1989977;-45.120503652039325
1739209644.1990001;-45.120503652039325
1739209644.1990025;-45.120503652039325
1739209644.199005;-38.13080360867914
1739209644.1990073;-38.13080360867914
1739209644.1990097;-33.981070128970906
1739209644.1990123;-38.13080360867914
1739209644.1990147;-38.13080360867914
1739209644.199017;-45.120503652039325
1739209644.1990194;-30.49652367304973
1739209644.1990218;-27.8777449560314
1739209644.1990244;-45.120503652039325
1739209644.1990268;-45.120503652039325
1739209644.1990292;-45.120503652039325
1739209644.1990316;-32.816014438256545
1739209644.199034;-45.120503652039325
1739209644.1990364;-38.13080360867914
1739209644.199039;-38.13080360867914
1739209644.1990414;-45.120503652039325
1739209644.1990438;-45.120503652039325
1739209644.1990461;-45.120503652039325
1739209644.1990485;-45.120503652039325
1739209644.1990511;-38.13080360867914
1739209644.1990535;-38.13080360867914
1739209644.199056;-45.120503652039325
1739209644.1990583;-45.120503652039325
1739209644.1990607;-38.13080360867914
1739209644.199063;-38.13080360867914
1739209644.1990657;-45.120503652039325
1739209644.199068;-38.13080360867914
1739209644.1990705;-45.120503652039325
1739209644.1990728;-45.120503652039325
1739209644.1990752;-45.120503652039325
1739209644.1990776;-32.816014438256545
1739209644.1990802;-26.487275050834715
1739209644.1990826;-45.120503652039325
1739209644.199085;-45.120503652039325
1739209644.1990874;-33.981070128970906
1739209644.1990898;-35.57807855764607
1739209644.1990924;-38.13080360867914
1739209644.1990948;-45.120503652039325
1739209644.1990972;-45.120503652039325
1739209644.1990995;-38.13080360867914
1739209644.199102;-45.120503652039325
1739209644.1991043;-45.120503652039325
1739209644.199107;-45.120503652039325
1739209644.1991093;-38.13080360867914
1739209644.1991117;-38.13080360867914
1739209644.199114;-45.120503652039325
1739209644.1991165;-45.120503652039325
1739209644.1991189;-31.141103565318893
1739209644.1991215;-38.13080360867914
1739209644.1991239;-45.120503652039325
1739209644.1991262;-33.981070128970906
1739209644.1991286;-38.13080360867914
1739209644.199131;-38.13080360867914
1739209644.1991336;-45.120503652039325
1739209644.199136;-38.13080360867914
1739209644.1991384;-35.57807855764607
1739209644.1991408;-38.13080360867914
1739209644.1991432;-45.120503652039325
1739209644.1991456;-38.13080360867914
