CAN Message; 0x1a7:000084a6b91b20c3
1739209872.2047813;-38.13080360867914
1739209872.2047892;-35.57807855764607
1739209872.2047973;-38.13080360867914
1739209872.2048054;-45.120503652039325
1739209872.2048132;-38.13080360867914
1739209872.2048213;-38.13080360867914
1739209872.2048292;-33.981070128970906
1739209872.2048373;-45.120503652039325
1739209872.2048454;-45.120503652039325
1739209872.2048533;-38.13080360867914
1739209872.2048614;-33.981070128970906
1739209872.2048695;-45.120503652039325
1739209872.2048774;-45.120503652039325
1739209872.2048855;-33.981070128970906
1739209872.2048934;-45.120503652039325
1739209872.2049015;-38.13080360867914
1739209872.2049096;-38.13080360867914
1739209872.2049174;-45.120503652039325
1739209872.2049255;-45.120503652039325
1739209872.2049336;-31.141103565318915
1739209872.2049415;-28.992665084841942
1739209872.2049496;-38.13080360867914
1739209872.2049577;-45.120503652039325
1739209872.2049656;-38.13080360867914
1739209872.2049737;-35.57807855764607
1739209872.2049816;-38.13080360867914
1739209872.2049897;-38.13080360867914
1739209872.2049978;-45.120503652039325
1739209872.2050056;-32.81601443825658
1739209872.2050138;-35.57807855764607
1739209872.2050219;-45.120503652039325
1739209872.2050297;-35.57807855764607
1739209872.2050378;-38.13080360867914
1739209872.2050457;-32.816014438256545
1739209872.2050538;-38.13080360867914
1739209872.205062;-38.13080360867914
1739209872.2050698;-33.981070128970906
1739209872.205078;-45.120503652039325
1739209872.205086;-45.120503652039325
1739209872.2050939;-38.13080360867914
1739209872.205102;-45.120503652039325
1739209872.2051098;-38.13080360867914
1739209872.205118;-45.120503652039325
1739209872.205126;-45.120503652039325
1739209872.205134;-38.13080360867914
1739209872.205142;-35.57807855764607
1739209872.2051501;-45.120503652039325
1739209872.205158;-26.991370085610722
1739209872.205166;-31.141103565318915
1739209872.2051742;-38.13080360867914
1739209872.205182;-38.13080360867914
1739209872.2051902;-38.13080360867914
1739209872.205198;-33.981070128970906
1739209872.2052062;-45.120503652039325
1739209872.2052143;-38.13080360867914
1739209872.2052221;-45.120503652039325
1739209872.2052302;-45.120503652039325
1739209872.2052383;-38.13080360867914
1739209872.2052462;-38.13080360867914
1739209872.2052543;-35.57807855764607
1739209872.2052622;-38.13080360867914
1739209872.2052703;-45.120503652039325
1739209872.2052784;-45.120503652039325
1739209872.2052863;-38.13080360867914
1739209872.2052944;-45.120503652039325
1739209872.2053025;-35.57807855764607
1739209872.2053103;-38.13080360867914
1739209872.2053185;-45.120503652039325
1739209872.2053263;-45.120503652039325
1739209872.2053344;-45.120503652039325
1739209872.2053425;-45.120503652039325
1739209872.2053504;-38.13080360867914
1739209872.2053585;-32.816014438256545
1739209872.2053666;-38.13080360867914
1739209872.2053745;-38.13080360867914
1739209872.2053826;-33.981070128970906
1739209872.2053905;-35.57807855764607
1739209872.2053986;-45.120503652039325
1739209872.2054067;-45.120503652039325
1739209872.2054145;-33.981070128970906
1739209872.2054226;-45.120503652039325
1739209872.2054307;-45.120503652039325
1739209872.2054386;-45.120503652039325
1739209872.2054467;-45.120503652039325
1739209872.2054548;-45.120503652039325
1739209872.2054627;-35.57807855764607
1739209872.2054708;-45.120503652039325
1739209872.2054787;-45.120503652039325
1739209872.2054868;-38.13080360867914
1739209872.2054949;-45.120503652039325
1739209872.2055027;-38.13080360867914
1739209872.2055109;-38.13080360867914
1739209872.205519;-45.120503652039325
1739209872.2055268;-45.120503652039325
1739209872.205535;-45.120503652039325
1739209872.2055428;-38.13080360867914
1739209872.205551;-35.57807855764607
1739209872.205559;-45.120503652039325
1739209872.205567;-45.120503652039325
1739209872.205575;-38.13080360867914
1739209872.205583;-35.57807855764607
1739209872.205591;-38.13080360867914
1739209872.205599;-45.120503652039325
1739209872.205607;-32.816014438256545
1739209872.205615;-38.13080360867914
1739209872.2056231;-38.13080360867914
1739209872.205631;-38.13080360867914
1739209872.2056391;-45.120503652039325
1739209872.2056472;-45.120503652039325
1739209872.205655;-33.981070128970906
1739209872.2056632;-45.120503652039325
1739209872.2056713;-45.120503652039325
1739209872.2056792;-35.57807855764607
1739209872.2056873;-38.13080360867914
1739209872.2056952;-38.13080360867914
1739209872.2057033;-35.57807855764607
1739209872.2057114;-38.13080360867914
1739209872.2057192;-45.120503652039325
1739209872.2057273;-38.13080360867914
1739209872.2057354;-38.13080360867914
1739209872.2057433;-38.13080360867914
1739209872.2057514;-38.13080360867914
1739209872.2057593;-45.120503652039325
1739209872.2057674;-45.120503652039325
1739209872.2057755;-38.13080360867914
1739209872.2057834;-38.13080360867914
1739209872.2057915;-38.13080360867914
1739209872.2057996;-38.13080360867914
1739209872.2058074;-38.13080360867914
1739209872.2058156;-33.981070128970906
1739209872.2058234;-38.13080360867914
1739209872.2058315;-45.120503652039325
1739209872.2058396;-38.13080360867914
1739209872.2058475;-45.120503652039325
1739209872.2058556;-33.981070128970906
1739209872.2058637;-45.120503652039325
1739209872.2058716;-31.141103565318915
1739209872.2058797;-28.992665084841942
1739209872.2058876;-45.120503652039325
1739209872.2058957;-35.57807855764607
1739209872.2059038;-35.57807855764607
1739209872.2059116;-35.57807855764607
1739209872.2059197;-38.13080360867914
1739209872.2059278;-45.120503652039325
1739209872.2059357;-45.120503652039325
1739209872.2059438;-45.120503652039325
1739209872.205952;-35.57807855764607
1739209872.2059598;-38.13080360867914
1739209872.205968;-45.120503652039325
1739209872.2059758;-45.120503652039325
1739209872.2059839;-45.120503652039325
1739209872.205992;-45.120503652039325
1739209872.2059999;-45.120503652039325
1739209872.206008;-45.120503652039325
1739209872.206016;-38.13080360867914
1739209872.206024;-38.13080360867914
1739209872.206032;-45.120503652039325
1739209872.20604;-38.13080360867914
1739209872.206048;-35.57807855764607
1739209872.206056;-45.120503652039325
1739209872.206064;-33.981070128970906
1739209872.206072;-30.49652367304973
1739209872.2060802;-45.120503652039325
1739209872.206088;-38.13080360867914
1739209872.2060962;-38.13080360867914
1739209872.206104;-38.13080360867914
1739209872.2061121;-45.120503652039325
1739209872.2061203;-35.57807855764607
1739209872.2061281;-45.120503652039325
1739209872.2061362;-38.13080360867914
1739209872.2061443;-45.120503652039325
1739209872.2061522;-45.120503652039325
1739209872.2061603;-45.120503652039325
1739209872.2061682;-38.13080360867914
1739209872.2061763;-33.981070128970906
1739209872.2061844;-45.120503652039325
1739209872.2061923;-33.981070128970906
1739209872.2062004;-28.21854285175415
1739209872.2062085;-33.981070128970906
1739209872.2062163;-38.13080360867914
1739209872.2062244;-33.981070128970906
1739209872.2062325;-45.120503652039325
1739209872.2062404;-45.120503652039325
1739209872.2062485;-38.13080360867914
1739209872.2062564;-38.13080360867914
1739209872.2062645;-45.120503652039325
1739209872.2062726;-38.13080360867914
1739209872.2062805;-35.57807855764607
1739209872.2062886;-38.13080360867914
1739209872.2062967;-45.120503652039325
1739209872.2063046;-38.13080360867914
1739209872.2063127;-45.120503652039325
1739209872.2063205;-38.13080360867914
1739209872.2063286;-45.120503652039325
1739209872.2063367;-38.13080360867914
1739209872.2063446;-45.120503652039325
1739209872.2063527;-45.120503652039325
1739209872.2063608;-45.120503652039325
1739209872.2063687;-45.120503652039325
1739209872.2063768;-38.13080360867914
1739209872.2063847;-45.120503652039325
1739209872.2063928;-32.816014438256545
1739209872.2064009;-45.120503652039325
1739209872.2064087;-45.120503652039325
1739209872.2064168;-38.13080360867914
1739209872.206425;-31.141103565318893
1739209872.2064328;-38.13080360867914
1739209872.206441;-45.120503652039325
1739209872.206449;-38.13080360867914
1739209872.206457;-45.120503652039325
1739209872.206465;-38.13080360867914
1739209872.2064729;-38.13080360867914
1739209872.206481;-45.120503652039325
1739209872.206489;-45.120503652039325
1739209872.206497;-35.57807855764607
1739209872.206505;-45.120503652039325
1739209872.2065132;-38.13080360867914
1739209872.206521;-35.57807855764607
1739209872.2065291;-35.57807855764607
1739209872.206537;-38.13080360867914
1739209872.206545;-45.120503652039325
1739209872.2065532;-45.120503652039325
1739209872.206561;-45.120503652039325
1739209872.2065692;-45.120503652039325
1739209872.2065773;-45.120503652039325
1739209872.2065852;-45.120503652039325
1739209872.2065933;-38.13080360867914
1739209872.2066011;-38.13080360867914
1739209872.2066092;-38.13080360867914
1739209872.2066174;-35.57807855764607
1739209872.2066252;-38.13080360867914
1739209872.2066333;-33.981070128970906
1739209872.2066414;-33.981070128970906
1739209872.2066493;-38.13080360867914
1739209872.2066574;-38.13080360867914
1739209872.2066653;-35.57807855764607
1739209872.2066734;-38.13080360867914
1739209872.2066815;-45.120503652039325
1739209872.2066894;-33.981070128970906
1739209872.2066975;-38.13080360867914
1739209872.206703;-45.120503652039325
1739209872.2067082;-35.57807855764607
1739209872.2067137;-45.120503652039325
1739209872.206719;-33.981070128970906
1739209872.2067244;-38.13080360867914
1739209872.2067297;-45.120503652039325
1739209872.2067351;-33.981070128970906
1739209872.2067406;-38.13080360867914
1739209872.2067459;-45.120503652039325
1739209872.2067513;-38.13080360867914
1739209872.2067566;-33.981070128970906
1739209872.206762;-38.13080360867914
1739209872.2067673;-38.13080360867914
1739209872.2067728;-45.120503652039325
1739209872.2067783;-33.981070128970906
1739209872.2067835;-45.120503652039325
1739209872.206789;-33.981070128970906
1739209872.2067943;-33.981070128970906
1739209872.2067997;-45.120503652039325
1739209872.206805;-45.120503652039325
1739209872.2068105;-45.120503652039325
1739209872.206816;-38.13080360867914
1739209872.2068212;-45.120503652039325
1739209872.2068267;-45.120503652039325
1739209872.206832;-45.120503652039325
1739209872.2068374;-45.120503652039325
1739209872.2068427;-38.13080360867914
1739209872.2068481;-35.57807855764607
1739209872.2068534;-45.120503652039325
1739209872.2068589;-38.13080360867914
1739209872.2068644;-35.57807855764607
1739209872.2068696;-35.57807855764607
1739209872.206875;-45.120503652039325
1739209872.2068803;-38.13080360867914
1739209872.2068858;-33.981070128970906
1739209872.206891;-45.120503652039325
1739209872.2068965;-45.120503652039325
1739209872.206902;-45.120503652039325
1739209872.2069073;-45.120503652039325
1739209872.2069128;-45.120503652039325
1739209872.206918;-38.13080360867914
1739209872.2069235;-38.13080360867914
1739209872.2069287;-31.141103565318915
1739209872.2069342;-45.120503652039325
1739209872.2069397;-38.13080360867914
1739209872.206945;-35.57807855764607
1739209872.2069504;-45.120503652039325
1739209872.2069557;-38.13080360867914
1739209872.2069612;-45.120503652039325
1739209872.2069664;-45.120503652039325
1739209872.206972;-35.57807855764607
1739209872.2069774;-33.981070128970906
1739209872.2069826;-33.981070128970906
1739209872.206988;-45.120503652039325
1739209872.2069933;-38.13080360867914
1739209872.2069988;-45.120503652039325
1739209872.207004;-45.120503652039325
1739209872.2070096;-45.120503652039325
1739209872.207015;-38.13080360867914
1739209872.2070203;-38.13080360867914
1739209872.2070258;-45.120503652039325
1739209872.207031;-45.120503652039325
1739209872.2070365;-45.120503652039325
1739209872.2070417;-38.13080360867914
1739209872.2070472;-33.981070128970906
1739209872.2070527;-38.13080360867914
1739209872.207058;-33.981070128970906
1739209872.2070634;-35.57807855764607
1739209872.2070687;-38.13080360867914
1739209872.2070742;-45.120503652039325
1739209872.2070794;-45.120503652039325
1739209872.207085;-32.816014438256545
1739209872.2070901;-45.120503652039325
1739209872.2070956;-33.981070128970906
1739209872.207101;-32.816014438256545
1739209872.2071064;-38.13080360867914
1739209872.2071118;-38.13080360867914
1739209872.207117;-45.120503652039325
1739209872.2071226;-45.120503652039325
1739209872.2071278;-32.816014438256545
1739209872.2071333;-45.120503652039325
1739209872.2071388;-45.120503652039325
1739209872.207144;-31.141103565318915
1739209872.2071495;-38.13080360867914
1739209872.2071548;-45.120503652039325
1739209872.2071602;-35.57807855764607
1739209872.2071655;-38.13080360867914
1739209872.207171;-45.120503652039325
1739209872.2071764;-38.13080360867914
1739209872.2071817;-45.120503652039325
1739209872.2071872;-45.120503652039325
1739209872.2071924;-45.120503652039325
1739209872.207198;-38.13080360867914
1739209872.2072031;-45.120503652039325
1739209872.2072086;-45.120503652039325
1739209872.207214;-38.13080360867914
1739209872.2072194;-45.120503652039325
1739209872.2072248;-45.120503652039325
1739209872.20723;-38.13080360867914
1739209872.2072356;-38.13080360867914
1739209872.2072408;-45.120503652039325
1739209872.2072463;-45.120503652039325
1739209872.2072518;-45.120503652039325
1739209872.207257;-45.120503652039325
1739209872.2072625;-38.13080360867914
1739209872.2072678;-45.120503652039325
1739209872.2072732;-35.57807855764607
1739209872.2072785;-38.13080360867914
1739209872.207284;-45.120503652039325
1739209872.2072895;-35.57807855764607
1739209872.2072947;-35.57807855764607
1739209872.2073002;-45.120503652039325
1739209872.2073054;-45.120503652039325
1739209872.207311;-32.816014438256545
1739209872.2073162;-45.120503652039325
1739209872.2073216;-38.13080360867914
1739209872.207327;-35.57807855764607
1739209872.2073324;-35.57807855764607
1739209872.2073379;-45.120503652039325
1739209872.207343;-33.981070128970906
1739209872.2073486;-35.57807855764607
1739209872.2073538;-45.120503652039325
1739209872.2073593;-35.57807855764607
1739209872.2073646;-38.13080360867914
1739209872.20737;-45.120503652039325
1739209872.2073755;-45.120503652039325
1739209872.2073808;-45.120503652039325
1739209872.2073863;-45.120503652039325
1739209872.2073915;-38.13080360867914
1739209872.207397;-45.120503652039325
1739209872.2074022;-38.13080360867914
1739209872.2074077;-45.120503652039325
1739209872.2074132;-38.13080360867914
1739209872.2074184;-38.13080360867914
1739209872.207424;-45.120503652039325
1739209872.2074292;-38.13080360867914
1739209872.2074347;-38.13080360867914
1739209872.20744;-38.13080360867914
1739209872.2074454;-38.13080360867914
1739209872.2074509;-38.13080360867914
1739209872.207456;-38.13080360867914
1739209872.2074616;-35.57807855764607
1739209872.2074668;-38.13080360867914
1739209872.2074723;-45.120503652039325
1739209872.2074776;-38.13080360867914
1739209872.207483;-45.120503652039325
1739209872.2074885;-35.57807855764607
1739209872.2074938;-38.13080360867914
1739209872.2074993;-45.120503652039325
1739209872.2075045;-45.120503652039325
1739209872.20751;-38.13080360867914
