CAN Message; 0x1d3:0000999ca499c36a
Timestamp;Amplitude
1739209686.0944266;-45.120503652039325
1739209686.094427;-38.13080360867914
1739209686.0944276;-38.13080360867914
1739209686.0944283;-45.120503652039325
1739209686.0944288;-45.120503652039325
1739209686.0944295;-38.13080360867914
1739209686.09443;-38.13080360867914
1739209686.0944304;-35.57807855764607
1739209686.0944312;-35.57807855764607
1739209686.0944316;-38.13080360867914
1739209686.094432;-38.13080360867914
1739209686.0944328;-33.981070128970906
1739209686.0944333;-35.57807855764607
1739209686.0944338;-38.13080360867914
1739209686.0944345;-45.120503652039325
1739209686.094435;-38.13080360867914
1739209686.0944355;-38.13080360867914
1739209686.0944362;-45.120503652039325
1739209686.0944366;-45.120503652039325
1739209686.0944371;-38.13080360867914
1739209686.0944378;-35.57807855764607
1739209686.0944383;-45.120503652039325
1739209686.0944388;-45.120503652039325
1739209686.0944395;-45.120503652039325
1739209686.09444;-45.120503652039325
1739209686.0944407;-35.57807855764607
1739209686.0944412;-38.13080360867914
1739209686.0944417;-45.120503652039325
1739209686.0944424;-45.120503652039325
1739209686.0944428;-38.13080360867914
1739209686.0944433;-45.120503652039325
1739209686.094444;-28.58837851428586
1739209686.0944445;-29.438486411369333
1739209686.094445;-45.120503652039325
1739209686.0944457;-45.120503652039325
1739209686.0944462;-35.57807855764607
1739209686.0944467;-38.13080360867914
1739209686.0944474;-38.13080360867914
1739209686.0944479;-38.13080360867914
1739209686.0944483;-38.13080360867914
1739209686.094449;-38.13080360867914
1739209686.0944495;-35.57807855764607
1739209686.0944502;-35.57807855764607
1739209686.0944507;-45.120503652039325
1739209686.0944512;-45.120503652039325
1739209686.094452;-38.13080360867914
1739209686.0944524;-45.120503652039325
1739209686.0944529;-32.816014438256545
1739209686.0944536;-32.816014438256545
1739209686.094454;-45.120503652039325
1739209686.0944545;-45.120503652039325
1739209686.0944552;-38.13080360867914
1739209686.0944557;-38.13080360867914
1739209686.0944562;-45.120503652039325
1739209686.094457;-33.981070128970906
1739209686.0944574;-38.13080360867914
1739209686.0944579;-45.120503652039325
1739209686.0944586;-38.13080360867914
1739209686.094459;-38.13080360867914
1739209686.0944595;-45.120503652039325
1739209686.0944602;-45.120503652039325
1739209686.0944607;-45.120503652039325
1739209686.0944614;-45.120503652039325
1739209686.094462;-45.120503652039325
1739209686.0944624;-45.120503652039325
1739209686.094463;-45.120503652039325
1739209686.0944636;-35.57807855764607
1739209686.094464;-38.13080360867914
1739209686.0944648;-45.120503652039325
1739209686.0944653;-38.13080360867914
1739209686.0944657;-38.13080360867914
1739209686.0944664;-45.120503652039325
1739209686.094467;-45.120503652039325
1739209686.0944674;-38.13080360867914
1739209686.094468;-35.57807855764607
1739209686.0944686;-45.120503652039325
1739209686.094469;-45.120503652039325
1739209686.0944698;-38.13080360867914
1739209686.0944703;-35.57807855764607
1739209686.094471;-45.120503652039325
1739209686.0944715;-45.120503652039325
1739209686.094472;-38.13080360867914
1739209686.0944726;-45.120503652039325
1739209686.0944731;-45.120503652039325
1739209686.0944736;-45.120503652039325
1739209686.0944743;-35.57807855764607
1739209686.0944748;-35.57807855764607
1739209686.0944753;-38.13080360867914
1739209686.094476;-26.487275050834715
1739209686.0944765;-38.13080360867914
1739209686.094477;-45.120503652039325
1739209686.0944777;-38.13080360867914
1739209686.0944781;-35.57807855764607
1739209686.0944786;-38.13080360867914
1739209686.0944793;-45.120503652039325
1739209686.0944798;-45.120503652039325
1739209686.0944803;-33.981070128970956
1739209686.094481;-45.120503652039325
1739209686.0944815;-33.981070128970906
1739209686.0944822;-45.120503652039325
1739209686.0944827;-45.120503652039325
1739209686.0944831;-38.13080360867914
1739209686.0944839;-38.13080360867914
1739209686.0944843;-38.13080360867914
1739209686.0944848;-26.991370085610722
1739209686.0944855;-38.13080360867914
1739209686.094486;-38.13080360867914
1739209686.0944865;-45.120503652039325
1739209686.0944872;-35.57807855764607
1739209686.0944877;-38.13080360867914
1739209686.0944881;-45.120503652039325
1739209686.0944889;-38.13080360867914
1739209686.0944893;-45.120503652039325
1739209686.0944898;-45.120503652039325
1739209686.0944905;-38.13080360867914
1739209686.094491;-45.120503652039325
1739209686.0944917;-45.120503652039325
1739209686.0944922;-38.13080360867914
1739209686.0944927;-38.13080360867914
1739209686.0944934;-38.13080360867914
1739209686.0944939;-33.981070128970906
1739209686.0944943;-38.13080360867914
1739209686.094495;-38.13080360867914
1739209686.0944955;-38.13080360867914
1739209686.094496;-45.120503652039325
1739209686.0944967;-33.981070128970906
1739209686.0944972;-38.13080360867914
1739209686.0944977;-35.57807855764607
1739209686.0944984;-38.13080360867914
1739209686.0944989;-38.13080360867914
1739209686.0944993;-38.13080360867914
1739209686.0945;-45.120503652039325
1739209686.0945005;-45.120503652039325
1739209686.094501;-33.981070128970906
1739209686.0945017;-35.57807855764607
1739209686.0945022;-38.13080360867914
1739209686.094503;-45.120503652039325
1739209686.0945034;-45.120503652039325
1739209686.0945039;-45.120503652039325
1739209686.0945046;-45.120503652039325
1739209686.094505;-45.120503652039325
1739209686.0945055;-45.120503652039325
1739209686.0945063;-45.120503652039325
1739209686.0945067;-45.120503652039325
1739209686.0945072;-45.120503652039325
1739209686.094508;-35.57807855764607
1739209686.0945084;-33.981070128970906
1739209686.094509;-45.120503652039325
1739209686.0945096;-38.13080360867914
1739209686.09451;-33.981070128970906
1739209686.0945106;-45.120503652039325
1739209686.0945113;-38.13080360867914
1739209686.0945117;-38.13080360867914
1739209686.0945125;-38.13080360867914
1739209686.094513;-45.120503652039325
1739209686.0945134;-45.120503652039325
1739209686.0945141;-45.120503652039325
1739209686.0945146;-45.120503652039325
1739209686.094515;-38.13080360867914
1739209686.0945158;-45.120503652039325
1739209686.0945163;-38.13080360867914
1739209686.0945168;-38.13080360867914
1739209686.0945175;-38.13080360867914
1739209686.094518;-38.13080360867914
1739209686.0945184;-38.13080360867914
1739209686.0945191;-35.57807855764607
1739209686.0945196;-38.13080360867914
1739209686.09452;-45.120503652039325
1739209686.0945208;-45.120503652039325
1739209686.0945213;-45.120503652039325
1739209686.094522;-45.120503652039325
1739209686.0945225;-45.120503652039325
1739209686.094523;-45.120503652039325
1739209686.0945237;-45.120503652039325
1739209686.0945241;-45.120503652039325
1739209686.0945246;-45.120503652039325
1739209686.0945253;-38.13080360867914
1739209686.0945258;-38.13080360867914
1739209686.0945263;-45.120503652039325
1739209686.094527;-38.13080360867914
1739209686.0945275;-38.13080360867914
1739209686.094528;-38.13080360867914
1739209686.0945287;-38.13080360867914
1739209686.0945292;-38.13080360867914
1739209686.0945296;-45.120503652039325
1739209686.0945303;-38.13080360867914
1739209686.0945308;-35.57807855764607
1739209686.0945313;-45.120503652039325
1739209686.094532;-38.13080360867914
1739209686.0945325;-38.13080360867914
1739209686.0945332;-38.13080360867914
1739209686.0945337;-45.120503652039325
1739209686.0945342;-35.57807855764607
1739209686.0945349;-45.120503652039325
1739209686.0945354;-45.120503652039325
1739209686.0945358;-38.13080360867914
1739209686.0945365;-45.120503652039325
1739209686.094537;-38.13080360867914
1739209686.0945375;-45.120503652039325
1739209686.0945382;-45.120503652039325
1739209686.0945387;-38.13080360867914
1739209686.0945392;-35.57807855764607
1739209686.0945399;-38.13080360867914
1739209686.0945404;-38.13080360867914
1739209686.0945408;-38.13080360867914
1739209686.0945415;-38.13080360867914
1739209686.094542;-35.57807855764607
1739209686.0945427;-38.13080360867914
1739209686.0945432;-38.13080360867914
1739209686.0945437;-45.120503652039325
1739209686.0945444;-45.120503652039325
1739209686.094545;-45.120503652039325
1739209686.0945454;-45.120503652039325
1739209686.094546;-45.120503652039325
1739209686.0945466;-45.120503652039325
1739209686.094547;-33.981070128970906
1739209686.0945477;-45.120503652039325
1739209686.0945482;-35.57807855764607
1739209686.0945487;-32.816014438256545
1739209686.0945494;-38.13080360867914
1739209686.09455;-35.57807855764607
1739209686.0945504;-38.13080360867914
1739209686.094551;-38.13080360867914
1739209686.0945516;-45.120503652039325
1739209686.094552;-35.57807855764607
1739209686.0945528;-45.120503652039325
1739209686.0945532;-45.120503652039325
1739209686.094554;-38.13080360867914
1739209686.0945544;-45.120503652039325
1739209686.094555;-45.120503652039325
1739209686.0945556;-45.120503652039325
1739209686.094556;-45.120503652039325
1739209686.0945566;-38.13080360867914
1739209686.0945573;-35.57807855764607
1739209686.0945578;-38.13080360867914
1739209686.0945582;-38.13080360867914
1739209686.094559;-38.13080360867914
1739209686.0945594;-32.816014438256545
1739209686.09456;-32.816014438256545
1739209686.0945606;-45.120503652039325
1739209686.094561;-45.120503652039325
1739209686.0945616;-45.120503652039325
1739209686.0945623;-32.816014438256545
1739209686.0945628;-45.120503652039325
1739209686.0945635;-38.13080360867914
1739209686.094564;-45.120503652039325
1739209686.0945644;-45.120503652039325
1739209686.0945652;-45.120503652039325
1739209686.0945656;-35.57807855764607
1739209686.094566;-38.13080360867914
1739209686.0945668;-45.120503652039325
1739209686.0945673;-38.13080360867914
1739209686.0945678;-45.120503652039325
1739209686.0945685;-38.13080360867914
1739209686.094569;-38.13080360867914
1739209686.0945694;-45.120503652039325
1739209686.0945702;-38.13080360867914
1739209686.0945706;-33.981070128970906
1739209686.094571;-26.487275050834715
1739209686.0945718;-38.13080360867914
1739209686.0945723;-35.57807855764607
1739209686.094573;-45.120503652039325
1739209686.0945735;-45.120503652039325
1739209686.094574;-45.120503652039325
1739209686.0945747;-38.13080360867914
1739209686.0945752;-45.120503652039325
1739209686.0945756;-31.141103565318943
1739209686.0945764;-45.120503652039325
1739209686.0945768;-38.13080360867914
1739209686.0945773;-38.13080360867914
1739209686.094578;-45.120503652039325
1739209686.0945785;-45.120503652039325
1739209686.094579;-45.120503652039325
1739209686.0945797;-38.13080360867914
1739209686.0945802;-28.58837851428586
1739209686.0945807;-38.13080360867914
1739209686.0945814;-38.13080360867914
1739209686.0945818;-45.120503652039325
1739209686.0945823;-38.13080360867914
1739209686.094583;-33.981070128970906
1739209686.0945835;-38.13080360867914
1739209686.0945842;-45.120503652039325
1739209686.0945847;-38.13080360867914
1739209686.0945852;-45.120503652039325
1739209686.094586;-45.120503652039325
1739209686.0945864;-45.120503652039325
1739209686.0945868;-45.120503652039325
1739209686.0945876;-45.120503652039325
1739209686.094588;-32.816014438256545
1739209686.0945885;-45.120503652039325
1739209686.0945892;-28.992665084841942
1739209686.0945897;-32.816014438256545
1739209686.0945902;-45.120503652039325
1739209686.094591;-45.120503652039325
1739209686.0945914;-38.13080360867914
1739209686.0945919;-38.13080360867914
1739209686.0945926;-45.120503652039325
1739209686.094593;-38.13080360867914
1739209686.0945938;-32.81601443825658
1739209686.0945942;-38.13080360867914
1739209686.0945947;-45.120503652039325
1739209686.0945954;-45.120503652039325
1739209686.094596;-45.120503652039325
1739209686.0945964;-38.13080360867914
1739209686.094597;-35.57807855764607
1739209686.0945976;-45.120503652039325
1739209686.094598;-28.992665084841942
1739209686.0945988;-28.992665084841942
1739209686.0945992;-45.120503652039325
1739209686.0945997;-45.120503652039325
1739209686.0946004;-45.120503652039325
1739209686.094601;-38.13080360867914
1739209686.0946014;-38.13080360867914
1739209686.094602;-38.13080360867914
1739209686.0946026;-38.13080360867914
1739209686.094603;-32.816014438256545
1739209686.0946038;-38.13080360867914
1739209686.0946043;-45.120503652039325
1739209686.094605;-45.120503652039325
1739209686.0946054;-45.120503652039325
1739209686.094606;-45.120503652039325
1739209686.0946066;-45.120503652039325
1739209686.094607;-31.141103565318915
1739209686.0946076;-31.141103565318915
1739209686.0946083;-45.120503652039325
1739209686.0946088;-35.57807855764607
1739209686.0946093;-32.816014438256545
1739209686.09461;-38.13080360867914
1739209686.0946105;-45.120503652039325
1739209686.094611;-38.13080360867914
1739209686.0946116;-38.13080360867914
1739209686.0946121;-31.141103565318915
1739209686.0946126;-45.120503652039325
1739209686.0946133;-38.13080360867914
1739209686.0946138;-38.13080360867914
1739209686.0946145;-38.13080360867914
1739209686.094615;-38.13080360867914
1739209686.0946155;-33.981070128970906
1739209686.0946162;-38.13080360867914
1739209686.0946167;-31.141103565318915
1739209686.0946171;-45.120503652039325
1739209686.0946178;-38.13080360867914
1739209686.0946183;-38.13080360867914
1739209686.0946188;-33.981070128970906
1739209686.0946195;-45.120503652039325
1739209686.09462;-45.120503652039325
1739209686.0946205;-38.13080360867914
1739209686.0946212;-38.13080360867914
1739209686.0946217;-45.120503652039325
1739209686.0946221;-45.120503652039325
1739209686.0946229;-45.120503652039325
1739209686.0946233;-38.13080360867914
1739209686.0946238;-45.120503652039325
1739209686.0946245;-38.13080360867914
1739209686.094625;-35.57807855764607
1739209686.0946257;-45.120503652039325
1739209686.0946262;-38.13080360867914
1739209686.0946267;-35.57807855764607
1739209686.0946274;-38.13080360867914
1739209686.0946279;-33.981070128970906
1739209686.0946283;-38.13080360867914
1739209686.094629;-38.13080360867914
1739209686.0946295;-38.13080360867914
1739209686.09463;-38.13080360867914
1739209686.0946307;-45.120503652039325
1739209686.0946312;-38.13080360867914
1739209686.0946317;-35.57807855764607
1739209686.0946324;-38.13080360867914
1739209686.0946329;-38.13080360867914
1739209686.0946333;-38.13080360867914
1739209686.094634;-38.13080360867914
1739209686.0946345;-31.141103565318915
1739209686.0946352;-38.13080360867914
1739209686.0946357;-38.13080360867914
1739209686.0946362;-38.13080360867914
1739209686.094637;-33.981070128970906
1739209686.0946374;-45.120503652039325
1739209686.0946379;-38.13080360867914
1739209686.0946386;-35.57807855764607
1739209686.094639;-32.81601443825658
1739209686.0946395;-38.13080360867914
1739209686.0946403;-38.13080360867914
1739209686.0946407;-45.120503652039325
1739209686.0946412;-38.13080360867914
1739209686.094642;-38.13080360867914
1739209686.0946424;-45.120503652039325
1739209686.0946429;-45.120503652039325
1739209686.0946436;-27.267205301931607
1739209686.094644;-33.981070128970906
1739209686.0946445;-45.120503652039325
1739209686.0946453;-45.120503652039325
1739209686.0946457;-38.13080360867914
1739209686.0946465;-45.120503652039325
1739209686.094647;-45.120503652039325
1739209686.0946474;-38.13080360867914
1739209686.0946481;-38.13080360867914
1739209686.0946486;-45.120503652039325
1739209686.094649;-38.13080360867914
1739209686.0946498;-38.13080360867914
1739209686.0946503;-38.13080360867914
1739209686.0946507;-38.13080360867914
1739209686.0946515;-45.120503652039325
1739209686.094652;-45.120503652039325
1739209686.0946524;-45.120503652039325
1739209686.0946531;-38.13080360867914
1739209686.0946536;-45.120503652039325
1739209686.094654;-45.120503652039325
1739209686.0946548;-45.120503652039325
1739209686.0946553;-45.120503652039325
1739209686.094656;-33.981070128970906
1739209686.0946565;-38.13080360867914
1739209686.094657;-38.13080360867914
1739209686.0946577;-38.13080360867914
1739209686.0946581;-45.120503652039325
1739209686.0946586;-38.13080360867914
1739209686.0946593;-38.13080360867914
1739209686.0946598;-45.120503652039325
1739209686.0946603;-45.120503652039325
1739209686.094661;-35.57807855764607
1739209686.0946615;-45.120503652039325
1739209686.094662;-45.120503652039325
1739209686.0946627;-33.981070128970906
1739209686.0946631;-35.57807855764607
1739209686.0946636;-45.120503652039325
1739209686.0946643;-33.981070128970906
1739209686.0946648;-38.13080360867914
1739209686.0946655;-45.120503652039325
1739209686.094666;-35.57807855764607
1739209686.0946665;-38.13080360867914
1739209686.0946672;-45.120503652039325
1739209686.0946677;-38.13080360867914
1739209686.0946681;-38.13080360867914
1739209686.0946689;-45.120503652039325
1739209686.0946693;-45.120503652039325
1739209686.0946698;-35.57807855764607
1739209686.0946705;-45.120503652039325
1739209686.094671;-38.13080360867914
1739209686.0946715;-38.13080360867914
1739209686.0946722;-45.120503652039325
1739209686.0946727;-45.120503652039325
1739209686.0946732;-33.981070128970906
1739209686.0946739;-38.13080360867914
1739209686.0946743;-45.120503652039325
1739209686.0946748;-38.13080360867914
1739209686.0946755;-38.13080360867914
1739209686.094676;-45.120503652039325
1739209686.0946767;-45.120503652039325
1739209686.0946772;-33.981070128970906
1739209686.0946777;-32.816014438256545
1739209686.0946784;-38.13080360867914
1739209686.0946789;-45.120503652039325
1739209686.0946794;-28.992665084841942
1739209686.09468;-38.13080360867914
1739209686.0946805;-45.120503652039325
1739209686.094681;-38.13080360867914
1739209686.0946817;-33.981070128970906
1739209686.0946822;-32.816014438256545
1739209686.0946827;-45.120503652039325
1739209686.0946834;-35.57807855764607
1739209686.094684;-38.13080360867914
1739209686.0946844;-38.13080360867914
1739209686.094685;-38.13080360867914
1739209686.0946856;-45.120503652039325
1739209686.0946863;-38.13080360867914
1739209686.0946867;-45.120503652039325
1739209686.0946872;-33.981070128970906
1739209686.094688;-45.120503652039325
1739209686.0946884;-38.13080360867914
1739209686.094689;-38.13080360867914
1739209686.0946896;-45.120503652039325
1739209686.09469;-45.120503652039325
1739209686.0946906;-45.120503652039325
1739209686.0946913;-38.13080360867914
1739209686.0946918;-45.120503652039325
1739209686.0946922;-45.120503652039325
1739209686.094693;-38.13080360867914
1739209686.0946934;-33.981070128970906
1739209686.094694;-33.981070128970906
1739209686.0946946;-45.120503652039325
1739209686.094695;-45.120503652039325
1739209686.0946956;-38.13080360867914
1739209686.0946963;-33.981070128970906
1739209686.0946968;-45.120503652039325
1739209686.0946975;-38.13080360867914
1739209686.094698;-38.13080360867914
1739209686.0946984;-38.13080360867914
1739209686.0946991;-45.120503652039325
1739209686.0946996;-45.120503652039325
1739209686.0947;-45.120503652039325
1739209686.0947008;-45.120503652039325
1739209686.0947013;-45.120503652039325
1739209686.0947018;-33.981070128970906
1739209686.0947025;-35.57807855764607
1739209686.094703;-38.13080360867914
1739209686.0947034;-45.120503652039325
1739209686.0947042;-38.13080360867914
1739209686.0947046;-30.49652367304973
1739209686.094705;-33.981070128970906
1739209686.0947058;-38.13080360867914
1739209686.0947063;-38.13080360867914
1739209686.094707;-35.57807855764607
1739209686.0947075;-38.13080360867914
1739209686.094708;-45.120503652039325
1739209686.0947087;-38.13080360867914
1739209686.0947092;-45.120503652039325
1739209686.0947096;-45.120503652039325
1739209686.0947104;-45.120503652039325
1739209686.0947108;-38.13080360867914
1739209686.0947113;-38.13080360867914
1739209686.094712;-38.13080360867914
1739209686.0947125;-45.120503652039325
1739209686.094713;-45.120503652039325
1739209686.0947137;-38.13080360867914
1739209686.0947142;-38.13080360867914
1739209686.0947146;-45.120503652039325
1739209686.0947154;-38.13080360867914
1739209686.0947158;-33.981070128970906
1739209686.0947165;-33.981070128970906
1739209686.094717;-45.120503652039325
1739209686.0947175;-38.13080360867914
1739209686.0947182;-45.120503652039325
1739209686.0947187;-45.120503652039325
1739209686.0947192;-38.13080360867914
1739209686.09472;-45.120503652039325
1739209686.0947204;-45.120503652039325
1739209686.0947208;-33.981070128970906
1739209686.0947216;-45.120503652039325
1739209686.094722;-45.120503652039325
1739209686.0947225;-45.120503652039325
1739209686.0947232;-45.120503652039325
1739209686.0947237;-45.120503652039325
1739209686.0947242;-38.13080360867914
1739209686.094725;-38.13080360867914
1739209686.0947254;-32.816014438256545
1739209686.0947258;-35.57807855764607
1739209686.0947266;-38.13080360867914
1739209686.094727;-45.120503652039325
1739209686.0947278;-38.13080360867914
1739209686.0947282;-38.13080360867914
1739209686.0947287;-45.120503652039325
1739209686.0947294;-38.13080360867914
1739209686.09473;-28.58837851428586
1739209686.0947304;-38.13080360867914
1739209686.094731;-45.120503652039325
1739209686.0947316;-45.120503652039325
1739209686.094732;-33.981070128970906
1739209686.0947328;-38.13080360867914
1739209686.0947332;-38.13080360867914
1739209686.0947337;-45.120503652039325
1739209686.0947344;-33.981070128970906
1739209686.094735;-45.120503652039325
1739209686.0947354;-38.13080360867914
1739209686.094736;-35.57807855764607
1739209686.0947366;-45.120503652039325
1739209686.0947373;-38.13080360867914
1739209686.0947378;-45.120503652039325
1739209686.0947382;-45.120503652039325
1739209686.094739;-38.13080360867914
1739209686.0947394;-33.981070128970906
1739209686.09474;-38.13080360867914
1739209686.0947406;-45.120503652039325
1739209686.094741;-38.13080360867914
1739209686.0947416;-45.120503652039325
1739209686.0947423;-45.120503652039325
1739209686.0947428;-45.120503652039325
1739209686.0947433;-45.120503652039325
1739209686.094744;-38.13080360867914
1739209686.0947444;-45.120503652039325
1739209686.094745;-45.120503652039325
1739209686.0947456;-38.13080360867914
1739209686.094746;-38.13080360867914
1739209686.0947466;-38.13080360867914
1739209686.0947473;-45.120503652039325
1739209686.0947478;-33.981070128970906
1739209686.0947485;-33.981070128970906
1739209686.094749;-45.120503652039325
1739209686.0947495;-45.120503652039325
1739209686.0947502;-38.13080360867914
1739209686.0947506;-35.57807855764607
1739209686.0947511;-38.13080360867914
1739209686.0947518;-38.13080360867914
1739209686.0947523;-45.120503652039325
1739209686.0947573;-45.120503652039325
1739209686.094762;-45.120503652039325
1739209686.094767;-45.120503652039325
1739209686.0947719;-45.120503652039325
1739209686.0947769;-45.120503652039325
1739209686.0947816;-35.57807855764607
1739209686.0947866;-35.57807855764607
1739209686.0947914;-33.981070128970906
1739209686.0947964;-35.57807855764607
1739209686.0948014;-38.13080360867914
1739209686.0948062;-45.120503652039325
1739209686.0948112;-38.13080360867914
1739209686.094816;-45.120503652039325
1739209686.094821;-45.120503652039325
1739209686.0948257;-45.120503652039325
1739209686.0948308;-45.120503652039325
1739209686.0948355;-45.120503652039325
1739209686.0948405;-45.120503652039325
1739209686.0948453;-45.120503652039325
1739209686.0948503;-38.13080360867914
1739209686.0948553;-45.120503652039325
1739209686.09486;-45.120503652039325
1739209686.094865;-35.57807855764607
1739209686.0948699;-45.120503652039325
1739209686.0948749;-45.120503652039325
1739209686.0948796;-45.120503652039325
1739209686.0948846;-45.120503652039325
1739209686.0948894;-38.13080360867914
1739209686.0948944;-45.120503652039325
1739209686.0948994;-38.13080360867914
1739209686.0949042;-45.120503652039325
1739209686.0949092;-45.120503652039325
1739209686.094914;-38.13080360867914
1739209686.094919;-45.120503652039325
1739209686.0949237;-45.120503652039325
1739209686.0949287;-45.120503652039325
1739209686.0949335;-45.120503652039325
1739209686.0949385;-45.120503652039325
1739209686.0949435;-45.120503652039325
1739209686.0949483;-45.120503652039325
1739209686.0949533;-45.120503652039325
1739209686.094958;-38.13080360867914
1739209686.094963;-45.120503652039325
1739209686.0949678;-45.120503652039325
1739209686.0949728;-45.120503652039325
1739209686.0949776;-45.120503652039325
1739209686.0949826;-45.120503652039325
1739209686.0949874;-45.120503652039325
1739209686.0949924;-32.816014438256545
1739209686.0949974;-45.120503652039325
1739209686.0950022;-45.120503652039325
1739209686.0950072;-45.120503652039325
1739209686.095012;-45.120503652039325
1739209686.095017;-45.120503652039325
1739209686.0950217;-45.120503652039325
1739209686.0950267;-45.120503652039325
1739209686.0950315;-45.120503652039325
1739209686.0950365;-38.13080360867914
1739209686.0950415;-45.120503652039325
1739209686.0950463;-38.13080360867914
1739209686.0950513;-45.120503652039325
1739209686.095056;-35.57807855764607
1739209686.095061;-35.57807855764607
1739209686.0950658;-38.13080360867914
1739209686.0950708;-27.8777449560314
1739209686.0950756;-38.13080360867914
1739209686.0950806;-38.13080360867914
1739209686.0950856;-45.120503652039325
1739209686.0950904;-38.13080360867914
1739209686.0950954;-38.13080360867914
1739209686.0951002;-45.120503652039325
1739209686.0951052;-45.120503652039325
1739209686.09511;-33.981070128970956
1739209686.095115;-45.120503652039325
1739209686.0951197;-33.981070128970906
1739209686.0951247;-30.49652367304973
1739209686.0951295;-45.120503652039325
1739209686.0951345;-38.13080360867914
1739209686.0951395;-35.57807855764607
1739209686.0951443;-38.13080360867914
1739209686.0951493;-26.991370085610722
1739209686.095154;-38.13080360867914
1739209686.095159;-45.120503652039325
1739209686.0951638;-45.120503652039325
1739209686.0951688;-38.13080360867914
1739209686.0951736;-38.13080360867914
1739209686.0951786;-45.120503652039325
1739209686.0951836;-38.13080360867914
1739209686.0951884;-33.981070128970956
1739209686.0951934;-45.120503652039325
1739209686.0951982;-45.120503652039325
1739209686.0952032;-45.120503652039325
1739209686.095208;-45.120503652039325
1739209686.095213;-38.13080360867914
1739209686.0952177;-45.120503652039325
1739209686.0952227;-45.120503652039325
1739209686.0952277;-28.992665084841942
1739209686.0952325;-33.981070128970906
1739209686.0952375;-45.120503652039325
1739209686.0952423;-38.13080360867914
1739209686.0952473;-38.13080360867914
1739209686.095252;-38.13080360867914
1739209686.095257;-45.120503652039325
1739209686.0952618;-38.13080360867914
1739209686.0952668;-45.120503652039325
1739209686.0952716;-38.13080360867914
1739209686.0952766;-38.13080360867914
1739209686.0952816;-45.120503652039325
1739209686.0952864;-45.120503652039325
1739209686.0952914;-38.13080360867914
1739209686.0952961;-45.120503652039325
1739209686.0953012;-45.120503652039325
1739209686.095306;-38.13080360867914
1739209686.095311;-35.57807855764607
1739209686.0953157;-35.57807855764607
1739209686.0953207;-38.13080360867914
1739209686.0953257;-45.120503652039325
1739209686.0953305;-38.13080360867914
1739209686.0953355;-38.13080360867914
1739209686.0953403;-45.120503652039325
1739209686.0953453;-45.120503652039325
1739209686.09535;-33.981070128970906
1739209686.095355;-35.57807855764607
1739209686.0953598;-38.13080360867914
1739209686.0953648;-38.13080360867914
1739209686.0953698;-38.13080360867914
1739209686.0953746;-38.13080360867914
1739209686.0953796;-45.120503652039325
1739209686.0953844;-45.120503652039325
1739209686.0953894;-45.120503652039325
1739209686.0953941;-45.120503652039325
1739209686.0953991;-38.13080360867914
1739209686.095404;-45.120503652039325
1739209686.095409;-45.120503652039325
1739209686.0954137;-45.120503652039325
1739209686.0954187;-45.120503652039325
1739209686.0954237;-33.981070128970906
1739209686.0954285;-32.816014438256545
1739209686.0954335;-38.13080360867914
1739209686.0954382;-38.13080360867914
1739209686.0954432;-38.13080360867914
1739209686.095448;-32.816014438256545
1739209686.095453;-38.13080360867914
1739209686.0954578;-45.120503652039325
1739209686.0954628;-38.13080360867914
1739209686.0954678;-45.120503652039325
1739209686.0954726;-45.120503652039325
1739209686.0954776;-38.13080360867914
1739209686.0954823;-38.13080360867914
1739209686.0954874;-45.120503652039325
1739209686.0954921;-45.120503652039325
1739209686.0954971;-45.120503652039325
1739209686.095502;-38.13080360867914
1739209686.095507;-38.13080360867914
1739209686.095512;-45.120503652039325
1739209686.0955167;-45.120503652039325
1739209686.0955217;-38.13080360867914
1739209686.0955265;-35.57807855764607
1739209686.0955315;-38.13080360867914
1739209686.0955362;-38.13080360867914
1739209686.0955412;-38.13080360867914
1739209686.095546;-45.120503652039325
1739209686.095551;-38.13080360867914
1739209686.0955558;-38.13080360867914
1739209686.0955608;-38.13080360867914
1739209686.0955658;-45.120503652039325
1739209686.0955706;-45.120503652039325
1739209686.0955756;-38.13080360867914
1739209686.0955803;-45.120503652039325
1739209686.0955853;-38.13080360867914
1739209686.09559;-45.120503652039325
1739209686.0955951;-33.981070128970906
1739209686.0956;-35.57807855764607
1739209686.095605;-45.120503652039325
1739209686.09561;-38.13080360867914
1739209686.0956147;-38.13080360867914
1739209686.0956197;-38.13080360867914
1739209686.0956244;-38.13080360867914
1739209686.0956295;-38.13080360867914
1739209686.0956342;-38.13080360867914
1739209686.0956392;-45.120503652039325
1739209686.095644;-45.120503652039325
1739209686.095649;-38.13080360867914
1739209686.095654;-38.13080360867914
1739209686.0956588;-35.57807855764607
1739209686.0956638;-38.13080360867914
1739209686.0956686;-45.120503652039325
1739209686.0956736;-38.13080360867914
1739209686.0956783;-38.13080360867914
1739209686.0956833;-38.13080360867914
1739209686.095688;-45.120503652039325
1739209686.095693;-38.13080360867914
1739209686.0956979;-45.120503652039325
1739209686.095703;-45.120503652039325
1739209686.095708;-38.13080360867914
1739209686.0957127;-38.13080360867914
1739209686.0957177;-45.120503652039325
1739209686.0957224;-38.13080360867914
1739209686.0957274;-35.57807855764607
1739209686.0957322;-45.120503652039325
1739209686.0957372;-45.120503652039325
1739209686.095742;-45.120503652039325
1739209686.095747;-38.13080360867914
1739209686.095752;-38.13080360867914
