CAN Message; 0x1d3:0000e6660639f91a
Timestamp;Amplitude
1739209630.2581365;-45.120503652039325
1739209630.25814;-29.438486411369347
1739209630.258144;-28.218542851754165
1739209630.2581475;-38.13080360867914
1739209630.2581513;-45.120503652039325
1739209630.258155;-38.13080360867914
1739209630.2581587;-38.13080360867914
1739209630.2581625;-38.13080360867914
1739209630.258166;-35.57807855764607
1739209630.25817;-26.991370085610747
1739209630.2581737;-33.981070128970906
1739209630.2581773;-38.13080360867914
1739209630.258181;-29.438486411369333
1739209630.2581847;-33.981070128970956
1739209630.2581885;-12.59440024636556
1739209630.2581923;-16.763597937115033
1739209630.2581959;-38.13080360867914
1739209630.2581997;-31.141103565318893
1739209630.2582033;-35.57807855764607
1739209630.258207;-38.13080360867914
1739209630.258211;-33.981070128970906
1739209630.2582145;-35.57807855764607
1739209630.2582183;-30.49652367304976
1739209630.2582219;-35.57807855764607
1739209630.2582257;-45.120503652039325
1739209630.2582293;-38.13080360867914
1739209630.258233;-45.120503652039325
1739209630.258237;-45.120503652039325
1739209630.2582405;-45.120503652039325
1739209630.2582443;-45.120503652039325
1739209630.2582479;-33.981070128970956
1739209630.2582517;-38.13080360867914
1739209630.2582555;-38.13080360867914
1739209630.258259;-38.13080360867914
1739209630.2582629;-45.120503652039325
1739209630.2582664;-45.120503652039325
1739209630.2582703;-45.120503652039325
1739209630.258274;-38.13080360867914
1739209630.2582777;-33.981070128970906
1739209630.2582815;-45.120503652039325
1739209630.258285;-38.13080360867914
1739209630.2582889;-45.120503652039325
1739209630.2582927;-22.841636605902558
1739209630.2582963;-19.22100763878221
1739209630.2583;-31.141103565318915
1739209630.2583036;-33.981070128970906
1739209630.2583075;-32.816014438256545
1739209630.2583113;-38.13080360867914
1739209630.2583148;-33.981070128970906
1739209630.2583187;-38.13080360867914
1739209630.2583222;-32.816014438256545
1739209630.258326;-38.13080360867914
1739209630.2583296;-32.816014438256545
1739209630.2583334;-38.13080360867914
1739209630.2583373;-32.816014438256545
1739209630.2583408;-38.13080360867914
1739209630.2583447;-45.120503652039325
1739209630.2583482;-38.13080360867914
1739209630.258352;-29.438486411369375
1739209630.2583559;-45.120503652039325
1739209630.2583594;-45.120503652039325
1739209630.2583632;-45.120503652039325
1739209630.2583668;-22.740042620751332
1739209630.2583706;-29.438486411369333
1739209630.2583745;-45.120503652039325
1739209630.258378;-38.13080360867914
1739209630.2583818;-45.120503652039325
1739209630.2583854;-38.13080360867914
1739209630.2583892;-45.120503652039325
1739209630.258393;-38.13080360867914
1739209630.2583966;-33.981070128970956
1739209630.2584004;-45.120503652039325
1739209630.258404;-38.13080360867914
1739209630.2584078;-45.120503652039325
1739209630.2584116;-26.487275050834715
1739209630.2584152;-30.49652367304976
1739209630.258419;-18.192034459266992
1739209630.2584226;-8.394907374406534
1739209630.2584264;-29.438486411369375
1739209630.25843;-45.120503652039325
1739209630.2584338;-32.816014438256545
1739209630.2584376;-38.13080360867914
1739209630.2584412;-32.816014438256545
1739209630.258445;-38.13080360867914
1739209630.2584486;-45.120503652039325
1739209630.2584524;-45.120503652039325
1739209630.2584562;-23.273589343863303
1739209630.2584598;-33.981070128970906
1739209630.2584636;-45.120503652039325
1739209630.2584672;-38.13080360867914
1739209630.258471;-31.141103565318893
1739209630.2584748;-31.141103565318915
1739209630.2584784;-45.120503652039325
1739209630.2584822;-38.13080360867914
1739209630.2584858;-32.816014438256545
1739209630.2584896;-32.816014438256545
1739209630.2584934;-18.836614351536177
1739209630.258497;-28.21854285175415
1739209630.2585008;-29.438486411369333
1739209630.2585044;-23.16150712794695
1739209630.2585082;-45.120503652039325
1739209630.258512;-38.13080360867914
1739209630.2585156;-38.13080360867914
1739209630.2585194;-35.57807855764607
1739209630.258523;-38.13080360867914
1739209630.2585268;-21.300333226290604
1739209630.2585306;-25.07728991421287
1739209630.2585342;-33.981070128970956
1739209630.258538;-38.13080360867914
1739209630.2585416;-45.120503652039325
1739209630.2585454;-45.120503652039325
1739209630.258549;-45.120503652039325
1739209630.2585528;-35.57807855764607
1739209630.2585566;-33.981070128970906
1739209630.2585602;-32.816014438256545
1739209630.258564;-10.222324569024785
1739209630.2585676;-18.636903542229977
1739209630.2585714;-31.141103565318915
1739209630.2585752;-33.981070128970906
1739209630.2585788;-45.120503652039325
1739209630.2585826;-35.57807855764607
1739209630.2585862;-38.13080360867914
1739209630.25859;-38.13080360867914
1739209630.2585938;-28.992665084841942
1739209630.2585974;-26.991370085610722
1739209630.2586012;-25.826314394896354
1739209630.2586048;-45.120503652039325
1739209630.2586086;-33.981070128970906
1739209630.2586124;-38.13080360867914
1739209630.258616;-33.981070128970906
1739209630.2586198;-38.13080360867914
1739209630.2586234;-38.13080360867914
1739209630.2586272;-35.57807855764607
1739209630.258631;-45.120503652039325
1739209630.2586346;-26.487275050834715
1739209630.2586384;-21.4469444417791
1739209630.258642;-45.120503652039325
1739209630.2586458;-38.13080360867914
1739209630.2586493;-45.120503652039325
1739209630.2586532;-32.81601443825658
1739209630.258657;-45.120503652039325
1739209630.2586606;-45.120503652039325
1739209630.2586644;-45.120503652039325
1739209630.258668;-45.120503652039325
1739209630.2586718;-38.13080360867914
1739209630.2586756;-38.13080360867914
1739209630.2586792;-38.13080360867914
1739209630.258683;-35.57807855764607
1739209630.2586865;-45.120503652039325
1739209630.2586904;-33.981070128970906
1739209630.2586942;-45.120503652039325
1739209630.2586977;-29.438486411369354
1739209630.2587016;-38.13080360867914
1739209630.2587051;-38.13080360867914
1739209630.258709;-38.13080360867914
1739209630.2587128;-32.816014438256545
1739209630.2587163;-28.992665084841942
1739209630.2587202;-45.120503652039325
1739209630.2587237;-17.44894499121748
1739209630.2587276;-25.252786309376837
1739209630.2587314;-38.13080360867914
1739209630.258735;-33.981070128970906
1739209630.2587388;-28.58837851428586
1739209630.2587423;-8.870467641890658
1739209630.2587461;-17.88594693168744
1739209630.2587497;-27.877744956031414
1739209630.2587535;-32.816014438256545
1739209630.2587574;-31.141103565318893
1739209630.258761;-20.822980852015213
1739209630.2587647;-45.120503652039325
1739209630.2587683;-33.981070128970906
1739209630.2587721;-30.49652367304973
1739209630.258776;-29.438486411369354
1739209630.2587795;-35.57807855764607
1739209630.2587833;-38.13080360867914
1739209630.258787;-32.816014438256545
1739209630.2587907;-25.826314394896357
1739209630.2587945;-15.030246231170194
1739209630.2587981;-10.863531518413385
1739209630.258802;-24.589719217205094
1739209630.2588055;-35.57807855764607
1739209630.2588093;-45.120503652039325
1739209630.2588131;-38.13080360867914
1739209630.2588167;-45.120503652039325
1739209630.2588205;-45.120503652039325
1739209630.258824;-38.13080360867914
1739209630.258828;-45.120503652039325
1739209630.2588317;-31.141103565318915
1739209630.2588353;-27.267205301931607
1739209630.2588391;-38.13080360867914
1739209630.2588427;-38.13080360867914
1739209630.2588465;-31.141103565318915
1739209630.25885;-22.54371790334745
1739209630.258854;-45.120503652039325
1739209630.2588577;-35.57807855764607
1739209630.2588613;-38.13080360867914
1739209630.258865;-45.120503652039325
1739209630.2588687;-45.120503652039325
1739209630.2588725;-38.13080360867914
1739209630.2588763;-33.981070128970906
1739209630.25888;-31.141103565318915
1739209630.2588837;-45.120503652039325
1739209630.2588873;-38.13080360867914
1739209630.258891;-38.13080360867914
1739209630.2588928;-38.13080360867914
1739209630.2588947;-26.991370085610736
1739209630.2588964;-16.398940924556367
1739209630.2588983;-18.598040242006057
1739209630.2589;-25.826314394896354
1739209630.2589016;-45.120503652039325
1739209630.2589035;-45.120503652039325
1739209630.2589052;-38.13080360867914
1739209630.2589068;-33.981070128970906
1739209630.2589087;-38.13080360867914
1739209630.2589104;-45.120503652039325
1739209630.2589123;-45.120503652039325
1739209630.258914;-45.120503652039325
1739209630.2589157;-38.13080360867914
1739209630.2589176;-45.120503652039325
1739209630.2589192;-38.13080360867914
1739209630.2589211;-45.120503652039325
1739209630.2589228;-45.120503652039325
1739209630.2589245;-38.13080360867914
1739209630.2589264;-38.13080360867914
1739209630.258928;-45.120503652039325
1739209630.25893;-45.120503652039325
1739209630.2589316;-38.13080360867914
1739209630.2589333;-45.120503652039325
1739209630.2589352;-31.141103565318893
1739209630.258937;-35.57807855764607
1739209630.2589386;-45.120503652039325
1739209630.2589405;-45.120503652039325
1739209630.2589421;-30.49652367304973
1739209630.258944;-35.57807855764607
1739209630.2589457;-45.120503652039325
1739209630.2589474;-45.120503652039325
1739209630.2589493;-38.13080360867914
1739209630.258951;-45.120503652039325
1739209630.2589529;-38.13080360867914
1739209630.2589545;-38.13080360867914
1739209630.2589562;-8.285530475241178
1739209630.258958;-24.74623867263306
1739209630.2589598;-28.21854285175415
1739209630.2589617;-45.120503652039325
1739209630.2589633;-31.141103565318915
1739209630.258965;-24.438645034577675
1739209630.258967;-45.120503652039325
1739209630.2589686;-38.13080360867914
1739209630.2589703;-31.141103565318915
1739209630.2589722;-22.002965041481755
1739209630.2589738;-14.639971920883198
1739209630.2589757;-33.981070128970906
1739209630.2589774;-28.58837851428586
1739209630.258979;-28.58837851428586
1739209630.258981;-45.120503652039325
1739209630.2589827;-38.13080360867914
1739209630.2589846;-38.13080360867914
1739209630.2589862;-45.120503652039325
1739209630.258988;-33.981070128970906
1739209630.2589898;-17.95212641904405
1739209630.2589915;-25.826314394896354
1739209630.2589934;-30.49652367304973
1739209630.258995;-45.120503652039325
1739209630.2589967;-45.120503652039325
1739209630.2589986;-10.227951968346689
1739209630.2590003;-32.81601443825658
1739209630.259002;-33.981070128970906
1739209630.2590039;-45.120503652039325
1739209630.2590055;-45.120503652039325
1739209630.2590075;-38.13080360867914
1739209630.2590091;-38.13080360867914
1739209630.2590108;-45.120503652039325
1739209630.2590127;-33.981070128970906
1739209630.2590144;-30.49652367304973
1739209630.2590163;-38.13080360867914
1739209630.259018;-33.981070128970906
1739209630.2590196;-33.981070128970906
1739209630.2590215;-45.120503652039325
1739209630.2590232;-45.120503652039325
1739209630.259025;-38.13080360867914
1739209630.2590268;-35.57807855764607
1739209630.2590284;-33.981070128970906
1739209630.2590303;-38.13080360867914
1739209630.259032;-38.13080360867914
1739209630.2590337;-38.13080360867914
1739209630.2590356;-45.120503652039325
1739209630.2590373;-45.120503652039325
1739209630.2590392;-35.57807855764607
1739209630.2590408;-13.898344869311021
1739209630.2590425;-25.25278630937684
1739209630.2590444;-32.816014438256545
1739209630.259046;-45.120503652039325
1739209630.259048;-28.58837851428586
1739209630.2590497;-26.035653463252796
1739209630.2590513;-38.13080360867914
1739209630.2590532;-45.120503652039325
1739209630.259055;-38.13080360867914
1739209630.2590568;-45.120503652039325
1739209630.2590585;-27.267205301931607
1739209630.2590601;-45.120503652039325
1739209630.259062;-45.120503652039325
1739209630.2590637;-33.981070128970906
1739209630.2590654;-33.981070128970956
1739209630.2590673;-45.120503652039325
1739209630.259069;-38.13080360867914
1739209630.2590709;-31.141103565318915
1739209630.2590725;-33.981070128970906
1739209630.2590742;-15.851936562542367
1739209630.259076;-23.75329798047523
1739209630.2590778;-26.991370085610747
1739209630.2590797;-45.120503652039325
1739209630.2590814;-38.13080360867914
1739209630.259083;-20.888044912671223
1739209630.259085;-33.981070128970906
1739209630.2590866;-45.120503652039325
1739209630.2590885;-33.981070128970906
1739209630.2590902;-24.589719217205094
1739209630.2590919;-8.503323075092696
1739209630.2590938;-27.267205301931607
1739209630.2590954;-38.13080360867914
1739209630.259097;-45.120503652039325
1739209630.259099;-33.981070128970906
1739209630.2591007;-45.120503652039325
1739209630.2591026;-38.13080360867914
1739209630.2591043;-45.120503652039325
1739209630.259106;-33.981070128970906
1739209630.2591078;-27.87774495603143
1739209630.2591095;-45.120503652039325
1739209630.2591114;-38.13080360867914
1739209630.259113;-38.13080360867914
1739209630.2591147;-33.981070128970906
1739209630.2591166;-33.981070128970906
1739209630.2591183;-45.120503652039325
1739209630.2591202;-33.981070128970906
1739209630.259122;-38.13080360867914
1739209630.2591236;-38.13080360867914
1739209630.2591255;-32.81601443825658
1739209630.2591271;-38.13080360867914
1739209630.2591288;-33.981070128970906
1739209630.2591307;-38.13080360867914
1739209630.2591324;-45.120503652039325
1739209630.2591343;-31.14110356531892
1739209630.259136;-28.992665084841942
1739209630.2591376;-35.57807855764607
1739209630.2591395;-45.120503652039325
1739209630.2591412;-23.506823629689542
1739209630.259143;-19.45023999044868
1739209630.2591448;-45.120503652039325
1739209630.2591465;-45.120503652039325
1739209630.2591484;-32.816014438256545
1739209630.25915;-22.175841390423358
1739209630.259152;-35.57807855764607
1739209630.2591536;-32.816014438256545
1739209630.2591553;-33.981070128970906
1739209630.2591572;-33.981070128970906
1739209630.2591588;-45.120503652039325
1739209630.2591605;-33.981070128970906
1739209630.2591624;-33.981070128970906
1739209630.259164;-33.981070128970906
1739209630.259166;-35.57807855764607
1739209630.2591677;-20.954098578656478
1739209630.2591693;-35.57807855764607
1739209630.2591712;-32.816014438256545
1739209630.259173;-38.13080360867914
1739209630.2591748;-35.57807855764607
1739209630.2591765;-35.57807855764607
1739209630.2591782;-45.120503652039325
1739209630.25918;-38.13080360867914
1739209630.2591817;-33.981070128970906
1739209630.2591836;-38.13080360867914
1739209630.2591853;-32.81601443825658
1739209630.259187;-38.13080360867914
1739209630.259189;-45.120503652039325
1739209630.2591906;-30.49652367304973
1739209630.2591922;-18.263086266016664
1739209630.2591941;-28.218542851754187
1739209630.2591958;-31.141103565318893
1739209630.2591977;-33.981070128970906
1739209630.2591994;-38.13080360867914
1739209630.259201;-22.002965041481744
1739209630.259203;-25.25278630937684
1739209630.2592046;-38.13080360867914
1739209630.2592065;-38.13080360867914
1739209630.2592082;-45.120503652039325
1739209630.2592099;-24.15140352195873
1739209630.2592118;-45.120503652039325
1739209630.2592134;-30.49652367304973
1739209630.2592154;-45.120503652039325
1739209630.259217;-45.120503652039325
1739209630.2592187;-45.120503652039325
1739209630.2592206;-25.826314394896354
1739209630.2592223;-35.57807855764607
1739209630.259224;-45.120503652039325
1739209630.2592258;-38.13080360867914
1739209630.2592275;-35.57807855764607
1739209630.2592294;-45.120503652039325
1739209630.259231;-45.120503652039325
1739209630.2592328;-38.13080360867914
1739209630.2592347;-32.81601443825658
1739209630.2592363;-45.120503652039325
1739209630.2592382;-45.120503652039325
1739209630.25924;-45.120503652039325
1739209630.2592416;-45.120503652039325
1739209630.2592435;-45.120503652039325
1739209630.2592452;-45.120503652039325
1739209630.259247;-45.120503652039325
1739209630.2592487;-32.816014438256545
1739209630.2592504;-38.13080360867914
1739209630.2592523;-45.120503652039325
1739209630.259254;-38.13080360867914
1739209630.2592556;-38.13080360867914
1739209630.2592576;-38.13080360867914
1739209630.2592592;-38.13080360867914
1739209630.2592611;-38.13080360867914
1739209630.2592628;-29.438486411369333
1739209630.2592645;-32.816014438256545
1739209630.2592664;-45.120503652039325
1739209630.259268;-45.120503652039325
1739209630.25927;-31.141103565318893
1739209630.2592716;-35.57807855764607
1739209630.2592733;-45.120503652039325
1739209630.2592752;-32.816014438256545
1739209630.2592769;-45.120503652039325
1739209630.2592788;-45.120503652039325
1739209630.2592804;-45.120503652039325
1739209630.259282;-45.120503652039325
1739209630.259284;-45.120503652039325
1739209630.2592857;-38.13080360867914
1739209630.2592874;-45.120503652039325
1739209630.2592893;-45.120503652039325
1739209630.259291;-26.991370085610736
1739209630.2592928;-32.816014438256545
1739209630.2592945;-45.120503652039325
1739209630.2592962;-38.13080360867914
1739209630.259298;-35.57807855764607
1739209630.2592998;-35.57807855764607
1739209630.2593017;-45.120503652039325
1739209630.2593033;-38.13080360867914
1739209630.259305;-45.120503652039325
1739209630.259307;-45.120503652039325
1739209630.2593086;-45.120503652039325
1739209630.2593105;-45.120503652039325
1739209630.2593122;-45.120503652039325
1739209630.2593138;-33.981070128970906
1739209630.2593157;-45.120503652039325
1739209630.2593174;-38.13080360867914
1739209630.259319;-35.57807855764607
1739209630.259321;-33.981070128970906
1739209630.2593226;-45.120503652039325
1739209630.2593246;-45.120503652039325
1739209630.2593262;-35.57807855764607
1739209630.259328;-38.13080360867914
1739209630.2593298;-45.120503652039325
1739209630.2593315;-38.13080360867914
1739209630.2593334;-38.13080360867914
1739209630.259335;-38.13080360867914
1739209630.2593367;-38.13080360867914
1739209630.2593386;-35.57807855764607
1739209630.2593403;-38.13080360867914
1739209630.2593422;-35.57807855764607
1739209630.2593439;-38.13080360867914
1739209630.2593455;-45.120503652039325
1739209630.2593474;-45.120503652039325
1739209630.259349;-45.120503652039325
1739209630.2593508;-38.13080360867914
1739209630.2593527;-33.981070128970906
1739209630.2593544;-45.120503652039325
1739209630.2593563;-45.120503652039325
1739209630.259358;-38.13080360867914
1739209630.2593596;-38.13080360867914
1739209630.2593615;-38.13080360867914
1739209630.2593632;-32.816014438256545
1739209630.259365;-45.120503652039325
1739209630.2593668;-45.120503652039325
1739209630.2593684;-45.120503652039325
1739209630.2593703;-38.13080360867914
1739209630.259372;-45.120503652039325
1739209630.2593737;-38.13080360867914
1739209630.2593756;-28.58837851428586
1739209630.2593772;-45.120503652039325
1739209630.2593791;-45.120503652039325
1739209630.2593808;-38.13080360867914
1739209630.2593825;-38.13080360867914
1739209630.2593844;-38.13080360867914
1739209630.259386;-38.13080360867914
1739209630.259388;-45.120503652039325
1739209630.2593896;-45.120503652039325
1739209630.2593913;-45.120503652039325
1739209630.2593932;-45.120503652039325
1739209630.259395;-45.120503652039325
1739209630.2593968;-45.120503652039325
1739209630.2593985;-38.13080360867914
1739209630.2594001;-33.981070128970906
1739209630.259402;-38.13080360867914
1739209630.2594037;-45.120503652039325
1739209630.2594054;-38.13080360867914
1739209630.2594073;-38.13080360867914
1739209630.259409;-45.120503652039325
1739209630.2594109;-45.120503652039325
1739209630.2594125;-38.13080360867914
1739209630.2594142;-45.120503652039325
1739209630.259416;-38.13080360867914
1739209630.2594178;-38.13080360867914
1739209630.2594197;-38.13080360867914
1739209630.2594213;-38.13080360867914
1739209630.259423;-38.13080360867914
1739209630.259425;-45.120503652039325
1739209630.2594266;-38.13080360867914
1739209630.2594285;-38.13080360867914
1739209630.2594302;-38.13080360867914
1739209630.2594318;-45.120503652039325
1739209630.2594337;-33.981070128970906
1739209630.2594354;-31.141103565318915
1739209630.259437;-45.120503652039325
1739209630.259439;-45.120503652039325
1739209630.2594407;-38.13080360867914
1739209630.2594426;-38.13080360867914
1739209630.2594442;-38.13080360867914
1739209630.259446;-38.13080360867914
1739209630.2594478;-45.120503652039325
1739209630.2594495;-38.13080360867914
1739209630.2594514;-38.13080360867914
1739209630.259453;-45.120503652039325
1739209630.2594547;-45.120503652039325
1739209630.2594566;-38.13080360867914
1739209630.2594583;-38.13080360867914
1739209630.2594602;-45.120503652039325
1739209630.2594619;-35.57807855764607
1739209630.2594635;-30.49652367304973
1739209630.2594655;-35.57807855764607
1739209630.2594671;-38.13080360867914
1739209630.2594688;-38.13080360867914
1739209630.2594707;-33.981070128970906
1739209630.2594724;-45.120503652039325
1739209630.2594743;-45.120503652039325
1739209630.259476;-45.120503652039325
1739209630.2594776;-38.13080360867914
1739209630.2594795;-33.981070128970906
1739209630.2594812;-38.13080360867914
1739209630.259483;-45.120503652039325
1739209630.2594848;-38.13080360867914
1739209630.2594864;-38.13080360867914
1739209630.2594883;-38.13080360867914
1739209630.25949;-38.13080360867914
1739209630.259492;-45.120503652039325
1739209630.2594936;-38.13080360867914
1739209630.2594953;-45.120503652039325
1739209630.2594972;-38.13080360867914
1739209630.2594988;-38.13080360867914
1739209630.2595005;-45.120503652039325
1739209630.2595024;-38.13080360867914
1739209630.259504;-38.13080360867914
1739209630.259506;-35.57807855764607
1739209630.2595077;-38.13080360867914
1739209630.2595093;-45.120503652039325
1739209630.2595112;-38.13080360867914
1739209630.259513;-38.13080360867914
1739209630.2595148;-45.120503652039325
1739209630.2595165;-38.13080360867914
1739209630.2595181;-45.120503652039325
1739209630.25952;-38.13080360867914
1739209630.2595217;-45.120503652039325
1739209630.2595236;-33.981070128970906
1739209630.2595253;-45.120503652039325
1739209630.259527;-45.120503652039325
1739209630.2595289;-38.13080360867914
1739209630.2595305;-45.120503652039325
1739209630.2595322;-35.57807855764607
1739209630.2595341;-27.8777449560314
1739209630.2595358;-38.13080360867914
1739209630.2595377;-38.13080360867914
1739209630.2595394;-45.120503652039325
1739209630.259541;-35.57807855764607
1739209630.259543;-38.13080360867914
1739209630.2595446;-38.13080360867914
1739209630.2595465;-38.13080360867914
1739209630.2595482;-35.57807855764607
1739209630.2595499;-38.13080360867914
1739209630.2595518;-35.57807855764607
1739209630.2595534;-38.13080360867914
1739209630.2595553;-38.13080360867914
1739209630.259557;-38.13080360867914
1739209630.2595587;-38.13080360867914
1739209630.2595606;-38.13080360867914
1739209630.2595623;-45.120503652039325
1739209630.259564;-45.120503652039325
1739209630.2595658;-45.120503652039325
1739209630.2595675;-45.120503652039325
1739209630.2595694;-45.120503652039325
1739209630.259571;-38.13080360867914
1739209630.2595727;-38.13080360867914
1739209630.2595747;-38.13080360867914
1739209630.2595763;-28.21854285175415
1739209630.2595782;-32.816014438256545
1739209630.25958;-45.120503652039325
1739209630.2595816;-38.13080360867914
1739209630.2595835;-35.57807855764607
1739209630.2595851;-38.13080360867914
1739209630.259587;-45.120503652039325
1739209630.2595887;-38.13080360867914
1739209630.2595904;-45.120503652039325
1739209630.2595923;-45.120503652039325
1739209630.259594;-38.13080360867914
1739209630.2595956;-38.13080360867914
1739209630.2595975;-45.120503652039325
1739209630.2595992;-35.57807855764607
1739209630.259601;-38.13080360867914
1739209630.2596028;-45.120503652039325
1739209630.2596045;-31.141103565318893
1739209630.2596064;-32.816014438256545
1739209630.259608;-38.13080360867914
1739209630.25961;-45.120503652039325
1739209630.2596116;-45.120503652039325
1739209630.2596133;-45.120503652039325
1739209630.2596152;-38.13080360867914
1739209630.2596169;-38.13080360867914
1739209630.2596188;-33.981070128970906
1739209630.2596204;-38.13080360867914
1739209630.259622;-38.13080360867914
1739209630.259624;-45.120503652039325
1739209630.2596257;-35.57807855764607
1739209630.2596273;-38.13080360867914
1739209630.2596292;-45.120503652039325
1739209630.259631;-45.120503652039325
1739209630.2596328;-45.120503652039325
1739209630.2596345;-45.120503652039325
1739209630.2596362;-45.120503652039325
1739209630.259638;-38.13080360867914
1739209630.2596397;-45.120503652039325
1739209630.2596416;-38.13080360867914
1739209630.2596433;-45.120503652039325
1739209630.259645;-45.120503652039325
1739209630.259647;-32.816014438256545
1739209630.2596486;-32.816014438256545
1739209630.2596505;-45.120503652039325
1739209630.2596521;-45.120503652039325
1739209630.2596538;-35.57807855764607
1739209630.2596557;-38.13080360867914
1739209630.2596574;-45.120503652039325
1739209630.259659;-38.13080360867914
1739209630.259661;-38.13080360867914
1739209630.2596626;-38.13080360867914
1739209630.2596645;-45.120503652039325
1739209630.2596662;-45.120503652039325
1739209630.2596679;-38.13080360867914
1739209630.2596698;-38.13080360867914
1739209630.2596714;-38.13080360867914
1739209630.2596734;-45.120503652039325
1739209630.259675;-35.57807855764607
1739209630.2596767;-33.981070128970906
1739209630.2596786;-45.120503652039325
1739209630.2596803;-38.13080360867914
1739209630.2596822;-38.13080360867914
1739209630.2596838;-38.13080360867914
1739209630.2596855;-45.120503652039325
1739209630.2596874;-38.13080360867914
1739209630.259689;-33.981070128970906
1739209630.2596908;-45.120503652039325
1739209630.2596927;-45.120503652039325
1739209630.2596943;-38.13080360867914
1739209630.2596962;-35.57807855764607
1739209630.259698;-33.981070128970906
1739209630.2596996;-45.120503652039325
1739209630.2597015;-45.120503652039325
1739209630.2597032;-45.120503652039325
1739209630.259705;-33.981070128970906
1739209630.2597067;-38.13080360867914
1739209630.2597084;-38.13080360867914
1739209630.2597103;-38.13080360867914
1739209630.259712;-45.120503652039325
1739209630.259714;-45.120503652039325
1739209630.2597156;-38.13080360867914
1739209630.2597172;-35.57807855764607
1739209630.2597191;-32.816014438256545
1739209630.2597208;-38.13080360867914
1739209630.2597225;-45.120503652039325
1739209630.2597244;-45.120503652039325
1739209630.259726;-33.981070128970906
1739209630.259728;-45.120503652039325
1739209630.2597296;-45.120503652039325
1739209630.2597313;-38.13080360867914
1739209630.2597332;-33.981070128970906
1739209630.2597349;-38.13080360867914
1739209630.2597368;-38.13080360867914
1739209630.2597384;-38.13080360867914
1739209630.25974;-45.120503652039325
1739209630.259742;-45.120503652039325
1739209630.2597437;-45.120503652039325
1739209630.2597456;-45.120503652039325
1739209630.2597473;-31.141103565318915
1739209630.259749;-33.981070128970906
1739209630.2597508;-45.120503652039325
1739209630.2597525;-45.120503652039325
1739209630.2597542;-38.13080360867914
1739209630.259756;-38.13080360867914
1739209630.2597578;-45.120503652039325
1739209630.2597597;-33.981070128970906
1739209630.2597613;-38.13080360867914
1739209630.259763;-38.13080360867914
1739209630.259765;-38.13080360867914
1739209630.2597666;-45.120503652039325
1739209630.2597685;-45.120503652039325
1739209630.2597702;-33.981070128970906
1739209630.2597718;-38.13080360867914
1739209630.2597737;-45.120503652039325
1739209630.2597754;-45.120503652039325
1739209630.2597773;-45.120503652039325
1739209630.259779;-38.13080360867914
1739209630.2597806;-38.13080360867914
1739209630.2597826;-33.981070128970906
1739209630.2597842;-45.120503652039325
1739209630.259786;-38.13080360867914
1739209630.2597878;-38.13080360867914
1739209630.2597895;-38.13080360867914
1739209630.2597914;-33.981070128970906
1739209630.259793;-45.120503652039325
1739209630.2597947;-45.120503652039325
1739209630.2597966;-38.13080360867914
1739209630.2597983;-38.13080360867914
1739209630.2598002;-45.120503652039325
1739209630.2598019;-38.13080360867914
1739209630.2598035;-45.120503652039325
1739209630.2598054;-33.981070128970906
1739209630.259807;-32.816014438256545
1739209630.2598088;-38.13080360867914
1739209630.2598107;-38.13080360867914
1739209630.2598124;-38.13080360867914
1739209630.2598143;-38.13080360867914
1739209630.259816;-38.13080360867914
1739209630.2598176;-38.13080360867914
1739209630.2598195;-28.58837851428586
1739209630.2598212;-38.13080360867914
1739209630.259823;-45.120503652039325
1739209630.2598248;-38.13080360867914
1739209630.2598264;-38.13080360867914
1739209630.2598283;-45.120503652039325
1739209630.25983;-45.120503652039325
1739209630.259832;-45.120503652039325
1739209630.2598336;-33.981070128970956
1739209630.2598352;-45.120503652039325
1739209630.2598372;-45.120503652039325
1739209630.2598388;-45.120503652039325
1739209630.2598405;-45.120503652039325
1739209630.2598424;-38.13080360867914
1739209630.259844;-45.120503652039325
1739209630.259846;-38.13080360867914
1739209630.2598476;-30.49652367304973
1739209630.2598493;-38.13080360867914
1739209630.2598512;-45.120503652039325
1739209630.259853;-38.13080360867914
1739209630.2598548;-32.816014438256545
1739209630.2598565;-38.13080360867914
1739209630.2598581;-45.120503652039325
1739209630.25986;-45.120503652039325
1739209630.2598617;-45.120503652039325
1739209630.2598636;-45.120503652039325
1739209630.2598653;-38.13080360867914
1739209630.259867;-45.120503652039325
1739209630.2598689;-32.816014438256545
1739209630.2598705;-38.13080360867914
1739209630.2598722;-45.120503652039325
1739209630.259874;-45.120503652039325
1739209630.2598758;-45.120503652039325
1739209630.2598777;-45.120503652039325
1739209630.2598794;-38.13080360867914
1739209630.259881;-38.13080360867914
1739209630.259883;-45.120503652039325
1739209630.2598846;-38.13080360867914
1739209630.2598865;-45.120503652039325
1739209630.2598882;-38.13080360867914
1739209630.2598898;-26.991370085610736
1739209630.2598917;-32.816014438256545
1739209630.2598934;-45.120503652039325
1739209630.2598953;-35.57807855764607
1739209630.259897;-38.13080360867914
1739209630.2598987;-45.120503652039325
1739209630.2599006;-38.13080360867914
1739209630.2599022;-35.57807855764607
1739209630.259904;-45.120503652039325
1739209630.2599058;-45.120503652039325
1739209630.2599075;-45.120503652039325
1739209630.2599094;-45.120503652039325
1739209630.259911;-38.13080360867914
1739209630.2599127;-33.981070128970906
1739209630.2599146;-45.120503652039325
1739209630.2599163;-38.13080360867914
