CAN Message; 0x39:00a4365b7c0a3a05
1739209628.4286819;-38.13080360867914
1739209628.4286854;-38.13080360867914
1739209628.4286892;-33.981070128970906
1739209628.4286928;-38.13080360867914
1739209628.4286966;-45.120503652039325
1739209628.4287002;-35.57807855764607
1739209628.4287038;-35.57807855764607
1739209628.4287076;-45.120503652039325
1739209628.4287112;-32.816014438256545
1739209628.4287148;-33.981070128970906
1739209628.4287186;-33.981070128970906
1739209628.4287221;-32.816014438256545
1739209628.4287257;-38.13080360867914
1739209628.4287295;-45.120503652039325
1739209628.428733;-38.13080360867914
1739209628.4287367;-38.13080360867914
1739209628.4287405;-38.13080360867914
1739209628.428744;-35.57807855764607
1739209628.428748;-33.981070128970906
1739209628.4287515;-33.981070128970906
1739209628.428755;-38.13080360867914
1739209628.4287589;-33.981070128970906
1739209628.4287624;-45.120503652039325
1739209628.428766;-45.120503652039325
1739209628.4287698;-45.120503652039325
1739209628.4287734;-38.13080360867914
1739209628.428777;-38.13080360867914
1739209628.4287808;-45.120503652039325
1739209628.4287844;-45.120503652039325
1739209628.428788;-45.120503652039325
1739209628.4287918;-38.13080360867914
1739209628.4287953;-45.120503652039325
1739209628.4287992;-45.120503652039325
1739209628.4288027;-38.13080360867914
1739209628.4288063;-38.13080360867914
1739209628.4288101;-35.57807855764607
1739209628.4288137;-35.57807855764607
1739209628.4288173;-38.13080360867914
1739209628.428821;-45.120503652039325
1739209628.4288247;-35.57807855764607
1739209628.4288282;-38.13080360867914
1739209628.428832;-45.120503652039325
1739209628.4288356;-38.13080360867914
1739209628.4288392;-38.13080360867914
1739209628.428843;-33.981070128970906
1739209628.4288466;-45.120503652039325
1739209628.4288504;-45.120503652039325
1739209628.428854;-45.120503652039325
1739209628.4288576;-45.120503652039325
1739209628.4288614;-38.13080360867914
1739209628.428865;-45.120503652039325
1739209628.4288685;-45.120503652039325
1739209628.4288723;-45.120503652039325
1739209628.428876;-45.120503652039325
1739209628.4288795;-38.13080360867914
1739209628.4288833;-38.13080360867914
1739209628.428887;-45.120503652039325
1739209628.4288905;-38.13080360867914
1739209628.4288943;-45.120503652039325
1739209628.4288979;-35.57807855764607
1739209628.4289017;-38.13080360867914
1739209628.4289052;-45.120503652039325
1739209628.4289088;-45.120503652039325
1739209628.4289126;-45.120503652039325
1739209628.4289162;-45.120503652039325
1739209628.4289198;-45.120503652039325
1739209628.4289236;-35.57807855764607
1739209628.4289272;-45.120503652039325
1739209628.4289308;-45.120503652039325
1739209628.4289346;-38.13080360867914
1739209628.4289382;-45.120503652039325
1739209628.4289417;-45.120503652039325
1739209628.4289455;-38.13080360867914
1739209628.428949;-38.13080360867914
1739209628.428953;-38.13080360867914
1739209628.4289565;-35.57807855764607
1739209628.42896;-38.13080360867914
1739209628.428964;-38.13080360867914
1739209628.4289675;-35.57807855764607
1739209628.428971;-38.13080360867914
1739209628.4289749;-38.13080360867914
1739209628.4289784;-45.120503652039325
1739209628.428982;-33.981070128970906
1739209628.4289858;-45.120503652039325
1739209628.4289894;-45.120503652039325
1739209628.428993;-35.57807855764607
1739209628.4289968;-35.57807855764607
1739209628.4290004;-45.120503652039325
1739209628.4290042;-45.120503652039325
1739209628.4290078;-38.13080360867914
1739209628.4290113;-45.120503652039325
1739209628.4290152;-45.120503652039325
1739209628.4290187;-45.120503652039325
1739209628.4290223;-38.13080360867914
1739209628.4290261;-45.120503652039325
1739209628.4290297;-35.57807855764607
1739209628.4290333;-38.13080360867914
1739209628.429037;-33.981070128970906
1739209628.4290407;-38.13080360867914
1739209628.4290442;-45.120503652039325
1739209628.429048;-35.57807855764607
1739209628.4290516;-45.120503652039325
1739209628.4290555;-45.120503652039325
1739209628.429059;-45.120503652039325
1739209628.4290626;-45.120503652039325
1739209628.4290664;-38.13080360867914
1739209628.42907;-45.120503652039325
1739209628.4290736;-45.120503652039325
1739209628.4290774;-45.120503652039325
1739209628.429081;-38.13080360867914
1739209628.4290845;-45.120503652039325
1739209628.4290884;-35.57807855764607
1739209628.429092;-38.13080360867914
1739209628.4290955;-38.13080360867914
1739209628.4290993;-38.13080360867914
1739209628.429103;-32.816014438256545
1739209628.4291067;-30.49652367304973
1739209628.4291103;-38.13080360867914
1739209628.4291139;-38.13080360867914
1739209628.4291177;-38.13080360867914
1739209628.4291213;-38.13080360867914
1739209628.4291248;-38.13080360867914
1739209628.4291286;-38.13080360867914
1739209628.4291322;-45.120503652039325
1739209628.4291358;-38.13080360867914
1739209628.4291396;-38.13080360867914
1739209628.4291432;-38.13080360867914
1739209628.4291468;-35.57807855764607
1739209628.4291506;-45.120503652039325
1739209628.4291542;-38.13080360867914
1739209628.429158;-38.13080360867914
1739209628.4291615;-33.981070128970906
1739209628.4291651;-26.991370085610722
1739209628.429169;-45.120503652039325
1739209628.4291725;-38.13080360867914
1739209628.429176;-38.13080360867914
1739209628.42918;-32.816014438256545
1739209628.4291835;-38.13080360867914
1739209628.429187;-38.13080360867914
1739209628.4291909;-45.120503652039325
1739209628.4291945;-30.49652367304976
1739209628.429198;-38.13080360867914
1739209628.4292018;-45.120503652039325
1739209628.4292054;-45.120503652039325
1739209628.4292092;-45.120503652039325
1739209628.4292128;-38.13080360867914
1739209628.4292164;-38.13080360867914
1739209628.4292202;-38.13080360867914
1739209628.4292238;-31.141103565318915
1739209628.4292274;-38.13080360867914
1739209628.4292312;-38.13080360867914
1739209628.4292347;-45.120503652039325
1739209628.4292383;-45.120503652039325
1739209628.4292421;-38.13080360867914
1739209628.4292457;-33.981070128970906
1739209628.4292493;-45.120503652039325
1739209628.429253;-32.81601443825658
1739209628.4292567;-38.13080360867914
1739209628.4292605;-38.13080360867914
1739209628.429264;-45.120503652039325
1739209628.4292676;-45.120503652039325
1739209628.4292715;-45.120503652039325
1739209628.429275;-38.13080360867914
1739209628.4292786;-45.120503652039325
1739209628.4292824;-33.981070128970906
1739209628.429286;-38.13080360867914
1739209628.4292896;-35.57807855764607
1739209628.4292934;-45.120503652039325
1739209628.429297;-45.120503652039325
1739209628.4293005;-38.13080360867914
1739209628.4293044;-38.13080360867914
1739209628.429308;-45.120503652039325
1739209628.4293118;-45.120503652039325
1739209628.4293153;-35.57807855764607
1739209628.429319;-38.13080360867914
1739209628.4293227;-38.13080360867914
1739209628.4293263;-38.13080360867914
1739209628.4293299;-35.57807855764607
1739209628.4293337;-35.57807855764607
1739209628.4293373;-38.13080360867914
1739209628.4293408;-33.981070128970906
1739209628.4293447;-38.13080360867914
1739209628.4293482;-38.13080360867914
1739209628.4293518;-45.120503652039325
1739209628.4293556;-45.120503652039325
1739209628.4293592;-45.120503652039325
1739209628.429363;-38.13080360867914
1739209628.4293666;-45.120503652039325
1739209628.4293702;-38.13080360867914
1739209628.429374;-33.981070128970906
1739209628.4293776;-45.120503652039325
1739209628.4293811;-45.120503652039325
1739209628.429385;-45.120503652039325
1739209628.4293885;-38.13080360867914
1739209628.429392;-38.13080360867914
1739209628.429396;-38.13080360867914
1739209628.4293995;-31.141103565318915
1739209628.4294033;-33.981070128970906
1739209628.429407;-45.120503652039325
1739209628.4294105;-38.13080360867914
1739209628.4294143;-32.816014438256545
1739209628.4294178;-38.13080360867914
1739209628.4294214;-38.13080360867914
1739209628.4294252;-38.13080360867914
1739209628.4294288;-31.141103565318915
1739209628.4294324;-33.981070128970906
1739209628.4294362;-35.57807855764607
1739209628.4294398;-38.13080360867914
1739209628.4294434;-45.120503652039325
1739209628.4294472;-33.981070128970906
1739209628.4294508;-33.981070128970906
1739209628.4294546;-45.120503652039325
1739209628.4294581;-31.141103565318915
1739209628.4294617;-28.992665084841942
1739209628.4294655;-38.13080360867914
1739209628.429469;-38.13080360867914
1739209628.4294727;-38.13080360867914
1739209628.4294765;-45.120503652039325
1739209628.42948;-45.120503652039325
1739209628.4294837;-45.120503652039325
1739209628.4294875;-45.120503652039325
1739209628.429491;-38.13080360867914
1739209628.4294946;-38.13080360867914
1739209628.4294984;-45.120503652039325
1739209628.429502;-38.13080360867914
1739209628.4295058;-32.816014438256545
1739209628.4295094;-33.981070128970906
1739209628.429513;-45.120503652039325
1739209628.4295168;-33.981070128970906
1739209628.4295204;-27.267205301931607
1739209628.429524;-38.13080360867914
1739209628.4295278;-45.120503652039325
1739209628.4295313;-38.13080360867914
1739209628.429535;-38.13080360867914
1739209628.4295387;-45.120503652039325
1739209628.4295423;-38.13080360867914
1739209628.4295459;-38.13080360867914
1739209628.4295497;-32.81601443825658
1739209628.4295533;-38.13080360867914
1739209628.429557;-45.120503652039325
1739209628.4295607;-45.120503652039325
1739209628.4295642;-38.13080360867914
1739209628.429568;-38.13080360867914
1739209628.4295716;-45.120503652039325
1739209628.4295752;-38.13080360867914
1739209628.429579;-31.141103565318915
1739209628.4295826;-38.13080360867914
1739209628.4295862;-38.13080360867914
1739209628.42959;-35.57807855764607
1739209628.4295936;-45.120503652039325
1739209628.4295971;-45.120503652039325
1739209628.429601;-38.13080360867914
1739209628.4296045;-45.120503652039325
1739209628.4296083;-45.120503652039325
1739209628.429612;-45.120503652039325
1739209628.4296155;-38.13080360867914
1739209628.4296193;-38.13080360867914
1739209628.429623;-35.57807855764607
1739209628.4296265;-35.57807855764607
1739209628.4296303;-45.120503652039325
1739209628.4296339;-45.120503652039325
1739209628.4296374;-30.49652367304973
1739209628.4296412;-45.120503652039325
1739209628.4296448;-45.120503652039325
1739209628.4296484;-38.13080360867914
1739209628.4296522;-45.120503652039325
1739209628.4296558;-38.13080360867914
1739209628.4296596;-45.120503652039325
1739209628.4296632;-38.13080360867914
1739209628.4296668;-45.120503652039325
1739209628.4296706;-45.120503652039325
1739209628.4296741;-45.120503652039325
1739209628.4296777;-38.13080360867914
1739209628.4296815;-45.120503652039325
1739209628.429685;-45.120503652039325
1739209628.4296887;-45.120503652039325
1739209628.4296925;-38.13080360867914
1739209628.429696;-30.49652367304973
1739209628.4296997;-33.981070128970906
1739209628.4297035;-45.120503652039325
1739209628.429707;-38.13080360867914
1739209628.4297109;-38.13080360867914
1739209628.4297144;-38.13080360867914
1739209628.429718;-38.13080360867914
1739209628.4297218;-38.13080360867914
1739209628.4297254;-35.57807855764607
1739209628.429729;-35.57807855764607
1739209628.4297328;-38.13080360867914
1739209628.4297364;-45.120503652039325
1739209628.42974;-35.57807855764607
1739209628.4297438;-35.57807855764607
1739209628.4297473;-45.120503652039325
1739209628.429751;-45.120503652039325
1739209628.4297547;-45.120503652039325
1739209628.4297583;-45.120503652039325
1739209628.4297621;-35.57807855764607
1739209628.4297657;-35.57807855764607
1739209628.4297693;-45.120503652039325
1739209628.429773;-38.13080360867914
1739209628.4297767;-35.57807855764607
1739209628.4297802;-45.120503652039325
1739209628.429784;-45.120503652039325
1739209628.4297876;-45.120503652039325
1739209628.4297912;-45.120503652039325
1739209628.429795;-38.13080360867914
1739209628.4297986;-32.816014438256545
1739209628.4298022;-38.13080360867914
1739209628.429806;-38.13080360867914
1739209628.4298096;-38.13080360867914
1739209628.4298134;-45.120503652039325
1739209628.429817;-45.120503652039325
1739209628.4298205;-38.13080360867914
1739209628.4298244;-45.120503652039325
1739209628.429828;-45.120503652039325
1739209628.4298315;-45.120503652039325
1739209628.4298353;-38.13080360867914
1739209628.429839;-38.13080360867914
1739209628.4298425;-38.13080360867914
1739209628.4298463;-38.13080360867914
1739209628.4298499;-45.120503652039325
1739209628.4298534;-45.120503652039325
1739209628.4298573;-33.981070128970906
1739209628.4298608;-45.120503652039325
1739209628.4298646;-45.120503652039325
1739209628.4298682;-38.13080360867914
1739209628.4298718;-35.57807855764607
1739209628.4298756;-45.120503652039325
1739209628.4298792;-38.13080360867914
1739209628.4298828;-35.57807855764607
1739209628.4298866;-38.13080360867914
1739209628.4298902;-35.57807855764607
1739209628.4298937;-38.13080360867914
1739209628.4298975;-45.120503652039325
1739209628.4299011;-35.57807855764607
1739209628.4299047;-38.13080360867914
1739209628.4299085;-38.13080360867914
1739209628.429912;-38.13080360867914
1739209628.429916;-35.57807855764607
1739209628.4299195;-38.13080360867914
1739209628.429923;-38.13080360867914
1739209628.4299269;-38.13080360867914
1739209628.4299304;-38.13080360867914
1739209628.429934;-38.13080360867914
1739209628.4299378;-38.13080360867914
1739209628.4299414;-45.120503652039325
1739209628.429945;-35.57807855764607
1739209628.4299488;-38.13080360867914
1739209628.4299524;-35.57807855764607
1739209628.429956;-38.13080360867914
1739209628.4299598;-35.57807855764607
1739209628.4299634;-38.13080360867914
1739209628.4299672;-45.120503652039325
1739209628.4299707;-45.120503652039325
1739209628.4299743;-45.120503652039325
1739209628.4299781;-45.120503652039325
1739209628.4299817;-38.13080360867914
1739209628.4299853;-38.13080360867914
1739209628.429989;-35.57807855764607
1739209628.4299927;-45.120503652039325
1739209628.4299963;-33.981070128970906
1739209628.43;-38.13080360867914
1739209628.4300036;-45.120503652039325
1739209628.4300072;-38.13080360867914
1739209628.430011;-35.57807855764607
1739209628.4300146;-38.13080360867914
1739209628.4300184;-38.13080360867914
1739209628.430022;-38.13080360867914
1739209628.4300256;-38.13080360867914
1739209628.4300294;-35.57807855764607
1739209628.430033;-45.120503652039325
1739209628.4300365;-45.120503652039325
1739209628.4300404;-45.120503652039325
1739209628.430044;-45.120503652039325
1739209628.4300475;-38.13080360867914
1739209628.4300513;-35.57807855764607
1739209628.430055;-33.981070128970906
1739209628.4300585;-33.981070128970906
1739209628.4300623;-38.13080360867914
1739209628.4300659;-38.13080360867914
1739209628.4300697;-30.49652367304973
1739209628.4300733;-45.120503652039325
1739209628.4300768;-45.120503652039325
1739209628.4300807;-45.120503652039325
1739209628.4300842;-38.13080360867914
1739209628.4300878;-38.13080360867914
1739209628.4300916;-45.120503652039325
1739209628.4300952;-45.120503652039325
1739209628.4300988;-45.120503652039325
1739209628.4301026;-38.13080360867914
1739209628.4301062;-45.120503652039325
1739209628.4301097;-38.13080360867914
1739209628.4301136;-31.141103565318915
1739209628.4301171;-45.120503652039325
1739209628.430121;-45.120503652039325
1739209628.4301245;-38.13080360867914
1739209628.430128;-32.816014438256545
1739209628.430132;-38.13080360867914
1739209628.4301355;-33.981070128970906
1739209628.430139;-38.13080360867914
1739209628.4301429;-45.120503652039325
1739209628.4301465;-35.57807855764607
1739209628.43015;-38.13080360867914
1739209628.4301538;-45.120503652039325
1739209628.4301574;-45.120503652039325
1739209628.430161;-38.13080360867914
1739209628.4301648;-45.120503652039325
1739209628.4301684;-45.120503652039325
1739209628.4301722;-28.58837851428586
1739209628.4301758;-38.13080360867914
1739209628.4301794;-45.120503652039325
1739209628.4301832;-38.13080360867914
1739209628.4301867;-38.13080360867914
1739209628.4301903;-45.120503652039325
1739209628.4301941;-45.120503652039325
1739209628.4301977;-38.13080360867914
1739209628.4302013;-45.120503652039325
1739209628.430205;-38.13080360867914
1739209628.4302087;-35.57807855764607
1739209628.4302123;-38.13080360867914
1739209628.430216;-45.120503652039325
1739209628.4302197;-38.13080360867914
1739209628.4302235;-45.120503652039325
1739209628.430227;-45.120503652039325
1739209628.4302306;-28.58837851428586
1739209628.4302344;-32.816014438256545
1739209628.430238;-45.120503652039325
1739209628.4302416;-45.120503652039325
1739209628.4302454;-29.438486411369333
1739209628.430249;-35.57807855764607
1739209628.4302526;-35.57807855764607
1739209628.4302564;-38.13080360867914
1739209628.43026;-45.120503652039325
1739209628.4302635;-45.120503652039325
1739209628.4302673;-38.13080360867914
1739209628.430271;-38.13080360867914
1739209628.4302747;-45.120503652039325
1739209628.4302783;-33.981070128970906
1739209628.4302819;-45.120503652039325
1739209628.4302857;-45.120503652039325
1739209628.4302893;-38.13080360867914
1739209628.4302928;-45.120503652039325
1739209628.4302967;-45.120503652039325
1739209628.4303002;-45.120503652039325
1739209628.4303038;-35.57807855764607
1739209628.4303076;-38.13080360867914
1739209628.4303112;-38.13080360867914
1739209628.430315;-38.13080360867914
1739209628.4303186;-38.13080360867914
1739209628.4303222;-35.57807855764607
1739209628.430326;-45.120503652039325
1739209628.4303296;-45.120503652039325
1739209628.4303331;-45.120503652039325
1739209628.430337;-45.120503652039325
1739209628.4303405;-45.120503652039325
1739209628.430344;-45.120503652039325
1739209628.430348;-45.120503652039325
1739209628.4303515;-45.120503652039325
1739209628.430355;-38.13080360867914
1739209628.430359;-35.57807855764607
1739209628.4303625;-31.141103565318915
1739209628.4303663;-38.13080360867914
1739209628.4303699;-45.120503652039325
1739209628.4303734;-45.120503652039325
1739209628.4303772;-31.141103565318893
1739209628.4303808;-33.981070128970906
1739209628.4303844;-38.13080360867914
1739209628.4303882;-45.120503652039325
1739209628.4303918;-45.120503652039325
1739209628.4303954;-33.981070128970906
1739209628.4303992;-45.120503652039325
1739209628.4304028;-45.120503652039325
1739209628.4304063;-45.120503652039325
1739209628.4304101;-38.13080360867914
1739209628.4304137;-45.120503652039325
1739209628.4304175;-38.13080360867914
1739209628.430421;-45.120503652039325
1739209628.4304247;-45.120503652039325
1739209628.4304285;-38.13080360867914
1739209628.430432;-45.120503652039325
1739209628.4304357;-29.438486411369333
1739209628.4304395;-31.141103565318893
1739209628.430443;-45.120503652039325
1739209628.4304466;-45.120503652039325
1739209628.4304504;-45.120503652039325
1739209628.430454;-38.13080360867914
1739209628.4304576;-45.120503652039325
1739209628.4304614;-45.120503652039325
1739209628.430465;-45.120503652039325
1739209628.4304688;-38.13080360867914
1739209628.4304724;-45.120503652039325
1739209628.430476;-45.120503652039325
1739209628.4304798;-38.13080360867914
1739209628.4304833;-45.120503652039325
1739209628.430487;-38.13080360867914
1739209628.4304907;-45.120503652039325
1739209628.4304943;-27.8777449560314
1739209628.430498;-26.487275050834715
1739209628.4305017;-45.120503652039325
1739209628.4305053;-38.13080360867914
1739209628.4305089;-45.120503652039325
1739209628.4305127;-32.816014438256545
1739209628.4305162;-45.120503652039325
1739209628.43052;-45.120503652039325
1739209628.4305236;-45.120503652039325
1739209628.4305272;-45.120503652039325
1739209628.430531;-38.13080360867914
1739209628.4305346;-38.13080360867914
1739209628.4305382;-38.13080360867914
1739209628.430542;-45.120503652039325
1739209628.4305456;-45.120503652039325
1739209628.4305491;-38.13080360867914
1739209628.430553;-45.120503652039325
1739209628.4305565;-45.120503652039325
1739209628.43056;-45.120503652039325
1739209628.430564;-45.120503652039325
1739209628.4305675;-38.13080360867914
1739209628.4305713;-33.981070128970906
1739209628.430575;-38.13080360867914
1739209628.4305785;-38.13080360867914
1739209628.4305823;-35.57807855764607
1739209628.4305859;-28.992665084841942
1739209628.4305894;-45.120503652039325
1739209628.4305933;-45.120503652039325
1739209628.4305968;-38.13080360867914
1739209628.4306004;-31.141103565318915
1739209628.4306042;-45.120503652039325
1739209628.4306078;-38.13080360867914
1739209628.4306114;-45.120503652039325
1739209628.4306152;-32.81601443825658
1739209628.4306188;-38.13080360867914
1739209628.4306226;-45.120503652039325
1739209628.4306262;-45.120503652039325
1739209628.4306297;-45.120503652039325
1739209628.4306335;-38.13080360867914
1739209628.4306371;-45.120503652039325
1739209628.4306407;-45.120503652039325
1739209628.4306445;-28.992665084841942
1739209628.430648;-38.13080360867914
1739209628.4306517;-38.13080360867914
1739209628.4306555;-38.13080360867914
1739209628.430659;-35.57807855764607
1739209628.4306626;-38.13080360867914
1739209628.4306664;-38.13080360867914
1739209628.43067;-45.120503652039325
1739209628.4306738;-32.816014438256545
1739209628.4306774;-38.13080360867914
1739209628.430681;-45.120503652039325
1739209628.4306848;-33.981070128970906
1739209628.4306884;-45.120503652039325
1739209628.430692;-45.120503652039325
1739209628.4306958;-38.13080360867914
1739209628.4306993;-38.13080360867914
1739209628.430703;-33.981070128970906
1739209628.4307067;-38.13080360867914
1739209628.4307103;-38.13080360867914
1739209628.430714;-38.13080360867914
1739209628.4307177;-38.13080360867914
1739209628.4307213;-38.13080360867914
1739209628.430725;-45.120503652039325
1739209628.4307287;-45.120503652039325
1739209628.4307323;-45.120503652039325
1739209628.430736;-45.120503652039325
1739209628.4307396;-45.120503652039325
1739209628.4307432;-45.120503652039325
1739209628.430747;-38.13080360867914
1739209628.4307506;-45.120503652039325
1739209628.4307542;-45.120503652039325
1739209628.430758;-45.120503652039325
1739209628.4307616;-33.981070128970906
1739209628.4307652;-38.13080360867914
1739209628.430769;-45.120503652039325
1739209628.4307725;-38.13080360867914
1739209628.4307764;-45.120503652039325
1739209628.43078;-38.13080360867914
1739209628.4307835;-35.57807855764607
1739209628.4307873;-38.13080360867914
1739209628.430791;-31.141103565318915
1739209628.4307945;-33.981070128970906
1739209628.4307983;-45.120503652039325
1739209628.4308019;-38.13080360867914
1739209628.4308054;-33.981070128970906
1739209628.4308093;-32.816014438256545
1739209628.4308128;-38.13080360867914
1739209628.4308164;-35.57807855764607
1739209628.4308202;-35.57807855764607
1739209628.4308238;-45.120503652039325
1739209628.4308276;-38.13080360867914
1739209628.4308312;-35.57807855764607
1739209628.4308348;-35.57807855764607
1739209628.4308386;-45.120503652039325
1739209628.4308422;-45.120503652039325
1739209628.4308457;-38.13080360867914
1739209628.4308496;-45.120503652039325
1739209628.4308531;-45.120503652039325
1739209628.4308567;-38.13080360867914
1739209628.4308605;-38.13080360867914
1739209628.430864;-45.120503652039325
1739209628.4308677;-33.981070128970906
1739209628.4308715;-38.13080360867914
1739209628.430875;-38.13080360867914
1739209628.4308789;-45.120503652039325
1739209628.4308825;-45.120503652039325
1739209628.430886;-45.120503652039325
1739209628.4308898;-45.120503652039325
1739209628.4308934;-38.13080360867914
1739209628.430897;-38.13080360867914
1739209628.4309008;-38.13080360867914
1739209628.4309044;-38.13080360867914
1739209628.430908;-38.13080360867914
1739209628.4309118;-45.120503652039325
1739209628.4309154;-38.13080360867914
1739209628.430919;-38.13080360867914
1739209628.4309227;-35.57807855764607
1739209628.4309263;-45.120503652039325
1739209628.4309301;-45.120503652039325
1739209628.4309337;-38.13080360867914
1739209628.4309373;-33.981070128970906
1739209628.430941;-35.57807855764607
1739209628.4309447;-38.13080360867914
1739209628.4309483;-45.120503652039325
1739209628.430952;-45.120503652039325
1739209628.4309556;-38.13080360867914
1739209628.4309592;-38.13080360867914
1739209628.430963;-45.120503652039325
1739209628.4309666;-32.816014438256545
1739209628.4309702;-45.120503652039325
1739209628.430974;-45.120503652039325
1739209628.4309776;-38.13080360867914
1739209628.4309814;-31.141103565318893
1739209628.430985;-38.13080360867914
1739209628.4309886;-45.120503652039325
1739209628.4309924;-32.816014438256545
1739209628.430996;-38.13080360867914
1739209628.4309995;-35.57807855764607
1739209628.4310033;-35.57807855764607
1739209628.431007;-45.120503652039325
1739209628.4310105;-38.13080360867914
1739209628.4310143;-38.13080360867914
1739209628.4310179;-35.57807855764607
1739209628.4310215;-38.13080360867914
1739209628.4310253;-38.13080360867914
1739209628.4310288;-45.120503652039325
1739209628.4310327;-45.120503652039325
1739209628.4310362;-45.120503652039325
1739209628.4310398;-45.120503652039325
1739209628.4310436;-45.120503652039325
1739209628.4310472;-45.120503652039325
1739209628.4310508;-38.13080360867914
1739209628.4310546;-38.13080360867914
1739209628.4310582;-32.816014438256545
1739209628.4310617;-35.57807855764607
1739209628.4310656;-45.120503652039325
1739209628.4310691;-45.120503652039325
1739209628.4310727;-45.120503652039325
1739209628.4310765;-33.981070128970906
1739209628.43108;-45.120503652039325
1739209628.431084;-45.120503652039325
1739209628.4310875;-45.120503652039325
1739209628.431091;-45.120503652039325
1739209628.431095;-45.120503652039325
1739209628.4310985;-45.120503652039325
1739209628.431102;-38.13080360867914
1739209628.4311059;-45.120503652039325
1739209628.4311094;-38.13080360867914
1739209628.431113;-45.120503652039325
1739209628.4311168;-33.981070128970906
1739209628.4311204;-30.49652367304973
1739209628.431124;-45.120503652039325
1739209628.4311278;-45.120503652039325
1739209628.4311314;-35.57807855764607
1739209628.4311352;-38.13080360867914
1739209628.4311388;-45.120503652039325
1739209628.4311423;-38.13080360867914
1739209628.4311461;-33.981070128970906
1739209628.4311497;-45.120503652039325
1739209628.4311533;-45.120503652039325
1739209628.431157;-38.13080360867914
1739209628.4311607;-38.13080360867914
1739209628.4311643;-45.120503652039325
1739209628.431168;-38.13080360867914
1739209628.4311717;-45.120503652039325
1739209628.4311752;-45.120503652039325
1739209628.431179;-45.120503652039325
1739209628.4311826;-45.120503652039325
1739209628.4311864;-45.120503652039325
1739209628.43119;-35.57807855764607
1739209628.4311936;-35.57807855764607
1739209628.4311974;-45.120503652039325
1739209628.431201;-38.13080360867914
1739209628.4312046;-35.57807855764607
1739209628.4312084;-38.13080360867914
1739209628.431212;-45.120503652039325
1739209628.4312155;-38.13080360867914
1739209628.4312193;-45.120503652039325
1739209628.431223;-45.120503652039325
1739209628.4312267;-45.120503652039325
1739209628.4312303;-45.120503652039325
1739209628.431234;-38.13080360867914
1739209628.4312377;-45.120503652039325
1739209628.4312413;-45.120503652039325
1739209628.4312449;-38.13080360867914
1739209628.4312487;-45.120503652039325
1739209628.4312522;-35.57807855764607
1739209628.4312558;-45.120503652039325
1739209628.4312596;-45.120503652039325
1739209628.4312632;-45.120503652039325
1739209628.4312668;-27.267205301931607
1739209628.4312706;-38.13080360867914
1739209628.4312742;-38.13080360867914
1739209628.431278;-45.120503652039325
1739209628.4312816;-45.120503652039325
1739209628.4312851;-38.13080360867914
1739209628.431289;-38.13080360867914
1739209628.4312925;-38.13080360867914
1739209628.431296;-35.57807855764607
1739209628.4313;-45.120503652039325
1739209628.4313035;-45.120503652039325
1739209628.431307;-38.13080360867914
1739209628.431311;-38.13080360867914
1739209628.4313145;-45.120503652039325
1739209628.431318;-38.13080360867914
1739209628.4313219;-38.13080360867914
1739209628.4313254;-28.992665084841942
1739209628.4313293;-38.13080360867914
1739209628.4313328;-33.981070128970906
1739209628.4313364;-38.13080360867914
1739209628.4313402;-33.981070128970906
1739209628.4313438;-35.57807855764607
1739209628.4313474;-38.13080360867914
1739209628.4313512;-45.120503652039325
1739209628.4313548;-31.14110356531892
1739209628.4313583;-38.13080360867914
1739209628.4313622;-38.13080360867914
1739209628.4313657;-45.120503652039325
1739209628.4313693;-45.120503652039325
1739209628.4313731;-45.120503652039325
1739209628.4313767;-38.13080360867914
1739209628.4313805;-38.13080360867914
1739209628.431384;-33.981070128970906
1739209628.4313877;-38.13080360867914
1739209628.4313915;-45.120503652039325
1739209628.431395;-38.13080360867914
1739209628.4313986;-33.981070128970906
1739209628.4314024;-45.120503652039325
1739209628.431406;-38.13080360867914
1739209628.4314096;-35.57807855764607
1739209628.4314134;-33.981070128970906
1739209628.431417;-35.57807855764607
1739209628.4314206;-38.13080360867914
1739209628.4314244;-45.120503652039325
1739209628.431428;-33.981070128970906
1739209628.4314318;-45.120503652039325
1739209628.4314353;-45.120503652039325
1739209628.431439;-38.13080360867914
1739209628.4314427;-33.981070128970906
1739209628.4314463;-33.981070128970906
1739209628.43145;-38.13080360867914
1739209628.4314537;-38.13080360867914
1739209628.4314573;-38.13080360867914
1739209628.4314609;-45.120503652039325
1739209628.4314647;-38.13080360867914
1739209628.4314682;-45.120503652039325
1739209628.4314718;-35.57807855764607
1739209628.4314756;-33.981070128970906
1739209628.4314792;-38.13080360867914
1739209628.431483;-38.13080360867914
1739209628.4314866;-38.13080360867914
1739209628.4314902;-38.13080360867914
1739209628.431494;-38.13080360867914
1739209628.4314976;-38.13080360867914
1739209628.4315012;-33.981070128970906
1739209628.431505;-28.992665084841942
1739209628.4315085;-45.120503652039325
1739209628.431512;-38.13080360867914
1739209628.431516;-45.120503652039325
1739209628.4315195;-38.13080360867914
1739209628.431523;-38.13080360867914
1739209628.431527;-45.120503652039325
1739209628.4315305;-35.57807855764607
1739209628.4315343;-38.13080360867914
1739209628.4315379;-38.13080360867914
1739209628.4315414;-38.13080360867914
1739209628.4315453;-38.13080360867914
1739209628.4315488;-38.13080360867914
1739209628.4315524;-33.981070128970906
1739209628.4315562;-45.120503652039325
