CAN Message; 0x1d3:000097f37f8f083a
1739209756.9948964;-38.13080360867914
1739209756.9949007;-38.13080360867914
1739209756.994905;-38.13080360867914
1739209756.9949093;-45.120503652039325
1739209756.9949138;-38.13080360867914
1739209756.994918;-38.13080360867914
1739209756.9949224;-35.57807855764607
1739209756.9949267;-38.13080360867914
1739209756.9949312;-38.13080360867914
1739209756.9949355;-35.57807855764607
1739209756.9949398;-38.13080360867914
1739209756.9949443;-38.13080360867914
1739209756.9949486;-38.13080360867914
1739209756.994953;-38.13080360867914
1739209756.9949572;-38.13080360867914
1739209756.9949617;-45.120503652039325
1739209756.994966;-45.120503652039325
1739209756.9949703;-38.13080360867914
1739209756.9949746;-38.13080360867914
1739209756.9949791;-45.120503652039325
1739209756.9949834;-30.49652367304973
1739209756.9949877;-38.13080360867914
1739209756.9949923;-45.120503652039325
1739209756.9949965;-38.13080360867914
1739209756.9950008;-35.57807855764607
1739209756.9950051;-35.57807855764607
1739209756.9950097;-45.120503652039325
1739209756.995014;-38.13080360867914
1739209756.9950182;-35.57807855764607
1739209756.9950225;-35.57807855764607
1739209756.995027;-38.13080360867914
1739209756.9950314;-38.13080360867914
1739209756.9950356;-38.13080360867914
1739209756.99504;-38.13080360867914
1739209756.9950445;-33.981070128970906
1739209756.9950488;-45.120503652039325
1739209756.995053;-45.120503652039325
1739209756.9950576;-38.13080360867914
1739209756.9950619;-35.57807855764607
1739209756.9950662;-45.120503652039325
1739209756.9950705;-35.57807855764607
1739209756.995075;-45.120503652039325
1739209756.9950793;-33.981070128970956
1739209756.9950836;-45.120503652039325
1739209756.9950879;-45.120503652039325
1739209756.9950924;-45.120503652039325
1739209756.9950967;-45.120503652039325
1739209756.9951124;-45.120503652039325
1739209756.9951282;-38.13080360867914
1739209756.995144;-38.13080360867914
1739209756.9951594;-28.992665084841942
1739209756.9951751;-33.981070128970906
1739209756.9951909;-45.120503652039325
1739209756.9952066;-45.120503652039325
1739209756.9952223;-32.816014438256545
1739209756.995238;-35.57807855764607
1739209756.9952538;-45.120503652039325
1739209756.9952693;-45.120503652039325
1739209756.995285;-45.120503652039325
1739209756.9953008;-45.120503652039325
1739209756.9953165;-38.13080360867914
1739209756.9953322;-45.120503652039325
1739209756.995348;-45.120503652039325
1739209756.9953637;-38.13080360867914
1739209756.9953792;-45.120503652039325
1739209756.995395;-45.120503652039325
1739209756.9954107;-45.120503652039325
1739209756.9954264;-38.13080360867914
1739209756.9954422;-45.120503652039325
1739209756.995458;-45.120503652039325
1739209756.9954734;-45.120503652039325
1739209756.9954891;-35.57807855764607
1739209756.9955049;-38.13080360867914
1739209756.9955206;-45.120503652039325
1739209756.9955363;-27.8777449560314
1739209756.995552;-35.57807855764607
1739209756.9955678;-45.120503652039325
1739209756.9955833;-38.13080360867914
1739209756.995599;-38.13080360867914
1739209756.9956148;-38.13080360867914
1739209756.9956305;-38.13080360867914
1739209756.9956462;-45.120503652039325
1739209756.995662;-38.13080360867914
1739209756.9956777;-45.120503652039325
1739209756.9956932;-38.13080360867914
1739209756.995709;-45.120503652039325
1739209756.9957247;-45.120503652039325
1739209756.9957404;-38.13080360867914
1739209756.9957561;-35.57807855764607
1739209756.995772;-45.120503652039325
1739209756.9957876;-26.035653463252796
1739209756.995803;-31.141103565318893
1739209756.9958189;-45.120503652039325
1739209756.9958346;-38.13080360867914
1739209756.9958503;-38.13080360867914
1739209756.995866;-45.120503652039325
1739209756.9958818;-45.120503652039325
1739209756.9958975;-38.13080360867914
1739209756.995913;-38.13080360867914
1739209756.9959288;-45.120503652039325
1739209756.9959445;-35.57807855764607
1739209756.9959602;-38.13080360867914
1739209756.995976;-45.120503652039325
1739209756.9959917;-45.120503652039325
1739209756.9960074;-38.13080360867914
1739209756.996023;-38.13080360867914
1739209756.9960387;-32.816014438256545
1739209756.9960544;-32.816014438256545
1739209756.9960701;-45.120503652039325
1739209756.996086;-45.120503652039325
1739209756.9961016;-45.120503652039325
1739209756.996117;-38.13080360867914
1739209756.9961329;-35.57807855764607
1739209756.9961486;-38.13080360867914
1739209756.9961643;-45.120503652039325
1739209756.99618;-45.120503652039325
1739209756.9961958;-33.981070128970906
1739209756.9962115;-45.120503652039325
1739209756.996227;-45.120503652039325
1739209756.9962428;-38.13080360867914
1739209756.9962585;-33.981070128970906
1739209756.9962742;-33.981070128970906
1739209756.99629;-45.120503652039325
1739209756.9963057;-45.120503652039325
1739209756.9963214;-35.57807855764607
1739209756.996337;-38.13080360867914
1739209756.9963527;-45.120503652039325
1739209756.9963684;-45.120503652039325
1739209756.9963841;-38.13080360867914
1739209756.9963999;-38.13080360867914
1739209756.9964156;-38.13080360867914
1739209756.9964314;-38.13080360867914
1739209756.9964468;-33.981070128970906
1739209756.9964626;-45.120503652039325
1739209756.9964783;-38.13080360867914
1739209756.996494;-38.13080360867914
1739209756.9965098;-45.120503652039325
1739209756.9965255;-38.13080360867914
1739209756.9965413;-45.120503652039325
1739209756.9965568;-45.120503652039325
1739209756.9965725;-38.13080360867914
1739209756.9965882;-35.57807855764607
1739209756.996604;-38.13080360867914
1739209756.9966197;-45.120503652039325
1739209756.9966354;-38.13080360867914
1739209756.996651;-38.13080360867914
1739209756.9966667;-35.57807855764607
1739209756.9966824;-33.981070128970906
1739209756.9966981;-45.120503652039325
1739209756.9967139;-45.120503652039325
1739209756.9967296;-38.13080360867914
1739209756.9967453;-32.816014438256545
1739209756.9967608;-33.981070128970906
1739209756.9967766;-45.120503652039325
1739209756.9967923;-45.120503652039325
1739209756.996808;-45.120503652039325
1739209756.9968238;-45.120503652039325
1739209756.9968395;-45.120503652039325
1739209756.9968553;-45.120503652039325
1739209756.9968708;-45.120503652039325
1739209756.9968865;-38.13080360867914
1739209756.9969022;-33.981070128970906
1739209756.996918;-38.13080360867914
1739209756.9969337;-33.981070128970906
1739209756.9969494;-45.120503652039325
1739209756.9969652;-38.13080360867914
1739209756.9969807;-35.57807855764607
1739209756.9969964;-35.57807855764607
1739209756.9970121;-33.981070128970906
1739209756.9970279;-38.13080360867914
1739209756.9970436;-38.13080360867914
1739209756.9970593;-38.13080360867914
1739209756.997075;-45.120503652039325
1739209756.9970906;-45.120503652039325
1739209756.9971063;-45.120503652039325
1739209756.997122;-38.13080360867914
1739209756.9971378;-45.120503652039325
1739209756.9971535;-45.120503652039325
1739209756.9971693;-35.57807855764607
1739209756.997185;-38.13080360867914
1739209756.9972005;-38.13080360867914
1739209756.9972162;-38.13080360867914
1739209756.997232;-38.13080360867914
1739209756.9972477;-45.120503652039325
1739209756.9972634;-45.120503652039325
1739209756.9972792;-45.120503652039325
1739209756.9972947;-45.120503652039325
1739209756.9973104;-38.13080360867914
1739209756.9973261;-38.13080360867914
1739209756.9973419;-38.13080360867914
1739209756.9973576;-35.57807855764607
1739209756.9973733;-38.13080360867914
1739209756.997389;-38.13080360867914
1739209756.9974046;-38.13080360867914
1739209756.9974203;-45.120503652039325
1739209756.997436;-38.13080360867914
1739209756.9974518;-38.13080360867914
1739209756.9974675;-35.57807855764607
1739209756.9974833;-38.13080360867914
1739209756.997499;-45.120503652039325
1739209756.9975145;-38.13080360867914
1739209756.9975302;-38.13080360867914
1739209756.997546;-38.13080360867914
1739209756.9975617;-38.13080360867914
1739209756.9975774;-33.981070128970906
1739209756.9975932;-38.13080360867914
1739209756.997609;-45.120503652039325
1739209756.9976244;-45.120503652039325
1739209756.9976401;-38.13080360867914
1739209756.9976559;-38.13080360867914
1739209756.9976716;-45.120503652039325
1739209756.9976873;-45.120503652039325
1739209756.997703;-32.816014438256545
1739209756.9977188;-38.13080360867914
1739209756.9977343;-45.120503652039325
1739209756.99775;-45.120503652039325
1739209756.9977658;-38.13080360867914
1739209756.9977815;-38.13080360867914
1739209756.9977973;-38.13080360867914
1739209756.997813;-38.13080360867914
1739209756.9978287;-38.13080360867914
1739209756.9978442;-38.13080360867914
1739209756.99786;-38.13080360867914
1739209756.9978757;-45.120503652039325
1739209756.9978914;-45.120503652039325
1739209756.9979072;-38.13080360867914
1739209756.997923;-45.120503652039325
1739209756.9979384;-32.816014438256545
1739209756.9979541;-28.992665084841942
1739209756.9979699;-45.120503652039325
1739209756.9979856;-38.13080360867914
1739209756.9980013;-35.57807855764607
1739209756.998017;-38.13080360867914
1739209756.9980328;-38.13080360867914
1739209756.9980483;-38.13080360867914
1739209756.998064;-45.120503652039325
1739209756.9980798;-31.141103565318943
1739209756.9980955;-45.120503652039325
1739209756.9981112;-38.13080360867914
1739209756.998127;-38.13080360867914
1739209756.9981427;-45.120503652039325
1739209756.9981582;-38.13080360867914
1739209756.998174;-38.13080360867914
1739209756.9981897;-38.13080360867914
1739209756.9982054;-25.62660358559016
1739209756.9982212;-38.13080360867914
1739209756.998237;-45.120503652039325
1739209756.9982526;-38.13080360867914
1739209756.9982681;-32.816014438256545
1739209756.9982839;-38.13080360867914
1739209756.9982996;-38.13080360867914
1739209756.9983153;-33.981070128970906
1739209756.998331;-45.120503652039325
1739209756.9983468;-38.13080360867914
1739209756.9983625;-38.13080360867914
1739209756.998378;-45.120503652039325
1739209756.9983938;-45.120503652039325
1739209756.9984095;-38.13080360867914
1739209756.9984252;-38.13080360867914
1739209756.998441;-38.13080360867914
1739209756.9984567;-45.120503652039325
1739209756.9984725;-38.13080360867914
1739209756.998488;-32.816014438256545
1739209756.9985037;-38.13080360867914
1739209756.9985194;-45.120503652039325
1739209756.9985352;-45.120503652039325
1739209756.998551;-45.120503652039325
1739209756.9985666;-38.13080360867914
1739209756.9985821;-29.438486411369333
1739209756.9985979;-35.57807855764607
1739209756.9986136;-45.120503652039325
1739209756.9986293;-45.120503652039325
1739209756.998645;-38.13080360867914
1739209756.9986608;-45.120503652039325
1739209756.9986765;-45.120503652039325
1739209756.998692;-45.120503652039325
1739209756.9987078;-35.57807855764607
1739209756.9987235;-45.120503652039325
1739209756.9987392;-38.13080360867914
1739209756.998755;-38.13080360867914
1739209756.9987707;-45.120503652039325
1739209756.9987864;-35.57807855764607
1739209756.998802;-38.13080360867914
1739209756.9988177;-45.120503652039325
1739209756.9988334;-29.438486411369333
1739209756.9988492;-31.141103565318893
1739209756.998865;-45.120503652039325
1739209756.9988806;-45.120503652039325
1739209756.9988964;-35.57807855764607
1739209756.9989119;-45.120503652039325
1739209756.9989276;-38.13080360867914
1739209756.9989433;-35.57807855764607
1739209756.998959;-45.120503652039325
1739209756.9989748;-45.120503652039325
1739209756.9989905;-45.120503652039325
1739209756.9990063;-45.120503652039325
1739209756.9990218;-45.120503652039325
1739209756.9990375;-38.13080360867914
1739209756.9990532;-35.57807855764607
1739209756.999069;-45.120503652039325
1739209756.9990847;-32.816014438256545
1739209756.9991004;-29.438486411369333
1739209756.999116;-45.120503652039325
1739209756.9991317;-45.120503652039325
1739209756.9991474;-45.120503652039325
1739209756.9991632;-45.120503652039325
1739209756.999179;-45.120503652039325
1739209756.9991946;-45.120503652039325
1739209756.9992104;-45.120503652039325
1739209756.9992259;-45.120503652039325
1739209756.9992416;-38.13080360867914
1739209756.9992573;-38.13080360867914
1739209756.999273;-38.13080360867914
1739209756.9992888;-35.57807855764607
1739209756.9993045;-45.120503652039325
1739209756.9993203;-45.120503652039325
1739209756.9993358;-45.120503652039325
1739209756.9993515;-38.13080360867914
1739209756.9993672;-45.120503652039325
1739209756.999383;-45.120503652039325
1739209756.9993987;-45.120503652039325
1739209756.9994144;-45.120503652039325
1739209756.9994302;-38.13080360867914
1739209756.9994457;-33.981070128970906
1739209756.9994614;-33.981070128970906
1739209756.9994771;-33.981070128970906
1739209756.999493;-45.120503652039325
1739209756.9995086;-45.120503652039325
1739209756.9995244;-35.57807855764607
1739209756.99954;-30.49652367304973
1739209756.9995556;-45.120503652039325
1739209756.9995713;-38.13080360867914
1739209756.999587;-38.13080360867914
1739209756.9996028;-45.120503652039325
1739209756.9996185;-38.13080360867914
1739209756.9996343;-45.120503652039325
1739209756.99965;-45.120503652039325
1739209756.9996655;-38.13080360867914
1739209756.9996812;-38.13080360867914
1739209756.999697;-45.120503652039325
1739209756.9997127;-38.13080360867914
1739209756.9997284;-32.816014438256545
1739209756.9997442;-38.13080360867914
1739209756.9997597;-38.13080360867914
1739209756.9997754;-45.120503652039325
1739209756.9997911;-38.13080360867914
1739209756.999807;-38.13080360867914
1739209756.9998226;-38.13080360867914
1739209756.9998384;-38.13080360867914
1739209756.999854;-45.120503652039325
1739209756.9998696;-45.120503652039325
1739209756.9998853;-45.120503652039325
1739209756.999901;-45.120503652039325
1739209756.9999168;-38.13080360867914
1739209756.9999325;-38.13080360867914
1739209756.9999483;-45.120503652039325
1739209756.999964;-45.120503652039325
1739209756.9999795;-38.13080360867914
1739209756.9999952;-38.13080360867914
1739209757.000011;-45.120503652039325
1739209757.0000267;-38.13080360867914
1739209757.0000424;-38.13080360867914
1739209757.0000582;-45.120503652039325
1739209757.000074;-38.13080360867914
1739209757.0000894;-30.49652367304973
1739209757.0001051;-35.57807855764607
1739209757.0001209;-45.120503652039325
1739209757.0001366;-45.120503652039325
1739209757.0001523;-35.57807855764607
1739209757.000168;-35.57807855764607
1739209757.0001838;-38.13080360867914
1739209757.0001993;-38.13080360867914
1739209757.000215;-31.141103565318915
1739209757.0002308;-45.120503652039325
1739209757.0002465;-45.120503652039325
1739209757.0002623;-38.13080360867914
1739209757.000278;-45.120503652039325
1739209757.0002937;-45.120503652039325
1739209757.0003092;-38.13080360867914
1739209757.000325;-45.120503652039325
1739209757.0003407;-35.57807855764607
1739209757.0003564;-35.57807855764607
1739209757.0003722;-45.120503652039325
1739209757.000388;-38.13080360867914
1739209757.0004034;-38.13080360867914
1739209757.0004191;-38.13080360867914
1739209757.0004349;-38.13080360867914
1739209757.0004506;-45.120503652039325
1739209757.0004663;-38.13080360867914
1739209757.000482;-35.57807855764607
1739209757.0004978;-35.57807855764607
1739209757.0005133;-38.13080360867914
1739209757.000529;-33.981070128970906
1739209757.0005448;-38.13080360867914
1739209757.0005605;-45.120503652039325
1739209757.0005763;-45.120503652039325
1739209757.000592;-38.13080360867914
1739209757.0006077;-38.13080360867914
1739209757.0006232;-32.81601443825658
1739209757.000639;-35.57807855764607
1739209757.0006547;-35.57807855764607
1739209757.0006704;-35.57807855764607
1739209757.0006862;-45.120503652039325
1739209757.000702;-38.13080360867914
1739209757.0007176;-45.120503652039325
1739209757.0007331;-38.13080360867914
1739209757.0007489;-31.141103565318915
1739209757.0007646;-45.120503652039325
1739209757.0007803;-35.57807855764607
1739209757.000796;-31.141103565318915
1739209757.0008118;-45.120503652039325
1739209757.0008276;-38.13080360867914
1739209757.000843;-38.13080360867914
1739209757.0008588;-45.120503652039325
1739209757.0008745;-31.141103565318943
1739209757.0008903;-45.120503652039325
1739209757.000906;-38.13080360867914
1739209757.0009217;-38.13080360867914
1739209757.0009375;-38.13080360867914
1739209757.000953;-38.13080360867914
1739209757.0009687;-32.816014438256545
1739209757.0009844;-32.816014438256545
1739209757.0010002;-28.992665084841942
1739209757.001016;-38.13080360867914
1739209757.0010316;-38.13080360867914
1739209757.0010471;-45.120503652039325
1739209757.0010629;-45.120503652039325
1739209757.0010786;-45.120503652039325
1739209757.0010943;-35.57807855764607
1739209757.00111;-38.13080360867914
1739209757.0011258;-45.120503652039325
1739209757.0011415;-38.13080360867914
1739209757.001157;-38.13080360867914
1739209757.0011728;-45.120503652039325
1739209757.0011885;-45.120503652039325
1739209757.0012043;-45.120503652039325
1739209757.00122;-45.120503652039325
1739209757.0012357;-45.120503652039325
1739209757.0012515;-45.120503652039325
1739209757.001267;-45.120503652039325
1739209757.0012827;-35.57807855764607
1739209757.0012984;-38.13080360867914
1739209757.0013142;-45.120503652039325
1739209757.00133;-38.13080360867914
1739209757.0013456;-38.13080360867914
1739209757.0013614;-38.13080360867914
1739209757.0013769;-27.8777449560314
1739209757.0013926;-38.13080360867914
1739209757.0014083;-45.120503652039325
1739209757.001424;-38.13080360867914
1739209757.0014398;-33.981070128970906
1739209757.0014555;-45.120503652039325
1739209757.0014713;-45.120503652039325
1739209757.0014868;-38.13080360867914
1739209757.0015025;-38.13080360867914
1739209757.0015182;-45.120503652039325
1739209757.001534;-38.13080360867914
1739209757.0015497;-45.120503652039325
1739209757.0015655;-45.120503652039325
1739209757.0015812;-38.13080360867914
1739209757.0015967;-35.57807855764607
1739209757.0016124;-35.57807855764607
1739209757.0016282;-29.438486411369333
1739209757.001644;-38.13080360867914
1739209757.0016596;-45.120503652039325
1739209757.0016754;-38.13080360867914
1739209757.0016909;-45.120503652039325
1739209757.0017066;-38.13080360867914
1739209757.0017223;-35.57807855764607
1739209757.001738;-33.981070128970906
1739209757.0017538;-38.13080360867914
1739209757.0017695;-45.120503652039325
1739209757.0017853;-38.13080360867914
1739209757.0018008;-38.13080360867914
1739209757.0018165;-38.13080360867914
1739209757.0018322;-38.13080360867914
1739209757.001848;-38.13080360867914
1739209757.0018637;-33.981070128970906
1739209757.0018795;-45.120503652039325
1739209757.0018952;-45.120503652039325
1739209757.0019107;-35.57807855764607
1739209757.0019264;-33.981070128970906
1739209757.0019422;-45.120503652039325
1739209757.001958;-45.120503652039325
1739209757.0019736;-38.13080360867914
1739209757.0019894;-38.13080360867914
1739209757.002005;-33.981070128970906
1739209757.0020206;-38.13080360867914
1739209757.0020363;-35.57807855764607
1739209757.002052;-32.816014438256545
1739209757.0020678;-35.57807855764607
1739209757.0020835;-38.13080360867914
1739209757.0020993;-38.13080360867914
1739209757.002115;-38.13080360867914
1739209757.0021305;-45.120503652039325
1739209757.0021462;-45.120503652039325
1739209757.002162;-35.57807855764607
1739209757.0021777;-45.120503652039325
1739209757.0021935;-45.120503652039325
1739209757.0022092;-33.981070128970906
1739209757.0022247;-38.13080360867914
1739209757.0022404;-45.120503652039325
1739209757.0022562;-33.981070128970906
1739209757.002272;-33.981070128970906
1739209757.0022876;-38.13080360867914
1739209757.0023034;-45.120503652039325
1739209757.002319;-45.120503652039325
1739209757.0023346;-45.120503652039325
1739209757.0023503;-35.57807855764607
1739209757.002366;-38.13080360867914
1739209757.0023818;-45.120503652039325
1739209757.0023975;-38.13080360867914
1739209757.0024133;-38.13080360867914
1739209757.002429;-45.120503652039325
1739209757.0024445;-35.57807855764607
1739209757.0024602;-35.57807855764607
1739209757.002476;-45.120503652039325
1739209757.0024917;-38.13080360867914
1739209757.0025074;-38.13080360867914
1739209757.0025232;-33.981070128970906
1739209757.002539;-38.13080360867914
1739209757.0025544;-45.120503652039325
1739209757.0025702;-38.13080360867914
1739209757.002586;-38.13080360867914
1739209757.0026016;-38.13080360867914
1739209757.0026174;-45.120503652039325
1739209757.002633;-35.57807855764607
1739209757.0026488;-38.13080360867914
1739209757.0026643;-45.120503652039325
1739209757.00268;-45.120503652039325
1739209757.0026958;-35.57807855764607
1739209757.0027115;-38.13080360867914
1739209757.0027273;-45.120503652039325
1739209757.002743;-38.13080360867914
1739209757.0027587;-38.13080360867914
1739209757.0027742;-38.13080360867914
1739209757.00279;-38.13080360867914
1739209757.0028057;-38.13080360867914
1739209757.0028214;-45.120503652039325
1739209757.0028372;-33.981070128970906
1739209757.002853;-33.981070128970906
1739209757.0028684;-38.13080360867914
1739209757.0028841;-45.120503652039325
1739209757.0029;-38.13080360867914
1739209757.0029156;-38.13080360867914
1739209757.0029314;-45.120503652039325
1739209757.002947;-45.120503652039325
1739209757.0029628;-38.13080360867914
1739209757.0029783;-38.13080360867914
1739209757.002994;-38.13080360867914
1739209757.0030098;-45.120503652039325
1739209757.0030255;-38.13080360867914
1739209757.0030413;-33.981070128970906
1739209757.003057;-45.120503652039325
1739209757.0030727;-45.120503652039325
1739209757.0030882;-38.13080360867914
1739209757.003104;-45.120503652039325
1739209757.0031197;-38.13080360867914
1739209757.0031354;-45.120503652039325
1739209757.0031512;-38.13080360867914
1739209757.003167;-33.981070128970906
1739209757.0031826;-32.816014438256545
1739209757.0031981;-38.13080360867914
1739209757.003214;-38.13080360867914
1739209757.0032296;-38.13080360867914
1739209757.0032454;-38.13080360867914
1739209757.003261;-45.120503652039325
1739209757.0032768;-33.981070128970906
1739209757.0032926;-28.992665084841942
1739209757.003308;-38.13080360867914
1739209757.0033238;-38.13080360867914
1739209757.0033395;-45.120503652039325
1739209757.0033553;-31.141103565318893
1739209757.003371;-32.816014438256545
1739209757.0033867;-45.120503652039325
1739209757.0034025;-38.13080360867914
1739209757.003418;-31.141103565318915
1739209757.0034337;-35.57807855764607
1739209757.0034494;-38.13080360867914
1739209757.0034652;-38.13080360867914
1739209757.003481;-38.13080360867914
1739209757.0034966;-33.981070128970906
1739209757.0035121;-45.120503652039325
1739209757.0035279;-31.141103565318915
1739209757.0035436;-27.267205301931607
1739209757.0035594;-38.13080360867914
1739209757.003575;-45.120503652039325
1739209757.0035908;-38.13080360867914
1739209757.0036066;-33.981070128970906
1739209757.003622;-38.13080360867914
1739209757.0036378;-38.13080360867914
1739209757.0036535;-38.13080360867914
1739209757.0036693;-38.13080360867914
1739209757.003685;-45.120503652039325
1739209757.0037007;-45.120503652039325
1739209757.0037165;-45.120503652039325
1739209757.003732;-45.120503652039325
1739209757.0037477;-45.120503652039325
1739209757.0037634;-45.120503652039325
1739209757.0037792;-38.13080360867914
1739209757.003795;-26.991370085610722
1739209757.0038106;-32.816014438256545
1739209757.0038264;-45.120503652039325
1739209757.0038419;-38.13080360867914
1739209757.0038576;-38.13080360867914
1739209757.0038733;-38.13080360867914
1739209757.003889;-45.120503652039325
1739209757.0039048;-45.120503652039325
1739209757.0039206;-33.981070128970906
1739209757.0039363;-45.120503652039325
1739209757.0039518;-45.120503652039325
1739209757.0039675;-45.120503652039325
1739209757.0039833;-45.120503652039325
1739209757.003999;-45.120503652039325
1739209757.0040147;-38.13080360867914
1739209757.0040305;-45.120503652039325
1739209757.0040462;-33.981070128970956
1739209757.0040617;-45.120503652039325
1739209757.0040774;-30.49652367304973
1739209757.0040932;-38.13080360867914
1739209757.004109;-33.981070128970906
1739209757.0041246;-35.57807855764607
1739209757.0041404;-38.13080360867914
1739209757.0041559;-38.13080360867914
1739209757.0041716;-28.58837851428586
1739209757.0041873;-38.13080360867914
1739209757.004203;-45.120503652039325
1739209757.0042188;-38.13080360867914
1739209757.0042346;-45.120503652039325
1739209757.0042503;-45.120503652039325
1739209757.0042658;-35.57807855764607
1739209757.0042815;-35.57807855764607
1739209757.0042973;-45.120503652039325
1739209757.004313;-38.13080360867914
1739209757.0043287;-38.13080360867914
1739209757.0043445;-45.120503652039325
1739209757.0043602;-35.57807855764607
1739209757.0043757;-35.57807855764607
1739209757.0043914;-45.120503652039325
1739209757.0044072;-45.120503652039325
1739209757.004423;-38.13080360867914
1739209757.0044386;-38.13080360867914
1739209757.0044544;-38.13080360867914
1739209757.00447;-33.981070128970906
1739209757.0044856;-45.120503652039325
1739209757.0045013;-38.13080360867914
1739209757.004517;-45.120503652039325
1739209757.0045328;-38.13080360867914
1739209757.0045485;-35.57807855764607
1739209757.0045643;-38.13080360867914
1739209757.00458;-38.13080360867914
1739209757.0045955;-38.13080360867914
1739209757.0046113;-38.13080360867914
1739209757.004627;-45.120503652039325
1739209757.0046427;-38.13080360867914
1739209757.0046585;-45.120503652039325
1739209757.0046742;-45.120503652039325
1739209757.0046897;-38.13080360867914
1739209757.0047054;-38.13080360867914
1739209757.0047212;-35.57807855764607
1739209757.004737;-38.13080360867914
1739209757.0047526;-33.981070128970906
1739209757.0047684;-45.120503652039325
1739209757.004784;-45.120503652039325
1739209757.0047996;-38.13080360867914
1739209757.0048153;-38.13080360867914
1739209757.004831;-45.120503652039325
1739209757.0048468;-45.120503652039325
1739209757.0048625;-38.13080360867914
1739209757.0048783;-38.13080360867914
1739209757.004894;-38.13080360867914
1739209757.0049095;-38.13080360867914
1739209757.0049253;-35.57807855764607
1739209757.004941;-38.13080360867914
1739209757.0049567;-45.120503652039325
1739209757.0049725;-45.120503652039325
1739209757.0049882;-38.13080360867914
1739209757.005004;-38.13080360867914
1739209757.0050194;-38.13080360867914
1739209757.0050352;-38.13080360867914
1739209757.005051;-38.13080360867914
1739209757.0050666;-33.981070128970906
1739209757.0050824;-35.57807855764607
1739209757.005098;-35.57807855764607
1739209757.0051138;-38.13080360867914
1739209757.0051293;-45.120503652039325
1739209757.005145;-38.13080360867914
1739209757.0051608;-38.13080360867914
1739209757.0051765;-38.13080360867914
1739209757.0051923;-38.13080360867914
1739209757.005208;-45.120503652039325
1739209757.0052238;-38.13080360867914
1739209757.0052392;-35.57807855764607
1739209757.005255;-35.57807855764607
1739209757.0052707;-45.120503652039325
1739209757.0052865;-38.13080360867914
1739209757.0053022;-45.120503652039325
1739209757.005318;-33.981070128970906
1739209757.0053334;-38.13080360867914
1739209757.0053492;-33.981070128970906
1739209757.005365;-45.120503652039325
1739209757.0053806;-45.120503652039325
1739209757.0053964;-35.57807855764607
1739209757.005412;-38.13080360867914
1739209757.0054278;-45.120503652039325
1739209757.0054433;-35.57807855764607
1739209757.005459;-38.13080360867914
1739209757.0054748;-33.981070128970906
1739209757.0054905;-45.120503652039325
1739209757.0055063;-38.13080360867914
1739209757.005522;-38.13080360867914
1739209757.0055377;-38.13080360867914
1739209757.0055532;-45.120503652039325
1739209757.005569;-38.13080360867914
1739209757.0055847;-38.13080360867914
1739209757.0056005;-38.13080360867914
1739209757.0056162;-45.120503652039325
1739209757.005632;-38.13080360867914
1739209757.0056477;-38.13080360867914
1739209757.0056632;-38.13080360867914
1739209757.005679;-38.13080360867914
1739209757.0056946;-38.13080360867914
1739209757.0057104;-33.981070128970906
1739209757.005726;-45.120503652039325
1739209757.0057418;-45.120503652039325
1739209757.0057576;-38.13080360867914
1739209757.005773;-38.13080360867914
1739209757.0057888;-38.13080360867914
1739209757.0058045;-45.120503652039325
1739209757.0058203;-45.120503652039325
1739209757.005836;-38.13080360867914
1739209757.0058517;-38.13080360867914
1739209757.0058675;-38.13080360867914
1739209757.005883;-45.120503652039325
1739209757.0058987;-45.120503652039325
1739209757.0059144;-38.13080360867914
1739209757.0059302;-45.120503652039325
1739209757.005946;-38.13080360867914
1739209757.0059617;-33.981070128970906
1739209757.0059772;-33.981070128970906
1739209757.005993;-38.13080360867914
1739209757.0060086;-38.13080360867914
1739209757.0060244;-35.57807855764607
1739209757.00604;-35.57807855764607
1739209757.0060558;-45.120503652039325
1739209757.0060716;-31.141103565318915
1739209757.006087;-31.141103565318915
1739209757.0061028;-38.13080360867914
1739209757.0061185;-45.120503652039325
1739209757.0061343;-38.13080360867914
1739209757.00615;-35.57807855764607
1739209757.0061657;-38.13080360867914
1739209757.0061815;-38.13080360867914
1739209757.006197;-31.141103565318915
1739209757.0062127;-33.981070128970906
1739209757.0062284;-38.13080360867914
1739209757.0062442;-45.120503652039325
1739209757.00626;-45.120503652039325
1739209757.0062757;-38.13080360867914
1739209757.0062914;-35.57807855764607
1739209757.006307;-45.120503652039325
1739209757.0063226;-33.981070128970906
1739209757.0063384;-28.992665084841942
1739209757.006354;-45.120503652039325
1739209757.0063698;-45.120503652039325
1739209757.0063856;-38.13080360867914
1739209757.0064013;-38.13080360867914
1739209757.0064168;-38.13080360867914
1739209757.0064325;-45.120503652039325
1739209757.0064483;-38.13080360867914
1739209757.006464;-33.981070128970906
1739209757.0064797;-33.981070128970906
1739209757.0064955;-38.13080360867914
1739209757.0065112;-45.120503652039325
1739209757.0065267;-45.120503652039325
1739209757.0065424;-45.120503652039325
1739209757.0065582;-45.120503652039325
1739209757.006574;-38.13080360867914
1739209757.0065897;-31.141103565318915
1739209757.0066054;-45.120503652039325
1739209757.006621;-45.120503652039325
1739209757.0066366;-38.13080360867914
1739209757.0066524;-33.981070128970906
1739209757.006668;-45.120503652039325
1739209757.0066838;-45.120503652039325
1739209757.0066996;-45.120503652039325
