CAN Message; 0x77:0df4f7f1c5f9c9b1
1739209667.7146592;-45.120503652039325
1739209667.714667;-38.13080360867914
1739209667.7146752;-33.981070128970906
1739209667.7146833;-33.981070128970906
1739209667.7146912;-45.120503652039325
1739209667.7146993;-38.13080360867914
1739209667.7147074;-38.13080360867914
1739209667.7147152;-45.120503652039325
1739209667.7147233;-45.120503652039325
1739209667.7147315;-38.13080360867914
1739209667.7147393;-33.981070128970906
1739209667.7147474;-30.49652367304973
1739209667.7147555;-38.13080360867914
1739209667.7147634;-38.13080360867914
1739209667.7147715;-38.13080360867914
1739209667.7147796;-38.13080360867914
1739209667.7147875;-45.120503652039325
1739209667.7147956;-38.13080360867914
1739209667.7148037;-38.13080360867914
1739209667.7148116;-33.981070128970906
1739209667.7148197;-38.13080360867914
1739209667.7148278;-38.13080360867914
1739209667.7148356;-38.13080360867914
1739209667.7148438;-38.13080360867914
1739209667.7148519;-45.120503652039325
1739209667.7148597;-38.13080360867914
1739209667.7148678;-45.120503652039325
1739209667.714876;-45.120503652039325
1739209667.7148838;-45.120503652039325
1739209667.714892;-38.13080360867914
1739209667.7149;-38.13080360867914
1739209667.714908;-45.120503652039325
1739209667.714916;-38.13080360867914
1739209667.714924;-38.13080360867914
1739209667.714932;-45.120503652039325
1739209667.71494;-33.981070128970906
1739209667.7149482;-35.57807855764607
1739209667.714956;-38.13080360867914
1739209667.7149642;-33.981070128970906
1739209667.7149723;-33.981070128970906
1739209667.7149801;-38.13080360867914
1739209667.7149882;-45.120503652039325
1739209667.7149963;-45.120503652039325
1739209667.7150042;-33.981070128970906
1739209667.7150123;-45.120503652039325
1739209667.7150204;-38.13080360867914
1739209667.7150283;-38.13080360867914
1739209667.7150364;-38.13080360867914
1739209667.7150445;-45.120503652039325
1739209667.7150524;-45.120503652039325
1739209667.7150605;-45.120503652039325
1739209667.7150686;-45.120503652039325
1739209667.7150764;-45.120503652039325
1739209667.7150846;-45.120503652039325
1739209667.7150927;-45.120503652039325
1739209667.7151005;-38.13080360867914
1739209667.7151086;-38.13080360867914
1739209667.7151167;-38.13080360867914
1739209667.7151246;-45.120503652039325
1739209667.7151327;-35.57807855764607
1739209667.7151408;-32.816014438256545
1739209667.7151487;-45.120503652039325
1739209667.7151568;-45.120503652039325
1739209667.715165;-33.981070128970906
1739209667.7151728;-45.120503652039325
1739209667.7151809;-45.120503652039325
1739209667.715189;-32.816014438256545
1739209667.7151968;-45.120503652039325
1739209667.715205;-45.120503652039325
1739209667.715213;-38.13080360867914
1739209667.715221;-45.120503652039325
1739209667.715229;-45.120503652039325
1739209667.7152371;-45.120503652039325
1739209667.715245;-35.57807855764607
1739209667.715253;-38.13080360867914
1739209667.7152612;-45.120503652039325
1739209667.715269;-45.120503652039325
1739209667.7152772;-45.120503652039325
1739209667.7152853;-45.120503652039325
1739209667.7152932;-38.13080360867914
1739209667.7153013;-45.120503652039325
1739209667.7153094;-45.120503652039325
1739209667.7153172;-38.13080360867914
1739209667.7153254;-32.816014438256545
1739209667.7153335;-29.438486411369333
1739209667.7153413;-45.120503652039325
1739209667.7153494;-38.13080360867914
1739209667.7153575;-38.13080360867914
1739209667.7153654;-35.57807855764607
1739209667.7153735;-38.13080360867914
1739209667.7153816;-35.57807855764607
1739209667.7153895;-45.120503652039325
1739209667.7153976;-35.57807855764607
1739209667.7154057;-35.57807855764607
1739209667.7154136;-45.120503652039325
1739209667.7154217;-38.13080360867914
1739209667.7154298;-45.120503652039325
1739209667.7154377;-38.13080360867914
1739209667.7154458;-38.13080360867914
1739209667.7154539;-32.816014438256545
1739209667.7154617;-32.816014438256545
1739209667.7154698;-38.13080360867914
1739209667.715478;-38.13080360867914
1739209667.7154858;-38.13080360867914
1739209667.715494;-35.57807855764607
1739209667.715502;-38.13080360867914
1739209667.71551;-45.120503652039325
1739209667.715518;-38.13080360867914
1739209667.715526;-32.816014438256545
1739209667.715534;-38.13080360867914
1739209667.715542;-45.120503652039325
1739209667.7155502;-38.13080360867914
1739209667.715558;-38.13080360867914
1739209667.7155662;-45.120503652039325
1739209667.7155743;-38.13080360867914
1739209667.7155821;-33.981070128970906
1739209667.7155902;-45.120503652039325
1739209667.7155983;-38.13080360867914
1739209667.7156062;-45.120503652039325
1739209667.7156143;-45.120503652039325
1739209667.7156224;-38.13080360867914
1739209667.7156303;-38.13080360867914
1739209667.7156384;-45.120503652039325
1739209667.7156465;-32.816014438256545
1739209667.7156544;-28.21854285175415
1739209667.7156625;-38.13080360867914
1739209667.7156706;-45.120503652039325
1739209667.7156785;-35.57807855764607
1739209667.7156866;-35.57807855764607
1739209667.7156947;-45.120503652039325
1739209667.7157025;-38.13080360867914
1739209667.7157106;-38.13080360867914
1739209667.7157187;-45.120503652039325
1739209667.7157266;-45.120503652039325
1739209667.7157347;-38.13080360867914
1739209667.7157428;-38.13080360867914
1739209667.7157507;-35.57807855764607
1739209667.7157588;-38.13080360867914
1739209667.715767;-38.13080360867914
1739209667.7157748;-45.120503652039325
1739209667.7157829;-45.120503652039325
1739209667.715791;-45.120503652039325
1739209667.7157989;-45.120503652039325
1739209667.715807;-45.120503652039325
1739209667.715815;-45.120503652039325
1739209667.715823;-45.120503652039325
1739209667.715831;-45.120503652039325
1739209667.7158391;-45.120503652039325
1739209667.715847;-31.141103565318915
1739209667.7158551;-38.13080360867914
1739209667.7158632;-32.816014438256545
1739209667.715871;-38.13080360867914
1739209667.7158792;-35.57807855764607
1739209667.7158873;-45.120503652039325
1739209667.7158952;-45.120503652039325
1739209667.7159033;-33.981070128970906
1739209667.7159114;-45.120503652039325
1739209667.7159193;-38.13080360867914
1739209667.7159274;-38.13080360867914
1739209667.7159355;-38.13080360867914
1739209667.7159433;-33.981070128970906
1739209667.7159514;-38.13080360867914
1739209667.7159595;-45.120503652039325
1739209667.7159674;-38.13080360867914
1739209667.7159755;-38.13080360867914
1739209667.7159836;-45.120503652039325
1739209667.7159915;-45.120503652039325
1739209667.7159996;-38.13080360867914
1739209667.7160077;-38.13080360867914
1739209667.7160156;-45.120503652039325
1739209667.7160237;-38.13080360867914
1739209667.7160318;-45.120503652039325
1739209667.7160397;-38.13080360867914
1739209667.7160478;-38.13080360867914
1739209667.7160559;-38.13080360867914
1739209667.7160637;-38.13080360867914
1739209667.7160718;-35.57807855764607
1739209667.71608;-45.120503652039325
1739209667.7160878;-38.13080360867914
1739209667.716096;-38.13080360867914
1739209667.716104;-38.13080360867914
1739209667.716112;-38.13080360867914
1739209667.71612;-45.120503652039325
1739209667.716128;-45.120503652039325
1739209667.716136;-45.120503652039325
1739209667.716144;-45.120503652039325
1739209667.7161522;-38.13080360867914
1739209667.71616;-45.120503652039325
1739209667.7161682;-45.120503652039325
1739209667.7161763;-31.141103565318915
1739209667.7161841;-35.57807855764607
1739209667.7161922;-45.120503652039325
1739209667.7162004;-38.13080360867914
1739209667.7162082;-33.981070128970906
1739209667.7162163;-38.13080360867914
1739209667.7162244;-38.13080360867914
1739209667.7162323;-45.120503652039325
1739209667.7162404;-45.120503652039325
1739209667.7162485;-38.13080360867914
1739209667.7162564;-45.120503652039325
1739209667.7162645;-45.120503652039325
1739209667.7162726;-38.13080360867914
1739209667.7162805;-33.981070128970906
1739209667.7162886;-38.13080360867914
1739209667.7162967;-45.120503652039325
1739209667.7163045;-31.141103565318915
1739209667.7163126;-38.13080360867914
1739209667.7163208;-45.120503652039325
1739209667.7163286;-38.13080360867914
1739209667.7163367;-35.57807855764607
1739209667.7163448;-45.120503652039325
1739209667.7163527;-45.120503652039325
1739209667.7163608;-45.120503652039325
1739209667.716369;-45.120503652039325
1739209667.7163768;-45.120503652039325
1739209667.716385;-38.13080360867914
1739209667.716393;-38.13080360867914
1739209667.7164009;-45.120503652039325
1739209667.716409;-45.120503652039325
1739209667.716417;-45.120503652039325
1739209667.716425;-45.120503652039325
1739209667.716433;-38.13080360867914
1739209667.7164412;-45.120503652039325
1739209667.716449;-38.13080360867914
1739209667.7164571;-38.13080360867914
1739209667.7164652;-38.13080360867914
1739209667.716473;-38.13080360867914
1739209667.7164812;-38.13080360867914
1739209667.7164893;-38.13080360867914
1739209667.7164972;-38.13080360867914
1739209667.7165053;-45.120503652039325
1739209667.7165134;-45.120503652039325
1739209667.7165213;-38.13080360867914
1739209667.7165294;-45.120503652039325
1739209667.7165375;-45.120503652039325
1739209667.7165453;-38.13080360867914
1739209667.7165534;-38.13080360867914
1739209667.7165616;-45.120503652039325
1739209667.7165694;-45.120503652039325
1739209667.7165775;-45.120503652039325
1739209667.7165778;-45.120503652039325
1739209667.716578;-33.981070128970906
1739209667.7165785;-38.13080360867914
1739209667.7165787;-45.120503652039325
1739209667.716579;-45.120503652039325
1739209667.7165792;-33.981070128970906
1739209667.7165797;-32.816014438256545
1739209667.71658;-38.13080360867914
1739209667.7165802;-45.120503652039325
1739209667.7165804;-38.13080360867914
1739209667.7165806;-45.120503652039325
1739209667.716581;-45.120503652039325
1739209667.7165813;-45.120503652039325
1739209667.7165816;-45.120503652039325
1739209667.7165818;-38.13080360867914
1739209667.7165823;-45.120503652039325
1739209667.7165825;-45.120503652039325
1739209667.7165828;-33.981070128970906
1739209667.716583;-38.13080360867914
1739209667.7165833;-38.13080360867914
1739209667.7165837;-45.120503652039325
1739209667.716584;-29.438486411369333
1739209667.7165842;-26.991370085610736
1739209667.7165844;-45.120503652039325
1739209667.7165847;-45.120503652039325
1739209667.7165852;-38.13080360867914
1739209667.7165854;-32.816014438256545
1739209667.7165856;-45.120503652039325
1739209667.7165859;-38.13080360867914
1739209667.7165864;-45.120503652039325
1739209667.7165866;-38.13080360867914
1739209667.7165868;-35.57807855764607
1739209667.716587;-45.120503652039325
1739209667.7165873;-45.120503652039325
1739209667.7165878;-38.13080360867914
1739209667.716588;-45.120503652039325
1739209667.7165883;-45.120503652039325
1739209667.7165885;-30.49652367304973
1739209667.716589;-26.991370085610736
1739209667.7165892;-38.13080360867914
1739209667.7165895;-45.120503652039325
1739209667.7165897;-32.816014438256545
1739209667.71659;-31.141103565318893
1739209667.7165904;-45.120503652039325
1739209667.7165906;-38.13080360867914
1739209667.716591;-45.120503652039325
1739209667.7165911;-38.13080360867914
1739209667.7165914;-38.13080360867914
1739209667.7165918;-45.120503652039325
1739209667.716592;-45.120503652039325
1739209667.7165923;-45.120503652039325
1739209667.7165926;-38.13080360867914
1739209667.716593;-45.120503652039325
1739209667.7165933;-33.981070128970906
1739209667.7165935;-26.991370085610736
1739209667.7165937;-45.120503652039325
1739209667.716594;-45.120503652039325
1739209667.7165945;-35.57807855764607
1739209667.7165947;-32.816014438256545
1739209667.716595;-45.120503652039325
1739209667.7165952;-45.120503652039325
1739209667.7165956;-45.120503652039325
1739209667.716596;-45.120503652039325
1739209667.7165961;-45.120503652039325
1739209667.7165964;-45.120503652039325
1739209667.7165966;-38.13080360867914
1739209667.716597;-45.120503652039325
1739209667.7165973;-45.120503652039325
1739209667.7165976;-45.120503652039325
1739209667.7165978;-45.120503652039325
1739209667.7165983;-45.120503652039325
1739209667.7165985;-45.120503652039325
1739209667.7165987;-45.120503652039325
1739209667.716599;-45.120503652039325
1739209667.7165992;-45.120503652039325
1739209667.7165997;-45.120503652039325
1739209667.7166;-45.120503652039325
1739209667.7166002;-45.120503652039325
1739209667.7166004;-28.58837851428586
1739209667.716601;-38.13080360867914
1739209667.7166011;-45.120503652039325
1739209667.7166014;-38.13080360867914
1739209667.7166016;-32.816014438256545
1739209667.7166018;-38.13080360867914
1739209667.7166023;-38.13080360867914
1739209667.7166026;-45.120503652039325
1739209667.7166028;-38.13080360867914
1739209667.716603;-45.120503652039325
1739209667.7166033;-45.120503652039325
1739209667.7166038;-38.13080360867914
1739209667.716604;-45.120503652039325
1739209667.7166042;-38.13080360867914
1739209667.7166045;-38.13080360867914
1739209667.716605;-45.120503652039325
1739209667.7166052;-26.991370085610722
1739209667.7166054;-38.13080360867914
1739209667.7166057;-45.120503652039325
1739209667.716606;-38.13080360867914
1739209667.7166064;-35.57807855764607
1739209667.7166066;-45.120503652039325
1739209667.7166069;-45.120503652039325
1739209667.716607;-38.13080360867914
1739209667.7166076;-38.13080360867914
1739209667.7166078;-45.120503652039325
1739209667.716608;-45.120503652039325
1739209667.7166083;-33.981070128970906
1739209667.7166085;-38.13080360867914
1739209667.716609;-38.13080360867914
1739209667.7166092;-45.120503652039325
1739209667.7166095;-45.120503652039325
1739209667.7166097;-38.13080360867914
1739209667.71661;-38.13080360867914
1739209667.7166104;-45.120503652039325
1739209667.7166107;-38.13080360867914
1739209667.716611;-35.57807855764607
1739209667.7166111;-38.13080360867914
1739209667.7166116;-45.120503652039325
1739209667.7166119;-45.120503652039325
1739209667.716612;-33.981070128970906
1739209667.7166123;-45.120503652039325
1739209667.7166126;-45.120503652039325
1739209667.716613;-45.120503652039325
1739209667.7166133;-38.13080360867914
1739209667.7166135;-35.57807855764607
1739209667.7166138;-45.120503652039325
1739209667.7166142;-38.13080360867914
1739209667.7166145;-38.13080360867914
1739209667.7166147;-38.13080360867914
1739209667.716615;-38.13080360867914
1739209667.7166152;-38.13080360867914
1739209667.7166157;-38.13080360867914
1739209667.716616;-38.13080360867914
1739209667.7166162;-35.57807855764607
1739209667.7166164;-45.120503652039325
1739209667.7166169;-31.141103565318915
1739209667.716617;-31.141103565318915
1739209667.7166173;-38.13080360867914
1739209667.7166176;-38.13080360867914
1739209667.7166178;-38.13080360867914
1739209667.7166183;-35.57807855764607
1739209667.7166185;-45.120503652039325
1739209667.7166188;-38.13080360867914
1739209667.716619;-38.13080360867914
1739209667.7166195;-45.120503652039325
1739209667.7166197;-45.120503652039325
1739209667.71662;-38.13080360867914
1739209667.7166202;-35.57807855764607
1739209667.7166204;-45.120503652039325
1739209667.716621;-45.120503652039325
1739209667.7166212;-45.120503652039325
1739209667.7166214;-38.13080360867914
