CAN Message; 0x77:6e278647a096470a
1739209600.4547293;-33.981070128970906
1739209600.4547324;-45.120503652039325
1739209600.4547355;-45.120503652039325
1739209600.4547386;-38.13080360867914
1739209600.4547417;-38.13080360867914
1739209600.4547448;-38.13080360867914
1739209600.454748;-35.57807855764607
1739209600.454751;-33.981070128970906
1739209600.454754;-45.120503652039325
1739209600.4547572;-45.120503652039325
1739209600.4547603;-35.57807855764607
1739209600.4547634;-35.57807855764607
1739209600.4547665;-45.120503652039325
1739209600.4547696;-33.981070128970906
1739209600.4547727;-45.120503652039325
1739209600.4547758;-45.120503652039325
1739209600.454779;-45.120503652039325
1739209600.454782;-45.120503652039325
1739209600.454785;-45.120503652039325
1739209600.4547882;-45.120503652039325
1739209600.4547913;-45.120503652039325
1739209600.4547944;-35.57807855764607
1739209600.4547975;-38.13080360867914
1739209600.4548006;-45.120503652039325
1739209600.4548037;-45.120503652039325
1739209600.4548068;-45.120503652039325
1739209600.45481;-45.120503652039325
1739209600.454813;-45.120503652039325
1739209600.454816;-45.120503652039325
1739209600.4548192;-38.13080360867914
1739209600.4548223;-38.13080360867914
1739209600.4548256;-45.120503652039325
1739209600.4548287;-38.13080360867914
1739209600.4548318;-45.120503652039325
1739209600.454835;-45.120503652039325
1739209600.454838;-38.13080360867914
1739209600.4548411;-28.58837851428586
1739209600.4548442;-45.120503652039325
1739209600.4548473;-38.13080360867914
1739209600.4548504;-38.13080360867914
1739209600.4548535;-31.141103565318915
1739209600.4548566;-38.13080360867914
1739209600.4548597;-45.120503652039325
1739209600.4548628;-38.13080360867914
1739209600.454866;-33.981070128970956
1739209600.454869;-38.13080360867914
1739209600.4548721;-45.120503652039325
1739209600.4548752;-45.120503652039325
1739209600.4548783;-45.120503652039325
1739209600.4548814;-38.13080360867914
1739209600.4548845;-38.13080360867914
1739209600.4548876;-38.13080360867914
1739209600.4548907;-30.49652367304973
1739209600.4548938;-38.13080360867914
1739209600.454897;-45.120503652039325
1739209600.4549;-33.981070128970906
1739209600.4549031;-38.13080360867914
1739209600.4549062;-38.13080360867914
1739209600.4549093;-38.13080360867914
1739209600.4549124;-45.120503652039325
1739209600.4549155;-45.120503652039325
1739209600.4549186;-45.120503652039325
1739209600.4549217;-38.13080360867914
1739209600.4549248;-45.120503652039325
1739209600.454928;-38.13080360867914
1739209600.454931;-32.816014438256545
1739209600.4549341;-45.120503652039325
1739209600.4549372;-45.120503652039325
1739209600.4549403;-38.13080360867914
1739209600.4549434;-45.120503652039325
1739209600.4549465;-38.13080360867914
1739209600.4549496;-35.57807855764607
1739209600.4549527;-45.120503652039325
1739209600.4549558;-38.13080360867914
1739209600.454959;-38.13080360867914
1739209600.454962;-45.120503652039325
1739209600.454965;-35.57807855764607
1739209600.4549682;-35.57807855764607
1739209600.4549713;-38.13080360867914
1739209600.4549744;-45.120503652039325
1739209600.4549775;-33.981070128970906
1739209600.4549806;-45.120503652039325
1739209600.4549837;-38.13080360867914
1739209600.4549868;-38.13080360867914
1739209600.45499;-45.120503652039325
1739209600.454993;-45.120503652039325
1739209600.454996;-38.13080360867914
1739209600.4549992;-38.13080360867914
1739209600.4550023;-45.120503652039325
1739209600.4550054;-38.13080360867914
1739209600.4550085;-38.13080360867914
1739209600.4550118;-45.120503652039325
1739209600.455015;-38.13080360867914
1739209600.455018;-35.57807855764607
1739209600.4550211;-45.120503652039325
1739209600.4550242;-33.981070128970906
1739209600.4550273;-45.120503652039325
1739209600.4550304;-45.120503652039325
1739209600.4550335;-45.120503652039325
1739209600.4550366;-38.13080360867914
1739209600.4550397;-38.13080360867914
1739209600.4550428;-45.120503652039325
1739209600.455046;-38.13080360867914
1739209600.455049;-45.120503652039325
1739209600.4550521;-38.13080360867914
1739209600.4550552;-35.57807855764607
1739209600.4550583;-45.120503652039325
1739209600.4550614;-45.120503652039325
1739209600.4550645;-45.120503652039325
1739209600.4550676;-33.981070128970906
1739209600.4550707;-35.57807855764607
1739209600.4550738;-33.981070128970906
1739209600.455077;-45.120503652039325
1739209600.45508;-45.120503652039325
1739209600.4550831;-38.13080360867914
1739209600.4550862;-38.13080360867914
1739209600.4550893;-38.13080360867914
1739209600.4550924;-32.816014438256545
1739209600.4550955;-38.13080360867914
1739209600.4550986;-45.120503652039325
1739209600.4551017;-33.981070128970906
1739209600.4551048;-45.120503652039325
1739209600.455108;-45.120503652039325
1739209600.455111;-38.13080360867914
1739209600.4551141;-35.57807855764607
1739209600.4551172;-31.141103565318915
1739209600.4551203;-38.13080360867914
1739209600.4551234;-45.120503652039325
1739209600.4551265;-35.57807855764607
1739209600.4551296;-30.49652367304973
1739209600.4551327;-45.120503652039325
1739209600.4551358;-45.120503652039325
1739209600.455139;-38.13080360867914
1739209600.455142;-38.13080360867914
1739209600.4551451;-38.13080360867914
1739209600.4551482;-38.13080360867914
1739209600.4551513;-45.120503652039325
1739209600.4551544;-45.120503652039325
1739209600.4551575;-45.120503652039325
1739209600.4551606;-45.120503652039325
1739209600.4551637;-45.120503652039325
1739209600.4551668;-45.120503652039325
1739209600.45517;-33.981070128970906
1739209600.455173;-38.13080360867914
1739209600.455176;-45.120503652039325
1739209600.4551792;-38.13080360867914
1739209600.4551823;-38.13080360867914
1739209600.4551854;-45.120503652039325
1739209600.4551885;-45.120503652039325
1739209600.4551916;-31.141103565318915
1739209600.4551947;-38.13080360867914
1739209600.455198;-38.13080360867914
1739209600.4552011;-38.13080360867914
1739209600.4552042;-38.13080360867914
1739209600.4552073;-38.13080360867914
1739209600.4552104;-38.13080360867914
1739209600.4552135;-35.57807855764607
1739209600.4552166;-33.981070128970906
1739209600.4552197;-38.13080360867914
1739209600.4552228;-45.120503652039325
1739209600.455226;-38.13080360867914
1739209600.455229;-35.57807855764607
1739209600.4552321;-38.13080360867914
1739209600.4552352;-33.981070128970906
1739209600.4552383;-45.120503652039325
1739209600.4552414;-33.981070128970906
1739209600.4552445;-38.13080360867914
1739209600.4552476;-45.120503652039325
1739209600.4552507;-45.120503652039325
1739209600.4552538;-38.13080360867914
1739209600.455257;-32.816014438256545
1739209600.45526;-35.57807855764607
1739209600.4552631;-45.120503652039325
1739209600.4552662;-45.120503652039325
1739209600.4552693;-45.120503652039325
1739209600.4552724;-45.120503652039325
1739209600.4552755;-38.13080360867914
1739209600.4552786;-38.13080360867914
1739209600.4552817;-45.120503652039325
1739209600.4552848;-38.13080360867914
1739209600.455288;-38.13080360867914
1739209600.455291;-38.13080360867914
1739209600.4552941;-38.13080360867914
1739209600.4552972;-45.120503652039325
1739209600.4553003;-38.13080360867914
1739209600.4553034;-32.816014438256545
1739209600.4553065;-33.981070128970906
1739209600.4553096;-45.120503652039325
1739209600.4553127;-45.120503652039325
1739209600.4553158;-45.120503652039325
1739209600.455319;-33.981070128970906
1739209600.455322;-33.981070128970906
1739209600.4553251;-45.120503652039325
1739209600.4553282;-45.120503652039325
1739209600.4553313;-32.816014438256545
1739209600.4553344;-38.13080360867914
1739209600.4553375;-38.13080360867914
1739209600.4553406;-33.981070128970906
1739209600.4553437;-28.992665084841942
1739209600.4553468;-38.13080360867914
1739209600.45535;-38.13080360867914
1739209600.455353;-38.13080360867914
1739209600.4553561;-45.120503652039325
1739209600.4553592;-38.13080360867914
1739209600.4553623;-38.13080360867914
1739209600.4553654;-45.120503652039325
1739209600.4553685;-45.120503652039325
1739209600.4553716;-38.13080360867914
1739209600.4553747;-45.120503652039325
1739209600.4553778;-45.120503652039325
1739209600.455381;-35.57807855764607
1739209600.455384;-38.13080360867914
1739209600.4553874;-45.120503652039325
1739209600.4553905;-33.981070128970906
1739209600.4553936;-31.141103565318915
1739209600.4553967;-35.57807855764607
1739209600.4553998;-38.13080360867914
1739209600.4554029;-38.13080360867914
1739209600.455406;-45.120503652039325
1739209600.455409;-45.120503652039325
1739209600.4554121;-45.120503652039325
1739209600.4554152;-45.120503652039325
1739209600.4554183;-45.120503652039325
1739209600.4554214;-38.13080360867914
1739209600.4554245;-45.120503652039325
1739209600.4554276;-38.13080360867914
1739209600.4554307;-38.13080360867914
1739209600.4554338;-45.120503652039325
1739209600.455437;-45.120503652039325
1739209600.45544;-38.13080360867914
1739209600.4554431;-45.120503652039325
1739209600.4554462;-45.120503652039325
1739209600.4554493;-45.120503652039325
1739209600.4554524;-45.120503652039325
1739209600.4554555;-45.120503652039325
1739209600.4554586;-38.13080360867914
1739209600.4554617;-45.120503652039325
1739209600.4554648;-45.120503652039325
1739209600.455468;-30.49652367304973
1739209600.455471;-35.57807855764607
1739209600.4554741;-45.120503652039325
1739209600.4554772;-38.13080360867914
1739209600.4554803;-45.120503652039325
1739209600.4554834;-45.120503652039325
1739209600.4554865;-38.13080360867914
1739209600.4554896;-38.13080360867914
1739209600.4554927;-45.120503652039325
1739209600.4554958;-45.120503652039325
1739209600.455499;-45.120503652039325
1739209600.455502;-45.120503652039325
1739209600.4555051;-45.120503652039325
1739209600.4555082;-38.13080360867914
1739209600.4555113;-45.120503652039325
1739209600.4555144;-45.120503652039325
1739209600.4555175;-38.13080360867914
1739209600.4555206;-38.13080360867914
1739209600.4555237;-45.120503652039325
1739209600.4555268;-38.13080360867914
1739209600.45553;-38.13080360867914
1739209600.455533;-33.981070128970906
1739209600.4555361;-45.120503652039325
1739209600.4555392;-45.120503652039325
1739209600.4555423;-31.141103565318915
1739209600.4555454;-45.120503652039325
1739209600.4555485;-33.981070128970906
1739209600.4555516;-33.981070128970906
1739209600.4555547;-33.981070128970906
1739209600.4555578;-38.13080360867914
1739209600.455561;-38.13080360867914
1739209600.455564;-38.13080360867914
1739209600.4555671;-45.120503652039325
1739209600.4555702;-28.992665084841942
1739209600.4555736;-38.13080360867914
1739209600.4555767;-45.120503652039325
1739209600.4555798;-45.120503652039325
1739209600.4555829;-31.141103565318915
1739209600.455586;-45.120503652039325
1739209600.455589;-45.120503652039325
1739209600.4555922;-45.120503652039325
1739209600.4555953;-45.120503652039325
1739209600.4555984;-45.120503652039325
1739209600.4556015;-45.120503652039325
1739209600.4556046;-35.57807855764607
1739209600.4556077;-38.13080360867914
1739209600.4556108;-45.120503652039325
1739209600.4556139;-38.13080360867914
1739209600.455617;-45.120503652039325
1739209600.45562;-30.49652367304973
1739209600.4556231;-38.13080360867914
1739209600.4556262;-45.120503652039325
1739209600.4556293;-45.120503652039325
1739209600.4556324;-38.13080360867914
1739209600.4556355;-33.981070128970906
1739209600.4556386;-45.120503652039325
1739209600.4556417;-33.981070128970906
1739209600.4556448;-38.13080360867914
1739209600.455648;-45.120503652039325
1739209600.455651;-45.120503652039325
1739209600.4556541;-45.120503652039325
1739209600.4556572;-45.120503652039325
1739209600.4556603;-38.13080360867914
1739209600.4556634;-45.120503652039325
1739209600.4556665;-38.13080360867914
1739209600.4556696;-38.13080360867914
1739209600.4556727;-45.120503652039325
1739209600.4556758;-38.13080360867914
1739209600.455679;-38.13080360867914
1739209600.455682;-35.57807855764607
1739209600.4556851;-38.13080360867914
1739209600.4556882;-38.13080360867914
1739209600.4556913;-35.57807855764607
1739209600.4556944;-28.992665084841942
1739209600.4556975;-45.120503652039325
1739209600.4557006;-45.120503652039325
1739209600.4557037;-35.57807855764607
1739209600.4557068;-38.13080360867914
1739209600.45571;-45.120503652039325
1739209600.455713;-45.120503652039325
1739209600.4557161;-45.120503652039325
1739209600.4557192;-31.14110356531892
1739209600.4557223;-38.13080360867914
1739209600.4557254;-45.120503652039325
1739209600.4557285;-45.120503652039325
1739209600.4557316;-45.120503652039325
1739209600.4557347;-45.120503652039325
1739209600.4557378;-38.13080360867914
1739209600.455741;-38.13080360867914
1739209600.455744;-28.992665084841942
1739209600.4557471;-38.13080360867914
1739209600.4557502;-38.13080360867914
1739209600.4557533;-35.57807855764607
1739209600.4557564;-33.981070128970906
1739209600.4557598;-38.13080360867914
1739209600.4557629;-38.13080360867914
1739209600.455766;-38.13080360867914
1739209600.455769;-31.141103565318915
1739209600.4557722;-38.13080360867914
1739209600.4557753;-45.120503652039325
1739209600.4557784;-38.13080360867914
1739209600.4557815;-32.816014438256545
1739209600.4557846;-45.120503652039325
1739209600.4557877;-38.13080360867914
1739209600.4557908;-35.57807855764607
1739209600.4557939;-31.141103565318915
1739209600.455797;-33.981070128970906
1739209600.4558;-45.120503652039325
1739209600.4558032;-45.120503652039325
1739209600.4558063;-38.13080360867914
1739209600.4558094;-38.13080360867914
1739209600.4558125;-38.13080360867914
1739209600.4558156;-45.120503652039325
1739209600.4558187;-28.58837851428586
1739209600.4558218;-33.981070128970906
1739209600.4558249;-38.13080360867914
1739209600.455828;-45.120503652039325
1739209600.455831;-38.13080360867914
1739209600.4558342;-32.816014438256545
1739209600.4558372;-45.120503652039325
1739209600.4558403;-38.13080360867914
1739209600.4558434;-33.981070128970906
1739209600.4558465;-38.13080360867914
1739209600.4558496;-38.13080360867914
1739209600.4558527;-45.120503652039325
1739209600.4558558;-38.13080360867914
1739209600.455859;-45.120503652039325
1739209600.455862;-45.120503652039325
1739209600.4558651;-38.13080360867914
1739209600.4558682;-38.13080360867914
1739209600.4558713;-33.981070128970906
1739209600.4558744;-38.13080360867914
1739209600.4558775;-38.13080360867914
1739209600.4558806;-38.13080360867914
1739209600.4558837;-35.57807855764607
1739209600.4558868;-38.13080360867914
1739209600.45589;-38.13080360867914
1739209600.455893;-38.13080360867914
1739209600.4558961;-33.981070128970906
1739209600.4558992;-45.120503652039325
1739209600.4559023;-38.13080360867914
1739209600.4559054;-38.13080360867914
1739209600.4559085;-45.120503652039325
1739209600.4559116;-45.120503652039325
1739209600.4559147;-45.120503652039325
1739209600.4559178;-38.13080360867914
1739209600.455921;-38.13080360867914
1739209600.455924;-45.120503652039325
1739209600.4559271;-45.120503652039325
1739209600.4559302;-38.13080360867914
1739209600.4559333;-38.13080360867914
1739209600.4559364;-45.120503652039325
1739209600.4559395;-45.120503652039325
1739209600.4559426;-45.120503652039325
1739209600.455946;-35.57807855764607
1739209600.455949;-45.120503652039325
1739209600.4559522;-45.120503652039325
1739209600.4559553;-45.120503652039325
1739209600.4559584;-38.13080360867914
1739209600.4559615;-35.57807855764607
1739209600.4559646;-45.120503652039325
1739209600.4559677;-33.981070128970906
1739209600.4559708;-38.13080360867914
1739209600.4559739;-45.120503652039325
1739209600.455977;-35.57807855764607
1739209600.45598;-38.13080360867914
1739209600.4559832;-45.120503652039325
1739209600.4559863;-45.120503652039325
1739209600.4559894;-38.13080360867914
1739209600.4559925;-38.13080360867914
1739209600.4559956;-45.120503652039325
1739209600.4559987;-45.120503652039325
1739209600.4560018;-45.120503652039325
1739209600.4560049;-45.120503652039325
1739209600.456008;-35.57807855764607
1739209600.456011;-35.57807855764607
1739209600.4560142;-45.120503652039325
1739209600.4560173;-45.120503652039325
1739209600.4560204;-38.13080360867914
1739209600.4560235;-45.120503652039325
1739209600.4560266;-45.120503652039325
1739209600.4560297;-38.13080360867914
1739209600.4560328;-38.13080360867914
1739209600.4560359;-45.120503652039325
1739209600.456039;-33.981070128970906
1739209600.456042;-38.13080360867914
1739209600.4560452;-38.13080360867914
1739209600.4560483;-38.13080360867914
1739209600.4560513;-32.816014438256545
1739209600.4560544;-33.981070128970906
1739209600.4560575;-38.13080360867914
1739209600.4560606;-38.13080360867914
1739209600.4560637;-45.120503652039325
1739209600.4560668;-38.13080360867914
1739209600.45607;-45.120503652039325
1739209600.456073;-45.120503652039325
1739209600.4560761;-45.120503652039325
1739209600.4560792;-38.13080360867914
1739209600.4560823;-38.13080360867914
1739209600.4560854;-45.120503652039325
1739209600.4560885;-38.13080360867914
1739209600.4560916;-38.13080360867914
1739209600.4560947;-38.13080360867914
1739209600.4560978;-45.120503652039325
1739209600.456101;-45.120503652039325
1739209600.456104;-45.120503652039325
1739209600.4561071;-38.13080360867914
1739209600.4561102;-38.13080360867914
1739209600.4561133;-45.120503652039325
1739209600.4561164;-38.13080360867914
1739209600.4561195;-38.13080360867914
1739209600.4561226;-38.13080360867914
1739209600.4561257;-45.120503652039325
1739209600.4561288;-38.13080360867914
1739209600.456132;-45.120503652039325
1739209600.4561353;-45.120503652039325
1739209600.4561384;-45.120503652039325
1739209600.4561415;-45.120503652039325
1739209600.4561446;-38.13080360867914
1739209600.4561477;-45.120503652039325
1739209600.4561508;-45.120503652039325
1739209600.4561539;-45.120503652039325
1739209600.456157;-32.816014438256545
1739209600.45616;-38.13080360867914
1739209600.4561632;-45.120503652039325
1739209600.4561663;-45.120503652039325
1739209600.4561694;-38.13080360867914
1739209600.4561725;-33.981070128970906
1739209600.4561756;-38.13080360867914
1739209600.4561787;-45.120503652039325
1739209600.4561818;-45.120503652039325
1739209600.4561849;-45.120503652039325
1739209600.456188;-32.816014438256545
1739209600.456191;-38.13080360867914
1739209600.4561942;-45.120503652039325
1739209600.4561973;-38.13080360867914
1739209600.4562004;-38.13080360867914
1739209600.4562035;-45.120503652039325
1739209600.4562066;-45.120503652039325
1739209600.4562097;-38.13080360867914
1739209600.4562128;-38.13080360867914
1739209600.4562159;-38.13080360867914
1739209600.456219;-38.13080360867914
1739209600.456222;-28.992665084841942
1739209600.4562252;-35.57807855764607
1739209600.4562283;-45.120503652039325
1739209600.4562314;-35.57807855764607
1739209600.4562345;-32.816014438256545
1739209600.4562376;-45.120503652039325
1739209600.4562407;-45.120503652039325
1739209600.4562438;-45.120503652039325
1739209600.4562469;-45.120503652039325
1739209600.45625;-45.120503652039325
1739209600.456253;-45.120503652039325
1739209600.4562562;-45.120503652039325
1739209600.4562593;-38.13080360867914
1739209600.4562624;-38.13080360867914
1739209600.4562654;-45.120503652039325
1739209600.4562685;-45.120503652039325
1739209600.4562716;-35.57807855764607
1739209600.4562747;-38.13080360867914
1739209600.4562778;-38.13080360867914
1739209600.456281;-45.120503652039325
1739209600.456284;-38.13080360867914
1739209600.4562871;-38.13080360867914
1739209600.4562902;-45.120503652039325
1739209600.4562933;-38.13080360867914
1739209600.4562964;-28.992665084841942
1739209600.4562995;-45.120503652039325
1739209600.4563026;-38.13080360867914
1739209600.4563057;-38.13080360867914
1739209600.4563088;-45.120503652039325
1739209600.456312;-45.120503652039325
1739209600.456315;-45.120503652039325
1739209600.4563181;-35.57807855764607
1739209600.4563215;-30.49652367304973
1739209600.4563246;-45.120503652039325
1739209600.4563277;-45.120503652039325
1739209600.4563308;-38.13080360867914
1739209600.4563339;-38.13080360867914
1739209600.456337;-33.981070128970906
1739209600.45634;-33.981070128970906
1739209600.4563432;-45.120503652039325
1739209600.4563463;-31.141103565318915
1739209600.4563494;-33.981070128970906
1739209600.4563525;-45.120503652039325
1739209600.4563556;-38.13080360867914
1739209600.4563587;-38.13080360867914
1739209600.4563618;-38.13080360867914
1739209600.4563649;-45.120503652039325
1739209600.456368;-45.120503652039325
1739209600.456371;-45.120503652039325
1739209600.4563742;-45.120503652039325
1739209600.4563773;-45.120503652039325
1739209600.4563804;-45.120503652039325
1739209600.4563835;-45.120503652039325
1739209600.4563866;-38.13080360867914
1739209600.4563897;-35.57807855764607
1739209600.4563928;-45.120503652039325
1739209600.4563959;-38.13080360867914
1739209600.456399;-33.981070128970906
1739209600.456402;-33.981070128970906
1739209600.4564052;-45.120503652039325
1739209600.4564083;-38.13080360867914
1739209600.4564114;-45.120503652039325
1739209600.4564145;-45.120503652039325
1739209600.4564176;-33.981070128970906
1739209600.4564207;-31.141103565318915
1739209600.4564238;-33.981070128970906
1739209600.4564269;-38.13080360867914
1739209600.45643;-35.57807855764607
1739209600.456433;-38.13080360867914
1739209600.4564362;-35.57807855764607
1739209600.4564393;-45.120503652039325
1739209600.4564424;-38.13080360867914
1739209600.4564455;-31.141103565318915
1739209600.4564486;-33.981070128970906
1739209600.4564517;-33.981070128970906
1739209600.4564548;-45.120503652039325
1739209600.4564579;-45.120503652039325
1739209600.456461;-35.57807855764607
1739209600.456464;-33.981070128970906
1739209600.4564672;-45.120503652039325
1739209600.4564703;-38.13080360867914
1739209600.4564734;-38.13080360867914
1739209600.4564764;-35.57807855764607
1739209600.4564795;-38.13080360867914
1739209600.4564826;-45.120503652039325
1739209600.4564857;-33.981070128970906
1739209600.4564888;-45.120503652039325
1739209600.456492;-45.120503652039325
1739209600.456495;-45.120503652039325
1739209600.4564981;-45.120503652039325
1739209600.4565012;-45.120503652039325
1739209600.4565043;-45.120503652039325
1739209600.4565077;-45.120503652039325
1739209600.4565108;-38.13080360867914
1739209600.456514;-38.13080360867914
1739209600.456517;-45.120503652039325
1739209600.45652;-38.13080360867914
1739209600.4565232;-38.13080360867914
1739209600.4565263;-45.120503652039325
1739209600.4565294;-38.13080360867914
1739209600.4565325;-38.13080360867914
1739209600.4565356;-38.13080360867914
1739209600.4565387;-45.120503652039325
1739209600.4565418;-45.120503652039325
1739209600.4565449;-45.120503652039325
1739209600.456548;-38.13080360867914
1739209600.456551;-38.13080360867914
1739209600.4565542;-45.120503652039325
1739209600.4565573;-45.120503652039325
1739209600.4565604;-38.13080360867914
1739209600.4565635;-32.816014438256545
1739209600.4565666;-45.120503652039325
1739209600.4565697;-38.13080360867914
1739209600.4565728;-31.141103565318915
1739209600.4565759;-45.120503652039325
1739209600.456579;-45.120503652039325
1739209600.456582;-32.816014438256545
1739209600.4565852;-38.13080360867914
1739209600.4565883;-45.120503652039325
1739209600.4565914;-38.13080360867914
1739209600.4565945;-45.120503652039325
1739209600.4565976;-38.13080360867914
1739209600.4566007;-35.57807855764607
1739209600.4566038;-38.13080360867914
1739209600.4566069;-45.120503652039325
1739209600.45661;-45.120503652039325
1739209600.456613;-38.13080360867914
1739209600.4566162;-38.13080360867914
1739209600.4566193;-38.13080360867914
1739209600.4566224;-38.13080360867914
1739209600.4566255;-38.13080360867914
1739209600.4566286;-35.57807855764607
1739209600.4566317;-35.57807855764607
1739209600.4566348;-45.120503652039325
1739209600.4566379;-45.120503652039325
1739209600.456641;-38.13080360867914
1739209600.456644;-45.120503652039325
1739209600.4566472;-38.13080360867914
1739209600.4566503;-38.13080360867914
1739209600.4566534;-38.13080360867914
1739209600.4566565;-38.13080360867914
1739209600.4566596;-45.120503652039325
1739209600.4566627;-38.13080360867914
1739209600.4566658;-35.57807855764607
1739209600.4566689;-35.57807855764607
1739209600.456672;-38.13080360867914
1739209600.456675;-38.13080360867914
1739209600.4566782;-38.13080360867914
1739209600.4566813;-32.816014438256545
1739209600.4566844;-45.120503652039325
1739209600.4566875;-38.13080360867914
1739209600.4566905;-45.120503652039325
1739209600.456694;-45.120503652039325
1739209600.456697;-45.120503652039325
1739209600.4567;-45.120503652039325
1739209600.4567032;-45.120503652039325
1739209600.4567063;-45.120503652039325
1739209600.4567094;-33.981070128970906
1739209600.4567125;-45.120503652039325
1739209600.4567156;-38.13080360867914
1739209600.4567187;-38.13080360867914
1739209600.4567218;-35.57807855764607
1739209600.456725;-30.49652367304973
1739209600.456728;-45.120503652039325
1739209600.456731;-38.13080360867914
1739209600.4567342;-38.13080360867914
1739209600.4567373;-31.141103565318915
1739209600.4567404;-45.120503652039325
1739209600.4567435;-45.120503652039325
1739209600.4567466;-38.13080360867914
1739209600.4567497;-38.13080360867914
1739209600.4567528;-45.120503652039325
1739209600.4567559;-38.13080360867914
1739209600.456759;-35.57807855764607
1739209600.456762;-38.13080360867914
1739209600.4567652;-32.816014438256545
1739209600.4567683;-33.981070128970906
1739209600.4567714;-38.13080360867914
1739209600.4567745;-31.141103565318915
1739209600.4567776;-35.57807855764607
1739209600.4567807;-45.120503652039325
1739209600.4567838;-45.120503652039325
1739209600.4567869;-38.13080360867914
1739209600.45679;-38.13080360867914
1739209600.456793;-38.13080360867914
1739209600.4567962;-45.120503652039325
1739209600.4567993;-45.120503652039325
1739209600.4568024;-35.57807855764607
1739209600.4568055;-38.13080360867914
1739209600.4568086;-45.120503652039325
1739209600.4568117;-45.120503652039325
1739209600.4568148;-45.120503652039325
1739209600.4568179;-45.120503652039325
1739209600.456821;-35.57807855764607
1739209600.456824;-33.981070128970906
1739209600.4568272;-45.120503652039325
1739209600.4568303;-45.120503652039325
1739209600.4568334;-38.13080360867914
1739209600.4568365;-38.13080360867914
1739209600.4568396;-38.13080360867914
1739209600.4568427;-38.13080360867914
1739209600.4568458;-35.57807855764607
1739209600.4568489;-38.13080360867914
1739209600.456852;-38.13080360867914
1739209600.456855;-38.13080360867914
1739209600.4568582;-45.120503652039325
1739209600.4568613;-45.120503652039325
1739209600.4568644;-45.120503652039325
1739209600.4568675;-45.120503652039325
1739209600.4568706;-38.13080360867914
1739209600.4568737;-33.981070128970906
1739209600.4568768;-33.981070128970906
1739209600.45688;-33.981070128970906
1739209600.4568832;-45.120503652039325
1739209600.4568863;-33.981070128970906
1739209600.4568894;-38.13080360867914
1739209600.4568925;-45.120503652039325
1739209600.4568956;-38.13080360867914
1739209600.4568987;-28.992665084841942
1739209600.4569018;-38.13080360867914
1739209600.456905;-38.13080360867914
1739209600.456908;-45.120503652039325
1739209600.456911;-38.13080360867914
1739209600.4569142;-38.13080360867914
1739209600.4569173;-38.13080360867914
1739209600.4569204;-38.13080360867914
1739209600.4569235;-31.14110356531892
1739209600.4569266;-38.13080360867914
1739209600.4569297;-33.981070128970906
1739209600.4569328;-45.120503652039325
1739209600.456936;-38.13080360867914
1739209600.456939;-33.981070128970906
1739209600.456942;-45.120503652039325
1739209600.4569452;-45.120503652039325
1739209600.4569483;-33.981070128970906
1739209600.4569514;-33.981070128970906
1739209600.4569545;-38.13080360867914
1739209600.4569576;-45.120503652039325
1739209600.4569607;-31.141103565318915
1739209600.4569638;-45.120503652039325
1739209600.4569669;-45.120503652039325
1739209600.45697;-32.816014438256545
1739209600.456973;-33.981070128970906
1739209600.4569762;-45.120503652039325
1739209600.4569793;-45.120503652039325
1739209600.4569824;-38.13080360867914
1739209600.4569855;-38.13080360867914
1739209600.4569886;-38.13080360867914
1739209600.4569917;-45.120503652039325
1739209600.4569948;-38.13080360867914
1739209600.4569979;-32.816014438256545
1739209600.457001;-33.981070128970906
1739209600.457004;-38.13080360867914
1739209600.4570072;-38.13080360867914
1739209600.4570103;-38.13080360867914
1739209600.4570134;-45.120503652039325
1739209600.4570165;-33.981070128970906
1739209600.4570196;-45.120503652039325
1739209600.4570227;-38.13080360867914
1739209600.4570258;-33.981070128970906
1739209600.4570289;-32.816014438256545
1739209600.457032;-45.120503652039325
1739209600.457035;-45.120503652039325
1739209600.4570382;-35.57807855764607
1739209600.4570413;-38.13080360867914
1739209600.4570444;-45.120503652039325
1739209600.4570475;-33.981070128970906
1739209600.4570506;-31.141103565318915
1739209600.4570537;-45.120503652039325
1739209600.4570568;-38.13080360867914
1739209600.4570599;-45.120503652039325
1739209600.457063;-45.120503652039325
1739209600.457066;-45.120503652039325
1739209600.4570694;-45.120503652039325
1739209600.4570725;-38.13080360867914
1739209600.4570756;-38.13080360867914
1739209600.4570787;-38.13080360867914
1739209600.4570818;-38.13080360867914
1739209600.457085;-45.120503652039325
1739209600.457088;-33.981070128970906
1739209600.457091;-38.13080360867914
1739209600.4570942;-45.120503652039325
1739209600.4570973;-45.120503652039325
1739209600.4571004;-38.13080360867914
1739209600.4571035;-38.13080360867914
1739209600.4571066;-38.13080360867914
1739209600.4571097;-38.13080360867914
1739209600.4571128;-38.13080360867914
1739209600.457116;-45.120503652039325
1739209600.457119;-38.13080360867914
1739209600.457122;-38.13080360867914
1739209600.4571252;-38.13080360867914
1739209600.4571283;-45.120503652039325
1739209600.4571314;-35.57807855764607
1739209600.4571345;-35.57807855764607
1739209600.4571376;-45.120503652039325
1739209600.4571407;-45.120503652039325
1739209600.4571438;-35.57807855764607
1739209600.457147;-45.120503652039325
1739209600.45715;-38.13080360867914
1739209600.457153;-45.120503652039325
1739209600.4571562;-45.120503652039325
1739209600.4571593;-45.120503652039325
1739209600.4571624;-35.57807855764607
1739209600.4571655;-32.816014438256545
