CAN Message; 0x150:0000f363f056c7d2
1739209652.5937428;-38.13080360867914
1739209652.5937464;-38.13080360867914
1739209652.5937498;-45.120503652039325
1739209652.5937533;-45.120503652039325
1739209652.593757;-45.120503652039325
1739209652.5937605;-45.120503652039325
1739209652.5937638;-45.120503652039325
1739209652.5937674;-45.120503652039325
1739209652.593771;-45.120503652039325
1739209652.5937743;-38.13080360867914
1739209652.593778;-33.981070128970906
1739209652.5937815;-45.120503652039325
1739209652.593785;-38.13080360867914
1739209652.5937884;-45.120503652039325
1739209652.593792;-38.13080360867914
1739209652.5937955;-45.120503652039325
1739209652.593799;-38.13080360867914
1739209652.5938025;-33.981070128970906
1739209652.593806;-33.981070128970906
1739209652.5938096;-45.120503652039325
1739209652.593813;-45.120503652039325
1739209652.5938165;-30.49652367304973
1739209652.59382;-35.57807855764607
1739209652.5938237;-45.120503652039325
1739209652.593827;-45.120503652039325
1739209652.5938306;-35.57807855764607
1739209652.5938342;-32.816014438256545
1739209652.5938375;-45.120503652039325
1739209652.593841;-45.120503652039325
1739209652.5938447;-45.120503652039325
1739209652.5938482;-45.120503652039325
1739209652.5938516;-45.120503652039325
1739209652.5938551;-45.120503652039325
1739209652.5938587;-33.981070128970906
1739209652.593862;-38.13080360867914
1739209652.5938656;-45.120503652039325
1739209652.5938692;-38.13080360867914
1739209652.5938728;-26.991370085610722
1739209652.5938761;-32.816014438256545
1739209652.5938797;-45.120503652039325
1739209652.5938833;-45.120503652039325
1739209652.5938866;-45.120503652039325
1739209652.5938902;-45.120503652039325
1739209652.5938938;-45.120503652039325
1739209652.5938973;-45.120503652039325
1739209652.5939007;-45.120503652039325
1739209652.5939043;-45.120503652039325
1739209652.5939078;-35.57807855764607
1739209652.5939114;-45.120503652039325
1739209652.5939147;-45.120503652039325
1739209652.5939183;-45.120503652039325
1739209652.593922;-38.13080360867914
1739209652.5939252;-45.120503652039325
1739209652.5939288;-32.816014438256545
1739209652.5939324;-35.57807855764607
1739209652.593936;-45.120503652039325
1739209652.5939393;-38.13080360867914
1739209652.5939429;-45.120503652039325
1739209652.5939465;-45.120503652039325
1739209652.5939498;-45.120503652039325
1739209652.5939534;-45.120503652039325
1739209652.593957;-38.13080360867914
1739209652.5939605;-45.120503652039325
1739209652.5939639;-38.13080360867914
1739209652.5939674;-27.267205301931607
1739209652.593971;-35.57807855764607
1739209652.5939744;-35.57807855764607
1739209652.593978;-45.120503652039325
1739209652.5939815;-35.57807855764607
1739209652.593985;-38.13080360867914
1739209652.5939884;-38.13080360867914
1739209652.593992;-38.13080360867914
1739209652.5939956;-32.81601443825658
1739209652.5939991;-35.57807855764607
1739209652.5940025;-38.13080360867914
1739209652.594006;-38.13080360867914
1739209652.5940096;-35.57807855764607
1739209652.594013;-38.13080360867914
1739209652.5940166;-38.13080360867914
1739209652.5940201;-38.13080360867914
1739209652.5940237;-38.13080360867914
1739209652.594027;-38.13080360867914
1739209652.5940306;-33.981070128970906
1739209652.5940342;-45.120503652039325
1739209652.5940375;-45.120503652039325
1739209652.594041;-38.13080360867914
1739209652.5940447;-38.13080360867914
1739209652.5940483;-45.120503652039325
1739209652.5940516;-38.13080360867914
1739209652.5940552;-38.13080360867914
1739209652.5940588;-45.120503652039325
1739209652.594062;-38.13080360867914
1739209652.5940657;-38.13080360867914
1739209652.5940692;-38.13080360867914
1739209652.5940728;-38.13080360867914
1739209652.5940762;-38.13080360867914
1739209652.5940797;-38.13080360867914
1739209652.5940833;-45.120503652039325
1739209652.594087;-38.13080360867914
1739209652.5940902;-38.13080360867914
1739209652.5940938;-45.120503652039325
1739209652.5940974;-45.120503652039325
1739209652.5941007;-45.120503652039325
1739209652.5941043;-45.120503652039325
1739209652.5941079;-38.13080360867914
1739209652.5941114;-45.120503652039325
1739209652.5941148;-38.13080360867914
1739209652.5941184;-45.120503652039325
1739209652.594122;-45.120503652039325
1739209652.5941253;-38.13080360867914
1739209652.5941288;-45.120503652039325
1739209652.5941324;-45.120503652039325
1739209652.594136;-45.120503652039325
1739209652.5941393;-38.13080360867914
1739209652.594143;-38.13080360867914
1739209652.5941465;-45.120503652039325
1739209652.5941498;-45.120503652039325
1739209652.5941534;-38.13080360867914
1739209652.594157;-33.981070128970906
1739209652.5941606;-45.120503652039325
1739209652.594164;-38.13080360867914
1739209652.5941675;-35.57807855764607
1739209652.594171;-45.120503652039325
1739209652.5941746;-45.120503652039325
1739209652.594178;-38.13080360867914
1739209652.5941815;-35.57807855764607
1739209652.594185;-38.13080360867914
1739209652.5941885;-45.120503652039325
1739209652.594192;-38.13080360867914
1739209652.5941956;-33.981070128970906
1739209652.5941992;-38.13080360867914
1739209652.5942025;-45.120503652039325
1739209652.594206;-45.120503652039325
1739209652.5942097;-35.57807855764607
1739209652.594213;-45.120503652039325
1739209652.5942166;-45.120503652039325
1739209652.5942202;-45.120503652039325
1739209652.5942237;-45.120503652039325
1739209652.594227;-38.13080360867914
1739209652.5942307;-45.120503652039325
1739209652.5942342;-38.13080360867914
1739209652.5942376;-45.120503652039325
1739209652.5942411;-38.13080360867914
1739209652.5942447;-38.13080360867914
1739209652.5942483;-45.120503652039325
1739209652.5942516;-30.49652367304973
1739209652.5942552;-38.13080360867914
1739209652.5942588;-45.120503652039325
1739209652.5942624;-45.120503652039325
1739209652.5942657;-31.141103565318893
1739209652.5942693;-38.13080360867914
1739209652.5942729;-38.13080360867914
1739209652.5942762;-38.13080360867914
1739209652.5942798;-45.120503652039325
1739209652.5942833;-45.120503652039325
1739209652.594287;-38.13080360867914
1739209652.5942903;-38.13080360867914
1739209652.5942938;-45.120503652039325
1739209652.5942974;-38.13080360867914
1739209652.5943007;-38.13080360867914
1739209652.5943043;-45.120503652039325
1739209652.594308;-35.57807855764607
1739209652.5943115;-38.13080360867914
1739209652.5943148;-45.120503652039325
1739209652.5943184;-45.120503652039325
1739209652.594322;-32.816014438256545
1739209652.5943253;-45.120503652039325
1739209652.5943289;-38.13080360867914
1739209652.5943325;-33.981070128970906
1739209652.594336;-45.120503652039325
1739209652.5943394;-38.13080360867914
1739209652.594343;-45.120503652039325
1739209652.5943465;-45.120503652039325
1739209652.5943499;-45.120503652039325
1739209652.5943534;-38.13080360867914
1739209652.594357;-45.120503652039325
1739209652.5943606;-35.57807855764607
1739209652.594364;-45.120503652039325
1739209652.5943675;-38.13080360867914
1739209652.594371;-38.13080360867914
1739209652.5943747;-38.13080360867914
1739209652.594378;-32.816014438256545
1739209652.5943816;-38.13080360867914
1739209652.5943851;-35.57807855764607
1739209652.5943885;-38.13080360867914
1739209652.594392;-29.438486411369333
1739209652.5943956;-33.981070128970906
1739209652.5943992;-45.120503652039325
1739209652.5944026;-45.120503652039325
1739209652.5944061;-38.13080360867914
1739209652.5944097;-35.57807855764607
1739209652.594413;-38.13080360867914
1739209652.5944166;-32.816014438256545
1739209652.5944202;-38.13080360867914
1739209652.5944238;-45.120503652039325
1739209652.594427;-35.57807855764607
1739209652.5944307;-38.13080360867914
1739209652.5944343;-45.120503652039325
1739209652.5944376;-45.120503652039325
1739209652.5944412;-38.13080360867914
1739209652.5944448;-38.13080360867914
1739209652.5944483;-29.438486411369333
1739209652.5944517;-30.49652367304973
1739209652.5944552;-38.13080360867914
1739209652.5944588;-38.13080360867914
1739209652.5944624;-33.981070128970906
1739209652.5944657;-32.816014438256545
1739209652.5944693;-45.120503652039325
1739209652.594473;-38.13080360867914
1739209652.5944762;-45.120503652039325
1739209652.5944798;-38.13080360867914
1739209652.5944834;-35.57807855764607
1739209652.594487;-33.981070128970906
1739209652.5944903;-45.120503652039325
1739209652.5944939;-38.13080360867914
1739209652.5944974;-38.13080360867914
1739209652.5945008;-33.981070128970906
1739209652.5945044;-45.120503652039325
1739209652.594508;-45.120503652039325
1739209652.5945115;-45.120503652039325
1739209652.5945148;-38.13080360867914
1739209652.5945184;-45.120503652039325
1739209652.594522;-45.120503652039325
1739209652.5945253;-45.120503652039325
1739209652.594529;-45.120503652039325
1739209652.5945325;-35.57807855764607
1739209652.594536;-33.981070128970906
1739209652.5945394;-45.120503652039325
1739209652.594543;-45.120503652039325
1739209652.5945466;-45.120503652039325
1739209652.5945501;-45.120503652039325
1739209652.5945535;-45.120503652039325
1739209652.594557;-33.981070128970906
1739209652.5945606;-45.120503652039325
1739209652.594564;-33.981070128970956
1739209652.5945675;-38.13080360867914
1739209652.594571;-38.13080360867914
1739209652.5945747;-45.120503652039325
1739209652.594578;-38.13080360867914
1739209652.5945816;-45.120503652039325
1739209652.5945818;-45.120503652039325
1739209652.594582;-30.49652367304973
1739209652.5945823;-27.267205301931607
1739209652.5945826;-38.13080360867914
1739209652.5945828;-38.13080360867914
1739209652.594583;-35.57807855764607
1739209652.5945833;-35.57807855764607
1739209652.5945835;-38.13080360867914
1739209652.5945837;-38.13080360867914
1739209652.594584;-45.120503652039325
1739209652.5945842;-35.57807855764607
1739209652.5945845;-45.120503652039325
1739209652.5945847;-45.120503652039325
1739209652.5945852;-33.981070128970906
1739209652.5945854;-38.13080360867914
1739209652.5945857;-38.13080360867914
1739209652.594586;-38.13080360867914
1739209652.5945861;-29.438486411369333
1739209652.5945864;-27.267205301931607
1739209652.5945866;-45.120503652039325
1739209652.5945868;-45.120503652039325
1739209652.594587;-35.57807855764607
1739209652.5945873;-35.57807855764607
1739209652.5945876;-45.120503652039325
1739209652.5945878;-38.13080360867914
1739209652.594588;-38.13080360867914
1739209652.5945883;-38.13080360867914
1739209652.5945885;-45.120503652039325
1739209652.5945888;-45.120503652039325
1739209652.594589;-38.13080360867914
1739209652.5945892;-45.120503652039325
1739209652.5945895;-45.120503652039325
1739209652.5945897;-38.13080360867914
1739209652.59459;-38.13080360867914
1739209652.5945902;-33.981070128970906
1739209652.5945904;-38.13080360867914
1739209652.5945907;-45.120503652039325
1739209652.594591;-45.120503652039325
1739209652.5945911;-38.13080360867914
1739209652.5945914;-45.120503652039325
1739209652.5945919;-45.120503652039325
1739209652.594592;-45.120503652039325
1739209652.5945923;-45.120503652039325
1739209652.5945926;-45.120503652039325
1739209652.5945928;-38.13080360867914
1739209652.594593;-45.120503652039325
1739209652.5945933;-38.13080360867914
1739209652.5945935;-38.13080360867914
1739209652.5945938;-38.13080360867914
1739209652.594594;-45.120503652039325
1739209652.5945942;-45.120503652039325
1739209652.5945945;-35.57807855764607
1739209652.5945947;-38.13080360867914
1739209652.594595;-45.120503652039325
1739209652.5945952;-45.120503652039325
1739209652.5945954;-35.57807855764607
1739209652.5945957;-38.13080360867914
1739209652.594596;-38.13080360867914
1739209652.5945961;-38.13080360867914
1739209652.5945964;-38.13080360867914
1739209652.5945966;-38.13080360867914
1739209652.5945969;-45.120503652039325
1739209652.594597;-38.13080360867914
1739209652.5945973;-32.816014438256545
1739209652.5945976;-45.120503652039325
1739209652.5945978;-38.13080360867914
1739209652.594598;-38.13080360867914
1739209652.5945985;-38.13080360867914
1739209652.5945988;-33.981070128970906
1739209652.594599;-45.120503652039325
1739209652.5945992;-38.13080360867914
1739209652.5945995;-45.120503652039325
1739209652.5945997;-38.13080360867914
1739209652.5946;-45.120503652039325
1739209652.5946002;-38.13080360867914
1739209652.5946004;-38.13080360867914
1739209652.5946007;-38.13080360867914
1739209652.594601;-45.120503652039325
1739209652.5946012;-38.13080360867914
1739209652.5946014;-29.438486411369333
1739209652.5946016;-38.13080360867914
1739209652.5946019;-45.120503652039325
1739209652.594602;-33.981070128970906
1739209652.5946023;-38.13080360867914
1739209652.5946026;-45.120503652039325
1739209652.5946028;-38.13080360867914
1739209652.594603;-35.57807855764607
1739209652.5946033;-45.120503652039325
1739209652.5946035;-33.981070128970906
1739209652.5946038;-45.120503652039325
1739209652.594604;-45.120503652039325
1739209652.5946043;-45.120503652039325
1739209652.5946045;-38.13080360867914
1739209652.5946047;-38.13080360867914
1739209652.5946052;-38.13080360867914
1739209652.5946054;-45.120503652039325
1739209652.5946057;-45.120503652039325
1739209652.594606;-38.13080360867914
1739209652.5946062;-45.120503652039325
1739209652.5946064;-35.57807855764607
1739209652.5946066;-45.120503652039325
1739209652.5946069;-45.120503652039325
1739209652.594607;-38.13080360867914
1739209652.5946074;-45.120503652039325
1739209652.5946076;-38.13080360867914
1739209652.5946078;-45.120503652039325
1739209652.594608;-38.13080360867914
1739209652.5946083;-45.120503652039325
1739209652.5946085;-45.120503652039325
1739209652.5946088;-32.816014438256545
1739209652.594609;-38.13080360867914
1739209652.5946093;-45.120503652039325
1739209652.5946095;-38.13080360867914
1739209652.5946097;-38.13080360867914
1739209652.59461;-38.13080360867914
1739209652.5946102;-32.816014438256545
1739209652.5946105;-38.13080360867914
1739209652.5946107;-38.13080360867914
1739209652.594611;-38.13080360867914
1739209652.5946112;-45.120503652039325
1739209652.5946114;-45.120503652039325
1739209652.594612;-35.57807855764607
1739209652.5946121;-38.13080360867914
1739209652.5946124;-45.120503652039325
1739209652.5946126;-45.120503652039325
1739209652.5946128;-32.816014438256545
1739209652.594613;-38.13080360867914
1739209652.5946133;-45.120503652039325
1739209652.5946136;-45.120503652039325
1739209652.5946138;-45.120503652039325
1739209652.594614;-38.13080360867914
1739209652.5946143;-45.120503652039325
1739209652.5946145;-45.120503652039325
1739209652.5946147;-38.13080360867914
1739209652.594615;-38.13080360867914
1739209652.5946152;-38.13080360867914
1739209652.5946155;-38.13080360867914
1739209652.5946157;-45.120503652039325
1739209652.594616;-45.120503652039325
1739209652.5946162;-32.816014438256545
1739209652.5946164;-33.981070128970906
1739209652.5946167;-38.13080360867914
1739209652.594617;-45.120503652039325
1739209652.5946171;-45.120503652039325
1739209652.5946174;-38.13080360867914
1739209652.5946176;-38.13080360867914
1739209652.5946178;-35.57807855764607
1739209652.594618;-38.13080360867914
1739209652.5946186;-38.13080360867914
1739209652.5946188;-32.816014438256545
1739209652.594619;-38.13080360867914
