CAN Message; 0x1b8:0100dc1d80013f48
1739209802.0513186;-45.120503652039325
1739209802.0513198;-35.57807855764607
1739209802.0513208;-38.13080360867914
1739209802.051322;-45.120503652039325
1739209802.051323;-38.13080360867914
1739209802.0513241;-35.57807855764607
1739209802.051325;-33.981070128970906
1739209802.0513263;-45.120503652039325
1739209802.0513275;-38.13080360867914
1739209802.0513284;-38.13080360867914
1739209802.0513296;-45.120503652039325
1739209802.0513306;-45.120503652039325
1739209802.0513318;-45.120503652039325
1739209802.0513327;-35.57807855764607
1739209802.051334;-31.141103565318915
1739209802.051335;-38.13080360867914
1739209802.051336;-38.13080360867914
1739209802.0513372;-35.57807855764607
1739209802.0513382;-38.13080360867914
1739209802.0513394;-45.120503652039325
1739209802.0513403;-45.120503652039325
1739209802.0513415;-45.120503652039325
1739209802.0513427;-45.120503652039325
1739209802.0513437;-32.816014438256545
1739209802.0513449;-38.13080360867914
1739209802.0513458;-38.13080360867914
1739209802.051347;-33.981070128970906
1739209802.051348;-45.120503652039325
1739209802.0513492;-45.120503652039325
1739209802.0513504;-45.120503652039325
1739209802.0513513;-38.13080360867914
1739209802.0513525;-45.120503652039325
1739209802.0513535;-45.120503652039325
1739209802.0513546;-45.120503652039325
1739209802.0513556;-38.13080360867914
1739209802.0513568;-33.981070128970906
1739209802.051358;-38.13080360867914
1739209802.051359;-38.13080360867914
1739209802.0513601;-31.141103565318915
1739209802.051361;-35.57807855764607
1739209802.0513623;-38.13080360867914
1739209802.0513632;-45.120503652039325
1739209802.0513644;-35.57807855764607
1739209802.0513656;-35.57807855764607
1739209802.0513666;-38.13080360867914
1739209802.0513678;-45.120503652039325
1739209802.0513687;-35.57807855764607
1739209802.05137;-45.120503652039325
1739209802.0513709;-45.120503652039325
1739209802.051372;-45.120503652039325
1739209802.051373;-45.120503652039325
1739209802.0513742;-38.13080360867914
1739209802.0513754;-38.13080360867914
1739209802.0513763;-45.120503652039325
1739209802.0513775;-28.992665084841942
1739209802.0513785;-38.13080360867914
1739209802.0513797;-45.120503652039325
1739209802.0513806;-45.120503652039325
1739209802.0513818;-31.141103565318915
1739209802.051383;-38.13080360867914
1739209802.051384;-38.13080360867914
1739209802.0513852;-45.120503652039325
1739209802.051386;-38.13080360867914
1739209802.0513873;-45.120503652039325
1739209802.0513883;-38.13080360867914
1739209802.0513895;-35.57807855764607
1739209802.0513906;-45.120503652039325
1739209802.0513916;-45.120503652039325
1739209802.0513928;-45.120503652039325
1739209802.0513937;-35.57807855764607
1739209802.051395;-38.13080360867914
1739209802.051396;-45.120503652039325
1739209802.051397;-45.120503652039325
1739209802.0513983;-45.120503652039325
1739209802.0513992;-38.13080360867914
1739209802.0514004;-38.13080360867914
1739209802.0514014;-33.981070128970906
1739209802.0514026;-33.981070128970906
1739209802.0514035;-31.141103565318893
1739209802.0514047;-30.49652367304973
1739209802.051406;-45.120503652039325
1739209802.0514069;-38.13080360867914
1739209802.051408;-38.13080360867914
1739209802.051409;-45.120503652039325
1739209802.0514102;-45.120503652039325
1739209802.0514112;-45.120503652039325
1739209802.0514123;-45.120503652039325
1739209802.0514135;-45.120503652039325
1739209802.0514145;-45.120503652039325
1739209802.0514157;-45.120503652039325
1739209802.0514166;-38.13080360867914
1739209802.0514178;-38.13080360867914
1739209802.0514188;-45.120503652039325
1739209802.05142;-45.120503652039325
1739209802.0514212;-45.120503652039325
1739209802.051422;-45.120503652039325
1739209802.0514233;-45.120503652039325
1739209802.0514243;-45.120503652039325
1739209802.0514255;-45.120503652039325
1739209802.0514264;-38.13080360867914
1739209802.0514276;-33.981070128970906
1739209802.0514288;-45.120503652039325
1739209802.0514297;-31.141103565318915
1739209802.051431;-32.816014438256545
1739209802.051432;-45.120503652039325
1739209802.051433;-45.120503652039325
1739209802.051434;-38.13080360867914
1739209802.0514352;-45.120503652039325
1739209802.0514364;-45.120503652039325
1739209802.0514374;-35.57807855764607
1739209802.0514386;-45.120503652039325
1739209802.0514395;-45.120503652039325
1739209802.0514407;-45.120503652039325
1739209802.0514417;-45.120503652039325
1739209802.0514429;-38.13080360867914
1739209802.051444;-35.57807855764607
1739209802.051445;-38.13080360867914
1739209802.0514462;-45.120503652039325
1739209802.0514472;-45.120503652039325
1739209802.0514483;-38.13080360867914
1739209802.0514493;-35.57807855764607
1739209802.0514505;-35.57807855764607
1739209802.0514517;-38.13080360867914
1739209802.0514526;-38.13080360867914
1739209802.0514538;-35.57807855764607
1739209802.0514548;-38.13080360867914
1739209802.051456;-33.981070128970906
1739209802.051457;-45.120503652039325
1739209802.0514581;-45.120503652039325
1739209802.0514593;-38.13080360867914
1739209802.0514603;-38.13080360867914
1739209802.0514615;-38.13080360867914
1739209802.0514624;-45.120503652039325
1739209802.0514636;-38.13080360867914
1739209802.0514646;-45.120503652039325
1739209802.0514657;-38.13080360867914
1739209802.051467;-35.57807855764607
1739209802.051468;-38.13080360867914
1739209802.051469;-45.120503652039325
1739209802.05147;-45.120503652039325
1739209802.0514712;-38.13080360867914
1739209802.0514722;-38.13080360867914
1739209802.0514734;-33.981070128970906
1739209802.0514746;-45.120503652039325
1739209802.0514755;-33.981070128970906
1739209802.0514767;-35.57807855764607
1739209802.0514777;-45.120503652039325
1739209802.0514789;-38.13080360867914
1739209802.0514798;-38.13080360867914
1739209802.051481;-38.13080360867914
1739209802.0514822;-38.13080360867914
1739209802.0514832;-38.13080360867914
1739209802.0514843;-38.13080360867914
1739209802.0514853;-38.13080360867914
1739209802.0514865;-38.13080360867914
1739209802.0514874;-33.981070128970906
1739209802.0514886;-38.13080360867914
1739209802.0514898;-45.120503652039325
1739209802.0514908;-45.120503652039325
1739209802.051492;-38.13080360867914
1739209802.051493;-35.57807855764607
1739209802.0514941;-45.120503652039325
1739209802.051495;-35.57807855764607
1739209802.0514963;-38.13080360867914
1739209802.0514975;-45.120503652039325
1739209802.0514984;-35.57807855764607
1739209802.0514996;-38.13080360867914
1739209802.0515006;-35.57807855764607
1739209802.0515018;-31.14110356531892
1739209802.0515027;-35.57807855764607
1739209802.051504;-45.120503652039325
1739209802.051505;-45.120503652039325
1739209802.051506;-33.981070128970906
1739209802.0515072;-33.981070128970906
1739209802.0515082;-38.13080360867914
1739209802.0515094;-38.13080360867914
1739209802.0515103;-31.141103565318915
1739209802.0515115;-38.13080360867914
1739209802.0515127;-38.13080360867914
1739209802.0515137;-45.120503652039325
1739209802.0515149;-35.57807855764607
1739209802.0515158;-32.816014438256545
1739209802.051517;-38.13080360867914
1739209802.051518;-45.120503652039325
1739209802.0515192;-38.13080360867914
1739209802.05152;-32.816014438256545
1739209802.0515213;-38.13080360867914
1739209802.0515225;-45.120503652039325
1739209802.0515234;-35.57807855764607
1739209802.0515246;-38.13080360867914
1739209802.0515256;-38.13080360867914
1739209802.0515268;-38.13080360867914
1739209802.0515277;-33.981070128970906
1739209802.051529;-45.120503652039325
1739209802.0515301;-45.120503652039325
1739209802.051531;-45.120503652039325
1739209802.0515323;-38.13080360867914
1739209802.0515332;-45.120503652039325
1739209802.0515344;-38.13080360867914
1739209802.0515354;-38.13080360867914
1739209802.0515366;-30.49652367304973
1739209802.0515378;-45.120503652039325
1739209802.0515387;-38.13080360867914
1739209802.05154;-45.120503652039325
1739209802.0515409;-33.981070128970906
1739209802.051542;-38.13080360867914
1739209802.051543;-38.13080360867914
1739209802.0515442;-38.13080360867914
1739209802.0515454;-33.981070128970906
1739209802.0515463;-45.120503652039325
1739209802.0515475;-45.120503652039325
1739209802.0515485;-45.120503652039325
1739209802.0515497;-45.120503652039325
1739209802.0515506;-45.120503652039325
1739209802.0515518;-45.120503652039325
1739209802.051553;-35.57807855764607
1739209802.051554;-35.57807855764607
1739209802.0515552;-45.120503652039325
1739209802.051556;-38.13080360867914
1739209802.0515573;-45.120503652039325
1739209802.0515583;-45.120503652039325
1739209802.0515594;-45.120503652039325
1739209802.0515606;-45.120503652039325
1739209802.0515616;-45.120503652039325
1739209802.0515628;-33.981070128970906
1739209802.0515637;-45.120503652039325
1739209802.051565;-45.120503652039325
1739209802.051566;-33.981070128970906
1739209802.051567;-33.981070128970906
1739209802.0515683;-38.13080360867914
1739209802.0515692;-38.13080360867914
1739209802.0515704;-38.13080360867914
1739209802.0515714;-33.981070128970906
1739209802.0515726;-45.120503652039325
1739209802.0515735;-32.816014438256545
1739209802.0515747;-30.49652367304973
1739209802.051576;-45.120503652039325
1739209802.0515769;-45.120503652039325
1739209802.051578;-33.981070128970906
1739209802.051579;-38.13080360867914
1739209802.0515802;-38.13080360867914
1739209802.0515811;-38.13080360867914
1739209802.0515823;-45.120503652039325
1739209802.0515835;-45.120503652039325
1739209802.0515845;-38.13080360867914
1739209802.0515857;-38.13080360867914
1739209802.0515866;-38.13080360867914
1739209802.0515878;-45.120503652039325
1739209802.0515888;-38.13080360867914
1739209802.05159;-32.816014438256545
1739209802.0515912;-38.13080360867914
1739209802.051592;-45.120503652039325
1739209802.0515933;-38.13080360867914
1739209802.0515943;-32.816014438256545
1739209802.0515954;-45.120503652039325
1739209802.0515964;-45.120503652039325
1739209802.0515976;-45.120503652039325
1739209802.0515988;-45.120503652039325
1739209802.0515997;-45.120503652039325
1739209802.051601;-45.120503652039325
1739209802.051602;-38.13080360867914
1739209802.051603;-45.120503652039325
1739209802.051604;-38.13080360867914
1739209802.0516052;-45.120503652039325
1739209802.0516064;-33.981070128970906
1739209802.0516074;-31.141103565318893
1739209802.0516086;-38.13080360867914
1739209802.0516095;-45.120503652039325
1739209802.0516107;-38.13080360867914
1739209802.0516117;-35.57807855764607
1739209802.0516129;-38.13080360867914
1739209802.051614;-45.120503652039325
1739209802.051615;-45.120503652039325
1739209802.0516162;-45.120503652039325
1739209802.0516171;-35.57807855764607
1739209802.0516183;-38.13080360867914
1739209802.0516193;-45.120503652039325
1739209802.0516205;-38.13080360867914
1739209802.0516217;-38.13080360867914
1739209802.0516226;-38.13080360867914
1739209802.0516238;-38.13080360867914
1739209802.0516248;-38.13080360867914
1739209802.051626;-45.120503652039325
1739209802.051627;-45.120503652039325
1739209802.051628;-38.13080360867914
1739209802.0516293;-32.816014438256545
1739209802.0516303;-38.13080360867914
1739209802.0516315;-38.13080360867914
1739209802.0516324;-38.13080360867914
1739209802.0516336;-29.438486411369333
1739209802.0516346;-38.13080360867914
1739209802.0516357;-45.120503652039325
1739209802.051637;-45.120503652039325
1739209802.051638;-38.13080360867914
1739209802.051639;-45.120503652039325
1739209802.05164;-45.120503652039325
1739209802.0516412;-45.120503652039325
1739209802.0516422;-35.57807855764607
1739209802.0516434;-38.13080360867914
1739209802.0516446;-33.981070128970906
1739209802.0516455;-45.120503652039325
1739209802.0516467;-45.120503652039325
1739209802.0516477;-33.981070128970906
1739209802.0516489;-38.13080360867914
1739209802.0516498;-38.13080360867914
1739209802.051651;-32.816014438256545
1739209802.051652;-38.13080360867914
1739209802.0516531;-38.13080360867914
1739209802.0516543;-35.57807855764607
1739209802.0516553;-38.13080360867914
1739209802.0516565;-38.13080360867914
1739209802.0516574;-38.13080360867914
1739209802.0516586;-45.120503652039325
1739209802.0516596;-31.141103565318893
1739209802.0516608;-38.13080360867914
1739209802.051662;-45.120503652039325
1739209802.051663;-45.120503652039325
1739209802.051664;-38.13080360867914
1739209802.051665;-38.13080360867914
1739209802.0516663;-45.120503652039325
1739209802.0516672;-45.120503652039325
1739209802.0516684;-38.13080360867914
1739209802.0516696;-45.120503652039325
1739209802.0516706;-45.120503652039325
1739209802.0516717;-45.120503652039325
1739209802.0516727;-45.120503652039325
1739209802.051674;-38.13080360867914
1739209802.0516748;-38.13080360867914
1739209802.051676;-45.120503652039325
1739209802.0516772;-32.816014438256545
1739209802.0516782;-38.13080360867914
1739209802.0516794;-45.120503652039325
1739209802.0516803;-45.120503652039325
1739209802.0516815;-45.120503652039325
1739209802.0516825;-45.120503652039325
1739209802.0516837;-45.120503652039325
1739209802.0516849;-38.13080360867914
1739209802.0516858;-32.816014438256545
1739209802.051687;-35.57807855764607
1739209802.051688;-38.13080360867914
1739209802.0516891;-33.981070128970906
1739209802.05169;-35.57807855764607
1739209802.0516913;-38.13080360867914
1739209802.0516925;-45.120503652039325
1739209802.0516934;-45.120503652039325
1739209802.0516946;-45.120503652039325
1739209802.0516956;-38.13080360867914
1739209802.0516968;-45.120503652039325
1739209802.0516977;-38.13080360867914
1739209802.051699;-38.13080360867914
1739209802.0517;-45.120503652039325
1739209802.051701;-45.120503652039325
1739209802.0517023;-33.981070128970906
1739209802.0517032;-45.120503652039325
1739209802.0517044;-38.13080360867914
1739209802.0517054;-38.13080360867914
1739209802.0517066;-45.120503652039325
1739209802.0517077;-45.120503652039325
1739209802.0517087;-45.120503652039325
1739209802.05171;-45.120503652039325
1739209802.0517108;-38.13080360867914
1739209802.051712;-45.120503652039325
1739209802.051713;-38.13080360867914
1739209802.0517142;-38.13080360867914
1739209802.0517154;-45.120503652039325
1739209802.0517163;-32.816014438256545
1739209802.0517175;-35.57807855764607
1739209802.0517185;-45.120503652039325
1739209802.0517197;-33.981070128970906
1739209802.0517206;-35.57807855764607
1739209802.0517218;-32.816014438256545
1739209802.051723;-45.120503652039325
1739209802.051724;-45.120503652039325
1739209802.0517251;-35.57807855764607
1739209802.051726;-38.13080360867914
1739209802.0517273;-35.57807855764607
1739209802.0517282;-45.120503652039325
1739209802.0517294;-35.57807855764607
1739209802.0517306;-38.13080360867914
1739209802.0517316;-45.120503652039325
1739209802.0517328;-38.13080360867914
1739209802.0517337;-38.13080360867914
1739209802.051735;-38.13080360867914
1739209802.0517359;-38.13080360867914
1739209802.051737;-38.13080360867914
1739209802.0517383;-38.13080360867914
1739209802.0517392;-35.57807855764607
1739209802.0517404;-35.57807855764607
1739209802.0517414;-33.981070128970906
1739209802.0517426;-35.57807855764607
1739209802.0517435;-38.13080360867914
1739209802.0517447;-35.57807855764607
1739209802.051746;-45.120503652039325
1739209802.0517468;-38.13080360867914
1739209802.051748;-33.981070128970906
1739209802.051749;-38.13080360867914
1739209802.0517502;-38.13080360867914
1739209802.0517511;-45.120503652039325
1739209802.0517523;-38.13080360867914
1739209802.0517535;-35.57807855764607
1739209802.0517545;-38.13080360867914
1739209802.0517557;-45.120503652039325
1739209802.0517566;-28.992665084841942
1739209802.0517578;-38.13080360867914
1739209802.0517588;-45.120503652039325
1739209802.05176;-45.120503652039325
1739209802.0517612;-33.981070128970906
1739209802.051762;-35.57807855764607
1739209802.0517633;-38.13080360867914
1739209802.0517642;-45.120503652039325
1739209802.0517654;-31.14110356531892
1739209802.0517664;-45.120503652039325
1739209802.0517676;-45.120503652039325
1739209802.0517688;-45.120503652039325
1739209802.0517697;-38.13080360867914
1739209802.051771;-38.13080360867914
1739209802.0517719;-38.13080360867914
1739209802.051773;-45.120503652039325
1739209802.051774;-28.992665084841942
1739209802.0517752;-32.816014438256545
1739209802.0517764;-45.120503652039325
1739209802.0517774;-45.120503652039325
1739209802.0517786;-31.141103565318915
1739209802.0517795;-38.13080360867914
1739209802.0517807;-38.13080360867914
1739209802.0517817;-45.120503652039325
1739209802.0517828;-45.120503652039325
1739209802.051784;-38.13080360867914
1739209802.051785;-45.120503652039325
1739209802.0517862;-35.57807855764607
1739209802.0517871;-38.13080360867914
1739209802.0517883;-45.120503652039325
1739209802.0517893;-45.120503652039325
1739209802.0517905;-38.13080360867914
1739209802.0517917;-38.13080360867914
1739209802.0517926;-45.120503652039325
1739209802.0517938;-45.120503652039325
1739209802.0517948;-38.13080360867914
1739209802.051796;-38.13080360867914
1739209802.051797;-38.13080360867914
1739209802.051798;-38.13080360867914
1739209802.051799;-45.120503652039325
1739209802.0518003;-32.816014438256545
1739209802.0518014;-33.981070128970906
1739209802.0518024;-45.120503652039325
1739209802.0518036;-33.981070128970906
1739209802.0518045;-38.13080360867914
1739209802.0518057;-45.120503652039325
1739209802.0518067;-38.13080360867914
1739209802.0518079;-38.13080360867914
1739209802.051809;-45.120503652039325
1739209802.05181;-33.981070128970956
1739209802.0518112;-33.981070128970906
1739209802.0518122;-35.57807855764607
1739209802.0518134;-38.13080360867914
1739209802.0518143;-45.120503652039325
1739209802.0518155;-45.120503652039325
1739209802.0518167;-38.13080360867914
1739209802.0518177;-35.57807855764607
1739209802.0518188;-32.816014438256545
1739209802.0518198;-38.13080360867914
1739209802.051821;-35.57807855764607
1739209802.051822;-45.120503652039325
1739209802.0518231;-45.120503652039325
1739209802.0518243;-35.57807855764607
1739209802.0518253;-35.57807855764607
1739209802.0518265;-38.13080360867914
1739209802.0518274;-45.120503652039325
1739209802.0518286;-38.13080360867914
1739209802.0518296;-35.57807855764607
1739209802.0518308;-33.981070128970906
1739209802.051832;-33.981070128970906
1739209802.051833;-45.120503652039325
1739209802.051834;-35.57807855764607
1739209802.051835;-45.120503652039325
1739209802.0518363;-38.13080360867914
1739209802.0518372;-38.13080360867914
1739209802.0518384;-45.120503652039325
1739209802.0518396;-45.120503652039325
1739209802.0518405;-33.981070128970906
1739209802.0518417;-38.13080360867914
1739209802.0518427;-45.120503652039325
1739209802.051844;-32.816014438256545
1739209802.0518448;-31.141103565318893
1739209802.051846;-38.13080360867914
1739209802.0518472;-45.120503652039325
1739209802.0518482;-38.13080360867914
1739209802.0518494;-38.13080360867914
1739209802.0518503;-45.120503652039325
1739209802.0518515;-45.120503652039325
1739209802.0518525;-45.120503652039325
1739209802.0518537;-38.13080360867914
1739209802.0518548;-38.13080360867914
1739209802.0518558;-45.120503652039325
1739209802.051857;-45.120503652039325
1739209802.051858;-45.120503652039325
1739209802.0518591;-38.13080360867914
1739209802.05186;-35.57807855764607
1739209802.0518613;-38.13080360867914
1739209802.0518625;-45.120503652039325
1739209802.0518634;-38.13080360867914
1739209802.0518646;-45.120503652039325
1739209802.0518656;-38.13080360867914
1739209802.0518668;-45.120503652039325
1739209802.0518677;-38.13080360867914
1739209802.051869;-38.13080360867914
1739209802.05187;-45.120503652039325
1739209802.051871;-45.120503652039325
1739209802.0518723;-38.13080360867914
1739209802.0518732;-35.57807855764607
1739209802.0518744;-38.13080360867914
1739209802.0518754;-35.57807855764607
1739209802.0518765;-38.13080360867914
1739209802.0518777;-32.816014438256545
1739209802.0518787;-38.13080360867914
1739209802.05188;-38.13080360867914
1739209802.0518808;-38.13080360867914
1739209802.051882;-35.57807855764607
1739209802.051883;-45.120503652039325
1739209802.0518842;-45.120503652039325
1739209802.0518854;-35.57807855764607
1739209802.0518863;-35.57807855764607
1739209802.0518875;-38.13080360867914
1739209802.0518885;-45.120503652039325
1739209802.0518897;-33.981070128970906
1739209802.0518906;-38.13080360867914
1739209802.0518918;-38.13080360867914
1739209802.051893;-38.13080360867914
1739209802.051894;-38.13080360867914
1739209802.0518951;-35.57807855764607
1739209802.051896;-45.120503652039325
1739209802.0518973;-38.13080360867914
1739209802.0518982;-38.13080360867914
1739209802.0518994;-45.120503652039325
1739209802.0519006;-38.13080360867914
1739209802.0519016;-35.57807855764607
1739209802.0519028;-38.13080360867914
1739209802.0519037;-38.13080360867914
1739209802.051905;-45.120503652039325
1739209802.0519059;-38.13080360867914
1739209802.051907;-31.141103565318915
1739209802.0519083;-45.120503652039325
1739209802.0519092;-38.13080360867914
1739209802.0519104;-38.13080360867914
1739209802.0519114;-45.120503652039325
1739209802.0519125;-45.120503652039325
1739209802.0519135;-38.13080360867914
1739209802.0519147;-38.13080360867914
1739209802.051916;-33.981070128970906
1739209802.0519168;-45.120503652039325
1739209802.051918;-45.120503652039325
1739209802.051919;-32.816014438256545
1739209802.0519202;-45.120503652039325
1739209802.0519211;-45.120503652039325
1739209802.0519223;-38.13080360867914
1739209802.0519235;-33.981070128970906
1739209802.0519245;-28.58837851428586
1739209802.0519257;-45.120503652039325
1739209802.0519266;-45.120503652039325
1739209802.0519278;-38.13080360867914
1739209802.0519288;-33.981070128970906
1739209802.05193;-45.120503652039325
1739209802.051931;-45.120503652039325
1739209802.051932;-45.120503652039325
1739209802.0519333;-38.13080360867914
1739209802.0519342;-38.13080360867914
1739209802.0519354;-38.13080360867914
1739209802.0519364;-45.120503652039325
1739209802.0519376;-45.120503652039325
1739209802.0519385;-45.120503652039325
1739209802.0519397;-45.120503652039325
1739209802.051941;-45.120503652039325
1739209802.0519419;-38.13080360867914
1739209802.051943;-38.13080360867914
1739209802.051944;-38.13080360867914
1739209802.0519452;-45.120503652039325
1739209802.0519462;-45.120503652039325
1739209802.0519474;-38.13080360867914
1739209802.0519485;-38.13080360867914
1739209802.0519495;-45.120503652039325
1739209802.0519507;-38.13080360867914
1739209802.0519516;-38.13080360867914
1739209802.0519528;-38.13080360867914
1739209802.0519538;-45.120503652039325
1739209802.051955;-38.13080360867914
1739209802.0519562;-31.141103565318893
1739209802.0519571;-38.13080360867914
1739209802.0519583;-38.13080360867914
1739209802.0519593;-26.991370085610722
1739209802.0519605;-35.57807855764607
1739209802.0519614;-38.13080360867914
1739209802.0519626;-38.13080360867914
1739209802.0519638;-45.120503652039325
1739209802.0519648;-45.120503652039325
1739209802.051966;-45.120503652039325
1739209802.051967;-45.120503652039325
1739209802.051968;-35.57807855764607
1739209802.051969;-38.13080360867914
1739209802.0519702;-38.13080360867914
1739209802.0519714;-45.120503652039325
1739209802.0519724;-45.120503652039325
1739209802.0519736;-45.120503652039325
1739209802.0519745;-45.120503652039325
1739209802.0519757;-38.13080360867914
1739209802.0519767;-45.120503652039325
1739209802.0519779;-45.120503652039325
1739209802.051979;-45.120503652039325
1739209802.05198;-38.13080360867914
1739209802.0519812;-38.13080360867914
1739209802.0519822;-45.120503652039325
1739209802.0519834;-45.120503652039325
1739209802.0519843;-38.13080360867914
1739209802.0519855;-38.13080360867914
1739209802.0519867;-45.120503652039325
1739209802.0519876;-38.13080360867914
1739209802.0519888;-35.57807855764607
1739209802.0519898;-38.13080360867914
1739209802.051991;-45.120503652039325
1739209802.051992;-45.120503652039325
1739209802.0519931;-45.120503652039325
1739209802.0519943;-38.13080360867914
1739209802.0519953;-38.13080360867914
1739209802.0519965;-35.57807855764607
1739209802.0519974;-35.57807855764607
1739209802.0519986;-38.13080360867914
1739209802.0519996;-38.13080360867914
1739209802.0520008;-38.13080360867914
1739209802.052002;-38.13080360867914
1739209802.052003;-33.981070128970906
1739209802.052004;-35.57807855764607
1739209802.052005;-38.13080360867914
1739209802.0520062;-38.13080360867914
1739209802.0520072;-38.13080360867914
1739209802.0520084;-45.120503652039325
1739209802.0520096;-38.13080360867914
1739209802.0520105;-38.13080360867914
1739209802.0520117;-38.13080360867914
1739209802.0520127;-35.57807855764607
1739209802.0520139;-38.13080360867914
1739209802.0520148;-45.120503652039325
1739209802.052016;-38.13080360867914
1739209802.0520172;-38.13080360867914
1739209802.0520182;-45.120503652039325
1739209802.0520194;-38.13080360867914
1739209802.0520203;-45.120503652039325
1739209802.0520215;-45.120503652039325
1739209802.0520225;-45.120503652039325
1739209802.0520236;-45.120503652039325
1739209802.0520248;-45.120503652039325
1739209802.0520258;-45.120503652039325
1739209802.052027;-45.120503652039325
1739209802.052028;-45.120503652039325
1739209802.0520291;-35.57807855764607
1739209802.05203;-45.120503652039325
1739209802.0520313;-33.981070128970906
1739209802.0520325;-45.120503652039325
1739209802.0520334;-38.13080360867914
1739209802.0520346;-32.816014438256545
1739209802.0520356;-45.120503652039325
1739209802.0520368;-45.120503652039325
1739209802.0520377;-45.120503652039325
1739209802.052039;-32.816014438256545
1739209802.05204;-38.13080360867914
1739209802.052041;-35.57807855764607
1739209802.0520422;-45.120503652039325
1739209802.0520432;-38.13080360867914
1739209802.0520444;-38.13080360867914
1739209802.0520453;-38.13080360867914
1739209802.0520465;-33.981070128970906
1739209802.0520477;-45.120503652039325
1739209802.0520487;-45.120503652039325
1739209802.0520499;-45.120503652039325
1739209802.0520508;-45.120503652039325
1739209802.052052;-45.120503652039325
1739209802.052053;-45.120503652039325
1739209802.0520542;-38.13080360867914
1739209802.0520554;-45.120503652039325
1739209802.0520563;-38.13080360867914
1739209802.0520575;-33.981070128970906
1739209802.0520585;-45.120503652039325
1739209802.0520597;-45.120503652039325
1739209802.0520606;-35.57807855764607
1739209802.0520618;-45.120503652039325
1739209802.052063;-35.57807855764607
1739209802.052064;-45.120503652039325
1739209802.0520651;-33.981070128970906
1739209802.052066;-35.57807855764607
1739209802.0520673;-45.120503652039325
1739209802.0520682;-38.13080360867914
1739209802.0520694;-45.120503652039325
1739209802.0520706;-38.13080360867914
1739209802.0520716;-35.57807855764607
1739209802.0520728;-35.57807855764607
1739209802.0520737;-45.120503652039325
1739209802.052075;-45.120503652039325
1739209802.0520759;-45.120503652039325
1739209802.052077;-45.120503652039325
1739209802.052078;-45.120503652039325
1739209802.0520792;-45.120503652039325
1739209802.0520804;-38.13080360867914
1739209802.0520813;-45.120503652039325
1739209802.0520825;-27.267205301931607
1739209802.0520835;-31.141103565318915
1739209802.0520847;-45.120503652039325
1739209802.0520856;-45.120503652039325
1739209802.0520868;-38.13080360867914
1739209802.052088;-35.57807855764607
1739209802.052089;-45.120503652039325
1739209802.0520902;-38.13080360867914
1739209802.0520911;-38.13080360867914
1739209802.0520923;-45.120503652039325
1739209802.0520933;-45.120503652039325
1739209802.0520945;-38.13080360867914
1739209802.0520957;-45.120503652039325
1739209802.0520966;-45.120503652039325
1739209802.0520978;-45.120503652039325
1739209802.0520988;-45.120503652039325
1739209802.0521;-38.13080360867914
1739209802.052101;-45.120503652039325
1739209802.052102;-45.120503652039325
1739209802.0521033;-38.13080360867914
1739209802.0521042;-45.120503652039325
1739209802.0521054;-45.120503652039325
1739209802.0521064;-45.120503652039325
1739209802.0521076;-38.13080360867914
1739209802.0521085;-33.981070128970906
1739209802.0521097;-28.992665084841942
1739209802.052111;-38.13080360867914
1739209802.0521119;-45.120503652039325
1739209802.052113;-32.816014438256545
1739209802.052114;-38.13080360867914
1739209802.0521152;-38.13080360867914
1739209802.0521162;-38.13080360867914
1739209802.0521173;-38.13080360867914
1739209802.0521185;-33.981070128970906
1739209802.0521195;-38.13080360867914
1739209802.0521207;-45.120503652039325
1739209802.0521216;-45.120503652039325
1739209802.0521228;-45.120503652039325
1739209802.0521238;-45.120503652039325
1739209802.052125;-45.120503652039325
1739209802.0521262;-38.13080360867914
1739209802.0521271;-33.981070128970906
1739209802.0521283;-35.57807855764607
1739209802.0521293;-38.13080360867914
1739209802.0521305;-45.120503652039325
1739209802.0521314;-38.13080360867914
1739209802.0521326;-45.120503652039325
1739209802.0521338;-38.13080360867914
1739209802.0521348;-45.120503652039325
1739209802.052136;-45.120503652039325
1739209802.052137;-45.120503652039325
1739209802.052138;-45.120503652039325
1739209802.052139;-45.120503652039325
1739209802.0521402;-33.981070128970906
1739209802.0521483;-38.13080360867914
1739209802.0521564;-38.13080360867914
1739209802.0521646;-38.13080360867914
1739209802.0521727;-45.120503652039325
1739209802.0521808;-38.13080360867914
1739209802.0521889;-45.120503652039325
1739209802.052197;-32.816014438256545
1739209802.052205;-45.120503652039325
1739209802.0522132;-38.13080360867914
1739209802.0522213;-38.13080360867914
1739209802.0522294;-38.13080360867914
1739209802.0522375;-33.981070128970906
1739209802.0522456;-38.13080360867914
1739209802.0522537;-38.13080360867914
1739209802.0522618;-33.981070128970906
1739209802.05227;-33.981070128970906
1739209802.052278;-38.13080360867914
1739209802.0522861;-45.120503652039325
1739209802.0522943;-35.57807855764607
1739209802.0523024;-38.13080360867914
1739209802.0523105;-38.13080360867914
1739209802.0523186;-38.13080360867914
1739209802.0523267;-35.57807855764607
1739209802.0523348;-45.120503652039325
1739209802.052343;-45.120503652039325
1739209802.052351;-33.981070128970906
1739209802.052359;-38.13080360867914
1739209802.0523672;-38.13080360867914
1739209802.0523753;-45.120503652039325
1739209802.0523834;-38.13080360867914
1739209802.0523915;-35.57807855764607
1739209802.0523996;-35.57807855764607
