CAN Message; 0x39:0c2868f84e5eaec8
1739209765.8984265;-38.13080360867914
1739209765.8984292;-31.141103565318943
1739209765.898432;-38.13080360867914
1739209765.8984349;-45.120503652039325
1739209765.8984377;-45.120503652039325
1739209765.8984404;-45.120503652039325
1739209765.8984432;-32.816014438256545
1739209765.898446;-33.981070128970956
1739209765.8984487;-18.877682693682605
1739209765.8984516;-16.23870871285604
1739209765.8984544;-38.13080360867914
1739209765.8984573;-33.981070128970906
1739209765.89846;-38.13080360867914
1739209765.8984628;-45.120503652039325
1739209765.8984656;-38.13080360867914
1739209765.8984683;-45.120503652039325
1739209765.898471;-38.13080360867914
1739209765.898474;-23.38864096791655
1739209765.8984768;-13.718566866252981
1739209765.8984795;-19.221007638782208
1739209765.8984823;-25.826314394896357
1739209765.8984852;-45.120503652039325
1739209765.8984878;-29.438486411369333
1739209765.8984907;-16.91848905718289
1739209765.8984935;-45.120503652039325
1739209765.8984964;-38.13080360867914
1739209765.898499;-38.13080360867914
1739209765.8985019;-24.589719217205094
1739209765.8985047;-8.11260143829582
1739209765.8985074;-31.141103565318915
1739209765.8985102;-38.13080360867914
1739209765.898513;-38.13080360867914
1739209765.898516;-45.120503652039325
1739209765.8985186;-45.120503652039325
1739209765.8985214;-32.816014438256545
1739209765.8985243;-38.13080360867914
1739209765.898527;-45.120503652039325
1739209765.8985298;-30.49652367304973
1739209765.8985326;-35.57807855764607
1739209765.8985353;-38.13080360867914
1739209765.898538;-45.120503652039325
1739209765.898541;-45.120503652039325
1739209765.8985438;-27.267205301931607
1739209765.8985465;-31.141103565318915
1739209765.8985493;-45.120503652039325
1739209765.8985522;-38.13080360867914
1739209765.8985548;-35.57807855764607
1739209765.8985577;-38.13080360867914
1739209765.8985605;-33.981070128970906
1739209765.8985634;-38.13080360867914
1739209765.898566;-45.120503652039325
1739209765.8985689;-38.13080360867914
1739209765.8985717;-38.13080360867914
1739209765.8985744;-45.120503652039325
1739209765.8985772;-45.120503652039325
1739209765.89858;-45.120503652039325
1739209765.898583;-45.120503652039325
1739209765.8985856;-38.13080360867914
1739209765.8985884;-38.13080360867914
1739209765.8985913;-45.120503652039325
1739209765.898594;-38.13080360867914
1739209765.8985968;-35.57807855764607
1739209765.8985996;-45.120503652039325
1739209765.8986025;-38.13080360867914
1739209765.898605;-38.13080360867914
1739209765.898608;-22.841636605902558
1739209765.8986108;-11.411673484263233
1739209765.8986135;-14.67118819054769
1739209765.8986163;-25.826314394896357
1739209765.8986192;-32.816014438256545
1739209765.898622;-35.57807855764607
1739209765.8986247;-35.57807855764607
1739209765.8986275;-38.13080360867914
1739209765.8986304;-45.120503652039325
1739209765.898633;-45.120503652039325
1739209765.8986359;-45.120503652039325
1739209765.8986387;-45.120503652039325
1739209765.8986416;-38.13080360867914
1739209765.8986442;-31.141103565318915
1739209765.898647;-45.120503652039325
1739209765.89865;-35.57807855764607
1739209765.8986526;-33.981070128970956
1739209765.8986554;-31.141103565318943
1739209765.8986583;-38.13080360867914
1739209765.8986611;-38.13080360867914
1739209765.8986638;-45.120503652039325
1739209765.8986666;-33.981070128970906
1739209765.8986695;-45.120503652039325
1739209765.898672;-45.120503652039325
1739209765.898675;-35.57807855764607
1739209765.8986778;-21.598678470925666
1739209765.8986807;-31.141103565318915
1739209765.8986833;-33.981070128970906
1739209765.8986862;-45.120503652039325
1739209765.898689;-45.120503652039325
1739209765.8986917;-38.13080360867914
1739209765.8986945;-45.120503652039325
1739209765.8986974;-33.981070128970906
1739209765.8987002;-30.49652367304973
1739209765.8987029;-38.13080360867914
1739209765.8987057;-32.816014438256545
1739209765.8987086;-45.120503652039325
1739209765.8987112;-28.992665084841942
1739209765.898714;-35.57807855764607
1739209765.898717;-38.13080360867914
1739209765.8987198;-45.120503652039325
1739209765.8987224;-38.13080360867914
1739209765.8987253;-32.816014438256545
1739209765.8987281;-45.120503652039325
1739209765.8987308;-22.44878636800916
1739209765.8987336;-22.54371790334745
1739209765.8987365;-45.120503652039325
1739209765.8987393;-38.13080360867914
1739209765.898742;-45.120503652039325
1739209765.8987448;-38.13080360867914
1739209765.8987477;-35.57807855764607
1739209765.8987503;-38.13080360867914
1739209765.8987532;-38.13080360867914
1739209765.898756;-45.120503652039325
1739209765.898759;-38.13080360867914
1739209765.8987615;-38.13080360867914
1739209765.8987644;-45.120503652039325
1739209765.8987672;-31.141103565318915
1739209765.8987699;-33.981070128970906
1739209765.8987727;-14.487170062521797
1739209765.8987756;-31.141103565318915
1739209765.8987784;-38.13080360867914
1739209765.898781;-38.13080360867914
1739209765.898784;-38.13080360867914
1739209765.8987868;-45.120503652039325
1739209765.8987894;-33.981070128970906
1739209765.8987923;-45.120503652039325
1739209765.8987951;-45.120503652039325
1739209765.898798;-33.981070128970906
1739209765.8988006;-28.992665084841942
1739209765.8988035;-45.120503652039325
1739209765.8988063;-45.120503652039325
1739209765.898809;-45.120503652039325
1739209765.8988118;-33.981070128970906
1739209765.8988147;-45.120503652039325
1739209765.8988175;-45.120503652039325
1739209765.8988202;-31.141103565318893
1739209765.898823;-38.13080360867914
1739209765.898826;-24.151403521958734
1739209765.8988285;-38.13080360867914
1739209765.8988314;-38.13080360867914
1739209765.8988342;-27.267205301931607
1739209765.898837;-31.141103565318915
1739209765.8988397;-45.120503652039325
1739209765.8988426;-45.120503652039325
1739209765.8988454;-38.13080360867914
1739209765.898848;-38.13080360867914
1739209765.898851;-45.120503652039325
1739209765.8988538;-45.120503652039325
1739209765.8988566;-33.981070128970906
1739209765.8988593;-45.120503652039325
1739209765.8988621;-45.120503652039325
1739209765.898865;-45.120503652039325
1739209765.8988676;-38.13080360867914
1739209765.8988705;-33.981070128970906
1739209765.8988733;-35.57807855764607
1739209765.8988762;-32.81601443825658
1739209765.8988788;-14.532448785280225
1739209765.8988817;-16.306657084333562
1739209765.8988845;-29.438486411369354
1739209765.8988872;-33.981070128970906
1739209765.89889;-45.120503652039325
1739209765.8988929;-19.8960613169761
1739209765.8988957;-38.13080360867914
1739209765.8988984;-45.120503652039325
1739209765.8989012;-28.992665084841942
1739209765.898904;-28.992665084841942
1739209765.8989067;-8.595139466109039
1739209765.8989096;-24.589719217205094
1739209765.8989124;-35.57807855764607
1739209765.8989153;-31.141103565318915
1739209765.898918;-27.267205301931607
1739209765.8989208;-20.888044912671223
1739209765.8989236;-28.58837851428586
1739209765.8989263;-38.13080360867914
1739209765.898929;-27.267205301931607
1739209765.898932;-19.357090149981357
1739209765.8989348;-12.62362937398628
1739209765.8989375;-26.991370085610736
1739209765.8989403;-45.120503652039325
1739209765.8989432;-38.13080360867914
1739209765.8989458;-29.438486411369354
1739209765.8989487;-33.981070128970906
1739209765.8989515;-38.13080360867914
1739209765.8989544;-45.120503652039325
1739209765.898957;-31.141103565318915
1739209765.8989599;-29.438486411369333
1739209765.8989627;-38.13080360867914
1739209765.8989654;-35.57807855764607
1739209765.8989682;-38.13080360867914
1739209765.898971;-45.120503652039325
1739209765.898974;-38.13080360867914
1739209765.8989766;-35.57807855764607
1739209765.8989794;-35.57807855764607
1739209765.8989823;-28.992665084841967
1739209765.898985;-22.002965041481755
1739209765.8989878;-11.309352844940786
1739209765.8989906;-38.13080360867914
1739209765.8989935;-35.57807855764607
1739209765.898996;-35.57807855764607
1739209765.898999;-22.54371790334745
1739209765.8858626;-35.57807855764607
1739209765.8858654;-38.13080360867914
1739209765.8858683;-45.120503652039325
1739209765.885871;-38.13080360867914
1739209765.8858738;-45.120503652039325
1739209765.8858767;-45.120503652039325
1739209765.8858795;-38.13080360867914
1739209765.8858821;-38.13080360867914
1739209765.885885;-45.120503652039325
1739209765.8858879;-45.120503652039325
1739209765.8858907;-38.13080360867914
1739209765.8858933;-45.120503652039325
1739209765.8858962;-45.120503652039325
1739209765.885899;-38.13080360867914
1739209765.885902;-38.13080360867914
1739209765.8859048;-45.120503652039325
1739209765.8859074;-45.120503652039325
1739209765.8859103;-45.120503652039325
1739209765.8859131;-45.120503652039325
1739209765.885916;-32.816014438256545
1739209765.8859186;-45.120503652039325
1739209765.8859215;-45.120503652039325
1739209765.8859243;-45.120503652039325
1739209765.8859272;-38.13080360867914
1739209765.8859298;-38.13080360867914
1739209765.8859327;-45.120503652039325
1739209765.8859355;-31.14110356531892
1739209765.8859384;-38.13080360867914
1739209765.885941;-38.13080360867914
1739209765.885944;-38.13080360867914
1739209765.8859468;-38.13080360867914
1739209765.8859496;-38.13080360867914
1739209765.8859522;-45.120503652039325
1739209765.885955;-45.120503652039325
1739209765.885958;-28.992665084841942
1739209765.8859608;-45.120503652039325
1739209765.8859634;-38.13080360867914
1739209765.8859663;-38.13080360867914
1739209765.8859692;-38.13080360867914
1739209765.885972;-32.816014438256545
1739209765.8859746;-38.13080360867914
1739209765.8859775;-45.120503652039325
1739209765.8859804;-35.57807855764607
1739209765.8859832;-38.13080360867914
1739209765.885986;-45.120503652039325
1739209765.8859887;-45.120503652039325
1739209765.8859916;-45.120503652039325
1739209765.8859944;-38.13080360867914
1739209765.8859973;-38.13080360867914
1739209765.886;-45.120503652039325
1739209765.8860028;-45.120503652039325
1739209765.8860056;-32.816014438256545
1739209765.8860085;-38.13080360867914
1739209765.8860111;-45.120503652039325
1739209765.886014;-38.13080360867914
1739209765.8860168;-38.13080360867914
1739209765.8860197;-38.13080360867914
1739209765.8860223;-45.120503652039325
1739209765.8860252;-38.13080360867914
1739209765.886028;-35.57807855764607
1739209765.886031;-38.13080360867914
1739209765.8860335;-45.120503652039325
1739209765.8860364;-35.57807855764607
1739209765.8860393;-38.13080360867914
1739209765.886042;-45.120503652039325
1739209765.8860447;-45.120503652039325
1739209765.8860476;-38.13080360867914
1739209765.8860505;-45.120503652039325
1739209765.8860533;-38.13080360867914
1739209765.886056;-45.120503652039325
1739209765.8860588;-38.13080360867914
1739209765.8860617;-45.120503652039325
1739209765.8860645;-45.120503652039325
1739209765.8860674;-45.120503652039325
1739209765.88607;-33.981070128970906
1739209765.8860729;-38.13080360867914
1739209765.8860757;-45.120503652039325
1739209765.8860786;-38.13080360867914
1739209765.8860812;-35.57807855764607
1739209765.886084;-38.13080360867914
1739209765.886087;-45.120503652039325
1739209765.8860898;-35.57807855764607
1739209765.8860924;-38.13080360867914
1739209765.8860953;-38.13080360867914
1739209765.8860981;-45.120503652039325
1739209765.886101;-35.57807855764607
1739209765.8861036;-38.13080360867914
1739209765.8861065;-45.120503652039325
1739209765.8861094;-38.13080360867914
1739209765.8861122;-35.57807855764607
1739209765.8861148;-45.120503652039325
1739209765.8861177;-45.120503652039325
1739209765.8861206;-45.120503652039325
1739209765.8861234;-38.13080360867914
1739209765.886126;-35.57807855764607
1739209765.886129;-45.120503652039325
1739209765.8861318;-45.120503652039325
1739209765.8861346;-38.13080360867914
1739209765.8861375;-38.13080360867914
1739209765.88614;-33.981070128970906
1739209765.886143;-38.13080360867914
1739209765.8861458;-35.57807855764607
1739209765.8861487;-38.13080360867914
1739209765.8861513;-35.57807855764607
1739209765.8861542;-38.13080360867914
1739209765.886157;-38.13080360867914
1739209765.88616;-45.120503652039325
1739209765.8861625;-45.120503652039325
1739209765.8861654;-38.13080360867914
1739209765.8861682;-33.981070128970906
1739209765.886171;-45.120503652039325
1739209765.8861737;-45.120503652039325
1739209765.8861766;-33.981070128970906
1739209765.8861794;-31.141103565318893
1739209765.8861823;-45.120503652039325
1739209765.886185;-38.13080360867914
1739209765.8861878;-35.57807855764607
1739209765.8861907;-45.120503652039325
1739209765.8861935;-35.57807855764607
1739209765.8861961;-38.13080360867914
1739209765.886199;-45.120503652039325
1739209765.8862019;-32.816014438256545
1739209765.8862047;-38.13080360867914
1739209765.8862073;-35.57807855764607
1739209765.8862102;-38.13080360867914
1739209765.886213;-38.13080360867914
1739209765.886216;-45.120503652039325
1739209765.8862188;-45.120503652039325
1739209765.8862214;-45.120503652039325
1739209765.8862243;-45.120503652039325
1739209765.8862271;-35.57807855764607
1739209765.88623;-45.120503652039325
1739209765.8862326;-45.120503652039325
1739209765.8862355;-45.120503652039325
1739209765.8862383;-38.13080360867914
1739209765.8862412;-38.13080360867914
1739209765.8862438;-33.981070128970906
1739209765.8862467;-45.120503652039325
1739209765.8862495;-45.120503652039325
1739209765.8862524;-25.826314394896354
1739209765.886255;-35.57807855764607
1739209765.886258;-45.120503652039325
1739209765.8862607;-38.13080360867914
1739209765.8862636;-35.57807855764607
1739209765.8862662;-45.120503652039325
1739209765.886269;-45.120503652039325
1739209765.886272;-35.57807855764607
1739209765.8862748;-45.120503652039325
1739209765.8862774;-45.120503652039325
1739209765.8862803;-45.120503652039325
1739209765.8862832;-38.13080360867914
1739209765.886286;-45.120503652039325
1739209765.8862886;-38.13080360867914
1739209765.8862915;-38.13080360867914
1739209765.8862944;-45.120503652039325
1739209765.8862972;-29.438486411369333
1739209765.8863;-35.57807855764607
1739209765.8863027;-45.120503652039325
1739209765.8863056;-35.57807855764607
1739209765.8863084;-35.57807855764607
1739209765.8863113;-45.120503652039325
1739209765.886314;-45.120503652039325
1739209765.8863168;-38.13080360867914
1739209765.8863196;-35.57807855764607
1739209765.8863225;-38.13080360867914
1739209765.8863251;-45.120503652039325
1739209765.886328;-38.13080360867914
1739209765.8863308;-35.57807855764607
1739209765.8863337;-38.13080360867914
1739209765.8863363;-45.120503652039325
1739209765.8863392;-45.120503652039325
1739209765.886342;-38.13080360867914
1739209765.886345;-45.120503652039325
1739209765.8863475;-38.13080360867914
1739209765.8863504;-38.13080360867914
1739209765.8863533;-45.120503652039325
1739209765.886356;-38.13080360867914
1739209765.8863587;-45.120503652039325
1739209765.8863616;-38.13080360867914
1739209765.8863645;-28.58837851428586
1739209765.8863673;-30.49652367304973
1739209765.88637;-45.120503652039325
1739209765.8863728;-45.120503652039325
1739209765.8863757;-35.57807855764607
1739209765.8863785;-45.120503652039325
1739209765.8863814;-45.120503652039325
1739209765.886384;-45.120503652039325
1739209765.8863869;-45.120503652039325
1739209765.8863897;-38.13080360867914
1739209765.8863926;-45.120503652039325
1739209765.8863952;-45.120503652039325
1739209765.886398;-38.13080360867914
1739209765.886401;-35.57807855764607
1739209765.8864038;-38.13080360867914
1739209765.8864064;-45.120503652039325
1739209765.8864093;-45.120503652039325
1739209765.8864121;-45.120503652039325
1739209765.886415;-38.13080360867914
1739209765.8864176;-45.120503652039325
1739209765.8864205;-45.120503652039325
1739209765.8864233;-38.13080360867914
1739209765.8864262;-38.13080360867914
1739209765.8864288;-45.120503652039325
1739209765.8864317;-38.13080360867914
1739209765.8864346;-38.13080360867914
1739209765.8864374;-45.120503652039325
1739209765.88644;-38.13080360867914
1739209765.886443;-35.57807855764607
1739209765.8864458;-32.816014438256545
1739209765.8864486;-38.13080360867914
1739209765.8864512;-45.120503652039325
1739209765.886454;-45.120503652039325
1739209765.886457;-45.120503652039325
1739209765.8864598;-45.120503652039325
1739209765.8864627;-45.120503652039325
1739209765.8864653;-38.13080360867914
1739209765.8864682;-38.13080360867914
1739209765.886471;-38.13080360867914
1739209765.886474;-45.120503652039325
1739209765.8864765;-38.13080360867914
1739209765.8864794;-35.57807855764607
1739209765.8864822;-38.13080360867914
1739209765.886485;-38.13080360867914
1739209765.8864877;-32.816014438256545
1739209765.8864906;-35.57807855764607
1739209765.8864934;-45.120503652039325
1739209765.8864963;-38.13080360867914
1739209765.886499;-32.816014438256545
1739209765.8865018;-45.120503652039325
1739209765.8865047;-45.120503652039325
1739209765.8865075;-38.13080360867914
1739209765.8865101;-45.120503652039325
1739209765.886513;-38.13080360867914
1739209765.8865159;-38.13080360867914
1739209765.8865187;-38.13080360867914
1739209765.8865213;-35.57807855764607
1739209765.8865242;-38.13080360867914
1739209765.886527;-45.120503652039325
1739209765.88653;-33.981070128970906
1739209765.8865325;-45.120503652039325
1739209765.8865354;-45.120503652039325
1739209765.8865383;-45.120503652039325
1739209765.8865411;-45.120503652039325
1739209765.886544;-45.120503652039325
1739209765.8865466;-31.141103565318915
1739209765.8865495;-33.981070128970906
1739209765.8865523;-45.120503652039325
1739209765.8865552;-45.120503652039325
1739209765.8865578;-33.981070128970906
1739209765.8865607;-35.57807855764607
1739209765.8865635;-38.13080360867914
1739209765.8865664;-33.981070128970906
1739209765.886569;-38.13080360867914
1739209765.886572;-38.13080360867914
1739209765.8865747;-45.120503652039325
1739209765.8865776;-45.120503652039325
1739209765.8865802;-45.120503652039325
1739209765.886583;-38.13080360867914
1739209765.886586;-45.120503652039325
1739209765.8865888;-45.120503652039325
1739209765.8865914;-45.120503652039325
1739209765.8865943;-45.120503652039325
1739209765.8865972;-45.120503652039325
1739209765.8866;-45.120503652039325
1739209765.8866026;-31.141103565318915
1739209765.8866055;-38.13080360867914
1739209765.8866084;-45.120503652039325
1739209765.8866112;-45.120503652039325
1739209765.8866138;-33.981070128970906
1739209765.8866167;-30.49652367304973
1739209765.8866196;-38.13080360867914
1739209765.8866224;-45.120503652039325
1739209765.8866253;-45.120503652039325
1739209765.886628;-35.57807855764607
1739209765.8866308;-45.120503652039325
1739209765.8866336;-45.120503652039325
1739209765.8866365;-45.120503652039325
1739209765.886639;-38.13080360867914
1739209765.886642;-45.120503652039325
1739209765.8866448;-45.120503652039325
1739209765.8866477;-38.13080360867914
1739209765.8866503;-35.57807855764607
1739209765.8866532;-38.13080360867914
1739209765.886656;-45.120503652039325
1739209765.886659;-31.141103565318915
1739209765.8866615;-28.58837851428586
1739209765.8866644;-45.120503652039325
1739209765.8866673;-38.13080360867914
1739209765.88667;-33.981070128970906
1739209765.8866727;-35.57807855764607
1739209765.8866756;-38.13080360867914
1739209765.8866785;-33.981070128970906
1739209765.8866813;-38.13080360867914
1739209765.886684;-45.120503652039325
1739209765.8866868;-38.13080360867914
1739209765.8866897;-45.120503652039325
1739209765.8866925;-45.120503652039325
1739209765.8866954;-45.120503652039325
1739209765.886698;-38.13080360867914
1739209765.8867009;-45.120503652039325
1739209765.8867037;-45.120503652039325
1739209765.8867066;-45.120503652039325
1739209765.8867092;-45.120503652039325
1739209765.886712;-45.120503652039325
1739209765.886715;-45.120503652039325
1739209765.8867178;-45.120503652039325
1739209765.8867204;-45.120503652039325
1739209765.8867233;-45.120503652039325
1739209765.8867261;-38.13080360867914
1739209765.886729;-30.49652367304973
1739209765.8867316;-45.120503652039325
1739209765.8867345;-45.120503652039325
1739209765.8867373;-45.120503652039325
1739209765.8867402;-45.120503652039325
1739209765.8867428;-45.120503652039325
1739209765.8867457;-45.120503652039325
1739209765.8867486;-45.120503652039325
1739209765.8867514;-35.57807855764607
1739209765.886754;-45.120503652039325
1739209765.886757;-38.13080360867914
1739209765.8867598;-45.120503652039325
1739209765.8867626;-38.13080360867914
1739209765.8867652;-35.57807855764607
1739209765.886768;-45.120503652039325
1739209765.886771;-45.120503652039325
1739209765.8867738;-28.21854285175415
1739209765.8867767;-45.120503652039325
1739209765.8867793;-38.13080360867914
1739209765.8867822;-33.981070128970906
1739209765.886785;-45.120503652039325
1739209765.886788;-45.120503652039325
1739209765.8867905;-32.816014438256545
1739209765.8867934;-38.13080360867914
1739209765.8867962;-45.120503652039325
1739209765.886799;-45.120503652039325
1739209765.8868017;-35.57807855764607
1739209765.8868046;-38.13080360867914
1739209765.8868074;-38.13080360867914
1739209765.8868103;-38.13080360867914
1739209765.886813;-35.57807855764607
1739209765.8868158;-38.13080360867914
1739209765.8868186;-45.120503652039325
1739209765.8868215;-38.13080360867914
1739209765.8868241;-35.57807855764607
1739209765.886827;-45.120503652039325
1739209765.8868299;-45.120503652039325
1739209765.8868327;-45.120503652039325
1739209765.8868353;-38.13080360867914
1739209765.8868382;-38.13080360867914
1739209765.886841;-38.13080360867914
1739209765.886844;-45.120503652039325
1739209765.8868465;-38.13080360867914
1739209765.8868494;-38.13080360867914
1739209765.8868523;-38.13080360867914
1739209765.8868551;-33.981070128970906
1739209765.886858;-35.57807855764607
1739209765.8868606;-38.13080360867914
1739209765.8868635;-45.120503652039325
1739209765.8868663;-45.120503652039325
1739209765.8868692;-38.13080360867914
1739209765.8868718;-45.120503652039325
1739209765.8868747;-45.120503652039325
1739209765.8868775;-38.13080360867914
1739209765.8868804;-38.13080360867914
1739209765.886883;-45.120503652039325
1739209765.886886;-32.816014438256545
1739209765.8868887;-35.57807855764607
1739209765.8868916;-45.120503652039325
1739209765.8868942;-38.13080360867914
1739209765.886897;-35.57807855764607
1739209765.8869;-33.981070128970906
1739209765.8869028;-38.13080360867914
1739209765.8869054;-33.981070128970906
1739209765.8869083;-45.120503652039325
1739209765.8869112;-38.13080360867914
1739209765.886914;-45.120503652039325
1739209765.8869166;-45.120503652039325
1739209765.8869195;-38.13080360867914
1739209765.8869224;-38.13080360867914
1739209765.8869252;-38.13080360867914
1739209765.8869278;-38.13080360867914
1739209765.8869307;-38.13080360867914
1739209765.8869336;-38.13080360867914
1739209765.8869364;-38.13080360867914
1739209765.8869393;-38.13080360867914
1739209765.886942;-38.13080360867914
1739209765.8869448;-45.120503652039325
1739209765.8869476;-38.13080360867914
1739209765.8869505;-38.13080360867914
1739209765.886953;-45.120503652039325
1739209765.886956;-33.981070128970906
1739209765.8869588;-35.57807855764607
1739209765.8869617;-38.13080360867914
1739209765.8869643;-38.13080360867914
1739209765.8869672;-38.13080360867914
1739209765.88697;-38.13080360867914
1739209765.886973;-45.120503652039325
1739209765.8869755;-45.120503652039325
1739209765.8869784;-38.13080360867914
1739209765.8869812;-38.13080360867914
1739209765.886984;-38.13080360867914
1739209765.8869867;-45.120503652039325
1739209765.8869896;-38.13080360867914
1739209765.8869925;-45.120503652039325
1739209765.8869953;-38.13080360867914
1739209765.886998;-45.120503652039325
1739209765.8870008;-33.981070128970906
1739209765.8870037;-32.816014438256545
1739209765.8870065;-33.981070128970906
1739209765.8870091;-45.120503652039325
1739209765.887012;-38.13080360867914
1739209765.8870149;-38.13080360867914
1739209765.8870177;-38.13080360867914
1739209765.8870206;-45.120503652039325
1739209765.8870232;-33.981070128970906
1739209765.887026;-38.13080360867914
1739209765.887029;-38.13080360867914
1739209765.8870318;-45.120503652039325
1739209765.8870344;-33.981070128970906
1739209765.8870373;-38.13080360867914
1739209765.8870401;-35.57807855764607
1739209765.887043;-38.13080360867914
1739209765.8870456;-32.816014438256545
1739209765.8870485;-33.981070128970906
1739209765.8870513;-38.13080360867914
1739209765.8870542;-45.120503652039325
1739209765.8870568;-45.120503652039325
1739209765.8870597;-35.57807855764607
1739209765.8870625;-38.13080360867914
1739209765.8870654;-45.120503652039325
1739209765.887068;-25.25278630937684
1739209765.887071;-31.141103565318915
1739209765.8870738;-33.981070128970906
1739209765.8870766;-45.120503652039325
1739209765.8870792;-33.981070128970906
1739209765.887082;-35.57807855764607
1739209765.887085;-33.981070128970906
1739209765.8870878;-45.120503652039325
1739209765.8870904;-38.13080360867914
1739209765.8870933;-38.13080360867914
1739209765.8870962;-35.57807855764607
1739209765.887099;-45.120503652039325
1739209765.887102;-45.120503652039325
1739209765.8871045;-32.816014438256545
1739209765.8871074;-33.981070128970906
1739209765.8871102;-45.120503652039325
1739209765.887113;-38.13080360867914
1739209765.8871157;-35.57807855764607
1739209765.8871186;-38.13080360867914
1739209765.8871214;-45.120503652039325
1739209765.8871243;-45.120503652039325
1739209765.887127;-38.13080360867914
1739209765.8871298;-33.981070128970906
1739209765.8871326;-45.120503652039325
1739209765.8871355;-31.141103565318915
1739209765.8871381;-33.981070128970906
1739209765.887141;-38.13080360867914
1739209765.8871439;-45.120503652039325
1739209765.8871467;-38.13080360867914
1739209765.8871493;-33.981070128970906
1739209765.8871522;-45.120503652039325
1739209765.887155;-45.120503652039325
1739209765.887158;-45.120503652039325
1739209765.8871605;-38.13080360867914
1739209765.8871634;-38.13080360867914
1739209765.8871663;-35.57807855764607
1739209765.8871691;-45.120503652039325
1739209765.8871717;-38.13080360867914
1739209765.8871746;-38.13080360867914
1739209765.8871775;-45.120503652039325
1739209765.8871803;-28.992665084841942
1739209765.8871832;-28.58837851428586
1739209765.8871858;-38.13080360867914
1739209765.8871887;-45.120503652039325
1739209765.8871915;-33.981070128970906
1739209765.8871944;-38.13080360867914
1739209765.887197;-38.13080360867914
1739209765.8871999;-45.120503652039325
1739209765.8872027;-45.120503652039325
1739209765.8872056;-38.13080360867914
1739209765.8872082;-38.13080360867914
1739209765.887211;-45.120503652039325
1739209765.887214;-45.120503652039325
1739209765.8872168;-38.13080360867914
1739209765.8872194;-33.981070128970906
1739209765.8872223;-45.120503652039325
1739209765.8872252;-33.981070128970906
1739209765.887228;-32.816014438256545
1739209765.8872306;-38.13080360867914
1739209765.8872335;-45.120503652039325
1739209765.8872364;-45.120503652039325
1739209765.8872392;-38.13080360867914
1739209765.8872418;-38.13080360867914
1739209765.8872447;-45.120503652039325
1739209765.8872476;-38.13080360867914
1739209765.8872504;-38.13080360867914
1739209765.887253;-45.120503652039325
1739209765.887256;-45.120503652039325
1739209765.8872588;-35.57807855764607
1739209765.8872616;-38.13080360867914
1739209765.8872645;-45.120503652039325
1739209765.887267;-35.57807855764607
1739209765.88727;-45.120503652039325
1739209765.8872728;-45.120503652039325
1739209765.8872757;-38.13080360867914
1739209765.8872783;-38.13080360867914
1739209765.8872812;-45.120503652039325
1739209765.887284;-38.13080360867914
1739209765.887287;-38.13080360867914
1739209765.8872895;-45.120503652039325
1739209765.8872924;-33.981070128970906
1739209765.8872952;-35.57807855764607
1739209765.887298;-45.120503652039325
1739209765.8873007;-33.981070128970906
1739209765.8873036;-33.981070128970906
1739209765.8873065;-45.120503652039325
1739209765.8873093;-45.120503652039325
1739209765.887312;-38.13080360867914
1739209765.8873148;-45.120503652039325
1739209765.8873177;-45.120503652039325
1739209765.8873205;-38.13080360867914
1739209765.8873231;-35.57807855764607
1739209765.887326;-38.13080360867914
1739209765.8873289;-38.13080360867914
1739209765.8873317;-38.13080360867914
1739209765.8873346;-38.13080360867914
1739209765.8873372;-38.13080360867914
1739209765.88734;-45.120503652039325
1739209765.887343;-35.57807855764607
1739209765.8873458;-35.57807855764607
1739209765.8873484;-45.120503652039325
1739209765.8873513;-45.120503652039325
1739209765.8873541;-45.120503652039325
1739209765.887357;-45.120503652039325
1739209765.8873596;-45.120503652039325
1739209765.8873625;-45.120503652039325
1739209765.8873653;-45.120503652039325
1739209765.8873682;-45.120503652039325
1739209765.8873708;-38.13080360867914
1739209765.8873737;-35.57807855764607
1739209765.8873765;-35.57807855764607
1739209765.8873794;-32.816014438256545
1739209765.887382;-45.120503652039325
1739209765.887385;-38.13080360867914
1739209765.8873878;-38.13080360867914
1739209765.8873906;-45.120503652039325
1739209765.8873932;-38.13080360867914
1739209765.887396;-45.120503652039325
1739209765.887399;-45.120503652039325
1739209765.8874018;-45.120503652039325
1739209765.8874044;-33.981070128970906
1739209765.8874073;-33.981070128970906
1739209765.8874102;-45.120503652039325
1739209765.887413;-45.120503652039325
1739209765.887416;-45.120503652039325
1739209765.8874185;-35.57807855764607
1739209765.8874214;-38.13080360867914
1739209765.8874242;-45.120503652039325
1739209765.887427;-33.981070128970906
1739209765.8874297;-38.13080360867914
1739209765.8874326;-31.141103565318915
1739209765.8874354;-45.120503652039325
1739209765.8874383;-45.120503652039325
1739209765.887441;-45.120503652039325
1739209765.8874438;-38.13080360867914
1739209765.8874466;-45.120503652039325
1739209765.8874495;-45.120503652039325
1739209765.8874521;-38.13080360867914
1739209765.887455;-38.13080360867914
1739209765.8874578;-45.120503652039325
1739209765.8874607;-45.120503652039325
1739209765.8874633;-35.57807855764607
1739209765.8874662;-38.13080360867914
1739209765.887469;-45.120503652039325
1739209765.887472;-45.120503652039325
1739209765.8874745;-45.120503652039325
1739209765.8874774;-33.981070128970906
1739209765.8874803;-45.120503652039325
1739209765.8874831;-38.13080360867914
1739209765.8874857;-35.57807855764607
1739209765.8874886;-38.13080360867914
