CAN Message; 0x39:06b87e2b494d96df
1739209791.7198632;-45.120503652039325
1739209791.7198732;-45.120503652039325
1739209791.7198832;-38.13080360867914
1739209791.7198935;-35.57807855764607
1739209791.7199035;-45.120503652039325
1739209791.7199135;-45.120503652039325
1739209791.7199235;-45.120503652039325
1739209791.7199335;-45.120503652039325
1739209791.7199438;-45.120503652039325
1739209791.7199538;-38.13080360867914
1739209791.7199638;-45.120503652039325
1739209791.7199738;-45.120503652039325
1739209791.719984;-38.13080360867914
1739209791.719994;-45.120503652039325
1739209791.720004;-45.120503652039325
1739209791.720014;-45.120503652039325
1739209791.720024;-38.13080360867914
1739209791.7200344;-38.13080360867914
1739209791.7200444;-38.13080360867914
1739209791.7200544;-32.816014438256545
1739209791.7200644;-45.120503652039325
1739209791.7200747;-33.981070128970906
1739209791.7200847;-38.13080360867914
1739209791.7200947;-35.57807855764607
1739209791.7201047;-45.120503652039325
1739209791.720115;-32.816014438256545
1739209791.720125;-45.120503652039325
1739209791.720135;-45.120503652039325
1739209791.720145;-45.120503652039325
1739209791.720155;-38.13080360867914
1739209791.7201653;-38.13080360867914
1739209791.7201753;-45.120503652039325
1739209791.7201853;-38.13080360867914
1739209791.7201953;-45.120503652039325
1739209791.7202055;-38.13080360867914
1739209791.7202156;-35.57807855764607
1739209791.7202256;-38.13080360867914
1739209791.7202356;-45.120503652039325
1739209791.7202456;-38.13080360867914
1739209791.7202559;-35.57807855764607
1739209791.7202659;-45.120503652039325
1739209791.7202759;-45.120503652039325
1739209791.720286;-38.13080360867914
1739209791.7202961;-27.8777449560314
1739209791.7203062;-45.120503652039325
1739209791.7203162;-45.120503652039325
1739209791.7203262;-38.13080360867914
1739209791.7203364;-38.13080360867914
1739209791.7203465;-38.13080360867914
1739209791.7203565;-45.120503652039325
1739209791.7203665;-45.120503652039325
1739209791.7203765;-45.120503652039325
1739209791.7203867;-45.120503652039325
1739209791.7203968;-45.120503652039325
1739209791.7204068;-33.981070128970906
1739209791.7204168;-35.57807855764607
1739209791.720427;-38.13080360867914
1739209791.720437;-35.57807855764607
1739209791.720447;-45.120503652039325
1739209791.720457;-45.120503652039325
1739209791.720467;-33.981070128970906
1739209791.7204773;-45.120503652039325
1739209791.7204874;-35.57807855764607
1739209791.7204974;-32.816014438256545
1739209791.7205074;-38.13080360867914
1739209791.7205176;-45.120503652039325
1739209791.7205276;-45.120503652039325
1739209791.7205377;-38.13080360867914
1739209791.7205477;-38.13080360867914
1739209791.720558;-35.57807855764607
1739209791.720568;-45.120503652039325
1739209791.720578;-45.120503652039325
1739209791.720588;-38.13080360867914
1739209791.720598;-38.13080360867914
1739209791.7206082;-45.120503652039325
1739209791.7206182;-38.13080360867914
1739209791.7206283;-38.13080360867914
1739209791.7206383;-45.120503652039325
1739209791.7206485;-45.120503652039325
1739209791.7206585;-45.120503652039325
1739209791.7206686;-45.120503652039325
1739209791.7206786;-45.120503652039325
1739209791.7206888;-33.981070128970906
1739209791.7206988;-35.57807855764607
1739209791.7207088;-38.13080360867914
1739209791.7207189;-45.120503652039325
1739209791.7207289;-31.141103565318893
1739209791.7207391;-28.21854285175415
1739209791.7207491;-45.120503652039325
1739209791.7207592;-45.120503652039325
1739209791.7207692;-38.13080360867914
1739209791.7207794;-38.13080360867914
1739209791.7207894;-45.120503652039325
1739209791.7207994;-45.120503652039325
1739209791.7208095;-45.120503652039325
1739209791.7208195;-45.120503652039325
1739209791.7208297;-38.13080360867914
1739209791.7208397;-38.13080360867914
1739209791.7208498;-45.120503652039325
1739209791.7208598;-45.120503652039325
1739209791.72087;-45.120503652039325
1739209791.72088;-45.120503652039325
1739209791.72089;-38.13080360867914
1739209791.7209;-38.13080360867914
1739209791.7209103;-33.981070128970906
1739209791.7209203;-35.57807855764607
1739209791.7209303;-45.120503652039325
1739209791.7209404;-45.120503652039325
1739209791.7209504;-35.57807855764607
1739209791.7209606;-38.13080360867914
1739209791.7209706;-35.57807855764607
1739209791.7209806;-31.141103565318893
1739209791.7209907;-45.120503652039325
1739209791.721001;-38.13080360867914
1739209791.721011;-38.13080360867914
1739209791.721021;-45.120503652039325
1739209791.721031;-38.13080360867914
1739209791.721041;-38.13080360867914
1739209791.7210512;-45.120503652039325
1739209791.7210612;-33.981070128970956
1739209791.7210712;-45.120503652039325
1739209791.7210813;-45.120503652039325
1739209791.7210915;-45.120503652039325
1739209791.7211015;-45.120503652039325
1739209791.7211115;-45.120503652039325
1739209791.7211215;-45.120503652039325
1739209791.7211318;-35.57807855764607
1739209791.7211418;-28.58837851428586
1739209791.7211518;-38.13080360867914
1739209791.7211618;-45.120503652039325
1739209791.7211719;-35.57807855764607
1739209791.721182;-35.57807855764607
1739209791.7211921;-45.120503652039325
1739209791.7212021;-45.120503652039325
1739209791.7212121;-45.120503652039325
1739209791.7212224;-38.13080360867914
1739209791.7212324;-45.120503652039325
1739209791.7212424;-38.13080360867914
1739209791.7212524;-45.120503652039325
1739209791.7212625;-45.120503652039325
1739209791.7212727;-35.57807855764607
1739209791.7212827;-35.57807855764607
1739209791.7212927;-38.13080360867914
1739209791.7213027;-32.816014438256545
1739209791.721313;-35.57807855764607
1739209791.721323;-35.57807855764607
1739209791.721333;-35.57807855764607
1739209791.721343;-38.13080360867914
1739209791.7213533;-33.981070128970906
1739209791.7213633;-33.981070128970906
1739209791.7213733;-38.13080360867914
1739209791.7213833;-45.120503652039325
1739209791.7213933;-38.13080360867914
1739209791.7214036;-38.13080360867914
1739209791.7214136;-45.120503652039325
1739209791.7214236;-33.981070128970906
1739209791.7214336;-35.57807855764607
1739209791.721444;-38.13080360867914
1739209791.721454;-38.13080360867914
1739209791.721464;-45.120503652039325
1739209791.721474;-45.120503652039325
1739209791.721484;-45.120503652039325
1739209791.7214942;-38.13080360867914
1739209791.7215042;-45.120503652039325
1739209791.7215142;-38.13080360867914
1739209791.7215242;-45.120503652039325
1739209791.7215345;-38.13080360867914
1739209791.7215445;-32.816014438256545
1739209791.7215545;-33.981070128970906
1739209791.7215645;-38.13080360867914
1739209791.7215748;-38.13080360867914
1739209791.7215848;-32.816014438256545
1739209791.7215948;-33.981070128970906
1739209791.7216048;-35.57807855764607
1739209791.7216148;-38.13080360867914
1739209791.721625;-45.120503652039325
1739209791.721635;-45.120503652039325
1739209791.721645;-45.120503652039325
1739209791.7216551;-38.13080360867914
1739209791.7216654;-45.120503652039325
1739209791.7216754;-38.13080360867914
1739209791.7216854;-45.120503652039325
1739209791.7216954;-38.13080360867914
1739209791.7217054;-45.120503652039325
1739209791.7217157;-45.120503652039325
1739209791.7217257;-45.120503652039325
1739209791.7217357;-38.13080360867914
1739209791.7217457;-38.13080360867914
1739209791.721756;-38.13080360867914
1739209791.721766;-38.13080360867914
1739209791.721776;-38.13080360867914
1739209791.721786;-45.120503652039325
1739209791.7217963;-38.13080360867914
1739209791.7218063;-32.816014438256545
1739209791.7218163;-45.120503652039325
1739209791.7218263;-45.120503652039325
1739209791.7218363;-35.57807855764607
1739209791.7218466;-35.57807855764607
1739209791.7218566;-38.13080360867914
1739209791.7218666;-45.120503652039325
1739209791.7218766;-45.120503652039325
1739209791.7218869;-45.120503652039325
1739209791.721897;-45.120503652039325
1739209791.721907;-45.120503652039325
1739209791.721917;-45.120503652039325
1739209791.721927;-38.13080360867914
1739209791.7219372;-45.120503652039325
1739209791.7219472;-38.13080360867914
1739209791.7219572;-31.141103565318915
1739209791.7219672;-38.13080360867914
1739209791.7219775;-45.120503652039325
1739209791.7219875;-38.13080360867914
1739209791.7219975;-38.13080360867914
1739209791.7220075;-45.120503652039325
1739209791.7220178;-45.120503652039325
1739209791.7220278;-45.120503652039325
1739209791.7220378;-45.120503652039325
1739209791.7220478;-45.120503652039325
1739209791.7220578;-45.120503652039325
1739209791.722068;-45.120503652039325
1739209791.722078;-38.13080360867914
1739209791.722088;-45.120503652039325
1739209791.722098;-45.120503652039325
1739209791.7221084;-45.120503652039325
1739209791.7221184;-45.120503652039325
1739209791.7221284;-45.120503652039325
1739209791.7221384;-45.120503652039325
1739209791.7221484;-45.120503652039325
1739209791.7221587;-38.13080360867914
1739209791.7221687;-38.13080360867914
1739209791.7221787;-38.13080360867914
1739209791.7221887;-45.120503652039325
1739209791.722199;-27.267205301931607
1739209791.722209;-33.981070128970906
1739209791.722219;-45.120503652039325
1739209791.722229;-45.120503652039325
1739209791.7222393;-33.981070128970906
1739209791.7222493;-38.13080360867914
1739209791.7222593;-38.13080360867914
1739209791.7222667;-38.13080360867914
1739209791.722274;-45.120503652039325
1739209791.7222815;-45.120503652039325
1739209791.7222888;-45.120503652039325
1739209791.7222962;-45.120503652039325
1739209791.7223036;-45.120503652039325
1739209791.7223113;-45.120503652039325
1739209791.7223186;-45.120503652039325
1739209791.722326;-45.120503652039325
1739209791.7223334;-45.120503652039325
1739209791.7223408;-38.13080360867914
1739209791.7223482;-38.13080360867914
1739209791.7223556;-45.120503652039325
1739209791.722363;-38.13080360867914
1739209791.7223704;-38.13080360867914
1739209791.7223778;-38.13080360867914
1739209791.7223852;-45.120503652039325
1739209791.7223926;-30.49652367304973
1739209791.7224;-35.57807855764607
1739209791.7224076;-38.13080360867914
1739209791.722415;-45.120503652039325
1739209791.7224224;-38.13080360867914
1739209791.7224298;-45.120503652039325
1739209791.7224371;-45.120503652039325
1739209791.7224445;-38.13080360867914
1739209791.722452;-45.120503652039325
1739209791.7224593;-45.120503652039325
1739209791.7224667;-38.13080360867914
1739209791.722474;-45.120503652039325
1739209791.7224815;-45.120503652039325
1739209791.7224889;-38.13080360867914
1739209791.7224963;-38.13080360867914
1739209791.722504;-45.120503652039325
1739209791.7225113;-32.816014438256545
1739209791.7225187;-29.438486411369333
1739209791.722526;-45.120503652039325
1739209791.7225335;-45.120503652039325
1739209791.7225409;-33.981070128970906
1739209791.7225482;-38.13080360867914
1739209791.7225556;-45.120503652039325
1739209791.722563;-45.120503652039325
1739209791.7225704;-45.120503652039325
1739209791.7225778;-45.120503652039325
1739209791.7225852;-38.13080360867914
1739209791.7225926;-45.120503652039325
1739209791.7226002;-33.981070128970906
1739209791.7226076;-35.57807855764607
1739209791.722615;-38.13080360867914
1739209791.7226224;-45.120503652039325
1739209791.7226298;-33.981070128970906
1739209791.7226372;-31.141103565318893
1739209791.7226446;-45.120503652039325
1739209791.722652;-45.120503652039325
1739209791.7226593;-45.120503652039325
1739209791.7226667;-38.13080360867914
1739209791.7226741;-38.13080360867914
1739209791.7226815;-45.120503652039325
1739209791.722689;-45.120503652039325
1739209791.7226963;-38.13080360867914
1739209791.722704;-45.120503652039325
1739209791.7227113;-38.13080360867914
1739209791.7227187;-45.120503652039325
1739209791.722726;-45.120503652039325
1739209791.7227335;-45.120503652039325
1739209791.722741;-38.13080360867914
1739209791.7227483;-38.13080360867914
1739209791.7227557;-45.120503652039325
1739209791.722763;-38.13080360867914
1739209791.7227705;-32.816014438256545
1739209791.7227778;-45.120503652039325
1739209791.7227852;-33.981070128970906
1739209791.7227926;-32.816014438256545
1739209791.7228003;-45.120503652039325
1739209791.7228076;-35.57807855764607
1739209791.722815;-31.141103565318893
1739209791.7228224;-45.120503652039325
1739209791.7228298;-38.13080360867914
1739209791.7228372;-38.13080360867914
1739209791.7228446;-35.57807855764607
1739209791.722852;-45.120503652039325
1739209791.7228594;-45.120503652039325
1739209791.7228668;-38.13080360867914
1739209791.7228742;-35.57807855764607
1739209791.7228816;-38.13080360867914
1739209791.722889;-45.120503652039325
1739209791.7228966;-35.57807855764607
1739209791.722904;-32.816014438256545
1739209791.7229114;-38.13080360867914
1739209791.7229187;-38.13080360867914
1739209791.7229261;-38.13080360867914
1739209791.7229335;-32.816014438256545
1739209791.722941;-38.13080360867914
1739209791.7229483;-45.120503652039325
1739209791.7229557;-45.120503652039325
1739209791.722963;-38.13080360867914
1739209791.7229705;-38.13080360867914
1739209791.7229779;-38.13080360867914
1739209791.7229853;-38.13080360867914
1739209791.722993;-38.13080360867914
1739209791.7230003;-38.13080360867914
1739209791.7230077;-38.13080360867914
1739209791.723015;-38.13080360867914
1739209791.7230225;-35.57807855764607
1739209791.7230299;-38.13080360867914
1739209791.7230372;-38.13080360867914
1739209791.7230446;-38.13080360867914
1739209791.723052;-38.13080360867914
1739209791.7230594;-33.981070128970906
1739209791.7230668;-38.13080360867914
1739209791.7230742;-35.57807855764607
1739209791.7230816;-45.120503652039325
1739209791.7230892;-38.13080360867914
1739209791.7230966;-38.13080360867914
1739209791.723104;-45.120503652039325
1739209791.7231114;-38.13080360867914
1739209791.7231188;-38.13080360867914
1739209791.7231262;-38.13080360867914
1739209791.7231336;-38.13080360867914
1739209791.723141;-45.120503652039325
1739209791.7231483;-38.13080360867914
1739209791.7231557;-38.13080360867914
1739209791.7231631;-45.120503652039325
1739209791.7231705;-38.13080360867914
1739209791.723178;-33.981070128970906
1739209791.7231855;-45.120503652039325
1739209791.723193;-45.120503652039325
1739209791.7232003;-38.13080360867914
1739209791.7232077;-38.13080360867914
1739209791.723215;-38.13080360867914
1739209791.7232225;-35.57807855764607
1739209791.72323;-38.13080360867914
1739209791.7232373;-45.120503652039325
1739209791.7232447;-45.120503652039325
1739209791.723252;-45.120503652039325
1739209791.7232594;-38.13080360867914
1739209791.7232668;-38.13080360867914
1739209791.7232742;-45.120503652039325
1739209791.7232819;-38.13080360867914
1739209791.7232893;-45.120503652039325
1739209791.7232966;-33.981070128970906
1739209791.723304;-35.57807855764607
1739209791.7233114;-45.120503652039325
1739209791.7233188;-38.13080360867914
1739209791.7233262;-35.57807855764607
1739209791.7233336;-38.13080360867914
1739209791.723341;-45.120503652039325
1739209791.7233484;-45.120503652039325
1739209791.7233558;-35.57807855764607
1739209791.7233632;-38.13080360867914
1739209791.7233706;-45.120503652039325
1739209791.7233782;-45.120503652039325
