CAN Message; 0x77:849fa0212bb8f6b5
1739209799.4826076;-27.8777449560314
1739209799.4826102;-45.120503652039325
1739209799.482613;-45.120503652039325
1739209799.482616;-45.120503652039325
1739209799.4826186;-31.14110356531892
1739209799.4826214;-31.141103565318915
1739209799.4826243;-33.981070128970956
1739209799.4826272;-25.826314394896357
1739209799.4826298;-24.15140352195872
1739209799.4826326;-26.487275050834725
1739209799.4826355;-28.58837851428586
1739209799.4826384;-32.816014438256545
1739209799.482641;-27.8777449560314
1739209799.4826438;-45.120503652039325
1739209799.4826467;-28.992665084841942
1739209799.4826493;-25.077289914212862
1739209799.4826522;-24.589719217205094
1739209799.482655;-29.438486411369354
1739209799.482658;-33.981070128970956
1739209799.4826605;-25.62660358559016
1739209799.4826634;-26.991370085610736
1739209799.4826663;-45.120503652039325
1739209799.4826689;-32.816014438256545
1739209799.4826717;-27.87774495603143
1739209799.4826746;-24.15140352195873
1739209799.4826775;-33.981070128970906
1739209799.48268;-28.992665084841942
1739209799.482683;-27.8777449560314
1739209799.4826858;-29.438486411369347
1739209799.4826887;-45.120503652039325
1739209799.4826913;-38.13080360867914
1739209799.4826941;-33.981070128970906
1739209799.482697;-26.991370085610736
1739209799.4826996;-45.120503652039325
1739209799.4827025;-35.57807855764607
1739209799.4827054;-38.13080360867914
1739209799.4827082;-28.588378514285886
1739209799.4827108;-21.598678470925666
1739209799.4827137;-22.175841390423358
1739209799.4827166;-33.981070128970956
1739209799.4827192;-45.120503652039325
1739209799.482722;-24.589719217205094
1739209799.482725;-30.49652367304976
1739209799.4827278;-31.141103565318915
1739209799.4827304;-25.826314394896354
1739209799.4827332;-45.120503652039325
1739209799.482736;-38.13080360867914
1739209799.482739;-27.267205301931607
1739209799.4827416;-45.120503652039325
1739209799.4827445;-29.438486411369347
1739209799.4827473;-31.141103565318893
1739209799.48275;-45.120503652039325
1739209799.4827528;-33.981070128970906
1739209799.4827557;-33.981070128970906
1739209799.4827585;-35.57807855764607
1739209799.4827611;-32.816014438256545
1739209799.482764;-32.816014438256545
1739209799.4827669;-38.13080360867914
1739209799.4827695;-25.826314394896357
1739209799.4827724;-31.141103565318915
1739209799.4827752;-33.981070128970956
1739209799.482778;-30.49652367304973
1739209799.4827807;-45.120503652039325
1739209799.4827836;-28.992665084841942
1739209799.4827864;-29.438486411369333
1739209799.4827893;-38.13080360867914
1739209799.482792;-26.487275050834715
1739209799.4827948;-25.62660358559016
1739209799.4827976;-33.981070128970956
1739209799.4828002;-28.58837851428586
1739209799.482803;-25.62660358559016
1739209799.482806;-38.13080360867914
1739209799.4828088;-45.120503652039325
1739209799.4828115;-27.877744956031414
1739209799.4828143;-29.438486411369333
1739209799.4828172;-31.14110356531892
1739209799.4828198;-28.21854285175415
1739209799.4828227;-33.981070128970906
1739209799.4828255;-33.981070128970906
1739209799.4828284;-35.57807855764607
1739209799.482831;-29.438486411369333
1739209799.4828339;-33.981070128970906
1739209799.4828367;-35.57807855764607
1739209799.4828396;-38.13080360867914
1739209799.4828422;-24.15140352195872
1739209799.482845;-45.120503652039325
1739209799.482848;-25.62660358559016
1739209799.4828506;-25.826314394896354
1739209799.4828534;-25.252786309376837
1739209799.4828563;-28.992665084841967
1739209799.4828591;-23.506823629689542
1739209799.4828618;-28.992665084841942
1739209799.4828646;-33.981070128970906
1739209799.4828675;-38.13080360867914
1739209799.48287;-25.252786309376837
1739209799.482873;-33.981070128970906
1739209799.4828758;-33.981070128970906
1739209799.4828787;-45.120503652039325
1739209799.4828813;-27.267205301931607
1739209799.4828842;-30.49652367304973
1739209799.482887;-31.141103565318915
1739209799.48289;-28.992665084841942
1739209799.4828925;-27.8777449560314
1739209799.4828954;-28.992665084841942
1739209799.4828982;-38.13080360867914
1739209799.4829009;-31.141103565318915
1739209799.4829037;-32.81601443825658
1739209799.4829066;-28.992665084841967
1739209799.4829094;-38.13080360867914
1739209799.482912;-31.141103565318915
1739209799.482915;-33.981070128970956
1739209799.4829178;-29.438486411369333
1739209799.4829204;-38.13080360867914
1739209799.4829233;-32.816014438256545
1739209799.4829261;-31.141103565318893
1739209799.482929;-38.13080360867914
1739209799.4829316;-28.992665084841942
1739209799.4829345;-45.120503652039325
1739209799.4829373;-45.120503652039325
1739209799.48294;-31.141103565318915
1739209799.4829428;-25.826314394896354
1739209799.4829457;-28.992665084841967
1739209799.4829485;-28.992665084841967
1739209799.4829512;-31.141103565318915
1739209799.482954;-30.49652367304973
1739209799.482957;-24.746238672633048
1739209799.4829597;-27.267205301931607
1739209799.4829624;-32.816014438256545
1739209799.4829652;-45.120503652039325
1739209799.482968;-38.13080360867914
1739209799.4829707;-27.267205301931607
1739209799.4829736;-29.438486411369333
1739209799.4829764;-31.141103565318893
1739209799.4829793;-31.141103565318915
1739209799.482982;-27.87774495603143
1739209799.4829848;-22.54371790334745
1739209799.4829876;-20.277505258571434
1739209799.4829903;-27.877744956031417
1739209799.4829931;-45.120503652039325
1739209799.482996;-27.267205301931607
1739209799.4829988;-31.141103565318915
1739209799.4830015;-33.981070128970956
1739209799.4830043;-33.981070128970906
1739209799.4830072;-38.13080360867914
1739209799.48301;-38.13080360867914
1739209799.4830127;-45.120503652039325
1739209799.4830155;-33.981070128970956
1739209799.4830184;-33.981070128970906
1739209799.483021;-45.120503652039325
1739209799.483024;-45.120503652039325
1739209799.4830267;-45.120503652039325
1739209799.4830296;-38.13080360867914
1739209799.4830322;-45.120503652039325
1739209799.483035;-38.13080360867914
1739209799.483038;-25.252786309376837
1739209799.4830406;-38.13080360867914
1739209799.4830434;-45.120503652039325
1739209799.4830463;-38.13080360867914
1739209799.4830492;-35.57807855764607
1739209799.4830518;-45.120503652039325
1739209799.4830546;-38.13080360867914
1739209799.4830575;-38.13080360867914
1739209799.4830604;-45.120503652039325
1739209799.483063;-45.120503652039325
1739209799.4830658;-45.120503652039325
1739209799.4830687;-38.13080360867914
1739209799.4830713;-45.120503652039325
1739209799.4830742;-45.120503652039325
1739209799.483077;-45.120503652039325
1739209799.48308;-35.57807855764607
1739209799.4830825;-38.13080360867914
1739209799.4830854;-45.120503652039325
1739209799.4830883;-45.120503652039325
1739209799.4830909;-35.57807855764607
1739209799.4830937;-38.13080360867914
1739209799.4830966;-38.13080360867914
1739209799.4830995;-35.57807855764607
1739209799.483102;-45.120503652039325
1739209799.483105;-33.981070128970906
1739209799.4831078;-38.13080360867914
1739209799.4831107;-45.120503652039325
1739209799.4831133;-45.120503652039325
1739209799.4831161;-38.13080360867914
1739209799.483119;-32.816014438256545
1739209799.4831216;-38.13080360867914
1739209799.4831245;-45.120503652039325
1739209799.4831274;-31.14110356531892
1739209799.4831302;-33.981070128970906
1739209799.4831328;-38.13080360867914
1739209799.4831357;-45.120503652039325
1739209799.4831386;-45.120503652039325
1739209799.4831412;-38.13080360867914
1739209799.483144;-33.981070128970906
1739209799.483147;-38.13080360867914
1739209799.4831498;-31.141103565318915
1739209799.4831524;-38.13080360867914
1739209799.4831553;-45.120503652039325
1739209799.483158;-38.13080360867914
1739209799.483161;-38.13080360867914
1739209799.4831636;-33.981070128970906
1739209799.4831665;-38.13080360867914
1739209799.4831693;-38.13080360867914
1739209799.483172;-45.120503652039325
1739209799.4831748;-38.13080360867914
1739209799.4831777;-35.57807855764607
1739209799.4831805;-45.120503652039325
1739209799.4831831;-38.13080360867914
1739209799.483186;-35.57807855764607
1739209799.4831889;-38.13080360867914
1739209799.4831915;-45.120503652039325
1739209799.4831944;-45.120503652039325
1739209799.4831972;-45.120503652039325
1739209799.4832;-45.120503652039325
1739209799.4832027;-35.57807855764607
1739209799.4832056;-38.13080360867914
1739209799.4832084;-45.120503652039325
1739209799.483211;-45.120503652039325
1739209799.483214;-33.981070128970906
1739209799.4832168;-32.816014438256545
1739209799.4832196;-38.13080360867914
1739209799.4832222;-38.13080360867914
1739209799.483225;-45.120503652039325
1739209799.483228;-38.13080360867914
1739209799.4832308;-33.981070128970906
1739209799.4832335;-45.120503652039325
1739209799.4832363;-38.13080360867914
1739209799.4832392;-33.981070128970906
1739209799.4832418;-45.120503652039325
1739209799.4832447;-45.120503652039325
1739209799.4832475;-38.13080360867914
1739209799.4832504;-38.13080360867914
1739209799.483253;-38.13080360867914
1739209799.4832559;-45.120503652039325
1739209799.4832587;-45.120503652039325
1739209799.4832613;-45.120503652039325
1739209799.4832642;-38.13080360867914
1739209799.483267;-38.13080360867914
1739209799.48327;-45.120503652039325
1739209799.4832726;-33.981070128970906
1739209799.4832754;-32.816014438256545
1739209799.4832783;-38.13080360867914
1739209799.4832811;-35.57807855764607
1739209799.4832838;-45.120503652039325
1739209799.4832866;-33.981070128970906
1739209799.4832895;-32.816014438256545
1739209799.483292;-38.13080360867914
1739209799.483295;-45.120503652039325
1739209799.4832978;-35.57807855764607
1739209799.4833007;-38.13080360867914
1739209799.4833033;-45.120503652039325
1739209799.4833062;-45.120503652039325
1739209799.483309;-45.120503652039325
1739209799.4833117;-45.120503652039325
1739209799.4833145;-32.816014438256545
1739209799.4833174;-38.13080360867914
1739209799.4833202;-38.13080360867914
1739209799.4833229;-45.120503652039325
1739209799.4833257;-45.120503652039325
1739209799.4833286;-38.13080360867914
1739209799.4833314;-45.120503652039325
1739209799.483334;-45.120503652039325
1739209799.483337;-38.13080360867914
1739209799.4833398;-38.13080360867914
1739209799.4833424;-38.13080360867914
1739209799.4833453;-38.13080360867914
1739209799.4833481;-38.13080360867914
1739209799.483351;-45.120503652039325
1739209799.4833536;-30.49652367304973
1739209799.4833565;-33.981070128970906
1739209799.4833593;-38.13080360867914
1739209799.483362;-45.120503652039325
1739209799.4833648;-45.120503652039325
1739209799.4833677;-45.120503652039325
1739209799.4833705;-38.13080360867914
1739209799.4833732;-32.816014438256545
1739209799.483376;-38.13080360867914
1739209799.483379;-38.13080360867914
1739209799.4833817;-38.13080360867914
1739209799.4833844;-45.120503652039325
1739209799.4833872;-45.120503652039325
1739209799.48339;-38.13080360867914
1739209799.4833927;-33.981070128970906
1739209799.4833956;-38.13080360867914
1739209799.4833984;-28.58837851428586
1739209799.4834013;-29.438486411369333
1739209799.483404;-38.13080360867914
1739209799.4834068;-38.13080360867914
1739209799.4834096;-33.981070128970906
1739209799.4834123;-38.13080360867914
1739209799.4834151;-45.120503652039325
1739209799.483418;-45.120503652039325
1739209799.4834208;-45.120503652039325
1739209799.4834235;-45.120503652039325
1739209799.4834263;-45.120503652039325
1739209799.4834292;-45.120503652039325
1739209799.483432;-38.13080360867914
1739209799.4834347;-38.13080360867914
1739209799.4834375;-38.13080360867914
1739209799.4834404;-45.120503652039325
1739209799.483443;-45.120503652039325
1739209799.483446;-45.120503652039325
1739209799.4834487;-38.13080360867914
1739209799.4834516;-38.13080360867914
1739209799.4834542;-38.13080360867914
1739209799.483457;-38.13080360867914
1739209799.48346;-38.13080360867914
1739209799.4834626;-45.120503652039325
1739209799.4834654;-27.8777449560314
1739209799.4834683;-28.21854285175415
1739209799.4834712;-45.120503652039325
1739209799.4834738;-45.120503652039325
1739209799.4834766;-35.57807855764607
1739209799.4834795;-35.57807855764607
1739209799.4834821;-45.120503652039325
1739209799.483485;-38.13080360867914
1739209799.4834878;-45.120503652039325
1739209799.4834907;-45.120503652039325
1739209799.4834933;-38.13080360867914
1739209799.4834962;-45.120503652039325
1739209799.483499;-45.120503652039325
1739209799.483502;-38.13080360867914
1739209799.4835045;-38.13080360867914
1739209799.4835074;-45.120503652039325
1739209799.4835103;-31.141103565318893
1739209799.4835129;-29.438486411369333
1739209799.4835157;-45.120503652039325
1739209799.4835186;-45.120503652039325
1739209799.4835215;-32.816014438256545
1739209799.483524;-35.57807855764607
1739209799.483527;-45.120503652039325
1739209799.4835298;-38.13080360867914
1739209799.4835324;-38.13080360867914
1739209799.4835353;-33.981070128970906
1739209799.4835382;-45.120503652039325
1739209799.483541;-45.120503652039325
1739209799.4835436;-35.57807855764607
1739209799.4835465;-35.57807855764607
1739209799.4835494;-45.120503652039325
1739209799.4835522;-38.13080360867914
1739209799.4835548;-45.120503652039325
1739209799.4835577;-45.120503652039325
1739209799.4835606;-38.13080360867914
1739209799.4835632;-45.120503652039325
1739209799.483566;-38.13080360867914
1739209799.483569;-38.13080360867914
1739209799.4835718;-33.981070128970906
1739209799.4835744;-35.57807855764607
1739209799.4835773;-38.13080360867914
1739209799.48358;-35.57807855764607
1739209799.4835827;-45.120503652039325
1739209799.4835856;-45.120503652039325
1739209799.4835885;-38.13080360867914
1739209799.4835913;-45.120503652039325
1739209799.483594;-45.120503652039325
1739209799.4835968;-45.120503652039325
1739209799.4835997;-45.120503652039325
1739209799.4836025;-45.120503652039325
1739209799.4836051;-33.981070128970906
1739209799.483608;-45.120503652039325
1739209799.4836109;-45.120503652039325
1739209799.4836135;-45.120503652039325
1739209799.4836164;-45.120503652039325
1739209799.4836192;-38.13080360867914
1739209799.483622;-45.120503652039325
1739209799.4836247;-38.13080360867914
1739209799.4836276;-35.57807855764607
1739209799.4836304;-35.57807855764607
1739209799.483633;-38.13080360867914
1739209799.483636;-45.120503652039325
1739209799.4836388;-45.120503652039325
1739209799.4836416;-45.120503652039325
1739209799.4836442;-45.120503652039325
1739209799.483647;-38.13080360867914
1739209799.48365;-38.13080360867914
1739209799.4836528;-33.981070128970906
1739209799.4836555;-38.13080360867914
1739209799.4836583;-35.57807855764607
1739209799.4836612;-38.13080360867914
1739209799.4836638;-38.13080360867914
1739209799.4836667;-45.120503652039325
1739209799.4836695;-38.13080360867914
1739209799.4836724;-38.13080360867914
1739209799.483675;-45.120503652039325
1739209799.4836779;-45.120503652039325
1739209799.4836807;-38.13080360867914
1739209799.4836833;-33.981070128970906
1739209799.4836862;-45.120503652039325
1739209799.483689;-45.120503652039325
1739209799.483692;-38.13080360867914
1739209799.4836946;-45.120503652039325
1739209799.4836974;-45.120503652039325
1739209799.4837003;-38.13080360867914
1739209799.4837031;-35.57807855764607
1739209799.4837058;-45.120503652039325
1739209799.4837086;-45.120503652039325
1739209799.4837115;-35.57807855764607
1739209799.483714;-35.57807855764607
1739209799.483717;-38.13080360867914
1739209799.4837198;-38.13080360867914
1739209799.4837227;-38.13080360867914
1739209799.4837253;-33.981070128970906
1739209799.4837282;-33.981070128970906
1739209799.483731;-45.120503652039325
1739209799.4837337;-45.120503652039325
1739209799.4837365;-45.120503652039325
1739209799.4837394;-38.13080360867914
1739209799.4837422;-38.13080360867914
1739209799.4837449;-38.13080360867914
1739209799.4837477;-38.13080360867914
1739209799.4837506;-45.120503652039325
1739209799.4837532;-45.120503652039325
1739209799.483756;-45.120503652039325
1739209799.483759;-38.13080360867914
1739209799.4837618;-33.981070128970906
1739209799.4837644;-38.13080360867914
1739209799.4837673;-45.120503652039325
1739209799.4837701;-45.120503652039325
1739209799.483773;-35.57807855764607
1739209799.4837756;-38.13080360867914
1739209799.4837785;-38.13080360867914
1739209799.4837813;-45.120503652039325
1739209799.483784;-35.57807855764607
1739209799.4837868;-38.13080360867914
1739209799.4837897;-38.13080360867914
1739209799.4837925;-45.120503652039325
1739209799.4837952;-35.57807855764607
1739209799.483798;-38.13080360867914
1739209799.483801;-45.120503652039325
1739209799.4838035;-38.13080360867914
1739209799.4838064;-28.992665084841942
1739209799.4838092;-38.13080360867914
1739209799.483812;-45.120503652039325
1739209799.4838147;-45.120503652039325
1739209799.4838176;-45.120503652039325
1739209799.4838204;-45.120503652039325
1739209799.4838233;-38.13080360867914
1739209799.483826;-38.13080360867914
1739209799.4838288;-45.120503652039325
1739209799.4838316;-45.120503652039325
1739209799.4838343;-45.120503652039325
1739209799.4838371;-38.13080360867914
1739209799.48384;-38.13080360867914
1739209799.4838428;-45.120503652039325
1739209799.4838455;-45.120503652039325
1739209799.4838483;-45.120503652039325
1739209799.4838512;-33.981070128970956
1739209799.4838538;-45.120503652039325
1739209799.4838567;-38.13080360867914
1739209799.4838595;-38.13080360867914
1739209799.4838624;-45.120503652039325
1739209799.483865;-45.120503652039325
1739209799.483868;-45.120503652039325
1739209799.4838707;-38.13080360867914
1739209799.4838736;-27.267205301931607
1739209799.4838762;-35.57807855764607
1739209799.483879;-35.57807855764607
1739209799.483882;-38.13080360867914
1739209799.4838846;-38.13080360867914
1739209799.4838874;-45.120503652039325
1739209799.4838903;-45.120503652039325
1739209799.4838932;-38.13080360867914
1739209799.4838958;-33.981070128970956
1739209799.4838986;-45.120503652039325
1739209799.4839015;-35.57807855764607
1739209799.4839041;-33.981070128970906
1739209799.483907;-33.981070128970906
1739209799.4839098;-38.13080360867914
1739209799.4839127;-45.120503652039325
1739209799.4839153;-38.13080360867914
1739209799.4839182;-35.57807855764607
1739209799.483921;-38.13080360867914
1739209799.483924;-38.13080360867914
1739209799.4839265;-32.816014438256545
1739209799.4839294;-45.120503652039325
1739209799.4839323;-45.120503652039325
1739209799.4839349;-38.13080360867914
1739209799.4839377;-45.120503652039325
1739209799.4839406;-45.120503652039325
1739209799.4839435;-45.120503652039325
1739209799.483946;-45.120503652039325
1739209799.483949;-45.120503652039325
1739209799.4839518;-38.13080360867914
1739209799.4839544;-45.120503652039325
1739209799.4839573;-38.13080360867914
1739209799.4839602;-38.13080360867914
1739209799.483963;-45.120503652039325
1739209799.4839656;-45.120503652039325
1739209799.4839685;-45.120503652039325
1739209799.4839714;-45.120503652039325
1739209799.4839742;-45.120503652039325
1739209799.4839768;-38.13080360867914
1739209799.4839797;-35.57807855764607
1739209799.4839826;-38.13080360867914
1739209799.4839852;-35.57807855764607
1739209799.483988;-38.13080360867914
1739209799.483991;-45.120503652039325
1739209799.4839938;-45.120503652039325
1739209799.4839964;-38.13080360867914
1739209799.4839993;-38.13080360867914
1739209799.484002;-45.120503652039325
1739209799.4840047;-38.13080360867914
1739209799.4840076;-45.120503652039325
1739209799.4840105;-38.13080360867914
1739209799.4840133;-38.13080360867914
1739209799.484016;-45.120503652039325
1739209799.4840188;-45.120503652039325
1739209799.4840217;-45.120503652039325
1739209799.4840245;-45.120503652039325
1739209799.4840271;-45.120503652039325
1739209799.48403;-38.13080360867914
1739209799.4840329;-32.816014438256545
1739209799.4840355;-45.120503652039325
1739209799.4840384;-45.120503652039325
1739209799.4840412;-45.120503652039325
1739209799.484044;-38.13080360867914
1739209799.4840467;-38.13080360867914
1739209799.4840496;-45.120503652039325
1739209799.4840524;-35.57807855764607
1739209799.484055;-38.13080360867914
1739209799.484058;-45.120503652039325
1739209799.4840608;-33.981070128970906
1739209799.4840636;-35.57807855764607
1739209799.4840662;-38.13080360867914
1739209799.484069;-38.13080360867914
1739209799.484072;-30.49652367304973
1739209799.4840746;-38.13080360867914
1739209799.4840775;-45.120503652039325
1739209799.4840803;-35.57807855764607
1739209799.4840832;-32.816014438256545
1739209799.4840858;-45.120503652039325
1739209799.4840887;-45.120503652039325
1739209799.4840915;-38.13080360867914
1739209799.4840944;-45.120503652039325
1739209799.484097;-45.120503652039325
1739209799.4840999;-45.120503652039325
1739209799.4841027;-45.120503652039325
1739209799.4841053;-38.13080360867914
1739209799.4841082;-35.57807855764607
1739209799.484111;-35.57807855764607
1739209799.484114;-45.120503652039325
1739209799.4841166;-45.120503652039325
1739209799.4841194;-45.120503652039325
1739209799.4841223;-38.13080360867914
1739209799.484125;-38.13080360867914
1739209799.4841278;-45.120503652039325
1739209799.4841306;-45.120503652039325
1739209799.4841335;-35.57807855764607
1739209799.484136;-38.13080360867914
1739209799.484139;-45.120503652039325
1739209799.4841418;-38.13080360867914
1739209799.4841447;-33.981070128970906
1739209799.4841473;-38.13080360867914
1739209799.4841502;-38.13080360867914
1739209799.484153;-45.120503652039325
1739209799.4841557;-45.120503652039325
1739209799.4841585;-33.981070128970906
1739209799.4841614;-32.816014438256545
1739209799.4841642;-38.13080360867914
1739209799.4841669;-38.13080360867914
1739209799.4841697;-38.13080360867914
1739209799.4841726;-35.57807855764607
1739209799.4841752;-45.120503652039325
1739209799.484178;-45.120503652039325
1739209799.484181;-45.120503652039325
1739209799.4841838;-38.13080360867914
1739209799.4841864;-38.13080360867914
1739209799.4841893;-33.981070128970906
1739209799.4841921;-31.141103565318915
1739209799.484195;-38.13080360867914
1739209799.4841976;-45.120503652039325
1739209799.4842005;-45.120503652039325
1739209799.4842033;-35.57807855764607
1739209799.484206;-38.13080360867914
1739209799.4842088;-33.981070128970906
1739209799.4842117;-33.981070128970906
1739209799.4842145;-31.141103565318915
1739209799.4842172;-45.120503652039325
1739209799.48422;-45.120503652039325
1739209799.484223;-33.981070128970906
1739209799.4842255;-45.120503652039325
1739209799.4842284;-45.120503652039325
1739209799.4842312;-38.13080360867914
1739209799.484234;-28.992665084841942
1739209799.4842367;-30.49652367304973
1739209799.4842396;-45.120503652039325
1739209799.4842424;-38.13080360867914
1739209799.4842453;-33.981070128970906
1739209799.484248;-33.981070128970906
1739209799.4842508;-38.13080360867914
1739209799.4842536;-45.120503652039325
1739209799.4842563;-33.981070128970906
1739209799.4842591;-33.981070128970906
1739209799.484262;-38.13080360867914
1739209799.4842649;-45.120503652039325
1739209799.4842675;-38.13080360867914
1739209799.4842703;-38.13080360867914
1739209799.4842732;-38.13080360867914
1739209799.4842758;-38.13080360867914
1739209799.4842787;-38.13080360867914
1739209799.4842815;-38.13080360867914
1739209799.4842844;-45.120503652039325
1739209799.484287;-45.120503652039325
1739209799.48429;-33.981070128970906
1739209799.4842927;-33.981070128970906
1739209799.4842956;-38.13080360867914
1739209799.4842982;-32.816014438256545
1739209799.484301;-32.816014438256545
1739209799.484304;-38.13080360867914
1739209799.4843066;-45.120503652039325
1739209799.4843094;-38.13080360867914
1739209799.4843123;-38.13080360867914
1739209799.4843152;-38.13080360867914
1739209799.4843178;-38.13080360867914
1739209799.4843206;-45.120503652039325
1739209799.4843235;-38.13080360867914
1739209799.4843261;-33.981070128970906
1739209799.484329;-45.120503652039325
1739209799.4843318;-38.13080360867914
1739209799.4843347;-38.13080360867914
1739209799.4843373;-38.13080360867914
1739209799.4843402;-45.120503652039325
1739209799.484343;-45.120503652039325
1739209799.4843457;-45.120503652039325
1739209799.4843485;-31.14110356531892
1739209799.4843514;-32.816014438256545
1739209799.4843543;-38.13080360867914
1739209799.4843569;-38.13080360867914
1739209799.4843597;-38.13080360867914
1739209799.4843626;-38.13080360867914
1739209799.4843655;-38.13080360867914
1739209799.484368;-45.120503652039325
1739209799.484371;-31.141103565318915
1739209799.4843738;-38.13080360867914
1739209799.4843764;-38.13080360867914
1739209799.4843793;-45.120503652039325
1739209799.4843822;-38.13080360867914
1739209799.484385;-35.57807855764607
1739209799.4843876;-38.13080360867914
1739209799.4843905;-38.13080360867914
1739209799.4843934;-45.120503652039325
1739209799.484396;-45.120503652039325
1739209799.4843988;-45.120503652039325
1739209799.4844017;-45.120503652039325
1739209799.4844046;-33.981070128970906
1739209799.4844072;-35.57807855764607
1739209799.48441;-38.13080360867914
1739209799.484413;-38.13080360867914
1739209799.4844158;-38.13080360867914
1739209799.4844184;-38.13080360867914
1739209799.4844213;-45.120503652039325
1739209799.484424;-45.120503652039325
1739209799.4844267;-38.13080360867914
1739209799.4844296;-30.49652367304973
1739209799.4844325;-38.13080360867914
1739209799.4844353;-45.120503652039325
1739209799.484438;-28.58837851428586
1739209799.4844408;-32.816014438256545
1739209799.4844437;-45.120503652039325
1739209799.4844463;-45.120503652039325
1739209799.4844491;-38.13080360867914
1739209799.484452;-45.120503652039325
1739209799.4844549;-38.13080360867914
1739209799.4844575;-38.13080360867914
1739209799.4844604;-45.120503652039325
1739209799.4844632;-38.13080360867914
1739209799.484466;-38.13080360867914
1739209799.4844687;-38.13080360867914
1739209799.4844716;-38.13080360867914
1739209799.4844744;-31.141103565318893
1739209799.484477;-38.13080360867914
1739209799.48448;-45.120503652039325
1739209799.4844828;-38.13080360867914
1739209799.4844856;-38.13080360867914
1739209799.4844882;-38.13080360867914
1739209799.484491;-33.981070128970906
1739209799.484494;-45.120503652039325
1739209799.4844966;-45.120503652039325
1739209799.4844995;-38.13080360867914
1739209799.4845023;-45.120503652039325
1739209799.4845052;-45.120503652039325
1739209799.4845078;-45.120503652039325
1739209799.4845107;-45.120503652039325
1739209799.4845135;-38.13080360867914
1739209799.4845164;-35.57807855764607
1739209799.484519;-38.13080360867914
1739209799.4845219;-38.13080360867914
1739209799.4845247;-38.13080360867914
1739209799.4845273;-45.120503652039325
1739209799.4845302;-35.57807855764607
1739209799.484533;-35.57807855764607
1739209799.484536;-35.57807855764607
1739209799.4845386;-45.120503652039325
1739209799.4845414;-38.13080360867914
1739209799.4845443;-35.57807855764607
1739209799.484547;-45.120503652039325
1739209799.4845498;-35.57807855764607
1739209799.4845526;-45.120503652039325
1739209799.4845555;-45.120503652039325
1739209799.484558;-45.120503652039325
1739209799.484561;-38.13080360867914
1739209799.4845638;-38.13080360867914
1739209799.4845667;-45.120503652039325
1739209799.4845693;-45.120503652039325
1739209799.4845722;-45.120503652039325
1739209799.484575;-31.141103565318915
1739209799.4845777;-38.13080360867914
1739209799.4845805;-45.120503652039325
1739209799.4845834;-38.13080360867914
1739209799.4845862;-35.57807855764607
1739209799.4845889;-45.120503652039325
1739209799.4845917;-45.120503652039325
1739209799.4845946;-38.13080360867914
1739209799.4845972;-45.120503652039325
1739209799.4846;-45.120503652039325
1739209799.484603;-45.120503652039325
1739209799.4846058;-38.13080360867914
1739209799.4846084;-45.120503652039325
1739209799.4846113;-45.120503652039325
1739209799.4846141;-45.120503652039325
1739209799.4846168;-38.13080360867914
1739209799.4846196;-38.13080360867914
1739209799.4846225;-45.120503652039325
1739209799.4846253;-45.120503652039325
1739209799.484628;-33.981070128970906
1739209799.4846308;-32.816014438256545
1739209799.4846337;-38.13080360867914
1739209799.4846365;-38.13080360867914
1739209799.4846392;-38.13080360867914
1739209799.484642;-31.141103565318915
1739209799.484645;-35.57807855764607
1739209799.4846475;-35.57807855764607
1739209799.4846504;-45.120503652039325
1739209799.4846532;-45.120503652039325
1739209799.484656;-35.57807855764607
1739209799.4846587;-38.13080360867914
1739209799.4846616;-45.120503652039325
1739209799.4846644;-30.49652367304976
1739209799.484667;-38.13080360867914
1739209799.48467;-45.120503652039325
1739209799.4846728;-45.120503652039325
1739209799.4846756;-45.120503652039325
1739209799.4846783;-45.120503652039325
1739209799.4846811;-45.120503652039325
1739209799.484684;-38.13080360867914
1739209799.4846869;-33.981070128970906
1739209799.4846895;-45.120503652039325
1739209799.4846923;-45.120503652039325
1739209799.4846952;-45.120503652039325
1739209799.4846978;-45.120503652039325
1739209799.4847007;-38.13080360867914
1739209799.4847035;-45.120503652039325
1739209799.4847064;-38.13080360867914
1739209799.484709;-31.141103565318915
1739209799.484712;-38.13080360867914
1739209799.4847147;-38.13080360867914
1739209799.4847174;-33.981070128970956
1739209799.4847202;-38.13080360867914
1739209799.484723;-32.816014438256545
1739209799.484726;-38.13080360867914
1739209799.4847286;-33.981070128970906
1739209799.4847314;-33.981070128970906
1739209799.4847343;-38.13080360867914
1739209799.4847372;-45.120503652039325
1739209799.4847398;-45.120503652039325
1739209799.4847426;-35.57807855764607
1739209799.4847455;-45.120503652039325
1739209799.4847481;-45.120503652039325
1739209799.484751;-33.981070128970906
1739209799.4847538;-31.141103565318915
1739209799.4847567;-33.981070128970906
1739209799.4847593;-45.120503652039325
1739209799.4847622;-45.120503652039325
1739209799.484765;-33.981070128970906
1739209799.4847677;-38.13080360867914
1739209799.4847705;-38.13080360867914
1739209799.4847734;-35.57807855764607
1739209799.4847763;-38.13080360867914
1739209799.484779;-38.13080360867914
1739209799.4847817;-45.120503652039325
1739209799.4847846;-38.13080360867914
1739209799.4847875;-35.57807855764607
1739209799.48479;-45.120503652039325
1739209799.484793;-45.120503652039325
1739209799.4847958;-45.120503652039325
1739209799.4847984;-31.141103565318915
1739209799.4848013;-38.13080360867914
