CAN Message; 0x1b8:0000df5c0039a81b
1739209753.01082;-38.13080360867914
1739209753.0108275;-45.120503652039325
1739209753.0108352;-45.120503652039325
1739209753.010843;-32.816014438256545
1739209753.0108507;-38.13080360867914
1739209753.0108583;-45.120503652039325
1739209753.0108662;-38.13080360867914
1739209753.0108738;-33.981070128970906
1739209753.0108814;-38.13080360867914
1739209753.0108893;-45.120503652039325
1739209753.010897;-45.120503652039325
1739209753.0109046;-38.13080360867914
1739209753.0109122;-33.981070128970906
1739209753.01092;-45.120503652039325
1739209753.0109277;-38.13080360867914
1739209753.0109353;-45.120503652039325
1739209753.0109432;-45.120503652039325
1739209753.0109508;-45.120503652039325
1739209753.0109584;-45.120503652039325
1739209753.010966;-38.13080360867914
1739209753.010974;-33.981070128970906
1739209753.0109816;-45.120503652039325
1739209753.0109892;-45.120503652039325
1739209753.010997;-30.49652367304973
1739209753.0110047;-32.816014438256545
1739209753.0110123;-45.120503652039325
1739209753.01102;-38.13080360867914
1739209753.0110278;-32.816014438256545
1739209753.0110354;-38.13080360867914
1739209753.011043;-45.120503652039325
1739209753.011051;-45.120503652039325
1739209753.0110586;-38.13080360867914
1739209753.0110662;-38.13080360867914
1739209753.0110738;-38.13080360867914
1739209753.0110817;-38.13080360867914
1739209753.0110893;-45.120503652039325
1739209753.011097;-38.13080360867914
1739209753.0111048;-45.120503652039325
1739209753.0111125;-45.120503652039325
1739209753.01112;-45.120503652039325
1739209753.0111277;-45.120503652039325
1739209753.0111356;-45.120503652039325
1739209753.0111432;-45.120503652039325
1739209753.0111508;-45.120503652039325
1739209753.0111587;-33.981070128970906
1739209753.0111663;-31.141103565318893
1739209753.011174;-38.13080360867914
1739209753.0111818;-45.120503652039325
1739209753.0111895;-38.13080360867914
1739209753.011197;-32.816014438256545
1739209753.0112047;-38.13080360867914
1739209753.0112126;-45.120503652039325
1739209753.0112202;-38.13080360867914
1739209753.0112278;-28.21854285175415
1739209753.0112357;-35.57807855764607
1739209753.0112433;-38.13080360867914
1739209753.011251;-35.57807855764607
1739209753.0112586;-32.816014438256545
1739209753.0112665;-45.120503652039325
1739209753.011274;-38.13080360867914
1739209753.0112817;-45.120503652039325
1739209753.0112896;-45.120503652039325
1739209753.0112972;-45.120503652039325
1739209753.0113049;-33.981070128970906
1739209753.0113125;-38.13080360867914
1739209753.0113204;-45.120503652039325
1739209753.011328;-38.13080360867914
1739209753.0113356;-35.57807855764607
1739209753.0113435;-38.13080360867914
1739209753.011351;-45.120503652039325
1739209753.0113587;-38.13080360867914
1739209753.0113664;-38.13080360867914
1739209753.0113742;-45.120503652039325
1739209753.0113819;-45.120503652039325
1739209753.0113895;-38.13080360867914
1739209753.0113974;-45.120503652039325
1739209753.011405;-45.120503652039325
1739209753.0114126;-32.816014438256545
1739209753.0114202;-38.13080360867914
1739209753.011428;-45.120503652039325
1739209753.0114357;-35.57807855764607
1739209753.0114434;-38.13080360867914
1739209753.0114512;-38.13080360867914
1739209753.0114589;-45.120503652039325
1739209753.0114665;-38.13080360867914
1739209753.0114741;-45.120503652039325
1739209753.011482;-45.120503652039325
1739209753.0114896;-38.13080360867914
1739209753.0114973;-45.120503652039325
1739209753.0115051;-38.13080360867914
1739209753.0115128;-38.13080360867914
1739209753.0115204;-38.13080360867914
1739209753.0115283;-38.13080360867914
1739209753.011536;-45.120503652039325
1739209753.0115435;-38.13080360867914
1739209753.0115511;-45.120503652039325
1739209753.011559;-45.120503652039325
1739209753.0115666;-45.120503652039325
1739209753.0115743;-38.13080360867914
1739209753.0115821;-35.57807855764607
1739209753.0115898;-38.13080360867914
1739209753.0115974;-38.13080360867914
1739209753.011605;-38.13080360867914
1739209753.011613;-45.120503652039325
1739209753.0116205;-38.13080360867914
1739209753.0116282;-45.120503652039325
1739209753.011636;-38.13080360867914
1739209753.0116436;-45.120503652039325
1739209753.0116513;-45.120503652039325
1739209753.011659;-38.13080360867914
1739209753.0116668;-38.13080360867914
1739209753.0116744;-45.120503652039325
1739209753.011682;-45.120503652039325
1739209753.01169;-33.981070128970906
1739209753.0116975;-31.141103565318915
1739209753.0117052;-45.120503652039325
1739209753.0117128;-38.13080360867914
1739209753.0117207;-38.13080360867914
1739209753.0117283;-33.981070128970906
1739209753.011736;-45.120503652039325
1739209753.0117438;-38.13080360867914
1739209753.0117514;-38.13080360867914
1739209753.011759;-45.120503652039325
1739209753.0117667;-38.13080360867914
1739209753.0117745;-38.13080360867914
1739209753.0117822;-38.13080360867914
1739209753.0117898;-32.816014438256545
1739209753.0117977;-45.120503652039325
1739209753.0118053;-45.120503652039325
1739209753.011813;-38.13080360867914
1739209753.0118206;-38.13080360867914
1739209753.0118284;-35.57807855764607
1739209753.011836;-45.120503652039325
1739209753.0118437;-38.13080360867914
1739209753.0118515;-28.992665084841942
1739209753.0118592;-38.13080360867914
1739209753.0118668;-45.120503652039325
1739209753.0118747;-38.13080360867914
1739209753.0118823;-31.141103565318915
1739209753.01189;-45.120503652039325
1739209753.0118976;-45.120503652039325
1739209753.0119054;-45.120503652039325
1739209753.011913;-33.981070128970906
1739209753.0119207;-32.816014438256545
1739209753.0119286;-38.13080360867914
1739209753.0119362;-45.120503652039325
1739209753.0119438;-38.13080360867914
1739209753.0119514;-35.57807855764607
1739209753.0119593;-38.13080360867914
1739209753.011967;-45.120503652039325
1739209753.0119746;-31.141103565318915
1739209753.0119824;-45.120503652039325
1739209753.01199;-38.13080360867914
1739209753.0119977;-45.120503652039325
1739209753.0120053;-33.981070128970906
1739209753.0120132;-38.13080360867914
1739209753.0120208;-35.57807855764607
1739209753.0120285;-38.13080360867914
1739209753.0120363;-30.49652367304973
1739209753.012044;-33.981070128970906
1739209753.0120516;-38.13080360867914
1739209753.0120592;-45.120503652039325
1739209753.012067;-38.13080360867914
1739209753.0120747;-35.57807855764607
1739209753.0120823;-38.13080360867914
1739209753.0120902;-45.120503652039325
1739209753.0120978;-31.141103565318915
1739209753.0121055;-30.49652367304973
1739209753.012113;-38.13080360867914
1739209753.012121;-45.120503652039325
1739209753.0121286;-45.120503652039325
1739209753.0121362;-45.120503652039325
1739209753.012144;-45.120503652039325
1739209753.0121517;-45.120503652039325
1739209753.0121593;-38.13080360867914
1739209753.012167;-45.120503652039325
1739209753.0121748;-38.13080360867914
1739209753.0121825;-45.120503652039325
1739209753.01219;-38.13080360867914
1739209753.012198;-38.13080360867914
1739209753.0122056;-38.13080360867914
1739209753.0122132;-38.13080360867914
1739209753.012221;-38.13080360867914
1739209753.0122287;-38.13080360867914
1739209753.0122364;-38.13080360867914
1739209753.012244;-38.13080360867914
1739209753.0122519;-38.13080360867914
1739209753.0122595;-38.13080360867914
1739209753.012267;-38.13080360867914
1739209753.012275;-38.13080360867914
1739209753.0122826;-35.57807855764607
1739209753.0122902;-45.120503652039325
1739209753.0122979;-38.13080360867914
1739209753.0123057;-38.13080360867914
1739209753.0123134;-35.57807855764607
1739209753.012321;-45.120503652039325
1739209753.0123289;-45.120503652039325
1739209753.0123365;-33.981070128970906
1739209753.0123441;-38.13080360867914
1739209753.0123518;-35.57807855764607
1739209753.0123596;-38.13080360867914
1739209753.0123672;-35.57807855764607
1739209753.0123749;-38.13080360867914
1739209753.0123827;-35.57807855764607
1739209753.0123904;-45.120503652039325
1739209753.012398;-35.57807855764607
1739209753.0124056;-38.13080360867914
1739209753.0124135;-38.13080360867914
1739209753.0124211;-38.13080360867914
1739209753.0124288;-35.57807855764607
1739209753.0124366;-38.13080360867914
1739209753.0124443;-45.120503652039325
1739209753.012452;-45.120503652039325
1739209753.0124595;-38.13080360867914
1739209753.0124674;-35.57807855764607
1739209753.012475;-45.120503652039325
1739209753.0124826;-45.120503652039325
1739209753.0124905;-35.57807855764607
1739209753.0124981;-35.57807855764607
1739209753.0125058;-45.120503652039325
1739209753.0125136;-38.13080360867914
1739209753.0125213;-45.120503652039325
1739209753.012529;-38.13080360867914
1739209753.0125365;-33.981070128970906
1739209753.0125444;-45.120503652039325
1739209753.012552;-35.57807855764607
1739209753.0125597;-33.981070128970906
1739209753.0125675;-35.57807855764607
1739209753.0125751;-38.13080360867914
1739209753.0125828;-35.57807855764607
1739209753.0125904;-35.57807855764607
1739209753.0125983;-31.141103565318893
1739209753.012606;-38.13080360867914
1739209753.0126135;-45.120503652039325
1739209753.0126214;-45.120503652039325
1739209753.012629;-38.13080360867914
1739209753.0126367;-38.13080360867914
1739209753.0126443;-45.120503652039325
1739209753.0126522;-38.13080360867914
1739209753.0126598;-35.57807855764607
1739209753.0126636;-45.120503652039325
1739209753.0126672;-45.120503652039325
1739209753.012671;-38.13080360867914
1739209753.0126748;-38.13080360867914
1739209753.0126786;-45.120503652039325
1739209753.0126822;-45.120503652039325
1739209753.012686;-45.120503652039325
1739209753.0126898;-26.991370085610736
1739209753.0126936;-32.816014438256545
1739209753.0126972;-45.120503652039325
1739209753.012701;-45.120503652039325
1739209753.0127048;-35.57807855764607
1739209753.0127087;-38.13080360867914
1739209753.0127122;-45.120503652039325
1739209753.012716;-38.13080360867914
1739209753.0127199;-38.13080360867914
1739209753.0127237;-38.13080360867914
1739209753.0127273;-45.120503652039325
1739209753.012731;-45.120503652039325
1739209753.012735;-45.120503652039325
1739209753.0127385;-45.120503652039325
1739209753.0127423;-45.120503652039325
1739209753.012746;-33.981070128970906
1739209753.01275;-38.13080360867914
1739209753.0127535;-45.120503652039325
1739209753.0127573;-38.13080360867914
1739209753.012761;-45.120503652039325
1739209753.012765;-45.120503652039325
1739209753.0127685;-38.13080360867914
1739209753.0127723;-38.13080360867914
1739209753.0127761;-45.120503652039325
1739209753.01278;-30.49652367304973
1739209753.0127835;-30.49652367304973
1739209753.0127873;-38.13080360867914
1739209753.0127912;-38.13080360867914
1739209753.012795;-38.13080360867914
1739209753.0127985;-38.13080360867914
1739209753.0128024;-38.13080360867914
1739209753.0128062;-33.981070128970906
1739209753.0128098;-45.120503652039325
1739209753.0128136;-45.120503652039325
1739209753.0128174;-35.57807855764607
1739209753.0128212;-45.120503652039325
1739209753.0128248;-45.120503652039325
1739209753.0128286;-45.120503652039325
1739209753.0128324;-38.13080360867914
1739209753.0128362;-38.13080360867914
1739209753.0128398;-38.13080360867914
1739209753.0128436;-38.13080360867914
1739209753.0128474;-38.13080360867914
1739209753.0128512;-45.120503652039325
1739209753.0128548;-45.120503652039325
1739209753.0128586;-45.120503652039325
1739209753.0128624;-32.816014438256545
1739209753.012866;-45.120503652039325
1739209753.0128698;-33.981070128970906
1739209753.0128736;-35.57807855764607
1739209753.0128775;-35.57807855764607
1739209753.012881;-38.13080360867914
1739209753.0128849;-45.120503652039325
1739209753.0128887;-35.57807855764607
1739209753.0128925;-38.13080360867914
1739209753.012896;-38.13080360867914
1739209753.0128999;-45.120503652039325
1739209753.0129037;-45.120503652039325
1739209753.0129075;-45.120503652039325
1739209753.012911;-38.13080360867914
1739209753.012915;-35.57807855764607
1739209753.0129187;-38.13080360867914
1739209753.0129225;-38.13080360867914
1739209753.012926;-45.120503652039325
1739209753.01293;-32.816014438256545
1739209753.0129337;-33.981070128970906
1739209753.0129373;-45.120503652039325
1739209753.0129411;-35.57807855764607
1739209753.012945;-38.13080360867914
1739209753.0129488;-38.13080360867914
1739209753.0129523;-45.120503652039325
1739209753.0129561;-38.13080360867914
1739209753.01296;-38.13080360867914
1739209753.0129638;-45.120503652039325
1739209753.0129673;-45.120503652039325
1739209753.0129712;-38.13080360867914
1739209753.012975;-35.57807855764607
1739209753.0129788;-35.57807855764607
1739209753.0129824;-38.13080360867914
1739209753.0129862;-38.13080360867914
1739209753.01299;-38.13080360867914
1739209753.0129938;-45.120503652039325
1739209753.0129974;-38.13080360867914
1739209753.0130012;-38.13080360867914
1739209753.013005;-38.13080360867914
1739209753.0130086;-45.120503652039325
1739209753.0130124;-38.13080360867914
1739209753.0130162;-32.816014438256545
1739209753.01302;-45.120503652039325
1739209753.0130236;-33.981070128970906
1739209753.0130274;-31.141103565318915
1739209753.0130312;-38.13080360867914
1739209753.013035;-35.57807855764607
1739209753.0130386;-35.57807855764607
1739209753.0130424;-35.57807855764607
1739209753.0130463;-38.13080360867914
1739209753.01305;-45.120503652039325
1739209753.0130537;-33.981070128970906
1739209753.0130575;-33.981070128970906
1739209753.0130613;-45.120503652039325
1739209753.013065;-45.120503652039325
1739209753.0130687;-38.13080360867914
1739209753.0130725;-35.57807855764607
1739209753.0130763;-38.13080360867914
1739209753.01308;-45.120503652039325
1739209753.0130837;-38.13080360867914
1739209753.0130875;-38.13080360867914
1739209753.0130913;-45.120503652039325
1739209753.013095;-38.13080360867914
1739209753.0130987;-45.120503652039325
1739209753.0131025;-45.120503652039325
1739209753.0131063;-35.57807855764607
1739209753.01311;-35.57807855764607
1739209753.0131137;-31.141103565318915
1739209753.0131176;-31.141103565318915
1739209753.0131214;-45.120503652039325
1739209753.013125;-38.13080360867914
1739209753.0131288;-33.981070128970906
1739209753.0131326;-33.981070128970906
1739209753.0131364;-45.120503652039325
1739209753.01314;-38.13080360867914
1739209753.0131438;-45.120503652039325
1739209753.0131476;-38.13080360867914
1739209753.0131512;-35.57807855764607
1739209753.013155;-45.120503652039325
1739209753.0131588;-38.13080360867914
1739209753.0131626;-38.13080360867914
1739209753.0131662;-38.13080360867914
1739209753.01317;-33.981070128970906
1739209753.0131738;-38.13080360867914
1739209753.0131776;-38.13080360867914
1739209753.0131812;-38.13080360867914
1739209753.013185;-45.120503652039325
1739209753.0131888;-45.120503652039325
1739209753.0131927;-33.981070128970906
1739209753.0131962;-38.13080360867914
1739209753.0132;-38.13080360867914
1739209753.0132039;-32.816014438256545
1739209753.0132077;-26.991370085610722
1739209753.0132113;-38.13080360867914
1739209753.013215;-38.13080360867914
1739209753.0132189;-35.57807855764607
1739209753.0132225;-35.57807855764607
1739209753.0132263;-38.13080360867914
