CAN Message; 0x1b8:000014135c3ee27e
1739209785.9137352;-45.120503652039325
1739209785.913743;-45.120503652039325
1739209785.9137511;-33.981070128970906
1739209785.913759;-45.120503652039325
1739209785.913767;-45.120503652039325
1739209785.9137752;-38.13080360867914
1739209785.913783;-38.13080360867914
1739209785.9137912;-38.13080360867914
1739209785.913799;-45.120503652039325
1739209785.9138072;-35.57807855764607
1739209785.913815;-38.13080360867914
1739209785.9138231;-45.120503652039325
1739209785.913831;-35.57807855764607
1739209785.913839;-38.13080360867914
1739209785.9138472;-38.13080360867914
1739209785.913855;-45.120503652039325
1739209785.9138632;-38.13080360867914
1739209785.913871;-38.13080360867914
1739209785.9138792;-45.120503652039325
1739209785.913887;-33.981070128970906
1739209785.9138951;-33.981070128970906
1739209785.913903;-33.981070128970906
1739209785.913911;-33.981070128970906
1739209785.9139192;-38.13080360867914
1739209785.913927;-38.13080360867914
1739209785.9139352;-38.13080360867914
1739209785.913943;-45.120503652039325
1739209785.9139512;-45.120503652039325
1739209785.913959;-45.120503652039325
1739209785.9139671;-45.120503652039325
1739209785.913975;-38.13080360867914
1739209785.913983;-35.57807855764607
1739209785.9139912;-38.13080360867914
1739209785.913999;-45.120503652039325
1739209785.9140072;-45.120503652039325
1739209785.914015;-45.120503652039325
1739209785.9140232;-38.13080360867914
1739209785.914031;-38.13080360867914
1739209785.9140391;-45.120503652039325
1739209785.914047;-45.120503652039325
1739209785.914055;-45.120503652039325
1739209785.9140632;-45.120503652039325
1739209785.914071;-38.13080360867914
1739209785.9140792;-33.981070128970906
1739209785.914087;-38.13080360867914
1739209785.9140952;-45.120503652039325
1739209785.914103;-45.120503652039325
1739209785.9141111;-35.57807855764607
1739209785.914119;-35.57807855764607
1739209785.914127;-45.120503652039325
1739209785.9141352;-38.13080360867914
1739209785.914143;-35.57807855764607
1739209785.9141512;-33.981070128970906
1739209785.914159;-45.120503652039325
1739209785.9141672;-45.120503652039325
1739209785.914175;-45.120503652039325
1739209785.9141831;-45.120503652039325
1739209785.914191;-38.13080360867914
1739209785.914199;-45.120503652039325
1739209785.9142072;-38.13080360867914
1739209785.914215;-33.981070128970906
1739209785.9142232;-45.120503652039325
1739209785.914231;-45.120503652039325
1739209785.9142392;-38.13080360867914
1739209785.914247;-38.13080360867914
1739209785.9142551;-45.120503652039325
1739209785.914263;-38.13080360867914
1739209785.914271;-38.13080360867914
1739209785.9142792;-38.13080360867914
1739209785.914287;-38.13080360867914
1739209785.9142952;-45.120503652039325
1739209785.914303;-38.13080360867914
1739209785.9143112;-38.13080360867914
1739209785.914319;-32.816014438256545
1739209785.9143271;-38.13080360867914
1739209785.914335;-38.13080360867914
1739209785.914343;-45.120503652039325
1739209785.9143512;-38.13080360867914
1739209785.914359;-38.13080360867914
1739209785.9143672;-45.120503652039325
1739209785.914375;-45.120503652039325
1739209785.9143832;-38.13080360867914
1739209785.914391;-35.57807855764607
1739209785.9143991;-38.13080360867914
1739209785.914407;-32.816014438256545
1739209785.9144151;-33.981070128970906
1739209785.9144232;-45.120503652039325
1739209785.914431;-45.120503652039325
1739209785.9144392;-38.13080360867914
1739209785.914447;-38.13080360867914
1739209785.9144552;-38.13080360867914
1739209785.914463;-38.13080360867914
1739209785.9144711;-31.141103565318915
1739209785.9144793;-33.981070128970906
1739209785.9144871;-38.13080360867914
1739209785.9144952;-45.120503652039325
1739209785.914503;-38.13080360867914
1739209785.9145112;-38.13080360867914
1739209785.914519;-45.120503652039325
1739209785.9145272;-38.13080360867914
1739209785.914535;-33.981070128970906
1739209785.9145432;-45.120503652039325
1739209785.9145513;-38.13080360867914
1739209785.9145591;-45.120503652039325
1739209785.9145672;-38.13080360867914
1739209785.914575;-45.120503652039325
1739209785.9145832;-45.120503652039325
1739209785.914591;-38.13080360867914
1739209785.9145992;-35.57807855764607
1739209785.914607;-38.13080360867914
1739209785.9146152;-45.120503652039325
1739209785.9146233;-35.57807855764607
1739209785.9146311;-35.57807855764607
1739209785.9146392;-38.13080360867914
1739209785.914647;-45.120503652039325
1739209785.9146552;-33.981070128970906
1739209785.914663;-32.816014438256545
1739209785.9146712;-38.13080360867914
1739209785.914679;-38.13080360867914
1739209785.9146872;-45.120503652039325
1739209785.9146953;-45.120503652039325
1739209785.9147031;-33.981070128970906
1739209785.9147112;-38.13080360867914
1739209785.914719;-45.120503652039325
1739209785.9147272;-31.141103565318915
1739209785.914735;-28.992665084841942
1739209785.9147432;-45.120503652039325
1739209785.914751;-45.120503652039325
1739209785.9147592;-45.120503652039325
1739209785.9147673;-38.13080360867914
1739209785.9147751;-33.981070128970906
1739209785.9147832;-45.120503652039325
1739209785.914791;-38.13080360867914
1739209785.9147992;-38.13080360867914
1739209785.914807;-45.120503652039325
1739209785.9148152;-45.120503652039325
1739209785.914823;-45.120503652039325
1739209785.9148312;-35.57807855764607
1739209785.9148393;-38.13080360867914
1739209785.9148471;-38.13080360867914
1739209785.9148552;-45.120503652039325
1739209785.914863;-35.57807855764607
1739209785.9148712;-33.981070128970906
1739209785.914879;-45.120503652039325
1739209785.9148872;-45.120503652039325
1739209785.914895;-35.57807855764607
1739209785.9149032;-33.981070128970906
1739209785.9149113;-45.120503652039325
1739209785.9149191;-38.13080360867914
1739209785.9149272;-30.49652367304973
1739209785.914935;-35.57807855764607
1739209785.9149432;-38.13080360867914
1739209785.914951;-35.57807855764607
1739209785.9149592;-45.120503652039325
1739209785.914967;-45.120503652039325
1739209785.9149752;-38.13080360867914
1739209785.9149833;-38.13080360867914
1739209785.9149911;-38.13080360867914
1739209785.9149992;-38.13080360867914
1739209785.915007;-38.13080360867914
1739209785.9150152;-45.120503652039325
1739209785.915023;-38.13080360867914
1739209785.9150312;-38.13080360867914
1739209785.915039;-38.13080360867914
1739209785.9150472;-38.13080360867914
1739209785.9150553;-45.120503652039325
1739209785.9150631;-45.120503652039325
1739209785.9150712;-45.120503652039325
1739209785.915079;-38.13080360867914
1739209785.9150872;-33.981070128970906
1739209785.915095;-32.816014438256545
1739209785.9151032;-45.120503652039325
1739209785.915111;-38.13080360867914
1739209785.9151192;-45.120503652039325
1739209785.9151273;-45.120503652039325
1739209785.9151351;-45.120503652039325
1739209785.9151433;-45.120503652039325
1739209785.9151511;-45.120503652039325
1739209785.9151592;-38.13080360867914
1739209785.915167;-38.13080360867914
1739209785.9151752;-45.120503652039325
1739209785.915183;-35.57807855764607
1739209785.9151912;-35.57807855764607
1739209785.9151993;-45.120503652039325
1739209785.9152071;-38.13080360867914
1739209785.9152153;-32.816014438256545
1739209785.9152231;-38.13080360867914
1739209785.9152312;-45.120503652039325
1739209785.915239;-45.120503652039325
1739209785.9152472;-31.141103565318893
1739209785.915255;-30.49652367304973
1739209785.9152632;-45.120503652039325
1739209785.9152713;-38.13080360867914
1739209785.9152792;-45.120503652039325
1739209785.9152873;-38.13080360867914
1739209785.9152951;-45.120503652039325
1739209785.9153032;-38.13080360867914
1739209785.915311;-45.120503652039325
1739209785.9153192;-45.120503652039325
1739209785.9153273;-38.13080360867914
1739209785.9153352;-38.13080360867914
1739209785.9153433;-38.13080360867914
1739209785.9153512;-38.13080360867914
1739209785.9153593;-38.13080360867914
1739209785.9153671;-45.120503652039325
1739209785.9153752;-29.438486411369333
1739209785.915383;-28.992665084841942
1739209785.9153912;-45.120503652039325
1739209785.9153993;-45.120503652039325
1739209785.9154072;-38.13080360867914
1739209785.9154153;-33.981070128970906
1739209785.9154232;-45.120503652039325
1739209785.9154313;-38.13080360867914
1739209785.9154391;-45.120503652039325
1739209785.9154472;-45.120503652039325
1739209785.915455;-45.120503652039325
1739209785.9154632;-45.120503652039325
1739209785.9154713;-45.120503652039325
1739209785.9154792;-45.120503652039325
1739209785.9154873;-45.120503652039325
1739209785.9154952;-45.120503652039325
1739209785.9155033;-31.141103565318893
1739209785.9155111;-27.8777449560314
1739209785.9155192;-45.120503652039325
1739209785.915527;-45.120503652039325
1739209785.9155352;-28.58837851428586
1739209785.9155433;-45.120503652039325
1739209785.9155512;-45.120503652039325
1739209785.9155593;-45.120503652039325
1739209785.9155672;-38.13080360867914
1739209785.9155753;-31.141103565318915
1739209785.9155831;-45.120503652039325
1739209785.9155912;-38.13080360867914
1739209785.915599;-35.57807855764607
1739209785.9156072;-35.57807855764607
1739209785.9156153;-45.120503652039325
1739209785.9156232;-45.120503652039325
1739209785.9156313;-38.13080360867914
1739209785.9156392;-45.120503652039325
1739209785.9156473;-45.120503652039325
1739209785.9156551;-45.120503652039325
1739209785.9156632;-45.120503652039325
1739209785.915671;-45.120503652039325
1739209785.9156792;-45.120503652039325
1739209785.9156873;-45.120503652039325
1739209785.9156952;-38.13080360867914
1739209785.9157033;-28.992665084841942
1739209785.9157112;-45.120503652039325
1739209785.9157193;-45.120503652039325
1739209785.9157271;-38.13080360867914
1739209785.9157352;-32.816014438256545
1739209785.915743;-38.13080360867914
1739209785.9157512;-33.981070128970906
1739209785.9157593;-45.120503652039325
1739209785.9157672;-32.81601443825658
1739209785.9157753;-45.120503652039325
1739209785.9157832;-45.120503652039325
1739209785.9157913;-45.120503652039325
1739209785.9157991;-45.120503652039325
1739209785.9158072;-35.57807855764607
1739209785.915815;-38.13080360867914
1739209785.9158232;-45.120503652039325
1739209785.9158313;-38.13080360867914
1739209785.9158392;-45.120503652039325
1739209785.9158473;-45.120503652039325
1739209785.9158552;-45.120503652039325
1739209785.9158633;-45.120503652039325
1739209785.9158711;-45.120503652039325
1739209785.9158792;-45.120503652039325
1739209785.915887;-38.13080360867914
1739209785.9158952;-33.981070128970906
1739209785.9159033;-35.57807855764607
1739209785.9159112;-45.120503652039325
1739209785.9159193;-35.57807855764607
1739209785.9159272;-35.57807855764607
1739209785.9159353;-45.120503652039325
1739209785.9159431;-45.120503652039325
1739209785.9159513;-45.120503652039325
1739209785.9159591;-45.120503652039325
1739209785.9159672;-45.120503652039325
1739209785.9159753;-45.120503652039325
1739209785.9159832;-38.13080360867914
1739209785.9159913;-38.13080360867914
1739209785.9159992;-45.120503652039325
1739209785.9160073;-38.13080360867914
1739209785.9160151;-45.120503652039325
1739209785.9160233;-33.981070128970906
1739209785.9160311;-45.120503652039325
1739209785.9160392;-45.120503652039325
1739209785.9160473;-35.57807855764607
1739209785.9160552;-35.57807855764607
1739209785.9160633;-45.120503652039325
1739209785.9160712;-38.13080360867914
1739209785.9160793;-45.120503652039325
1739209785.9160872;-38.13080360867914
1739209785.9160953;-38.13080360867914
1739209785.9161034;-45.120503652039325
1739209785.9161112;-45.120503652039325
1739209785.9161193;-45.120503652039325
1739209785.9161272;-35.57807855764607
1739209785.9161353;-38.13080360867914
1739209785.9161432;-35.57807855764607
1739209785.9161513;-38.13080360867914
1739209785.9161592;-45.120503652039325
1739209785.9161673;-38.13080360867914
1739209785.9161754;-38.13080360867914
1739209785.9161832;-38.13080360867914
1739209785.9161913;-38.13080360867914
1739209785.9161992;-45.120503652039325
1739209785.9162073;-45.120503652039325
1739209785.9162152;-38.13080360867914
1739209785.9162233;-31.141103565318915
1739209785.9162312;-38.13080360867914
1739209785.9162393;-33.981070128970906
1739209785.9162474;-38.13080360867914
1739209785.9162552;-32.816014438256545
1739209785.9162633;-45.120503652039325
1739209785.9162712;-45.120503652039325
1739209785.9162793;-45.120503652039325
1739209785.9162872;-45.120503652039325
1739209785.9162953;-38.13080360867914
1739209785.9163032;-45.120503652039325
1739209785.9163113;-38.13080360867914
1739209785.9163194;-45.120503652039325
1739209785.9163272;-45.120503652039325
1739209785.9163353;-45.120503652039325
1739209785.9163432;-33.981070128970906
1739209785.9163513;-33.981070128970906
1739209785.9163592;-38.13080360867914
1739209785.9163673;-45.120503652039325
1739209785.9163752;-38.13080360867914
1739209785.9163833;-30.49652367304973
1739209785.9163914;-38.13080360867914
1739209785.9163992;-45.120503652039325
1739209785.9164073;-38.13080360867914
1739209785.9164152;-30.49652367304973
1739209785.9164233;-38.13080360867914
1739209785.9164312;-45.120503652039325
1739209785.9164393;-38.13080360867914
1739209785.9164472;-45.120503652039325
1739209785.9164553;-38.13080360867914
1739209785.9164634;-45.120503652039325
1739209785.9164712;-45.120503652039325
1739209785.9164793;-45.120503652039325
1739209785.9164872;-45.120503652039325
1739209785.9164953;-45.120503652039325
1739209785.9165032;-38.13080360867914
1739209785.9165113;-45.120503652039325
1739209785.9165192;-45.120503652039325
1739209785.9165273;-45.120503652039325
1739209785.9165354;-45.120503652039325
1739209785.9165432;-27.8777449560314
1739209785.9165514;-32.816014438256545
1739209785.9165592;-45.120503652039325
1739209785.9165673;-45.120503652039325
1739209785.9165752;-38.13080360867914
1739209785.9165833;-45.120503652039325
1739209785.9165912;-38.13080360867914
1739209785.9165993;-38.13080360867914
1739209785.9166074;-45.120503652039325
1739209785.9166152;-38.13080360867914
1739209785.9166234;-32.816014438256545
1739209785.9166312;-38.13080360867914
1739209785.9166393;-45.120503652039325
1739209785.9166472;-38.13080360867914
1739209785.9166553;-38.13080360867914
1739209785.9166632;-33.981070128970906
1739209785.9166713;-45.120503652039325
1739209785.9166794;-45.120503652039325
1739209785.9166873;-38.13080360867914
1739209785.9166954;-38.13080360867914
1739209785.9167032;-45.120503652039325
1739209785.9167113;-45.120503652039325
1739209785.9167192;-35.57807855764607
1739209785.9167273;-45.120503652039325
1739209785.9167352;-28.21854285175415
1739209785.9167433;-32.816014438256545
1739209785.9167514;-45.120503652039325
1739209785.9167593;-38.13080360867914
1739209785.9167674;-35.57807855764607
1739209785.9167752;-38.13080360867914
1739209785.9167833;-45.120503652039325
1739209785.9167912;-45.120503652039325
1739209785.9167993;-45.120503652039325
1739209785.9168072;-45.120503652039325
1739209785.9168153;-45.120503652039325
1739209785.9168234;-45.120503652039325
1739209785.9168313;-38.13080360867914
1739209785.9168394;-33.981070128970906
1739209785.9181538;-33.981070128970906
1739209785.9181561;-45.120503652039325
1739209785.9181588;-38.13080360867914
1739209785.9181612;-38.13080360867914
1739209785.9181635;-38.13080360867914
1739209785.918166;-45.120503652039325
1739209785.9181683;-38.13080360867914
1739209785.918171;-38.13080360867914
1739209785.9181733;-35.57807855764607
1739209785.9181757;-30.49652367304973
1739209785.918178;-45.120503652039325
1739209785.9181805;-38.13080360867914
1739209785.918183;-45.120503652039325
1739209785.9181855;-33.981070128970906
1739209785.9181879;-45.120503652039325
1739209785.9181902;-45.120503652039325
1739209785.9181926;-38.13080360867914
1739209785.9181952;-45.120503652039325
1739209785.9181976;-45.120503652039325
1739209785.9182;-38.13080360867914
1739209785.9182024;-33.981070128970906
1739209785.9182048;-45.120503652039325
1739209785.9182074;-45.120503652039325
1739209785.9182098;-45.120503652039325
1739209785.9182122;-38.13080360867914
1739209785.9182146;-33.981070128970906
1739209785.918217;-45.120503652039325
1739209785.9182196;-45.120503652039325
1739209785.918222;-32.816014438256545
1739209785.9182243;-32.816014438256545
1739209785.9182267;-38.13080360867914
1739209785.918229;-45.120503652039325
1739209785.9182317;-38.13080360867914
1739209785.918234;-38.13080360867914
1739209785.9182365;-38.13080360867914
1739209785.9182389;-38.13080360867914
1739209785.9182413;-45.120503652039325
1739209785.918244;-45.120503652039325
1739209785.9182463;-35.57807855764607
1739209785.9182487;-45.120503652039325
1739209785.918251;-45.120503652039325
1739209785.9182534;-32.81601443825658
1739209785.918256;-38.13080360867914
1739209785.9182584;-38.13080360867914
1739209785.9182608;-45.120503652039325
1739209785.9182632;-38.13080360867914
1739209785.9182656;-35.57807855764607
1739209785.9182682;-45.120503652039325
1739209785.9182706;-38.13080360867914
1739209785.918273;-26.991370085610722
1739209785.9182754;-38.13080360867914
1739209785.9182777;-38.13080360867914
1739209785.9182804;-45.120503652039325
1739209785.9182827;-38.13080360867914
1739209785.9182851;-38.13080360867914
1739209785.9182875;-38.13080360867914
1739209785.91829;-45.120503652039325
1739209785.9182923;-32.81601443825658
1739209785.918295;-38.13080360867914
1739209785.9182973;-38.13080360867914
1739209785.9182997;-38.13080360867914
1739209785.918302;-38.13080360867914
1739209785.9183044;-38.13080360867914
1739209785.918307;-45.120503652039325
1739209785.9183095;-35.57807855764607
1739209785.9183118;-28.992665084841942
1739209785.9183142;-38.13080360867914
1739209785.9183166;-38.13080360867914
1739209785.9183192;-35.57807855764607
1739209785.9183216;-38.13080360867914
1739209785.918324;-45.120503652039325
1739209785.9183264;-38.13080360867914
1739209785.9183288;-38.13080360867914
1739209785.9183314;-28.58837851428586
1739209785.9183338;-38.13080360867914
1739209785.9183362;-45.120503652039325
1739209785.9183385;-38.13080360867914
1739209785.918341;-38.13080360867914
1739209785.9183435;-45.120503652039325
1739209785.918346;-38.13080360867914
1739209785.9183483;-38.13080360867914
1739209785.9183507;-33.981070128970906
1739209785.918353;-45.120503652039325
1739209785.9183557;-38.13080360867914
1739209785.918358;-45.120503652039325
1739209785.9183605;-45.120503652039325
1739209785.9183629;-38.13080360867914
1739209785.9183652;-38.13080360867914
1739209785.9183679;-45.120503652039325
1739209785.9183702;-33.981070128970906
1739209785.9183726;-38.13080360867914
1739209785.918375;-45.120503652039325
1739209785.9183774;-45.120503652039325
1739209785.91838;-45.120503652039325
1739209785.9183824;-32.816014438256545
1739209785.9183848;-38.13080360867914
1739209785.9183872;-45.120503652039325
1739209785.9183896;-38.13080360867914
1739209785.9183922;-33.981070128970906
1739209785.9183946;-45.120503652039325
1739209785.918397;-45.120503652039325
1739209785.9183993;-45.120503652039325
1739209785.9184017;-45.120503652039325
1739209785.9184043;-45.120503652039325
1739209785.9184067;-45.120503652039325
1739209785.918409;-45.120503652039325
1739209785.9184115;-38.13080360867914
1739209785.9184139;-38.13080360867914
1739209785.9184165;-38.13080360867914
1739209785.918419;-33.981070128970906
1739209785.9184213;-45.120503652039325
1739209785.9184237;-38.13080360867914
1739209785.918426;-45.120503652039325
1739209785.9184287;-45.120503652039325
1739209785.918431;-38.13080360867914
1739209785.9184334;-38.13080360867914
1739209785.9184358;-38.13080360867914
1739209785.9184382;-45.120503652039325
1739209785.9184408;-29.438486411369333
1739209785.9184432;-33.981070128970906
1739209785.9184456;-45.120503652039325
1739209785.918448;-33.981070128970906
1739209785.9184504;-38.13080360867914
1739209785.918453;-45.120503652039325
1739209785.9184554;-45.120503652039325
1739209785.9184577;-38.13080360867914
1739209785.9184601;-45.120503652039325
1739209785.9184625;-38.13080360867914
1739209785.9184651;-38.13080360867914
1739209785.9184675;-38.13080360867914
1739209785.91847;-35.57807855764607
1739209785.9184723;-38.13080360867914
1739209785.9184747;-45.120503652039325
1739209785.9184773;-45.120503652039325
1739209785.9184797;-35.57807855764607
1739209785.918482;-38.13080360867914
1739209785.9184844;-35.57807855764607
1739209785.9184868;-38.13080360867914
1739209785.9184895;-32.816014438256545
1739209785.9184918;-38.13080360867914
1739209785.9184942;-45.120503652039325
1739209785.9184966;-45.120503652039325
1739209785.918499;-45.120503652039325
1739209785.9185016;-45.120503652039325
1739209785.918504;-45.120503652039325
1739209785.9185064;-45.120503652039325
1739209785.9185088;-45.120503652039325
1739209785.9185112;-45.120503652039325
1739209785.9185138;-38.13080360867914
1739209785.9185162;-35.57807855764607
1739209785.9185185;-38.13080360867914
1739209785.918521;-45.120503652039325
1739209785.9185233;-45.120503652039325
1739209785.918526;-45.120503652039325
1739209785.9185283;-35.57807855764607
1739209785.9185307;-38.13080360867914
1739209785.918533;-38.13080360867914
1739209785.9185355;-33.981070128970906
1739209785.918538;-38.13080360867914
1739209785.9185405;-38.13080360867914
1739209785.9185429;-33.981070128970906
1739209785.9185452;-38.13080360867914
1739209785.9185476;-45.120503652039325
1739209785.9185503;-45.120503652039325
1739209785.9185526;-38.13080360867914
1739209785.918555;-38.13080360867914
1739209785.9185574;-45.120503652039325
1739209785.9185598;-45.120503652039325
1739209785.9185624;-33.981070128970906
1739209785.9185648;-38.13080360867914
1739209785.9185672;-45.120503652039325
1739209785.9185696;-45.120503652039325
1739209785.918572;-33.981070128970906
1739209785.9185743;-38.13080360867914
1739209785.918577;-38.13080360867914
1739209785.9185793;-38.13080360867914
1739209785.9185817;-45.120503652039325
1739209785.918584;-38.13080360867914
1739209785.9185865;-32.816014438256545
1739209785.918589;-35.57807855764607
1739209785.9185915;-38.13080360867914
1739209785.918594;-38.13080360867914
1739209785.9185963;-45.120503652039325
1739209785.9185987;-45.120503652039325
1739209785.9186013;-45.120503652039325
1739209785.9186037;-38.13080360867914
1739209785.918606;-35.57807855764607
1739209785.9186084;-45.120503652039325
1739209785.9186108;-38.13080360867914
1739209785.9186134;-38.13080360867914
1739209785.9186158;-45.120503652039325
1739209785.9186182;-45.120503652039325
1739209785.9186206;-35.57807855764607
1739209785.918623;-45.120503652039325
1739209785.9186256;-30.49652367304973
1739209785.918628;-32.816014438256545
1739209785.9186304;-45.120503652039325
1739209785.9186327;-45.120503652039325
1739209785.9186351;-31.141103565318893
1739209785.9186378;-32.816014438256545
1739209785.9186401;-33.981070128970906
1739209785.9186425;-45.120503652039325
1739209785.918645;-45.120503652039325
1739209785.9186473;-45.120503652039325
1739209785.91865;-38.13080360867914
1739209785.9186523;-45.120503652039325
1739209785.9186547;-38.13080360867914
1739209785.918657;-38.13080360867914
1739209785.9186594;-38.13080360867914
1739209785.918662;-38.13080360867914
1739209785.9186645;-45.120503652039325
1739209785.9186668;-45.120503652039325
1739209785.9186692;-45.120503652039325
1739209785.9186716;-45.120503652039325
1739209785.9186742;-45.120503652039325
1739209785.9186766;-45.120503652039325
1739209785.918679;-38.13080360867914
1739209785.9186814;-45.120503652039325
1739209785.9186838;-31.141103565318893
1739209785.9186864;-28.58837851428586
1739209785.9186888;-45.120503652039325
1739209785.9186912;-45.120503652039325
1739209785.9186935;-38.13080360867914
1739209785.918696;-38.13080360867914
1739209785.9186985;-45.120503652039325
1739209785.918701;-45.120503652039325
1739209785.9187033;-45.120503652039325
1739209785.9187057;-45.120503652039325
1739209785.918708;-45.120503652039325
1739209785.9187107;-38.13080360867914
1739209785.918713;-35.57807855764607
1739209785.9187155;-33.981070128970906
1739209785.9187179;-45.120503652039325
1739209785.9187202;-45.120503652039325
1739209785.9187229;-45.120503652039325
1739209785.9187253;-45.120503652039325
1739209785.9187276;-45.120503652039325
1739209785.91873;-38.13080360867914
1739209785.9187324;-38.13080360867914
1739209785.918735;-38.13080360867914
1739209785.9187374;-38.13080360867914
1739209785.9187398;-38.13080360867914
1739209785.9187422;-38.13080360867914
1739209785.9187446;-33.981070128970906
1739209785.9187472;-45.120503652039325
1739209785.9187496;-45.120503652039325
1739209785.918752;-35.57807855764607
1739209785.9187543;-32.816014438256545
1739209785.9187567;-38.13080360867914
1739209785.9187593;-45.120503652039325
1739209785.9187617;-38.13080360867914
1739209785.918764;-45.120503652039325
1739209785.9187665;-45.120503652039325
1739209785.918769;-45.120503652039325
1739209785.9187715;-45.120503652039325
1739209785.918774;-38.13080360867914
1739209785.9187763;-38.13080360867914
1739209785.9187787;-38.13080360867914
1739209785.918781;-45.120503652039325
1739209785.9187837;-35.57807855764607
1739209785.918786;-38.13080360867914
1739209785.9187884;-38.13080360867914
1739209785.9187908;-45.120503652039325
1739209785.9187932;-45.120503652039325
1739209785.9187958;-45.120503652039325
1739209785.9187982;-45.120503652039325
1739209785.9188006;-38.13080360867914
1739209785.918803;-35.57807855764607
1739209785.9188054;-38.13080360867914
1739209785.918808;-45.120503652039325
1739209785.9188104;-45.120503652039325
1739209785.9188128;-38.13080360867914
1739209785.9188151;-38.13080360867914
1739209785.9188175;-38.13080360867914
1739209785.9188201;-45.120503652039325
1739209785.9188225;-45.120503652039325
1739209785.918825;-38.13080360867914
1739209785.9188273;-33.981070128970906
1739209785.9188297;-45.120503652039325
1739209785.9188323;-45.120503652039325
1739209785.9188347;-38.13080360867914
1739209785.918837;-38.13080360867914
1739209785.9188395;-45.120503652039325
1739209785.9188418;-38.13080360867914
1739209785.9188442;-32.816014438256545
1739209785.9188468;-45.120503652039325
1739209785.9188492;-45.120503652039325
1739209785.9188516;-32.816014438256545
1739209785.918854;-33.981070128970906
1739209785.9188564;-45.120503652039325
1739209785.918859;-45.120503652039325
1739209785.9188614;-38.13080360867914
1739209785.9188638;-33.981070128970906
1739209785.9188662;-33.981070128970906
1739209785.9188685;-45.120503652039325
1739209785.9188712;-38.13080360867914
1739209785.9188735;-38.13080360867914
1739209785.918876;-38.13080360867914
1739209785.9188783;-38.13080360867914
1739209785.9188807;-38.13080360867914
1739209785.9188833;-45.120503652039325
1739209785.9188857;-45.120503652039325
1739209785.918888;-45.120503652039325
1739209785.9188905;-38.13080360867914
1739209785.9188929;-38.13080360867914
1739209785.9188955;-38.13080360867914
1739209785.9188979;-45.120503652039325
1739209785.9189003;-35.57807855764607
1739209785.9189026;-31.141103565318915
1739209785.918905;-45.120503652039325
1739209785.9189076;-38.13080360867914
1739209785.91891;-45.120503652039325
1739209785.9189124;-45.120503652039325
1739209785.9189148;-45.120503652039325
1739209785.9189172;-38.13080360867914
1739209785.9189198;-38.13080360867914
1739209785.9189222;-33.981070128970956
1739209785.9189246;-38.13080360867914
1739209785.918927;-45.120503652039325
1739209785.9189293;-38.13080360867914
1739209785.918932;-45.120503652039325
1739209785.9189343;-38.13080360867914
1739209785.9189367;-35.57807855764607
1739209785.918939;-33.981070128970906
1739209785.9189415;-27.267205301931607
1739209785.9189441;-45.120503652039325
1739209785.9189465;-35.57807855764607
1739209785.918949;-38.13080360867914
1739209785.9189513;-38.13080360867914
1739209785.9189537;-45.120503652039325
1739209785.9189563;-45.120503652039325
1739209785.9189587;-45.120503652039325
1739209785.918961;-31.141103565318943
1739209785.9189634;-45.120503652039325
1739209785.9189658;-35.57807855764607
1739209785.9189684;-38.13080360867914
1739209785.9189708;-45.120503652039325
1739209785.9189732;-38.13080360867914
1739209785.9189756;-35.57807855764607
1739209785.918978;-35.57807855764607
1739209785.9189806;-28.58837851428586
1739209785.918983;-35.57807855764607
1739209785.9189854;-45.120503652039325
1739209785.9189878;-38.13080360867914
1739209785.9189901;-35.57807855764607
1739209785.9189928;-45.120503652039325
1739209785.9189951;-45.120503652039325
1739209785.9189975;-38.13080360867914
1739209785.919;-38.13080360867914
1739209785.9190023;-45.120503652039325
1739209785.919005;-38.13080360867914
1739209785.9190073;-45.120503652039325
1739209785.9190097;-45.120503652039325
1739209785.919012;-45.120503652039325
1739209785.9190145;-45.120503652039325
1739209785.919017;-45.120503652039325
1739209785.9190195;-27.8777449560314
1739209785.9190218;-33.981070128970906
1739209785.9190242;-45.120503652039325
1739209785.9190266;-38.13080360867914
1739209785.9190292;-33.981070128970906
1739209785.9190316;-45.120503652039325
1739209785.919034;-45.120503652039325
1739209785.9190364;-45.120503652039325
1739209785.9190388;-38.13080360867914
1739209785.9190414;-38.13080360867914
1739209785.9190438;-45.120503652039325
1739209785.9190462;-45.120503652039325
1739209785.9190485;-35.57807855764607
1739209785.919051;-33.981070128970906
1739209785.9190536;-45.120503652039325
1739209785.919056;-45.120503652039325
1739209785.9190583;-45.120503652039325
1739209785.9190607;-45.120503652039325
1739209785.919063;-32.816014438256545
1739209785.9190657;-45.120503652039325
1739209785.919068;-45.120503652039325
1739209785.9190705;-45.120503652039325
1739209785.9190729;-38.13080360867914
1739209785.9190753;-45.120503652039325
1739209785.9190779;-29.438486411369333
1739209785.9190803;-29.438486411369333
1739209785.9190826;-45.120503652039325
1739209785.919085;-45.120503652039325
1739209785.9190874;-35.57807855764607
1739209785.91909;-35.57807855764607
1739209785.9190924;-45.120503652039325
1739209785.9190948;-33.981070128970906
1739209785.9190972;-45.120503652039325
1739209785.9190996;-45.120503652039325
1739209785.9191022;-38.13080360867914
1739209785.9191046;-45.120503652039325
1739209785.919107;-45.120503652039325
1739209785.9191093;-38.13080360867914
1739209785.9191117;-38.13080360867914
1739209785.9191144;-45.120503652039325
1739209785.9191167;-35.57807855764607
