CAN Message; 0x77:5b98dcc41f90e707
1739209887.0924287;-38.13080360867914
1739209887.0924354;-35.57807855764607
1739209887.092442;-35.57807855764607
1739209887.0924487;-38.13080360867914
1739209887.0924554;-45.120503652039325
1739209887.092462;-45.120503652039325
1739209887.0924687;-38.13080360867914
1739209887.0924754;-45.120503652039325
1739209887.092482;-45.120503652039325
1739209887.0924888;-35.57807855764607
1739209887.0924954;-38.13080360867914
1739209887.092502;-32.816014438256545
1739209887.0925086;-35.57807855764607
1739209887.0925152;-38.13080360867914
1739209887.092522;-45.120503652039325
1739209887.0925286;-45.120503652039325
1739209887.0925353;-38.13080360867914
1739209887.092542;-38.13080360867914
1739209887.0925486;-45.120503652039325
1739209887.0925553;-38.13080360867914
1739209887.092562;-35.57807855764607
1739209887.0925686;-32.816014438256545
1739209887.0925753;-45.120503652039325
1739209887.092582;-45.120503652039325
1739209887.0925887;-38.13080360867914
1739209887.092595;-38.13080360867914
1739209887.0926018;-33.981070128970906
1739209887.0926085;-38.13080360867914
1739209887.0926151;-45.120503652039325
1739209887.0926218;-38.13080360867914
1739209887.0926285;-38.13080360867914
1739209887.0926352;-38.13080360867914
1739209887.0926418;-45.120503652039325
1739209887.0926485;-38.13080360867914
1739209887.0926552;-45.120503652039325
1739209887.0926619;-33.981070128970906
1739209887.0926685;-28.992665084841942
1739209887.0926752;-45.120503652039325
1739209887.092682;-38.13080360867914
1739209887.0926883;-35.57807855764607
1739209887.092695;-35.57807855764607
1739209887.0927017;-45.120503652039325
1739209887.0927083;-33.981070128970906
1739209887.092715;-33.981070128970906
1739209887.0927217;-45.120503652039325
1739209887.0927284;-38.13080360867914
1739209887.092735;-45.120503652039325
1739209887.0927417;-38.13080360867914
1739209887.0927484;-33.981070128970906
1739209887.092755;-45.120503652039325
1739209887.0927618;-45.120503652039325
1739209887.0927684;-33.981070128970906
1739209887.092775;-33.981070128970906
1739209887.0927815;-45.120503652039325
1739209887.0927882;-38.13080360867914
1739209887.092795;-38.13080360867914
1739209887.0928016;-45.120503652039325
1739209887.0928082;-45.120503652039325
1739209887.092815;-45.120503652039325
1739209887.0928216;-33.981070128970906
1739209887.0928283;-31.141103565318915
1739209887.092835;-45.120503652039325
1739209887.0928416;-38.13080360867914
1739209887.0928483;-30.49652367304973
1739209887.092855;-32.816014438256545
1739209887.0928617;-45.120503652039325
1739209887.092868;-45.120503652039325
1739209887.0928748;-38.13080360867914
1739209887.0928814;-45.120503652039325
1739209887.092888;-45.120503652039325
1739209887.0928948;-38.13080360867914
1739209887.0929015;-32.816014438256545
1739209887.0929081;-45.120503652039325
1739209887.0929148;-38.13080360867914
1739209887.0929215;-38.13080360867914
1739209887.0929282;-38.13080360867914
1739209887.0929348;-31.141103565318915
1739209887.0929415;-45.120503652039325
1739209887.0929482;-45.120503652039325
1739209887.0929549;-38.13080360867914
1739209887.0929613;-35.57807855764607
1739209887.092968;-38.13080360867914
1739209887.0929747;-38.13080360867914
1739209887.0929813;-38.13080360867914
1739209887.092988;-38.13080360867914
1739209887.0929947;-38.13080360867914
1739209887.0930014;-45.120503652039325
1739209887.093008;-38.13080360867914
1739209887.0930147;-45.120503652039325
1739209887.0930214;-38.13080360867914
1739209887.093028;-38.13080360867914
1739209887.0930347;-35.57807855764607
1739209887.0930414;-38.13080360867914
1739209887.093048;-45.120503652039325
1739209887.0930545;-38.13080360867914
1739209887.0930612;-38.13080360867914
1739209887.093068;-45.120503652039325
1739209887.0930746;-45.120503652039325
1739209887.0930812;-38.13080360867914
1739209887.093088;-35.57807855764607
1739209887.0930946;-35.57807855764607
1739209887.0931013;-35.57807855764607
1739209887.093108;-38.13080360867914
1739209887.0931146;-38.13080360867914
1739209887.0931213;-38.13080360867914
1739209887.093128;-38.13080360867914
1739209887.0931346;-45.120503652039325
1739209887.093141;-38.13080360867914
1739209887.0931478;-38.13080360867914
1739209887.0931544;-45.120503652039325
1739209887.093161;-38.13080360867914
1739209887.0931678;-32.816014438256545
1739209887.0931745;-45.120503652039325
1739209887.0931811;-45.120503652039325
1739209887.0931878;-38.13080360867914
1739209887.0931945;-35.57807855764607
1739209887.0932012;-38.13080360867914
1739209887.0932078;-45.120503652039325
1739209887.0932145;-38.13080360867914
1739209887.0932212;-35.57807855764607
1739209887.0932279;-38.13080360867914
1739209887.0932343;-35.57807855764607
1739209887.093241;-33.981070128970906
1739209887.0932477;-45.120503652039325
1739209887.0932543;-33.981070128970906
1739209887.093261;-31.141103565318915
1739209887.0932677;-45.120503652039325
1739209887.0932744;-45.120503652039325
1739209887.093281;-38.13080360867914
1739209887.0932877;-35.57807855764607
1739209887.0932944;-38.13080360867914
1739209887.093301;-35.57807855764607
1739209887.0933077;-38.13080360867914
1739209887.0933144;-38.13080360867914
1739209887.093321;-38.13080360867914
1739209887.0933275;-45.120503652039325
1739209887.0933342;-45.120503652039325
1739209887.0933409;-45.120503652039325
1739209887.0933475;-45.120503652039325
1739209887.0933542;-38.13080360867914
1739209887.093361;-35.57807855764607
1739209887.0933676;-35.57807855764607
1739209887.0933743;-33.981070128970906
1739209887.093381;-33.981070128970906
1739209887.0933876;-38.13080360867914
1739209887.0933943;-38.13080360867914
1739209887.093401;-45.120503652039325
1739209887.0934076;-45.120503652039325
1739209887.093414;-38.13080360867914
1739209887.0934207;-31.141103565318893
1739209887.0934274;-45.120503652039325
1739209887.093434;-45.120503652039325
1739209887.0934408;-38.13080360867914
1739209887.0934474;-32.816014438256545
1739209887.0934541;-45.120503652039325
1739209887.0934608;-32.816014438256545
1739209887.0934675;-45.120503652039325
1739209887.0934741;-33.981070128970956
1739209887.0934808;-38.13080360867914
1739209887.0934875;-35.57807855764607
1739209887.0934942;-38.13080360867914
1739209887.0935009;-45.120503652039325
1739209887.0935073;-35.57807855764607
1739209887.093514;-45.120503652039325
1739209887.0935206;-38.13080360867914
1739209887.0935273;-26.035653463252796
1739209887.093534;-38.13080360867914
1739209887.0935407;-45.120503652039325
1739209887.0935473;-38.13080360867914
1739209887.093554;-38.13080360867914
1739209887.0935607;-38.13080360867914
1739209887.0935674;-35.57807855764607
1739209887.093574;-38.13080360867914
1739209887.0935807;-45.120503652039325
1739209887.0935874;-45.120503652039325
1739209887.093594;-45.120503652039325
1739209887.0936005;-45.120503652039325
1739209887.0936072;-38.13080360867914
1739209887.0936139;-45.120503652039325
1739209887.0936205;-35.57807855764607
1739209887.0936272;-38.13080360867914
1739209887.093634;-45.120503652039325
1739209887.0936406;-35.57807855764607
1739209887.0936472;-35.57807855764607
1739209887.093654;-45.120503652039325
1739209887.0936606;-45.120503652039325
1739209887.0936673;-45.120503652039325
1739209887.093674;-45.120503652039325
1739209887.0936806;-38.13080360867914
1739209887.093687;-35.57807855764607
1739209887.0936937;-38.13080360867914
1739209887.0937004;-38.13080360867914
1739209887.093707;-35.57807855764607
1739209887.0937138;-38.13080360867914
1739209887.0937204;-45.120503652039325
1739209887.093727;-45.120503652039325
1739209887.0937338;-45.120503652039325
1739209887.0937405;-38.13080360867914
1739209887.0937471;-38.13080360867914
1739209887.0937538;-45.120503652039325
1739209887.0937605;-38.13080360867914
1739209887.0937672;-32.816014438256545
1739209887.0937738;-38.13080360867914
1739209887.0937803;-45.120503652039325
1739209887.093787;-45.120503652039325
1739209887.0937936;-38.13080360867914
1739209887.0938003;-33.981070128970906
1739209887.093807;-45.120503652039325
1739209887.0938137;-45.120503652039325
1739209887.0938203;-45.120503652039325
1739209887.093827;-38.13080360867914
1739209887.0938337;-38.13080360867914
1739209887.0938404;-38.13080360867914
1739209887.093847;-38.13080360867914
1739209887.0938537;-33.981070128970906
1739209887.0938604;-38.13080360867914
1739209887.093867;-38.13080360867914
1739209887.0938735;-45.120503652039325
1739209887.0938802;-45.120503652039325
1739209887.0938869;-38.13080360867914
1739209887.0938935;-38.13080360867914
1739209887.0939002;-38.13080360867914
1739209887.0939069;-33.981070128970906
1739209887.0939136;-38.13080360867914
1739209887.0939202;-45.120503652039325
1739209887.093927;-33.981070128970906
1739209887.0939336;-38.13080360867914
1739209887.0939403;-45.120503652039325
1739209887.093947;-38.13080360867914
1739209887.0939536;-33.981070128970906
1739209887.09396;-28.992665084841942
1739209887.0939667;-45.120503652039325
1739209887.0939734;-38.13080360867914
1739209887.09398;-45.120503652039325
1739209887.0939867;-45.120503652039325
1739209887.0939934;-45.120503652039325
1739209887.094;-38.13080360867914
1739209887.0940068;-38.13080360867914
1739209887.0940135;-33.981070128970906
1739209887.0940201;-45.120503652039325
1739209887.0940268;-45.120503652039325
1739209887.0940335;-32.816014438256545
1739209887.0940402;-35.57807855764607
1739209887.0940468;-45.120503652039325
1739209887.0940533;-38.13080360867914
1739209887.09406;-35.57807855764607
1739209887.0940666;-28.58837851428586
1739209887.0940733;-45.120503652039325
1739209887.09408;-45.120503652039325
1739209887.0940866;-45.120503652039325
1739209887.0940933;-38.13080360867914
1739209887.0941;-45.120503652039325
1739209887.0941067;-38.13080360867914
1739209887.0941133;-38.13080360867914
1739209887.09412;-30.49652367304973
1739209887.0941267;-45.120503652039325
1739209887.0941334;-45.120503652039325
1739209887.09414;-45.120503652039325
1739209887.0941465;-38.13080360867914
1739209887.0941532;-45.120503652039325
1739209887.0941598;-45.120503652039325
1739209887.0941665;-45.120503652039325
1739209887.0941732;-38.13080360867914
1739209887.0941799;-45.120503652039325
1739209887.0941865;-38.13080360867914
1739209887.0941932;-45.120503652039325
1739209887.0942;-38.13080360867914
1739209887.0942066;-38.13080360867914
1739209887.0942132;-38.13080360867914
1739209887.09422;-45.120503652039325
1739209887.0942266;-38.13080360867914
1739209887.094233;-35.57807855764607
1739209887.0942397;-45.120503652039325
1739209887.0942464;-45.120503652039325
1739209887.094253;-38.13080360867914
1739209887.0942597;-45.120503652039325
1739209887.0942664;-45.120503652039325
1739209887.094273;-38.13080360867914
1739209887.0942798;-31.141103565318915
1739209887.0942864;-38.13080360867914
1739209887.094293;-38.13080360867914
1739209887.0942998;-45.120503652039325
1739209887.0943065;-33.981070128970906
1739209887.0943131;-35.57807855764607
1739209887.0943198;-38.13080360867914
1739209887.0943263;-45.120503652039325
1739209887.094333;-35.57807855764607
1739209887.0943396;-38.13080360867914
1739209887.0943463;-38.13080360867914
1739209887.094353;-45.120503652039325
1739209887.0943596;-38.13080360867914
1739209887.0943663;-35.57807855764607
1739209887.094373;-38.13080360867914
1739209887.0943797;-45.120503652039325
1739209887.0943863;-33.981070128970906
1739209887.094393;-33.981070128970906
1739209887.0943997;-38.13080360867914
1739209887.0944064;-45.120503652039325
1739209887.094413;-38.13080360867914
1739209887.0944195;-45.120503652039325
1739209887.0944262;-38.13080360867914
1739209887.0944328;-45.120503652039325
1739209887.0944395;-38.13080360867914
1739209887.0944462;-38.13080360867914
1739209887.0944529;-45.120503652039325
1739209887.0944595;-45.120503652039325
1739209887.0944662;-38.13080360867914
1739209887.094473;-45.120503652039325
1739209887.0944796;-38.13080360867914
1739209887.0944862;-45.120503652039325
1739209887.094493;-45.120503652039325
1739209887.0944996;-38.13080360867914
1739209887.094506;-38.13080360867914
1739209887.0945127;-45.120503652039325
1739209887.0945194;-45.120503652039325
1739209887.094526;-38.13080360867914
1739209887.0945327;-38.13080360867914
1739209887.0945394;-35.57807855764607
1739209887.094546;-38.13080360867914
1739209887.0945528;-45.120503652039325
1739209887.0945594;-38.13080360867914
1739209887.094566;-45.120503652039325
1739209887.0945728;-38.13080360867914
1739209887.0945795;-38.13080360867914
1739209887.0945861;-45.120503652039325
1739209887.0945928;-45.120503652039325
1739209887.0945992;-45.120503652039325
1739209887.094606;-35.57807855764607
1739209887.0946126;-45.120503652039325
1739209887.0946193;-45.120503652039325
1739209887.094626;-38.13080360867914
1739209887.0946326;-35.57807855764607
1739209887.0946393;-33.981070128970906
1739209887.094646;-45.120503652039325
1739209887.0946527;-38.13080360867914
1739209887.0946593;-35.57807855764607
1739209887.094666;-33.981070128970906
1739209887.0946727;-45.120503652039325
1739209887.0946794;-45.120503652039325
1739209887.094686;-33.981070128970906
1739209887.0946925;-33.981070128970906
1739209887.0946991;-45.120503652039325
1739209887.0947058;-33.981070128970906
1739209887.0947125;-38.13080360867914
1739209887.0947192;-45.120503652039325
1739209887.0947258;-45.120503652039325
1739209887.0947325;-38.13080360867914
1739209887.0947392;-33.981070128970906
1739209887.0947459;-38.13080360867914
1739209887.0947526;-45.120503652039325
1739209887.0947592;-38.13080360867914
1739209887.094766;-29.438486411369333
1739209887.0947726;-32.816014438256545
1739209887.094779;-38.13080360867914
1739209887.0947857;-38.13080360867914
1739209887.0947924;-33.981070128970906
1739209887.094799;-38.13080360867914
1739209887.0948057;-45.120503652039325
1739209887.0948124;-38.13080360867914
1739209887.094819;-38.13080360867914
1739209887.0948257;-38.13080360867914
1739209887.0948324;-45.120503652039325
1739209887.094839;-38.13080360867914
1739209887.0948458;-38.13080360867914
1739209887.0948524;-38.13080360867914
1739209887.0948591;-45.120503652039325
1739209887.0948658;-45.120503652039325
1739209887.0948722;-45.120503652039325
1739209887.094879;-45.120503652039325
1739209887.0948856;-45.120503652039325
1739209887.0948923;-38.13080360867914
1739209887.094899;-31.141103565318893
1739209887.0949056;-38.13080360867914
1739209887.0949123;-45.120503652039325
1739209887.094919;-45.120503652039325
1739209887.0949256;-32.816014438256545
1739209887.0949323;-33.981070128970906
1739209887.094939;-45.120503652039325
1739209887.0949457;-35.57807855764607
1739209887.0949523;-38.13080360867914
1739209887.0949588;-38.13080360867914
1739209887.0949655;-45.120503652039325
1739209887.0949721;-38.13080360867914
1739209887.0949788;-38.13080360867914
1739209887.0949855;-45.120503652039325
1739209887.0949922;-45.120503652039325
1739209887.0949988;-45.120503652039325
1739209887.0950055;-38.13080360867914
1739209887.0950122;-38.13080360867914
1739209887.0950189;-33.981070128970906
1739209887.0950255;-38.13080360867914
1739209887.0950322;-28.58837851428586
1739209887.095039;-28.992665084841942
1739209887.0950456;-45.120503652039325
1739209887.095052;-38.13080360867914
1739209887.0950587;-35.57807855764607
1739209887.0950654;-38.13080360867914
1739209887.095072;-45.120503652039325
1739209887.0950787;-38.13080360867914
1739209887.0950854;-45.120503652039325
1739209887.095092;-38.13080360867914
1739209887.0950987;-32.816014438256545
1739209887.0951054;-35.57807855764607
1739209887.095112;-45.120503652039325
1739209887.0951188;-45.120503652039325
1739209887.0951254;-45.120503652039325
1739209887.095132;-45.120503652039325
1739209887.0951388;-45.120503652039325
1739209887.0951452;-38.13080360867914
1739209887.095152;-38.13080360867914
1739209887.0951586;-38.13080360867914
1739209887.0951653;-38.13080360867914
1739209887.095172;-45.120503652039325
1739209887.0951786;-38.13080360867914
1739209887.0951853;-45.120503652039325
1739209887.095192;-33.981070128970906
1739209887.0951986;-27.267205301931607
1739209887.0952053;-38.13080360867914
1739209887.095212;-38.13080360867914
1739209887.0952187;-38.13080360867914
1739209887.0952253;-32.816014438256545
1739209887.0952318;-38.13080360867914
1739209887.0952384;-33.981070128970906
1739209887.0952451;-38.13080360867914
1739209887.0952518;-38.13080360867914
1739209887.0952585;-45.120503652039325
1739209887.0952652;-45.120503652039325
1739209887.0952718;-45.120503652039325
1739209887.0952785;-45.120503652039325
1739209887.0952852;-35.57807855764607
1739209887.0952919;-38.13080360867914
1739209887.0952985;-38.13080360867914
1739209887.0953052;-45.120503652039325
1739209887.0953119;-35.57807855764607
1739209887.0953186;-38.13080360867914
1739209887.095325;-45.120503652039325
1739209887.0953317;-45.120503652039325
1739209887.0953383;-45.120503652039325
1739209887.095345;-45.120503652039325
1739209887.0953517;-45.120503652039325
1739209887.0953584;-33.981070128970906
1739209887.095365;-35.57807855764607
1739209887.0953717;-45.120503652039325
1739209887.0953784;-38.13080360867914
1739209887.095385;-32.816014438256545
1739209887.0953918;-38.13080360867914
1739209887.0953984;-45.120503652039325
1739209887.095405;-45.120503652039325
1739209887.0954118;-38.13080360867914
1739209887.0954182;-35.57807855764607
1739209887.095425;-38.13080360867914
1739209887.0954316;-45.120503652039325
1739209887.0954382;-38.13080360867914
1739209887.095445;-45.120503652039325
1739209887.0954516;-45.120503652039325
1739209887.0954583;-45.120503652039325
1739209887.095465;-38.13080360867914
1739209887.0954716;-38.13080360867914
1739209887.0954783;-38.13080360867914
1739209887.095485;-45.120503652039325
1739209887.0954916;-35.57807855764607
1739209887.0954983;-32.816014438256545
1739209887.0955048;-45.120503652039325
1739209887.0955114;-45.120503652039325
1739209887.095518;-38.13080360867914
1739209887.0955248;-38.13080360867914
1739209887.0955315;-45.120503652039325
1739209887.0955381;-33.981070128970906
1739209887.0955448;-45.120503652039325
1739209887.0955515;-38.13080360867914
1739209887.0955582;-38.13080360867914
1739209887.0955648;-45.120503652039325
1739209887.0955715;-33.981070128970906
1739209887.0955782;-38.13080360867914
1739209887.0955849;-45.120503652039325
1739209887.0955915;-45.120503652039325
1739209887.095598;-38.13080360867914
1739209887.0956047;-38.13080360867914
1739209887.0956113;-45.120503652039325
1739209887.095618;-45.120503652039325
1739209887.0956247;-45.120503652039325
1739209887.0956314;-45.120503652039325
1739209887.095638;-38.13080360867914
1739209887.0956447;-45.120503652039325
1739209887.0956514;-38.13080360867914
1739209887.095658;-38.13080360867914
1739209887.0956647;-45.120503652039325
1739209887.0956714;-45.120503652039325
1739209887.095678;-45.120503652039325
1739209887.0956848;-45.120503652039325
1739209887.0956912;-38.13080360867914
1739209887.0956979;-38.13080360867914
1739209887.0957046;-38.13080360867914
1739209887.0957112;-45.120503652039325
1739209887.095718;-45.120503652039325
1739209887.0957246;-45.120503652039325
1739209887.0957313;-38.13080360867914
1739209887.095738;-35.57807855764607
1739209887.0957446;-38.13080360867914
1739209887.0957513;-38.13080360867914
1739209887.095758;-38.13080360867914
1739209887.0957646;-35.57807855764607
1739209887.0957713;-33.981070128970906
1739209887.0957778;-35.57807855764607
1739209887.0957844;-38.13080360867914
1739209887.095791;-45.120503652039325
1739209887.0957978;-45.120503652039325
1739209887.0958045;-35.57807855764607
1739209887.0958111;-38.13080360867914
1739209887.0958178;-38.13080360867914
1739209887.0958245;-33.981070128970906
1739209887.0958312;-32.816014438256545
1739209887.0958378;-45.120503652039325
1739209887.0958445;-38.13080360867914
1739209887.0958512;-45.120503652039325
1739209887.0958579;-45.120503652039325
1739209887.0958645;-38.13080360867914
1739209887.095871;-45.120503652039325
1739209887.0958776;-45.120503652039325
1739209887.0958843;-38.13080360867914
1739209887.095891;-38.13080360867914
1739209887.0958977;-26.991370085610736
1739209887.0959044;-38.13080360867914
1739209887.095911;-45.120503652039325
1739209887.0959177;-38.13080360867914
1739209887.0959244;-45.120503652039325
1739209887.095931;-45.120503652039325
1739209887.0959377;-38.13080360867914
1739209887.0959444;-45.120503652039325
1739209887.095951;-35.57807855764607
1739209887.0959578;-38.13080360867914
1739209887.0959642;-38.13080360867914
1739209887.0959709;-45.120503652039325
1739209887.0959775;-45.120503652039325
1739209887.0959842;-45.120503652039325
1739209887.095991;-45.120503652039325
1739209887.0959976;-45.120503652039325
1739209887.0960042;-29.438486411369333
1739209887.096011;-38.13080360867914
1739209887.0960176;-45.120503652039325
1739209887.0960243;-45.120503652039325
1739209887.096031;-32.816014438256545
1739209887.0960376;-38.13080360867914
1739209887.0960443;-45.120503652039325
1739209887.0960507;-38.13080360867914
1739209887.0960574;-45.120503652039325
1739209887.096064;-38.13080360867914
1739209887.0960708;-45.120503652039325
1739209887.0960774;-45.120503652039325
1739209887.096084;-45.120503652039325
1739209887.0960908;-38.13080360867914
1739209887.0960975;-38.13080360867914
1739209887.0961041;-38.13080360867914
1739209887.0961108;-38.13080360867914
1739209887.0961175;-45.120503652039325
1739209887.0961242;-38.13080360867914
1739209887.0961308;-38.13080360867914
1739209887.0961375;-45.120503652039325
1739209887.096144;-38.13080360867914
1739209887.0961506;-45.120503652039325
1739209887.0961573;-45.120503652039325
1739209887.096164;-27.8777449560314
1739209887.0961707;-32.816014438256545
1739209887.0961773;-45.120503652039325
1739209887.096184;-38.13080360867914
1739209887.0961907;-35.57807855764607
1739209887.0961974;-45.120503652039325
1739209887.096204;-45.120503652039325
1739209887.0962107;-38.13080360867914
1739209887.0962174;-38.13080360867914
1739209887.096224;-45.120503652039325
1739209887.0962307;-38.13080360867914
1739209887.0962372;-38.13080360867914
1739209887.0962439;-38.13080360867914
1739209887.0962505;-45.120503652039325
1739209887.0962572;-45.120503652039325
1739209887.096264;-45.120503652039325
1739209887.0962706;-28.992665084841942
1739209887.0962772;-28.992665084841942
1739209887.096284;-45.120503652039325
1739209887.0962906;-35.57807855764607
1739209887.0962973;-32.816014438256545
1739209887.096304;-38.13080360867914
1739209887.0963106;-45.120503652039325
1739209887.0963173;-38.13080360867914
1739209887.0963237;-45.120503652039325
1739209887.0963304;-35.57807855764607
1739209887.096337;-35.57807855764607
1739209887.0963438;-38.13080360867914
1739209887.0963504;-45.120503652039325
1739209887.096357;-38.13080360867914
1739209887.0963638;-45.120503652039325
1739209887.0963705;-38.13080360867914
1739209887.0963771;-32.816014438256545
1739209887.0963838;-38.13080360867914
1739209887.0963905;-45.120503652039325
1739209887.0963972;-38.13080360867914
1739209887.0964038;-45.120503652039325
1739209887.0964105;-45.120503652039325
1739209887.096417;-38.13080360867914
1739209887.0964236;-38.13080360867914
1739209887.0964303;-38.13080360867914
1739209887.096437;-38.13080360867914
1739209887.0964437;-38.13080360867914
1739209887.0964503;-38.13080360867914
1739209887.096457;-38.13080360867914
1739209887.0964637;-38.13080360867914
1739209887.0964704;-38.13080360867914
1739209887.096477;-45.120503652039325
1739209887.0964837;-38.13080360867914
1739209887.0964904;-45.120503652039325
1739209887.096497;-45.120503652039325
1739209887.0965037;-38.13080360867914
1739209887.0965102;-35.57807855764607
1739209887.0965168;-38.13080360867914
1739209887.0965235;-45.120503652039325
1739209887.0965302;-45.120503652039325
1739209887.0965369;-45.120503652039325
1739209887.0965436;-33.981070128970906
1739209887.0965502;-38.13080360867914
1739209887.096557;-45.120503652039325
1739209887.0965636;-45.120503652039325
1739209887.0965703;-35.57807855764607
1739209887.096577;-38.13080360867914
1739209887.0965836;-45.120503652039325
1739209887.0965903;-45.120503652039325
1739209887.0965967;-45.120503652039325
1739209887.0966034;-45.120503652039325
1739209887.09661;-38.13080360867914
1739209887.0966167;-38.13080360867914
1739209887.0966234;-45.120503652039325
1739209887.09663;-38.13080360867914
1739209887.0966368;-33.981070128970906
1739209887.0966434;-45.120503652039325
1739209887.0966501;-38.13080360867914
1739209887.0966568;-45.120503652039325
1739209887.0966635;-45.120503652039325
1739209887.0966702;-45.120503652039325
1739209887.0966768;-33.981070128970906
1739209887.0966835;-45.120503652039325
1739209887.09669;-38.13080360867914
1739209887.0966966;-38.13080360867914
1739209887.0967033;-38.13080360867914
1739209887.09671;-45.120503652039325
1739209887.0967166;-45.120503652039325
1739209887.0967233;-38.13080360867914
1739209887.09673;-45.120503652039325
1739209887.0967367;-45.120503652039325
1739209887.0967433;-45.120503652039325
1739209887.09675;-32.816014438256545
1739209887.0967567;-33.981070128970906
1739209887.0967634;-45.120503652039325
1739209887.09677;-45.120503652039325
1739209887.0967767;-45.120503652039325
1739209887.0967832;-38.13080360867914
1739209887.0967898;-45.120503652039325
1739209887.0967965;-45.120503652039325
1739209887.0968032;-38.13080360867914
1739209887.0968099;-38.13080360867914
1739209887.0968165;-38.13080360867914
1739209887.0968232;-38.13080360867914
1739209887.09683;-35.57807855764607
1739209887.0968366;-38.13080360867914
1739209887.0968432;-45.120503652039325
1739209887.09685;-45.120503652039325
1739209887.0968566;-38.13080360867914
1739209887.0968633;-38.13080360867914
1739209887.0968697;-45.120503652039325
1739209887.0968764;-38.13080360867914
1739209887.096883;-45.120503652039325
1739209887.0968897;-38.13080360867914
1739209887.0968964;-45.120503652039325
1739209887.096903;-38.13080360867914
1739209887.0969098;-38.13080360867914
1739209887.0969164;-45.120503652039325
1739209887.096923;-32.816014438256545
1739209887.0969298;-45.120503652039325
1739209887.0969365;-45.120503652039325
1739209887.0969431;-38.13080360867914
1739209887.0969498;-35.57807855764607
1739209887.0969565;-38.13080360867914
1739209887.096963;-32.816014438256545
1739209887.0969696;-45.120503652039325
1739209887.0969763;-45.120503652039325
1739209887.096983;-45.120503652039325
1739209887.0969896;-45.120503652039325
1739209887.0969963;-45.120503652039325
1739209887.097003;-45.120503652039325
1739209887.0970097;-38.13080360867914
1739209887.0970163;-38.13080360867914
1739209887.097023;-38.13080360867914
1739209887.0970297;-31.141103565318893
1739209887.0970364;-35.57807855764607
1739209887.097043;-45.120503652039325
1739209887.0970495;-45.120503652039325
1739209887.0970562;-45.120503652039325
1739209887.0970628;-45.120503652039325
1739209887.0970695;-38.13080360867914
1739209887.0970762;-38.13080360867914
1739209887.0970829;-35.57807855764607
1739209887.0970895;-38.13080360867914
1739209887.0970962;-38.13080360867914
1739209887.0971029;-45.120503652039325
1739209887.0971096;-45.120503652039325
1739209887.0971162;-45.120503652039325
1739209887.097123;-45.120503652039325
1739209887.0971296;-45.120503652039325
1739209887.0971363;-38.13080360867914
1739209887.0971427;-45.120503652039325
1739209887.0971494;-38.13080360867914
1739209887.097156;-33.981070128970906
1739209887.0971627;-45.120503652039325
1739209887.0971694;-45.120503652039325
1739209887.097176;-45.120503652039325
1739209887.0971828;-38.13080360867914
1739209887.0971894;-26.035653463252796
1739209887.097196;-38.13080360867914
1739209887.0972028;-45.120503652039325
1739209887.0972095;-38.13080360867914
1739209887.0972161;-38.13080360867914
1739209887.0972228;-45.120503652039325
1739209887.0972295;-35.57807855764607
1739209887.097236;-45.120503652039325
1739209887.0972426;-33.981070128970956
1739209887.0972493;-45.120503652039325
1739209887.097256;-45.120503652039325
1739209887.0972626;-45.120503652039325
1739209887.0972693;-45.120503652039325
1739209887.097276;-38.13080360867914
1739209887.0972826;-35.57807855764607
1739209887.0972893;-38.13080360867914
1739209887.097296;-29.438486411369333
1739209887.0973027;-35.57807855764607
1739209887.0973094;-38.13080360867914
1739209887.097316;-38.13080360867914
1739209887.0973225;-38.13080360867914
1739209887.0973291;-38.13080360867914
1739209887.0973358;-38.13080360867914
1739209887.0973425;-45.120503652039325
1739209887.0973492;-45.120503652039325
1739209887.0973558;-45.120503652039325
1739209887.0973625;-38.13080360867914
1739209887.0973692;-38.13080360867914
1739209887.0973759;-45.120503652039325
1739209887.0973825;-45.120503652039325
1739209887.0973892;-45.120503652039325
1739209887.097396;-45.120503652039325
1739209887.0974026;-45.120503652039325
1739209887.0974092;-45.120503652039325
1739209887.0974157;-35.57807855764607
1739209887.0974224;-38.13080360867914
1739209887.097429;-38.13080360867914
1739209887.0974357;-45.120503652039325
1739209887.0974424;-45.120503652039325
1739209887.097449;-38.13080360867914
1739209887.0974557;-28.58837851428586
1739209887.0974624;-31.141103565318915
1739209887.097469;-45.120503652039325
1739209887.0974758;-45.120503652039325
1739209887.0974824;-35.57807855764607
1739209887.097489;-45.120503652039325
1739209887.0974958;-45.120503652039325
1739209887.0975025;-35.57807855764607
1739209887.097509;-38.13080360867914
1739209887.0975156;-35.57807855764607
1739209887.0975223;-45.120503652039325
1739209887.097529;-38.13080360867914
1739209887.0975356;-45.120503652039325
1739209887.0975423;-38.13080360867914
1739209887.097549;-35.57807855764607
1739209887.0975556;-35.57807855764607
1739209887.0975623;-30.49652367304973
1739209887.097569;-31.141103565318915
1739209887.0975757;-38.13080360867914
1739209887.0975823;-45.120503652039325
1739209887.097589;-45.120503652039325
1739209887.0975955;-38.13080360867914
1739209887.0976021;-45.120503652039325
1739209887.0976088;-38.13080360867914
1739209887.0976155;-45.120503652039325
1739209887.0976222;-38.13080360867914
1739209887.0976288;-35.57807855764607
1739209887.0976355;-38.13080360867914
1739209887.0976422;-45.120503652039325
1739209887.0976489;-45.120503652039325
1739209887.0976555;-45.120503652039325
1739209887.0976622;-38.13080360867914
