CAN Message; 0x39:06e1bd6a8238b7a2
1739209631.186755;-45.120503652039325
1739209631.186757;-38.13080360867914
1739209631.1867592;-45.120503652039325
1739209631.1867614;-38.13080360867914
1739209631.1867635;-38.13080360867914
1739209631.1867657;-45.120503652039325
1739209631.1867678;-45.120503652039325
1739209631.18677;-45.120503652039325
1739209631.186772;-33.981070128970906
1739209631.1867743;-38.13080360867914
1739209631.1867766;-33.981070128970906
1739209631.1867788;-38.13080360867914
1739209631.186781;-45.120503652039325
1739209631.186783;-38.13080360867914
1739209631.1867852;-35.57807855764607
1739209631.1867874;-45.120503652039325
1739209631.1867895;-38.13080360867914
1739209631.1867917;-45.120503652039325
1739209631.1867938;-32.816014438256545
1739209631.186796;-33.981070128970906
1739209631.1867983;-38.13080360867914
1739209631.1868005;-35.57807855764607
1739209631.1868026;-33.981070128970906
1739209631.1868048;-38.13080360867914
1739209631.186807;-38.13080360867914
1739209631.186809;-38.13080360867914
1739209631.1868112;-31.141103565318915
1739209631.1868134;-33.981070128970906
1739209631.1868155;-45.120503652039325
1739209631.1868176;-45.120503652039325
1739209631.1868198;-38.13080360867914
1739209631.1868222;-45.120503652039325
1739209631.1868243;-45.120503652039325
1739209631.1868265;-38.13080360867914
1739209631.1868286;-38.13080360867914
1739209631.1868308;-38.13080360867914
1739209631.186833;-38.13080360867914
1739209631.186835;-45.120503652039325
1739209631.1868372;-38.13080360867914
1739209631.1868393;-38.13080360867914
1739209631.1868415;-45.120503652039325
1739209631.1868439;-45.120503652039325
1739209631.186846;-45.120503652039325
1739209631.1868482;-45.120503652039325
1739209631.1868503;-38.13080360867914
1739209631.1868525;-38.13080360867914
1739209631.1868546;-45.120503652039325
1739209631.1868567;-38.13080360867914
1739209631.186859;-45.120503652039325
1739209631.186861;-45.120503652039325
1739209631.1868632;-35.57807855764607
1739209631.1868656;-33.981070128970906
1739209631.1868677;-38.13080360867914
1739209631.1868699;-45.120503652039325
1739209631.186872;-38.13080360867914
1739209631.1868742;-38.13080360867914
1739209631.1868763;-38.13080360867914
1739209631.1868784;-38.13080360867914
1739209631.1868806;-38.13080360867914
1739209631.1868827;-33.981070128970906
1739209631.1868849;-38.13080360867914
1739209631.1868873;-45.120503652039325
1739209631.1868894;-45.120503652039325
1739209631.1868916;-33.981070128970906
1739209631.1868937;-38.13080360867914
1739209631.1868958;-45.120503652039325
1739209631.186898;-33.981070128970906
1739209631.1869001;-30.49652367304973
1739209631.1869023;-38.13080360867914
1739209631.1869044;-45.120503652039325
1739209631.1869066;-33.981070128970906
1739209631.1869087;-38.13080360867914
1739209631.186911;-45.120503652039325
1739209631.1869133;-45.120503652039325
1739209631.1869154;-45.120503652039325
1739209631.1869175;-33.981070128970906
1739209631.1869197;-38.13080360867914
1739209631.1869218;-45.120503652039325
1739209631.186924;-38.13080360867914
1739209631.1869261;-32.816014438256545
1739209631.1869283;-38.13080360867914
1739209631.1869304;-45.120503652039325
1739209631.1869328;-45.120503652039325
1739209631.186935;-38.13080360867914
1739209631.186937;-45.120503652039325
1739209631.1869392;-38.13080360867914
1739209631.1869414;-32.816014438256545
1739209631.1869435;-45.120503652039325
1739209631.1869457;-45.120503652039325
1739209631.1869478;-45.120503652039325
1739209631.18695;-45.120503652039325
1739209631.186952;-45.120503652039325
1739209631.1869545;-38.13080360867914
1739209631.1869566;-45.120503652039325
1739209631.1869588;-45.120503652039325
1739209631.186961;-35.57807855764607
1739209631.186963;-38.13080360867914
1739209631.1869652;-45.120503652039325
1739209631.1869674;-45.120503652039325
1739209631.1869695;-35.57807855764607
1739209631.1869717;-38.13080360867914
1739209631.1869738;-45.120503652039325
1739209631.1869762;-38.13080360867914
1739209631.1869783;-38.13080360867914
1739209631.1869805;-38.13080360867914
1739209631.1869826;-45.120503652039325
1739209631.1869848;-45.120503652039325
1739209631.186987;-45.120503652039325
1739209631.186989;-45.120503652039325
1739209631.1869912;-45.120503652039325
1739209631.1869934;-33.981070128970906
1739209631.1869955;-32.816014438256545
1739209631.1869977;-38.13080360867914
1739209631.187;-45.120503652039325
1739209631.1870022;-33.981070128970906
1739209631.1870043;-45.120503652039325
1739209631.1870065;-33.981070128970906
1739209631.1870086;-45.120503652039325
1739209631.1870108;-38.13080360867914
1739209631.187013;-45.120503652039325
1739209631.187015;-38.13080360867914
1739209631.1870172;-35.57807855764607
1739209631.1870193;-38.13080360867914
1739209631.1870217;-45.120503652039325
1739209631.1870239;-45.120503652039325
1739209631.187026;-45.120503652039325
1739209631.1870282;-45.120503652039325
1739209631.1870303;-35.57807855764607
1739209631.1870325;-38.13080360867914
1739209631.1870346;-45.120503652039325
1739209631.1870368;-45.120503652039325
1739209631.187039;-45.120503652039325
1739209631.187041;-33.981070128970906
1739209631.1870434;-45.120503652039325
1739209631.1870456;-45.120503652039325
1739209631.1870477;-45.120503652039325
1739209631.1870499;-38.13080360867914
1739209631.187052;-45.120503652039325
1739209631.1870542;-45.120503652039325
1739209631.1870563;-45.120503652039325
1739209631.1870584;-38.13080360867914
1739209631.1870606;-38.13080360867914
1739209631.1870627;-45.120503652039325
1739209631.1870651;-38.13080360867914
1739209631.1870673;-45.120503652039325
1739209631.1870694;-38.13080360867914
1739209631.1870716;-38.13080360867914
1739209631.1870737;-45.120503652039325
1739209631.1870759;-33.981070128970906
1739209631.187078;-45.120503652039325
1739209631.1870801;-45.120503652039325
1739209631.1870823;-32.816014438256545
1739209631.1870844;-33.981070128970906
1739209631.1870866;-38.13080360867914
1739209631.187089;-45.120503652039325
1739209631.187091;-45.120503652039325
1739209631.1870933;-45.120503652039325
1739209631.1870954;-45.120503652039325
1739209631.1870975;-38.13080360867914
1739209631.1870997;-45.120503652039325
1739209631.1871018;-45.120503652039325
1739209631.187104;-33.981070128970906
1739209631.1871061;-45.120503652039325
1739209631.1871083;-45.120503652039325
1739209631.1871107;-33.981070128970906
1739209631.1871128;-38.13080360867914
1739209631.187115;-45.120503652039325
1739209631.187117;-45.120503652039325
1739209631.1871192;-33.981070128970906
1739209631.1871214;-45.120503652039325
1739209631.1871235;-38.13080360867914
1739209631.1871257;-45.120503652039325
1739209631.1871278;-31.141103565318915
1739209631.18713;-38.13080360867914
1739209631.1871324;-45.120503652039325
1739209631.1871345;-45.120503652039325
1739209631.1871367;-45.120503652039325
1739209631.1871388;-45.120503652039325
1739209631.187141;-45.120503652039325
1739209631.187143;-45.120503652039325
1739209631.1871452;-31.141103565318915
1739209631.1871474;-38.13080360867914
1739209631.1871495;-38.13080360867914
1739209631.1871517;-45.120503652039325
1739209631.187154;-38.13080360867914
1739209631.1871562;-38.13080360867914
1739209631.1871583;-38.13080360867914
1739209631.1871605;-45.120503652039325
1739209631.1871626;-32.816014438256545
1739209631.1871648;-38.13080360867914
1739209631.187167;-33.981070128970906
1739209631.187169;-45.120503652039325
1739209631.1871712;-45.120503652039325
1739209631.1871734;-38.13080360867914
1739209631.1871755;-45.120503652039325
1739209631.187178;-45.120503652039325
1739209631.18718;-28.992665084841942
1739209631.1871822;-32.816014438256545
1739209631.1871843;-33.981070128970906
1739209631.1871865;-45.120503652039325
1739209631.1871886;-31.141103565318915
1739209631.1871908;-38.13080360867914
1739209631.187193;-45.120503652039325
1739209631.187195;-38.13080360867914
1739209631.1871972;-35.57807855764607
1739209631.1871996;-38.13080360867914
1739209631.1872017;-45.120503652039325
1739209631.187204;-45.120503652039325
1739209631.187206;-45.120503652039325
1739209631.1872082;-33.981070128970906
1739209631.1872103;-38.13080360867914
1739209631.1872125;-45.120503652039325
1739209631.1872146;-33.981070128970906
1739209631.1872168;-32.816014438256545
1739209631.187219;-38.13080360867914
1739209631.1872213;-45.120503652039325
1739209631.1872234;-38.13080360867914
1739209631.1872256;-38.13080360867914
1739209631.1872277;-45.120503652039325
1739209631.1872299;-45.120503652039325
1739209631.187232;-45.120503652039325
1739209631.1872342;-45.120503652039325
1739209631.1872363;-45.120503652039325
1739209631.1872385;-38.13080360867914
1739209631.1872406;-38.13080360867914
1739209631.187243;-45.120503652039325
1739209631.1872451;-45.120503652039325
1739209631.1872473;-45.120503652039325
1739209631.1872494;-38.13080360867914
1739209631.1872516;-38.13080360867914
1739209631.1872537;-38.13080360867914
1739209631.1872559;-45.120503652039325
1739209631.187258;-38.13080360867914
1739209631.1872602;-38.13080360867914
1739209631.1872623;-38.13080360867914
1739209631.1872644;-38.13080360867914
1739209631.1872668;-35.57807855764607
1739209631.187269;-38.13080360867914
1739209631.187271;-45.120503652039325
1739209631.1872733;-45.120503652039325
1739209631.1872754;-38.13080360867914
1739209631.1872776;-38.13080360867914
1739209631.1872797;-45.120503652039325
1739209631.1872818;-45.120503652039325
1739209631.187284;-45.120503652039325
1739209631.1872861;-45.120503652039325
1739209631.1872885;-45.120503652039325
1739209631.1872907;-38.13080360867914
1739209631.1872928;-45.120503652039325
1739209631.187295;-45.120503652039325
1739209631.187297;-33.981070128970906
1739209631.1872993;-45.120503652039325
1739209631.1873014;-38.13080360867914
1739209631.1873035;-29.438486411369333
1739209631.1873057;-45.120503652039325
1739209631.1873078;-45.120503652039325
1739209631.1873102;-45.120503652039325
1739209631.1873124;-38.13080360867914
1739209631.1873145;-38.13080360867914
1739209631.1873167;-45.120503652039325
1739209631.1873188;-45.120503652039325
1739209631.187321;-33.981070128970956
1739209631.187323;-45.120503652039325
1739209631.1873252;-45.120503652039325
1739209631.1873274;-45.120503652039325
1739209631.1873295;-45.120503652039325
1739209631.187332;-38.13080360867914
1739209631.187334;-38.13080360867914
1739209631.1873362;-38.13080360867914
1739209631.1873384;-26.035653463252796
1739209631.1873405;-38.13080360867914
1739209631.1873426;-45.120503652039325
1739209631.1873448;-35.57807855764607
1739209631.187347;-35.57807855764607
1739209631.187349;-45.120503652039325
1739209631.1873512;-38.13080360867914
1739209631.1873536;-38.13080360867914
1739209631.1873558;-32.81601443825658
1739209631.187358;-38.13080360867914
1739209631.18736;-35.57807855764607
1739209631.1873622;-45.120503652039325
1739209631.1873643;-45.120503652039325
1739209631.1873665;-38.13080360867914
1739209631.1873686;-38.13080360867914
1739209631.1873708;-38.13080360867914
1739209631.187373;-30.49652367304973
1739209631.187375;-38.13080360867914
1739209631.1873775;-45.120503652039325
1739209631.1873796;-38.13080360867914
1739209631.1873817;-45.120503652039325
1739209631.187384;-45.120503652039325
1739209631.187386;-38.13080360867914
1739209631.1873882;-38.13080360867914
1739209631.1873903;-45.120503652039325
1739209631.1873925;-38.13080360867914
1739209631.1873946;-35.57807855764607
1739209631.1873968;-38.13080360867914
1739209631.1873991;-38.13080360867914
1739209631.1874013;-33.981070128970906
1739209631.1874034;-38.13080360867914
1739209631.1874056;-38.13080360867914
1739209631.1874077;-45.120503652039325
1739209631.1874099;-38.13080360867914
1739209631.187412;-35.57807855764607
1739209631.1874142;-45.120503652039325
1739209631.1874163;-45.120503652039325
1739209631.1874185;-35.57807855764607
1739209631.1874208;-35.57807855764607
1739209631.187423;-38.13080360867914
1739209631.1874251;-32.816014438256545
1739209631.1874273;-33.981070128970906
1739209631.1874294;-38.13080360867914
1739209631.1874316;-38.13080360867914
1739209631.1874337;-38.13080360867914
1739209631.1874359;-38.13080360867914
1739209631.187438;-38.13080360867914
1739209631.1874402;-38.13080360867914
1739209631.1874425;-45.120503652039325
1739209631.1874447;-38.13080360867914
1739209631.1874468;-35.57807855764607
1739209631.187449;-45.120503652039325
1739209631.1874511;-45.120503652039325
1739209631.1874533;-33.981070128970906
1739209631.1874554;-38.13080360867914
1739209631.1874576;-45.120503652039325
1739209631.1874597;-45.120503652039325
1739209631.1874619;-38.13080360867914
1739209631.187464;-38.13080360867914
1739209631.1874664;-45.120503652039325
1739209631.1874685;-45.120503652039325
1739209631.1874707;-45.120503652039325
1739209631.1874728;-38.13080360867914
1739209631.187475;-33.981070128970906
1739209631.187477;-45.120503652039325
1739209631.1874793;-38.13080360867914
1739209631.1874814;-38.13080360867914
1739209631.1874835;-38.13080360867914
1739209631.1874857;-45.120503652039325
1739209631.187488;-38.13080360867914
1739209631.1874902;-38.13080360867914
1739209631.1874924;-38.13080360867914
1739209631.1874945;-45.120503652039325
1739209631.1874967;-38.13080360867914
1739209631.1874988;-45.120503652039325
1739209631.187501;-33.981070128970906
1739209631.187503;-45.120503652039325
1739209631.1875052;-38.13080360867914
1739209631.1875074;-38.13080360867914
1739209631.1875098;-45.120503652039325
1739209631.187512;-38.13080360867914
1739209631.187514;-31.141103565318915
1739209631.1875162;-35.57807855764607
1739209631.1875184;-33.981070128970906
1739209631.1875205;-38.13080360867914
1739209631.1875226;-38.13080360867914
1739209631.1875248;-38.13080360867914
1739209631.187527;-38.13080360867914
1739209631.187529;-45.120503652039325
1739209631.1875315;-38.13080360867914
1739209631.1875336;-38.13080360867914
1739209631.1875358;-38.13080360867914
1739209631.187538;-45.120503652039325
1739209631.18754;-38.13080360867914
1739209631.1875422;-38.13080360867914
1739209631.1875443;-38.13080360867914
1739209631.1875465;-45.120503652039325
1739209631.1875486;-33.981070128970906
1739209631.1875508;-38.13080360867914
1739209631.187553;-45.120503652039325
1739209631.1875553;-45.120503652039325
1739209631.1875575;-33.981070128970906
1739209631.1875596;-38.13080360867914
1739209631.1875618;-38.13080360867914
1739209631.187564;-45.120503652039325
1739209631.187566;-45.120503652039325
1739209631.1875682;-45.120503652039325
1739209631.1875703;-38.13080360867914
1739209631.1875725;-45.120503652039325
1739209631.1875746;-45.120503652039325
1739209631.187577;-35.57807855764607
1739209631.1875792;-38.13080360867914
1739209631.1875813;-45.120503652039325
1739209631.1875834;-45.120503652039325
1739209631.1875856;-35.57807855764607
1739209631.1875877;-45.120503652039325
1739209631.18759;-45.120503652039325
1739209631.187592;-33.981070128970906
1739209631.1875942;-38.13080360867914
1739209631.1875963;-38.13080360867914
1739209631.1875987;-45.120503652039325
1739209631.1876009;-33.981070128970906
1739209631.187603;-38.13080360867914
1739209631.1876051;-38.13080360867914
1739209631.1876073;-45.120503652039325
1739209631.1876094;-45.120503652039325
1739209631.1876116;-45.120503652039325
1739209631.1876137;-45.120503652039325
1739209631.1876159;-35.57807855764607
1739209631.187618;-35.57807855764607
1739209631.1876204;-38.13080360867914
1739209631.1876225;-35.57807855764607
1739209631.1876247;-45.120503652039325
1739209631.1876268;-45.120503652039325
1739209631.187629;-45.120503652039325
1739209631.1876311;-38.13080360867914
1739209631.1876333;-45.120503652039325
1739209631.1876354;-28.992665084841942
1739209631.1876376;-28.992665084841942
1739209631.1876397;-45.120503652039325
1739209631.1876419;-45.120503652039325
1739209631.1876442;-35.57807855764607
1739209631.1876464;-38.13080360867914
1739209631.1876485;-45.120503652039325
1739209631.1876507;-32.816014438256545
1739209631.1876528;-38.13080360867914
1739209631.187655;-38.13080360867914
1739209631.187657;-38.13080360867914
1739209631.1876593;-45.120503652039325
1739209631.1876614;-45.120503652039325
1739209631.1876636;-45.120503652039325
1739209631.187666;-38.13080360867914
1739209631.187668;-45.120503652039325
1739209631.1876702;-38.13080360867914
1739209631.1876724;-38.13080360867914
1739209631.1876745;-35.57807855764607
1739209631.1876767;-38.13080360867914
1739209631.1876788;-38.13080360867914
1739209631.187681;-38.13080360867914
1739209631.187683;-38.13080360867914
1739209631.1876853;-38.13080360867914
1739209631.1876876;-35.57807855764607
1739209631.1876898;-30.49652367304973
1739209631.187692;-38.13080360867914
1739209631.187694;-45.120503652039325
1739209631.1876962;-38.13080360867914
1739209631.1876984;-38.13080360867914
1739209631.1877005;-45.120503652039325
1739209631.1877027;-38.13080360867914
1739209631.1877048;-45.120503652039325
1739209631.187707;-33.981070128970956
1739209631.1877093;-45.120503652039325
1739209631.1877115;-35.57807855764607
1739209631.1877136;-45.120503652039325
1739209631.1877158;-45.120503652039325
1739209631.187718;-38.13080360867914
1739209631.18772;-35.57807855764607
1739209631.1877222;-38.13080360867914
1739209631.1877244;-29.438486411369333
1739209631.1877265;-38.13080360867914
1739209631.1877286;-45.120503652039325
1739209631.1877308;-33.981070128970906
1739209631.1877332;-38.13080360867914
1739209631.1877353;-45.120503652039325
1739209631.1877375;-38.13080360867914
1739209631.1877396;-45.120503652039325
1739209631.1877418;-38.13080360867914
1739209631.187744;-33.981070128970906
1739209631.187746;-30.49652367304973
1739209631.1877482;-45.120503652039325
1739209631.1877503;-35.57807855764607
1739209631.1877525;-38.13080360867914
1739209631.1877549;-38.13080360867914
1739209631.187757;-38.13080360867914
1739209631.1877592;-45.120503652039325
1739209631.1877613;-35.57807855764607
1739209631.1877635;-35.57807855764607
1739209631.1877656;-45.120503652039325
1739209631.1877677;-45.120503652039325
1739209631.18777;-38.13080360867914
1739209631.187772;-38.13080360867914
1739209631.1877742;-38.13080360867914
1739209631.1877766;-32.816014438256545
1739209631.1877787;-38.13080360867914
1739209631.1877809;-45.120503652039325
1739209631.187783;-45.120503652039325
1739209631.1877851;-32.816014438256545
1739209631.1877873;-45.120503652039325
1739209631.1877894;-38.13080360867914
1739209631.1877916;-38.13080360867914
1739209631.1877937;-45.120503652039325
1739209631.1877959;-45.120503652039325
1739209631.1877983;-32.816014438256545
1739209631.1878004;-38.13080360867914
1739209631.1878026;-45.120503652039325
1739209631.1878047;-33.981070128970906
1739209631.1878068;-45.120503652039325
1739209631.187809;-45.120503652039325
1739209631.1878111;-32.816014438256545
1739209631.1878133;-38.13080360867914
1739209631.1878154;-38.13080360867914
1739209631.1878176;-38.13080360867914
1739209631.18782;-45.120503652039325
1739209631.187822;-45.120503652039325
1739209631.1878242;-45.120503652039325
1739209631.1878264;-45.120503652039325
1739209631.1878285;-45.120503652039325
1739209631.1878307;-45.120503652039325
1739209631.1878328;-45.120503652039325
1739209631.187835;-45.120503652039325
1739209631.1878371;-32.816014438256545
1739209631.1878393;-38.13080360867914
1739209631.1878414;-38.13080360867914
1739209631.1878438;-38.13080360867914
1739209631.187846;-45.120503652039325
1739209631.187848;-33.981070128970906
1739209631.1878502;-45.120503652039325
1739209631.1878524;-38.13080360867914
1739209631.1878545;-38.13080360867914
1739209631.1878567;-38.13080360867914
1739209631.1878588;-38.13080360867914
1739209631.187861;-45.120503652039325
1739209631.187863;-45.120503652039325
1739209631.1878655;-32.816014438256545
1739209631.1878676;-38.13080360867914
1739209631.1878698;-38.13080360867914
1739209631.187872;-38.13080360867914
1739209631.187874;-33.981070128970906
1739209631.1878762;-38.13080360867914
1739209631.1878784;-45.120503652039325
1739209631.1878805;-38.13080360867914
1739209631.1878827;-33.981070128970906
1739209631.1878848;-35.57807855764607
1739209631.1878872;-38.13080360867914
1739209631.1878893;-45.120503652039325
1739209631.1878915;-45.120503652039325
1739209631.1878936;-38.13080360867914
1739209631.1878958;-38.13080360867914
1739209631.187898;-45.120503652039325
1739209631.1879;-33.981070128970906
1739209631.1879022;-35.57807855764607
1739209631.1879044;-38.13080360867914
1739209631.1879065;-45.120503652039325
1739209631.187909;-38.13080360867914
1739209631.187911;-38.13080360867914
1739209631.1879132;-45.120503652039325
1739209631.1879153;-45.120503652039325
1739209631.1879175;-45.120503652039325
1739209631.1879196;-38.13080360867914
1739209631.1879218;-45.120503652039325
1739209631.187924;-45.120503652039325
1739209631.187926;-33.981070128970906
1739209631.1879282;-45.120503652039325
1739209631.1879303;-45.120503652039325
1739209631.1879327;-45.120503652039325
1739209631.1879349;-38.13080360867914
1739209631.187937;-45.120503652039325
1739209631.1879392;-45.120503652039325
1739209631.1879413;-38.13080360867914
1739209631.1879435;-38.13080360867914
1739209631.1879456;-45.120503652039325
1739209631.1879478;-45.120503652039325
1739209631.18795;-45.120503652039325
1739209631.187952;-31.141103565318915
1739209631.1879544;-38.13080360867914
1739209631.1879566;-45.120503652039325
1739209631.1879587;-38.13080360867914
1739209631.1879609;-38.13080360867914
1739209631.187963;-38.13080360867914
1739209631.1879652;-38.13080360867914
1739209631.1879673;-35.57807855764607
1739209631.1879694;-29.438486411369347
1739209631.1879716;-38.13080360867914
1739209631.1879737;-33.981070128970906
1739209631.1879761;-38.13080360867914
1739209631.1879783;-32.816014438256545
1739209631.1879804;-38.13080360867914
1739209631.1879826;-38.13080360867914
1739209631.1879847;-38.13080360867914
1739209631.1879869;-33.981070128970906
1739209631.187989;-38.13080360867914
1739209631.1879911;-38.13080360867914
1739209631.1879933;-45.120503652039325
1739209631.1879954;-38.13080360867914
1739209631.1879978;-38.13080360867914
1739209631.188;-45.120503652039325
1739209631.188002;-45.120503652039325
1739209631.1880043;-38.13080360867914
1739209631.1880064;-45.120503652039325
1739209631.1880085;-38.13080360867914
1739209631.1880107;-35.57807855764607
1739209631.1880128;-38.13080360867914
1739209631.188015;-45.120503652039325
1739209631.1880171;-45.120503652039325
1739209631.1880193;-38.13080360867914
1739209631.1880217;-33.981070128970906
1739209631.1880238;-38.13080360867914
1739209631.188026;-45.120503652039325
1739209631.188028;-45.120503652039325
1739209631.1880302;-38.13080360867914
1739209631.1880324;-45.120503652039325
1739209631.1880345;-38.13080360867914
1739209631.1880367;-38.13080360867914
1739209631.1880388;-45.120503652039325
1739209631.188041;-45.120503652039325
1739209631.1880434;-38.13080360867914
1739209631.1880455;-38.13080360867914
1739209631.1880476;-45.120503652039325
1739209631.1880498;-45.120503652039325
1739209631.188052;-45.120503652039325
1739209631.188054;-38.13080360867914
1739209631.1880562;-38.13080360867914
1739209631.1880584;-45.120503652039325
1739209631.1880605;-45.120503652039325
1739209631.1880627;-35.57807855764607
1739209631.188065;-38.13080360867914
1739209631.1880672;-45.120503652039325
1739209631.1880693;-38.13080360867914
1739209631.1880715;-45.120503652039325
1739209631.1880736;-35.57807855764607
1739209631.1880758;-32.816014438256545
1739209631.188078;-45.120503652039325
1739209631.18808;-35.57807855764607
1739209631.1880822;-38.13080360867914
1739209631.1880844;-45.120503652039325
1739209631.1880867;-45.120503652039325
1739209631.188089;-33.981070128970906
1739209631.188091;-45.120503652039325
1739209631.1880932;-31.141103565318943
1739209631.1880953;-35.57807855764607
1739209631.1880975;-35.57807855764607
1739209631.1880996;-45.120503652039325
1739209631.1881018;-45.120503652039325
1739209631.188104;-33.981070128970906
1739209631.188106;-45.120503652039325
1739209631.1881082;-32.816014438256545
1739209631.1881106;-28.58837851428586
1739209631.1881127;-38.13080360867914
1739209631.188115;-38.13080360867914
1739209631.188117;-38.13080360867914
1739209631.1881192;-45.120503652039325
1739209631.1881213;-45.120503652039325
1739209631.1881235;-45.120503652039325
1739209631.1881256;-45.120503652039325
1739209631.1881278;-45.120503652039325
1739209631.18813;-38.13080360867914
1739209631.1881323;-45.120503652039325
1739209631.1881344;-45.120503652039325
1739209631.1881366;-38.13080360867914
1739209631.1881387;-38.13080360867914
1739209631.1881409;-38.13080360867914
1739209631.188143;-38.13080360867914
1739209631.1881452;-31.141103565318893
1739209631.1881473;-38.13080360867914
1739209631.1881495;-45.120503652039325
1739209631.1881516;-38.13080360867914
1739209631.188154;-45.120503652039325
1739209631.1881561;-45.120503652039325
1739209631.1881583;-33.981070128970906
1739209631.1881604;-38.13080360867914
1739209631.1881626;-45.120503652039325
1739209631.1881647;-38.13080360867914
1739209631.1881669;-38.13080360867914
1739209631.188169;-45.120503652039325
1739209631.1881711;-35.57807855764607
1739209631.1881733;-45.120503652039325
1739209631.1881757;-38.13080360867914
1739209631.1881778;-38.13080360867914
1739209631.18818;-45.120503652039325
1739209631.188182;-38.13080360867914
1739209631.1881843;-38.13080360867914
1739209631.1881864;-38.13080360867914
1739209631.1881886;-45.120503652039325
1739209631.1881907;-45.120503652039325
1739209631.1881928;-38.13080360867914
1739209631.188195;-38.13080360867914
1739209631.1881971;-35.57807855764607
1739209631.1881995;-38.13080360867914
1739209631.1882017;-38.13080360867914
1739209631.1882038;-38.13080360867914
1739209631.188206;-35.57807855764607
1739209631.188208;-38.13080360867914
1739209631.1882102;-38.13080360867914
1739209631.1882124;-38.13080360867914
1739209631.1882145;-45.120503652039325
1739209631.1882167;-38.13080360867914
1739209631.1882188;-45.120503652039325
1739209631.1882212;-45.120503652039325
1739209631.1882234;-38.13080360867914
1739209631.1882255;-33.981070128970906
1739209631.1882277;-45.120503652039325
1739209631.1882298;-45.120503652039325
1739209631.188232;-35.57807855764607
1739209631.188234;-45.120503652039325
1739209631.1882362;-45.120503652039325
1739209631.1882384;-45.120503652039325
1739209631.1882405;-45.120503652039325
1739209631.188243;-38.13080360867914
1739209631.188245;-35.57807855764607
1739209631.1882472;-38.13080360867914
1739209631.1882493;-38.13080360867914
1739209631.1882515;-45.120503652039325
1739209631.1882536;-45.120503652039325
1739209631.1882558;-45.120503652039325
1739209631.188258;-45.120503652039325
1739209631.18826;-45.120503652039325
1739209631.1882622;-45.120503652039325
1739209631.1882646;-45.120503652039325
1739209631.1882668;-45.120503652039325
1739209631.188269;-45.120503652039325
1739209631.188271;-35.57807855764607
1739209631.1882732;-38.13080360867914
1739209631.1882753;-38.13080360867914
1739209631.1882775;-38.13080360867914
1739209631.1882796;-32.816014438256545
1739209631.1882818;-38.13080360867914
1739209631.188284;-38.13080360867914
1739209631.188286;-38.13080360867914
1739209631.1882885;-45.120503652039325
1739209631.1882906;-38.13080360867914
1739209631.1882927;-45.120503652039325
1739209631.188295;-38.13080360867914
1739209631.188297;-45.120503652039325
1739209631.1882992;-45.120503652039325
1739209631.1883013;-38.13080360867914
1739209631.1883035;-38.13080360867914
1739209631.1883056;-38.13080360867914
1739209631.1883078;-38.13080360867914
1739209631.1883101;-32.816014438256545
1739209631.1883123;-38.13080360867914
1739209631.1883144;-32.816014438256545
1739209631.1883166;-35.57807855764607
1739209631.1883187;-35.57807855764607
1739209631.1883209;-38.13080360867914
1739209631.188323;-38.13080360867914
1739209631.1883252;-38.13080360867914
1739209631.1883273;-35.57807855764607
1739209631.1883295;-38.13080360867914
1739209631.1883318;-45.120503652039325
1739209631.188334;-38.13080360867914
1739209631.1883361;-32.816014438256545
1739209631.1883383;-38.13080360867914
1739209631.1883404;-45.120503652039325
1739209631.1883426;-38.13080360867914
1739209631.1883447;-35.57807855764607
1739209631.1883469;-38.13080360867914
1739209631.188349;-45.120503652039325
1739209631.1883512;-38.13080360867914
1739209631.1883535;-35.57807855764607
1739209631.1883557;-45.120503652039325
1739209631.1883578;-38.13080360867914
1739209631.18836;-38.13080360867914
1739209631.1883621;-35.57807855764607
1739209631.1883643;-38.13080360867914
1739209631.1883664;-33.981070128970906
1739209631.1883686;-32.816014438256545
1739209631.1883707;-38.13080360867914
1739209631.1883729;-33.981070128970906
1739209631.188375;-45.120503652039325
1739209631.1883774;-38.13080360867914
1739209631.1883795;-32.816014438256545
1739209631.1883817;-38.13080360867914
1739209631.1883838;-45.120503652039325
1739209631.188386;-45.120503652039325
1739209631.188388;-38.13080360867914
1739209631.1883903;-45.120503652039325
1739209631.1883924;-45.120503652039325
1739209631.1883945;-38.13080360867914
1739209631.1883967;-35.57807855764607
1739209631.188399;-45.120503652039325
1739209631.1884012;-33.981070128970906
1739209631.1884034;-32.816014438256545
1739209631.1884055;-38.13080360867914
1739209631.1884077;-35.57807855764607
1739209631.1884098;-38.13080360867914
1739209631.188412;-38.13080360867914
1739209631.188414;-35.57807855764607
1739209631.1884162;-38.13080360867914
1739209631.1884184;-45.120503652039325
1739209631.1884208;-38.13080360867914
1739209631.188423;-45.120503652039325
1739209631.188425;-38.13080360867914
1739209631.1884272;-45.120503652039325
1739209631.1884294;-38.13080360867914
1739209631.1884315;-35.57807855764607
1739209631.1884336;-35.57807855764607
1739209631.1884358;-38.13080360867914
1739209631.188438;-45.120503652039325
1739209631.18844;-45.120503652039325
1739209631.1884425;-45.120503652039325
1739209631.1884446;-45.120503652039325
1739209631.1884468;-45.120503652039325
1739209631.188449;-38.13080360867914
1739209631.188451;-45.120503652039325
1739209631.1884532;-38.13080360867914
1739209631.1884553;-28.992665084841942
1739209631.1884575;-45.120503652039325
1739209631.1884596;-38.13080360867914
