CAN Message; 0x77:19d1fb7de98000d3
Timestamp;Amplitude
1739209726.0562372;-38.13080360867914
1739209726.0562394;-45.120503652039325
1739209726.0562413;-33.981070128970906
1739209726.0562434;-45.120503652039325
1739209726.0562456;-45.120503652039325
1739209726.0562477;-38.13080360867914
1739209726.0562499;-35.57807855764607
1739209726.056252;-45.120503652039325
1739209726.056254;-45.120503652039325
1739209726.056256;-45.120503652039325
1739209726.0562582;-38.13080360867914
1739209726.0562603;-32.816014438256545
1739209726.0562625;-38.13080360867914
1739209726.0562646;-38.13080360867914
1739209726.0562665;-45.120503652039325
1739209726.0562687;-28.992665084841942
1739209726.0562708;-31.141103565318915
1739209726.056273;-38.13080360867914
1739209726.0562751;-45.120503652039325
1739209726.0562773;-38.13080360867914
1739209726.0562792;-38.13080360867914
1739209726.0562813;-38.13080360867914
1739209726.0562835;-38.13080360867914
1739209726.0562856;-45.120503652039325
1739209726.0562878;-38.13080360867914
1739209726.05629;-38.13080360867914
1739209726.0562918;-45.120503652039325
1739209726.056294;-45.120503652039325
1739209726.056296;-45.120503652039325
1739209726.0562983;-45.120503652039325
1739209726.0563004;-45.120503652039325
1739209726.0563025;-45.120503652039325
1739209726.0563045;-35.57807855764607
1739209726.0563066;-38.13080360867914
1739209726.0563087;-38.13080360867914
1739209726.056311;-45.120503652039325
1739209726.056313;-38.13080360867914
1739209726.0563152;-38.13080360867914
1739209726.0563173;-45.120503652039325
1739209726.0563192;-38.13080360867914
1739209726.0563214;-33.981070128970906
1739209726.0563235;-35.57807855764607
1739209726.0563257;-38.13080360867914
1739209726.0563278;-38.13080360867914
1739209726.05633;-35.57807855764607
1739209726.0563319;-38.13080360867914
1739209726.056334;-38.13080360867914
1739209726.0563362;-45.120503652039325
1739209726.0563383;-31.141103565318915
1739209726.0563405;-33.981070128970906
1739209726.0563426;-38.13080360867914
1739209726.0563445;-38.13080360867914
1739209726.0563467;-45.120503652039325
1739209726.0563488;-45.120503652039325
1739209726.056351;-33.981070128970906
1739209726.056353;-33.981070128970906
1739209726.0563552;-31.141103565318915
1739209726.0563571;-38.13080360867914
1739209726.0563593;-45.120503652039325
1739209726.0563614;-38.13080360867914
1739209726.0563636;-38.13080360867914
1739209726.0563657;-45.120503652039325
1739209726.0563679;-38.13080360867914
1739209726.0563698;-38.13080360867914
1739209726.056372;-31.141103565318915
1739209726.056374;-33.981070128970906
1739209726.0563762;-38.13080360867914
1739209726.0563784;-38.13080360867914
1739209726.0563805;-38.13080360867914
1739209726.0563824;-45.120503652039325
1739209726.0563846;-33.981070128970906
1739209726.0563867;-38.13080360867914
1739209726.0563889;-35.57807855764607
1739209726.056391;-45.120503652039325
1739209726.0563931;-38.13080360867914
1739209726.0563953;-45.120503652039325
1739209726.0563972;-35.57807855764607
1739209726.0563993;-38.13080360867914
1739209726.0564015;-45.120503652039325
1739209726.0564036;-38.13080360867914
1739209726.0564058;-33.981070128970906
1739209726.056408;-38.13080360867914
1739209726.0564098;-38.13080360867914
1739209726.056412;-35.57807855764607
1739209726.0564141;-45.120503652039325
1739209726.0564163;-45.120503652039325
1739209726.0564184;-35.57807855764607
1739209726.0564206;-38.13080360867914
1739209726.0564225;-45.120503652039325
1739209726.0564246;-45.120503652039325
1739209726.0564268;-38.13080360867914
1739209726.056429;-38.13080360867914
1739209726.056431;-33.981070128970906
1739209726.0564332;-45.120503652039325
1739209726.056435;-38.13080360867914
1739209726.0564373;-45.120503652039325
1739209726.0564394;-38.13080360867914
1739209726.0564415;-45.120503652039325
1739209726.0564437;-38.13080360867914
1739209726.0564458;-38.13080360867914
1739209726.0564477;-38.13080360867914
1739209726.05645;-35.57807855764607
1739209726.056452;-45.120503652039325
1739209726.0564542;-38.13080360867914
1739209726.0564563;-38.13080360867914
1739209726.0564585;-45.120503652039325
1739209726.0564604;-45.120503652039325
1739209726.0564625;-38.13080360867914
1739209726.0564647;-45.120503652039325
1739209726.0564668;-45.120503652039325
1739209726.056469;-45.120503652039325
1739209726.056471;-45.120503652039325
1739209726.0564733;-45.120503652039325
1739209726.0564752;-45.120503652039325
1739209726.0564773;-45.120503652039325
1739209726.0564795;-45.120503652039325
1739209726.0564816;-38.13080360867914
1739209726.0564837;-38.13080360867914
1739209726.056486;-38.13080360867914
1739209726.0564878;-45.120503652039325
1739209726.05649;-35.57807855764607
1739209726.056492;-35.57807855764607
1739209726.0564942;-45.120503652039325
1739209726.0564964;-45.120503652039325
1739209726.0564985;-45.120503652039325
1739209726.0565004;-32.816014438256545
1739209726.0565026;-45.120503652039325
1739209726.0565047;-33.981070128970906
1739209726.0565069;-45.120503652039325
1739209726.056509;-45.120503652039325
1739209726.0565112;-38.13080360867914
1739209726.056513;-35.57807855764607
1739209726.0565152;-45.120503652039325
1739209726.0565174;-45.120503652039325
1739209726.0565195;-45.120503652039325
1739209726.0565217;-45.120503652039325
1739209726.0565238;-45.120503652039325
1739209726.0565257;-45.120503652039325
1739209726.0565279;-38.13080360867914
1739209726.05653;-45.120503652039325
1739209726.0565321;-35.57807855764607
1739209726.0565343;-38.13080360867914
1739209726.0565364;-38.13080360867914
1739209726.0565383;-35.57807855764607
1739209726.0565405;-38.13080360867914
1739209726.0565426;-31.141103565318893
1739209726.0565448;-38.13080360867914
1739209726.056547;-35.57807855764607
1739209726.056549;-38.13080360867914
1739209726.0565512;-38.13080360867914
1739209726.0565531;-38.13080360867914
1739209726.0565553;-35.57807855764607
1739209726.0565574;-45.120503652039325
1739209726.0565596;-38.13080360867914
1739209726.0565617;-45.120503652039325
1739209726.0565639;-38.13080360867914
1739209726.0565658;-38.13080360867914
1739209726.056568;-45.120503652039325
1739209726.05657;-38.13080360867914
1739209726.0565722;-38.13080360867914
1739209726.0565743;-38.13080360867914
1739209726.0565765;-27.8777449560314
1739209726.0565784;-45.120503652039325
1739209726.0565805;-45.120503652039325
1739209726.0565827;-38.13080360867914
1739209726.0565848;-38.13080360867914
1739209726.056587;-45.120503652039325
1739209726.0565891;-33.981070128970906
1739209726.056591;-38.13080360867914
1739209726.0565932;-38.13080360867914
1739209726.0565953;-33.981070128970906
1739209726.0565975;-32.816014438256545
1739209726.0565996;-38.13080360867914
1739209726.0566018;-45.120503652039325
1739209726.0566037;-33.981070128970906
1739209726.0566058;-32.816014438256545
1739209726.056608;-38.13080360867914
1739209726.05661;-45.120503652039325
1739209726.0566123;-45.120503652039325
1739209726.0566144;-38.13080360867914
1739209726.0566163;-38.13080360867914
1739209726.0566185;-45.120503652039325
1739209726.0566206;-38.13080360867914
1739209726.0566227;-38.13080360867914
1739209726.056625;-38.13080360867914
1739209726.056627;-33.981070128970906
1739209726.0566292;-38.13080360867914
1739209726.056631;-35.57807855764607
1739209726.0566332;-45.120503652039325
1739209726.0566354;-45.120503652039325
1739209726.0566375;-45.120503652039325
1739209726.0566397;-45.120503652039325
1739209726.0566418;-38.13080360867914
1739209726.0566437;-33.981070128970956
1739209726.0566459;-38.13080360867914
1739209726.056648;-38.13080360867914
1739209726.0566502;-45.120503652039325
1739209726.0566523;-45.120503652039325
1739209726.0566545;-45.120503652039325
1739209726.0566564;-38.13080360867914
1739209726.0566585;-45.120503652039325
1739209726.0566607;-28.58837851428586
1739209726.0566628;-38.13080360867914
1739209726.056665;-45.120503652039325
1739209726.056667;-45.120503652039325
1739209726.056669;-38.13080360867914
1739209726.0566711;-38.13080360867914
1739209726.0566733;-38.13080360867914
1739209726.0566754;-38.13080360867914
1739209726.0566776;-45.120503652039325
1739209726.0566797;-38.13080360867914
1739209726.0566816;-35.57807855764607
1739209726.0566838;-45.120503652039325
1739209726.056686;-45.120503652039325
1739209726.056688;-32.816014438256545
1739209726.0566902;-35.57807855764607
1739209726.0566924;-45.120503652039325
1739209726.0566943;-38.13080360867914
1739209726.0566964;-45.120503652039325
1739209726.0566986;-38.13080360867914
1739209726.0567007;-38.13080360867914
1739209726.065105;-29.438486411369333
1739209726.0651112;-45.120503652039325
1739209726.0651174;-38.13080360867914
1739209726.0651236;-35.57807855764607
1739209726.0651298;-35.57807855764607
1739209726.0651357;-45.120503652039325
1739209726.065142;-38.13080360867914
1739209726.065148;-45.120503652039325
1739209726.0651543;-35.57807855764607
1739209726.0651605;-45.120503652039325
1739209726.0651667;-45.120503652039325
1739209726.065173;-38.13080360867914
1739209726.065179;-33.981070128970906
1739209726.0651853;-38.13080360867914
1739209726.0651915;-45.120503652039325
1739209726.0651977;-35.57807855764607
1739209726.0652037;-31.141103565318893
1739209726.0652099;-45.120503652039325
1739209726.065216;-45.120503652039325
1739209726.0652223;-38.13080360867914
1739209726.0652285;-38.13080360867914
1739209726.0652347;-45.120503652039325
1739209726.0652409;-38.13080360867914
1739209726.065247;-45.120503652039325
1739209726.0652533;-45.120503652039325
1739209726.0652595;-38.13080360867914
1739209726.0652657;-45.120503652039325
1739209726.0652719;-38.13080360867914
1739209726.0652778;-35.57807855764607
1739209726.065284;-38.13080360867914
1739209726.0652902;-45.120503652039325
1739209726.0652964;-38.13080360867914
1739209726.0653026;-45.120503652039325
1739209726.0653088;-38.13080360867914
1739209726.065315;-45.120503652039325
1739209726.0653212;-45.120503652039325
1739209726.0653274;-45.120503652039325
1739209726.0653336;-32.816014438256545
1739209726.0653398;-35.57807855764607
1739209726.0653458;-38.13080360867914
1739209726.065352;-31.141103565318893
1739209726.0653582;-38.13080360867914
1739209726.0653644;-30.49652367304973
1739209726.0653706;-45.120503652039325
1739209726.0653768;-45.120503652039325
1739209726.065383;-31.141103565318915
1739209726.0653892;-31.141103565318893
1739209726.0653954;-38.13080360867914
1739209726.0654016;-45.120503652039325
1739209726.0654078;-38.13080360867914
1739209726.0654137;-38.13080360867914
1739209726.06542;-38.13080360867914
1739209726.065426;-45.120503652039325
1739209726.0654323;-45.120503652039325
1739209726.0654385;-45.120503652039325
1739209726.0654447;-45.120503652039325
1739209726.065451;-45.120503652039325
1739209726.065457;-38.13080360867914
1739209726.0654633;-35.57807855764607
1739209726.0654695;-45.120503652039325
1739209726.0654757;-45.120503652039325
1739209726.0654817;-33.981070128970906
1739209726.0654879;-38.13080360867914
1739209726.065494;-38.13080360867914
1739209726.0655003;-45.120503652039325
1739209726.0655065;-38.13080360867914
1739209726.0655127;-38.13080360867914
1739209726.0655189;-45.120503652039325
1739209726.065525;-33.981070128970906
1739209726.0655313;-33.981070128970906
1739209726.0655375;-35.57807855764607
1739209726.0655437;-45.120503652039325
1739209726.0655499;-45.120503652039325
1739209726.0655558;-38.13080360867914
1739209726.065562;-38.13080360867914
1739209726.0655682;-33.981070128970906
1739209726.0655744;-45.120503652039325
1739209726.0655806;-45.120503652039325
1739209726.0655868;-38.13080360867914
1739209726.065593;-38.13080360867914
1739209726.0655992;-45.120503652039325
1739209726.0656054;-31.141103565318915
1739209726.0656116;-38.13080360867914
1739209726.0656178;-38.13080360867914
1739209726.0656238;-45.120503652039325
1739209726.06563;-33.981070128970906
1739209726.0656362;-45.120503652039325
1739209726.0656424;-45.120503652039325
1739209726.0656486;-38.13080360867914
1739209726.0656548;-38.13080360867914
1739209726.065661;-45.120503652039325
1739209726.0656672;-38.13080360867914
1739209726.0656734;-38.13080360867914
1739209726.0656796;-38.13080360867914
1739209726.0656857;-38.13080360867914
1739209726.0656917;-45.120503652039325
1739209726.065698;-38.13080360867914
1739209726.065704;-38.13080360867914
1739209726.0657103;-45.120503652039325
1739209726.0657165;-38.13080360867914
1739209726.0657227;-45.120503652039325
1739209726.065729;-45.120503652039325
1739209726.065735;-45.120503652039325
1739209726.0657413;-38.13080360867914
1739209726.0657475;-35.57807855764607
1739209726.0657537;-45.120503652039325
1739209726.0657597;-45.120503652039325
1739209726.0657659;-45.120503652039325
1739209726.065772;-38.13080360867914
1739209726.0657783;-33.981070128970906
1739209726.0657845;-45.120503652039325
1739209726.0657907;-38.13080360867914
1739209726.0657969;-35.57807855764607
1739209726.065803;-33.981070128970906
1739209726.0658092;-45.120503652039325
1739209726.0658154;-38.13080360867914
1739209726.0658216;-35.57807855764607
1739209726.0658278;-38.13080360867914
1739209726.0658338;-45.120503652039325
1739209726.06584;-45.120503652039325
1739209726.0658462;-45.120503652039325
1739209726.0658524;-28.992665084841942
1739209726.0658586;-38.13080360867914
1739209726.0658648;-45.120503652039325
1739209726.065871;-45.120503652039325
1739209726.0658772;-31.141103565318915
1739209726.0658834;-35.57807855764607
1739209726.0658896;-38.13080360867914
1739209726.0658958;-45.120503652039325
1739209726.0659018;-35.57807855764607
1739209726.065908;-38.13080360867914
1739209726.0659142;-38.13080360867914
1739209726.0659204;-45.120503652039325
1739209726.0659266;-45.120503652039325
1739209726.0659328;-45.120503652039325
1739209726.065939;-45.120503652039325
1739209726.0659451;-45.120503652039325
1739209726.0659513;-33.981070128970906
1739209726.0659575;-38.13080360867914
1739209726.0659637;-38.13080360867914
1739209726.0659697;-38.13080360867914
1739209726.065976;-38.13080360867914
1739209726.065982;-38.13080360867914
1739209726.0659883;-45.120503652039325
1739209726.0659945;-30.49652367304973
1739209726.0660007;-33.981070128970906
1739209726.066007;-38.13080360867914
1739209726.066013;-45.120503652039325
1739209726.0660193;-38.13080360867914
1739209726.0660255;-38.13080360867914
1739209726.0660317;-45.120503652039325
1739209726.0660377;-38.13080360867914
1739209726.0660439;-38.13080360867914
1739209726.06605;-33.981070128970956
1739209726.0660563;-45.120503652039325
1739209726.0660625;-33.981070128970906
1739209726.0660686;-45.120503652039325
1739209726.0660748;-38.13080360867914
1739209726.066081;-38.13080360867914
1739209726.0660872;-45.120503652039325
1739209726.0660934;-45.120503652039325
1739209726.0660996;-31.141103565318915
1739209726.0661058;-38.13080360867914
1739209726.0661118;-45.120503652039325
1739209726.066118;-32.816014438256545
1739209726.0661242;-35.57807855764607
1739209726.0661304;-45.120503652039325
1739209726.0661366;-45.120503652039325
1739209726.0661428;-35.57807855764607
1739209726.066149;-45.120503652039325
1739209726.0661552;-45.120503652039325
1739209726.0661614;-45.120503652039325
1739209726.0661676;-38.13080360867914
1739209726.0661738;-38.13080360867914
1739209726.0661798;-38.13080360867914
1739209726.066186;-45.120503652039325
1739209726.0661922;-35.57807855764607
1739209726.0661983;-45.120503652039325
1739209726.0662045;-45.120503652039325
1739209726.0662107;-45.120503652039325
1739209726.066217;-35.57807855764607
1739209726.0662231;-38.13080360867914
1739209726.0662293;-45.120503652039325
1739209726.0662355;-38.13080360867914
1739209726.0662417;-38.13080360867914
1739209726.0662477;-35.57807855764607
1739209726.066254;-38.13080360867914
1739209726.06626;-38.13080360867914
1739209726.0662663;-45.120503652039325
1739209726.0662725;-35.57807855764607
1739209726.0662787;-35.57807855764607
1739209726.066285;-45.120503652039325
1739209726.066291;-45.120503652039325
1739209726.0662973;-45.120503652039325
1739209726.0663035;-38.13080360867914
1739209726.0663097;-38.13080360867914
1739209726.0663157;-45.120503652039325
1739209726.0663218;-45.120503652039325
1739209726.066328;-33.981070128970906
1739209726.0663342;-38.13080360867914
1739209726.0663404;-45.120503652039325
1739209726.0663466;-35.57807855764607
1739209726.0663528;-35.57807855764607
1739209726.066359;-38.13080360867914
1739209726.0663652;-45.120503652039325
1739209726.0663714;-38.13080360867914
1739209726.0663776;-38.13080360867914
1739209726.0663838;-45.120503652039325
1739209726.0663898;-35.57807855764607
1739209726.066396;-45.120503652039325
1739209726.0664022;-45.120503652039325
1739209726.0664084;-38.13080360867914
1739209726.0664146;-45.120503652039325
1739209726.0664208;-38.13080360867914
1739209726.066427;-38.13080360867914
1739209726.0664332;-38.13080360867914
1739209726.0664394;-45.120503652039325
1739209726.0664456;-35.57807855764607
1739209726.0664518;-35.57807855764607
1739209726.0664577;-45.120503652039325
1739209726.066464;-38.13080360867914
1739209726.0664701;-38.13080360867914
1739209726.0664763;-38.13080360867914
1739209726.0664825;-38.13080360867914
1739209726.0664887;-45.120503652039325
1739209726.066495;-38.13080360867914
1739209726.0665011;-35.57807855764607
1739209726.0665073;-38.13080360867914
1739209726.0665135;-45.120503652039325
1739209726.0665197;-35.57807855764607
1739209726.0665257;-35.57807855764607
1739209726.066532;-45.120503652039325
1739209726.066538;-45.120503652039325
1739209726.0665443;-38.13080360867914
1739209726.0665505;-38.13080360867914
1739209726.0665567;-35.57807855764607
1739209726.066563;-38.13080360867914
1739209726.066569;-38.13080360867914
1739209726.0665753;-45.120503652039325
1739209726.0665815;-38.13080360867914
1739209726.0665877;-45.120503652039325
1739209726.0665936;-45.120503652039325
1739209726.0665998;-38.13080360867914
1739209726.066606;-38.13080360867914
1739209726.0666122;-45.120503652039325
1739209726.0666184;-45.120503652039325
1739209726.0666246;-28.58837851428586
1739209726.0666308;-38.13080360867914
1739209726.066637;-45.120503652039325
1739209726.0666432;-45.120503652039325
1739209726.0666494;-38.13080360867914
1739209726.0666556;-33.981070128970906
1739209726.0666618;-45.120503652039325
1739209726.0666678;-38.13080360867914
1739209726.066674;-38.13080360867914
1739209726.0666802;-38.13080360867914
1739209726.0666864;-45.120503652039325
1739209726.0666926;-38.13080360867914
1739209726.0666988;-35.57807855764607
1739209726.066705;-38.13080360867914
1739209726.0667112;-35.57807855764607
1739209726.0667174;-45.120503652039325
1739209726.0667236;-32.816014438256545
1739209726.0667298;-45.120503652039325
1739209726.0667357;-45.120503652039325
1739209726.066742;-38.13080360867914
1739209726.0667481;-35.57807855764607
1739209726.0667543;-38.13080360867914
1739209726.0667605;-45.120503652039325
1739209726.0667667;-38.13080360867914
1739209726.066773;-38.13080360867914
1739209726.0667791;-33.981070128970906
1739209726.0667853;-45.120503652039325
1739209726.0667915;-38.13080360867914
1739209726.0667977;-45.120503652039325
1739209726.0668037;-38.13080360867914
1739209726.06681;-45.120503652039325
1739209726.066816;-38.13080360867914
1739209726.0668223;-38.13080360867914
1739209726.0668285;-45.120503652039325
1739209726.0668347;-45.120503652039325
1739209726.066841;-38.13080360867914
1739209726.066847;-33.981070128970906
1739209726.0668533;-33.981070128970906
1739209726.0668595;-45.120503652039325
1739209726.0668657;-38.13080360867914
1739209726.0668716;-35.57807855764607
1739209726.0668778;-38.13080360867914
1739209726.066884;-45.120503652039325
1739209726.0668902;-38.13080360867914
1739209726.0668964;-33.981070128970906
1739209726.0669026;-27.877744956031414
1739209726.0669088;-45.120503652039325
1739209726.066915;-38.13080360867914
1739209726.0669212;-38.13080360867914
1739209726.0669274;-33.981070128970906
1739209726.0669336;-35.57807855764607
1739209726.0669398;-38.13080360867914
1739209726.0669458;-35.57807855764607
1739209726.066952;-33.981070128970906
1739209726.0669582;-45.120503652039325
1739209726.0669644;-38.13080360867914
1739209726.0669706;-38.13080360867914
1739209726.0669768;-35.57807855764607
1739209726.066983;-35.57807855764607
1739209726.0669892;-45.120503652039325
1739209726.0669954;-38.13080360867914
1739209726.0670016;-38.13080360867914
1739209726.0670078;-45.120503652039325
1739209726.0670137;-38.13080360867914
1739209726.06702;-45.120503652039325
1739209726.0670261;-38.13080360867914
1739209726.0670323;-38.13080360867914
1739209726.0670385;-38.13080360867914
1739209726.0670447;-45.120503652039325
1739209726.067051;-35.57807855764607
1739209726.0670571;-45.120503652039325
1739209726.0670633;-38.13080360867914
1739209726.0670695;-38.13080360867914
1739209726.0670757;-38.13080360867914
1739209726.0670817;-30.49652367304973
1739209726.067088;-38.13080360867914
1739209726.067094;-45.120503652039325
1739209726.0671003;-27.267205301931607
1739209726.0671065;-38.13080360867914
1739209726.0671127;-45.120503652039325
1739209726.067119;-38.13080360867914
1739209726.067125;-33.981070128970906
1739209726.0671313;-45.120503652039325
1739209726.0671375;-45.120503652039325
1739209726.0671437;-45.120503652039325
1739209726.0671496;-38.13080360867914
1739209726.0671558;-45.120503652039325
1739209726.067162;-45.120503652039325
1739209726.0671682;-45.120503652039325
1739209726.0671744;-32.816014438256545
1739209726.0671806;-35.57807855764607
1739209726.0671868;-45.120503652039325
1739209726.067193;-38.13080360867914
1739209726.0671992;-45.120503652039325
1739209726.0672054;-45.120503652039325
1739209726.0672116;-33.981070128970906
1739209726.0672178;-38.13080360867914
1739209726.0672238;-38.13080360867914
1739209726.06723;-35.57807855764607
1739209726.0672362;-38.13080360867914
1739209726.0672424;-32.816014438256545
1739209726.0672486;-35.57807855764607
1739209726.0672548;-38.13080360867914
1739209726.067261;-38.13080360867914
1739209726.0672672;-38.13080360867914
1739209726.0672734;-38.13080360867914
1739209726.0672796;-45.120503652039325
1739209726.0672858;-45.120503652039325
1739209726.0672917;-35.57807855764607
1739209726.067298;-38.13080360867914
1739209726.0673041;-45.120503652039325
1739209726.0673103;-45.120503652039325
1739209726.0673165;-38.13080360867914
1739209726.0673227;-38.13080360867914
1739209726.067329;-35.57807855764607
1739209726.0673351;-38.13080360867914
1739209726.0673413;-45.120503652039325
1739209726.0673475;-45.120503652039325
1739209726.0673537;-45.120503652039325
1739209726.0673597;-45.120503652039325
1739209726.067366;-45.120503652039325
1739209726.067372;-45.120503652039325
1739209726.0673783;-38.13080360867914
1739209726.0673845;-35.57807855764607
1739209726.0673907;-35.57807855764607
1739209726.0673969;-38.13080360867914
1739209726.067403;-45.120503652039325
1739209726.0674093;-38.13080360867914
1739209726.0674155;-45.120503652039325
1739209726.0674217;-38.13080360867914
1739209726.0674276;-38.13080360867914
1739209726.0674338;-45.120503652039325
1739209726.06744;-32.816014438256545
1739209726.0674462;-45.120503652039325
1739209726.0674524;-32.816014438256545
1739209726.0674586;-38.13080360867914
1739209726.0674648;-38.13080360867914
1739209726.067471;-45.120503652039325
1739209726.0674772;-45.120503652039325
1739209726.0674834;-33.981070128970906
1739209726.0674896;-45.120503652039325
1739209726.0674958;-38.13080360867914
1739209726.0675018;-45.120503652039325
1739209726.067508;-45.120503652039325
1739209726.0675142;-38.13080360867914
1739209726.0675204;-45.120503652039325
1739209726.0675266;-45.120503652039325
1739209726.0675328;-45.120503652039325
1739209726.067539;-38.13080360867914
1739209726.0675452;-38.13080360867914
1739209726.0675514;-35.57807855764607
1739209726.0675576;-38.13080360867914
1739209726.0675638;-35.57807855764607
1739209726.0675697;-45.120503652039325
1739209726.067576;-38.13080360867914
1739209726.0675821;-38.13080360867914
1739209726.0675883;-38.13080360867914
1739209726.0675945;-38.13080360867914
1739209726.0676007;-45.120503652039325
1739209726.067607;-45.120503652039325
1739209726.0676131;-32.816014438256545
1739209726.0676193;-38.13080360867914
1739209726.0676255;-45.120503652039325
1739209726.0676317;-38.13080360867914
1739209726.0676377;-32.816014438256545
1739209726.067644;-38.13080360867914
1739209726.06765;-35.57807855764607
1739209726.0676563;-45.120503652039325
1739209726.0676625;-38.13080360867914
1739209726.0676687;-38.13080360867914
1739209726.0676749;-38.13080360867914
1739209726.067681;-38.13080360867914
1739209726.0676873;-35.57807855764607
1739209726.0676935;-38.13080360867914
1739209726.0676997;-45.120503652039325
1739209726.0677056;-33.981070128970906
1739209726.0677118;-32.816014438256545
1739209726.067718;-38.13080360867914
1739209726.0677242;-45.120503652039325
1739209726.0677304;-38.13080360867914
1739209726.0677366;-38.13080360867914
1739209726.0677428;-33.981070128970906
1739209726.067749;-45.120503652039325
1739209726.0677552;-38.13080360867914
1739209726.0677614;-35.57807855764607
1739209726.0677676;-45.120503652039325
1739209726.0677738;-45.120503652039325
1739209726.0677798;-38.13080360867914
1739209726.067786;-35.57807855764607
1739209726.0677922;-45.120503652039325
1739209726.0677984;-33.981070128970906
1739209726.0678046;-33.981070128970906
1739209726.0678108;-35.57807855764607
1739209726.067817;-38.13080360867914
1739209726.0678232;-45.120503652039325
1739209726.0678294;-38.13080360867914
1739209726.0678356;-38.13080360867914
1739209726.0678418;-38.13080360867914
1739209726.0678477;-35.57807855764607
1739209726.067854;-30.49652367304973
1739209726.0678601;-30.49652367304973
1739209726.0678663;-38.13080360867914
1739209726.0678725;-38.13080360867914
1739209726.0678787;-38.13080360867914
1739209726.067885;-38.13080360867914
1739209726.0678911;-35.57807855764607
1739209726.0678973;-31.141103565318915
1739209726.0679035;-28.992665084841942
1739209726.0679097;-38.13080360867914
1739209726.0679157;-45.120503652039325
1739209726.0679219;-38.13080360867914
1739209726.067928;-35.57807855764607
1739209726.0679343;-35.57807855764607
1739209726.0679405;-38.13080360867914
1739209726.0679467;-45.120503652039325
1739209726.0679529;-33.981070128970906
1739209726.067959;-38.13080360867914
1739209726.0679653;-38.13080360867914
1739209726.0679715;-38.13080360867914
1739209726.0679777;-38.13080360867914
1739209726.0679836;-45.120503652039325
1739209726.0679898;-45.120503652039325
1739209726.067996;-45.120503652039325
1739209726.0680022;-38.13080360867914
1739209726.0680084;-45.120503652039325
1739209726.0680146;-45.120503652039325
1739209726.0680208;-38.13080360867914
1739209726.068027;-45.120503652039325
1739209726.0680332;-38.13080360867914
1739209726.0680394;-38.13080360867914
1739209726.0680456;-38.13080360867914
1739209726.0680518;-38.13080360867914
1739209726.0680578;-45.120503652039325
1739209726.068064;-38.13080360867914
1739209726.0680702;-45.120503652039325
1739209726.0680764;-33.981070128970906
1739209726.0680826;-45.120503652039325
1739209726.0680888;-33.981070128970906
1739209726.068095;-32.816014438256545
1739209726.0681012;-33.981070128970906
1739209726.0681074;-45.120503652039325
1739209726.0681136;-38.13080360867914
1739209726.0681198;-35.57807855764607
1739209726.0681257;-38.13080360867914
1739209726.068132;-45.120503652039325
1739209726.0681381;-38.13080360867914
1739209726.0681443;-35.57807855764607
1739209726.0681505;-29.438486411369354
1739209726.0681567;-38.13080360867914
1739209726.068163;-45.120503652039325
1739209726.068169;-45.120503652039325
1739209726.0681753;-38.13080360867914
1739209726.0681815;-35.57807855764607
1739209726.0681877;-38.13080360867914
1739209726.0681937;-35.57807855764607
1739209726.0681999;-28.992665084841942
1739209726.068206;-45.120503652039325
1739209726.0682123;-38.13080360867914
1739209726.0682185;-32.816014438256545
1739209726.0682247;-45.120503652039325
1739209726.0682309;-45.120503652039325
1739209726.068237;-45.120503652039325
1739209726.0682433;-45.120503652039325
1739209726.0682495;-38.13080360867914
1739209726.0682557;-45.120503652039325
1739209726.0682616;-33.981070128970906
1739209726.0682678;-45.120503652039325
1739209726.068274;-45.120503652039325
1739209726.0682802;-38.13080360867914
1739209726.0682864;-38.13080360867914
1739209726.0682926;-45.120503652039325
1739209726.0682988;-33.981070128970906
1739209726.068305;-35.57807855764607
1739209726.0683112;-45.120503652039325
1739209726.0683174;-45.120503652039325
1739209726.0683236;-38.13080360867914
1739209726.0683298;-38.13080360867914
1739209726.0683358;-38.13080360867914
1739209726.068342;-45.120503652039325
1739209726.0683482;-33.981070128970906
1739209726.0683544;-35.57807855764607
1739209726.0683606;-38.13080360867914
1739209726.0683668;-45.120503652039325
1739209726.068373;-33.981070128970906
1739209726.0683792;-38.13080360867914
1739209726.0683854;-45.120503652039325
1739209726.0683916;-45.120503652039325
1739209726.0683978;-45.120503652039325
1739209726.0684037;-32.816014438256545
1739209726.06841;-38.13080360867914
1739209726.068416;-45.120503652039325
1739209726.0684223;-45.120503652039325
1739209726.0684285;-35.57807855764607
1739209726.0684347;-38.13080360867914
1739209726.068441;-45.120503652039325
1739209726.068447;-31.141103565318915
1739209726.0684533;-33.981070128970906
1739209726.0684595;-45.120503652039325
1739209726.0684657;-38.13080360867914
1739209726.0684717;-35.57807855764607
1739209726.0684779;-45.120503652039325
1739209726.068484;-45.120503652039325
1739209726.0684903;-45.120503652039325
1739209726.0684965;-45.120503652039325
1739209726.0685027;-38.13080360867914
1739209726.0685089;-38.13080360867914
1739209726.068515;-45.120503652039325
1739209726.0685213;-45.120503652039325
1739209726.0685275;-38.13080360867914
1739209726.0685337;-38.13080360867914
1739209726.0685399;-45.120503652039325
1739209726.0685458;-38.13080360867914
1739209726.068552;-38.13080360867914
1739209726.0685582;-38.13080360867914
1739209726.0685644;-45.120503652039325
1739209726.0685706;-31.141103565318915
1739209726.0685768;-38.13080360867914
1739209726.068583;-38.13080360867914
