CAN Message; 0x1b8:0000c4a05fe5e07a
1739209864.325076;-45.120503652039325
1739209864.3250828;-38.13080360867914
1739209864.3250897;-35.57807855764607
1739209864.3250964;-38.13080360867914
1739209864.325103;-31.141103565318915
1739209864.32511;-38.13080360867914
1739209864.3251166;-38.13080360867914
1739209864.3251235;-45.120503652039325
1739209864.3251302;-32.816014438256545
1739209864.3251371;-38.13080360867914
1739209864.3251438;-38.13080360867914
1739209864.3251507;-30.49652367304973
1739209864.3251574;-32.816014438256545
1739209864.325164;-38.13080360867914
1739209864.325171;-38.13080360867914
1739209864.3251777;-38.13080360867914
1739209864.3251846;-38.13080360867914
1739209864.3251913;-45.120503652039325
1739209864.3251982;-45.120503652039325
1739209864.3252048;-45.120503652039325
1739209864.3252118;-38.13080360867914
1739209864.3252184;-45.120503652039325
1739209864.3252254;-38.13080360867914
1739209864.325232;-38.13080360867914
1739209864.3252387;-35.57807855764607
1739209864.3252456;-38.13080360867914
1739209864.3252523;-38.13080360867914
1739209864.3252592;-38.13080360867914
1739209864.325266;-45.120503652039325
1739209864.3252728;-38.13080360867914
1739209864.3252795;-38.13080360867914
1739209864.3252864;-45.120503652039325
1739209864.325293;-38.13080360867914
1739209864.3252997;-31.141103565318893
1739209864.3253067;-45.120503652039325
1739209864.3253133;-38.13080360867914
1739209864.3253202;-35.57807855764607
1739209864.325327;-38.13080360867914
1739209864.3253338;-45.120503652039325
1739209864.3253405;-45.120503652039325
1739209864.3253474;-33.981070128970906
1739209864.325354;-45.120503652039325
1739209864.325361;-35.57807855764607
1739209864.3253677;-32.816014438256545
1739209864.3253744;-45.120503652039325
1739209864.3253813;-45.120503652039325
1739209864.325388;-45.120503652039325
1739209864.3253949;-45.120503652039325
1739209864.3254015;-45.120503652039325
1739209864.3254085;-38.13080360867914
1739209864.3254151;-45.120503652039325
1739209864.325422;-38.13080360867914
1739209864.3254287;-35.57807855764607
1739209864.3254354;-32.816014438256545
1739209864.3254423;-38.13080360867914
1739209864.325449;-38.13080360867914
1739209864.325456;-38.13080360867914
1739209864.3254626;-35.57807855764607
1739209864.3254695;-38.13080360867914
1739209864.3254762;-45.120503652039325
1739209864.325483;-45.120503652039325
1739209864.3254898;-38.13080360867914
1739209864.3254964;-45.120503652039325
1739209864.3255033;-33.981070128970906
1739209864.32551;-45.120503652039325
1739209864.325517;-45.120503652039325
1739209864.3255236;-38.13080360867914
1739209864.3255305;-45.120503652039325
1739209864.3255372;-45.120503652039325
1739209864.325544;-38.13080360867914
1739209864.3255508;-35.57807855764607
1739209864.3255577;-45.120503652039325
1739209864.3255644;-38.13080360867914
1739209864.325571;-38.13080360867914
1739209864.325578;-38.13080360867914
1739209864.3255847;-35.57807855764607
1739209864.3255916;-33.981070128970906
1739209864.3255982;-38.13080360867914
1739209864.3256052;-45.120503652039325
1739209864.3256118;-35.57807855764607
1739209864.3256187;-38.13080360867914
1739209864.3256254;-38.13080360867914
1739209864.325632;-33.981070128970906
1739209864.325639;-45.120503652039325
1739209864.3256457;-33.981070128970906
1739209864.3256526;-38.13080360867914
1739209864.3256593;-45.120503652039325
1739209864.3256662;-32.816014438256545
1739209864.3256729;-45.120503652039325
1739209864.3256798;-45.120503652039325
1739209864.3256865;-38.13080360867914
1739209864.3256934;-35.57807855764607
1739209864.3257;-38.13080360867914
1739209864.3257067;-33.981070128970906
1739209864.3257136;-38.13080360867914
1739209864.3257203;-45.120503652039325
1739209864.3257272;-38.13080360867914
1739209864.325734;-45.120503652039325
1739209864.3257408;-45.120503652039325
1739209864.3257475;-35.57807855764607
1739209864.3257544;-38.13080360867914
1739209864.325761;-45.120503652039325
1739209864.3257678;-38.13080360867914
1739209864.3257747;-32.816014438256545
1739209864.3257813;-38.13080360867914
1739209864.3257883;-45.120503652039325
1739209864.325795;-38.13080360867914
1739209864.3258018;-45.120503652039325
1739209864.3258085;-31.141103565318915
1739209864.3258154;-38.13080360867914
1739209864.325822;-38.13080360867914
1739209864.325829;-38.13080360867914
1739209864.3258357;-38.13080360867914
1739209864.3258424;-45.120503652039325
1739209864.3258493;-38.13080360867914
1739209864.325856;-32.816014438256545
1739209864.325863;-45.120503652039325
1739209864.3258696;-45.120503652039325
1739209864.3258765;-38.13080360867914
1739209864.3258832;-38.13080360867914
1739209864.32589;-38.13080360867914
1739209864.3258967;-32.816014438256545
1739209864.3259034;-35.57807855764607
1739209864.3259103;-35.57807855764607
1739209864.325917;-33.981070128970906
1739209864.325924;-35.57807855764607
1739209864.3259306;-38.13080360867914
1739209864.3259375;-45.120503652039325
1739209864.3259442;-38.13080360867914
1739209864.325951;-35.57807855764607
1739209864.3259578;-38.13080360867914
1739209864.3259645;-45.120503652039325
1739209864.3259714;-45.120503652039325
1739209864.325978;-38.13080360867914
1739209864.325985;-38.13080360867914
1739209864.3259916;-35.57807855764607
1739209864.3259985;-38.13080360867914
1739209864.3260052;-38.13080360867914
1739209864.3260121;-45.120503652039325
1739209864.3260188;-38.13080360867914
1739209864.3260257;-38.13080360867914
1739209864.3260324;-45.120503652039325
1739209864.326039;-32.816014438256545
1739209864.326046;-35.57807855764607
1739209864.3260527;-45.120503652039325
1739209864.3260596;-45.120503652039325
1739209864.3260663;-33.981070128970906
1739209864.3260732;-45.120503652039325
1739209864.3260798;-38.13080360867914
1739209864.3260868;-45.120503652039325
1739209864.3260934;-45.120503652039325
1739209864.3261;-45.120503652039325
1739209864.326107;-38.13080360867914
1739209864.3261137;-45.120503652039325
1739209864.3261206;-45.120503652039325
1739209864.3261273;-45.120503652039325
1739209864.3261342;-45.120503652039325
1739209864.3261409;-38.13080360867914
1739209864.3261478;-35.57807855764607
1739209864.3261545;-35.57807855764607
1739209864.3261614;-38.13080360867914
1739209864.326168;-45.120503652039325
1739209864.3261747;-38.13080360867914
1739209864.3261817;-38.13080360867914
1739209864.3261883;-35.57807855764607
1739209864.3261952;-38.13080360867914
1739209864.326202;-45.120503652039325
1739209864.3262088;-32.816014438256545
1739209864.3262155;-38.13080360867914
1739209864.3262224;-45.120503652039325
1739209864.326229;-45.120503652039325
1739209864.3262358;-38.13080360867914
1739209864.3262427;-45.120503652039325
1739209864.3262494;-45.120503652039325
1739209864.3262563;-45.120503652039325
1739209864.326263;-45.120503652039325
1739209864.3262699;-38.13080360867914
1739209864.3262765;-38.13080360867914
1739209864.3262835;-45.120503652039325
1739209864.3262901;-45.120503652039325
1739209864.3262968;-45.120503652039325
1739209864.3263037;-45.120503652039325
1739209864.3263104;-45.120503652039325
1739209864.3263173;-45.120503652039325
1739209864.326324;-38.13080360867914
1739209864.326331;-45.120503652039325
1739209864.3263376;-45.120503652039325
1739209864.3263445;-45.120503652039325
1739209864.3263512;-38.13080360867914
1739209864.326358;-45.120503652039325
1739209864.3263648;-45.120503652039325
1739209864.3263714;-38.13080360867914
1739209864.3263783;-45.120503652039325
1739209864.326385;-38.13080360867914
1739209864.326392;-45.120503652039325
1739209864.3263986;-45.120503652039325
1739209864.3264055;-38.13080360867914
1739209864.3264122;-28.992665084841942
1739209864.326419;-31.141103565318915
1739209864.3264258;-45.120503652039325
1739209864.3264325;-45.120503652039325
1739209864.3264394;-38.13080360867914
1739209864.326446;-38.13080360867914
1739209864.326453;-38.13080360867914
1739209864.3264596;-33.981070128970906
1739209864.3264666;-32.81601443825658
1739209864.3264732;-32.816014438256545
1739209864.3264802;-33.981070128970906
1739209864.3264868;-35.57807855764607
1739209864.3264937;-38.13080360867914
1739209864.3265004;-45.120503652039325
1739209864.326507;-38.13080360867914
1739209864.326514;-45.120503652039325
1739209864.3265207;-28.992665084841942
1739209864.3265276;-31.141103565318915
1739209864.3265343;-35.57807855764607
1739209864.3265412;-38.13080360867914
1739209864.3265479;-38.13080360867914
1739209864.3265548;-35.57807855764607
1739209864.3265615;-32.816014438256545
1739209864.3265681;-38.13080360867914
1739209864.326575;-38.13080360867914
1739209864.3265817;-33.981070128970906
1739209864.3265886;-45.120503652039325
1739209864.3265953;-38.13080360867914
1739209864.3266022;-38.13080360867914
1739209864.326609;-45.120503652039325
1739209864.3266158;-45.120503652039325
1739209864.3266225;-45.120503652039325
1739209864.3266294;-38.13080360867914
1739209864.326636;-38.13080360867914
1739209864.3266428;-38.13080360867914
1739209864.3266497;-45.120503652039325
1739209864.3266563;-45.120503652039325
1739209864.3266633;-45.120503652039325
1739209864.32667;-45.120503652039325
1739209864.3266768;-45.120503652039325
1739209864.3266835;-33.981070128970906
1739209864.3266904;-33.981070128970906
1739209864.326697;-45.120503652039325
1739209864.3267114;-38.13080360867914
1739209864.3267257;-38.13080360867914
1739209864.32674;-38.13080360867914
1739209864.3267546;-35.57807855764607
1739209864.3267689;-33.981070128970906
1739209864.3267832;-38.13080360867914
1739209864.3267975;-26.991370085610722
1739209864.3268118;-35.57807855764607
1739209864.326826;-38.13080360867914
1739209864.3268406;-45.120503652039325
1739209864.326855;-33.981070128970906
1739209864.3268692;-45.120503652039325
1739209864.3268836;-38.13080360867914
1739209864.3268979;-35.57807855764607
1739209864.3269122;-29.438486411369354
1739209864.3269265;-45.120503652039325
1739209864.326941;-45.120503652039325
1739209864.3269553;-45.120503652039325
1739209864.3269696;-35.57807855764607
1739209864.326984;-35.57807855764607
1739209864.3269982;-38.13080360867914
1739209864.3270125;-45.120503652039325
1739209864.327027;-31.141103565318915
1739209864.3270414;-38.13080360867914
1739209864.3270557;-45.120503652039325
1739209864.32707;-45.120503652039325
1739209864.3270843;-45.120503652039325
1739209864.3270986;-38.13080360867914
1739209864.327113;-38.13080360867914
1739209864.3271275;-45.120503652039325
1739209864.3271418;-45.120503652039325
1739209864.327156;-45.120503652039325
1739209864.3271704;-45.120503652039325
1739209864.3271847;-38.13080360867914
1739209864.327199;-38.13080360867914
1739209864.3272133;-45.120503652039325
1739209864.3272278;-38.13080360867914
1739209864.3272421;-45.120503652039325
1739209864.3272564;-38.13080360867914
1739209864.3272707;-45.120503652039325
1739209864.327285;-38.13080360867914
1739209864.3272994;-38.13080360867914
1739209864.327314;-38.13080360867914
1739209864.3273282;-35.57807855764607
1739209864.3273425;-45.120503652039325
1739209864.3273568;-45.120503652039325
1739209864.3273711;-45.120503652039325
1739209864.3273854;-45.120503652039325
1739209864.3273997;-45.120503652039325
1739209864.3274143;-38.13080360867914
1739209864.3274286;-38.13080360867914
1739209864.327443;-45.120503652039325
1739209864.3274572;-38.13080360867914
1739209864.3274715;-38.13080360867914
1739209864.3274858;-38.13080360867914
1739209864.3275003;-45.120503652039325
1739209864.3275146;-38.13080360867914
1739209864.327529;-38.13080360867914
1739209864.3275433;-38.13080360867914
1739209864.3275576;-35.57807855764607
1739209864.3275719;-45.120503652039325
1739209864.3275862;-45.120503652039325
1739209864.3276007;-31.141103565318915
1739209864.327615;-35.57807855764607
1739209864.3276293;-38.13080360867914
1739209864.3276436;-45.120503652039325
1739209864.327658;-31.141103565318915
1739209864.3276722;-38.13080360867914
1739209864.3276868;-45.120503652039325
1739209864.327701;-38.13080360867914
1739209864.3277154;-45.120503652039325
1739209864.3277297;-45.120503652039325
1739209864.327744;-45.120503652039325
1739209864.3277583;-45.120503652039325
1739209864.3277726;-45.120503652039325
1739209864.3277872;-45.120503652039325
1739209864.3278015;-38.13080360867914
1739209864.3278158;-45.120503652039325
1739209864.32783;-38.13080360867914
1739209864.3278444;-38.13080360867914
1739209864.3278587;-45.120503652039325
1739209864.327873;-38.13080360867914
1739209864.3278875;-38.13080360867914
1739209864.3279018;-38.13080360867914
1739209864.3279161;-38.13080360867914
1739209864.3279305;-45.120503652039325
1739209864.3279448;-45.120503652039325
1739209864.327959;-38.13080360867914
1739209864.3279736;-38.13080360867914
1739209864.327988;-45.120503652039325
1739209864.3280022;-45.120503652039325
1739209864.3280165;-38.13080360867914
1739209864.3280308;-38.13080360867914
1739209864.3280451;-45.120503652039325
1739209864.3280594;-45.120503652039325
1739209864.328074;-35.57807855764607
1739209864.3280883;-45.120503652039325
1739209864.3281026;-45.120503652039325
1739209864.328117;-33.981070128970906
1739209864.3281312;-38.13080360867914
1739209864.3281455;-38.13080360867914
1739209864.32816;-45.120503652039325
1739209864.3281744;-45.120503652039325
1739209864.3281887;-38.13080360867914
1739209864.328203;-45.120503652039325
1739209864.3282173;-38.13080360867914
1739209864.3282316;-38.13080360867914
1739209864.3282459;-45.120503652039325
1739209864.3282604;-45.120503652039325
1739209864.3282747;-38.13080360867914
1739209864.328289;-38.13080360867914
1739209864.3283033;-32.816014438256545
1739209864.3283176;-38.13080360867914
1739209864.328332;-45.120503652039325
1739209864.3283465;-38.13080360867914
1739209864.3283608;-32.816014438256545
1739209864.328375;-45.120503652039325
1739209864.3283894;-45.120503652039325
1739209864.3284037;-45.120503652039325
1739209864.328418;-33.981070128970906
1739209864.3284323;-45.120503652039325
1739209864.3284469;-38.13080360867914
1739209864.3284612;-38.13080360867914
1739209864.3284755;-45.120503652039325
1739209864.3284898;-38.13080360867914
1739209864.328504;-45.120503652039325
1739209864.3285184;-38.13080360867914
1739209864.3285327;-38.13080360867914
1739209864.3285472;-45.120503652039325
1739209864.3285615;-45.120503652039325
1739209864.3285758;-33.981070128970906
1739209864.3285902;-38.13080360867914
1739209864.3286045;-45.120503652039325
1739209864.3286188;-45.120503652039325
1739209864.3286333;-38.13080360867914
1739209864.3286476;-28.992665084841942
1739209864.328662;-31.141103565318915
1739209864.3286762;-45.120503652039325
1739209864.3286905;-45.120503652039325
1739209864.3287048;-38.13080360867914
1739209864.3287191;-38.13080360867914
1739209864.3287337;-38.13080360867914
1739209864.328748;-35.57807855764607
1739209864.3287623;-33.981070128970906
1739209864.3287766;-38.13080360867914
1739209864.328791;-35.57807855764607
1739209864.3288052;-33.981070128970906
1739209864.3288198;-32.816014438256545
1739209864.328834;-45.120503652039325
1739209864.3288484;-38.13080360867914
1739209864.3288627;-45.120503652039325
