CAN Message; 0x150:0600b76e333be2b5
1739209915.7675745;-45.120503652039325
1739209915.7675781;-38.13080360867914
1739209915.767582;-45.120503652039325
1739209915.7675858;-45.120503652039325
1739209915.7675896;-45.120503652039325
1739209915.7675934;-38.13080360867914
1739209915.7675972;-38.13080360867914
1739209915.767601;-45.120503652039325
1739209915.7676048;-45.120503652039325
1739209915.7676086;-38.13080360867914
1739209915.7676125;-28.992665084841942
1739209915.7676163;-33.981070128970906
1739209915.76762;-45.120503652039325
1739209915.767624;-45.120503652039325
1739209915.7676277;-35.57807855764607
1739209915.7676315;-35.57807855764607
1739209915.7676353;-35.57807855764607
1739209915.7676392;-38.13080360867914
1739209915.767643;-35.57807855764607
1739209915.7676468;-38.13080360867914
1739209915.7676506;-45.120503652039325
1739209915.7676544;-45.120503652039325
1739209915.7676582;-45.120503652039325
1739209915.767662;-38.13080360867914
1739209915.7676659;-35.57807855764607
1739209915.7676697;-38.13080360867914
1739209915.7676735;-45.120503652039325
1739209915.7676773;-45.120503652039325
1739209915.7676811;-38.13080360867914
1739209915.767685;-45.120503652039325
1739209915.7676888;-45.120503652039325
1739209915.7676926;-45.120503652039325
1739209915.7676964;-38.13080360867914
1739209915.7677002;-38.13080360867914
1739209915.767704;-38.13080360867914
1739209915.7677078;-35.57807855764607
1739209915.7677116;-35.57807855764607
1739209915.7677155;-38.13080360867914
1739209915.7677193;-38.13080360867914
1739209915.767723;-31.141103565318915
1739209915.767727;-35.57807855764607
1739209915.7677307;-38.13080360867914
1739209915.7677345;-38.13080360867914
1739209915.7677383;-38.13080360867914
1739209915.7677422;-38.13080360867914
1739209915.767746;-45.120503652039325
1739209915.7677498;-45.120503652039325
1739209915.7677536;-45.120503652039325
1739209915.7677574;-45.120503652039325
1739209915.7677612;-45.120503652039325
1739209915.767765;-38.13080360867914
1739209915.7677689;-35.57807855764607
1739209915.7677727;-35.57807855764607
1739209915.7677765;-38.13080360867914
1739209915.7677803;-45.120503652039325
1739209915.767784;-33.981070128970906
1739209915.767788;-45.120503652039325
1739209915.7677917;-38.13080360867914
1739209915.7677956;-38.13080360867914
1739209915.7677994;-35.57807855764607
1739209915.7678032;-38.13080360867914
1739209915.767807;-45.120503652039325
1739209915.7678108;-45.120503652039325
1739209915.7678146;-45.120503652039325
1739209915.7678185;-45.120503652039325
1739209915.7678223;-38.13080360867914
1739209915.767826;-35.57807855764607
1739209915.76783;-45.120503652039325
1739209915.7678337;-38.13080360867914
1739209915.7678375;-45.120503652039325
1739209915.7678413;-45.120503652039325
1739209915.7678452;-45.120503652039325
1739209915.767849;-45.120503652039325
1739209915.7678528;-45.120503652039325
1739209915.7678566;-45.120503652039325
1739209915.7678604;-31.141103565318915
1739209915.7678642;-31.141103565318893
1739209915.767868;-45.120503652039325
1739209915.7678719;-45.120503652039325
1739209915.7678757;-35.57807855764607
1739209915.7678795;-32.816014438256545
1739209915.7678833;-45.120503652039325
1739209915.767887;-45.120503652039325
1739209915.767891;-45.120503652039325
1739209915.7678947;-45.120503652039325
1739209915.7678986;-38.13080360867914
1739209915.7679024;-38.13080360867914
1739209915.7679062;-33.981070128970906
1739209915.76791;-38.13080360867914
1739209915.7679138;-38.13080360867914
1739209915.7679176;-45.120503652039325
1739209915.7679214;-31.141103565318915
1739209915.7679253;-32.816014438256545
1739209915.767929;-45.120503652039325
1739209915.767933;-45.120503652039325
1739209915.7679367;-35.57807855764607
1739209915.7679405;-35.57807855764607
1739209915.7679443;-45.120503652039325
1739209915.7679482;-45.120503652039325
1739209915.767952;-45.120503652039325
1739209915.7679558;-38.13080360867914
1739209915.7679596;-38.13080360867914
1739209915.7679634;-45.120503652039325
1739209915.767967;-45.120503652039325
1739209915.7679708;-45.120503652039325
1739209915.7679746;-45.120503652039325
1739209915.7679784;-45.120503652039325
1739209915.7679822;-38.13080360867914
1739209915.767986;-38.13080360867914
1739209915.7679899;-33.981070128970906
1739209915.7679937;-35.57807855764607
1739209915.7679975;-32.816014438256545
1739209915.7680013;-33.981070128970906
1739209915.7680051;-45.120503652039325
1739209915.768009;-38.13080360867914
1739209915.7680128;-45.120503652039325
1739209915.7680166;-45.120503652039325
1739209915.7680204;-45.120503652039325
1739209915.7680242;-45.120503652039325
1739209915.768028;-45.120503652039325
1739209915.7680318;-45.120503652039325
1739209915.7680357;-35.57807855764607
1739209915.7680395;-35.57807855764607
1739209915.7680433;-38.13080360867914
1739209915.768047;-45.120503652039325
1739209915.768051;-33.981070128970906
1739209915.7680547;-45.120503652039325
1739209915.7680585;-35.57807855764607
1739209915.7680624;-38.13080360867914
1739209915.7680662;-38.13080360867914
1739209915.76807;-35.57807855764607
1739209915.7680738;-45.120503652039325
1739209915.7680776;-35.57807855764607
1739209915.7680814;-38.13080360867914
1739209915.7680852;-33.981070128970906
1739209915.768089;-45.120503652039325
1739209915.7680929;-45.120503652039325
1739209915.7680967;-45.120503652039325
1739209915.7681005;-38.13080360867914
1739209915.7681043;-45.120503652039325
1739209915.7681081;-45.120503652039325
1739209915.768112;-45.120503652039325
1739209915.7681158;-45.120503652039325
1739209915.7681196;-35.57807855764607
1739209915.7681234;-38.13080360867914
1739209915.7681272;-38.13080360867914
1739209915.768131;-45.120503652039325
1739209915.7681348;-33.981070128970906
1739209915.7681386;-26.487275050834715
1739209915.7681425;-38.13080360867914
1739209915.7681463;-45.120503652039325
1739209915.76815;-45.120503652039325
1739209915.768154;-38.13080360867914
1739209915.7681577;-38.13080360867914
1739209915.7681615;-38.13080360867914
1739209915.7681653;-45.120503652039325
1739209915.7681692;-38.13080360867914
1739209915.768173;-45.120503652039325
1739209915.7681768;-45.120503652039325
1739209915.7681806;-38.13080360867914
1739209915.7681844;-45.120503652039325
1739209915.7681882;-38.13080360867914
1739209915.768192;-45.120503652039325
1739209915.7681959;-45.120503652039325
1739209915.7681997;-38.13080360867914
1739209915.7682035;-38.13080360867914
1739209915.7682073;-38.13080360867914
1739209915.7682111;-38.13080360867914
1739209915.768215;-38.13080360867914
1739209915.7682188;-45.120503652039325
1739209915.7682226;-45.120503652039325
1739209915.7682264;-45.120503652039325
1739209915.7682302;-32.816014438256545
1739209915.768234;-38.13080360867914
1739209915.7682378;-38.13080360867914
1739209915.7682416;-45.120503652039325
1739209915.7682455;-33.981070128970906
1739209915.7682493;-38.13080360867914
1739209915.768253;-45.120503652039325
1739209915.768257;-45.120503652039325
1739209915.7682607;-33.981070128970956
1739209915.7682645;-45.120503652039325
1739209915.7682683;-45.120503652039325
1739209915.7682722;-45.120503652039325
1739209915.768276;-45.120503652039325
1739209915.7682798;-38.13080360867914
1739209915.7682836;-45.120503652039325
1739209915.7682874;-38.13080360867914
1739209915.7682912;-28.992665084841942
1739209915.768295;-35.57807855764607
1739209915.7682989;-38.13080360867914
1739209915.7683027;-45.120503652039325
1739209915.7683065;-45.120503652039325
1739209915.7683103;-45.120503652039325
1739209915.7683141;-45.120503652039325
1739209915.768318;-38.13080360867914
1739209915.7683218;-45.120503652039325
1739209915.7683256;-45.120503652039325
1739209915.7683294;-45.120503652039325
1739209915.7683332;-38.13080360867914
1739209915.768337;-38.13080360867914
1739209915.7683408;-38.13080360867914
1739209915.7683446;-45.120503652039325
1739209915.7683485;-33.981070128970906
1739209915.7683523;-35.57807855764607
1739209915.7683558;-38.13080360867914
1739209915.7683597;-38.13080360867914
1739209915.7683635;-38.13080360867914
1739209915.7683673;-33.981070128970906
1739209915.768371;-45.120503652039325
1739209915.768375;-45.120503652039325
1739209915.7683787;-33.981070128970906
1739209915.7683825;-38.13080360867914
1739209915.7683864;-33.981070128970906
1739209915.7683902;-45.120503652039325
1739209915.768394;-45.120503652039325
1739209915.7683978;-31.141103565318893
1739209915.7684016;-45.120503652039325
1739209915.7684054;-45.120503652039325
1739209915.7684093;-33.981070128970906
1739209915.768413;-31.141103565318915
1739209915.768417;-45.120503652039325
1739209915.7684207;-45.120503652039325
1739209915.7684245;-38.13080360867914
1739209915.7684283;-38.13080360867914
1739209915.7684321;-45.120503652039325
1739209915.768436;-45.120503652039325
1739209915.7684398;-38.13080360867914
1739209915.7684436;-33.981070128970906
1739209915.7684474;-38.13080360867914
1739209915.7684512;-45.120503652039325
1739209915.768455;-38.13080360867914
1739209915.7684588;-35.57807855764607
1739209915.7684627;-38.13080360867914
1739209915.7684665;-45.120503652039325
1739209915.7684703;-45.120503652039325
1739209915.768474;-38.13080360867914
1739209915.768478;-45.120503652039325
1739209915.7684817;-45.120503652039325
1739209915.7684855;-38.13080360867914
1739209915.7684894;-35.57807855764607
1739209915.7684932;-38.13080360867914
1739209915.768497;-45.120503652039325
1739209915.7685008;-38.13080360867914
1739209915.7685046;-35.57807855764607
1739209915.7685084;-38.13080360867914
1739209915.7685122;-45.120503652039325
1739209915.768516;-38.13080360867914
1739209915.7685199;-38.13080360867914
1739209915.7685237;-45.120503652039325
1739209915.7685275;-45.120503652039325
1739209915.7685313;-38.13080360867914
1739209915.7685351;-38.13080360867914
1739209915.768539;-38.13080360867914
1739209915.7685428;-38.13080360867914
1739209915.7685466;-38.13080360867914
1739209915.7685504;-38.13080360867914
1739209915.7685542;-38.13080360867914
1739209915.768558;-45.120503652039325
1739209915.7685618;-38.13080360867914
1739209915.7685657;-38.13080360867914
1739209915.7685695;-35.57807855764607
1739209915.7685733;-45.120503652039325
1739209915.768577;-38.13080360867914
1739209915.768581;-35.57807855764607
1739209915.7685847;-45.120503652039325
1739209915.7685885;-45.120503652039325
1739209915.7685924;-33.981070128970906
1739209915.7685962;-33.981070128970906
1739209915.7686;-38.13080360867914
1739209915.7686038;-45.120503652039325
1739209915.7686076;-33.981070128970906
1739209915.7686114;-35.57807855764607
1739209915.7686152;-35.57807855764607
1739209915.768619;-38.13080360867914
1739209915.7686229;-38.13080360867914
1739209915.7686267;-35.57807855764607
1739209915.7686305;-38.13080360867914
1739209915.7686343;-45.120503652039325
1739209915.7686381;-38.13080360867914
1739209915.768642;-38.13080360867914
1739209915.7686458;-45.120503652039325
1739209915.7686496;-45.120503652039325
1739209915.7686534;-38.13080360867914
1739209915.7686572;-35.57807855764607
1739209915.768661;-45.120503652039325
1739209915.7686648;-45.120503652039325
1739209915.7686687;-38.13080360867914
1739209915.7686725;-38.13080360867914
1739209915.7686763;-45.120503652039325
1739209915.76868;-45.120503652039325
1739209915.768684;-38.13080360867914
1739209915.7686877;-45.120503652039325
1739209915.7686915;-26.991370085610722
1739209915.7686954;-29.438486411369333
1739209915.7686992;-45.120503652039325
1739209915.768703;-45.120503652039325
1739209915.7687068;-35.57807855764607
1739209915.7687106;-35.57807855764607
1739209915.7687144;-45.120503652039325
1739209915.7687182;-45.120503652039325
1739209915.768722;-45.120503652039325
1739209915.7687259;-45.120503652039325
1739209915.7687297;-45.120503652039325
1739209915.7687335;-45.120503652039325
1739209915.7687373;-35.57807855764607
1739209915.7687411;-32.816014438256545
1739209915.768745;-38.13080360867914
1739209915.7687485;-38.13080360867914
1739209915.7687523;-45.120503652039325
1739209915.7687562;-45.120503652039325
1739209915.76876;-45.120503652039325
1739209915.7687638;-45.120503652039325
1739209915.7687676;-45.120503652039325
1739209915.7687714;-38.13080360867914
1739209915.7687752;-38.13080360867914
1739209915.768779;-45.120503652039325
1739209915.7687829;-32.816014438256545
1739209915.7687867;-28.21854285175415
1739209915.7687905;-45.120503652039325
1739209915.7687943;-45.120503652039325
1739209915.768798;-31.141103565318915
1739209915.768802;-45.120503652039325
1739209915.7688057;-45.120503652039325
1739209915.7688096;-35.57807855764607
1739209915.7688134;-38.13080360867914
1739209915.7688172;-38.13080360867914
1739209915.768821;-38.13080360867914
1739209915.7688248;-45.120503652039325
1739209915.7688286;-45.120503652039325
1739209915.7688324;-45.120503652039325
1739209915.7688363;-45.120503652039325
1739209915.76884;-45.120503652039325
1739209915.768844;-35.57807855764607
1739209915.7688477;-31.141103565318893
1739209915.7688515;-45.120503652039325
1739209915.7688553;-38.13080360867914
1739209915.7688591;-35.57807855764607
1739209915.768863;-38.13080360867914
1739209915.7688668;-38.13080360867914
1739209915.7688706;-35.57807855764607
1739209915.7688744;-38.13080360867914
1739209915.7688782;-45.120503652039325
1739209915.768882;-45.120503652039325
1739209915.7688859;-45.120503652039325
1739209915.7688897;-45.120503652039325
1739209915.7688935;-33.981070128970906
1739209915.7688973;-38.13080360867914
1739209915.768901;-45.120503652039325
1739209915.768905;-33.981070128970906
1739209915.7689087;-33.981070128970906
1739209915.7689126;-35.57807855764607
1739209915.7689164;-38.13080360867914
1739209915.7689202;-45.120503652039325
1739209915.768924;-38.13080360867914
1739209915.7689278;-45.120503652039325
1739209915.7689316;-38.13080360867914
1739209915.7689354;-45.120503652039325
1739209915.7689393;-38.13080360867914
1739209915.768943;-38.13080360867914
1739209915.768947;-38.13080360867914
1739209915.7689507;-45.120503652039325
1739209915.7689545;-33.981070128970906
1739209915.7689583;-38.13080360867914
1739209915.7689621;-45.120503652039325
1739209915.768966;-45.120503652039325
1739209915.7689698;-45.120503652039325
1739209915.7689736;-45.120503652039325
1739209915.7689774;-45.120503652039325
1739209915.7689812;-45.120503652039325
1739209915.768985;-45.120503652039325
1739209915.7689888;-38.13080360867914
1739209915.7689927;-45.120503652039325
1739209915.7689965;-38.13080360867914
1739209915.7690003;-32.816014438256545
1739209915.769004;-38.13080360867914
1739209915.769008;-45.120503652039325
1739209915.7690117;-38.13080360867914
1739209915.7690156;-35.57807855764607
1739209915.7690194;-45.120503652039325
1739209915.7690232;-45.120503652039325
1739209915.769027;-33.981070128970906
1739209915.7690308;-38.13080360867914
1739209915.7690346;-45.120503652039325
1739209915.7690384;-45.120503652039325
1739209915.7690423;-38.13080360867914
1739209915.769046;-45.120503652039325
1739209915.76905;-38.13080360867914
1739209915.7690537;-38.13080360867914
1739209915.7690575;-38.13080360867914
1739209915.7690613;-31.141103565318915
1739209915.7690651;-38.13080360867914
1739209915.769069;-45.120503652039325
1739209915.7690728;-38.13080360867914
1739209915.7690766;-33.981070128970906
1739209915.7690804;-33.981070128970906
1739209915.7690842;-45.120503652039325
1739209915.769088;-38.13080360867914
1739209915.7690918;-38.13080360867914
1739209915.7690957;-45.120503652039325
1739209915.7690995;-45.120503652039325
1739209915.7691033;-45.120503652039325
1739209915.769107;-45.120503652039325
1739209915.769111;-38.13080360867914
1739209915.7691147;-45.120503652039325
1739209915.7691185;-38.13080360867914
1739209915.7691224;-38.13080360867914
1739209915.7691262;-38.13080360867914
1739209915.76913;-45.120503652039325
1739209915.7691338;-45.120503652039325
1739209915.7691374;-45.120503652039325
1739209915.7691412;-38.13080360867914
1739209915.769145;-38.13080360867914
1739209915.7691488;-45.120503652039325
1739209915.7691526;-45.120503652039325
1739209915.7691565;-45.120503652039325
1739209915.7691603;-45.120503652039325
1739209915.769164;-45.120503652039325
1739209915.769168;-38.13080360867914
1739209915.7691717;-38.13080360867914
1739209915.7691755;-45.120503652039325
1739209915.7691793;-45.120503652039325
1739209915.7691832;-38.13080360867914
1739209915.769187;-38.13080360867914
1739209915.7691908;-45.120503652039325
1739209915.7691946;-35.57807855764607
1739209915.7691984;-32.816014438256545
1739209915.7692022;-31.141103565318915
1739209915.769206;-45.120503652039325
1739209915.7692099;-45.120503652039325
1739209915.7692137;-45.120503652039325
1739209915.7692175;-38.13080360867914
1739209915.7692213;-38.13080360867914
1739209915.7692251;-38.13080360867914
1739209915.769229;-38.13080360867914
1739209915.7692327;-38.13080360867914
1739209915.7692366;-45.120503652039325
1739209915.7692404;-45.120503652039325
1739209915.7692442;-33.981070128970906
1739209915.769248;-45.120503652039325
1739209915.7692518;-45.120503652039325
1739209915.7692556;-38.13080360867914
1739209915.7692595;-38.13080360867914
1739209915.7692633;-45.120503652039325
1739209915.769267;-38.13080360867914
1739209915.769271;-38.13080360867914
1739209915.7692747;-38.13080360867914
1739209915.7692785;-32.816014438256545
1739209915.7692823;-38.13080360867914
1739209915.7692862;-38.13080360867914
1739209915.76929;-35.57807855764607
1739209915.7692938;-38.13080360867914
1739209915.7692976;-38.13080360867914
1739209915.7693014;-45.120503652039325
1739209915.7693052;-38.13080360867914
1739209915.769309;-45.120503652039325
1739209915.7693129;-45.120503652039325
1739209915.7693167;-35.57807855764607
1739209915.7693205;-32.816014438256545
1739209915.7693243;-38.13080360867914
1739209915.769328;-38.13080360867914
1739209915.769332;-38.13080360867914
1739209915.7693357;-45.120503652039325
1739209915.7693396;-30.49652367304973
1739209915.7693434;-32.816014438256545
1739209915.7693472;-45.120503652039325
1739209915.769351;-45.120503652039325
1739209915.7693548;-38.13080360867914
1739209915.7693586;-32.816014438256545
1739209915.7693624;-45.120503652039325
1739209915.7693663;-45.120503652039325
1739209915.76937;-45.120503652039325
1739209915.769374;-45.120503652039325
1739209915.7693777;-45.120503652039325
1739209915.7693815;-38.13080360867914
1739209915.7693853;-38.13080360867914
1739209915.7693892;-45.120503652039325
1739209915.769393;-38.13080360867914
1739209915.7693968;-45.120503652039325
1739209915.7694006;-32.816014438256545
1739209915.7694044;-33.981070128970906
1739209915.7694082;-45.120503652039325
1739209915.769412;-45.120503652039325
1739209915.7694159;-38.13080360867914
1739209915.7694197;-38.13080360867914
1739209915.7694235;-38.13080360867914
1739209915.7694273;-38.13080360867914
1739209915.769431;-45.120503652039325
1739209915.769435;-45.120503652039325
1739209915.7694387;-38.13080360867914
1739209915.7694426;-38.13080360867914
1739209915.7694464;-45.120503652039325
1739209915.7694502;-45.120503652039325
1739209915.769454;-38.13080360867914
1739209915.7694578;-38.13080360867914
1739209915.7694616;-45.120503652039325
1739209915.7694654;-45.120503652039325
1739209915.7694693;-35.57807855764607
1739209915.769473;-38.13080360867914
1739209915.769477;-38.13080360867914
1739209915.7694807;-38.13080360867914
1739209915.7694845;-38.13080360867914
1739209915.7694883;-45.120503652039325
1739209915.7694921;-35.57807855764607
1739209915.769496;-29.438486411369333
1739209915.7694998;-45.120503652039325
1739209915.7695036;-35.57807855764607
1739209915.7695074;-45.120503652039325
1739209915.7695112;-45.120503652039325
1739209915.769515;-38.13080360867914
1739209915.7695189;-35.57807855764607
1739209915.7695227;-45.120503652039325
1739209915.7695265;-35.57807855764607
1739209915.76953;-33.981070128970906
1739209915.7695339;-38.13080360867914
1739209915.7695377;-38.13080360867914
1739209915.7695415;-38.13080360867914
1739209915.7695453;-38.13080360867914
1739209915.7695491;-38.13080360867914
1739209915.769553;-38.13080360867914
1739209915.7695568;-27.8777449560314
1739209915.7695606;-45.120503652039325
1739209915.7695644;-38.13080360867914
1739209915.7695682;-38.13080360867914
1739209915.769572;-38.13080360867914
1739209915.7695758;-45.120503652039325
1739209915.7695796;-38.13080360867914
1739209915.7695835;-45.120503652039325
1739209915.7695873;-33.981070128970956
1739209915.769591;-38.13080360867914
1739209915.769595;-38.13080360867914
1739209915.7695987;-38.13080360867914
1739209915.7696025;-45.120503652039325
1739209915.7696064;-33.981070128970906
1739209915.7696102;-45.120503652039325
1739209915.769614;-35.57807855764607
1739209915.7696178;-29.438486411369333
1739209915.7696216;-38.13080360867914
1739209915.7696254;-38.13080360867914
1739209915.7696292;-38.13080360867914
1739209915.769633;-35.57807855764607
1739209915.7696369;-35.57807855764607
1739209915.7696407;-35.57807855764607
1739209915.7696445;-45.120503652039325
1739209915.7696483;-38.13080360867914
1739209915.7696521;-45.120503652039325
1739209915.769656;-45.120503652039325
1739209915.7696598;-38.13080360867914
1739209915.7696636;-45.120503652039325
1739209915.7696674;-45.120503652039325
1739209915.7696712;-45.120503652039325
1739209915.769675;-45.120503652039325
1739209915.7696788;-31.141103565318915
1739209915.7696826;-35.57807855764607
1739209915.7696865;-38.13080360867914
1739209915.7696903;-45.120503652039325
1739209915.769694;-33.981070128970906
1739209915.769698;-38.13080360867914
1739209915.7697017;-38.13080360867914
1739209915.7697055;-45.120503652039325
1739209915.7697093;-38.13080360867914
1739209915.7697132;-35.57807855764607
1739209915.769717;-38.13080360867914
1739209915.7697208;-45.120503652039325
1739209915.7697246;-45.120503652039325
1739209915.7697284;-45.120503652039325
1739209915.7697322;-45.120503652039325
1739209915.769736;-38.13080360867914
1739209915.7697399;-35.57807855764607
1739209915.7697437;-38.13080360867914
1739209915.7697475;-45.120503652039325
1739209915.7697513;-45.120503652039325
1739209915.7697551;-45.120503652039325
1739209915.769759;-45.120503652039325
1739209915.7697628;-38.13080360867914
1739209915.7697666;-45.120503652039325
1739209915.7697704;-28.992665084841942
1739209915.7697742;-31.141103565318915
1739209915.769778;-38.13080360867914
1739209915.7697818;-38.13080360867914
1739209915.7697856;-33.981070128970906
1739209915.7697895;-38.13080360867914
1739209915.7697933;-45.120503652039325
1739209915.769797;-38.13080360867914
1739209915.769801;-32.81601443825658
1739209915.7698047;-38.13080360867914
1739209915.7698085;-38.13080360867914
1739209915.7698123;-38.13080360867914
1739209915.7698162;-38.13080360867914
1739209915.76982;-38.13080360867914
1739209915.7698238;-38.13080360867914
1739209915.7698276;-45.120503652039325
1739209915.7698314;-38.13080360867914
1739209915.7698352;-38.13080360867914
1739209915.769839;-38.13080360867914
1739209915.7698429;-45.120503652039325
1739209915.7698467;-45.120503652039325
1739209915.7698505;-45.120503652039325
1739209915.7698543;-45.120503652039325
1739209915.7698581;-45.120503652039325
1739209915.769862;-33.981070128970906
1739209915.7698658;-33.981070128970906
1739209915.7698696;-45.120503652039325
1739209915.7698734;-45.120503652039325
1739209915.7698772;-32.816014438256545
1739209915.769881;-38.13080360867914
1739209915.7698848;-45.120503652039325
1739209915.7698886;-38.13080360867914
1739209915.7698925;-38.13080360867914
1739209915.7698963;-45.120503652039325
1739209915.7699;-45.120503652039325
1739209915.769904;-38.13080360867914
1739209915.7699077;-35.57807855764607
1739209915.7699115;-45.120503652039325
1739209915.7699153;-45.120503652039325
1739209915.769919;-38.13080360867914
1739209915.7699227;-35.57807855764607
1739209915.7699265;-45.120503652039325
1739209915.7699304;-45.120503652039325
1739209915.7699342;-35.57807855764607
1739209915.769938;-38.13080360867914
1739209915.7699418;-45.120503652039325
1739209915.7699456;-45.120503652039325
1739209915.7699494;-38.13080360867914
1739209915.7699533;-38.13080360867914
1739209915.769957;-38.13080360867914
1739209915.7699609;-45.120503652039325
1739209915.7699647;-38.13080360867914
1739209915.7699685;-38.13080360867914
1739209915.7699723;-33.981070128970906
1739209915.7699761;-45.120503652039325
1739209915.76998;-45.120503652039325
1739209915.7699838;-35.57807855764607
1739209915.7699876;-35.57807855764607
1739209915.7699914;-45.120503652039325
1739209915.7699952;-33.981070128970906
1739209915.769999;-32.816014438256545
1739209915.7700028;-38.13080360867914
1739209915.7700067;-45.120503652039325
1739209915.7700105;-38.13080360867914
1739209915.7700143;-38.13080360867914
1739209915.770018;-38.13080360867914
1739209915.770022;-45.120503652039325
1739209915.7700257;-45.120503652039325
1739209915.7700295;-38.13080360867914
1739209915.7700334;-38.13080360867914
1739209915.7700372;-45.120503652039325
1739209915.770041;-38.13080360867914
1739209915.7700448;-35.57807855764607
1739209915.7700486;-38.13080360867914
1739209915.7700524;-45.120503652039325
1739209915.7700562;-38.13080360867914
1739209915.77006;-38.13080360867914
1739209915.7700639;-38.13080360867914
1739209915.7700677;-45.120503652039325
1739209915.7700715;-38.13080360867914
1739209915.7700753;-35.57807855764607
1739209915.7700791;-45.120503652039325
1739209915.770083;-45.120503652039325
1739209915.7700868;-45.120503652039325
1739209915.7700906;-33.981070128970906
1739209915.7700944;-35.57807855764607
1739209915.7700982;-45.120503652039325
1739209915.770102;-38.13080360867914
1739209915.7701058;-33.981070128970906
1739209915.7701097;-32.816014438256545
1739209915.7701135;-32.816014438256545
1739209915.7701173;-38.13080360867914
1739209915.770121;-32.816014438256545
1739209915.770125;-38.13080360867914
1739209915.7701287;-45.120503652039325
1739209915.7701325;-38.13080360867914
1739209915.7701364;-32.816014438256545
1739209915.7701402;-33.981070128970956
1739209915.770144;-45.120503652039325
1739209915.7701478;-45.120503652039325
1739209915.7701516;-38.13080360867914
1739209915.7701554;-35.57807855764607
1739209915.7701592;-45.120503652039325
1739209915.770163;-32.816014438256545
1739209915.7701669;-35.57807855764607
1739209915.7701707;-31.141103565318893
1739209915.7701745;-28.21854285175415
1739209915.7701783;-38.13080360867914
1739209915.7701821;-35.57807855764607
1739209915.770186;-38.13080360867914
1739209915.7701898;-38.13080360867914
1739209915.7701936;-45.120503652039325
1739209915.7701974;-35.57807855764607
1739209915.7702012;-45.120503652039325
1739209915.770205;-38.13080360867914
1739209915.7702088;-33.981070128970906
1739209915.7702127;-38.13080360867914
1739209915.7702165;-45.120503652039325
1739209915.7702203;-45.120503652039325
1739209915.770224;-35.57807855764607
1739209915.770228;-45.120503652039325
1739209915.7702317;-38.13080360867914
1739209915.7702355;-32.816014438256545
1739209915.7702394;-38.13080360867914
1739209915.7702432;-38.13080360867914
1739209915.770247;-35.57807855764607
1739209915.7702508;-38.13080360867914
1739209915.7702546;-45.120503652039325
1739209915.7702584;-45.120503652039325
1739209915.7702622;-45.120503652039325
1739209915.770266;-35.57807855764607
1739209915.7702699;-31.141103565318915
1739209915.7702737;-38.13080360867914
1739209915.7702775;-38.13080360867914
1739209915.7702813;-45.120503652039325
1739209915.7702851;-45.120503652039325
1739209915.770289;-45.120503652039325
1739209915.7702928;-45.120503652039325
1739209915.7702966;-38.13080360867914
1739209915.7703004;-45.120503652039325
1739209915.7703042;-45.120503652039325
1739209915.770308;-45.120503652039325
1739209915.7703116;-45.120503652039325
1739209915.7703154;-38.13080360867914
1739209915.7703192;-45.120503652039325
1739209915.770323;-38.13080360867914
1739209915.7703269;-30.49652367304973
1739209915.7703307;-35.57807855764607
1739209915.7703345;-38.13080360867914
1739209915.7703383;-45.120503652039325
1739209915.770342;-38.13080360867914
1739209915.770346;-38.13080360867914
1739209915.7703497;-45.120503652039325
1739209915.7703536;-45.120503652039325
1739209915.7703574;-31.141103565318943
1739209915.7703612;-38.13080360867914
1739209915.770365;-32.816014438256545
1739209915.7703688;-38.13080360867914
1739209915.7703726;-45.120503652039325
1739209915.7703764;-35.57807855764607
1739209915.7703803;-35.57807855764607
1739209915.770384;-38.13080360867914
1739209915.770388;-30.49652367304973
1739209915.7703917;-38.13080360867914
1739209915.7703955;-38.13080360867914
1739209915.7703993;-38.13080360867914
1739209915.7704031;-38.13080360867914
1739209915.770407;-38.13080360867914
1739209915.7704108;-45.120503652039325
1739209915.7704146;-45.120503652039325
1739209915.7704184;-33.981070128970956
1739209915.7704222;-38.13080360867914
1739209915.770426;-30.49652367304973
1739209915.7704298;-38.13080360867914
1739209915.7704337;-45.120503652039325
1739209915.7704375;-33.981070128970906
1739209915.7704413;-45.120503652039325
1739209915.770445;-45.120503652039325
1739209915.770449;-45.120503652039325
1739209915.7704527;-45.120503652039325
1739209915.7704566;-38.13080360867914
1739209915.7704604;-45.120503652039325
1739209915.7704642;-45.120503652039325
1739209915.770468;-38.13080360867914
1739209915.7704718;-38.13080360867914
1739209915.7704756;-38.13080360867914
1739209915.7704794;-45.120503652039325
1739209915.7704833;-38.13080360867914
1739209915.770487;-35.57807855764607
1739209915.770491;-38.13080360867914
1739209915.7704947;-45.120503652039325
1739209915.7704985;-33.981070128970906
1739209915.7705023;-35.57807855764607
1739209915.7705061;-38.13080360867914
1739209915.77051;-45.120503652039325
1739209915.7705138;-45.120503652039325
1739209915.7705176;-38.13080360867914
1739209915.7705214;-38.13080360867914
1739209915.7705252;-45.120503652039325
1739209915.770529;-45.120503652039325
1739209915.7705328;-45.120503652039325
1739209915.7705367;-45.120503652039325
1739209915.7705405;-38.13080360867914
1739209915.7705443;-35.57807855764607
1739209915.770548;-38.13080360867914
1739209915.770552;-45.120503652039325
1739209915.7705557;-45.120503652039325
1739209915.7705595;-33.981070128970906
1739209915.7705634;-45.120503652039325
1739209915.7705672;-38.13080360867914
