CAN Message; 0x39:019af7c90d98be00
1739209750.6022258;-45.120503652039325
1739209750.6022277;-35.57807855764607
1739209750.6022296;-38.13080360867914
1739209750.6022315;-45.120503652039325
1739209750.6022334;-45.120503652039325
1739209750.6022353;-45.120503652039325
1739209750.6022372;-45.120503652039325
1739209750.6022391;-45.120503652039325
1739209750.602241;-45.120503652039325
1739209750.6022427;-45.120503652039325
1739209750.6022446;-45.120503652039325
1739209750.6022465;-38.13080360867914
1739209750.6022484;-35.57807855764607
1739209750.6022503;-45.120503652039325
1739209750.6022522;-38.13080360867914
1739209750.6022542;-35.57807855764607
1739209750.602256;-45.120503652039325
1739209750.6022577;-38.13080360867914
1739209750.6022596;-45.120503652039325
1739209750.6022615;-38.13080360867914
1739209750.6022635;-32.816014438256545
1739209750.6022654;-35.57807855764607
1739209750.6022673;-38.13080360867914
1739209750.6022692;-38.13080360867914
1739209750.602271;-31.141103565318893
1739209750.6022727;-45.120503652039325
1739209750.6022747;-38.13080360867914
1739209750.6022766;-35.57807855764607
1739209750.6022785;-35.57807855764607
1739209750.6022804;-38.13080360867914
1739209750.6022823;-38.13080360867914
1739209750.6022842;-38.13080360867914
1739209750.602286;-45.120503652039325
1739209750.602288;-38.13080360867914
1739209750.6022897;-35.57807855764607
1739209750.6022916;-38.13080360867914
1739209750.6022935;-45.120503652039325
1739209750.6022954;-45.120503652039325
1739209750.6022973;-45.120503652039325
1739209750.6022992;-45.120503652039325
1739209750.6023011;-45.120503652039325
1739209750.602303;-35.57807855764607
1739209750.6023047;-38.13080360867914
1739209750.6023066;-38.13080360867914
1739209750.6023085;-45.120503652039325
1739209750.6023104;-45.120503652039325
1739209750.6023123;-32.816014438256545
1739209750.6023142;-45.120503652039325
1739209750.6023161;-45.120503652039325
1739209750.602318;-45.120503652039325
1739209750.6023197;-31.141103565318915
1739209750.6023216;-33.981070128970906
1739209750.6023235;-45.120503652039325
1739209750.6023254;-45.120503652039325
1739209750.6023273;-45.120503652039325
1739209750.6023293;-38.13080360867914
1739209750.6023312;-45.120503652039325
1739209750.602333;-38.13080360867914
1739209750.602335;-38.13080360867914
1739209750.6023366;-45.120503652039325
1739209750.6023386;-45.120503652039325
1739209750.6023405;-35.57807855764607
1739209750.6023424;-38.13080360867914
1739209750.6023443;-45.120503652039325
1739209750.6023462;-45.120503652039325
1739209750.602348;-45.120503652039325
1739209750.60235;-45.120503652039325
1739209750.6023517;-45.120503652039325
1739209750.6023536;-45.120503652039325
1739209750.6023555;-45.120503652039325
1739209750.6023574;-31.141103565318915
1739209750.6023593;-33.981070128970906
1739209750.6023612;-45.120503652039325
1739209750.602363;-35.57807855764607
1739209750.602365;-38.13080360867914
1739209750.602367;-33.981070128970906
1739209750.6023686;-38.13080360867914
1739209750.6023705;-45.120503652039325
1739209750.6023724;-45.120503652039325
1739209750.6023743;-45.120503652039325
1739209750.6023762;-45.120503652039325
1739209750.6023781;-38.13080360867914
1739209750.60238;-38.13080360867914
1739209750.602382;-31.141103565318915
1739209750.6023836;-38.13080360867914
1739209750.6023855;-38.13080360867914
1739209750.6023874;-38.13080360867914
1739209750.6023893;-45.120503652039325
1739209750.6023912;-45.120503652039325
1739209750.6023932;-45.120503652039325
1739209750.602395;-33.981070128970906
1739209750.602397;-31.141103565318915
1739209750.6023986;-38.13080360867914
1739209750.6024005;-38.13080360867914
1739209750.6024024;-38.13080360867914
1739209750.6024044;-38.13080360867914
1739209750.6024063;-38.13080360867914
1739209750.6024082;-38.13080360867914
1739209750.60241;-38.13080360867914
1739209750.602412;-38.13080360867914
1739209750.602414;-45.120503652039325
1739209750.6024156;-45.120503652039325
1739209750.6024175;-45.120503652039325
1739209750.6024194;-45.120503652039325
1739209750.6024213;-45.120503652039325
1739209750.6024232;-45.120503652039325
1739209750.602425;-38.13080360867914
1739209750.602427;-38.13080360867914
1739209750.602429;-38.13080360867914
1739209750.6024306;-38.13080360867914
1739209750.6024325;-45.120503652039325
1739209750.6024344;-35.57807855764607
1739209750.6024363;-35.57807855764607
1739209750.6024382;-45.120503652039325
1739209750.60244;-38.13080360867914
1739209750.602442;-38.13080360867914
1739209750.602444;-45.120503652039325
1739209750.6024458;-45.120503652039325
1739209750.6024475;-45.120503652039325
1739209750.6024494;-45.120503652039325
1739209750.6024513;-38.13080360867914
1739209750.6024532;-38.13080360867914
1739209750.6024551;-32.816014438256545
1739209750.602457;-28.992665084841942
1739209750.602459;-38.13080360867914
1739209750.6024609;-45.120503652039325
1739209750.6024625;-35.57807855764607
1739209750.6024644;-45.120503652039325
1739209750.6024663;-45.120503652039325
1739209750.6024683;-38.13080360867914
1739209750.6024702;-38.13080360867914
1739209750.602472;-32.816014438256545
1739209750.602474;-45.120503652039325
1739209750.602476;-38.13080360867914
1739209750.6024776;-38.13080360867914
1739209750.6024795;-45.120503652039325
1739209750.6024814;-45.120503652039325
1739209750.6024833;-45.120503652039325
1739209750.6024852;-38.13080360867914
1739209750.602487;-31.141103565318915
1739209750.602489;-35.57807855764607
1739209750.602491;-38.13080360867914
1739209750.6024928;-45.120503652039325
1739209750.6024945;-45.120503652039325
1739209750.6024964;-38.13080360867914
1739209750.6024983;-45.120503652039325
1739209750.6025002;-45.120503652039325
1739209750.602502;-38.13080360867914
1739209750.602504;-35.57807855764607
1739209750.602506;-38.13080360867914
1739209750.6025078;-45.120503652039325
1739209750.6025095;-38.13080360867914
1739209750.6025114;-45.120503652039325
1739209750.6025133;-33.981070128970906
1739209750.6025152;-38.13080360867914
1739209750.6025171;-45.120503652039325
1739209750.602519;-45.120503652039325
1739209750.602521;-45.120503652039325
1739209750.6025229;-45.120503652039325
1739209750.6025248;-38.13080360867914
1739209750.6025264;-30.49652367304973
1739209750.6025283;-45.120503652039325
1739209750.6025302;-45.120503652039325
1739209750.6025321;-31.141103565318915
1739209750.602534;-38.13080360867914
1739209750.602536;-45.120503652039325
1739209750.6025379;-45.120503652039325
1739209750.6025398;-33.981070128970906
1739209750.6025414;-35.57807855764607
1739209750.6025434;-38.13080360867914
1739209750.6025453;-45.120503652039325
1739209750.6025472;-45.120503652039325
1739209750.602549;-45.120503652039325
1739209750.602551;-45.120503652039325
1739209750.602553;-38.13080360867914
1739209750.6025548;-45.120503652039325
1739209750.6025565;-38.13080360867914
1739209750.6025584;-38.13080360867914
1739209750.6025603;-45.120503652039325
1739209750.6025622;-33.981070128970906
1739209750.602564;-38.13080360867914
1739209750.602566;-45.120503652039325
1739209750.602568;-38.13080360867914
1739209750.6025698;-35.57807855764607
1739209750.6025717;-38.13080360867914
1739209750.6025734;-45.120503652039325
1739209750.6025753;-38.13080360867914
1739209750.6025772;-38.13080360867914
1739209750.602579;-45.120503652039325
1739209750.602581;-45.120503652039325
1739209750.602583;-38.13080360867914
1739209750.6025848;-38.13080360867914
1739209750.6025867;-38.13080360867914
1739209750.6025884;-38.13080360867914
1739209750.6025903;-45.120503652039325
1739209750.6025922;-38.13080360867914
1739209750.6025941;-38.13080360867914
1739209750.602596;-45.120503652039325
1739209750.602598;-45.120503652039325
1739209750.6025999;-32.816014438256545
1739209750.6026018;-38.13080360867914
1739209750.6026037;-45.120503652039325
1739209750.6026053;-38.13080360867914
1739209750.6026073;-38.13080360867914
1739209750.6026092;-38.13080360867914
1739209750.602611;-38.13080360867914
1739209750.602613;-45.120503652039325
1739209750.6026149;-35.57807855764607
1739209750.6026168;-32.816014438256545
1739209750.6026187;-45.120503652039325
1739209750.6026204;-45.120503652039325
1739209750.6026223;-35.57807855764607
1739209750.6026242;-33.981070128970906
1739209750.602626;-33.981070128970906
1739209750.602628;-38.13080360867914
1739209750.60263;-45.120503652039325
1739209750.6026318;-38.13080360867914
1739209750.6026337;-38.13080360867914
1739209750.6026354;-45.120503652039325
1739209750.6026373;-38.13080360867914
1739209750.6026392;-38.13080360867914
1739209750.602641;-45.120503652039325
1739209750.602643;-35.57807855764607
1739209750.602645;-35.57807855764607
1739209750.6026468;-35.57807855764607
1739209750.6026487;-45.120503652039325
1739209750.6026506;-45.120503652039325
1739209750.6026523;-45.120503652039325
1739209750.6026542;-31.141103565318915
1739209750.6026561;-33.981070128970906
1739209750.602658;-45.120503652039325
1739209750.60266;-38.13080360867914
1739209750.6026618;-38.13080360867914
1739209750.6026638;-33.981070128970906
1739209750.6026657;-45.120503652039325
1739209750.6026673;-35.57807855764607
1739209750.6026692;-38.13080360867914
1739209750.6026711;-38.13080360867914
1739209750.602673;-45.120503652039325
1739209750.602675;-38.13080360867914
1739209750.6026769;-35.57807855764607
1739209750.6026788;-45.120503652039325
1739209750.6026807;-33.981070128970906
1739209750.6026826;-38.13080360867914
1739209750.6026843;-38.13080360867914
1739209750.6026862;-38.13080360867914
1739209750.602688;-45.120503652039325
1739209750.60269;-38.13080360867914
1739209750.602692;-32.816014438256545
1739209750.6026938;-38.13080360867914
1739209750.6026957;-45.120503652039325
1739209750.6026976;-33.981070128970906
1739209750.6026993;-45.120503652039325
1739209750.6027012;-38.13080360867914
1739209750.602703;-45.120503652039325
1739209750.602705;-38.13080360867914
1739209750.602707;-38.13080360867914
1739209750.6027088;-45.120503652039325
1739209750.6027107;-45.120503652039325
1739209750.6027126;-45.120503652039325
1739209750.6027143;-45.120503652039325
1739209750.6027162;-38.13080360867914
1739209750.602718;-38.13080360867914
1739209750.60272;-38.13080360867914
1739209750.602722;-38.13080360867914
1739209750.6027238;-38.13080360867914
1739209750.6027257;-45.120503652039325
1739209750.6027277;-45.120503652039325
1739209750.6027296;-33.981070128970906
1739209750.6027312;-31.141103565318915
1739209750.6027331;-35.57807855764607
1739209750.602735;-35.57807855764607
1739209750.602737;-38.13080360867914
1739209750.6027389;-38.13080360867914
1739209750.6027408;-33.981070128970906
1739209750.6027427;-45.120503652039325
1739209750.6027446;-38.13080360867914
1739209750.6027462;-31.141103565318915
1739209750.6027482;-45.120503652039325
1739209750.60275;-38.13080360867914
1739209750.602752;-35.57807855764607
1739209750.6027539;-38.13080360867914
1739209750.6027558;-35.57807855764607
1739209750.6027577;-38.13080360867914
1739209750.6027596;-38.13080360867914
1739209750.6027615;-33.981070128970906
1739209750.6027632;-38.13080360867914
1739209750.602765;-38.13080360867914
1739209750.602767;-45.120503652039325
1739209750.602769;-38.13080360867914
1739209750.6027708;-35.57807855764607
1739209750.6027727;-38.13080360867914
1739209750.6027746;-38.13080360867914
1739209750.6027765;-28.992665084841942
1739209750.6027782;-35.57807855764607
1739209750.60278;-38.13080360867914
1739209750.602782;-38.13080360867914
1739209750.602784;-33.981070128970906
1739209750.6027858;-38.13080360867914
1739209750.6027877;-45.120503652039325
1739209750.6027896;-45.120503652039325
1739209750.6027915;-38.13080360867914
1739209750.6027932;-38.13080360867914
1739209750.6027951;-38.13080360867914
1739209750.602797;-38.13080360867914
1739209750.602799;-45.120503652039325
1739209750.6028008;-38.13080360867914
1739209750.6028028;-45.120503652039325
1739209750.6028047;-45.120503652039325
1739209750.6028066;-33.981070128970906
1739209750.6028085;-35.57807855764607
1739209750.6028101;-38.13080360867914
1739209750.602812;-45.120503652039325
1739209750.602814;-33.981070128970906
1739209750.6028159;-35.57807855764607
1739209750.6028178;-45.120503652039325
1739209750.6028197;-45.120503652039325
1739209750.6028216;-45.120503652039325
1739209750.6028235;-45.120503652039325
1739209750.6028252;-45.120503652039325
1739209750.602827;-38.13080360867914
1739209750.602829;-38.13080360867914
1739209750.602831;-38.13080360867914
1739209750.6028328;-35.57807855764607
1739209750.6028347;-38.13080360867914
1739209750.6028366;-45.120503652039325
1739209750.6028385;-45.120503652039325
1739209750.6028402;-45.120503652039325
1739209750.602842;-38.13080360867914
1739209750.602844;-38.13080360867914
1739209750.602846;-38.13080360867914
1739209750.6028478;-38.13080360867914
1739209750.6028497;-35.57807855764607
1739209750.6028516;-28.992665084841942
1739209750.6028535;-38.13080360867914
1739209750.6028554;-45.120503652039325
1739209750.602857;-45.120503652039325
1739209750.602859;-33.981070128970906
1739209750.602861;-45.120503652039325
1739209750.6028628;-38.13080360867914
1739209750.6028647;-32.816014438256545
1739209750.6028666;-38.13080360867914
1739209750.6028686;-45.120503652039325
1739209750.6028705;-32.816014438256545
1739209750.6028721;-32.816014438256545
1739209750.602874;-45.120503652039325
1739209750.602876;-45.120503652039325
1739209750.6028779;-45.120503652039325
1739209750.6028798;-45.120503652039325
1739209750.6028817;-28.992665084841942
1739209750.6028836;-31.141103565318893
1739209750.6028855;-45.120503652039325
1739209750.6028874;-45.120503652039325
1739209750.602889;-45.120503652039325
1739209750.602891;-45.120503652039325
1739209750.6028929;-38.13080360867914
1739209750.6028948;-45.120503652039325
1739209750.6028967;-45.120503652039325
1739209750.6028986;-45.120503652039325
1739209750.6029005;-45.120503652039325
1739209750.6029024;-45.120503652039325
1739209750.602904;-38.13080360867914
1739209750.602906;-38.13080360867914
1739209750.602908;-45.120503652039325
1739209750.6029098;-38.13080360867914
1739209750.6029117;-33.981070128970906
1739209750.6029136;-38.13080360867914
1739209750.6029155;-38.13080360867914
1739209750.6029174;-45.120503652039325
1739209750.602919;-38.13080360867914
1739209750.602921;-38.13080360867914
1739209750.602923;-38.13080360867914
1739209750.6029248;-45.120503652039325
1739209750.6029267;-38.13080360867914
1739209750.6029286;-35.57807855764607
1739209750.6029305;-45.120503652039325
1739209750.6029325;-45.120503652039325
1739209750.6029344;-38.13080360867914
1739209750.602936;-38.13080360867914
1739209750.602938;-45.120503652039325
1739209750.6029398;-32.816014438256545
1739209750.6029418;-45.120503652039325
1739209750.6029437;-45.120503652039325
1739209750.6029456;-38.13080360867914
1739209750.6029475;-45.120503652039325
1739209750.6029494;-45.120503652039325
1739209750.602951;-38.13080360867914
1739209750.602953;-38.13080360867914
1739209750.6029549;-45.120503652039325
1739209750.6029568;-35.57807855764607
1739209750.6029587;-31.141103565318893
1739209750.6029606;-45.120503652039325
1739209750.6029625;-45.120503652039325
1739209750.6029644;-38.13080360867914
1739209750.6029663;-38.13080360867914
1739209750.602968;-45.120503652039325
1739209750.60297;-45.120503652039325
1739209750.6029718;-38.13080360867914
1739209750.6029737;-38.13080360867914
1739209750.6029756;-38.13080360867914
1739209750.6029775;-45.120503652039325
1739209750.6029794;-38.13080360867914
1739209750.6029813;-32.816014438256545
1739209750.602983;-38.13080360867914
1739209750.602985;-45.120503652039325
1739209750.6029868;-35.57807855764607
1739209750.6029887;-35.57807855764607
1739209750.6029906;-38.13080360867914
1739209750.6029925;-45.120503652039325
1739209750.6029944;-45.120503652039325
1739209750.6029963;-45.120503652039325
1739209750.602998;-38.13080360867914
1739209750.603;-35.57807855764607
1739209750.6030018;-45.120503652039325
1739209750.6030037;-38.13080360867914
1739209750.6030056;-38.13080360867914
1739209750.6030076;-35.57807855764607
1739209750.6030095;-45.120503652039325
1739209750.6030114;-45.120503652039325
1739209750.6030133;-45.120503652039325
1739209750.603015;-38.13080360867914
1739209750.6030169;-45.120503652039325
1739209750.6030188;-38.13080360867914
1739209750.6030207;-38.13080360867914
1739209750.6030226;-38.13080360867914
1739209750.6030245;-38.13080360867914
1739209750.6030264;-45.120503652039325
1739209750.6030283;-35.57807855764607
1739209750.60303;-45.120503652039325
1739209750.6030319;-38.13080360867914
1739209750.6030338;-38.13080360867914
1739209750.6030357;-45.120503652039325
1739209750.6030376;-38.13080360867914
1739209750.6030395;-35.57807855764607
1739209750.6030414;-35.57807855764607
1739209750.6030433;-38.13080360867914
1739209750.6030452;-38.13080360867914
1739209750.603047;-38.13080360867914
1739209750.6030488;-38.13080360867914
1739209750.6030507;-33.981070128970906
1739209750.6030526;-45.120503652039325
1739209750.6030545;-35.57807855764607
1739209750.6030564;-32.816014438256545
1739209750.6030583;-38.13080360867914
1739209750.6030602;-38.13080360867914
1739209750.603062;-45.120503652039325
1739209750.6030638;-45.120503652039325
1739209750.6030657;-38.13080360867914
1739209750.6030676;-38.13080360867914
1739209750.6030695;-38.13080360867914
1739209750.6030715;-45.120503652039325
1739209750.6030734;-45.120503652039325
1739209750.6030753;-38.13080360867914
1739209750.603077;-38.13080360867914
1739209750.6030788;-45.120503652039325
1739209750.6030807;-45.120503652039325
1739209750.6030827;-45.120503652039325
1739209750.6030846;-45.120503652039325
1739209750.6030865;-45.120503652039325
1739209750.6030884;-38.13080360867914
1739209750.6030903;-38.13080360867914
1739209750.6030922;-38.13080360867914
1739209750.6030939;-33.981070128970906
1739209750.6030958;-35.57807855764607
1739209750.6030977;-38.13080360867914
1739209750.6030996;-45.120503652039325
1739209750.6031015;-45.120503652039325
1739209750.6031034;-38.13080360867914
1739209750.6031053;-45.120503652039325
1739209750.6031072;-45.120503652039325
1739209750.603109;-38.13080360867914
1739209750.6031108;-33.981070128970906
1739209750.6031127;-38.13080360867914
1739209750.6031146;-38.13080360867914
1739209750.6031165;-45.120503652039325
1739209750.6031184;-38.13080360867914
1739209750.6031203;-35.57807855764607
1739209750.6031222;-38.13080360867914
1739209750.6031241;-45.120503652039325
1739209750.6031258;-45.120503652039325
1739209750.6031277;-45.120503652039325
1739209750.6031296;-45.120503652039325
1739209750.6031315;-38.13080360867914
1739209750.6031334;-33.981070128970906
1739209750.6031353;-38.13080360867914
1739209750.6031373;-45.120503652039325
1739209750.6031392;-45.120503652039325
1739209750.6031408;-38.13080360867914
1739209750.6031427;-45.120503652039325
1739209750.6031446;-45.120503652039325
1739209750.6031466;-38.13080360867914
1739209750.6031485;-38.13080360867914
1739209750.6031504;-45.120503652039325
1739209750.6031523;-38.13080360867914
1739209750.6031542;-38.13080360867914
1739209750.6031559;-45.120503652039325
1739209750.6031578;-45.120503652039325
1739209750.6031597;-45.120503652039325
1739209750.6031616;-45.120503652039325
1739209750.6031635;-45.120503652039325
1739209750.6031654;-38.13080360867914
1739209750.6031673;-45.120503652039325
1739209750.6031692;-45.120503652039325
1739209750.603171;-28.992665084841942
1739209750.6031728;-38.13080360867914
1739209750.6031747;-45.120503652039325
1739209750.6031766;-45.120503652039325
1739209750.6031785;-45.120503652039325
1739209750.6031804;-45.120503652039325
1739209750.6031823;-45.120503652039325
1739209750.6031842;-45.120503652039325
1739209750.6031861;-35.57807855764607
1739209750.6031878;-45.120503652039325
1739209750.6031897;-38.13080360867914
1739209750.6031916;-38.13080360867914
1739209750.6031935;-45.120503652039325
1739209750.6031954;-45.120503652039325
1739209750.6031973;-45.120503652039325
1739209750.6031992;-45.120503652039325
1739209750.6032012;-27.267205301931607
1739209750.603203;-31.141103565318893
1739209750.6032047;-45.120503652039325
1739209750.6032066;-45.120503652039325
1739209750.6032085;-38.13080360867914
1739209750.6032104;-38.13080360867914
1739209750.6032124;-45.120503652039325
1739209750.6032143;-38.13080360867914
1739209750.6032162;-38.13080360867914
1739209750.603218;-45.120503652039325
1739209750.6032197;-35.57807855764607
1739209750.6032217;-45.120503652039325
1739209750.6032236;-45.120503652039325
1739209750.6032255;-38.13080360867914
1739209750.6032274;-38.13080360867914
1739209750.6032293;-45.120503652039325
1739209750.6032312;-32.816014438256545
1739209750.603233;-32.816014438256545
1739209750.6032348;-45.120503652039325
1739209750.6032367;-38.13080360867914
1739209750.6032386;-35.57807855764607
1739209750.6032405;-35.57807855764607
1739209750.6032424;-38.13080360867914
1739209750.6032443;-45.120503652039325
1739209750.6032462;-35.57807855764607
1739209750.6032481;-35.57807855764607
1739209750.60325;-45.120503652039325
1739209750.6032517;-45.120503652039325
1739209750.6032536;-38.13080360867914
1739209750.6032555;-38.13080360867914
1739209750.6032574;-38.13080360867914
1739209750.6032593;-38.13080360867914
1739209750.6032612;-45.120503652039325
1739209750.6032631;-45.120503652039325
1739209750.603265;-35.57807855764607
1739209750.6032667;-38.13080360867914
1739209750.6032686;-45.120503652039325
1739209750.6032705;-45.120503652039325
1739209750.6032724;-45.120503652039325
1739209750.6032743;-45.120503652039325
1739209750.6032763;-45.120503652039325
1739209750.6032782;-38.13080360867914
1739209750.60328;-38.13080360867914
1739209750.603282;-35.57807855764607
1739209750.6032836;-38.13080360867914
1739209750.6032856;-45.120503652039325
1739209750.6032875;-45.120503652039325
1739209750.6032894;-45.120503652039325
1739209750.6032913;-45.120503652039325
1739209750.6032932;-45.120503652039325
1739209750.603295;-38.13080360867914
1739209750.603297;-35.57807855764607
1739209750.6032987;-45.120503652039325
1739209750.6033006;-38.13080360867914
1739209750.6033025;-38.13080360867914
1739209750.6033044;-45.120503652039325
1739209750.6033063;-32.816014438256545
1739209750.6033082;-29.438486411369333
1739209750.60331;-38.13080360867914
1739209750.603312;-38.13080360867914
1739209750.6033137;-35.57807855764607
1739209750.6033156;-32.816014438256545
1739209750.6033175;-45.120503652039325
1739209750.6033194;-38.13080360867914
1739209750.6033213;-38.13080360867914
1739209750.6033232;-33.981070128970956
1739209750.6033251;-45.120503652039325
1739209750.603327;-38.13080360867914
1739209750.603329;-45.120503652039325
1739209750.6033306;-45.120503652039325
1739209750.6033325;-38.13080360867914
1739209750.6033344;-38.13080360867914
1739209750.6033363;-38.13080360867914
1739209750.6033382;-29.438486411369333
1739209750.6033401;-32.816014438256545
1739209750.603342;-32.816014438256545
1739209750.603344;-33.981070128970906
1739209750.6033456;-38.13080360867914
1739209750.6033475;-38.13080360867914
1739209750.6033494;-35.57807855764607
1739209750.6033514;-45.120503652039325
1739209750.6033533;-45.120503652039325
1739209750.6033552;-33.981070128970906
1739209750.603357;-35.57807855764607
1739209750.603359;-45.120503652039325
1739209750.6033607;-45.120503652039325
1739209750.6033626;-45.120503652039325
1739209750.6033645;-45.120503652039325
1739209750.6033664;-38.13080360867914
1739209750.6033683;-38.13080360867914
1739209750.6033702;-45.120503652039325
1739209750.603372;-45.120503652039325
1739209750.603374;-45.120503652039325
1739209750.603376;-45.120503652039325
1739209750.6033776;-35.57807855764607
1739209750.6033795;-38.13080360867914
1739209750.6033814;-38.13080360867914
1739209750.6033833;-32.816014438256545
1739209750.6033852;-45.120503652039325
1739209750.603387;-45.120503652039325
1739209750.603389;-38.13080360867914
1739209750.603391;-32.816014438256545
1739209750.6033926;-45.120503652039325
1739209750.6033945;-45.120503652039325
1739209750.6033964;-33.981070128970906
1739209750.6033983;-38.13080360867914
1739209750.6034002;-45.120503652039325
1739209750.6034021;-45.120503652039325
1739209750.603404;-33.981070128970906
1739209750.603406;-38.13080360867914
1739209750.6034079;-38.13080360867914
1739209750.6034095;-45.120503652039325
1739209750.6034114;-38.13080360867914
1739209750.6034133;-32.816014438256545
1739209750.6034153;-38.13080360867914
1739209750.6034172;-45.120503652039325
1739209750.603419;-38.13080360867914
1739209750.603421;-38.13080360867914
1739209750.6034229;-45.120503652039325
1739209750.6034245;-45.120503652039325
1739209750.6034265;-45.120503652039325
1739209750.6034284;-45.120503652039325
1739209750.6034303;-35.57807855764607
1739209750.6034322;-35.57807855764607
1739209750.603434;-45.120503652039325
1739209750.603436;-38.13080360867914
1739209750.603438;-33.981070128970906
1739209750.6034396;-45.120503652039325
1739209750.6034415;-45.120503652039325
1739209750.6034434;-45.120503652039325
1739209750.6034453;-38.13080360867914
1739209750.6034472;-38.13080360867914
1739209750.603449;-38.13080360867914
1739209750.603451;-45.120503652039325
1739209750.603453;-45.120503652039325
1739209750.6034548;-38.13080360867914
1739209750.6034565;-38.13080360867914
1739209750.6034584;-45.120503652039325
1739209750.6034603;-31.141103565318915
1739209750.6034622;-35.57807855764607
1739209750.6034641;-45.120503652039325
1739209750.603466;-45.120503652039325
1739209750.603468;-45.120503652039325
1739209750.6034698;-38.13080360867914
1739209750.6034715;-35.57807855764607
1739209750.6034734;-35.57807855764607
1739209750.6034753;-45.120503652039325
1739209750.6034772;-38.13080360867914
1739209750.6034791;-38.13080360867914
1739209750.603481;-45.120503652039325
1739209750.603483;-38.13080360867914
1739209750.6034849;-38.13080360867914
1739209750.6034868;-38.13080360867914
1739209750.6034884;-32.816014438256545
1739209750.6034904;-33.981070128970906
1739209750.6034923;-38.13080360867914
1739209750.6034942;-38.13080360867914
1739209750.603496;-38.13080360867914
1739209750.603498;-38.13080360867914
1739209750.6035;-45.120503652039325
1739209750.6035018;-45.120503652039325
1739209750.6035035;-45.120503652039325
1739209750.6035054;-27.267205301931607
1739209750.6035073;-32.816014438256545
1739209750.6035092;-45.120503652039325
1739209750.603511;-45.120503652039325
1739209750.603513;-38.13080360867914
1739209750.603515;-38.13080360867914
1739209750.6035168;-45.120503652039325
1739209750.6035185;-45.120503652039325
1739209750.6035204;-32.81601443825658
1739209750.6035223;-38.13080360867914
1739209750.6035242;-38.13080360867914
1739209750.603526;-45.120503652039325
1739209750.603528;-38.13080360867914
1739209750.60353;-38.13080360867914
1739209750.6035318;-38.13080360867914
1739209750.6035337;-45.120503652039325
1739209750.6035354;-27.267205301931607
1739209750.6035373;-32.816014438256545
1739209750.6035392;-45.120503652039325
1739209750.6035411;-45.120503652039325
1739209750.603543;-33.981070128970906
1739209750.603545;-35.57807855764607
1739209750.6035469;-38.13080360867914
1739209750.6035488;-45.120503652039325
1739209750.6035504;-35.57807855764607
1739209750.6035523;-38.13080360867914
1739209750.6035542;-38.13080360867914
1739209750.6035562;-45.120503652039325
1739209750.603558;-45.120503652039325
1739209750.60356;-33.981070128970906
1739209750.6035619;-38.13080360867914
1739209750.6035638;-45.120503652039325
1739209750.6035657;-28.992665084841942
1739209750.6035674;-32.816014438256545
1739209750.6035693;-45.120503652039325
1739209750.6035712;-45.120503652039325
1739209750.603573;-38.13080360867914
1739209750.603575;-38.13080360867914
1739209750.603577;-45.120503652039325
1739209750.6035788;-45.120503652039325
1739209750.6035807;-45.120503652039325
1739209750.6035824;-45.120503652039325
1739209750.6035843;-45.120503652039325
1739209750.6035862;-45.120503652039325
1739209750.603588;-38.13080360867914
1739209750.60359;-38.13080360867914
1739209750.603592;-38.13080360867914
1739209750.6035938;-45.120503652039325
1739209750.6035957;-45.120503652039325
1739209750.6035974;-33.981070128970906
1739209750.6035993;-33.981070128970906
1739209750.6036012;-38.13080360867914
1739209750.6036031;-45.120503652039325
1739209750.603605;-45.120503652039325
1739209750.603607;-45.120503652039325
1739209750.6036088;-45.120503652039325
1739209750.6036108;-32.816014438256545
1739209750.6036127;-29.438486411369333
1739209750.6036143;-45.120503652039325
1739209750.6036162;-45.120503652039325
1739209750.6036181;-38.13080360867914
1739209750.60362;-38.13080360867914
1739209750.603622;-45.120503652039325
1739209750.6036239;-38.13080360867914
1739209750.6036258;-45.120503652039325
1739209750.6036277;-38.13080360867914
1739209750.6036294;-38.13080360867914
1739209750.6036313;-45.120503652039325
1739209750.6036332;-45.120503652039325
1739209750.603635;-33.981070128970906
1739209750.603637;-38.13080360867914
1739209750.603639;-45.120503652039325
1739209750.6036408;-32.816014438256545
1739209750.6036427;-29.438486411369333
1739209750.6036446;-38.13080360867914
1739209750.6036463;-45.120503652039325
1739209750.6036482;-38.13080360867914
1739209750.60365;-38.13080360867914
1739209750.603652;-45.120503652039325
1739209750.603654;-38.13080360867914
1739209750.6036558;-45.120503652039325
1739209750.6036577;-45.120503652039325
1739209750.6036596;-35.57807855764607
1739209750.6036613;-45.120503652039325
1739209750.6036632;-45.120503652039325
1739209750.603665;-38.13080360867914
1739209750.603667;-38.13080360867914
1739209750.603669;-45.120503652039325
1739209750.6036708;-35.57807855764607
1739209750.6036727;-32.816014438256545
1739209750.6036747;-35.57807855764607
1739209750.6036763;-38.13080360867914
1739209750.6036782;-38.13080360867914
1739209750.6036801;-45.120503652039325
1739209750.603682;-38.13080360867914
1739209750.603684;-38.13080360867914
1739209750.6036859;-38.13080360867914
1739209750.6036878;-35.57807855764607
1739209750.6036897;-38.13080360867914
1739209750.6036916;-45.120503652039325
1739209750.6036932;-38.13080360867914
1739209750.6036952;-35.57807855764607
1739209750.603697;-38.13080360867914
1739209750.603699;-33.981070128970906
1739209750.6037009;-45.120503652039325
1739209750.6037028;-45.120503652039325
