CAN Message; 0x24:085110d3c168d546
1739209742.789665;-38.13080360867914
1739209742.7896717;-45.120503652039325
1739209742.7896783;-45.120503652039325
1739209742.789685;-45.120503652039325
1739209742.7896917;-45.120503652039325
1739209742.7896981;-45.120503652039325
1739209742.7897048;-38.13080360867914
1739209742.7897115;-45.120503652039325
1739209742.7897182;-35.57807855764607
1739209742.7897248;-38.13080360867914
1739209742.7897315;-45.120503652039325
1739209742.7897382;-45.120503652039325
1739209742.7897446;-38.13080360867914
1739209742.7897513;-33.981070128970906
1739209742.789758;-38.13080360867914
1739209742.7897646;-45.120503652039325
1739209742.7897713;-38.13080360867914
1739209742.789778;-45.120503652039325
1739209742.7897844;-45.120503652039325
1739209742.789791;-45.120503652039325
1739209742.7897978;-45.120503652039325
1739209742.7898045;-38.13080360867914
1739209742.7898111;-38.13080360867914
1739209742.7898178;-38.13080360867914
1739209742.7898242;-45.120503652039325
1739209742.789831;-38.13080360867914
1739209742.7898376;-38.13080360867914
1739209742.7898443;-45.120503652039325
1739209742.789851;-38.13080360867914
1739209742.7898576;-33.981070128970906
1739209742.7898643;-45.120503652039325
1739209742.7898707;-45.120503652039325
1739209742.7898774;-38.13080360867914
1739209742.789884;-38.13080360867914
1739209742.7898908;-45.120503652039325
1739209742.7898974;-45.120503652039325
1739209742.789904;-38.13080360867914
1739209742.7899106;-38.13080360867914
1739209742.7899172;-45.120503652039325
1739209742.789924;-45.120503652039325
1739209742.7899306;-38.13080360867914
1739209742.7899373;-38.13080360867914
1739209742.789944;-38.13080360867914
1739209742.7899506;-38.13080360867914
1739209742.789957;-38.13080360867914
1739209742.7899637;-45.120503652039325
1739209742.7899704;-45.120503652039325
1739209742.789977;-38.13080360867914
1739209742.7899837;-45.120503652039325
1739209742.7899904;-32.816014438256545
1739209742.7899969;-31.141103565318915
1739209742.7900035;-45.120503652039325
1739209742.7900102;-38.13080360867914
1739209742.790017;-38.13080360867914
1739209742.7900236;-45.120503652039325
1739209742.7900302;-45.120503652039325
1739209742.790037;-45.120503652039325
1739209742.7900434;-45.120503652039325
1739209742.79005;-45.120503652039325
1739209742.7900567;-45.120503652039325
1739209742.7900634;-38.13080360867914
1739209742.79007;-45.120503652039325
1739209742.7900767;-45.120503652039325
1739209742.7900832;-45.120503652039325
1739209742.7900898;-45.120503652039325
1739209742.7900965;-31.141103565318893
1739209742.7901032;-38.13080360867914
1739209742.7901099;-35.57807855764607
1739209742.7901165;-38.13080360867914
1739209742.7901232;-45.120503652039325
1739209742.7901297;-45.120503652039325
1739209742.7901363;-38.13080360867914
1739209742.790143;-38.13080360867914
1739209742.7901497;-45.120503652039325
1739209742.7901564;-45.120503652039325
1739209742.790163;-35.57807855764607
1739209742.7901695;-33.981070128970906
1739209742.7901762;-45.120503652039325
1739209742.7901828;-45.120503652039325
1739209742.7901895;-32.816014438256545
1739209742.7901962;-38.13080360867914
1739209742.7902029;-35.57807855764607
1739209742.7902093;-38.13080360867914
1739209742.790216;-38.13080360867914
1739209742.7902226;-38.13080360867914
1739209742.7902293;-35.57807855764607
1739209742.790236;-38.13080360867914
1739209742.7902427;-35.57807855764607
1739209742.7902493;-38.13080360867914
1739209742.7902558;-38.13080360867914
1739209742.7902625;-38.13080360867914
1739209742.7902691;-38.13080360867914
1739209742.7902758;-45.120503652039325
1739209742.7902825;-38.13080360867914
1739209742.7902892;-38.13080360867914
1739209742.7902956;-45.120503652039325
1739209742.7903023;-38.13080360867914
1739209742.790309;-45.120503652039325
1739209742.7903156;-38.13080360867914
1739209742.7903223;-38.13080360867914
1739209742.790329;-45.120503652039325
1739209742.7903357;-38.13080360867914
1739209742.790342;-38.13080360867914
1739209742.7903488;-38.13080360867914
1739209742.7903554;-45.120503652039325
1739209742.7903621;-29.438486411369333
1739209742.7903688;-32.816014438256545
1739209742.7903755;-45.120503652039325
1739209742.790382;-38.13080360867914
1739209742.7903886;-38.13080360867914
1739209742.7903953;-35.57807855764607
1739209742.790402;-45.120503652039325
1739209742.7904086;-38.13080360867914
1739209742.7904153;-45.120503652039325
1739209742.790422;-45.120503652039325
1739209742.7904284;-38.13080360867914
1739209742.790435;-38.13080360867914
1739209742.7904418;-45.120503652039325
1739209742.7904484;-45.120503652039325
1739209742.790455;-45.120503652039325
1739209742.7904618;-45.120503652039325
1739209742.7904682;-27.8777449560314
1739209742.790475;-28.992665084841942
1739209742.7904816;-45.120503652039325
1739209742.7904882;-38.13080360867914
1739209742.790495;-35.57807855764607
1739209742.7905016;-38.13080360867914
1739209742.7905083;-38.13080360867914
1739209742.7905147;-33.981070128970906
1739209742.7905214;-45.120503652039325
1739209742.790528;-38.13080360867914
1739209742.7905347;-38.13080360867914
1739209742.7905414;-38.13080360867914
1739209742.790548;-45.120503652039325
1739209742.7905545;-45.120503652039325
1739209742.7905612;-45.120503652039325
1739209742.7905679;-38.13080360867914
1739209742.7905746;-45.120503652039325
1739209742.7905812;-45.120503652039325
1739209742.790588;-38.13080360867914
1739209742.7905943;-38.13080360867914
1739209742.790601;-45.120503652039325
1739209742.7906077;-45.120503652039325
1739209742.7906144;-38.13080360867914
1739209742.790621;-45.120503652039325
1739209742.7906277;-38.13080360867914
1739209742.7906344;-31.141103565318915
1739209742.7906408;-45.120503652039325
1739209742.7906475;-38.13080360867914
1739209742.7906542;-38.13080360867914
1739209742.7906609;-32.816014438256545
1739209742.7906675;-45.120503652039325
1739209742.7906742;-45.120503652039325
1739209742.7906806;-45.120503652039325
1739209742.7906873;-29.438486411369354
1739209742.790694;-30.49652367304973
1739209742.7907007;-38.13080360867914
1739209742.7907073;-45.120503652039325
1739209742.790714;-38.13080360867914
1739209742.7907207;-32.816014438256545
1739209742.7907271;-38.13080360867914
1739209742.7907338;-38.13080360867914
1739209742.7907405;-31.141103565318915
1739209742.7907472;-45.120503652039325
1739209742.7907538;-38.13080360867914
1739209742.7907605;-45.120503652039325
1739209742.790767;-38.13080360867914
1739209742.7907736;-38.13080360867914
1739209742.7907803;-45.120503652039325
1739209742.790787;-45.120503652039325
1739209742.7907937;-32.81601443825658
1739209742.7908003;-45.120503652039325
1739209742.790807;-45.120503652039325
1739209742.7908134;-45.120503652039325
1739209742.7908201;-45.120503652039325
1739209742.7908268;-45.120503652039325
1739209742.7908335;-45.120503652039325
1739209742.7908401;-38.13080360867914
1739209742.7908468;-28.992665084841942
1739209742.7908533;-45.120503652039325
1739209742.79086;-38.13080360867914
1739209742.7908666;-35.57807855764607
1739209742.7908733;-31.141103565318915
1739209742.79088;-38.13080360867914
1739209742.7908866;-38.13080360867914
1739209742.790893;-38.13080360867914
1739209742.7908998;-32.816014438256545
1739209742.7909064;-45.120503652039325
1739209742.790913;-45.120503652039325
1739209742.7909198;-32.816014438256545
1739209742.7909265;-45.120503652039325
1739209742.7909331;-45.120503652039325
1739209742.7909396;-45.120503652039325
1739209742.7909462;-38.13080360867914
1739209742.790953;-28.992665084841942
1739209742.7909596;-45.120503652039325
1739209742.7909663;-45.120503652039325
1739209742.790973;-45.120503652039325
1739209742.7909794;-38.13080360867914
1739209742.790986;-38.13080360867914
1739209742.7909927;-38.13080360867914
1739209742.7909994;-45.120503652039325
1739209742.791006;-33.981070128970906
1739209742.7910128;-38.13080360867914
1739209742.7910194;-38.13080360867914
1739209742.7910259;-33.981070128970906
1739209742.7910326;-45.120503652039325
1739209742.7910392;-45.120503652039325
1739209742.791046;-45.120503652039325
1739209742.7910526;-45.120503652039325
1739209742.7910593;-45.120503652039325
1739209742.7910657;-38.13080360867914
1739209742.7910724;-38.13080360867914
1739209742.791079;-38.13080360867914
1739209742.7910857;-38.13080360867914
1739209742.7910924;-38.13080360867914
1739209742.791099;-45.120503652039325
1739209742.7911057;-45.120503652039325
1739209742.7911122;-38.13080360867914
1739209742.7911189;-38.13080360867914
1739209742.7911255;-45.120503652039325
1739209742.7911322;-45.120503652039325
1739209742.791139;-45.120503652039325
1739209742.7911456;-45.120503652039325
1739209742.791152;-45.120503652039325
1739209742.7911587;-38.13080360867914
1739209742.7911654;-45.120503652039325
1739209742.791172;-45.120503652039325
1739209742.7911787;-45.120503652039325
1739209742.7911854;-45.120503652039325
1739209742.791192;-38.13080360867914
1739209742.7911985;-45.120503652039325
1739209742.7912052;-45.120503652039325
1739209742.7912118;-45.120503652039325
1739209742.7912185;-45.120503652039325
1739209742.7912252;-45.120503652039325
1739209742.7912319;-45.120503652039325
1739209742.7912383;-38.13080360867914
1739209742.791245;-38.13080360867914
1739209742.7912517;-38.13080360867914
1739209742.7912583;-45.120503652039325
1739209742.791265;-45.120503652039325
1739209742.7912717;-38.13080360867914
1739209742.7912781;-38.13080360867914
1739209742.7912848;-38.13080360867914
1739209742.7912915;-45.120503652039325
1739209742.7912982;-38.13080360867914
1739209742.7913048;-45.120503652039325
1739209742.7913115;-38.13080360867914
1739209742.7913182;-45.120503652039325
1739209742.7913246;-45.120503652039325
1739209742.7913313;-38.13080360867914
1739209742.791338;-38.13080360867914
1739209742.7913446;-45.120503652039325
1739209742.7913513;-45.120503652039325
1739209742.791358;-35.57807855764607
1739209742.7913644;-38.13080360867914
1739209742.791371;-45.120503652039325
1739209742.7913778;-38.13080360867914
1739209742.7913845;-35.57807855764607
1739209742.7913911;-38.13080360867914
1739209742.7913978;-45.120503652039325
1739209742.7914045;-45.120503652039325
1739209742.791411;-45.120503652039325
1739209742.7914176;-45.120503652039325
1739209742.7914243;-45.120503652039325
1739209742.791431;-45.120503652039325
1739209742.7914376;-45.120503652039325
1739209742.7914443;-38.13080360867914
1739209742.7914507;-38.13080360867914
1739209742.7914574;-38.13080360867914
1739209742.791464;-35.57807855764607
1739209742.7914708;-33.981070128970906
1739209742.7914774;-45.120503652039325
1739209742.791484;-38.13080360867914
1739209742.7914908;-32.816014438256545
1739209742.7914972;-33.981070128970906
1739209742.791504;-45.120503652039325
1739209742.7915106;-45.120503652039325
1739209742.7915173;-35.57807855764607
1739209742.791524;-38.13080360867914
1739209742.7915306;-45.120503652039325
1739209742.791537;-38.13080360867914
1739209742.7915437;-38.13080360867914
1739209742.7915504;-45.120503652039325
1739209742.791557;-45.120503652039325
1739209742.7915637;-38.13080360867914
1739209742.7915704;-38.13080360867914
1739209742.791577;-45.120503652039325
1739209742.7915835;-45.120503652039325
1739209742.7915902;-45.120503652039325
1739209742.791597;-38.13080360867914
1739209742.7916036;-38.13080360867914
1739209742.7916102;-45.120503652039325
1739209742.791617;-45.120503652039325
1739209742.7916234;-45.120503652039325
1739209742.79163;-38.13080360867914
1739209742.7916367;-38.13080360867914
1739209742.7916434;-38.13080360867914
1739209742.79165;-45.120503652039325
1739209742.7916567;-45.120503652039325
1739209742.7916632;-45.120503652039325
1739209742.7916698;-38.13080360867914
1739209742.7916765;-38.13080360867914
1739209742.7916832;-45.120503652039325
1739209742.7916899;-35.57807855764607
1739209742.7916965;-45.120503652039325
1739209742.7917032;-38.13080360867914
1739209742.7917097;-35.57807855764607
1739209742.7917163;-38.13080360867914
1739209742.791723;-38.13080360867914
1739209742.7917297;-45.120503652039325
1739209742.7917364;-38.13080360867914
1739209742.791743;-45.120503652039325
1739209742.7917495;-33.981070128970906
1739209742.7917562;-45.120503652039325
1739209742.7917628;-38.13080360867914
1739209742.7917695;-38.13080360867914
1739209742.7917926;-38.13080360867914
1739209742.7918155;-45.120503652039325
1739209742.7918386;-45.120503652039325
1739209742.7918618;-33.981070128970906
1739209742.791885;-45.120503652039325
1739209742.7919078;-38.13080360867914
1739209742.791931;-35.57807855764607
1739209742.791954;-45.120503652039325
1739209742.791977;-38.13080360867914
1739209742.792;-35.57807855764607
1739209742.7920232;-35.57807855764607
1739209742.7920463;-45.120503652039325
1739209742.7920692;-33.981070128970906
1739209742.7920923;-45.120503652039325
1739209742.7921154;-45.120503652039325
1739209742.7921386;-45.120503652039325
1739209742.7921615;-38.13080360867914
1739209742.7921846;-38.13080360867914
1739209742.7922077;-38.13080360867914
1739209742.7922306;-45.120503652039325
1739209742.7922537;-38.13080360867914
1739209742.7922769;-38.13080360867914
1739209742.7923;-38.13080360867914
1739209742.7923229;-45.120503652039325
1739209742.792346;-38.13080360867914
1739209742.7923691;-32.816014438256545
1739209742.792392;-33.981070128970906
1739209742.7924151;-38.13080360867914
1739209742.7924383;-38.13080360867914
1739209742.7924614;-35.57807855764607
1739209742.7924843;-27.267205301931607
1739209742.7925074;-45.120503652039325
1739209742.7925305;-38.13080360867914
1739209742.7925537;-38.13080360867914
1739209742.7925766;-38.13080360867914
1739209742.7925997;-45.120503652039325
1739209742.7926228;-38.13080360867914
1739209742.7926457;-38.13080360867914
1739209742.7926688;-38.13080360867914
1739209742.792692;-45.120503652039325
1739209742.792715;-45.120503652039325
1739209742.792738;-32.816014438256545
1739209742.792761;-38.13080360867914
1739209742.7927842;-38.13080360867914
1739209742.792807;-38.13080360867914
1739209742.7928302;-45.120503652039325
1739209742.7928534;-31.141103565318915
1739209742.7928765;-45.120503652039325
1739209742.7928994;-45.120503652039325
1739209742.7929225;-38.13080360867914
1739209742.7929456;-35.57807855764607
1739209742.7929685;-38.13080360867914
1739209742.7929916;-38.13080360867914
1739209742.7930148;-45.120503652039325
1739209742.793038;-29.438486411369347
1739209742.7930608;-32.816014438256545
1739209742.793084;-38.13080360867914
1739209742.793107;-45.120503652039325
1739209742.7931302;-33.981070128970906
1739209742.793153;-38.13080360867914
1739209742.7931762;-38.13080360867914
1739209742.7931993;-45.120503652039325
1739209742.7932222;-38.13080360867914
1739209742.7932453;-45.120503652039325
1739209742.7932684;-38.13080360867914
1739209742.7932916;-45.120503652039325
1739209742.7933145;-38.13080360867914
1739209742.7933376;-35.57807855764607
1739209742.7933607;-38.13080360867914
1739209742.7933836;-45.120503652039325
1739209742.7934067;-45.120503652039325
1739209742.7934299;-35.57807855764607
1739209742.793453;-38.13080360867914
1739209742.7934759;-45.120503652039325
1739209742.793499;-45.120503652039325
1739209742.7935221;-38.13080360867914
1739209742.793545;-38.13080360867914
1739209742.7935681;-45.120503652039325
1739209742.7935913;-33.981070128970906
1739209742.7936144;-38.13080360867914
1739209742.7936373;-38.13080360867914
1739209742.7936604;-38.13080360867914
1739209742.7936835;-38.13080360867914
1739209742.7937067;-38.13080360867914
1739209742.7937295;-45.120503652039325
1739209742.7937527;-45.120503652039325
1739209742.7937758;-32.816014438256545
1739209742.7937987;-33.981070128970906
1739209742.7938218;-38.13080360867914
1739209742.793845;-45.120503652039325
1739209742.793868;-38.13080360867914
1739209742.793891;-38.13080360867914
1739209742.793914;-38.13080360867914
1739209742.7939372;-38.13080360867914
1739209742.79396;-31.141103565318915
1739209742.7939832;-33.981070128970906
1739209742.7940063;-45.120503652039325
1739209742.7940295;-35.57807855764607
1739209742.7940524;-35.57807855764607
1739209742.7940755;-45.120503652039325
1739209742.7940986;-45.120503652039325
1739209742.7941217;-33.981070128970906
1739209742.7941446;-30.49652367304973
1739209742.7941678;-35.57807855764607
1739209742.794191;-38.13080360867914
1739209742.7942138;-35.57807855764607
1739209742.794237;-38.13080360867914
1739209742.79426;-38.13080360867914
1739209742.7942832;-45.120503652039325
1739209742.794306;-38.13080360867914
1739209742.7943292;-32.816014438256545
1739209742.7943523;-31.141103565318915
1739209742.7943752;-38.13080360867914
1739209742.7943983;-35.57807855764607
1739209742.7944214;-38.13080360867914
1739209742.7944446;-45.120503652039325
1739209742.7944674;-45.120503652039325
1739209742.7944906;-38.13080360867914
1739209742.7945137;-45.120503652039325
1739209742.7945366;-45.120503652039325
1739209742.7945597;-38.13080360867914
1739209742.7945828;-45.120503652039325
1739209742.794606;-33.981070128970906
1739209742.7946289;-38.13080360867914
1739209742.794652;-38.13080360867914
1739209742.794675;-38.13080360867914
1739209742.7946982;-45.120503652039325
1739209742.7947211;-38.13080360867914
1739209742.7947443;-38.13080360867914
1739209742.7947674;-38.13080360867914
1739209742.7947903;-38.13080360867914
1739209742.7948134;-38.13080360867914
1739209742.7948365;-33.981070128970906
1739209742.7948596;-45.120503652039325
1739209742.7948825;-33.981070128970906
1739209742.7949057;-38.13080360867914
1739209742.7949288;-45.120503652039325
1739209742.7949517;-38.13080360867914
1739209742.7949748;-35.57807855764607
1739209742.794998;-45.120503652039325
1739209742.795021;-45.120503652039325
1739209742.795044;-45.120503652039325
1739209742.795067;-45.120503652039325
1739209742.7950902;-45.120503652039325
1739209742.7951133;-45.120503652039325
1739209742.7951362;-45.120503652039325
1739209742.7951593;-45.120503652039325
1739209742.7951825;-35.57807855764607
1739209742.7952054;-35.57807855764607
1739209742.7952285;-45.120503652039325
1739209742.7952516;-45.120503652039325
1739209742.7952747;-45.120503652039325
1739209742.7952976;-38.13080360867914
1739209742.7953207;-45.120503652039325
1739209742.7953439;-38.13080360867914
1739209742.7953668;-45.120503652039325
1739209742.79539;-38.13080360867914
1739209742.795413;-45.120503652039325
1739209742.7954361;-38.13080360867914
1739209742.795459;-38.13080360867914
1739209742.7954822;-45.120503652039325
1739209742.7955053;-45.120503652039325
1739209742.7955282;-45.120503652039325
1739209742.7955513;-38.13080360867914
1739209742.7955744;-45.120503652039325
1739209742.7955976;-45.120503652039325
1739209742.7956204;-45.120503652039325
1739209742.7956436;-33.981070128970906
1739209742.7956667;-30.49652367304973
1739209742.7956898;-45.120503652039325
1739209742.7957127;-45.120503652039325
1739209742.7957358;-45.120503652039325
1739209742.795759;-45.120503652039325
1739209742.7957819;-45.120503652039325
1739209742.795805;-38.13080360867914
1739209742.795828;-45.120503652039325
1739209742.7958512;-45.120503652039325
1739209742.795874;-38.13080360867914
1739209742.7958972;-38.13080360867914
1739209742.7959204;-38.13080360867914
1739209742.7959433;-45.120503652039325
1739209742.7959664;-38.13080360867914
1739209742.7959895;-38.13080360867914
1739209742.7960126;-45.120503652039325
1739209742.7960355;-45.120503652039325
1739209742.7960587;-38.13080360867914
1739209742.7960818;-45.120503652039325
1739209742.7961047;-35.57807855764607
1739209742.7961278;-35.57807855764607
1739209742.796151;-45.120503652039325
1739209742.796174;-45.120503652039325
1739209742.796197;-33.981070128970906
1739209742.79622;-32.816014438256545
1739209742.7962432;-38.13080360867914
1739209742.7962663;-45.120503652039325
1739209742.7962892;-45.120503652039325
1739209742.7963123;-45.120503652039325
1739209742.7963355;-38.13080360867914
1739209742.7963583;-32.816014438256545
1739209742.7963815;-45.120503652039325
1739209742.7964046;-30.49652367304976
1739209742.7964277;-33.981070128970906
1739209742.7964506;-45.120503652039325
1739209742.7964737;-45.120503652039325
1739209742.7964969;-38.13080360867914
1739209742.7965198;-38.13080360867914
1739209742.796543;-45.120503652039325
1739209742.796566;-33.981070128970906
1739209742.7965891;-31.141103565318915
1739209742.796612;-38.13080360867914
1739209742.7966352;-38.13080360867914
1739209742.7966583;-45.120503652039325
1739209742.7966814;-38.13080360867914
1739209742.7967043;-38.13080360867914
1739209742.7967274;-45.120503652039325
1739209742.7967505;-45.120503652039325
1739209742.7967734;-32.81601443825658
1739209742.7967966;-38.13080360867914
1739209742.7968197;-38.13080360867914
1739209742.7968428;-45.120503652039325
1739209742.7968657;-38.13080360867914
1739209742.7968888;-35.57807855764607
1739209742.796912;-45.120503652039325
1739209742.7969348;-38.13080360867914
1739209742.796958;-31.141103565318915
1739209742.796981;-38.13080360867914
1739209742.7970042;-38.13080360867914
1739209742.797027;-45.120503652039325
1739209742.7970502;-33.981070128970906
1739209742.7970734;-32.816014438256545
1739209742.7970963;-38.13080360867914
1739209742.7971194;-45.120503652039325
1739209742.7971425;-38.13080360867914
1739209742.7971656;-38.13080360867914
1739209742.7971885;-45.120503652039325
1739209742.7972116;-45.120503652039325
1739209742.7972348;-38.13080360867914
1739209742.797258;-45.120503652039325
1739209742.7972808;-38.13080360867914
1739209742.797304;-45.120503652039325
1739209742.797327;-38.13080360867914
1739209742.79735;-38.13080360867914
1739209742.797373;-38.13080360867914
1739209742.7973962;-45.120503652039325
1739209742.7974193;-38.13080360867914
1739209742.7974422;-45.120503652039325
1739209742.7974653;-38.13080360867914
1739209742.7974885;-38.13080360867914
1739209742.7975113;-45.120503652039325
1739209742.7975345;-45.120503652039325
1739209742.7975576;-45.120503652039325
1739209742.7975807;-35.57807855764607
1739209742.7976036;-45.120503652039325
1739209742.7976267;-45.120503652039325
1739209742.7976499;-45.120503652039325
1739209742.7976727;-35.57807855764607
1739209742.7976959;-32.816014438256545
1739209742.797719;-38.13080360867914
1739209742.7977421;-38.13080360867914
1739209742.797765;-45.120503652039325
1739209742.7977881;-45.120503652039325
1739209742.7978113;-45.120503652039325
1739209742.7978344;-45.120503652039325
1739209742.7978573;-38.13080360867914
1739209742.7978804;-33.981070128970906
1739209742.7979035;-38.13080360867914
1739209742.7979264;-38.13080360867914
1739209742.7979496;-38.13080360867914
1739209742.7979727;-45.120503652039325
1739209742.7979958;-35.57807855764607
1739209742.7980187;-38.13080360867914
1739209742.7980418;-38.13080360867914
1739209742.798065;-31.141103565318915
1739209742.7980878;-31.141103565318915
1739209742.798111;-33.981070128970906
1739209742.798134;-45.120503652039325
1739209742.7981572;-45.120503652039325
1739209742.79818;-45.120503652039325
1739209742.7982032;-45.120503652039325
1739209742.7982264;-45.120503652039325
1739209742.7982495;-38.13080360867914
1739209742.7982724;-38.13080360867914
1739209742.7982955;-45.120503652039325
1739209742.7983186;-45.120503652039325
1739209742.7983415;-45.120503652039325
1739209742.7983646;-35.57807855764607
1739209742.7983878;-35.57807855764607
1739209742.798411;-35.57807855764607
1739209742.7984338;-38.13080360867914
1739209742.798457;-35.57807855764607
1739209742.79848;-38.13080360867914
1739209742.798503;-45.120503652039325
1739209742.798526;-38.13080360867914
1739209742.7985492;-32.816014438256545
1739209742.7985723;-35.57807855764607
1739209742.7985952;-45.120503652039325
1739209742.7986183;-45.120503652039325
1739209742.7986414;-38.13080360867914
1739209742.7986643;-45.120503652039325
1739209742.7986875;-45.120503652039325
1739209742.7987106;-33.981070128970906
1739209742.7987337;-38.13080360867914
1739209742.7987566;-45.120503652039325
1739209742.7987797;-35.57807855764607
1739209742.7988029;-38.13080360867914
1739209742.798826;-38.13080360867914
1739209742.7988489;-35.57807855764607
1739209742.798872;-38.13080360867914
1739209742.7988951;-45.120503652039325
1739209742.798918;-38.13080360867914
1739209742.7989411;-35.57807855764607
1739209742.7989643;-45.120503652039325
1739209742.7989874;-33.981070128970906
1739209742.7990103;-38.13080360867914
1739209742.7990334;-45.120503652039325
1739209742.7990565;-38.13080360867914
1739209742.7990794;-38.13080360867914
1739209742.7991025;-45.120503652039325
1739209742.7991257;-45.120503652039325
1739209742.7991488;-45.120503652039325
1739209742.7991717;-45.120503652039325
1739209742.7991948;-45.120503652039325
1739209742.799218;-38.13080360867914
1739209742.799241;-38.13080360867914
1739209742.799264;-38.13080360867914
1739209742.799287;-33.981070128970906
1739209742.7993102;-35.57807855764607
1739209742.799333;-32.816014438256545
1739209742.7993562;-35.57807855764607
1739209742.7993793;-33.981070128970906
1739209742.7994025;-38.13080360867914
1739209742.7994254;-45.120503652039325
1739209742.7994485;-38.13080360867914
1739209742.7994716;-38.13080360867914
1739209742.7994945;-45.120503652039325
1739209742.7995176;-32.816014438256545
1739209742.7995408;-45.120503652039325
1739209742.799564;-45.120503652039325
1739209742.7995868;-45.120503652039325
1739209742.79961;-35.57807855764607
1739209742.799633;-38.13080360867914
1739209742.799656;-45.120503652039325
1739209742.799679;-45.120503652039325
1739209742.7997022;-38.13080360867914
1739209742.7997253;-45.120503652039325
1739209742.7997482;-38.13080360867914
1739209742.7997713;-35.57807855764607
1739209742.7997944;-45.120503652039325
1739209742.7998176;-45.120503652039325
1739209742.7998405;-45.120503652039325
1739209742.7998636;-45.120503652039325
1739209742.7998867;-45.120503652039325
1739209742.7999096;-38.13080360867914
1739209742.7999327;-38.13080360867914
1739209742.7999558;-45.120503652039325
1739209742.799979;-45.120503652039325
1739209742.8000019;-38.13080360867914
1739209742.800025;-33.981070128970906
1739209742.800048;-45.120503652039325
1739209742.800071;-38.13080360867914
1739209742.8000941;-38.13080360867914
1739209742.8001173;-35.57807855764607
1739209742.8001404;-31.141103565318915
1739209742.8001633;-45.120503652039325
1739209742.8001864;-38.13080360867914
1739209742.8002095;-45.120503652039325
1739209742.8002324;-33.981070128970906
1739209742.8002555;-45.120503652039325
1739209742.8002787;-45.120503652039325
1739209742.8003018;-45.120503652039325
1739209742.8003247;-45.120503652039325
1739209742.8003478;-45.120503652039325
1739209742.800371;-45.120503652039325
1739209742.800394;-45.120503652039325
1739209742.800417;-45.120503652039325
1739209742.80044;-35.57807855764607
1739209742.8004632;-38.13080360867914
1739209742.800486;-45.120503652039325
1739209742.8005092;-38.13080360867914
1739209742.8005323;-38.13080360867914
1739209742.8005555;-45.120503652039325
1739209742.8005784;-32.816014438256545
1739209742.8006015;-35.57807855764607
1739209742.8006246;-45.120503652039325
1739209742.8006475;-38.13080360867914
1739209742.8006706;-35.57807855764607
1739209742.8006938;-38.13080360867914
1739209742.8007169;-38.13080360867914
1739209742.8007398;-45.120503652039325
1739209742.800763;-45.120503652039325
1739209742.800786;-45.120503652039325
1739209742.8008091;-45.120503652039325
1739209742.800832;-45.120503652039325
1739209742.8008552;-45.120503652039325
1739209742.8008783;-38.13080360867914
1739209742.8009012;-38.13080360867914
1739209742.8009243;-38.13080360867914
1739209742.8009474;-38.13080360867914
1739209742.8009706;-45.120503652039325
1739209742.8009934;-45.120503652039325
1739209742.8010166;-38.13080360867914
1739209742.8010397;-31.141103565318893
1739209742.8010626;-27.267205301931607
1739209742.8010857;-45.120503652039325
1739209742.8011088;-38.13080360867914
1739209742.801132;-32.816014438256545
1739209742.8011549;-33.981070128970906
1739209742.801178;-45.120503652039325
1739209742.801201;-38.13080360867914
1739209742.801224;-38.13080360867914
1739209742.8012471;-38.13080360867914
1739209742.8012702;-45.120503652039325
1739209742.8012934;-38.13080360867914
1739209742.8013163;-38.13080360867914
1739209742.8013394;-45.120503652039325
1739209742.8013625;-45.120503652039325
1739209742.8013856;-45.120503652039325
1739209742.8014085;-33.981070128970906
1739209742.8014317;-45.120503652039325
1739209742.8014548;-45.120503652039325
1739209742.8014777;-38.13080360867914
1739209742.8015008;-38.13080360867914
1739209742.801524;-33.981070128970906
1739209742.801547;-45.120503652039325
1739209742.80157;-38.13080360867914
1739209742.801593;-45.120503652039325
1739209742.8016162;-45.120503652039325
1739209742.801639;-38.13080360867914
1739209742.8153875;-35.57807855764607
1739209742.815392;-45.120503652039325
1739209742.8153965;-45.120503652039325
1739209742.815401;-38.13080360867914
1739209742.8154056;-38.13080360867914
1739209742.8154101;-38.13080360867914
1739209742.8154147;-45.120503652039325
1739209742.8154192;-45.120503652039325
1739209742.8154237;-38.13080360867914
1739209742.8154283;-45.120503652039325
1739209742.8154328;-38.13080360867914
1739209742.8154373;-38.13080360867914
1739209742.8154418;-38.13080360867914
1739209742.8154464;-38.13080360867914
1739209742.815451;-38.13080360867914
1739209742.8154554;-45.120503652039325
1739209742.8154602;-33.981070128970906
1739209742.8154647;-38.13080360867914
1739209742.8154693;-45.120503652039325
1739209742.8154738;-35.57807855764607
1739209742.8154783;-38.13080360867914
1739209742.8154829;-45.120503652039325
1739209742.8154874;-45.120503652039325
1739209742.815492;-45.120503652039325
1739209742.8154964;-38.13080360867914
1739209742.815501;-38.13080360867914
1739209742.8155055;-38.13080360867914
1739209742.81551;-45.120503652039325
1739209742.8155146;-45.120503652039325
1739209742.815519;-32.816014438256545
1739209742.8155236;-38.13080360867914
1739209742.8155282;-45.120503652039325
1739209742.8155327;-38.13080360867914
1739209742.8155372;-45.120503652039325
1739209742.8155417;-38.13080360867914
1739209742.8155463;-33.981070128970906
1739209742.8155508;-45.120503652039325
1739209742.8155553;-45.120503652039325
1739209742.8155599;-45.120503652039325
1739209742.8155644;-45.120503652039325
1739209742.815569;-38.13080360867914
