CAN Message; 0x1a7:0000b4c92b53aee0
1739209700.3363457;-45.120503652039325
1739209700.3363583;-45.120503652039325
1739209700.3363712;-35.57807855764607
1739209700.336384;-38.13080360867914
1739209700.3363967;-45.120503652039325
1739209700.3364096;-28.992665084841942
1739209700.3364224;-30.49652367304973
1739209700.336435;-38.13080360867914
1739209700.336448;-38.13080360867914
1739209700.3364608;-33.981070128970906
1739209700.3364735;-38.13080360867914
1739209700.3364863;-38.13080360867914
1739209700.336499;-38.13080360867914
1739209700.3365119;-45.120503652039325
1739209700.3365247;-38.13080360867914
1739209700.3365374;-38.13080360867914
1739209700.3365502;-45.120503652039325
1739209700.336563;-45.120503652039325
1739209700.3365757;-38.13080360867914
1739209700.3365886;-38.13080360867914
1739209700.3366015;-45.120503652039325
1739209700.3366141;-38.13080360867914
1739209700.336627;-38.13080360867914
1739209700.33664;-38.13080360867914
1739209700.3366525;-45.120503652039325
1739209700.3366654;-38.13080360867914
1739209700.3366783;-45.120503652039325
1739209700.336691;-38.13080360867914
1739209700.3367038;-45.120503652039325
1739209700.3367164;-45.120503652039325
1739209700.3367293;-45.120503652039325
1739209700.3367422;-45.120503652039325
1739209700.3367548;-38.13080360867914
1739209700.3367677;-38.13080360867914
1739209700.3367805;-38.13080360867914
1739209700.3367932;-45.120503652039325
1739209700.336806;-35.57807855764607
1739209700.336819;-45.120503652039325
1739209700.3368316;-38.13080360867914
1739209700.3368444;-32.816014438256545
1739209700.3368573;-45.120503652039325
1739209700.33687;-45.120503652039325
1739209700.3368828;-45.120503652039325
1739209700.3368957;-33.981070128970906
1739209700.3369083;-38.13080360867914
1739209700.3369212;-35.57807855764607
1739209700.3369339;-32.816014438256545
1739209700.3369467;-45.120503652039325
1739209700.3369596;-45.120503652039325
1739209700.3369722;-45.120503652039325
1739209700.336985;-38.13080360867914
1739209700.336998;-45.120503652039325
1739209700.3370106;-45.120503652039325
1739209700.3370235;-45.120503652039325
1739209700.3370364;-38.13080360867914
1739209700.337049;-35.57807855764607
1739209700.337062;-45.120503652039325
1739209700.3370748;-45.120503652039325
1739209700.3370874;-45.120503652039325
1739209700.3371003;-33.981070128970906
1739209700.3371131;-45.120503652039325
1739209700.3371258;-38.13080360867914
1739209700.3371387;-26.991370085610736
1739209700.3371513;-45.120503652039325
1739209700.3371642;-45.120503652039325
1739209700.337177;-38.13080360867914
1739209700.3371897;-35.57807855764607
1739209700.3372025;-45.120503652039325
1739209700.3372154;-45.120503652039325
1739209700.337228;-45.120503652039325
1739209700.337241;-38.13080360867914
1739209700.3372538;-45.120503652039325
1739209700.3372664;-45.120503652039325
1739209700.3372793;-38.13080360867914
1739209700.3372922;-45.120503652039325
1739209700.3373048;-45.120503652039325
1739209700.3373177;-45.120503652039325
1739209700.3373306;-38.13080360867914
1739209700.3373432;-25.826314394896354
1739209700.337356;-33.981070128970906
1739209700.337369;-45.120503652039325
1739209700.3373816;-38.13080360867914
1739209700.3373945;-35.57807855764607
1739209700.337407;-35.57807855764607
1739209700.33742;-45.120503652039325
1739209700.3374329;-38.13080360867914
1739209700.3374455;-38.13080360867914
1739209700.3374584;-45.120503652039325
1739209700.3374712;-45.120503652039325
1739209700.337484;-45.120503652039325
1739209700.3374968;-45.120503652039325
1739209700.3375096;-38.13080360867914
1739209700.3375223;-45.120503652039325
1739209700.3375351;-45.120503652039325
1739209700.337548;-29.438486411369333
1739209700.3375607;-35.57807855764607
1739209700.3375735;-45.120503652039325
1739209700.3375864;-38.13080360867914
1739209700.337599;-45.120503652039325
1739209700.337612;-38.13080360867914
1739209700.3376245;-35.57807855764607
1739209700.3376374;-38.13080360867914
1739209700.3376503;-38.13080360867914
1739209700.337663;-45.120503652039325
1739209700.3376758;-45.120503652039325
1739209700.3376887;-45.120503652039325
1739209700.3377013;-45.120503652039325
1739209700.3377142;-38.13080360867914
1739209700.337727;-38.13080360867914
1739209700.3377397;-38.13080360867914
1739209700.3377526;-38.13080360867914
1739209700.3377655;-38.13080360867914
1739209700.337778;-45.120503652039325
1739209700.337791;-45.120503652039325
1739209700.3378038;-45.120503652039325
1739209700.3378165;-45.120503652039325
1739209700.3378294;-45.120503652039325
1739209700.337842;-38.13080360867914
1739209700.3378549;-35.57807855764607
1739209700.3378677;-38.13080360867914
1739209700.3378804;-45.120503652039325
1739209700.3378932;-38.13080360867914
1739209700.3379061;-35.57807855764607
1739209700.3379188;-35.57807855764607
1739209700.3379316;-45.120503652039325
1739209700.3379445;-38.13080360867914
1739209700.3379571;-38.13080360867914
1739209700.33797;-45.120503652039325
1739209700.337983;-45.120503652039325
1739209700.3379955;-45.120503652039325
1739209700.3380084;-38.13080360867914
1739209700.3380213;-38.13080360867914
1739209700.338034;-45.120503652039325
1739209700.3380468;-45.120503652039325
1739209700.3380594;-45.120503652039325
1739209700.3380723;-35.57807855764607
1739209700.3380852;-38.13080360867914
1739209700.3380978;-45.120503652039325
1739209700.3381107;-38.13080360867914
1739209700.3381236;-35.57807855764607
1739209700.3381362;-38.13080360867914
1739209700.338149;-45.120503652039325
1739209700.3190992;-45.120503652039325
1739209700.319101;-38.13080360867914
1739209700.3191032;-35.57807855764607
1739209700.3191051;-38.13080360867914
1739209700.3191073;-45.120503652039325
1739209700.3191092;-45.120503652039325
1739209700.3191113;-45.120503652039325
1739209700.3191133;-35.57807855764607
1739209700.3191154;-35.57807855764607
1739209700.3191175;-45.120503652039325
1739209700.3191195;-45.120503652039325
1739209700.3191216;-38.13080360867914
1739209700.3191235;-45.120503652039325
1739209700.3191257;-38.13080360867914
1739209700.3191276;-35.57807855764607
1739209700.3191297;-45.120503652039325
1739209700.3191316;-45.120503652039325
1739209700.3191338;-45.120503652039325
1739209700.3191357;-45.120503652039325
1739209700.3191378;-38.13080360867914
1739209700.3191397;-38.13080360867914
1739209700.3191419;-45.120503652039325
1739209700.3191438;-45.120503652039325
1739209700.319146;-38.13080360867914
1739209700.3191478;-32.816014438256545
1739209700.31915;-45.120503652039325
1739209700.3191519;-38.13080360867914
1739209700.319154;-45.120503652039325
1739209700.319156;-33.981070128970906
1739209700.319158;-31.141103565318915
1739209700.31916;-45.120503652039325
1739209700.3191621;-38.13080360867914
1739209700.319164;-45.120503652039325
1739209700.3191662;-38.13080360867914
1739209700.319168;-45.120503652039325
1739209700.3191702;-38.13080360867914
1739209700.3191721;-45.120503652039325
1739209700.3191743;-45.120503652039325
1739209700.3191762;-45.120503652039325
1739209700.3191783;-45.120503652039325
1739209700.3191803;-45.120503652039325
1739209700.3191824;-38.13080360867914
1739209700.3191845;-35.57807855764607
1739209700.3191864;-45.120503652039325
1739209700.3191886;-45.120503652039325
1739209700.3191905;-45.120503652039325
1739209700.3191926;-38.13080360867914
1739209700.3191946;-45.120503652039325
1739209700.3191967;-38.13080360867914
1739209700.3191986;-38.13080360867914
1739209700.3192008;-45.120503652039325
1739209700.3192027;-45.120503652039325
1739209700.3192048;-38.13080360867914
1739209700.3192067;-33.981070128970906
1739209700.3192089;-38.13080360867914
1739209700.3192108;-38.13080360867914
1739209700.319213;-45.120503652039325
1739209700.3192148;-38.13080360867914
1739209700.319217;-35.57807855764607
1739209700.3192189;-38.13080360867914
1739209700.319221;-45.120503652039325
1739209700.319223;-38.13080360867914
1739209700.319225;-38.13080360867914
1739209700.319227;-38.13080360867914
1739209700.3192291;-45.120503652039325
1739209700.319231;-38.13080360867914
1739209700.3192332;-35.57807855764607
1739209700.319235;-38.13080360867914
1739209700.3192372;-45.120503652039325
1739209700.3192391;-31.141103565318915
1739209700.3192413;-38.13080360867914
1739209700.3192432;-38.13080360867914
1739209700.3192453;-38.13080360867914
1739209700.3192472;-45.120503652039325
1739209700.3192494;-38.13080360867914
1739209700.3192515;-33.981070128970906
1739209700.3192534;-45.120503652039325
1739209700.3192556;-32.816014438256545
1739209700.3192575;-35.57807855764607
1739209700.3192596;-38.13080360867914
1739209700.3192616;-45.120503652039325
1739209700.3192637;-38.13080360867914
1739209700.3192656;-45.120503652039325
1739209700.3192677;-45.120503652039325
1739209700.3192697;-38.13080360867914
1739209700.3192718;-38.13080360867914
1739209700.3192737;-45.120503652039325
1739209700.3192759;-38.13080360867914
1739209700.3192778;-38.13080360867914
1739209700.31928;-45.120503652039325
1739209700.3192818;-38.13080360867914
1739209700.319284;-35.57807855764607
1739209700.3192859;-35.57807855764607
1739209700.319288;-33.981070128970906
1739209700.31929;-45.120503652039325
1739209700.319292;-38.13080360867914
1739209700.319294;-45.120503652039325
1739209700.3192961;-38.13080360867914
1739209700.319298;-35.57807855764607
1739209700.3193002;-38.13080360867914
1739209700.319302;-45.120503652039325
1739209700.3193042;-28.992665084841942
1739209700.3193061;-35.57807855764607
1739209700.3193083;-38.13080360867914
1739209700.3193102;-45.120503652039325
1739209700.3193123;-33.981070128970906
1739209700.3193145;-38.13080360867914
1739209700.3193164;-38.13080360867914
1739209700.3193185;-45.120503652039325
1739209700.3193204;-32.816014438256545
1739209700.3193226;-38.13080360867914
1739209700.3193245;-35.57807855764607
1739209700.3193266;-45.120503652039325
1739209700.3193285;-38.13080360867914
1739209700.3193307;-45.120503652039325
1739209700.3193326;-45.120503652039325
1739209700.3193347;-45.120503652039325
1739209700.3193367;-31.141103565318915
1739209700.3193388;-38.13080360867914
1739209700.3193407;-45.120503652039325
1739209700.3193429;-45.120503652039325
1739209700.3193448;-45.120503652039325
1739209700.319347;-38.13080360867914
1739209700.3193488;-38.13080360867914
1739209700.319351;-45.120503652039325
1739209700.3193529;-38.13080360867914
1739209700.319355;-45.120503652039325
1739209700.319357;-45.120503652039325
1739209700.319359;-45.120503652039325
1739209700.319361;-35.57807855764607
1739209700.319363;-38.13080360867914
1739209700.319365;-45.120503652039325
1739209700.3193672;-45.120503652039325
1739209700.319369;-38.13080360867914
1739209700.3193712;-38.13080360867914
1739209700.3193731;-35.57807855764607
1739209700.3193753;-38.13080360867914
1739209700.3193774;-45.120503652039325
1739209700.3193793;-35.57807855764607
1739209700.3193815;-38.13080360867914
1739209700.3193834;-45.120503652039325
1739209700.3193855;-38.13080360867914
1739209700.3193874;-38.13080360867914
1739209700.3193896;-45.120503652039325
1739209700.3193915;-38.13080360867914
1739209700.3193936;-38.13080360867914
1739209700.3193955;-45.120503652039325
1739209700.3193977;-38.13080360867914
1739209700.3193996;-38.13080360867914
1739209700.3194017;-38.13080360867914
1739209700.3194036;-45.120503652039325
1739209700.3194058;-38.13080360867914
1739209700.3194077;-45.120503652039325
1739209700.3194098;-45.120503652039325
1739209700.3194118;-32.816014438256545
1739209700.319414;-45.120503652039325
1739209700.3194158;-45.120503652039325
1739209700.319418;-38.13080360867914
1739209700.3194199;-45.120503652039325
1739209700.319422;-45.120503652039325
1739209700.319424;-35.57807855764607
1739209700.319426;-38.13080360867914
1739209700.319428;-45.120503652039325
1739209700.31943;-38.13080360867914
1739209700.319432;-38.13080360867914
1739209700.3194342;-45.120503652039325
1739209700.319436;-38.13080360867914
1739209700.3194382;-45.120503652039325
1739209700.3194401;-45.120503652039325
1739209700.3194423;-33.981070128970906
1739209700.3194444;-45.120503652039325
1739209700.3194463;-45.120503652039325
1739209700.3194485;-38.13080360867914
1739209700.3194504;-38.13080360867914
1739209700.3194525;-38.13080360867914
1739209700.3194544;-38.13080360867914
1739209700.3194566;-35.57807855764607
1739209700.3194585;-38.13080360867914
1739209700.3194606;-38.13080360867914
1739209700.3194625;-38.13080360867914
1739209700.3194647;-45.120503652039325
1739209700.3194666;-35.57807855764607
1739209700.3194687;-45.120503652039325
1739209700.3194706;-45.120503652039325
1739209700.3194728;-45.120503652039325
1739209700.3194747;-38.13080360867914
1739209700.3194768;-35.57807855764607
1739209700.3194788;-45.120503652039325
1739209700.319481;-45.120503652039325
1739209700.3194828;-38.13080360867914
1739209700.319485;-30.49652367304973
1739209700.3194869;-38.13080360867914
1739209700.319489;-45.120503652039325
1739209700.319491;-45.120503652039325
1739209700.319493;-38.13080360867914
1739209700.319495;-38.13080360867914
1739209700.319497;-45.120503652039325
1739209700.319499;-38.13080360867914
1739209700.3195012;-45.120503652039325
1739209700.319503;-45.120503652039325
1739209700.3195052;-45.120503652039325
1739209700.3195071;-38.13080360867914
1739209700.3195093;-38.13080360867914
1739209700.3195114;-45.120503652039325
1739209700.3195133;-45.120503652039325
1739209700.3195155;-38.13080360867914
1739209700.3195174;-32.816014438256545
1739209700.3195195;-33.981070128970906
1739209700.3195214;-45.120503652039325
1739209700.3195236;-38.13080360867914
1739209700.3195255;-38.13080360867914
1739209700.3195276;-33.981070128970906
1739209700.3195295;-45.120503652039325
1739209700.3195317;-38.13080360867914
1739209700.3195336;-45.120503652039325
1739209700.3195357;-38.13080360867914
1739209700.3195376;-45.120503652039325
1739209700.3195398;-45.120503652039325
1739209700.3195417;-45.120503652039325
1739209700.3195438;-38.13080360867914
1739209700.3195457;-45.120503652039325
1739209700.319548;-38.13080360867914
1739209700.3195498;-38.13080360867914
1739209700.319552;-38.13080360867914
1739209700.3195539;-32.816014438256545
1739209700.319556;-38.13080360867914
1739209700.319558;-33.981070128970906
1739209700.31956;-45.120503652039325
1739209700.319562;-38.13080360867914
1739209700.319564;-45.120503652039325
1739209700.319566;-31.141103565318915
1739209700.3195682;-28.992665084841942
1739209700.31957;-45.120503652039325
1739209700.3195722;-38.13080360867914
1739209700.3195744;-45.120503652039325
1739209700.3195763;-45.120503652039325
1739209700.3195784;-45.120503652039325
1739209700.3195803;-38.13080360867914
1739209700.3195825;-38.13080360867914
1739209700.3195844;-30.49652367304973
1739209700.3195865;-45.120503652039325
1739209700.3195884;-45.120503652039325
1739209700.3195906;-38.13080360867914
1739209700.3195925;-45.120503652039325
1739209700.3195946;-38.13080360867914
1739209700.3195965;-38.13080360867914
1739209700.3195987;-33.981070128970906
1739209700.3196006;-28.992665084841942
1739209700.3196027;-45.120503652039325
1739209700.3196046;-33.981070128970906
1739209700.3196068;-38.13080360867914
1739209700.3196087;-33.981070128970906
1739209700.3196108;-45.120503652039325
1739209700.3196127;-38.13080360867914
1739209700.319615;-38.13080360867914
1739209700.3196168;-33.981070128970906
1739209700.319619;-45.120503652039325
1739209700.3196208;-38.13080360867914
1739209700.319623;-38.13080360867914
1739209700.319625;-45.120503652039325
1739209700.319627;-45.120503652039325
1739209700.319629;-45.120503652039325
1739209700.319631;-38.13080360867914
1739209700.319633;-38.13080360867914
1739209700.3196352;-45.120503652039325
1739209700.3196373;-38.13080360867914
1739209700.3196392;-35.57807855764607
1739209700.3196414;-38.13080360867914
1739209700.3196433;-45.120503652039325
1739209700.3196454;-45.120503652039325
1739209700.3196473;-38.13080360867914
1739209700.3196495;-33.981070128970906
1739209700.3196514;-45.120503652039325
1739209700.3196535;-33.981070128970906
1739209700.3196554;-38.13080360867914
1739209700.3196576;-38.13080360867914
1739209700.3196595;-38.13080360867914
1739209700.3196616;-38.13080360867914
1739209700.3196635;-38.13080360867914
1739209700.3196657;-27.877744956031414
1739209700.3196676;-35.57807855764607
1739209700.3196697;-38.13080360867914
1739209700.3196716;-45.120503652039325
1739209700.3196738;-38.13080360867914
1739209700.3196757;-45.120503652039325
1739209700.3196778;-38.13080360867914
1739209700.3196797;-45.120503652039325
1739209700.319682;-33.981070128970906
1739209700.3196838;-38.13080360867914
1739209700.319686;-45.120503652039325
1739209700.3196878;-38.13080360867914
1739209700.31969;-38.13080360867914
1739209700.319692;-38.13080360867914
1739209700.319694;-38.13080360867914
1739209700.319696;-38.13080360867914
1739209700.319698;-31.141103565318915
1739209700.3197;-38.13080360867914
1739209700.3197021;-45.120503652039325
1739209700.3197043;-32.816014438256545
1739209700.3197062;-38.13080360867914
1739209700.3197083;-45.120503652039325
1739209700.3197103;-45.120503652039325
1739209700.3197124;-38.13080360867914
1739209700.3197143;-38.13080360867914
1739209700.3197165;-45.120503652039325
1739209700.3197184;-45.120503652039325
1739209700.3197205;-35.57807855764607
1739209700.3197224;-38.13080360867914
1739209700.3197246;-45.120503652039325
1739209700.3197265;-45.120503652039325
1739209700.3197286;-45.120503652039325
1739209700.3197305;-38.13080360867914
1739209700.3197327;-38.13080360867914
1739209700.3197346;-33.981070128970906
1739209700.3197367;-38.13080360867914
1739209700.3197386;-33.981070128970906
1739209700.3197408;-35.57807855764607
1739209700.3197427;-38.13080360867914
1739209700.3197448;-35.57807855764607
1739209700.3197467;-38.13080360867914
1739209700.3197489;-45.120503652039325
1739209700.3197508;-45.120503652039325
1739209700.319753;-38.13080360867914
1739209700.3197548;-38.13080360867914
1739209700.319757;-45.120503652039325
1739209700.319759;-45.120503652039325
1739209700.319761;-35.57807855764607
1739209700.319763;-38.13080360867914
1739209700.319765;-38.13080360867914
1739209700.319767;-38.13080360867914
1739209700.3197691;-45.120503652039325
1739209700.3197713;-38.13080360867914
1739209700.3197732;-32.816014438256545
1739209700.3197753;-45.120503652039325
1739209700.3197773;-45.120503652039325
1739209700.3197794;-33.981070128970906
1739209700.3197813;-38.13080360867914
1739209700.3197834;-45.120503652039325
1739209700.3197854;-38.13080360867914
1739209700.3197875;-45.120503652039325
1739209700.3197894;-45.120503652039325
1739209700.3197916;-45.120503652039325
1739209700.3197935;-45.120503652039325
1739209700.3197956;-45.120503652039325
1739209700.3197975;-45.120503652039325
1739209700.3197997;-38.13080360867914
1739209700.3198016;-45.120503652039325
1739209700.3198037;-35.57807855764607
1739209700.3198056;-35.57807855764607
1739209700.3198078;-45.120503652039325
1739209700.3198097;-45.120503652039325
1739209700.3198118;-38.13080360867914
1739209700.3198137;-32.816014438256545
1739209700.3198159;-45.120503652039325
1739209700.3198178;-45.120503652039325
1739209700.31982;-45.120503652039325
1739209700.3198218;-38.13080360867914
1739209700.319824;-38.13080360867914
1739209700.319826;-45.120503652039325
1739209700.319828;-38.13080360867914
1739209700.31983;-45.120503652039325
1739209700.319832;-45.120503652039325
1739209700.3198342;-38.13080360867914
1739209700.3198361;-35.57807855764607
1739209700.3198383;-38.13080360867914
1739209700.3198402;-45.120503652039325
1739209700.3198423;-45.120503652039325
1739209700.3198442;-45.120503652039325
1739209700.3198464;-33.981070128970906
1739209700.3198483;-35.57807855764607
1739209700.3198504;-45.120503652039325
1739209700.3198524;-45.120503652039325
1739209700.3198545;-45.120503652039325
1739209700.3198564;-33.981070128970906
1739209700.3198586;-45.120503652039325
1739209700.3198605;-38.13080360867914
1739209700.3198626;-38.13080360867914
1739209700.3198645;-45.120503652039325
1739209700.3198667;-35.57807855764607
1739209700.3198686;-38.13080360867914
1739209700.3198707;-45.120503652039325
1739209700.3198726;-38.13080360867914
1739209700.3198748;-32.816014438256545
1739209700.3198767;-45.120503652039325
1739209700.3198788;-33.981070128970906
1739209700.3198807;-35.57807855764607
1739209700.3198829;-45.120503652039325
1739209700.3198848;-45.120503652039325
1739209700.319887;-33.981070128970906
1739209700.3198888;-38.13080360867914
1739209700.319891;-45.120503652039325
1739209700.319893;-45.120503652039325
1739209700.319895;-45.120503652039325
1739209700.3198972;-45.120503652039325
1739209700.319899;-45.120503652039325
1739209700.3199012;-35.57807855764607
1739209700.3199031;-45.120503652039325
1739209700.3199053;-45.120503652039325
1739209700.3199072;-32.816014438256545
1739209700.3199093;-38.13080360867914
1739209700.3199112;-45.120503652039325
1739209700.3199134;-38.13080360867914
1739209700.3199153;-45.120503652039325
1739209700.3199174;-45.120503652039325
1739209700.3199193;-35.57807855764607
1739209700.3199215;-38.13080360867914
1739209700.3199234;-45.120503652039325
1739209700.3199255;-45.120503652039325
1739209700.3199275;-33.981070128970906
1739209700.3199296;-31.141103565318893
1739209700.3199315;-32.816014438256545
1739209700.3199337;-45.120503652039325
1739209700.3199356;-45.120503652039325
1739209700.3199377;-38.13080360867914
1739209700.3199396;-33.981070128970906
1739209700.3199418;-38.13080360867914
1739209700.3199437;-45.120503652039325
1739209700.3199458;-38.13080360867914
1739209700.3199477;-35.57807855764607
1739209700.3199499;-45.120503652039325
1739209700.3199518;-35.57807855764607
1739209700.319954;-38.13080360867914
1739209700.3199558;-38.13080360867914
1739209700.319958;-45.120503652039325
1739209700.3199599;-31.141103565318915
1739209700.319962;-28.992665084841942
1739209700.3199642;-45.120503652039325
1739209700.319966;-38.13080360867914
1739209700.3199682;-35.57807855764607
1739209700.3199701;-38.13080360867914
1739209700.3199723;-45.120503652039325
1739209700.3199742;-45.120503652039325
1739209700.3199763;-38.13080360867914
1739209700.3199782;-38.13080360867914
1739209700.3199804;-45.120503652039325
1739209700.3199823;-38.13080360867914
1739209700.3199844;-35.57807855764607
1739209700.3199863;-45.120503652039325
1739209700.3199885;-38.13080360867914
1739209700.3199904;-33.981070128970906
1739209700.3199925;-32.816014438256545
1739209700.3199944;-31.141103565318915
1739209700.3199966;-45.120503652039325
1739209700.3199985;-38.13080360867914
1739209700.3200006;-35.57807855764607
1739209700.3200026;-38.13080360867914
1739209700.3200047;-45.120503652039325
1739209700.3200066;-45.120503652039325
1739209700.3200088;-38.13080360867914
1739209700.3200107;-45.120503652039325
1739209700.3200128;-45.120503652039325
1739209700.3200147;-35.57807855764607
1739209700.3200169;-38.13080360867914
1739209700.3200188;-38.13080360867914
1739209700.320021;-38.13080360867914
1739209700.3200228;-33.981070128970906
1739209700.320025;-45.120503652039325
1739209700.3200269;-31.141103565318915
1739209700.320029;-35.57807855764607
1739209700.3200312;-38.13080360867914
1739209700.320033;-45.120503652039325
1739209700.3200352;-38.13080360867914
1739209700.3200371;-32.816014438256545
1739209700.3200393;-38.13080360867914
1739209700.3200412;-45.120503652039325
1739209700.3200433;-33.981070128970906
1739209700.3200452;-35.57807855764607
1739209700.3200474;-38.13080360867914
1739209700.3200493;-45.120503652039325
1739209700.3200514;-38.13080360867914
1739209700.3200533;-32.816014438256545
1739209700.3200555;-33.981070128970906
1739209700.3200574;-45.120503652039325
1739209700.3200595;-27.267205301931607
1739209700.3200614;-35.57807855764607
1739209700.3200636;-38.13080360867914
1739209700.3200655;-38.13080360867914
1739209700.3200676;-38.13080360867914
1739209700.3200696;-38.13080360867914
1739209700.3200717;-38.13080360867914
1739209700.3200736;-45.120503652039325
1739209700.3200758;-33.981070128970906
1739209700.3200777;-45.120503652039325
1739209700.3200798;-38.13080360867914
1739209700.3200817;-45.120503652039325
1739209700.3200839;-38.13080360867914
1739209700.3200858;-35.57807855764607
1739209700.320088;-38.13080360867914
1739209700.3200898;-45.120503652039325
1739209700.320092;-33.981070128970906
1739209700.320094;-35.57807855764607
1739209700.320096;-33.981070128970906
1739209700.3200982;-45.120503652039325
1739209700.3201;-45.120503652039325
1739209700.3201022;-45.120503652039325
1739209700.3201041;-45.120503652039325
1739209700.3201063;-38.13080360867914
1739209700.3201082;-38.13080360867914
1739209700.3201103;-45.120503652039325
1739209700.3201122;-45.120503652039325
1739209700.3201144;-38.13080360867914
1739209700.3201163;-38.13080360867914
1739209700.3201184;-45.120503652039325
1739209700.3201203;-38.13080360867914
1739209700.3201225;-38.13080360867914
1739209700.3201244;-38.13080360867914
1739209700.3201265;-38.13080360867914
1739209700.3201284;-38.13080360867914
1739209700.3201306;-38.13080360867914
1739209700.3201325;-38.13080360867914
1739209700.3201346;-35.57807855764607
1739209700.3201365;-38.13080360867914
1739209700.3201387;-38.13080360867914
1739209700.3201406;-38.13080360867914
1739209700.3201427;-45.120503652039325
1739209700.3201447;-45.120503652039325
1739209700.3201468;-45.120503652039325
1739209700.3201487;-45.120503652039325
1739209700.3201509;-45.120503652039325
1739209700.3201528;-45.120503652039325
1739209700.320155;-45.120503652039325
1739209700.320157;-38.13080360867914
1739209700.320159;-45.120503652039325
1739209700.320161;-38.13080360867914
1739209700.320163;-45.120503652039325
1739209700.3201652;-38.13080360867914
1739209700.320167;-32.816014438256545
1739209700.3201692;-45.120503652039325
1739209700.320171;-45.120503652039325
1739209700.3201733;-38.13080360867914
1739209700.3201752;-45.120503652039325
1739209700.3201773;-45.120503652039325
1739209700.3201792;-35.57807855764607
1739209700.3201814;-38.13080360867914
1739209700.3201833;-45.120503652039325
1739209700.3201854;-45.120503652039325
1739209700.3201873;-38.13080360867914
1739209700.3201895;-45.120503652039325
1739209700.3201914;-45.120503652039325
1739209700.3201935;-38.13080360867914
1739209700.3201954;-45.120503652039325
1739209700.3201976;-45.120503652039325
1739209700.3201995;-38.13080360867914
1739209700.3202016;-45.120503652039325
1739209700.3202035;-45.120503652039325
1739209700.3202057;-45.120503652039325
1739209700.3202076;-45.120503652039325
1739209700.3202097;-38.13080360867914
1739209700.3202116;-45.120503652039325
1739209700.3202138;-45.120503652039325
1739209700.3202157;-38.13080360867914
1739209700.3202178;-38.13080360867914
1739209700.3202198;-45.120503652039325
1739209700.320222;-38.13080360867914
1739209700.320224;-38.13080360867914
1739209700.320226;-45.120503652039325
1739209700.320228;-45.120503652039325
1739209700.32023;-38.13080360867914
1739209700.3202322;-38.13080360867914
1739209700.320234;-45.120503652039325
1739209700.3202362;-45.120503652039325
1739209700.320238;-45.120503652039325
1739209700.3202403;-27.8777449560314
1739209700.3202422;-38.13080360867914
1739209700.3202443;-45.120503652039325
1739209700.3202462;-38.13080360867914
1739209700.3202484;-32.816014438256545
1739209700.3202503;-33.981070128970906
1739209700.3202524;-45.120503652039325
1739209700.3202543;-38.13080360867914
1739209700.3202565;-38.13080360867914
1739209700.3202584;-45.120503652039325
1739209700.3202605;-45.120503652039325
1739209700.3202624;-38.13080360867914
1739209700.3202646;-45.120503652039325
1739209700.3202665;-38.13080360867914
1739209700.3202686;-38.13080360867914
1739209700.3202705;-38.13080360867914
1739209700.3202727;-38.13080360867914
1739209700.3202746;-45.120503652039325
1739209700.3202767;-38.13080360867914
1739209700.3202786;-38.13080360867914
1739209700.3202808;-32.816014438256545
1739209700.3202827;-38.13080360867914
1739209700.3202848;-45.120503652039325
1739209700.3202868;-45.120503652039325
1739209700.320289;-31.141103565318915
1739209700.320291;-33.981070128970906
1739209700.320293;-45.120503652039325
1739209700.320295;-38.13080360867914
1739209700.320297;-45.120503652039325
1739209700.3202991;-38.13080360867914
1739209700.320301;-45.120503652039325
1739209700.3203032;-45.120503652039325
1739209700.320305;-38.13080360867914
1739209700.3203073;-35.57807855764607
1739209700.3203092;-45.120503652039325
1739209700.3203113;-38.13080360867914
1739209700.3203132;-38.13080360867914
1739209700.3203154;-38.13080360867914
1739209700.3203173;-38.13080360867914
1739209700.3203194;-45.120503652039325
1739209700.3203213;-31.141103565318915
1739209700.3203235;-28.992665084841942
1739209700.3203254;-45.120503652039325
1739209700.3203275;-38.13080360867914
1739209700.3203294;-45.120503652039325
1739209700.3203316;-38.13080360867914
1739209700.3203335;-45.120503652039325
1739209700.3203356;-45.120503652039325
1739209700.3203375;-45.120503652039325
1739209700.3203397;-32.816014438256545
1739209700.3203416;-38.13080360867914
1739209700.3203437;-45.120503652039325
1739209700.3203456;-45.120503652039325
1739209700.3203478;-45.120503652039325
1739209700.3203497;-33.981070128970906
1739209700.3203518;-38.13080360867914
1739209700.320354;-33.981070128970906
1739209700.320356;-31.141103565318915
1739209700.320358;-45.120503652039325
1739209700.32036;-38.13080360867914
1739209700.320362;-33.981070128970906
1739209700.320364;-38.13080360867914
1739209700.3203661;-45.120503652039325
1739209700.320368;-45.120503652039325
1739209700.3203702;-32.816014438256545
1739209700.320372;-38.13080360867914
1739209700.3203743;-38.13080360867914
1739209700.3203762;-38.13080360867914
1739209700.3203783;-38.13080360867914
1739209700.3203802;-45.120503652039325
1739209700.3203824;-45.120503652039325
1739209700.3203843;-38.13080360867914
1739209700.3203864;-38.13080360867914
1739209700.3203883;-38.13080360867914
1739209700.3203905;-45.120503652039325
1739209700.3203924;-38.13080360867914
1739209700.3203945;-45.120503652039325
1739209700.3203964;-45.120503652039325
1739209700.3203986;-45.120503652039325
1739209700.3204005;-38.13080360867914
1739209700.3204026;-35.57807855764607
