CAN Message; 0x1d3:00000887e7b2f93f
1739209682.9202676;-38.13080360867914
1739209682.9202745;-38.13080360867914
1739209682.9202814;-38.13080360867914
1739209682.9202886;-38.13080360867914
1739209682.9202955;-45.120503652039325
1739209682.9203024;-45.120503652039325
1739209682.9203093;-38.13080360867914
1739209682.9203165;-45.120503652039325
1739209682.9203234;-45.120503652039325
1739209682.9203303;-38.13080360867914
1739209682.9203372;-45.120503652039325
1739209682.9203444;-38.13080360867914
1739209682.9203513;-38.13080360867914
1739209682.9203582;-45.120503652039325
1739209682.9203653;-45.120503652039325
1739209682.9203722;-38.13080360867914
1739209682.9203792;-38.13080360867914
1739209682.920386;-45.120503652039325
1739209682.9203932;-38.13080360867914
1739209682.9204001;-38.13080360867914
1739209682.920407;-45.120503652039325
1739209682.9204142;-45.120503652039325
1739209682.9204211;-38.13080360867914
1739209682.920428;-38.13080360867914
1739209682.920435;-33.981070128970906
1739209682.920442;-38.13080360867914
1739209682.920449;-45.120503652039325
1739209682.920456;-35.57807855764607
1739209682.9204628;-35.57807855764607
1739209682.92047;-45.120503652039325
1739209682.920477;-38.13080360867914
1739209682.9204838;-35.57807855764607
1739209682.920491;-33.981070128970906
1739209682.920498;-45.120503652039325
1739209682.9205048;-33.981070128970906
1739209682.9205117;-32.816014438256545
1739209682.9205189;-38.13080360867914
1739209682.9205258;-45.120503652039325
1739209682.9205327;-45.120503652039325
1739209682.9205399;-45.120503652039325
1739209682.9205468;-45.120503652039325
1739209682.9205537;-45.120503652039325
1739209682.9205606;-45.120503652039325
1739209682.9205678;-45.120503652039325
1739209682.9205747;-45.120503652039325
1739209682.9205816;-45.120503652039325
1739209682.9205885;-45.120503652039325
1739209682.9205956;-45.120503652039325
1739209682.9206026;-33.981070128970906
1739209682.9206095;-45.120503652039325
1739209682.9206166;-38.13080360867914
1739209682.9206235;-38.13080360867914
1739209682.9206305;-45.120503652039325
1739209682.9206374;-35.57807855764607
1739209682.9206445;-38.13080360867914
1739209682.9206514;-45.120503652039325
1739209682.9206583;-38.13080360867914
1739209682.9206655;-38.13080360867914
1739209682.9206724;-33.981070128970906
1739209682.9206793;-45.120503652039325
1739209682.9206862;-38.13080360867914
1739209682.9206934;-35.57807855764607
1739209682.9207003;-35.57807855764607
1739209682.9207072;-45.120503652039325
1739209682.9207141;-31.141103565318915
1739209682.9207213;-26.991370085610722
1739209682.9207282;-45.120503652039325
1739209682.9207351;-38.13080360867914
1739209682.9207423;-38.13080360867914
1739209682.9207492;-45.120503652039325
1739209682.920756;-45.120503652039325
1739209682.920763;-35.57807855764607
1739209682.9207702;-38.13080360867914
1739209682.920777;-38.13080360867914
1739209682.920784;-38.13080360867914
1739209682.9207911;-35.57807855764607
1739209682.920798;-38.13080360867914
1739209682.920805;-45.120503652039325
1739209682.920812;-38.13080360867914
1739209682.920819;-38.13080360867914
1739209682.920826;-32.816014438256545
1739209682.9208329;-33.981070128970906
1739209682.9208398;-38.13080360867914
1739209682.920847;-35.57807855764607
1739209682.9208539;-35.57807855764607
1739209682.9208608;-38.13080360867914
1739209682.920868;-33.981070128970906
1739209682.9208748;-32.816014438256545
1739209682.9208817;-38.13080360867914
1739209682.9208887;-45.120503652039325
1739209682.9208958;-45.120503652039325
1739209682.9209027;-38.13080360867914
1739209682.9209096;-38.13080360867914
1739209682.9209168;-45.120503652039325
1739209682.9209237;-45.120503652039325
1739209682.9209306;-38.13080360867914
1739209682.9209375;-45.120503652039325
1739209682.9209447;-38.13080360867914
1739209682.9209516;-38.13080360867914
1739209682.9209585;-45.120503652039325
1739209682.9209654;-45.120503652039325
1739209682.9209726;-38.13080360867914
1739209682.9209795;-38.13080360867914
1739209682.9209864;-45.120503652039325
1739209682.9209936;-33.981070128970906
1739209682.9210005;-25.826314394896354
1739209682.9210074;-38.13080360867914
1739209682.9210143;-38.13080360867914
1739209682.9210215;-32.816014438256545
1739209682.9210284;-38.13080360867914
1739209682.9210353;-45.120503652039325
1739209682.9210424;-35.57807855764607
1739209682.9210494;-38.13080360867914
1739209682.9210563;-38.13080360867914
1739209682.9210632;-38.13080360867914
1739209682.9210703;-38.13080360867914
1739209682.9210773;-38.13080360867914
1739209682.9210842;-45.120503652039325
1739209682.921091;-38.13080360867914
1739209682.9210982;-35.57807855764607
1739209682.9211051;-38.13080360867914
1739209682.921112;-45.120503652039325
1739209682.9211192;-45.120503652039325
1739209682.9211261;-38.13080360867914
1739209682.921133;-38.13080360867914
1739209682.92114;-45.120503652039325
1739209682.921147;-35.57807855764607
1739209682.921154;-35.57807855764607
1739209682.921161;-38.13080360867914
1739209682.9211679;-38.13080360867914
1739209682.921175;-38.13080360867914
1739209682.921182;-38.13080360867914
1739209682.9211888;-38.13080360867914
1739209682.921196;-33.981070128970906
1739209682.921203;-45.120503652039325
1739209682.9212098;-38.13080360867914
1739209682.9212167;-38.13080360867914
1739209682.9212239;-45.120503652039325
1739209682.9212308;-38.13080360867914
1739209682.9212377;-35.57807855764607
1739209682.9212449;-45.120503652039325
1739209682.9212518;-45.120503652039325
1739209682.9212587;-38.13080360867914
1739209682.9212656;-45.120503652039325
1739209682.9212728;-45.120503652039325
1739209682.9212797;-31.141103565318893
1739209682.9212866;-38.13080360867914
1739209682.9212935;-45.120503652039325
1739209682.9213006;-38.13080360867914
1739209682.9213076;-38.13080360867914
1739209682.9213145;-45.120503652039325
1739209682.9213216;-45.120503652039325
1739209682.9213285;-38.13080360867914
1739209682.9213355;-45.120503652039325
1739209682.9213424;-38.13080360867914
1739209682.9213495;-45.120503652039325
1739209682.9213564;-45.120503652039325
1739209682.9213634;-33.981070128970906
1739209682.9213705;-33.981070128970906
1739209682.9213774;-45.120503652039325
1739209682.9213843;-33.981070128970906
1739209682.9213912;-38.13080360867914
1739209682.9213984;-38.13080360867914
1739209682.9214053;-45.120503652039325
1739209682.9214122;-45.120503652039325
1739209682.9214191;-45.120503652039325
1739209682.9214263;-38.13080360867914
1739209682.9214332;-45.120503652039325
1739209682.9214401;-45.120503652039325
1739209682.9214473;-45.120503652039325
1739209682.9214542;-45.120503652039325
1739209682.921461;-38.13080360867914
1739209682.921468;-38.13080360867914
1739209682.9214752;-45.120503652039325
1739209682.921482;-45.120503652039325
1739209682.921489;-38.13080360867914
1739209682.9214962;-38.13080360867914
1739209682.921503;-45.120503652039325
1739209682.92151;-38.13080360867914
1739209682.921517;-38.13080360867914
1739209682.921524;-38.13080360867914
1739209682.921531;-45.120503652039325
1739209682.9215379;-38.13080360867914
1739209682.9215448;-35.57807855764607
1739209682.921552;-45.120503652039325
1739209682.9215589;-45.120503652039325
1739209682.9215658;-38.13080360867914
1739209682.921573;-45.120503652039325
1739209682.9215798;-45.120503652039325
1739209682.9215868;-45.120503652039325
1739209682.9215937;-38.13080360867914
1739209682.9216008;-45.120503652039325
1739209682.9216077;-45.120503652039325
1739209682.9216146;-45.120503652039325
1739209682.9216218;-45.120503652039325
1739209682.9216287;-45.120503652039325
1739209682.9216356;-45.120503652039325
1739209682.9216425;-38.13080360867914
1739209682.9216497;-35.57807855764607
1739209682.9216566;-38.13080360867914
1739209682.9216635;-45.120503652039325
1739209682.9216704;-45.120503652039325
1739209682.9216776;-31.141103565318915
1739209682.9216845;-45.120503652039325
1739209682.9216914;-38.13080360867914
1739209682.9216986;-45.120503652039325
1739209682.9217055;-45.120503652039325
1739209682.9217124;-45.120503652039325
1739209682.9217193;-45.120503652039325
1739209682.9217265;-45.120503652039325
1739209682.9217334;-27.877744956031414
1739209682.9217403;-45.120503652039325
1739209682.9217474;-33.981070128970906
1739209682.9217544;-45.120503652039325
1739209682.9217613;-38.13080360867914
1739209682.9217682;-35.57807855764607
1739209682.9217753;-38.13080360867914
1739209682.9217823;-45.120503652039325
1739209682.9217892;-38.13080360867914
1739209682.921796;-45.120503652039325
1739209682.9218032;-38.13080360867914
1739209682.9218102;-45.120503652039325
1739209682.921817;-38.13080360867914
1739209682.9218242;-32.816014438256545
1739209682.9218311;-45.120503652039325
1739209682.921838;-45.120503652039325
1739209682.921845;-38.13080360867914
1739209682.921852;-38.13080360867914
1739209682.921859;-38.13080360867914
1739209682.921866;-45.120503652039325
1739209682.921873;-38.13080360867914
1739209682.92188;-38.13080360867914
1739209682.921887;-38.13080360867914
1739209682.9218938;-45.120503652039325
1739209682.921901;-38.13080360867914
1739209682.921908;-38.13080360867914
1739209682.9219148;-38.13080360867914
1739209682.9219217;-45.120503652039325
1739209682.921929;-38.13080360867914
1739209682.9219358;-38.13080360867914
1739209682.921941;-45.120503652039325
1739209682.9219463;-38.13080360867914
1739209682.9219515;-38.13080360867914
1739209682.9219568;-38.13080360867914
1739209682.921962;-38.13080360867914
1739209682.9219673;-45.120503652039325
1739209682.9219725;-38.13080360867914
1739209682.9219778;-33.981070128970906
1739209682.921983;-38.13080360867914
1739209682.9219882;-45.120503652039325
1739209682.9219933;-28.992665084841942
1739209682.9219985;-31.141103565318915
1739209682.9220037;-45.120503652039325
1739209682.922009;-38.13080360867914
1739209682.9220142;-38.13080360867914
1739209682.9220195;-45.120503652039325
1739209682.9220247;-38.13080360867914
1739209682.92203;-38.13080360867914
1739209682.9220352;-35.57807855764607
1739209682.9220405;-38.13080360867914
1739209682.9220457;-45.120503652039325
1739209682.922051;-38.13080360867914
1739209682.9220562;-38.13080360867914
1739209682.9220614;-35.57807855764607
1739209682.9220667;-38.13080360867914
1739209682.922072;-35.57807855764607
1739209682.9220772;-35.57807855764607
1739209682.9220824;-38.13080360867914
1739209682.9220877;-38.13080360867914
1739209682.922093;-38.13080360867914
1739209682.9220982;-45.120503652039325
1739209682.9221032;-45.120503652039325
1739209682.9221084;-45.120503652039325
1739209682.9221137;-45.120503652039325
1739209682.922119;-45.120503652039325
1739209682.9221241;-45.120503652039325
1739209682.9221294;-38.13080360867914
1739209682.9221346;-45.120503652039325
1739209682.92214;-38.13080360867914
1739209682.9221451;-38.13080360867914
1739209682.9221504;-45.120503652039325
1739209682.9221556;-45.120503652039325
1739209682.9221609;-38.13080360867914
1739209682.922166;-38.13080360867914
1739209682.9221714;-38.13080360867914
1739209682.9221766;-35.57807855764607
1739209682.9221818;-38.13080360867914
1739209682.922187;-35.57807855764607
1739209682.9221923;-38.13080360867914
1739209682.9221976;-38.13080360867914
1739209682.9222028;-38.13080360867914
1739209682.922208;-38.13080360867914
1739209682.922213;-45.120503652039325
1739209682.9222183;-38.13080360867914
1739209682.9222236;-35.57807855764607
1739209682.9222288;-38.13080360867914
1739209682.922234;-45.120503652039325
1739209682.9222393;-33.981070128970906
1739209682.9222445;-45.120503652039325
1739209682.9222498;-45.120503652039325
1739209682.922255;-38.13080360867914
1739209682.9222603;-45.120503652039325
1739209682.9222655;-45.120503652039325
1739209682.9222708;-38.13080360867914
1739209682.922276;-35.57807855764607
1739209682.9222813;-45.120503652039325
1739209682.9222865;-38.13080360867914
1739209682.9222918;-33.981070128970906
1739209682.922297;-45.120503652039325
1739209682.9223022;-45.120503652039325
1739209682.9223075;-38.13080360867914
1739209682.9223127;-38.13080360867914
1739209682.922318;-45.120503652039325
1739209682.922323;-38.13080360867914
1739209682.9223282;-38.13080360867914
1739209682.9223335;-45.120503652039325
1739209682.9223387;-38.13080360867914
1739209682.922344;-45.120503652039325
1739209682.9223492;-45.120503652039325
1739209682.9223545;-35.57807855764607
1739209682.9223597;-38.13080360867914
1739209682.922365;-45.120503652039325
1739209682.9223702;-45.120503652039325
1739209682.9223754;-38.13080360867914
1739209682.9223807;-38.13080360867914
1739209682.922386;-45.120503652039325
1739209682.9223912;-38.13080360867914
1739209682.9223964;-45.120503652039325
1739209682.9224017;-33.981070128970906
1739209682.922407;-45.120503652039325
1739209682.9224122;-38.13080360867914
1739209682.9224174;-38.13080360867914
1739209682.9224226;-45.120503652039325
1739209682.922428;-45.120503652039325
1739209682.922433;-35.57807855764607
1739209682.9224381;-32.816014438256545
1739209682.9224434;-45.120503652039325
1739209682.9224486;-45.120503652039325
1739209682.9224539;-45.120503652039325
1739209682.9224591;-33.981070128970906
1739209682.9224644;-31.141103565318915
1739209682.9224696;-45.120503652039325
1739209682.9224749;-38.13080360867914
1739209682.92248;-32.816014438256545
1739209682.9224854;-33.981070128970906
1739209682.9224906;-45.120503652039325
1739209682.9224958;-38.13080360867914
1739209682.922501;-45.120503652039325
1739209682.9225063;-45.120503652039325
1739209682.9225116;-45.120503652039325
1739209682.9225168;-38.13080360867914
1739209682.922522;-45.120503652039325
1739209682.9225273;-45.120503652039325
1739209682.9225326;-32.816014438256545
1739209682.9225376;-33.981070128970906
1739209682.9225428;-45.120503652039325
1739209682.922548;-33.981070128970906
1739209682.9225533;-38.13080360867914
1739209682.9225585;-45.120503652039325
1739209682.9225638;-38.13080360867914
1739209682.922569;-38.13080360867914
1739209682.9225743;-45.120503652039325
1739209682.9225795;-33.981070128970906
1739209682.9225848;-33.981070128970906
1739209682.92259;-28.992665084841942
1739209682.9225953;-45.120503652039325
1739209682.9226005;-38.13080360867914
1739209682.9226058;-35.57807855764607
1739209682.922611;-33.981070128970906
1739209682.9226162;-45.120503652039325
1739209682.9226215;-38.13080360867914
1739209682.9226267;-38.13080360867914
1739209682.922632;-29.438486411369347
1739209682.9226372;-38.13080360867914
1739209682.9226425;-38.13080360867914
1739209682.9226475;-38.13080360867914
1739209682.9226527;-45.120503652039325
1739209682.922658;-45.120503652039325
1739209682.9226632;-38.13080360867914
1739209682.9226685;-35.57807855764607
1739209682.9226737;-33.981070128970906
1739209682.922679;-45.120503652039325
1739209682.9226842;-38.13080360867914
1739209682.9226894;-35.57807855764607
1739209682.9226947;-38.13080360867914
1739209682.9227;-45.120503652039325
1739209682.9227052;-45.120503652039325
1739209682.9227104;-45.120503652039325
1739209682.9227157;-45.120503652039325
1739209682.922721;-45.120503652039325
1739209682.9227262;-45.120503652039325
