CAN Message; 0x1d3:000001e22dc1edfd
1739209712.4411097;-45.120503652039325
1739209712.4411235;-45.120503652039325
1739209712.4411373;-38.13080360867914
1739209712.4411511;-45.120503652039325
1739209712.441165;-45.120503652039325
1739209712.4411786;-32.816014438256545
1739209712.4411924;-38.13080360867914
1739209712.4412062;-38.13080360867914
1739209712.44122;-38.13080360867914
1739209712.4412339;-38.13080360867914
1739209712.4412477;-38.13080360867914
1739209712.4412615;-38.13080360867914
1739209712.4412754;-45.120503652039325
1739209712.4412892;-31.141103565318915
1739209712.4413028;-38.13080360867914
1739209712.4413166;-38.13080360867914
1739209712.4413304;-45.120503652039325
1739209712.4413443;-38.13080360867914
1739209712.441358;-35.57807855764607
1739209712.441372;-45.120503652039325
1739209712.4413857;-38.13080360867914
1739209712.4413996;-30.49652367304973
1739209712.4414134;-38.13080360867914
1739209712.441427;-45.120503652039325
1739209712.4414408;-38.13080360867914
1739209712.4414546;-38.13080360867914
1739209712.4414685;-33.981070128970906
1739209712.4414823;-45.120503652039325
1739209712.4414961;-45.120503652039325
1739209712.44151;-38.13080360867914
1739209712.4415238;-38.13080360867914
1739209712.4415376;-38.13080360867914
1739209712.4415514;-38.13080360867914
1739209712.441565;-38.13080360867914
1739209712.4415789;-38.13080360867914
1739209712.4415927;-38.13080360867914
1739209712.4416065;-45.120503652039325
1739209712.4416203;-33.981070128970906
1739209712.4416342;-45.120503652039325
1739209712.441648;-45.120503652039325
1739209712.4416618;-45.120503652039325
1739209712.4416757;-45.120503652039325
1739209712.4416893;-45.120503652039325
1739209712.441703;-45.120503652039325
1739209712.441717;-38.13080360867914
1739209712.4417307;-31.141103565318915
1739209712.4417446;-31.141103565318915
1739209712.4417584;-45.120503652039325
1739209712.4417722;-45.120503652039325
1739209712.441786;-45.120503652039325
1739209712.4417999;-45.120503652039325
1739209712.4418135;-45.120503652039325
1739209712.4418273;-33.981070128970906
1739209712.4418411;-32.816014438256545
1739209712.441855;-35.57807855764607
1739209712.4418688;-38.13080360867914
1739209712.4418826;-45.120503652039325
1739209712.4418964;-38.13080360867914
1739209712.4419103;-45.120503652039325
1739209712.441924;-45.120503652039325
1739209712.4419377;-45.120503652039325
1739209712.4419515;-45.120503652039325
1739209712.4419653;-32.816014438256545
1739209712.4419792;-38.13080360867914
1739209712.441993;-35.57807855764607
1739209712.4420068;-38.13080360867914
1739209712.4420207;-38.13080360867914
1739209712.4420345;-45.120503652039325
1739209712.4420483;-38.13080360867914
1739209712.442062;-38.13080360867914
1739209712.4420757;-45.120503652039325
1739209712.4420896;-45.120503652039325
1739209712.4421034;-38.13080360867914
1739209712.4421172;-35.57807855764607
1739209712.442131;-38.13080360867914
1739209712.4421449;-45.120503652039325
1739209712.4421587;-35.57807855764607
1739209712.4421725;-45.120503652039325
1739209712.442186;-45.120503652039325
1739209712.4422;-38.13080360867914
1739209712.4422138;-38.13080360867914
1739209712.4422276;-45.120503652039325
1739209712.4422414;-38.13080360867914
1739209712.4422553;-38.13080360867914
1739209712.442269;-38.13080360867914
1739209712.442283;-38.13080360867914
1739209712.4422967;-32.816014438256545
1739209712.4423103;-33.981070128970906
1739209712.4423242;-45.120503652039325
1739209712.442338;-38.13080360867914
1739209712.4423518;-38.13080360867914
1739209712.4423656;-45.120503652039325
1739209712.4423795;-35.57807855764607
1739209712.4423933;-45.120503652039325
1739209712.4424071;-45.120503652039325
1739209712.442421;-33.981070128970906
1739209712.4424345;-45.120503652039325
1739209712.4424484;-45.120503652039325
1739209712.4424622;-33.981070128970906
1739209712.442476;-35.57807855764607
1739209712.4424899;-45.120503652039325
1739209712.4425037;-38.13080360867914
1739209712.4425175;-33.981070128970906
1739209712.4425313;-45.120503652039325
1739209712.4425452;-45.120503652039325
1739209712.4425588;-45.120503652039325
1739209712.4425726;-45.120503652039325
1739209712.4425864;-45.120503652039325
1739209712.4426003;-45.120503652039325
1739209712.442614;-38.13080360867914
1739209712.442628;-38.13080360867914
1739209712.4426417;-45.120503652039325
1739209712.4426556;-45.120503652039325
1739209712.4426694;-38.13080360867914
1739209712.442683;-38.13080360867914
1739209712.4426968;-45.120503652039325
1739209712.4427106;-45.120503652039325
1739209712.4427245;-45.120503652039325
1739209712.4427383;-38.13080360867914
1739209712.4427521;-38.13080360867914
1739209712.442766;-45.120503652039325
1739209712.4427798;-38.13080360867914
1739209712.4427936;-38.13080360867914
1739209712.4428072;-33.981070128970906
1739209712.442821;-45.120503652039325
1739209712.4428349;-45.120503652039325
1739209712.4428487;-38.13080360867914
1739209712.4428625;-45.120503652039325
1739209712.4428763;-45.120503652039325
1739209712.4428902;-45.120503652039325
1739209712.442904;-35.57807855764607
1739209712.4429178;-38.13080360867914
1739209712.4429314;-45.120503652039325
1739209712.4429452;-45.120503652039325
1739209712.442959;-38.13080360867914
1739209712.442973;-33.981070128970906
1739209712.4429867;-45.120503652039325
1739209712.4430006;-38.13080360867914
1739209712.4430144;-35.57807855764607
1739209712.4430282;-38.13080360867914
1739209712.443042;-45.120503652039325
1739209712.4430556;-38.13080360867914
1739209712.4430695;-45.120503652039325
1739209712.4430833;-45.120503652039325
1739209712.443097;-45.120503652039325
1739209712.443111;-45.120503652039325
1739209712.4431248;-45.120503652039325
1739209712.4431386;-45.120503652039325
1739209712.4431524;-45.120503652039325
1739209712.4431663;-38.13080360867914
1739209712.4431798;-38.13080360867914
1739209712.4431937;-45.120503652039325
1739209712.4432075;-38.13080360867914
1739209712.4432213;-38.13080360867914
1739209712.4432352;-35.57807855764607
1739209712.443249;-35.57807855764607
1739209712.4432628;-45.120503652039325
1739209712.4432766;-45.120503652039325
1739209712.4432905;-38.13080360867914
1739209712.443304;-31.141103565318915
1739209712.443318;-45.120503652039325
1739209712.4433317;-45.120503652039325
1739209712.4433455;-45.120503652039325
1739209712.4433594;-45.120503652039325
1739209712.4433732;-45.120503652039325
1739209712.443387;-38.13080360867914
1739209712.4434009;-45.120503652039325
1739209712.4434147;-32.81601443825658
1739209712.4434283;-35.57807855764607
1739209712.443442;-38.13080360867914
1739209712.443456;-38.13080360867914
1739209712.4434698;-45.120503652039325
1739209712.4434836;-38.13080360867914
1739209712.4434974;-45.120503652039325
1739209712.4435112;-38.13080360867914
1739209712.443525;-27.267205301931607
1739209712.443539;-38.13080360867914
1739209712.4435527;-45.120503652039325
1739209712.4435663;-45.120503652039325
1739209712.4435802;-38.13080360867914
1739209712.443594;-33.981070128970906
1739209712.4436078;-45.120503652039325
1739209712.4436216;-45.120503652039325
1739209712.4436355;-45.120503652039325
1739209712.4436493;-35.57807855764607
1739209712.4436631;-38.13080360867914
1739209712.443677;-45.120503652039325
1739209712.4436905;-45.120503652039325
1739209712.4437044;-32.816014438256545
1739209712.4437182;-38.13080360867914
1739209712.443732;-45.120503652039325
1739209712.4437459;-38.13080360867914
1739209712.4437597;-45.120503652039325
1739209712.4437735;-45.120503652039325
1739209712.4437873;-45.120503652039325
1739209712.4438012;-38.13080360867914
1739209712.4438148;-38.13080360867914
1739209712.4438286;-38.13080360867914
1739209712.4438424;-45.120503652039325
1739209712.4438562;-33.981070128970906
1739209712.44387;-38.13080360867914
1739209712.443884;-45.120503652039325
1739209712.4438977;-45.120503652039325
1739209712.4439116;-38.13080360867914
1739209712.4439254;-35.57807855764607
1739209712.443939;-38.13080360867914
1739209712.4439528;-45.120503652039325
1739209712.4439666;-33.981070128970906
1739209712.4439805;-45.120503652039325
1739209712.4439943;-45.120503652039325
1739209712.444008;-45.120503652039325
1739209712.444022;-45.120503652039325
1739209712.4440358;-45.120503652039325
1739209712.4440496;-45.120503652039325
1739209712.4440632;-38.13080360867914
1739209712.444077;-33.981070128970906
1739209712.4440908;-45.120503652039325
1739209712.4441047;-45.120503652039325
1739209712.4441185;-38.13080360867914
1739209712.4441323;-38.13080360867914
1739209712.4441462;-45.120503652039325
1739209712.44416;-45.120503652039325
1739209712.4441738;-45.120503652039325
1739209712.4441874;-38.13080360867914
1739209712.4442012;-38.13080360867914
1739209712.444215;-35.57807855764607
1739209712.444229;-45.120503652039325
1739209712.4442427;-45.120503652039325
1739209712.4442565;-33.981070128970906
1739209712.4442704;-38.13080360867914
1739209712.4442842;-45.120503652039325
1739209712.444298;-38.13080360867914
1739209712.4443116;-33.981070128970906
1739209712.4443254;-38.13080360867914
1739209712.4443393;-38.13080360867914
1739209712.444353;-38.13080360867914
1739209712.444367;-35.57807855764607
1739209712.4443808;-35.57807855764607
1739209712.4443946;-45.120503652039325
1739209712.4444084;-45.120503652039325
1739209712.4444222;-45.120503652039325
1739209712.4444358;-45.120503652039325
1739209712.4444497;-45.120503652039325
1739209712.4444635;-38.13080360867914
1739209712.4444773;-38.13080360867914
1739209712.4444911;-33.981070128970906
1739209712.444505;-45.120503652039325
1739209712.4445188;-45.120503652039325
1739209712.4445326;-30.49652367304973
1739209712.4445465;-35.57807855764607
1739209712.44456;-45.120503652039325
1739209712.4445739;-45.120503652039325
1739209712.4445877;-32.816014438256545
1739209712.4446015;-33.981070128970906
1739209712.4446154;-45.120503652039325
1739209712.4446292;-45.120503652039325
1739209712.444643;-45.120503652039325
1739209712.4446568;-38.13080360867914
1739209712.4446707;-45.120503652039325
1739209712.4446843;-38.13080360867914
1739209712.444698;-45.120503652039325
1739209712.444712;-45.120503652039325
1739209712.4447258;-45.120503652039325
1739209712.4447396;-38.13080360867914
1739209712.4447534;-38.13080360867914
1739209712.4447672;-45.120503652039325
1739209712.444781;-45.120503652039325
1739209712.444795;-45.120503652039325
1739209712.4448085;-35.57807855764607
1739209712.4448223;-45.120503652039325
1739209712.4448361;-38.13080360867914
1739209712.44485;-38.13080360867914
1739209712.4448638;-33.981070128970906
1739209712.4448776;-38.13080360867914
1739209712.4448915;-38.13080360867914
1739209712.4449053;-45.120503652039325
1739209712.444919;-45.120503652039325
1739209712.4449327;-38.13080360867914
1739209712.4449465;-38.13080360867914
1739209712.4449604;-38.13080360867914
1739209712.4449742;-38.13080360867914
1739209712.444988;-45.120503652039325
1739209712.4450018;-38.13080360867914
1739209712.4450157;-38.13080360867914
1739209712.4450295;-45.120503652039325
1739209712.4450433;-38.13080360867914
1739209712.445057;-32.816014438256545
1739209712.4450707;-38.13080360867914
1739209712.4450846;-27.8777449560314
1739209712.4450984;-33.981070128970906
1739209712.4451122;-45.120503652039325
1739209712.445126;-45.120503652039325
1739209712.44514;-35.57807855764607
1739209712.4451537;-38.13080360867914
1739209712.4451675;-38.13080360867914
1739209712.4451811;-45.120503652039325
1739209712.445195;-45.120503652039325
1739209712.4452088;-45.120503652039325
1739209712.4452226;-38.13080360867914
1739209712.4452364;-45.120503652039325
1739209712.4452503;-45.120503652039325
1739209712.445264;-45.120503652039325
1739209712.445278;-38.13080360867914
1739209712.4452918;-38.13080360867914
1739209712.4453053;-45.120503652039325
1739209712.4453192;-38.13080360867914
1739209712.445333;-38.13080360867914
1739209712.4453468;-38.13080360867914
1739209712.4453607;-45.120503652039325
1739209712.4453745;-38.13080360867914
1739209712.4453883;-38.13080360867914
1739209712.4454021;-38.13080360867914
1739209712.445416;-30.49652367304973
1739209712.4454296;-31.141103565318893
1739209712.4454434;-45.120503652039325
1739209712.4454572;-45.120503652039325
1739209712.445471;-35.57807855764607
1739209712.4454849;-35.57807855764607
1739209712.4454987;-45.120503652039325
1739209712.4455125;-45.120503652039325
1739209712.4455264;-38.13080360867914
1739209712.4455402;-45.120503652039325
1739209712.4455538;-38.13080360867914
1739209712.4455676;-45.120503652039325
1739209712.4455814;-45.120503652039325
1739209712.4455953;-38.13080360867914
1739209712.445609;-38.13080360867914
1739209712.445623;-45.120503652039325
1739209712.4456367;-29.438486411369333
1739209712.4456506;-30.49652367304973
1739209712.4456644;-45.120503652039325
1739209712.4456782;-38.13080360867914
1739209712.4456918;-35.57807855764607
1739209712.4457057;-45.120503652039325
1739209712.4457195;-45.120503652039325
1739209712.4457333;-38.13080360867914
1739209712.4457471;-45.120503652039325
1739209712.445761;-45.120503652039325
1739209712.4457748;-45.120503652039325
1739209712.4457886;-38.13080360867914
1739209712.4458025;-35.57807855764607
1739209712.445816;-33.981070128970906
1739209712.4458299;-45.120503652039325
1739209712.4458437;-45.120503652039325
1739209712.4458575;-45.120503652039325
1739209712.4458714;-45.120503652039325
1739209712.4458852;-45.120503652039325
1739209712.445899;-38.13080360867914
1739209712.4459128;-38.13080360867914
1739209712.4459267;-45.120503652039325
1739209712.4459403;-45.120503652039325
1739209712.445954;-45.120503652039325
1739209712.445968;-35.57807855764607
1739209712.4459817;-31.141103565318915
1739209712.4459956;-45.120503652039325
1739209712.4460094;-45.120503652039325
1739209712.4460232;-33.981070128970906
1739209712.446037;-35.57807855764607
1739209712.446051;-38.13080360867914
1739209712.4460645;-38.13080360867914
1739209712.4460783;-45.120503652039325
1739209712.4460921;-45.120503652039325
1739209712.446106;-35.57807855764607
1739209712.4461198;-38.13080360867914
1739209712.4461336;-45.120503652039325
1739209712.4461474;-45.120503652039325
1739209712.4461613;-38.13080360867914
1739209712.446175;-35.57807855764607
1739209712.4461887;-45.120503652039325
1739209712.4462025;-45.120503652039325
1739209712.4462163;-38.13080360867914
1739209712.4462302;-38.13080360867914
1739209712.446244;-45.120503652039325
1739209712.4462578;-38.13080360867914
1739209712.4462717;-38.13080360867914
1739209712.4462855;-45.120503652039325
1739209712.4462993;-35.57807855764607
1739209712.446313;-38.13080360867914
1739209712.4463267;-45.120503652039325
1739209712.4463406;-38.13080360867914
1739209712.4463544;-45.120503652039325
1739209712.4463682;-33.981070128970906
1739209712.446382;-33.981070128970906
1739209712.4463959;-33.981070128970906
1739209712.4464097;-33.981070128970906
1739209712.4464235;-33.981070128970906
1739209712.4464371;-45.120503652039325
1739209712.446451;-45.120503652039325
1739209712.4464648;-38.13080360867914
1739209712.4464786;-45.120503652039325
1739209712.4464924;-45.120503652039325
1739209712.4465063;-38.13080360867914
1739209712.44652;-35.57807855764607
1739209712.446534;-32.816014438256545
1739209712.4465477;-33.981070128970906
1739209712.4465613;-38.13080360867914
1739209712.4465752;-45.120503652039325
1739209712.446589;-38.13080360867914
1739209712.4466028;-35.57807855764607
1739209712.4466166;-45.120503652039325
1739209712.4466305;-38.13080360867914
1739209712.4466443;-38.13080360867914
1739209712.4466581;-45.120503652039325
1739209712.446672;-45.120503652039325
1739209712.4466856;-32.816014438256545
1739209712.4466994;-38.13080360867914
1739209712.4467132;-45.120503652039325
1739209712.446727;-38.13080360867914
1739209712.4467409;-35.57807855764607
1739209712.4467547;-45.120503652039325
1739209712.4467685;-45.120503652039325
1739209712.4467824;-38.13080360867914
1739209712.4467962;-32.816014438256545
1739209712.4468098;-38.13080360867914
1739209712.4468236;-45.120503652039325
1739209712.4468374;-38.13080360867914
1739209712.4468513;-45.120503652039325
1739209712.446865;-31.141103565318915
1739209712.446879;-28.992665084841942
1739209712.4468927;-45.120503652039325
1739209712.4469066;-45.120503652039325
1739209712.4469204;-35.57807855764607
1739209712.446934;-38.13080360867914
1739209712.4469478;-45.120503652039325
1739209712.4469616;-32.816014438256545
1739209712.4469755;-38.13080360867914
1739209712.4469893;-38.13080360867914
1739209712.4470031;-38.13080360867914
1739209712.447017;-38.13080360867914
1739209712.4470308;-38.13080360867914
1739209712.4470446;-45.120503652039325
1739209712.4470582;-38.13080360867914
1739209712.447072;-45.120503652039325
1739209712.4470859;-33.981070128970906
1739209712.4470997;-28.992665084841942
1739209712.4471135;-38.13080360867914
1739209712.4471273;-38.13080360867914
1739209712.4471412;-33.981070128970906
1739209712.447155;-33.981070128970906
1739209712.4471688;-45.120503652039325
1739209712.4471824;-45.120503652039325
1739209712.4471962;-45.120503652039325
1739209712.44721;-45.120503652039325
1739209712.447224;-38.13080360867914
1739209712.4472377;-38.13080360867914
1739209712.4472516;-45.120503652039325
1739209712.4472654;-45.120503652039325
1739209712.4472792;-38.13080360867914
1739209712.447293;-45.120503652039325
1739209712.4473066;-45.120503652039325
1739209712.4473205;-45.120503652039325
1739209712.4473343;-38.13080360867914
1739209712.447348;-45.120503652039325
1739209712.447362;-45.120503652039325
1739209712.4473758;-45.120503652039325
1739209712.4473896;-38.13080360867914
1739209712.4474034;-45.120503652039325
1739209712.4474173;-38.13080360867914
1739209712.4474308;-30.49652367304973
1739209712.4474447;-38.13080360867914
1739209712.4474585;-38.13080360867914
1739209712.4474723;-38.13080360867914
1739209712.4474862;-38.13080360867914
1739209712.4475;-45.120503652039325
1739209712.4475138;-38.13080360867914
1739209712.4475276;-45.120503652039325
1739209712.4475415;-33.981070128970956
1739209712.447555;-45.120503652039325
1739209712.447569;-35.57807855764607
1739209712.4475827;-38.13080360867914
1739209712.4475965;-38.13080360867914
1739209712.4476104;-35.57807855764607
1739209712.4476242;-38.13080360867914
1739209712.447638;-38.13080360867914
1739209712.4476519;-32.816014438256545
1739209712.4476657;-35.57807855764607
1739209712.4476795;-45.120503652039325
1739209712.447693;-38.13080360867914
1739209712.447707;-38.13080360867914
1739209712.4477208;-45.120503652039325
1739209712.4477346;-38.13080360867914
1739209712.4477484;-45.120503652039325
1739209712.4477623;-32.816014438256545
1739209712.447776;-32.816014438256545
1739209712.44779;-38.13080360867914
1739209712.4478037;-38.13080360867914
1739209712.4478173;-32.816014438256545
1739209712.4478312;-32.816014438256545
1739209712.447845;-45.120503652039325
1739209712.4478588;-38.13080360867914
1739209712.4478726;-45.120503652039325
1739209712.4478865;-38.13080360867914
1739209712.4479003;-45.120503652039325
1739209712.4479141;-38.13080360867914
1739209712.447928;-45.120503652039325
1739209712.4479415;-35.57807855764607
1739209712.4479554;-38.13080360867914
1739209712.4479692;-45.120503652039325
1739209712.447983;-35.57807855764607
1739209712.4479969;-38.13080360867914
1739209712.4480107;-38.13080360867914
1739209712.4480245;-38.13080360867914
1739209712.4480383;-45.120503652039325
1739209712.4480522;-45.120503652039325
1739209712.4480658;-45.120503652039325
1739209712.4480796;-45.120503652039325
1739209712.4480934;-38.13080360867914
1739209712.4481072;-45.120503652039325
1739209712.448121;-45.120503652039325
1739209712.448135;-45.120503652039325
1739209712.4481487;-35.57807855764607
1739209712.4481626;-35.57807855764607
1739209712.4481764;-45.120503652039325
1739209712.44819;-45.120503652039325
1739209712.4482038;-38.13080360867914
1739209712.4482176;-33.981070128970906
1739209712.4482315;-35.57807855764607
1739209712.4482453;-32.816014438256545
1739209712.448259;-45.120503652039325
1739209712.448273;-38.13080360867914
1739209712.4482868;-32.816014438256545
1739209712.4483006;-38.13080360867914
1739209712.4483142;-38.13080360867914
1739209712.448328;-33.981070128970906
1739209712.4483418;-38.13080360867914
1739209712.4483557;-45.120503652039325
1739209712.4483695;-38.13080360867914
1739209712.4483833;-38.13080360867914
1739209712.4483972;-45.120503652039325
1739209712.448411;-38.13080360867914
1739209712.4484248;-45.120503652039325
1739209712.4484384;-38.13080360867914
1739209712.4484522;-35.57807855764607
1739209712.448466;-38.13080360867914
1739209712.44848;-45.120503652039325
1739209712.4484937;-45.120503652039325
1739209712.4485075;-32.816014438256545
1739209712.4485214;-32.816014438256545
1739209712.4485352;-45.120503652039325
1739209712.448549;-32.816014438256545
1739209712.4485626;-33.981070128970906
1739209712.4485765;-33.981070128970906
1739209712.4485903;-45.120503652039325
1739209712.448604;-38.13080360867914
1739209712.448618;-38.13080360867914
1739209712.4486318;-38.13080360867914
1739209712.4486456;-45.120503652039325
1739209712.4486594;-33.981070128970906
1739209712.4486732;-35.57807855764607
1739209712.4486868;-38.13080360867914
1739209712.4487007;-45.120503652039325
1739209712.4487145;-45.120503652039325
1739209712.4487283;-45.120503652039325
1739209712.4487422;-45.120503652039325
1739209712.448756;-45.120503652039325
1739209712.4487698;-38.13080360867914
1739209712.4487836;-38.13080360867914
1739209712.4487975;-38.13080360867914
1739209712.448811;-45.120503652039325
1739209712.448825;-38.13080360867914
1739209712.4488387;-38.13080360867914
1739209712.4488525;-45.120503652039325
1739209712.4488664;-38.13080360867914
1739209712.4488802;-38.13080360867914
1739209712.448894;-38.13080360867914
1739209712.4489079;-38.13080360867914
1739209712.4489217;-45.120503652039325
1739209712.4489353;-33.981070128970906
1739209712.448949;-45.120503652039325
1739209712.448963;-45.120503652039325
1739209712.4489768;-35.57807855764607
1739209712.4489906;-38.13080360867914
1739209712.4490044;-38.13080360867914
1739209712.4490182;-38.13080360867914
1739209712.449032;-45.120503652039325
1739209712.449046;-38.13080360867914
1739209712.4490595;-45.120503652039325
1739209712.4490733;-38.13080360867914
1739209712.4490871;-38.13080360867914
1739209712.449101;-38.13080360867914
1739209712.4491148;-45.120503652039325
1739209712.4491286;-45.120503652039325
1739209712.4491425;-45.120503652039325
1739209712.4491563;-45.120503652039325
1739209712.44917;-45.120503652039325
1739209712.4491837;-45.120503652039325
1739209712.4491975;-45.120503652039325
1739209712.4492114;-45.120503652039325
1739209712.4492252;-45.120503652039325
1739209712.449239;-45.120503652039325
1739209712.4492528;-45.120503652039325
1739209712.4492667;-38.13080360867914
1739209712.4492805;-38.13080360867914
1739209712.4492943;-38.13080360867914
1739209712.449308;-45.120503652039325
1739209712.4493217;-38.13080360867914
1739209712.4493356;-31.141103565318915
1739209712.4493494;-45.120503652039325
1739209712.4493632;-45.120503652039325
1739209712.449377;-38.13080360867914
1739209712.449391;-38.13080360867914
1739209712.4494047;-38.13080360867914
1739209712.4494185;-45.120503652039325
1739209712.4494321;-38.13080360867914
1739209712.449446;-35.57807855764607
1739209712.4494598;-45.120503652039325
1739209712.4494736;-45.120503652039325
1739209712.4494874;-45.120503652039325
1739209712.4495013;-45.120503652039325
1739209712.449515;-35.57807855764607
1739209712.449529;-45.120503652039325
1739209712.4495428;-33.981070128970906
1739209712.4495564;-25.62660358559016
1739209712.4495702;-38.13080360867914
1739209712.449584;-45.120503652039325
1739209712.4495978;-38.13080360867914
1739209712.4496117;-33.981070128970906
1739209712.4496255;-38.13080360867914
1739209712.4496393;-45.120503652039325
1739209712.4496531;-45.120503652039325
1739209712.449667;-35.57807855764607
1739209712.4496808;-45.120503652039325
1739209712.4496944;-38.13080360867914
1739209712.4497082;-45.120503652039325
1739209712.449722;-45.120503652039325
1739209712.4497359;-45.120503652039325
1739209712.4497497;-45.120503652039325
1739209712.4497635;-38.13080360867914
1739209712.4497774;-30.49652367304973
1739209712.4497912;-38.13080360867914
1739209712.449805;-38.13080360867914
1739209712.4498186;-38.13080360867914
1739209712.4498324;-38.13080360867914
1739209712.4498463;-45.120503652039325
1739209712.44986;-45.120503652039325
1739209712.449874;-45.120503652039325
1739209712.4498878;-45.120503652039325
1739209712.4499016;-45.120503652039325
1739209712.4499154;-45.120503652039325
1739209712.4499292;-45.120503652039325
1739209712.4499428;-38.13080360867914
1739209712.4499567;-45.120503652039325
1739209712.4499705;-45.120503652039325
1739209712.4499843;-45.120503652039325
1739209712.4499981;-38.13080360867914
1739209712.450012;-45.120503652039325
1739209712.4500258;-45.120503652039325
1739209712.4500396;-38.13080360867914
1739209712.4500535;-45.120503652039325
1739209712.450067;-35.57807855764607
1739209712.4500809;-45.120503652039325
1739209712.4500947;-38.13080360867914
1739209712.4501085;-25.252786309376837
1739209712.4501224;-32.816014438256545
1739209712.4501362;-45.120503652039325
1739209712.45015;-38.13080360867914
1739209712.4501638;-35.57807855764607
1739209712.4501777;-45.120503652039325
1739209712.4501913;-45.120503652039325
1739209712.450205;-45.120503652039325
1739209712.450219;-33.981070128970956
1739209712.4502327;-45.120503652039325
1739209712.4502466;-33.981070128970906
1739209712.4502604;-38.13080360867914
1739209712.4502742;-38.13080360867914
1739209712.450288;-35.57807855764607
1739209712.450302;-45.120503652039325
1739209712.4503155;-45.120503652039325
1739209712.4503293;-35.57807855764607
1739209712.4503431;-38.13080360867914
1739209712.450357;-35.57807855764607
1739209712.4503708;-38.13080360867914
1739209712.4503846;-45.120503652039325
1739209712.4503984;-45.120503652039325
1739209712.4504123;-38.13080360867914
1739209712.450426;-45.120503652039325
1739209712.4504397;-38.13080360867914
1739209712.4504535;-35.57807855764607
1739209712.4504673;-38.13080360867914
1739209712.4504812;-38.13080360867914
1739209712.450495;-35.57807855764607
1739209712.4505088;-45.120503652039325
1739209712.4505227;-38.13080360867914
1739209712.4505365;-31.141103565318915
1739209712.4505503;-45.120503652039325
1739209712.450564;-38.13080360867914
1739209712.4505777;-45.120503652039325
1739209712.4505916;-38.13080360867914
1739209712.4506054;-38.13080360867914
1739209712.4506192;-33.981070128970906
1739209712.450633;-38.13080360867914
1739209712.4506469;-45.120503652039325
1739209712.4506607;-35.57807855764607
1739209712.4506745;-38.13080360867914
1739209712.4506881;-38.13080360867914
1739209712.450702;-38.13080360867914
1739209712.4507158;-35.57807855764607
1739209712.4507296;-33.981070128970906
1739209712.4507434;-38.13080360867914
1739209712.4507573;-33.981070128970906
1739209712.450771;-45.120503652039325
1739209712.450785;-38.13080360867914
1739209712.4507987;-35.57807855764607
1739209712.4508123;-32.816014438256545
1739209712.4508262;-45.120503652039325
1739209712.45084;-38.13080360867914
1739209712.4508538;-35.57807855764607
1739209712.4508677;-45.120503652039325
1739209712.4508815;-32.816014438256545
1739209712.4508953;-35.57807855764607
1739209712.4509091;-38.13080360867914
1739209712.450923;-38.13080360867914
1739209712.4509366;-45.120503652039325
1739209712.4509504;-38.13080360867914
1739209712.4509642;-38.13080360867914
1739209712.450978;-38.13080360867914
1739209712.4509919;-38.13080360867914
1739209712.4510057;-45.120503652039325
1739209712.4510195;-38.13080360867914
1739209712.4510334;-38.13080360867914
1739209712.4510472;-45.120503652039325
1739209712.4510608;-38.13080360867914
1739209712.4510746;-35.57807855764607
1739209712.4510884;-38.13080360867914
1739209712.4511023;-45.120503652039325
1739209712.451116;-38.13080360867914
1739209712.45113;-38.13080360867914
1739209712.4511437;-45.120503652039325
1739209712.4511576;-45.120503652039325
1739209712.4511714;-45.120503652039325
1739209712.451185;-35.57807855764607
1739209712.4511988;-45.120503652039325
1739209712.4512126;-45.120503652039325
1739209712.4512265;-38.13080360867914
1739209712.4512403;-35.57807855764607
1739209712.4512541;-38.13080360867914
1739209712.451268;-38.13080360867914
1739209712.4512818;-35.57807855764607
1739209712.4512956;-45.120503652039325
1739209712.4513092;-38.13080360867914
1739209712.451323;-45.120503652039325
1739209712.4513369;-38.13080360867914
1739209712.4513507;-38.13080360867914
1739209712.4513645;-38.13080360867914
1739209712.4513783;-38.13080360867914
1739209712.4513922;-38.13080360867914
1739209712.451406;-38.13080360867914
1739209712.4514198;-45.120503652039325
1739209712.4514334;-38.13080360867914
1739209712.4514472;-38.13080360867914
1739209712.451461;-45.120503652039325
1739209712.451475;-38.13080360867914
1739209712.4514887;-38.13080360867914
1739209712.4515026;-38.13080360867914
1739209712.4515164;-38.13080360867914
1739209712.4515302;-38.13080360867914
1739209712.451544;-38.13080360867914
1739209712.4515576;-45.120503652039325
1739209712.4515715;-45.120503652039325
1739209712.4515853;-45.120503652039325
1739209712.4515991;-38.13080360867914
1739209712.451613;-38.13080360867914
1739209712.4516268;-38.13080360867914
1739209712.4516406;-38.13080360867914
1739209712.4516544;-38.13080360867914
1739209712.4516683;-38.13080360867914
1739209712.451682;-45.120503652039325
1739209712.4516957;-45.120503652039325
1739209712.4517095;-45.120503652039325
1739209712.4517233;-38.13080360867914
1739209712.4517372;-45.120503652039325
1739209712.451751;-38.13080360867914
1739209712.4517648;-38.13080360867914
1739209712.4517787;-31.141103565318915
1739209712.4517925;-28.992665084841942
1739209712.4518063;-38.13080360867914
1739209712.45182;-45.120503652039325
1739209712.4518337;-45.120503652039325
1739209712.4518476;-38.13080360867914
1739209712.4518614;-38.13080360867914
1739209712.4518752;-45.120503652039325
1739209712.451889;-38.13080360867914
1739209712.4519029;-38.13080360867914
1739209712.4519167;-33.981070128970906
1739209712.4519305;-35.57807855764607
1739209712.451944;-45.120503652039325
