CAN Message; 0x1d3:00000e08a0a044c7
Timestamp;Amplitude
1739209634.9273734;-45.120503652039325
1739209634.9273744;-45.120503652039325
1739209634.9273753;-45.120503652039325
1739209634.9273765;-38.13080360867914
1739209634.9273775;-38.13080360867914
1739209634.9273784;-45.120503652039325
1739209634.9273794;-38.13080360867914
1739209634.9273806;-38.13080360867914
1739209634.9273815;-45.120503652039325
1739209634.9273825;-38.13080360867914
1739209634.9273834;-35.57807855764607
1739209634.9273844;-45.120503652039325
1739209634.9273856;-38.13080360867914
1739209634.9273865;-35.57807855764607
1739209634.9273875;-38.13080360867914
1739209634.9273884;-45.120503652039325
1739209634.9273896;-35.57807855764607
1739209634.9273906;-45.120503652039325
1739209634.9273915;-45.120503652039325
1739209634.9273925;-38.13080360867914
1739209634.9273937;-38.13080360867914
1739209634.9225645;-38.13080360867914
1739209634.9225698;-35.57807855764607
1739209634.922575;-38.13080360867914
1739209634.9225802;-45.120503652039325
1739209634.9225855;-38.13080360867914
1739209634.922591;-32.816014438256545
1739209634.9225962;-38.13080360867914
1739209634.9226015;-45.120503652039325
1739209634.9226067;-38.13080360867914
1739209634.922612;-35.57807855764607
1739209634.9226172;-38.13080360867914
1739209634.9226224;-45.120503652039325
1739209634.9226277;-45.120503652039325
1739209634.9226332;-35.57807855764607
1739209634.9226384;-38.13080360867914
1739209634.9226437;-35.57807855764607
1739209634.922649;-38.13080360867914
1739209634.9226542;-45.120503652039325
1739209634.9226594;-45.120503652039325
1739209634.9226646;-35.57807855764607
1739209634.92267;-38.13080360867914
1739209634.9226751;-45.120503652039325
1739209634.9226806;-38.13080360867914
1739209634.9226859;-45.120503652039325
1739209634.922691;-38.13080360867914
1739209634.9226964;-45.120503652039325
1739209634.9227016;-45.120503652039325
1739209634.9227068;-45.120503652039325
1739209634.922712;-45.120503652039325
1739209634.9227173;-45.120503652039325
1739209634.9227228;-45.120503652039325
1739209634.922728;-38.13080360867914
1739209634.9227333;-38.13080360867914
1739209634.9227386;-38.13080360867914
1739209634.9227438;-33.981070128970906
1739209634.922749;-31.141103565318915
1739209634.9227543;-27.267205301931607
1739209634.9227595;-45.120503652039325
1739209634.922765;-38.13080360867914
1739209634.9227703;-35.57807855764607
1739209634.9227755;-38.13080360867914
1739209634.9227808;-45.120503652039325
1739209634.922786;-38.13080360867914
1739209634.9227912;-38.13080360867914
1739209634.9227965;-32.81601443825658
1739209634.9228017;-38.13080360867914
1739209634.9228072;-38.13080360867914
1739209634.9228125;-45.120503652039325
1739209634.9228177;-45.120503652039325
1739209634.922823;-45.120503652039325
1739209634.9228282;-38.13080360867914
1739209634.9228334;-30.49652367304973
1739209634.9228387;-27.267205301931607
1739209634.922844;-45.120503652039325
1739209634.9228492;-38.13080360867914
1739209634.9228547;-35.57807855764607
1739209634.92286;-38.13080360867914
1739209634.9228652;-38.13080360867914
1739209634.9228704;-38.13080360867914
1739209634.9228756;-45.120503652039325
1739209634.922881;-38.13080360867914
1739209634.9228861;-45.120503652039325
1739209634.9228914;-45.120503652039325
1739209634.9228969;-38.13080360867914
1739209634.922902;-38.13080360867914
1739209634.9229074;-45.120503652039325
1739209634.9229126;-45.120503652039325
1739209634.9229178;-38.13080360867914
1739209634.922923;-31.141103565318915
1739209634.9229283;-45.120503652039325
1739209634.9229336;-38.13080360867914
1739209634.922939;-38.13080360867914
1739209634.9229443;-38.13080360867914
1739209634.9229496;-45.120503652039325
1739209634.9229548;-38.13080360867914
1739209634.92296;-33.981070128970906
1739209634.9229653;-33.981070128970906
1739209634.9229705;-45.120503652039325
1739209634.9229758;-45.120503652039325
1739209634.9229813;-38.13080360867914
1739209634.9229865;-45.120503652039325
1739209634.9229918;-45.120503652039325
1739209634.922997;-45.120503652039325
1739209634.9230022;-45.120503652039325
1739209634.9230075;-38.13080360867914
1739209634.9230127;-45.120503652039325
1739209634.923018;-38.13080360867914
1739209634.9230232;-35.57807855764607
1739209634.9230287;-38.13080360867914
1739209634.923034;-45.120503652039325
1739209634.9230392;-45.120503652039325
1739209634.9230444;-35.57807855764607
1739209634.9230497;-38.13080360867914
1739209634.923055;-45.120503652039325
1739209634.9230602;-45.120503652039325
1739209634.9230654;-38.13080360867914
1739209634.923071;-33.981070128970906
1739209634.9230762;-45.120503652039325
1739209634.9230814;-38.13080360867914
1739209634.9230866;-35.57807855764607
1739209634.923092;-35.57807855764607
1739209634.9230971;-38.13080360867914
1739209634.9231024;-33.981070128970906
1739209634.9231076;-31.141103565318893
1739209634.923113;-33.981070128970906
1739209634.9231184;-45.120503652039325
1739209634.9231236;-38.13080360867914
1739209634.9231288;-35.57807855764607
1739209634.923134;-33.981070128970906
1739209634.9231393;-38.13080360867914
1739209634.9231446;-38.13080360867914
1739209634.9231498;-45.120503652039325
1739209634.9231553;-33.981070128970906
1739209634.9231606;-38.13080360867914
1739209634.9231658;-38.13080360867914
1739209634.923171;-35.57807855764607
1739209634.9231763;-33.981070128970906
1739209634.9231815;-32.816014438256545
1739209634.9231868;-38.13080360867914
1739209634.923192;-38.13080360867914
1739209634.9231973;-35.57807855764607
1739209634.9232028;-38.13080360867914
1739209634.923208;-45.120503652039325
1739209634.9232132;-35.57807855764607
1739209634.9232185;-38.13080360867914
1739209634.9232237;-45.120503652039325
1739209634.923229;-38.13080360867914
1739209634.9232342;-45.120503652039325
1739209634.9232395;-45.120503652039325
1739209634.923245;-45.120503652039325
1739209634.9232502;-38.13080360867914
1739209634.9232554;-45.120503652039325
1739209634.9232607;-33.981070128970906
1739209634.923266;-33.981070128970906
1739209634.9232712;-45.120503652039325
1739209634.9232764;-45.120503652039325
1739209634.9232817;-38.13080360867914
1739209634.9232872;-32.816014438256545
1739209634.9232924;-38.13080360867914
1739209634.9232976;-45.120503652039325
1739209634.923303;-45.120503652039325
1739209634.9233081;-45.120503652039325
1739209634.9233134;-38.13080360867914
1739209634.9233186;-45.120503652039325
1739209634.9233239;-45.120503652039325
1739209634.9233294;-35.57807855764607
1739209634.9233346;-38.13080360867914
1739209634.9233398;-45.120503652039325
1739209634.923345;-33.981070128970906
1739209634.9233503;-29.438486411369333
1739209634.9233556;-38.13080360867914
1739209634.9233608;-45.120503652039325
1739209634.923366;-33.981070128970906
1739209634.9233713;-30.49652367304973
1739209634.9233768;-38.13080360867914
1739209634.923382;-45.120503652039325
1739209634.9233873;-45.120503652039325
1739209634.9233925;-45.120503652039325
1739209634.9233978;-45.120503652039325
1739209634.923403;-45.120503652039325
1739209634.9234083;-45.120503652039325
1739209634.9234135;-45.120503652039325
1739209634.923419;-35.57807855764607
1739209634.9234242;-45.120503652039325
1739209634.9234295;-38.13080360867914
1739209634.9234347;-26.991370085610736
1739209634.92344;-45.120503652039325
1739209634.9234452;-45.120503652039325
1739209634.9234505;-38.13080360867914
1739209634.9234557;-35.57807855764607
1739209634.9234612;-45.120503652039325
1739209634.9234664;-38.13080360867914
1739209634.9234717;-45.120503652039325
1739209634.923477;-45.120503652039325
1739209634.9234822;-38.13080360867914
1739209634.9234874;-35.57807855764607
1739209634.9234927;-38.13080360867914
1739209634.923498;-38.13080360867914
1739209634.9235034;-38.13080360867914
1739209634.9235086;-45.120503652039325
1739209634.923514;-38.13080360867914
1739209634.9235191;-32.816014438256545
1739209634.9235244;-38.13080360867914
1739209634.9235296;-35.57807855764607
1739209634.9235349;-38.13080360867914
1739209634.92354;-45.120503652039325
1739209634.9235454;-38.13080360867914
1739209634.9235508;-35.57807855764607
1739209634.923556;-38.13080360867914
1739209634.9235613;-45.120503652039325
1739209634.9235666;-38.13080360867914
1739209634.9235718;-38.13080360867914
1739209634.923577;-45.120503652039325
1739209634.9235823;-38.13080360867914
1739209634.9235876;-45.120503652039325
1739209634.923593;-38.13080360867914
1739209634.9235983;-38.13080360867914
1739209634.9236035;-35.57807855764607
1739209634.9236088;-45.120503652039325
1739209634.923614;-45.120503652039325
1739209634.9236193;-38.13080360867914
1739209634.9236245;-45.120503652039325
1739209634.9236298;-45.120503652039325
1739209634.9236352;-45.120503652039325
1739209634.9236405;-45.120503652039325
1739209634.9236457;-38.13080360867914
1739209634.923651;-45.120503652039325
1739209634.9236562;-38.13080360867914
1739209634.9236615;-38.13080360867914
1739209634.9236667;-38.13080360867914
1739209634.923672;-38.13080360867914
1739209634.9236774;-38.13080360867914
1739209634.9236827;-38.13080360867914
1739209634.923688;-38.13080360867914
1739209634.9236932;-33.981070128970906
1739209634.9236984;-45.120503652039325
1739209634.9237037;-45.120503652039325
1739209634.923709;-45.120503652039325
1739209634.9237142;-38.13080360867914
1739209634.9237194;-45.120503652039325
1739209634.923725;-38.13080360867914
1739209634.9237301;-38.13080360867914
1739209634.9237354;-38.13080360867914
1739209634.9237406;-45.120503652039325
1739209634.9237459;-38.13080360867914
1739209634.923751;-35.57807855764607
1739209634.9237564;-38.13080360867914
1739209634.9237616;-45.120503652039325
1739209634.923767;-45.120503652039325
1739209634.9237723;-38.13080360867914
1739209634.9237776;-45.120503652039325
1739209634.9237828;-45.120503652039325
1739209634.923788;-38.13080360867914
1739209634.9237933;-38.13080360867914
1739209634.9237986;-38.13080360867914
1739209634.9238038;-45.120503652039325
1739209634.9238093;-38.13080360867914
1739209634.9238145;-32.816014438256545
1739209634.9238198;-32.816014438256545
1739209634.923825;-45.120503652039325
1739209634.9238303;-38.13080360867914
1739209634.9238355;-35.57807855764607
1739209634.9238408;-38.13080360867914
1739209634.923846;-45.120503652039325
1739209634.9238513;-38.13080360867914
1739209634.9238567;-45.120503652039325
1739209634.923862;-45.120503652039325
1739209634.9238672;-38.13080360867914
1739209634.9238725;-45.120503652039325
1739209634.9238777;-45.120503652039325
1739209634.923883;-45.120503652039325
1739209634.9238882;-38.13080360867914
1739209634.9238935;-38.13080360867914
1739209634.923899;-45.120503652039325
1739209634.9239042;-38.13080360867914
1739209634.9239094;-45.120503652039325
1739209634.9239147;-38.13080360867914
1739209634.92392;-45.120503652039325
1739209634.9239252;-38.13080360867914
1739209634.9239304;-38.13080360867914
1739209634.9239357;-45.120503652039325
1739209634.9239411;-45.120503652039325
1739209634.9239464;-38.13080360867914
1739209634.9239516;-38.13080360867914
1739209634.9239569;-38.13080360867914
1739209634.923962;-45.120503652039325
1739209634.9239674;-38.13080360867914
1739209634.9239726;-38.13080360867914
1739209634.9239779;-45.120503652039325
1739209634.9239833;-45.120503652039325
1739209634.9239886;-45.120503652039325
1739209634.9239938;-38.13080360867914
1739209634.923999;-38.13080360867914
1739209634.9240043;-45.120503652039325
1739209634.9240096;-38.13080360867914
1739209634.9240148;-38.13080360867914
1739209634.92402;-45.120503652039325
1739209634.9240253;-45.120503652039325
1739209634.9240308;-38.13080360867914
1739209634.924036;-38.13080360867914
1739209634.9240413;-45.120503652039325
1739209634.9240465;-45.120503652039325
1739209634.9240518;-38.13080360867914
1739209634.924057;-35.57807855764607
1739209634.9240623;-38.13080360867914
1739209634.9240675;-45.120503652039325
1739209634.924073;-45.120503652039325
1739209634.9240782;-38.13080360867914
1739209634.9240835;-38.13080360867914
1739209634.9240887;-45.120503652039325
1739209634.924094;-33.981070128970906
1739209634.9240992;-38.13080360867914
1739209634.9241045;-38.13080360867914
1739209634.9241097;-38.13080360867914
1739209634.9241152;-38.13080360867914
1739209634.9241204;-38.13080360867914
1739209634.9241257;-45.120503652039325
1739209634.924131;-45.120503652039325
1739209634.9241362;-45.120503652039325
1739209634.9241414;-45.120503652039325
1739209634.9241467;-45.120503652039325
1739209634.924152;-35.57807855764607
1739209634.9241574;-38.13080360867914
1739209634.9241626;-45.120503652039325
1739209634.9241679;-33.981070128970906
1739209634.924173;-38.13080360867914
1739209634.9241784;-38.13080360867914
1739209634.9241836;-38.13080360867914
1739209634.9241889;-38.13080360867914
1739209634.924194;-38.13080360867914
1739209634.9241993;-38.13080360867914
1739209634.9242048;-32.816014438256545
1739209634.92421;-45.120503652039325
1739209634.9242153;-38.13080360867914
1739209634.9242206;-38.13080360867914
1739209634.9242258;-38.13080360867914
1739209634.924231;-45.120503652039325
1739209634.9242363;-38.13080360867914
1739209634.9242415;-45.120503652039325
1739209634.924247;-45.120503652039325
1739209634.9242523;-45.120503652039325
1739209634.9242575;-33.981070128970906
1739209634.9242628;-45.120503652039325
1739209634.924268;-45.120503652039325
1739209634.9242733;-38.13080360867914
1739209634.9242785;-45.120503652039325
1739209634.9242837;-38.13080360867914
1739209634.9242892;-38.13080360867914
1739209634.9242945;-45.120503652039325
1739209634.9242997;-45.120503652039325
1739209634.924305;-45.120503652039325
1739209634.9243102;-35.57807855764607
1739209634.9243155;-38.13080360867914
1739209634.9243207;-35.57807855764607
1739209634.924326;-45.120503652039325
1739209634.9243314;-45.120503652039325
1739209634.9243367;-33.981070128970906
1739209634.924342;-33.981070128970906
1739209634.9243472;-45.120503652039325
1739209634.9243524;-45.120503652039325
1739209634.9243577;-38.13080360867914
1739209634.924363;-35.57807855764607
1739209634.9243681;-38.13080360867914
1739209634.9243734;-45.120503652039325
1739209634.9243789;-38.13080360867914
1739209634.924384;-35.57807855764607
1739209634.9243894;-35.57807855764607
1739209634.9243946;-35.57807855764607
1739209634.9243999;-38.13080360867914
1739209634.924405;-38.13080360867914
1739209634.9244103;-45.120503652039325
1739209634.9244156;-45.120503652039325
1739209634.924421;-38.13080360867914
1739209634.9244263;-35.57807855764607
1739209634.9244316;-45.120503652039325
1739209634.9244368;-45.120503652039325
1739209634.924442;-38.13080360867914
1739209634.9244473;-35.57807855764607
1739209634.9244525;-38.13080360867914
1739209634.9244578;-45.120503652039325
1739209634.9244633;-38.13080360867914
1739209634.9244685;-38.13080360867914
1739209634.9244738;-38.13080360867914
1739209634.924479;-35.57807855764607
1739209634.9244843;-38.13080360867914
1739209634.9244895;-38.13080360867914
1739209634.9244947;-45.120503652039325
1739209634.9245;-38.13080360867914
1739209634.9245055;-45.120503652039325
1739209634.9245107;-45.120503652039325
1739209634.924516;-38.13080360867914
1739209634.9245212;-45.120503652039325
1739209634.9245265;-38.13080360867914
1739209634.9245317;-38.13080360867914
1739209634.924537;-45.120503652039325
1739209634.9245422;-45.120503652039325
1739209634.9245474;-45.120503652039325
1739209634.924553;-45.120503652039325
1739209634.9245582;-45.120503652039325
1739209634.9245634;-31.141103565318893
1739209634.9245687;-45.120503652039325
1739209634.924574;-38.13080360867914
1739209634.9245791;-45.120503652039325
1739209634.9245844;-32.816014438256545
1739209634.9245896;-38.13080360867914
1739209634.924595;-45.120503652039325
1739209634.9246004;-38.13080360867914
1739209634.9246056;-45.120503652039325
1739209634.9246109;-38.13080360867914
1739209634.924616;-45.120503652039325
1739209634.9246213;-38.13080360867914
1739209634.9246266;-45.120503652039325
1739209634.9246318;-45.120503652039325
1739209634.9246373;-45.120503652039325
1739209634.9246426;-38.13080360867914
1739209634.9246478;-35.57807855764607
1739209634.924653;-45.120503652039325
1739209634.9246583;-45.120503652039325
1739209634.9246635;-45.120503652039325
1739209634.9246688;-30.49652367304973
1739209634.924674;-31.141103565318915
1739209634.9246795;-45.120503652039325
1739209634.9246848;-45.120503652039325
1739209634.92469;-45.120503652039325
1739209634.9246953;-38.13080360867914
1739209634.9247005;-45.120503652039325
1739209634.9247057;-38.13080360867914
1739209634.924711;-45.120503652039325
1739209634.9247162;-38.13080360867914
1739209634.9247215;-38.13080360867914
1739209634.924727;-45.120503652039325
1739209634.9247322;-38.13080360867914
1739209634.9247375;-45.120503652039325
1739209634.9247427;-38.13080360867914
1739209634.924748;-38.13080360867914
1739209634.9247532;-31.141103565318915
1739209634.9247584;-28.58837851428586
1739209634.9247637;-38.13080360867914
1739209634.9247692;-38.13080360867914
1739209634.9247744;-38.13080360867914
1739209634.9247797;-38.13080360867914
1739209634.924785;-45.120503652039325
1739209634.9247901;-38.13080360867914
1739209634.9247954;-45.120503652039325
1739209634.9248006;-35.57807855764607
1739209634.9248059;-38.13080360867914
1739209634.9248114;-38.13080360867914
1739209634.9248166;-45.120503652039325
1739209634.9273946;-38.13080360867914
1739209634.9273956;-45.120503652039325
1739209634.9273965;-45.120503652039325
1739209634.9273977;-38.13080360867914
1739209634.9273987;-38.13080360867914
1739209634.9273996;-45.120503652039325
1739209634.9274006;-45.120503652039325
1739209634.9274015;-38.13080360867914
1739209634.9274027;-35.57807855764607
1739209634.9274037;-35.57807855764607
1739209634.9274046;-45.120503652039325
1739209634.9274056;-35.57807855764607
1739209634.9274068;-38.13080360867914
1739209634.9274077;-45.120503652039325
1739209634.9274087;-38.13080360867914
1739209634.9274096;-35.57807855764607
1739209634.9274108;-38.13080360867914
1739209634.9274118;-45.120503652039325
1739209634.9274127;-38.13080360867914
1739209634.9274137;-38.13080360867914
1739209634.927415;-38.13080360867914
1739209634.9274158;-45.120503652039325
1739209634.9274168;-38.13080360867914
1739209634.9274178;-38.13080360867914
1739209634.9274187;-38.13080360867914
1739209634.92742;-38.13080360867914
1739209634.9274209;-38.13080360867914
1739209634.9274218;-38.13080360867914
1739209634.9274228;-45.120503652039325
1739209634.927424;-32.816014438256545
1739209634.927425;-38.13080360867914
1739209634.9274259;-35.57807855764607
1739209634.9274268;-38.13080360867914
1739209634.927428;-45.120503652039325
1739209634.927429;-38.13080360867914
1739209634.92743;-35.57807855764607
1739209634.9274309;-38.13080360867914
1739209634.927432;-45.120503652039325
1739209634.927433;-45.120503652039325
1739209634.927434;-45.120503652039325
1739209634.927435;-45.120503652039325
1739209634.9274359;-38.13080360867914
1739209634.927437;-38.13080360867914
1739209634.927438;-38.13080360867914
1739209634.927439;-45.120503652039325
1739209634.92744;-38.13080360867914
1739209634.9274411;-45.120503652039325
1739209634.927442;-45.120503652039325
1739209634.927443;-45.120503652039325
1739209634.927444;-45.120503652039325
1739209634.9274452;-45.120503652039325
1739209634.9274461;-38.13080360867914
1739209634.927447;-38.13080360867914
1739209634.927448;-45.120503652039325
1739209634.9274492;-45.120503652039325
1739209634.9274502;-32.816014438256545
1739209634.9274511;-45.120503652039325
1739209634.927452;-35.57807855764607
1739209634.9274533;-45.120503652039325
1739209634.9274542;-45.120503652039325
1739209634.9274552;-45.120503652039325
1739209634.9274561;-32.816014438256545
1739209634.927457;-35.57807855764607
1739209634.9274583;-35.57807855764607
1739209634.9274592;-38.13080360867914
1739209634.9274602;-45.120503652039325
1739209634.9274611;-38.13080360867914
1739209634.9274623;-45.120503652039325
1739209634.9274633;-38.13080360867914
1739209634.9274642;-38.13080360867914
1739209634.9274652;-45.120503652039325
1739209634.9274664;-45.120503652039325
1739209634.9274673;-45.120503652039325
1739209634.9274683;-35.57807855764607
1739209634.9274693;-45.120503652039325
1739209634.9274704;-45.120503652039325
1739209634.9274714;-45.120503652039325
1739209634.9274724;-28.58837851428586
1739209634.9274733;-31.141103565318915
1739209634.9274743;-45.120503652039325
1739209634.9274755;-45.120503652039325
1739209634.9274764;-45.120503652039325
1739209634.9274774;-38.13080360867914
1739209634.9274783;-45.120503652039325
1739209634.9274795;-35.57807855764607
1739209634.9274805;-38.13080360867914
1739209634.9274814;-45.120503652039325
1739209634.9274824;-45.120503652039325
1739209634.9274836;-38.13080360867914
1739209634.9274845;-38.13080360867914
1739209634.9274855;-45.120503652039325
1739209634.9274864;-38.13080360867914
1739209634.9274876;-38.13080360867914
1739209634.9274886;-33.981070128970906
1739209634.9274895;-31.141103565318915
1739209634.9274905;-45.120503652039325
1739209634.9274914;-38.13080360867914
1739209634.9274926;-35.57807855764607
1739209634.9274936;-38.13080360867914
1739209634.9274945;-45.120503652039325
1739209634.9274955;-38.13080360867914
1739209634.9274967;-38.13080360867914
1739209634.9274976;-38.13080360867914
1739209634.9274986;-38.13080360867914
1739209634.9274995;-38.13080360867914
1739209634.9275007;-45.120503652039325
1739209634.9275017;-45.120503652039325
1739209634.9275026;-38.13080360867914
1739209634.9275036;-45.120503652039325
1739209634.9275048;-33.981070128970906
1739209634.9275057;-28.992665084841942
1739209634.9275067;-38.13080360867914
1739209634.9275076;-38.13080360867914
1739209634.9275088;-35.57807855764607
1739209634.9275098;-38.13080360867914
1739209634.9275107;-38.13080360867914
1739209634.9275117;-38.13080360867914
1739209634.9275126;-45.120503652039325
1739209634.9275138;-30.49652367304973
1739209634.9275148;-33.981070128970906
1739209634.9275157;-38.13080360867914
1739209634.9275167;-45.120503652039325
1739209634.927518;-38.13080360867914
1739209634.9275188;-35.57807855764607
1739209634.9275198;-38.13080360867914
1739209634.9275208;-38.13080360867914
1739209634.927522;-38.13080360867914
1739209634.927523;-45.120503652039325
1739209634.9275239;-45.120503652039325
1739209634.9275248;-45.120503652039325
1739209634.927526;-38.13080360867914
1739209634.927527;-38.13080360867914
1739209634.927528;-35.57807855764607
1739209634.9275289;-45.120503652039325
1739209634.9275298;-45.120503652039325
1739209634.927531;-33.981070128970906
1739209634.927532;-38.13080360867914
1739209634.927533;-45.120503652039325
1739209634.9275339;-38.13080360867914
1739209634.927535;-45.120503652039325
1739209634.927536;-38.13080360867914
1739209634.927537;-45.120503652039325
1739209634.927538;-33.981070128970906
1739209634.927539;-45.120503652039325
1739209634.92754;-38.13080360867914
1739209634.927541;-45.120503652039325
1739209634.927542;-38.13080360867914
1739209634.9275432;-45.120503652039325
1739209634.927544;-38.13080360867914
1739209634.927545;-45.120503652039325
1739209634.927546;-32.816014438256545
1739209634.927547;-45.120503652039325
1739209634.9275482;-33.981070128970906
1739209634.9275491;-38.13080360867914
1739209634.92755;-33.981070128970906
1739209634.927551;-38.13080360867914
1739209634.9275522;-45.120503652039325
1739209634.9275532;-45.120503652039325
1739209634.9275541;-31.141103565318915
1739209634.927555;-38.13080360867914
1739209634.9275563;-45.120503652039325
1739209634.9275572;-35.57807855764607
1739209634.9275582;-38.13080360867914
1739209634.9275591;-45.120503652039325
1739209634.9275603;-38.13080360867914
1739209634.9275613;-35.57807855764607
1739209634.9275622;-32.816014438256545
1739209634.9275632;-38.13080360867914
1739209634.9275644;-38.13080360867914
1739209634.9275653;-38.13080360867914
1739209634.9275663;-38.13080360867914
1739209634.9275672;-38.13080360867914
1739209634.9275682;-38.13080360867914
1739209634.9275694;-38.13080360867914
1739209634.9275703;-38.13080360867914
1739209634.9275713;-38.13080360867914
1739209634.9275723;-45.120503652039325
1739209634.9275734;-45.120503652039325
1739209634.9275744;-45.120503652039325
1739209634.9275753;-38.13080360867914
1739209634.9275763;-38.13080360867914
1739209634.9275775;-45.120503652039325
1739209634.9275784;-33.981070128970906
1739209634.9275794;-38.13080360867914
1739209634.9275804;-45.120503652039325
1739209634.9275815;-35.57807855764607
1739209634.9275825;-38.13080360867914
1739209634.9275835;-38.13080360867914
1739209634.9275844;-45.120503652039325
1739209634.9275854;-45.120503652039325
1739209634.9275866;-45.120503652039325
1739209634.9275875;-38.13080360867914
1739209634.9275885;-45.120503652039325
1739209634.9275894;-45.120503652039325
1739209634.9275906;-45.120503652039325
1739209634.9275916;-32.816014438256545
1739209634.9275925;-35.57807855764607
1739209634.9275935;-45.120503652039325
1739209634.9275947;-31.141103565318915
1739209634.9275956;-33.981070128970906
1739209634.9275966;-38.13080360867914
1739209634.9275975;-45.120503652039325
1739209634.9275987;-38.13080360867914
1739209634.9275997;-38.13080360867914
1739209634.9276006;-33.981070128970906
1739209634.9276016;-45.120503652039325
1739209634.9276025;-45.120503652039325
1739209634.9276037;-38.13080360867914
1739209634.9276047;-33.981070128970906
1739209634.9276056;-45.120503652039325
1739209634.9276066;-45.120503652039325
1739209634.9276078;-32.816014438256545
1739209634.9276087;-35.57807855764607
1739209634.9276097;-45.120503652039325
1739209634.9276106;-35.57807855764607
1739209634.9276118;-32.816014438256545
1739209634.9276128;-45.120503652039325
1739209634.9276137;-45.120503652039325
1739209634.9276147;-38.13080360867914
1739209634.927616;-38.13080360867914
1739209634.9276168;-45.120503652039325
1739209634.9276178;-45.120503652039325
1739209634.9276187;-45.120503652039325
1739209634.92762;-45.120503652039325
1739209634.927621;-45.120503652039325
1739209634.9276218;-45.120503652039325
1739209634.9276228;-45.120503652039325
1739209634.9276237;-38.13080360867914
1739209634.927625;-45.120503652039325
1739209634.927626;-45.120503652039325
1739209634.9276268;-38.13080360867914
1739209634.9276278;-35.57807855764607
1739209634.927629;-45.120503652039325
1739209634.92763;-45.120503652039325
1739209634.927631;-33.981070128970906
1739209634.9276319;-45.120503652039325
1739209634.927633;-38.13080360867914
1739209634.927634;-38.13080360867914
1739209634.927635;-45.120503652039325
1739209634.927636;-45.120503652039325
1739209634.927637;-38.13080360867914
1739209634.927638;-32.816014438256545
1739209634.927639;-38.13080360867914
1739209634.92764;-38.13080360867914
1739209634.927641;-38.13080360867914
1739209634.927642;-45.120503652039325
1739209634.927643;-38.13080360867914
1739209634.927644;-33.981070128970906
1739209634.927645;-45.120503652039325
1739209634.9276462;-38.13080360867914
1739209634.927647;-38.13080360867914
1739209634.927648;-45.120503652039325
1739209634.927649;-45.120503652039325
1739209634.9276502;-45.120503652039325
1739209634.9276512;-45.120503652039325
1739209634.9276521;-45.120503652039325
1739209634.927653;-38.13080360867914
1739209634.9276543;-45.120503652039325
1739209634.9276552;-45.120503652039325
1739209634.9276562;-38.13080360867914
1739209634.9276571;-33.981070128970906
1739209634.927658;-38.13080360867914
1739209634.9276593;-35.57807855764607
1739209634.9276602;-38.13080360867914
1739209634.9276612;-45.120503652039325
1739209634.9276621;-45.120503652039325
1739209634.9276633;-38.13080360867914
1739209634.9276643;-38.13080360867914
1739209634.9276652;-45.120503652039325
1739209634.9276662;-45.120503652039325
1739209634.9276674;-38.13080360867914
1739209634.9276683;-45.120503652039325
1739209634.9276693;-45.120503652039325
1739209634.9276702;-45.120503652039325
1739209634.9276714;-38.13080360867914
1739209634.9276724;-35.57807855764607
1739209634.9276733;-38.13080360867914
1739209634.9276743;-45.120503652039325
1739209634.9276755;-38.13080360867914
1739209634.9276764;-35.57807855764607
1739209634.9276774;-33.981070128970906
1739209634.9276783;-45.120503652039325
1739209634.9276793;-38.13080360867914
1739209634.9276805;-45.120503652039325
1739209634.9276814;-45.120503652039325
1739209634.9276824;-45.120503652039325
1739209634.9276834;-38.13080360867914
1739209634.9276845;-38.13080360867914
1739209634.9276855;-38.13080360867914
1739209634.9276865;-45.120503652039325
1739209634.9276874;-45.120503652039325
1739209634.9276886;-35.57807855764607
1739209634.9276896;-38.13080360867914
1739209634.9276905;-45.120503652039325
1739209634.9276915;-38.13080360867914
1739209634.9276927;-35.57807855764607
1739209634.9276936;-33.981070128970906
1739209634.9276946;-45.120503652039325
1739209634.9276955;-45.120503652039325
1739209634.9276965;-45.120503652039325
1739209634.9276977;-38.13080360867914
1739209634.9276986;-45.120503652039325
1739209634.9276996;-45.120503652039325
1739209634.9277005;-45.120503652039325
1739209634.9277017;-33.981070128970906
1739209634.9277027;-45.120503652039325
1739209634.9277036;-45.120503652039325
1739209634.9277046;-38.13080360867914
1739209634.9277058;-38.13080360867914
1739209634.9277067;-45.120503652039325
1739209634.9277077;-38.13080360867914
1739209634.9277086;-35.57807855764607
1739209634.9277098;-33.981070128970906
1739209634.9277108;-38.13080360867914
1739209634.9277117;-38.13080360867914
1739209634.9277127;-45.120503652039325
1739209634.9277136;-38.13080360867914
1739209634.9277148;-45.120503652039325
1739209634.9277158;-45.120503652039325
1739209634.9277167;-38.13080360867914
1739209634.9277177;-38.13080360867914
1739209634.9277189;-38.13080360867914
1739209634.9277198;-45.120503652039325
1739209634.9277208;-45.120503652039325
1739209634.9277217;-38.13080360867914
1739209634.927723;-45.120503652039325
1739209634.927724;-45.120503652039325
1739209634.9277248;-45.120503652039325
1739209634.9277258;-38.13080360867914
1739209634.927727;-45.120503652039325
1739209634.927728;-45.120503652039325
1739209634.927729;-45.120503652039325
1739209634.9277298;-38.13080360867914
1739209634.927731;-45.120503652039325
1739209634.927732;-45.120503652039325
1739209634.927733;-45.120503652039325
