CAN Message; 0x1b8:03006ff692066267
1739209608.0574887;-38.13080360867914
1739209608.0574958;-38.13080360867914
1739209608.057503;-38.13080360867914
1739209608.05751;-38.13080360867914
1739209608.057517;-38.13080360867914
1739209608.0575242;-45.120503652039325
1739209608.0575314;-38.13080360867914
1739209608.0575385;-45.120503652039325
1739209608.0575454;-45.120503652039325
1739209608.0575526;-38.13080360867914
1739209608.0575597;-35.57807855764607
1739209608.057567;-38.13080360867914
1739209608.057574;-38.13080360867914
1739209608.057581;-38.13080360867914
1739209608.057588;-45.120503652039325
1739209608.0575953;-38.13080360867914
1739209608.0576024;-35.57807855764607
1739209608.0576096;-38.13080360867914
1739209608.0576165;-45.120503652039325
1739209608.0576236;-38.13080360867914
1739209608.0576308;-38.13080360867914
1739209608.057638;-38.13080360867914
1739209608.0576448;-38.13080360867914
1739209608.057652;-35.57807855764607
1739209608.0576591;-38.13080360867914
1739209608.0576663;-45.120503652039325
1739209608.0576735;-38.13080360867914
1739209608.0576804;-32.816014438256545
1739209608.0576875;-38.13080360867914
1739209608.0576947;-45.120503652039325
1739209608.0577018;-45.120503652039325
1739209608.057709;-45.120503652039325
1739209608.057716;-38.13080360867914
1739209608.057723;-38.13080360867914
1739209608.0577302;-38.13080360867914
1739209608.0577374;-38.13080360867914
1739209608.0577445;-38.13080360867914
1739209608.0577514;-45.120503652039325
1739209608.0577586;-35.57807855764607
1739209608.0577657;-35.57807855764607
1739209608.0577729;-33.981070128970906
1739209608.0577798;-45.120503652039325
1739209608.057787;-45.120503652039325
1739209608.057794;-45.120503652039325
1739209608.0578012;-45.120503652039325
1739209608.0578084;-45.120503652039325
1739209608.0578153;-45.120503652039325
1739209608.0578225;-45.120503652039325
1739209608.0578296;-45.120503652039325
1739209608.0578368;-38.13080360867914
1739209608.057844;-38.13080360867914
1739209608.0578508;-45.120503652039325
1739209608.057858;-28.992665084841942
1739209608.0578651;-31.141103565318915
1739209608.0578723;-45.120503652039325
1739209608.0578794;-45.120503652039325
1739209608.0578864;-38.13080360867914
1739209608.0578935;-38.13080360867914
1739209608.0579007;-45.120503652039325
1739209608.0579078;-32.816014438256545
1739209608.057915;-45.120503652039325
1739209608.057922;-38.13080360867914
1739209608.057929;-38.13080360867914
1739209608.0579362;-38.13080360867914
1739209608.0579433;-38.13080360867914
1739209608.0579503;-45.120503652039325
1739209608.0579574;-38.13080360867914
1739209608.0579646;-45.120503652039325
1739209608.0579717;-33.981070128970906
1739209608.0579789;-30.49652367304973
1739209608.0579858;-45.120503652039325
1739209608.057993;-45.120503652039325
1739209608.058;-45.120503652039325
1739209608.0580072;-45.120503652039325
1739209608.0580144;-38.13080360867914
1739209608.0580213;-35.57807855764607
1739209608.0580285;-38.13080360867914
1739209608.0580356;-45.120503652039325
1739209608.0580428;-45.120503652039325
1739209608.05805;-45.120503652039325
1739209608.0580568;-45.120503652039325
1739209608.058064;-45.120503652039325
1739209608.0580711;-45.120503652039325
1739209608.0580783;-45.120503652039325
1739209608.0580852;-38.13080360867914
1739209608.0580924;-45.120503652039325
1739209608.0580995;-45.120503652039325
1739209608.0581067;-38.13080360867914
1739209608.0581138;-38.13080360867914
1739209608.0581207;-27.8777449560314
1739209608.0581279;-32.816014438256545
1739209608.058135;-45.120503652039325
1739209608.0581422;-33.981070128970906
1739209608.0581493;-25.826314394896354
1739209608.0581563;-33.981070128970906
1739209608.0581634;-45.120503652039325
1739209608.0581706;-33.981070128970906
1739209608.0581777;-31.141103565318915
1739209608.0581849;-38.13080360867914
1739209608.0581918;-45.120503652039325
1739209608.058199;-45.120503652039325
1739209608.058206;-45.120503652039325
1739209608.0582132;-45.120503652039325
1739209608.0582201;-45.120503652039325
1739209608.0582273;-45.120503652039325
1739209608.0582345;-38.13080360867914
1739209608.0582416;-38.13080360867914
1739209608.0582488;-45.120503652039325
1739209608.0582557;-38.13080360867914
1739209608.0582628;-29.438486411369333
1739209608.05827;-38.13080360867914
1739209608.0582771;-45.120503652039325
1739209608.0582843;-38.13080360867914
1739209608.0582912;-38.13080360867914
1739209608.0582983;-38.13080360867914
1739209608.0583055;-45.120503652039325
1739209608.0583127;-45.120503652039325
1739209608.0583198;-35.57807855764607
1739209608.0583267;-38.13080360867914
1739209608.0583339;-38.13080360867914
1739209608.058341;-38.13080360867914
1739209608.0583482;-45.120503652039325
1739209608.058355;-45.120503652039325
1739209608.0583622;-45.120503652039325
1739209608.0583694;-45.120503652039325
1739209608.0583766;-45.120503652039325
1739209608.0583837;-38.13080360867914
1739209608.0583906;-35.57807855764607
1739209608.0583978;-45.120503652039325
1739209608.058405;-45.120503652039325
1739209608.058412;-38.13080360867914
1739209608.0584192;-45.120503652039325
1739209608.0584261;-45.120503652039325
1739209608.0584333;-32.816014438256545
1739209608.0584404;-45.120503652039325
1739209608.0584476;-38.13080360867914
1739209608.0584548;-45.120503652039325
1739209608.0584617;-38.13080360867914
1739209608.0584688;-38.13080360867914
1739209608.058476;-45.120503652039325
1739209608.0584831;-45.120503652039325
1739209608.05849;-45.120503652039325
1739209608.0584972;-38.13080360867914
1739209608.0585043;-45.120503652039325
1739209608.0585115;-45.120503652039325
1739209608.0585186;-33.981070128970906
1739209608.0585256;-35.57807855764607
1739209608.0585327;-45.120503652039325
1739209608.0585399;-45.120503652039325
1739209608.058547;-38.13080360867914
1739209608.0585542;-33.981070128970906
1739209608.058561;-45.120503652039325
1739209608.0585682;-45.120503652039325
1739209608.0585754;-45.120503652039325
1739209608.0585825;-38.13080360867914
1739209608.0585897;-45.120503652039325
1739209608.0585966;-38.13080360867914
1739209608.0586038;-35.57807855764607
1739209608.058611;-38.13080360867914
1739209608.058618;-38.13080360867914
1739209608.0586252;-45.120503652039325
1739209608.0586321;-45.120503652039325
1739209608.0586393;-38.13080360867914
1739209608.0586464;-45.120503652039325
1739209608.0586536;-45.120503652039325
1739209608.0586605;-45.120503652039325
1739209608.0586677;-33.981070128970906
1739209608.0586748;-45.120503652039325
1739209608.058682;-45.120503652039325
1739209608.058689;-45.120503652039325
1739209608.058696;-33.981070128970906
1739209608.0587032;-45.120503652039325
1739209608.0587103;-45.120503652039325
1739209608.0587175;-45.120503652039325
1739209608.0587246;-38.13080360867914
1739209608.0587316;-38.13080360867914
1739209608.0587387;-45.120503652039325
1739209608.0587459;-38.13080360867914
1739209608.058753;-45.120503652039325
1739209608.0587602;-45.120503652039325
1739209608.058767;-45.120503652039325
1739209608.0587742;-45.120503652039325
1739209608.0587814;-33.981070128970906
1739209608.0587885;-45.120503652039325
1739209608.0587955;-45.120503652039325
1739209608.0588026;-38.13080360867914
1739209608.0588098;-32.816014438256545
1739209608.058817;-38.13080360867914
1739209608.058824;-38.13080360867914
1739209608.058831;-38.13080360867914
1739209608.0588381;-31.141103565318915
1739209608.0588453;-38.13080360867914
1739209608.0588524;-38.13080360867914
1739209608.0588596;-45.120503652039325
1739209608.0588665;-33.981070128970906
1739209608.0588737;-45.120503652039325
1739209608.0588808;-45.120503652039325
1739209608.058888;-45.120503652039325
1739209608.058895;-31.141103565318915
1739209608.058902;-38.13080360867914
1739209608.0589092;-45.120503652039325
1739209608.0589163;-45.120503652039325
1739209608.0589235;-45.120503652039325
1739209608.0589304;-45.120503652039325
1739209608.0589375;-45.120503652039325
1739209608.0589447;-45.120503652039325
1739209608.0589519;-33.981070128970906
1739209608.058959;-45.120503652039325
1739209608.058966;-45.120503652039325
1739209608.058973;-38.13080360867914
1739209608.0589802;-38.13080360867914
1739209608.0589874;-45.120503652039325
1739209608.0589945;-38.13080360867914
1739209608.0590014;-38.13080360867914
1739209608.0590086;-45.120503652039325
1739209608.0590158;-45.120503652039325
1739209608.059023;-45.120503652039325
1739209608.05903;-38.13080360867914
1739209608.059037;-38.13080360867914
1739209608.0590441;-35.57807855764607
1739209608.0590513;-45.120503652039325
1739209608.0590584;-45.120503652039325
1739209608.0590653;-31.141103565318915
1739209608.0590725;-33.981070128970906
1739209608.0590796;-45.120503652039325
1739209608.0590868;-45.120503652039325
1739209608.059094;-38.13080360867914
1739209608.0591009;-38.13080360867914
1739209608.059108;-38.13080360867914
1739209608.0591152;-38.13080360867914
1739209608.0591223;-35.57807855764607
1739209608.0591295;-38.13080360867914
1739209608.0591364;-38.13080360867914
1739209608.0591435;-45.120503652039325
1739209608.0591507;-45.120503652039325
1739209608.0591578;-35.57807855764607
1739209608.059165;-38.13080360867914
1739209608.059172;-45.120503652039325
1739209608.059179;-33.981070128970906
1739209608.0591862;-32.816014438256545
1739209608.0591934;-38.13080360867914
1739209608.0592003;-38.13080360867914
1739209608.0592074;-38.13080360867914
1739209608.0592146;-45.120503652039325
1739209608.0592217;-45.120503652039325
1739209608.059229;-45.120503652039325
1739209608.0592358;-38.13080360867914
1739209608.059243;-35.57807855764607
1739209608.05925;-38.13080360867914
1739209608.0592573;-45.120503652039325
1739209608.0592644;-33.981070128970906
1739209608.0592713;-38.13080360867914
1739209608.0592785;-38.13080360867914
1739209608.0592856;-45.120503652039325
1739209608.0592928;-45.120503652039325
1739209608.0593;-38.13080360867914
1739209608.0593069;-45.120503652039325
1739209608.059314;-45.120503652039325
1739209608.0593212;-45.120503652039325
1739209608.0593283;-32.816014438256545
1739209608.0593355;-33.981070128970906
1739209608.0593424;-45.120503652039325
1739209608.0593495;-38.13080360867914
1739209608.0593567;-38.13080360867914
1739209608.0593638;-45.120503652039325
1739209608.0593708;-45.120503652039325
1739209608.059378;-38.13080360867914
1739209608.059385;-45.120503652039325
1739209608.0593922;-38.13080360867914
1739209608.0593994;-45.120503652039325
1739209608.0594063;-38.13080360867914
1739209608.0594134;-45.120503652039325
1739209608.0594206;-38.13080360867914
1739209608.0594277;-45.120503652039325
1739209608.059435;-38.13080360867914
1739209608.0594418;-33.981070128970906
1739209608.059449;-45.120503652039325
1739209608.059456;-45.120503652039325
1739209608.0594633;-38.13080360867914
1739209608.0594704;-31.141103565318893
1739209608.0594773;-33.981070128970906
1739209608.0594845;-45.120503652039325
1739209608.0594916;-45.120503652039325
1739209608.0594988;-38.13080360867914
1739209608.0595057;-38.13080360867914
1739209608.0595129;-45.120503652039325
1739209608.05952;-38.13080360867914
1739209608.0595272;-45.120503652039325
1739209608.0595343;-45.120503652039325
1739209608.0595412;-30.49652367304973
1739209608.0595484;-32.816014438256545
1739209608.0595555;-38.13080360867914
1739209608.0687153;-38.13080360867914
1739209608.0687165;-45.120503652039325
1739209608.0687177;-45.120503652039325
1739209608.0687191;-45.120503652039325
1739209608.0687203;-45.120503652039325
1739209608.0687215;-38.13080360867914
1739209608.0687227;-35.57807855764607
1739209608.068724;-33.981070128970906
1739209608.068725;-38.13080360867914
1739209608.0687263;-38.13080360867914
1739209608.0687277;-45.120503652039325
1739209608.068729;-38.13080360867914
1739209608.06873;-45.120503652039325
1739209608.0687313;-45.120503652039325
1739209608.0687325;-45.120503652039325
1739209608.0687337;-35.57807855764607
1739209608.068735;-35.57807855764607
1739209608.0687363;-38.13080360867914
1739209608.0687375;-45.120503652039325
1739209608.0687387;-38.13080360867914
1739209608.06874;-38.13080360867914
1739209608.068741;-45.120503652039325
1739209608.0687423;-45.120503652039325
1739209608.0687435;-45.120503652039325
1739209608.068745;-45.120503652039325
1739209608.068746;-45.120503652039325
1739209608.0687473;-38.13080360867914
1739209608.0687485;-32.816014438256545
1739209608.0687497;-38.13080360867914
1739209608.0687509;-38.13080360867914
1739209608.068752;-35.57807855764607
1739209608.0687532;-30.49652367304973
1739209608.0687547;-45.120503652039325
1739209608.0687559;-38.13080360867914
1739209608.068757;-45.120503652039325
1739209608.0687582;-32.816014438256545
1739209608.0687594;-45.120503652039325
1739209608.0687606;-45.120503652039325
1739209608.0687618;-45.120503652039325
1739209608.0687633;-33.981070128970956
1739209608.0687644;-38.13080360867914
1739209608.0687656;-45.120503652039325
1739209608.0687668;-45.120503652039325
1739209608.068768;-45.120503652039325
1739209608.0687692;-45.120503652039325
1739209608.0687704;-45.120503652039325
1739209608.0687718;-35.57807855764607
1739209608.068773;-35.57807855764607
1739209608.0687742;-38.13080360867914
1739209608.0687754;-35.57807855764607
1739209608.0687766;-35.57807855764607
1739209608.0687778;-38.13080360867914
1739209608.068779;-45.120503652039325
1739209608.0687804;-45.120503652039325
1739209608.0687816;-38.13080360867914
1739209608.0687828;-35.57807855764607
1739209608.068784;-38.13080360867914
1739209608.0687852;-45.120503652039325
1739209608.0687864;-38.13080360867914
1739209608.0687876;-38.13080360867914
1739209608.068789;-38.13080360867914
1739209608.0687902;-31.141103565318915
1739209608.0687914;-45.120503652039325
1739209608.0687926;-32.81601443825658
1739209608.0687938;-38.13080360867914
1739209608.068795;-35.57807855764607
1739209608.0687962;-38.13080360867914
1739209608.0687976;-45.120503652039325
1739209608.0687988;-38.13080360867914
1739209608.0688;-35.57807855764607
1739209608.0688012;-38.13080360867914
1739209608.0688024;-31.141103565318893
1739209608.0688035;-32.816014438256545
1739209608.0688047;-38.13080360867914
1739209608.0688062;-45.120503652039325
1739209608.0688074;-45.120503652039325
1739209608.0688086;-45.120503652039325
1739209608.0688097;-38.13080360867914
1739209608.068811;-38.13080360867914
1739209608.0688121;-45.120503652039325
1739209608.0688133;-38.13080360867914
1739209608.0688148;-38.13080360867914
1739209608.068816;-38.13080360867914
1739209608.0688171;-45.120503652039325
1739209608.0688183;-38.13080360867914
1739209608.0688195;-38.13080360867914
1739209608.0688207;-33.981070128970906
1739209608.068822;-45.120503652039325
1739209608.0688233;-38.13080360867914
1739209608.0688245;-35.57807855764607
1739209608.0688257;-45.120503652039325
1739209608.068827;-45.120503652039325
1739209608.068828;-33.981070128970906
1739209608.0688293;-35.57807855764607
1739209608.0688305;-33.981070128970906
1739209608.068832;-32.816014438256545
1739209608.068833;-38.13080360867914
1739209608.0688343;-38.13080360867914
1739209608.0688355;-38.13080360867914
1739209608.0688367;-38.13080360867914
1739209608.068838;-38.13080360867914
1739209608.068839;-35.57807855764607
1739209608.0688403;-38.13080360867914
1739209608.0688417;-45.120503652039325
1739209608.068843;-45.120503652039325
1739209608.068844;-38.13080360867914
1739209608.0688453;-38.13080360867914
1739209608.0688465;-45.120503652039325
1739209608.0688477;-45.120503652039325
1739209608.0688488;-38.13080360867914
1739209608.0688503;-38.13080360867914
1739209608.0688515;-45.120503652039325
1739209608.0688527;-38.13080360867914
1739209608.0688539;-45.120503652039325
1739209608.068855;-38.13080360867914
1739209608.0688562;-45.120503652039325
1739209608.0688574;-38.13080360867914
1739209608.0688589;-32.816014438256545
1739209608.06886;-45.120503652039325
1739209608.0688612;-45.120503652039325
1739209608.0688624;-33.981070128970906
1739209608.0688636;-38.13080360867914
1739209608.0688648;-45.120503652039325
1739209608.068866;-38.13080360867914
1739209608.0688674;-38.13080360867914
1739209608.0688686;-45.120503652039325
1739209608.0688698;-45.120503652039325
1739209608.068871;-45.120503652039325
1739209608.0688722;-33.981070128970906
1739209608.0688734;-45.120503652039325
1739209608.0688746;-45.120503652039325
1739209608.068876;-45.120503652039325
1739209608.0688772;-38.13080360867914
1739209608.0688784;-35.57807855764607
1739209608.0688796;-45.120503652039325
1739209608.0688808;-38.13080360867914
1739209608.068882;-33.981070128970906
1739209608.0688832;-45.120503652039325
1739209608.0688846;-45.120503652039325
1739209608.0688858;-33.981070128970906
1739209608.068887;-45.120503652039325
1739209608.0688882;-45.120503652039325
1739209608.0688894;-45.120503652039325
1739209608.0688906;-45.120503652039325
1739209608.0688918;-33.981070128970906
1739209608.0688932;-38.13080360867914
1739209608.0688944;-45.120503652039325
1739209608.0688956;-45.120503652039325
1739209608.0688968;-38.13080360867914
1739209608.068898;-38.13080360867914
1739209608.0688992;-45.120503652039325
1739209608.0689003;-45.120503652039325
1739209608.0689018;-33.981070128970906
1739209608.068903;-38.13080360867914
1739209608.0689042;-38.13080360867914
1739209608.0689054;-45.120503652039325
1739209608.0689065;-38.13080360867914
1739209608.0689077;-35.57807855764607
1739209608.068909;-38.13080360867914
1739209608.0689101;-45.120503652039325
1739209608.0689116;-38.13080360867914
1739209608.0689127;-38.13080360867914
1739209608.068914;-38.13080360867914
1739209608.0689151;-45.120503652039325
1739209608.0689163;-45.120503652039325
1739209608.0689175;-45.120503652039325
1739209608.0689187;-45.120503652039325
1739209608.0689201;-33.981070128970906
1739209608.0689213;-28.992665084841942
1739209608.0689225;-38.13080360867914
1739209608.0689237;-45.120503652039325
1739209608.068925;-45.120503652039325
1739209608.068926;-38.13080360867914
1739209608.0689273;-45.120503652039325
1739209608.0689287;-38.13080360867914
1739209608.06893;-38.13080360867914
1739209608.068931;-33.981070128970906
1739209608.0689323;-45.120503652039325
1739209608.0689335;-38.13080360867914
1739209608.0689347;-45.120503652039325
1739209608.0689359;-38.13080360867914
1739209608.0689373;-45.120503652039325
1739209608.0689385;-45.120503652039325
1739209608.0689397;-32.816014438256545
1739209608.0689409;-45.120503652039325
1739209608.068942;-45.120503652039325
1739209608.0689433;-45.120503652039325
1739209608.0689445;-45.120503652039325
1739209608.068946;-38.13080360867914
1739209608.068947;-45.120503652039325
1739209608.0689483;-38.13080360867914
1739209608.0689495;-45.120503652039325
1739209608.0689507;-45.120503652039325
1739209608.0689518;-45.120503652039325
1739209608.068953;-45.120503652039325
1739209608.0689545;-38.13080360867914
1739209608.0689557;-38.13080360867914
1739209608.0689569;-45.120503652039325
1739209608.068958;-45.120503652039325
1739209608.0689592;-38.13080360867914
1739209608.0689604;-38.13080360867914
1739209608.0689616;-38.13080360867914
1739209608.068963;-38.13080360867914
1739209608.0689642;-45.120503652039325
1739209608.0689654;-38.13080360867914
1739209608.0689666;-32.816014438256545
1739209608.0689678;-38.13080360867914
1739209608.068969;-45.120503652039325
1739209608.0689702;-38.13080360867914
1739209608.0689716;-38.13080360867914
1739209608.0689728;-45.120503652039325
1739209608.068974;-38.13080360867914
1739209608.0689752;-38.13080360867914
1739209608.0689764;-38.13080360867914
1739209608.0689776;-38.13080360867914
1739209608.0689788;-45.120503652039325
1739209608.0689802;-33.981070128970906
1739209608.0689814;-38.13080360867914
1739209608.0689826;-45.120503652039325
1739209608.0689838;-45.120503652039325
1739209608.068985;-38.13080360867914
1739209608.0689862;-38.13080360867914
1739209608.0689874;-45.120503652039325
1739209608.0689888;-45.120503652039325
1739209608.06899;-45.120503652039325
1739209608.0689912;-31.141103565318893
1739209608.0689924;-38.13080360867914
1739209608.0689936;-45.120503652039325
1739209608.0689948;-45.120503652039325
1739209608.068996;-45.120503652039325
1739209608.0689971;-35.57807855764607
1739209608.0689986;-38.13080360867914
1739209608.0689998;-38.13080360867914
1739209608.069001;-45.120503652039325
1739209608.0690022;-38.13080360867914
1739209608.0690033;-35.57807855764607
1739209608.0690045;-38.13080360867914
1739209608.0690057;-38.13080360867914
1739209608.0690072;-45.120503652039325
1739209608.0690084;-45.120503652039325
1739209608.0690095;-45.120503652039325
1739209608.0690107;-29.438486411369333
1739209608.069012;-38.13080360867914
1739209608.069013;-45.120503652039325
1739209608.0690143;-38.13080360867914
1739209608.0690157;-45.120503652039325
1739209608.069017;-45.120503652039325
1739209608.0690181;-38.13080360867914
1739209608.0690193;-35.57807855764607
1739209608.0690205;-45.120503652039325
1739209608.0690217;-45.120503652039325
1739209608.069023;-45.120503652039325
1739209608.0690243;-45.120503652039325
1739209608.0690255;-45.120503652039325
1739209608.0690267;-45.120503652039325
1739209608.069028;-32.816014438256545
1739209608.069029;-38.13080360867914
1739209608.0690303;-38.13080360867914
1739209608.0690315;-38.13080360867914
1739209608.069033;-45.120503652039325
1739209608.069034;-45.120503652039325
1739209608.0690353;-35.57807855764607
1739209608.0690365;-35.57807855764607
1739209608.0690377;-45.120503652039325
1739209608.0690389;-45.120503652039325
1739209608.06904;-31.141103565318893
1739209608.0690415;-31.141103565318915
1739209608.0690427;-45.120503652039325
1739209608.0690439;-45.120503652039325
1739209608.069045;-45.120503652039325
1739209608.0690463;-38.13080360867914
1739209608.0690475;-45.120503652039325
1739209608.0690486;-38.13080360867914
1739209608.06905;-45.120503652039325
1739209608.0690513;-45.120503652039325
1739209608.0690525;-45.120503652039325
1739209608.0690536;-38.13080360867914
1739209608.0690548;-38.13080360867914
1739209608.069056;-45.120503652039325
1739209608.0690572;-35.57807855764607
1739209608.0690587;-45.120503652039325
1739209608.0690598;-28.58837851428586
1739209608.069061;-26.991370085610722
1739209608.0690622;-45.120503652039325
1739209608.0690634;-45.120503652039325
1739209608.0690646;-38.13080360867914
1739209608.0690658;-38.13080360867914
1739209608.069067;-45.120503652039325
1739209608.0690684;-35.57807855764607
1739209608.0690696;-38.13080360867914
1739209608.0690708;-45.120503652039325
1739209608.069072;-45.120503652039325
1739209608.0690732;-38.13080360867914
1739209608.0690744;-38.13080360867914
1739209608.0690756;-45.120503652039325
1739209608.069077;-45.120503652039325
1739209608.0690782;-38.13080360867914
1739209608.0690794;-38.13080360867914
1739209608.0690806;-45.120503652039325
1739209608.0690818;-45.120503652039325
1739209608.069083;-45.120503652039325
1739209608.0690842;-45.120503652039325
1739209608.0690856;-45.120503652039325
1739209608.0690868;-38.13080360867914
1739209608.069088;-45.120503652039325
1739209608.0690892;-33.981070128970906
1739209608.0690904;-31.141103565318915
1739209608.0690916;-38.13080360867914
1739209608.0690928;-45.120503652039325
1739209608.0690942;-38.13080360867914
1739209608.0690954;-32.816014438256545
1739209608.0690966;-38.13080360867914
1739209608.0690978;-33.981070128970906
1739209608.069099;-45.120503652039325
1739209608.0691001;-31.14110356531892
1739209608.0691013;-38.13080360867914
1739209608.0691028;-45.120503652039325
1739209608.069104;-45.120503652039325
1739209608.0691051;-45.120503652039325
1739209608.0691063;-33.981070128970906
1739209608.0691075;-45.120503652039325
1739209608.0691087;-38.13080360867914
1739209608.06911;-33.981070128970906
1739209608.0691113;-45.120503652039325
1739209608.0691125;-45.120503652039325
1739209608.0691137;-45.120503652039325
1739209608.069115;-45.120503652039325
1739209608.069116;-45.120503652039325
1739209608.0691173;-45.120503652039325
1739209608.0691185;-38.13080360867914
1739209608.06912;-33.981070128970906
1739209608.0691211;-45.120503652039325
1739209608.0691223;-38.13080360867914
1739209608.0691235;-45.120503652039325
1739209608.0691247;-35.57807855764607
1739209608.069126;-38.13080360867914
1739209608.069127;-38.13080360867914
1739209608.0691285;-33.981070128970906
1739209608.0691297;-45.120503652039325
1739209608.069131;-45.120503652039325
1739209608.069132;-45.120503652039325
1739209608.0691333;-38.13080360867914
1739209608.0691345;-38.13080360867914
1739209608.0691357;-45.120503652039325
1739209608.069137;-38.13080360867914
1739209608.0691383;-35.57807855764607
1739209608.0691395;-45.120503652039325
1739209608.0691407;-38.13080360867914
1739209608.0691419;-38.13080360867914
1739209608.069143;-45.120503652039325
1739209608.0691442;-45.120503652039325
1739209608.0691457;-38.13080360867914
1739209608.0691469;-45.120503652039325
1739209608.069148;-32.816014438256545
1739209608.0691493;-45.120503652039325
1739209608.0691504;-35.57807855764607
1739209608.0691516;-38.13080360867914
1739209608.0691528;-45.120503652039325
1739209608.069154;-33.981070128970906
1739209608.0691555;-45.120503652039325
1739209608.0691566;-45.120503652039325
1739209608.0691578;-45.120503652039325
1739209608.069159;-45.120503652039325
1739209608.0691602;-45.120503652039325
1739209608.0691614;-45.120503652039325
1739209608.0691626;-45.120503652039325
1739209608.069164;-45.120503652039325
1739209608.0691652;-45.120503652039325
1739209608.0691664;-45.120503652039325
1739209608.0691676;-38.13080360867914
1739209608.0691688;-38.13080360867914
1739209608.06917;-33.981070128970906
1739209608.0691712;-45.120503652039325
1739209608.0691726;-45.120503652039325
1739209608.0691738;-33.981070128970906
1739209608.069175;-31.141103565318915
1739209608.0691762;-38.13080360867914
1739209608.0691774;-45.120503652039325
1739209608.0691786;-45.120503652039325
1739209608.0691798;-38.13080360867914
1739209608.0691812;-38.13080360867914
1739209608.0691824;-45.120503652039325
1739209608.0691836;-45.120503652039325
1739209608.0691848;-38.13080360867914
1739209608.069186;-38.13080360867914
1739209608.0691872;-45.120503652039325
1739209608.0691884;-45.120503652039325
1739209608.0691898;-38.13080360867914
1739209608.069191;-38.13080360867914
1739209608.0691922;-38.13080360867914
1739209608.0691934;-33.981070128970906
1739209608.0691946;-32.816014438256545
1739209608.0691957;-38.13080360867914
1739209608.069197;-45.120503652039325
1739209608.0691984;-38.13080360867914
1739209608.0691996;-29.438486411369333
1739209608.0692008;-38.13080360867914
1739209608.069202;-38.13080360867914
1739209608.0692031;-45.120503652039325
1739209608.0692043;-45.120503652039325
1739209608.0692055;-45.120503652039325
1739209608.069207;-45.120503652039325
1739209608.0692081;-45.120503652039325
1739209608.0692093;-33.981070128970956
1739209608.0692105;-38.13080360867914
1739209608.0692117;-45.120503652039325
1739209608.069213;-38.13080360867914
1739209608.069214;-35.57807855764607
1739209608.0692155;-38.13080360867914
1739209608.0692167;-45.120503652039325
1739209608.069218;-38.13080360867914
1739209608.069219;-25.077289914212862
1739209608.0692203;-35.57807855764607
1739209608.0692215;-45.120503652039325
1739209608.0692227;-38.13080360867914
1739209608.0692239;-32.816014438256545
1739209608.0692253;-45.120503652039325
1739209608.0692265;-45.120503652039325
1739209608.0692277;-45.120503652039325
1739209608.069229;-38.13080360867914
1739209608.06923;-45.120503652039325
1739209608.0692313;-45.120503652039325
1739209608.0692325;-45.120503652039325
1739209608.069234;-38.13080360867914
1739209608.069235;-35.57807855764607
1739209608.0692363;-38.13080360867914
1739209608.0692375;-45.120503652039325
1739209608.0692387;-38.13080360867914
1739209608.0692399;-38.13080360867914
1739209608.069241;-45.120503652039325
1739209608.0692425;-38.13080360867914
1739209608.0692437;-38.13080360867914
1739209608.0692449;-45.120503652039325
1739209608.069246;-45.120503652039325
1739209608.0692472;-38.13080360867914
1739209608.0692484;-29.438486411369333
1739209608.0692496;-35.57807855764607
1739209608.069251;-38.13080360867914
1739209608.0692523;-38.13080360867914
1739209608.0692534;-38.13080360867914
1739209608.0692546;-38.13080360867914
1739209608.0692558;-45.120503652039325
1739209608.069257;-38.13080360867914
1739209608.0692582;-38.13080360867914
1739209608.0692596;-45.120503652039325
1739209608.0692608;-38.13080360867914
1739209608.069262;-38.13080360867914
1739209608.0692632;-45.120503652039325
1739209608.0692644;-38.13080360867914
1739209608.0692656;-45.120503652039325
1739209608.0692668;-45.120503652039325
1739209608.0692682;-31.141103565318893
1739209608.0692694;-33.981070128970906
1739209608.0692706;-35.57807855764607
1739209608.0692718;-38.13080360867914
1739209608.069273;-45.120503652039325
1739209608.0692742;-38.13080360867914
1739209608.0692754;-38.13080360867914
1739209608.0692768;-45.120503652039325
1739209608.069278;-45.120503652039325
1739209608.0692792;-38.13080360867914
1739209608.0692804;-35.57807855764607
1739209608.0692816;-38.13080360867914
1739209608.0692828;-35.57807855764607
1739209608.069284;-38.13080360867914
1739209608.0692854;-38.13080360867914
1739209608.0692866;-33.981070128970906
1739209608.0692878;-45.120503652039325
1739209608.069289;-45.120503652039325
1739209608.0692902;-38.13080360867914
1739209608.0692914;-38.13080360867914
1739209608.0692925;-45.120503652039325
1739209608.069294;-45.120503652039325
1739209608.0692952;-35.57807855764607
1739209608.0692964;-38.13080360867914
1739209608.0692976;-45.120503652039325
1739209608.0692987;-38.13080360867914
1739209608.0693;-35.57807855764607
1739209608.0693011;-38.13080360867914
1739209608.0693026;-45.120503652039325
1739209608.0693038;-38.13080360867914
1739209608.069305;-38.13080360867914
1739209608.0693061;-45.120503652039325
1739209608.0693073;-45.120503652039325
1739209608.0693085;-33.981070128970906
1739209608.0693097;-45.120503652039325
1739209608.069311;-45.120503652039325
1739209608.0693123;-38.13080360867914
1739209608.0693135;-38.13080360867914
1739209608.0693147;-35.57807855764607
1739209608.069316;-38.13080360867914
1739209608.069317;-45.120503652039325
1739209608.0693183;-33.981070128970906
1739209608.0693195;-38.13080360867914
1739209608.069321;-45.120503652039325
