CAN Message; 0x1bb:0000b378cbcb2bd3
1739209841.325803;-45.120503652039325
1739209841.3258061;-45.120503652039325
1739209841.3258092;-45.120503652039325
1739209841.3258123;-38.13080360867914
1739209841.3258152;-35.57807855764607
1739209841.3258183;-45.120503652039325
1739209841.3258214;-45.120503652039325
1739209841.3258245;-31.141103565318915
1739209841.3258276;-33.981070128970906
1739209841.3258307;-38.13080360867914
1739209841.3258338;-35.57807855764607
1739209841.3258367;-45.120503652039325
1739209841.3258398;-45.120503652039325
1739209841.3258429;-45.120503652039325
1739209841.325846;-33.981070128970906
1739209841.325849;-38.13080360867914
1739209841.3258522;-45.120503652039325
1739209841.3258553;-38.13080360867914
1739209841.325858;-45.120503652039325
1739209841.3258612;-38.13080360867914
1739209841.3258643;-45.120503652039325
1739209841.3258674;-45.120503652039325
1739209841.3258705;-45.120503652039325
1739209841.3258736;-38.13080360867914
1739209841.3258765;-38.13080360867914
1739209841.3258796;-38.13080360867914
1739209841.3258827;-38.13080360867914
1739209841.3258858;-38.13080360867914
1739209841.3258889;-38.13080360867914
1739209841.325892;-38.13080360867914
1739209841.325895;-45.120503652039325
1739209841.325898;-38.13080360867914
1739209841.325901;-45.120503652039325
1739209841.3259041;-45.120503652039325
1739209841.3259072;-38.13080360867914
1739209841.3259103;-38.13080360867914
1739209841.3259134;-45.120503652039325
1739209841.3259165;-45.120503652039325
1739209841.3259194;-45.120503652039325
1739209841.3259225;-45.120503652039325
1739209841.3259256;-45.120503652039325
1739209841.3259287;-45.120503652039325
1739209841.3259318;-45.120503652039325
1739209841.325935;-33.981070128970906
1739209841.325938;-45.120503652039325
1739209841.3259408;-38.13080360867914
1739209841.325944;-38.13080360867914
1739209841.325947;-38.13080360867914
1739209841.3259501;-32.816014438256545
1739209841.3259532;-38.13080360867914
1739209841.3259563;-45.120503652039325
1739209841.3259594;-45.120503652039325
1739209841.3259623;-38.13080360867914
1739209841.3259654;-45.120503652039325
1739209841.3259685;-45.120503652039325
1739209841.3259716;-45.120503652039325
1739209841.3259747;-45.120503652039325
1739209841.3259778;-38.13080360867914
1739209841.325981;-38.13080360867914
1739209841.3259838;-35.57807855764607
1739209841.3259869;-45.120503652039325
1739209841.32599;-38.13080360867914
1739209841.325993;-45.120503652039325
1739209841.3259962;-45.120503652039325
1739209841.3259993;-30.49652367304973
1739209841.3260024;-38.13080360867914
1739209841.3260052;-45.120503652039325
1739209841.3260083;-45.120503652039325
1739209841.3260114;-38.13080360867914
1739209841.3260145;-38.13080360867914
1739209841.3260176;-45.120503652039325
1739209841.3260207;-38.13080360867914
1739209841.3260238;-45.120503652039325
1739209841.3260267;-38.13080360867914
1739209841.3260298;-45.120503652039325
1739209841.3260329;-38.13080360867914
1739209841.326036;-45.120503652039325
1739209841.326039;-45.120503652039325
1739209841.3260422;-35.57807855764607
1739209841.326045;-45.120503652039325
1739209841.3260481;-35.57807855764607
1739209841.3260512;-35.57807855764607
1739209841.3260543;-38.13080360867914
1739209841.3260574;-38.13080360867914
1739209841.3260605;-35.57807855764607
1739209841.3260636;-35.57807855764607
1739209841.3260665;-38.13080360867914
1739209841.3260696;-38.13080360867914
1739209841.3260727;-38.13080360867914
1739209841.3260758;-38.13080360867914
1739209841.326079;-45.120503652039325
1739209841.326082;-45.120503652039325
1739209841.326085;-45.120503652039325
1739209841.326088;-38.13080360867914
1739209841.326091;-45.120503652039325
1739209841.3260942;-45.120503652039325
1739209841.3260972;-45.120503652039325
1739209841.3261003;-45.120503652039325
1739209841.3261034;-38.13080360867914
1739209841.3261065;-38.13080360867914
1739209841.3261094;-35.57807855764607
1739209841.3261125;-38.13080360867914
1739209841.3261156;-33.981070128970906
1739209841.3261187;-38.13080360867914
1739209841.3261218;-28.58837851428586
1739209841.326125;-33.981070128970906
1739209841.326128;-38.13080360867914
1739209841.3261309;-35.57807855764607
1739209841.326134;-38.13080360867914
1739209841.326137;-38.13080360867914
1739209841.3261402;-45.120503652039325
1739209841.3261433;-33.981070128970906
1739209841.3261464;-33.981070128970956
1739209841.3261495;-45.120503652039325
1739209841.3261523;-33.981070128970906
1739209841.3261554;-45.120503652039325
1739209841.3261585;-32.816014438256545
1739209841.3261616;-38.13080360867914
1739209841.3261647;-45.120503652039325
1739209841.3261678;-38.13080360867914
1739209841.326171;-30.49652367304973
1739209841.3261738;-31.141103565318915
1739209841.326177;-45.120503652039325
1739209841.32618;-38.13080360867914
1739209841.326183;-32.816014438256545
1739209841.3261862;-38.13080360867914
1739209841.3261893;-45.120503652039325
1739209841.3261921;-45.120503652039325
1739209841.3261952;-35.57807855764607
1739209841.3261983;-38.13080360867914
1739209841.3262014;-45.120503652039325
1739209841.3262045;-38.13080360867914
1739209841.3262076;-35.57807855764607
1739209841.3262107;-38.13080360867914
1739209841.3262136;-38.13080360867914
1739209841.3262167;-45.120503652039325
1739209841.3262198;-33.981070128970906
1739209841.326223;-32.81601443825658
1739209841.326226;-33.981070128970906
1739209841.326229;-35.57807855764607
1739209841.3262322;-38.13080360867914
1739209841.326235;-45.120503652039325
1739209841.3262382;-45.120503652039325
1739209841.3262413;-33.981070128970906
1739209841.3262444;-33.981070128970906
1739209841.3262475;-28.992665084841942
1739209841.3262506;-35.57807855764607
1739209841.3262537;-38.13080360867914
1739209841.3262565;-38.13080360867914
1739209841.3262596;-35.57807855764607
1739209841.3262627;-45.120503652039325
1739209841.3262658;-45.120503652039325
1739209841.326269;-45.120503652039325
1739209841.326272;-33.981070128970906
1739209841.326275;-38.13080360867914
1739209841.326278;-45.120503652039325
1739209841.326281;-45.120503652039325
1739209841.3262842;-35.57807855764607
1739209841.3262873;-38.13080360867914
1739209841.3262904;-38.13080360867914
1739209841.3262935;-33.981070128970906
1739209841.3262966;-33.981070128970906
1739209841.3262994;-38.13080360867914
1739209841.3263025;-38.13080360867914
1739209841.3263056;-38.13080360867914
1739209841.3263087;-45.120503652039325
1739209841.3263118;-45.120503652039325
1739209841.326315;-33.981070128970906
1739209841.326318;-38.13080360867914
1739209841.326321;-33.981070128970906
1739209841.326324;-45.120503652039325
1739209841.326327;-38.13080360867914
1739209841.3263302;-35.57807855764607
1739209841.3263333;-35.57807855764607
1739209841.3263364;-45.120503652039325
1739209841.3263395;-38.13080360867914
1739209841.3263423;-35.57807855764607
1739209841.3263454;-38.13080360867914
1739209841.3263485;-45.120503652039325
1739209841.3263516;-38.13080360867914
1739209841.3263547;-32.816014438256545
1739209841.3263578;-33.981070128970906
1739209841.3263607;-38.13080360867914
1739209841.3263638;-38.13080360867914
1739209841.326367;-45.120503652039325
1739209841.32637;-45.120503652039325
1739209841.326373;-45.120503652039325
1739209841.3263762;-38.13080360867914
1739209841.3263793;-35.57807855764607
1739209841.3263822;-45.120503652039325
1739209841.3263853;-38.13080360867914
1739209841.3263884;-38.13080360867914
1739209841.3263915;-45.120503652039325
1739209841.3263946;-33.981070128970906
1739209841.3263977;-35.57807855764607
1739209841.3264008;-38.13080360867914
1739209841.3264036;-38.13080360867914
1739209841.3264067;-38.13080360867914
1739209841.3264098;-38.13080360867914
1739209841.326413;-45.120503652039325
1739209841.326416;-38.13080360867914
1739209841.326419;-38.13080360867914
1739209841.3264222;-45.120503652039325
1739209841.326425;-33.981070128970906
1739209841.3264282;-35.57807855764607
1739209841.3264313;-33.981070128970906
1739209841.3264344;-45.120503652039325
1739209841.3264375;-38.13080360867914
1739209841.3264406;-32.816014438256545
1739209841.3264437;-45.120503652039325
1739209841.3264465;-45.120503652039325
1739209841.3264496;-45.120503652039325
1739209841.3264527;-38.13080360867914
1739209841.3264558;-38.13080360867914
1739209841.326459;-45.120503652039325
1739209841.326462;-38.13080360867914
1739209841.3264651;-45.120503652039325
1739209841.326468;-32.816014438256545
1739209841.326471;-28.992665084841942
1739209841.3264742;-38.13080360867914
1739209841.3264773;-45.120503652039325
1739209841.3264804;-38.13080360867914
1739209841.3264835;-45.120503652039325
1739209841.3264866;-38.13080360867914
1739209841.3264894;-31.141103565318893
1739209841.3264925;-38.13080360867914
1739209841.3264956;-38.13080360867914
1739209841.3264987;-33.981070128970906
1739209841.3265018;-35.57807855764607
1739209841.326505;-45.120503652039325
1739209841.326508;-45.120503652039325
1739209841.326511;-38.13080360867914
1739209841.326514;-35.57807855764607
1739209841.326517;-38.13080360867914
1739209841.3265202;-32.816014438256545
1739209841.3265233;-45.120503652039325
1739209841.3265264;-38.13080360867914
1739209841.3265293;-45.120503652039325
1739209841.3265324;-45.120503652039325
1739209841.3265355;-45.120503652039325
1739209841.3265386;-33.981070128970906
1739209841.3265417;-33.981070128970906
1739209841.3265448;-45.120503652039325
1739209841.3265479;-45.120503652039325
1739209841.3265507;-38.13080360867914
1739209841.3265538;-38.13080360867914
1739209841.326557;-45.120503652039325
1739209841.32656;-38.13080360867914
1739209841.3265631;-38.13080360867914
1739209841.3265662;-45.120503652039325
1739209841.3265693;-45.120503652039325
1739209841.3265722;-38.13080360867914
1739209841.3265753;-33.981070128970906
1739209841.3265784;-38.13080360867914
1739209841.3265815;-45.120503652039325
1739209841.3265846;-38.13080360867914
1739209841.3265877;-35.57807855764607
1739209841.3265908;-33.981070128970906
1739209841.3265936;-29.438486411369333
1739209841.3265967;-38.13080360867914
1739209841.3265998;-35.57807855764607
1739209841.326603;-38.13080360867914
1739209841.3266053;-35.57807855764607
1739209841.3266077;-38.13080360867914
1739209841.32661;-35.57807855764607
1739209841.3266125;-45.120503652039325
1739209841.326615;-32.81601443825658
1739209841.3266175;-38.13080360867914
1739209841.3266199;-35.57807855764607
1739209841.3266222;-38.13080360867914
1739209841.3266246;-45.120503652039325
1739209841.326627;-32.816014438256545
1739209841.3266294;-38.13080360867914
1739209841.3266318;-45.120503652039325
1739209841.3266344;-29.438486411369333
1739209841.3266368;-33.981070128970906
1739209841.3266392;-32.816014438256545
1739209841.3266416;-38.13080360867914
1739209841.326644;-45.120503652039325
1739209841.3266463;-38.13080360867914
1739209841.3266487;-35.57807855764607
1739209841.326651;-35.57807855764607
1739209841.3266537;-45.120503652039325
1739209841.326656;-38.13080360867914
1739209841.3266585;-35.57807855764607
1739209841.3266609;-38.13080360867914
1739209841.3266633;-38.13080360867914
1739209841.3266656;-38.13080360867914
1739209841.326668;-45.120503652039325
1739209841.3266704;-35.57807855764607
1739209841.326673;-45.120503652039325
1739209841.3266754;-38.13080360867914
1739209841.3266778;-38.13080360867914
1739209841.3266802;-45.120503652039325
1739209841.3266826;-45.120503652039325
1739209841.326685;-38.13080360867914
1739209841.3266873;-35.57807855764607
1739209841.3266897;-45.120503652039325
1739209841.3266923;-38.13080360867914
1739209841.3266947;-38.13080360867914
1739209841.326697;-45.120503652039325
1739209841.3266995;-45.120503652039325
1739209841.3267019;-32.816014438256545
1739209841.3267043;-38.13080360867914
1739209841.3267066;-45.120503652039325
1739209841.326709;-38.13080360867914
1739209841.3267114;-45.120503652039325
1739209841.326714;-45.120503652039325
1739209841.3267164;-38.13080360867914
1739209841.3267188;-38.13080360867914
1739209841.3267212;-45.120503652039325
1739209841.3267236;-33.981070128970906
1739209841.326726;-45.120503652039325
1739209841.3267283;-45.120503652039325
1739209841.3267307;-33.981070128970906
1739209841.3267334;-38.13080360867914
1739209841.3267357;-38.13080360867914
1739209841.326738;-45.120503652039325
1739209841.3267405;-38.13080360867914
1739209841.326743;-38.13080360867914
1739209841.3267453;-35.57807855764607
1739209841.3267477;-38.13080360867914
1739209841.32675;-45.120503652039325
1739209841.3267527;-45.120503652039325
1739209841.326755;-38.13080360867914
1739209841.3267574;-38.13080360867914
1739209841.3267598;-38.13080360867914
1739209841.3267622;-38.13080360867914
1739209841.3267646;-38.13080360867914
1739209841.326767;-38.13080360867914
1739209841.3267694;-45.120503652039325
1739209841.326772;-45.120503652039325
1739209841.3267744;-35.57807855764607
1739209841.3267767;-45.120503652039325
1739209841.3267791;-45.120503652039325
1739209841.3267815;-45.120503652039325
1739209841.326784;-38.13080360867914
1739209841.3267863;-38.13080360867914
1739209841.3267887;-38.13080360867914
1739209841.3267913;-38.13080360867914
1739209841.3267937;-45.120503652039325
1739209841.326796;-45.120503652039325
1739209841.3267984;-33.981070128970906
1739209841.3268008;-35.57807855764607
1739209841.3268032;-38.13080360867914
1739209841.3268056;-45.120503652039325
1739209841.326808;-38.13080360867914
1739209841.3268104;-38.13080360867914
1739209841.326813;-45.120503652039325
1739209841.3268154;-45.120503652039325
1739209841.3268178;-45.120503652039325
1739209841.3268201;-45.120503652039325
1739209841.3268225;-45.120503652039325
1739209841.326825;-45.120503652039325
1739209841.3268273;-45.120503652039325
1739209841.3268297;-45.120503652039325
1739209841.3268323;-45.120503652039325
1739209841.3268347;-45.120503652039325
1739209841.326837;-38.13080360867914
1739209841.3268394;-45.120503652039325
1739209841.3268418;-38.13080360867914
1739209841.3268442;-45.120503652039325
1739209841.3268466;-38.13080360867914
1739209841.326849;-30.49652367304973
1739209841.3268516;-38.13080360867914
1739209841.326854;-45.120503652039325
1739209841.3268564;-45.120503652039325
1739209841.3268588;-38.13080360867914
1739209841.3268611;-35.57807855764607
1739209841.3268635;-38.13080360867914
1739209841.326866;-45.120503652039325
1739209841.3268683;-35.57807855764607
1739209841.326871;-45.120503652039325
1739209841.3268733;-45.120503652039325
1739209841.3268757;-45.120503652039325
1739209841.326878;-45.120503652039325
1739209841.3268805;-38.13080360867914
1739209841.3268828;-38.13080360867914
1739209841.3268852;-45.120503652039325
1739209841.3268876;-28.992665084841942
1739209841.3268902;-30.49652367304973
1739209841.3268926;-38.13080360867914
1739209841.326895;-45.120503652039325
1739209841.3268974;-33.981070128970906
1739209841.3268998;-35.57807855764607
1739209841.3269022;-38.13080360867914
1739209841.3269045;-45.120503652039325
1739209841.326907;-38.13080360867914
1739209841.3269095;-45.120503652039325
1739209841.326912;-45.120503652039325
1739209841.3269143;-45.120503652039325
1739209841.3269167;-45.120503652039325
1739209841.326919;-32.816014438256545
1739209841.3269215;-33.981070128970906
1739209841.3269238;-45.120503652039325
1739209841.3269262;-45.120503652039325
1739209841.3269286;-45.120503652039325
1739209841.3269312;-45.120503652039325
1739209841.3269336;-45.120503652039325
1739209841.326936;-45.120503652039325
1739209841.3269384;-38.13080360867914
1739209841.3269408;-45.120503652039325
1739209841.3269432;-45.120503652039325
1739209841.3269455;-31.141103565318915
1739209841.326948;-28.58837851428586
1739209841.3269506;-45.120503652039325
1739209841.326953;-38.13080360867914
1739209841.3269553;-35.57807855764607
1739209841.3269577;-38.13080360867914
1739209841.32696;-45.120503652039325
1739209841.3269625;-35.57807855764607
1739209841.3269649;-38.13080360867914
1739209841.3269672;-33.981070128970956
1739209841.3269699;-38.13080360867914
1739209841.3269722;-35.57807855764607
1739209841.3269746;-38.13080360867914
1739209841.326977;-28.58837851428586
1739209841.3269794;-38.13080360867914
1739209841.3269818;-45.120503652039325
1739209841.3269842;-38.13080360867914
1739209841.3269866;-32.816014438256545
1739209841.3269892;-38.13080360867914
1739209841.3269916;-38.13080360867914
1739209841.326994;-35.57807855764607
1739209841.3269963;-45.120503652039325
1739209841.3269987;-45.120503652039325
1739209841.327001;-33.981070128970906
1739209841.3270035;-45.120503652039325
1739209841.3270059;-45.120503652039325
1739209841.3270085;-45.120503652039325
1739209841.3270109;-45.120503652039325
1739209841.3270133;-33.981070128970906
1739209841.3270156;-45.120503652039325
1739209841.327018;-38.13080360867914
1739209841.3270204;-35.57807855764607
1739209841.3270228;-45.120503652039325
1739209841.3270252;-45.120503652039325
1739209841.3270276;-45.120503652039325
1739209841.3270302;-45.120503652039325
1739209841.3270326;-45.120503652039325
1739209841.327035;-38.13080360867914
1739209841.3270373;-38.13080360867914
1739209841.3270397;-45.120503652039325
1739209841.327042;-35.57807855764607
1739209841.3270445;-32.816014438256545
1739209841.3270469;-45.120503652039325
1739209841.3270495;-45.120503652039325
1739209841.3270519;-38.13080360867914
1739209841.3270543;-38.13080360867914
1739209841.3270566;-38.13080360867914
1739209841.327059;-45.120503652039325
1739209841.3270614;-45.120503652039325
1739209841.3270638;-45.120503652039325
1739209841.3270662;-38.13080360867914
1739209841.3270688;-45.120503652039325
1739209841.3270712;-45.120503652039325
1739209841.3270736;-45.120503652039325
1739209841.327076;-38.13080360867914
1739209841.3270783;-45.120503652039325
1739209841.3270807;-45.120503652039325
1739209841.327083;-33.981070128970906
1739209841.3270855;-33.981070128970906
1739209841.327088;-45.120503652039325
1739209841.3270905;-45.120503652039325
1739209841.327093;-45.120503652039325
1739209841.3270953;-45.120503652039325
1739209841.3270977;-45.120503652039325
1739209841.3271;-45.120503652039325
1739209841.3271024;-45.120503652039325
1739209841.3271048;-45.120503652039325
1739209841.3271074;-38.13080360867914
1739209841.3271098;-35.57807855764607
1739209841.3271122;-31.141103565318893
1739209841.3271146;-38.13080360867914
1739209841.327117;-35.57807855764607
1739209841.3271194;-38.13080360867914
1739209841.3271217;-33.981070128970906
1739209841.327124;-33.981070128970906
1739209841.3271265;-35.57807855764607
1739209841.3271291;-38.13080360867914
1739209841.3271315;-45.120503652039325
1739209841.327134;-38.13080360867914
1739209841.3271363;-45.120503652039325
1739209841.3271387;-45.120503652039325
1739209841.327141;-45.120503652039325
1739209841.3271434;-38.13080360867914
1739209841.3271458;-38.13080360867914
1739209841.3271484;-45.120503652039325
1739209841.3271508;-45.120503652039325
1739209841.3271532;-45.120503652039325
1739209841.3271556;-38.13080360867914
1739209841.327158;-38.13080360867914
1739209841.3271604;-38.13080360867914
1739209841.3271627;-45.120503652039325
1739209841.3271651;-33.981070128970906
1739209841.3271677;-45.120503652039325
1739209841.3271701;-38.13080360867914
1739209841.3271725;-38.13080360867914
1739209841.327175;-45.120503652039325
1739209841.3271773;-45.120503652039325
1739209841.3271797;-35.57807855764607
1739209841.327182;-38.13080360867914
1739209841.3271844;-45.120503652039325
1739209841.327187;-38.13080360867914
1739209841.3271894;-45.120503652039325
1739209841.3271918;-38.13080360867914
1739209841.3271942;-35.57807855764607
1739209841.3271966;-38.13080360867914
1739209841.327199;-38.13080360867914
1739209841.3272014;-33.981070128970906
1739209841.3272038;-45.120503652039325
1739209841.3272064;-45.120503652039325
1739209841.3272088;-45.120503652039325
1739209841.3272111;-38.13080360867914
1739209841.3272135;-45.120503652039325
1739209841.327216;-45.120503652039325
1739209841.3272183;-45.120503652039325
1739209841.3272207;-28.58837851428586
1739209841.327223;-38.13080360867914
1739209841.3272254;-35.57807855764607
1739209841.327228;-38.13080360867914
1739209841.3272305;-38.13080360867914
1739209841.3272328;-45.120503652039325
1739209841.3272352;-45.120503652039325
1739209841.3272376;-32.816014438256545
1739209841.32724;-33.981070128970906
1739209841.3272424;-45.120503652039325
1739209841.3272448;-38.13080360867914
1739209841.3272474;-38.13080360867914
1739209841.3272498;-45.120503652039325
1739209841.3272521;-45.120503652039325
1739209841.3272545;-45.120503652039325
1739209841.327257;-38.13080360867914
1739209841.3272593;-38.13080360867914
1739209841.3272617;-45.120503652039325
1739209841.327264;-33.981070128970906
1739209841.3272667;-38.13080360867914
1739209841.327269;-38.13080360867914
1739209841.3272715;-45.120503652039325
1739209841.3272738;-38.13080360867914
1739209841.3272762;-35.57807855764607
1739209841.3272786;-33.981070128970906
1739209841.327281;-45.120503652039325
1739209841.3272834;-33.981070128970906
1739209841.327286;-32.816014438256545
1739209841.3272884;-33.981070128970906
1739209841.3272908;-45.120503652039325
1739209841.3272932;-45.120503652039325
1739209841.3272955;-38.13080360867914
1739209841.327298;-27.267205301931607
1739209841.3273003;-38.13080360867914
1739209841.3273027;-45.120503652039325
1739209841.3273053;-35.57807855764607
1739209841.3273077;-38.13080360867914
1739209841.32731;-45.120503652039325
1739209841.3273125;-45.120503652039325
1739209841.3273149;-38.13080360867914
1739209841.3273172;-31.14110356531892
1739209841.3273196;-38.13080360867914
1739209841.327322;-38.13080360867914
1739209841.3273244;-45.120503652039325
1739209841.327327;-38.13080360867914
1739209841.3273294;-38.13080360867914
1739209841.3273318;-38.13080360867914
1739209841.3273342;-45.120503652039325
1739209841.3273365;-33.981070128970906
1739209841.327339;-32.816014438256545
1739209841.3273413;-35.57807855764607
1739209841.3273437;-45.120503652039325
1739209841.3273463;-45.120503652039325
1739209841.3273487;-38.13080360867914
1739209841.327351;-38.13080360867914
1739209841.3273535;-45.120503652039325
1739209841.3273559;-38.13080360867914
1739209841.3273582;-45.120503652039325
1739209841.3273606;-45.120503652039325
1739209841.327363;-45.120503652039325
1739209841.3273656;-38.13080360867914
1739209841.327368;-45.120503652039325
1739209841.3273704;-45.120503652039325
1739209841.3273728;-45.120503652039325
1739209841.3273752;-45.120503652039325
1739209841.3273776;-32.816014438256545
1739209841.32738;-45.120503652039325
1739209841.3273823;-45.120503652039325
1739209841.327385;-38.13080360867914
1739209841.3273873;-32.816014438256545
1739209841.3273897;-45.120503652039325
1739209841.327392;-45.120503652039325
1739209841.3273945;-33.981070128970906
1739209841.3273969;-38.13080360867914
1739209841.3273993;-38.13080360867914
1739209841.3274016;-38.13080360867914
1739209841.3274043;-33.981070128970906
1739209841.3274066;-45.120503652039325
1739209841.327409;-45.120503652039325
1739209841.3274114;-35.57807855764607
1739209841.3274138;-45.120503652039325
1739209841.3274162;-45.120503652039325
1739209841.3274186;-38.13080360867914
1739209841.327421;-38.13080360867914
1739209841.3274236;-45.120503652039325
1739209841.327426;-33.981070128970906
1739209841.3274283;-33.981070128970906
1739209841.3274307;-38.13080360867914
1739209841.327433;-38.13080360867914
1739209841.3274355;-45.120503652039325
1739209841.3274379;-38.13080360867914
1739209841.3274403;-35.57807855764607
1739209841.3274426;-38.13080360867914
1739209841.3274453;-45.120503652039325
1739209841.3274477;-38.13080360867914
1739209841.32745;-38.13080360867914
1739209841.3274524;-38.13080360867914
1739209841.3274548;-45.120503652039325
1739209841.3274572;-45.120503652039325
1739209841.3274596;-45.120503652039325
1739209841.327462;-45.120503652039325
1739209841.3274646;-38.13080360867914
1739209841.327467;-45.120503652039325
1739209841.3274693;-45.120503652039325
1739209841.3274717;-45.120503652039325
1739209841.327474;-38.13080360867914
1739209841.3274765;-38.13080360867914
1739209841.327479;-45.120503652039325
1739209841.3274813;-45.120503652039325
1739209841.327484;-33.981070128970906
1739209841.3274863;-38.13080360867914
1739209841.3274887;-38.13080360867914
1739209841.327491;-35.57807855764607
1739209841.3274934;-45.120503652039325
1739209841.3274958;-38.13080360867914
1739209841.3274982;-35.57807855764607
1739209841.3275006;-38.13080360867914
1739209841.3275032;-45.120503652039325
1739209841.3275056;-38.13080360867914
1739209841.327508;-35.57807855764607
1739209841.3275104;-35.57807855764607
1739209841.3275127;-38.13080360867914
1739209841.3275151;-45.120503652039325
1739209841.3275175;-33.981070128970906
1739209841.32752;-45.120503652039325
1739209841.3275225;-45.120503652039325
1739209841.327525;-38.13080360867914
1739209841.3275273;-38.13080360867914
1739209841.3275297;-45.120503652039325
1739209841.327532;-30.49652367304973
1739209841.3275344;-33.981070128970906
1739209841.3275368;-38.13080360867914
1739209841.3275392;-38.13080360867914
1739209841.3275416;-35.57807855764607
1739209841.3275442;-45.120503652039325
1739209841.3275466;-45.120503652039325
1739209841.327549;-33.981070128970906
1739209841.3275514;-45.120503652039325
1739209841.3275537;-45.120503652039325
1739209841.3275561;-45.120503652039325
1739209841.3275585;-38.13080360867914
1739209841.327561;-45.120503652039325
1739209841.3275635;-38.13080360867914
1739209841.327566;-38.13080360867914
1739209841.3275683;-38.13080360867914
1739209841.3275707;-38.13080360867914
1739209841.327573;-45.120503652039325
1739209841.3275754;-45.120503652039325
1739209841.3275778;-38.13080360867914
1739209841.3275802;-45.120503652039325
1739209841.3275828;-45.120503652039325
1739209841.3275852;-45.120503652039325
1739209841.3275876;-45.120503652039325
1739209841.32759;-31.141103565318915
1739209841.3275924;-31.141103565318915
1739209841.3275948;-38.13080360867914
1739209841.3275971;-38.13080360867914
1739209841.3275995;-38.13080360867914
1739209841.3276021;-35.57807855764607
1739209841.3276045;-45.120503652039325
1739209841.327607;-38.13080360867914
1739209841.3276093;-35.57807855764607
1739209841.3276117;-32.81601443825658
1739209841.327614;-38.13080360867914
1739209841.3276165;-38.13080360867914
1739209841.3276188;-45.120503652039325
1739209841.3276215;-45.120503652039325
1739209841.3276238;-33.981070128970906
1739209841.3276262;-45.120503652039325
1739209841.3276286;-33.981070128970906
1739209841.327631;-31.141103565318915
1739209841.3276334;-38.13080360867914
1739209841.3276358;-38.13080360867914
1739209841.3276381;-38.13080360867914
1739209841.3276405;-38.13080360867914
1739209841.3276432;-45.120503652039325
1739209841.3276455;-38.13080360867914
1739209841.327648;-38.13080360867914
1739209841.3276503;-38.13080360867914
1739209841.3276527;-38.13080360867914
1739209841.327655;-45.120503652039325
1739209841.3276575;-38.13080360867914
1739209841.3276598;-38.13080360867914
1739209841.3276625;-38.13080360867914
1739209841.3276649;-38.13080360867914
1739209841.3276672;-45.120503652039325
1739209841.3276696;-38.13080360867914
1739209841.327672;-38.13080360867914
1739209841.3276744;-45.120503652039325
1739209841.3276768;-38.13080360867914
1739209841.3276792;-38.13080360867914
1739209841.3276818;-35.57807855764607
1739209841.3276842;-38.13080360867914
1739209841.3276865;-45.120503652039325
1739209841.327689;-35.57807855764607
1739209841.3276913;-38.13080360867914
1739209841.3276937;-45.120503652039325
1739209841.327696;-38.13080360867914
1739209841.3276985;-32.816014438256545
1739209841.327701;-33.981070128970906
1739209841.3277035;-38.13080360867914
1739209841.3277059;-45.120503652039325
1739209841.3277082;-31.141103565318915
1739209841.3277106;-31.141103565318893
1739209841.327713;-38.13080360867914
1739209841.3277154;-38.13080360867914
1739209841.3277178;-45.120503652039325
1739209841.3277204;-38.13080360867914
1739209841.3277228;-38.13080360867914
1739209841.3277252;-45.120503652039325
1739209841.3277276;-38.13080360867914
1739209841.32773;-35.57807855764607
1739209841.3277323;-35.57807855764607
1739209841.3277347;-45.120503652039325
1739209841.327737;-33.981070128970906
1739209841.3277395;-32.816014438256545
1739209841.327742;-38.13080360867914
1739209841.3277445;-35.57807855764607
1739209841.3277469;-38.13080360867914
1739209841.3277493;-35.57807855764607
1739209841.3277516;-38.13080360867914
1739209841.327754;-45.120503652039325
1739209841.3277564;-38.13080360867914
1739209841.3277588;-35.57807855764607
1739209841.3277614;-45.120503652039325
1739209841.3277638;-45.120503652039325
1739209841.3277662;-38.13080360867914
1739209841.3277686;-35.57807855764607
1739209841.327771;-38.13080360867914
1739209841.3277733;-45.120503652039325
1739209841.3277757;-45.120503652039325
1739209841.327778;-38.13080360867914
1739209841.3277807;-38.13080360867914
1739209841.327783;-45.120503652039325
1739209841.3277855;-35.57807855764607
1739209841.3277879;-32.816014438256545
1739209841.3277903;-45.120503652039325
1739209841.3277926;-45.120503652039325
1739209841.327795;-38.13080360867914
1739209841.3277974;-35.57807855764607
1739209841.3278;-45.120503652039325
1739209841.3278024;-45.120503652039325
1739209841.3278048;-45.120503652039325
1739209841.3278072;-45.120503652039325
1739209841.3278096;-38.13080360867914
1739209841.327812;-38.13080360867914
1739209841.3278143;-38.13080360867914
1739209841.3278167;-45.120503652039325
1739209841.3278193;-38.13080360867914
1739209841.3278217;-38.13080360867914
1739209841.327824;-38.13080360867914
1739209841.3278265;-32.816014438256545
1739209841.327829;-38.13080360867914
1739209841.3278313;-38.13080360867914
1739209841.3278337;-45.120503652039325
1739209841.327836;-38.13080360867914
1739209841.3278384;-38.13080360867914
1739209841.327841;-35.57807855764607
1739209841.3278434;-38.13080360867914
1739209841.3278458;-45.120503652039325
1739209841.3278482;-38.13080360867914
1739209841.3278506;-45.120503652039325
1739209841.327853;-45.120503652039325
1739209841.3278553;-45.120503652039325
1739209841.3278577;-33.981070128970906
1739209841.3278604;-38.13080360867914
1739209841.3278627;-38.13080360867914
1739209841.3278651;-45.120503652039325
1739209841.3278675;-38.13080360867914
