CAN Message; 0x150:0500f516b3fe36a4
1739209732.4716592;-38.13080360867914
1739209732.47166;-45.120503652039325
1739209732.4716609;-38.13080360867914
1739209732.4716616;-38.13080360867914
1739209732.4716625;-45.120503652039325
1739209732.4716632;-33.981070128970906
1739209732.471664;-45.120503652039325
1739209732.471665;-45.120503652039325
1739209732.4716656;-35.57807855764607
1739209732.4716666;-38.13080360867914
1739209732.4716673;-45.120503652039325
1739209732.4716682;-45.120503652039325
1739209732.471669;-38.13080360867914
1739209732.4716697;-38.13080360867914
1739209732.4716706;-38.13080360867914
1739209732.4716713;-35.57807855764607
1739209732.4716723;-45.120503652039325
1739209732.471673;-38.13080360867914
1739209732.4716737;-38.13080360867914
1739209732.4716747;-38.13080360867914
1739209732.4716754;-45.120503652039325
1739209732.4716763;-38.13080360867914
1739209732.471677;-38.13080360867914
1739209732.471678;-45.120503652039325
1739209732.4716787;-38.13080360867914
1739209732.4716794;-38.13080360867914
1739209732.4716804;-45.120503652039325
1739209732.471681;-38.13080360867914
1739209732.471682;-33.981070128970906
1739209732.4716828;-35.57807855764607
1739209732.4716835;-38.13080360867914
1739209732.4716845;-32.816014438256545
1739209732.4716852;-38.13080360867914
1739209732.4716861;-45.120503652039325
1739209732.4716868;-38.13080360867914
1739209732.4716878;-35.57807855764607
1739209732.4716885;-38.13080360867914
1739209732.4716892;-33.981070128970906
1739209732.4716902;-45.120503652039325
1739209732.471691;-45.120503652039325
1739209732.4716918;-35.57807855764607
1739209732.4716926;-38.13080360867914
1739209732.4716933;-45.120503652039325
1739209732.4716942;-45.120503652039325
1739209732.471695;-33.981070128970906
1739209732.471696;-38.13080360867914
1739209732.4716966;-45.120503652039325
1739209732.4716976;-38.13080360867914
1739209732.4716983;-35.57807855764607
1739209732.471699;-35.57807855764607
1739209732.4717;-35.57807855764607
1739209732.4717007;-33.981070128970906
1739209732.4717016;-33.981070128970906
1739209732.4717023;-38.13080360867914
1739209732.471703;-45.120503652039325
1739209732.471704;-45.120503652039325
1739209732.4717047;-45.120503652039325
1739209732.4717057;-45.120503652039325
1739209732.4717064;-38.13080360867914
1739209732.4717073;-45.120503652039325
1739209732.471708;-45.120503652039325
1739209732.4717088;-38.13080360867914
1739209732.4717097;-45.120503652039325
1739209732.4717104;-33.981070128970906
1739209732.4717114;-45.120503652039325
1739209732.471712;-45.120503652039325
1739209732.471713;-45.120503652039325
1739209732.4717138;-33.981070128970906
1739209732.4717145;-33.981070128970906
1739209732.4717155;-45.120503652039325
1739209732.4717162;-32.816014438256545
1739209732.4717171;-32.816014438256545
1739209732.4717178;-45.120503652039325
1739209732.4717185;-45.120503652039325
1739209732.4717195;-38.13080360867914
1739209732.4717202;-33.981070128970906
1739209732.4717212;-45.120503652039325
1739209732.471722;-38.13080360867914
1739209732.4717228;-33.981070128970906
1739209732.4717236;-33.981070128970906
1739209732.4717243;-38.13080360867914
1739209732.4717252;-38.13080360867914
1739209732.471726;-35.57807855764607
1739209732.471727;-35.57807855764607
1739209732.4717276;-45.120503652039325
1739209732.4717283;-38.13080360867914
1739209732.4717293;-45.120503652039325
1739209732.47173;-45.120503652039325
1739209732.471731;-45.120503652039325
1739209732.4717317;-45.120503652039325
1739209732.4717326;-38.13080360867914
1739209732.4717333;-33.981070128970906
1739209732.471734;-38.13080360867914
1739209732.471735;-38.13080360867914
1739209732.4717357;-38.13080360867914
1739209732.4717367;-45.120503652039325
1739209732.4717374;-45.120503652039325
1739209732.471738;-45.120503652039325
1739209732.471739;-45.120503652039325
1739209732.4717398;-38.13080360867914
1739209732.4717407;-45.120503652039325
1739209732.4717414;-45.120503652039325
1739209732.4717424;-33.981070128970906
1739209732.471743;-45.120503652039325
1739209732.4717438;-35.57807855764607
1739209732.4717448;-38.13080360867914
1739209732.4717455;-38.13080360867914
1739209732.4717464;-38.13080360867914
1739209732.4717472;-35.57807855764607
1739209732.4717479;-38.13080360867914
1739209732.4717488;-38.13080360867914
1739209732.4717495;-38.13080360867914
1739209732.4717505;-45.120503652039325
1739209732.4717512;-45.120503652039325
1739209732.4717522;-35.57807855764607
1739209732.471753;-35.57807855764607
1739209732.4717536;-45.120503652039325
1739209732.4717546;-45.120503652039325
1739209732.4717553;-38.13080360867914
1739209732.4717562;-38.13080360867914
1739209732.471757;-35.57807855764607
1739209732.4717577;-45.120503652039325
1739209732.4717586;-38.13080360867914
1739209732.4717593;-38.13080360867914
1739209732.4717603;-38.13080360867914
1739209732.471761;-38.13080360867914
1739209732.471762;-45.120503652039325
1739209732.4717627;-38.13080360867914
1739209732.4717634;-45.120503652039325
1739209732.4717643;-45.120503652039325
1739209732.471765;-45.120503652039325
1739209732.471766;-38.13080360867914
1739209732.4717667;-45.120503652039325
1739209732.4717674;-45.120503652039325
1739209732.4717684;-45.120503652039325
1739209732.471769;-45.120503652039325
1739209732.47177;-45.120503652039325
1739209732.4717708;-45.120503652039325
1739209732.4717717;-38.13080360867914
1739209732.4717724;-38.13080360867914
1739209732.4717731;-38.13080360867914
1739209732.471774;-45.120503652039325
1739209732.4717748;-45.120503652039325
1739209732.4717758;-45.120503652039325
1739209732.4717765;-45.120503652039325
1739209732.4717772;-38.13080360867914
1739209732.4717782;-45.120503652039325
1739209732.4717789;-45.120503652039325
1739209732.4717798;-45.120503652039325
1739209732.4717805;-38.13080360867914
1739209732.4717815;-38.13080360867914
1739209732.4717822;-38.13080360867914
1739209732.470637;-33.981070128970906
1739209732.4706397;-45.120503652039325
1739209732.4706423;-38.13080360867914
1739209732.470645;-38.13080360867914
1739209732.4706476;-38.13080360867914
1739209732.4706502;-45.120503652039325
1739209732.470653;-33.981070128970906
1739209732.4706557;-33.981070128970906
1739209732.4706583;-33.981070128970906
1739209732.470661;-45.120503652039325
1739209732.4706635;-38.13080360867914
1739209732.4706662;-33.981070128970906
1739209732.4706688;-33.981070128970906
1739209732.4706714;-38.13080360867914
1739209732.470674;-38.13080360867914
1739209732.470677;-33.981070128970906
1739209732.4706795;-33.981070128970906
1739209732.4706821;-33.981070128970906
1739209732.4706848;-45.120503652039325
1739209732.4706874;-45.120503652039325
1739209732.47069;-38.13080360867914
1739209732.4706926;-45.120503652039325
1739209732.4706953;-45.120503652039325
1739209732.4706979;-45.120503652039325
1739209732.4707007;-45.120503652039325
1739209732.4707034;-38.13080360867914
1739209732.470706;-45.120503652039325
1739209732.4707086;-45.120503652039325
1739209732.4707112;-45.120503652039325
1739209732.4707139;-38.13080360867914
1739209732.4707165;-38.13080360867914
1739209732.470719;-45.120503652039325
1739209732.4707217;-38.13080360867914
1739209732.4707246;-35.57807855764607
1739209732.4707272;-45.120503652039325
1739209732.4707298;-45.120503652039325
1739209732.4707325;-38.13080360867914
1739209732.470735;-35.57807855764607
1739209732.4707377;-38.13080360867914
1739209732.4707403;-33.981070128970906
1739209732.470743;-28.992665084841942
1739209732.4707456;-33.981070128970906
1739209732.4707484;-45.120503652039325
1739209732.470751;-38.13080360867914
1739209732.4707537;-31.141103565318915
1739209732.4707563;-38.13080360867914
1739209732.470759;-45.120503652039325
1739209732.4707615;-45.120503652039325
1739209732.4707642;-32.81601443825658
1739209732.4707668;-45.120503652039325
1739209732.4707696;-45.120503652039325
1739209732.4707723;-45.120503652039325
1739209732.470775;-38.13080360867914
1739209732.4707775;-38.13080360867914
1739209732.4707801;-45.120503652039325
1739209732.4707828;-38.13080360867914
1739209732.4707854;-28.992665084841942
1739209732.470788;-35.57807855764607
1739209732.4707906;-45.120503652039325
1739209732.4707935;-38.13080360867914
1739209732.470796;-33.981070128970906
1739209732.4707987;-45.120503652039325
1739209732.4708014;-38.13080360867914
1739209732.470804;-45.120503652039325
1739209732.4708066;-33.981070128970956
1739209732.4708092;-45.120503652039325
1739209732.4708118;-45.120503652039325
1739209732.4708145;-45.120503652039325
1739209732.4708173;-38.13080360867914
1739209732.47082;-35.57807855764607
1739209732.4708226;-45.120503652039325
1739209732.4708252;-38.13080360867914
1739209732.4708278;-26.991370085610722
1739209732.4708304;-32.816014438256545
1739209732.470833;-45.120503652039325
1739209732.4708357;-38.13080360867914
1739209732.4708383;-38.13080360867914
1739209732.4708412;-45.120503652039325
1739209732.4708438;-35.57807855764607
1739209732.4708464;-38.13080360867914
1739209732.470849;-45.120503652039325
1739209732.4708517;-45.120503652039325
1739209732.4708543;-45.120503652039325
1739209732.470857;-45.120503652039325
1739209732.4708595;-38.13080360867914
1739209732.4708622;-45.120503652039325
1739209732.470865;-38.13080360867914
1739209732.4708676;-38.13080360867914
1739209732.4708703;-45.120503652039325
1739209732.4708729;-45.120503652039325
1739209732.4708755;-38.13080360867914
1739209732.4708781;-45.120503652039325
1739209732.4708807;-45.120503652039325
1739209732.4708834;-38.13080360867914
1739209732.4708862;-38.13080360867914
1739209732.4708889;-33.981070128970906
1739209732.4708915;-35.57807855764607
1739209732.470894;-38.13080360867914
1739209732.4708967;-35.57807855764607
1739209732.4708993;-35.57807855764607
1739209732.470902;-33.981070128970906
1739209732.4709046;-45.120503652039325
1739209732.4709072;-38.13080360867914
1739209732.47091;-38.13080360867914
1739209732.4709127;-45.120503652039325
1739209732.4709153;-38.13080360867914
1739209732.470918;-45.120503652039325
1739209732.4709206;-45.120503652039325
1739209732.4709232;-45.120503652039325
1739209732.4709258;-38.13080360867914
1739209732.4709284;-45.120503652039325
1739209732.470931;-45.120503652039325
1739209732.470934;-38.13080360867914
1739209732.4709365;-38.13080360867914
1739209732.4709392;-38.13080360867914
1739209732.4709418;-35.57807855764607
1739209732.4709444;-38.13080360867914
1739209732.470947;-45.120503652039325
1739209732.4709496;-38.13080360867914
1739209732.4709523;-35.57807855764607
1739209732.470955;-45.120503652039325
1739209732.4709578;-38.13080360867914
1739209732.4709604;-38.13080360867914
1739209732.470963;-45.120503652039325
1739209732.4709656;-35.57807855764607
1739209732.4709682;-35.57807855764607
1739209732.4709709;-45.120503652039325
1739209732.4709735;-45.120503652039325
1739209732.470976;-38.13080360867914
1739209732.4709787;-32.816014438256545
1739209732.4709816;-45.120503652039325
1739209732.4709842;-45.120503652039325
1739209732.4709868;-45.120503652039325
1739209732.4709895;-38.13080360867914
1739209732.470992;-35.57807855764607
1739209732.4709947;-38.13080360867914
1739209732.4709973;-38.13080360867914
1739209732.471;-38.13080360867914
1739209732.4710026;-45.120503652039325
1739209732.4710054;-38.13080360867914
1739209732.471008;-35.57807855764607
1739209732.4710107;-38.13080360867914
1739209732.4710133;-45.120503652039325
1739209732.471016;-45.120503652039325
1739209732.4710186;-38.13080360867914
1739209732.4710212;-33.981070128970906
1739209732.4710238;-45.120503652039325
1739209732.4710267;-45.120503652039325
1739209732.4710293;-38.13080360867914
1739209732.471032;-38.13080360867914
1739209732.4710345;-35.57807855764607
1739209732.4710371;-45.120503652039325
1739209732.4710398;-38.13080360867914
1739209732.4710424;-33.981070128970906
1739209732.471045;-45.120503652039325
1739209732.4710476;-38.13080360867914
1739209732.4710505;-35.57807855764607
1739209732.4710531;-35.57807855764607
1739209732.4710557;-38.13080360867914
1739209732.4710584;-33.981070128970906
1739209732.471061;-35.57807855764607
1739209732.4710636;-33.981070128970906
1739209732.4710662;-33.981070128970906
1739209732.4710689;-45.120503652039325
1739209732.4710715;-45.120503652039325
1739209732.4710743;-38.13080360867914
1739209732.471077;-38.13080360867914
1739209732.4710796;-38.13080360867914
1739209732.4710822;-45.120503652039325
1739209732.4710848;-38.13080360867914
1739209732.471783;-45.120503652039325
1739209732.4717839;-38.13080360867914
1739209732.4717846;-38.13080360867914
1739209732.4717855;-45.120503652039325
1739209732.4717863;-32.816014438256545
1739209732.471787;-45.120503652039325
1739209732.471788;-35.57807855764607
1739209732.4717886;-35.57807855764607
1739209732.4717896;-35.57807855764607
1739209732.4717903;-35.57807855764607
1739209732.4717913;-45.120503652039325
1739209732.471792;-35.57807855764607
1739209732.4717927;-45.120503652039325
1739209732.4717937;-45.120503652039325
1739209732.4717944;-45.120503652039325
1739209732.4717953;-38.13080360867914
1739209732.471796;-45.120503652039325
1739209732.4717968;-38.13080360867914
1739209732.4717977;-33.981070128970906
1739209732.4717984;-45.120503652039325
1739209732.4717994;-45.120503652039325
1739209732.4718;-45.120503652039325
1739209732.471801;-35.57807855764607
1739209732.4718018;-35.57807855764607
1739209732.4718025;-26.991370085610736
1739209732.4718034;-27.8777449560314
1739209732.4718041;-45.120503652039325
1739209732.471805;-45.120503652039325
1739209732.4718058;-32.816014438256545
1739209732.4718065;-38.13080360867914
1739209732.4718075;-45.120503652039325
1739209732.4718082;-45.120503652039325
1739209732.4718091;-45.120503652039325
1739209732.4718099;-38.13080360867914
1739209732.4718108;-38.13080360867914
1739209732.4718115;-45.120503652039325
1739209732.4718122;-38.13080360867914
1739209732.4718132;-45.120503652039325
1739209732.471814;-45.120503652039325
1739209732.4718149;-45.120503652039325
1739209732.4718156;-32.816014438256545
1739209732.4718163;-28.992665084841942
1739209732.4718173;-38.13080360867914
1739209732.471818;-38.13080360867914
1739209732.471819;-38.13080360867914
1739209732.4718196;-31.141103565318915
1739209732.4718206;-45.120503652039325
1739209732.4718213;-38.13080360867914
1739209732.471822;-38.13080360867914
1739209732.471823;-45.120503652039325
1739209732.4718237;-45.120503652039325
1739209732.4718246;-45.120503652039325
1739209732.4718254;-45.120503652039325
1739209732.471826;-38.13080360867914
1739209732.471827;-45.120503652039325
1739209732.4718277;-45.120503652039325
1739209732.4718287;-45.120503652039325
1739209732.4718294;-45.120503652039325
1739209732.4718304;-38.13080360867914
1739209732.471831;-35.57807855764607
1739209732.4718318;-38.13080360867914
1739209732.4718328;-45.120503652039325
1739209732.4718335;-45.120503652039325
1739209732.4718344;-45.120503652039325
1739209732.4718351;-45.120503652039325
1739209732.4718359;-31.141103565318915
1739209732.4718368;-38.13080360867914
1739209732.4718375;-45.120503652039325
1739209732.4718385;-45.120503652039325
1739209732.4718392;-38.13080360867914
1739209732.4718401;-45.120503652039325
1739209732.4718409;-45.120503652039325
1739209732.4718416;-38.13080360867914
1739209732.4718425;-35.57807855764607
1739209732.4718432;-45.120503652039325
1739209732.4718442;-33.981070128970906
1739209732.471845;-45.120503652039325
1739209732.4718456;-45.120503652039325
1739209732.4718466;-45.120503652039325
1739209732.4718473;-38.13080360867914
1739209732.4718482;-38.13080360867914
1739209732.471849;-28.992665084841942
1739209732.47185;-38.13080360867914
1739209732.4718506;-45.120503652039325
1739209732.4718513;-38.13080360867914
1739209732.4718523;-33.981070128970906
1739209732.471853;-45.120503652039325
1739209732.471854;-45.120503652039325
1739209732.4718547;-38.13080360867914
1739209732.4718554;-32.816014438256545
1739209732.4718564;-45.120503652039325
1739209732.471857;-45.120503652039325
1739209732.471858;-38.13080360867914
1739209732.4718587;-45.120503652039325
1739209732.4718597;-45.120503652039325
1739209732.4718604;-38.13080360867914
1739209732.4718611;-45.120503652039325
1739209732.471862;-31.141103565318915
1739209732.4718628;-33.981070128970906
1739209732.4718637;-38.13080360867914
1739209732.4718645;-38.13080360867914
1739209732.4718652;-38.13080360867914
1739209732.4718661;-38.13080360867914
1739209732.4718668;-38.13080360867914
1739209732.4718678;-38.13080360867914
1739209732.4718685;-38.13080360867914
1739209732.4718695;-38.13080360867914
1739209732.4718702;-45.120503652039325
1739209732.471871;-38.13080360867914
1739209732.4718719;-33.981070128970906
1739209732.4718726;-35.57807855764607
1739209732.4718735;-38.13080360867914
1739209732.4718742;-45.120503652039325
1739209732.471875;-38.13080360867914
1739209732.471876;-38.13080360867914
1739209732.4718766;-45.120503652039325
1739209732.4718776;-45.120503652039325
1739209732.4718783;-45.120503652039325
1739209732.4718792;-45.120503652039325
1739209732.47188;-45.120503652039325
1739209732.4718807;-45.120503652039325
1739209732.4718816;-38.13080360867914
1739209732.4718823;-38.13080360867914
1739209732.4718833;-38.13080360867914
1739209732.471884;-38.13080360867914
1739209732.4718847;-38.13080360867914
1739209732.4718857;-35.57807855764607
1739209732.4718864;-38.13080360867914
1739209732.4718874;-35.57807855764607
1739209732.471888;-38.13080360867914
1739209732.471889;-45.120503652039325
1739209732.4718897;-38.13080360867914
1739209732.4718904;-45.120503652039325
1739209732.4718914;-38.13080360867914
1739209732.471892;-45.120503652039325
1739209732.471893;-45.120503652039325
1739209732.4718938;-45.120503652039325
1739209732.4718945;-38.13080360867914
1739209732.4718955;-38.13080360867914
1739209732.4718962;-38.13080360867914
1739209732.4718971;-45.120503652039325
1739209732.4718978;-38.13080360867914
1739209732.4718988;-35.57807855764607
1739209732.4718995;-38.13080360867914
1739209732.4719002;-38.13080360867914
1739209732.4719012;-38.13080360867914
1739209732.471902;-38.13080360867914
1739209732.4719028;-45.120503652039325
1739209732.4719036;-45.120503652039325
1739209732.4719043;-38.13080360867914
1739209732.4719052;-45.120503652039325
1739209732.471906;-45.120503652039325
1739209732.471907;-38.13080360867914
1739209732.4719076;-45.120503652039325
1739209732.4719086;-38.13080360867914
1739209732.4719093;-35.57807855764607
1739209732.47191;-45.120503652039325
1739209732.471911;-45.120503652039325
1739209732.4719117;-32.816014438256545
1739209732.4719126;-32.816014438256545
1739209732.4719133;-45.120503652039325
1739209732.471914;-45.120503652039325
1739209732.471915;-38.13080360867914
1739209732.4719157;-35.57807855764607
1739209732.4719167;-45.120503652039325
1739209732.4719174;-35.57807855764607
1739209732.4719183;-45.120503652039325
1739209732.471919;-45.120503652039325
1739209732.4719214;-38.13080360867914
1739209732.4719238;-45.120503652039325
1739209732.471926;-45.120503652039325
1739209732.4719284;-38.13080360867914
1739209732.4719307;-45.120503652039325
1739209732.4719331;-45.120503652039325
1739209732.4719355;-33.981070128970906
1739209732.4719377;-33.981070128970906
1739209732.47194;-45.120503652039325
1739209732.4719424;-45.120503652039325
1739209732.4719448;-32.816014438256545
1739209732.4719472;-38.13080360867914
1739209732.4719493;-45.120503652039325
1739209732.4719517;-45.120503652039325
1739209732.471954;-38.13080360867914
1739209732.4719565;-33.981070128970906
1739209732.4719589;-45.120503652039325
1739209732.471961;-45.120503652039325
1739209732.4719634;-45.120503652039325
1739209732.4719658;-45.120503652039325
1739209732.4719682;-45.120503652039325
1739209732.4719706;-45.120503652039325
1739209732.471973;-38.13080360867914
1739209732.471975;-45.120503652039325
1739209732.4719775;-45.120503652039325
1739209732.4719799;-45.120503652039325
1739209732.4719822;-38.13080360867914
1739209732.4719846;-32.816014438256545
1739209732.4719868;-38.13080360867914
1739209732.4719892;-38.13080360867914
1739209732.4719915;-45.120503652039325
1739209732.471994;-38.13080360867914
1739209732.4719963;-45.120503652039325
1739209732.4719985;-38.13080360867914
1739209732.4720008;-45.120503652039325
1739209732.4720032;-45.120503652039325
1739209732.4720056;-38.13080360867914
1739209732.472008;-38.13080360867914
1739209732.4720101;-35.57807855764607
1739209732.4720125;-45.120503652039325
1739209732.472015;-35.57807855764607
1739209732.4720173;-35.57807855764607
1739209732.4720197;-38.13080360867914
1739209732.4720218;-38.13080360867914
1739209732.4720242;-35.57807855764607
1739209732.4720266;-38.13080360867914
1739209732.472029;-45.120503652039325
1739209732.4720314;-38.13080360867914
1739209732.4720335;-38.13080360867914
1739209732.472036;-38.13080360867914
1739209732.4720383;-45.120503652039325
1739209732.4720407;-45.120503652039325
1739209732.472043;-45.120503652039325
1739209732.4720452;-38.13080360867914
1739209732.4720476;-38.13080360867914
1739209732.47205;-38.13080360867914
1739209732.4720523;-32.816014438256545
1739209732.4720547;-38.13080360867914
1739209732.4720569;-38.13080360867914
1739209732.4720592;-38.13080360867914
1739209732.4720616;-45.120503652039325
1739209732.472064;-38.13080360867914
1739209732.4720664;-45.120503652039325
1739209732.4720688;-45.120503652039325
1739209732.472071;-38.13080360867914
1739209732.4720733;-45.120503652039325
1739209732.4720757;-38.13080360867914
1739209732.472078;-38.13080360867914
1739209732.4720805;-33.981070128970906
1739209732.4720826;-45.120503652039325
1739209732.472085;-45.120503652039325
1739209732.4720874;-38.13080360867914
1739209732.4720898;-45.120503652039325
1739209732.4720922;-38.13080360867914
1739209732.4720943;-45.120503652039325
1739209732.4720967;-33.981070128970906
1739209732.472099;-38.13080360867914
1739209732.4721014;-38.13080360867914
1739209732.4721038;-45.120503652039325
1739209732.472106;-38.13080360867914
1739209732.4721084;-45.120503652039325
1739209732.4721107;-38.13080360867914
1739209732.4721131;-38.13080360867914
1739209732.4721155;-45.120503652039325
1739209732.4721177;-33.981070128970906
1739209732.47212;-38.13080360867914
1739209732.4721224;-45.120503652039325
1739209732.4721248;-38.13080360867914
1739209732.4721272;-45.120503652039325
1739209732.4721293;-45.120503652039325
1739209732.4721317;-45.120503652039325
1739209732.472134;-38.13080360867914
1739209732.4721365;-45.120503652039325
1739209732.472139;-45.120503652039325
1739209732.472141;-38.13080360867914
1739209732.4721434;-33.981070128970906
1739209732.4721458;-45.120503652039325
1739209732.4721482;-45.120503652039325
1739209732.4721506;-45.120503652039325
1739209732.4721527;-45.120503652039325
1739209732.472155;-38.13080360867914
1739209732.4721575;-38.13080360867914
1739209732.4721599;-38.13080360867914
1739209732.4721622;-38.13080360867914
1739209732.4721644;-45.120503652039325
1739209732.4721668;-38.13080360867914
1739209732.4721692;-38.13080360867914
1739209732.4721715;-38.13080360867914
1739209732.472174;-38.13080360867914
1739209732.4721763;-45.120503652039325
1739209732.4721785;-38.13080360867914
1739209732.4721808;-35.57807855764607
1739209732.4721832;-45.120503652039325
1739209732.4721856;-45.120503652039325
1739209732.472188;-33.981070128970906
1739209732.4721901;-31.141103565318915
1739209732.4721925;-33.981070128970906
1739209732.472195;-45.120503652039325
1739209732.4721973;-38.13080360867914
1739209732.4721997;-38.13080360867914
1739209732.4722018;-38.13080360867914
1739209732.4722042;-45.120503652039325
1739209732.4722066;-38.13080360867914
1739209732.472209;-33.981070128970906
1739209732.4722114;-38.13080360867914
1739209732.4722135;-38.13080360867914
1739209732.472216;-45.120503652039325
1739209732.4722183;-45.120503652039325
1739209732.4722207;-45.120503652039325
1739209732.472223;-45.120503652039325
1739209732.4722252;-38.13080360867914
1739209732.4722276;-33.981070128970906
1739209732.47223;-32.816014438256545
1739209732.4722323;-45.120503652039325
1739209732.4722347;-45.120503652039325
1739209732.4722369;-45.120503652039325
1739209732.4722393;-38.13080360867914
1739209732.4722416;-33.981070128970906
1739209732.472244;-38.13080360867914
1739209732.4722464;-33.981070128970906
1739209732.4722486;-31.141103565318915
1739209732.472251;-45.120503652039325
1739209732.4722533;-45.120503652039325
1739209732.4722557;-38.13080360867914
1739209732.472258;-33.981070128970906
1739209732.4722602;-33.981070128970906
1739209732.4722626;-45.120503652039325
1739209732.472265;-38.13080360867914
1739209732.4722674;-38.13080360867914
1739209732.4722698;-45.120503652039325
1739209732.4722722;-45.120503652039325
1739209732.4722743;-45.120503652039325
1739209732.4722767;-45.120503652039325
1739209732.472279;-45.120503652039325
1739209732.4722815;-45.120503652039325
1739209732.4722838;-38.13080360867914
1739209732.472286;-33.981070128970906
1739209732.4722884;-45.120503652039325
1739209732.4722908;-45.120503652039325
1739209732.4722931;-38.13080360867914
1739209732.4722955;-38.13080360867914
1739209732.4722977;-38.13080360867914
1739209732.4723;-33.981070128970906
1739209732.4723024;-45.120503652039325
1739209732.4723048;-45.120503652039325
1739209732.4723072;-45.120503652039325
1739209732.4723094;-38.13080360867914
1739209732.4723117;-45.120503652039325
1739209732.4723141;-45.120503652039325
1739209732.4723165;-38.13080360867914
1739209732.472319;-38.13080360867914
1739209732.472321;-38.13080360867914
1739209732.4723234;-35.57807855764607
1739209732.4723258;-32.816014438256545
1739209732.4723282;-38.13080360867914
1739209732.4723306;-45.120503652039325
1739209732.4723327;-38.13080360867914
1739209732.472335;-38.13080360867914
1739209732.4723375;-38.13080360867914
1739209732.4723399;-38.13080360867914
1739209732.4723423;-33.981070128970906
1739209732.4723444;-38.13080360867914
1739209732.4723468;-38.13080360867914
1739209732.4723492;-35.57807855764607
1739209732.4723516;-38.13080360867914
1739209732.472354;-38.13080360867914
1739209732.472356;-38.13080360867914
1739209732.4723585;-45.120503652039325
1739209732.4723608;-33.981070128970956
1739209732.4723632;-45.120503652039325
1739209732.4723656;-45.120503652039325
1739209732.4723678;-45.120503652039325
1739209732.4723701;-38.13080360867914
1739209732.4723725;-38.13080360867914
1739209732.472375;-45.120503652039325
1739209732.4723773;-45.120503652039325
1739209732.4723797;-25.62660358559016
1739209732.4723818;-35.57807855764607
1739209732.4723842;-45.120503652039325
1739209732.4723866;-45.120503652039325
1739209732.472389;-38.13080360867914
1739209732.4723914;-45.120503652039325
1739209732.4723935;-45.120503652039325
1739209732.472396;-45.120503652039325
1739209732.4723983;-45.120503652039325
1739209732.4724007;-38.13080360867914
1739209732.472403;-38.13080360867914
1739209732.4724052;-38.13080360867914
1739209732.4724076;-38.13080360867914
1739209732.47241;-38.13080360867914
1739209732.4724123;-45.120503652039325
1739209732.4724147;-45.120503652039325
1739209732.4724169;-35.57807855764607
1739209732.4724193;-45.120503652039325
1739209732.4724216;-38.13080360867914
1739209732.472424;-38.13080360867914
1739209732.4724264;-38.13080360867914
1739209732.4724286;-45.120503652039325
1739209732.472431;-38.13080360867914
1739209732.4724333;-38.13080360867914
1739209732.4724357;-45.120503652039325
1739209732.472438;-45.120503652039325
1739209732.4724402;-32.816014438256545
1739209732.4724426;-35.57807855764607
1739209732.472445;-45.120503652039325
1739209732.4724474;-45.120503652039325
1739209732.4724498;-38.13080360867914
1739209732.472452;-33.981070128970906
1739209732.4724543;-45.120503652039325
1739209732.4724567;-45.120503652039325
1739209732.472459;-35.57807855764607
1739209732.4724615;-33.981070128970906
1739209732.4724636;-45.120503652039325
1739209732.472466;-45.120503652039325
1739209732.4724684;-35.57807855764607
1739209732.4724708;-38.13080360867914
1739209732.4724731;-38.13080360867914
1739209732.4724755;-33.981070128970906
1739209732.4724777;-33.981070128970906
1739209732.47248;-33.981070128970906
1739209732.4724824;-38.13080360867914
1739209732.4724848;-38.13080360867914
1739209732.4724872;-45.120503652039325
1739209732.4724894;-38.13080360867914
1739209732.4724917;-45.120503652039325
1739209732.4724941;-45.120503652039325
1739209732.4724965;-38.13080360867914
1739209732.472499;-38.13080360867914
1739209732.472501;-45.120503652039325
1739209732.4725034;-45.120503652039325
1739209732.4725058;-32.816014438256545
1739209732.4725082;-35.57807855764607
1739209732.4725106;-38.13080360867914
1739209732.4725127;-38.13080360867914
1739209732.472515;-33.981070128970906
1739209732.4725175;-38.13080360867914
1739209732.4725199;-38.13080360867914
1739209732.4725223;-38.13080360867914
1739209732.4725244;-38.13080360867914
1739209732.4725268;-35.57807855764607
1739209732.4725292;-45.120503652039325
1739209732.4725316;-45.120503652039325
1739209732.472534;-38.13080360867914
1739209732.472536;-38.13080360867914
1739209732.4725385;-45.120503652039325
1739209732.4725409;-45.120503652039325
1739209732.4725432;-32.816014438256545
1739209732.4725456;-38.13080360867914
1739209732.4725478;-38.13080360867914
1739209732.4725502;-35.57807855764607
1739209732.4725525;-38.13080360867914
1739209732.472555;-38.13080360867914
1739209732.4725573;-38.13080360867914
1739209732.4725595;-33.981070128970906
1739209732.4725618;-38.13080360867914
1739209732.4725642;-33.981070128970906
1739209732.4725666;-45.120503652039325
1739209732.472569;-45.120503652039325
1739209732.4725714;-45.120503652039325
1739209732.4725735;-38.13080360867914
1739209732.472576;-38.13080360867914
1739209732.4725783;-38.13080360867914
1739209732.4725807;-38.13080360867914
1739209732.472583;-45.120503652039325
1739209732.4725852;-38.13080360867914
1739209732.4725876;-38.13080360867914
1739209732.47259;-38.13080360867914
1739209732.4725924;-33.981070128970906
1739209732.4725947;-38.13080360867914
1739209732.472597;-45.120503652039325
1739209732.4725993;-45.120503652039325
1739209732.4726017;-38.13080360867914
1739209732.472604;-45.120503652039325
1739209732.4726064;-38.13080360867914
1739209732.4726086;-38.13080360867914
1739209732.472611;-45.120503652039325
1739209732.4726133;-45.120503652039325
