CAN Message; 0x39:091e73d5e7912c75
1739209891.768998;-45.120503652039325
1739209891.7690034;-45.120503652039325
1739209891.7690086;-45.120503652039325
1739209891.769014;-38.13080360867914
1739209891.7690191;-38.13080360867914
1739209891.7690244;-38.13080360867914
1739209891.7690296;-45.120503652039325
1739209891.7690349;-38.13080360867914
1739209891.76904;-45.120503652039325
1739209891.7690456;-33.981070128970906
1739209891.7690508;-33.981070128970906
1739209891.769056;-38.13080360867914
1739209891.7690613;-38.13080360867914
1739209891.7690666;-38.13080360867914
1739209891.7690718;-38.13080360867914
1739209891.769077;-45.120503652039325
1739209891.7690823;-45.120503652039325
1739209891.7690878;-45.120503652039325
1739209891.769093;-45.120503652039325
1739209891.7690983;-38.13080360867914
1739209891.7691035;-32.816014438256545
1739209891.7691088;-38.13080360867914
1739209891.769114;-45.120503652039325
1739209891.7691193;-38.13080360867914
1739209891.7691245;-32.816014438256545
1739209891.76913;-38.13080360867914
1739209891.7691352;-45.120503652039325
1739209891.7691405;-33.981070128970906
1739209891.7691457;-35.57807855764607
1739209891.769151;-38.13080360867914
1739209891.7691562;-38.13080360867914
1739209891.7691615;-38.13080360867914
1739209891.7691667;-35.57807855764607
1739209891.7691722;-35.57807855764607
1739209891.7691774;-27.8777449560314
1739209891.7691827;-45.120503652039325
1739209891.769188;-45.120503652039325
1739209891.7691932;-38.13080360867914
1739209891.7691984;-38.13080360867914
1739209891.7692037;-38.13080360867914
1739209891.769209;-38.13080360867914
1739209891.7692144;-45.120503652039325
1739209891.7692196;-38.13080360867914
1739209891.769225;-45.120503652039325
1739209891.7692301;-38.13080360867914
1739209891.7692354;-45.120503652039325
1739209891.7692406;-38.13080360867914
1739209891.7692459;-38.13080360867914
1739209891.769251;-38.13080360867914
1739209891.7692566;-38.13080360867914
1739209891.7692618;-45.120503652039325
1739209891.769267;-38.13080360867914
1739209891.7692723;-38.13080360867914
1739209891.7692776;-45.120503652039325
1739209891.7692828;-45.120503652039325
1739209891.769288;-38.13080360867914
1739209891.7692933;-35.57807855764607
1739209891.7692988;-35.57807855764607
1739209891.769304;-29.438486411369333
1739209891.7693093;-38.13080360867914
1739209891.7693145;-38.13080360867914
1739209891.7693198;-45.120503652039325
1739209891.769325;-38.13080360867914
1739209891.7693303;-45.120503652039325
1739209891.7693355;-38.13080360867914
1739209891.769341;-38.13080360867914
1739209891.7693462;-33.981070128970956
1739209891.7693515;-45.120503652039325
1739209891.7693567;-38.13080360867914
1739209891.769362;-45.120503652039325
1739209891.7693672;-45.120503652039325
1739209891.7693725;-45.120503652039325
1739209891.7693777;-35.57807855764607
1739209891.7693832;-45.120503652039325
1739209891.7693884;-38.13080360867914
1739209891.7693937;-38.13080360867914
1739209891.769399;-35.57807855764607
1739209891.7694042;-38.13080360867914
1739209891.7694094;-45.120503652039325
1739209891.7694147;-38.13080360867914
1739209891.76942;-45.120503652039325
1739209891.7694254;-45.120503652039325
1739209891.7694306;-33.981070128970906
1739209891.769436;-38.13080360867914
1739209891.7694411;-32.816014438256545
1739209891.7694464;-45.120503652039325
1739209891.7694542;-35.57807855764607
1739209891.769462;-45.120503652039325
1739209891.76947;-38.13080360867914
1739209891.7694778;-38.13080360867914
1739209891.7694857;-45.120503652039325
1739209891.7694936;-45.120503652039325
1739209891.7695014;-45.120503652039325
1739209891.7695093;-45.120503652039325
1739209891.7695172;-45.120503652039325
1739209891.769525;-38.13080360867914
1739209891.769533;-45.120503652039325
1739209891.7695408;-38.13080360867914
1739209891.7695487;-38.13080360867914
1739209891.7695565;-38.13080360867914
1739209891.7695644;-45.120503652039325
1739209891.7695723;-38.13080360867914
1739209891.7695801;-35.57807855764607
1739209891.769588;-45.120503652039325
1739209891.7695959;-45.120503652039325
1739209891.7696037;-38.13080360867914
1739209891.7696116;-45.120503652039325
1739209891.7696195;-45.120503652039325
1739209891.7696273;-45.120503652039325
1739209891.7696352;-38.13080360867914
1739209891.769643;-35.57807855764607
1739209891.769651;-45.120503652039325
1739209891.7696588;-38.13080360867914
1739209891.7696667;-35.57807855764607
1739209891.7696745;-45.120503652039325
1739209891.7696824;-33.981070128970906
1739209891.7696903;-45.120503652039325
1739209891.7696981;-38.13080360867914
1739209891.769706;-45.120503652039325
1739209891.7697139;-38.13080360867914
1739209891.7697217;-45.120503652039325
1739209891.7697296;-38.13080360867914
1739209891.7697375;-45.120503652039325
1739209891.7697453;-38.13080360867914
1739209891.7697532;-45.120503652039325
1739209891.769761;-38.13080360867914
1739209891.769769;-35.57807855764607
1739209891.7697768;-38.13080360867914
1739209891.7697847;-45.120503652039325
1739209891.7697926;-38.13080360867914
1739209891.7698004;-38.13080360867914
1739209891.7698083;-33.981070128970906
1739209891.7698162;-45.120503652039325
1739209891.769824;-33.981070128970906
1739209891.769832;-38.13080360867914
1739209891.7698398;-33.981070128970906
1739209891.7698476;-38.13080360867914
1739209891.7698555;-38.13080360867914
1739209891.7698634;-35.57807855764607
1739209891.7698712;-38.13080360867914
1739209891.769879;-45.120503652039325
1739209891.769887;-45.120503652039325
1739209891.7698948;-38.13080360867914
1739209891.7699027;-45.120503652039325
1739209891.7699106;-45.120503652039325
1739209891.7699184;-45.120503652039325
1739209891.7699263;-45.120503652039325
1739209891.7699342;-33.981070128970906
1739209891.769942;-38.13080360867914
1739209891.76995;-45.120503652039325
1739209891.7699578;-45.120503652039325
1739209891.7699656;-33.981070128970906
1739209891.7699735;-45.120503652039325
1739209891.7699814;-45.120503652039325
1739209891.7699893;-45.120503652039325
1739209891.7699971;-32.816014438256545
1739209891.770005;-45.120503652039325
1739209891.7700129;-45.120503652039325
1739209891.7700207;-45.120503652039325
1739209891.7700286;-45.120503652039325
1739209891.7700365;-38.13080360867914
1739209891.7700443;-38.13080360867914
1739209891.7700522;-45.120503652039325
1739209891.77006;-31.141103565318915
1739209891.770068;-35.57807855764607
1739209891.7700758;-45.120503652039325
1739209891.7700837;-45.120503652039325
1739209891.7700915;-38.13080360867914
1739209891.7700994;-35.57807855764607
1739209891.7701073;-38.13080360867914
1739209891.7701151;-45.120503652039325
1739209891.770123;-38.13080360867914
1739209891.7701309;-35.57807855764607
1739209891.7701387;-38.13080360867914
1739209891.7701466;-45.120503652039325
1739209891.7701545;-38.13080360867914
1739209891.7701623;-45.120503652039325
1739209891.7701702;-38.13080360867914
1739209891.770178;-38.13080360867914
1739209891.770186;-31.14110356531892
1739209891.7701938;-38.13080360867914
1739209891.7702017;-35.57807855764607
1739209891.7702096;-38.13080360867914
1739209891.7702174;-38.13080360867914
1739209891.7702253;-45.120503652039325
1739209891.7702332;-38.13080360867914
1739209891.770241;-38.13080360867914
1739209891.770249;-31.141103565318915
1739209891.7702568;-33.981070128970906
1739209891.7702646;-45.120503652039325
1739209891.7702725;-45.120503652039325
1739209891.7702804;-38.13080360867914
1739209891.7702882;-45.120503652039325
1739209891.770296;-45.120503652039325
1739209891.770304;-45.120503652039325
1739209891.7703118;-38.13080360867914
1739209891.7703197;-45.120503652039325
1739209891.7703276;-45.120503652039325
1739209891.7703354;-45.120503652039325
1739209891.7703433;-33.981070128970906
1739209891.7703512;-45.120503652039325
1739209891.770359;-45.120503652039325
1739209891.770367;-35.57807855764607
1739209891.7703748;-38.13080360867914
1739209891.7703826;-45.120503652039325
1739209891.7703905;-38.13080360867914
1739209891.7703984;-45.120503652039325
1739209891.7704062;-38.13080360867914
1739209891.770414;-38.13080360867914
1739209891.770422;-38.13080360867914
1739209891.7704298;-35.57807855764607
1739209891.7704377;-38.13080360867914
1739209891.7704456;-33.981070128970906
1739209891.7704535;-45.120503652039325
1739209891.7704613;-45.120503652039325
1739209891.7704692;-33.981070128970906
1739209891.770477;-45.120503652039325
1739209891.770485;-45.120503652039325
1739209891.7704928;-38.13080360867914
1739209891.7705007;-45.120503652039325
1739209891.7705085;-38.13080360867914
1739209891.7705164;-45.120503652039325
1739209891.7705243;-45.120503652039325
1739209891.7705321;-45.120503652039325
1739209891.77054;-38.13080360867914
1739209891.7705479;-35.57807855764607
1739209891.7705557;-45.120503652039325
1739209891.7705636;-38.13080360867914
1739209891.7705715;-38.13080360867914
1739209891.7705793;-45.120503652039325
1739209891.7705872;-45.120503652039325
1739209891.770595;-45.120503652039325
1739209891.770603;-45.120503652039325
1739209891.7706108;-38.13080360867914
1739209891.7706187;-35.57807855764607
1739209891.7706265;-38.13080360867914
1739209891.7706344;-45.120503652039325
1739209891.7706423;-38.13080360867914
1739209891.7706501;-38.13080360867914
1739209891.770658;-38.13080360867914
1739209891.770666;-35.57807855764607
1739209891.7706738;-38.13080360867914
1739209891.7706816;-45.120503652039325
1739209891.7706895;-45.120503652039325
1739209891.7706974;-38.13080360867914
1739209891.7707052;-38.13080360867914
1739209891.770713;-45.120503652039325
1739209891.770721;-45.120503652039325
1739209891.7707288;-45.120503652039325
1739209891.7707367;-38.13080360867914
1739209891.7707446;-45.120503652039325
1739209891.7707524;-38.13080360867914
1739209891.7707603;-45.120503652039325
1739209891.7707682;-45.120503652039325
1739209891.770776;-45.120503652039325
1739209891.770784;-38.13080360867914
1739209891.7707918;-32.816014438256545
1739209891.7707996;-38.13080360867914
1739209891.7708075;-45.120503652039325
1739209891.7708154;-38.13080360867914
1739209891.7708232;-31.141103565318893
1739209891.770831;-31.141103565318915
1739209891.770839;-45.120503652039325
1739209891.7708468;-45.120503652039325
1739209891.7708547;-38.13080360867914
1739209891.7708626;-38.13080360867914
1739209891.7708704;-45.120503652039325
1739209891.7708783;-33.981070128970906
1739209891.7708862;-45.120503652039325
1739209891.770894;-45.120503652039325
1739209891.770902;-38.13080360867914
1739209891.7709098;-35.57807855764607
1739209891.7709177;-38.13080360867914
1739209891.7709255;-45.120503652039325
1739209891.7709334;-38.13080360867914
1739209891.7709413;-38.13080360867914
1739209891.7709491;-32.816014438256545
1739209891.770957;-33.981070128970906
1739209891.7709649;-45.120503652039325
1739209891.7709727;-38.13080360867914
1739209891.7709806;-33.981070128970906
1739209891.7709885;-31.141103565318915
1739209891.7709963;-45.120503652039325
1739209891.7710042;-35.57807855764607
1739209891.771012;-38.13080360867914
1739209891.77102;-45.120503652039325
1739209891.7710278;-38.13080360867914
1739209891.7710357;-38.13080360867914
1739209891.7710435;-45.120503652039325
1739209891.7710514;-45.120503652039325
1739209891.7710593;-38.13080360867914
1739209891.7710671;-45.120503652039325
1739209891.771075;-45.120503652039325
1739209891.7710829;-33.981070128970906
1739209891.7710907;-45.120503652039325
1739209891.7710986;-45.120503652039325
1739209891.7711065;-29.438486411369333
1739209891.7711143;-33.981070128970906
1739209891.7711222;-45.120503652039325
1739209891.77113;-45.120503652039325
1739209891.771138;-38.13080360867914
1739209891.7711458;-33.981070128970906
1739209891.7711537;-45.120503652039325
1739209891.7711616;-45.120503652039325
1739209891.7711694;-45.120503652039325
1739209891.7711773;-45.120503652039325
1739209891.7711852;-45.120503652039325
1739209891.771193;-45.120503652039325
1739209891.771201;-38.13080360867914
1739209891.7712088;-38.13080360867914
1739209891.7712166;-45.120503652039325
1739209891.7712245;-38.13080360867914
1739209891.7712324;-45.120503652039325
1739209891.7712402;-45.120503652039325
1739209891.771248;-38.13080360867914
1739209891.771256;-33.981070128970906
1739209891.7712638;-32.816014438256545
1739209891.7712717;-28.992665084841942
1739209891.7712796;-45.120503652039325
1739209891.7712874;-38.13080360867914
1739209891.7712953;-38.13080360867914
1739209891.7713032;-38.13080360867914
1739209891.771311;-38.13080360867914
1739209891.771319;-38.13080360867914
1739209891.7713268;-38.13080360867914
1739209891.7713346;-38.13080360867914
1739209891.7713425;-38.13080360867914
1739209891.7713504;-38.13080360867914
1739209891.7713583;-35.57807855764607
1739209891.7713661;-38.13080360867914
1739209891.771374;-45.120503652039325
1739209891.7713819;-45.120503652039325
1739209891.7713897;-45.120503652039325
1739209891.7713976;-38.13080360867914
1739209891.7714055;-38.13080360867914
1739209891.7714133;-45.120503652039325
1739209891.7714212;-38.13080360867914
1739209891.771429;-38.13080360867914
1739209891.771437;-38.13080360867914
1739209891.7714448;-35.57807855764607
1739209891.7714527;-35.57807855764607
1739209891.7714605;-28.58837851428586
1739209891.7714684;-38.13080360867914
1739209891.7714763;-45.120503652039325
1739209891.7714841;-35.57807855764607
1739209891.771492;-33.981070128970906
1739209891.7714999;-38.13080360867914
1739209891.7715077;-38.13080360867914
1739209891.7715156;-45.120503652039325
1739209891.7715235;-31.141103565318915
1739209891.7715313;-38.13080360867914
1739209891.7715392;-45.120503652039325
1739209891.771547;-32.816014438256545
1739209891.771555;-38.13080360867914
1739209891.7715628;-45.120503652039325
1739209891.7715707;-38.13080360867914
1739209891.7715786;-35.57807855764607
1739209891.7715864;-38.13080360867914
1739209891.7715943;-45.120503652039325
1739209891.7716022;-45.120503652039325
1739209891.77161;-38.13080360867914
1739209891.771618;-38.13080360867914
1739209891.7716258;-45.120503652039325
1739209891.7716336;-45.120503652039325
1739209891.7716415;-38.13080360867914
1739209891.7716494;-38.13080360867914
1739209891.7716572;-45.120503652039325
1739209891.771665;-38.13080360867914
1739209891.771673;-35.57807855764607
1739209891.7716808;-38.13080360867914
1739209891.7716887;-45.120503652039325
1739209891.7716966;-38.13080360867914
1739209891.7717044;-38.13080360867914
1739209891.7717123;-38.13080360867914
1739209891.7717202;-45.120503652039325
1739209891.771728;-38.13080360867914
1739209891.771736;-32.816014438256545
1739209891.7717438;-38.13080360867914
1739209891.7717516;-45.120503652039325
1739209891.7717595;-45.120503652039325
1739209891.7717674;-38.13080360867914
1739209891.7717752;-45.120503652039325
1739209891.771783;-33.981070128970906
1739209891.771791;-38.13080360867914
1739209891.7717988;-38.13080360867914
1739209891.7718067;-38.13080360867914
1739209891.7718146;-38.13080360867914
1739209891.7718225;-45.120503652039325
1739209891.7718303;-38.13080360867914
1739209891.7718382;-33.981070128970906
1739209891.771846;-38.13080360867914
1739209891.771854;-38.13080360867914
1739209891.7718618;-38.13080360867914
1739209891.7718697;-45.120503652039325
1739209891.7718775;-45.120503652039325
1739209891.7718854;-38.13080360867914
1739209891.7718933;-38.13080360867914
1739209891.7719011;-45.120503652039325
1739209891.771909;-35.57807855764607
1739209891.7719169;-45.120503652039325
1739209891.7719247;-45.120503652039325
1739209891.7719326;-38.13080360867914
1739209891.7719405;-35.57807855764607
1739209891.7719483;-38.13080360867914
1739209891.7719562;-38.13080360867914
1739209891.771964;-35.57807855764607
1739209891.771972;-45.120503652039325
1739209891.7719798;-45.120503652039325
1739209891.7719877;-35.57807855764607
1739209891.7719955;-38.13080360867914
1739209891.7720034;-45.120503652039325
1739209891.7720113;-38.13080360867914
1739209891.7720191;-35.57807855764607
1739209891.772027;-38.13080360867914
1739209891.772035;-45.120503652039325
1739209891.7720428;-45.120503652039325
1739209891.7720506;-38.13080360867914
1739209891.7720585;-38.13080360867914
1739209891.7720664;-45.120503652039325
1739209891.7720742;-45.120503652039325
1739209891.772082;-35.57807855764607
1739209891.77209;-45.120503652039325
1739209891.7720978;-38.13080360867914
1739209891.7721057;-38.13080360867914
1739209891.7721136;-38.13080360867914
1739209891.7721214;-45.120503652039325
1739209891.7721293;-45.120503652039325
1739209891.7721372;-38.13080360867914
1739209891.772145;-45.120503652039325
1739209891.772153;-33.981070128970906
1739209891.7721608;-45.120503652039325
1739209891.7721686;-45.120503652039325
1739209891.7721765;-35.57807855764607
1739209891.7721844;-38.13080360867914
1739209891.7721922;-45.120503652039325
1739209891.7722;-45.120503652039325
1739209891.772208;-45.120503652039325
1739209891.7722158;-45.120503652039325
1739209891.7722237;-38.13080360867914
1739209891.7722316;-33.981070128970906
1739209891.7722394;-33.981070128970906
1739209891.7722473;-45.120503652039325
1739209891.7722552;-38.13080360867914
1739209891.772263;-45.120503652039325
1739209891.772271;-38.13080360867914
1739209891.7722788;-38.13080360867914
1739209891.7722867;-45.120503652039325
1739209891.7722945;-38.13080360867914
1739209891.7723024;-38.13080360867914
1739209891.7723103;-38.13080360867914
1739209891.7723181;-45.120503652039325
1739209891.772326;-45.120503652039325
1739209891.7723339;-38.13080360867914
1739209891.7723417;-45.120503652039325
1739209891.7723496;-33.981070128970956
1739209891.7723575;-38.13080360867914
1739209891.7723653;-35.57807855764607
1739209891.7723732;-45.120503652039325
1739209891.772381;-45.120503652039325
1739209891.772389;-45.120503652039325
1739209891.7723968;-45.120503652039325
1739209891.7724047;-45.120503652039325
1739209891.7724125;-31.141103565318915
1739209891.7724204;-33.981070128970906
1739209891.7724283;-35.57807855764607
1739209891.7724361;-38.13080360867914
1739209891.772444;-38.13080360867914
1739209891.7724519;-38.13080360867914
1739209891.7724597;-35.57807855764607
1739209891.7724676;-38.13080360867914
1739209891.7724755;-45.120503652039325
1739209891.7724833;-35.57807855764607
1739209891.7724912;-38.13080360867914
1739209891.772499;-45.120503652039325
1739209891.772507;-35.57807855764607
1739209891.7725148;-38.13080360867914
1739209891.7725227;-45.120503652039325
1739209891.7725306;-45.120503652039325
1739209891.7725384;-45.120503652039325
1739209891.7725463;-38.13080360867914
1739209891.7725542;-35.57807855764607
1739209891.772562;-45.120503652039325
1739209891.77257;-45.120503652039325
1739209891.7725778;-45.120503652039325
1739209891.7725856;-38.13080360867914
1739209891.7725935;-45.120503652039325
1739209891.7726014;-31.141103565318915
1739209891.7726092;-27.267205301931607
1739209891.772617;-38.13080360867914
1739209891.772625;-38.13080360867914
1739209891.7726328;-35.57807855764607
1739209891.7726407;-38.13080360867914
1739209891.7726486;-45.120503652039325
1739209891.7726564;-45.120503652039325
1739209891.7726643;-45.120503652039325
1739209891.7726722;-45.120503652039325
1739209891.77268;-38.13080360867914
1739209891.772688;-38.13080360867914
1739209891.7726958;-35.57807855764607
1739209891.7727036;-38.13080360867914
1739209891.7727115;-45.120503652039325
1739209891.7727194;-45.120503652039325
1739209891.7727273;-38.13080360867914
1739209891.772735;-45.120503652039325
1739209891.772743;-35.57807855764607
1739209891.7727509;-45.120503652039325
1739209891.7727587;-45.120503652039325
1739209891.7727666;-45.120503652039325
1739209891.7727745;-45.120503652039325
1739209891.7727823;-33.981070128970906
1739209891.7727902;-38.13080360867914
1739209891.772798;-33.981070128970906
1739209891.772806;-45.120503652039325
1739209891.7728138;-38.13080360867914
1739209891.7728217;-38.13080360867914
1739209891.7728295;-38.13080360867914
1739209891.7728374;-38.13080360867914
1739209891.7728453;-38.13080360867914
1739209891.7728531;-45.120503652039325
1739209891.772861;-38.13080360867914
1739209891.7728689;-45.120503652039325
1739209891.7728767;-45.120503652039325
1739209891.7728846;-45.120503652039325
1739209891.7728925;-45.120503652039325
1739209891.7729003;-38.13080360867914
1739209891.7729082;-45.120503652039325
1739209891.772916;-45.120503652039325
1739209891.772924;-33.981070128970906
1739209891.7729318;-35.57807855764607
1739209891.7729397;-38.13080360867914
1739209891.7729475;-45.120503652039325
1739209891.7729554;-38.13080360867914
1739209891.7729633;-38.13080360867914
1739209891.7729712;-33.981070128970906
1739209891.772979;-45.120503652039325
1739209891.772987;-38.13080360867914
1739209891.7729948;-35.57807855764607
1739209891.7730026;-45.120503652039325
1739209891.7730105;-45.120503652039325
1739209891.7730184;-45.120503652039325
1739209891.7730262;-35.57807855764607
1739209891.773034;-33.981070128970906
1739209891.773042;-45.120503652039325
1739209891.7730498;-38.13080360867914
1739209891.7730577;-38.13080360867914
1739209891.7730656;-38.13080360867914
1739209891.7730734;-38.13080360867914
1739209891.7730813;-38.13080360867914
1739209891.7730892;-38.13080360867914
1739209891.773097;-35.57807855764607
1739209891.773105;-45.120503652039325
1739209891.7731128;-33.981070128970906
1739209891.7731206;-30.49652367304973
1739209891.7731285;-38.13080360867914
1739209891.7731364;-45.120503652039325
1739209891.7731442;-45.120503652039325
1739209891.773152;-35.57807855764607
1739209891.77316;-45.120503652039325
1739209891.7731678;-45.120503652039325
1739209891.7731757;-45.120503652039325
1739209891.7731836;-45.120503652039325
1739209891.7731915;-45.120503652039325
1739209891.7731993;-45.120503652039325
1739209891.7732072;-45.120503652039325
1739209891.773215;-45.120503652039325
1739209891.773223;-38.13080360867914
1739209891.7732308;-45.120503652039325
1739209891.7732387;-38.13080360867914
1739209891.7732465;-32.816014438256545
1739209891.7732544;-38.13080360867914
1739209891.7732623;-45.120503652039325
1739209891.7732701;-38.13080360867914
1739209891.773278;-32.816014438256545
1739209891.7732859;-38.13080360867914
1739209891.7732937;-45.120503652039325
1739209891.7733016;-45.120503652039325
1739209891.7733095;-35.57807855764607
1739209891.7733173;-45.120503652039325
1739209891.7733252;-45.120503652039325
1739209891.773333;-45.120503652039325
1739209891.773341;-38.13080360867914
1739209891.7733488;-45.120503652039325
1739209891.7733567;-45.120503652039325
1739209891.7733645;-38.13080360867914
1739209891.7733724;-45.120503652039325
1739209891.7733803;-38.13080360867914
1739209891.7733881;-38.13080360867914
1739209891.773396;-38.13080360867914
1739209891.773404;-35.57807855764607
1739209891.7734118;-38.13080360867914
1739209891.7734196;-45.120503652039325
1739209891.7734275;-38.13080360867914
1739209891.7734354;-28.21854285175415
1739209891.7734432;-38.13080360867914
1739209891.773451;-45.120503652039325
1739209891.773459;-38.13080360867914
1739209891.7734668;-35.57807855764607
1739209891.7734747;-45.120503652039325
1739209891.7734828;-45.120503652039325
1739209891.7734907;-45.120503652039325
1739209891.7734985;-45.120503652039325
1739209891.7735064;-45.120503652039325
1739209891.7735143;-45.120503652039325
1739209891.7735221;-38.13080360867914
1739209891.77353;-38.13080360867914
1739209891.7735379;-38.13080360867914
1739209891.7735457;-45.120503652039325
1739209891.7735536;-33.981070128970906
1739209891.7735615;-25.077289914212862
1739209891.7735693;-38.13080360867914
1739209891.7735772;-45.120503652039325
1739209891.773585;-38.13080360867914
1739209891.773593;-32.816014438256545
1739209891.7736008;-33.981070128970906
1739209891.7736087;-45.120503652039325
1739209891.7736166;-45.120503652039325
1739209891.7736244;-45.120503652039325
1739209891.7736323;-38.13080360867914
1739209891.7736402;-45.120503652039325
1739209891.773648;-45.120503652039325
1739209891.773656;-45.120503652039325
1739209891.7736638;-45.120503652039325
1739209891.7736716;-45.120503652039325
1739209891.7736795;-45.120503652039325
1739209891.7736874;-29.438486411369333
1739209891.7736952;-38.13080360867914
1739209891.773703;-45.120503652039325
1739209891.773711;-38.13080360867914
1739209891.7737188;-38.13080360867914
1739209891.7737267;-45.120503652039325
1739209891.7737346;-45.120503652039325
1739209891.7737424;-38.13080360867914
1739209891.7737503;-28.21854285175415
1739209891.7737582;-33.981070128970906
1739209891.773766;-45.120503652039325
1739209891.773774;-38.13080360867914
1739209891.7737818;-35.57807855764607
1739209891.7737896;-38.13080360867914
1739209891.7737975;-45.120503652039325
1739209891.7738054;-45.120503652039325
1739209891.7738132;-38.13080360867914
1739209891.773821;-45.120503652039325
1739209891.773829;-45.120503652039325
1739209891.7738369;-45.120503652039325
1739209891.7738447;-45.120503652039325
1739209891.7738526;-38.13080360867914
1739209891.7738605;-45.120503652039325
1739209891.7738683;-45.120503652039325
1739209891.7738762;-28.58837851428586
1739209891.773884;-31.141103565318915
1739209891.773892;-45.120503652039325
1739209891.7738998;-45.120503652039325
1739209891.7739077;-38.13080360867914
1739209891.7739155;-38.13080360867914
1739209891.7739234;-45.120503652039325
1739209891.7739313;-38.13080360867914
1739209891.7739391;-38.13080360867914
1739209891.773947;-45.120503652039325
1739209891.7739549;-45.120503652039325
1739209891.7739627;-38.13080360867914
1739209891.7739706;-35.57807855764607
1739209891.7739785;-38.13080360867914
1739209891.7739863;-45.120503652039325
1739209891.7739942;-38.13080360867914
1739209891.774002;-35.57807855764607
1739209891.77401;-38.13080360867914
1739209891.7740178;-45.120503652039325
1739209891.7740257;-35.57807855764607
1739209891.7740335;-35.57807855764607
1739209891.7740414;-38.13080360867914
1739209891.7740493;-38.13080360867914
1739209891.7740571;-45.120503652039325
1739209891.774065;-38.13080360867914
1739209891.774073;-35.57807855764607
1739209891.7740808;-38.13080360867914
1739209891.7740886;-45.120503652039325
1739209891.7740965;-38.13080360867914
1739209891.7741044;-35.57807855764607
1739209891.7741122;-45.120503652039325
1739209891.77412;-45.120503652039325
1739209891.774128;-33.981070128970906
1739209891.7741358;-45.120503652039325
1739209891.7741437;-45.120503652039325
1739209891.7741516;-38.13080360867914
1739209891.7741594;-38.13080360867914
1739209891.7741673;-38.13080360867914
1739209891.7741752;-45.120503652039325
1739209891.774183;-38.13080360867914
1739209891.774191;-32.816014438256545
1739209891.7741988;-31.141103565318915
1739209891.7742066;-45.120503652039325
1739209891.7742145;-45.120503652039325
1739209891.7742224;-35.57807855764607
1739209891.7742302;-35.57807855764607
1739209891.774238;-45.120503652039325
1739209891.774246;-45.120503652039325
1739209891.7742538;-38.13080360867914
1739209891.7742617;-45.120503652039325
1739209891.7742696;-45.120503652039325
1739209891.7742774;-45.120503652039325
1739209891.7742853;-45.120503652039325
1739209891.7742932;-38.13080360867914
1739209891.774301;-45.120503652039325
1739209891.774309;-38.13080360867914
1739209891.7743168;-35.57807855764607
1739209891.7743247;-38.13080360867914
1739209891.7743325;-45.120503652039325
1739209891.7743404;-45.120503652039325
1739209891.7743483;-45.120503652039325
1739209891.7743561;-45.120503652039325
1739209891.774364;-45.120503652039325
1739209891.7743719;-38.13080360867914
1739209891.7743797;-35.57807855764607
1739209891.7743876;-38.13080360867914
1739209891.7743955;-33.981070128970906
1739209891.7744033;-45.120503652039325
1739209891.7744112;-38.13080360867914
1739209891.774419;-33.981070128970906
1739209891.774427;-38.13080360867914
1739209891.7744348;-38.13080360867914
1739209891.7744427;-35.57807855764607
1739209891.7744505;-38.13080360867914
1739209891.7744584;-38.13080360867914
1739209891.7744663;-38.13080360867914
1739209891.7744741;-45.120503652039325
1739209891.774482;-45.120503652039325
1739209891.7744899;-45.120503652039325
1739209891.7744977;-38.13080360867914
1739209891.7745056;-45.120503652039325
1739209891.7745135;-33.981070128970906
1739209891.7745214;-33.981070128970906
1739209891.7745292;-45.120503652039325
1739209891.774537;-45.120503652039325
1739209891.774545;-38.13080360867914
1739209891.7745528;-45.120503652039325
1739209891.7745607;-45.120503652039325
1739209891.7745686;-45.120503652039325
1739209891.7745764;-45.120503652039325
1739209891.7745843;-45.120503652039325
1739209891.7745922;-38.13080360867914
1739209891.7746;-38.13080360867914
1739209891.774608;-45.120503652039325
1739209891.7746158;-45.120503652039325
1739209891.7746236;-45.120503652039325
1739209891.7746315;-35.57807855764607
1739209891.7746394;-45.120503652039325
1739209891.7746472;-45.120503652039325
1739209891.774655;-45.120503652039325
1739209891.774663;-45.120503652039325
1739209891.7746708;-38.13080360867914
1739209891.7746787;-32.816014438256545
1739209891.7746866;-35.57807855764607
1739209891.7746944;-38.13080360867914
1739209891.7747023;-38.13080360867914
1739209891.7747102;-38.13080360867914
1739209891.774718;-45.120503652039325
1739209891.774726;-45.120503652039325
1739209891.7747338;-38.13080360867914
1739209891.7747416;-38.13080360867914
1739209891.7747495;-38.13080360867914
1739209891.7747574;-45.120503652039325
1739209891.7747653;-45.120503652039325
1739209891.7747731;-45.120503652039325
1739209891.774781;-38.13080360867914
1739209891.7747889;-45.120503652039325
1739209891.7747967;-33.981070128970906
1739209891.7748046;-35.57807855764607
1739209891.7748125;-38.13080360867914
1739209891.7748203;-45.120503652039325
1739209891.7748282;-33.981070128970906
1739209891.774836;-27.8777449560314
1739209891.774844;-38.13080360867914
1739209891.7748518;-38.13080360867914
1739209891.7748597;-38.13080360867914
1739209891.7748675;-35.57807855764607
1739209891.7748754;-38.13080360867914
1739209891.7748833;-45.120503652039325
1739209891.7748911;-45.120503652039325
1739209891.774899;-38.13080360867914
1739209891.7749069;-45.120503652039325
1739209891.7749147;-38.13080360867914
1739209891.7749226;-38.13080360867914
1739209891.7749305;-45.120503652039325
1739209891.7749383;-38.13080360867914
1739209891.7749462;-45.120503652039325
1739209891.774954;-38.13080360867914
1739209891.774962;-26.991370085610736
