CAN Message; 0x1a7:0000a5d384d3b0ea
1739209870.521757;-35.57807855764607
1739209870.5217671;-38.13080360867914
1739209870.5217774;-38.13080360867914
1739209870.5217876;-45.120503652039325
1739209870.5217977;-38.13080360867914
1739209870.521808;-45.120503652039325
1739209870.5218182;-33.981070128970906
1739209870.5218284;-27.267205301931607
1739209870.5218387;-45.120503652039325
1739209870.5218487;-38.13080360867914
1739209870.521859;-33.981070128970906
1739209870.5218692;-35.57807855764607
1739209870.5218794;-45.120503652039325
1739209870.5218897;-38.13080360867914
1739209870.5218997;-38.13080360867914
1739209870.52191;-45.120503652039325
1739209870.5219202;-45.120503652039325
1739209870.5219305;-38.13080360867914
1739209870.5219407;-45.120503652039325
1739209870.5219507;-45.120503652039325
1739209870.521961;-32.816014438256545
1739209870.5219712;-38.13080360867914
1739209870.5219815;-45.120503652039325
1739209870.5219917;-38.13080360867914
1739209870.5220017;-45.120503652039325
1739209870.522012;-38.13080360867914
1739209870.5220222;-45.120503652039325
1739209870.5220325;-38.13080360867914
1739209870.5220428;-38.13080360867914
1739209870.5220528;-38.13080360867914
1739209870.522063;-38.13080360867914
1739209870.5220733;-28.992665084841942
1739209870.5220835;-38.13080360867914
1739209870.5220938;-45.120503652039325
1739209870.5221038;-38.13080360867914
1739209870.522114;-38.13080360867914
1739209870.5221243;-45.120503652039325
1739209870.5221345;-38.13080360867914
1739209870.5221448;-45.120503652039325
1739209870.5221548;-33.981070128970906
1739209870.522165;-38.13080360867914
1739209870.5221753;-45.120503652039325
1739209870.5221856;-45.120503652039325
1739209870.5221958;-38.13080360867914
1739209870.5222058;-35.57807855764607
1739209870.522216;-38.13080360867914
1739209870.5222263;-45.120503652039325
1739209870.5222366;-38.13080360867914
1739209870.5222468;-45.120503652039325
1739209870.5222569;-38.13080360867914
1739209870.522267;-33.981070128970906
1739209870.5222774;-45.120503652039325
1739209870.5222876;-45.120503652039325
1739209870.5222979;-33.981070128970906
1739209870.5223079;-45.120503652039325
1739209870.5223181;-38.13080360867914
1739209870.5223284;-38.13080360867914
1739209870.5223386;-45.120503652039325
1739209870.5223489;-45.120503652039325
1739209870.522359;-38.13080360867914
1739209870.5223691;-33.981070128970906
1739209870.5223794;-38.13080360867914
1739209870.5223897;-45.120503652039325
1739209870.5224;-38.13080360867914
1739209870.52241;-38.13080360867914
1739209870.5224202;-45.120503652039325
1739209870.5224304;-45.120503652039325
1739209870.5224407;-33.981070128970906
1739209870.522451;-45.120503652039325
1739209870.522461;-45.120503652039325
1739209870.5224712;-32.816014438256545
1739209870.5224814;-45.120503652039325
1739209870.5224917;-45.120503652039325
1739209870.522502;-45.120503652039325
1739209870.522512;-45.120503652039325
1739209870.5225222;-45.120503652039325
1739209870.5225325;-45.120503652039325
1739209870.5225427;-45.120503652039325
1739209870.522553;-33.981070128970906
1739209870.522563;-33.981070128970906
1739209870.5225732;-38.13080360867914
1739209870.5225835;-45.120503652039325
1739209870.5225937;-32.816014438256545
1739209870.522604;-35.57807855764607
1739209870.522614;-45.120503652039325
1739209870.5226243;-38.13080360867914
1739209870.5226345;-38.13080360867914
1739209870.5226448;-32.816014438256545
1739209870.522655;-31.141103565318915
1739209870.522665;-45.120503652039325
1739209870.5226753;-38.13080360867914
1739209870.5226855;-38.13080360867914
1739209870.5226958;-45.120503652039325
1739209870.522706;-38.13080360867914
1739209870.522716;-38.13080360867914
1739209870.5227263;-45.120503652039325
1739209870.5227365;-38.13080360867914
1739209870.5227468;-35.57807855764607
1739209870.522757;-45.120503652039325
1739209870.522767;-45.120503652039325
1739209870.5227773;-45.120503652039325
1739209870.5227876;-45.120503652039325
1739209870.5227978;-45.120503652039325
1739209870.522808;-33.981070128970906
1739209870.522818;-31.141103565318915
1739209870.5228283;-38.13080360867914
1739209870.5228386;-35.57807855764607
1739209870.5228488;-38.13080360867914
1739209870.522859;-45.120503652039325
1739209870.5228693;-45.120503652039325
1739209870.5228794;-45.120503652039325
1739209870.5228896;-45.120503652039325
1739209870.5228999;-45.120503652039325
1739209870.52291;-38.13080360867914
1739209870.5229204;-38.13080360867914
1739209870.5229304;-38.13080360867914
1739209870.5229406;-38.13080360867914
1739209870.522951;-45.120503652039325
1739209870.5229611;-45.120503652039325
1739209870.5229714;-45.120503652039325
1739209870.5229814;-33.981070128970956
1739209870.5229917;-33.981070128970906
1739209870.523002;-45.120503652039325
1739209870.5230122;-45.120503652039325
1739209870.5230224;-38.13080360867914
1739209870.5230324;-33.981070128970906
1739209870.5230427;-45.120503652039325
1739209870.523053;-38.13080360867914
1739209870.5230632;-30.49652367304973
1739209870.5230734;-38.13080360867914
1739209870.5230834;-45.120503652039325
1739209870.5230937;-38.13080360867914
1739209870.523104;-45.120503652039325
1739209870.5231142;-38.13080360867914
1739209870.5231245;-35.57807855764607
1739209870.5231345;-38.13080360867914
1739209870.5231447;-45.120503652039325
1739209870.523155;-45.120503652039325
1739209870.5231652;-45.120503652039325
1739209870.5231755;-45.120503652039325
1739209870.5231855;-32.816014438256545
1739209870.5231957;-45.120503652039325
1739209870.523206;-45.120503652039325
1739209870.5232162;-45.120503652039325
1739209870.5232265;-38.13080360867914
1739209870.5232365;-38.13080360867914
1739209870.5232468;-38.13080360867914
1739209870.523257;-45.120503652039325
1739209870.5232673;-32.816014438256545
1739209870.5232775;-32.816014438256545
1739209870.5232875;-45.120503652039325
1739209870.5232978;-45.120503652039325
1739209870.523308;-35.57807855764607
1739209870.5233183;-38.13080360867914
1739209870.5233285;-38.13080360867914
1739209870.5233386;-38.13080360867914
1739209870.5233488;-45.120503652039325
1739209870.523359;-38.13080360867914
1739209870.5233693;-45.120503652039325
1739209870.5233796;-38.13080360867914
1739209870.5233896;-38.13080360867914
1739209870.5233998;-45.120503652039325
1739209870.52341;-38.13080360867914
1739209870.5234203;-38.13080360867914
1739209870.5234306;-38.13080360867914
1739209870.5234406;-38.13080360867914
1739209870.5234509;-45.120503652039325
1739209870.523461;-38.13080360867914
1739209870.5234714;-35.57807855764607
1739209870.5234816;-38.13080360867914
1739209870.5234916;-45.120503652039325
1739209870.5235019;-38.13080360867914
1739209870.5235121;-30.49652367304973
1739209870.5235224;-33.981070128970906
1739209870.5235326;-45.120503652039325
1739209870.5235426;-45.120503652039325
1739209870.523553;-35.57807855764607
1739209870.5235631;-38.13080360867914
1739209870.5235734;-45.120503652039325
1739209870.5235837;-32.816014438256545
1739209870.5235937;-33.981070128970906
1739209870.523604;-45.120503652039325
1739209870.5236142;-38.13080360867914
1739209870.5236244;-38.13080360867914
1739209870.5236347;-45.120503652039325
1739209870.5236447;-38.13080360867914
1739209870.523655;-38.13080360867914
1739209870.5236652;-45.120503652039325
1739209870.5236754;-38.13080360867914
1739209870.5236857;-45.120503652039325
1739209870.5236957;-38.13080360867914
1739209870.523706;-45.120503652039325
1739209870.5237162;-30.49652367304973
1739209870.5237265;-27.267205301931607
1739209870.5237367;-45.120503652039325
1739209870.5237467;-38.13080360867914
1739209870.523757;-35.57807855764607
1739209870.5237672;-38.13080360867914
1739209870.5237775;-45.120503652039325
1739209870.5237877;-38.13080360867914
1739209870.5237978;-45.120503652039325
1739209870.523808;-38.13080360867914
1739209870.5238183;-38.13080360867914
1739209870.5238285;-45.120503652039325
1739209870.5238388;-45.120503652039325
1739209870.5238488;-45.120503652039325
1739209870.523859;-38.13080360867914
1739209870.5238693;-33.981070128970906
1739209870.5238795;-45.120503652039325
1739209870.5238898;-35.57807855764607
1739209870.5238998;-38.13080360867914
1739209870.52391;-38.13080360867914
1739209870.5239203;-38.13080360867914
1739209870.5239305;-45.120503652039325
1739209870.5239408;-45.120503652039325
1739209870.5239508;-38.13080360867914
1739209870.523961;-32.816014438256545
1739209870.5239713;-27.267205301931607
1739209870.5239816;-45.120503652039325
1739209870.5239918;-38.13080360867914
1739209870.5240018;-38.13080360867914
1739209870.524012;-38.13080360867914
1739209870.5240223;-45.120503652039325
1739209870.5240326;-38.13080360867914
1739209870.5240428;-45.120503652039325
1739209870.5240529;-38.13080360867914
1739209870.524063;-45.120503652039325
1739209870.5240734;-45.120503652039325
1739209870.5240836;-45.120503652039325
1739209870.5240939;-38.13080360867914
1739209870.5241039;-38.13080360867914
1739209870.5241141;-35.57807855764607
1739209870.5241244;-38.13080360867914
1739209870.5241346;-38.13080360867914
1739209870.524145;-35.57807855764607
1739209870.524155;-38.13080360867914
1739209870.5241652;-35.57807855764607
1739209870.5241754;-38.13080360867914
1739209870.5241857;-45.120503652039325
1739209870.524196;-33.981070128970906
1739209870.524206;-38.13080360867914
1739209870.5242162;-33.981070128970906
1739209870.5242264;-45.120503652039325
1739209870.5242367;-45.120503652039325
1739209870.524247;-38.13080360867914
1739209870.524257;-35.57807855764607
1739209870.5242672;-38.13080360867914
1739209870.5242774;-38.13080360867914
1739209870.5242877;-38.13080360867914
1739209870.524298;-38.13080360867914
1739209870.524308;-45.120503652039325
1739209870.5243182;-45.120503652039325
1739209870.5243285;-32.816014438256545
1739209870.5243387;-45.120503652039325
1739209870.524349;-38.13080360867914
1739209870.524359;-38.13080360867914
1739209870.5243692;-45.120503652039325
1739209870.5243795;-45.120503652039325
1739209870.5243897;-45.120503652039325
1739209870.5244;-45.120503652039325
1739209870.52441;-38.13080360867914
1739209870.5244203;-45.120503652039325
1739209870.5244305;-45.120503652039325
1739209870.5244408;-38.13080360867914
1739209870.524451;-35.57807855764607
1739209870.524461;-35.57807855764607
1739209870.5244713;-33.981070128970906
1739209870.5244815;-45.120503652039325
1739209870.5244918;-45.120503652039325
1739209870.524502;-45.120503652039325
1739209870.524512;-45.120503652039325
1739209870.5245223;-45.120503652039325
1739209870.5245326;-45.120503652039325
1739209870.5245428;-45.120503652039325
1739209870.524553;-38.13080360867914
1739209870.524563;-45.120503652039325
1739209870.5245733;-45.120503652039325
1739209870.5245836;-45.120503652039325
1739209870.5245938;-45.120503652039325
1739209870.524604;-45.120503652039325
1739209870.524614;-45.120503652039325
1739209870.5246243;-45.120503652039325
1739209870.5246346;-45.120503652039325
1739209870.5246449;-38.13080360867914
1739209870.524655;-38.13080360867914
1739209870.524665;-45.120503652039325
1739209870.5246754;-45.120503652039325
1739209870.5246856;-38.13080360867914
1739209870.5246959;-38.13080360867914
1739209870.5247061;-33.981070128970906
1739209870.5247161;-30.49652367304973
1739209870.5247264;-45.120503652039325
1739209870.5247366;-45.120503652039325
1739209870.524747;-38.13080360867914
1739209870.5247571;-33.981070128970906
1739209870.5247672;-45.120503652039325
1739209870.5247774;-45.120503652039325
1739209870.5247877;-38.13080360867914
1739209870.524798;-30.49652367304973
1739209870.5248082;-45.120503652039325
1739209870.5248182;-45.120503652039325
1739209870.5248284;-38.13080360867914
1739209870.5248387;-38.13080360867914
1739209870.524849;-45.120503652039325
1739209870.5248592;-45.120503652039325
1739209870.5248692;-45.120503652039325
1739209870.5248795;-33.981070128970956
1739209870.5248897;-38.13080360867914
1739209870.5249;-35.57807855764607
1739209870.5249102;-38.13080360867914
1739209870.5249202;-45.120503652039325
1739209870.5249305;-38.13080360867914
1739209870.5249407;-45.120503652039325
1739209870.524951;-38.13080360867914
1739209870.5249612;-38.13080360867914
1739209870.5249712;-45.120503652039325
1739209870.5249815;-45.120503652039325
1739209870.5249918;-38.13080360867914
1739209870.525002;-38.13080360867914
1739209870.5250123;-38.13080360867914
1739209870.5250223;-45.120503652039325
1739209870.5250325;-38.13080360867914
1739209870.5250428;-32.816014438256545
1739209870.525053;-45.120503652039325
1739209870.5250633;-38.13080360867914
1739209870.5250733;-38.13080360867914
1739209870.5250835;-45.120503652039325
1739209870.5250938;-45.120503652039325
1739209870.525104;-35.57807855764607
1739209870.5251143;-38.13080360867914
1739209870.5251243;-45.120503652039325
1739209870.5251346;-45.120503652039325
1739209870.5251448;-38.13080360867914
1739209870.525155;-45.120503652039325
1739209870.5251653;-38.13080360867914
1739209870.5251753;-45.120503652039325
1739209870.5251856;-45.120503652039325
1739209870.5251958;-45.120503652039325
1739209870.525206;-38.13080360867914
1739209870.5252163;-38.13080360867914
1739209870.5252264;-45.120503652039325
1739209870.5252366;-45.120503652039325
1739209870.5252469;-45.120503652039325
1739209870.525257;-38.13080360867914
1739209870.5252674;-45.120503652039325
1739209870.5252774;-33.981070128970906
1739209870.5252876;-38.13080360867914
1739209870.5252979;-38.13080360867914
1739209870.5253081;-38.13080360867914
1739209870.5253184;-38.13080360867914
1739209870.5253284;-45.120503652039325
1739209870.5253386;-38.13080360867914
1739209870.525349;-35.57807855764607
1739209870.5253592;-38.13080360867914
1739209870.5253694;-38.13080360867914
1739209870.5253794;-38.13080360867914
1739209870.5253897;-32.816014438256545
1739209870.5254;-38.13080360867914
1739209870.5254102;-35.57807855764607
1739209870.5254204;-38.13080360867914
1739209870.5254307;-38.13080360867914
1739209870.5254407;-45.120503652039325
1739209870.525451;-38.13080360867914
1739209870.5254612;-31.141103565318915
1739209870.5254714;-45.120503652039325
1739209870.5254817;-38.13080360867914
1739209870.5254917;-38.13080360867914
1739209870.525502;-45.120503652039325
1739209870.5255122;-45.120503652039325
1739209870.5255225;-35.57807855764607
1739209870.5255327;-38.13080360867914
1739209870.5255427;-35.57807855764607
1739209870.525553;-38.13080360867914
1739209870.5255632;-38.13080360867914
1739209870.5255735;-45.120503652039325
1739209870.5255837;-38.13080360867914
1739209870.5255938;-35.57807855764607
1739209870.525604;-45.120503652039325
1739209870.5256143;-38.13080360867914
1739209870.5256245;-31.141103565318915
1739209870.5256348;-45.120503652039325
1739209870.5256448;-38.13080360867914
1739209870.525655;-35.57807855764607
1739209870.5256653;-38.13080360867914
1739209870.5256755;-45.120503652039325
1739209870.5256858;-45.120503652039325
1739209870.5256958;-38.13080360867914
1739209870.525706;-31.141103565318915
1739209870.5257163;-38.13080360867914
1739209870.5257266;-38.13080360867914
1739209870.5257368;-38.13080360867914
1739209870.5257468;-38.13080360867914
1739209870.525757;-38.13080360867914
1739209870.5257673;-45.120503652039325
1739209870.5257776;-38.13080360867914
1739209870.5257878;-38.13080360867914
1739209870.5257978;-45.120503652039325
1739209870.525808;-38.13080360867914
1739209870.5258183;-38.13080360867914
1739209870.5258286;-45.120503652039325
1739209870.5258389;-45.120503652039325
1739209870.5258489;-45.120503652039325
1739209870.525859;-38.13080360867914
1739209870.5258694;-38.13080360867914
1739209870.5258796;-38.13080360867914
1739209870.5258899;-38.13080360867914
1739209870.5259;-45.120503652039325
1739209870.5259101;-38.13080360867914
1739209870.5259204;-38.13080360867914
1739209870.5259306;-35.57807855764607
1739209870.525941;-38.13080360867914
1739209870.525951;-38.13080360867914
1739209870.5259612;-38.13080360867914
1739209870.5259714;-38.13080360867914
1739209870.5259817;-38.13080360867914
1739209870.525992;-35.57807855764607
1739209870.526002;-38.13080360867914
1739209870.5260122;-38.13080360867914
1739209870.5260224;-38.13080360867914
1739209870.5260327;-38.13080360867914
1739209870.526043;-45.120503652039325
1739209870.526053;-38.13080360867914
1739209870.5260632;-45.120503652039325
1739209870.5260735;-45.120503652039325
1739209870.5260837;-45.120503652039325
1739209870.526094;-45.120503652039325
1739209870.526104;-45.120503652039325
1739209870.5261142;-45.120503652039325
1739209870.5261245;-38.13080360867914
1739209870.5261347;-45.120503652039325
1739209870.526145;-45.120503652039325
1739209870.526155;-38.13080360867914
1739209870.5261652;-38.13080360867914
1739209870.5261755;-35.57807855764607
1739209870.5261858;-45.120503652039325
1739209870.526196;-33.981070128970906
1739209870.526206;-31.141103565318915
1739209870.5262163;-45.120503652039325
1739209870.5262265;-45.120503652039325
1739209870.5262368;-38.13080360867914
1739209870.526247;-45.120503652039325
1739209870.526257;-45.120503652039325
1739209870.5262673;-35.57807855764607
1739209870.5262775;-38.13080360867914
1739209870.5262878;-45.120503652039325
1739209870.526298;-45.120503652039325
1739209870.526308;-45.120503652039325
1739209870.5263183;-38.13080360867914
1739209870.5263286;-45.120503652039325
1739209870.5263388;-45.120503652039325
1739209870.526349;-45.120503652039325
1739209870.526359;-45.120503652039325
1739209870.5263693;-45.120503652039325
1739209870.5263796;-38.13080360867914
1739209870.5263898;-38.13080360867914
1739209870.5264;-33.981070128970906
1739209870.52641;-38.13080360867914
1739209870.5264204;-35.57807855764607
1739209870.5264306;-38.13080360867914
1739209870.5264409;-31.141103565318915
1739209870.526451;-28.992665084841942
1739209870.5264611;-45.120503652039325
1739209870.5264714;-45.120503652039325
1739209870.5264816;-45.120503652039325
1739209870.5264919;-32.816014438256545
1739209870.5265021;-38.13080360867914
1739209870.5265121;-45.120503652039325
1739209870.5265224;-38.13080360867914
1739209870.5265326;-38.13080360867914
1739209870.526543;-38.13080360867914
1739209870.5265532;-38.13080360867914
1739209870.5265632;-38.13080360867914
1739209870.5265734;-38.13080360867914
1739209870.5265837;-45.120503652039325
1739209870.526594;-38.13080360867914
1739209870.5266042;-45.120503652039325
1739209870.5266142;-33.981070128970956
1739209870.5266244;-38.13080360867914
1739209870.5266347;-45.120503652039325
1739209870.526645;-45.120503652039325
1739209870.5266552;-45.120503652039325
1739209870.5266652;-45.120503652039325
1739209870.5266755;-33.981070128970906
1739209870.5266857;-32.816014438256545
1739209870.526696;-32.816014438256545
1739209870.5267062;-33.981070128970906
1739209870.5267162;-45.120503652039325
1739209870.5267265;-38.13080360867914
1739209870.5267367;-35.57807855764607
1739209870.5267437;-38.13080360867914
1739209870.5267503;-45.120503652039325
1739209870.5267572;-38.13080360867914
1739209870.5267642;-38.13080360867914
1739209870.5267708;-45.120503652039325
1739209870.5267777;-45.120503652039325
1739209870.5267844;-38.13080360867914
1739209870.5267913;-38.13080360867914
1739209870.5267982;-38.13080360867914
1739209870.526805;-35.57807855764607
1739209870.5268118;-38.13080360867914
1739209870.5268188;-45.120503652039325
1739209870.5268254;-38.13080360867914
1739209870.5268323;-38.13080360867914
1739209870.526839;-38.13080360867914
1739209870.526846;-38.13080360867914
1739209870.5268528;-32.816014438256545
1739209870.5268595;-45.120503652039325
1739209870.5268664;-45.120503652039325
1739209870.5268734;-32.816014438256545
1739209870.52688;-38.13080360867914
1739209870.526887;-45.120503652039325
1739209870.5268936;-38.13080360867914
1739209870.5269005;-45.120503652039325
1739209870.5269074;-45.120503652039325
1739209870.5269141;-45.120503652039325
1739209870.526921;-45.120503652039325
1739209870.526928;-45.120503652039325
1739209870.5269346;-45.120503652039325
1739209870.5269415;-38.13080360867914
1739209870.5269482;-45.120503652039325
1739209870.5269551;-38.13080360867914
1739209870.526962;-45.120503652039325
1739209870.5269687;-33.981070128970906
1739209870.5269756;-38.13080360867914
1739209870.5269825;-38.13080360867914
1739209870.5269892;-33.981070128970906
1739209870.5269961;-38.13080360867914
1739209870.5270028;-45.120503652039325
1739209870.5270097;-45.120503652039325
1739209870.5270166;-38.13080360867914
1739209870.5270233;-45.120503652039325
1739209870.5270302;-38.13080360867914
1739209870.5270371;-38.13080360867914
1739209870.5270438;-45.120503652039325
1739209870.5270507;-45.120503652039325
1739209870.5270574;-45.120503652039325
1739209870.5270643;-45.120503652039325
1739209870.5270712;-45.120503652039325
1739209870.527078;-45.120503652039325
1739209870.5270848;-38.13080360867914
1739209870.5270917;-38.13080360867914
1739209870.5270984;-45.120503652039325
1739209870.5271053;-38.13080360867914
1739209870.527112;-45.120503652039325
1739209870.527119;-45.120503652039325
1739209870.5271258;-45.120503652039325
1739209870.5271325;-38.13080360867914
1739209870.5271394;-38.13080360867914
1739209870.5271463;-38.13080360867914
1739209870.527153;-33.981070128970906
1739209870.52716;-38.13080360867914
1739209870.5271666;-38.13080360867914
1739209870.5271735;-35.57807855764607
1739209870.5271804;-38.13080360867914
1739209870.527187;-45.120503652039325
1739209870.527194;-45.120503652039325
1739209870.527201;-33.981070128970906
1739209870.5272076;-31.141103565318915
1739209870.5272145;-45.120503652039325
1739209870.5272212;-38.13080360867914
1739209870.527228;-38.13080360867914
1739209870.527235;-35.57807855764607
1739209870.5272417;-38.13080360867914
1739209870.5272486;-45.120503652039325
1739209870.5272555;-45.120503652039325
1739209870.5272622;-32.816014438256545
1739209870.5272691;-38.13080360867914
1739209870.5272758;-38.13080360867914
1739209870.5272827;-45.120503652039325
1739209870.5272896;-45.120503652039325
1739209870.5272963;-45.120503652039325
1739209870.5273032;-38.13080360867914
1739209870.5273101;-45.120503652039325
1739209870.5273168;-38.13080360867914
1739209870.5273237;-38.13080360867914
1739209870.5273304;-45.120503652039325
1739209870.5273373;-45.120503652039325
1739209870.5273442;-38.13080360867914
1739209870.527351;-38.13080360867914
1739209870.5273578;-38.13080360867914
1739209870.5273647;-38.13080360867914
1739209870.5273714;-33.981070128970906
1739209870.5273783;-38.13080360867914
1739209870.527385;-45.120503652039325
1739209870.527392;-45.120503652039325
1739209870.5273988;-35.57807855764607
1739209870.5274055;-35.57807855764607
1739209870.5274124;-45.120503652039325
1739209870.5274193;-45.120503652039325
1739209870.527426;-38.13080360867914
1739209870.527433;-38.13080360867914
1739209870.5274396;-38.13080360867914
1739209870.5274465;-38.13080360867914
1739209870.5274534;-45.120503652039325
1739209870.52746;-33.981070128970906
1739209870.527467;-35.57807855764607
1739209870.527474;-32.816014438256545
1739209870.5274806;-45.120503652039325
1739209870.5274875;-45.120503652039325
1739209870.5274942;-38.13080360867914
1739209870.527501;-30.49652367304973
1739209870.527508;-45.120503652039325
1739209870.5275147;-45.120503652039325
1739209870.5275216;-38.13080360867914
1739209870.5275285;-32.816014438256545
1739209870.5275352;-35.57807855764607
1739209870.527542;-35.57807855764607
1739209870.5275488;-38.13080360867914
1739209870.5275557;-45.120503652039325
1739209870.5275626;-33.981070128970906
1739209870.5275693;-38.13080360867914
1739209870.5275762;-45.120503652039325
1739209870.5275831;-35.57807855764607
1739209870.5275898;-45.120503652039325
1739209870.5275967;-38.13080360867914
1739209870.5276034;-45.120503652039325
1739209870.5276103;-45.120503652039325
1739209870.5276172;-45.120503652039325
1739209870.527624;-45.120503652039325
1739209870.5276308;-38.13080360867914
1739209870.5276377;-35.57807855764607
1739209870.5276444;-38.13080360867914
1739209870.5276513;-45.120503652039325
1739209870.5276582;-45.120503652039325
1739209870.527665;-45.120503652039325
1739209870.5276718;-45.120503652039325
1739209870.5276785;-45.120503652039325
1739209870.5276854;-38.13080360867914
1739209870.5276923;-32.816014438256545
1739209870.527699;-38.13080360867914
1739209870.527706;-38.13080360867914
1739209870.5277128;-45.120503652039325
1739209870.5277195;-45.120503652039325
1739209870.5277264;-45.120503652039325
1739209870.527733;-45.120503652039325
1739209870.52774;-45.120503652039325
1739209870.527747;-38.13080360867914
1739209870.5277536;-45.120503652039325
1739209870.5277605;-45.120503652039325
1739209870.5277674;-38.13080360867914
1739209870.527774;-45.120503652039325
1739209870.527781;-38.13080360867914
1739209870.5277877;-45.120503652039325
1739209870.5277946;-38.13080360867914
1739209870.5278015;-45.120503652039325
1739209870.5278082;-33.981070128970906
1739209870.527815;-30.49652367304973
1739209870.527822;-45.120503652039325
1739209870.5278287;-45.120503652039325
1739209870.5278356;-45.120503652039325
1739209870.5278423;-32.816014438256545
1739209870.5278492;-45.120503652039325
1739209870.527856;-45.120503652039325
1739209870.5278628;-45.120503652039325
1739209870.5278697;-45.120503652039325
1739209870.5278766;-45.120503652039325
1739209870.5278833;-45.120503652039325
1739209870.5278902;-38.13080360867914
1739209870.527897;-45.120503652039325
1739209870.5279038;-45.120503652039325
1739209870.5279107;-32.816014438256545
1739209870.5279174;-38.13080360867914
1739209870.5279243;-33.981070128970956
1739209870.5279312;-45.120503652039325
1739209870.527938;-32.816014438256545
1739209870.5279448;-45.120503652039325
1739209870.5279515;-38.13080360867914
1739209870.5279584;-38.13080360867914
1739209870.5279653;-45.120503652039325
1739209870.527972;-38.13080360867914
1739209870.527979;-38.13080360867914
1739209870.5279858;-45.120503652039325
1739209870.5279925;-45.120503652039325
1739209870.5279994;-45.120503652039325
1739209870.528006;-45.120503652039325
1739209870.528013;-38.13080360867914
1739209870.52802;-38.13080360867914
1739209870.5280266;-38.13080360867914
1739209870.5280335;-35.57807855764607
1739209870.5280404;-38.13080360867914
1739209870.528047;-38.13080360867914
1739209870.528054;-35.57807855764607
1739209870.5280607;-38.13080360867914
1739209870.5280676;-45.120503652039325
1739209870.5280745;-45.120503652039325
1739209870.5280812;-45.120503652039325
1739209870.528088;-38.13080360867914
1739209870.528095;-38.13080360867914
1739209870.5281017;-45.120503652039325
1739209870.5281086;-45.120503652039325
1739209870.5281153;-38.13080360867914
1739209870.5281222;-38.13080360867914
1739209870.528129;-35.57807855764607
1739209870.5281358;-38.13080360867914
1739209870.5281427;-38.13080360867914
1739209870.5281496;-35.57807855764607
1739209870.5281563;-32.816014438256545
1739209870.5281632;-38.13080360867914
1739209870.5281699;-45.120503652039325
1739209870.5281768;-35.57807855764607
1739209870.5281837;-38.13080360867914
1739209870.5281904;-38.13080360867914
1739209870.5281973;-45.120503652039325
1739209870.5282042;-45.120503652039325
1739209870.5282109;-45.120503652039325
1739209870.5282178;-38.13080360867914
1739209870.5282245;-38.13080360867914
1739209870.5282314;-45.120503652039325
1739209870.5282383;-45.120503652039325
1739209870.528245;-38.13080360867914
1739209870.528252;-35.57807855764607
1739209870.5282588;-38.13080360867914
1739209870.5282655;-38.13080360867914
1739209870.5282724;-45.120503652039325
1739209870.528279;-32.816014438256545
1739209870.528286;-38.13080360867914
1739209870.528293;-45.120503652039325
1739209870.5282996;-45.120503652039325
1739209870.5283065;-38.13080360867914
1739209870.5283134;-38.13080360867914
1739209870.52832;-38.13080360867914
1739209870.528327;-38.13080360867914
1739209870.5283337;-45.120503652039325
1739209870.5283406;-38.13080360867914
1739209870.5283475;-45.120503652039325
1739209870.5283542;-38.13080360867914
1739209870.528361;-45.120503652039325
1739209870.528368;-38.13080360867914
1739209870.5283747;-38.13080360867914
1739209870.5283816;-45.120503652039325
1739209870.5283883;-45.120503652039325
1739209870.5283952;-38.13080360867914
1739209870.528402;-45.120503652039325
1739209870.5284088;-38.13080360867914
1739209870.5284157;-32.816014438256545
1739209870.5284226;-28.992665084841942
1739209870.5284293;-38.13080360867914
1739209870.5284362;-38.13080360867914
1739209870.5284429;-35.57807855764607
1739209870.5284498;-33.981070128970906
1739209870.5284567;-45.120503652039325
1739209870.5284634;-33.981070128970906
1739209870.5284703;-35.57807855764607
1739209870.5284772;-45.120503652039325
1739209870.5284839;-38.13080360867914
1739209870.5284908;-38.13080360867914
1739209870.5284977;-45.120503652039325
1739209870.5285044;-38.13080360867914
1739209870.5285113;-35.57807855764607
1739209870.528518;-38.13080360867914
1739209870.5285249;-45.120503652039325
1739209870.5285318;-29.438486411369354
1739209870.5285385;-45.120503652039325
1739209870.5285454;-45.120503652039325
1739209870.5285523;-38.13080360867914
1739209870.528559;-38.13080360867914
1739209870.528566;-45.120503652039325
1739209870.5285726;-38.13080360867914
1739209870.5285795;-38.13080360867914
1739209870.5285864;-28.992665084841942
1739209870.528593;-45.120503652039325
1739209870.5286;-38.13080360867914
1739209870.528607;-35.57807855764607
1739209870.5286136;-38.13080360867914
1739209870.5286205;-32.816014438256545
1739209870.5286272;-33.981070128970906
1739209870.528634;-45.120503652039325
1739209870.528641;-33.981070128970906
1739209870.5286477;-30.49652367304973
1739209870.5286546;-38.13080360867914
1739209870.5286615;-45.120503652039325
1739209870.5286682;-38.13080360867914
1739209870.528675;-38.13080360867914
1739209870.5286818;-45.120503652039325
1739209870.5286887;-38.13080360867914
1739209870.5286956;-38.13080360867914
1739209870.5287023;-45.120503652039325
1739209870.5287092;-45.120503652039325
1739209870.528716;-38.13080360867914
1739209870.5287228;-33.981070128970906
1739209870.5287297;-38.13080360867914
1739209870.5287364;-33.981070128970906
1739209870.5287433;-38.13080360867914
1739209870.5287502;-38.13080360867914
1739209870.5287569;-38.13080360867914
1739209870.5287638;-38.13080360867914
1739209870.5287707;-45.120503652039325
