CAN Message; 0x1a7:00008afc9129fe2f
1739209734.0597086;-38.13080360867914
1739209734.059713;-45.120503652039325
1739209734.0597172;-45.120503652039325
1739209734.0597212;-45.120503652039325
1739209734.0597255;-45.120503652039325
1739209734.0597296;-45.120503652039325
1739209734.0597339;-45.120503652039325
1739209734.059738;-32.816014438256545
1739209734.0597422;-38.13080360867914
1739209734.0597465;-45.120503652039325
1739209734.0597506;-45.120503652039325
1739209734.0597548;-45.120503652039325
1739209734.059759;-33.981070128970906
1739209734.0597632;-45.120503652039325
1739209734.0597675;-38.13080360867914
1739209734.0597715;-35.57807855764607
1739209734.0597758;-38.13080360867914
1739209734.05978;-33.981070128970906
1739209734.0597842;-45.120503652039325
1739209734.0597882;-38.13080360867914
1739209734.0597925;-45.120503652039325
1739209734.0597968;-38.13080360867914
1739209734.0598009;-35.57807855764607
1739209734.0598052;-38.13080360867914
1739209734.0598092;-45.120503652039325
1739209734.0598135;-38.13080360867914
1739209734.0598176;-33.981070128970906
1739209734.0598218;-45.120503652039325
1739209734.0598261;-38.13080360867914
1739209734.0598302;-38.13080360867914
1739209734.0598345;-45.120503652039325
1739209734.0598385;-45.120503652039325
1739209734.0598428;-45.120503652039325
1739209734.0598469;-45.120503652039325
1739209734.0598512;-38.13080360867914
1739209734.0598555;-45.120503652039325
1739209734.0598595;-45.120503652039325
1739209734.0598638;-45.120503652039325
1739209734.0598679;-45.120503652039325
1739209734.0598722;-38.13080360867914
1739209734.0598764;-45.120503652039325
1739209734.0598805;-29.438486411369333
1739209734.0598848;-32.816014438256545
1739209734.0598888;-45.120503652039325
1739209734.0598931;-45.120503652039325
1739209734.0598972;-29.438486411369333
1739209734.0599015;-28.992665084841942
1739209734.0599058;-45.120503652039325
1739209734.0599098;-45.120503652039325
1739209734.059914;-38.13080360867914
1739209734.0599182;-38.13080360867914
1739209734.0599225;-45.120503652039325
1739209734.0599265;-38.13080360867914
1739209734.0599308;-38.13080360867914
1739209734.059935;-33.981070128970956
1739209734.0599391;-45.120503652039325
1739209734.0599434;-38.13080360867914
1739209734.0599475;-38.13080360867914
1739209734.0599518;-45.120503652039325
1739209734.0599558;-38.13080360867914
1739209734.0599601;-45.120503652039325
1739209734.0599644;-31.141103565318893
1739209734.0599685;-27.267205301931607
1739209734.0599728;-45.120503652039325
1739209734.0599768;-45.120503652039325
1739209734.059981;-38.13080360867914
1739209734.0599854;-38.13080360867914
1739209734.0599895;-45.120503652039325
1739209734.0599937;-38.13080360867914
1739209734.0599978;-45.120503652039325
1739209734.060002;-35.57807855764607
1739209734.0600061;-38.13080360867914
1739209734.0600104;-45.120503652039325
1739209734.0600147;-45.120503652039325
1739209734.0600188;-45.120503652039325
1739209734.060023;-38.13080360867914
1739209734.0600271;-45.120503652039325
1739209734.0600314;-45.120503652039325
1739209734.0600355;-38.13080360867914
1739209734.0600398;-33.981070128970906
1739209734.060044;-38.13080360867914
1739209734.060048;-38.13080360867914
1739209734.0600524;-45.120503652039325
1739209734.0600564;-38.13080360867914
1739209734.0600607;-38.13080360867914
1739209734.0600648;-45.120503652039325
1739209734.060069;-28.992665084841942
1739209734.0600734;-38.13080360867914
1739209734.0600774;-45.120503652039325
1739209734.0600817;-45.120503652039325
1739209734.0600858;-33.981070128970906
1739209734.06009;-38.13080360867914
1739209734.0600944;-45.120503652039325
1739209734.0600984;-45.120503652039325
1739209734.0601027;-28.218542851754165
1739209734.0601068;-38.13080360867914
1739209734.060111;-45.120503652039325
1739209734.060115;-45.120503652039325
1739209734.0601194;-45.120503652039325
1739209734.0601237;-45.120503652039325
1739209734.0601277;-45.120503652039325
1739209734.060132;-45.120503652039325
1739209734.060136;-33.981070128970906
1739209734.0601404;-33.981070128970906
1739209734.0601444;-38.13080360867914
1739209734.0601487;-35.57807855764607
1739209734.060153;-33.981070128970906
1739209734.060157;-45.120503652039325
1739209734.0601614;-45.120503652039325
1739209734.0601654;-45.120503652039325
1739209734.0601697;-45.120503652039325
1739209734.0601737;-45.120503652039325
1739209734.060178;-38.13080360867914
1739209734.0601823;-33.981070128970906
1739209734.0601864;-33.981070128970906
1739209734.0601907;-45.120503652039325
1739209734.0601947;-38.13080360867914
1739209734.060199;-38.13080360867914
1739209734.0602033;-38.13080360867914
1739209734.0602074;-45.120503652039325
1739209734.0602117;-38.13080360867914
1739209734.0602157;-33.981070128970906
1739209734.06022;-45.120503652039325
1739209734.060224;-45.120503652039325
1739209734.0602283;-45.120503652039325
1739209734.0602326;-45.120503652039325
1739209734.0602367;-33.981070128970906
1739209734.060241;-38.13080360867914
1739209734.060245;-45.120503652039325
1739209734.0602493;-38.13080360867914
1739209734.0602534;-38.13080360867914
1739209734.0602577;-38.13080360867914
1739209734.060262;-38.13080360867914
1739209734.060266;-45.120503652039325
1739209734.0602703;-38.13080360867914
1739209734.0602744;-45.120503652039325
1739209734.0602787;-45.120503652039325
1739209734.0602827;-45.120503652039325
1739209734.060287;-45.120503652039325
1739209734.0602913;-45.120503652039325
1739209734.0602953;-38.13080360867914
1739209734.0602996;-38.13080360867914
1739209734.0603037;-38.13080360867914
1739209734.060308;-35.57807855764607
1739209734.0603123;-45.120503652039325
1739209734.0603163;-45.120503652039325
1739209734.0603206;-45.120503652039325
1739209734.0603247;-32.816014438256545
1739209734.060329;-35.57807855764607
1739209734.060333;-38.13080360867914
1739209734.0603373;-38.13080360867914
1739209734.0603416;-38.13080360867914
1739209734.0603456;-38.13080360867914
1739209734.06035;-38.13080360867914
1739209734.060354;-45.120503652039325
1739209734.0603583;-45.120503652039325
1739209734.0603623;-45.120503652039325
1739209734.0603666;-45.120503652039325
1739209734.060371;-45.120503652039325
1739209734.060375;-45.120503652039325
1739209734.0603793;-45.120503652039325
1739209734.0603833;-45.120503652039325
1739209734.0603876;-38.13080360867914
1739209734.0603917;-38.13080360867914
1739209734.060396;-45.120503652039325
1739209734.0604002;-45.120503652039325
1739209734.0604043;-38.13080360867914
1739209734.0604086;-38.13080360867914
1739209734.0604126;-38.13080360867914
1739209734.060417;-35.57807855764607
1739209734.0604212;-45.120503652039325
1739209734.0604253;-45.120503652039325
1739209734.0604296;-35.57807855764607
1739209734.0604336;-45.120503652039325
1739209734.060438;-38.13080360867914
1739209734.060442;-45.120503652039325
1739209734.0604463;-45.120503652039325
1739209734.0604506;-45.120503652039325
1739209734.0604546;-38.13080360867914
1739209734.060459;-38.13080360867914
1739209734.060463;-45.120503652039325
1739209734.0604672;-45.120503652039325
1739209734.0604713;-45.120503652039325
1739209734.0604756;-35.57807855764607
1739209734.0604799;-38.13080360867914
1739209734.060484;-38.13080360867914
1739209734.0604882;-38.13080360867914
1739209734.0604923;-45.120503652039325
1739209734.0604966;-38.13080360867914
1739209734.0605009;-38.13080360867914
1739209734.060505;-45.120503652039325
1739209734.0605092;-45.120503652039325
1739209734.0605133;-45.120503652039325
1739209734.0605175;-38.13080360867914
1739209734.0605216;-45.120503652039325
1739209734.060526;-45.120503652039325
1739209734.0605302;-45.120503652039325
1739209734.0605342;-35.57807855764607
1739209734.0605385;-38.13080360867914
1739209734.0605426;-32.816014438256545
1739209734.0605469;-35.57807855764607
1739209734.060551;-45.120503652039325
1739209734.0605552;-38.13080360867914
1739209734.0605595;-32.816014438256545
1739209734.0605636;-35.57807855764607
1739209734.0605679;-45.120503652039325
1739209734.060572;-38.13080360867914
1739209734.0605762;-45.120503652039325
1739209734.0605803;-45.120503652039325
1739209734.0605845;-38.13080360867914
1739209734.0605888;-33.981070128970906
1739209734.060593;-45.120503652039325
1739209734.0605972;-45.120503652039325
1739209734.0606012;-45.120503652039325
1739209734.0606055;-38.13080360867914
1739209734.0606098;-45.120503652039325
1739209734.0606139;-38.13080360867914
1739209734.0606182;-45.120503652039325
1739209734.0606222;-45.120503652039325
1739209734.0606265;-31.141103565318893
1739209734.0606306;-38.13080360867914
1739209734.0606349;-38.13080360867914
1739209734.0606391;-38.13080360867914
1739209734.0606432;-35.57807855764607
1739209734.0606475;-32.816014438256545
1739209734.0606515;-38.13080360867914
1739209734.0606558;-45.120503652039325
1739209734.06066;-45.120503652039325
1739209734.0606642;-45.120503652039325
1739209734.0606685;-45.120503652039325
1739209734.0606725;-45.120503652039325
1739209734.0606768;-45.120503652039325
1739209734.0606809;-33.981070128970956
1739209734.0606852;-38.13080360867914
1739209734.0606892;-38.13080360867914
1739209734.0606935;-45.120503652039325
1739209734.0606978;-38.13080360867914
1739209734.0607018;-38.13080360867914
1739209734.0607061;-38.13080360867914
1739209734.0607102;-38.13080360867914
1739209734.0607145;-28.58837851428586
1739209734.0607188;-38.13080360867914
1739209734.0607228;-38.13080360867914
1739209734.0607271;-35.57807855764607
1739209734.0607312;-38.13080360867914
1739209734.0607355;-38.13080360867914
1739209734.0607395;-35.57807855764607
1739209734.0607438;-45.120503652039325
1739209734.060748;-32.81601443825658
1739209734.0607522;-38.13080360867914
1739209734.0607564;-38.13080360867914
1739209734.0607605;-38.13080360867914
1739209734.0607648;-38.13080360867914
1739209734.0607688;-35.57807855764607
1739209734.0607731;-38.13080360867914
1739209734.0607774;-35.57807855764607
1739209734.0607815;-31.141103565318915
1739209734.0607858;-45.120503652039325
1739209734.0607898;-38.13080360867914
1739209734.060794;-32.816014438256545
1739209734.0607982;-32.816014438256545
1739209734.0608025;-45.120503652039325
1739209734.0608068;-38.13080360867914
1739209734.0608108;-38.13080360867914
1739209734.060815;-38.13080360867914
1739209734.0608191;-45.120503652039325
1739209734.0608234;-45.120503652039325
1739209734.0608277;-45.120503652039325
1739209734.0608318;-45.120503652039325
1739209734.060836;-45.120503652039325
1739209734.0608401;-38.13080360867914
1739209734.0608444;-35.57807855764607
1739209734.0608485;-35.57807855764607
1739209734.0608528;-45.120503652039325
1739209734.060857;-45.120503652039325
1739209734.060861;-45.120503652039325
1739209734.0608654;-38.13080360867914
1739209734.0608695;-35.57807855764607
1739209734.0608737;-35.57807855764607
1739209734.0608778;-33.981070128970906
1739209734.060882;-31.141103565318915
1739209734.0608864;-38.13080360867914
1739209734.0608904;-45.120503652039325
1739209734.0608947;-38.13080360867914
1739209734.0608988;-33.981070128970906
1739209734.060903;-38.13080360867914
1739209734.0609071;-38.13080360867914
1739209734.0609114;-45.120503652039325
1739209734.0609157;-33.981070128970906
1739209734.0609198;-38.13080360867914
1739209734.060924;-45.120503652039325
1739209734.060928;-45.120503652039325
1739209734.0609324;-38.13080360867914
1739209734.0609367;-45.120503652039325
1739209734.0609407;-45.120503652039325
1739209734.060945;-38.13080360867914
1739209734.060949;-33.981070128970906
1739209734.0609534;-33.981070128970906
1739209734.0609574;-38.13080360867914
1739209734.0609617;-38.13080360867914
1739209734.060966;-38.13080360867914
1739209734.06097;-35.57807855764607
1739209734.0609744;-38.13080360867914
1739209734.0609784;-38.13080360867914
1739209734.0609827;-28.992665084841942
1739209734.0609868;-33.981070128970906
1739209734.060991;-38.13080360867914
1739209734.0609953;-32.816014438256545
1739209734.0609994;-38.13080360867914
1739209734.0610037;-45.120503652039325
1739209734.0610077;-45.120503652039325
1739209734.061012;-38.13080360867914
1739209734.061016;-32.816014438256545
1739209734.0610204;-33.981070128970906
1739209734.0610247;-38.13080360867914
1739209734.0610287;-38.13080360867914
1739209734.061033;-38.13080360867914
1739209734.061037;-38.13080360867914
1739209734.0610414;-45.120503652039325
1739209734.0610456;-38.13080360867914
1739209734.0610497;-31.141103565318915
1739209734.061054;-33.981070128970906
1739209734.061058;-45.120503652039325
1739209734.0610623;-38.13080360867914
1739209734.0610664;-38.13080360867914
1739209734.0610707;-45.120503652039325
1739209734.061075;-45.120503652039325
1739209734.061079;-33.981070128970906
1739209734.0610833;-38.13080360867914
1739209734.0610874;-38.13080360867914
1739209734.0610917;-38.13080360867914
1739209734.0610957;-45.120503652039325
1739209734.0611;-38.13080360867914
1739209734.0611043;-38.13080360867914
1739209734.0611084;-45.120503652039325
1739209734.0611126;-35.57807855764607
1739209734.0611167;-38.13080360867914
1739209734.061121;-33.981070128970906
1739209734.061125;-45.120503652039325
1739209734.0611293;-38.13080360867914
1739209734.0611336;-38.13080360867914
1739209734.0611377;-45.120503652039325
1739209734.061142;-45.120503652039325
1739209734.061146;-45.120503652039325
1739209734.0611503;-45.120503652039325
1739209734.0611546;-35.57807855764607
1739209734.0611587;-38.13080360867914
1739209734.061163;-45.120503652039325
1739209734.061167;-38.13080360867914
1739209734.0611713;-38.13080360867914
1739209734.0611753;-45.120503652039325
1739209734.0611796;-45.120503652039325
1739209734.0636759;-38.13080360867914
1739209734.0636787;-38.13080360867914
1739209734.0636818;-45.120503652039325
1739209734.0636847;-45.120503652039325
1739209734.0636876;-45.120503652039325
1739209734.0636904;-45.120503652039325
1739209734.0636935;-38.13080360867914
1739209734.0636964;-45.120503652039325
1739209734.0636992;-45.120503652039325
1739209734.063702;-45.120503652039325
1739209734.063705;-38.13080360867914
1739209734.063708;-38.13080360867914
1739209734.063711;-45.120503652039325
1739209734.0637138;-45.120503652039325
1739209734.0637167;-45.120503652039325
1739209734.0637197;-45.120503652039325
1739209734.0637226;-45.120503652039325
1739209734.0637255;-45.120503652039325
1739209734.0637283;-45.120503652039325
1739209734.0637314;-38.13080360867914
1739209734.0637343;-38.13080360867914
1739209734.0637372;-45.120503652039325
1739209734.06374;-38.13080360867914
1739209734.0637429;-38.13080360867914
1739209734.063746;-45.120503652039325
1739209734.0637488;-45.120503652039325
1739209734.0637517;-35.57807855764607
1739209734.0637546;-38.13080360867914
1739209734.0637577;-38.13080360867914
1739209734.0637605;-38.13080360867914
1739209734.0637634;-45.120503652039325
1739209734.0637662;-38.13080360867914
1739209734.0637693;-45.120503652039325
1739209734.0637722;-45.120503652039325
1739209734.063775;-45.120503652039325
1739209734.063778;-38.13080360867914
1739209734.0637808;-38.13080360867914
1739209734.063784;-45.120503652039325
1739209734.0637867;-35.57807855764607
1739209734.0637896;-35.57807855764607
1739209734.0637925;-33.981070128970906
1739209734.0637956;-45.120503652039325
1739209734.0637984;-38.13080360867914
1739209734.0638013;-38.13080360867914
1739209734.0638041;-45.120503652039325
1739209734.0638072;-45.120503652039325
1739209734.06381;-45.120503652039325
1739209734.063813;-45.120503652039325
1739209734.0638158;-45.120503652039325
1739209734.0638187;-38.13080360867914
1739209734.0638218;-38.13080360867914
1739209734.0638247;-45.120503652039325
1739209734.0638275;-45.120503652039325
1739209734.0638304;-38.13080360867914
1739209734.0638335;-38.13080360867914
1739209734.0638363;-38.13080360867914
1739209734.0638392;-38.13080360867914
1739209734.063842;-45.120503652039325
1739209734.0638452;-32.816014438256545
1739209734.063848;-35.57807855764607
1739209734.0638509;-33.981070128970906
1739209734.0638537;-38.13080360867914
1739209734.0638566;-38.13080360867914
1739209734.0638597;-38.13080360867914
1739209734.0638626;-38.13080360867914
1739209734.0638654;-45.120503652039325
1739209734.0638683;-45.120503652039325
1739209734.0638714;-45.120503652039325
1739209734.0638742;-33.981070128970956
1739209734.063877;-38.13080360867914
1739209734.06388;-45.120503652039325
1739209734.063883;-38.13080360867914
1739209734.063886;-45.120503652039325
1739209734.0638888;-38.13080360867914
1739209734.0638916;-45.120503652039325
1739209734.0638945;-33.981070128970906
1739209734.0638976;-26.991370085610722
1739209734.0639005;-38.13080360867914
1739209734.0639033;-45.120503652039325
1739209734.0639062;-45.120503652039325
1739209734.0639093;-31.141103565318893
1739209734.0639122;-38.13080360867914
1739209734.063915;-33.981070128970906
1739209734.0639179;-38.13080360867914
1739209734.063921;-35.57807855764607
1739209734.0639238;-38.13080360867914
1739209734.0639267;-38.13080360867914
1739209734.0639296;-35.57807855764607
1739209734.0639324;-45.120503652039325
1739209734.0639355;-45.120503652039325
1739209734.0639384;-45.120503652039325
1739209734.0639412;-45.120503652039325
1739209734.063944;-35.57807855764607
1739209734.0639472;-38.13080360867914
1739209734.06395;-38.13080360867914
1739209734.063953;-45.120503652039325
1739209734.0639558;-45.120503652039325
1739209734.063959;-45.120503652039325
1739209734.0639617;-38.13080360867914
1739209734.0639646;-45.120503652039325
1739209734.0639675;-35.57807855764607
1739209734.0639703;-35.57807855764607
1739209734.0639734;-45.120503652039325
1739209734.0639763;-38.13080360867914
1739209734.0639791;-35.57807855764607
1739209734.063982;-38.13080360867914
1739209734.063985;-38.13080360867914
1739209734.063988;-38.13080360867914
1739209734.0639908;-45.120503652039325
1739209734.0639937;-45.120503652039325
1739209734.0639968;-45.120503652039325
1739209734.0639997;-45.120503652039325
1739209734.0640025;-45.120503652039325
1739209734.0640054;-38.13080360867914
1739209734.0640085;-45.120503652039325
1739209734.0640113;-45.120503652039325
1739209734.0640142;-28.21854285175415
1739209734.064017;-32.816014438256545
1739209734.06402;-45.120503652039325
1739209734.064023;-45.120503652039325
1739209734.0640259;-35.57807855764607
1739209734.0640287;-38.13080360867914
1739209734.0640316;-45.120503652039325
1739209734.0640347;-38.13080360867914
1739209734.0640376;-38.13080360867914
1739209734.0640404;-45.120503652039325
1739209734.0640433;-45.120503652039325
1739209734.0640464;-45.120503652039325
1739209734.0640492;-35.57807855764607
1739209734.064052;-33.981070128970906
1739209734.064055;-45.120503652039325
1739209734.0640578;-45.120503652039325
1739209734.064061;-35.57807855764607
1739209734.0640638;-38.13080360867914
1739209734.0640666;-45.120503652039325
1739209734.0640695;-38.13080360867914
1739209734.0640726;-38.13080360867914
1739209734.0640755;-38.13080360867914
1739209734.0640783;-45.120503652039325
1739209734.0640812;-45.120503652039325
1739209734.0640843;-38.13080360867914
1739209734.0640872;-35.57807855764607
1739209734.06409;-45.120503652039325
1739209734.0640929;-45.120503652039325
1739209734.0640957;-32.816014438256545
1739209734.0640988;-38.13080360867914
1739209734.0641017;-45.120503652039325
1739209734.0641046;-38.13080360867914
1739209734.0641074;-45.120503652039325
1739209734.0641105;-45.120503652039325
1739209734.0641134;-35.57807855764607
1739209734.0641162;-38.13080360867914
1739209734.064119;-45.120503652039325
1739209734.0641222;-45.120503652039325
1739209734.064125;-38.13080360867914
1739209734.064128;-38.13080360867914
1739209734.0641308;-38.13080360867914
1739209734.0641336;-35.57807855764607
1739209734.0641367;-35.57807855764607
1739209734.0641396;-38.13080360867914
1739209734.0641425;-38.13080360867914
1739209734.0641453;-35.57807855764607
1739209734.0641484;-38.13080360867914
1739209734.0641513;-33.981070128970906
1739209734.0641541;-45.120503652039325
1739209734.064157;-45.120503652039325
1739209734.06416;-35.57807855764607
1739209734.064163;-38.13080360867914
1739209734.0641658;-45.120503652039325
1739209734.0641744;-45.120503652039325
1739209734.064183;-35.57807855764607
1739209734.0641918;-33.981070128970906
1739209734.0642004;-38.13080360867914
1739209734.064209;-35.57807855764607
1739209734.0642176;-33.981070128970906
1739209734.0642262;-35.57807855764607
1739209734.0642347;-45.120503652039325
1739209734.0642436;-33.981070128970906
1739209734.0642521;-33.981070128970906
1739209734.0642607;-33.981070128970906
1739209734.0642693;-45.120503652039325
1739209734.064278;-38.13080360867914
1739209734.0642867;-45.120503652039325
1739209734.0642953;-38.13080360867914
1739209734.0643039;-45.120503652039325
1739209734.0643125;-45.120503652039325
1739209734.064321;-45.120503652039325
1739209734.0643299;-33.981070128970906
1739209734.0643384;-38.13080360867914
1739209734.064347;-33.981070128970906
1739209734.0643556;-45.120503652039325
1739209734.0643642;-45.120503652039325
1739209734.0643728;-38.13080360867914
1739209734.0643816;-35.57807855764607
1739209734.0643902;-38.13080360867914
1739209734.0643988;-35.57807855764607
1739209734.0644073;-45.120503652039325
1739209734.064416;-45.120503652039325
1739209734.0644248;-38.13080360867914
1739209734.0644333;-38.13080360867914
1739209734.064442;-38.13080360867914
1739209734.0644505;-38.13080360867914
1739209734.064459;-38.13080360867914
1739209734.0644677;-45.120503652039325
1739209734.0644765;-38.13080360867914
1739209734.064485;-38.13080360867914
1739209734.0644937;-45.120503652039325
1739209734.0645022;-45.120503652039325
1739209734.0645108;-35.57807855764607
1739209734.0645196;-38.13080360867914
1739209734.0645282;-45.120503652039325
1739209734.0645368;-38.13080360867914
1739209734.0645454;-35.57807855764607
1739209734.064554;-38.13080360867914
1739209734.0645626;-38.13080360867914
1739209734.0645714;-45.120503652039325
1739209734.06458;-45.120503652039325
1739209734.0645885;-38.13080360867914
1739209734.0645971;-38.13080360867914
1739209734.0646057;-45.120503652039325
1739209734.0646145;-38.13080360867914
1739209734.064623;-38.13080360867914
1739209734.0646317;-45.120503652039325
1739209734.0646403;-45.120503652039325
1739209734.0646489;-45.120503652039325
1739209734.0646577;-38.13080360867914
1739209734.0646663;-45.120503652039325
1739209734.0646749;-38.13080360867914
1739209734.0646834;-38.13080360867914
1739209734.064692;-35.57807855764607
1739209734.0647006;-28.992665084841942
1739209734.0647094;-38.13080360867914
1739209734.064718;-45.120503652039325
1739209734.0647266;-38.13080360867914
1739209734.0647352;-35.57807855764607
1739209734.0647438;-45.120503652039325
1739209734.0647526;-32.816014438256545
1739209734.0647612;-38.13080360867914
1739209734.0647697;-33.981070128970956
1739209734.0647783;-45.120503652039325
1739209734.064787;-35.57807855764607
1739209734.0647955;-38.13080360867914
1739209734.0648043;-45.120503652039325
1739209734.064813;-45.120503652039325
1739209734.0648215;-45.120503652039325
1739209734.06483;-38.13080360867914
1739209734.0648386;-38.13080360867914
1739209734.0648475;-45.120503652039325
1739209734.064856;-45.120503652039325
1739209734.0648646;-45.120503652039325
1739209734.0648732;-32.816014438256545
1739209734.0648818;-38.13080360867914
1739209734.0648906;-35.57807855764607
1739209734.0648992;-45.120503652039325
1739209734.0649078;-38.13080360867914
1739209734.0649164;-38.13080360867914
1739209734.064925;-38.13080360867914
1739209734.0649335;-45.120503652039325
1739209734.0649424;-45.120503652039325
1739209734.064951;-38.13080360867914
1739209734.0649595;-45.120503652039325
1739209734.064968;-38.13080360867914
1739209734.0649767;-33.981070128970906
1739209734.0649855;-38.13080360867914
1739209734.064994;-38.13080360867914
1739209734.0650027;-38.13080360867914
1739209734.0650113;-30.49652367304973
1739209734.0650198;-33.981070128970906
1739209734.0650284;-45.120503652039325
1739209734.0650373;-45.120503652039325
1739209734.0650458;-38.13080360867914
1739209734.0650544;-38.13080360867914
1739209734.065063;-38.13080360867914
1739209734.0650716;-45.120503652039325
1739209734.0650804;-38.13080360867914
1739209734.065089;-38.13080360867914
1739209734.0650976;-45.120503652039325
1739209734.0651062;-38.13080360867914
1739209734.0651147;-45.120503652039325
1739209734.0651233;-38.13080360867914
1739209734.0651321;-45.120503652039325
1739209734.0651407;-45.120503652039325
1739209734.0651493;-33.981070128970906
1739209734.065158;-38.13080360867914
1739209734.0651665;-45.120503652039325
1739209734.0651753;-45.120503652039325
1739209734.0651839;-29.438486411369333
1739209734.0651925;-31.141103565318893
1739209734.065201;-45.120503652039325
1739209734.0652096;-45.120503652039325
1739209734.0652184;-45.120503652039325
1739209734.065227;-33.981070128970906
1739209734.0652356;-45.120503652039325
1739209734.0652442;-45.120503652039325
1739209734.0652528;-38.13080360867914
1739209734.0652614;-45.120503652039325
1739209734.0652702;-38.13080360867914
1739209734.0652788;-45.120503652039325
1739209734.0652874;-38.13080360867914
1739209734.065296;-38.13080360867914
1739209734.0653045;-45.120503652039325
1739209734.0653133;-45.120503652039325
1739209734.065322;-26.035653463252796
1739209734.0653305;-31.141103565318893
1739209734.065339;-45.120503652039325
1739209734.0653477;-45.120503652039325
1739209734.0653563;-35.57807855764607
1739209734.065365;-32.816014438256545
1739209734.0653737;-45.120503652039325
1739209734.0653822;-38.13080360867914
1739209734.0653908;-45.120503652039325
1739209734.0653994;-45.120503652039325
1739209734.0654082;-35.57807855764607
1739209734.0654168;-38.13080360867914
1739209734.0654254;-45.120503652039325
1739209734.065434;-45.120503652039325
1739209734.0654426;-35.57807855764607
1739209734.0654514;-45.120503652039325
1739209734.06546;-32.816014438256545
1739209734.0654685;-31.141103565318893
1739209734.0654771;-45.120503652039325
1739209734.0654857;-38.13080360867914
1739209734.0654943;-38.13080360867914
1739209734.0655031;-38.13080360867914
1739209734.0655117;-38.13080360867914
1739209734.0655203;-45.120503652039325
1739209734.0655289;-38.13080360867914
1739209734.0655375;-32.816014438256545
1739209734.0655463;-38.13080360867914
1739209734.0655549;-35.57807855764607
1739209734.0655634;-38.13080360867914
1739209734.065572;-38.13080360867914
1739209734.0655806;-45.120503652039325
1739209734.0655892;-45.120503652039325
1739209734.065598;-45.120503652039325
1739209734.0656066;-45.120503652039325
1739209734.0656152;-38.13080360867914
1739209734.0656238;-45.120503652039325
1739209734.0656323;-45.120503652039325
1739209734.0656412;-45.120503652039325
1739209734.0656497;-38.13080360867914
1739209734.0656583;-45.120503652039325
1739209734.065667;-30.49652367304973
1739209734.0656755;-26.991370085610722
1739209734.065684;-45.120503652039325
1739209734.065693;-35.57807855764607
1739209734.0657015;-45.120503652039325
1739209734.06571;-35.57807855764607
1739209734.0657187;-45.120503652039325
1739209734.0657272;-45.120503652039325
1739209734.065736;-45.120503652039325
1739209734.0657446;-38.13080360867914
1739209734.0657532;-38.13080360867914
1739209734.0657618;-38.13080360867914
1739209734.0657704;-38.13080360867914
1739209734.0657792;-38.13080360867914
1739209734.0657878;-35.57807855764607
1739209734.0657964;-45.120503652039325
1739209734.065805;-35.57807855764607
1739209734.0658135;-33.981070128970906
1739209734.0658221;-35.57807855764607
1739209734.065831;-38.13080360867914
1739209734.0658395;-45.120503652039325
1739209734.065848;-38.13080360867914
1739209734.0658567;-38.13080360867914
1739209734.0658653;-38.13080360867914
1739209734.065874;-38.13080360867914
1739209734.0658827;-45.120503652039325
1739209734.0658913;-45.120503652039325
1739209734.0658998;-45.120503652039325
1739209734.0659084;-38.13080360867914
1739209734.065917;-38.13080360867914
1739209734.0659258;-45.120503652039325
1739209734.0659344;-45.120503652039325
1739209734.065943;-45.120503652039325
1739209734.0659516;-38.13080360867914
1739209734.0659602;-38.13080360867914
1739209734.065969;-38.13080360867914
1739209734.0659776;-38.13080360867914
1739209734.0659862;-45.120503652039325
1739209734.0659947;-45.120503652039325
1739209734.0660033;-45.120503652039325
1739209734.066012;-38.13080360867914
1739209734.0660207;-45.120503652039325
1739209734.0660293;-45.120503652039325
1739209734.066038;-38.13080360867914
1739209734.0660465;-38.13080360867914
1739209734.066055;-33.981070128970906
1739209734.066064;-38.13080360867914
1739209734.0660725;-45.120503652039325
1739209734.066081;-38.13080360867914
1739209734.0660896;-45.120503652039325
1739209734.0660982;-45.120503652039325
1739209734.066107;-38.13080360867914
1739209734.0661156;-38.13080360867914
1739209734.0661242;-32.816014438256545
1739209734.0661328;-45.120503652039325
1739209734.0661414;-45.120503652039325
1739209734.06615;-45.120503652039325
1739209734.0661588;-45.120503652039325
1739209734.0661674;-33.981070128970906
1739209734.066176;-38.13080360867914
1739209734.0661845;-35.57807855764607
1739209734.066193;-33.981070128970906
1739209734.066202;-38.13080360867914
1739209734.0662105;-38.13080360867914
1739209734.066219;-35.57807855764607
1739209734.0662277;-35.57807855764607
1739209734.0662363;-45.120503652039325
1739209734.0662448;-45.120503652039325
1739209734.0662537;-35.57807855764607
1739209734.0662622;-38.13080360867914
1739209734.0662708;-45.120503652039325
1739209734.0662794;-45.120503652039325
1739209734.066288;-45.120503652039325
1739209734.0662968;-38.13080360867914
1739209734.0663054;-38.13080360867914
1739209734.066314;-45.120503652039325
1739209734.0663226;-45.120503652039325
1739209734.0663311;-38.13080360867914
1739209734.06634;-35.57807855764607
1739209734.0663486;-45.120503652039325
1739209734.0663571;-45.120503652039325
1739209734.0663657;-33.981070128970906
1739209734.0663743;-45.120503652039325
1739209734.066383;-45.120503652039325
1739209734.0663917;-35.57807855764607
1739209734.0664003;-35.57807855764607
1739209734.0664089;-45.120503652039325
1739209734.0664175;-45.120503652039325
1739209734.066426;-45.120503652039325
1739209734.0664349;-45.120503652039325
1739209734.0664434;-35.57807855764607
1739209734.066452;-38.13080360867914
