CAN Message; 0x1bb:0000b22b9df62ad1
Timestamp;Amplitude
1739209787.2031338;-38.13080360867914
1739209787.2031543;-35.57807855764607
1739209787.2031748;-45.120503652039325
1739209787.2031956;-45.120503652039325
1739209787.203216;-38.13080360867914
1739209787.2032366;-38.13080360867914
1739209787.203257;-38.13080360867914
1739209787.2032778;-35.57807855764607
1739209787.2032983;-35.57807855764607
1739209787.2033188;-38.13080360867914
1739209787.2033393;-38.13080360867914
1739209787.20336;-45.120503652039325
1739209787.2033806;-45.120503652039325
1739209787.203401;-35.57807855764607
1739209787.2034216;-38.13080360867914
1739209787.2034423;-38.13080360867914
1739209787.2034628;-38.13080360867914
1739209787.2034833;-45.120503652039325
1739209787.2035038;-38.13080360867914
1739209787.2035244;-35.57807855764607
1739209787.203545;-35.57807855764607
1739209787.2035656;-45.120503652039325
1739209787.203586;-33.981070128970906
1739209787.2036066;-38.13080360867914
1739209787.2036273;-33.981070128970906
1739209787.2036479;-45.120503652039325
1739209787.2036684;-38.13080360867914
1739209787.2036889;-45.120503652039325
1739209787.2037096;-45.120503652039325
1739209787.20373;-35.57807855764607
1739209787.2037506;-38.13080360867914
1739209787.203771;-45.120503652039325
1739209787.2037919;-31.141103565318915
1739209787.2038124;-38.13080360867914
1739209787.2038329;-45.120503652039325
1739209787.2038534;-45.120503652039325
1739209787.203874;-33.981070128970906
1739209787.2038946;-35.57807855764607
1739209787.203915;-38.13080360867914
1739209787.2039356;-45.120503652039325
1739209787.2039564;-38.13080360867914
1739209787.2039769;-38.13080360867914
1739209787.2039974;-38.13080360867914
1739209787.2040179;-45.120503652039325
1739209787.2040384;-38.13080360867914
1739209787.2040591;-35.57807855764607
1739209787.2040796;-38.13080360867914
1739209787.2041001;-45.120503652039325
1739209787.2041206;-38.13080360867914
1739209787.2041414;-38.13080360867914
1739209787.204162;-33.981070128970906
1739209787.2041824;-45.120503652039325
1739209787.204203;-45.120503652039325
1739209787.2042236;-45.120503652039325
1739209787.2042441;-38.13080360867914
1739209787.2042646;-45.120503652039325
1739209787.2042851;-28.992665084841942
1739209787.204306;-38.13080360867914
1739209787.2043264;-38.13080360867914
1739209787.204347;-38.13080360867914
1739209787.2043674;-45.120503652039325
1739209787.2043881;-45.120503652039325
1739209787.2044086;-45.120503652039325
1739209787.2044291;-38.13080360867914
1739209787.2044497;-29.438486411369347
1739209787.2044704;-38.13080360867914
1739209787.204491;-45.120503652039325
1739209787.2045114;-45.120503652039325
1739209787.204532;-33.981070128970906
1739209787.2045524;-38.13080360867914
1739209787.2045732;-45.120503652039325
1739209787.2045937;-45.120503652039325
1739209787.2046142;-26.991370085610722
1739209787.2046347;-38.13080360867914
1739209787.2046554;-45.120503652039325
1739209787.204676;-38.13080360867914
1739209787.2046964;-38.13080360867914
1739209787.204717;-45.120503652039325
1739209787.2047377;-45.120503652039325
1739209787.2047582;-32.816014438256545
1739209787.2047787;-29.438486411369347
1739209787.2047992;-38.13080360867914
1739209787.20482;-38.13080360867914
1739209787.2048404;-45.120503652039325
1739209787.204861;-45.120503652039325
1739209787.2048814;-38.13080360867914
1739209787.2049022;-38.13080360867914
1739209787.2049227;-45.120503652039325
1739209787.2049432;-31.141103565318915
1739209787.2049637;-33.981070128970906
1739209787.2049844;-38.13080360867914
1739209787.205005;-38.13080360867914
1739209787.2050254;-32.816014438256545
1739209787.205046;-35.57807855764607
1739209787.2050664;-38.13080360867914
1739209787.2050872;-38.13080360867914
1739209787.2051077;-33.981070128970906
1739209787.2051282;-38.13080360867914
1739209787.2051487;-33.981070128970906
1739209787.2051694;-35.57807855764607
1739209787.20519;-33.981070128970906
1739209787.2052104;-45.120503652039325
1739209787.205231;-45.120503652039325
1739209787.2052517;-38.13080360867914
1739209787.2052722;-45.120503652039325
1739209787.2052927;-45.120503652039325
1739209787.2053132;-38.13080360867914
1739209787.205334;-38.13080360867914
1739209787.2053545;-45.120503652039325
1739209787.205375;-45.120503652039325
1739209787.2053955;-38.13080360867914
1739209787.2054162;-35.57807855764607
1739209787.2054367;-33.981070128970906
1739209787.2054572;-33.981070128970906
1739209787.2054777;-38.13080360867914
1739209787.2054985;-32.816014438256545
1739209787.205519;-38.13080360867914
1739209787.2055395;-45.120503652039325
1739209787.20556;-33.981070128970906
1739209787.2055805;-32.816014438256545
1739209787.2056012;-45.120503652039325
1739209787.2056217;-38.13080360867914
1739209787.2056422;-33.981070128970906
1739209787.2056627;-45.120503652039325
1739209787.2056835;-38.13080360867914
1739209787.205704;-33.981070128970906
1739209787.2057245;-35.57807855764607
1739209787.205745;-45.120503652039325
1739209787.2057657;-33.981070128970906
1739209787.2057862;-27.8777449560314
1739209787.2058067;-38.13080360867914
1739209787.2058272;-45.120503652039325
1739209787.205848;-38.13080360867914
1739209787.2058685;-38.13080360867914
1739209787.205889;-45.120503652039325
1739209787.2059095;-45.120503652039325
1739209787.2059302;-45.120503652039325
1739209787.2059507;-38.13080360867914
1739209787.2059712;-38.13080360867914
1739209787.2059917;-33.981070128970906
1739209787.2060125;-45.120503652039325
1739209787.206033;-45.120503652039325
1739209787.2060535;-35.57807855764607
1739209787.206074;-35.57807855764607
1739209787.2060947;-35.57807855764607
1739209787.2061152;-45.120503652039325
1739209787.2061357;-45.120503652039325
1739209787.2061563;-35.57807855764607
1739209787.2061768;-45.120503652039325
1739209787.2061975;-45.120503652039325
1739209787.206218;-45.120503652039325
1739209787.2062385;-45.120503652039325
1739209787.206259;-35.57807855764607
1739209787.2062798;-33.981070128970906
1739209787.2063003;-45.120503652039325
1739209787.2063208;-38.13080360867914
1739209787.2063413;-35.57807855764607
1739209787.206362;-38.13080360867914
1739209787.2063825;-45.120503652039325
1739209787.206403;-45.120503652039325
1739209787.2064235;-45.120503652039325
1739209787.2064443;-45.120503652039325
1739209787.2064648;-38.13080360867914
1739209787.2064853;-38.13080360867914
1739209787.2065058;-38.13080360867914
1739209787.2065265;-38.13080360867914
1739209787.206547;-33.981070128970906
1739209787.2065675;-45.120503652039325
1739209787.206588;-45.120503652039325
1739209787.2066088;-38.13080360867914
1739209787.2066293;-45.120503652039325
1739209787.2066498;-45.120503652039325
1739209787.2066703;-35.57807855764607
1739209787.2066908;-32.816014438256545
1739209787.2067115;-45.120503652039325
1739209787.206732;-45.120503652039325
1739209787.2067525;-38.13080360867914
1739209787.206773;-45.120503652039325
1739209787.2067938;-45.120503652039325
1739209787.2068143;-38.13080360867914
1739209787.2068348;-38.13080360867914
1739209787.2068553;-35.57807855764607
1739209787.206876;-45.120503652039325
1739209787.2068965;-45.120503652039325
1739209787.206917;-45.120503652039325
1739209787.2069376;-38.13080360867914
1739209787.2069583;-33.981070128970906
1739209787.2069788;-45.120503652039325
1739209787.2069993;-45.120503652039325
1739209787.2070198;-45.120503652039325
1739209787.2070405;-38.13080360867914
1739209787.207061;-45.120503652039325
1739209787.2070816;-45.120503652039325
1739209787.207102;-38.13080360867914
1739209787.2071228;-38.13080360867914
1739209787.2071433;-38.13080360867914
1739209787.2071638;-38.13080360867914
1739209787.2071843;-35.57807855764607
1739209787.2072048;-38.13080360867914
1739209787.2072256;-45.120503652039325
1739209787.207246;-33.981070128970906
1739209787.2072666;-38.13080360867914
1739209787.207287;-33.981070128970906
1739209787.2073078;-45.120503652039325
1739209787.2073283;-38.13080360867914
1739209787.2073488;-38.13080360867914
1739209787.2073693;-38.13080360867914
1739209787.20739;-45.120503652039325
1739209787.2074106;-38.13080360867914
1739209787.207431;-35.57807855764607
1739209787.2074516;-38.13080360867914
1739209787.2074723;-38.13080360867914
1739209787.2074928;-38.13080360867914
1739209787.2075133;-32.816014438256545
1739209787.2075338;-35.57807855764607
1739209787.2075546;-45.120503652039325
1739209787.207575;-38.13080360867914
1739209787.2075956;-35.57807855764607
1739209787.207616;-31.141103565318915
1739209787.2076368;-45.120503652039325
1739209787.2076573;-45.120503652039325
1739209787.2076778;-38.13080360867914
1739209787.2076983;-33.981070128970906
1739209787.2077188;-45.120503652039325
1739209787.2077396;-45.120503652039325
1739209787.20776;-45.120503652039325
1739209787.2077806;-33.981070128970906
1739209787.207801;-38.13080360867914
1739209787.2078218;-38.13080360867914
1739209787.2078424;-38.13080360867914
1739209787.2078629;-38.13080360867914
1739209787.2078834;-45.120503652039325
1739209787.207904;-38.13080360867914
1739209787.2079246;-35.57807855764607
1739209787.207945;-38.13080360867914
1739209787.2079656;-35.57807855764607
1739209787.2079864;-45.120503652039325
1739209787.2080069;-38.13080360867914
1739209787.2080274;-33.981070128970906
1739209787.2080479;-38.13080360867914
1739209787.2080686;-38.13080360867914
1739209787.208089;-45.120503652039325
1739209787.2081096;-38.13080360867914
1739209787.2081301;-38.13080360867914
1739209787.2081509;-38.13080360867914
1739209787.2081714;-45.120503652039325
1739209787.2081919;-33.981070128970906
1739209787.2082124;-38.13080360867914
1739209787.2082329;-38.13080360867914
1739209787.2082536;-45.120503652039325
1739209787.2082741;-38.13080360867914
1739209787.2082946;-35.57807855764607
1739209787.2083151;-38.13080360867914
1739209787.2083359;-45.120503652039325
1739209787.2083564;-38.13080360867914
1739209787.208377;-38.13080360867914
1739209787.2083974;-38.13080360867914
1739209787.2084181;-45.120503652039325
1739209787.2084386;-45.120503652039325
1739209787.2084591;-38.13080360867914
1739209787.2084796;-38.13080360867914
1739209787.2085004;-45.120503652039325
1739209787.208521;-33.981070128970906
1739209787.2085414;-32.816014438256545
1739209787.208562;-38.13080360867914
1739209787.2085826;-45.120503652039325
1739209787.2086031;-31.141103565318915
1739209787.2086236;-38.13080360867914
1739209787.2086442;-45.120503652039325
1739209787.208665;-45.120503652039325
1739209787.2086854;-38.13080360867914
1739209787.208706;-35.57807855764607
1739209787.2087264;-45.120503652039325
1739209787.208747;-45.120503652039325
1739209787.2087677;-32.81601443825658
1739209787.2087882;-38.13080360867914
1739209787.2088087;-45.120503652039325
1739209787.2088292;-31.141103565318893
1739209787.20885;-35.57807855764607
1739209787.2088704;-38.13080360867914
1739209787.208891;-38.13080360867914
1739209787.2089114;-38.13080360867914
1739209787.2089322;-31.141103565318915
1739209787.2089527;-31.141103565318915
1739209787.2089732;-45.120503652039325
1739209787.2089937;-35.57807855764607
1739209787.2090144;-38.13080360867914
1739209787.209035;-45.120503652039325
1739209787.2090554;-45.120503652039325
1739209787.209076;-45.120503652039325
1739209787.2090967;-38.13080360867914
1739209787.2091172;-38.13080360867914
1739209787.2091377;-38.13080360867914
1739209787.2091582;-35.57807855764607
1739209787.209179;-38.13080360867914
1739209787.2091994;-45.120503652039325
1739209787.20922;-38.13080360867914
1739209787.2092404;-45.120503652039325
1739209787.209261;-31.141103565318915
1739209787.2092817;-31.141103565318915
1739209787.2093022;-45.120503652039325
1739209787.2093227;-38.13080360867914
1739209787.2093432;-33.981070128970906
1739209787.209364;-45.120503652039325
1739209787.2093844;-45.120503652039325
1739209787.209405;-35.57807855764607
1739209787.2094254;-38.13080360867914
1739209787.2094462;-45.120503652039325
1739209787.2094667;-45.120503652039325
1739209787.2094872;-45.120503652039325
1739209787.2095077;-45.120503652039325
1739209787.2095284;-45.120503652039325
1739209787.209549;-45.120503652039325
1739209787.2095695;-45.120503652039325
1739209787.20959;-38.13080360867914
1739209787.2096107;-32.816014438256545
1739209787.2096312;-38.13080360867914
1739209787.2096517;-45.120503652039325
1739209787.2096722;-38.13080360867914
1739209787.209693;-35.57807855764607
1739209787.2097135;-38.13080360867914
1739209787.209734;-45.120503652039325
1739209787.2097545;-38.13080360867914
1739209787.2097752;-35.57807855764607
1739209787.2097957;-38.13080360867914
1739209787.2098162;-45.120503652039325
1739209787.2098367;-45.120503652039325
1739209787.2098572;-38.13080360867914
1739209787.209878;-45.120503652039325
1739209787.2098985;-45.120503652039325
1739209787.209919;-45.120503652039325
1739209787.2099395;-45.120503652039325
1739209787.2099602;-45.120503652039325
1739209787.2099807;-45.120503652039325
1739209787.2100012;-33.981070128970906
1739209787.2100217;-31.141103565318893
1739209787.2100425;-38.13080360867914
1739209787.210063;-45.120503652039325
1739209787.2100835;-38.13080360867914
1739209787.210104;-29.438486411369333
1739209787.2101247;-45.120503652039325
1739209787.2101452;-45.120503652039325
1739209787.2101657;-45.120503652039325
1739209787.2101862;-35.57807855764607
1739209787.210207;-45.120503652039325
1739209787.2102275;-45.120503652039325
1739209787.210248;-38.13080360867914
1739209787.2102685;-45.120503652039325
1739209787.2102892;-45.120503652039325
1739209787.2103097;-38.13080360867914
1739209787.2103302;-38.13080360867914
1739209787.2103508;-45.120503652039325
1739209787.2103713;-35.57807855764607
1739209787.210392;-32.816014438256545
1739209787.2104125;-45.120503652039325
1739209787.210433;-27.8777449560314
1739209787.2104535;-35.57807855764607
1739209787.2104743;-45.120503652039325
1739209787.2104948;-45.120503652039325
1739209787.2105153;-35.57807855764607
1739209787.2105358;-38.13080360867914
1739209787.2105565;-38.13080360867914
1739209787.210577;-45.120503652039325
1739209787.2105975;-38.13080360867914
1739209787.210618;-45.120503652039325
1739209787.2106388;-38.13080360867914
1739209787.2106593;-45.120503652039325
1739209787.2106798;-45.120503652039325
1739209787.2107003;-45.120503652039325
1739209787.210721;-32.816014438256545
1739209787.2107415;-38.13080360867914
1739209787.210762;-35.57807855764607
1739209787.2107825;-35.57807855764607
1739209787.2108033;-38.13080360867914
1739209787.2108238;-45.120503652039325
1739209787.2108443;-45.120503652039325
1739209787.2108648;-45.120503652039325
1739209787.2108853;-38.13080360867914
1739209787.210906;-38.13080360867914
1739209787.2109265;-45.120503652039325
1739209787.210947;-38.13080360867914
1739209787.2109675;-35.57807855764607
1739209787.2109883;-33.981070128970906
1739209787.2110088;-45.120503652039325
1739209787.2110293;-33.981070128970906
1739209787.2110498;-38.13080360867914
1739209787.2110705;-38.13080360867914
1739209787.211091;-45.120503652039325
1739209787.2111115;-38.13080360867914
1739209787.211132;-35.57807855764607
1739209787.2111528;-38.13080360867914
1739209787.2111733;-45.120503652039325
1739209787.2111938;-45.120503652039325
1739209787.2112143;-38.13080360867914
1739209787.211235;-45.120503652039325
1739209787.2112556;-38.13080360867914
1739209787.211276;-35.57807855764607
1739209787.2112966;-35.57807855764607
1739209787.2113173;-45.120503652039325
1739209787.2113378;-38.13080360867914
1739209787.2113583;-32.816014438256545
1739209787.2113788;-38.13080360867914
1739209787.2113993;-38.13080360867914
1739209787.21142;-45.120503652039325
1739209787.2114406;-45.120503652039325
1739209787.211461;-38.13080360867914
1739209787.2114816;-35.57807855764607
1739209787.2115023;-38.13080360867914
1739209787.2115228;-45.120503652039325
1739209787.2115433;-45.120503652039325
1739209787.2115638;-45.120503652039325
1739209787.2115846;-38.13080360867914
1739209787.211605;-35.57807855764607
1739209787.2116256;-38.13080360867914
1739209787.211646;-35.57807855764607
1739209787.2116668;-35.57807855764607
1739209787.2116873;-38.13080360867914
1739209787.2117078;-45.120503652039325
1739209787.2117283;-38.13080360867914
1739209787.211749;-45.120503652039325
1739209787.2117696;-45.120503652039325
1739209787.21179;-38.13080360867914
1739209787.2118106;-38.13080360867914
1739209787.2118313;-38.13080360867914
1739209787.2118518;-45.120503652039325
1739209787.2118723;-45.120503652039325
1739209787.2118928;-38.13080360867914
1739209787.2119133;-38.13080360867914
1739209787.211934;-38.13080360867914
1739209787.2119546;-45.120503652039325
1739209787.211975;-45.120503652039325
1739209787.2119956;-38.13080360867914
1739209787.2120163;-32.816014438256545
1739209787.2120368;-45.120503652039325
1739209787.2120574;-45.120503652039325
1739209787.2120779;-38.13080360867914
1739209787.2120986;-45.120503652039325
1739209787.212119;-45.120503652039325
1739209787.2121396;-38.13080360867914
1739209787.21216;-35.57807855764607
1739209787.2121809;-38.13080360867914
1739209787.2122014;-45.120503652039325
1739209787.2122219;-38.13080360867914
1739209787.2122424;-45.120503652039325
1739209787.212263;-45.120503652039325
1739209787.2122836;-45.120503652039325
1739209787.212304;-45.120503652039325
1739209787.2123246;-45.120503652039325
1739209787.2123454;-38.13080360867914
1739209787.2123659;-38.13080360867914
1739209787.2123864;-38.13080360867914
1739209787.2124069;-45.120503652039325
1739209787.2124274;-38.13080360867914
1739209787.2124481;-29.438486411369333
1739209787.2124686;-38.13080360867914
1739209787.2124891;-45.120503652039325
1739209787.2125096;-35.57807855764607
1739209787.2125304;-35.57807855764607
1739209787.2125509;-38.13080360867914
1739209787.2125714;-45.120503652039325
1739209787.212592;-45.120503652039325
1739209787.2126126;-45.120503652039325
1739209787.2126331;-35.57807855764607
1739209787.2126536;-38.13080360867914
1739209787.2126741;-45.120503652039325
1739209787.212695;-38.13080360867914
1739209787.2127154;-35.57807855764607
1739209787.212736;-45.120503652039325
1739209787.2127564;-38.13080360867914
1739209787.2127771;-38.13080360867914
1739209787.2127976;-45.120503652039325
1739209787.2128181;-38.13080360867914
1739209787.2128386;-35.57807855764607
1739209787.2128594;-38.13080360867914
1739209787.21288;-38.13080360867914
1739209787.2129004;-38.13080360867914
1739209787.212921;-35.57807855764607
1739209787.2129416;-38.13080360867914
1739209787.2129622;-45.120503652039325
1739209787.2129827;-45.120503652039325
1739209787.2130032;-38.13080360867914
1739209787.2130237;-45.120503652039325
1739209787.2130444;-45.120503652039325
1739209787.213065;-45.120503652039325
1739209787.2130854;-45.120503652039325
1739209787.213106;-45.120503652039325
1739209787.2131267;-38.13080360867914
1739209787.2131472;-38.13080360867914
1739209787.2131677;-38.13080360867914
1739209787.2131882;-38.13080360867914
1739209787.213209;-45.120503652039325
1739209787.2132294;-45.120503652039325
1739209787.21325;-33.981070128970906
1739209787.2132704;-27.8777449560314
1739209787.2132912;-38.13080360867914
1739209787.2133117;-45.120503652039325
1739209787.2133322;-38.13080360867914
1739209787.2133527;-38.13080360867914
1739209787.2133734;-45.120503652039325
1739209787.213394;-38.13080360867914
1739209787.2134144;-45.120503652039325
1739209787.213435;-38.13080360867914
1739209787.2134557;-45.120503652039325
1739209787.2134762;-38.13080360867914
1739209787.2134967;-38.13080360867914
1739209787.2135172;-45.120503652039325
1739209787.2135377;-45.120503652039325
1739209787.2135584;-45.120503652039325
1739209787.213579;-31.141103565318915
1739209787.2135994;-25.826314394896354
1739209787.21362;-38.13080360867914
1739209787.2136407;-45.120503652039325
1739209787.2136612;-35.57807855764607
1739209787.2136817;-35.57807855764607
1739209787.2137022;-45.120503652039325
1739209787.213723;-38.13080360867914
1739209787.2137434;-38.13080360867914
1739209787.213764;-45.120503652039325
1739209787.2137845;-45.120503652039325
1739209787.2138052;-38.13080360867914
1739209787.2138257;-38.13080360867914
1739209787.2138462;-45.120503652039325
1739209787.2138667;-45.120503652039325
1739209787.2138875;-38.13080360867914
1739209787.213908;-38.13080360867914
1739209787.2139285;-28.21854285175415
1739209787.213949;-38.13080360867914
1739209787.2139697;-45.120503652039325
1739209787.2139902;-38.13080360867914
1739209787.2140107;-35.57807855764607
1739209787.2140312;-45.120503652039325
1739209787.2140517;-38.13080360867914
1739209787.2140725;-38.13080360867914
1739209787.214093;-45.120503652039325
1739209787.2141135;-38.13080360867914
1739209787.214134;-38.13080360867914
1739209787.2141547;-45.120503652039325
1739209787.2141752;-45.120503652039325
1739209787.2141957;-38.13080360867914
1739209787.2142162;-35.57807855764607
1739209787.214237;-38.13080360867914
1739209787.2142575;-45.120503652039325
1739209787.214278;-45.120503652039325
1739209787.2142985;-45.120503652039325
1739209787.2143192;-45.120503652039325
1739209787.2143397;-45.120503652039325
1739209787.2143602;-45.120503652039325
1739209787.2143807;-45.120503652039325
1739209787.2144015;-45.120503652039325
1739209787.214422;-29.438486411369333
1739209787.2144425;-33.981070128970906
1739209787.214463;-45.120503652039325
1739209787.2144837;-38.13080360867914
1739209787.2145042;-38.13080360867914
1739209787.2145247;-38.13080360867914
1739209787.214531;-45.120503652039325
1739209787.214537;-33.981070128970906
1739209787.214543;-31.141103565318943
1739209787.214549;-45.120503652039325
1739209787.2145553;-38.13080360867914
1739209787.2145612;-45.120503652039325
1739209787.2145674;-45.120503652039325
1739209787.2145734;-45.120503652039325
1739209787.2145796;-45.120503652039325
1739209787.2145855;-45.120503652039325
1739209787.2145917;-30.49652367304973
1739209787.2145977;-35.57807855764607
1739209787.214604;-38.13080360867914
1739209787.2146099;-45.120503652039325
1739209787.214616;-32.816014438256545
1739209787.214622;-33.981070128970906
1739209787.2146282;-45.120503652039325
1739209787.2146344;-45.120503652039325
1739209787.2146404;-45.120503652039325
1739209787.2146466;-45.120503652039325
1739209787.2146525;-38.13080360867914
1739209787.2146587;-38.13080360867914
1739209787.2146647;-45.120503652039325
1739209787.214671;-38.13080360867914
1739209787.2146769;-45.120503652039325
1739209787.214683;-45.120503652039325
1739209787.214689;-38.13080360867914
1739209787.2146952;-38.13080360867914
1739209787.2147012;-45.120503652039325
1739209787.2147074;-38.13080360867914
1739209787.2147133;-38.13080360867914
1739209787.2147195;-45.120503652039325
1739209787.2147255;-45.120503652039325
1739209787.2147317;-38.13080360867914
1739209787.214738;-33.981070128970906
1739209787.2147439;-32.816014438256545
1739209787.21475;-33.981070128970906
1739209787.214756;-38.13080360867914
1739209787.2147622;-31.141103565318893
1739209787.2147682;-33.981070128970906
1739209787.2147744;-45.120503652039325
1739209787.2147803;-33.981070128970906
1739209787.2147865;-33.981070128970906
1739209787.2147925;-45.120503652039325
1739209787.2147987;-45.120503652039325
1739209787.2148046;-38.13080360867914
1739209787.2148108;-38.13080360867914
1739209787.2148168;-45.120503652039325
1739209787.214823;-38.13080360867914
1739209787.2148292;-45.120503652039325
1739209787.2148352;-33.981070128970906
1739209787.2148414;-33.981070128970906
1739209787.2148473;-45.120503652039325
1739209787.2148535;-45.120503652039325
1739209787.2148595;-35.57807855764607
1739209787.2148657;-35.57807855764607
1739209787.2148716;-45.120503652039325
1739209787.2148778;-45.120503652039325
1739209787.2148838;-33.981070128970906
1739209787.21489;-38.13080360867914
1739209787.214896;-45.120503652039325
1739209787.2149022;-45.120503652039325
1739209787.2149081;-38.13080360867914
1739209787.2149143;-45.120503652039325
1739209787.2149203;-45.120503652039325
1739209787.2149265;-38.13080360867914
1739209787.2149327;-45.120503652039325
1739209787.2149386;-33.981070128970906
1739209787.2149448;-38.13080360867914
1739209787.2149508;-35.57807855764607
1739209787.214957;-45.120503652039325
1739209787.214963;-33.981070128970906
1739209787.2149692;-31.141103565318893
1739209787.214975;-33.981070128970906
1739209787.2149813;-45.120503652039325
1739209787.2149873;-38.13080360867914
1739209787.2149935;-38.13080360867914
1739209787.2149994;-45.120503652039325
1739209787.2150056;-45.120503652039325
1739209787.2150116;-45.120503652039325
1739209787.2150178;-45.120503652039325
1739209787.2150238;-38.13080360867914
1739209787.21503;-45.120503652039325
1739209787.2150362;-45.120503652039325
1739209787.215042;-45.120503652039325
1739209787.2150483;-45.120503652039325
1739209787.2150543;-45.120503652039325
1739209787.2150605;-45.120503652039325
1739209787.2150664;-38.13080360867914
1739209787.2150726;-38.13080360867914
1739209787.2150786;-45.120503652039325
1739209787.2150848;-33.981070128970906
1739209787.2150908;-38.13080360867914
1739209787.215097;-45.120503652039325
1739209787.215103;-45.120503652039325
1739209787.215109;-38.13080360867914
1739209787.215115;-45.120503652039325
1739209787.2151213;-45.120503652039325
1739209787.2151272;-38.13080360867914
1739209787.2151334;-45.120503652039325
1739209787.2151396;-45.120503652039325
1739209787.2151456;-38.13080360867914
1739209787.2151518;-35.57807855764607
1739209787.2151577;-45.120503652039325
1739209787.215164;-45.120503652039325
1739209787.21517;-38.13080360867914
1739209787.215176;-45.120503652039325
1739209787.215182;-35.57807855764607
1739209787.2151883;-32.816014438256545
1739209787.2151942;-38.13080360867914
1739209787.2152004;-45.120503652039325
1739209787.2152064;-33.981070128970906
1739209787.2152126;-38.13080360867914
1739209787.2152185;-38.13080360867914
1739209787.2152247;-38.13080360867914
1739209787.215231;-45.120503652039325
1739209787.215237;-45.120503652039325
1739209787.215243;-38.13080360867914
1739209787.215249;-45.120503652039325
1739209787.2152553;-45.120503652039325
1739209787.2152612;-45.120503652039325
1739209787.2152674;-38.13080360867914
1739209787.2152734;-45.120503652039325
1739209787.2152796;-32.816014438256545
1739209787.2152855;-38.13080360867914
1739209787.2152917;-45.120503652039325
1739209787.2152977;-35.57807855764607
1739209787.215304;-33.981070128970906
1739209787.2153099;-33.981070128970906
1739209787.215316;-38.13080360867914
1739209787.215322;-45.120503652039325
1739209787.2153282;-35.57807855764607
1739209787.2153344;-35.57807855764607
1739209787.2153404;-45.120503652039325
1739209787.2153466;-38.13080360867914
1739209787.2153525;-45.120503652039325
1739209787.2153587;-45.120503652039325
1739209787.2153647;-45.120503652039325
1739209787.215371;-38.13080360867914
1739209787.2153769;-38.13080360867914
1739209787.215383;-45.120503652039325
1739209787.215389;-38.13080360867914
1739209787.2153952;-45.120503652039325
1739209787.2154012;-45.120503652039325
1739209787.2154074;-38.13080360867914
1739209787.2154133;-35.57807855764607
1739209787.2154195;-45.120503652039325
1739209787.2154255;-35.57807855764607
1739209787.2154317;-26.991370085610736
1739209787.215438;-38.13080360867914
1739209787.2154438;-45.120503652039325
1739209787.21545;-45.120503652039325
1739209787.215456;-38.13080360867914
1739209787.2154622;-45.120503652039325
1739209787.2154682;-45.120503652039325
1739209787.2154744;-38.13080360867914
1739209787.2154803;-38.13080360867914
1739209787.2154865;-45.120503652039325
1739209787.2154925;-45.120503652039325
1739209787.2154987;-38.13080360867914
1739209787.2155046;-45.120503652039325
1739209787.2155108;-38.13080360867914
1739209787.2155168;-35.57807855764607
1739209787.215523;-38.13080360867914
1739209787.215529;-29.438486411369333
1739209787.2155352;-38.13080360867914
1739209787.2155414;-45.120503652039325
1739209787.2155473;-38.13080360867914
1739209787.2155535;-35.57807855764607
1739209787.2155595;-38.13080360867914
1739209787.2155657;-35.57807855764607
1739209787.2155716;-38.13080360867914
1739209787.2155778;-38.13080360867914
1739209787.2155838;-38.13080360867914
1739209787.21559;-35.57807855764607
1739209787.215596;-38.13080360867914
1739209787.2156022;-45.120503652039325
1739209787.2156081;-38.13080360867914
1739209787.2156143;-38.13080360867914
1739209787.2156203;-45.120503652039325
1739209787.2156265;-38.13080360867914
1739209787.2156327;-35.57807855764607
1739209787.2156386;-35.57807855764607
1739209787.2156448;-38.13080360867914
1739209787.2156508;-45.120503652039325
1739209787.215657;-38.13080360867914
1739209787.215663;-38.13080360867914
1739209787.2156692;-45.120503652039325
1739209787.215675;-32.816014438256545
1739209787.2156813;-38.13080360867914
1739209787.2156873;-45.120503652039325
1739209787.2156935;-45.120503652039325
1739209787.2156994;-38.13080360867914
1739209787.2157056;-45.120503652039325
1739209787.2157116;-45.120503652039325
1739209787.2157178;-45.120503652039325
1739209787.2157238;-38.13080360867914
1739209787.21573;-45.120503652039325
1739209787.2157362;-45.120503652039325
1739209787.215742;-33.981070128970906
1739209787.2157483;-38.13080360867914
1739209787.2157543;-45.120503652039325
1739209787.2157605;-45.120503652039325
1739209787.2157664;-38.13080360867914
1739209787.2157726;-28.58837851428586
1739209787.2157786;-31.141103565318915
1739209787.2157848;-45.120503652039325
1739209787.2157907;-45.120503652039325
1739209787.215797;-32.816014438256545
1739209787.215803;-38.13080360867914
1739209787.215809;-45.120503652039325
1739209787.215815;-45.120503652039325
1739209787.2158213;-45.120503652039325
1739209787.2158272;-45.120503652039325
1739209787.2158334;-45.120503652039325
1739209787.2158396;-45.120503652039325
1739209787.2158456;-45.120503652039325
1739209787.2158518;-45.120503652039325
1739209787.2158577;-38.13080360867914
1739209787.215864;-45.120503652039325
1739209787.21587;-33.981070128970906
1739209787.215876;-33.981070128970906
1739209787.215882;-38.13080360867914
1739209787.2158883;-45.120503652039325
1739209787.2158942;-45.120503652039325
1739209787.2159004;-38.13080360867914
1739209787.2159064;-35.57807855764607
1739209787.2159126;-45.120503652039325
1739209787.2159185;-45.120503652039325
1739209787.2159247;-38.13080360867914
1739209787.2159307;-35.57807855764607
